LGA_CODE_2016,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_SDRTHT1S_NPUR_1,C06_SDRTHT1S_NPUR_2,C06_SDRTHT1S_NPUR_3,C06_SDRTHT1S_NPUR_4,C06_SDRTHT1S_NPUR_5,C06_SDRTHT1S_NPUR_6mo,C06_SDRTHT1S_To,C06_SDRTHT2S_NPUR_1,C06_SDRTHT2S_NPUR_2,C06_SDRTHT2S_NPUR_3,C06_SDRTHT2S_NPUR_4,C06_SDRTHT2S_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_SDRTHT_NPUR_1,C06_SDRTHT_NPUR_2,C06_SDRTHT_NPUR_3,C06_SDRTHT_NPUR_4,C06_SDRTHT_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_SDRTHT_Tot,C06_FUA_1_2SB_NPUR_1,C06_FUA_1_2SB_NPUR_2,C06_FUA_1_2SB_NPUR_3,C06_FUA_1_2SB_NPUR_4,C06_FUA_1_2SB_NPUR_5,C06_FUA_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_FUA_I_a_3SB_NPUR_1,C06_FUA_I_a_3SB_NPUR_2,C06_FUA_I_a_3SB_NPUR_3,C06_FUA_I_a_3SB_NPUR_4,C06_FUA_I_a_3SB_NPUR_5,C06_FUA_I_a_3SB_NPUR_6m,C06_FUA_In_a_3SB_To,C06_FUA_4mor_s_b_NPUR_1,C06_FUA_4mor_s_b_NPUR_2,C06_FUA_4mor_s_b_NPUR_3,C06_FUA_4mor_s_b_NPUR_4,C06_FUA_4mor_s_b_NPUR_5,C06_FUA_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4
LGA41960,88,165,60,65,16,3,404,19,7,0,0,0,0,27,0,0,0,0,0,0,0,19,7,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,17,0,0,0,0,0,0,0,5,5,3,0,0,0,14,14,8,9,0,0,0,27,0,0,0,0,0,0,0,128,178,67,65,16,3,458,93,189,54,41,34,7,421,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,9,18,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,24,5,0,0,0,0,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,0
LGA42030,1239,2222,1027,1070,366,150,6085,353,202,54,23,7,4,648,3,3,0,0,0,0,4,354,200,57,26,12,4,659,289,149,30,10,6,0,483,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,0,0,0,0,3,297,153,30,8,6,0,494,42,16,3,3,0,0,66,0,0,0,0,0,0,0,0,3,0,0,0,0,3,42,22,8,3,0,0,71,0,0,0,0,0,0,0,1932,2606,1120,1109,383,162,7309,1616,2601,1202,1076,378,154,7026,499,240,66,25,8,5,843,0,4,3,0,0,0,5,501,241,65,25,8,5,848,129,79,17,7,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,79,17,7,0,0,239,42,11,3,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,14,3,0,0,0,59,7,3,0,0
LGA42110,476,618,213,209,87,38,1637,4,11,3,0,0,0,16,0,0,0,0,0,0,0,4,11,3,0,0,0,16,9,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,11,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,6,3,8,3,0,0,0,14,0,0,0,0,0,0,0,498,640,217,213,87,38,1688,470,621,193,180,91,37,1598,32,9,3,0,0,0,46,0,0,0,0,0,0,0,34,9,3,0,0,0,45,12,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,16,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,8,3,0,0,0,13,3,11,3,0,0,0,16,0,0,0,0
LGA42250,436,918,379,451,209,60,2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,9,18,15,3,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,23,11,4,0,0,0,38,0,0,0,0,0,0,3,463,928,383,453,213,60,2500,483,1030,376,491,221,68,2663,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,3,4,3,0,0,12,16,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,19,12,3,0,0,0,0,12,5,3,3,0,0,0,8,0,0,0,0,0,0,3,12,4,3,3,0,0,27,0,3,0,0
LGA42600,1731,2938,1178,1319,473,128,7766,894,719,159,68,12,0,1849,133,269,74,44,17,3,534,1028,985,233,109,25,7,2380,2126,905,102,50,3,0,3178,249,151,29,12,3,0,447,327,258,56,13,6,0,660,15,9,0,0,0,0,21,2720,1319,183,80,13,3,4313,16,9,0,4,0,0,29,0,0,0,0,0,0,0,11,9,6,0,0,0,31,29,19,6,3,0,0,58,0,0,0,0,0,0,0,5503,5260,1601,1509,509,142,14522,1747,2911,1246,1373,523,120,7922,1040,801,180,89,25,0,2138,168,296,105,59,14,0,646,1213,1101,289,146,38,3,2789,1812,828,191,36,14,3,2876,289,212,42,19,0,0,565,294,255,44,11,6,0,611,14,3,0,0,0,0,13,2404,1305,274,67,25,3,4068,20,4,3,0,0,0,25,0,0,0,0,0,0,0,19,6,7,0,0,0,30,36,9,7,0,0,0,54,3,0,0,0
LGA42750,408,622,211,199,75,23,1541,3,3,0,0,0,0,6,3,3,0,0,0,0,6,7,3,3,0,0,0,13,26,17,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,0,0,0,0,39,10,7,0,0,0,0,17,8,0,0,0,0,0,11,3,0,0,0,0,0,7,14,5,3,3,4,0,28,0,0,0,0,0,0,0,454,647,222,205,75,29,1623,485,698,210,174,77,24,1671,14,3,0,0,0,0,17,4,4,0,0,0,0,3,13,11,0,0,0,0,24,45,20,3,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,20,3,0,0,0,71,0,3,3,0,0,0,5,3,3,3,0,0,0,6,5,0,0,0,0,0,3,9,4,3,0,0,0,21,0,0,0,0
LGA43080,113,171,57,53,31,9,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,7,0,0,0,0,0,0,0,112,170,56,53,33,9,445,108,160,56,45,33,10,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,4,5,0,3,0,0,8,7,5,0,3,0,0,11,0,0,0,0
LGA43220,100,193,44,48,31,10,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,118,194,44,48,31,10,446,111,161,52,47,33,3,400,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43360,199,332,118,101,50,15,817,23,6,0,0,0,0,27,0,0,0,0,0,0,0,23,6,0,0,0,0,27,21,10,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,0,0,0,27,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,8,0,4,0,0,13,7,4,0,5,0,0,18,0,0,0,0,0,0,0,247,353,118,113,50,16,898,246,370,110,100,37,11,863,7,13,0,0,0,0,21,0,0,0,0,0,0,0,7,13,0,0,0,0,21,20,7,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,0,0,0,26,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,5,0,0,0,0
LGA43650,647,1450,692,861,335,133,4123,14,7,0,3,0,0,24,0,0,0,0,0,0,0,14,5,0,3,0,0,24,20,6,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,4,4,0,0,3,29,4,3,0,5,3,0,21,0,0,0,0,0,0,0,3,3,0,0,0,0,4,12,7,0,5,3,0,25,0,0,0,0,0,0,0,693,1470,696,869,339,137,4206,806,1632,730,957,406,145,4677,29,3,7,0,0,0,37,0,5,4,0,0,0,13,25,13,6,3,3,0,51,34,16,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,16,0,0,0,0,50,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,3,0,11,0,0,0,0
LGA43710,315,565,201,234,109,57,1478,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,30,13,0,0,0,0,42,3,7,3,6,0,0,17,0,0,0,0,0,0,0,36,17,4,3,0,0,63,0,0,0,0,0,0,0,358,591,203,238,110,57,1556,347,631,233,265,124,55,1657,9,3,0,0,0,0,9,0,3,0,0,0,0,9,5,5,0,0,0,0,19,7,5,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,0,0,20,19,9,0,0,0,0,24,4,3,0,3,0,0,14,0,0,0,0,0,0,6,18,11,0,7,0,0,41,0,0,0,0
LGA43790,857,1521,570,607,248,122,3919,144,72,18,6,10,0,250,0,0,4,0,0,0,4,144,72,17,6,10,0,256,131,31,7,3,0,0,167,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,131,34,7,3,0,0,180,72,47,7,4,0,0,132,4,3,0,0,0,0,14,3,3,0,0,0,0,8,81,51,11,3,0,0,150,3,0,0,0,0,0,4,1222,1682,602,626,260,122,4505,985,1643,541,544,243,94,4043,133,63,24,4,3,0,229,0,0,0,0,0,0,3,133,63,28,4,8,0,233,106,19,7,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,19,7,0,0,0,133,35,12,3,0,0,0,47,4,4,0,0,0,0,5,6,0,0,0,0,0,11,41,17,3,0,0,0,61,0,0,0,0
LGA43920,451,901,439,483,208,111,2591,8,6,3,0,0,3,27,0,0,0,0,0,0,0,12,5,3,0,0,3,23,11,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,15,3,0,0,0,0,24,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,4,9,4,0,0,0,0,15,0,0,0,0,0,0,0,481,918,442,489,208,110,2650,539,984,480,524,212,111,2858,0,0,3,3,4,0,9,6,4,0,0,0,0,10,6,3,3,3,4,0,14,20,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,23,8,5,0,0,0,0,14,0,4,0,0,0,0,3,3,5,0,0,0,0,4,9,12,0,0,0,0,25,0,0,0,0
LGA44000,3,8,0,3,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,0,10,21,8,4,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,5182,8907,4145,4065,1354,445,24107,2509,1488,370,214,50,37,4669,327,341,85,33,11,6,802,2836,1829,460,250,61,40,5471,1750,719,156,68,18,8,2715,3,4,0,3,0,0,5,60,35,10,0,0,0,99,10,3,0,0,0,0,17,1828,753,166,67,19,8,2837,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,11,3,3,4,0,0,0,12,0,0,0,0,0,0,0,9851,11492,4766,4386,1431,490,32429,5474,8799,4419,4126,1426,504,24744,2320,1594,476,276,67,21,4743,378,452,192,88,24,10,1150,2700,2044,661,366,88,29,5890,1819,816,232,82,21,9,2983,4,5,0,0,0,0,19,98,46,8,3,0,0,158,17,7,0,3,0,0,27,1942,881,247,87,19,9,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,10,4,4,0,0,0,0,10,3,0,0,0
LGA44210,849,1218,390,336,147,63,3007,25,8,0,0,0,0,32,0,0,0,0,0,0,0,27,8,3,0,0,0,31,23,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,25,42,20,0,3,0,0,72,13,5,0,3,0,0,16,6,3,0,0,0,0,17,58,33,3,11,0,3,102,3,4,0,0,0,0,6,954,1267,404,341,153,70,3181,934,1274,369,308,150,53,3079,37,38,5,0,3,0,84,8,10,0,0,0,0,25,42,51,5,0,6,0,108,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,14,37,22,0,3,0,0,56,5,0,0,0,0,0,5,4,3,0,0,0,3,5,42,25,3,3,0,3,74,8,5,0,0
LGA44340,3647,6926,3362,3756,1325,423,19448,880,566,114,37,9,3,1604,48,65,18,17,3,0,151,932,633,130,50,11,3,1761,1229,534,89,38,9,0,1903,71,39,23,11,3,0,149,68,18,10,3,0,0,103,20,7,0,3,0,0,30,1393,598,121,55,15,0,2184,18,15,0,3,3,0,50,0,3,0,0,0,0,3,5,7,0,4,4,0,19,27,27,3,11,3,0,64,7,0,0,0,0,0,7,6005,8184,3622,3871,1358,435,23465,3606,6886,3373,3950,1365,428,19603,765,612,125,58,20,7,1583,25,30,21,7,0,0,96,795,641,147,67,20,7,1677,1372,603,177,71,20,3,2247,55,28,21,22,4,3,134,0,0,0,0,0,0,0,21,9,0,0,0,0,40,1452,648,207,90,25,8,2428,20,12,0,0,0,0,28,3,0,0,0,0,0,5,6,4,4,3,0,0,16,26,12,4,3,0,0,46,5,0,0,0
LGA44550,1658,3097,1535,1684,666,252,8889,136,57,13,5,9,3,230,17,5,5,3,0,0,25,151,66,16,7,5,3,259,143,65,8,3,0,0,222,3,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,11,154,70,11,3,0,0,237,42,17,3,3,0,0,65,3,3,0,0,0,0,9,4,5,5,3,0,0,23,52,25,7,6,0,3,101,0,0,0,0,0,0,0,2015,3258,1572,1704,677,259,9490,1895,3619,1637,1892,786,288,10127,189,95,20,7,3,3,314,5,6,3,0,0,0,18,193,102,24,11,4,3,332,210,81,27,11,3,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,8,3,0,0,34,226,87,35,11,3,0,361,34,3,3,0,0,0,43,0,3,0,0,0,0,4,10,8,0,0,0,0,24,44,17,6,0,0,0,70,3,3,0,0
LGA44620,1549,2782,1181,1192,496,157,7358,348,263,109,62,29,16,832,5,7,0,0,0,0,18,356,270,111,66,29,16,848,762,322,63,9,3,0,1165,4,3,0,0,0,0,6,21,18,0,3,0,0,50,7,0,0,0,0,0,7,801,345,61,11,3,0,1221,17,5,3,3,0,0,28,0,0,0,0,0,0,0,0,3,5,0,0,0,8,19,9,6,3,3,0,40,0,0,0,0,0,0,0,2724,3406,1351,1274,535,175,9469,1969,3141,1292,1200,543,195,8336,325,203,55,32,7,10,630,15,13,3,3,0,0,36,345,216,53,33,7,10,667,797,260,64,16,3,0,1141,7,3,0,0,0,0,11,24,18,3,0,0,0,42,5,0,0,0,0,0,5,829,279,65,16,3,0,1191,8,9,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,7,9,7,0,0,0,0,22,0,3,0,0
LGA44830,260,461,126,110,66,31,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,3,0,0,0,0,13,0,0,0,0,0,0,3,4,3,3,0,4,0,12,10,6,3,0,4,0,22,8,0,0,0,0,0,6,279,467,129,111,69,31,1085,311,485,113,121,64,24,1111,3,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,7,18,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,20,11,3,0,0,0,0,11,0,0,0,0,0,0,4,5,0,0,0,0,0,5,12,5,0,0,0,0,22,0,0,0,0
LGA45040,1343,2228,901,837,398,176,5892,266,104,28,22,4,3,432,0,0,0,0,0,0,0,266,104,28,22,4,3,432,233,92,16,9,4,3,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,233,94,16,9,4,3,358,43,32,4,0,0,0,82,5,7,3,0,0,0,16,0,4,3,0,0,0,10,53,43,7,0,0,0,105,0,0,0,0,0,0,0,1896,2477,956,872,410,185,6793,1586,2482,952,865,454,180,6523,361,147,52,34,25,20,639,0,3,0,0,0,0,7,361,147,55,34,25,18,643,150,55,17,14,3,0,244,3,4,0,3,0,0,13,3,0,0,0,0,0,3,5,0,0,0,0,0,4,164,60,18,17,3,0,269,35,25,0,0,0,0,61,3,3,0,0,0,0,8,0,0,0,0,0,0,0,36,26,0,0,0,0,66,0,0,0,0
LGA45090,687,1135,431,466,170,58,2950,16,4,0,0,0,0,23,0,0,0,0,0,0,0,18,4,0,0,0,0,23,71,17,0,3,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,67,17,0,3,0,0,86,11,0,0,0,0,0,17,0,0,0,0,0,0,0,8,3,3,3,0,0,12,16,3,3,3,3,3,30,0,0,0,0,0,0,0,783,1157,440,472,175,66,3089,682,1171,416,456,167,59,2942,17,11,0,3,0,0,30,0,0,0,0,0,0,0,17,11,0,3,0,0,30,80,35,3,3,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,85,35,3,3,0,0,127,5,3,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,4,11,5,3,0,0,0,20,4,0,0,0
LGA45120,443,700,228,177,118,53,1723,26,9,3,0,0,0,44,0,0,0,0,0,0,0,28,13,8,0,0,0,50,20,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,19,14,4,3,0,0,0,21,0,0,0,0,0,0,0,0,3,0,3,0,0,12,21,6,3,5,0,0,28,0,0,0,0,0,0,0,501,720,241,183,123,52,1824,500,721,209,193,102,40,1761,33,8,0,0,0,0,44,0,0,0,0,0,0,0,33,10,0,0,0,0,44,6,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,10,3,0,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,3,0,0,15,9,6,0,3,0,0,24,0,0,0,0
LGA45290,1953,2819,1333,1384,457,132,8071,1191,779,202,87,28,4,2301,378,392,152,67,18,3,1007,1576,1175,356,159,42,11,3306,1717,734,185,55,11,3,2703,206,82,16,9,0,0,310,40,40,5,0,0,0,87,22,8,4,3,0,0,29,1981,861,205,66,14,3,3126,3,3,0,0,0,0,9,0,0,0,0,0,0,0,8,6,3,4,0,0,23,13,7,3,4,0,0,29,3,0,0,0,0,0,5,5521,4864,1899,1604,513,140,14539,1934,2789,1309,1495,516,133,8185,1081,752,184,87,19,11,2136,472,531,212,88,18,3,1335,1551,1284,393,180,41,16,3472,1736,891,240,93,20,3,2977,177,72,12,3,0,0,275,20,33,3,0,0,0,59,13,3,0,0,0,0,18,1938,1007,256,101,20,3,3327,0,3,0,0,0,0,3,0,0,0,0,0,0,0,6,5,3,3,0,0,19,8,3,3,3,0,0,20,4,0,0,0
