LGA_CODE_2016,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3
LGA54970,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,14,27,6,7,3,7,53,6,4,3,3,7,24,0,0,0,0,0,0,46,14,13,8,14,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,3,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,20,13,10,15,111,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,9,22,14
LGA55040,0,0,0,0,0,0,3,0,0,0,0,3,9,4,0,0,0,12,66,33,31,13,0,143,13,8,30,23,17,95,3,0,0,0,0,4,98,49,67,32,18,256,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,10,0,0,0,0,13,0,0,0,0,0,0,114,50,67,33,16,280,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,5,64,25
LGA55110,10,0,0,0,0,9,24,0,0,0,0,31,547,72,31,13,0,657,2889,863,515,140,51,4450,3449,1600,2020,929,375,8380,100,28,31,14,4,175,7023,2554,2600,1085,434,13694,0,0,0,0,0,0,23,0,0,0,0,23,213,16,0,0,0,233,401,67,34,9,4,507,27,14,5,6,3,60,17,3,0,0,0,17,682,99,43,17,4,844,0,0,0,0,0,0,9,0,0,0,0,13,210,9,0,0,0,218,277,48,4,3,0,339,14,8,7,6,0,34,9,0,0,0,0,15,530,62,15,7,0,617,5,0,0,0,0,5,22,0,0,0,0,21,29,3,0,0,0,31,9,0,3,0,0,10,3,0,4,7,0,12,0,0,0,0,0,3,63,3,6,7,0,79,10,0,0,0,0,13,8302,2723,2668,1116,445,15248,9,0,3,0,0,8,35,3,3,0,0,42,625,83,35,10,3,761,3188,985
LGA55180,0,0,0,0,0,0,17,0,0,0,0,17,150,40,20,10,0,219,586,234,190,85,34,1122,337,174,216,155,81,962,18,7,5,0,0,22,1105,457,434,244,109,2351,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,3,0,0,0,5,4,0,4,3,0,6,0,0,0,0,0,0,11,3,5,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,32,8,0,0,0,0,5,0,0,3,0,3,9,3,0,0,0,0,6,28,8,3,3,3,48,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,7,3,4,0,0,14,0,0,0,0,0,0,1155,471,440,250,114,2432,3,3,0,0,0,6,19,0,0,0,0,27,172,46,14,3,0,229,609,211
LGA55250,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,18,44,16,8,8,12,91,21,10,10,0,11,50,7,3,3,3,3,12,81,32,26,17,26,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,34,26,17,26,195,0,0,0,0,0,0,4,0,0,0,0,4,6,3,0,0,0,12,32,24
LGA55320,0,6,0,0,0,7,28,0,4,0,0,35,776,181,55,8,0,1020,4020,1706,1381,268,53,7424,3851,2768,4088,2007,660,13379,105,38,18,10,8,178,8775,4697,5554,2293,719,22037,3,0,0,0,0,3,17,0,0,0,0,17,488,70,26,8,0,589,846,290,143,22,6,1312,97,61,70,31,9,263,20,0,0,0,0,20,1471,419,235,59,15,2201,4,0,0,0,0,4,46,0,0,0,0,48,217,33,10,0,0,262,146,33,15,4,0,204,5,4,3,0,0,17,3,0,0,0,0,6,425,80,25,6,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,0,0,11,3,5,9,0,3,17,0,0,0,0,0,0,10,5,8,0,3,31,3,0,0,0,0,3,10682,5202,5826,2364,738,24814,7,3,0,0,0,10,36,7,3,0,0,42,727,161,72,12,3,979,3939,1723
LGA55390,0,0,0,0,0,0,5,0,0,0,0,4,3,3,0,0,0,12,4,0,0,0,3,9,3,3,0,6,3,15,0,0,0,0,0,0,12,5,5,6,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,5,6,5,38,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,5,3,7,3,3
LGA55460,0,0,0,0,0,0,3,0,0,0,0,4,50,16,7,3,0,71,225,76,77,21,14,416,114,62,74,54,20,322,10,0,0,0,0,11,402,157,154,78,31,824,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,414,158,158,75,31,839,0,0,0,0,0,0,0,0,0,0,0,0,53,10,3,0,0,65,203,85
LGA55530,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,16,34,10,10,4,3,56,16,9,19,3,4,50,0,0,0,0,0,0,51,19,25,13,12,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,19,25,13,12,117,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,8,33,6
LGA55600,0,0,0,0,0,0,9,0,3,0,0,11,28,14,4,0,0,45,161,48,59,20,8,305,102,50,53,40,14,264,3,0,3,0,0,12,304,117,114,63,32,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,6,3,0,0,0,7,0,0,0,0,0,0,316,123,114,70,31,646,0,0,0,0,0,0,4,0,0,0,0,10,37,10,0,0,0,45,153,63
LGA55670,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,14,46,11,23,9,3,91,30,11,19,18,0,79,0,0,0,0,0,3,89,23,45,24,11,184,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,93,28,45,24,11,195,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,18,42,15
LGA55740,0,0,0,0,0,0,3,0,0,0,0,3,98,23,5,3,0,132,265,146,142,34,5,588,207,150,222,157,36,767,3,0,0,0,0,11,578,325,375,186,41,1499,0,0,0,0,0,0,6,0,0,0,0,6,45,5,0,0,0,49,50,29,13,0,0,93,3,0,9,3,0,11,0,0,0,0,0,3,107,33,22,4,0,169,0,0,0,0,0,0,42,3,0,0,0,46,101,16,3,0,0,132,13,10,0,0,0,24,0,0,0,0,0,3,4,0,0,0,0,4,168,32,8,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,388,407,195,42,1876,0,0,0,0,0,0,4,0,0,0,0,4,82,25,12,0,0,114,284,127
LGA55810,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,18,13,12,0,6,48,9,4,7,0,0,15,0,0,0,0,0,0,38,20,16,0,6,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,41,19,15,4,9,86,0,0,0,0,0,0,3,0,0,0,0,3,0,8,0,0,0,10,22,26
LGA55880,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,14,35,15,16,4,4,82,18,13,15,13,7,63,0,0,0,0,0,0,70,38,27,19,12,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,38,27,19,12,163,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,14,42,12
LGA55950,0,0,0,0,0,0,0,0,0,0,0,3,14,3,0,0,0,19,50,18,14,11,0,86,23,13,6,10,0,55,0,0,0,0,0,0,84,28,24,19,3,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,85,31,26,19,3,171,0,0,0,0,0,0,5,0,0,0,0,5,7,3,3,0,0,15,47,17
LGA56090,3,3,3,0,0,13,38,3,3,3,0,44,322,98,33,14,4,470,1869,740,593,151,37,3378,1706,1021,1501,791,361,5375,36,8,12,6,5,77,3970,1870,2150,959,405,9355,0,0,0,0,0,0,3,0,0,0,0,5,18,3,0,0,0,21,40,10,0,0,0,52,4,3,3,0,0,9,0,0,0,0,0,0,70,11,5,0,0,90,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,10,17,8,3,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,29,7,3,3,0,41,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,4071,1892,2156,966,411,9497,6,4,0,3,0,14,37,5,0,3,0,45,333,82,41,14,0,471,1862,725
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,3,10,3,4,0,3,0,13,0,0,0,0,0,0,9,5,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,12,5,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,7,0
LGA56230,0,0,0,0,0,0,29,0,0,0,0,36,235,28,17,0,0,285,634,174,171,59,18,1052,569,264,328,188,94,1445,23,3,3,7,0,35,1491,473,521,256,115,2860,0,0,0,0,0,0,3,0,0,0,0,3,37,4,3,0,0,41,86,12,22,0,0,121,55,21,23,13,3,115,3,0,0,0,0,5,179,38,49,20,4,292,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,12,15,3,0,0,0,17,29,0,0,0,0,29,25,4,6,3,0,38,0,4,0,0,0,10,3,0,3,0,0,8,0,0,0,0,0,0,69,14,10,5,3,98,0,0,0,0,0,0,1753,527,582,276,116,3259,4,3,0,0,0,7,35,3,0,0,0,41,269,23,20,3,0,309,760,224
LGA56300,0,0,0,0,0,0,3,0,0,0,0,5,33,4,3,0,0,41,92,23,23,9,0,148,56,14,23,15,3,112,5,0,0,0,0,8,192,44,47,31,3,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,3,3,4,0,0,8,5,0,0,0,0,5,0,0,0,0,0,0,13,4,4,4,0,19,0,0,0,0,0,0,208,51,50,30,3,336,0,0,0,0,0,0,6,0,0,0,0,5,40,4,0,0,0,46,105,17
LGA56370,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,0,30,58,32,13,5,4,111,42,15,22,11,3,96,0,0,0,0,0,0,120,56,34,21,9,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,59,36,21,9,243,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,22,70,24
LGA56460,0,0,0,0,0,0,0,0,3,0,0,3,77,18,11,0,0,99,317,104,126,40,15,599,174,83,131,69,23,481,11,3,3,3,7,21,577,204,271,105,46,1204,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,609,210,278,111,46,1240,0,0,0,0,0,0,5,0,0,0,0,6,78,20,9,0,0,106,309,107
LGA56580,0,0,0,0,0,3,12,3,0,0,0,16,249,57,33,11,0,350,679,318,345,75,10,1429,686,514,923,529,162,2819,10,6,3,6,0,25,1633,897,1308,624,173,4636,0,0,0,0,0,0,3,0,0,0,0,3,36,6,3,0,0,44,53,32,15,6,0,104,4,3,14,3,3,27,4,0,0,0,0,4,97,42,30,7,3,183,0,0,0,0,0,0,10,0,0,0,0,17,82,13,4,0,0,100,25,11,7,0,0,42,0,0,0,0,0,0,4,0,0,0,0,5,129,26,12,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,3,3,24,1875,975,1349,634,178,5013,0,0,0,0,0,3,7,0,0,0,0,12,221,58,31,9,0,319,650,334
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,45,22,24,18,71,180,4,3,4,0,7,22,0,0,0,0,3,3,54,26,28,23,81,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,59,29,28,25,82,218,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,0,0,13,39,25
LGA56730,0,0,0,0,0,3,20,0,0,0,0,21,183,46,20,3,0,251,627,238,196,70,39,1161,339,173,209,127,92,940,18,5,9,3,0,41,1186,462,428,209,135,2418,0,0,0,0,0,0,3,0,0,0,0,3,15,3,3,0,0,15,9,6,0,0,3,16,0,0,4,0,0,4,0,0,0,0,0,0,24,5,5,0,4,41,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,12,3,0,0,0,0,5,4,0,0,0,0,3,3,0,0,0,0,3,4,0,5,0,0,7,3,0,0,0,0,6,4,0,0,0,0,4,14,0,7,0,0,22,0,0,0,0,0,0,1234,475,444,211,137,2496,4,0,0,0,0,5,12,0,0,0,0,20,187,54,24,6,0,274,645,225
LGA56790,0,0,0,0,0,0,8,0,0,0,0,8,77,19,5,0,0,109,213,91,72,17,12,404,117,49,59,37,15,280,7,0,0,0,0,8,423,156,138,62,29,808,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,16,3,0,0,0,24,11,0,0,0,0,11,8,3,0,0,0,12,8,0,3,0,0,13,6,3,0,0,0,12,7,0,0,0,0,10,0,0,0,0,0,0,38,7,3,3,0,51,0,0,0,0,0,0,492,169,144,65,29,894,0,0,0,0,0,0,17,0,0,0,0,16,93,14,4,0,0,116,234,66
