LGA_CODE_2016,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPGH_2,C11_SDRTHT_0b_NPGH_3,C11_SDRTHT_0b_NPGH_4,C11_SDRTHT_0b_NPGH_5,C11_SDRTHT_0b_NPGH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPGH_2,C11_FUA_0b_NPGH_3,C11_FUA_0b_NPGH_4,C11_FUA_0b_NPGH_5,C11_FUA_0b_NPGH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPGH_2,C11_FUA_1b_NPGH_3,C11_FUA_1b_NPGH_4,C11_FUA_1b_NPGH_5,C11_FUA_1b_NPGH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPGH_2,C11_FUA_2b_NPGH_3,C11_FUA_2b_NPGH_4,C11_FUA_2b_NPGH_5,C11_FUA_2b_NPGH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPGH_2,C11_FUA_3b_NPGH_3,C11_FUA_3b_NPGH_4,C11_FUA_3b_NPGH_5,C11_FUA_3b_NPGH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPGH_2,C11_FUA_4mb_NPGH_3,C11_FUA_4mb_NPGH_4,C11_FUA_4mb_NPGH_5,C11_FUA_4mb_NPGH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPGH_2,C11_FUA_NB_NS_NPGH_3,C11_FUA_NB_NS_NPGH_4,C11_FUA_NB_NS_NPGH_5,C11_FUA_NB_NS_NPGH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPGH_2,C11_FUA_Tot_NPGH_3,C11_FUA_Tot_NPGH_4,C11_FUA_Tot_NPGH_5,C11_FUA_Tot_NPGH_6_mor,C11_FUA_T_T,C11_OD_0b_NPGH_2,C11_OD_0b_NPGH_3,C11_OD_0b_NPGH_4,C11_OD_0b_NPGH_5,C11_OD_0b_NPGH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_T_T,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_T,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_T_T,C16_SH_0b_NPGH_2,C16_SH_0b_NPGH_3,C16_SH_0b_NPGH_4,C16_SH_0b_NPGH_5,C16_SH_0b_NPGH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5
LGA43920,0,0,0,45,18,3,0,0,0,20,0,0,0,0,0,0,65,7,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,73,3,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,37,0,0,0,0,42,18,0,0,0,0,19,3,0,0,0,0,3,65,3,0,0
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,18,0,0,620,79,43,48,16,9,200,12,0,0,0,0,13,644,212,68,19,11,957,0,0,0,0,0,0,3,0,0,0,0,3,113,0,0,0,0,117,142,61,6,0,0,213,7,4,3,4,0,18,7,3,0,0,0,7,270,72,12,4,0,353,0,0,0,0,0,0,4,3,0,0,0,7,98,10,0,0,0,107,26,10,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0,4,133,23,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,300,84,23,10,1468,3,3,0,0,0,6,5,0,0,0,0,5,128,7,0,0,0,136,367,143,26,4,0,540,83,54,60,33,8,243,22,11,0,0,3,34,607,218,90,36
LGA44210,0,0,0,36,12,0,0,0,0,15,3,0,0,0,0,3,64,4,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,4,0,0,0,77,0,0,0,0,0,0,4,0,0,0,0,4,20,0,0,0,0,23,44,5,0,0,0,50,8,0,0,0,0,8,4,0,0,0,0,3,83,8,0,0
LGA44340,11,0,0,288,73,43,38,14,5,174,11,4,0,3,0,13,365,129,51,21,5,572,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,43,17,11,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0,0,66,13,0,0,0,80,0,0,0,0,0,0,4,0,0,0,0,4,116,14,4,0,0,129,3,9,0,0,0,8,0,0,0,0,0,4,3,0,0,0,0,3,125,24,3,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,554,171,57,21,5,806,0,0,0,0,0,6,3,0,0,0,0,7,68,3,0,0,0,76,161,68,6,0,0,238,65,55,53,21,13,207,10,5,3,0,0,19,308,129,68,25
LGA44550,0,0,0,158,33,9,3,0,0,46,8,0,0,0,0,8,214,27,4,3,0,245,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,26,6,3,0,271,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,20,118,21,0,0,0,140,42,18,6,0,0,63,11,0,0,0,0,11,190,34,10,0
LGA44620,0,0,0,151,16,3,3,0,0,26,3,0,0,0,0,5,177,27,3,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,16,13,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,28,6,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,43,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,35,3,0,0,290,3,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,18,94,16,0,0,0,112,23,4,8,0,0,36,3,0,0,0,0,6,140,20,8,4
LGA44830,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0
LGA45040,4,0,4,124,16,3,3,8,0,26,3,0,3,3,0,10,152,23,7,9,8,196,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,15,6,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,27,6,3,0,0,33,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,188,27,7,10,8,237,0,0,0,0,0,0,3,0,0,0,0,3,28,0,0,0,0,30,105,13,3,0,3,131,30,3,5,3,10,54,4,4,0,0,0,9,179,28,8,4
LGA45090,0,0,5,49,5,0,3,0,3,12,0,0,0,0,0,7,49,7,3,3,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,6,12,3,5,82,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,9,37,17,0,3,6,60,9,3,3,0,0,22,0,0,0,0,0,3,64,19,8,3
LGA45120,0,0,0,19,4,0,0,0,0,10,0,0,0,0,0,0,32,6,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,30,0,0,0,0,31,5,0,0,0,0,5,0,0,0,0,0,0,41,3,0,0
LGA45290,12,9,3,228,26,34,46,18,3,123,0,3,0,0,0,3,230,127,56,25,8,443,0,0,0,0,0,0,3,0,0,0,0,3,123,8,3,0,0,133,62,58,7,3,0,127,0,0,3,0,0,0,3,0,0,0,0,4,193,68,12,5,0,278,0,0,0,0,0,0,9,0,0,0,0,14,198,12,0,0,0,215,18,14,4,0,0,40,4,0,0,0,0,4,3,0,0,0,0,3,239,27,6,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,218,74,31,8,991,0,0,3,0,0,4,0,0,0,0,0,0,65,3,0,0,0,71,102,64,11,0,0,177,21,32,48,13,9,116,9,0,4,5,0,15,198,100,66,16
LGA45340,15,0,0,988,176,41,18,7,4,247,26,4,4,0,0,35,1189,179,32,7,4,1415,0,0,0,0,0,0,0,0,0,0,0,0,56,3,0,0,0,60,26,4,0,0,0,32,0,3,0,0,0,8,0,0,0,0,0,0,83,5,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,47,4,0,0,0,51,17,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,69,3,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,14,0,0,0,0,0,0,1353,191,35,8,3,1600,4,0,0,0,0,4,7,0,0,0,0,7,140,0,3,0,0,140,858,117,17,0,0,997,173,40,16,6,3,233,31,10,3,0,0,40,1207,170,40,11
LGA45400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
LGA45540,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,14,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,26,0,0,0
LGA45680,6,0,0,491,81,21,12,4,0,127,11,0,0,0,0,14,585,69,23,10,0,678,0,0,0,0,0,0,3,0,0,0,0,7,28,0,0,0,0,33,127,12,0,0,0,143,5,0,0,0,0,10,8,3,4,0,0,9,179,21,6,0,0,203,0,0,0,0,0,0,8,0,0,0,0,8,15,0,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,87,31,10,0,910,0,0,0,0,0,0,0,0,0,0,0,3,46,6,0,0,0,54,492,66,13,3,0,575,106,24,19,4,5,164,28,5,3,0,0,34,670,105,37,9
LGA45890,49,12,14,889,99,53,65,29,19,259,17,7,14,3,0,45,976,268,128,47,29,1452,0,0,0,0,0,0,3,0,0,0,0,3,124,11,0,0,0,136,129,31,5,7,4,176,4,7,5,6,0,25,6,3,0,0,0,5,269,51,10,11,3,353,0,0,0,0,0,0,11,0,0,0,0,11,168,16,3,0,0,190,18,12,0,0,0,36,3,0,3,0,0,7,6,3,0,0,0,11,207,37,12,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,1456,357,156,61,33,2062,3,0,0,0,0,4,6,3,0,0,3,15,175,13,3,0,0,192,616,184,40,13,25,877,102,66,77,37,36,316,41,5,7,0,6,58,942,270,129,54
LGA46090,0,0,0,69,16,3,3,0,0,21,6,0,0,0,0,6,93,11,3,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,107,15,3,0,0,125,0,0,0,0,0,0,5,0,0,0,0,5,23,0,0,0,0,22,56,3,3,0,0,59,15,3,3,0,0,18,3,0,0,0,0,3,96,6,5,0
LGA46300,4,0,0,90,9,3,3,0,0,19,0,0,0,0,0,0,100,22,4,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,15,15,3,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,32,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,4,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,33,10,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,68,13,0,0,0,86,11,3,4,0,0,25,4,0,0,0,0,4,110,20,4,0
LGA46450,0,0,0,77,5,0,0,0,0,11,0,0,0,0,0,0,93,14,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,17,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,12,4,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,66,0,0,0,0,69,7,0,3,0,0,15,5,0,0,0,0,5,86,8,3,0
LGA46510,3,0,0,144,17,23,35,12,5,93,3,3,3,0,0,6,159,82,42,14,10,306,0,0,0,0,0,0,0,0,0,0,0,0,42,4,4,0,0,47,17,11,3,0,0,39,0,3,3,3,0,9,0,0,0,0,0,3,64,18,6,3,0,97,0,0,0,0,0,0,4,0,0,0,0,4,62,3,3,0,0,73,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,76,9,3,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,114,60,18,10,494,0,0,0,0,0,0,0,0,0,0,0,3,34,3,0,0,0,40,78,49,4,3,0,135,18,24,28,12,10,86,3,3,3,0,0,8,132,81,37,15
LGA46670,0,0,0,38,7,0,0,0,0,6,0,0,0,0,0,4,65,6,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,70,7,3,4,0,85,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,32,0,0,0,3,42,17,3,0,0,0,19,7,0,0,0,0,7,70,6,0,3
LGA46860,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0
LGA46970,3,0,0,24,13,3,3,0,0,16,0,0,0,0,0,0,28,13,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,17,3,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,17,10,0,0,0,0,16,0,0,0,0,0,0,26,3,0,0
LGA47140,16,0,0,785,113,56,18,15,6,210,22,7,0,0,3,28,888,148,39,14,10,1097,0,0,0,0,0,0,3,0,0,0,0,3,65,6,0,0,0,67,78,18,5,0,0,101,4,7,0,3,0,9,5,0,0,0,0,3,154,30,6,3,0,189,0,0,0,0,0,0,3,0,0,0,0,3,84,7,0,0,0,87,21,16,0,0,0,33,0,0,0,0,0,0,8,0,0,0,0,8,111,22,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1151,192,44,14,10,1415,0,3,0,0,0,5,3,0,0,0,0,8,67,3,0,0,0,68,671,121,18,3,11,821,149,39,20,25,11,249,39,11,3,0,0,55,924,177,48,28
