LGA_CODE_2016,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_S_r_t_h_t_1_s_NPUR_1,C16_S_r_t_h_t_1_s_NPUR_2,C16_S_r_t_h_t_1_s_NPUR_3,C16_S_r_t_h_t_1_s_NPUR_4,C16_S_r_t_h_t_1_s_NPUR_5,C16_S_r_t_h_t_1_s_NPUR_6mo,C16_SDRTHTS_To,C16_S_r_t_h_t_2mor_s_NPUR_1,C16_S_r_t_h_t_2mor_s_NPUR_2,C16_S_r_t_h_t_2mor_s_NPUR_3,C16_S_r_t_h_t_2mor_s_NPUR_4,C16_S_r_t_h_t_2mor_s_NPUR_5,C16_SDRTHT2S_NPUR_6mo,C16_SDRTHT2S_To,C16_Sd_r_t_h_t_To_NPUR_1,C16_Sd_r_t_h_t_To_NPUR_2,C16_Sd_r_t_h_t_To_NPUR_3,C16_Sd_r_t_h_t_To_NPUR_4,C16_Sd_r_t_h_t_To_NPUR_5,C16_SDRTHT_NPUR_6mor,C16_Sd_r_t_h_t_To_Tot,C16_Fl_u_a_1_2SB_NPUR_1,C16_Fl_u_a_1_2SB_NPUR_2,C16_Fl_u_a_1_2SB_NPUR_3,C16_Fl_u_a_1_2SB_NPUR_4,C16_Fl_u_a_1_2SB_NPUR_5,C16_F_u_a_1_2SB_NPUR_6mor,C16_FUA_1_2SB_Tot,C16_F_u_a_I_a_3SB_NPUR_1,C16_F_u_a_I_a_3SB_NPUR_2,C16_F_u_a_I_a_3SB_NPUR_3,C16_F_u_a_I_a_3SB_NPUR_4,C16_F_u_a_I_a_3SB_NPUR_5,C16_F_u_a_I_a_3SB_NPUR_6m,C16_FUA_In_a_3_st_b_To,C16_F_u_a_4mor_s_b_NPUR_1,C16_F_u_a_4mor_s_b_NPUR_2,C16_F_u_a_4mor_s_b_NPUR_3,C16_F_u_a_4mor_s_b_NPUR_4,C16_F_u_a_4mor_s_b_NPUR_5,C16_F_u_a_4m_s_b_NPUR_6mor,C16_FUA_4mor_st_bl_Tot,C16_FUA_AH_NPUR_1,C16_FUA_AH_NPUR_2,C16_FUA_AH_NPUR_3,C16_FUA_AH_NPUR_4,C16_FUA_AH_NPUR_5,C16_FUA_AH_NPUR_6mo,C16_FUA_AH_Tot,C16_FUA_To_NPUR_1,C16_FUA_To_NPUR_2,C16_FUA_To_NPUR_3,C16_FUA_To_NPUR_4,C16_FUA_To_NPUR_5,C16_FUA_To_NPUR_6mo,C16_FUA_To_To,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mo,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mo,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_TO,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_T_T,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_T,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_T_T
LGA56580,0,0,0,1425,2087,1138,1477,692,204,7024,818,1746,957,1365,680,189,5756,206,131,52,36,12,7,441,140,177,78,67,23,0,489,346,302,135,98,34,13,929,216,101,24,17,0,0,367,11,11,4,0,0,0,24,7,33,8,3,0,0,51,0,0,0,0,0,0,0,238,145,33,24,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,1403,2201,1127,1488,719,201,7141
LGA56620,0,0,3,90,70,45,39,32,70,345,53,66,50,31,61,84,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,64,67,50,31,61,85,364
LGA56730,0,0,8,986,1405,505,500,249,138,3775,981,1361,477,467,230,143,3661,38,21,5,0,0,0,64,0,0,0,0,0,0,0,38,19,5,0,0,0,63,53,20,7,5,3,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,55,16,7,5,3,0,85,27,8,0,3,0,0,41,0,0,0,3,0,0,3,0,0,0,0,0,0,4,31,10,0,6,0,0,48,6,3,0,3,0,0,19,1108,1419,490,483,232,149,3876
LGA56790,0,0,7,348,548,138,135,71,27,1274,259,490,131,119,59,22,1076,27,14,3,0,0,0,51,6,5,0,0,0,0,11,35,21,5,0,0,0,60,40,16,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,16,0,0,0,0,61,54,27,0,0,0,0,80,3,0,3,0,0,0,4,0,3,0,0,0,0,3,59,31,3,0,0,0,94,0,4,0,0,0,0,11,392,559,132,121,58,22,1291
LGA56860,0,0,0,31,36,7,6,3,7,86,27,31,10,14,10,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,10,14,10,3,97
LGA56930,0,0,0,98,167,61,87,46,27,489,54,121,63,87,35,23,389,3,0,0,0,0,0,9,17,23,9,6,0,0,51,21,22,9,6,0,0,57,7,11,0,0,0,0,20,23,15,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,24,3,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,163,72,101,43,28,513
LGA57000,0,0,0,41,75,23,38,14,3,194,52,58,17,16,17,0,159,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,55,65,17,16,17,0,167
LGA57080,0,0,20,3039,3071,723,254,60,16,7159,27,35,16,13,4,3,98,5,17,0,0,0,0,25,113,194,81,47,16,7,459,119,212,78,46,20,7,488,128,100,26,15,5,0,272,496,449,138,61,12,5,1165,2706,2877,742,265,48,25,6664,0,0,0,0,0,0,0,3326,3428,903,339,66,33,8093,0,3,0,0,0,0,7,11,3,0,0,0,0,12,3,0,0,0,0,0,8,17,8,0,0,0,0,31,32,19,3,3,3,0,55,3523,3696,1001,403,91,48,8764
LGA57140,0,0,0,114,196,60,44,30,11,449,122,182,48,34,28,16,427,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,15,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,137,191,48,30,30,16,446
LGA57210,0,0,3,432,755,246,223,100,48,1804,495,727,225,212,107,56,1821,3,3,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,0,5,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,3,10,0,0,0,0,7,0,3,0,0,0,0,7,0,0,0,4,0,0,9,6,12,0,4,0,0,17,0,16,4,0,0,0,26,506,757,229,215,109,54,1870
LGA57280,0,0,21,740,1182,651,614,329,201,3716,557,1031,583,616,315,186,3279,81,59,26,20,12,5,196,24,47,29,21,10,8,136,105,103,50,44,23,14,337,197,159,39,25,3,0,429,18,18,3,0,0,0,39,20,15,6,6,0,0,42,0,0,0,0,0,0,0,237,195,47,34,4,0,513,40,18,0,0,0,0,66,3,3,0,0,0,0,9,0,3,0,0,0,0,8,45,24,0,3,3,3,79,19,12,3,0,0,0,37,964,1360,683,693,342,200,4239
LGA57350,0,0,0,121,187,35,45,17,15,420,127,151,48,29,10,10,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,138,156,51,27,11,10,393
LGA57420,0,0,0,203,273,72,95,57,20,716,171,228,62,58,30,13,570,9,4,0,0,0,0,14,0,0,0,0,0,0,0,9,4,0,0,0,0,14,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,10,3,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,3,15,7,0,0,0,0,24,5,5,0,0,0,0,10,204,248,69,58,29,13,620
LGA57490,0,0,10,7426,12280,5927,6510,2737,1278,36162,6561,12707,7034,7497,3206,1476,38479,1199,752,194,81,35,6,2271,242,205,56,18,3,4,527,1438,960,248,102,38,13,2799,524,218,54,14,3,0,817,9,0,0,0,0,0,9,59,64,3,0,0,0,128,0,0,0,0,0,0,0,596,279,56,17,6,0,950,97,50,4,10,0,3,167,0,0,0,0,0,0,6,3,5,0,0,5,0,20,106,63,4,8,7,3,194,23,23,3,7,0,0,58,8721,14032,7349,7639,3253,1493,42481
LGA57630,0,0,3,15,20,3,6,0,0,43,12,17,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,3,0,0,0,38
LGA57700,0,0,4,718,1954,1002,1133,522,318,5642,1050,2769,1550,1689,744,451,8259,33,31,12,7,0,0,85,0,0,0,0,0,0,0,33,36,12,7,0,0,87,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,11,3,3,0,0,0,0,3,0,4,0,3,0,0,8,0,6,0,0,0,0,8,3,8,0,3,0,0,19,3,7,3,8,0,3,22,1098,2822,1566,1707,746,451,8399
LGA57770,0,0,0,117,146,39,29,10,5,349,79,112,21,36,11,8,270,14,4,0,0,0,0,24,0,0,0,0,0,0,0,14,7,0,0,0,0,24,5,8,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,19,36,17,0,0,0,0,49,3,0,0,0,0,0,3,0,7,3,0,0,0,11,42,18,3,3,0,0,62,8,0,0,0,0,0,14,153,148,26,43,17,10,391
LGA57840,0,0,4,5159,5905,2282,2003,693,217,16255,1531,2640,1476,1679,582,211,8121,1158,885,314,146,42,13,2560,1151,1352,507,272,55,12,3347,2310,2236,823,422,91,29,5905,425,299,74,48,4,3,848,306,232,63,21,0,0,620,352,328,65,26,3,0,774,0,0,0,0,0,0,0,1086,858,194,95,12,3,2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,9,20,23,8,5,8,0,65,4951,5757,2499,2197,696,243,16341
LGA57910,0,0,25,23281,26598,11574,10333,3880,1652,77318,8429,15029,7761,8774,3382,1405,44784,9401,7752,3123,1796,540,240,22855,1788,2372,1084,823,195,66,6330,11192,10127,4208,2615,739,305,29183,2522,1402,384,213,52,21,4592,1007,612,168,82,31,10,1907,392,226,46,24,8,6,703,4,0,0,0,0,0,6,3926,2243,596,321,85,32,7205,19,14,0,0,0,0,35,4,0,0,0,0,0,4,7,3,7,0,0,3,25,32,21,7,3,0,3,60,63,51,27,25,6,0,182,23645,27472,12600,11735,4218,1755,81417
LGA57980,3,0,18,2756,2559,1001,838,250,49,7459,643,1087,548,690,248,54,3268,131,114,35,27,12,0,332,445,501,246,130,30,4,1354,577,609,283,157,39,8,1686,459,315,102,39,14,3,933,531,355,90,23,3,0,1002,492,333,76,34,0,0,931,0,0,0,0,0,0,3,1491,999,261,95,16,4,2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,3,3,0,0,0,0,7,11,3,5,5,0,0,18,2723,2701,1096,947,309,68,7846
LGA58050,0,0,24,7019,11440,6567,6994,2944,1577,36540,5981,11956,7295,7883,3302,1915,38340,1827,1574,647,374,114,49,4593,265,241,123,61,18,4,713,2097,1813,770,440,134,57,5310,118,61,8,8,4,0,201,113,91,36,10,0,0,254,10,5,3,0,0,0,24,0,0,0,0,0,0,0,238,166,45,24,4,0,477,132,73,7,3,0,0,219,0,11,4,3,3,0,23,4,13,5,3,3,0,29,138,97,13,8,8,5,270,37,32,12,12,9,3,102,8499,14066,8137,8362,3459,1977,44495
LGA58190,0,0,0,45,51,21,14,18,4,148,41,47,15,12,11,7,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,38,49,22,12,11,5,137
LGA58260,0,0,0,76,98,28,29,11,9,248,55,81,22,26,11,3,201,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,67,79,24,26,11,3,216
LGA58330,0,0,3,369,722,238,177,90,55,1641,418,774,220,128,94,47,1671,13,0,0,0,0,0,12,0,3,0,0,0,0,3,13,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,28,11,3,0,0,0,0,12,0,0,0,0,0,0,0,19,13,0,3,0,0,41,3,8,3,0,0,0,12,453,797,224,131,94,44,1741
LGA58400,0,0,0,45,57,8,15,12,4,139,52,57,11,7,7,3,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,52,55,11,7,7,3,139
LGA58470,0,0,0,23,20,12,3,6,12,72,8,12,6,10,4,8,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,16,11,11,10,4,8,60
LGA58510,0,0,8,4426,4685,1996,1358,435,185,13086,1764,2584,1257,1196,367,159,7320,914,793,361,203,74,23,2380,405,465,239,109,42,9,1265,1322,1262,600,311,120,39,3648,404,274,78,48,12,4,817,273,224,57,34,3,0,598,493,473,123,34,10,3,1127,0,0,0,0,0,0,0,1169,970,258,117,25,10,2539,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,4,0,0,0,19,7,9,4,0,0,0,17,17,15,12,6,0,0,53,4277,4839,2128,1624,512,202,13576
LGA58540,0,0,0,111,116,47,49,24,7,346,94,121,40,53,19,6,331,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,101,125,40,51,20,6,339
LGA58570,0,0,11,4133,4636,1958,1493,438,152,12810,1477,2288,1231,1342,415,104,6852,468,410,165,113,22,14,1188,460,684,313,160,39,10,1674,923,1099,485,278,62,15,2861,484,380,77,31,6,4,980,623,489,107,37,4,3,1262,632,544,105,29,4,0,1312,3,0,0,0,0,0,3,1738,1413,287,93,14,5,3559,0,0,3,0,0,0,5,0,0,0,0,0,0,0,18,21,7,9,3,3,55,18,24,5,9,3,3,63,18,20,8,6,0,0,58,4181,4840,2015,1720,497,136,13392
LGA58610,0,0,0,219,282,81,79,41,25,726,192,295,52,65,45,17,666,34,6,3,0,0,0,40,0,0,0,0,0,0,0,34,6,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,3,3,0,0,0,0,9,235,309,59,65,45,17,723
LGA58680,0,0,0,25,74,27,22,11,5,167,29,71,22,20,5,7,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,7,8,0,0,0,0,10,38,73,22,22,7,7,169
LGA58760,0,0,4,8230,15572,8955,10381,4399,2336,49876,7858,16360,10768,12178,5053,2663,54880,2124,2002,749,486,162,83,5601,201,224,105,66,24,16,643,2320,2225,848,556,187,98,6241,41,27,11,3,0,0,78,14,16,9,0,0,0,36,0,5,0,0,0,0,8,0,0,0,0,0,0,3,59,46,20,5,3,0,128,107,30,5,3,0,0,144,0,0,3,3,0,3,10,0,5,5,0,0,0,10,107,33,8,8,3,3,162,26,20,7,13,4,8,73,10364,18689,11649,12751,5250,2773,61483
LGA58820,0,0,0,336,514,171,184,90,35,1340,294,507,209,162,87,53,1323,13,15,4,0,3,0,29,0,0,0,0,0,0,0,13,15,4,0,3,0,34,44,13,0,0,3,0,61,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,19,3,0,3,0,62,12,0,0,0,0,0,12,0,0,3,0,0,0,5,0,3,0,0,0,0,5,11,3,3,3,0,0,27,10,3,0,0,0,0,15,370,544,220,172,90,56,1452
LGA58890,0,0,0,89,143,46,41,21,5,353,105,134,32,35,26,6,326,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,103,138,33,35,26,6,333
LGA59030,0,0,0,30,38,9,13,9,0,98,16,36,9,9,4,3,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,35,9,9,4,3,82
LGA59100,0,0,0,78,115,39,30,16,11,288,78,113,27,30,13,14,265,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,6,0,0,0,0,0,5,0,0,0,0,0,0,0,85,112,29,30,13,14,276
LGA59170,0,0,0,91,169,47,32,24,5,366,72,147,46,46,29,7,340,7,0,0,0,0,0,14,0,0,0,0,0,0,0,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,144,46,46,29,7,353
LGA59250,0,0,3,24,27,12,5,8,24,113,26,23,4,14,7,14,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,0,0,0,4,33,28,4,14,9,14,95
LGA59310,0,0,0,169,200,82,65,28,20,563,158,198,59,77,32,11,527,8,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,171,200,61,77,32,9,549
LGA59320,0,0,0,37,52,26,29,6,0,157,42,55,15,20,13,3,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,42,55,15,20,13,3,154
LGA59330,0,0,0,89,75,25,21,13,0,218,93,69,19,15,11,0,208,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,69,19,15,11,0,214
LGA59340,3,3,13,555,783,292,296,150,194,2264,273,464,266,238,136,130,1513,72,64,27,12,5,10,179,9,8,4,0,0,0,31,84,73,29,14,5,10,209,37,28,11,3,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,28,11,3,0,0,84,122,81,3,8,0,0,217,13,5,3,3,0,0,31,26,31,15,12,3,0,89,161,128,23,17,5,4,338,20,11,0,0,0,0,41,579,707,330,281,154,142,2186
LGA59350,0,0,0,13,19,8,6,0,5,56,16,13,4,5,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,5,5,0,0,0,0,0,5,25,13,5,3,0,3,59
LGA59360,0,0,3,144,162,63,65,25,12,477,119,153,41,41,20,4,381,12,0,0,0,0,0,11,0,0,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,3,4,5,0,0,0,0,11,0,4,0,0,0,0,3,143,162,44,39,20,4,416
LGA59370,0,0,4,349,567,148,160,74,30,1329,354,558,165,112,72,29,1292,26,16,0,0,0,0,38,0,0,0,0,0,0,5,30,14,0,0,0,0,42,22,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,0,28,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,6,4,0,3,0,0,23,417,584,164,117,74,29,1391
LGA59499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA60210,0,0,0,847,1064,295,244,91,40,2585,817,1036,261,215,68,42,2438,41,11,3,0,0,0,51,0,0,0,0,0,0,0,43,9,3,0,0,0,55,22,3,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,27,24,10,0,3,0,0,36,5,0,0,0,0,0,6,0,5,0,0,0,0,5,29,14,0,3,0,0,45,16,10,6,3,0,0,31,921,1067,270,222,76,41,2588
