LGA_CODE_2016,C16_CFNC_1F1P_1000_1499,C16_CFNC_1F1P_1500_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000m,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_T,C16_CFNC_1E1A_N,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_299,C16_CFNC_1E1A_300_399,C16_CFNC_1E1A_400_499,C16_CFNC_1E1A_500_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_999,C16_CFNC_1E1A_1000_1499,C16_CFNC_1E1A_1500_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000m,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_T,C16_CFNC_1F1NW_N,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_299,C16_CFNC_1F1NW_300_399,C16_CFNC_1F1NW_400_499,C16_CFNC_1F1NW_500_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_999,C16_CFNC_1F1NW_1000_1499,C16_CFNC_1F1NW_1500_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000m,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_N,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_299,C16_CFNC_1P1NW_300_399,C16_CFNC_1P1NW_400_499,C16_CFNC_1P1NW_500_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_999,C16_CFNC_1P1NW_1000_1499,C16_CFNC_1P1NW_1500_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000_mr,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_N,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_299,C16_CFNC_1A1NW_300_399,C16_CFNC_1A1NW_400_499,C16_CFNC_1A1NW_500_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_999,C16_CFNC_1A1NW_1000_1499,C16_CFNC_1A1NW_1500_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000m,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_T,C16_CFNC_BA_N,C16_CFNC_BA_1_149,C16_CFNC_BA_150_299,C16_CFNC_BA_300_399,C16_CFNC_BA_400_499,C16_CFNC_BA_500_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_999,C16_CFNC_BA_1000_1499,C16_CFNC_BA_1500_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000m,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_N,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_299,C16_CFNC_BNW_300_399,C16_CFNC_BNW_400_499,C16_CFNC_BNW_500_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_999,C16_CFNC_BNW_1000_1499,C16_CFNC_BNW_1500_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000m,C16_CFNC_BNW_Ns,C16_CFNC_BNW_T,C16_CFNC_LFns_N,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_299,C16_CFNC_LFns_300_399,C16_CFNC_LFns_400_499,C16_CFNC_LFns_500_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_999,C16_CFNC_LFns_1000_1499,C16_CFNC_LFns_1500_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000mo,C16_CFNC_LFns_Ns,C16_CFNC_LFns_T,C16_CFNC_T_N,C16_CFNC_T_1_149,C16_CFNC_T_150_299,C16_CFNC_T_300_399,C16_CFNC_T_400_499,C16_CFNC_T_500_649,C16_CFNC_T_650_799,C16_CFNC_T_800_999,C16_CFNC_T_1000_1499,C16_CFNC_T_1500_1999,C16_CFNC_T_2000_2499,C16_CFNC_T_2500_2999,C16_CFNC_T_3000_3999,C16_CFNC_T_4000m,C16_CFNC_T_Ns,C16_CFNC_T_T,C16_CF_BFT_N,C16_CF_BFT_1_149,C16_CF_BFT_150_299,C16_CF_BFT_300_399,C16_CF_BFT_400_499,C16_CF_BFT_500_649,C16_CF_BFT_650_799,C16_CF_BFT_800_999,C16_CF_BFT_1000_1499,C16_CF_BFT_1500_1999,C16_CF_BFT_2000_2499,C16_CF_BFT_2500_2999,C16_CF_BFT_3000_3999,C16_CF_BFT_4000_mr,C16_CF_BFT_Ns,C16_CF_BFT_Tot,C16_CF_BPT_N,C16_CF_BPT_1_149,C16_CF_BPT_150_299,C16_CF_BPT_300_399,C16_CF_BPT_400_499,C16_CF_BPT_500_649,C16_CF_BPT_650_799,C16_CF_BPT_800_999,C16_CF_BPT_1000_1499,C16_CF_BPT_1500_1999,C16_CF_BPT_2000_2499,C16_CF_BPT_2500_2999,C16_CF_BPT_3000_3999,C16_CF_BPT_4000_mr,C16_CF_BPT_Ns,C16_CF_BPT_Tot,C16_CF_1F1P_N,C16_CF_1F1P_1_149,C16_CF_1F1P_150_299,C16_CF_1F1P_300_399,C16_CF_1F1P_400_499,C16_CF_1F1P_500_649,C16_CF_1F1P_650_799,C16_CF_1F1P_800_999,C16_CF_1F1P_1000_1499,C16_CF_1F1P_1500_1999,C16_CF_1F1P_2000_2499,C16_CF_1F1P_2500_2999,C16_CF_1F1P_3000_3999,C16_CF_1F1P_4000mo,C16_CF_1F1P_Ns,C16_CF_1F1P_T,C16_CF_1E1A_N,C16_CF_1E1A_1_149,C16_CF_1E1A_150_299,C16_CF_1E1A_300_399,C16_CF_1E1A_400_499,C16_CF_1E1A_500_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_999,C16_CF_1E1A_1000_1499,C16_CF_1E1A_1500_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000_mr,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot
LGA40910,149,153,136,71,49,18,3,609,0,0,0,0,0,3,0,3,20,15,13,11,12,7,0,86,4,0,0,0,3,9,23,46,140,87,74,32,21,9,6,462,0,8,12,5,26,35,53,67,91,39,24,12,8,4,9,387,0,0,0,0,4,3,3,3,16,9,3,3,0,4,0,53,0,0,0,0,3,0,0,3,3,6,8,3,3,0,0,36,86,35,19,16,205,62,681,286,467,95,63,16,29,17,86,2162,0,0,0,0,0,0,6,7,4,3,7,0,0,0,243,276,94,50,30,26,252,120,804,464,1004,545,545,332,323,142,368,5091,0,0,0,0,0,4,3,7,39,91,186,183,290,224,105,1140,0,0,0,0,0,7,11,23,83,58,45,27,15,16,21,309,0,0,4,0,0,3,7,31,237,374,458,354,365,192,124,2141,0,0,0,0,0,0,3,3,23,30,49,50,73,33,14,291
LGA41010,9,16,12,10,0,3,0,52,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,14,0,0,0,0,0,0,3,4,10,3,4,3,0,3,0,31,0,0,0,0,0,3,4,3,6,0,0,0,0,0,3,26,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,14,3,42,12,21,4,0,0,3,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,51,4,0,0,0,21,4,50,25,69,31,52,22,18,14,59,388,0,0,0,0,0,0,0,0,3,4,13,17,12,9,10,73,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,15,0,0,0,0,0,0,3,3,7,22,28,6,13,3,11,99,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,13
LGA41060,299,336,292,199,122,68,25,1412,3,0,0,0,0,0,5,5,38,35,42,37,35,16,3,220,3,3,0,0,8,29,67,112,291,197,138,39,66,36,25,1005,7,11,20,15,43,76,123,149,166,85,46,29,21,24,13,817,0,3,3,0,4,3,11,13,29,16,13,0,4,3,5,112,0,0,0,0,3,0,4,0,7,9,16,10,12,5,11,80,133,73,48,15,464,154,1347,534,926,224,108,60,35,44,198,4352,0,3,0,0,6,3,16,10,13,3,4,0,3,0,621,685,157,99,79,28,541,286,1635,928,2068,1284,1331,920,807,465,941,11576,3,0,3,0,0,0,8,3,87,195,399,414,582,450,191,2344,0,0,3,0,4,5,22,46,144,115,74,43,47,24,39,581,4,0,0,0,3,8,17,52,427,619,747,726,575,438,257,3878,0,0,3,0,0,5,3,9,39,73,117,111,130,75,29,583
LGA41140,54,50,42,23,19,11,4,204,0,0,0,0,0,0,0,0,8,9,5,5,3,0,0,35,0,0,0,0,3,3,8,10,35,20,5,8,3,0,3,104,0,0,4,0,4,10,14,23,25,10,5,0,3,0,0,95,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,18,0,0,0,0,0,0,0,3,11,0,3,3,0,3,0,22,6,8,0,4,38,18,142,60,95,18,9,0,3,4,14,421,0,0,0,0,0,3,0,0,0,0,0,0,0,0,67,80,8,11,5,9,52,45,182,130,298,156,141,57,64,33,94,1284,0,0,0,0,3,3,0,3,13,24,26,21,34,18,14,159,0,0,0,0,0,0,0,0,18,6,10,4,4,0,0,44,0,0,0,0,3,0,5,9,52,70,62,43,38,18,25,318,0,0,0,0,0,0,0,0,4,5,3,10,7,3,3,43
LGA41190,14,13,3,6,4,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,12,0,0,0,0,0,3,4,3,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,17,0,19,4,11,0,3,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,3,3,3,0,27,6,30,13,50,22,22,16,12,7,20,226,0,0,0,0,0,0,0,3,3,9,11,3,3,3,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,20,28,13,9,8,3,4,87,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
LGA41330,11,8,7,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,4,3,8,6,3,3,0,0,0,0,26,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,0,7,0,0,0,0,0,3,39,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,16,0,0,0,0,3,8,31,7,31,25,16,7,6,4,26,165,0,0,0,0,0,0,0,0,0,8,6,3,9,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,11,4,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
LGA41560,69,51,37,26,13,0,3,211,0,0,0,0,0,0,3,3,11,4,8,0,0,0,3,36,0,0,0,0,4,3,12,21,34,16,22,3,4,4,7,121,0,0,4,0,12,9,30,29,41,6,7,0,0,0,5,151,0,0,0,0,0,0,3,3,10,3,0,3,0,0,3,33,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,13,21,12,8,7,123,44,391,110,214,35,21,6,5,12,59,1062,3,0,0,0,3,0,12,0,0,0,0,0,0,0,119,138,22,13,14,4,150,63,469,197,444,165,175,71,67,33,200,2083,0,0,0,0,0,0,0,0,18,31,39,27,29,22,20,177,0,0,0,0,0,0,4,9,22,15,4,5,3,4,4,77,0,0,0,0,0,3,3,7,65,62,63,43,31,23,29,330,0,0,0,0,0,0,0,4,18,9,10,9,5,0,0,52
LGA41750,5,4,3,0,0,3,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,7,0,18,4,3,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,6,3,0,6,4,33,15,25,14,10,6,9,8,12,154,0,0,0,0,0,0,0,0,0,3,0,0,3,7,3,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,3,0,13,4,6,3,0,0,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA41830,7,3,7,0,3,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,5,3,0,0,0,0,3,19,0,0,0,0,3,0,4,3,3,0,0,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,24,19,18,3,0,0,0,0,10,79,0,0,0,0,0,0,3,0,0,0,0,0,0,0,33,33,0,3,0,0,7,9,35,24,45,14,17,10,14,4,42,235,0,0,0,0,0,0,0,0,0,5,3,0,7,8,0,22,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,7,4,10,3,5,0,5,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
LGA41960,10,8,6,4,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,3,3,0,0,0,0,22,0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,11,4,32,12,14,0,0,0,0,0,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,3,0,0,10,8,38,16,41,18,16,9,7,4,12,195,0,0,0,0,0,0,0,0,3,0,3,4,0,3,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,14,7,3,7,3,0,6,40,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,13
LGA42030,89,81,91,38,17,15,3,359,0,0,0,0,0,3,0,0,14,11,14,0,5,0,0,52,0,0,0,0,0,4,11,22,75,60,36,8,3,7,3,230,0,0,3,3,6,21,34,28,45,19,12,3,0,0,3,164,0,0,3,0,0,0,0,3,8,7,0,0,0,0,0,23,0,0,0,0,0,0,0,0,7,4,3,0,0,0,0,18,18,18,9,3,100,50,382,143,211,41,19,4,3,7,49,1059,0,0,0,0,0,3,6,0,4,0,0,0,0,0,122,141,16,21,16,5,118,80,438,233,520,312,299,148,95,34,189,2525,0,0,0,0,0,0,0,3,18,55,86,110,110,65,46,490,0,0,0,0,0,4,0,3,19,24,19,11,5,3,7,101,0,3,0,0,0,0,3,8,81,180,151,105,103,40,52,735,0,0,0,0,0,0,4,3,15,16,28,20,14,9,10,122
LGA42110,26,13,18,8,3,0,0,86,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,11,0,0,0,0,4,3,6,5,21,14,0,0,0,0,3,47,0,0,0,0,4,0,14,4,19,3,0,0,0,0,0,45,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,3,7,0,21,12,82,23,30,0,4,0,0,0,17,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,7,6,4,3,38,19,107,50,120,58,41,21,14,8,54,549,0,0,0,0,0,0,4,0,9,10,5,7,6,7,14,63,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,5,3,35,29,16,3,10,5,14,122,0,0,0,0,0,0,0,0,4,0,4,3,0,5,0,16
LGA42250,44,45,22,15,11,19,7,185,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,16,0,0,0,0,0,4,3,13,30,16,9,0,6,10,6,113,0,0,0,0,3,10,13,9,25,5,5,0,0,0,3,74,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,5,3,3,3,12,8,3,3,0,31,19,98,24,44,10,4,3,0,6,12,267,0,0,0,0,0,0,3,0,0,3,0,0,0,0,47,51,12,7,10,3,38,33,128,84,190,129,98,59,52,52,87,970,0,0,0,0,0,0,3,4,21,26,44,34,41,24,14,218,0,0,0,0,0,0,3,0,8,11,6,9,3,6,3,54,3,0,0,0,0,0,0,5,59,77,84,45,45,19,32,375,0,0,0,0,0,0,0,0,9,3,5,4,5,5,4,43
LGA42600,85,102,109,87,77,58,11,543,0,0,0,0,0,0,0,0,10,8,17,10,9,15,0,70,0,0,0,0,3,0,15,33,89,67,67,29,46,48,6,410,0,3,3,3,15,11,32,37,83,55,39,20,12,23,4,333,0,0,0,0,3,0,0,3,3,12,3,0,0,3,0,32,0,0,0,0,0,0,0,3,3,4,7,3,3,6,0,26,26,19,15,5,92,48,292,230,451,151,97,49,33,43,46,1613,0,0,0,0,3,0,3,0,10,3,3,0,0,0,268,290,29,27,22,13,116,63,375,340,822,510,520,360,366,353,348,4252,0,0,0,0,0,0,0,0,23,28,85,99,196,232,58,728,0,0,0,0,0,0,4,9,18,32,14,23,19,29,10,155,0,0,0,0,0,0,0,4,63,139,209,241,252,253,96,1270,0,0,0,0,0,0,0,0,12,12,27,29,32,32,13,162
LGA42750,31,18,9,3,4,5,3,85,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,4,3,7,15,6,3,0,0,0,0,35,0,0,3,0,3,5,3,7,12,6,3,0,0,0,0,48,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,6,0,30,8,63,28,44,5,7,0,0,0,8,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,7,8,12,4,40,23,104,69,151,65,56,14,22,10,61,631,0,0,0,0,3,0,0,3,4,4,7,11,6,6,17,66,0,0,0,0,0,0,0,3,10,18,8,3,0,0,4,52,0,0,3,0,0,0,0,0,37,42,26,11,10,6,7,147,0,0,0,0,0,0,0,3,11,3,3,0,0,0,0,19
LGA43080,12,5,7,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,21,0,3,0,0,0,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,3,3,0,3,9,0,32,7,38,11,10,8,3,3,12,139,0,0,0,0,0,0,0,0,8,8,13,0,3,0,3,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,6,8,5,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LGA43220,6,10,7,0,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,17,4,5,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,3,11,3,21,5,34,13,16,6,9,7,10,135,0,0,0,0,0,0,0,0,4,3,12,3,0,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,9,11,3,4,3,0,3,42,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,9
LGA43360,19,9,7,3,0,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,4,6,9,3,0,0,0,0,7,25,0,0,0,0,3,6,9,6,7,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,19,6,51,14,25,4,3,4,3,3,6,132,0,0,0,0,0,0,3,0,0,4,0,0,0,0,24,25,0,3,3,0,24,21,69,34,75,39,32,13,10,17,37,359,0,0,0,0,0,0,0,3,4,4,3,3,4,10,7,37,0,0,0,0,0,0,0,3,6,5,0,0,0,3,0,13,0,0,0,0,0,0,0,4,10,13,12,10,9,8,3,67,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,11
LGA43650,53,48,54,32,22,16,3,239,0,0,0,0,0,0,3,0,6,13,4,10,0,0,0,42,0,0,0,0,0,3,14,24,54,43,17,6,0,3,4,180,0,0,4,0,4,13,19,11,23,13,0,0,0,0,0,96,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,9,0,3,0,0,0,18,6,12,3,7,32,16,163,60,87,17,6,10,7,4,15,454,0,0,0,0,0,0,0,0,3,0,3,0,0,0,87,95,11,12,7,8,50,47,213,114,319,211,191,130,76,34,117,1551,0,0,3,0,0,0,5,8,22,49,76,78,106,61,47,450,0,0,3,0,0,3,0,7,27,10,21,0,0,0,3,79,0,0,0,0,3,0,3,7,106,147,149,115,100,42,45,724,0,0,0,0,0,0,0,0,10,22,14,13,12,11,4,93
LGA43710,27,35,17,4,9,5,0,111,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,10,0,0,0,0,0,4,3,10,16,8,8,5,0,3,0,60,0,0,0,0,6,3,9,6,15,4,3,0,0,0,3,60,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,3,3,5,22,13,52,25,49,20,3,8,4,0,10,226,0,0,0,0,0,0,0,0,3,0,0,0,0,0,47,50,7,6,3,7,35,18,80,57,145,104,85,34,28,18,73,697,0,0,0,0,0,0,4,0,12,5,24,15,18,10,11,100,0,0,0,0,0,0,0,0,6,5,3,0,0,4,3,38,3,0,0,0,0,0,3,4,56,54,49,25,33,13,16,260,0,0,0,0,0,0,0,3,3,4,3,3,4,3,0,24
LGA43790,69,58,34,18,7,4,3,224,0,0,0,0,0,0,0,0,4,3,6,4,0,0,0,24,0,0,3,0,0,7,7,13,26,20,9,3,5,0,3,102,0,0,5,3,6,7,19,29,32,5,5,0,0,0,4,117,0,0,0,0,3,0,4,0,6,3,0,0,0,0,3,22,0,0,0,0,0,0,3,0,0,6,4,3,3,3,0,19,14,12,3,3,76,26,234,71,108,18,13,3,0,3,27,613,0,0,0,0,5,0,3,0,6,3,0,0,0,0,63,86,23,15,10,7,88,48,298,159,327,162,141,62,44,33,118,1521,0,4,0,0,0,0,0,3,24,28,50,39,35,13,26,227,0,0,0,0,0,3,0,3,12,7,3,3,7,0,5,50,0,0,0,0,0,0,0,11,76,110,91,54,18,8,30,413,0,0,0,0,0,0,0,0,10,14,10,12,3,3,3,56
LGA43920,38,37,23,15,8,0,5,136,0,0,0,0,0,0,0,0,8,4,10,0,3,0,0,20,0,0,0,0,3,7,5,16,47,29,12,3,3,3,3,127,0,0,3,0,7,5,12,11,15,4,4,0,0,0,0,64,0,0,0,0,0,0,0,3,6,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,7,7,3,0,24,12,101,34,51,4,0,3,0,3,11,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,41,8,7,4,6,43,30,129,81,203,122,117,56,44,17,64,924,0,0,0,0,0,0,0,3,23,28,38,36,43,26,18,216,0,0,0,0,0,0,0,0,13,10,3,0,4,0,3,36,0,0,0,0,0,0,0,7,65,87,77,36,38,12,31,342,0,0,0,0,0,3,0,0,3,9,8,11,7,0,9,44
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,267,333,277,169,97,43,23,1262,0,0,0,0,0,0,3,4,42,35,33,30,12,10,11,189,0,6,3,0,4,15,48,110,257,179,126,34,28,21,19,857,3,6,12,14,36,54,86,117,184,62,41,12,6,13,7,649,0,0,0,3,0,4,11,9,29,10,8,0,0,3,0,84,0,0,0,0,0,0,7,4,5,5,13,13,4,6,3,58,116,55,42,18,280,144,966,495,782,158,69,14,18,18,114,3283,0,0,0,0,3,0,8,8,14,7,0,0,0,0,505,554,127,78,63,32,346,245,1170,823,1841,1102,1190,722,552,236,700,9230,0,0,0,0,3,0,3,10,71,162,354,385,477,266,144,1871,3,0,0,0,3,4,30,31,109,116,75,53,25,22,28,508,0,0,0,0,0,6,21,46,342,643,771,623,511,233,177,3370,0,0,0,0,0,0,5,5,40,81,128,94,85,33,40,517
LGA44210,56,50,24,12,3,8,6,171,0,0,0,0,0,0,3,0,4,5,3,3,0,0,0,18,0,0,0,0,3,0,11,18,28,15,3,0,9,0,3,102,0,0,3,0,9,12,24,26,20,6,0,0,0,0,4,106,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,11,10,7,3,64,33,225,48,93,22,6,0,3,3,25,547,0,0,0,0,0,0,0,0,5,0,0,0,0,0,61,68,14,19,13,3,87,47,294,112,264,133,78,35,30,14,107,1249,0,0,0,0,0,0,3,3,14,14,25,20,12,6,14,113,0,0,0,0,0,0,3,5,9,9,3,3,0,0,10,33,0,0,0,0,3,3,3,9,35,50,40,23,14,8,24,216,0,0,0,0,0,0,0,0,0,4,6,3,3,4,3,26
LGA44340,129,182,188,126,110,95,5,861,0,0,0,0,3,0,0,7,17,5,29,20,26,20,11,136,0,0,0,3,4,11,24,34,117,124,113,44,49,60,10,592,3,0,6,12,22,33,62,76,173,63,51,37,26,29,15,599,0,0,0,0,0,3,0,4,11,9,8,5,5,3,3,55,0,0,0,0,0,3,0,0,3,5,9,3,8,7,3,46,72,33,18,5,144,70,514,321,813,233,134,63,52,54,94,2623,0,0,0,0,0,0,3,0,3,3,3,0,0,0,378,400,78,37,31,27,185,127,646,495,1404,780,765,549,576,468,532,6695,3,0,0,0,0,0,4,8,21,66,190,253,487,577,159,1783,0,0,0,0,6,5,4,13,69,82,53,34,37,51,23,396,0,0,0,0,3,5,10,11,160,317,504,575,638,664,164,3056,0,0,0,0,0,0,0,3,36,35,63,75,111,77,32,433
