LGA_CODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
LGA51890,0,0,0,0,0,5,0,0,23,34,26,12,11,3,0,118,0,0,0,0,4,3,0,4,4,5,3,0,3,0,3,27,0,0,0,0,0,3,7,3,32,42,25,8,3,0,6,123,0,0,0,0,0,0,0,0,10,0,7,0,0,0,3,28,0,0,0,0,0,6,3,14,32,15,3,16,0,0,8,101,0,0,0,3,7,20,5,0,10,3,0,0,0,0,0,46,0,0,0,0,0,4,0,8,3,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,18,3,8,173,50,14,18,34,0,0,0,0,0,17,336,0,0,0,0,7,0,0,0,0,0,0,0,0,0,75,86,7,22,3,9,182,91,34,56,146,104,65,44,20,5,117,889,0,0,0,0,0,0,0,0,15,14,28,18,17,7,19,121,0,0,0,0,0,3,0,3
LGA51960,0,0,0,0,0,3,0,3,10,16,28,19,16,3,3,91,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,3,0,3,22,7,4,3,3,0,0,49,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,3,6,3,30,7,0,10,0,0,5,66,0,0,0,0,0,4,5,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,21,0,3,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,0,6,0,0,28,12,12,8,69,32,39,35,24,3,42,316,0,0,0,0,0,0,0,0,11,10,10,16,18,6,5,76,0,0,0,0,0,0,0,0
LGA52030,7,0,0,0,0,4,0,0,18,7,3,7,3,0,0,44,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,26,6,0,3,8,0,0,0,0,0,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,6,3,0,3,29,21,6,9,32,20,4,9,3,3,20,164,0,3,0,0,0,0,3,0,7,5,3,0,3,0,12,37,0,0,0,0,0,0,0,3
LGA52100,3,0,0,0,0,3,0,0,21,9,3,0,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,4,3,0,0,0,0,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,11,11,0,3,4,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,5,0,0,0,11,16,0,9,50,18,4,3,3,0,23,159,0,0,0,0,0,0,0,0,3,4,3,0,0,0,4,20,0,0,0,0,0,0,0,0
LGA52170,0,0,0,0,0,0,0,0,12,15,27,21,36,22,3,136,0,0,0,0,0,0,0,3,6,3,4,0,0,3,0,29,0,0,0,0,0,0,0,3,19,10,19,10,20,12,0,96,0,0,0,0,0,0,0,0,3,4,3,3,9,0,0,22,0,0,0,0,0,0,0,4,8,9,7,23,9,8,7,68,0,0,0,0,3,6,0,0,13,4,4,8,14,3,4,61,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,6,3,0,3,14,24,4,10,60,22,14,6,5,9,3,193,0,0,0,0,0,5,0,0,0,0,0,0,0,0,63,68,3,3,0,3,19,39,11,24,121,70,84,83,97,59,86,696,0,0,0,0,0,0,0,0,6,6,9,11,33,43,13,122,0,0,0,0,0,0,0,0
LGA52240,0,0,0,0,3,8,3,4,23,14,4,0,0,3,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,3,5,3,3,0,0,0,0,0,0,18,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,4,27,17,7,13,39,16,9,0,0,0,17,160,0,0,0,0,0,0,0,0,11,6,0,0,0,0,7,24,0,0,0,0,0,0,0,0
LGA52310,4,0,0,0,0,4,0,0,5,6,4,0,0,0,0,24,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,6,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,0,0,14,16,3,10,33,5,5,0,0,0,8,101,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,20,0,0,0,0,0,0,0,0
LGA52380,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,3,3,0,9,3,0,3,0,0,7,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0
LGA52450,0,0,0,0,0,0,0,5,11,4,0,3,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,4,6,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,6,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,17,5,0,0,6,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,18,6,3,4,0,30,19,9,14,29,8,7,3,5,0,17,151,0,0,0,3,0,4,0,0,14,3,0,0,0,0,3,25,0,0,0,0,0,0,0,0
LGA52520,3,0,0,0,0,0,0,3,17,10,7,0,0,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,16,9,3,0,0,0,3,36,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,7,3,0,0,13,7,8,9,42,20,13,4,7,6,18,153,0,0,0,0,0,0,3,0,9,3,3,0,0,0,17,39,0,0,0,0,0,0,0,0
LGA52590,6,6,0,0,0,3,3,3,22,22,12,3,3,0,0,80,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,14,0,0,0,0,4,3,3,6,20,6,5,0,0,0,3,45,0,0,0,0,0,0,0,3,10,3,0,0,0,0,0,16,3,0,0,0,0,7,4,0,5,3,0,0,0,0,0,25,0,0,3,3,0,4,3,0,4,0,0,0,0,0,3,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,5,3,0,42,22,3,9,24,3,0,3,0,0,5,122,0,0,0,0,3,0,0,0,0,0,0,0,0,0,30,35,15,7,5,3,53,44,13,26,83,41,20,10,7,3,45,379,3,0,0,0,3,4,0,0,15,6,12,3,3,5,7,62,0,0,0,0,0,0,0,0
LGA52660,0,0,0,0,3,0,0,6,59,81,55,23,10,3,11,249,0,0,0,0,3,5,0,0,6,3,3,0,0,0,3,30,0,0,0,0,0,10,0,6,65,37,12,6,8,3,0,146,0,0,0,0,0,3,0,3,15,14,7,4,0,0,4,45,0,0,0,0,3,11,18,13,40,12,0,7,0,0,4,120,0,0,4,3,4,12,8,0,6,3,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,4,0,0,0,0,3,16,9,14,3,3,122,91,21,13,46,6,0,0,0,0,10,327,0,3,0,0,3,0,0,0,3,0,0,0,0,0,65,75,8,15,7,4,143,134,55,44,249,157,74,42,19,6,103,1057,0,0,0,0,0,4,0,4,30,42,53,27,18,5,19,205,0,0,0,0,0,0,3,6
LGA52730,0,0,0,0,0,10,0,4,27,20,13,0,0,3,5,86,0,0,0,0,8,9,0,10,14,6,0,0,0,0,0,55,0,0,0,0,3,5,9,12,30,10,6,3,3,0,0,77,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,12,0,0,0,3,3,3,3,3,11,3,4,0,0,0,0,32,0,0,3,3,5,11,3,8,5,3,0,0,0,0,0,47,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,3,5,0,5,74,42,19,9,44,3,4,0,0,0,3,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,46,10,4,9,15,92,95,42,50,140,53,24,12,11,3,57,599,0,0,0,0,0,4,0,3,13,19,4,6,3,0,10,67,0,0,0,0,3,5,3,4
LGA52800,0,0,0,0,5,3,3,3,26,39,15,24,13,0,4,135,0,0,0,0,21,10,3,5,7,3,3,0,0,0,0,48,0,0,0,0,0,3,3,3,17,8,3,6,0,0,0,42,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,15,0,0,0,0,0,0,6,3,10,3,0,3,0,0,0,31,0,0,0,3,6,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,9,0,10,7,0,0,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,38,0,0,0,8,53,31,16,26,77,50,26,27,13,0,43,379,0,0,0,0,4,3,3,5,20,24,21,3,0,6,11,106,0,0,0,0,36,24,9,25
LGA52870,4,0,0,0,3,13,0,3,22,25,18,9,7,0,4,106,0,0,0,0,0,5,4,3,9,3,0,0,0,0,0,36,0,0,0,0,0,5,4,12,42,19,7,3,0,3,0,89,0,0,0,0,0,0,3,3,13,4,0,3,0,0,0,25,0,0,0,0,0,3,9,11,22,7,3,7,0,0,3,70,0,0,0,4,5,5,3,3,6,3,0,0,0,0,3,35,0,0,0,0,0,4,3,3,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,7,5,8,0,70,38,13,3,27,4,0,0,0,0,0,169,0,0,0,0,0,4,0,0,0,0,0,0,0,0,42,48,13,7,10,3,87,77,38,40,143,61,34,24,7,3,57,604,0,0,0,0,0,0,0,0,20,16,18,9,5,4,18,96,0,0,0,0,0,0,3,4
LGA52940,3,0,0,0,0,0,0,0,13,3,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,14,3,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,3,0,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,3,0,14,14,3,3,38,8,7,0,0,0,8,98,0,0,0,0,0,0,0,3,5,0,3,0,0,0,3,18,0,0,0,0,0,0,0,0
LGA53010,0,3,0,0,0,3,0,0,9,3,5,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,9,0,0,8,8,5,0,19,9,5,0,0,0,15,94,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,18,0,0,0,0,0,3,0,0
LGA53080,0,0,0,0,0,0,0,0,3,8,6,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,5,4,0,3,0,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,3,3,0,12,7,11,3,15,17,6,4,3,0,19,100,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,13,0,0,0,0,0,0,0,0
LGA53150,0,0,0,0,0,0,0,0,14,18,34,27,40,10,0,155,0,0,0,0,0,3,0,7,7,3,0,0,4,0,0,32,0,0,0,0,0,0,0,3,18,20,16,13,7,3,0,92,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,14,0,0,0,0,0,3,3,3,19,7,3,16,3,3,0,65,0,0,0,3,4,8,7,6,11,4,3,0,0,0,3,45,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,6,7,3,0,45,42,5,7,40,5,8,0,3,0,5,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,62,6,10,3,5,49,61,15,34,125,65,73,66,55,23,77,662,0,0,0,0,0,0,0,0,11,6,16,27,18,8,14,100,0,0,0,0,0,0,0,0
LGA53220,0,0,0,0,0,0,0,0,17,21,35,27,47,17,4,160,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,12,3,15,5,12,3,5,54,0,0,0,0,0,0,0,0,0,8,4,4,3,3,0,20,0,0,0,0,0,0,0,3,4,7,0,13,0,0,0,32,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11,4,0,0,0,8,4,3,3,3,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,4,0,3,3,16,11,8,5,43,49,57,51,63,21,40,380,0,0,0,0,0,0,3,0,7,15,25,36,39,10,17,144,0,0,0,0,3,8,0,6
LGA53290,0,0,0,0,6,14,3,8,95,72,53,17,10,7,8,296,3,0,0,0,0,11,3,8,8,9,7,0,3,0,0,55,3,3,0,0,0,15,8,21,101,42,16,11,3,0,7,218,0,0,0,0,0,9,0,3,16,7,3,0,4,0,5,42,0,0,0,4,0,14,23,17,38,13,0,9,0,3,7,129,0,3,6,6,6,20,12,3,10,4,3,0,0,0,11,85,0,0,0,0,3,3,4,0,4,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13,4,12,3,4,117,64,6,12,42,9,6,4,0,3,18,313,0,0,0,0,4,3,0,0,0,0,0,0,0,0,149,163,17,21,15,14,142,148,50,81,327,147,86,38,26,15,207,1339,3,0,0,0,0,12,3,12,63,59,39,21,17,4,26,257,0,0,0,0,0,6,0,8
LGA53360,0,0,0,0,0,0,0,0,21,18,17,4,3,0,3,68,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,21,6,0,0,0,0,0,38,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,10,0,0,0,0,0,3,4,3,4,3,0,0,0,0,0,21,0,0,0,0,3,3,0,4,5,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,3,3,30,13,0,0,9,3,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,42,0,0,3,3,37,32,7,12,78,39,22,4,8,0,44,286,0,0,3,0,0,0,0,0,10,5,14,4,3,0,3,44,0,0,0,0,0,0,0,0
LGA53430,0,0,0,0,3,7,0,7,92,110,155,98,90,31,6,602,0,0,4,3,5,8,5,11,38,16,6,5,6,3,0,114,0,0,0,0,0,12,7,23,93,71,41,37,47,10,0,333,0,0,0,0,0,0,0,4,17,14,10,9,12,0,0,66,0,0,0,0,3,13,26,25,71,25,11,33,11,4,10,232,0,0,8,3,5,24,12,10,18,8,3,3,8,0,10,114,0,0,0,0,0,4,3,3,11,0,4,9,0,0,0,34,0,0,0,0,0,0,0,0,10,4,6,7,0,3,3,39,27,36,11,3,297,173,24,41,103,20,17,8,7,5,37,807,0,0,0,0,11,6,3,0,5,0,0,0,0,0,232,270,29,41,20,13,334,244,74,123,459,266,246,217,181,63,309,2623,0,0,0,0,0,5,4,3,34,53,54,56,66,26,50,345,0,0,0,0,0,9,9,11
LGA53570,0,0,0,0,0,9,4,6,28,20,15,4,3,4,5,98,0,3,0,3,0,8,0,4,7,4,0,0,0,0,0,32,0,0,0,0,0,4,3,4,26,10,10,3,0,0,0,58,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,18,16,15,20,7,0,3,0,0,0,70,0,0,3,8,4,3,3,3,6,3,0,0,0,0,0,39,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,15,11,9,5,5,87,48,8,3,31,0,3,0,0,0,8,220,0,0,0,0,3,0,0,0,0,0,0,0,0,0,50,55,15,18,3,19,99,90,31,36,133,52,27,11,3,4,69,609,0,0,0,0,0,3,0,4,13,8,9,3,4,0,8,62,0,0,0,0,0,0,0,3
LGA53640,3,0,0,0,3,7,3,0,10,6,5,0,0,0,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,13,3,0,0,0,0,0,34,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,3,3,3,5,3,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,4,3,0,4,13,18,7,11,35,17,11,3,0,5,15,146,0,3,0,0,0,3,3,0,4,8,4,4,0,3,9,37,0,0,0,0,0,0,0,0
LGA53710,0,0,0,0,0,0,0,3,25,0,5,0,0,0,0,41,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,11,3,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,8,0,0,7,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,0,0,4,24,10,0,14,39,11,4,3,3,0,10,131,0,0,0,0,0,0,0,0,3,3,4,0,3,0,4,18,0,0,0,0,0,0,0,0
