LGA_NAME16	Year	EduInstitutionType	Sex	students
Derwent Valley (M)	2016	Pre-school	F	39
Derwent Valley (M)	2016	Pre-school	M	32
Derwent Valley (M)	2016	Secondary	F	273
Derwent Valley (M)	2016	Secondary	M	283
Derwent Valley (M)	2016	Technical or Further Educational Institution	F	95
Derwent Valley (M)	2016	Technical or Further Educational Institution	M	95
Derwent Valley (M)	2016	University or other tertiary	F	91
Derwent Valley (M)	2016	University or other tertiary	M	51
Devonport (C)	2006		F	1030
Devonport (C)	2006		M	864
Devonport (C)	2006	Infants/Primary	F	1077
Devonport (C)	2006	Infants/Primary	M	1178
Devonport (C)	2006	Pre-school	F	104
Devonport (C)	2006	Pre-school	M	114
Devonport (C)	2006	Secondary	F	698
Devonport (C)	2006	Secondary	M	718
Devonport (C)	2006	Technical or Further Educational Institution	F	381
Devonport (C)	2006	Technical or Further Educational Institution	M	286
Devonport (C)	2006	University or other tertiary	F	216
Devonport (C)	2006	University or other tertiary	M	77
Devonport (C)	2011		F	991
Devonport (C)	2011		M	875
Devonport (C)	2011	Infants/Primary	F	1014
Devonport (C)	2011	Infants/Primary	M	1058
Devonport (C)	2011	Pre-school	F	123
Devonport (C)	2011	Pre-school	M	103
Devonport (C)	2011	Secondary	F	693
Devonport (C)	2011	Secondary	M	712
Devonport (C)	2011	Technical or Further Educational Institution	F	454
Devonport (C)	2011	Technical or Further Educational Institution	M	316
Devonport (C)	2011	University or other tertiary	F	218
Devonport (C)	2011	University or other tertiary	M	101
Devonport (C)	2016		F	1054
Devonport (C)	2016		M	924
Devonport (C)	2016	Infants/Primary	F	1128
Devonport (C)	2016	Infants/Primary	M	1108
Devonport (C)	2016	Pre-school	F	81
Devonport (C)	2016	Pre-school	M	94
Devonport (C)	2016	Secondary	F	720
Devonport (C)	2016	Secondary	M	717
Devonport (C)	2016	Technical or Further Educational Institution	F	366
Devonport (C)	2016	Technical or Further Educational Institution	M	250
Devonport (C)	2016	University or other tertiary	F	242
Devonport (C)	2016	University or other tertiary	M	128
Dorset (M)	2006		F	294
Dorset (M)	2006		M	277
Dorset (M)	2006	Infants/Primary	F	328
Dorset (M)	2006	Infants/Primary	M	357
Dorset (M)	2006	Pre-school	F	25
Dorset (M)	2006	Pre-school	M	25
Dorset (M)	2006	Secondary	F	189
Dorset (M)	2006	Secondary	M	222
Dorset (M)	2006	Technical or Further Educational Institution	F	92
Dorset (M)	2006	Technical or Further Educational Institution	M	94
Dorset (M)	2006	University or other tertiary	F	43
Dorset (M)	2006	University or other tertiary	M	13
Dorset (M)	2011		F	236
Dorset (M)	2011		M	216
Dorset (M)	2011	Infants/Primary	F	299
Dorset (M)	2011	Infants/Primary	M	297
Dorset (M)	2011	Pre-school	F	20
Dorset (M)	2011	Pre-school	M	25
Dorset (M)	2011	Secondary	F	199
Dorset (M)	2011	Secondary	M	208
Dorset (M)	2011	Technical or Further Educational Institution	F	77
Dorset (M)	2011	Technical or Further Educational Institution	M	70
Dorset (M)	2011	University or other tertiary	F	65
Dorset (M)	2011	University or other tertiary	M	11
Dorset (M)	2016		F	303
Dorset (M)	2016		M	308
Dorset (M)	2016	Infants/Primary	F	276
Dorset (M)	2016	Infants/Primary	M	282
Dorset (M)	2016	Pre-school	F	15
Dorset (M)	2016	Pre-school	M	22
Dorset (M)	2016	Secondary	F	165
Dorset (M)	2016	Secondary	M	186
Dorset (M)	2016	Technical or Further Educational Institution	F	66
Dorset (M)	2016	Technical or Further Educational Institution	M	53
Dorset (M)	2016	University or other tertiary	F	56
Dorset (M)	2016	University or other tertiary	M	23
Flinders (M) (Tas.)	2006		F	25
Flinders (M) (Tas.)	2006		M	29
Flinders (M) (Tas.)	2006	Infants/Primary	F	25
Flinders (M) (Tas.)	2006	Infants/Primary	M	43
Flinders (M) (Tas.)	2006	Pre-school	F	4
Flinders (M) (Tas.)	2006	Pre-school	M	3
Flinders (M) (Tas.)	2006	Secondary	F	16
Flinders (M) (Tas.)	2006	Secondary	M	11
Flinders (M) (Tas.)	2006	Technical or Further Educational Institution	F	6
Flinders (M) (Tas.)	2006	Technical or Further Educational Institution	M	3
Flinders (M) (Tas.)	2006	University or other tertiary	F	12
Flinders (M) (Tas.)	2006	University or other tertiary	M	0
Flinders (M) (Tas.)	2011		F	25
Flinders (M) (Tas.)	2011		M	32
Flinders (M) (Tas.)	2011	Infants/Primary	F	10
Flinders (M) (Tas.)	2011	Infants/Primary	M	35
Flinders (M) (Tas.)	2011	Pre-school	F	4
Flinders (M) (Tas.)	2011	Pre-school	M	0
Flinders (M) (Tas.)	2011	Secondary	F	6
Flinders (M) (Tas.)	2011	Secondary	M	4
Flinders (M) (Tas.)	2011	Technical or Further Educational Institution	F	4
Flinders (M) (Tas.)	2011	Technical or Further Educational Institution	M	6
Flinders (M) (Tas.)	2011	University or other tertiary	F	3
Flinders (M) (Tas.)	2011	University or other tertiary	M	0
Flinders (M) (Tas.)	2016		F	34
Flinders (M) (Tas.)	2016		M	39
Flinders (M) (Tas.)	2016	Infants/Primary	F	16
Flinders (M) (Tas.)	2016	Infants/Primary	M	28
Flinders (M) (Tas.)	2016	Pre-school	F	0
Flinders (M) (Tas.)	2016	Pre-school	M	3
Flinders (M) (Tas.)	2016	Secondary	F	8
Flinders (M) (Tas.)	2016	Secondary	M	24
Flinders (M) (Tas.)	2016	Technical or Further Educational Institution	F	4
Flinders (M) (Tas.)	2016	Technical or Further Educational Institution	M	7
Flinders (M) (Tas.)	2016	University or other tertiary	F	5
Flinders (M) (Tas.)	2016	University or other tertiary	M	3
George Town (M)	2006		F	274
George Town (M)	2006		M	288
George Town (M)	2006	Infants/Primary	F	328
George Town (M)	2006	Infants/Primary	M	313
George Town (M)	2006	Pre-school	F	35
George Town (M)	2006	Pre-school	M	31
George Town (M)	2006	Secondary	F	199
George Town (M)	2006	Secondary	M	206
George Town (M)	2006	Technical or Further Educational Institution	F	88
George Town (M)	2006	Technical or Further Educational Institution	M	77
George Town (M)	2006	University or other tertiary	F	45
George Town (M)	2006	University or other tertiary	M	27
George Town (M)	2011		F	246
George Town (M)	2011		M	242
George Town (M)	2011	Infants/Primary	F	309
George Town (M)	2011	Infants/Primary	M	287
George Town (M)	2011	Pre-school	F	33
George Town (M)	2011	Pre-school	M	28
George Town (M)	2011	Secondary	F	178
George Town (M)	2011	Secondary	M	195
George Town (M)	2011	Technical or Further Educational Institution	F	84
George Town (M)	2011	Technical or Further Educational Institution	M	84
George Town (M)	2011	University or other tertiary	F	52
George Town (M)	2011	University or other tertiary	M	21
George Town (M)	2016		F	359
George Town (M)	2016		M	356
George Town (M)	2016	Infants/Primary	F	282
George Town (M)	2016	Infants/Primary	M	295
George Town (M)	2016	Pre-school	F	17
George Town (M)	2016	Pre-school	M	19
George Town (M)	2016	Secondary	F	179
George Town (M)	2016	Secondary	M	167
George Town (M)	2016	Technical or Further Educational Institution	F	79
George Town (M)	2016	Technical or Further Educational Institution	M	68
George Town (M)	2016	University or other tertiary	F	62
George Town (M)	2016	University or other tertiary	M	22
Glamorgan/Spring Bay (M)	2006		F	186
Glamorgan/Spring Bay (M)	2006		M	186
Glamorgan/Spring Bay (M)	2006	Infants/Primary	F	151
Glamorgan/Spring Bay (M)	2006	Infants/Primary	M	149
Glamorgan/Spring Bay (M)	2006	Pre-school	F	19
Glamorgan/Spring Bay (M)	2006	Pre-school	M	23
Glamorgan/Spring Bay (M)	2006	Secondary	F	73
Glamorgan/Spring Bay (M)	2006	Secondary	M	90
Glamorgan/Spring Bay (M)	2006	Technical or Further Educational Institution	F	47
Glamorgan/Spring Bay (M)	2006	Technical or Further Educational Institution	M	37
Glamorgan/Spring Bay (M)	2006	University or other tertiary	F	15
Glamorgan/Spring Bay (M)	2006	University or other tertiary	M	4
Glamorgan/Spring Bay (M)	2011		F	148
Glamorgan/Spring Bay (M)	2011		M	143
Glamorgan/Spring Bay (M)	2011	Infants/Primary	F	143
Glamorgan/Spring Bay (M)	2011	Infants/Primary	M	145
Glamorgan/Spring Bay (M)	2011	Pre-school	F	18
Glamorgan/Spring Bay (M)	2011	Pre-school	M	19
Glamorgan/Spring Bay (M)	2011	Secondary	F	62
Glamorgan/Spring Bay (M)	2011	Secondary	M	79
Glamorgan/Spring Bay (M)	2011	Technical or Further Educational Institution	F	30
Glamorgan/Spring Bay (M)	2011	Technical or Further Educational Institution	M	30
Glamorgan/Spring Bay (M)	2011	University or other tertiary	F	22
Glamorgan/Spring Bay (M)	2011	University or other tertiary	M	3
Glamorgan/Spring Bay (M)	2016		F	229
Glamorgan/Spring Bay (M)	2016		M	229
Glamorgan/Spring Bay (M)	2016	Infants/Primary	F	119
Glamorgan/Spring Bay (M)	2016	Infants/Primary	M	122
Glamorgan/Spring Bay (M)	2016	Pre-school	F	16
Glamorgan/Spring Bay (M)	2016	Pre-school	M	10
Glamorgan/Spring Bay (M)	2016	Secondary	F	69
Glamorgan/Spring Bay (M)	2016	Secondary	M	77
Glamorgan/Spring Bay (M)	2016	Technical or Further Educational Institution	F	20
Glamorgan/Spring Bay (M)	2016	Technical or Further Educational Institution	M	18
Glamorgan/Spring Bay (M)	2016	University or other tertiary	F	19
Glamorgan/Spring Bay (M)	2016	University or other tertiary	M	14
Glenorchy (C)	2006		F	2248
Glenorchy (C)	2006		M	1862
Glenorchy (C)	2006	Infants/Primary	F	1757
Glenorchy (C)	2006	Infants/Primary	M	1926
Glenorchy (C)	2006	Pre-school	F	181
Glenorchy (C)	2006	Pre-school	M	163
Glenorchy (C)	2006	Secondary	F	1283
Glenorchy (C)	2006	Secondary	M	1245
Glenorchy (C)	2006	Technical or Further Educational Institution	F	636
Glenorchy (C)	2006	Technical or Further Educational Institution	M	614
Glenorchy (C)	2006	University or other tertiary	F	482
Glenorchy (C)	2006	University or other tertiary	M	313
Glenorchy (C)	2011		F	1914
Glenorchy (C)	2011		M	1658
Glenorchy (C)	2011	Infants/Primary	F	1801
Glenorchy (C)	2011	Infants/Primary	M	1794
Glenorchy (C)	2011	Pre-school	F	160
Glenorchy (C)	2011	Pre-school	M	173
Glenorchy (C)	2011	Secondary	F	1235
Glenorchy (C)	2011	Secondary	M	1271
Glenorchy (C)	2011	Technical or Further Educational Institution	F	760
Glenorchy (C)	2011	Technical or Further Educational Institution	M	698
Glenorchy (C)	2011	University or other tertiary	F	605
Glenorchy (C)	2011	University or other tertiary	M	425
Glenorchy (C)	2016		F	2159
Glenorchy (C)	2016		M	1886
Glenorchy (C)	2016	Infants/Primary	F	1962
Glenorchy (C)	2016	Infants/Primary	M	2034
Glenorchy (C)	2016	Pre-school	F	169
Glenorchy (C)	2016	Pre-school	M	159
Glenorchy (C)	2016	Secondary	F	1333
Glenorchy (C)	2016	Secondary	M	1328
Glenorchy (C)	2016	Technical or Further Educational Institution	F	661
Glenorchy (C)	2016	Technical or Further Educational Institution	M	548
Glenorchy (C)	2016	University or other tertiary	F	761
Glenorchy (C)	2016	University or other tertiary	M	567
Hobart (C)	2006		F	1896
Hobart (C)	2006		M	1886
Hobart (C)	2006	Infants/Primary	F	1568
Hobart (C)	2006	Infants/Primary	M	1613
Hobart (C)	2006	Pre-school	F	178
Hobart (C)	2006	Pre-school	M	178
Hobart (C)	2006	Secondary	F	1546
Hobart (C)	2006	Secondary	M	1508
Hobart (C)	2006	Technical or Further Educational Institution	F	623
Hobart (C)	2006	Technical or Further Educational Institution	M	622
Hobart (C)	2006	University or other tertiary	F	2610
Hobart (C)	2006	University or other tertiary	M	2350
Hobart (C)	2011		F	1536
Hobart (C)	2011		M	1664
Hobart (C)	2011	Infants/Primary	F	1555
Hobart (C)	2011	Infants/Primary	M	1719
Hobart (C)	2011	Pre-school	F	144
Hobart (C)	2011	Pre-school	M	177
Hobart (C)	2011	Secondary	F	1382
Hobart (C)	2011	Secondary	M	1378
Hobart (C)	2011	Technical or Further Educational Institution	F	553
Hobart (C)	2011	Technical or Further Educational Institution	M	506
Hobart (C)	2011	University or other tertiary	F	2859
Hobart (C)	2011	University or other tertiary	M	2506
Hobart (C)	2016		F	1758
Hobart (C)	2016		M	1721
Hobart (C)	2016	Infants/Primary	F	1722
Hobart (C)	2016	Infants/Primary	M	1834
Hobart (C)	2016	Pre-school	F	181
Hobart (C)	2016	Pre-school	M	208
Hobart (C)	2016	Secondary	F	1376
Hobart (C)	2016	Secondary	M	1437
Hobart (C)	2016	Technical or Further Educational Institution	F	486
Hobart (C)	2016	Technical or Further Educational Institution	M	444
Hobart (C)	2016	University or other tertiary	F	3092
Hobart (C)	2016	University or other tertiary	M	2770
Huon Valley (M)	2006		F	586
Huon Valley (M)	2006		M	581
Huon Valley (M)	2006	Infants/Primary	F	678
Huon Valley (M)	2006	Infants/Primary	M	737
Huon Valley (M)	2006	Pre-school	F	56
Huon Valley (M)	2006	Pre-school	M	76
Huon Valley (M)	2006	Secondary	F	431
Huon Valley (M)	2006	Secondary	M	460
Huon Valley (M)	2006	Technical or Further Educational Institution	F	163
Huon Valley (M)	2006	Technical or Further Educational Institution	M	155
Huon Valley (M)	2006	University or other tertiary	F	148
Huon Valley (M)	2006	University or other tertiary	M	74
Huon Valley (M)	2011		F	478
Huon Valley (M)	2011		M	495
Huon Valley (M)	2011	Infants/Primary	F	678
Huon Valley (M)	2011	Infants/Primary	M	715
Huon Valley (M)	2011	Pre-school	F	53
Huon Valley (M)	2011	Pre-school	M	47
Huon Valley (M)	2011	Secondary	F	429
Huon Valley (M)	2011	Secondary	M	450
Huon Valley (M)	2011	Technical or Further Educational Institution	F	165
Huon Valley (M)	2011	Technical or Further Educational Institution	M	170
Huon Valley (M)	2011	University or other tertiary	F	186
Huon Valley (M)	2011	University or other tertiary	M	71
Huon Valley (M)	2016		F	719
Huon Valley (M)	2016		M	697
Huon Valley (M)	2016	Infants/Primary	F	665
Huon Valley (M)	2016	Infants/Primary	M	697
Huon Valley (M)	2016	Pre-school	F	61
Huon Valley (M)	2016	Pre-school	M	54
Huon Valley (M)	2016	Secondary	F	416
Huon Valley (M)	2016	Secondary	M	460
Huon Valley (M)	2016	Technical or Further Educational Institution	F	183
Huon Valley (M)	2016	Technical or Further Educational Institution	M	153
Huon Valley (M)	2016	University or other tertiary	F	239
Huon Valley (M)	2016	University or other tertiary	M	113
Kentish (M)	2006		F	213
Kentish (M)	2006		M	217
Kentish (M)	2006	Infants/Primary	F	298
Kentish (M)	2006	Infants/Primary	M	287
Kentish (M)	2006	Pre-school	F	27
Kentish (M)	2006	Pre-school	M	32
Kentish (M)	2006	Secondary	F	222
Kentish (M)	2006	Secondary	M	207
Kentish (M)	2006	Technical or Further Educational Institution	F	92
Kentish (M)	2006	Technical or Further Educational Institution	M	60
Kentish (M)	2006	University or other tertiary	F	26
Kentish (M)	2006	University or other tertiary	M	20
Kentish (M)	2011		F	196
Kentish (M)	2011		M	199
Kentish (M)	2011	Infants/Primary	F	220
Kentish (M)	2011	Infants/Primary	M	291
Kentish (M)	2011	Pre-school	F	26
Kentish (M)	2011	Pre-school	M	24
Kentish (M)	2011	Secondary	F	196
Kentish (M)	2011	Secondary	M	205
Kentish (M)	2011	Technical or Further Educational Institution	F	94
Kentish (M)	2011	Technical or Further Educational Institution	M	72
Kentish (M)	2011	University or other tertiary	F	49
Kentish (M)	2011	University or other tertiary	M	22
Kentish (M)	2016		F	281
Kentish (M)	2016		M	276
Kentish (M)	2016	Infants/Primary	F	247
Kentish (M)	2016	Infants/Primary	M	268
Kentish (M)	2016	Pre-school	F	13
Kentish (M)	2016	Pre-school	M	18
Kentish (M)	2016	Secondary	F	144
Kentish (M)	2016	Secondary	M	182
Kentish (M)	2016	Technical or Further Educational Institution	F	78
Kentish (M)	2016	Technical or Further Educational Institution	M	66
Kentish (M)	2016	University or other tertiary	F	57
Kentish (M)	2016	University or other tertiary	M	35
King Island (M)	2006		F	52
King Island (M)	2006		M	67
King Island (M)	2006	Infants/Primary	F	71
King Island (M)	2006	Infants/Primary	M	70
King Island (M)	2006	Pre-school	F	10
King Island (M)	2006	Pre-school	M	6
King Island (M)	2006	Secondary	F	30
King Island (M)	2006	Secondary	M	39
King Island (M)	2006	Technical or Further Educational Institution	F	9
King Island (M)	2006	Technical or Further Educational Institution	M	13
King Island (M)	2006	University or other tertiary	F	11
King Island (M)	2006	University or other tertiary	M	0
King Island (M)	2011		F	49
King Island (M)	2011		M	47
King Island (M)	2011	Infants/Primary	F	50
King Island (M)	2011	Infants/Primary	M	43
King Island (M)	2011	Pre-school	F	4
King Island (M)	2011	Pre-school	M	10
King Island (M)	2011	Secondary	F	34
King Island (M)	2011	Secondary	M	28
King Island (M)	2011	Technical or Further Educational Institution	F	17
King Island (M)	2011	Technical or Further Educational Institution	M	6
King Island (M)	2011	University or other tertiary	F	12
King Island (M)	2011	University or other tertiary	M	0
King Island (M)	2016		F	95
King Island (M)	2016		M	68
King Island (M)	2016	Infants/Primary	F	51
King Island (M)	2016	Infants/Primary	M	53
King Island (M)	2016	Pre-school	F	10
King Island (M)	2016	Pre-school	M	3
King Island (M)	2016	Secondary	F	18
King Island (M)	2016	Secondary	M	28
King Island (M)	2016	Technical or Further Educational Institution	F	6
King Island (M)	2016	Technical or Further Educational Institution	M	8
King Island (M)	2016	University or other tertiary	F	11
King Island (M)	2016	University or other tertiary	M	0
Kingborough (M)	2006		F	1013
Kingborough (M)	2006		M	866
Kingborough (M)	2006	Infants/Primary	F	1470
Kingborough (M)	2006	Infants/Primary	M	1522
Kingborough (M)	2006	Pre-school	F	146
Kingborough (M)	2006	Pre-school	M	167
Kingborough (M)	2006	Secondary	F	1136
Kingborough (M)	2006	Secondary	M	1124
Kingborough (M)	2006	Technical or Further Educational Institution	F	419
Kingborough (M)	2006	Technical or Further Educational Institution	M	402
Kingborough (M)	2006	University or other tertiary	F	674
Kingborough (M)	2006	University or other tertiary	M	493
Kingborough (M)	2011		F	940
Kingborough (M)	2011		M	833
Kingborough (M)	2011	Infants/Primary	F	1664
Kingborough (M)	2011	Infants/Primary	M	1800
Kingborough (M)	2011	Pre-school	F	170
Kingborough (M)	2011	Pre-school	M	156
Kingborough (M)	2011	Secondary	F	1114
Kingborough (M)	2011	Secondary	M	1106
Kingborough (M)	2011	Technical or Further Educational Institution	F	387
Kingborough (M)	2011	Technical or Further Educational Institution	M	377
Kingborough (M)	2011	University or other tertiary	F	809
Kingborough (M)	2011	University or other tertiary	M	501
Kingborough (M)	2016		F	1091
Kingborough (M)	2016		M	1021
Kingborough (M)	2016	Infants/Primary	F	1682
Kingborough (M)	2016	Infants/Primary	M	1829
Kingborough (M)	2016	Pre-school	F	148
Kingborough (M)	2016	Pre-school	M	158
Kingborough (M)	2016	Secondary	F	1236
Kingborough (M)	2016	Secondary	M	1314
Kingborough (M)	2016	Technical or Further Educational Institution	F	325
Kingborough (M)	2016	Technical or Further Educational Institution	M	318
Kingborough (M)	2016	University or other tertiary	F	890
Kingborough (M)	2016	University or other tertiary	M	566
Latrobe (M) (Tas.)	2006		F	289
Latrobe (M) (Tas.)	2006		M	270
Latrobe (M) (Tas.)	2006	Infants/Primary	F	393
Latrobe (M) (Tas.)	2006	Infants/Primary	M	415
Latrobe (M) (Tas.)	2006	Pre-school	F	33
Latrobe (M) (Tas.)	2006	Pre-school	M	38
Latrobe (M) (Tas.)	2006	Secondary	F	209
Latrobe (M) (Tas.)	2006	Secondary	M	283
Latrobe (M) (Tas.)	2006	Technical or Further Educational Institution	F	129
Latrobe (M) (Tas.)	2006	Technical or Further Educational Institution	M	97
Latrobe (M) (Tas.)	2006	University or other tertiary	F	62
Latrobe (M) (Tas.)	2006	University or other tertiary	M	33
Latrobe (M) (Tas.)	2011		F	272
Latrobe (M) (Tas.)	2011		M	287
Latrobe (M) (Tas.)	2011	Infants/Primary	F	401
Latrobe (M) (Tas.)	2011	Infants/Primary	M	452
Latrobe (M) (Tas.)	2011	Pre-school	F	42
Latrobe (M) (Tas.)	2011	Pre-school	M	48
Latrobe (M) (Tas.)	2011	Secondary	F	281
Latrobe (M) (Tas.)	2011	Secondary	M	272
Latrobe (M) (Tas.)	2011	Technical or Further Educational Institution	F	151
Latrobe (M) (Tas.)	2011	Technical or Further Educational Institution	M	124
Latrobe (M) (Tas.)	2011	University or other tertiary	F	88
Latrobe (M) (Tas.)	2011	University or other tertiary	M	42
Latrobe (M) (Tas.)	2016		F	431
Latrobe (M) (Tas.)	2016		M	437
Latrobe (M) (Tas.)	2016	Infants/Primary	F	405
Latrobe (M) (Tas.)	2016	Infants/Primary	M	495
Latrobe (M) (Tas.)	2016	Pre-school	F	30
Latrobe (M) (Tas.)	2016	Pre-school	M	39
Latrobe (M) (Tas.)	2016	Secondary	F	261
Latrobe (M) (Tas.)	2016	Secondary	M	244
Latrobe (M) (Tas.)	2016	Technical or Further Educational Institution	F	121
Latrobe (M) (Tas.)	2016	Technical or Further Educational Institution	M	106
Latrobe (M) (Tas.)	2016	University or other tertiary	F	100
Latrobe (M) (Tas.)	2016	University or other tertiary	M	50
Launceston (C)	2006		F	2744
Launceston (C)	2006		M	2549
Launceston (C)	2006	Infants/Primary	F	2668
Launceston (C)	2006	Infants/Primary	M	2876
Launceston (C)	2006	Pre-school	F	269
Launceston (C)	2006	Pre-school	M	250
Launceston (C)	2006	Secondary	F	1905
Launceston (C)	2006	Secondary	M	1815
Launceston (C)	2006	Technical or Further Educational Institution	F	930
Launceston (C)	2006	Technical or Further Educational Institution	M	838
Launceston (C)	2006	University or other tertiary	F	1526
Launceston (C)	2006	University or other tertiary	M	1236
Launceston (C)	2011		F	2337
Launceston (C)	2011		M	2171
Launceston (C)	2011	Infants/Primary	F	2601
Launceston (C)	2011	Infants/Primary	M	2606
Launceston (C)	2011	Pre-school	F	264
Launceston (C)	2011	Pre-school	M	287
Launceston (C)	2011	Secondary	F	1862
Launceston (C)	2011	Secondary	M	2012
Launceston (C)	2011	Technical or Further Educational Institution	F	1018
Launceston (C)	2011	Technical or Further Educational Institution	M	937
Launceston (C)	2011	University or other tertiary	F	1825
Launceston (C)	2011	University or other tertiary	M	1463
Launceston (C)	2016		F	2931
Launceston (C)	2016		M	2723
Launceston (C)	2016	Infants/Primary	F	2733
Launceston (C)	2016	Infants/Primary	M	2815
Launceston (C)	2016	Pre-school	F	266
Launceston (C)	2016	Pre-school	M	283
Launceston (C)	2016	Secondary	F	1823
Launceston (C)	2016	Secondary	M	1902
Launceston (C)	2016	Technical or Further Educational Institution	F	878
Launceston (C)	2016	Technical or Further Educational Institution	M	730
Launceston (C)	2016	University or other tertiary	F	1769
Launceston (C)	2016	University or other tertiary	M	1569
Meander Valley (M)	2006		F	794
Meander Valley (M)	2006		M	645
Meander Valley (M)	2006	Infants/Primary	F	940
Meander Valley (M)	2006	Infants/Primary	M	936
Meander Valley (M)	2006	Pre-school	F	77
Meander Valley (M)	2006	Pre-school	M	69
Meander Valley (M)	2006	Secondary	F	599
Meander Valley (M)	2006	Secondary	M	603
Meander Valley (M)	2006	Technical or Further Educational Institution	F	206
Meander Valley (M)	2006	Technical or Further Educational Institution	M	204
Meander Valley (M)	2006	University or other tertiary	F	166
Meander Valley (M)	2006	University or other tertiary	M	124
Meander Valley (M)	2011		F	541
Meander Valley (M)	2011		M	465
Meander Valley (M)	2011	Infants/Primary	F	834
Meander Valley (M)	2011	Infants/Primary	M	847
Meander Valley (M)	2011	Pre-school	F	83
Meander Valley (M)	2011	Pre-school	M	106
Meander Valley (M)	2011	Secondary	F	647
Meander Valley (M)	2011	Secondary	M	649
Meander Valley (M)	2011	Technical or Further Educational Institution	F	222
Meander Valley (M)	2011	Technical or Further Educational Institution	M	206
Meander Valley (M)	2011	University or other tertiary	F	258
Meander Valley (M)	2011	University or other tertiary	M	119
Meander Valley (M)	2016		F	801
Meander Valley (M)	2016		M	727
Meander Valley (M)	2016	Infants/Primary	F	755
Meander Valley (M)	2016	Infants/Primary	M	860
Meander Valley (M)	2016	Pre-school	F	68
Meander Valley (M)	2016	Pre-school	M	78
Meander Valley (M)	2016	Secondary	F	592
Meander Valley (M)	2016	Secondary	M	585
Meander Valley (M)	2016	Technical or Further Educational Institution	F	193
Meander Valley (M)	2016	Technical or Further Educational Institution	M	169
Meander Valley (M)	2016	University or other tertiary	F	251
Meander Valley (M)	2016	University or other tertiary	M	133
Northern Midlands (M)	2006		F	461
Northern Midlands (M)	2006		M	451
Northern Midlands (M)	2006	Infants/Primary	F	596
Northern Midlands (M)	2006	Infants/Primary	M	664
Northern Midlands (M)	2006	Pre-school	F	49
Northern Midlands (M)	2006	Pre-school	M	69
Northern Midlands (M)	2006	Secondary	F	356
Northern Midlands (M)	2006	Secondary	M	371
Northern Midlands (M)	2006	Technical or Further Educational Institution	F	146
Northern Midlands (M)	2006	Technical or Further Educational Institution	M	106
Northern Midlands (M)	2006	University or other tertiary	F	114
Northern Midlands (M)	2006	University or other tertiary	M	53
Northern Midlands (M)	2011		F	345
Northern Midlands (M)	2011		M	413
Northern Midlands (M)	2011	Infants/Primary	F	541
Northern Midlands (M)	2011	Infants/Primary	M	568
Northern Midlands (M)	2011	Pre-school	F	64
Northern Midlands (M)	2011	Pre-school	M	76
Northern Midlands (M)	2011	Secondary	F	395
Northern Midlands (M)	2011	Secondary	M	374
Northern Midlands (M)	2011	Technical or Further Educational Institution	F	128
Northern Midlands (M)	2011	Technical or Further Educational Institution	M	122
Northern Midlands (M)	2011	University or other tertiary	F	148
Northern Midlands (M)	2011	University or other tertiary	M	59
Northern Midlands (M)	2016		F	622
Northern Midlands (M)	2016		M	618
Northern Midlands (M)	2016	Infants/Primary	F	514
Northern Midlands (M)	2016	Infants/Primary	M	516
Northern Midlands (M)	2016	Pre-school	F	56
Northern Midlands (M)	2016	Pre-school	M	62
Northern Midlands (M)	2016	Secondary	F	320
Northern Midlands (M)	2016	Secondary	M	353
Northern Midlands (M)	2016	Technical or Further Educational Institution	F	131
Northern Midlands (M)	2016	Technical or Further Educational Institution	M	79
Northern Midlands (M)	2016	University or other tertiary	F	154
Northern Midlands (M)	2016	University or other tertiary	M	57
Sorell (M)	2006		F	451
Sorell (M)	2006		M	397
Sorell (M)	2006	Infants/Primary	F	561
Sorell (M)	2006	Infants/Primary	M	611
Sorell (M)	2006	Pre-school	F	46
Sorell (M)	2006	Pre-school	M	44
Sorell (M)	2006	Secondary	F	363
Sorell (M)	2006	Secondary	M	396
Sorell (M)	2006	Technical or Further Educational Institution	F	176
Sorell (M)	2006	Technical or Further Educational Institution	M	133
Sorell (M)	2006	University or other tertiary	F	104
Sorell (M)	2006	University or other tertiary	M	67
Sorell (M)	2011		F	472
Sorell (M)	2011		M	466
Sorell (M)	2011	Infants/Primary	F	542
Sorell (M)	2011	Infants/Primary	M	564
Sorell (M)	2011	Pre-school	F	65
Sorell (M)	2011	Pre-school	M	49
Sorell (M)	2011	Secondary	F	373
Sorell (M)	2011	Secondary	M	401
Sorell (M)	2011	Technical or Further Educational Institution	F	176
Sorell (M)	2011	Technical or Further Educational Institution	M	161
Sorell (M)	2011	University or other tertiary	F	162
Sorell (M)	2011	University or other tertiary	M	72
Sorell (M)	2016		F	586
Sorell (M)	2016		M	515
Sorell (M)	2016	Infants/Primary	F	602
Sorell (M)	2016	Infants/Primary	M	641
Sorell (M)	2016	Pre-school	F	49
Sorell (M)	2016	Pre-school	M	49
Sorell (M)	2016	Secondary	F	405
Sorell (M)	2016	Secondary	M	407
Sorell (M)	2016	Technical or Further Educational Institution	F	164
Sorell (M)	2016	Technical or Further Educational Institution	M	123
Sorell (M)	2016	University or other tertiary	F	201
Sorell (M)	2016	University or other tertiary	M	102
Southern Midlands (M)	2006		F	248
Southern Midlands (M)	2006		M	252
Southern Midlands (M)	2006	Infants/Primary	F	280
Southern Midlands (M)	2006	Infants/Primary	M	287
Southern Midlands (M)	2006	Pre-school	F	18
