LGA_NAME16	Year	SameAddress1YearAgo	Sex	persons
Wickepin (S)	2016	0	M	37
Wickepin (S)	2016	1	F	283
Wickepin (S)	2016	1	M	294
Williams (S)	2006		F	17
Williams (S)	2006		M	15
Williams (S)	2006	0	F	53
Williams (S)	2006	0	M	46
Williams (S)	2006	1	F	346
Williams (S)	2006	1	M	387
Williams (S)	2011		F	26
Williams (S)	2011		M	27
Williams (S)	2011	0	F	50
Williams (S)	2011	0	M	44
Williams (S)	2011	1	F	361
Williams (S)	2011	1	M	406
Williams (S)	2016		F	41
Williams (S)	2016		M	62
Williams (S)	2016	0	F	56
Williams (S)	2016	0	M	64
Williams (S)	2016	1	F	361
Williams (S)	2016	1	M	395
Wiluna (S)	2006		F	17
Wiluna (S)	2006		M	41
Wiluna (S)	2006	0	F	54
Wiluna (S)	2006	0	M	124
Wiluna (S)	2006	1	F	150
Wiluna (S)	2006	1	M	294
Wiluna (S)	2011		F	38
Wiluna (S)	2011		M	110
Wiluna (S)	2011	0	F	108
Wiluna (S)	2011	0	M	264
Wiluna (S)	2011	1	F	196
Wiluna (S)	2011	1	M	441
Wiluna (S)	2016		F	26
Wiluna (S)	2016		M	104
Wiluna (S)	2016	0	F	49
Wiluna (S)	2016	0	M	86
Wiluna (S)	2016	1	F	162
Wiluna (S)	2016	1	M	320
Wongan-Ballidu (S)	2006		F	31
Wongan-Ballidu (S)	2006		M	28
Wongan-Ballidu (S)	2006	0	F	104
Wongan-Ballidu (S)	2006	0	M	95
Wongan-Ballidu (S)	2006	1	F	544
Wongan-Ballidu (S)	2006	1	M	584
Wongan-Ballidu (S)	2011		F	40
Wongan-Ballidu (S)	2011		M	52
Wongan-Ballidu (S)	2011	0	F	85
Wongan-Ballidu (S)	2011	0	M	73
Wongan-Ballidu (S)	2011	1	F	571
Wongan-Ballidu (S)	2011	1	M	612
Wongan-Ballidu (S)	2016		F	37
Wongan-Ballidu (S)	2016		M	39
Wongan-Ballidu (S)	2016	0	F	82
Wongan-Ballidu (S)	2016	0	M	92
Wongan-Ballidu (S)	2016	1	F	502
Wongan-Ballidu (S)	2016	1	M	577
Woodanilling (S)	2006		F	4
Woodanilling (S)	2006		M	15
Woodanilling (S)	2006	0	F	16
Woodanilling (S)	2006	0	M	27
Woodanilling (S)	2006	1	F	157
Woodanilling (S)	2006	1	M	178
Woodanilling (S)	2011		F	9
Woodanilling (S)	2011		M	15
Woodanilling (S)	2011	0	F	32
Woodanilling (S)	2011	0	M	20
Woodanilling (S)	2011	1	F	159
Woodanilling (S)	2011	1	M	186
Woodanilling (S)	2016		F	25
Woodanilling (S)	2016		M	19
Woodanilling (S)	2016	0	F	20
Woodanilling (S)	2016	0	M	11
Woodanilling (S)	2016	1	F	149
Woodanilling (S)	2016	1	M	185
Wyalkatchem (S)	2006		F	3
Wyalkatchem (S)	2006		M	11
Wyalkatchem (S)	2006	0	F	47
Wyalkatchem (S)	2006	0	M	39
Wyalkatchem (S)	2006	1	F	227
Wyalkatchem (S)	2006	1	M	232
Wyalkatchem (S)	2011		F	19
Wyalkatchem (S)	2011		M	24
Wyalkatchem (S)	2011	0	F	28
Wyalkatchem (S)	2011	0	M	35
Wyalkatchem (S)	2011	1	F	208
Wyalkatchem (S)	2011	1	M	208
Wyalkatchem (S)	2016		F	29
Wyalkatchem (S)	2016		M	52
Wyalkatchem (S)	2016	0	F	27
Wyalkatchem (S)	2016	0	M	21
Wyalkatchem (S)	2016	1	F	182
Wyalkatchem (S)	2016	1	M	198
Wyndham-East Kimberley (S)	2006		F	490
Wyndham-East Kimberley (S)	2006		M	594
Wyndham-East Kimberley (S)	2006	0	F	730
Wyndham-East Kimberley (S)	2006	0	M	719
Wyndham-East Kimberley (S)	2006	1	F	1908
Wyndham-East Kimberley (S)	2006	1	M	2155
Wyndham-East Kimberley (S)	2011		F	378
Wyndham-East Kimberley (S)	2011		M	533
Wyndham-East Kimberley (S)	2011	0	F	911
Wyndham-East Kimberley (S)	2011	0	M	994
Wyndham-East Kimberley (S)	2011	1	F	2460
Wyndham-East Kimberley (S)	2011	1	M	2522
Wyndham-East Kimberley (S)	2016		F	512
Wyndham-East Kimberley (S)	2016		M	508
Wyndham-East Kimberley (S)	2016	0	F	758
Wyndham-East Kimberley (S)	2016	0	M	689
Wyndham-East Kimberley (S)	2016	1	F	2348
Wyndham-East Kimberley (S)	2016	1	M	2337
Yalgoo (S)	2006		F	8
Yalgoo (S)	2006		M	21
Yalgoo (S)	2006	0	F	26
Yalgoo (S)	2006	0	M	35
Yalgoo (S)	2006	1	F	73
Yalgoo (S)	2006	1	M	80
Yalgoo (S)	2011		F	25
Yalgoo (S)	2011		M	48
Yalgoo (S)	2011	0	F	38
Yalgoo (S)	2011	0	M	81
Yalgoo (S)	2011	1	F	66
Yalgoo (S)	2011	1	M	152
Yalgoo (S)	2016		F	28
Yalgoo (S)	2016		M	49
Yalgoo (S)	2016	0	F	24
Yalgoo (S)	2016	0	M	56
Yalgoo (S)	2016	1	F	68
Yalgoo (S)	2016	1	M	116
Yilgarn (S)	2006		F	37
Yilgarn (S)	2006		M	83
Yilgarn (S)	2006	0	F	158
Yilgarn (S)	2006	0	M	143
Yilgarn (S)	2006	1	F	437
Yilgarn (S)	2006	1	M	559
Yilgarn (S)	2011		F	63
Yilgarn (S)	2011		M	137
Yilgarn (S)	2011	0	F	133
Yilgarn (S)	2011	0	M	224
Yilgarn (S)	2011	1	F	433
Yilgarn (S)	2011	1	M	645
Yilgarn (S)	2016		F	68
Yilgarn (S)	2016		M	126
Yilgarn (S)	2016	0	F	63
Yilgarn (S)	2016	0	M	110
Yilgarn (S)	2016	1	F	340
Yilgarn (S)	2016	1	M	495
York (S)	2006		F	74
York (S)	2006		M	87
York (S)	2006	0	F	290
York (S)	2006	0	M	260
York (S)	2006	1	F	1169
York (S)	2006	1	M	1235
York (S)	2011		F	109
York (S)	2011		M	120
York (S)	2011	0	F	226
York (S)	2011	0	M	215
York (S)	2011	1	F	1367
York (S)	2011	1	M	1362
York (S)	2016		F	224
York (S)	2016		M	211
York (S)	2016	0	F	205
York (S)	2016	0	M	204
York (S)	2016	1	F	1364
York (S)	2016	1	M	1391
No usual address (WA)	2006	0	F	1889
No usual address (WA)	2006	0	M	2281
No usual address (WA)	2006	1	F	351
No usual address (WA)	2006	1	M	631
No usual address (WA)	2011	0	F	2088
No usual address (WA)	2011	0	M	2558
No usual address (WA)	2011	1	F	445
No usual address (WA)	2011	1	M	770
No usual address (WA)	2016	0	F	1346
No usual address (WA)	2016	0	M	1691
No usual address (WA)	2016	1	F	434
No usual address (WA)	2016	1	M	814
Migratory - Offshore - Shipping (WA)	2006	0	F	10
Migratory - Offshore - Shipping (WA)	2006	0	M	62
Migratory - Offshore - Shipping (WA)	2006	1	F	13
Migratory - Offshore - Shipping (WA)	2006	1	M	211
Migratory - Offshore - Shipping (WA)	2011	0	F	12
Migratory - Offshore - Shipping (WA)	2011	0	M	66
Migratory - Offshore - Shipping (WA)	2011	1	F	16
Migratory - Offshore - Shipping (WA)	2011	1	M	254
Migratory - Offshore - Shipping (WA)	2016	0	F	12
Migratory - Offshore - Shipping (WA)	2016	0	M	73
Migratory - Offshore - Shipping (WA)	2016	1	F	11
Migratory - Offshore - Shipping (WA)	2016	1	M	259
Break O'Day (M)	2006		F	199
Break O'Day (M)	2006		M	231
Break O'Day (M)	2006	0	F	455
Break O'Day (M)	2006	0	M	447
Break O'Day (M)	2006	1	F	2355
Break O'Day (M)	2006	1	M	2381
Break O'Day (M)	2011		F	170
Break O'Day (M)	2011		M	170
Break O'Day (M)	2011	0	F	427
Break O'Day (M)	2011	0	M	426
Break O'Day (M)	2011	1	F	2442
Break O'Day (M)	2011	1	M	2561
Break O'Day (M)	2016		F	285
Break O'Day (M)	2016		M	326
Break O'Day (M)	2016	0	F	381
Break O'Day (M)	2016	0	M	362
Break O'Day (M)	2016	1	F	2342
Break O'Day (M)	2016	1	M	2408
Brighton (M)	2006		F	634
Brighton (M)	2006		M	656
Brighton (M)	2006	0	F	1081
Brighton (M)	2006	0	M	917
Brighton (M)	2006	1	F	5498
Brighton (M)	2006	1	M	5330
Brighton (M)	2011		F	599
Brighton (M)	2011		M	506
Brighton (M)	2011	0	F	986
Brighton (M)	2011	0	M	877
Brighton (M)	2011	1	F	6393
Brighton (M)	2011	1	M	6098
Brighton (M)	2016		F	863
Brighton (M)	2016		M	808
Brighton (M)	2016	0	F	1057
Brighton (M)	2016	0	M	925
Brighton (M)	2016	1	F	6536
Brighton (M)	2016	1	M	6328
Burnie (C)	2006		F	513
Burnie (C)	2006		M	495
Burnie (C)	2006	0	F	1523
Burnie (C)	2006	0	M	1354
Burnie (C)	2006	1	F	7828
Burnie (C)	2006	1	M	7340
Burnie (C)	2011		F	482
Burnie (C)	2011		M	503
Burnie (C)	2011	0	F	1482
Burnie (C)	2011	0	M	1308
Burnie (C)	2011	1	F	8079
Burnie (C)	2011	1	M	7473
Burnie (C)	2016		F	844
Burnie (C)	2016		M	844
Burnie (C)	2016	0	F	1290
Burnie (C)	2016	0	M	1108
Burnie (C)	2016	1	F	7675
Burnie (C)	2016	1	M	7132
Central Coast (M) (Tas.)	2006		F	557
Central Coast (M) (Tas.)	2006		M	568
Central Coast (M) (Tas.)	2006	0	F	1297
Central Coast (M) (Tas.)	2006	0	M	1198
Central Coast (M) (Tas.)	2006	1	F	8743
Central Coast (M) (Tas.)	2006	1	M	8301
Central Coast (M) (Tas.)	2011		F	558
Central Coast (M) (Tas.)	2011		M	560
Central Coast (M) (Tas.)	2011	0	F	1306
Central Coast (M) (Tas.)	2011	0	M	1115
Central Coast (M) (Tas.)	2011	1	F	9085
Central Coast (M) (Tas.)	2011	1	M	8732
Central Coast (M) (Tas.)	2016		F	907
Central Coast (M) (Tas.)	2016		M	893
Central Coast (M) (Tas.)	2016	0	F	1259
Central Coast (M) (Tas.)	2016	0	M	1188
Central Coast (M) (Tas.)	2016	1	F	8817
Central Coast (M) (Tas.)	2016	1	M	8304
Central Highlands (M) (Tas.)	2006		F	64
Central Highlands (M) (Tas.)	2006		M	69
Central Highlands (M) (Tas.)	2006	0	F	136
Central Highlands (M) (Tas.)	2006	0	M	138
Central Highlands (M) (Tas.)	2006	1	F	861
Central Highlands (M) (Tas.)	2006	1	M	972
Central Highlands (M) (Tas.)	2011		F	62
Central Highlands (M) (Tas.)	2011		M	81
Central Highlands (M) (Tas.)	2011	0	F	112
Central Highlands (M) (Tas.)	2011	0	M	117
Central Highlands (M) (Tas.)	2011	1	F	896
Central Highlands (M) (Tas.)	2011	1	M	996
Central Highlands (M) (Tas.)	2016		F	93
Central Highlands (M) (Tas.)	2016		M	96
Central Highlands (M) (Tas.)	2016	0	F	90
Central Highlands (M) (Tas.)	2016	0	M	93
Central Highlands (M) (Tas.)	2016	1	F	815
Central Highlands (M) (Tas.)	2016	1	M	952
Circular Head (M)	2006		F	175
Circular Head (M)	2006		M	196
Circular Head (M)	2006	0	F	632
Circular Head (M)	2006	0	M	635
Circular Head (M)	2006	1	F	3087
Circular Head (M)	2006	1	M	3235
Circular Head (M)	2011		F	166
Circular Head (M)	2011		M	252
Circular Head (M)	2011	0	F	552
Circular Head (M)	2011	0	M	502
Circular Head (M)	2011	1	F	3221
Circular Head (M)	2011	1	M	3284
Circular Head (M)	2016		F	355
Circular Head (M)	2016		M	400
Circular Head (M)	2016	0	F	547
Circular Head (M)	2016	0	M	540
Circular Head (M)	2016	1	F	2974
Circular Head (M)	2016	1	M	3106
Clarence (C)	2006		F	1369
Clarence (C)	2006		M	1711
Clarence (C)	2006	0	F	3184
Clarence (C)	2006	0	M	2944
Clarence (C)	2006	1	F	20959
Clarence (C)	2006	1	M	19468
Clarence (C)	2011		F	1270
Clarence (C)	2011		M	1660
Clarence (C)	2011	0	F	3217
Clarence (C)	2011	0	M	3009
Clarence (C)	2011	1	F	22055
Clarence (C)	2011	1	M	20641
Clarence (C)	2016		F	2297
Clarence (C)	2016		M	2641
Clarence (C)	2016	0	F	3260
Clarence (C)	2016	0	M	3042
Clarence (C)	2016	1	F	22677
Clarence (C)	2016	1	M	20904
Derwent Valley (M)	2006		F	292
Derwent Valley (M)	2006		M	448
Derwent Valley (M)	2006	0	F	589
Derwent Valley (M)	2006	0	M	543
Derwent Valley (M)	2006	1	F	3809
Derwent Valley (M)	2006	1	M	3795
Derwent Valley (M)	2011		F	241
Derwent Valley (M)	2011		M	307
Derwent Valley (M)	2011	0	F	508
Derwent Valley (M)	2011	0	M	479
Derwent Valley (M)	2011	1	F	4021
Derwent Valley (M)	2011	1	M	4144
Derwent Valley (M)	2016		F	457
Derwent Valley (M)	2016		M	483
Derwent Valley (M)	2016	0	F	585
Derwent Valley (M)	2016	0	M	529
Derwent Valley (M)	2016	1	F	3969
Derwent Valley (M)	2016	1	M	4003
Devonport (C)	2006		F	625
Devonport (C)	2006		M	613
Devonport (C)	2006	0	F	1801
Devonport (C)	2006	0	M	1682
Devonport (C)	2006	1	F	10076
Devonport (C)	2006	1	M	9218
Devonport (C)	2011		F	640
Devonport (C)	2011		M	643
Devonport (C)	2011	0	F	1709
Devonport (C)	2011	0	M	1513
Devonport (C)	2011	1	F	10513
Devonport (C)	2011	1	M	9593
Devonport (C)	2016		F	1201
Devonport (C)	2016		M	1132
Devonport (C)	2016	0	F	1742
Devonport (C)	2016	0	M	1556
Devonport (C)	2016	1	F	10088
Devonport (C)	2016	1	M	8980
Dorset (M)	2006		F	187
Dorset (M)	2006		M	184
Dorset (M)	2006	0	F	443
Dorset (M)	2006	0	M	443
Dorset (M)	2006	1	F	2842
Dorset (M)	2006	1	M	2900
Dorset (M)	2011		F	138
Dorset (M)	2011		M	178
Dorset (M)	2011	0	F	393
Dorset (M)	2011	0	M	339
Dorset (M)	2011	1	F	2894
Dorset (M)	2011	1	M	2882
Dorset (M)	2016		F	305
Dorset (M)	2016		M	319
Dorset (M)	2016	0	F	378
Dorset (M)	2016	0	M	373
Dorset (M)	2016	1	F	2615
Dorset (M)	2016	1	M	2626
Flinders (M) (Tas.)	2006		F	8
Flinders (M) (Tas.)	2006		M	15
Flinders (M) (Tas.)	2006	0	F	61
Flinders (M) (Tas.)	2006	0	M	65
Flinders (M) (Tas.)	2006	1	F	327
Flinders (M) (Tas.)	2006	1	M	379
Flinders (M) (Tas.)	2011		F	30
Flinders (M) (Tas.)	2011		M	31
Flinders (M) (Tas.)	2011	0	F	48
Flinders (M) (Tas.)	2011	0	M	40
Flinders (M) (Tas.)	2011	1	F	288
Flinders (M) (Tas.)	2011	1	M	339
Flinders (M) (Tas.)	2016		F	23
Flinders (M) (Tas.)	2016		M	55
Flinders (M) (Tas.)	2016	0	F	42
Flinders (M) (Tas.)	2016	0	M	40
Flinders (M) (Tas.)	2016	1	F	347
Flinders (M) (Tas.)	2016	1	M	395
George Town (M)	2006		F	175
George Town (M)	2006		M	208
George Town (M)	2006	0	F	411
George Town (M)	2006	0	M	385
George Town (M)	2006	1	F	2635
George Town (M)	2006	1	M	2712
George Town (M)	2011		F	161
George Town (M)	2011		M	179
George Town (M)	2011	0	F	439
George Town (M)	2011	0	M	399
George Town (M)	2011	1	F	2743
George Town (M)	2011	1	M	2716
George Town (M)	2016		F	369
George Town (M)	2016		M	389
George Town (M)	2016	0	F	408
George Town (M)	2016	0	M	326
George Town (M)	2016	1	F	2614
George Town (M)	2016	1	M	2660
Glamorgan/Spring Bay (M)	2006		F	130
Glamorgan/Spring Bay (M)	2006		M	147
Glamorgan/Spring Bay (M)	2006	0	F	309
Glamorgan/Spring Bay (M)	2006	0	M	292
Glamorgan/Spring Bay (M)	2006	1	F	1607
Glamorgan/Spring Bay (M)	2006	1	M	1702
Glamorgan/Spring Bay (M)	2011		F	101
Glamorgan/Spring Bay (M)	2011		M	91
Glamorgan/Spring Bay (M)	2011	0	F	258
Glamorgan/Spring Bay (M)	2011	0	M	236
Glamorgan/Spring Bay (M)	2011	1	F	1711
Glamorgan/Spring Bay (M)	2011	1	M	1790
Glamorgan/Spring Bay (M)	2016		F	237
Glamorgan/Spring Bay (M)	2016		M	227
Glamorgan/Spring Bay (M)	2016	0	F	253
Glamorgan/Spring Bay (M)	2016	0	M	248
Glamorgan/Spring Bay (M)	2016	1	F	1669
Glamorgan/Spring Bay (M)	2016	1	M	1763
Glenorchy (C)	2006		F	1512
Glenorchy (C)	2006		M	1451
Glenorchy (C)	2006	0	F	3167
Glenorchy (C)	2006	0	M	2772
Glenorchy (C)	2006	1	F	17947
Glenorchy (C)	2006	1	M	16561
Glenorchy (C)	2011		F	1173
Glenorchy (C)	2011		M	1182
Glenorchy (C)	2011	0	F	3210
Glenorchy (C)	2011	0	M	2996
Glenorchy (C)	2011	1	F	18811
Glenorchy (C)	2011	1	M	17288
Glenorchy (C)	2016		F	2378
Glenorchy (C)	2016		M	2313
Glenorchy (C)	2016	0	F	3141
Glenorchy (C)	2016	0	M	2880
Glenorchy (C)	2016	1	F	18344
Glenorchy (C)	2016	1	M	17195
Hobart (C)	2006		F	1507
Hobart (C)	2006		M	1724
Hobart (C)	2006	0	F	4895
Hobart (C)	2006	0	M	4548
Hobart (C)	2006	1	F	18136
Hobart (C)	2006	1	M	16892
Hobart (C)	2011		F	1207
Hobart (C)	2011		M	1543
Hobart (C)	2011	0	F	4699
Hobart (C)	2011	0	M	4439
Hobart (C)	2011	1	F	19017
Hobart (C)	2011	1	M	17794
Hobart (C)	2016		F	2278
Hobart (C)	2016		M	2301
Hobart (C)	2016	0	F	4765
Hobart (C)	2016	0	M	4550
Hobart (C)	2016	1	F	18823
Hobart (C)	2016	1	M	17722
Huon Valley (M)	2006		F	368
Huon Valley (M)	2006		M	404
Huon Valley (M)	2006	0	F	946
Huon Valley (M)	2006	0	M	877
Huon Valley (M)	2006	1	F	5597
Huon Valley (M)	2006	1	M	5810
Huon Valley (M)	2011		F	334
Huon Valley (M)	2011		M	395
Huon Valley (M)	2011	0	F	1017
Huon Valley (M)	2011	0	M	970
Huon Valley (M)	2011	1	F	6157
Huon Valley (M)	2011	1	M	6267
Huon Valley (M)	2016		F	703
Huon Valley (M)	2016		M	703
Huon Valley (M)	2016	0	F	1027
Huon Valley (M)	2016	0	M	935
Huon Valley (M)	2016	1	F	6389
Huon Valley (M)	2016	1	M	6441
Kentish (M)	2006		F	114
Kentish (M)	2006		M	157
Kentish (M)	2006	0	F	391
Kentish (M)	2006	0	M	366
Kentish (M)	2006	1	F	2319
Kentish (M)	2006	1	M	2417
Kentish (M)	2011		F	91
Kentish (M)	2011		M	133
Kentish (M)	2011	0	F	402
Kentish (M)	2011	0	M	403
Kentish (M)	2011	1	F	2465
Kentish (M)	2011	1	M	2591
Kentish (M)	2016		F	270
Kentish (M)	2016		M	282
Kentish (M)	2016	0	F	287
Kentish (M)	2016	0	M	283
Kentish (M)	2016	1	F	2436
Kentish (M)	2016	1	M	2568
King Island (M)	2006		F	33
King Island (M)	2006		M	53
King Island (M)	2006	0	F	134
King Island (M)	2006	0	M	142
King Island (M)	2006	1	F	598
King Island (M)	2006	1	M	674
King Island (M)	2011		F	48
King Island (M)	2011		M	63
King Island (M)	2011	0	F	122
King Island (M)	2011	0	M	118
King Island (M)	2011	1	F	583
King Island (M)	2011	1	M	636
King Island (M)	2016		F	99
King Island (M)	2016		M	68
King Island (M)	2016	0	F	86
King Island (M)	2016	0	M	115
King Island (M)	2016	1	F	591
King Island (M)	2016	1	M	627
Kingborough (M)	2006		F	712
Kingborough (M)	2006		M	715
Kingborough (M)	2006	0	F	2351
Kingborough (M)	2006	0	M	2202
Kingborough (M)	2006	1	F	12837
Kingborough (M)	2006	1	M	12024
Kingborough (M)	2011		F	665
Kingborough (M)	2011		M	688
Kingborough (M)	2011	0	F	2385
Kingborough (M)	2011	0	M	2239
Kingborough (M)	2011	1	F	14403
Kingborough (M)	2011	1	M	13514
Kingborough (M)	2016		F	1388
Kingborough (M)	2016		M	1367
Kingborough (M)	2016	0	F	2376
Kingborough (M)	2016	0	M	2135
Kingborough (M)	2016	1	F	14761
Kingborough (M)	2016	1	M	13825
Latrobe (M) (Tas.)	2006		F	187
Latrobe (M) (Tas.)	2006		M	223
Latrobe (M) (Tas.)	2006	0	F	608
Latrobe (M) (Tas.)	2006	0	M	565
Latrobe (M) (Tas.)	2006	1	F	3489
Latrobe (M) (Tas.)	2006	1	M	3561
Latrobe (M) (Tas.)	2011		F	207
Latrobe (M) (Tas.)	2011		M	203
Latrobe (M) (Tas.)	2011	0	F	665
Latrobe (M) (Tas.)	2011	0	M	609
Latrobe (M) (Tas.)	2011	1	F	4082
Latrobe (M) (Tas.)	2011	1	M	4067
Latrobe (M) (Tas.)	2016		F	468
Latrobe (M) (Tas.)	2016		M	487
Latrobe (M) (Tas.)	2016	0	F	729
Latrobe (M) (Tas.)	2016	0	M	666
Latrobe (M) (Tas.)	2016	1	F	4250
Latrobe (M) (Tas.)	2016	1	M	4103
Launceston (C)	2006		F	1917
Launceston (C)	2006		M	1979
Launceston (C)	2006	0	F	5354
Launceston (C)	2006	0	M	4849
Launceston (C)	2006	1	F	25016
Launceston (C)	2006	1	M	23105
Launceston (C)	2011		F	1675
Launceston (C)	2011		M	1744
Launceston (C)	2011	0	F	5108
Launceston (C)	2011	0	M	4626
Launceston (C)	2011	1	F	26321
Launceston (C)	2011	1	M	24720
Launceston (C)	2016		F	3420
Launceston (C)	2016		M	3277
Launceston (C)	2016	0	F	5008
Launceston (C)	2016	0	M	4659
Launceston (C)	2016	1	F	25278
Launceston (C)	2016	1	M	23633
Meander Valley (M)	2006		F	492
Meander Valley (M)	2006		M	496
Meander Valley (M)	2006	0	F	1169
Meander Valley (M)	2006	0	M	1064
Meander Valley (M)	2006	1	F	7728
Meander Valley (M)	2006	1	M	7408
Meander Valley (M)	2011		F	354
Meander Valley (M)	2011		M	360
Meander Valley (M)	2011	0	F	1103
Meander Valley (M)	2011	0	M	997
Meander Valley (M)	2011	1	F	8297
Meander Valley (M)	2011	1	M	7776
Meander Valley (M)	2016		F	849
Meander Valley (M)	2016		M	833
Meander Valley (M)	2016	0	F	1103
Meander Valley (M)	2016	0	M	974
Meander Valley (M)	2016	1	F	7905
Meander Valley (M)	2016	1	M	7618
Northern Midlands (M)	2006		F	329
Northern Midlands (M)	2006		M	340
Northern Midlands (M)	2006	0	F	704
Northern Midlands (M)	2006	0	M	661
Northern Midlands (M)	2006	1	F	4985
Northern Midlands (M)	2006	1	M	5072
Northern Midlands (M)	2011		F	205
Northern Midlands (M)	2011		M	260
Northern Midlands (M)	2011	0	F	742
Northern Midlands (M)	2011	0	M	666
Northern Midlands (M)	2011	1	F	5160
Northern Midlands (M)	2011	1	M	5191
Northern Midlands (M)	2016		F	613
Northern Midlands (M)	2016		M	642
Northern Midlands (M)	2016	0	F	772
Northern Midlands (M)	2016	0	M	695
Northern Midlands (M)	2016	1	F	5073
Northern Midlands (M)	2016	1	M	5022
Sorell (M)	2006		F	307
Sorell (M)	2006		M	323
Sorell (M)	2006	0	F	931
Sorell (M)	2006	0	M	826
Sorell (M)	2006	1	F	4745
Sorell (M)	2006	1	M	4795
Sorell (M)	2011		F	345
Sorell (M)	2011		M	367
Sorell (M)	2011	0	F	986
Sorell (M)	2011	0	M	897
Sorell (M)	2011	1	F	5332
Sorell (M)	2011	1	M	5264
Sorell (M)	2016		F	693
Sorell (M)	2016		M	674
Sorell (M)	2016	0	F	933
Sorell (M)	2016	0	M	877
Sorell (M)	2016	1	F	5656
Sorell (M)	2016	1	M	5583
Southern Midlands (M)	2006		F	171
Southern Midlands (M)	2006		M	184
Southern Midlands (M)	2006	0	F	280
Southern Midlands (M)	2006	0	M	307
Southern Midlands (M)	2006	1	F	2303
Southern Midlands (M)	2006	1	M	2426
Southern Midlands (M)	2011		F	138
Southern Midlands (M)	2011		M	178
Southern Midlands (M)	2011	0	F	311
Southern Midlands (M)	2011	0	M	287
Southern Midlands (M)	2011	1	F	2504
Southern Midlands (M)	2011	1	M	2634
Southern Midlands (M)	2016		F	272
Southern Midlands (M)	2016		M	294
Southern Midlands (M)	2016	0	F	265
Southern Midlands (M)	2016	0	M	217
Southern Midlands (M)	2016	1	F	2393
Southern Midlands (M)	2016	1	M	2605
Tasman (M)	2006		F	66
Tasman (M)	2006		M	80
Tasman (M)	2006	0	F	167
Tasman (M)	2006	0	M	153
Tasman (M)	2006	1	F	873
Tasman (M)	2006	1	M	896
Tasman (M)	2011		F	63
Tasman (M)	2011		M	62
Tasman (M)	2011	0	F	109
Tasman (M)	2011	0	M	114
Tasman (M)	2011	1	F	968
Tasman (M)	2011	1	M	1039
Tasman (M)	2016		F	160
Tasman (M)	2016		M	154
Tasman (M)	2016	0	F	127
Tasman (M)	2016	0	M	126
Tasman (M)	2016	1	F	867
Tasman (M)	2016	1	M	942
Waratah/Wynyard (M)	2006		F	267
Waratah/Wynyard (M)	2006		M	309
Waratah/Wynyard (M)	2006	0	F	915
Waratah/Wynyard (M)	2006	0	M	793
Waratah/Wynyard (M)	2006	1	F	5690
Waratah/Wynyard (M)	2006	1	M	5443
Waratah/Wynyard (M)	2011		F	305
Waratah/Wynyard (M)	2011		M	357
Waratah/Wynyard (M)	2011	0	F	844
Waratah/Wynyard (M)	2011	0	M	815
Waratah/Wynyard (M)	2011	1	F	5803
Waratah/Wynyard (M)	2011	1	M	5587
Waratah/Wynyard (M)	2016		F	630
Waratah/Wynyard (M)	2016		M	611
Waratah/Wynyard (M)	2016	0	F	759
Waratah/Wynyard (M)	2016	0	M	763
Waratah/Wynyard (M)	2016	1	F	5472
Waratah/Wynyard (M)	2016	1	M	5345
West Coast (M)	2006		F	112
West Coast (M)	2006		M	167
West Coast (M)	2006	0	F	375
West Coast (M)	2006	0	M	410
West Coast (M)	2006	1	F	1880
West Coast (M)	2006	1	M	2058
West Coast (M)	2011		F	138
West Coast (M)	2011		M	164
West Coast (M)	2011	0	F	334
West Coast (M)	2011	0	M	343
West Coast (M)	2011	1	F	1757
West Coast (M)	2011	1	M	1939
West Coast (M)	2016		F	217
West Coast (M)	2016		M	212
West Coast (M)	2016	0	F	282
West Coast (M)	2016	0	M	275
West Coast (M)	2016	1	F	1493
West Coast (M)	2016	1	M	1672
West Tamar (M)	2006		F	569
West Tamar (M)	2006		M	544
West Tamar (M)	2006	0	F	1387
West Tamar (M)	2006	0	M	1315
West Tamar (M)	2006	1	F	8614
West Tamar (M)	2006	1	M	8384
West Tamar (M)	2011		F	404
West Tamar (M)	2011		M	468
West Tamar (M)	2011	0	F	1473
West Tamar (M)	2011	0	M	1339
West Tamar (M)	2011	1	F	9278
West Tamar (M)	2011	1	M	8859
West Tamar (M)	2016		F	935
West Tamar (M)	2016		M	1007
West Tamar (M)	2016	0	F	1485
West Tamar (M)	2016	0	M	1352
West Tamar (M)	2016	1	F	9169
West Tamar (M)	2016	1	M	8772
No usual address (Tas.)	2006	0	F	315
No usual address (Tas.)	2006	0	M	317
No usual address (Tas.)	2006	1	F	58
No usual address (Tas.)	2006	1	M	86
No usual address (Tas.)	2011	0	F	327
No usual address (Tas.)	2011	0	M	364
No usual address (Tas.)	2011	1	F	83
No usual address (Tas.)	2011	1	M	115
No usual address (Tas.)	2016	0	F	258
No usual address (Tas.)	2016	0	M	279
No usual address (Tas.)	2016	1	F	66
No usual address (Tas.)	2016	1	M	112
Migratory - Offshore - Shipping (Tas.)	2006	0	F	9
Migratory - Offshore - Shipping (Tas.)	2006	0	M	48
Migratory - Offshore - Shipping (Tas.)	2006	1	F	5
Migratory - Offshore - Shipping (Tas.)	2006	1	M	26
Migratory - Offshore - Shipping (Tas.)	2011	0	F	15
Migratory - Offshore - Shipping (Tas.)	2011	0	M	26
Migratory - Offshore - Shipping (Tas.)	2011	1	F	22
