LGA_NAME16	Year	Occupation	workers
Gingin (S)	2006	Clerical and administrative workers	175
Gingin (S)	2006	Community and personal service workers	102
Gingin (S)	2006	Labourers	324
Gingin (S)	2006	Machinery operators and drivers	193
Gingin (S)	2006	Managers	433
Gingin (S)	2006	Professionals	134
Gingin (S)	2006	Sales workers	78
Gingin (S)	2006	Technicians and trades workers	256
Gingin (S)	2011		39
Gingin (S)	2011	Clerical and administrative workers	212
Gingin (S)	2011	Community and personal service workers	119
Gingin (S)	2011	Labourers	366
Gingin (S)	2011	Machinery operators and drivers	219
Gingin (S)	2011	Managers	448
Gingin (S)	2011	Professionals	159
Gingin (S)	2011	Sales workers	111
Gingin (S)	2011	Technicians and trades workers	287
Gingin (S)	2016		35
Gingin (S)	2016	Clerical and administrative workers	214
Gingin (S)	2016	Community and personal service workers	138
Gingin (S)	2016	Labourers	485
Gingin (S)	2016	Machinery operators and drivers	229
Gingin (S)	2016	Managers	430
Gingin (S)	2016	Professionals	154
Gingin (S)	2016	Sales workers	131
Gingin (S)	2016	Technicians and trades workers	337
Gnowangerup (S)	2006		18
Gnowangerup (S)	2006	Clerical and administrative workers	68
Gnowangerup (S)	2006	Community and personal service workers	46
Gnowangerup (S)	2006	Labourers	94
Gnowangerup (S)	2006	Machinery operators and drivers	41
Gnowangerup (S)	2006	Managers	300
Gnowangerup (S)	2006	Professionals	59
Gnowangerup (S)	2006	Sales workers	33
Gnowangerup (S)	2006	Technicians and trades workers	71
Gnowangerup (S)	2011		7
Gnowangerup (S)	2011	Clerical and administrative workers	51
Gnowangerup (S)	2011	Community and personal service workers	34
Gnowangerup (S)	2011	Labourers	70
Gnowangerup (S)	2011	Machinery operators and drivers	49
Gnowangerup (S)	2011	Managers	270
Gnowangerup (S)	2011	Professionals	43
Gnowangerup (S)	2011	Sales workers	31
Gnowangerup (S)	2011	Technicians and trades workers	66
Gnowangerup (S)	2016		7
Gnowangerup (S)	2016	Clerical and administrative workers	61
Gnowangerup (S)	2016	Community and personal service workers	26
Gnowangerup (S)	2016	Labourers	92
Gnowangerup (S)	2016	Machinery operators and drivers	41
Gnowangerup (S)	2016	Managers	231
Gnowangerup (S)	2016	Professionals	46
Gnowangerup (S)	2016	Sales workers	23
Gnowangerup (S)	2016	Technicians and trades workers	79
Goomalling (S)	2006		8
Goomalling (S)	2006	Clerical and administrative workers	52
Goomalling (S)	2006	Community and personal service workers	31
Goomalling (S)	2006	Labourers	34
Goomalling (S)	2006	Machinery operators and drivers	37
Goomalling (S)	2006	Managers	180
Goomalling (S)	2006	Professionals	29
Goomalling (S)	2006	Sales workers	22
Goomalling (S)	2006	Technicians and trades workers	56
Goomalling (S)	2011		4
Goomalling (S)	2011	Clerical and administrative workers	54
Goomalling (S)	2011	Community and personal service workers	36
Goomalling (S)	2011	Labourers	41
Goomalling (S)	2011	Machinery operators and drivers	41
Goomalling (S)	2011	Managers	152
Goomalling (S)	2011	Professionals	46
Goomalling (S)	2011	Sales workers	25
Goomalling (S)	2011	Technicians and trades workers	48
Goomalling (S)	2016		4
Goomalling (S)	2016	Clerical and administrative workers	53
Goomalling (S)	2016	Community and personal service workers	37
Goomalling (S)	2016	Labourers	52
Goomalling (S)	2016	Machinery operators and drivers	38
Goomalling (S)	2016	Managers	143
Goomalling (S)	2016	Professionals	40
Goomalling (S)	2016	Sales workers	24
Goomalling (S)	2016	Technicians and trades workers	53
Gosnells (C)	2006		723
Gosnells (C)	2006	Clerical and administrative workers	7410
Gosnells (C)	2006	Community and personal service workers	4085
Gosnells (C)	2006	Labourers	5589
Gosnells (C)	2006	Machinery operators and drivers	4574
Gosnells (C)	2006	Managers	3761
Gosnells (C)	2006	Professionals	5125
Gosnells (C)	2006	Sales workers	4521
Gosnells (C)	2006	Technicians and trades workers	8158
Gosnells (C)	2011		826
Gosnells (C)	2011	Clerical and administrative workers	8449
Gosnells (C)	2011	Community and personal service workers	4897
Gosnells (C)	2011	Labourers	5800
Gosnells (C)	2011	Machinery operators and drivers	5259
Gosnells (C)	2011	Managers	4486
Gosnells (C)	2011	Professionals	7280
Gosnells (C)	2011	Sales workers	4725
Gosnells (C)	2011	Technicians and trades workers	9352
Gosnells (C)	2016		972
Gosnells (C)	2016	Clerical and administrative workers	7415
Gosnells (C)	2016	Community and personal service workers	5830
Gosnells (C)	2016	Labourers	6347
Gosnells (C)	2016	Machinery operators and drivers	5316
Gosnells (C)	2016	Managers	4428
Gosnells (C)	2016	Professionals	8129
Gosnells (C)	2016	Sales workers	5158
Gosnells (C)	2016	Technicians and trades workers	9340
Greater Geraldton (C)	2006		280
Greater Geraldton (C)	2006	Clerical and administrative workers	1864
Greater Geraldton (C)	2006	Community and personal service workers	1389
Greater Geraldton (C)	2006	Labourers	1799
Greater Geraldton (C)	2006	Machinery operators and drivers	1367
Greater Geraldton (C)	2006	Managers	1698
Greater Geraldton (C)	2006	Professionals	2096
Greater Geraldton (C)	2006	Sales workers	1457
Greater Geraldton (C)	2006	Technicians and trades workers	2654
Greater Geraldton (C)	2011		245
Greater Geraldton (C)	2011	Clerical and administrative workers	2240
Greater Geraldton (C)	2011	Community and personal service workers	1755
Greater Geraldton (C)	2011	Labourers	1974
Greater Geraldton (C)	2011	Machinery operators and drivers	1740
Greater Geraldton (C)	2011	Managers	1952
Greater Geraldton (C)	2011	Professionals	2534
Greater Geraldton (C)	2011	Sales workers	1623
Greater Geraldton (C)	2011	Technicians and trades workers	3199
Greater Geraldton (C)	2016		311
Greater Geraldton (C)	2016	Clerical and administrative workers	2066
Greater Geraldton (C)	2016	Community and personal service workers	1921
Greater Geraldton (C)	2016	Labourers	1933
Greater Geraldton (C)	2016	Machinery operators and drivers	1492
Greater Geraldton (C)	2016	Managers	1838
Greater Geraldton (C)	2016	Professionals	2688
Greater Geraldton (C)	2016	Sales workers	1612
Greater Geraldton (C)	2016	Technicians and trades workers	2838
Halls Creek (S)	2006		69
Halls Creek (S)	2006	Clerical and administrative workers	77
Halls Creek (S)	2006	Community and personal service workers	122
Halls Creek (S)	2006	Labourers	423
Halls Creek (S)	2006	Machinery operators and drivers	40
Halls Creek (S)	2006	Managers	83
Halls Creek (S)	2006	Professionals	121
Halls Creek (S)	2006	Sales workers	22
Halls Creek (S)	2006	Technicians and trades workers	54
Halls Creek (S)	2011		38
Halls Creek (S)	2011	Clerical and administrative workers	82
Halls Creek (S)	2011	Community and personal service workers	165
Halls Creek (S)	2011	Labourers	215
Halls Creek (S)	2011	Machinery operators and drivers	54
Halls Creek (S)	2011	Managers	104
Halls Creek (S)	2011	Professionals	196
Halls Creek (S)	2011	Sales workers	20
Halls Creek (S)	2011	Technicians and trades workers	114
Halls Creek (S)	2016		31
Halls Creek (S)	2016	Clerical and administrative workers	53
Halls Creek (S)	2016	Community and personal service workers	149
Halls Creek (S)	2016	Labourers	94
Halls Creek (S)	2016	Machinery operators and drivers	27
Halls Creek (S)	2016	Managers	80
Halls Creek (S)	2016	Professionals	172
Halls Creek (S)	2016	Sales workers	24
Halls Creek (S)	2016	Technicians and trades workers	75
Harvey (S)	2006		150
Harvey (S)	2006	Clerical and administrative workers	1101
Harvey (S)	2006	Community and personal service workers	724
Harvey (S)	2006	Labourers	1388
Harvey (S)	2006	Machinery operators and drivers	929
Harvey (S)	2006	Managers	1171
Harvey (S)	2006	Professionals	1105
Harvey (S)	2006	Sales workers	873
Harvey (S)	2006	Technicians and trades workers	1799
Harvey (S)	2011		156
Harvey (S)	2011	Clerical and administrative workers	1353
Harvey (S)	2011	Community and personal service workers	893
Harvey (S)	2011	Labourers	1605
Harvey (S)	2011	Machinery operators and drivers	1201
Harvey (S)	2011	Managers	1282
Harvey (S)	2011	Professionals	1394
Harvey (S)	2011	Sales workers	911
Harvey (S)	2011	Technicians and trades workers	2149
Harvey (S)	2016		199
Harvey (S)	2016	Clerical and administrative workers	1352
Harvey (S)	2016	Community and personal service workers	1132
Harvey (S)	2016	Labourers	1650
Harvey (S)	2016	Machinery operators and drivers	1231
Harvey (S)	2016	Managers	1217
Harvey (S)	2016	Professionals	1492
Harvey (S)	2016	Sales workers	1117
Harvey (S)	2016	Technicians and trades workers	2290
Irwin (S)	2006		10
Irwin (S)	2006	Clerical and administrative workers	128
Irwin (S)	2006	Community and personal service workers	84
Irwin (S)	2006	Labourers	200
Irwin (S)	2006	Machinery operators and drivers	121
Irwin (S)	2006	Managers	235
Irwin (S)	2006	Professionals	126
Irwin (S)	2006	Sales workers	88
Irwin (S)	2006	Technicians and trades workers	255
Irwin (S)	2011		23
Irwin (S)	2011	Clerical and administrative workers	159
Irwin (S)	2011	Community and personal service workers	106
Irwin (S)	2011	Labourers	230
Irwin (S)	2011	Machinery operators and drivers	157
Irwin (S)	2011	Managers	249
Irwin (S)	2011	Professionals	182
Irwin (S)	2011	Sales workers	111
Irwin (S)	2011	Technicians and trades workers	299
Irwin (S)	2016		40
Irwin (S)	2016	Clerical and administrative workers	173
Irwin (S)	2016	Community and personal service workers	125
Irwin (S)	2016	Labourers	207
Irwin (S)	2016	Machinery operators and drivers	123
Irwin (S)	2016	Managers	209
Irwin (S)	2016	Professionals	155
Irwin (S)	2016	Sales workers	89
Irwin (S)	2016	Technicians and trades workers	270
Jerramungup (S)	2006		0
Jerramungup (S)	2006	Clerical and administrative workers	43
Jerramungup (S)	2006	Community and personal service workers	20
Jerramungup (S)	2006	Labourers	81
Jerramungup (S)	2006	Machinery operators and drivers	39
Jerramungup (S)	2006	Managers	317
Jerramungup (S)	2006	Professionals	53
Jerramungup (S)	2006	Sales workers	21
Jerramungup (S)	2006	Technicians and trades workers	59
Jerramungup (S)	2011		8
Jerramungup (S)	2011	Clerical and administrative workers	39
Jerramungup (S)	2011	Community and personal service workers	30
Jerramungup (S)	2011	Labourers	60
Jerramungup (S)	2011	Machinery operators and drivers	30
Jerramungup (S)	2011	Managers	277
Jerramungup (S)	2011	Professionals	36
Jerramungup (S)	2011	Sales workers	20
Jerramungup (S)	2011	Technicians and trades workers	67
Jerramungup (S)	2016		7
Jerramungup (S)	2016	Clerical and administrative workers	41
Jerramungup (S)	2016	Community and personal service workers	25
Jerramungup (S)	2016	Labourers	76
Jerramungup (S)	2016	Machinery operators and drivers	45
Jerramungup (S)	2016	Managers	253
Jerramungup (S)	2016	Professionals	40
Jerramungup (S)	2016	Sales workers	17
Jerramungup (S)	2016	Technicians and trades workers	73
Joondalup (C)	2006		975
Joondalup (C)	2006	Clerical and administrative workers	14240
Joondalup (C)	2006	Community and personal service workers	7487
Joondalup (C)	2006	Labourers	6527
Joondalup (C)	2006	Machinery operators and drivers	3587
Joondalup (C)	2006	Managers	9478
Joondalup (C)	2006	Professionals	16127
Joondalup (C)	2006	Sales workers	9041
Joondalup (C)	2006	Technicians and trades workers	13919
Joondalup (C)	2011		972
Joondalup (C)	2011	Clerical and administrative workers	13951
Joondalup (C)	2011	Community and personal service workers	8216
Joondalup (C)	2011	Labourers	5906
Joondalup (C)	2011	Machinery operators and drivers	3578
Joondalup (C)	2011	Managers	10068
Joondalup (C)	2011	Professionals	18181
Joondalup (C)	2011	Sales workers	8345
Joondalup (C)	2011	Technicians and trades workers	13807
Joondalup (C)	2016		1173
Joondalup (C)	2016	Clerical and administrative workers	11872
Joondalup (C)	2016	Community and personal service workers	8358
Joondalup (C)	2016	Labourers	5516
Joondalup (C)	2016	Machinery operators and drivers	3177
Joondalup (C)	2016	Managers	10049
Joondalup (C)	2016	Professionals	18544
Joondalup (C)	2016	Sales workers	7754
Joondalup (C)	2016	Technicians and trades workers	12528
Kalamunda (S)	2006		405
Kalamunda (S)	2006	Clerical and administrative workers	4327
Kalamunda (S)	2006	Community and personal service workers	2115
Kalamunda (S)	2006	Labourers	2522
Kalamunda (S)	2006	Machinery operators and drivers	2282
Kalamunda (S)	2006	Managers	2868
Kalamunda (S)	2006	Professionals	3969
Kalamunda (S)	2006	Sales workers	2434
Kalamunda (S)	2006	Technicians and trades workers	4452
Kalamunda (S)	2011		421
Kalamunda (S)	2011	Clerical and administrative workers	4635
Kalamunda (S)	2011	Community and personal service workers	2452
Kalamunda (S)	2011	Labourers	2338
Kalamunda (S)	2011	Machinery operators and drivers	2450
Kalamunda (S)	2011	Managers	3137
Kalamunda (S)	2011	Professionals	4492
Kalamunda (S)	2011	Sales workers	2392
Kalamunda (S)	2011	Technicians and trades workers	4822
Kalamunda (S)	2016		411
Kalamunda (S)	2016	Clerical and administrative workers	4277
Kalamunda (S)	2016	Community and personal service workers	2767
Kalamunda (S)	2016	Labourers	2341
Kalamunda (S)	2016	Machinery operators and drivers	2573
Kalamunda (S)	2016	Managers	3020
Kalamunda (S)	2016	Professionals	4647
Kalamunda (S)	2016	Sales workers	2380
Kalamunda (S)	2016	Technicians and trades workers	4830
Kalgoorlie/Boulder (C)	2006		292
Kalgoorlie/Boulder (C)	2006	Clerical and administrative workers	1722
Kalgoorlie/Boulder (C)	2006	Community and personal service workers	1081
Kalgoorlie/Boulder (C)	2006	Labourers	1362
Kalgoorlie/Boulder (C)	2006	Machinery operators and drivers	2290
Kalgoorlie/Boulder (C)	2006	Managers	1346
Kalgoorlie/Boulder (C)	2006	Professionals	1902
Kalgoorlie/Boulder (C)	2006	Sales workers	1106
Kalgoorlie/Boulder (C)	2006	Technicians and trades workers	2890
Kalgoorlie/Boulder (C)	2011		258
Kalgoorlie/Boulder (C)	2011	Clerical and administrative workers	1957
Kalgoorlie/Boulder (C)	2011	Community and personal service workers	1267
Kalgoorlie/Boulder (C)	2011	Labourers	1494
Kalgoorlie/Boulder (C)	2011	Machinery operators and drivers	2507
Kalgoorlie/Boulder (C)	2011	Managers	1457
Kalgoorlie/Boulder (C)	2011	Professionals	2143
Kalgoorlie/Boulder (C)	2011	Sales workers	1107
Kalgoorlie/Boulder (C)	2011	Technicians and trades workers	3511
Kalgoorlie/Boulder (C)	2016		273
Kalgoorlie/Boulder (C)	2016	Clerical and administrative workers	1597
Kalgoorlie/Boulder (C)	2016	Community and personal service workers	1366
Kalgoorlie/Boulder (C)	2016	Labourers	1302
Kalgoorlie/Boulder (C)	2016	Machinery operators and drivers	2592
Kalgoorlie/Boulder (C)	2016	Managers	1322
Kalgoorlie/Boulder (C)	2016	Professionals	2129
Kalgoorlie/Boulder (C)	2016	Sales workers	1158
Kalgoorlie/Boulder (C)	2016	Technicians and trades workers	3156
Karratha (C)	2006		158
Karratha (C)	2006	Clerical and administrative workers	1066
Karratha (C)	2006	Community and personal service workers	598
Karratha (C)	2006	Labourers	937
Karratha (C)	2006	Machinery operators and drivers	938
Karratha (C)	2006	Managers	776
Karratha (C)	2006	Professionals	1134
Karratha (C)	2006	Sales workers	535
Karratha (C)	2006	Technicians and trades workers	1995
Karratha (C)	2011		254
Karratha (C)	2011	Clerical and administrative workers	1614
Karratha (C)	2011	Community and personal service workers	715
Karratha (C)	2011	Labourers	1416
Karratha (C)	2011	Machinery operators and drivers	1441
Karratha (C)	2011	Managers	1119
Karratha (C)	2011	Professionals	1617
Karratha (C)	2011	Sales workers	565
Karratha (C)	2011	Technicians and trades workers	3181
Karratha (C)	2016		237
Karratha (C)	2016	Clerical and administrative workers	1267
Karratha (C)	2016	Community and personal service workers	901
Karratha (C)	2016	Labourers	1066
Karratha (C)	2016	Machinery operators and drivers	1401
Karratha (C)	2016	Managers	1059
Karratha (C)	2016	Professionals	1524
Karratha (C)	2016	Sales workers	625
Karratha (C)	2016	Technicians and trades workers	2625
Katanning (S)	2006		31
Katanning (S)	2006	Clerical and administrative workers	177
Katanning (S)	2006	Community and personal service workers	127
Katanning (S)	2006	Labourers	428
Katanning (S)	2006	Machinery operators and drivers	91
Katanning (S)	2006	Managers	307
Katanning (S)	2006	Professionals	200
Katanning (S)	2006	Sales workers	157
Katanning (S)	2006	Technicians and trades workers	270
Katanning (S)	2011		44
Katanning (S)	2011	Clerical and administrative workers	176
Katanning (S)	2011	Community and personal service workers	150
Katanning (S)	2011	Labourers	359
Katanning (S)	2011	Machinery operators and drivers	96
Katanning (S)	2011	Managers	298
Katanning (S)	2011	Professionals	223
Katanning (S)	2011	Sales workers	148
Katanning (S)	2011	Technicians and trades workers	292
Katanning (S)	2016		38
Katanning (S)	2016	Clerical and administrative workers	163
Katanning (S)	2016	Community and personal service workers	143
Katanning (S)	2016	Labourers	424
Katanning (S)	2016	Machinery operators and drivers	111
Katanning (S)	2016	Managers	262
Katanning (S)	2016	Professionals	215
Katanning (S)	2016	Sales workers	148
Katanning (S)	2016	Technicians and trades workers	250
Kellerberrin (S)	2006		17
Kellerberrin (S)	2006	Clerical and administrative workers	44
Kellerberrin (S)	2006	Community and personal service workers	43
Kellerberrin (S)	2006	Labourers	66
Kellerberrin (S)	2006	Machinery operators and drivers	39
Kellerberrin (S)	2006	Managers	139
Kellerberrin (S)	2006	Professionals	43
Kellerberrin (S)	2006	Sales workers	25
Kellerberrin (S)	2006	Technicians and trades workers	71
Kellerberrin (S)	2011		9
Kellerberrin (S)	2011	Clerical and administrative workers	47
Kellerberrin (S)	2011	Community and personal service workers	50
Kellerberrin (S)	2011	Labourers	69
Kellerberrin (S)	2011	Machinery operators and drivers	37
Kellerberrin (S)	2011	Managers	104
Kellerberrin (S)	2011	Professionals	49
Kellerberrin (S)	2011	Sales workers	29
Kellerberrin (S)	2011	Technicians and trades workers	69
Kellerberrin (S)	2016		6
Kellerberrin (S)	2016	Clerical and administrative workers	32
Kellerberrin (S)	2016	Community and personal service workers	69
Kellerberrin (S)	2016	Labourers	71
Kellerberrin (S)	2016	Machinery operators and drivers	45
Kellerberrin (S)	2016	Managers	120
Kellerberrin (S)	2016	Professionals	43
Kellerberrin (S)	2016	Sales workers	22
Kellerberrin (S)	2016	Technicians and trades workers	73
Kent (S)	2006		11
Kent (S)	2006	Clerical and administrative workers	15
Kent (S)	2006	Community and personal service workers	6
Kent (S)	2006	Labourers	24
Kent (S)	2006	Machinery operators and drivers	17
Kent (S)	2006	Managers	220
Kent (S)	2006	Professionals	20
Kent (S)	2006	Sales workers	5
Kent (S)	2006	Technicians and trades workers	16
Kent (S)	2011		3
Kent (S)	2011	Clerical and administrative workers	21
Kent (S)	2011	Community and personal service workers	14
Kent (S)	2011	Labourers	19
Kent (S)	2011	Machinery operators and drivers	13
Kent (S)	2011	Managers	196
Kent (S)	2011	Professionals	15
Kent (S)	2011	Sales workers	3
Kent (S)	2011	Technicians and trades workers	14
Kent (S)	2016		0
Kent (S)	2016	Clerical and administrative workers	24
Kent (S)	2016	Community and personal service workers	11
Kent (S)	2016	Labourers	37
Kent (S)	2016	Machinery operators and drivers	25
Kent (S)	2016	Managers	156
Kent (S)	2016	Professionals	22
Kent (S)	2016	Sales workers	4
Kent (S)	2016	Technicians and trades workers	16
Kojonup (S)	2006		14
Kojonup (S)	2006	Clerical and administrative workers	74
Kojonup (S)	2006	Community and personal service workers	45
Kojonup (S)	2006	Labourers	145
Kojonup (S)	2006	Machinery operators and drivers	61
Kojonup (S)	2006	Managers	457
Kojonup (S)	2006	Professionals	91
Kojonup (S)	2006	Sales workers	48
Kojonup (S)	2006	Technicians and trades workers	136
Kojonup (S)	2011		15
Kojonup (S)	2011	Clerical and administrative workers	61
Kojonup (S)	2011	Community and personal service workers	65
Kojonup (S)	2011	Labourers	127
Kojonup (S)	2011	Machinery operators and drivers	56
Kojonup (S)	2011	Managers	384
Kojonup (S)	2011	Professionals	84
Kojonup (S)	2011	Sales workers	57
Kojonup (S)	2011	Technicians and trades workers	115
Kojonup (S)	2016		22
Kojonup (S)	2016	Clerical and administrative workers	79
Kojonup (S)	2016	Community and personal service workers	56
Kojonup (S)	2016	Labourers	132
Kojonup (S)	2016	Machinery operators and drivers	72
Kojonup (S)	2016	Managers	357
Kojonup (S)	2016	Professionals	100
Kojonup (S)	2016	Sales workers	40
Kojonup (S)	2016	Technicians and trades workers	99
Kondinin (S)	2006		7
Kondinin (S)	2006	Clerical and administrative workers	35
Kondinin (S)	2006	Community and personal service workers	29
Kondinin (S)	2006	Labourers	60
Kondinin (S)	2006	Machinery operators and drivers	38
Kondinin (S)	2006	Managers	259
Kondinin (S)	2006	Professionals	44
Kondinin (S)	2006	Sales workers	21
Kondinin (S)	2006	Technicians and trades workers	59
Kondinin (S)	2011		13
Kondinin (S)	2011	Clerical and administrative workers	35
Kondinin (S)	2011	Community and personal service workers	41
Kondinin (S)	2011	Labourers	55
Kondinin (S)	2011	Machinery operators and drivers	79
Kondinin (S)	2011	Managers	210
Kondinin (S)	2011	Professionals	44
Kondinin (S)	2011	Sales workers	21
Kondinin (S)	2011	Technicians and trades workers	88
Kondinin (S)	2016		9
Kondinin (S)	2016	Clerical and administrative workers	43
Kondinin (S)	2016	Community and personal service workers	34
Kondinin (S)	2016	Labourers	63
Kondinin (S)	2016	Machinery operators and drivers	51
Kondinin (S)	2016	Managers	196
Kondinin (S)	2016	Professionals	26
Kondinin (S)	2016	Sales workers	12
Kondinin (S)	2016	Technicians and trades workers	59
Koorda (S)	2006		8
Koorda (S)	2006	Clerical and administrative workers	15
Koorda (S)	2006	Community and personal service workers	6
Koorda (S)	2006	Labourers	33
Koorda (S)	2006	Machinery operators and drivers	14
Koorda (S)	2006	Managers	103
Koorda (S)	2006	Professionals	8
Koorda (S)	2006	Sales workers	9
Koorda (S)	2006	Technicians and trades workers	21
Koorda (S)	2011		3
Koorda (S)	2011	Clerical and administrative workers	22
Koorda (S)	2011	Community and personal service workers	10
Koorda (S)	2011	Labourers	23
Koorda (S)	2011	Machinery operators and drivers	24
Koorda (S)	2011	Managers	87
Koorda (S)	2011	Professionals	5
Koorda (S)	2011	Sales workers	4
Koorda (S)	2011	Technicians and trades workers	23
Koorda (S)	2016		0
Koorda (S)	2016	Clerical and administrative workers	23
Koorda (S)	2016	Community and personal service workers	13
Koorda (S)	2016	Labourers	28
Koorda (S)	2016	Machinery operators and drivers	12
Koorda (S)	2016	Managers	67
Koorda (S)	2016	Professionals	8
Koorda (S)	2016	Sales workers	8
Koorda (S)	2016	Technicians and trades workers	24
Kulin (S)	2006		3
Kulin (S)	2006	Clerical and administrative workers	25
Kulin (S)	2006	Community and personal service workers	15
Kulin (S)	2006	Labourers	49
Kulin (S)	2006	Machinery operators and drivers	35
Kulin (S)	2006	Managers	266
Kulin (S)	2006	Professionals	39
Kulin (S)	2006	Sales workers	10
Kulin (S)	2006	Technicians and trades workers	58
Kulin (S)	2011		4
Kulin (S)	2011	Clerical and administrative workers	24
Kulin (S)	2011	Community and personal service workers	35
Kulin (S)	2011	Labourers	45
Kulin (S)	2011	Machinery operators and drivers	29
Kulin (S)	2011	Managers	236
Kulin (S)	2011	Professionals	42
Kulin (S)	2011	Sales workers	6
Kulin (S)	2011	Technicians and trades workers	34
Kulin (S)	2016		4
Kulin (S)	2016	Clerical and administrative workers	31
Kulin (S)	2016	Community and personal service workers	15
Kulin (S)	2016	Labourers	47
Kulin (S)	2016	Machinery operators and drivers	29
Kulin (S)	2016	Managers	198
Kulin (S)	2016	Professionals	37
Kulin (S)	2016	Sales workers	15
Kulin (S)	2016	Technicians and trades workers	27
Kwinana (C)	2006		171
Kwinana (C)	2006	Clerical and administrative workers	1217
Kwinana (C)	2006	Community and personal service workers	871
Kwinana (C)	2006	Labourers	1422
Kwinana (C)	2006	Machinery operators and drivers	1172
Kwinana (C)	2006	Managers	738
Kwinana (C)	2006	Professionals	851
Kwinana (C)	2006	Sales workers	810
Kwinana (C)	2006	Technicians and trades workers	2001
Kwinana (C)	2011		191
Kwinana (C)	2011	Clerical and administrative workers	1834
Kwinana (C)	2011	Community and personal service workers	1356
Kwinana (C)	2011	Labourers	1635
Kwinana (C)	2011	Machinery operators and drivers	1525
Kwinana (C)	2011	Managers	987
Kwinana (C)	2011	Professionals	1367
Kwinana (C)	2011	Sales workers	1166
Kwinana (C)	2011	Technicians and trades workers	2652
Kwinana (C)	2016		324
Kwinana (C)	2016	Clerical and administrative workers	2180
Kwinana (C)	2016	Community and personal service workers	1964
Kwinana (C)	2016	Labourers	2078
Kwinana (C)	2016	Machinery operators and drivers	1842
Kwinana (C)	2016	Managers	1296
Kwinana (C)	2016	Professionals	2382
Kwinana (C)	2016	Sales workers	1625
Kwinana (C)	2016	Technicians and trades workers	3106
Lake Grace (S)	2006		3
Lake Grace (S)	2006	Clerical and administrative workers	73
Lake Grace (S)	2006	Community and personal service workers	32
Lake Grace (S)	2006	Labourers	82
Lake Grace (S)	2006	Machinery operators and drivers	67
Lake Grace (S)	2006	Managers	447
Lake Grace (S)	2006	Professionals	59
Lake Grace (S)	2006	Sales workers	27
Lake Grace (S)	2006	Technicians and trades workers	88
Lake Grace (S)	2011		15
Lake Grace (S)	2011	Clerical and administrative workers	75
Lake Grace (S)	2011	Community and personal service workers	38
Lake Grace (S)	2011	Labourers	86
Lake Grace (S)	2011	Machinery operators and drivers	50
Lake Grace (S)	2011	Managers	374
Lake Grace (S)	2011	Professionals	55
Lake Grace (S)	2011	Sales workers	23
Lake Grace (S)	2011	Technicians and trades workers	82
Lake Grace (S)	2016		7
Lake Grace (S)	2016	Clerical and administrative workers	61
Lake Grace (S)	2016	Community and personal service workers	27
Lake Grace (S)	2016	Labourers	79
Lake Grace (S)	2016	Machinery operators and drivers	54
Lake Grace (S)	2016	Managers	302
Lake Grace (S)	2016	Professionals	54
Lake Grace (S)	2016	Sales workers	34
Lake Grace (S)	2016	Technicians and trades workers	96
Laverton (S)	2006		15
Laverton (S)	2006	Clerical and administrative workers	37
Laverton (S)	2006	Community and personal service workers	35
Laverton (S)	2006	Labourers	86
Laverton (S)	2006	Machinery operators and drivers	95
Laverton (S)	2006	Managers	34
Laverton (S)	2006	Professionals	36
Laverton (S)	2006	Sales workers	10
Laverton (S)	2006	Technicians and trades workers	79
Laverton (S)	2011		8
Laverton (S)	2011	Clerical and administrative workers	47
Laverton (S)	2011	Community and personal service workers	48
Laverton (S)	2011	Labourers	96
Laverton (S)	2011	Machinery operators and drivers	220
Laverton (S)	2011	Managers	53
Laverton (S)	2011	Professionals	78
Laverton (S)	2011	Sales workers	5
Laverton (S)	2011	Technicians and trades workers	194
Laverton (S)	2016		7
Laverton (S)	2016	Clerical and administrative workers	32
Laverton (S)	2016	Community and personal service workers	46
Laverton (S)	2016	Labourers	55
Laverton (S)	2016	Machinery operators and drivers	196
Laverton (S)	2016	Managers	39
Laverton (S)	2016	Professionals	67
Laverton (S)	2016	Sales workers	8
Laverton (S)	2016	Technicians and trades workers	155
Leonora (S)	2006		21
Leonora (S)	2006	Clerical and administrative workers	77
Leonora (S)	2006	Community and personal service workers	52
Leonora (S)	2006	Labourers	102
Leonora (S)	2006	Machinery operators and drivers	223
Leonora (S)	2006	Managers	84
Leonora (S)	2006	Professionals	80
Leonora (S)	2006	Sales workers	18
Leonora (S)	2006	Technicians and trades workers	165
Leonora (S)	2011		14
Leonora (S)	2011	Clerical and administrative workers	100
Leonora (S)	2011	Community and personal service workers	57
Leonora (S)	2011	Labourers	157
Leonora (S)	2011	Machinery operators and drivers	395
Leonora (S)	2011	Managers	92
Leonora (S)	2011	Professionals	159
Leonora (S)	2011	Sales workers	18
Leonora (S)	2011	Technicians and trades workers	311
Leonora (S)	2016		5
Leonora (S)	2016	Clerical and administrative workers	46
Leonora (S)	2016	Community and personal service workers	48
Leonora (S)	2016	Labourers	79
Leonora (S)	2016	Machinery operators and drivers	195
Leonora (S)	2016	Managers	60
Leonora (S)	2016	Professionals	83
Leonora (S)	2016	Sales workers	19
Leonora (S)	2016	Technicians and trades workers	143
Mandurah (C)	2006		388
Mandurah (C)	2006	Clerical and administrative workers	2547
Mandurah (C)	2006	Community and personal service workers	1861
Mandurah (C)	2006	Labourers	2698
Mandurah (C)	2006	Machinery operators and drivers	1981
Mandurah (C)	2006	Managers	1993
