SA3_CODE_2016,C16_CF_1F1NW_N,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_299,C16_CF_1F1NW_300_399,C16_CF_1F1NW_400_499,C16_CF_1F1NW_500_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_999,C16_CF_1F1NW_1000_1499,C16_CF_1F1NW_1500_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000mo,C16_CF_1F1NW_Ns,C16_CF_1F1NW_T,C16_CF_1P1NW_N,C16_CF_1P1NW_1_149,C16_CF_1P1NW_150_299,C16_CF_1P1NW_300_399,C16_CF_1P1NW_400_499,C16_CF_1P1NW_500_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_999,C16_CF_1P1NW_1000_1499,C16_CF_1P1NW_1500_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000_mr,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_N,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_299,C16_CF_1A1NW_300_399,C16_CF_1A1NW_400_499,C16_CF_1A1NW_500_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_999,C16_CF_1A1NW_1000_1499,C16_CF_1A1NW_1500_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000m,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_N,C16_CF_BA_1_149,C16_CF_BA_150_299,C16_CF_BA_300_399,C16_CF_BA_400_499,C16_CF_BA_500_649,C16_CF_BA_650_799,C16_CF_BA_800_999,C16_CF_BA_1000_1499,C16_CF_BA_1500_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000_more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_N,C16_CF_BNW_1_149,C16_CF_BNW_150_299,C16_CF_BNW_300_399,C16_CF_BNW_400_499,C16_CF_BNW_500_649,C16_CF_BNW_650_799,C16_CF_BNW_800_999,C16_CF_BNW_1000_1499,C16_CF_BNW_1500_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000_more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_N,C16_CF_LFns_1_149,C16_CF_LFns_150_299,C16_CF_LFns_300_399,C16_CF_LFns_400_499,C16_CF_LFns_500_649,C16_CF_LFns_650_799,C16_CF_LFns_800_999,C16_CF_LFns_1000_1499,C16_CF_LFns_1500_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000_more,C16_CF_LFns_Ns,C16_CF_LFns_T,C16_C_f_c_T_Fi_N,C16_C_f_c_T_Fi_1_149,C16_C_f_c_T_Fi_150_299,C16_C_f_c_T_Fi_300_399,C16_C_f_c_T_Fi_400_499,C16_C_f_c_T_Fi_500_649,C16_CF_c_T_Fi_650_799,C16_CF_c_T_Fi_800_999,C16_CF_c_T_Fi_1000_1499,C16_CF_c_T_Fi_1500_1999,C16_CF_c_T_Fi_2000_2499,C16_CF_c_T_Fi_2500_2999,C16_CF_c_T_Fi_3000_3999,C16_CF_c_T_Fi_4000_more,C16_C_f_with_c_TFI_Ns,C16_C_f_with_c_T_T,C16_1PF_F_N,C16_1PF_F_1_149,C16_1PF_F_150_299,C16_1PF_F_300_399,C16_1PF_F_400_499,C16_1PF_F_500_649,C16_1PF_F_650_799,C16_1PF_F_800_999,C16_1PF_F_1000_1499,C16_1PF_F_1500_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000_more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_N,C16_1PF_P_1_149,C16_1PF_P_150_299,C16_1PF_P_300_399,C16_1PF_P_400_499,C16_1PF_P_500_649,C16_1PF_P_650_799,C16_1PF_P_800_999,C16_1PF_P_1000_1499,C16_1PF_P_1500_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000_more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_N,C16_1PF_A_1_149,C16_1PF_A_150_299,C16_1PF_A_300_399,C16_1PF_A_400_499,C16_1PF_A_500_649,C16_1PF_A_650_799,C16_1PF_A_800_999,C16_1PF_A_1000_1499,C16_1PF_A_1500_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000_more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_N,C16_1PF_U_1_149,C16_1PF_U_150_299,C16_1PF_U_300_399,C16_1PF_U_400_499,C16_1PF_U_500_649,C16_1PF_U_650_799,C16_1PF_U_800_999,C16_1PF_U_1000_1499,C16_1PF_U_1500_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000_more,C16_1PF_U_Ns,C16_1PF_U_To,C16_1PF_N_lf_Fi_N,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_299,C16_1PF_N_lf_Fi_300_399,C16_1PF_N_lf_Fi_400_499,C16_1PF_N_lf_Fi_500_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_999,C16_1PF_N_lf_Fi_1000_1499,C16_1PF_N_lf_Fi_1500_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000_more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_N,C16_1PF_LFns_1_149,C16_1PF_LFns_150_299,C16_1PF_LFns_300_399,C16_1PF_LFns_400_499,C16_1PF_LFns_500_649,C16_1PF_lf_ns_Fi_650_799,C16_1PF_lf_ns_Fi_800_999
50607,4,0,0,0,0,0,6,32,79,129,145,52,226,241,42,953,0,0,3,3,11,14,4,13,22,26,26,13,20,46,10,224,0,0,0,0,0,0,0,4,4,3,3,3,12,12,3,47,0,0,0,0,0,0,0,0,0,0,4,0,5,9,6,26,19,4,9,0,15,14,22,13,30,32,30,15,27,26,26,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,312,42,10,17,8,38,33,48,79,214,317,419,338,740,1417,538,4244,0,0,0,0,0,3,9,24,72,75,60,26,36,26,56,394,3,0,3,10,7,25,32,41,83,25,23,11,9,9,25,312,0,0,0,0,0,3,0,0,7,0,0,0,0,3,3,21,3,8,8,3,8,10,9,6,4,3,0,3,0,0,4,78,38,9,23,20,29,46,52,36,68,32,26,15,10,9,48,454,3,0,0,0,0,0,0,0
50701,0,3,0,0,0,20,40,110,515,582,588,201,385,235,150,2824,0,4,8,3,25,31,38,52,140,82,77,36,44,27,48,631,0,0,0,0,3,3,3,7,36,37,21,14,25,20,30,195,0,0,0,0,0,0,0,0,0,10,12,24,21,14,24,108,42,13,15,9,35,33,73,78,158,99,78,47,31,25,104,832,0,0,0,0,0,0,0,5,5,3,0,3,3,0,1096,1119,42,26,36,13,73,103,187,304,1337,1713,2120,1702,2151,1692,1981,13483,0,0,4,3,4,23,49,104,284,259,217,81,62,38,165,1292,8,4,27,28,55,136,128,140,241,106,59,14,12,0,91,1053,0,0,3,3,3,6,16,6,23,13,8,3,4,3,12,109,14,9,22,12,37,41,18,20,40,17,12,3,0,0,25,271,70,26,59,70,133,150,152,141,185,79,44,28,14,6,138,1285,0,0,0,0,0,0,0,4
50702,0,0,0,0,0,0,10,9,58,95,128,44,152,132,30,655,0,0,6,3,3,7,5,12,26,24,17,17,24,19,21,184,0,0,0,0,0,0,0,0,3,11,10,0,3,9,6,51,0,0,0,0,0,0,0,0,0,4,4,4,8,12,8,35,17,6,4,3,10,6,21,16,47,31,14,8,16,25,29,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,306,21,4,11,8,12,17,52,48,228,343,412,359,643,984,555,3697,0,0,3,0,0,9,12,22,79,79,82,20,29,18,55,409,3,0,5,15,25,32,49,49,73,31,24,6,12,4,50,386,0,0,0,0,3,0,0,0,5,4,0,3,3,0,3,31,0,0,7,5,10,15,6,9,3,0,0,0,0,3,10,70,14,7,22,34,43,56,41,41,77,40,13,10,5,6,70,492,0,0,0,0,0,0,0,0
50703,4,0,0,0,3,15,16,75,327,293,222,62,100,35,59,1218,0,0,0,0,8,17,15,41,74,40,19,21,9,11,25,269,0,0,0,0,0,8,6,3,16,16,16,10,0,4,13,93,0,0,0,0,0,0,0,0,10,8,3,8,3,7,10,37,12,5,7,0,20,17,43,41,79,40,29,9,11,7,49,377,0,0,0,0,0,0,0,0,3,3,0,0,0,0,398,410,18,9,11,3,39,59,88,187,734,814,787,521,472,249,686,4668,3,0,0,0,0,10,16,53,158,85,72,29,8,11,48,489,0,0,7,14,24,58,60,50,62,30,17,9,4,0,26,370,0,0,0,0,0,3,6,4,3,7,3,0,0,0,6,36,11,0,20,16,25,31,32,21,15,4,3,0,0,0,18,205,24,12,40,65,90,118,92,70,89,33,22,13,5,3,61,734,0,0,0,0,0,4,0,0
50704,3,3,4,4,3,18,13,52,243,327,498,189,572,517,145,2583,3,4,8,11,16,29,31,65,94,70,65,55,65,79,46,644,0,0,0,0,3,3,6,6,14,21,18,10,12,26,15,141,0,0,0,0,0,0,3,0,0,7,6,13,14,27,6,72,42,16,21,9,22,36,52,42,131,140,91,71,89,77,107,950,0,0,0,0,0,0,0,0,0,3,4,0,3,3,1137,1149,57,22,37,26,51,105,125,221,790,1044,1485,1403,2293,3491,2003,13148,3,0,3,3,4,21,34,58,223,248,219,65,114,66,136,1196,0,10,21,22,40,76,80,98,205,109,68,28,21,11,94,873,0,0,0,0,0,7,3,7,13,11,7,11,4,0,19,84,17,4,14,10,21,16,8,8,20,11,3,0,0,3,18,155,77,22,44,56,70,104,119,102,204,119,70,40,19,17,127,1179,0,0,0,0,0,0,4,3
50705,8,0,0,0,7,21,49,121,697,901,853,233,394,224,201,3701,0,4,6,4,17,37,50,75,162,125,88,38,26,42,60,737,4,0,0,0,4,9,7,11,45,56,50,24,37,25,21,304,0,0,0,0,0,0,0,0,11,17,18,20,24,24,27,137,44,13,21,11,51,51,72,90,208,132,91,34,18,25,126,993,0,0,0,0,0,0,0,3,3,4,6,3,3,0,2036,2057,63,18,39,22,82,127,197,362,1640,2260,2606,1764,1992,1588,3053,15835,4,3,3,3,14,27,71,130,412,311,218,87,70,34,186,1569,3,8,32,45,93,181,178,181,276,92,40,15,10,7,87,1243,3,0,3,3,10,14,16,11,24,13,13,7,7,4,27,150,36,10,45,43,68,98,47,24,50,20,9,3,0,0,28,477,110,29,104,125,188,318,236,170,227,103,34,24,20,11,184,1880,0,0,0,0,0,4,3,0
50901,0,0,3,3,8,13,29,74,256,252,141,54,58,39,77,1009,0,4,0,0,9,13,32,53,103,57,30,14,8,14,25,361,0,0,0,0,0,5,5,11,20,14,13,4,7,4,14,97,0,0,0,0,0,0,0,0,8,17,6,13,8,12,4,66,3,3,8,3,27,20,43,48,87,49,27,5,11,3,51,392,0,0,0,0,0,0,3,0,5,0,3,0,0,3,445,463,19,11,15,11,57,73,150,277,956,964,817,603,546,414,949,5850,3,0,3,6,3,20,50,32,145,85,49,19,15,13,69,510,0,4,21,20,44,102,99,86,116,48,17,5,3,0,57,620,3,0,0,0,3,7,12,3,8,3,3,0,0,0,10,53,0,0,11,15,15,23,9,8,11,0,0,3,3,0,9,112,21,8,33,58,82,137,125,90,117,39,26,7,7,4,90,833,0,3,0,0,3,0,0,0
50902,3,3,8,0,4,10,27,67,221,241,181,53,83,51,80,1035,0,0,0,3,10,16,14,30,65,36,26,11,10,0,31,250,0,0,0,0,0,0,0,5,16,22,16,9,12,4,14,105,0,0,0,0,0,0,0,0,10,3,5,6,9,8,8,49,4,10,3,3,27,22,50,49,88,34,23,11,19,11,69,409,0,0,0,0,0,0,0,3,3,3,3,0,0,3,566,581,16,20,13,8,61,74,132,208,733,791,757,511,510,417,1149,5418,3,0,3,0,5,15,22,44,94,70,50,13,18,12,63,422,3,0,18,12,25,58,55,64,59,14,19,7,6,5,53,399,0,0,0,0,5,10,10,6,5,4,6,3,3,0,12,59,3,5,22,12,18,27,9,4,6,5,3,3,0,0,21,139,20,11,31,53,87,109,109,79,92,20,23,7,13,10,94,762,0,0,0,0,3,3,0,3
50903,0,0,0,0,3,5,10,28,96,75,44,16,21,15,24,338,0,0,0,0,3,0,4,9,20,16,7,4,0,3,6,72,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,26,0,0,0,0,0,0,0,0,4,3,3,3,3,0,5,20,3,0,3,5,11,14,16,11,28,8,7,0,3,0,20,129,0,0,0,0,0,0,4,0,0,3,3,0,0,0,158,177,8,3,4,8,19,27,56,98,275,278,280,172,177,150,399,1966,0,3,0,0,4,3,22,18,32,29,16,8,7,0,21,160,0,0,3,9,14,20,23,12,25,9,3,0,0,0,8,128,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,18,0,0,3,10,7,10,0,5,7,0,0,0,0,0,6,47,8,0,13,26,33,29,48,34,33,12,4,0,4,0,32,286,0,0,0,0,0,0,4,0
51001,0,0,0,0,3,15,24,40,84,66,84,20,36,26,30,427,0,0,3,0,7,7,10,12,31,7,8,4,3,0,11,118,0,0,0,0,0,0,3,0,3,9,8,3,4,0,11,37,0,0,0,0,0,0,0,4,0,7,0,5,3,3,7,46,0,4,21,8,100,53,77,78,82,23,9,0,0,0,92,561,0,0,0,0,0,3,3,3,0,0,0,0,0,0,255,273,9,12,28,10,121,86,123,160,303,281,395,330,384,260,545,3047,0,0,4,0,3,15,17,33,90,85,44,18,16,7,57,388,3,3,7,13,12,23,26,31,46,19,13,4,0,3,24,225,0,0,4,0,0,3,3,3,3,3,3,3,0,0,6,44,0,4,23,15,13,15,13,12,8,0,0,0,0,0,17,128,13,27,89,87,100,86,99,60,74,23,15,9,4,0,138,830,0,3,0,0,0,0,0,0
51002,0,0,0,0,0,0,0,3,49,78,157,28,153,77,31,574,0,0,0,0,6,0,3,3,4,6,9,4,4,3,10,51,0,0,0,0,0,0,0,3,3,9,19,7,12,5,6,63,0,0,0,0,0,0,0,0,0,3,5,9,12,14,3,44,3,3,4,0,19,13,18,10,16,8,6,0,4,0,16,128,0,0,0,0,0,0,0,0,0,0,3,0,3,0,153,164,3,3,4,0,30,14,27,21,107,165,319,222,444,574,305,2245,0,0,0,0,0,0,3,3,25,45,34,12,22,12,13,175,0,0,3,7,4,3,3,13,14,6,10,0,3,0,7,70,0,0,0,0,0,0,3,6,0,0,0,0,7,0,3,20,3,0,3,5,3,5,4,0,0,0,0,0,0,0,0,39,6,3,31,26,24,23,24,10,26,12,5,4,3,0,30,224,0,0,0,0,0,0,0,0
51003,0,0,0,0,0,0,6,13,43,94,289,61,243,140,43,947,0,0,0,0,0,3,4,3,11,12,21,3,8,17,11,88,0,0,0,0,0,3,0,0,3,4,24,9,20,8,11,88,0,0,0,0,0,0,0,0,0,8,5,4,12,14,12,53,8,3,3,6,13,9,18,13,12,11,9,0,6,5,24,133,0,0,0,0,0,0,0,0,0,0,3,0,4,0,221,234,12,4,6,6,13,22,30,41,97,217,558,351,704,909,471,3436,0,0,0,0,0,0,14,18,44,57,65,24,39,12,24,290,0,0,3,0,3,4,11,4,11,13,6,0,8,0,3,69,0,0,0,3,0,0,3,0,6,3,6,0,0,0,0,28,9,3,8,8,6,4,0,3,3,0,3,0,0,0,7,53,14,5,16,18,30,28,27,14,17,3,3,3,8,3,27,215,0,0,0,0,0,0,0,0
51101,0,0,0,0,0,5,4,13,78,77,57,11,22,8,26,302,0,0,3,0,3,0,3,6,15,5,6,0,5,0,0,54,0,0,0,0,0,3,0,0,3,3,9,4,3,0,3,23,0,0,0,0,0,0,0,0,3,3,3,3,3,0,4,22,3,0,3,0,3,0,6,3,18,7,5,3,0,4,16,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,155,3,5,5,0,10,16,19,55,222,234,242,195,172,138,310,1628,0,0,0,0,0,4,9,12,35,22,20,3,4,3,15,135,0,3,6,10,10,22,19,12,30,11,0,0,0,0,14,137,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,8,5,4,0,0,5,0,0,0,0,0,0,25,4,4,9,10,13,26,35,24,32,10,0,3,3,3,22,199,3,0,0,0,0,3,0,0
51102,0,0,0,0,0,0,3,12,30,38,19,4,14,6,4,127,0,0,0,0,3,0,0,4,14,3,0,3,3,0,8,38,0,0,0,0,0,0,0,0,3,0,4,3,3,0,3,20,0,0,0,0,0,0,0,0,0,8,0,3,6,0,0,12,0,0,0,0,4,11,16,7,14,10,0,3,0,0,15,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,81,5,3,0,5,14,18,21,30,110,129,117,96,87,68,164,868,0,0,0,0,0,0,4,10,19,15,14,0,3,3,15,89,0,0,0,3,6,9,17,4,9,5,0,0,3,0,5,65,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,14,0,0,4,3,7,3,0,0,3,0,0,0,0,0,3,20,3,7,7,10,18,22,10,10,6,7,0,0,0,0,26,119,0,0,0,0,0,0,0,0
51103,0,0,0,0,3,4,15,20,123,231,309,59,163,62,48,1047,0,0,3,0,9,3,12,9,28,20,17,5,8,4,16,128,0,0,0,0,3,0,0,3,11,15,23,5,11,3,13,88,0,0,0,0,0,0,0,0,0,4,5,5,10,9,17,55,5,4,7,3,32,26,36,27,38,15,9,4,6,9,44,269,0,0,0,0,0,0,0,0,3,5,0,0,0,0,418,434,12,8,8,3,43,40,69,75,293,471,692,533,774,627,693,4357,0,0,0,0,3,12,24,33,94,87,70,26,32,11,58,464,0,0,10,17,14,23,32,32,31,14,5,4,5,0,26,215,0,0,0,0,3,4,4,4,9,0,5,0,0,0,11,33,3,5,12,8,16,12,10,9,16,0,6,0,3,0,10,100,20,12,33,57,44,62,52,44,50,30,24,3,4,3,58,500,0,0,0,0,0,0,0,0
51104,3,0,6,0,7,13,19,41,208,221,184,60,76,51,65,951,3,0,0,3,12,17,17,23,59,33,10,11,12,8,12,212,0,0,4,0,0,3,0,6,19,12,19,3,8,6,13,96,0,0,0,0,0,0,0,0,7,3,3,8,4,3,13,47,12,7,12,9,30,32,63,35,75,31,31,7,8,5,65,425,0,0,0,0,0,0,0,0,3,3,7,0,0,3,658,671,31,8,28,13,47,72,116,139,640,729,774,561,604,449,1116,5323,0,0,5,0,3,16,30,49,159,129,93,13,26,10,70,597,0,6,19,28,32,81,69,61,85,34,23,8,3,3,49,487,0,0,5,3,4,7,4,4,9,6,0,0,5,0,16,59,4,5,19,35,21,26,15,17,11,6,3,0,0,0,13,183,32,14,49,60,77,138,117,64,124,32,11,7,10,10,119,848,0,0,0,0,3,0,0,0
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,0,0,0,0,0,0,6,31,102,77,40,8,15,10,30,317,0,0,0,0,0,4,13,19,42,9,8,5,0,0,14,125,0,0,0,0,0,3,0,12,10,4,0,0,0,0,3,29,0,0,0,0,0,0,0,0,3,3,9,3,0,0,6,19,4,0,3,0,19,10,29,32,54,19,14,0,3,0,25,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,87,8,0,3,0,20,21,52,111,374,373,323,172,160,56,238,1903,0,0,0,0,3,14,24,38,63,29,10,0,3,0,20,208,0,0,3,10,14,50,42,42,60,3,11,6,0,0,29,268,0,0,0,0,5,3,7,0,9,0,0,0,0,0,3,30,0,3,11,9,18,15,11,5,0,0,0,0,0,0,3,75,7,8,19,60,59,98,75,53,73,12,7,0,10,0,57,553,0,0,0,0,0,0,0,0
60102,0,0,0,0,0,3,16,48,192,158,115,40,41,43,49,707,0,0,0,3,0,19,20,41,79,41,30,20,17,7,31,314,0,0,0,0,0,0,3,3,10,5,7,0,3,0,9,48,0,0,0,0,0,0,0,0,3,3,7,5,7,3,3,39,4,6,3,3,15,24,37,59,113,59,33,25,14,4,53,445,0,0,0,0,0,0,0,3,3,3,4,0,0,0,276,286,9,9,4,9,21,53,88,189,749,871,947,768,781,493,699,5690,0,0,0,0,7,15,37,72,195,146,94,31,19,7,117,745,0,3,12,17,42,81,89,101,159,54,21,3,3,0,70,653,5,0,0,3,5,7,8,14,11,9,5,0,0,3,10,80,0,0,14,13,8,24,7,3,3,5,0,0,0,0,14,104,14,8,29,57,84,150,134,124,138,69,27,8,4,4,101,964,0,0,0,0,0,0,0,0
60103,0,0,0,3,3,17,30,76,278,205,70,29,33,11,56,807,0,0,3,0,15,23,38,55,110,39,19,7,5,0,15,346,0,0,0,0,0,0,10,13,21,17,7,3,0,3,15,83,0,0,0,0,0,0,0,3,8,5,7,0,3,0,3,38,17,6,10,6,49,58,69,76,168,61,36,18,5,6,70,665,0,0,0,0,0,0,0,0,5,0,3,0,0,0,191,203,17,6,18,8,79,117,182,278,1077,930,817,504,382,139,571,5113,0,0,0,0,5,19,52,89,221,149,79,27,17,3,74,741,0,7,14,29,55,141,130,124,149,58,21,3,3,0,75,804,3,0,0,0,7,11,13,8,20,5,0,0,3,0,18,94,5,0,18,27,31,41,26,12,6,3,3,0,0,0,13,182,14,12,63,99,143,235,214,172,224,70,21,9,15,4,125,1419,0,0,0,0,0,0,0,0
60104,0,0,0,0,0,0,13,39,146,151,108,48,40,43,28,617,0,0,0,0,3,15,14,29,51,26,26,4,11,7,22,206,0,0,0,0,0,0,0,5,9,10,3,3,3,0,4,35,0,0,0,0,0,0,0,0,0,3,3,7,3,3,5,32,9,0,0,0,9,16,14,13,55,33,28,14,3,8,20,215,0,0,0,0,0,0,0,0,5,7,0,0,0,0,230,243,11,3,4,3,16,35,58,116,512,599,706,522,569,361,494,4006,0,0,0,0,0,3,19,34,152,103,70,13,12,3,61,479,0,3,6,12,23,62,57,71,97,30,13,3,6,0,41,428,0,0,0,0,3,0,8,3,9,4,4,0,0,0,10,37,0,0,10,3,4,21,8,3,3,0,0,0,0,0,17,71,12,3,18,23,43,75,58,57,72,29,12,9,4,0,31,433,0,0,0,0,0,0,3,0
60105,0,0,0,0,0,5,16,32,117,113,105,51,85,93,30,642,0,0,3,3,3,15,15,21,51,37,22,12,20,14,19,242,0,0,4,0,0,3,0,3,10,3,8,0,4,0,6,39,0,0,0,0,0,0,0,3,3,0,3,9,9,7,3,39,12,4,3,7,13,15,14,20,51,39,27,18,20,12,35,286,0,0,0,0,0,0,0,0,0,3,0,3,0,4,311,320,15,4,13,13,19,44,60,109,419,472,617,582,844,934,598,4741,3,0,0,0,3,13,12,30,127,144,106,29,34,19,83,603,0,0,10,12,22,48,60,61,103,52,27,11,6,7,43,457,0,0,0,0,0,0,3,3,7,10,3,3,0,0,0,39,5,3,7,4,8,4,8,3,3,0,0,0,0,0,3,52,23,3,21,26,54,51,51,60,103,34,20,15,3,3,37,501,0,0,0,0,0,0,0,0
60106,0,0,3,0,0,0,10,33,81,47,25,12,14,5,8,244,0,0,3,0,3,6,14,16,25,12,6,3,0,0,14,100,0,0,0,0,0,0,0,4,5,7,0,0,0,0,4,22,0,0,0,0,0,0,0,0,3,3,6,3,3,0,0,19,3,0,3,0,3,11,22,9,36,19,15,0,3,0,26,156,0,0,0,0,0,0,0,0,3,4,0,0,0,0,89,95,0,0,11,0,12,19,52,81,302,330,289,159,144,78,234,1702,0,0,0,0,3,7,8,22,54,48,17,12,10,0,24,204,0,0,3,9,9,36,42,35,47,11,7,0,3,0,15,216,0,0,0,0,0,8,0,4,4,0,0,0,0,0,9,26,0,0,0,0,5,15,3,0,7,0,0,0,0,0,3,32,4,3,10,26,30,43,25,32,54,25,6,0,3,3,28,285,0,0,0,0,0,0,0,0
60201,0,4,0,0,6,9,43,113,402,308,170,61,48,62,67,1297,0,3,4,4,12,37,57,83,120,55,28,11,14,7,36,462,3,0,3,0,0,4,6,10,30,16,9,5,3,3,12,102,0,0,0,0,0,0,0,0,9,9,8,13,6,5,12,60,17,10,6,11,65,47,111,102,169,77,36,14,15,13,68,756,0,0,0,0,0,0,6,4,5,5,3,3,0,4,406,442,23,11,19,15,81,109,260,383,1370,1396,1232,891,777,528,968,8069,3,0,0,4,0,26,66,100,269,196,115,31,26,12,115,965,0,0,18,42,76,181,150,144,195,67,38,4,0,3,85,1001,3,4,7,3,5,8,11,12,33,15,4,0,0,0,12,116,4,6,23,33,37,50,32,14,18,0,0,0,0,3,22,232,29,15,84,117,143,252,249,171,221,63,20,14,15,6,142,1550,0,0,0,0,0,0,0,0
60202,0,0,0,0,3,0,13,25,144,89,45,17,14,5,32,384,0,0,0,0,3,4,16,22,37,13,6,4,3,9,15,127,0,0,0,0,0,0,3,5,9,5,5,0,3,0,6,38,0,0,0,0,0,0,0,0,8,7,3,4,5,0,3,32,3,0,0,3,16,11,36,29,67,19,8,3,3,0,24,217,0,0,0,0,3,0,0,3,3,0,0,0,0,0,140,157,5,3,0,3,35,25,80,135,475,410,317,195,167,76,345,2285,0,0,0,4,0,3,16,20,45,36,12,3,5,0,23,178,0,0,10,6,12,46,40,33,29,14,5,0,0,0,30,222,0,0,0,0,3,8,3,3,7,0,0,0,0,0,4,27,0,0,4,3,4,9,4,3,0,0,0,0,0,0,5,43,9,3,15,25,38,70,48,41,47,14,5,0,3,4,35,354,0,0,0,0,0,0,0,0
