SA3_CODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
20401,22,10,4,6,4,0,4,65,64,7,98,40,33,829,309,330,161,48,23,9,11,10,86,2079,4,0,3,4,0,19,4,4,6,0,0,3,0,0,386,438,99,18,155,88,119,1053,592,760,974,655,493,197,201,70,596,6071,5,3,4,3,3,6,19,22,107,150,216,129,133,44,116,962,0,0,0,3,4,9,8,19,61,34,14,8,4,3,33,212,4,0,3,9,3,20,38,69,381,389,254,135,107,24,140,1567,0,0,0,0,0,4,4,10,57,50,45,14,26,4,34,247,3,0,0,0,10,16,68,116,346,192,58,90,16,0,79,1004,0,0,3,8,7,21,25,34,58,25,10,12,3,0,24,215,0,0,0,6,3,3,10,9,22,19,5,3,0,0,13,91,0,0,0,0,0,4,4,3,4,18,12,4,3,0,20,70,13,5,11,5,8,53,53,38,81,34,7,8,0,0,42,352
20402,10,13,7,0,3,0,0,62,33,6,85,29,26,744,320,309,156,43,25,5,4,3,81,1863,6,0,7,0,0,33,9,13,3,3,0,0,0,0,292,354,62,3,130,64,76,952,607,721,895,596,456,157,163,47,457,5393,3,3,3,3,0,11,8,36,133,201,204,117,108,49,106,974,0,0,3,0,3,6,6,23,59,27,21,7,9,3,18,186,5,0,7,0,3,14,30,83,403,381,259,104,98,33,119,1536,0,0,0,0,0,3,8,8,51,59,42,26,13,5,35,258,0,0,3,5,10,23,58,96,274,139,38,46,11,9,57,779,0,0,3,7,13,26,30,32,40,13,5,0,3,0,25,210,0,0,0,0,0,0,10,10,16,6,3,7,4,0,10,64,0,0,0,0,0,0,4,0,17,14,5,3,8,8,18,77,8,0,10,5,9,45,47,31,82,42,7,0,9,4,38,328
20403,23,9,8,3,0,5,7,81,33,4,98,37,37,886,377,391,222,64,23,7,10,6,85,2277,0,0,4,0,0,24,5,13,3,3,0,0,0,0,473,534,70,17,152,65,93,1119,720,897,1319,892,733,267,277,73,679,7365,3,0,6,5,0,18,13,45,158,242,385,193,214,92,162,1532,0,0,0,0,0,21,18,42,80,47,28,13,19,0,34,310,0,4,3,8,6,17,40,80,508,547,461,189,191,41,186,2273,0,0,0,0,0,0,8,14,70,72,81,27,33,14,29,355,0,3,4,3,5,25,63,149,459,263,69,110,25,13,85,1281,3,0,6,3,8,33,41,34,86,24,9,6,4,0,31,300,0,3,0,0,8,7,10,12,26,15,8,7,5,0,15,118,0,0,0,0,0,0,0,6,6,18,21,5,3,0,22,74,3,5,15,6,15,69,57,50,95,38,17,6,0,0,59,450
20501,6,4,5,3,4,3,8,48,31,5,77,22,24,650,284,299,127,43,19,4,10,3,62,1667,0,0,0,0,0,21,7,4,7,0,0,0,0,0,252,297,53,13,107,50,66,808,524,600,802,531,447,191,211,68,423,4902,3,0,0,4,3,9,7,20,96,135,157,94,125,85,133,876,0,0,3,0,0,3,13,19,44,36,28,13,13,3,22,206,7,3,3,0,0,9,27,60,316,406,307,170,177,37,156,1696,0,0,0,0,0,0,0,12,55,39,53,22,29,8,30,245,0,5,3,4,7,17,50,101,305,206,56,123,28,11,93,1016,0,0,3,3,5,25,30,29,52,33,12,6,8,3,23,239,0,0,0,0,0,3,7,9,22,21,9,12,4,0,19,103,0,0,0,0,0,0,0,3,4,8,10,6,7,9,15,66,0,0,10,3,7,46,40,42,63,28,4,6,4,8,24,301
20502,13,15,4,0,7,3,10,64,47,15,109,34,27,1029,376,411,237,60,30,11,12,16,110,2527,0,0,6,0,0,25,17,9,5,3,0,0,0,0,424,489,77,16,168,78,79,1253,650,817,986,533,331,123,125,62,631,5945,3,3,3,0,3,6,14,22,110,125,132,69,69,26,76,664,0,0,3,0,0,7,19,33,63,31,14,3,9,0,24,209,0,3,3,0,0,9,24,75,315,290,182,76,93,30,94,1206,0,0,0,0,0,0,10,15,43,26,28,13,20,3,15,171,3,0,0,0,8,21,55,90,217,96,38,42,13,0,47,629,3,0,0,3,15,40,30,50,57,28,10,6,3,0,34,273,0,0,0,0,7,0,11,12,17,14,5,10,3,0,13,88,0,0,0,0,0,0,0,4,6,12,3,4,4,0,12,49,7,3,12,8,5,50,61,45,71,29,3,3,4,0,49,350
20503,17,13,8,3,5,4,9,79,40,4,114,49,36,1154,483,546,283,67,38,16,14,16,138,2989,5,0,3,0,6,22,9,3,3,0,0,3,0,0,413,475,78,11,185,96,108,1391,812,1042,1151,781,542,255,238,93,682,7451,6,3,7,3,4,10,9,45,125,173,182,115,96,60,132,976,3,0,3,0,3,11,23,47,67,50,26,16,12,4,24,280,3,3,6,9,0,18,38,114,445,418,302,148,128,42,180,1851,0,0,0,0,0,4,9,18,63,59,21,26,24,6,37,269,8,0,7,6,12,24,66,115,361,199,57,153,32,13,81,1133,0,0,0,11,3,33,49,43,57,28,13,3,3,0,29,278,0,0,0,0,0,9,6,6,33,20,4,6,0,0,17,104,3,0,0,0,0,0,0,5,12,4,8,4,7,3,25,70,3,3,13,3,12,53,52,55,81,34,6,6,3,3,50,392
20504,7,8,10,12,6,3,13,73,51,11,139,46,29,1237,413,457,218,31,23,6,8,6,134,2807,8,0,6,0,0,32,16,15,9,5,3,0,0,0,476,559,72,21,168,75,79,1450,695,808,1101,796,714,423,394,88,751,7645,4,0,0,0,0,3,5,24,79,158,237,158,191,98,145,1107,0,0,0,4,0,12,4,23,62,29,33,10,10,3,17,217,3,3,3,0,0,10,23,75,413,532,440,286,348,66,193,2394,0,0,0,4,0,3,3,20,80,70,79,47,65,14,46,440,0,3,3,3,6,14,87,155,428,364,84,234,80,16,136,1615,0,0,6,3,11,36,39,65,83,47,21,23,10,0,28,373,3,0,0,4,3,0,13,20,35,24,4,21,4,0,38,165,3,0,0,0,0,3,0,10,9,12,15,3,4,6,19,85,14,0,28,21,28,126,100,81,138,50,17,21,13,8,71,709
20505,3,4,6,4,12,0,4,55,36,11,57,25,28,723,266,275,122,23,16,4,4,3,79,1684,3,0,3,0,0,12,7,11,3,0,0,0,0,0,355,393,58,17,99,61,74,899,486,606,716,442,392,206,210,71,520,4857,7,0,3,0,0,4,14,27,87,126,138,95,135,51,103,791,0,0,0,3,0,5,14,15,37,35,10,6,9,4,15,144,3,3,6,0,0,7,36,55,291,279,226,121,133,27,117,1297,0,0,0,0,0,3,0,12,49,48,43,18,31,0,25,226,0,0,3,7,3,14,46,78,281,156,45,111,31,7,62,841,0,0,3,0,5,20,30,29,37,14,13,4,0,0,23,191,3,0,0,0,0,0,3,8,22,12,4,17,0,0,8,91,0,0,0,0,0,0,3,3,10,9,3,5,3,3,11,52,8,3,14,3,10,66,47,36,58,23,9,3,3,3,35,310
20601,16,11,17,6,19,14,3,89,83,12,152,13,16,941,211,236,73,31,17,6,4,0,64,1876,5,0,3,0,0,17,7,3,3,0,0,0,0,0,485,536,109,22,181,49,73,1064,432,590,885,833,1025,592,902,400,638,7781,4,0,6,0,0,5,4,21,60,104,193,160,305,246,104,1213,0,0,5,0,0,6,21,21,78,59,75,30,44,15,25,382,3,0,3,0,0,8,23,50,281,369,457,334,523,121,133,2306,0,0,0,0,0,0,7,10,42,48,96,64,134,62,17,489,5,4,11,8,9,25,83,123,355,299,89,366,120,48,91,1640,4,0,13,12,16,32,47,47,81,58,31,30,24,3,38,441,0,0,3,4,5,3,12,5,11,25,6,20,7,3,19,131,4,0,0,0,0,3,0,3,17,16,16,11,14,7,17,99,18,5,30,21,36,70,116,92,251,149,75,34,31,16,143,1093
20602,7,0,4,6,7,9,0,46,40,0,83,15,19,553,127,118,60,29,13,7,7,3,39,1098,0,0,0,0,0,16,0,7,0,0,0,0,0,0,295,327,49,4,103,35,51,637,268,322,519,487,657,365,552,295,375,4721,0,0,0,3,0,3,0,14,46,61,99,105,203,195,59,794,0,0,0,0,3,14,6,24,53,39,46,27,45,22,14,304,0,0,0,0,3,9,15,27,156,231,334,259,538,150,88,1814,0,0,0,0,0,0,6,4,25,29,48,43,103,61,24,338,0,3,0,3,8,11,23,61,164,166,80,261,92,33,64,971,0,3,0,0,12,16,25,23,65,38,14,24,17,3,23,261,0,0,0,0,0,3,0,4,7,14,3,18,4,3,12,72,0,0,0,0,0,0,0,0,5,3,6,8,18,7,8,54,5,3,16,3,6,45,42,39,127,79,44,11,25,4,73,522
20603,3,12,16,4,17,13,3,67,57,17,80,25,17,455,148,185,113,45,23,10,12,19,43,1245,0,0,0,0,0,11,6,3,5,0,3,3,0,0,314,344,77,19,100,47,50,527,289,400,652,598,771,498,679,350,422,5488,5,0,0,0,0,4,0,8,44,86,152,167,380,419,133,1404,0,0,0,0,0,8,14,14,37,31,38,16,47,30,24,266,3,3,0,0,0,3,18,44,160,241,364,362,681,293,144,2334,3,0,0,0,0,0,6,6,26,37,51,49,102,56,26,359,3,0,0,4,7,12,29,77,211,182,85,402,131,49,98,1293,0,3,4,8,15,18,28,41,46,42,18,25,17,9,30,316,3,0,0,0,0,9,3,0,4,19,0,19,3,8,15,86,0,0,0,0,0,3,7,3,5,4,9,9,17,14,12,76,13,3,25,14,13,54,37,33,96,63,45,24,26,6,71,525
20604,3,7,10,10,25,14,4,84,264,17,75,24,29,199,82,141,149,70,66,61,46,64,26,1314,0,0,0,0,0,9,3,0,4,0,0,0,0,0,755,778,300,61,133,80,112,307,313,505,1161,1145,1420,1107,1710,1146,889,10382,3,0,0,0,0,4,8,10,32,51,89,85,174,269,62,794,0,0,0,3,3,6,7,11,20,15,14,15,12,16,11,131,3,0,4,0,0,10,3,14,71,99,114,104,260,135,51,878,0,0,0,0,0,4,5,0,12,21,31,22,56,42,11,205,6,5,4,3,21,10,35,51,153,195,32,326,104,54,50,1044,5,6,3,9,12,25,21,14,35,23,3,16,13,12,10,208,0,0,0,0,0,3,3,5,5,12,3,11,3,3,9,65,0,0,0,0,0,0,0,0,0,3,6,3,6,9,3,38,37,9,23,11,13,55,28,24,47,43,27,16,22,8,35,402
20605,6,3,23,20,26,29,11,129,65,10,73,18,16,437,133,173,144,78,54,48,42,46,47,1395,4,0,0,0,0,8,3,5,0,0,0,0,0,0,849,877,98,17,105,42,61,537,322,481,1048,1250,1672,1371,2128,1562,1031,11716,0,0,3,0,0,3,3,10,39,62,111,122,274,466,89,1189,3,0,0,3,0,11,5,20,33,45,30,29,51,28,28,289,4,3,6,0,3,3,7,33,111,174,220,259,577,319,104,1806,0,0,0,0,3,3,4,4,24,31,30,39,117,125,19,392,0,0,3,3,8,11,35,56,167,178,58,517,153,117,73,1383,0,4,3,5,7,19,19,25,45,30,21,32,30,12,25,286,0,0,0,0,0,0,7,6,14,19,5,19,3,4,4,86,0,0,0,0,0,3,0,0,3,7,13,14,22,17,6,88,9,4,12,8,8,28,28,34,63,45,29,28,28,12,56,394
20606,3,9,13,6,11,16,3,72,66,11,51,5,7,284,88,111,127,80,73,60,77,115,41,1200,0,0,0,0,0,4,0,8,7,4,0,4,3,4,489,529,93,18,68,21,35,334,207,293,648,672,882,747,1208,1005,606,6849,0,0,3,0,0,0,3,0,20,33,50,50,155,302,67,679,0,0,0,0,0,3,3,6,12,9,10,8,21,27,16,128,0,0,0,0,0,0,9,10,63,76,86,113,301,229,79,966,0,0,0,0,0,0,0,0,8,17,18,20,41,69,11,187,3,3,3,3,3,3,12,31,84,96,33,354,142,106,90,968,3,0,3,0,7,8,11,14,21,12,10,17,21,18,18,155,0,0,0,0,0,0,3,4,5,8,0,20,9,4,6,55,0,0,0,0,0,0,0,0,0,3,3,5,9,12,6,39,10,3,7,0,0,20,10,19,41,34,18,18,29,26,33,267
20607,3,14,19,9,27,24,6,103,47,5,88,27,12,473,109,136,101,61,34,30,27,15,25,1187,3,0,0,0,0,3,4,3,3,0,0,0,0,0,561,580,63,8,101,52,45,562,251,346,733,822,1185,942,1574,1115,653,8452,0,0,3,0,0,0,3,5,33,51,106,96,233,328,82,943,0,0,0,3,0,3,12,21,38,44,34,24,44,24,20,259,4,0,3,0,3,6,7,27,98,138,214,230,498,236,80,1553,0,0,0,0,0,3,3,10,21,20,45,68,102,77,21,360,3,3,3,5,3,18,35,58,116,137,61,336,100,62,61,1005,0,0,10,7,8,19,40,32,43,30,16,13,21,11,20,282,3,0,0,0,3,0,3,6,8,5,4,18,5,7,10,62,0,0,0,0,0,0,0,0,0,7,4,3,13,16,6,54,15,10,42,17,13,75,50,47,112,63,34,18,18,14,74,602
20701,16,7,18,6,23,15,7,103,163,28,164,42,39,673,381,604,634,358,283,140,195,162,137,4000,7,0,0,0,0,8,10,15,7,8,8,0,4,3,798,874,210,40,216,93,131,804,638,1063,1713,1557,1651,1356,2037,1328,1121,13949,9,5,9,0,5,10,8,39,130,195,385,378,1086,1667,441,4362,3,0,4,0,5,19,19,41,100,79,76,77,135,114,78,758,8,0,5,5,9,28,41,85,321,461,632,967,2381,1322,570,6847,3,0,0,0,0,3,5,9,36,58,90,126,218,201,89,833,17,8,4,9,18,16,84,119,369,449,198,1749,628,487,368,4529,6,6,7,13,27,25,61,59,117,101,71,106,105,61,90,853,3,0,0,0,4,3,10,8,25,26,9,47,19,20,43,224,4,0,0,0,0,0,4,0,13,15,18,21,42,40,46,204,53,13,34,26,31,45,55,65,170,160,103,103,97,69,129,1153
20702,5,10,12,4,8,6,7,69,191,14,216,44,48,1101,536,723,507,207,91,44,44,29,148,3948,3,0,5,0,0,33,18,14,5,3,0,3,0,3,473,569,213,24,270,102,124,1270,791,1101,1271,841,712,543,695,306,733,8979,8,0,11,3,3,10,11,35,158,219,343,283,538,497,224,2336,0,0,3,4,3,20,19,29,74,78,47,39,46,22,40,446,5,3,8,3,5,26,46,106,377,531,537,459,717,282,248,3358,0,0,0,0,0,5,8,16,49,65,68,55,93,53,35,434,16,4,7,14,21,32,96,155,455,437,183,636,212,111,230,2618,4,8,12,14,29,43,63,56,133,94,49,48,54,14,54,666,0,3,3,0,0,13,12,12,24,34,15,32,5,3,25,187,0,0,0,0,0,0,0,5,6,22,14,12,20,19,29,132,48,20,53,31,23,103,97,91,255,225,104,69,72,31,184,1401
20703,8,5,17,4,15,3,4,57,218,15,155,40,28,946,523,582,349,122,71,29,37,11,116,3246,0,0,3,0,0,25,14,4,11,0,0,0,0,3,467,532,240,32,206,102,102,1124,785,932,1166,851,832,514,726,309,675,8591,3,3,7,0,0,5,10,30,115,199,305,252,520,499,177,2134,3,0,3,0,3,23,12,31,79,73,60,48,49,21,34,441,6,0,3,3,5,9,24,66,356,531,714,590,1008,310,232,3859,4,0,3,0,3,3,9,11,35,79,75,72,146,51,40,540,7,3,3,3,31,33,107,142,407,408,149,745,185,83,163,2471,3,3,15,19,16,32,56,47,97,60,49,51,26,10,57,546,3,3,3,0,3,7,6,13,23,21,10,24,12,0,22,142,0,0,0,0,0,0,3,3,12,12,11,13,22,12,16,113,37,13,36,22,17,70,61,74,194,146,72,39,34,17,104,930
20801,7,12,13,12,16,9,5,80,56,9,100,31,21,543,343,444,501,216,151,114,123,93,120,2859,0,0,5,0,0,10,7,3,5,0,0,3,0,0,563,606,82,13,125,58,55,643,480,712,1111,845,886,858,1124,775,815,8590,9,0,3,0,3,3,8,19,68,114,195,205,578,867,269,2346,4,0,3,3,0,12,5,24,46,58,48,49,74,44,50,420,7,0,4,8,4,10,24,41,233,387,532,736,1411,657,364,4427,0,0,0,0,3,7,3,5,32,43,67,77,142,108,59,542,10,0,3,0,9,14,28,53,215,263,144,1245,322,217,238,2762,3,5,0,11,12,8,23,16,68,53,39,72,56,35,53,456,0,0,0,3,0,0,3,3,11,21,8,44,12,9,32,157,0,0,0,0,0,0,0,0,5,8,12,9,31,27,16,119,27,8,22,10,10,27,30,31,72,68,40,65,53,33,67,559
20802,19,14,14,3,27,11,10,111,218,17,184,39,34,1127,499,566,365,151,83,47,66,51,159,3608,6,0,15,8,0,22,10,29,9,3,0,3,0,5,633,740,263,41,252,116,152,1349,882,1166,1689,1350,1491,966,1382,720,994,12817,9,0,6,3,0,8,13,48,161,268,488,379,844,887,327,3449,3,3,5,4,4,10,37,54,135,113,87,64,85,47,63,704,13,5,11,7,7,24,53,118,507,773,894,931,1636,607,467,6041,0,0,0,5,0,10,10,21,69,75,112,116,220,121,72,828,9,3,6,9,27,20,123,169,533,546,168,1107,312,159,215,3417,0,10,16,14,32,42,73,64,147,102,51,73,55,32,72,786,4,3,0,3,3,10,10,14,42,19,12,31,8,11,34,206,0,0,0,0,0,3,3,3,14,20,26,22,42,24,44,209,42,8,32,20,29,49,86,102,208,143,89,52,49,28,119,1045
20803,12,5,15,16,10,3,7,88,84,11,134,34,35,1085,561,572,385,106,64,30,23,18,149,3290,4,0,3,3,0,31,10,14,6,0,0,0,0,0,532,614,112,17,172,84,107,1291,842,1011,1473,1133,1418,818,954,346,834,10620,11,4,3,3,3,10,7,30,139,272,486,397,623,419,293,2696,3,0,4,3,3,8,17,40,99,96,79,41,34,16,40,483,6,7,7,0,9,16,44,108,579,867,962,680,897,225,338,4744,0,3,0,0,0,4,3,11,86,107,136,109,138,54,65,719,11,13,14,3,19,31,106,197,601,570,189,710,168,68,191,2893,7,4,9,10,15,27,45,84,111,79,39,43,25,13,44,533,0,0,0,3,3,5,8,13,47,34,10,24,7,0,27,175,0,0,0,0,0,0,3,3,9,27,22,16,28,10,29,163,21,11,23,14,21,73,52,65,195,127,62,28,26,9,87,798
20804,3,3,4,0,3,4,3,26,38,5,38,8,5,199,97,106,117,88,41,31,42,34,38,883,0,0,0,0,0,0,3,4,4,0,0,3,0,0,198,224,50,7,48,17,25,243,180,217,452,391,414,361,461,350,282,3504,0,5,6,0,3,0,3,3,31,40,84,74,203,397,89,941,0,0,0,0,0,0,4,14,11,12,15,11,20,26,17,143,4,3,3,0,0,4,15,17,89,119,174,241,577,314,148,1701,0,0,0,3,0,0,3,0,10,15,16,33,56,60,22,212,4,0,0,3,7,0,17,25,87,104,54,446,139,112,102,1101,0,0,3,3,8,4,3,8,30,8,21,20,26,23,22,186,0,0,0,3,0,0,0,0,7,10,4,14,4,4,16,73,0,0,0,0,0,0,0,3,3,5,5,3,7,16,3,46,7,0,5,8,0,19,16,13,43,48,26,17,23,20,34,273
20901,7,15,25,19,12,9,7,102,114,13,173,53,37,1147,602,686,467,151,96,39,31,21,143,3761,8,0,7,0,3,36,14,20,9,8,3,0,0,0,555,649,141,22,215,97,82,1342,927,1166,1592,1282,1380,812,1002,380,865,11309,3,0,0,0,0,8,6,27,109,225,468,374,620,560,293,2695,0,0,0,3,4,19,22,44,120,89,80,47,77,20,60,584,5,4,7,0,4,16,32,102,550,857,1010,732,1102,379,358,5171,0,0,0,0,0,3,6,14,79,129,153,129,182,73,76,840,6,3,12,3,14,25,108,165,650,612,213,719,204,126,198,3048,4,0,11,16,18,43,61,68,148,89,55,63,41,17,65,682,0,4,3,3,4,5,12,12,30,34,20,31,14,9,22,202,0,0,4,0,0,0,4,3,20,24,27,16,30,18,35,189,38,12,26,24,19,80,93,85,250,173,104,45,30,17,122,1107
20902,12,5,11,6,3,0,12,73,166,18,224,44,28,1391,361,335,137,39,29,11,6,5,140,2923,6,0,7,3,0,47,12,12,5,3,0,0,0,0,429,527,197,32,272,101,112,1567,656,763,984,749,799,380,456,150,670,7896,7,0,10,3,0,6,9,24,124,199,298,199,286,159,123,1447,5,0,5,0,3,15,29,45,83,71,44,19,21,6,25,373,5,3,0,0,10,12,37,97,402,470,438,276,374,83,146,2360,0,0,0,0,0,3,9,18,51,82,91,64,72,23,32,450,11,12,7,16,26,42,136,223,587,406,120,283,80,39,145,2134,4,8,15,16,36,64,74,89,118,56,27,16,16,6,45,593,3,0,9,3,5,8,18,21,36,26,11,25,3,0,36,199,0,0,0,0,0,0,0,8,12,18,18,7,13,7,24,113,51,8,71,29,36,159,130,123,368,191,96,49,40,8,203,1577
20903,3,6,10,6,9,3,7,49,33,0,49,21,23,312,238,267,225,93,30,23,21,11,38,1381,0,0,0,0,0,8,7,9,0,0,0,0,0,0,247,270,45,4,69,45,51,388,386,494,807,674,644,440,512,204,395,5159,6,0,3,0,0,7,6,12,70,130,281,291,496,412,236,1951,0,0,0,3,0,3,15,20,71,65,61,31,39,26,35,375,3,0,7,0,5,12,19,65,380,639,829,590,916,274,343,4082,0,0,0,0,0,3,3,12,30,56,84,67,109,48,61,475,4,3,0,3,9,18,43,84,345,352,117,524,175,80,164,1926,0,3,8,7,6,18,20,29,76,58,41,42,29,12,33,390,0,0,3,3,0,4,0,14,23,20,6,24,11,4,18,130,0,0,0,0,0,3,0,5,13,16,19,11,15,7,23,107,9,6,10,5,0,31,21,37,78,43,35,17,12,7,65,371
20904,24,19,22,7,8,5,12,115,242,24,320,50,57,2402,621,562,238,55,19,16,12,22,199,4822,15,0,5,3,3,42,19,17,15,8,4,0,0,0,576,703,295,44,385,137,202,2653,1110,1223,1993,1707,1630,681,562,158,1029,13808,19,3,3,3,0,11,23,58,382,818,1070,586,710,328,442,4460,5,0,5,9,6,26,48,66,174,105,73,43,46,6,64,674,16,6,16,7,9,27,73,238,1263,1552,1269,641,666,177,491,6456,0,0,0,3,0,11,18,40,175,244,236,95,116,29,104,1084,26,16,22,19,63,109,380,568,1664,1137,389,574,178,55,433,5633,10,11,27,52,55,120,147,162,300,147,73,40,27,3,135,1301,4,6,4,11,12,26,35,54,117,76,31,25,14,3,72,488,4,3,0,0,0,0,4,13,43,38,41,21,19,9,64,270,65,19,116,58,71,329,314,260,634,352,169,88,61,19,368,2929
