SA3_CODE_2016,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_SDRTHT1S_NPUR_1,C06_SDRTHT1S_NPUR_2,C06_SDRTHT1S_NPUR_3,C06_SDRTHT1S_NPUR_4,C06_SDRTHT1S_NPUR_5,C06_SDRTHT1S_NPUR_6mo,C06_SDRTHT1S_To,C06_SDRTHT2S_NPUR_1,C06_SDRTHT2S_NPUR_2,C06_SDRTHT2S_NPUR_3,C06_SDRTHT2S_NPUR_4,C06_SDRTHT2S_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_SDRTHT_NPUR_1,C06_SDRTHT_NPUR_2,C06_SDRTHT_NPUR_3,C06_SDRTHT_NPUR_4,C06_SDRTHT_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_SDRTHT_Tot,C06_FUA_1_2SB_NPUR_1,C06_FUA_1_2SB_NPUR_2,C06_FUA_1_2SB_NPUR_3,C06_FUA_1_2SB_NPUR_4,C06_FUA_1_2SB_NPUR_5,C06_FUA_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_FUA_I_a_3SB_NPUR_1,C06_FUA_I_a_3SB_NPUR_2,C06_FUA_I_a_3SB_NPUR_3,C06_FUA_I_a_3SB_NPUR_4,C06_FUA_I_a_3SB_NPUR_5,C06_FUA_I_a_3SB_NPUR_6m,C06_FUA_In_a_3SB_To,C06_FUA_4mor_s_b_NPUR_1,C06_FUA_4mor_s_b_NPUR_2,C06_FUA_4mor_s_b_NPUR_3,C06_FUA_4mor_s_b_NPUR_4,C06_FUA_4mor_s_b_NPUR_5,C06_FUA_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4
20502,3379,5947,1783,1788,809,331,14037,195,129,21,13,3,0,364,5,15,0,3,4,0,31,204,149,21,14,9,0,400,577,208,42,21,3,3,848,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,0,0,14,584,210,42,21,3,6,860,164,62,18,7,0,0,256,8,11,6,4,0,0,30,17,29,7,5,3,3,69,194,104,32,16,3,3,352,0,0,0,0,0,0,0,4360,6412,1884,1839,827,338,15659,3679,6318,1927,1740,809,349,14819,312,169,47,25,18,0,571,11,17,3,4,0,0,31,320,188,47,27,13,0,602,641,309,58,22,9,3,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,648,311,58,25,9,3,1046,211,118,15,7,8,0,355,12,6,3,0,0,0,16,18,13,7,4,0,0,49,235,138,23,13,12,3,422,4,5,0,3
20503,4841,7569,2343,2355,1158,455,18727,202,76,12,3,4,4,298,23,28,7,7,3,0,61,223,100,17,14,4,4,360,580,174,25,16,4,4,798,9,7,4,0,0,0,12,0,0,0,0,0,0,0,10,4,0,0,0,0,13,591,180,30,14,5,4,827,136,62,5,6,0,0,219,11,12,3,8,0,0,33,22,28,5,9,5,3,77,168,103,15,23,7,4,321,0,3,0,0,0,0,3,5831,7952,2410,2408,1173,463,20239,5471,8283,2662,2561,1191,481,20647,463,178,27,17,4,0,690,41,40,15,12,0,0,108,499,220,38,27,5,0,793,462,169,37,6,3,0,686,14,4,0,0,0,0,20,0,0,0,0,0,0,0,6,3,0,0,0,0,12,485,177,39,6,3,0,717,101,35,5,9,0,0,148,7,4,0,0,3,0,11,13,20,5,9,7,0,46,117,57,8,14,8,0,207,8,6,0,0
20504,5118,8289,3674,3650,1632,631,22991,499,159,41,13,13,0,724,19,14,8,0,0,0,45,522,178,46,12,8,0,770,1525,536,77,33,18,0,2190,9,0,0,0,0,0,12,0,0,0,0,0,0,7,9,9,0,0,0,0,21,1545,546,82,33,18,0,2223,65,24,8,4,0,0,109,3,4,0,0,0,0,13,12,7,5,3,0,0,26,81,39,9,6,4,0,146,3,0,0,0,0,0,3,7271,9052,3819,3700,1659,633,26133,5669,8845,3872,3528,1498,694,24099,467,263,79,76,24,3,917,17,16,12,8,4,3,58,487,278,89,80,35,6,972,1765,582,111,41,8,3,2509,11,3,0,0,0,0,14,0,0,0,0,0,0,0,9,4,0,0,0,0,12,1776,592,111,46,8,3,2539,148,71,4,0,3,0,229,10,9,3,3,3,0,22,5,5,3,0,0,0,16,164,87,8,3,4,0,268,0,0,3,3
20505,3201,5127,1983,1930,1015,386,13643,211,94,15,18,3,0,347,13,8,0,0,0,0,26,221,103,18,18,5,0,369,512,148,22,10,3,0,697,16,7,4,0,0,0,25,0,0,0,0,0,0,0,3,3,0,0,0,0,8,532,161,26,10,3,0,726,74,23,5,0,0,4,103,12,0,0,3,0,0,18,16,20,3,9,3,0,50,102,41,12,14,3,3,172,0,0,0,0,0,0,4,4051,5431,2039,1968,1027,395,14911,3527,5457,2030,1927,979,378,14296,369,135,19,12,3,0,537,27,37,3,3,0,0,72,399,169,22,13,3,4,611,381,112,25,8,3,0,531,15,9,8,0,0,0,28,0,0,0,0,0,0,0,3,0,0,0,0,0,3,395,122,35,8,3,0,567,64,22,4,3,0,0,94,5,4,0,0,0,0,9,12,23,3,5,0,0,47,84,39,8,10,0,3,147,0,0,0,0
20601,3543,5695,3262,3096,1179,509,17292,1058,1221,474,253,74,29,3115,371,603,380,196,64,18,1626,1427,1821,852,449,140,49,4734,2481,1671,549,241,54,15,5015,420,292,68,28,3,6,822,279,219,28,19,3,0,546,11,8,3,6,0,3,30,3193,2199,649,288,58,24,6412,3,0,0,0,0,0,3,3,0,0,0,0,0,4,66,89,24,15,12,8,207,70,85,24,19,12,8,214,0,0,0,0,0,0,0,8232,9801,4792,3855,1391,588,28655,3578,5468,3503,3412,1198,527,17679,1032,1239,481,284,75,24,3130,519,922,566,336,84,29,2454,1555,2158,1050,617,159,57,5588,2408,1816,574,230,75,20,5122,417,435,116,37,11,4,1023,557,556,145,45,11,9,1312,19,11,0,0,0,0,27,3395,2814,842,311,96,33,7493,0,0,0,0,0,0,0,3,0,0,0,0,0,3,50,51,27,26,7,5,167,55,50,27,26,7,5,172,8,6,3,0
20602,2182,3669,2157,2088,694,253,11043,536,740,314,158,48,11,1803,175,232,134,83,14,9,648,707,972,445,242,60,17,2451,2584,1229,319,137,39,9,4312,216,125,35,14,0,0,397,183,11,9,3,0,3,210,10,3,3,0,0,0,18,2989,1372,366,152,42,17,4933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,45,20,13,6,5,118,33,45,20,13,6,5,114,0,0,0,0,0,0,0,5915,6060,2987,2489,802,288,18545,2223,3549,2231,2429,807,244,11476,506,689,331,170,46,11,1755,223,340,188,97,28,7,897,731,1031,523,273,75,19,2648,2346,1479,361,137,23,8,4354,220,170,35,11,6,0,448,192,94,27,3,3,7,320,12,3,3,0,0,0,13,2774,1742,420,155,28,19,5141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,65,17,23,7,7,176,56,65,17,23,7,7,176,3,7,0,0
20603,2395,3718,2085,2669,1103,285,12249,884,871,307,178,58,18,2313,248,372,196,126,39,11,993,1127,1250,499,307,95,29,3305,1749,921,257,106,23,7,3062,1324,599,168,77,17,11,2190,405,356,186,90,74,54,1159,27,11,5,0,0,0,41,3511,1883,618,272,110,69,6459,0,3,0,3,0,0,10,3,0,0,0,0,0,3,28,31,8,9,5,4,84,34,35,6,11,5,4,96,3,3,3,0,0,0,9,7065,6886,3211,3257,1320,375,22117,2381,3625,2272,2845,1211,322,12651,733,798,289,148,48,13,2023,303,543,306,210,57,19,1441,1034,1340,593,355,104,32,3459,1740,1167,317,131,30,9,3394,1288,799,215,107,29,14,2449,598,537,213,111,57,53,1575,3,7,4,3,0,0,13,3631,2516,744,351,115,77,7430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,11,9,0,0,78,32,31,11,9,0,0,78,0,3,3,0
20604,387,621,293,255,78,40,1672,683,833,301,148,46,11,2027,924,1643,792,554,205,77,4199,1608,2479,1101,703,247,84,6222,620,602,172,78,19,9,1498,1994,1733,426,153,24,11,4335,7312,7488,1792,671,185,114,17558,25,8,3,0,0,0,43,9952,9827,2394,906,229,124,23431,3,3,0,0,0,0,4,99,0,0,0,0,0,104,18,34,23,11,3,0,84,121,39,21,8,3,0,192,0,0,0,0,0,0,0,12062,12965,3807,1876,553,250,31515,414,725,397,301,141,46,2022,678,855,380,225,55,8,2206,971,1663,899,660,192,72,4456,1649,2516,1280,886,246,86,6667,964,1101,318,120,21,8,2531,2100,2012,570,175,33,23,4910,10008,9811,2644,876,220,143,23701,7,8,3,0,0,0,19,13078,12934,3535,1171,274,168,31161,4,0,0,0,0,0,9,0,0,0,0,0,0,0,30,30,7,10,3,3,79,33,34,7,10,3,3,90,8,10,3,13
20605,1275,1962,1006,905,324,108,5573,1505,2156,791,510,119,36,5120,1010,1588,721,522,141,43,4027,2521,3745,1512,1038,259,79,9152,3170,2427,471,160,40,17,6287,5149,3458,551,168,30,10,9368,3253,3072,638,230,53,7,7246,12,7,3,0,0,0,30,11584,8971,1662,557,122,24,22930,0,0,0,0,0,0,4,15,0,0,0,0,0,18,51,40,20,14,0,0,126,70,40,24,14,0,0,148,14,9,0,3,0,0,32,15470,14728,4199,2517,700,213,37828,1438,2232,1185,1143,382,126,6509,1293,1787,716,518,124,41,4463,1005,1583,734,636,164,42,4159,2300,3368,1447,1148,284,81,8625,3451,2809,671,214,33,13,7193,5419,4074,823,228,42,22,10605,3894,3810,848,275,45,11,8889,10,3,3,0,0,0,13,12772,10699,2349,718,121,48,26696,0,3,0,0,0,0,3,0,6,0,0,0,0,7,73,90,36,19,0,0,221,79,93,36,19,0,0,230,12,3,3,3
20606,1357,2386,1135,1023,459,149,6506,646,864,280,151,39,8,1984,553,893,311,240,47,10,2052,1194,1753,588,395,86,13,4036,1669,1377,296,119,24,5,3488,3034,2107,373,100,16,0,5637,1594,1147,235,104,33,9,3123,17,10,0,0,0,0,32,6316,4642,901,324,81,21,12290,0,0,0,0,0,0,0,4,0,0,0,0,0,7,26,34,11,3,3,0,76,33,34,9,3,3,3,88,0,4,0,0,0,0,3,8899,8820,2636,1745,624,187,22918,1378,2378,1087,1080,455,139,6524,658,864,360,180,40,11,2113,751,1024,424,236,57,14,2502,1411,1895,785,413,103,16,4620,1465,1301,286,108,14,3,3177,3052,2582,463,113,17,5,6227,1880,1507,260,85,25,4,3759,3,5,0,0,0,0,8,6395,5395,1016,307,57,12,13181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,14,5,3,0,68,30,24,14,5,3,0,68,12,6,3,0
20607,1257,2060,1140,918,308,118,5804,2360,3595,1372,798,199,49,8366,911,1565,793,562,197,63,4086,3270,5157,2161,1360,393,108,12454,1582,1198,306,117,25,10,3232,1838,1300,227,103,26,10,3500,1249,1348,495,239,97,57,3486,16,3,4,0,0,0,22,4683,3851,1032,452,149,74,10240,0,0,0,0,0,0,5,24,0,0,0,0,0,24,105,131,62,43,13,5,356,134,133,62,43,13,5,389,0,5,0,0,0,0,6,9352,11207,4400,2770,860,314,28892,1460,2487,1320,1121,346,113,6839,1955,2948,1375,767,164,49,7255,1310,2205,1012,715,208,76,5531,3264,5148,2395,1481,372,124,12786,1552,1349,345,152,30,7,3437,1834,1452,311,99,20,4,3722,1560,1668,521,249,119,80,4199,5,0,3,3,0,0,11,4952,4469,1181,501,166,92,11372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,86,44,20,3,3,219,53,86,44,20,3,3,219,7,14,8,3
20701,5537,9770,6196,8692,4067,1165,35425,2202,2113,759,458,107,28,5671,594,960,542,405,104,19,2637,2795,3075,1302,867,216,53,8308,3794,2856,849,379,88,30,8004,1356,1143,281,94,36,8,2927,352,306,79,33,0,0,769,21,25,7,3,3,0,64,5524,4338,1217,512,125,47,11756,4,4,3,3,0,0,12,3,0,0,0,0,0,7,87,87,38,25,16,6,258,98,86,41,33,18,6,276,3,0,0,0,0,0,8,13960,17272,8757,10102,4411,1270,55773,5554,9839,6292,9213,4238,1144,36276,1981,1949,787,536,118,31,5399,635,1087,580,456,128,28,2908,2616,3031,1359,992,243,61,8301,3264,2828,906,374,82,18,7470,1494,1347,348,144,27,9,3377,797,553,95,34,7,0,1487,31,21,5,0,0,0,62,5594,4753,1355,548,119,25,12394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,81,37,29,5,3,230,79,81,37,29,5,3,230,6,14,3,4
20702,3390,8029,4729,5359,2194,772,24478,653,644,257,153,37,17,1768,283,473,267,212,54,25,1307,930,1118,527,370,94,39,3072,738,516,190,125,35,11,1614,55,33,8,0,0,0,112,68,51,3,3,0,0,128,10,0,0,0,0,0,18,880,601,211,134,33,11,1867,3,0,0,3,0,0,5,0,0,0,0,0,0,0,11,8,3,0,0,0,29,13,15,3,6,0,0,34,11,5,0,0,0,0,17,5226,9773,5467,5859,2320,829,29475,3545,8102,4684,5197,2127,729,24386,763,674,256,137,40,9,1879,372,685,406,377,97,38,1980,1136,1355,664,509,138,48,3862,615,514,247,147,46,20,1587,110,82,30,12,0,0,229,156,117,44,21,7,3,343,8,7,0,0,0,0,20,892,724,317,178,52,20,2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,4,3,0,0,22,11,9,4,3,0,0,24,0,0,0,0
20703,4872,7901,4454,4999,2110,680,25018,1622,1238,393,203,62,10,3530,241,343,224,148,41,15,1003,1859,1582,614,355,103,25,4535,1676,1176,490,227,46,19,3631,107,103,49,14,4,0,272,36,11,0,0,0,0,44,20,17,5,0,0,0,45,1835,1301,542,236,51,19,3991,4,9,3,4,0,0,18,6,0,0,0,0,0,7,10,10,7,5,0,3,34,17,17,13,10,0,3,61,0,0,0,0,0,0,3,8586,10802,5619,5604,2260,725,33601,4776,7428,4594,5527,2210,776,25313,1766,1371,516,303,67,28,4052,362,556,332,203,80,24,1560,2127,1925,843,505,143,54,5607,1326,958,339,164,48,10,2853,242,162,53,19,7,7,480,174,85,22,13,0,0,292,29,13,6,4,0,0,50,1769,1213,414,198,53,16,3672,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,7,9,3,3,0,39,14,8,9,3,3,0,41,3,0,3,3
20801,3879,6756,3758,5224,2221,519,22359,1398,1253,355,252,59,8,3324,361,745,317,284,68,16,1786,1756,2000,674,538,123,21,5111,2168,1331,329,135,29,3,3996,226,124,19,4,0,0,378,48,44,23,5,6,0,121,13,3,6,0,0,0,20,2456,1498,373,148,33,3,4512,3,3,0,0,0,0,12,0,0,0,0,0,0,0,61,74,21,17,8,0,179,65,76,24,17,8,0,188,0,0,0,0,0,0,0,8161,10329,4826,5924,2383,548,32168,3863,6863,3655,5640,2386,537,22944,1330,1243,400,239,62,16,3302,513,889,384,361,74,22,2248,1849,2135,783,609,137,36,5546,1791,1390,371,176,29,3,3758,251,207,38,12,3,0,512,196,113,31,11,7,0,360,14,7,0,0,0,0,18,2256,1712,443,200,41,8,4646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,28,22,15,0,4,107,46,28,22,15,0,4,112,3,15,0,0
20802,5602,8935,5250,6410,2512,864,29572,1964,1931,793,449,110,38,5285,387,643,358,316,77,27,1817,2349,2578,1155,766,192,66,7103,6203,3996,1259,561,106,55,12186,431,266,59,23,3,3,788,96,59,15,6,0,0,179,31,15,17,3,0,3,67,6763,4340,1345,595,116,61,13217,3,6,0,4,0,0,17,0,0,0,0,0,0,0,61,70,24,20,8,8,192,64,77,27,26,5,8,210,49,13,7,0,0,0,69,14829,15944,7781,7792,2828,996,50168,5399,8421,5260,7003,2763,887,29732,2478,2214,1013,667,161,42,6585,548,863,555,445,123,53,2583,3026,3075,1560,1111,287,99,9161,5253,4043,1443,719,155,69,11682,462,499,150,46,3,0,1166,280,120,27,7,0,4,435,15,3,8,0,0,0,25,6005,4668,1631,777,158,73,13309,0,0,0,0,0,0,0,5,0,0,0,0,0,5,83,92,48,31,5,6,260,88,92,48,31,5,6,263,13,13,7,3
20803,4737,8346,4667,5406,2068,610,25828,2436,1689,476,240,63,19,4917,489,740,313,222,55,17,1829,2927,2428,786,460,112,34,6745,3567,1978,487,216,36,14,6296,80,54,6,0,0,0,141,64,45,12,3,0,0,130,20,16,3,0,0,0,41,3730,2095,506,220,36,14,6605,191,42,3,7,0,0,251,5,0,0,0,0,0,8,46,41,19,12,6,0,123,244,84,29,13,11,0,383,3,5,0,0,0,0,4,11640,12959,5988,6103,2225,660,39568,4976,8278,4858,6039,2212,684,27046,2238,1815,577,330,70,13,5039,641,1010,437,330,92,22,2529,2882,2825,1014,665,154,31,7564,3408,2149,592,257,52,15,6468,95,83,11,3,0,0,203,119,71,25,14,0,0,225,12,5,0,3,3,0,28,3639,2314,624,275,52,15,6919,174,39,11,0,3,0,225,3,0,0,0,0,0,3,43,38,17,10,9,3,121,221,77,33,7,8,4,348,3,7,0,0
20804,1283,2264,1392,1963,908,256,8069,501,522,192,141,38,8,1403,211,283,144,88,25,5,755,716,804,327,233,68,14,2157,1466,1026,261,120,27,10,2909,327,234,70,28,8,0,664,100,67,15,0,3,0,185,7,9,0,0,0,0,13,1902,1334,343,148,37,12,3777,3,5,0,3,0,0,9,0,0,0,0,0,0,0,25,17,3,10,3,0,60,28,22,3,7,3,3,68,0,0,0,0,0,0,3,3925,4428,2070,2359,1011,282,14073,1174,2142,1374,2043,986,271,7989,513,522,232,167,37,9,1475,211,287,172,100,30,11,806,723,808,403,269,66,19,2285,1389,1049,379,161,26,3,3010,420,370,99,40,12,3,943,230,105,14,3,0,0,353,12,11,3,0,0,0,34,2055,1538,488,205,42,5,4335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,16,4,3,0,79,27,31,16,4,3,0,79,3,0,0,0
20901,6146,11229,5973,6873,2726,930,33869,1696,1098,338,161,48,22,3368,325,442,255,145,46,27,1245,2019,1544,590,313,94,51,4612,1675,1139,368,135,45,6,3369,41,32,8,3,0,0,85,22,23,3,0,0,0,49,22,8,0,3,3,0,34,1760,1198,377,137,50,6,3530,3,0,6,3,0,0,17,3,0,0,0,0,0,7,22,15,6,6,4,0,59,31,20,7,15,6,0,77,4,0,3,0,3,0,6,9960,13991,6958,7333,2878,989,42103,6866,11487,6249,7142,2719,921,35378,1265,951,355,162,37,24,2798,423,571,316,179,38,29,1563,1690,1527,667,337,79,57,4361,1650,1108,413,175,40,28,3415,90,83,21,8,0,0,196,88,87,17,9,0,3,203,43,27,9,7,0,0,85,1871,1302,453,195,44,26,3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,5,5,3,0,51,15,24,5,5,3,0,53,3,8,0,0
20902,4310,6938,3825,3686,1566,834,21164,1403,1175,429,269,114,67,3461,177,281,151,110,30,10,749,1579,1454,585,379,144,76,4212,1863,1206,503,245,95,32,3948,160,86,16,7,6,0,275,94,76,18,15,3,0,205,28,37,13,9,0,0,92,2148,1405,553,277,104,38,4528,0,0,4,0,0,0,6,9,0,0,0,0,0,11,32,35,17,20,9,6,117,46,38,18,20,9,6,128,0,0,0,0,0,0,0,8077,9839,4986,4361,1822,948,30035,4810,7182,4107,4175,1756,848,22876,1210,1039,409,212,69,50,2991,258,403,225,144,60,21,1111,1475,1440,638,354,131,73,4107,1871,1291,547,287,91,33,4130,262,185,54,15,4,0,528,114,153,55,25,6,3,361,9,10,3,4,3,0,29,2261,1635,664,336,104,41,5043,6,0,0,0,0,0,5,0,0,0,0,0,0,0,27,45,23,19,7,6,125,40,47,23,19,7,6,137,8,0,0,3
20903,2010,5056,3509,5274,2304,701,18859,275,185,61,37,4,3,554,28,42,17,3,0,0,94,302,224,73,41,9,3,652,217,76,24,11,7,0,341,3,0,0,0,0,0,0,13,9,4,0,0,0,25,8,4,5,0,0,0,13,233,87,36,16,8,0,385,3,5,5,0,3,0,20,3,6,3,3,0,0,16,8,3,0,4,4,0,21,15,11,11,7,5,3,51,0,0,5,0,3,0,8,2564,5381,3627,5346,2327,713,19953,2410,5649,3465,5102,2221,710,19554,200,92,29,10,0,4,342,57,75,47,32,8,3,217,260,163,76,43,9,8,563,179,103,31,13,3,0,336,3,3,0,0,0,0,6,0,0,0,0,0,0,0,10,7,0,4,0,0,17,186,112,32,22,5,0,363,14,5,0,3,0,0,25,8,5,4,3,0,0,22,3,6,0,5,3,0,13,21,16,8,9,3,0,63,3,0,0,3
20904,4677,10738,7787,9750,4289,2017,39262,389,345,153,110,32,15,1037,132,233,149,124,42,17,689,524,574,302,238,70,28,1729,661,589,271,142,36,24,1723,30,0,0,0,0,0,35,9,14,0,0,4,0,28,13,7,0,0,0,0,17,716,608,276,150,41,24,1804,16,11,18,11,0,4,65,4,0,0,0,0,0,10,9,11,3,9,0,3,34,33,26,19,18,0,8,106,0,0,0,0,0,0,0,5948,11951,8380,10152,4404,2073,42909,6563,14203,9405,11101,4791,2412,48477,441,519,336,309,111,66,1782,264,437,353,285,106,56,1501,706,950,693,596,216,125,3286,757,640,294,157,54,22,1919,68,58,16,11,0,0,146,24,6,8,0,0,0,33,12,7,0,0,0,0,20,856,712,311,165,54,22,2123,19,5,0,0,3,0,27,5,3,3,0,0,0,18,10,3,5,4,3,0,23,30,13,12,4,5,3,69,4,4,3,3
21001,2781,5725,3160,3294,1373,484,16816,505,440,157,91,14,11,1219,136,185,91,88,21,3,520,643,622,250,177,37,8,1738,302,240,77,42,11,0,670,4,12,3,4,0,0,19,13,14,3,6,0,0,42,8,7,4,3,0,0,26,335,268,91,51,14,0,752,0,3,0,0,3,0,7,0,0,0,0,0,0,3,10,7,8,0,4,0,34,10,9,7,5,4,0,41,0,3,0,0,0,0,3,3769,6630,3503,3524,1423,504,19353,3035,5792,3112,3287,1379,457,17056,442,354,119,84,19,10,1023,104,187,113,112,27,8,552,545,540,238,195,48,9,1576,466,414,176,99,21,4,1172,15,10,9,0,0,0,35,0,0,0,0,0,0,0,6,0,0,0,0,0,5,486,431,177,97,21,4,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,7,4,3,3,35,5,15,7,4,3,3,35,0,3,0,0
