SA3_CODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
20202,1065,347,96,5936,1260,733,943,625,319,3880,63,12,10,3,3,96,5615,2176,2129,1003,429,11354,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,26,18,8,3,0,0,24,4,0,0,0,0,5,0,0,0,0,0,0,43,8,7,0,0,59,0,0,0,0,0,0,3,0,0,0,0,4,77,14,0,0,0,95,11,6,3,3,3,26,0,0,0,0,0,3,4,0,0,0,0,4,97,24,4,0,3,133,6,0,0,0,0,5,12,0,0,0,0,12,15,3,3,0,0,19,8,9,6,3,0,28,5,3,0,0,0,8,0,0,0,0,0,0,49,17,10,7,0,82,0,0,0,0,0,7,5808,2227,2145,1013,439,11629,10,3,0,0,3,18,96,13,4,4,0,125,1001,218,121,29,13,1370,3218,1196,1046,264,84,5800,1540,847,1138,666,247,4449,100,28,17,6,7,164,5957,2306,2332,966
20203,251,97,45,1584,343,170,174,151,85,931,16,4,0,4,3,27,1559,532,464,262,135,2948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,3,0,0,0,16,0,0,0,0,0,5,10,0,0,0,0,10,3,0,0,0,0,4,7,3,0,0,0,8,7,0,0,4,0,8,3,0,0,0,0,3,27,3,4,4,3,37,0,0,0,0,0,0,1599,538,463,261,142,3009,3,0,0,0,0,3,30,3,0,0,0,34,240,51,25,4,8,324,853,259,208,88,27,1428,361,187,202,159,91,994,39,12,8,0,0,56,1528,503,438,254
20301,518,136,40,2245,555,300,492,363,180,1892,23,6,4,0,4,42,1925,814,1049,510,227,4529,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,4,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,5,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,7,0,3,0,0,13,0,0,0,0,0,3,1956,818,1056,513,231,4572,0,3,0,0,0,5,28,3,3,0,0,39,209,46,30,8,3,298,1134,448,489,128,25,2221,678,430,674,447,204,2435,40,4,12,4,5,59,2091,933,1204,586
20302,5196,1363,402,24813,3494,2502,3649,2404,1010,13066,226,75,51,21,20,394,18106,9154,9106,3852,1453,41673,3,0,0,0,0,7,68,3,3,0,0,73,558,99,24,4,3,687,323,119,71,23,10,541,30,14,22,11,10,82,13,3,0,0,0,18,998,238,120,38,20,1415,4,4,0,0,0,7,158,15,3,0,0,181,1136,197,53,13,0,1397,266,123,64,14,3,468,18,5,9,5,0,39,18,3,0,0,0,24,1603,344,130,28,6,2113,6,0,0,0,0,11,27,3,0,0,0,27,64,7,0,0,0,69,16,10,9,0,0,31,4,3,3,3,0,18,3,3,0,0,0,3,120,23,16,3,4,162,9,3,0,0,0,9,20824,9771,9373,3925,1478,45371,17,5,9,5,4,41,117,20,7,5,3,159,2498,562,208,40,10,3321,11645,5698,4747,1235,397,23722,4089,3044,4447,2588,1064,15223,304,110,67,59,30,565,18663,9450,9482,3929
20303,1638,384,99,8367,1801,1042,1667,995,369,5865,68,17,12,6,0,105,7339,2815,3378,1402,469,15410,0,0,0,0,0,0,4,0,0,0,0,4,116,8,0,0,0,133,159,63,36,9,0,268,25,12,11,15,3,64,3,0,0,0,0,3,310,80,54,24,4,477,0,0,0,0,0,0,14,3,0,0,0,17,162,21,8,0,0,194,124,37,25,6,0,187,20,6,9,4,3,37,3,0,0,0,0,0,321,69,35,8,3,436,0,0,0,0,0,0,5,0,0,0,0,5,14,0,0,0,0,16,11,4,4,0,0,17,7,0,3,0,0,5,0,0,0,0,0,0,30,11,10,0,0,52,0,3,4,0,0,4,8002,2975,3485,1443,479,16378,3,0,0,0,0,7,45,3,9,3,0,54,804,138,80,16,3,1035,4917,1734,1613,377,73,8727,2651,1361,2195,1305,429,7935,122,27,26,11,0,193,8542,3262,3921,1706
20401,1176,336,130,6743,1521,746,993,671,298,4223,88,26,21,6,4,147,6383,2345,2286,1040,441,12497,0,0,0,0,0,0,7,0,0,0,0,9,104,6,11,0,0,117,47,15,13,5,0,70,7,7,4,3,3,20,4,0,0,0,0,6,164,26,23,7,5,228,3,0,0,0,0,3,6,0,0,0,0,7,88,14,7,0,0,102,26,10,8,0,0,45,3,0,3,4,0,13,5,0,0,0,0,7,123,30,17,3,0,175,5,0,0,0,0,5,22,0,4,0,0,29,28,6,0,0,0,43,28,13,21,7,0,75,13,12,9,3,0,36,4,0,0,0,0,4,108,37,34,12,6,187,3,0,3,0,0,10,6783,2434,2366,1057,455,13098,11,11,0,0,0,20,99,11,4,4,6,125,1007,161,93,29,4,1289,3813,1354,1117,328,110,6725,1726,876,1119,701,313,4733,120,37,28,10,6,200,6771,2442,2364,1071
20402,1090,339,97,6245,1551,767,879,635,287,4118,60,14,16,8,0,100,5755,2228,2054,1003,387,11427,0,0,0,0,0,0,5,0,0,0,0,5,108,20,5,0,0,133,40,8,14,0,0,67,3,5,0,0,0,13,0,3,0,0,0,8,160,36,21,7,0,216,0,0,0,0,0,0,20,0,0,0,0,20,143,16,10,0,0,172,27,17,8,3,0,52,0,3,0,0,0,3,11,3,0,0,0,11,199,36,23,3,0,257,4,0,0,0,0,3,10,4,0,0,0,13,22,3,6,0,0,35,19,3,3,3,0,27,10,3,7,0,0,17,0,0,0,0,0,0,57,16,15,3,0,93,3,0,0,0,0,4,6176,2314,2105,1015,386,11997,16,0,0,4,0,20,57,8,4,3,0,77,654,126,64,17,3,870,3477,1184,1017,310,71,6048,1757,780,945,598,245,4324,111,27,19,10,6,170,6074,2123,2053,937
20403,1608,504,153,8871,2015,1143,1551,971,401,6088,84,18,26,13,0,140,7773,3189,3264,1508,565,16299,0,0,0,0,0,0,13,0,0,0,0,13,196,49,13,0,0,258,87,24,26,8,3,142,4,0,4,3,0,11,4,0,0,0,0,4,306,71,41,10,3,426,0,0,0,0,0,0,15,0,0,3,0,16,258,56,13,0,0,328,69,31,23,7,0,132,11,0,4,0,3,14,9,0,0,0,0,12,361,90,38,12,3,499,3,0,0,0,0,3,13,3,0,0,0,15,10,6,0,0,0,15,17,9,4,0,0,32,9,3,0,0,3,15,6,0,0,0,0,3,53,22,10,4,3,87,5,0,0,0,0,8,8495,3370,3351,1533,570,17324,8,4,0,0,3,15,71,12,4,0,0,89,912,173,83,24,5,1200,4803,1854,1487,434,125,8705,2480,1235,1729,1013,430,6890,145,38,24,21,7,235,8415,3314,3328,1494
20501,1115,334,97,5718,1384,742,1025,765,393,4311,55,15,14,6,4,94,5090,2030,2216,1128,499,10963,0,0,0,0,0,0,3,0,0,0,0,3,212,19,8,0,0,236,91,23,31,10,0,160,27,17,23,16,6,84,0,0,0,0,0,5,340,52,58,31,9,489,0,0,0,0,0,0,15,0,0,0,0,15,89,13,0,0,0,106,31,9,0,0,0,37,0,0,0,0,0,3,3,0,0,0,0,6,135,23,0,0,0,164,3,0,0,0,0,3,11,0,0,0,0,9,13,6,0,0,0,22,5,4,3,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,33,10,5,4,0,51,4,0,0,0,0,0,5599,2122,2284,1161,509,11676,3,0,0,0,0,6,42,11,3,0,0,54,537,104,53,11,4,709,3176,1210,962,318,95,5767,1890,1001,1303,868,416,5478,96,29,17,9,8,157,5749,2353,2339,1216
20502,954,296,87,6082,1300,578,702,475,241,3294,71,20,14,5,11,117,5995,1898,1735,803,349,10784,0,0,0,0,0,0,10,0,0,0,0,11,81,13,4,0,0,90,69,28,19,8,0,119,13,9,9,8,0,43,5,3,0,0,0,7,177,45,27,13,0,274,0,0,0,0,0,0,14,3,0,0,0,19,146,26,4,0,0,177,93,22,13,3,3,137,14,3,0,3,0,22,3,0,0,0,0,8,279,50,26,9,3,361,4,0,3,0,0,11,41,3,0,0,0,41,60,10,0,0,0,67,13,3,9,4,0,30,5,7,0,0,0,12,10,0,0,0,0,10,130,22,13,12,3,172,4,0,3,0,0,13,6593,2018,1796,837,358,11600,8,0,0,0,0,7,98,9,10,4,0,122,942,158,61,22,10,1194,3758,1089,891,291,85,6118,1562,621,785,456,221,3651,116,33,15,9,3,173,6488,1910,1761,791
20503,1297,419,117,8117,1755,786,1118,742,355,4756,90,16,14,10,7,141,7786,2616,2550,1191,482,14627,0,0,0,0,0,0,14,3,0,0,0,15,119,8,3,0,0,142,54,20,12,7,0,90,14,9,3,0,0,25,4,0,0,0,0,7,200,40,22,5,0,274,0,0,0,0,0,0,19,0,0,0,0,19,90,18,3,0,0,115,41,14,7,0,0,64,3,3,0,0,0,8,0,0,0,0,0,0,155,40,6,3,0,207,0,0,0,0,0,0,13,0,0,0,0,18,12,0,9,3,0,23,9,3,4,0,0,23,4,0,3,4,0,9,3,0,0,0,0,5,48,4,14,8,0,76,6,0,0,0,0,10,8205,2698,2600,1209,488,15195,4,0,0,0,0,7,81,7,9,0,0,101,1107,204,99,30,4,1440,4930,1562,1211,398,121,8221,2076,917,1182,822,353,5353,152,28,20,17,9,219,8354,2718,2517,1269
20504,1879,518,242,10556,1669,1098,1503,944,420,5632,129,42,32,14,18,228,8280,3803,3505,1498,686,17770,0,0,0,0,0,0,6,0,0,0,0,9,92,19,9,3,0,119,124,50,48,18,0,246,24,21,24,11,6,88,4,0,0,0,0,3,255,90,79,35,6,460,0,0,0,0,0,3,72,5,0,0,0,76,366,57,19,3,0,445,58,35,10,3,3,101,9,0,5,3,0,17,24,3,0,0,0,30,521,102,46,8,3,681,0,0,0,0,0,4,16,3,0,0,0,15,56,0,5,0,0,60,0,3,0,0,0,11,0,0,0,3,0,4,3,0,0,0,0,4,78,9,3,4,0,96,0,3,3,0,0,8,9136,4002,3637,1543,698,19012,3,0,0,0,0,12,54,9,11,0,3,78,904,192,76,20,0,1192,5430,2281,1760,444,177,10083,1933,1218,1580,911,403,6043,161,45,28,16,13,259,8484,3743,3453,1383
20505,929,318,101,5549,1356,714,928,636,261,3891,64,20,5,8,8,104,5189,1999,1918,975,377,10458,0,0,0,0,0,0,7,0,0,0,0,7,89,11,3,0,0,97,44,16,8,0,0,68,9,0,0,3,0,16,7,0,0,0,0,7,150,22,13,3,4,197,0,0,0,0,0,0,16,0,0,0,0,15,64,19,0,0,0,87,19,11,5,3,0,31,3,0,0,0,0,3,4,0,0,0,0,6,103,34,8,3,0,148,5,0,0,0,0,3,13,0,0,0,0,10,14,0,0,0,3,22,3,4,5,0,0,11,3,0,3,0,0,7,0,0,0,0,0,0,38,8,10,0,3,61,0,0,0,0,0,4,5482,2068,1948,985,382,10859,3,3,0,0,0,9,56,7,3,0,0,71,688,129,50,11,3,886,2940,1020,820,266,74,5117,1549,808,983,660,263,4261,98,26,19,4,6,149,5337,1996,1869,947
20601,1874,516,173,6958,550,519,898,552,297,2820,82,35,19,16,10,157,4842,2993,3139,1128,499,12603,0,3,0,0,0,3,67,13,0,0,0,78,972,300,121,21,12,1421,538,356,298,71,10,1278,46,56,80,40,28,255,26,6,11,4,0,44,1651,730,512,143,50,3080,16,3,0,0,0,24,527,83,17,0,0,626,1350,429,170,42,14,2013,150,120,57,24,12,357,3,3,3,5,8,23,19,6,6,3,0,36,2067,647,256,77,27,3076,0,0,0,0,0,0,8,0,0,0,0,11,20,6,3,0,0,35,3,6,9,3,3,24,0,0,6,0,4,11,0,0,0,0,0,4,42,16,19,6,5,84,3,0,0,3,0,10,8603,4390,3920,1349,585,18847,3,0,0,0,0,3,53,9,7,0,0,67,1266,460,280,48,13,2069,2460,1610,1855,406,125,6462,581,565,1052,610,273,3078,72,38,39,6,13,173,4433,2682,3234,1072
20602,1411,322,67,4680,314,329,636,414,165,1850,53,15,15,9,4,88,3129,1927,2281,774,237,8352,0,0,0,0,0,0,47,0,0,0,0,46,512,164,64,8,3,753,272,217,143,45,10,692,16,17,25,21,4,88,3,0,0,0,0,3,851,400,244,77,20,1580,10,0,0,0,0,9,446,37,12,0,0,497,815,228,76,13,4,1140,64,52,41,14,6,174,3,0,8,0,0,15,15,6,0,0,3,22,1353,335,139,25,17,1861,0,0,0,0,0,0,11,0,0,0,0,11,27,3,5,3,0,42,7,13,5,0,3,35,5,0,7,0,0,15,0,0,3,0,0,3,49,14,22,6,3,103,3,0,0,0,0,3,5382,2674,2688,887,273,11904,3,0,0,0,0,5,31,5,0,0,0,41,769,315,190,21,4,1290,1384,1044,1272,258,45,4003,333,380,798,431,166,2111,59,20,15,3,9,99,2583,1765,2262,717
20603,1454,328,63,4789,574,564,1161,836,247,3381,42,14,7,0,0,70,3290,2093,2765,1185,319,9648,0,0,0,0,0,0,25,0,3,0,0,31,559,163,60,11,3,787,516,321,223,54,22,1140,27,30,46,34,9,147,7,3,3,0,0,14,1138,518,331,98,28,2122,7,3,0,0,3,19,416,37,12,0,0,468,1280,455,199,59,22,2015,226,157,101,35,40,560,6,11,5,4,4,29,44,7,16,10,7,84,1982,671,332,112,80,3169,0,0,0,0,0,0,3,0,0,0,0,3,11,0,3,0,0,13,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,22,4,5,0,0,38,3,3,0,0,0,8,6443,3287,3433,1393,428,14987,3,0,0,0,0,7,24,3,3,0,0,29,638,207,111,18,3,973,1523,1010,1299,266,44,4142,691,661,1355,829,213,3746,53,20,16,11,7,103,2927,1904,2786,1123
20604,127,28,5,552,75,79,96,88,30,369,4,0,0,0,0,8,609,327,264,122,35,1358,4,0,0,0,0,5,156,12,0,0,0,163,977,275,114,17,3,1382,712,473,363,79,13,1638,146,106,166,79,39,541,18,4,3,0,4,27,2006,867,644,179,58,3757,248,30,11,5,0,286,2849,263,29,3,0,3147,4986,1439,424,80,17,6942,1070,607,373,106,109,2270,64,44,47,21,14,190,82,26,14,11,6,141,9297,2407,896,224,152,12973,0,0,0,0,0,0,9,0,0,0,0,9,3,3,0,0,0,8,3,0,3,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,17,7,5,0,0,35,10,3,7,0,0,20,11939,3610,1818,522,246,18136,0,0,0,0,0,0,25,0,0,0,0,25,177,70,25,0,0,278,208,123,131,38,8,506,75,60,76,57,20,292,6,3,3,0,0,13,496,250,239,99
20605,585,98,22,2115,249,236,392,253,96,1229,24,13,6,6,0,47,1942,1072,1094,373,123,4604,0,0,0,0,0,3,126,6,0,0,0,135,1391,389,155,11,3,1956,1184,686,692,125,33,2720,154,145,248,140,46,722,25,9,3,4,0,38,2885,1236,1098,274,81,5570,70,9,0,0,0,79,2182,136,26,0,0,2339,4902,1173,295,30,12,6418,904,465,268,52,29,1721,49,28,40,16,3,134,63,14,4,3,0,84,8165,1829,631,110,42,10772,0,0,0,0,0,0,20,0,0,0,0,16,45,22,5,0,0,70,12,12,11,0,0,31,0,0,4,0,0,5,0,0,0,0,0,3,72,32,17,0,0,127,0,3,3,0,0,3,13069,4165,2842,756,244,21076,0,0,0,0,0,0,21,3,0,0,0,23,368,104,40,9,0,518,539,366,371,88,15,1378,208,202,376,215,76,1068,22,5,10,4,0,36,1149,681,794,313
20606,436,88,9,1819,478,336,515,350,125,1798,15,3,7,4,0,23,2107,953,1027,447,135,4653,0,0,0,0,0,0,75,0,0,0,0,80,803,181,44,6,0,1035,607,347,257,53,11,1269,52,66,78,32,9,235,16,0,0,0,0,16,1547,591,377,94,21,2630,43,5,0,0,0,45,1056,52,5,0,0,1120,2284,463,121,10,3,2880,502,207,125,33,8,875,26,8,19,8,0,59,33,7,0,0,0,43,3940,741,272,47,15,5011,0,0,0,0,0,0,6,0,0,0,0,6,3,3,3,0,0,11,3,3,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,19,10,5,3,0,29,7,3,0,0,0,8,7620,2296,1677,585,162,12339,0,0,0,0,0,0,22,0,3,0,0,29,308,92,31,0,0,428,608,309,278,57,4,1249,411,293,494,334,106,1635,14,12,10,7,0,43,1365,702,812,392
20607,568,111,37,2046,193,170,300,186,56,907,16,5,4,0,0,30,2050,991,1002,312,94,4450,7,0,0,0,0,9,285,17,0,3,0,306,2272,636,274,37,4,3225,1226,797,690,146,42,2900,166,169,221,118,50,726,29,10,3,4,0,46,3985,1629,1192,299,96,7207,27,9,3,0,0,35,844,42,4,0,3,893,2037,520,190,40,11,2800,444,350,229,98,66,1185,31,22,20,16,3,86,34,17,4,6,7,84,3428,958,449,158,92,5083,0,0,0,0,0,0,16,0,0,0,0,23,30,7,7,0,0,44,8,17,5,0,0,29,5,0,4,0,0,19,0,0,0,0,0,3,65,30,19,4,3,114,11,3,3,0,0,19,9533,3605,2669,780,292,16879,0,0,0,0,0,5,62,3,3,0,0,72,601,181,86,6,0,876,617,377,442,84,18,1540,165,166,275,169,62,841,27,10,3,3,0,39,1474,738,813,261
20701,3472,731,116,11538,3004,2720,5294,3381,985,15381,96,26,30,27,8,180,9334,5993,9057,4175,1117,29678,0,0,0,0,0,3,78,7,0,0,0,86,1261,380,159,22,3,1820,1192,701,619,131,17,2659,150,114,180,85,40,563,20,0,5,4,0,31,2698,1206,957,235,58,5156,13,8,0,0,0,22,621,55,7,0,0,680,2392,737,262,39,4,3434,505,252,157,41,11,967,43,19,38,12,5,113,32,10,0,3,0,53,3612,1080,462,91,20,5271,0,0,0,0,0,0,12,3,0,0,0,18,28,12,5,3,0,50,16,12,11,3,3,38,3,0,8,3,0,12,4,0,0,0,0,4,63,25,20,8,3,120,10,0,4,0,0,17,15718,8307,10502,4509,1202,40241,3,3,0,3,0,4,45,13,4,4,4,72,1134,338,194,24,8,1699,3871,2267,2853,551,98,9640,3329,3039,5524,3297,1029,16221,129,52,48,24,19,272,8525,5714,8616,3896
20702,1966,446,86,8662,3204,2343,3109,1638,621,10921,107,28,23,12,4,179,7809,4578,5154,2110,720,20378,0,0,0,0,0,3,19,7,0,0,0,29,365,93,34,5,0,500,725,404,302,67,15,1517,145,134,163,63,35,540,14,4,3,0,0,24,1271,640,508,134,46,2605,3,0,0,0,0,3,55,0,0,0,0,56,292,87,32,10,0,415,283,191,127,29,10,645,18,18,18,9,8,77,11,0,0,0,0,11,658,303,177,48,20,1200,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,16,0,0,0,0,0,3,9747,5523,5839,2299,794,24199,3,0,0,4,0,11,22,8,0,3,4,37,406,90,39,12,0,550,3452,1763,1673,384,87,7357,3198,2308,3030,1561,677,10779,132,47,46,20,9,257,7217,4221,4792,1992
20703,2714,624,135,10204,1669,1370,2386,1445,533,7402,77,25,26,13,9,151,6910,4316,5300,2107,688,19320,0,3,5,0,0,7,56,7,0,0,0,61,926,325,111,30,6,1399,635,382,280,56,24,1383,57,48,66,38,13,221,18,8,3,0,3,27,1688,765,466,125,54,3092,19,3,0,0,0,19,145,10,3,0,0,162,619,220,71,16,0,935,217,107,92,20,4,442,16,3,6,8,5,39,11,5,3,0,0,17,1021,356,178,45,13,1617,0,0,0,0,0,0,3,0,0,0,0,3,6,6,0,0,0,11,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,3,0,25,0,3,0,0,0,3,9633,5445,5950,2279,753,24058,4,3,3,3,0,11,38,14,11,7,4,66,720,249,133,16,12,1132,3565,2171,2383,539,151,8813,1667,1558,2631,1431,552,7837,83,41,32,11,9,179,6082,4033,5187,2002
20801,2365,435,59,8112,1811,1474,3105,1917,472,8775,61,20,12,5,0,99,6553,3600,5619,2370,538,18688,3,0,0,0,0,3,36,0,0,0,0,37,791,183,43,3,0,1019,1048,467,385,52,10,1967,121,112,168,73,27,503,11,4,5,0,0,23,2009,771,603,136,36,3546,3,3,0,0,0,9,99,5,0,0,0,99,989,217,62,5,0,1269,387,189,110,22,4,714,20,14,23,12,0,66,19,4,0,0,0,21,1521,423,194,41,8,2183,0,0,0,0,0,0,3,0,0,0,0,3,12,8,5,0,0,30,4,9,3,0,3,18,0,0,4,0,0,3,0,0,0,0,0,0,20,20,15,0,3,56,13,0,0,0,0,14,10113,4814,6436,2550,580,24485,3,0,3,0,0,5,35,5,0,0,0,38,865,268,103,13,3,1256,3154,1609,2066,348,57,7232,1943,1657,3431,1921,480,9430,91,33,35,12,3,177,6091,3568,5641,2294
