SA3_CODE_2016,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_CF_T,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_CF_T,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_CF_T,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_CF_T,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_CF_T,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_CF_T,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_CF_T,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_CF_T,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_CF_T,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_CF_T,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_CF_T,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_CF_T,C16_950over_CF_NC,C16_950ov_CF_Cu15DS_,C16_950ov_CF_CU15_NDS,C16_950ov_CF_NCU15_DS,C16_950ov_CF_NDCO,C16_950ov_CF_T,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_CF_T,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_CF_Tot
21001,0,0,0,0,10,0,4,0,4,17,8,0,3,0,0,15,11,5,4,0,0,22,32,3,14,0,3,57,212,16,179,20,19,440,294,40,351,46,51,783,97,24,152,29,16,304,30,12,41,10,5,95,4,6,11,3,4,29,0,0,3,0,4,7,0,0,3,0,0,3,3,7,10,0,0,16,22,8,16,0,3,50,744,113,827,110,129,1917
21002,0,0,0,3,7,0,3,0,0,12,12,0,5,3,0,17,10,0,3,0,0,16,20,0,15,0,5,37,69,9,66,8,6,159,68,16,110,3,7,209,28,11,48,5,3,92,3,3,16,0,5,25,3,0,4,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,7,0,6,0,0,15,259,40,304,31,37,676
21003,0,0,0,9,34,0,8,0,6,51,50,0,25,8,3,87,41,3,21,3,3,71,133,6,95,5,14,255,663,62,795,25,64,1610,802,104,821,54,62,1843,102,16,136,15,15,287,15,3,25,3,3,51,7,0,12,0,0,20,3,0,8,0,0,11,5,0,3,0,0,10,15,3,16,0,0,37,49,10,54,7,8,125,1965,208,2052,130,199,4552
21004,0,0,0,0,3,0,0,0,0,8,14,0,8,0,0,21,16,0,7,0,0,24,45,3,27,3,9,93,237,26,244,16,30,557,135,32,197,20,28,413,15,4,24,10,8,65,3,0,12,0,3,13,0,0,4,0,0,9,0,0,0,0,0,3,0,0,3,0,0,0,5,0,3,0,0,3,7,10,14,0,0,28,497,81,555,55,85,1267
21005,3,0,0,8,33,0,28,5,6,77,67,16,46,4,17,154,41,4,35,5,14,103,113,25,136,31,43,351,964,252,1752,159,223,3350,461,307,1084,170,167,2193,37,29,73,23,19,181,10,5,7,4,3,27,13,3,12,0,3,29,0,3,6,0,0,11,0,0,9,0,0,10,20,9,31,5,6,74,72,14,84,12,30,202,1912,682,3387,431,529,6943
21101,5,0,0,16,43,0,19,0,5,60,51,0,20,0,11,78,37,8,18,0,3,69,79,9,44,7,16,156,522,40,382,38,54,1036,912,130,1008,113,162,2337,189,68,262,100,91,704,29,21,69,18,16,152,6,5,18,8,5,49,4,0,10,0,0,16,3,0,5,0,0,9,10,0,17,0,3,30,65,9,48,13,13,143,2033,301,1951,302,391,4983
21102,0,0,0,0,4,0,0,0,0,8,6,3,0,0,0,11,0,0,3,0,0,4,3,0,4,0,0,5,22,3,17,3,0,46,55,8,78,9,15,159,28,8,44,12,8,98,4,3,21,6,7,48,3,3,7,6,0,11,0,0,3,0,0,9,0,0,0,0,0,3,4,5,6,3,0,16,18,7,4,3,0,25,168,39,194,40,41,481
21103,3,0,0,8,22,0,6,0,0,28,59,0,15,3,7,82,21,3,15,0,3,39,94,9,57,4,10,170,625,57,564,34,46,1328,719,115,754,79,92,1764,159,54,214,45,51,521,21,23,46,20,11,113,7,7,16,0,3,29,0,0,3,8,0,9,0,0,0,0,0,0,9,3,10,3,3,24,55,15,28,5,10,114,1852,288,1751,212,235,4336
21104,0,0,0,11,16,0,3,0,0,26,40,0,7,0,0,48,17,0,7,0,3,28,64,3,55,3,3,125,242,7,161,20,18,450,529,58,512,68,52,1211,138,40,209,44,29,459,26,14,48,15,11,120,8,6,14,6,0,32,10,0,3,0,0,13,0,4,0,0,0,4,10,0,6,0,0,14,27,4,25,4,9,63,1181,146,1069,165,131,2690
21105,6,0,0,9,45,0,20,3,5,65,50,3,22,3,9,83,46,8,25,4,4,83,84,11,82,6,11,184,300,50,344,29,48,773,467,72,560,66,86,1256,94,32,154,26,29,337,17,5,32,3,3,65,3,4,9,0,0,14,5,0,7,0,3,18,0,0,0,3,0,3,6,0,5,0,0,15,42,15,40,3,24,120,1242,211,1358,161,230,3200
21201,0,0,0,7,18,0,3,0,3,26,36,6,16,3,3,59,34,3,26,4,6,70,130,9,102,6,17,271,616,68,696,39,65,1486,299,103,611,39,77,1136,34,24,69,18,6,153,14,7,17,6,10,46,3,3,3,0,0,12,3,0,3,0,0,6,0,0,0,0,0,0,3,0,3,0,0,10,51,6,39,12,11,113,1294,241,1629,136,214,3511
21202,4,0,0,13,31,0,11,0,7,52,70,5,17,3,3,96,32,6,17,4,6,66,119,15,95,15,22,267,602,101,828,85,116,1726,508,199,942,153,135,1935,59,57,160,33,47,352,15,14,34,12,12,87,4,4,15,0,0,21,5,0,8,0,4,18,0,0,3,0,0,9,8,0,20,4,0,37,64,11,58,9,16,162,1583,414,2249,327,369,4948
21203,0,0,0,13,30,3,15,3,3,51,51,7,29,0,5,100,43,4,31,6,7,91,100,13,104,6,24,245,611,119,970,80,96,1881,730,285,1462,151,169,2800,67,48,136,29,31,316,10,8,19,3,8,48,14,5,11,0,3,24,3,6,9,0,0,14,0,0,12,0,0,12,4,4,25,0,0,32,59,20,76,8,17,180,1806,527,2910,298,375,5912
21204,0,0,3,18,69,3,26,3,11,117,240,6,85,9,24,369,173,15,103,16,9,315,598,46,674,41,60,1421,1552,276,2230,189,205,4465,939,258,1319,160,167,2838,160,56,263,55,36,571,31,17,75,11,11,145,3,11,22,10,3,45,13,0,7,3,3,30,4,0,4,0,3,13,34,3,51,3,4,94,136,18,134,16,26,333,4110,722,5086,528,588,11032
21205,3,0,0,18,56,3,22,4,3,87,100,7,28,3,4,139,37,3,30,8,6,93,129,8,64,10,17,220,654,28,484,42,51,1259,1352,204,1625,225,126,3533,607,162,955,173,108,2008,222,99,399,86,51,858,62,26,113,24,13,251,28,8,39,11,6,87,12,0,11,3,4,28,26,7,39,9,3,85,111,19,80,15,17,239,3526,588,3993,638,430,9176
21301,3,0,0,19,66,7,32,0,6,114,143,6,75,12,15,253,149,7,105,6,20,289,358,44,454,40,50,939,1222,254,1987,172,198,3827,584,178,901,98,142,1899,62,23,68,15,21,195,15,8,17,0,3,37,3,0,21,0,3,30,4,5,10,0,3,24,4,0,3,0,0,6,28,12,27,3,4,69,107,16,124,13,20,277,2851,581,3930,362,499,8227
21302,0,0,0,8,15,0,7,0,3,26,43,0,28,0,4,80,42,3,14,3,5,64,145,3,88,13,11,261,555,47,476,35,39,1165,560,47,403,43,50,1108,327,20,268,25,18,655,120,13,156,15,9,316,36,5,79,10,4,135,21,3,26,4,0,59,6,10,18,3,0,35,11,0,20,3,4,36,53,3,52,4,8,119,1974,165,1671,168,161,4143
21303,0,0,3,15,41,3,14,4,0,61,118,4,35,3,10,170,127,12,62,5,3,210,287,18,211,11,15,540,842,50,493,41,44,1481,1177,27,519,43,42,1805,474,11,292,19,28,829,146,8,133,13,10,299,49,3,50,3,0,110,7,0,9,0,3,21,7,0,6,3,0,13,16,0,11,0,4,30,77,10,32,8,8,131,3432,150,1906,152,169,5816
21304,5,0,0,19,20,0,16,3,4,40,57,0,18,3,4,87,70,5,34,6,14,120,293,31,334,23,37,714,678,132,907,74,102,1894,370,141,756,87,99,1454,59,32,120,22,24,263,5,0,21,3,4,33,0,3,7,3,0,13,6,0,9,4,0,14,7,0,3,0,0,9,14,0,9,0,0,21,49,6,58,8,17,140,1685,374,2346,240,314,4953
21305,7,0,0,13,31,0,21,3,3,61,69,5,44,11,10,135,92,6,50,8,4,170,362,62,547,41,43,1055,1861,329,3001,207,242,5635,1050,287,2034,174,196,3737,142,77,275,30,34,564,31,22,62,15,14,139,7,10,22,3,0,42,8,3,17,3,3,33,0,0,4,0,0,12,29,3,43,5,0,88,104,27,130,13,17,288,3905,835,6339,515,582,12186
21401,5,0,0,17,35,0,5,0,0,44,95,10,26,3,9,138,83,0,26,4,6,119,276,17,172,18,38,520,962,86,883,60,108,2093,573,116,815,89,136,1726,102,32,157,31,43,366,20,13,52,11,16,114,11,10,9,4,0,33,3,0,5,0,0,15,0,0,0,0,0,3,9,0,18,3,3,29,58,11,54,10,12,136,2294,296,2259,239,380,5470
21402,3,0,0,13,45,0,12,0,4,57,88,6,22,4,10,129,77,9,33,6,3,124,239,18,152,8,21,443,654,51,522,45,85,1354,547,97,632,58,99,1435,190,63,284,32,40,609,54,25,91,21,29,215,27,14,61,9,8,123,18,5,29,6,0,57,13,0,13,0,3,30,15,8,21,6,5,57,75,15,48,3,20,153,2165,315,2010,215,341,5049
21501,8,3,0,25,107,5,61,9,10,186,213,13,146,11,13,403,77,9,79,4,8,177,128,16,110,4,10,262,73,4,103,8,4,193,34,0,48,7,6,91,11,4,0,0,3,19,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,11,48,3,26,5,5,84,828,75,708,61,67,1742
21502,7,0,0,13,58,4,28,0,4,94,194,23,108,12,15,342,128,25,100,8,13,267,220,27,169,22,27,469,222,44,261,26,22,575,56,28,85,15,3,194,5,4,15,0,3,25,4,0,0,0,0,9,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,4,18,6,3,77,1009,159,840,94,100,2206
21503,11,0,0,27,79,5,61,5,9,149,132,13,107,13,15,280,72,10,63,3,11,161,78,8,87,8,12,192,34,15,46,3,3,106,14,4,22,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,25,7,21,5,3,61,548,82,509,48,55,1242
21601,3,0,0,6,36,3,31,0,4,73,112,9,55,3,10,187,75,11,68,8,16,167,115,8,89,14,18,240,108,15,100,9,13,235,44,10,56,6,3,125,4,0,13,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,19,3,15,0,0,44,564,70,482,46,75,1246
21602,3,0,0,8,35,3,19,4,0,56,94,4,48,3,8,160,65,4,34,3,11,112,85,13,80,0,8,182,67,16,75,12,8,175,15,9,40,6,7,65,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,6,18,0,3,49,456,61,352,36,49,961
21603,3,0,3,23,64,7,28,7,10,110,173,9,125,17,20,335,168,25,134,4,18,350,200,33,259,19,26,535,237,74,295,31,26,655,73,23,120,15,21,256,9,3,12,3,3,35,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,32,7,27,6,7,74,1019,199,1059,110,133,2516
21701,6,3,3,20,55,8,35,0,10,101,83,7,62,9,10,167,72,8,60,0,9,145,100,15,99,6,10,236,58,11,72,5,8,154,17,4,23,0,0,45,5,3,3,0,3,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,16,3,16,0,0,37,495,70,441,34,54,1098
21703,3,0,0,14,33,3,21,0,9,62,68,7,47,4,12,146,65,3,68,8,12,156,82,17,100,3,7,219,65,10,87,11,3,180,21,6,28,0,0,59,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,9,28,4,26,7,0,66,471,64,497,42,54,1127
21704,3,0,0,7,40,3,27,3,3,74,106,9,47,6,4,169,86,4,42,5,9,150,161,19,103,11,17,315,240,17,229,13,21,518,99,21,178,24,23,343,21,8,26,7,3,58,0,0,3,0,3,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,20,4,21,3,4,55,857,100,768,75,93,1895
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,0,0,0,3,18,0,5,0,0,26,54,3,17,3,4,81,15,0,8,0,6,31,20,9,16,3,8,53,150,5,110,10,18,290,437,57,503,46,81,1125,176,65,293,47,78,654,34,15,75,21,21,171,7,11,38,9,9,70,3,7,14,0,3,22,3,0,3,3,3,12,0,3,4,0,0,9,29,3,17,3,11,62,987,182,1121,147,235,2680
30102,0,0,0,10,21,0,5,0,0,30,48,5,14,3,3,69,44,0,13,4,4,73,117,11,51,5,10,191,130,5,91,3,12,252,473,53,421,40,76,1062,395,130,603,99,102,1324,67,51,118,44,29,316,24,15,34,18,11,99,7,7,17,3,5,44,5,7,6,3,4,25,12,3,10,0,3,28,46,3,25,9,10,98,1442,291,1445,231,279,3695
30103,0,0,0,3,19,0,4,0,3,34,35,0,8,0,3,53,24,0,4,0,0,35,44,9,18,9,11,84,121,4,84,10,12,236,665,60,624,58,93,1496,262,67,386,55,70,833,84,24,188,36,27,358,34,20,80,17,11,163,9,10,21,3,0,47,7,0,11,0,0,13,3,6,16,0,0,20,15,3,22,3,8,42,1361,207,1473,198,248,3486
30201,0,0,0,0,3,0,6,0,0,10,15,0,3,0,0,17,10,4,5,0,0,27,109,8,74,0,3,191,91,9,91,5,7,217,404,29,306,30,29,798,146,37,190,16,31,417,35,25,77,18,10,160,12,3,15,3,4,43,0,0,6,3,0,12,3,0,4,0,0,5,0,0,0,0,0,4,20,0,13,4,5,43,881,114,798,93,89,1972
30202,0,0,0,3,45,0,15,0,3,59,67,5,22,6,3,100,47,3,21,5,3,80,72,11,39,3,5,130,377,15,215,11,22,642,1078,73,680,78,72,1985,384,48,293,33,47,807,69,13,80,20,10,194,19,9,37,4,0,74,7,3,19,3,0,36,7,5,6,0,0,11,0,0,5,3,3,9,34,4,11,0,5,61,2233,203,1455,164,181,4243
30203,0,0,0,7,7,0,9,0,0,20,28,0,8,0,0,34,13,0,7,0,0,24,47,3,32,0,4,79,281,8,154,11,12,472,761,43,409,39,48,1303,278,12,165,35,27,514,50,13,61,7,7,130,8,6,14,3,3,34,3,0,6,0,0,13,0,3,0,3,0,12,5,0,3,0,0,10,22,4,10,3,0,50,1533,97,880,114,103,2728
30204,0,0,0,3,20,0,5,0,0,30,68,3,15,3,3,86,27,0,18,3,3,53,67,8,42,4,12,131,230,15,229,13,19,513,814,81,758,62,95,1815,151,37,205,26,36,449,27,6,31,8,3,82,0,3,8,4,4,25,4,3,0,0,0,8,0,0,0,0,0,4,3,0,0,0,0,3,29,5,22,0,0,61,1464,173,1351,137,185,3306
30301,0,0,0,3,17,0,0,0,0,15,22,0,6,0,3,40,15,0,11,3,3,30,22,4,10,0,5,36,70,8,33,3,5,118,517,27,323,26,24,909,385,28,312,39,21,790,96,23,111,31,19,286,25,10,58,11,14,120,14,4,22,0,6,43,3,3,15,0,0,20,4,0,12,5,0,35,18,0,16,6,3,39,1225,117,948,132,108,2535
30302,0,0,0,3,26,0,3,0,3,36,86,3,15,0,5,115,39,3,16,3,0,66,145,3,54,3,13,211,675,15,256,13,13,965,1378,26,489,39,27,1966,639,27,299,28,20,1011,154,21,118,14,9,308,46,6,40,15,8,106,36,11,31,10,8,92,7,0,10,3,0,32,19,3,12,5,0,33,37,0,22,0,3,67,3326,116,1375,137,111,5069
30303,0,0,0,8,30,8,3,3,0,39,63,3,14,0,4,91,37,6,18,0,3,63,50,11,33,3,8,101,158,10,108,9,17,297,778,88,728,72,77,1749,313,74,291,61,37,770,83,33,104,37,20,276,37,13,35,9,3,96,13,4,12,7,0,31,3,0,4,3,0,11,3,0,4,0,3,11,44,11,22,3,10,93,1653,264,1399,211,190,3721
30304,0,0,0,5,30,0,0,0,0,29,43,0,11,4,0,54,26,3,8,0,0,42,43,0,29,0,3,80,175,9,111,0,13,306,433,30,325,36,27,850,200,18,155,15,17,410,34,8,45,8,10,108,9,4,20,6,3,45,3,0,5,3,0,14,3,0,3,0,0,8,0,0,4,0,0,5,29,3,11,0,7,41,1046,81,746,80,87,2043
30305,0,0,0,0,20,3,3,0,0,28,44,4,12,3,5,59,16,3,15,3,0,40,36,6,36,4,5,93,139,16,168,5,20,355,592,128,760,75,82,1637,177,86,299,66,60,684,28,21,66,10,22,145,8,7,12,3,5,30,0,6,4,0,3,11,0,0,0,0,0,3,5,0,3,0,0,8,27,5,29,10,3,70,1109,288,1430,186,209,3215
30306,0,0,0,5,17,0,6,3,0,29,27,6,7,3,0,39,22,3,16,3,0,47,34,7,24,0,6,78,112,6,102,8,10,241,509,98,765,66,66,1496,157,64,232,43,38,533,44,21,53,11,12,137,22,3,19,0,0,45,10,0,3,0,0,13,0,0,0,0,0,3,0,0,0,0,0,4,33,12,29,0,9,79,1014,224,1296,143,147,2822
30401,0,0,0,0,0,0,0,0,0,4,8,0,3,0,0,11,3,0,8,0,0,11,5,0,5,0,0,19,24,7,29,5,6,64,220,34,237,24,28,548,84,26,154,32,33,327,40,16,59,18,10,140,20,8,24,9,6,66,0,3,8,3,0,12,0,0,7,0,0,13,0,0,4,0,0,11,9,4,11,3,8,31,425,102,556,96,98,1278
30402,0,0,0,0,6,0,0,0,0,7,4,0,5,0,0,9,9,0,9,0,0,21,10,3,11,0,0,18,25,6,18,3,0,53,110,25,142,16,20,320,96,44,183,28,19,369,40,20,86,15,9,174,8,12,66,22,3,109,12,5,32,18,8,74,7,4,20,6,0,26,3,10,18,3,0,36,3,3,10,0,4,19,359,128,624,112,72,1294
30403,0,0,0,3,16,0,0,0,0,13,31,0,9,0,0,42,31,0,16,0,0,45,34,0,17,0,4,56,236,5,119,8,5,371,686,31,393,26,12,1143,359,23,277,26,15,703,96,14,122,12,12,252,37,25,55,21,5,140,15,4,45,11,7,83,5,3,28,8,0,57,19,10,43,15,7,95,31,3,14,4,0,49,1623,121,1168,138,69,3124
30404,0,0,0,0,17,0,4,3,0,29,34,4,16,3,4,67,20,3,17,0,3,46,104,14,157,12,11,304,137,20,152,21,15,350,415,27,307,26,20,798,199,43,236,35,25,534,35,18,111,13,5,185,23,8,34,8,4,74,7,8,12,8,0,27,3,0,3,0,0,8,0,0,3,3,0,3,18,4,20,3,3,41,1023,154,1090,145,99,2514
30501,0,0,0,4,26,0,3,0,0,31,64,3,3,0,3,65,37,0,8,0,0,46,130,0,25,0,5,160,485,0,69,4,0,569,1266,8,225,17,6,1525,1275,14,291,24,12,1627,672,24,173,29,13,917,274,3,107,27,15,421,110,15,77,15,16,223,57,6,40,13,5,117,103,20,66,26,15,228,80,8,15,3,3,110,4624,110,1134,169,99,6132
30502,0,0,0,3,9,0,3,0,0,18,26,0,14,0,0,39,15,0,4,3,0,23,52,0,0,0,0,55,161,0,59,7,4,237,634,10,163,18,13,835,471,12,209,18,14,720,187,9,147,9,4,353,84,10,64,14,3,177,22,10,46,4,3,83,14,3,29,4,3,53,18,8,96,13,13,148,18,0,13,0,0,34,1739,65,853,83,68,2818
30503,0,0,0,3,22,0,10,0,0,29,46,0,20,3,3,73,45,0,18,3,0,71,192,4,45,3,4,244,727,11,299,11,15,1062,1723,19,389,18,28,2180,967,21,369,25,31,1414,413,16,252,26,8,724,151,14,88,19,8,288,44,9,66,18,10,158,33,8,58,8,3,105,46,20,79,25,10,185,61,3,20,3,3,93,4523,128,1750,164,140,6712
30504,0,0,0,3,12,0,0,0,0,9,21,0,3,0,0,30,25,0,9,0,0,36,78,0,15,0,0,101,305,3,71,0,3,387,737,10,178,9,8,946,547,11,202,11,9,781,222,7,141,19,6,393,95,8,74,14,10,195,40,12,68,11,6,140,20,3,27,15,0,64,25,16,56,12,9,109,22,0,19,0,0,38,2190,66,883,97,59,3292
30601,0,0,0,0,12,0,4,0,0,12,32,0,5,0,3,42,32,3,8,0,5,43,130,5,55,0,7,208,400,22,194,18,27,657,500,81,510,47,43,1176,206,61,244,38,33,580,48,11,57,10,4,131,20,3,24,0,3,54,6,0,3,0,0,12,5,0,5,0,0,10,3,0,5,0,0,7,29,7,17,3,0,51,1428,198,1148,123,133,3036
30602,3,0,0,22,52,6,35,0,10,108,155,15,68,14,20,278,145,16,114,9,20,301,397,38,347,29,43,851,796,93,656,42,83,1666,723,136,772,65,87,1782,141,37,127,21,19,349,25,8,34,8,5,94,13,0,16,0,0,32,7,0,6,0,0,13,0,0,0,0,0,0,0,0,3,0,0,5,55,5,31,3,13,106,2592,369,2251,203,300,5716
30603,8,0,3,27,43,9,65,5,17,129,100,23,126,9,26,285,84,7,77,3,7,180,186,27,158,13,24,405,142,31,155,14,21,361,61,12,81,7,12,165,10,3,10,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,16,3,3,46,741,121,761,56,111,1790
30604,4,0,0,8,5,0,8,0,0,17,6,3,13,0,0,28,19,0,13,0,3,34,34,3,16,0,3,61,109,9,41,0,11,168,79,5,49,9,5,145,25,3,20,0,0,53,10,0,3,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,10,0,0,20,344,30,189,14,26,603
30605,4,0,0,17,34,3,16,3,6,61,76,9,44,0,3,128,78,10,45,3,8,135,135,8,111,7,21,283,163,33,229,17,33,472,88,31,120,10,17,268,8,4,14,3,0,29,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5,26,5,22,3,3,58,693,106,698,51,98,1644
30701,23,0,0,44,91,8,66,3,4,171,161,16,90,3,12,281,135,15,115,11,9,281,174,25,181,10,15,403,169,33,211,13,20,445,63,18,116,3,6,203,5,4,17,3,3,31,0,0,6,3,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,13,67,13,82,11,7,173,1161,154,1200,72,99,2685
30702,8,0,0,27,60,8,30,3,4,100,105,6,45,3,17,178,107,8,84,12,11,227,174,29,179,17,16,414,178,39,259,17,31,529,36,18,79,7,8,154,4,3,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,11,45,3,10,104,847,140,892,78,114,2066
30703,4,0,0,6,33,0,25,0,0,59,93,5,42,8,8,156,112,13,69,7,9,203,229,33,213,20,24,511,126,38,211,15,21,414,32,15,47,3,3,102,6,3,7,0,3,9,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,17,6,13,8,3,48,719,126,694,64,87,1685
30801,49,3,7,97,47,7,63,9,3,126,86,6,77,3,4,177,83,8,59,9,5,163,112,12,124,9,9,267,109,32,182,14,15,357,69,21,119,15,11,235,12,8,27,3,0,50,0,3,6,0,0,12,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,11,67,9,8,132,901,158,1151,105,110,2418
30803,0,0,3,25,66,3,23,0,8,100,116,11,79,5,13,231,176,9,103,12,22,319,369,33,290,23,49,761,723,103,842,58,107,1830,416,115,612,62,82,1278,82,29,105,22,16,250,13,9,23,0,0,44,9,0,5,0,3,19,0,0,3,0,0,3,0,0,3,0,0,3,6,0,0,3,5,9,51,10,41,5,7,117,2172,331,2206,187,321,5221
30804,17,0,0,33,38,0,28,3,0,66,40,6,17,0,0,70,21,3,27,0,3,57,41,3,48,3,4,101,63,12,60,3,6,143,42,10,67,4,0,124,0,0,11,0,0,10,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,25,4,3,62,379,47,380,28,32,869
30805,21,0,0,32,66,7,43,4,0,120,160,5,102,6,4,274,201,14,158,9,15,404,385,41,341,32,26,822,401,64,474,29,41,1012,180,43,256,23,31,535,34,12,72,10,4,127,10,4,26,0,0,40,0,0,11,0,0,15,3,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,42,4,54,3,0,104,1562,206,1607,123,126,3628
30901,0,0,0,3,17,0,0,0,0,15,24,0,6,0,0,36,22,0,11,0,0,30,47,0,21,0,3,68,431,3,128,13,24,595,787,19,323,23,28,1181,338,24,238,28,37,670,144,21,130,22,22,343,66,22,87,18,14,202,27,10,37,13,7,94,20,6,16,4,10,53,18,3,26,13,8,64,32,0,22,6,4,65,2009,118,1063,140,152,3478
30902,0,0,0,0,13,0,3,0,0,19,41,0,3,3,3,51,19,0,4,0,3,29,68,0,13,0,3,81,255,3,98,3,33,391,523,30,282,33,51,911,207,44,231,45,45,570,75,28,107,27,24,259,42,14,47,6,12,112,14,6,6,3,3,33,8,0,11,0,0,20,10,3,12,0,0,24,24,3,10,3,9,44,1323,133,835,120,180,2594
30903,0,0,0,9,30,0,4,3,0,37,73,0,14,4,0,91,42,0,4,0,4,56,80,0,12,5,9,99,548,14,231,15,34,839,903,66,659,62,92,1791,367,58,263,47,66,802,114,19,89,28,27,272,77,17,46,10,13,168,33,10,29,6,5,87,3,9,16,10,5,39,15,5,23,5,3,55,54,3,13,3,6,80,2394,207,1427,202,276,4506
