SA3_CODE_2016,C06_0_74_CF_NC,C06_0_74_CF_Cu15DS_,C06_0_74_CF_CU15_NDS,C06_0_74_CF_NCU15_DS,C06_0_74_CF_NDCO,C06_0_74_CF_T,C06_75_99_CF_NC,C06_75_99_CF_Cu15DS_,C06_75_99_CF_CU15_NDS,C06_75_99_CF_NCU15_DS,C06_75_99_CF_NDCO,C06_75_99_CF_T,C06_100_149_CF_NC,C06_100_149_CF_Cu15DS_,C06_100_149_CF_CU15_NDS,C06_100_149_CF_NCU15_DS,C06_100_149_CF_NDCO,C06_100_149_Co_fam_To,C06_150_199_CF_NC,C06_150_199_CF_Cu15DS_,C06_150_199_CF_CU15_NDS,C06_150_199_CF_NCU15_DS,C06_150_199_CF_NDCO,C06_150_199_CF_T,C06_200_224_CF_NC,C06_200_224_CF_Cu15DS_,C06_200_224_CF_CU15_NDS,C06_200_224_CF_NCU15_DS,C06_200_224_CF_NDCO,C06_200_224_CF_T,C06_225_274_CF_NC,C06_225_274_CF_Cu15DS_,C06_225_274_CF_CU15_NDS,C06_225_274_CF_NCU15_DS,C06_225_274_CF_NDCO,C06_225_274_CF_T,C06_275_349_CF_NC,C06_275_349_CF_Cu15DS_,C06_275_349_CF_CU15_NDS,C06_275_349_CF_NCU15_DS,C06_275_349_CF_NDCO,C06_275_349_CF_T,C06_350_449_CF_NC,C06_350_449_CF_Cu15DS_,C06_350_449_CF_CU15_NDS,C06_350_449_CF_NCU15_DS,C06_350_449_CF_NDCO,C06_350_449_CF_T,C06_450_549_CF_NC,C06_450_549_CF_Cu15DS_,C06_450_549_CF_CU15_NDS,C06_450_549_CF_NCU15_DS,C06_450_549_CF_NDCO,C06_450_549_CF_T,C06_550_649_CF_NC,C06_550_649_CF_Cu15DS_,C06_550_649_CF_CU15_NDS,C06_550_649_CF_NCU15_DS,C06_550_649_CF_NDCO,C06_550_649_CF_T,C06_650_749_CF_NC,C06_650_749_CF_Cu15DS_,C06_650_749_CF_CU15_NDS,C06_650_749_CF_NCU15_DS,C06_650_749_CF_NDCO,C06_650_749_CF_T,C06_750_849_CF_NC,C06_750_849_CF_Cu15DS_,C06_750_849_CF_CU15_NDS,C06_750_849_CF_NCU15_DS,C06_750_849_CF_NDCO,C06_750_849_CF_T,C06_850_949_CF_NC,C06_850_949_CF_Cu15DS_,C06_850_949_CF_CU15_NDS,C06_850_949_CF_NCU15_DS,C06_850_949_CF_NDCO,C06_850_949_CF_T,C06_950over_CF_NC,C06_950ov_CF_Cu15DS_,C06_950ov_CF_CU15_NDS,C06_950ov_CF_NCU15_DS,C06_950ov_CF_NDCO,C06_950ov_CF_T,C06_Rns_CF_NC,C06_Rns_CF_Cu15DS_,C06_Rns_CF_CU15_NDS,C06_Rns_CF_NCU15_DS,C06_Rns_CF_NDCO,C06_Rns_CF_T,C06_Tot_CF_NC,C06_Tot_CF_Cu15DS_,C06_Tot_CF_CU15_NDS,C06_Tot_CF_NCU15_DS,C06_Tot_CF_NDCO,C06_Tota_Coup_fam_Tota,C11_0_74_CF_NC,C11_0_74_CF_Cu15DS_,C11_0_74_CF_CU15_NDS,C11_0_74_CF_NCU15_DS,C11_0_74_CF_NDCO,C11_0_74_Coup_fam_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_CF_T,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Co_fam_To,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_CF_T,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_CF_T,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_CF_T,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_CF_T,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_CF_T,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_CF_T,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_CF_T,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_CF_T,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_CF_T,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_CF_T,C11_950over_CF_NC,C11_950ov_CF_Cu15DS_,C11_950ov_CF_CU15_NDS,C11_950ov_CF_NCU15_DS,C11_950ov_CF_NDCO,C11_950ov_CF_T,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_CF_T,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_CF_T,C16_0_74_CF_NC,C16_0_74_CF_Cu15DS_,C16_0_74_CF_CU15_NDS,C16_0_74_CF_NCU15_DS,C16_0_74_CF_NDCO,C16_0_74_CF_T,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_
40502,103,17,76,6,10,213,25,0,20,0,0,44,104,9,69,10,6,197,66,4,89,3,3,162,8,0,14,0,0,21,6,0,4,0,0,13,4,0,3,0,0,12,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,9,4,0,34,335,33,282,25,24,702,77,9,65,5,6,165,15,0,4,0,0,19,50,3,30,3,3,98,99,8,64,7,5,181,45,5,35,6,4,93,39,6,49,3,5,109,11,0,29,0,0,46,3,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,24,0,12,0,0,41,373,43,301,26,35,771,69,6,69,7,4,154,7,0
40503,83,14,52,4,7,156,42,3,23,0,0,72,195,18,140,6,19,388,47,5,54,3,8,116,6,0,8,0,0,21,8,0,3,0,0,8,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,9,4,3,3,0,20,403,46,299,23,34,800,60,4,34,7,3,105,20,0,7,0,0,31,128,8,49,6,0,191,137,6,110,3,11,265,34,6,35,0,0,84,33,10,42,4,5,88,12,3,24,4,7,42,9,0,7,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,25,5,11,0,0,41,468,47,315,22,27,875,57,4,36,0,4,108,7,0
40504,95,10,75,4,3,184,34,0,21,4,3,58,167,5,85,0,11,267,78,9,80,3,6,176,7,3,18,0,0,26,0,0,10,0,3,8,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,8,22,0,9,0,3,36,405,31,297,15,36,790,73,8,40,0,4,127,16,0,13,0,3,28,69,6,40,0,3,112,101,6,54,3,10,175,51,7,48,3,3,113,53,9,81,8,4,154,28,3,40,0,0,79,0,0,7,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,4,21,0,10,3,0,34,417,35,346,27,30,852,45,7,37,3,4,98,17,0
40601,209,25,197,13,13,461,115,8,65,3,7,192,519,50,312,27,47,954,175,18,171,12,18,396,57,3,55,0,3,123,42,6,53,3,3,111,17,7,41,8,0,67,8,4,14,3,0,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,62,5,35,6,0,106,1210,122,934,70,95,2444,177,16,168,8,15,377,36,3,19,3,0,64,312,9,115,7,15,463,314,45,202,15,27,604,94,12,96,3,18,225,118,13,142,5,11,301,122,21,169,11,20,346,33,13,67,4,10,128,5,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,9,58,3,27,7,6,93,1284,137,1017,68,127,2631,132,16,115,6,9,277,22,6
40602,262,17,268,14,25,594,50,4,57,3,8,119,224,24,249,11,30,536,59,17,83,3,14,179,11,3,12,0,0,32,30,3,29,0,0,64,24,4,40,0,4,76,18,3,52,4,3,77,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,49,10,55,3,8,122,737,84,852,51,89,1811,246,26,206,15,21,518,33,0,31,3,3,76,184,15,132,6,17,357,139,20,206,10,20,400,50,5,62,4,4,123,49,3,42,3,9,102,43,3,40,5,0,92,69,0,40,4,3,122,29,0,35,0,4,73,8,3,17,0,0,29,3,0,8,0,0,14,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,33,9,38,3,3,91,897,96,863,55,92,1993,123,3,99,3,13,244,85,17
40701,97,13,85,3,13,203,37,0,17,4,0,58,170,12,69,5,7,267,239,25,242,21,26,559,68,15,86,3,13,184,38,7,41,6,0,90,3,0,5,0,3,13,3,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,28,3,16,5,0,49,680,81,562,56,60,1438,93,8,49,5,5,166,25,0,3,0,0,29,84,3,23,0,3,115,134,7,64,5,13,217,139,8,83,3,15,246,223,30,163,15,9,434,113,29,157,21,13,341,21,9,26,3,6,65,0,0,3,0,0,8,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,21,6,13,0,0,45,861,97,591,58,61,1678,71,6,43,6,6,133,19,0
40702,186,39,190,22,14,443,85,6,61,3,5,155,459,32,266,12,54,818,234,26,308,15,30,614,57,6,58,8,4,122,16,3,30,4,0,58,3,0,6,0,0,10,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,10,42,11,40,7,8,105,1092,120,962,72,110,2352,160,24,146,12,10,352,39,4,16,0,3,59,271,11,134,18,23,455,319,31,248,19,29,655,145,27,149,13,6,333,104,22,155,9,14,299,37,13,73,6,9,146,5,4,10,0,0,24,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,9,51,7,34,3,3,98,1141,139,978,79,101,2440,133,22,123,15,17,309,21,3
40703,244,31,223,25,23,545,86,11,55,0,7,167,483,43,331,32,60,949,265,45,312,28,30,681,34,4,59,5,0,107,17,4,36,0,0,60,13,3,7,0,3,31,4,0,0,0,5,14,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,6,0,0,10,54,3,51,0,7,118,1220,154,1082,89,138,2691,188,15,152,9,6,382,37,7,32,0,5,90,325,16,163,21,28,556,334,45,267,29,47,719,147,26,135,16,15,342,143,26,188,7,20,390,45,15,79,6,4,147,8,3,7,0,0,17,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,9,41,10,47,5,7,116,1272,163,1084,99,149,2764,165,22,116,5,17,329,17,3
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,91,10,64,9,12,183,46,5,13,0,0,63,103,8,58,3,6,184,230,10,215,8,22,491,146,20,159,9,15,347,177,21,245,15,11,472,41,11,73,5,5,131,6,0,8,0,0,18,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,7,20,7,21,0,0,44,859,93,865,46,86,1945,110,16,74,5,3,202,7,0,4,0,0,13,93,4,31,3,3,129,83,0,63,3,6,157,60,6,49,3,6,127,156,21,132,11,13,320,347,49,408,37,27,859,158,40,254,12,17,483,16,9,27,5,0,54,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,0,3,0,0,5,27,0,30,0,4,57,1056,142,1064,82,77,2427,84,8,63,7,9,165,5,0
50102,101,7,67,8,15,199,81,0,21,0,3,112,261,19,194,13,32,519,387,28,401,27,57,895,204,33,205,8,21,468,178,39,296,13,30,553,60,18,171,8,19,283,15,4,14,0,0,38,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,13,42,8,36,3,0,85,1353,151,1412,80,181,3171,108,7,65,7,8,205,25,0,5,0,0,30,165,6,58,4,15,260,156,14,121,4,27,325,139,14,101,4,18,282,327,29,281,14,29,684,506,76,586,30,56,1250,267,72,493,37,40,906,35,8,68,4,6,119,13,0,18,0,3,35,7,0,5,4,3,19,0,0,10,0,0,13,0,0,0,0,0,0,10,0,7,0,0,21,52,7,30,3,5,91,1811,243,1849,116,219,4231,77,6,56,6,10,155,14,0
50103,86,5,73,3,7,171,38,3,32,0,6,87,107,12,107,6,9,248,72,16,79,9,3,182,13,0,10,0,0,28,4,0,9,0,0,13,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,3,3,19,334,46,329,22,27,753,64,3,56,3,6,130,10,0,8,0,3,16,74,0,41,3,8,121,56,3,65,4,3,132,39,5,33,6,3,84,31,4,65,3,3,107,24,10,51,3,0,94,0,0,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,13,0,18,3,3,36,313,34,348,20,27,744,59,4,53,3,5,122,0,0
50201,97,0,34,5,6,148,74,0,7,0,0,83,219,5,110,5,19,371,447,26,353,26,47,895,168,17,189,15,32,419,166,40,277,23,19,529,72,20,98,8,7,203,19,6,23,0,0,46,8,0,14,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,3,0,0,0,11,36,0,10,0,3,51,1314,120,1116,89,135,2778,114,5,50,3,4,168,17,0,0,0,0,19,129,0,27,4,3,167,202,9,50,9,16,278,136,7,90,6,15,253,345,24,266,21,36,690,523,88,675,47,73,1405,285,83,474,37,70,950,33,20,60,11,18,135,12,3,17,3,3,39,3,0,4,0,0,12,3,0,3,0,0,6,0,0,0,0,0,0,11,4,8,0,0,23,41,3,28,0,0,70,1845,250,1752,141,230,4224,83,6,36,0,7,130,6,0
50301,64,6,53,7,3,139,22,0,10,0,0,37,111,3,75,3,4,202,137,8,78,13,3,240,92,3,29,10,6,136,151,15,78,11,9,263,166,18,116,21,13,337,113,21,133,27,15,306,45,21,88,24,11,192,18,25,65,15,4,129,17,13,48,3,3,84,15,9,48,8,0,76,7,9,34,6,0,46,22,12,48,7,5,93,38,3,17,3,3,56,1012,167,916,158,85,2339,66,7,54,3,5,134,3,0,0,0,0,7,39,0,11,0,3,51,24,0,27,0,3,59,54,0,41,0,4,100,108,7,74,6,0,191,181,3,86,3,0,272,274,16,149,15,8,454,166,20,128,26,17,356,102,18,108,23,9,256,34,17,96,14,7,175,44,19,89,26,4,174,19,14,66,16,0,119,86,63,312,51,17,530,35,6,25,9,3,75,1226,197,1250,190,79,2953,49,11,43,5,5,114,0,0
50302,94,5,49,4,6,155,52,0,7,0,0,60,322,7,82,8,0,417,510,8,120,15,8,659,325,4,80,9,14,428,516,9,121,10,10,665,492,8,165,24,20,714,286,14,145,18,10,475,77,4,79,12,9,179,47,0,27,3,5,78,20,0,13,3,0,41,9,0,3,0,0,14,6,0,8,0,0,13,13,0,3,0,0,20,43,0,18,8,7,66,2797,63,921,101,101,3988,100,3,52,6,9,168,15,0,3,0,0,23,117,3,12,0,5,132,108,6,41,3,3,157,128,9,45,0,0,183,393,3,125,3,9,538,836,11,254,15,11,1130,1184,24,299,11,25,1549,899,11,252,21,20,1201,364,10,162,19,9,565,177,10,133,6,9,333,70,7,68,9,4,162,48,3,37,8,7,97,85,7,63,22,5,187,84,4,37,0,6,123,4588,110,1594,138,122,6549,84,3,56,9,3,151,3,0
50401,79,8,35,0,6,126,73,0,19,3,3,103,231,14,86,14,26,372,451,26,282,24,60,845,236,19,191,15,15,487,192,23,169,18,32,436,68,14,81,9,10,182,9,3,14,0,0,33,3,0,4,3,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,35,3,17,3,4,62,1401,109,905,96,162,2664,74,0,28,0,11,121,15,0,4,0,0,23,109,6,25,3,3,154,105,14,31,4,6,159,85,0,46,6,11,148,240,13,151,10,10,426,603,36,378,22,47,1087,567,54,462,45,59,1196,119,24,104,18,15,276,28,4,26,0,4,65,10,3,14,0,0,22,4,0,0,0,0,11,0,0,0,0,0,3,5,0,3,3,0,18,45,5,27,6,3,88,2011,164,1303,128,178,3780,72,3,38,4,8,126,14,0
50402,32,3,17,0,3,53,16,0,4,0,0,25,64,4,27,0,14,108,90,10,97,4,22,221,33,7,54,0,9,110,36,7,54,3,11,102,14,4,33,3,0,60,9,0,11,0,3,23,3,0,5,0,0,5,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,10,0,5,34,308,35,308,22,63,737,46,6,17,0,5,73,3,0,0,0,0,0,44,0,6,0,3,56,25,3,12,0,7,50,16,0,10,0,6,34,39,0,27,0,3,73,90,13,99,9,11,224,83,22,117,20,15,260,20,9,62,9,6,105,9,0,12,0,0,23,3,0,0,0,0,8,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,8,0,12,0,3,30,403,53,372,41,64,938,33,0,12,0,0,49,0,0
50403,65,11,50,3,10,134,63,3,11,0,5,82,150,11,115,5,29,318,314,29,334,24,60,760,130,32,221,18,22,420,147,38,349,20,36,595,62,22,116,10,16,221,8,5,21,4,0,37,0,3,0,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,33,3,24,3,3,73,981,155,1246,88,186,2653,70,0,50,0,3,131,10,0,8,0,0,13,109,0,32,3,11,149,78,11,49,9,7,154,46,11,56,4,14,126,88,9,89,14,11,212,391,37,411,26,42,916,453,129,710,61,87,1443,67,48,138,24,27,306,23,5,41,7,7,76,7,0,12,0,0,25,0,0,7,0,0,8,0,0,0,0,0,0,3,0,6,0,3,11,32,11,41,3,4,89,1365,273,1651,151,226,3668,78,8,36,3,5,135,12,0
50501,67,3,38,7,9,122,30,4,0,0,0,32,101,0,53,5,6,168,372,12,224,11,30,645,330,29,277,15,44,695,441,76,518,63,66,1161,200,85,373,55,64,775,57,40,173,31,14,322,19,9,58,12,7,101,3,3,21,4,0,31,6,0,10,0,0,19,0,3,12,0,0,13,0,0,0,0,0,3,3,0,5,0,0,11,34,7,26,3,5,72,1664,272,1790,211,245,4182,91,5,36,7,10,142,12,0,3,0,0,16,59,0,7,3,0,76,63,3,25,0,3,95,49,0,22,0,5,79,93,6,53,9,5,163,387,21,258,24,31,717,802,117,943,95,133,2085,195,108,412,64,54,834,67,39,199,30,13,352,30,23,84,14,12,165,21,10,27,16,3,76,14,10,31,9,4,64,15,10,40,3,0,63,42,5,29,4,8,88,1933,359,2171,272,287,5019,81,4,24,3,4,115,5,0
50502,174,4,84,8,11,287,162,3,21,4,3,187,490,29,210,26,46,803,1052,68,732,49,92,1995,576,46,370,23,39,1059,561,50,413,24,39,1084,273,38,259,35,21,622,112,22,144,25,23,323,26,9,53,7,3,100,5,4,19,3,4,38,3,3,14,0,0,22,0,0,0,0,0,3,0,0,0,4,0,6,9,3,5,0,0,22,63,10,40,3,16,131,3504,296,2366,222,298,6682,124,4,102,10,8,252,26,0,5,0,0,33,266,7,65,13,14,363,187,15,81,11,16,311,164,21,82,10,8,284,389,27,281,20,33,752,1342,122,956,67,62,2546,1537,128,1088,79,80,2916,400,56,344,37,36,873,126,34,167,30,22,376,62,12,82,12,11,174,27,8,60,5,5,109,13,4,30,0,3,54,19,19,50,12,8,101,102,6,88,5,14,219,4785,467,3487,299,328,9360,148,8,81,9,17,263,9,0
50503,72,4,42,4,4,127,64,3,7,0,9,78,158,20,102,9,20,314,296,45,430,16,47,830,170,42,306,16,26,565,239,71,495,23,50,887,119,60,297,25,39,549,23,9,60,6,6,107,6,3,8,0,4,19,3,0,8,0,0,9,0,0,3,0,0,3,0,0,3,0,3,8,0,0,0,0,0,0,4,0,3,0,0,13,35,6,32,5,13,94,1195,269,1797,114,226,3596,88,10,41,4,6,157,11,0,6,0,0,20,116,3,37,0,6,164,73,15,44,0,13,143,59,4,47,8,13,129,94,19,115,14,24,267,461,75,554,33,45,1166,818,234,1406,119,155,2731,132,94,417,59,52,761,24,27,100,8,16,173,13,8,28,6,8,56,10,4,9,3,3,21,3,6,7,0,0,11,5,6,14,0,4,27,43,12,50,3,12,121,1955,507,2873,263,352,5957,79,5,52,6,8,152,3,0
50601,57,3,27,4,4,99,47,0,8,0,4,52,124,8,65,10,20,226,211,36,313,10,39,608,57,20,93,3,11,184,32,15,58,4,6,117,9,4,22,3,8,50,3,0,3,0,0,14,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,11,3,7,36,566,85,603,41,94,1391,49,3,32,5,7,94,8,0,3,0,0,12,65,5,14,0,4,92,38,3,27,5,4,77,56,3,26,0,10,95,102,16,117,11,17,253,317,37,437,20,39,849,112,38,201,20,24,394,45,18,84,10,7,171,6,9,12,3,0,28,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,5,22,0,22,3,3,53,831,129,976,73,126,2131,32,3,25,0,3,65,5,0
50602,64,0,25,3,0,91,85,0,14,0,4,104,248,11,113,7,32,414,558,36,357,20,48,1018,283,7,151,13,25,475,289,27,171,16,31,528,129,9,92,7,19,259,26,3,18,5,3,50,3,0,5,0,0,6,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,14,0,3,0,0,14,29,0,23,4,6,59,1735,95,972,82,164,3043,64,3,45,0,3,112,20,0,9,0,0,32,142,5,37,3,3,190,79,5,48,3,14,147,86,4,49,3,12,158,229,14,128,8,16,391,587,45,440,26,41,1148,789,64,493,46,62,1454,213,7,136,19,21,392,89,3,32,7,11,145,17,3,12,5,0,39,17,0,10,0,0,26,10,0,3,0,0,17,20,0,9,0,0,27,50,3,28,0,3,85,2420,157,1477,122,190,4366,46,5,31,3,3,84,13,0
50603,82,3,21,3,9,126,76,0,19,0,4,104,159,5,77,10,16,269,425,28,335,14,39,843,237,30,201,21,18,507,217,58,281,31,25,606,71,35,169,19,20,317,13,9,53,6,3,86,8,0,9,0,0,20,0,0,5,0,0,5,0,0,0,0,0,5,0,0,7,3,0,6,0,0,0,0,0,3,7,0,3,0,0,16,39,3,14,0,3,56,1332,182,1189,119,153,2972,74,9,59,3,11,150,18,0,4,0,0,24,125,4,46,4,6,188,82,8,30,3,4,129,56,9,47,4,4,115,121,14,73,4,19,229,422,62,454,30,20,993,660,155,702,88,51,1655,108,38,190,42,29,412,25,11,44,7,3,85,3,7,7,3,3,25,7,3,4,0,0,15,0,0,0,0,0,4,7,3,11,4,0,27,60,4,33,4,6,106,1764,342,1710,207,151,4169,63,9,45,6,9,129,10,0
50604,53,10,39,0,5,104,46,0,16,0,3,63,163,20,138,9,24,358,385,43,439,26,71,964,147,24,194,4,30,393,96,37,210,11,28,375,79,40,215,24,26,383,11,4,24,3,3,44,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,14,32,4,25,0,8,69,1023,176,1299,91,196,2783,62,7,48,6,6,135,3,0,4,0,0,6,80,8,38,7,11,137,73,12,55,3,11,155,57,0,60,4,16,139,132,20,117,10,17,300,426,65,618,45,58,1209,418,107,649,57,86,1318,92,43,192,28,32,386,7,4,21,9,3,43,3,0,3,0,0,8,3,0,3,0,0,5,0,0,0,0,3,3,7,4,9,0,3,20,35,5,44,4,6,102,1406,284,1851,172,255,3972,57,6,43,5,12,124,11,0
