SA3_CODE_2016,Tot_persons_C06_M,Tot_persons_C06_F,Tot_persons_C06_P,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Age_0_4_C06_M,Age_0_4_C06_F,Age_0_4_C06_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_5_14_C06_M,Age_5_14_C06_F,Age_5_14_C06_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_15_19_C06_M,Age_15_19_C06_F,Age_15_19_C06_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_20_24_C06_M,Age_20_24_C06_F,Age_20_24_C06_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_25_34_C06_M,Age_25_34_C06_F,Age_25_34_C06_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_35_44_C06_M,Age_35_44_C06_F,Age_35_44_C06_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_45_54_C06_M,Age_45_54_C06_F,Age_45_54_C06_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_55_64_C06_M,Age_55_64_C06_F,Age_55_64_C06_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_65_74_C06_M,Age_65_74_C06_F,Age_65_74_C06_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_75_84_C06_M,Age_75_84_C06_F,Age_75_84_C06_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_grp_85ov_C06_M,Age_grp_85ov_C06_F,Age_grp_85ov_C06_P,Age_grp_85ov_C11_M,Age_grp_85ov_C11_F,Age_grp_85ov_C11_P,Age_grp_85ov_C16_M,Age_grp_85ov_C16_F,Age_grp_85ov_C16_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,IP_Abor_C06_M,IP_Abor_C06_F,IP_Abor_C06_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Tor_Strt_Is_2006_Ce_M,IP_Tor_Strt_Is_2006_Ce_F,IP_Tor_Strt_Is_2006_Ce_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2006_Ce_M,IP_B_Ab_To_St_Is_2006_Ce_F,IP_B_Ab_To_St_Is_2006_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_Tot_2006_Ce_M,IP_Tot_2006_Ce_F,IP_Tot_2006_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,Brthplace_Aust_2006_Ce_M,Brthplace_Aust_2006_Ce_F,Brthplace_Aust_2006_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Elsewhere_2006_Ce_M,Brthplace_Elsewhere_2006_Ce_F,Brthplace_Elsewhere_2006_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,LSH_Eng_only_2006_Ce_M,LSH_Eng_only_2006_Ce_F,LSH_Eng_only_2006_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Oth_Lan_2006_Ce_M,LSH_Oth_Lan_2006_Ce_F,LSH_Oth_Lan_2006_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,Aust_citiz_C06_M,Aust_citiz_C06_F,Aust_citiz_C06_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P
50402,19592,18909,38504,20733,19681,40412,21848,20184,42032,1146,1033,2183,1154,1083,2236,1145,1008,2153,3067,2820,5891,2866,2615,5479,2680,2560,5242,1613,1456,3067,1592,1444,3040,1439,1286,2729,1199,889,2087,1449,1029,2477,1392,1016,2414,1995,1826,3819,2238,1779,4019,2699,2067,4764,2992,3076,6072,2931,2875,5802,2831,2555,5381,2973,3052,6018,3202,3259,6455,3346,3254,6598,2542,2449,4990,2717,2802,5523,2898,2833,5736,1269,1275,2543,1632,1626,3258,2188,2203,4393,664,749,1415,770,809,1579,950,1007,1952,139,286,425,188,355,542,279,400,683,54,89,139,60,84,141,64,105,174,598,359,959,828,414,1246,994,459,1450,8,3,9,3,6,7,14,7,21,3,3,3,15,5,18,30,4,35,606,364,967,849,424,1275,1036,465,1501,13862,13265,27124,13631,13774,27407,15408,14018,29428,4628,4607,9241,5992,4870,10859,5174,4993,10166,16954,17198,34157,17374,17649,35025,17556,17675,35228,805,947,1751,980,1114,2096,1260,1446,2706,16369,16696,33061,16866,17306,34174,17314,17532,34849
50403,43972,44510,88478,51334,51802,103138,63808,64736,128540,3548,3284,6827,4023,3727,7745,4986,4740,9724,7638,7013,14651,8172,7514,15685,9495,8804,18302,3487,3278,6767,4008,3768,7780,4557,4146,8698,2830,2840,5668,3534,3475,7009,4501,4538,9038,5804,6522,12321,6927,7320,14248,9931,10471,20403,7114,7646,14761,7845,8453,16300,9047,9655,18706,6013,5985,11997,7247,7439,14681,8780,9014,17795,4087,3981,8070,5142,5117,10259,6435,6608,13046,2163,2168,4330,2803,2887,5695,3858,4049,7906,1077,1317,2391,1296,1519,2811,1733,1905,3641,218,477,690,341,584,921,486,797,1283,221,228,445,246,277,529,409,641,1054,1062,1216,2278,1304,1547,2850,1566,1780,3353,37,33,71,31,33,63,46,42,88,18,11,32,26,19,47,31,48,74,1113,1258,2378,1362,1602,2963,1645,1865,3516,28488,28933,57417,32951,32995,65948,38507,38638,77141,12049,12485,24535,15292,15985,31279,20845,21709,42552,34973,35367,70337,40479,40623,81104,46471,46510,92980,6080,6413,12494,8024,8476,16503,13118,13768,26885,37114,37795,74911,42648,43078,85722,51319,51540,102862
50501,74004,75671,149675,75373,77045,152423,76684,78041,154730,4513,4124,8629,4711,4537,9249,4507,4272,8781,11147,10712,21857,10405,9803,20206,10665,10112,20772,6851,6453,13306,6278,5968,12247,5574,5177,10749,5592,4880,10477,5708,5145,10845,5201,4675,9871,8072,8243,16318,8277,8126,16404,8835,8481,17320,10801,12306,23110,10567,11429,21990,10054,10763,20815,12100,13269,25376,11625,12936,24563,11349,12186,23534,8918,8384,17306,10160,10251,20411,10175,10772,20949,3588,3764,7353,4776,4719,9494,6932,6936,13869,1956,2579,4541,2200,2830,5026,2524,3140,5661,462,949,1411,666,1310,1979,863,1539,2401,563,695,1262,519,662,1178,446,746,1194,316,332,651,389,414,803,450,483,932,25,10,35,18,27,46,22,21,43,5,6,12,21,10,34,14,17,29,348,347,701,424,454,877,486,516,1001,44420,45431,89846,44139,45224,89360,44529,45130,89658,25501,26643,52145,28207,29221,57434,28733,29829,58564,64915,66225,131141,65667,66771,132441,65654,66220,131876,5852,6747,12605,6978,8013,14991,7877,9058,16936,62048,64088,126132,62765,64902,127664,64105,65691,129791
50502,77868,82583,160453,87634,90795,178432,94036,98391,192425,4790,4566,9355,5832,5649,11476,6305,5803,12114,9055,8680,17741,9811,9322,19132,10532,10180,20715,5118,4903,10022,5114,4824,9937,4907,4901,9804,5949,5947,11903,6663,6521,13191,5985,5952,11938,11969,12342,24313,15478,14949,30427,17847,17733,35583,11704,11637,23345,13064,12888,25953,13733,13908,27648,10147,11000,21154,11040,11269,22310,11884,12078,23959,8335,9199,17536,9026,10173,19200,9645,10648,20296,5958,6960,12916,6270,7324,13591,7052,8497,15551,3854,5254,9108,4001,5325,9323,4478,5815,10291,974,2092,3070,1347,2543,3888,1655,2878,4532,578,736,1313,717,887,1604,881,1312,2186,803,1013,1816,976,1151,2126,939,1043,1988,24,24,46,34,26,60,43,27,65,32,16,41,18,19,38,16,13,27,859,1046,1905,1027,1193,2226,996,1081,2079,46708,50211,96919,50083,53017,103100,51994,54749,106746,24943,26768,51716,31391,32445,63836,35663,37094,72762,56590,60445,117037,60738,63400,124136,62434,64935,127369,15966,17529,33490,21164,22647,43804,25624,27335,52961,64699,69473,134172,69203,73630,142837,72857,77174,150029
50503,54993,55949,110941,75236,76867,152104,92891,95067,187960,4594,4382,8979,6601,6296,12901,7663,7304,14967,9682,9095,18777,12415,11807,24226,14472,13739,28207,4158,3884,8040,5854,5502,11355,6876,6533,13415,3563,3616,7173,4952,5098,10056,6485,6299,12780,7733,8277,16013,11036,11719,22751,14200,15217,29419,9011,9496,18506,12182,12752,24933,13910,14355,28265,6733,6921,13654,9644,9753,19396,12668,12936,25607,4890,5008,9899,6337,6711,13045,8031,8624,16654,2862,3039,5903,3810,4071,7881,5287,5815,11103,1486,1650,3134,1879,2234,4110,2563,3082,5641,285,575,857,528,913,1444,726,1165,1895,264,348,609,370,505,873,560,868,1427,849,967,1819,1029,1165,2199,1231,1334,2568,37,20,61,35,33,72,42,34,78,19,20,33,25,15,42,25,29,58,910,1005,1913,1091,1217,2309,1304,1399,2706,31851,32464,64321,41268,42226,83498,49136,49825,98960,19287,19955,39244,29651,30806,60458,37684,39332,77010,43554,44423,87975,58179,59695,117870,68917,70153,139070,8248,8704,16955,13118,13802,26919,18505,19708,38213,44613,45869,90475,58810,60720,119533,72456,74528,146989
50601,25046,25497,50537,31042,31253,62297,39594,40002,79602,1735,1705,3437,2577,2372,4948,3588,3368,6961,3921,3705,7624,4281,4145,8420,5499,5271,10765,2045,1989,4041,2289,2161,4449,2361,2331,4691,1742,1717,3455,2342,2282,4625,2628,2606,5239,2959,2996,5953,4660,4657,9317,6699,7029,13728,3469,3572,7041,4146,4180,8319,5770,5550,11323,3453,3824,7284,4083,4199,8287,4829,4872,9694,3058,2941,6001,3433,3677,7110,3872,4263,8139,1641,1655,3298,2046,1989,4033,2753,2823,5577,826,993,1825,943,1169,2120,1225,1342,2567,189,390,578,241,414,663,372,542,917,84,134,221,110,176,285,305,493,797,681,713,1396,845,837,1679,938,1015,1955,15,10,25,15,18,37,23,27,43,3,3,4,16,15,27,12,21,32,704,727,1428,878,866,1740,968,1064,2029,16311,16423,32742,19781,19839,39617,23399,23325,46722,6902,7353,14260,9121,9560,18679,13473,14084,27554,22149,22561,44713,26290,26487,52781,29807,29951,59756,1375,1530,2906,2867,3144,6017,7247,7672,14919,21098,21521,42619,25348,25764,51119,31418,31412,62831
50602,27378,27399,54781,32599,31205,63804,36010,34707,70718,1656,1523,3181,2076,2005,4078,2284,2238,4522,2675,2512,5179,2909,2746,5653,3210,3030,6238,1527,1497,3027,1676,1564,3238,1605,1493,3103,2428,2487,4921,3057,2847,5902,3235,2896,6138,5114,5059,10179,7031,6409,13436,8371,7860,16234,4334,3899,8232,5196,4553,9751,5584,5079,10667,3567,3444,7014,4096,3708,7804,4267,3933,8202,2777,2681,5458,3178,3130,6311,3534,3496,7033,1728,1971,3697,1864,1977,3841,2247,2323,4568,1271,1687,2960,1144,1533,2672,1199,1543,2744,300,638,942,378,744,1118,467,806,1279,352,323,677,502,482,983,539,688,1224,599,682,1284,629,762,1396,676,717,1393,24,17,43,14,17,32,12,7,23,12,17,30,18,19,36,22,13,38,639,717,1355,660,799,1458,706,747,1452,15977,16235,32206,17032,17050,34082,17886,17420,35307,8579,8646,17224,12709,11968,24676,14518,14044,28561,20297,20452,40745,21818,21324,43138,22345,21425,43773,4470,4800,9268,7987,7832,15823,10117,10128,20243,21111,21668,42778,22768,22765,45534,24376,23840,48216
50603,39334,41090,80423,44141,44622,88764,46691,46908,93597,2102,2005,4107,2551,2337,4885,2643,2561,5201,5136,4849,9992,5148,4924,10074,5647,5280,10926,3569,3364,6932,3411,3214,6628,3379,3057,6435,4175,3934,8106,5027,4546,9570,4694,4011,8708,5326,5122,10448,7230,6305,13537,7981,7413,15396,5182,5655,10837,5671,5783,11452,6234,6232,12466,5466,6058,11525,5536,6026,11562,5659,5796,11451,4198,4166,8362,4711,4957,9672,4671,5160,9826,2246,2587,4835,2694,2986,5681,3427,3637,7061,1483,2253,3743,1571,2191,3758,1662,2248,3909,440,1092,1538,598,1347,1945,703,1512,2209,427,505,932,549,672,1219,795,1059,1851,438,487,927,469,481,954,424,492,918,11,5,16,12,9,18,11,5,14,12,13,22,8,10,15,4,11,18,460,508,970,488,498,984,440,509,948,21572,22680,44249,21448,22148,43598,20758,21223,41983,15098,15943,31040,20216,20410,40632,23447,23221,46671,28352,29785,58145,27852,28600,56446,25916,26269,52184,8703,9326,18028,13917,13955,27875,18372,18236,36611,30626,32473,63099,31334,32606,63937,31933,32801,64733
50604,45847,45726,91582,53754,52832,106584,60000,58066,118073,3387,3281,6668,4087,3826,7910,4426,4274,8698,6990,6543,13534,7669,7015,14682,8323,7635,15957,3496,3271,6765,3980,3739,7721,4040,3670,7713,3629,3362,6988,4156,3781,7934,4382,3831,8213,6715,6739,13455,8501,8275,16782,9824,9363,19190,6706,6703,13406,7894,7840,15735,9034,8551,17587,6055,6364,12420,6689,6818,13508,7612,7294,14905,4964,4719,9685,5700,5740,11440,5885,6102,11985,2397,2624,5021,3234,3324,6559,4060,4225,8281,1255,1546,2804,1467,1793,3260,1874,2239,4114,269,570,835,371,677,1054,554,876,1431,174,262,439,327,421,751,544,866,1410,1227,1087,2311,1298,1213,2514,1382,1290,2671,18,25,45,25,22,52,11,21,32,33,20,48,25,20,51,24,19,42,1274,1127,2409,1356,1258,2611,1417,1332,2753,28622,28130,56749,29777,29778,59557,30976,29468,60443,14216,14713,28927,20323,19901,40225,25623,25471,51096,36620,36950,73570,38136,38288,76432,37087,36322,73408,6052,6482,12536,11508,11720,23227,18860,18889,37750,37663,38097,75766,40811,41105,81920,44150,43271,87419
50605,24577,24960,49534,26533,27030,53563,28458,28995,57449,1487,1463,2950,1781,1650,3430,1815,1710,3523,3654,3373,7033,3649,3507,7152,3868,3783,7653,2006,1993,4003,2048,1952,4000,2011,1893,3906,1617,1465,3085,1707,1672,3378,1737,1572,3315,2881,2868,5749,3150,3101,6248,3509,3574,7084,3483,3698,7182,3686,3779,7463,3794,3879,7678,3517,3770,7290,3652,3839,7491,3967,3999,7971,3166,3147,6315,3376,3557,6933,3335,3582,6914,1668,1773,3446,2130,2246,4371,2695,2867,5558,872,988,1864,1074,1242,2316,1353,1581,2933,219,411,629,288,486,767,366,558,922,135,163,296,124,169,296,150,208,360,350,432,780,415,463,878,472,519,997,4,3,14,10,5,18,16,12,26,5,6,10,8,7,19,4,6,15,361,443,799,435,474,909,500,543,1034,16694,16810,33501,17779,18031,35803,18612,18649,37263,6384,6772,13160,7257,7684,14943,8037,8656,16696,21972,22138,44112,23142,23613,46750,23620,23845,47468,1392,1650,3037,1982,2242,4226,3169,3622,6796,21204,21746,42947,22530,23242,45781,23771,24282,48047
50606,6713,6353,13061,9050,8754,17805,13631,13241,26873,413,382,799,736,616,1346,1205,1118,2323,1167,1069,2234,1436,1401,2835,2106,1971,4077,517,494,1012,660,631,1294,852,851,1697,300,281,582,564,567,1131,855,935,1790,640,689,1327,1030,1033,2060,2234,2231,4461,1157,1133,2289,1393,1447,2840,1866,1861,3730,1048,999,2048,1326,1311,2635,1908,1799,3706,877,740,1612,1067,981,2046,1317,1309,2626,382,350,739,584,489,1075,878,738,1617,183,151,327,208,207,412,323,319,646,33,60,91,49,77,129,88,103,189,20,27,46,39,44,81,65,94,157,59,48,110,129,113,241,274,252,527,4,0,10,5,8,18,5,9,13,0,0,0,0,0,0,4,0,4,65,53,124,131,122,253,282,260,544,4838,4559,9397,6397,6289,12686,9349,9015,18357,1534,1526,3066,2204,2095,4302,3376,3427,6799,6069,5947,12019,8057,8042,16102,11240,11251,22490,233,236,465,360,394,754,1212,1258,2470,5718,5639,11358,7680,7675,15356,11058,10994,22047
50607,18807,19637,38445,19941,20865,40809,20580,21466,42042,894,877,1771,1020,1053,2073,1038,933,1973,1961,1716,3681,1968,1828,3795,2171,1970,4138,1607,1355,2960,1477,1264,2744,1454,1243,2695,2177,2066,4244,2124,2137,4260,1830,1832,3671,3007,2892,5901,3538,3309,6851,3627,3487,7116,2504,2581,5086,2607,2695,5301,2691,2719,5414,2530,2842,5375,2505,2776,5284,2499,2764,5261,2143,2124,4264,2465,2554,5019,2365,2795,5157,958,1211,2165,1278,1391,2668,1785,1879,3658,750,1240,1996,648,1075,1725,755,1070,1828,268,728,996,322,782,1108,358,778,1136,370,416,793,423,424,849,344,432,771,161,173,335,225,205,428,270,249,514,3,3,4,3,0,3,3,0,6,6,9,20,4,3,9,10,3,10,175,179,356,231,210,441,283,251,535,11094,11769,22860,11466,12204,23670,11788,12196,23984,5992,6338,12322,7110,7400,14510,7361,7780,15140,14047,14851,28898,14630,15418,30048,14773,15182,29954,3152,3407,6565,3991,4294,8284,4413,4853,9271,14331,15436,29770,15062,16191,31252,15705,16489,32190
50701,35826,36236,72055,43552,43860,87415,50322,51705,102028,2574,2547,5123,3465,3223,6692,3743,3729,7475,5310,5044,10355,5975,5702,11674,6679,6379,13052,2535,2512,5040,2785,2799,5587,3160,3059,6210,2547,2354,4903,3059,2980,6035,3256,3260,6517,5485,5446,10936,6968,6938,13910,8002,8473,16475,5786,5988,11772,7159,7155,14313,8087,8028,16114,4742,4952,9689,5771,5827,11593,6882,6991,13872,3453,3433,6884,4215,4411,8618,5025,5438,10461,2139,2138,4278,2527,2602,5137,3297,3485,6781,1018,1328,2344,1321,1615,2931,1718,1950,3660,234,497,732,303,620,924,485,925,1413,276,180,465,254,295,552,436,598,1034,575,619,1189,735,791,1528,741,776,1516,8,13,22,22,14,32,16,8,22,12,15,27,14,16,31,24,26,44,596,648,1241,764,826,1594,774,811,1585,22882,23570,46445,27285,27733,55016,29937,30638,60572,10294,10281,20577,14051,14159,28209,17054,17810,34865,27721,28355,56073,33295,33644,66938,36588,37291,73877,5850,5972,11824,8186,8477,16665,10639,11355,21991,30147,31064,61216,35508,36448,71950,39941,41376,81313
50702,15648,16010,31661,16418,17211,33626,17684,18920,36605,873,833,1713,946,880,1826,914,940,1853,1615,1555,3168,1721,1719,3435,1795,1828,3629,913,869,1780,810,829,1640,853,916,1770,960,884,1842,1006,1071,2076,936,1056,1992,2090,2136,4220,2333,2300,4632,2607,2777,5386,2560,2649,5211,2409,2515,4921,2498,2540,5040,2507,2489,5000,2482,2634,5112,2719,2783,5496,1987,1941,3929,2291,2320,4613,2443,2539,4981,1166,1277,2445,1301,1426,2732,1648,1833,3472,790,1012,1796,847,1042,1887,935,1128,2067,188,372,560,279,486,761,328,577,901,317,292,605,372,307,682,253,362,614,205,196,399,211,239,452,242,226,462,6,9,12,4,0,4,7,8,16,4,0,5,6,4,14,3,4,12,211,200,411,228,241,470,246,242,486,9754,10345,20102,10412,11087,21496,10919,11804,22726,4439,4540,8980,4943,5164,10112,5067,5428,10503,12272,12745,25010,13264,13845,27108,13888,14641,28523,2044,2303,4341,2153,2532,4683,2199,2689,4880,12915,13682,26601,13588,14480,28074,14199,15397,29598
50703,12001,11188,23198,14872,14356,29227,19970,18948,38918,866,891,1757,1295,1300,2597,1759,1634,3391,1908,1717,3625,2106,1999,4104,2742,2544,5291,789,685,1475,1034,944,1974,1198,1101,2296,874,839,1716,1056,1088,2144,1483,1395,2875,1915,1734,3649,2639,2527,5166,3810,3772,7581,1936,1645,3577,2267,2149,4416,3178,2781,5961,1473,1353,2821,1838,1619,3455,2423,2208,4638,1131,1094,2229,1299,1327,2626,1653,1656,3305,705,717,1426,853,794,1651,1078,1084,2162,340,387,727,402,440,844,536,565,1098,66,133,196,83,173,258,123,200,324,20,35,54,58,59,113,121,204,324,556,351,905,683,417,1102,842,531,1371,8,15,23,13,11,28,9,3,9,7,4,7,8,3,13,20,4,27,564,369,933,708,434,1143,869,534,1406,7778,7174,14950,9025,9223,18244,11684,10858,22541,3000,2934,5932,4588,4057,8639,6730,6659,13387,9683,9581,19267,11779,11903,23680,13950,13864,27816,651,703,1359,1354,1480,2830,3625,3794,7422,9135,9132,18266,11180,11448,22629,14435,14293,28729
50704,45561,50026,95592,47387,50984,98370,48603,52076,100677,2417,2265,4683,2620,2416,5038,2608,2421,5027,6202,5936,12138,5999,5623,11621,6276,5898,12170,3959,3972,7930,3672,3686,7364,3406,3313,6721,3659,3595,7251,3845,3676,7520,3563,3310,6870,4682,4904,9589,5458,5360,10823,5837,5758,11591,5885,7088,12970,6003,6832,12832,5946,6649,12600,7149,8210,15360,6801,7836,14635,6527,7418,13945,5594,5641,11230,6206,6717,12931,6223,6951,13168,3115,3649,6767,3587,3917,7507,4646,4961,9608,2283,3381,5668,2344,3200,5543,2449,3290,5738,615,1392,2009,845,1717,2559,1128,2121,3244,420,640,1063,526,622,1150,522,805,1329,243,270,514,259,286,545,345,329,670,5,3,12,12,8,21,9,3,15,5,8,16,4,7,6,3,10,10,254,283,540,270,297,570,357,344,699,28454,31257,59711,28977,31356,60325,29662,31429,61094,14445,16013,30458,16180,17509,33691,16573,18256,34830,36442,39923,76366,37166,39807,76971,36947,38948,75897,6970,7985,14951,8228,9415,17646,9320,10729,20048,38301,42169,80466,39217,42696,81917,40237,43200,83433
50705,41904,42406,84306,51853,52253,104105,62028,63083,125114,3005,2977,5977,4256,4066,8324,4773,4636,9411,6906,6641,13545,7841,7529,15364,9437,9064,18499,3235,2993,6225,4077,3769,7846,4190,4020,8213,2707,2630,5339,3713,3406,7111,4359,4151,8510,5158,5369,10520,6731,6903,13629,8944,9278,18227,6490,6773,13257,7674,8073,15751,8418,8782,17195,5378,5392,10774,7103,7038,14139,8554,8666,17215,4122,4159,8282,4859,5070,9927,6112,6306,12412,2891,3004,5901,3314,3493,6806,4297,4556,8850,1648,1866,3518,1805,2181,3983,2259,2593,4857,359,604,961,488,734,1225,686,1025,1712,145,210,350,233,285,521,304,384,696,516,595,1109,819,859,1673,1185,1264,2443,16,17,27,22,16,41,34,30,63,7,8,21,9,15,25,23,22,52,537,622,1159,845,891,1739,1240,1315,2560,26776,27239,54012,32438,32996,65429,37572,38213,75785,11680,12094,23775,16093,16636,32732,19304,20347,39655,37305,38001,75304,45950,46663,92619,52801,53746,106543,1622,1796,3419,2831,3239,6065,4455,5216,9673,34615,35386,70000,41530,42602,84130,48598,49893,98491
50901,26346,26250,52592,27569,27789,55357,29638,29530,59173,1743,1619,3359,1858,1777,3641,1741,1601,3345,4060,3842,7897,4038,3801,7839,4041,3720,7766,1895,1672,3567,1826,1631,3462,1888,1673,3558,1286,1154,2438,1443,1225,2668,1445,1188,2635,2743,2827,5570,2716,2894,5606,3042,3053,6093,3715,3886,7608,3479,3768,7250,3314,3531,6842,3952,3976,7924,4066,4122,8184,4087,4212,8297,3260,3136,6396,3771,3716,7488,4301,4327,8630,2151,2112,4263,2543,2543,5081,3409,3463,6871,1256,1464,2718,1435,1610,3045,1772,1890,3659,294,567,856,393,695,1095,597,864,1467,147,156,302,154,164,314,193,252,449,863,812,1675,1065,997,2062,1157,935,2090,11,15,21,9,3,15,20,19,42,9,6,18,14,11,22,18,5,24,881,830,1712,1084,1008,2096,1201,962,2159,20313,20026,40336,21051,21271,42325,21798,21304,43109,4279,4559,8838,5133,5348,10484,5282,5726,11000,23661,23926,47584,24547,25191,49741,25030,25380,50411,1083,1054,2139,1463,1677,3138,1818,1948,3764,23046,23297,46347,23958,24711,48667,24857,25362,50220
50902,25882,24533,50411,27475,25891,53373,29063,26872,55935,1663,1649,3309,1833,1662,3492,1646,1528,3177,4030,3643,7671,3876,3639,7514,3552,3396,6947,1489,1246,2733,1581,1290,2878,1549,1246,2787,1134,1041,2173,1292,1047,2347,1417,1086,2497,2509,2676,5186,2544,2708,5249,2944,2885,5827,3760,3694,7455,3442,3574,7021,3334,3139,6469,4018,3807,7822,4270,3965,8238,4207,4004,8211,3652,3324,6976,4202,3879,8077,4619,4245,8864,2325,1940,4265,2790,2420,5206,3728,3225,6953,1089,1091,2180,1343,1234,2574,1663,1565,3226,222,423,647,304,475,779,403,561,964,313,180,496,242,223,465,281,270,557,1038,1098,2131,1105,1252,2358,1180,1200,2382,19,6,23,10,22,36,8,13,19,22,10,31,8,11,21,7,8,19,1070,1115,2186,1126,1286,2414,1195,1219,2416,20336,19117,39451,21076,19858,40931,20831,19289,40123,3529,3717,7240,4293,4399,8697,5042,4724,9763,23546,22529,46078,24552,23483,48034,24529,23195,47728,701,710,1402,1103,1034,2136,1308,1245,2549,22697,21691,44394,23572,22603,46180,23950,22663,46617
50903,10103,9745,19850,10859,9853,20710,10355,9889,20245,677,711,1387,751,740,1489,692,646,1335,1545,1508,3048,1425,1413,2835,1343,1325,2672,600,523,1116,556,494,1054,490,450,943,464,452,909,457,398,854,442,379,813,1129,1103,2225,1240,1114,2356,1094,1089,2183,1486,1446,2930,1577,1376,2951,1198,1176,2376,1592,1465,3056,1690,1468,3159,1491,1441,2924,1365,1160,2521,1573,1318,2897,1585,1532,3121,757,729,1492,978,831,1813,1281,995,2276,382,453,831,460,479,944,573,625,1193,111,210,320,145,219,366,184,231,412,48,56,106,73,70,144,59,57,114,400,465,861,483,495,982,464,473,940,0,3,4,6,6,17,3,7,13,12,9,20,3,11,18,17,18,39,411,474,889,498,516,1016,488,502,988,8520,7956,16477,8709,8083,16794,7911,7454,15365,1021,1205,2227,1358,1326,2685,1228,1340,2563,9469,9107,18576,9800,9125,18926,8943,8528,17468,195,227,422,340,357,692,345,376,725,9149,8739,17886,9446,8823,18273,8745,8343,17087
