SA3_CODE_2016,C06_CFC_SMS_MRM_NDC_UR_1,C06_CFC_SMS_MRM_NDC_UR_2,C06_CFC_SMS_MRM_NDC_UR_3,C06_CFC_SMS_MRM_NDC_UR_4mo,C06_CFC_SMS_MRM_NDC_UR_Total,C06_CFC_SMS_M_DfM_NDC_UR_1,C06_CFC_SMS_M_DfM_NDC_UR_2,C06_CFC_SMS_M_DfM_NDC_UR_3,C06_CFC_SMS_M_DfM_NDC_UR_4mo,C06_CFC_SMS_M_DfM_NDC_UR_Tot,C06_CFC_SMS_Tot_NDC_UR_1,C06_CFC_SMS_Tot_NDC_UR_2,C06_CFC_SMS_Tot_NDC_UR_3,C06_CFC_SMS_Tot_NDC_UR_4mo,C06_CFC_SMS_Tot_NDC_UR_Tot,C06_1_PF_NDC_UR_1,C06_1_PF_NDC_UR_2,C06_1_PF_NDC_UR_3,C06_1_PF_NDC_UR_4mo,C06_1_PF_NDC_UR_Tot,C06_Tot_NDC_UR_1,C06_Tot_NDC_UR_2,C06_Tot_NDC_UR_3,C06_Tot_NDC_UR_4mo,C06_Tot_NDC_UR_Tot,C11_CFC_SMS_MRM_NDC_UR_1,C11_CFC_SMS_MRM_NDC_UR_2,C11_CFC_SMS_MRM_NDC_UR_3,C11_CFC_SMS_MRM_NDC_UR_4mo,C11_CFC_SMS_MRM_NDC_UR_Tot,C11_CFC_SMS_M_DfM_NDC_UR_1,C11_CFC_SMS_M_DfM_NDC_UR_2,C11_CFC_SMS_M_DfM_NDC_UR_3,C11_CFC_SMS_M_DfM_NDC_UR_4mo,C11_CFC_SMS_M_DfM_NDC_UR_Tot,C11_CFC_SMS_Tot_NDC_UR_1,C11_CFC_SMS_Tot_NDC_UR_2,C11_CFC_SMS_Tot_NDC_UR_3,C11_CFC_SMS_Tot_NDC_UR_4mo,C11_CFC_SMS_Tot_NDC_UR_Tot,C11_1_PF_NDC_UR_1,C11_1_PF_NDC_UR_2,C11_1_PF_NDC_UR_3,C11_1_PF_NDC_UR_4mo,C11_1_PF_NDC_UR_Tot,C11_Tot_NDC_UR_1,C11_Tot_NDC_UR_2,C11_Tot_NDC_UR_3,C11_Tot_NDC_UR_4mo,C11_Tot_NDC_UR_Tot,C16_CFC_SMS_MRM_NDC_UR_1,C16_CFC_SMS_MRM_NDC_UR_2,C16_CFC_SMS_MRM_NDC_UR_3,C16_CFC_SMS_MRM_NDC_UR_4mo,C16_CFC_SMS_MRM_NDC_UR_Tot,C16_CFC_SMS_M_DfM_NDC_UR_1,C16_CFC_SMS_M_DfM_NDC_UR_2,C16_CFC_SMS_M_DfM_NDC_UR_3,C16_CFC_SMS_M_DfM_NDC_UR_4mo,C16_CFC_SMS_M_DfM_NDC_UR_Tot,C16_CFC_SMS_Tot_NDC_UR_1,C16_CFC_SMS_Tot_NDC_UR_2,C16_CFC_SMS_Tot_NDC_UR_3,C16_CFC_SMS_Tot_NDC_UR_4mo,C16_CFC_SMS_Tot_NDC_UR_Tot,C16_1_PF_NDC_UR_1,C16_1_PF_NDC_UR_2,C16_1_PF_NDC_UR_3,C16_1_PF_NDC_UR_4mo,C16_1_PF_NDC_UR_Tot,C16_Tot_NDC_UR_1,C16_Tot_NDC_UR_2,C16_Tot_NDC_UR_3,C16_Tot_NDC_UR_4mo,C16_Tot_NDC_UR_Tot
30605,750,1001,463,177,2386,243,205,89,64,602,994,1207,548,239,2986,555,351,145,79,1134,1551,1559,692,318,4117,760,973,430,193,2352,248,275,115,82,723,1014,1251,541,275,3077,629,401,167,89,1282,1642,1653,707,364,4361,643,953,394,170,2160,279,295,148,65,787,921,1247,548,231,2952,606,376,158,87,1225,1525,1628,703,318,4178
30701,935,1367,760,290,3352,261,231,120,78,693,1203,1599,877,366,4045,452,261,117,52,885,1654,1866,995,413,4922,964,1317,775,287,3338,312,276,138,78,807,1272,1591,915,369,4148,461,312,121,65,965,1735,1908,1033,431,5108,883,1288,688,238,3102,312,260,123,47,745,1193,1552,814,288,3842,480,334,138,62,1020,1669,1888,953,353,4866
30702,906,1315,685,314,3229,187,194,98,49,526,1092,1504,784,366,3754,460,306,124,75,964,1559,1815,908,444,4718,891,1218,630,331,3063,278,229,102,69,684,1168,1444,735,393,3744,488,321,143,81,1024,1651,1764,883,476,4775,851,1173,646,283,2950,274,232,133,51,685,1123,1401,773,340,3635,476,369,147,86,1073,1600,1765,920,425,4709
30703,868,1176,598,246,2887,196,173,95,45,509,1062,1351,689,289,3392,487,313,111,54,967,1548,1662,798,350,4362,845,1097,534,266,2737,256,192,108,58,613,1101,1296,637,324,3354,522,344,168,75,1105,1624,1636,805,400,4463,824,999,487,238,2541,251,221,102,68,649,1072,1218,591,312,3194,530,354,150,65,1099,1600,1574,744,374,4290
30801,777,1061,536,210,2590,224,197,90,49,563,1006,1255,624,261,3151,234,160,67,36,498,1241,1411,695,301,3647,766,1134,580,212,2696,263,196,88,40,588,1033,1332,664,258,3283,256,175,67,45,541,1289,1505,731,298,3824,676,1035,530,199,2442,229,216,88,45,579,901,1251,615,246,3013,309,188,85,46,631,1208,1439,701,295,3644
30803,2365,3134,1374,534,7403,690,550,246,118,1610,3053,3687,1615,657,9008,1631,1060,406,203,3292,4687,4744,2023,858,12306,2549,3286,1363,537,7735,844,719,276,135,1979,3394,4007,1635,675,9717,1672,1067,426,189,3357,5066,5073,2062,868,13073,2584,3370,1381,494,7825,834,785,315,146,2080,3416,4153,1694,642,9909,1720,1190,504,250,3667,5136,5343,2204,888,13570
30804,371,553,287,106,1321,109,94,33,18,255,487,652,314,129,1578,136,97,41,17,289,620,748,352,150,1866,385,512,290,102,1291,84,89,42,20,237,473,599,330,123,1524,148,93,31,16,300,626,699,361,140,1823,330,490,254,104,1185,74,96,33,22,227,404,592,289,127,1411,106,77,35,20,241,516,672,319,143,1651
30805,1380,2003,790,308,4485,443,392,163,60,1059,1824,2395,951,366,5542,692,430,188,71,1385,2517,2831,1144,440,6930,1496,2111,843,296,4751,587,462,179,79,1304,2085,2576,1021,378,6059,674,426,178,68,1359,2762,3003,1200,449,7413,1550,2229,852,284,4918,582,520,219,75,1396,2131,2745,1076,366,6313,773,537,226,91,1623,2903,3284,1296,456,7938
30901,1216,1335,428,96,3079,335,175,52,14,575,1554,1515,482,106,3658,817,368,104,29,1328,2370,1885,588,136,4980,1282,1634,472,100,3489,387,249,68,22,727,1664,1889,538,127,4216,930,464,125,31,1540,2593,2350,661,156,5753,1419,1784,542,105,3857,448,338,77,16,876,1865,2123,622,122,4733,945,497,111,29,1582,2806,2618,736,148,6314
30902,1138,1392,477,143,3141,299,238,72,25,633,1433,1621,555,165,3773,918,475,133,37,1567,2351,2096,684,204,5339,1174,1439,505,113,3232,416,273,85,29,804,1589,1711,593,143,4030,956,515,148,50,1666,2550,2221,736,199,5700,1175,1673,533,124,3506,372,312,88,32,805,1549,1983,622,162,4314,911,513,133,40,1598,2459,2497,750,201,5911
30903,1250,1386,435,113,3181,354,260,64,28,704,1604,1645,496,136,3880,1114,588,127,28,1852,2720,2232,623,159,5735,1398,1569,438,127,3535,403,300,83,33,822,1802,1872,522,166,4351,1162,590,158,33,1949,2962,2464,682,197,6303,1556,1680,444,104,3776,463,320,89,37,906,2012,2003,527,140,4688,1131,635,175,37,1982,3144,2643,702,179,6664
30904,433,594,253,79,1364,106,84,26,16,238,537,683,282,95,1598,253,148,38,15,460,792,830,321,112,2055,460,582,252,83,1386,129,117,31,17,291,589,697,289,97,1678,219,136,48,19,432,814,835,336,121,2108,455,597,245,59,1363,150,113,37,24,326,605,713,290,84,1686,232,140,45,16,439,839,849,333,99,2122
30905,907,1282,498,143,2836,170,149,49,18,383,1076,1434,544,158,3219,451,328,84,28,891,1530,1760,631,186,4110,1007,1506,555,160,3229,205,196,68,28,504,1208,1709,624,190,3728,478,328,112,37,949,1691,2031,735,220,4683,1081,1658,551,163,3454,246,220,76,29,566,1330,1878,627,186,4017,460,345,101,23,937,1787,2226,729,213,4951
30906,1787,2270,805,245,5106,404,332,137,33,905,2193,2598,941,274,6007,988,612,200,70,1872,3180,3210,1144,348,7882,1917,2524,858,270,5573,523,439,146,59,1163,2444,2963,1010,327,6741,1095,662,205,74,2036,3533,3625,1215,403,8778,1941,2492,826,269,5527,591,525,145,69,1333,2532,3022,966,341,6858,1105,737,259,73,2173,3637,3761,1229,416,9035
30907,2073,2865,1114,335,6387,509,431,161,62,1158,2587,3296,1273,395,7542,931,683,212,72,1890,3515,3974,1479,465,9431,2896,4266,1532,485,9185,817,744,271,137,1967,3711,5012,1806,621,11155,1344,996,355,129,2830,5057,6007,2160,752,13984,3591,5159,1816,590,11150,1144,1083,427,166,2819,4733,6241,2240,756,13968,1725,1350,476,164,3715,6463,7590,2713,915,17680
30908,1234,1555,483,133,3408,241,185,53,15,491,1472,1738,535,152,3898,777,517,147,40,1482,2251,2259,688,192,5385,1335,1653,482,115,3582,316,214,67,22,615,1653,1869,546,140,4198,853,576,137,48,1615,2508,2444,682,184,5815,1454,1754,512,107,3826,350,262,87,17,711,1800,2010,596,123,4537,940,584,160,36,1726,2745,2600,762,158,6266
30909,1270,1573,470,131,3436,318,187,55,21,583,1588,1754,528,147,4016,890,516,155,43,1607,2478,2275,684,189,5621,1395,1561,471,129,3563,346,246,77,28,693,1738,1808,548,161,4254,1033,550,131,48,1757,2774,2356,680,204,6009,1494,1555,424,135,3609,384,284,85,37,786,1879,1839,515,170,4397,1065,531,143,52,1788,2938,2365,658,223,6189
30910,673,701,218,62,1660,121,62,16,3,207,799,765,243,69,1869,392,165,49,16,620,1188,930,293,82,2492,733,781,276,59,1855,179,72,27,8,285,912,857,300,69,2140,461,225,51,10,739,1376,1080,346,75,2883,923,865,276,52,2122,181,106,36,12,336,1106,978,307,66,2455,517,258,61,23,851,1621,1238,369,88,3311
31001,1650,2077,804,401,4934,343,291,113,50,800,1995,2365,916,447,5729,1114,766,274,145,2296,3115,3129,1190,597,8033,1952,2219,836,441,5451,409,323,132,76,942,2366,2534,974,519,6391,1166,778,273,142,2363,3536,3310,1245,662,8753,2334,2512,829,445,6122,405,351,141,66,969,2742,2865,972,515,7084,1246,796,314,173,2531,3991,3657,1283,687,9612
31002,1243,1561,783,353,3939,313,241,128,57,742,1555,1804,916,415,4683,619,476,174,118,1390,2173,2284,1085,531,6074,1324,1628,827,372,4155,392,311,181,104,980,1717,1937,1004,476,5138,826,526,235,116,1692,2540,2463,1235,588,6829,1279,1650,748,348,4031,481,397,193,85,1149,1759,2045,945,432,5183,788,605,278,124,1794,2546,2651,1222,558,6981
31003,2265,3134,1207,487,7098,620,443,227,125,1415,2883,3583,1438,617,8515,1605,977,409,205,3200,4480,4557,1849,823,11713,2409,3092,1228,548,7280,782,628,264,152,1836,3192,3721,1497,698,9109,1651,1181,485,222,3535,4839,4902,1978,920,12645,2412,3131,1249,540,7333,888,796,300,187,2169,3299,3923,1555,722,9503,1812,1326,541,277,3952,5116,5254,2094,1000,13462
31004,1373,1816,795,350,4331,448,345,137,67,991,1821,2159,931,417,5320,903,599,243,120,1863,2728,2762,1172,530,7187,1984,2375,1003,510,5871,680,628,249,115,1670,2668,3006,1252,625,7547,1303,830,357,200,2693,3968,3833,1611,825,10243,2497,3071,1166,671,7406,832,699,316,196,2045,3325,3772,1485,866,9449,1503,1051,455,271,3282,4831,4823,1945,1134,12732
31101,226,356,149,68,802,70,50,31,20,167,296,408,182,88,969,191,104,40,20,352,482,515,219,108,1319,269,349,158,84,858,102,70,41,25,232,369,415,201,103,1094,211,125,78,25,430,573,542,280,130,1527,269,340,159,67,842,82,94,37,29,240,346,435,200,101,1082,226,178,80,26,510,575,611,278,123,1589
31102,811,1024,370,166,2371,299,237,103,41,670,1110,1266,473,207,3043,696,437,179,63,1374,1801,1706,652,262,4420,918,1055,382,171,2530,368,295,111,62,831,1287,1346,497,233,3360,834,523,180,90,1629,2116,1871,670,330,4991,850,1003,385,192,2430,348,325,165,75,907,1193,1327,549,267,3340,869,611,213,115,1804,2065,1938,760,384,5149
31103,1965,2384,1082,514,5949,572,461,214,94,1347,2537,2848,1296,616,7297,1185,870,364,139,2553,3725,3714,1658,755,9851,2069,2343,1015,566,5992,683,601,291,153,1732,2752,2942,1306,724,7725,1348,887,373,202,2811,4100,3833,1683,917,10534,2022,2390,993,611,6012,742,582,290,182,1803,2759,2973,1282,797,7810,1357,1019,430,237,3038,4120,3992,1712,1034,10856
31104,1061,1508,610,234,3413,233,207,114,45,600,1291,1715,720,279,4014,316,257,104,37,711,1612,1969,822,319,4727,1207,1803,714,299,4016,286,324,117,51,772,1489,2126,825,343,4783,419,258,109,42,838,1908,2383,936,390,5624,1331,1841,749,299,4220,397,415,162,74,1054,1734,2257,907,377,5273,488,413,162,68,1138,2221,2672,1077,446,6409
31105,1531,1920,696,272,4415,347,302,106,53,810,1881,2222,802,326,5231,882,552,201,81,1714,2758,2771,1005,404,6945,1557,2028,703,300,4592,493,378,141,78,1092,2048,2402,845,378,5680,945,603,234,92,1868,2991,3010,1077,473,7551,1611,2009,718,299,4627,508,429,166,82,1186,2121,2439,879,379,5818,949,662,228,101,1938,3071,3101,1107,480,7757
31106,1819,2086,872,492,5263,507,415,169,106,1190,2330,2498,1038,593,6455,1607,968,404,208,3192,3934,3464,1444,805,9654,1965,2252,880,528,5630,551,443,186,122,1300,2520,2697,1067,655,6934,1551,948,388,222,3105,4069,3642,1455,870,10038,2011,2403,937,553,5908,512,456,180,124,1275,2523,2859,1115,682,7175,1393,910,397,261,2964,3917,3771,1512,940,10143
31201,778,1181,568,185,2711,224,244,94,40,614,1007,1429,664,229,3330,284,177,71,33,569,1290,1606,735,261,3894,820,1257,596,203,2874,275,296,101,53,730,1094,1558,696,251,3604,323,179,75,38,612,1419,1736,775,285,4215,636,1074,540,190,2442,304,274,98,38,718,938,1355,645,226,3163,320,227,88,39,676,1257,1576,736,268,3842
31202,2683,3775,1606,516,8580,811,630,241,98,1786,3498,4407,1843,613,10365,1271,730,298,122,2426,4765,5141,2138,741,12788,2971,4121,1678,477,9256,983,764,312,147,2212,3960,4892,1994,632,11468,1414,818,330,141,2703,5373,5701,2326,771,14175,2867,3812,1563,451,8688,871,849,339,112,2167,3733,4661,1902,557,10857,1562,1108,407,189,3271,5296,5775,2310,748,14128
31203,397,503,156,64,1117,128,107,35,8,272,522,613,186,66,1389,185,106,29,15,345,705,722,219,87,1734,397,523,188,47,1154,160,115,37,10,322,559,640,229,53,1480,248,140,43,22,453,806,777,272,78,1931,387,540,234,35,1200,174,179,47,15,417,556,719,286,58,1612,261,186,48,23,517,823,904,330,74,2135
31301,483,568,266,71,1387,133,125,72,40,358,616,690,337,108,1751,437,243,89,43,821,1059,937,424,149,2575,554,623,274,92,1542,159,150,54,35,406,715,773,331,134,1949,485,297,111,43,938,1196,1072,442,177,2890,546,599,220,79,1446,171,165,71,39,447,716,769,295,112,1894,429,287,110,45,874,1146,1056,411,152,2771
31302,1188,1568,667,294,3713,362,333,149,78,921,1549,1896,817,371,4638,866,603,260,111,1843,2418,2498,1077,480,6478,1330,1694,760,361,4146,532,459,212,128,1333,1867,2154,976,487,5478,1186,811,372,184,2560,3051,2965,1347,667,8037,1454,1734,825,319,4326,612,584,251,146,1586,2061,2316,1077,462,5913,1311,902,383,206,2803,3377,3218,1463,666,8718
31303,229,304,127,43,698,58,55,26,15,154,288,356,157,56,856,124,91,44,15,272,403,448,201,76,1122,212,342,142,56,750,69,75,33,15,188,276,422,170,68,941,147,110,45,14,318,426,530,217,89,1259,264,351,132,55,801,106,80,25,10,223,365,432,154,70,1024,149,111,43,22,329,520,546,195,90,1354
31304,1518,2225,913,362,5021,435,334,148,60,971,1950,2558,1063,425,5992,846,560,254,78,1747,2796,3118,1321,507,7738,1592,2319,945,390,5244,434,395,184,89,1105,2025,2720,1128,474,6347,976,655,283,117,2029,2999,3367,1415,596,8378,1637,2206,881,371,5097,481,506,216,107,1305,2121,2707,1099,473,6400,970,732,294,116,2116,3090,3442,1391,591,8522
31305,1180,1389,534,173,3275,318,247,83,46,692,1495,1634,619,220,3968,1106,574,197,67,1945,2601,2209,813,289,5914,1257,1528,538,162,3494,394,318,116,55,887,1655,1850,655,217,4384,1085,621,204,78,1984,2746,2470,860,294,6367,1216,1430,522,178,3346,429,364,127,64,987,1648,1792,646,245,4332,1128,664,229,96,2115,2777,2459,883,334,6450
31401,2653,4236,1664,452,9005,368,315,100,40,833,3028,4552,1764,492,9837,758,522,177,60,1506,3778,5074,1940,552,11342,2846,4564,1701,477,9586,451,411,142,46,1058,3296,4977,1844,525,10641,886,635,182,60,1762,4188,5617,2021,584,12405,2835,4662,1664,438,9597,567,549,169,70,1346,3399,5207,1829,505,10945,873,699,193,44,1805,4268,5911,2025,552,12753
31402,1135,1628,550,164,3482,259,206,82,32,582,1401,1834,635,196,4065,537,368,142,30,1084,1937,2201,777,229,5150,1659,2333,860,268,5119,487,339,127,66,1016,2149,2674,985,334,6137,860,580,195,55,1699,3007,3254,1183,391,7836,2157,3077,1031,354,6615,683,619,209,80,1595,2849,3689,1240,433,8211,1284,919,304,114,2618,4128,4607,1544,550,10833
31403,1006,1257,519,176,2956,246,221,77,42,579,1253,1475,595,213,3534,595,393,152,59,1190,1848,1862,745,271,4732,998,1256,477,171,2899,284,249,82,37,648,1285,1499,559,205,3551,641,381,126,56,1202,1925,1879,686,269,4751,979,1260,441,155,2834,319,267,97,45,726,1304,1524,543,195,3561,634,438,160,69,1300,1935,1958,703,263,4858
31501,423,530,279,179,1406,399,339,206,192,1140,818,868,485,373,2546,507,350,155,101,1113,1328,1219,636,471,3656,450,482,265,158,1349,445,378,224,213,1261,892,860,480,372,2614,594,298,141,102,1143,1489,1160,627,480,3752,396,513,223,144,1281,408,447,242,216,1305,808,958,468,357,2588,601,336,139,128,1198,1407,1290,607,480,3790
31502,645,773,394,181,1994,307,265,119,132,817,952,1037,506,311,2812,406,265,136,90,897,1351,1310,641,402,3710,640,781,393,177,1982,368,265,130,121,880,1008,1039,520,290,2860,416,253,127,90,888,1419,1289,654,384,3748,601,690,343,113,1748,339,278,137,97,861,941,967,482,212,2605,412,283,133,84,918,1358,1255,615,298,3521
31503,475,567,287,128,1451,173,134,71,36,417,652,701,354,157,1865,228,119,75,33,450,872,823,435,188,2319,390,553,277,111,1332,195,174,68,44,476,586,722,344,163,1807,254,131,61,42,483,832,853,404,196,2288,316,402,210,80,1008,139,120,55,21,342,457,518,273,108,1355,207,123,60,39,428,670,637,333,142,1782
31601,1177,1782,671,165,3800,191,175,75,17,470,1369,1959,744,188,4264,578,440,108,21,1145,1954,2403,851,205,5410,1338,1926,748,214,4223,304,240,68,26,639,1634,2164,813,248,4863,683,441,134,45,1299,2316,2610,947,292,6163,1459,2276,762,200,4698,325,322,104,43,794,1782,2594,872,243,5488,776,554,172,47,1550,2559,3147,1041,286,7041
31602,1388,2000,717,185,4285,364,285,109,35,796,1751,2290,824,219,5081,1095,657,202,78,2029,2845,2941,1023,297,7111,1625,2495,863,222,5197,475,373,137,47,1037,2100,2867,998,272,6230,1174,714,216,58,2165,3269,3580,1212,325,8393,1790,2809,966,241,5806,518,492,158,64,1226,2311,3297,1120,304,7031,1227,828,234,88,2373,3535,4126,1357,394,9408
31603,997,1251,408,118,2776,339,266,87,12,711,1341,1518,500,136,3489,1004,480,149,41,1670,2341,1991,649,177,5160,1099,1410,431,115,3047,382,289,85,29,787,1476,1696,517,137,3831,1038,540,149,38,1764,2513,2237,667,179,5595,1172,1515,431,102,3224,375,323,84,26,812,1556,1834,515,125,4036,932,512,145,40,1629,2480,2352,664,167,5662
31605,748,1008,337,86,2182,211,147,48,21,435,962,1157,387,108,2619,588,336,99,34,1054,1548,1490,491,143,3672,831,1167,381,105,2485,244,206,69,16,542,1073,1374,449,121,3023,626,399,118,34,1170,1700,1773,571,155,4198,898,1331,469,106,2798,299,254,75,20,645,1190,1582,541,124,3446,605,444,119,37,1204,1799,2024,660,161,4650
31606,996,1509,648,204,3357,272,270,110,52,702,1267,1779,754,252,4057,661,414,126,54,1248,1929,2185,875,306,5298,1176,1598,641,204,3614,331,315,123,56,831,1510,1909,763,258,4445,680,433,183,56,1351,2189,2345,946,317,5791,1129,1533,625,202,3493,349,369,102,43,864,1485,1899,728,250,4359,642,461,145,41,1291,2124,2355,875,292,5648
31607,866,1179,513,190,2743,235,217,82,32,568,1100,1392,599,218,3313,573,392,131,44,1147,1676,1786,726,265,4457,1001,1248,497,200,2945,284,263,106,31,683,1285,1514,605,225,3629,619,394,129,54,1199,1907,1901,733,285,4830,1036,1412,516,183,3145,319,303,120,29,769,1355,1717,628,211,3915,604,409,147,45,1208,1960,2122,779,262,5127
31608,486,721,259,77,1545,115,127,57,18,313,601,845,313,94,1860,305,204,88,18,610,906,1054,397,112,2466,485,721,271,78,1557,138,153,50,18,364,619,873,322,95,1914,302,196,84,19,602,923,1072,410,111,2517,431,729,274,87,1518,178,173,50,17,420,610,908,318,105,1941,257,182,88,18,540,867,1090,403,121,2485
31701,3323,4652,2129,825,10931,694,515,222,100,1528,4021,5167,2344,923,12458,1887,1235,463,217,3799,5910,6403,2811,1135,16261,3513,4636,2255,909,11315,792,600,269,141,1799,4308,5233,2522,1052,13111,2093,1329,537,255,4206,6393,6558,3060,1303,17323,3487,4656,2212,859,11217,849,656,304,166,1973,4340,5317,2513,1021,13187,2131,1352,583,287,4352,6468,6668,3102,1307,17544
31801,952,1336,651,233,3177,262,232,108,96,703,1219,1568,761,329,3881,569,343,150,104,1163,1784,1915,912,432,5043,913,1272,626,215,3024,299,256,139,101,796,1214,1527,759,316,3820,526,374,173,88,1158,1738,1899,930,406,4978,798,1069,512,151,2537,265,242,126,88,721,1060,1316,645,243,3258,501,338,171,82,1092,1562,1657,813,320,4355
31802,4059,5361,2187,772,12390,1211,943,388,191,2727,5274,6309,2577,963,15117,2512,1502,585,293,4895,7785,7810,3157,1255,20013,4612,5611,2338,779,13346,1578,1188,498,249,3501,6188,6799,2837,1028,16849,2855,1797,636,333,5620,9040,8595,3468,1360,22469,4388,5727,2270,744,13126,1632,1319,562,242,3753,6022,7045,2829,983,16879,2992,2030,825,362,6212,9018,9073,3649,1343,23089
31901,1757,2329,1051,387,5526,480,390,178,111,1153,2235,2715,1228,498,6683,1227,834,341,149,2548,3462,3550,1568,646,9224,1792,2385,962,410,5553,488,452,210,123,1266,2277,2832,1178,526,6816,1390,902,358,182,2827,3669,3733,1534,713,9644,1717,2220,891,336,5165,537,495,197,106,1336,2257,2716,1090,434,6500,1305,939,363,177,2787,3564,3655,1454,617,9289
31902,963,1259,623,325,3171,304,255,119,70,749,1269,1513,742,400,3922,606,402,200,115,1319,1876,1917,946,512,5244,932,1206,638,273,3050,295,302,128,126,847,1223,1507,771,394,3900,703,435,192,137,1468,1922,1944,965,535,5366,832,1058,541,245,2676,306,273,152,83,820,1134,1334,692,328,3494,681,448,209,129,1473,1816,1780,904,458,4964
31903,998,1318,545,241,3108,265,232,86,75,663,1265,1552,639,316,3765,626,438,193,101,1354,1892,1987,827,409,5119,895,1271,556,264,2985,287,284,132,58,764,1186,1557,681,326,3750,712,505,217,95,1527,1901,2058,898,421,5281,856,1112,523,240,2727,314,316,156,67,858,1170,1428,674,309,3582,807,500,205,88,1599,1978,1928,882,397,5186
31904,989,1339,533,183,3033,266,258,112,56,695,1257,1594,647,231,3731,791,509,199,75,1567,2041,2105,842,305,5294,1043,1412,549,210,3212,329,314,126,89,860,1376,1724,677,303,4079,1024,623,259,101,2015,2402,2351,935,399,6085,1004,1249,518,160,2931,357,313,183,70,923,1366,1560,696,225,3849,968,600,236,114,1918,2334,2162,932,345,5771
31905,849,1072,463,198,2580,247,216,101,58,628,1093,1290,566,256,3203,591,379,164,77,1207,1689,1666,725,335,4416,869,1032,435,194,2533,293,245,133,85,758,1160,1280,570,279,3289,714,423,178,104,1419,1872,1711,745,382,4706,754,901,375,165,2189,303,250,121,68,744,1057,1151,495,233,2936,654,425,212,86,1380,1717,1572,712,315,4317
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,225,155,32,8,425,49,15,3,0,69,279,177,35,8,492,154,54,12,3,225,430,225,50,13,718,311,188,46,17,561,41,17,3,0,69,356,206,53,17,628,178,56,12,4,250,532,261,69,19,873,337,223,57,12,634,57,28,3,0,85,392,254,59,12,722,206,60,13,0,282,599,314,78,15,1003
40102,2087,2972,1119,332,6514,385,345,111,35,868,2476,3312,1228,368,7384,847,555,165,65,1632,3322,3874,1389,430,9015,2080,3168,1207,332,6778,459,410,140,44,1053,2534,3580,1345,371,7832,847,607,165,44,1657,3381,4185,1513,413,9485,2031,3127,1145,320,6621,508,481,160,49,1207,2543,3607,1308,369,7827,859,603,193,61,1720,3402,4213,1500,425,9541
40103,1292,1860,667,151,3975,117,97,29,4,243,1408,1956,699,158,4224,514,286,79,29,906,1923,2247,778,185,5128,1301,1905,709,151,4066,106,109,44,14,271,1407,2013,748,159,4331,536,306,77,19,944,1947,2325,821,183,5272,1415,2235,743,145,4541,155,142,51,12,364,1576,2376,790,156,4905,518,313,76,17,930,2087,2696,869,175,5829
40104,1440,1994,598,136,4165,146,102,30,10,290,1587,2097,626,148,4456,660,425,117,27,1233,2244,2526,742,174,5686,1591,2099,622,129,4439,169,150,42,11,377,1760,2249,664,142,4817,645,443,125,31,1246,2408,2695,784,168,6055,1713,2236,635,126,4709,185,154,44,12,396,1898,2392,681,136,5107,709,434,101,26,1264,2604,2825,784,160,6375
40105,827,1102,336,81,2344,154,80,24,3,258,978,1177,357,85,2603,479,231,70,14,793,1457,1406,430,106,3400,970,1220,360,69,2617,128,93,30,8,261,1099,1315,384,74,2872,492,257,56,15,812,1590,1573,435,86,3689,1070,1294,356,51,2774,157,114,31,9,307,1225,1408,386,64,3082,476,288,52,12,831,1701,1699,433,77,3906
40106,774,1132,360,80,2348,118,66,13,3,199,893,1192,379,83,2544,346,152,56,15,556,1235,1338,428,99,3100,881,1220,374,72,2540,90,79,25,7,200,968,1296,396,73,2739,337,151,49,16,555,1309,1447,442,91,3290,930,1263,372,78,2640,107,82,33,7,234,1036,1346,404,86,2876,281,169,44,12,501,1313,1518,450,89,3372
40107,1055,1459,472,113,3095,142,92,21,13,263,1194,1551,494,120,3356,461,227,64,5,758,1650,1777,552,130,4111,1064,1558,507,97,3229,177,131,30,7,346,1242,1689,538,107,3575,430,251,68,8,749,1667,1935,604,112,4325,1149,1609,510,83,3353,192,153,34,14,388,1341,1760,546,94,3736,438,272,53,13,776,1772,2031,601,106,4509
40201,815,1214,396,133,2560,193,160,49,26,434,1014,1373,446,164,2995,417,302,111,34,878,1433,1678,563,195,3869,900,1222,447,127,2698,229,227,60,21,534,1129,1451,502,150,3233,494,384,116,35,1035,1627,1836,618,187,4262,846,1174,430,149,2596,261,266,79,38,639,1104,1433,513,178,3234,557,385,131,48,1115,1660,1823,637,226,4347
