SA3_CODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
20501,0,0,11,28,3,40,8,4,6,7,0,0,0,0,11,105,7,15,37,101,35,160,37,34,44,8,0,0,0,0,67,558,3,0,0,0,0,3,0,0,3,3,0,0,0,0,21,33,14,20,66,190,50,392,143,109,193,62,14,14,7,0,222,1483,79,101,126,263,747,1179,556,680,2474,1191,655,385,243,75,1279,10033,6,0,6,6,0,8,24,51,139,185,211,68,112,42,20,884,0,0,9,7,3,33,37,31,72,22,21,9,5,0,9,246,7,0,0,0,3,26,40,60,214,160,126,39,58,15,20,763,0,0,0,0,0,0,5,9,18,18,24,13,10,4,9,112,3,0,3,3,11,9,62,70,135,68,30,51,11,0,26,484,3,3,3,10,17,47,62,57,69,26,11,5,3,0,10,333,0,0,3,0,8,7,5,13,17,5,0,0,0,0,6,72,0,0,0,0,0,0,0,8
20502,0,0,21,30,3,30,6,0,0,4,0,0,0,0,10,106,8,16,60,153,37,170,45,27,46,6,0,4,0,0,71,652,0,0,0,3,0,3,0,3,0,0,0,0,0,0,22,37,9,20,111,282,57,359,160,103,140,38,6,5,0,0,208,1501,78,175,227,393,1201,1610,759,869,2515,893,406,193,133,46,1417,10913,14,0,8,6,3,24,23,65,168,185,149,49,57,22,19,788,0,0,12,7,11,21,35,81,74,22,19,4,0,3,14,299,6,0,3,3,0,19,40,81,246,146,81,20,29,10,23,725,3,0,0,0,0,9,8,10,36,25,18,6,5,3,5,119,8,0,6,0,9,22,58,69,110,45,16,20,4,0,17,387,5,0,22,14,29,90,80,79,73,23,9,5,5,3,17,462,3,0,3,3,4,13,8,14,15,4,3,3,0,0,3,78,0,0,0,0,0,3,3,4
20503,0,3,18,28,4,32,5,0,4,0,0,0,0,0,8,105,8,14,77,155,45,215,51,29,54,10,0,7,0,0,83,750,0,0,3,3,0,7,0,3,3,0,0,0,0,0,25,43,18,29,133,307,60,482,167,146,202,27,10,13,3,0,247,1846,120,213,237,442,1418,2006,862,1083,3334,1277,600,323,193,99,1707,13921,14,0,13,3,4,31,43,79,182,252,265,92,116,43,35,1174,3,0,6,3,3,43,46,90,94,42,36,4,10,0,10,389,3,0,17,4,4,21,32,103,289,218,140,55,66,15,14,994,0,0,4,0,0,6,12,30,47,44,25,8,7,3,7,201,4,0,6,4,17,19,64,64,117,79,18,57,15,8,23,503,3,4,10,20,34,84,101,107,93,48,6,8,6,7,17,549,0,0,7,3,0,7,14,15,28,10,3,7,0,0,15,97,0,0,0,0,0,4,5,12
20504,5,3,38,85,19,77,11,10,11,0,0,3,0,0,25,287,18,31,174,341,80,447,88,90,79,25,3,12,0,3,158,1555,0,0,3,3,3,3,3,3,0,0,0,0,0,0,52,73,22,38,256,577,125,891,318,275,364,110,33,33,7,3,412,3458,86,203,351,673,1595,2219,1031,1241,3820,2096,1153,791,462,108,2219,18046,4,0,3,0,0,5,13,32,185,249,377,129,205,48,36,1290,0,0,3,7,3,28,22,46,48,27,18,7,11,5,7,239,0,0,4,0,0,8,30,52,276,229,198,84,118,13,19,1041,0,0,0,0,0,0,0,13,38,43,36,18,22,3,10,194,5,0,3,3,20,17,84,100,221,162,28,137,22,3,40,852,3,7,10,15,19,99,95,77,90,31,17,8,9,0,8,477,0,0,3,3,4,9,12,14,13,15,3,18,7,0,10,116,3,0,0,0,0,0,3,8
20505,0,6,14,37,5,40,4,3,3,0,0,0,0,0,10,125,6,14,60,121,29,173,31,45,37,12,0,6,0,0,74,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,12,29,100,245,41,425,137,142,171,38,5,20,8,3,199,1565,68,139,147,318,921,1322,656,782,2377,1087,531,402,215,75,1490,10542,10,0,7,3,0,15,28,51,135,143,183,73,108,46,22,821,0,0,3,5,0,18,20,52,50,18,17,8,3,5,3,208,3,0,3,5,4,13,27,67,208,148,119,39,58,14,17,728,3,0,3,0,0,7,8,13,29,22,16,12,12,0,4,138,0,0,3,0,11,24,68,73,117,61,19,64,9,3,17,465,0,9,13,19,24,73,54,50,41,13,6,7,5,0,12,322,0,0,0,0,9,4,7,0,9,9,3,3,0,0,8,57,0,0,3,0,0,5,0,6
20601,3,0,15,26,7,20,5,4,6,0,0,0,0,0,7,105,19,24,113,136,102,237,72,121,213,71,21,17,9,0,144,1290,0,0,0,3,3,3,0,3,3,0,0,0,0,0,43,63,34,41,155,227,119,434,208,262,511,192,58,54,15,4,352,2655,162,257,265,373,1333,1464,728,991,3413,2225,1634,1167,854,246,1994,17111,6,0,5,0,0,3,15,41,173,306,613,346,616,318,22,2471,0,0,3,7,3,27,54,80,92,48,22,12,15,3,5,376,0,0,0,0,3,10,21,77,226,237,242,79,154,26,10,1085,0,0,0,0,0,3,4,11,28,31,42,32,39,11,15,212,5,0,0,4,22,6,66,83,186,127,48,89,46,17,15,708,3,3,17,22,22,47,57,57,67,30,8,14,7,0,8,367,0,0,0,3,3,5,6,5,14,6,5,9,0,0,3,64,3,0,0,0,0,3,4,4
20602,0,4,7,8,3,16,3,4,0,3,0,0,0,0,6,54,13,19,65,87,47,128,49,60,134,56,14,10,7,0,78,759,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,34,14,30,84,148,54,257,149,147,349,118,34,44,9,0,195,1636,91,143,146,235,757,793,471,614,2040,1423,1047,944,746,191,1204,10850,5,0,5,0,0,3,5,19,94,184,394,217,362,227,19,1530,0,0,0,0,6,11,22,44,49,28,25,8,14,4,3,204,0,0,0,0,0,0,15,52,186,133,138,59,113,18,0,725,0,0,0,0,0,0,3,5,13,17,31,10,17,10,3,122,0,0,0,0,8,15,56,52,78,76,33,56,26,11,11,422,0,0,10,17,23,33,31,26,25,8,10,8,7,0,4,204,0,3,0,0,0,5,4,3,5,5,7,0,0,0,3,41,0,0,0,0,0,0,0,0
20603,3,3,32,17,5,21,10,8,3,0,0,0,0,0,13,116,27,41,151,137,73,151,54,77,122,36,12,12,3,0,133,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,56,39,59,200,217,86,295,149,173,378,141,56,61,20,3,289,2167,116,186,275,294,705,894,442,601,2271,1664,1355,1382,1149,440,1656,13416,8,0,0,0,3,4,0,17,103,220,455,248,484,260,22,1817,3,0,0,4,0,11,29,42,54,21,31,3,14,4,4,210,0,0,0,3,0,8,10,31,161,160,167,72,104,36,10,753,0,0,0,0,0,3,3,7,19,23,24,19,23,11,10,142,4,0,6,3,18,13,51,58,122,95,36,112,27,13,14,570,0,4,13,15,16,25,39,43,64,30,12,17,3,4,9,291,0,0,3,0,0,3,7,0,9,3,5,11,0,0,3,47,0,0,0,0,0,0,0,0
20604,9,8,21,13,4,8,0,3,3,0,0,0,0,0,7,85,53,42,94,89,38,100,43,40,68,19,4,9,3,0,72,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,44,62,59,129,149,60,179,102,106,232,106,35,81,23,5,196,1519,299,162,238,233,341,606,348,475,1883,1420,1339,1430,1415,659,1371,12227,8,0,4,0,0,4,12,40,217,430,906,512,1115,803,32,4077,3,0,17,10,8,30,38,67,81,43,49,19,49,30,3,454,0,0,0,5,0,9,26,70,262,259,213,132,277,105,13,1372,0,0,0,0,0,12,11,14,25,35,43,28,50,40,22,283,4,0,3,5,29,11,86,114,323,244,98,295,93,61,21,1395,8,30,25,29,32,31,53,51,84,42,23,30,42,33,5,529,0,0,3,4,0,0,4,6,13,17,0,20,11,3,4,80,0,0,0,0,0,3,0,3
20605,0,3,15,24,7,18,3,0,8,3,0,0,0,0,7,96,32,23,106,120,69,186,54,53,119,30,16,22,8,0,108,939,0,3,4,0,0,4,3,0,0,0,0,0,0,0,32,55,42,46,138,217,81,379,174,155,400,148,42,124,33,3,300,2272,139,162,201,291,675,925,488,626,2634,2022,1820,2158,2180,1203,1994,17524,14,0,0,0,4,4,10,44,175,496,1052,689,1431,1178,40,5138,0,0,6,0,4,17,36,54,104,62,56,38,49,26,5,469,3,0,5,7,0,17,25,54,271,297,297,185,346,115,20,1633,0,0,0,0,0,3,4,8,31,33,59,39,61,50,16,310,3,3,3,3,17,9,60,83,229,203,78,304,126,81,34,1237,3,3,12,17,21,37,46,44,73,61,36,45,23,25,9,448,0,0,0,0,0,3,4,6,13,12,8,16,4,6,6,82,3,0,0,0,0,0,3,3
20606,4,3,7,5,3,0,3,3,3,0,0,0,0,0,3,33,24,26,42,52,28,66,29,43,97,22,20,23,11,7,68,552,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,25,31,28,64,94,42,141,93,104,225,101,48,102,43,5,199,1337,138,118,114,140,383,457,288,362,1508,1170,993,1301,1569,1072,1448,11064,4,0,5,0,0,0,4,27,127,252,509,324,705,586,22,2564,9,0,3,0,3,18,18,31,36,24,27,21,43,43,10,279,0,0,0,0,0,3,15,33,154,139,142,104,192,106,7,890,0,0,3,0,0,0,3,0,11,21,22,13,31,19,0,135,6,0,3,0,3,9,50,50,110,104,55,169,89,49,18,712,3,9,8,6,18,15,29,36,62,38,31,40,52,53,13,409,0,0,0,0,0,3,6,9,6,4,6,6,8,5,3,65,0,0,0,0,0,3,0,0
20607,3,6,34,22,6,17,8,3,5,0,0,0,0,0,19,121,38,59,245,155,123,166,71,71,123,31,17,16,5,3,148,1278,0,0,3,3,0,0,0,3,3,0,0,0,0,0,45,60,43,76,311,254,141,332,167,163,327,114,57,75,26,7,316,2402,123,210,411,339,838,881,445,571,2104,1609,1482,1553,1725,729,1652,14671,3,0,3,3,0,3,15,26,143,323,755,483,1050,859,29,3683,0,0,3,4,3,18,17,48,69,46,29,28,36,27,0,323,3,0,3,3,0,7,23,49,190,221,213,142,252,98,9,1209,0,0,0,0,3,3,6,4,22,12,41,31,61,35,5,228,0,0,0,3,12,9,41,41,132,108,62,181,85,52,13,739,0,3,5,7,13,38,37,41,51,30,27,33,29,15,9,336,0,0,0,0,0,7,4,3,13,12,11,5,7,3,3,66,0,0,0,0,0,4,3,7
20701,12,12,18,29,3,20,9,6,16,3,3,4,0,0,17,151,94,58,91,109,74,243,102,145,320,113,54,39,24,9,205,1677,0,0,3,0,0,0,3,7,3,0,0,0,0,0,47,67,113,88,155,225,91,507,364,438,996,430,152,326,107,27,639,4644,347,319,292,393,950,1710,1003,1411,5466,4138,3452,5287,5323,2746,5172,38014,11,0,0,3,0,5,11,43,170,362,716,488,944,731,36,3523,12,0,13,3,12,38,47,92,121,106,63,34,111,57,16,728,0,0,0,0,4,7,26,78,242,308,314,177,417,169,30,1785,0,0,0,0,0,0,8,4,33,41,39,28,54,45,15,285,9,0,4,3,18,11,70,97,258,225,101,354,177,83,44,1459,9,16,22,31,48,46,65,104,201,116,107,102,94,63,23,1043,3,0,0,4,3,3,6,17,25,28,12,22,9,14,13,158,0,0,3,0,0,3,3,6
20702,6,3,20,18,3,15,6,11,11,3,0,0,0,0,9,109,58,38,86,113,59,185,76,117,203,79,37,31,15,3,142,1250,3,0,3,0,0,0,0,0,5,4,0,0,0,0,30,44,73,60,126,206,71,406,240,299,572,240,119,95,40,11,376,2939,283,312,285,401,1363,1951,1014,1351,4631,2923,2051,2042,1589,614,3068,23882,7,0,0,0,0,6,9,39,108,199,327,184,381,195,26,1493,0,0,3,5,6,24,34,58,77,44,30,18,24,13,7,353,0,0,3,6,4,15,27,59,164,151,137,73,140,24,15,812,0,0,0,3,0,4,0,22,22,33,16,19,24,7,7,152,4,0,0,6,18,13,68,78,199,129,53,149,46,14,28,822,5,5,25,26,45,73,90,90,154,57,30,26,19,11,13,661,0,0,10,3,0,4,7,10,23,16,3,11,9,0,4,105,0,0,3,0,0,0,0,10
20703,3,12,20,27,5,25,6,4,7,0,0,0,0,0,12,133,57,33,85,151,61,238,80,99,253,89,27,23,6,3,141,1359,4,0,3,0,3,3,3,3,7,0,0,0,0,0,44,68,63,62,144,257,81,501,294,289,754,307,98,84,36,7,423,3394,247,281,256,444,1272,1933,1041,1318,4388,3084,2102,2090,1532,510,2678,23183,4,0,7,3,3,3,15,20,155,256,419,229,429,212,15,1765,3,0,15,7,3,43,35,74,92,46,38,15,17,9,3,405,3,0,0,6,0,7,25,61,192,209,172,93,141,32,15,964,0,0,4,0,0,9,7,7,26,20,32,14,35,17,6,169,4,8,0,11,29,12,84,80,191,125,44,102,39,18,21,761,3,6,22,31,42,74,73,95,125,50,29,22,12,4,18,607,3,0,0,3,5,5,4,6,25,13,6,5,0,0,6,86,0,0,0,0,0,0,4,3
20801,0,3,10,17,3,18,8,4,8,3,0,0,0,0,13,97,36,23,81,115,52,157,60,80,178,55,25,24,9,3,155,1055,0,0,0,0,0,4,0,3,6,0,0,0,0,0,32,55,49,40,120,206,73,374,254,244,628,224,89,155,46,11,436,2942,158,178,186,294,742,1156,668,883,3493,2521,1929,3348,2896,1382,3155,23006,11,0,0,0,0,5,9,18,75,163,362,214,492,411,21,1779,8,0,9,5,0,23,16,49,79,61,52,23,54,45,8,422,5,0,0,3,0,9,8,48,135,140,175,150,248,104,11,1043,0,0,0,4,4,3,7,3,18,30,29,15,38,21,11,169,0,0,3,0,5,4,30,47,143,131,49,246,93,55,33,834,0,3,4,15,23,44,55,89,137,92,54,55,53,35,33,699,0,0,0,0,0,0,3,11,18,12,10,15,9,5,7,90,0,0,0,0,0,0,0,3
20802,5,3,17,41,10,27,3,6,13,3,0,0,0,0,22,155,58,33,103,140,80,298,117,145,297,85,29,21,12,0,181,1595,4,0,0,0,0,7,0,4,3,0,0,0,0,0,46,68,70,56,164,299,104,638,392,410,938,357,123,133,35,9,594,4328,324,320,347,507,1511,2320,1274,1645,6035,4220,3138,3064,2685,982,3991,32360,14,3,4,3,0,7,18,68,244,427,841,482,801,493,42,3449,5,0,8,7,7,53,64,124,130,72,40,36,45,23,18,631,0,0,3,0,3,21,41,111,358,360,306,141,270,67,27,1705,3,0,0,0,0,3,6,11,45,51,47,20,43,33,14,289,7,0,8,9,37,15,129,154,347,185,109,183,81,22,52,1328,6,22,28,49,62,101,93,95,145,68,47,41,41,19,25,826,0,5,3,3,3,7,11,10,25,12,7,12,6,6,12,127,0,0,5,0,0,0,4,3
20803,3,4,10,40,8,48,13,11,9,3,0,0,0,0,27,187,26,20,107,194,84,328,82,140,220,70,27,4,3,0,138,1442,0,0,0,3,0,5,0,3,11,0,0,0,0,0,53,80,40,41,160,378,104,764,395,420,780,293,97,79,33,4,523,4103,170,235,273,509,1401,2253,1197,1646,5961,3902,2489,1799,1286,357,3157,26630,6,0,7,3,0,10,18,36,234,441,897,432,619,269,55,3026,0,0,6,5,0,23,37,75,89,48,43,13,20,0,10,369,4,0,0,0,0,16,22,69,305,278,260,122,178,27,24,1307,0,0,0,0,0,4,3,12,42,45,62,29,37,14,6,257,10,0,0,0,24,23,103,111,283,156,52,153,50,7,23,984,0,3,17,24,40,90,68,106,101,46,21,24,14,4,18,585,0,0,0,4,3,10,13,16,17,10,3,9,0,0,20,110,0,0,0,0,0,6,0,6
20804,3,0,4,0,0,7,0,0,0,0,0,0,0,0,4,27,19,17,22,27,13,53,21,37,61,25,6,10,11,3,51,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,20,27,32,55,21,105,72,95,195,87,32,77,22,5,152,1007,69,92,71,102,264,388,238,334,1259,938,825,1243,1327,701,1153,8999,4,0,0,0,0,3,7,6,60,112,204,149,220,195,14,977,0,0,0,0,0,16,11,26,33,29,20,12,23,22,0,184,0,0,0,0,0,3,8,21,87,70,67,55,79,38,3,427,0,0,0,0,0,3,0,0,13,14,13,15,16,7,0,84,4,0,0,0,3,0,32,30,78,46,22,81,40,31,13,377,0,7,3,7,14,17,33,18,43,33,26,17,26,19,14,279,3,0,0,0,0,0,0,3,6,5,7,0,5,0,5,39,0,0,0,0,0,0,0,0
20901,4,6,25,39,4,38,9,11,6,3,0,0,0,0,28,178,36,30,187,246,111,313,122,152,305,83,34,16,8,4,218,1868,0,0,3,4,0,3,3,3,10,3,0,0,0,0,63,97,50,57,262,406,129,739,474,453,950,356,159,114,44,10,662,4862,187,271,394,560,1522,2396,1368,1787,6304,4281,2944,2437,1808,613,3722,30609,9,0,3,0,3,5,11,42,202,408,768,401,604,271,43,2768,0,0,7,4,0,23,36,67,102,64,49,19,26,7,5,425,7,0,0,0,0,15,27,75,269,309,280,124,199,41,25,1373,0,0,0,0,0,7,10,12,39,48,42,22,42,19,7,251,3,0,3,10,15,12,101,119,301,173,71,141,61,11,44,1067,8,4,25,21,27,97,113,128,160,95,43,30,16,4,19,778,4,0,0,6,5,4,6,14,36,9,4,14,8,4,9,131,0,0,0,0,0,0,0,8
20902,5,8,36,53,7,29,13,20,13,3,0,0,0,0,30,220,32,55,205,327,136,404,134,170,329,77,30,20,7,3,250,2187,3,0,6,3,6,3,0,11,8,0,0,0,0,0,90,123,47,74,282,485,162,701,350,351,680,196,75,35,19,9,541,4002,217,392,455,700,2101,2127,1129,1495,4160,2250,1351,788,457,118,2545,20281,9,0,0,0,0,5,12,37,170,327,511,232,344,114,25,1790,0,0,8,3,12,30,44,73,62,29,25,6,5,0,3,304,5,0,0,0,3,10,20,73,248,190,128,58,69,14,9,833,0,0,0,0,0,3,3,9,27,36,45,16,11,10,3,175,5,5,0,10,33,19,117,144,236,104,41,41,15,3,30,803,3,6,29,39,37,55,73,58,69,17,4,6,3,0,10,406,6,0,3,3,4,6,15,8,16,3,8,0,0,0,9,69,0,0,0,0,0,0,3,14
20903,4,3,13,11,0,12,5,0,3,0,0,0,0,0,9,67,11,5,38,73,20,98,32,50,78,19,11,4,4,3,61,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,20,15,67,164,25,309,183,157,389,155,62,52,17,4,302,1908,66,89,111,243,370,944,601,810,3528,2694,1882,1737,1326,379,2420,17197,3,0,4,0,0,0,5,14,86,157,310,157,250,118,29,1131,0,0,3,6,3,18,15,38,59,59,28,17,20,8,5,289,4,0,3,0,3,7,20,31,146,190,168,85,147,32,9,854,0,0,0,0,0,0,8,7,29,21,27,10,25,13,17,149,0,0,0,3,10,5,35,49,131,110,36,124,30,11,35,571,0,3,5,11,15,36,50,66,113,41,29,14,16,6,4,410,0,0,0,0,3,3,4,7,10,8,4,12,0,0,6,56,0,0,0,0,0,0,3,0
20904,7,14,44,71,13,64,19,14,29,8,0,0,0,0,34,308,43,55,265,422,146,493,159,208,349,84,36,8,9,0,307,2586,3,0,3,4,0,16,3,7,11,0,4,0,0,0,91,133,64,95,370,662,174,1041,579,523,997,329,128,60,18,3,784,5830,315,489,626,932,2905,3228,2160,2777,8827,4915,2625,1395,758,185,4724,36859,13,0,0,3,0,10,22,72,462,833,1163,434,378,99,64,3556,0,0,8,4,7,29,38,66,104,47,26,9,7,3,14,367,3,0,4,0,3,16,43,122,475,412,246,79,91,19,38,1564,3,0,0,0,0,4,8,22,86,64,82,22,25,6,24,350,7,3,7,13,70,33,235,231,454,208,57,102,28,5,67,1516,4,8,29,53,54,108,104,107,97,25,15,10,6,0,27,657,3,3,8,9,9,16,22,21,36,25,3,7,0,0,16,165,0,0,3,0,0,0,0,10
21001,0,6,15,22,0,18,0,4,8,0,0,0,0,0,5,84,12,14,62,85,60,182,62,76,139,57,19,12,3,3,100,881,0,0,0,3,8,7,0,3,4,0,0,0,0,0,33,56,16,30,100,164,67,340,207,197,429,162,59,38,23,4,288,2121,113,194,193,273,1229,1328,733,961,3051,1957,1319,930,703,219,1950,15151,5,0,0,0,0,8,3,21,76,170,292,165,203,90,20,1061,0,0,3,0,0,12,23,26,35,24,15,8,10,3,0,153,8,0,0,0,3,4,10,33,123,110,79,47,66,12,13,519,0,0,0,4,0,3,0,8,14,25,19,5,13,0,10,111,3,0,3,0,15,12,46,59,126,59,21,49,19,10,22,446,0,3,10,17,22,38,54,50,65,36,7,9,4,0,11,317,0,6,0,4,0,12,8,6,11,9,3,0,3,0,3,57,3,0,0,0,0,3,3,3
21002,0,0,5,6,0,8,5,0,0,0,0,0,0,0,0,30,4,5,22,43,12,50,22,16,27,4,3,4,0,0,30,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,15,46,79,14,133,79,58,122,37,7,15,0,0,102,705,35,39,72,122,259,472,287,367,1479,974,589,532,326,89,867,6523,8,0,3,0,0,3,3,23,46,94,165,82,103,46,11,594,0,0,3,3,0,15,13,21,27,11,11,9,10,0,3,123,0,0,0,0,0,3,8,30,77,95,73,36,46,14,12,402,0,0,0,0,0,0,0,4,22,13,16,7,14,5,0,87,0,0,0,3,8,7,27,26,77,62,22,60,14,3,13,315,0,0,3,0,13,20,25,28,38,15,5,13,6,0,3,188,0,0,0,0,3,3,3,6,5,3,3,0,4,0,8,48,0,0,0,0,0,0,0,3
