SA3_CODE_2016,C11_CF_LFns_N,C11_CF_LFns_1_149,C11_CF_LFns_150_299,C11_CF_LFns_300_399,C11_CF_LFns_400_499,C11_CF_LFns_500_649,C11_CF_LFns_650_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000_more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_149,C11_C_f_c_T_Fi_150_299,C11_C_f_c_T_Fi_300_399,C11_C_f_c_T_Fi_400_499,C11_C_f_c_T_Fi_500_649,C11_CF_c_T_Fi_650_799,C11_CF_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_3999,C11_CF_c_T_Fi_4000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_149,C11_1PF_F_150_299,C11_1PF_F_300_399,C11_1PF_F_400_499,C11_1PF_F_500_649,C11_1PF_F_650_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_149,C11_1PF_P_150_299,C11_1PF_P_300_399,C11_1PF_P_400_499,C11_1PF_P_500_649,C11_1PF_P_650_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_149,C11_1PF_A_150_299,C11_1PF_A_300_399,C11_1PF_A_400_499,C11_1PF_A_500_649,C11_1PF_A_650_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_149,C11_1PF_U_150_299,C11_1PF_U_300_399,C11_1PF_U_400_499,C11_1PF_U_500_649,C11_1PF_U_650_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_299,C11_1PF_N_lf_Fi_300_399,C11_1PF_N_lf_Fi_400_499,C11_1PF_N_lf_Fi_500_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_149,C11_1PF_LFns_150_299,C11_1PF_LFns_300_399,C11_1PF_LFns_400_499,C11_1PF_LFns_500_649,C11_1PF_lf_ns_Fi_650_799,C11_1PF_LFns_800_999,C11_1PF_LFns_1000_1499,C11_1PF_LFns_1500_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_lf_ns_Fi_3000_3999,C11_1PF_LFns_4000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_149,C11_1PF_TFI_150_299,C11_1PF_TFI_300_399,C11_1PF_TFI_400_499,C11_1PF_TFI_500_649,C11_1PF_T_Fi_650_799,C11_1PF_T_Fi_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_T_Fi_3000_3999,C11_1PF_TFI_4000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_149,C11_TFI_150_299,C11_TFI_300_399,C11_TFI_400_499,C11_TFI_500_649,C11_TFI_650_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_3999,C11_TFI_4000_more,C11_TFI_Ns,C11_T_T,C16_CFNC_BF_N,C16_CFNC_BF_1_149,C16_CFNC_BF_150_299,C16_CFNC_BF_300_399,C16_CFNC_BF_400_499,C16_CFNC_BF_500_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_999,C16_CFNC_BF_1000_1499,C16_CFNC_BF_1500_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999,C16_CFNC_BF_4000_mr,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_N,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_299,C16_CFNC_BPT_300_399,C16_CFNC_BPT_400_499,C16_CFNC_BPT_500_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_999,C16_CFNC_BPT_1000_1499,C16_CFNC_BPT_1500_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000mo,C16_CFNC_BPT_Ns,C16_CFNC_BPT_T,C16_CFNC_1F1P_N,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_299,C16_CFNC_1F1P_300_399,C16_CFNC_1F1P_400_499,C16_CFNC_1F1P_500_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_999
10304,0,0,0,0,0,0,6,0,3,3,0,0,3,0,401,423,17,5,35,22,23,101,153,259,1055,1098,842,703,741,280,879,6217,3,0,5,6,24,10,59,98,182,122,32,37,11,3,94,691,0,8,17,36,90,13,94,52,73,18,5,4,3,0,47,466,0,4,0,3,11,0,4,5,19,7,0,3,3,0,14,72,0,3,16,18,31,9,10,13,7,0,0,0,0,0,8,120,9,18,74,99,187,59,124,85,116,34,15,15,0,3,111,943,0,0,0,3,0,3,4,0,3,0,0,0,0,0,37,50,20,37,110,172,336,92,301,248,406,185,50,53,20,9,319,2343,96,49,229,246,410,1059,908,1068,2263,1881,1465,1058,1148,428,1714,14029,5,0,0,0,6,3,17,12,132,210,288,210,197,137,23,1251,0,3,3,0,3,12,19,21,74,33,32,5,7,17,7,253,3,4,0,0,5,3,14,26
10401,0,0,0,0,0,0,0,0,4,3,0,0,0,0,286,299,23,9,34,29,47,227,304,436,1094,786,446,231,197,50,703,4615,3,3,0,9,18,10,61,56,118,45,14,16,3,0,61,414,0,6,16,41,120,30,101,70,54,18,3,3,0,0,58,515,0,5,5,4,3,3,9,3,10,3,3,0,0,0,10,59,7,9,21,37,53,27,18,13,8,3,3,0,0,0,14,207,11,13,82,156,250,91,175,124,112,27,10,3,3,0,125,1184,0,4,0,3,4,5,0,3,0,0,0,0,0,0,36,50,18,35,131,250,452,167,364,269,299,92,32,26,6,0,302,2436,101,65,341,357,595,2003,1436,1578,2360,1342,771,404,346,108,1575,13378,5,3,0,0,7,3,16,12,136,116,143,74,81,36,14,652,3,0,3,0,5,11,39,49,95,43,27,14,10,3,10,314,0,4,0,0,4,12,25,42
10402,0,0,0,0,0,3,3,0,6,4,0,0,0,0,564,584,33,16,47,36,69,298,440,662,1753,1410,1004,580,482,164,1238,8240,7,3,3,6,43,20,130,137,283,116,37,27,13,3,95,925,3,9,30,57,216,54,236,152,161,39,8,8,0,0,91,1070,0,0,3,5,22,8,20,8,16,7,0,0,0,0,27,111,4,6,26,66,94,30,29,15,21,6,0,0,0,0,30,323,38,28,114,187,396,128,273,163,177,51,15,5,5,0,192,1769,0,0,0,0,3,0,0,3,4,0,0,0,0,0,55,68,54,48,172,323,772,245,686,480,661,216,62,53,16,3,483,4267,156,75,436,468,979,2408,2217,2418,4046,2580,1754,918,826,259,2537,22092,0,3,3,0,13,5,20,30,146,273,294,216,184,110,22,1313,0,0,0,0,18,18,44,75,196,85,53,22,18,14,9,544,0,0,0,0,7,7,15,50
10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,194,20,4,29,27,25,98,122,141,433,320,226,207,169,56,500,2384,4,0,0,4,12,3,29,36,55,35,14,6,3,0,40,257,0,3,11,23,30,11,31,16,18,3,0,0,0,0,17,166,0,0,0,3,3,3,10,0,4,3,0,0,0,0,4,39,4,0,13,16,13,9,6,3,0,0,0,0,0,0,15,82,12,14,51,85,107,38,98,55,69,14,3,3,3,0,74,625,0,0,8,3,3,3,3,0,0,0,0,0,0,0,58,76,22,18,77,132,167,62,171,110,152,67,20,9,6,0,222,1241,102,26,168,189,228,567,486,515,935,624,452,327,313,110,1039,6083,22,8,0,0,3,3,22,22,87,98,135,90,90,60,26,661,0,0,0,0,3,0,18,10,30,5,9,3,3,4,0,94,3,3,0,0,0,0,11,21
10502,0,0,0,0,0,0,0,0,6,0,0,0,0,0,152,158,8,3,14,9,32,63,87,127,351,271,215,156,172,52,323,1879,0,0,4,0,21,4,34,35,66,33,8,5,3,0,34,258,0,4,5,20,47,0,52,22,19,8,3,0,0,0,17,207,0,0,0,6,10,0,4,3,0,4,0,0,0,0,3,39,0,10,19,17,19,5,11,4,4,0,0,0,0,0,3,91,9,6,34,80,90,53,86,50,41,9,4,3,0,0,70,549,0,0,0,5,3,0,0,3,5,0,0,0,0,0,23,42,9,21,59,133,194,69,189,120,142,58,13,11,3,0,147,1177,49,30,118,158,243,681,544,531,780,544,409,240,269,72,764,5431,7,0,0,0,6,0,9,10,36,45,78,87,66,32,14,391,0,0,0,0,0,0,3,6,33,6,3,3,3,4,0,65,3,0,0,0,0,0,3,6
10503,0,0,0,0,3,0,3,0,4,9,3,0,0,3,558,577,38,16,49,47,47,204,298,476,1275,1101,894,534,519,181,1356,7022,3,6,4,4,34,13,126,126,238,136,36,37,6,0,113,877,0,3,21,59,143,29,153,79,66,14,15,3,3,0,68,658,0,0,4,0,8,0,5,9,14,6,0,0,0,0,19,80,3,10,29,40,61,14,26,17,8,7,0,0,0,0,32,235,16,23,98,203,297,84,213,107,131,35,8,12,3,3,163,1397,0,0,0,0,0,3,0,0,3,0,0,0,0,0,61,76,23,42,161,302,540,141,528,335,466,191,56,50,8,9,461,3319,159,73,357,439,674,1559,1451,1647,2849,2063,1547,841,806,288,2580,17327,13,3,5,0,14,9,29,58,243,308,390,263,249,128,50,1764,0,0,0,3,3,8,29,22,90,36,25,12,10,11,8,258,0,3,0,0,8,8,24,47
10601,0,0,0,0,0,3,0,5,7,4,0,3,0,0,528,562,31,24,40,28,50,161,290,438,1557,1543,1142,1417,1211,439,1383,9751,3,0,3,7,34,19,113,103,224,146,60,68,33,4,110,941,0,9,28,53,175,46,153,114,106,42,13,4,12,0,76,833,0,0,7,4,10,3,10,14,14,4,7,7,0,3,18,122,4,3,37,46,58,12,23,20,11,4,0,0,0,0,12,234,18,25,113,234,316,131,277,156,182,60,28,12,3,4,180,1746,0,0,3,0,0,0,3,5,4,0,0,0,0,0,62,87,33,38,185,354,600,213,579,413,550,263,103,93,48,17,463,3957,137,75,402,452,758,1883,1591,1627,3269,2690,1966,2073,1861,646,2597,22029,3,3,0,0,11,3,16,27,136,223,373,235,293,175,26,1528,3,3,3,0,9,14,27,33,108,40,45,29,9,13,9,346,0,0,0,0,4,7,16,23
10602,0,0,0,0,3,0,3,3,8,6,0,0,0,0,423,442,15,12,26,14,28,103,157,332,1228,1390,1245,1180,1126,433,1025,8302,0,0,0,3,16,6,71,94,216,148,55,65,25,6,75,800,0,3,18,37,129,41,133,90,87,36,7,3,5,0,58,659,5,0,0,0,4,0,9,7,15,8,4,3,0,0,12,74,0,4,18,35,36,8,17,12,5,5,0,0,0,0,8,154,11,12,79,135,201,80,193,125,152,45,17,14,0,7,121,1200,0,0,0,3,3,6,0,3,0,3,0,0,0,0,43,63,24,26,114,211,398,147,429,327,488,247,96,86,35,14,319,2949,87,42,225,263,475,1288,1158,1301,2593,2420,2017,1716,1612,566,1863,17631,0,5,0,3,3,5,5,6,103,238,441,294,285,127,29,1535,0,0,0,0,4,3,14,28,85,37,17,18,12,14,7,238,0,0,0,0,5,4,13,25
10603,0,0,0,0,0,0,0,0,8,0,0,3,0,0,435,456,15,12,32,29,27,168,224,395,1346,1274,1020,749,635,225,1081,7220,3,0,3,10,28,6,82,94,199,126,53,38,5,0,70,721,0,7,16,43,136,37,145,97,99,33,15,3,0,0,65,705,0,0,3,0,19,3,13,5,9,7,0,3,0,0,8,78,0,8,22,38,54,13,26,19,15,0,0,0,0,0,16,211,15,21,74,135,248,88,225,124,123,47,17,12,3,0,153,1306,0,0,0,0,3,0,3,0,6,0,0,0,0,0,43,62,25,39,123,230,481,156,502,332,458,217,90,56,15,3,361,3079,135,67,318,337,603,1988,1613,1879,3069,2320,1752,1162,961,326,2092,18633,3,0,0,0,0,0,12,10,92,179,267,193,154,72,15,1000,0,0,0,0,13,12,29,43,129,48,32,11,7,9,8,354,0,0,0,0,5,0,11,27
10604,0,0,0,0,0,0,0,0,8,0,0,0,0,0,190,200,19,7,8,4,21,76,94,133,501,488,368,555,461,161,476,3365,0,0,3,3,5,8,44,47,84,42,17,34,8,5,43,338,0,4,5,26,47,14,37,35,22,18,4,10,0,0,24,247,0,0,0,3,5,0,3,6,3,3,0,0,0,0,10,44,0,4,11,17,13,0,10,3,0,0,0,0,0,0,5,69,11,12,35,49,88,28,67,33,53,9,5,5,0,0,45,454,0,0,0,0,0,0,0,3,0,0,0,0,0,0,23,26,14,14,56,102,165,59,167,127,165,74,26,46,10,5,155,1186,57,31,125,129,224,573,543,509,1077,925,675,846,721,258,907,7606,10,3,0,0,13,4,8,11,75,121,131,117,114,78,22,702,0,0,0,0,0,0,12,14,50,11,10,11,4,5,0,128,3,0,0,0,3,0,9,14
10701,0,0,0,0,0,0,0,5,14,3,5,4,0,0,428,457,39,17,45,39,57,188,294,485,1603,1565,1273,900,917,303,1200,8920,7,0,5,3,20,14,74,119,225,120,59,44,21,3,92,798,0,9,12,39,142,39,145,91,123,34,11,5,11,0,70,724,3,0,0,9,17,0,11,11,26,5,3,6,3,0,17,104,7,3,26,34,61,8,19,10,8,3,0,0,0,0,17,208,22,30,108,194,295,162,274,174,234,75,38,11,6,4,195,1834,0,0,3,3,0,4,3,0,8,0,0,0,0,0,61,81,37,48,158,281,536,220,522,408,617,245,111,64,41,3,454,3753,163,84,382,383,672,2219,1546,1665,3069,2453,1935,1238,1228,368,2229,19616,3,3,0,0,0,0,6,4,77,186,299,216,194,84,13,1085,0,0,0,0,9,5,16,27,60,32,13,10,9,0,0,189,0,0,4,0,0,0,7,14
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,0,0,0,0,0,0,0,5,12,6,9,3,0,0,562,599,31,24,44,33,51,163,274,498,1749,1893,1560,1236,1212,409,1485,10657,0,0,4,6,30,11,103,150,270,180,72,66,26,9,123,1057,3,11,23,57,191,53,194,126,145,46,13,5,0,3,86,960,3,0,4,0,17,5,9,15,21,9,4,3,0,0,24,120,4,6,31,50,53,18,28,13,6,3,0,0,0,0,24,224,22,20,80,185,299,117,252,174,192,67,18,8,11,0,181,1635,0,0,0,4,0,0,8,0,0,0,0,0,0,0,51,66,37,41,138,299,592,205,602,484,627,308,114,84,38,12,487,4067,130,80,347,412,719,2097,1730,1959,3610,3161,2465,1771,1637,541,2684,23351,3,0,0,0,5,3,5,11,120,210,348,256,238,131,20,1347,0,0,3,0,6,12,20,29,103,55,45,14,12,19,8,335,0,0,0,0,3,5,9,30
10704,4,0,0,0,0,3,3,8,12,12,3,3,0,0,704,744,50,24,50,41,78,252,327,524,1729,2075,2007,1855,2106,868,1796,13802,10,5,5,7,38,12,103,145,338,298,122,136,62,10,165,1468,0,15,23,62,190,60,190,164,203,82,28,29,10,3,116,1182,0,0,3,4,11,4,15,20,25,11,10,3,3,0,26,138,7,8,27,49,64,20,26,14,15,3,0,0,0,0,23,256,38,29,132,202,285,188,315,197,266,103,53,26,19,3,216,2069,0,0,0,0,0,0,3,0,4,0,0,0,0,0,61,77,53,64,197,324,592,281,658,538,851,507,212,195,85,14,605,5190,288,131,476,472,841,2491,2020,2314,4091,3724,3384,2864,3123,1245,3367,30832,4,3,0,0,0,0,11,14,114,254,476,484,613,346,34,2352,0,4,4,0,7,11,37,43,145,60,69,33,24,19,5,462,0,0,0,0,6,0,13,28
10801,0,0,0,0,0,0,3,0,4,5,0,0,0,0,165,183,9,5,17,12,34,115,125,232,576,374,232,129,113,38,412,2426,0,0,3,3,14,7,33,34,54,28,10,13,3,0,28,222,0,3,9,25,68,24,82,41,25,15,3,3,0,0,44,351,0,0,3,0,3,0,4,3,6,0,0,0,0,0,12,32,3,3,7,16,30,9,3,12,0,0,0,0,0,0,5,98,12,9,30,77,118,65,137,69,61,22,3,4,0,0,76,682,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,16,22,55,119,236,109,261,152,146,70,9,14,0,0,180,1399,78,30,184,185,332,1317,1050,1017,1318,729,422,263,221,83,1000,8241,0,0,0,0,3,0,11,5,62,70,78,44,45,25,8,364,0,4,3,0,3,11,21,27,66,21,15,6,3,5,0,192,0,3,0,0,3,0,11,8
10802,0,0,0,0,0,0,6,0,8,3,0,0,0,0,273,295,21,17,36,25,37,193,263,389,994,607,374,192,130,58,638,3968,0,0,9,12,21,8,62,75,103,49,16,6,0,0,60,421,0,3,19,40,110,42,114,71,56,11,3,5,0,0,66,533,0,3,6,3,14,4,5,4,12,0,0,0,0,0,9,59,0,9,16,43,57,14,15,12,5,0,0,4,0,0,17,195,8,16,91,166,279,141,235,141,120,24,14,3,3,3,164,1408,0,0,0,3,0,0,8,4,0,0,0,0,0,0,48,70,12,25,138,262,482,207,446,296,297,88,37,21,5,4,363,2677,87,52,317,360,625,1914,1462,1534,2137,1146,641,326,232,102,1501,12445,3,3,0,0,10,8,20,15,90,114,122,57,43,38,7,529,0,3,0,3,8,8,40,38,114,44,20,6,6,10,8,293,0,0,3,0,0,4,17,37
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,3,0,0,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,11,0,0,0,3,0,7,4,12,16,19,4,4,3,0,19,91,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
10804,0,0,0,0,0,0,3,3,0,0,0,0,0,0,474,489,24,8,38,31,60,203,368,528,1507,1138,813,561,554,152,1028,7011,3,4,7,4,37,19,124,102,225,118,23,46,5,0,92,804,0,16,18,52,192,62,197,112,121,29,7,9,0,0,86,899,0,0,3,4,8,9,13,13,16,13,0,4,0,0,17,94,0,8,23,39,48,18,19,11,10,3,0,0,0,0,18,192,18,13,70,141,270,119,229,127,143,28,15,8,0,0,145,1332,0,0,4,0,0,0,0,3,3,0,0,0,0,0,35,46,19,38,119,241,561,224,575,361,516,185,49,68,12,5,395,3364,131,66,384,387,771,2654,2232,2383,3560,2162,1437,899,862,265,2238,20428,3,3,0,0,3,3,22,24,186,234,286,212,177,114,19,1291,0,3,4,0,6,15,50,64,152,62,42,28,17,11,10,455,0,0,3,0,5,12,27,40
10805,0,0,0,0,0,0,3,0,6,4,0,0,0,0,319,338,20,10,43,35,39,221,286,428,1128,752,518,257,209,58,734,4746,0,3,3,6,26,9,64,55,122,55,18,11,0,0,50,436,0,10,13,33,126,37,125,69,55,18,3,3,3,0,51,546,0,0,3,3,11,5,8,6,14,3,0,0,0,0,11,64,3,6,24,45,51,9,21,12,10,0,0,0,0,0,15,195,16,19,78,139,250,123,231,120,110,23,9,3,3,0,132,1263,3,0,0,0,0,0,4,0,5,0,0,0,0,0,29,41,19,38,121,233,466,179,457,271,315,98,22,22,5,3,299,2549,109,66,356,345,595,2081,1575,1629,2500,1427,884,441,386,115,1610,14133,3,0,3,0,15,0,19,14,111,172,143,91,85,41,14,710,6,0,0,3,12,6,34,47,134,50,27,11,7,10,8,352,3,0,0,0,5,9,24,27
10901,0,0,0,0,0,0,3,0,3,3,0,0,3,0,362,375,20,9,31,19,35,119,204,354,1152,1118,926,576,518,194,850,6132,0,0,0,4,12,3,87,99,178,111,31,37,8,0,76,660,3,11,14,39,140,36,134,77,76,29,11,5,3,0,53,633,0,3,0,3,7,3,6,7,11,3,7,0,0,0,11,76,4,0,20,36,49,11,9,9,5,3,0,0,0,0,6,146,21,15,73,140,190,60,147,98,112,26,8,7,5,0,83,977,0,0,0,3,3,0,0,0,4,0,0,0,0,0,44,54,28,31,105,225,405,123,380,290,387,171,57,57,15,0,273,2545,113,52,242,310,510,1140,1127,1300,2562,2085,1612,885,810,300,1665,14708,5,3,0,0,3,5,12,13,151,210,321,204,180,89,18,1224,0,0,4,0,5,7,26,30,103,52,29,18,12,14,6,302,0,0,0,0,5,5,19,34
10902,0,0,0,0,0,0,4,3,3,0,0,0,0,0,103,114,0,0,11,13,9,49,81,114,271,202,150,70,59,30,265,1331,3,0,3,0,3,0,18,12,43,13,9,3,3,0,15,125,0,0,4,11,18,4,20,5,10,0,0,0,0,0,15,89,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,15,0,0,4,5,5,0,0,0,0,0,0,0,0,0,3,23,6,5,11,31,37,17,26,22,18,0,3,0,0,0,30,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,8,11,22,45,72,22,68,43,67,10,11,4,3,0,79,469,48,21,74,83,104,346,297,337,598,355,238,122,110,57,511,3301,7,0,0,0,3,0,3,13,60,49,68,33,27,24,6,296,0,0,0,0,3,3,3,5,20,10,5,0,0,3,0,60,0,3,0,0,0,0,9,4
10903,0,0,0,0,0,0,3,0,9,6,0,0,0,0,263,277,30,4,40,34,33,111,185,292,881,678,465,241,216,57,683,3951,3,6,10,0,22,13,58,48,76,40,18,4,9,0,43,349,0,5,13,35,87,18,65,43,39,15,3,3,0,0,36,355,0,0,3,3,12,0,9,3,13,0,0,0,0,0,12,46,0,0,8,13,30,4,8,3,3,0,0,0,0,0,5,85,12,11,34,69,111,33,77,39,69,15,9,4,0,0,70,543,0,0,0,0,0,0,5,0,0,0,0,0,0,0,31,40,12,22,64,119,257,63,219,139,204,66,35,14,11,0,197,1420,141,34,264,212,378,1344,991,1184,1943,1305,823,399,341,124,1419,10909,11,3,0,0,11,8,18,17,134,174,215,129,90,37,27,887,3,3,0,0,6,3,17,28,76,25,23,11,12,4,3,213,3,3,0,0,8,3,17,36
11001,0,0,0,0,0,0,0,0,8,0,0,0,0,0,260,272,14,7,18,27,25,114,148,239,758,595,425,268,294,98,592,3626,3,3,4,9,18,6,68,50,93,54,18,22,4,0,45,392,0,0,8,26,52,12,71,53,57,10,3,0,0,0,31,326,0,0,3,3,9,4,8,3,3,3,0,0,0,0,5,42,9,0,10,10,15,3,10,0,3,0,0,0,0,0,8,78,8,13,42,76,121,42,86,49,70,22,12,4,3,0,64,602,0,0,0,0,0,0,0,0,3,0,0,0,0,0,23,28,16,21,68,121,221,73,236,151,232,95,34,32,5,0,174,1467,80,39,172,191,289,740,756,839,1615,1138,799,463,477,167,1126,8896,12,3,0,0,10,0,30,26,100,128,175,94,121,76,28,799,0,0,0,0,15,8,21,26,80,27,16,11,5,5,9,232,4,0,4,0,0,5,11,39
11002,0,0,0,3,0,0,4,0,4,3,0,0,0,0,273,292,22,18,66,33,49,189,237,344,840,520,354,165,135,49,653,3669,0,3,3,3,20,13,69,59,61,32,9,3,0,0,44,321,0,6,7,26,64,27,61,40,44,5,3,3,0,0,28,317,0,3,3,7,5,0,11,0,7,0,0,0,0,0,10,35,5,4,21,25,29,3,9,3,8,0,0,0,0,0,15,121,13,14,62,94,134,67,147,80,87,22,3,7,0,0,98,818,0,0,3,3,0,0,0,3,0,0,0,0,0,0,32,45,19,31,96,155,254,119,293,191,208,62,13,14,4,0,216,1665,131,60,321,246,374,1476,1005,1165,1750,968,601,267,233,96,1326,10022,17,5,3,4,18,5,26,39,163,149,173,71,58,56,27,810,4,8,0,0,10,12,22,26,79,40,18,13,8,5,6,243,9,3,3,0,14,4,22,31
11003,0,0,0,0,0,0,0,4,6,0,0,0,0,0,169,184,19,3,17,14,19,77,113,206,526,440,331,223,191,88,496,2761,3,0,6,4,16,11,37,35,67,22,13,13,4,3,36,266,0,0,4,12,39,14,38,24,28,11,3,0,0,0,15,197,0,0,0,0,8,3,3,3,3,3,0,0,0,0,8,32,4,3,7,19,19,7,3,5,0,0,0,0,0,0,9,79,5,9,48,74,97,29,55,49,45,13,4,3,0,0,67,507,0,0,3,0,0,0,3,0,0,0,0,0,0,0,46,51,13,15,74,109,176,67,141,110,148,53,24,17,4,8,185,1127,90,26,162,142,230,505,436,584,1101,802,596,343,334,151,964,6475,10,3,0,0,3,3,10,16,99,114,161,102,81,47,24,677,3,0,0,0,4,0,9,9,29,8,11,4,5,0,0,94,3,0,0,0,3,4,8,21
11004,0,0,0,3,0,3,0,9,8,3,3,3,0,0,504,532,35,16,45,36,43,227,327,548,1682,1387,1039,648,570,202,1292,8088,0,3,12,9,38,12,116,132,257,117,47,43,16,0,102,898,5,10,24,55,166,49,185,89,102,27,9,4,3,0,55,776,0,0,0,13,16,8,13,5,14,9,0,3,0,0,19,105,3,9,28,49,80,12,35,7,11,4,0,0,0,0,21,258,16,20,133,171,342,123,272,141,175,41,19,10,3,4,173,1644,0,0,0,3,0,3,8,3,4,0,0,0,0,0,56,81,28,44,201,302,641,201,626,384,559,199,71,57,25,3,422,3766,146,68,427,417,799,2091,1812,1953,3632,2456,1797,1016,963,324,2516,20406,12,0,3,0,5,12,31,37,249,339,424,279,246,129,40,1798,3,0,4,0,5,8,47,46,99,56,27,10,8,10,14,328,3,0,8,0,11,10,19,59
