SA3_CODE_2016,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_749_REA,C06_650_749_ST_HA,C06_650_749_Pe_no_sa_ho,C06_650_749_H_co_op_c_ch_gr,C06_650_749_Oth_lan_typ,C06_650_749_LLT_NS,C06_650_749_Tot,C06_750_849_REA,C06_750_849_ST_HA,C06_750_849_Pe_no_sa_ho,C06_750_849_H_co_op_c_ch_gr,C06_750_849_Oth_lan_typ,C06_750_849_LLT_NS,C06_750_849_Tot,C06_850_950_REA,C06_850_949_ST_HA,C06_850_949_Pe_no_sa_ho,C06_850_949_H_co_op_c_ch_gr,C06_850_949_Oth_lan_typ,C06_850_949_LLT_NS,C06_850_949_Tot,C06_950_over_REA,C06_950_over_ST_HA,C06_950over_Pe_no_sa_ho,C06_950ov_H_co_op_c_ch_gr,C06_950over_Oth_lan_typ,C06_950over_LLT_NS,C06_950_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_co_op_c_ch_gr,C11_550_649_Oth_lan_typ,C11_550_649_LLT_NS,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Pe_no_sa_ho,C11_650_749_H_co_op_c_ch_gr,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Pe_no_sa_ho,C11_750_849_H_co_op_c_ch_gr,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Pe_no_sa_ho,C11_850_949_H_co_op_c_ch_gr
10304,17,323,142,59,90,153,788,38,168,50,32,7,11,304,446,244,219,21,53,8,996,994,174,245,9,38,10,1466,427,9,93,3,9,0,543,475,3,56,3,6,0,535,174,0,25,0,4,0,210,50,3,7,0,4,0,66,10,0,3,0,0,0,17,5,4,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,3,0,0,25,53,74,40,4,29,8,209,2704,1017,894,137,234,188,5180,19,95,119,20,67,125,443,7,234,27,37,4,3,318,165,229,143,34,34,12,611,595,217,208,22,22,4,1073,351,62,145,5,12,0,576,742,38,158,3,14,0,961,740,6,124,0,17,0,888,428,0,56,0,5,3,505,119,0,13,0,13,0,145,24,0,10,0,6,0,35,22,0,3,0,3,0,27,10,0,3,0,0,0,17,9,0,0,0
10401,14,156,143,45,81,150,586,29,78,61,56,27,3,245,386,139,426,55,74,12,1102,919,43,465,9,58,9,1500,307,3,136,3,11,3,464,241,3,67,0,11,0,319,40,0,18,0,3,0,62,34,0,6,0,9,0,47,22,0,0,0,6,0,27,3,0,0,0,4,0,12,3,0,0,0,0,0,9,0,0,3,0,0,0,3,0,0,0,0,0,0,4,5,16,10,0,3,0,37,29,22,49,8,30,11,152,2032,465,1379,176,327,188,4566,9,45,119,15,63,122,374,4,111,27,13,14,0,177,97,107,184,79,61,10,538,377,74,343,35,44,7,877,327,25,206,5,31,5,602,696,17,252,10,30,10,1010,706,7,163,3,20,3,904,183,0,34,0,6,0,224,36,0,9,3,3,0,53,9,0,3,0,3,0,14,10,0,4,0,0,0,14,4,3,3,0,0,0,14,3,0,0,0
10402,27,468,181,46,80,207,1007,17,175,71,21,55,3,339,490,296,467,60,138,27,1485,1323,157,577,14,69,16,2155,733,37,356,5,25,4,1152,1201,22,344,3,35,5,1611,555,3,126,0,18,5,710,107,0,45,0,16,3,177,13,0,16,0,15,0,45,3,4,3,0,8,3,17,6,0,0,0,4,0,9,3,0,0,0,0,0,3,0,0,3,0,0,0,3,18,40,13,0,8,3,80,52,72,77,22,42,18,279,4538,1279,2296,173,503,288,9079,20,125,181,28,50,163,563,8,406,33,16,25,11,488,82,250,226,81,105,16,760,493,174,366,55,82,11,1182,515,62,289,22,39,10,931,976,101,414,23,68,9,1585,1597,32,502,9,48,8,2207,1114,10,246,3,36,6,1413,219,0,41,0,9,0,267,40,0,6,0,9,0,53,8,3,3,0,8,0,18,7,4,0,0,5,0,11,0,0,0,0
10501,25,196,217,132,517,323,1407,20,115,82,121,76,9,417,146,216,363,120,198,24,1067,132,15,137,0,78,4,369,21,3,33,3,20,0,77,16,3,7,0,7,0,33,8,0,4,0,4,0,16,3,0,0,0,7,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,7,7,0,4,0,21,15,35,54,37,85,19,247,389,585,909,419,988,392,3680,13,118,191,96,453,272,1139,19,85,44,79,64,9,298,100,237,250,179,168,20,950,176,93,172,42,118,3,598,45,18,57,3,28,0,154,62,3,30,0,22,0,119,33,0,10,3,6,0,56,9,3,9,3,9,0,30,0,0,3,0,7,0,9,0,0,0,0,3,0,5,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
10502,10,88,95,38,194,114,544,13,38,64,26,26,5,172,240,50,320,48,93,11,765,102,0,65,3,19,0,186,7,0,10,0,6,0,25,8,0,0,0,4,0,11,3,0,0,0,4,0,10,0,0,3,0,3,0,13,0,0,4,3,0,3,9,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,8,27,11,41,9,94,384,186,601,128,395,142,1846,6,28,91,10,202,93,425,3,34,25,11,19,0,89,129,93,201,37,49,10,515,282,37,147,11,41,0,524,111,4,51,0,10,0,181,58,0,32,0,13,0,108,45,0,17,0,5,0,71,17,0,4,0,0,0,21,3,0,0,0,4,0,8,0,0,0,0,7,0,5,3,0,4,0,3,0,8,0,0,3,0,0,0,3,0,0,0,0
10503,24,352,304,104,179,289,1250,171,240,128,72,47,11,667,922,355,481,67,129,21,1966,1114,101,291,5,41,12,1553,367,9,85,3,10,3,477,239,0,46,0,4,4,295,112,0,14,0,3,0,122,24,0,18,0,0,4,45,0,0,3,0,3,0,7,4,3,0,0,0,0,4,0,0,4,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,24,9,3,4,0,56,39,68,81,11,50,18,263,3027,1147,1458,263,477,354,6724,15,115,252,40,177,238,825,36,294,71,36,22,8,465,546,423,389,84,103,15,1564,928,160,360,49,61,16,1579,476,37,188,5,24,4,740,685,19,212,3,15,5,939,406,20,84,0,11,0,525,179,0,29,3,3,3,225,8,0,8,0,0,0,16,3,0,4,0,0,0,8,0,0,0,0,0,0,5,0,3,0,0,3,0,7,0,0,0,0
10601,21,280,210,31,71,165,779,55,153,42,6,20,5,287,534,270,316,23,99,9,1241,1338,160,346,4,112,15,1969,526,7,137,0,19,9,693,441,8,76,0,16,0,552,249,0,25,0,13,0,294,70,5,5,0,4,0,85,6,0,9,0,0,0,12,0,4,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,15,18,11,0,9,0,51,47,47,69,8,53,13,246,3312,959,1256,75,412,219,6226,22,116,190,16,63,167,562,17,282,23,15,16,5,357,135,279,174,8,44,5,640,493,180,252,13,76,6,1015,420,50,204,3,64,3,738,1043,59,243,5,53,9,1419,1112,18,182,9,29,3,1360,717,0,85,0,11,0,817,112,0,21,0,9,0,141,20,0,3,0,3,0,28,14,0,0,0,3,0,15,7,0,0,0,0,0,6,0,0,0,0
10602,10,356,53,31,17,97,563,26,180,17,22,7,0,259,391,263,162,20,108,12,958,720,177,220,14,69,8,1210,437,39,125,0,13,6,622,766,8,101,0,10,7,888,434,0,33,0,11,3,483,34,0,10,0,0,0,39,4,0,4,0,0,0,7,0,4,0,0,0,0,7,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,29,3,0,3,3,46,39,58,32,10,17,10,164,2872,1110,764,94,256,143,5245,0,102,59,5,20,46,238,7,301,7,18,3,7,343,86,292,79,23,38,6,531,324,182,117,14,63,6,706,212,78,120,8,80,0,495,528,109,210,8,49,0,898,1212,47,213,0,33,3,1509,900,3,95,0,4,0,1009,150,0,17,0,0,0,169,9,0,5,0,0,0,16,3,0,3,0,0,0,5,0,4,0,0,0,0,4,0,0,3,0
10603,7,217,105,80,36,146,593,36,125,17,18,33,7,239,291,276,187,17,261,12,1043,1054,109,276,9,187,12,1648,670,16,185,7,50,3,934,870,5,120,0,12,5,1012,463,4,72,4,8,0,544,88,0,23,0,5,0,118,9,0,3,0,4,0,20,6,5,3,0,0,0,14,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,10,7,4,3,0,34,56,55,30,18,38,10,204,3570,832,1016,159,642,193,6408,12,77,107,15,34,99,341,4,226,14,31,28,4,301,80,198,97,52,61,10,487,309,120,171,32,155,0,781,364,64,177,7,218,4,828,923,104,235,3,102,3,1372,1335,10,227,3,42,4,1619,752,0,124,0,17,3,890,134,0,27,0,3,0,161,28,0,9,0,8,0,46,20,0,3,0,0,0,24,3,0,3,0,3,0,6,4,0,0,0
10604,19,154,120,25,192,209,719,50,105,41,5,21,3,234,303,124,195,34,69,6,730,544,85,184,3,39,5,863,190,0,50,0,7,3,256,147,0,26,0,3,3,173,83,0,14,0,0,0,94,11,0,5,0,0,0,16,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,4,5,12,3,0,5,0,26,19,31,38,3,70,9,168,1368,507,694,71,416,240,3291,3,23,113,3,197,163,498,14,58,16,25,10,3,122,125,118,96,31,46,12,431,273,122,126,16,46,0,586,190,64,90,11,32,11,388,312,22,95,16,31,0,477,356,11,97,3,32,0,498,311,3,59,0,7,0,380,49,0,5,0,3,0,56,5,0,4,0,0,0,15,5,0,0,0,0,0,6,3,0,4,0,0,0,8,0,0,0,0
10701,23,732,101,36,13,101,999,42,446,36,21,16,8,570,366,623,207,29,47,19,1284,536,301,288,9,36,16,1181,413,183,205,3,18,9,830,517,54,169,5,13,3,768,169,8,55,0,0,0,234,44,0,10,0,0,0,58,3,4,4,0,0,0,12,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,10,46,0,3,4,0,58,22,132,49,18,8,21,249,2138,2544,1124,116,154,175,6263,6,264,88,13,9,66,449,18,612,17,8,3,9,671,124,549,103,36,63,5,882,346,358,178,19,27,7,936,196,138,154,11,16,3,523,482,233,188,3,19,13,949,796,82,280,3,31,7,1201,405,9,110,0,6,3,544,77,0,27,0,0,0,103,23,3,0,0,0,0,23,0,0,3,0,0,0,4,0,6,0,0,0,0,12,3,4,0,0
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,10,411,76,40,19,104,671,17,243,21,31,7,9,320,225,468,148,35,33,10,934,637,173,261,15,16,9,1105,585,199,236,6,29,10,1058,1128,74,295,3,20,3,1529,614,0,130,4,10,0,755,109,6,24,0,3,0,140,10,3,3,0,3,0,19,7,4,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,36,3,0,4,0,48,36,80,51,9,14,4,205,3385,1701,1254,138,167,157,6797,11,128,108,16,17,88,358,3,418,11,26,4,0,459,52,403,69,23,29,8,587,255,279,172,28,27,11,767,259,102,195,9,23,3,589,555,217,269,13,24,8,1088,1211,75,380,7,38,5,1714,1025,5,242,0,12,6,1298,245,0,40,0,10,0,298,42,0,7,0,3,0,56,15,3,0,0,7,0,28,3,0,0,0,0,0,9,0,0,0,0
10704,38,1183,160,75,26,172,1663,45,510,63,38,27,9,701,859,698,372,71,57,28,2082,1643,276,519,23,66,19,2554,937,128,363,12,44,10,1498,1737,154,451,11,32,13,2401,1335,32,306,0,17,10,1695,465,6,101,4,8,0,585,110,7,43,0,0,0,154,32,7,12,0,3,3,65,15,9,3,0,0,3,24,3,5,3,0,0,0,8,0,3,0,0,0,0,5,15,68,6,3,3,3,102,87,177,95,29,32,14,429,7323,3263,2510,262,314,293,13961,30,379,173,34,36,146,788,17,1155,28,34,10,5,1252,175,633,155,54,41,6,1056,684,442,353,47,53,17,1591,629,163,245,19,35,6,1101,1325,185,426,20,50,6,2024,2170,197,551,16,42,12,2976,1908,20,427,10,15,7,2390,751,8,153,0,10,8,936,262,4,59,0,3,0,330,68,5,21,0,3,0,95,22,11,28,3,4,4,74,11,3,3,0
10801,4,102,79,27,32,95,336,21,27,27,6,20,0,93,215,56,176,68,30,10,553,521,19,233,5,37,3,825,235,6,112,3,11,0,361,436,3,85,3,7,0,544,125,0,32,0,6,0,166,28,0,8,0,9,0,45,12,0,4,0,4,0,18,4,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,4,0,21,27,6,27,0,10,4,85,1638,233,788,115,173,113,3056,3,26,75,7,28,69,213,3,78,15,11,4,0,110,90,48,95,47,45,3,324,449,39,180,35,34,3,738,221,7,111,9,13,0,363,412,8,130,10,15,0,574,488,4,106,3,3,0,609,161,0,36,0,8,0,208,19,0,8,0,0,0,27,14,0,0,0,0,0,18,0,0,3,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0
10802,14,229,152,122,58,163,734,41,112,57,77,41,6,336,409,195,334,61,99,17,1106,933,47,332,12,51,8,1391,358,6,120,0,6,3,492,238,7,42,0,8,0,294,55,3,12,0,3,0,81,27,0,0,0,7,0,32,23,0,0,0,12,0,37,0,0,5,0,8,0,13,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,10,0,0,0,32,44,35,49,11,15,13,166,2165,634,1121,288,296,215,4722,9,59,147,27,27,137,401,4,166,24,21,18,4,240,174,189,181,112,70,12,733,586,152,280,59,55,14,1142,442,46,213,12,26,6,752,661,34,165,11,18,4,898,433,7,87,0,8,4,532,120,5,20,0,4,0,150,35,3,3,0,4,0,50,3,0,3,0,3,0,11,3,0,4,0,0,0,11,4,0,0,0,4,0,8,0,0,0,0
10803,0,0,0,0,10,3,14,0,0,0,0,0,0,6,0,0,5,0,0,0,3,0,0,9,0,0,0,14,0,0,12,0,3,0,10,0,0,4,0,0,0,4,0,0,9,0,0,0,9,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,41,0,16,3,68,0,0,0,0,10,3,17,0,0,0,0,4,0,3,0,0,7,0,4,0,9,0,0,4,0,0,0,5,0,0,3,0,3,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,19,299,126,56,37,185,725,29,127,51,21,49,4,286,379,211,273,45,99,13,1014,1070,74,453,11,97,9,1711,631,40,269,7,23,4,974,1091,13,249,3,26,8,1390,503,0,98,0,12,4,612,116,0,33,0,14,0,164,14,0,3,0,4,0,26,0,4,3,0,0,0,11,0,3,0,0,3,0,9,0,0,0,0,0,0,7,0,0,0,0,3,0,3,18,14,11,0,4,3,52,62,42,59,27,30,17,235,3938,826,1633,168,384,246,7203,16,66,133,14,36,131,390,6,298,21,35,22,4,383,95,192,135,43,81,4,547,529,139,248,39,98,3,1052,393,70,227,4,41,3,739,933,42,318,13,34,8,1338,1330,22,369,16,29,4,1769,909,3,171,0,17,0,1103,173,3,26,3,7,0,215,36,3,8,0,3,0,44,21,0,3,0,3,0,25,0,0,3,0,0,0,5,0,0,0,0
10805,17,230,155,24,51,172,650,58,105,67,51,23,8,315,589,175,343,57,68,12,1246,1025,85,302,7,44,6,1481,360,0,121,3,11,3,499,286,0,51,3,6,0,345,56,0,20,0,3,0,86,10,0,4,0,0,0,13,4,0,7,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,10,4,0,0,0,30,41,37,64,8,20,5,180,2461,648,1142,160,226,213,4853,7,67,140,19,43,123,393,25,161,33,18,6,5,251,244,162,189,68,40,6,717,678,135,290,40,53,6,1209,404,37,200,13,21,0,674,862,15,184,15,22,7,1105,556,4,77,8,7,3,652,114,3,30,0,0,0,145,6,0,4,0,0,0,12,3,0,3,0,3,0,7,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0
10901,43,297,129,54,72,118,710,250,214,73,14,25,9,586,1034,269,360,38,58,11,1769,997,77,333,12,37,8,1463,339,25,130,0,16,0,513,455,5,104,0,19,0,586,247,0,58,0,4,4,315,63,0,25,0,4,0,95,11,0,15,0,0,0,28,3,0,3,0,4,0,6,3,0,0,0,0,0,6,0,3,0,0,0,0,5,0,0,0,0,0,0,0,7,22,12,0,4,0,48,52,62,50,9,28,14,206,3504,970,1294,135,261,171,6333,9,97,108,19,58,94,381,35,243,40,42,14,4,383,753,234,227,42,35,11,1297,899,114,331,27,37,10,1416,473,67,200,7,29,8,779,812,34,201,6,33,4,1093,659,5,137,0,19,3,835,250,0,46,0,8,0,309,46,0,12,0,0,0,53,16,0,9,0,3,0,29,0,0,0,0,0,0,3,4,3,3,0,0,0,9,0,0,5,0
10902,11,38,90,25,169,100,429,17,28,40,11,26,4,131,172,60,170,36,60,12,512,83,0,80,0,24,3,186,16,0,15,0,5,0,38,3,0,0,0,0,0,4,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,0,13,4,7,27,3,35,3,84,308,138,430,82,333,120,1415,3,20,72,11,124,78,309,3,14,17,12,12,3,62,125,37,132,30,45,5,362,125,23,128,47,45,3,375,34,7,22,0,0,0,68,30,0,24,0,0,0,63,14,3,3,0,0,0,23,4,0,4,0,5,0,15,0,0,0,0,0,0,8,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
10903,32,92,222,87,249,256,936,139,35,102,20,32,3,336,470,70,381,19,77,14,1027,502,17,227,4,43,8,805,144,0,63,0,3,0,211,115,0,23,0,6,0,153,20,0,14,0,4,0,39,3,0,3,0,4,0,11,0,3,3,0,3,0,11,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,6,12,4,15,0,3,0,34,26,15,53,15,59,13,176,1462,223,1113,147,497,290,3738,14,21,183,62,166,173,618,63,31,63,24,28,3,200,345,105,316,30,62,14,870,579,33,257,12,38,7,937,203,3,110,0,16,4,338,350,0,81,0,17,4,449,125,0,38,0,15,0,184,37,0,9,0,3,0,50,6,0,6,0,3,0,19,0,0,3,0,0,0,7,0,0,3,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
11001,16,150,151,37,138,176,668,85,105,60,28,15,4,288,507,115,298,37,65,14,1032,706,61,194,3,24,3,1001,278,3,88,3,6,0,377,218,0,37,0,7,4,264,82,0,19,0,3,0,104,21,0,9,0,6,0,36,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,20,7,0,0,0,34,22,33,37,6,43,11,146,1947,484,896,122,298,215,3961,5,42,131,11,117,138,455,18,110,31,3,12,4,181,190,144,162,33,47,7,589,494,112,200,39,37,11,887,295,41,106,12,11,7,465,440,30,116,7,13,0,597,383,3,90,3,10,0,493,232,3,37,0,6,4,288,22,0,6,0,7,0,31,4,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
11002,25,146,265,77,152,254,923,139,76,112,63,41,8,428,567,133,385,65,92,16,1252,365,14,172,8,19,3,585,56,0,25,6,4,0,88,23,0,10,0,0,0,31,3,3,3,0,3,0,10,0,0,0,0,4,0,6,0,0,0,0,3,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,6,3,3,4,0,30,22,31,63,15,58,11,199,1209,403,1037,234,375,288,3554,4,38,173,46,140,230,632,33,58,58,23,21,4,203,326,122,275,64,80,3,877,498,102,253,24,54,4,940,235,21,100,11,23,0,392,310,5,67,5,16,0,407,92,0,25,4,4,0,129,27,0,3,0,12,0,48,7,0,3,0,4,0,10,0,0,0,0,4,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
11003,5,162,147,94,315,256,977,42,95,63,28,39,7,275,306,205,242,67,116,16,948,226,54,151,6,52,3,494,109,4,64,0,16,0,198,87,3,32,0,13,0,128,33,0,10,0,6,0,52,13,0,9,0,3,0,25,3,5,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,15,5,4,0,0,30,14,33,33,18,76,3,177,851,572,764,211,642,286,3326,10,81,118,31,302,196,731,13,90,27,12,19,0,163,265,170,196,133,106,15,882,230,164,171,22,77,7,680,95,19,74,5,27,4,222,175,13,75,0,37,0,299,116,9,43,0,12,0,178,50,0,24,0,20,0,100,9,0,7,0,8,0,24,3,0,0,0,0,0,4,0,0,3,0,0,0,9,0,3,3,0,0,0,5,0,0,0,0
11004,36,377,301,84,236,328,1360,109,183,128,51,33,4,512,1060,326,581,50,121,13,2155,1150,115,487,15,100,8,1873,410,9,182,0,17,0,619,443,4,95,0,15,0,558,157,4,46,0,11,0,221,39,0,10,0,5,0,55,5,0,4,0,4,0,9,0,3,0,0,0,0,6,4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,6,16,24,8,0,0,0,53,49,64,90,11,84,22,321,3483,1107,1936,217,635,384,7755,13,99,242,26,215,241,834,19,213,62,31,15,3,340,424,286,328,57,76,13,1186,921,238,444,42,90,12,1739,577,127,285,6,44,3,1038,991,45,285,7,38,6,1375,923,5,205,7,24,4,1175,322,0,66,3,19,4,408,41,0,8,0,4,0,54,11,0,0,0,3,0,16,4,4,4,0,0,0,11,3,0,11,0,0,0,12,0,3,0,0
