SA3_CODE_2016,C06_CF_BPT_1000_1499,C06_CF_BPT_1500_1999,C06_CF_BPT_2000_2499,C06_CF_BPT_2500_2999,C06_CF_BPT_3000_3999,C06_CF_BPT_4000m,C06_CF_BPT_Ns,C06_CF_BPT_T,C06_CF_1F1P_N,C06_CF_1F1P_1_149,C06_CF_1F1P_150_299,C06_CF_1F1P_300_399,C06_CF_1F1P_400_499,C06_CF_1F1P_500_649,C06_CF_1F1P_650_799,C06_CF_1F1P_800_999,C06_CF_1F1P_1000_1499,C06_CF_1F1P_1500_1999,C06_CF_1F1P_2000_2499,C06_CF_1F1P_2500_2999,C06_CF_1F1P_3000_3999,C06_CF_1F1P_4000m,C06_CF_1F1P_Ns,C06_CF_1F1P_T,C06_CF_1E1A_N,C06_CF_1E1A_1_149,C06_CF_1E1A_150_299,C06_CF_1E1A_300_399,C06_CF_1E1A_400_499,C06_CF_1E1A_500_649,C06_CF_1E1A_650_799,C06_CF_1E1A_800_999,C06_CF_1E1A_1000_1499,C06_CF_1E1A_1500_1999,C06_CF_1E1A_2000_2499,C06_CF_1E1A_2500_2999,C06_CF_1E1A_3000_3999,C06_CF_1E1A_4000_mr,C06_CF_1E1A_Ns,C06_CF_1E1A_T,C06_CF_1F1NW_N,C06_CF_1F1NW_1_149,C06_CF_1F1NW_150_299,C06_CF_1F1NW_300_399,C06_CF_1F1NW_400_499,C06_CF_1F1NW_500_649,C06_CF_1F1NW_650_799,C06_CF_1F1NW_800_999,C06_CF_1F1NW_1000_1499,C06_CF_1F1NW_1500_1999,C06_CF_1F1NW_2000_2499,C06_CF_1F1NW_2500_2999,C06_CF_1F1NW_3000_3999,C06_CF_1F1NW_4000mo,C06_CF_1F1NW_Ns,C06_CF_1F1NW_Tot,C06_CF_1P1NW_N,C06_CF_1P1NW_1_149,C06_CF_1P1NW_150_299,C06_CF_1P1NW_300_399,C06_CF_1P1NW_400_499,C06_CF_1P1NW_500_649,C06_CF_1P1NW_650_799,C06_CF_1P1NW_800_999,C06_CF_1P1NW_1000_1499,C06_CF_1P1NW_1500_1999,C06_CF_1P1NW_2000_2499,C06_CF_1P1NW_2500_2999,C06_CF_1P1NW_3000_3999,C06_CF_1P1NW_4000_mr,C06_CF_1P1NW_Ns,C06_CF_1P1NW_T,C06_CF_1A1NW_N,C06_CF_1A1NW_1_149,C06_CF_1A1NW_150_299,C06_CF_1A1NW_300_399,C06_CF_1A1NW_400_499,C06_CF_1A1NW_500_649,C06_CF_1A1NW_650_799,C06_CF_1A1NW_800_999,C06_CF_1A1NW_1000_1499,C06_CF_1A1NW_1500_1999,C06_CF_1A1NW_2000_2499,C06_CF_1A1NW_2500_2999,C06_CF_1A1NW_3000_3999,C06_CF_1A1NW_4000m,C06_CF_1A1NW_Ns,C06_CF_1A1NW_T,C06_CF_BA_N,C06_CF_BA_1_149,C06_CF_BA_150_299,C06_CF_BA_300_399,C06_CF_BA_400_499,C06_CF_BA_500_649,C06_CF_BA_650_799,C06_CF_BA_800_999,C06_CF_BA_1000_1499,C06_CF_BA_1500_1999,C06_CF_BA_2000_2499,C06_CF_BA_2500_2999,C06_CF_BA_3000_3999,C06_CF_BA_4000_more,C06_CF_BA_Ns,C06_fc_BA_Tot,C06_CF_BNW_N,C06_CF_BNW_1_149,C06_CF_BNW_150_299,C06_CF_BNW_300_399,C06_CF_BNW_400_499,C06_CF_BNW_500_649,C06_CF_BNW_650_799,C06_CF_BNW_800_999,C06_CF_BNW_1000_1499,C06_CF_BNW_1500_1999,C06_CF_BNW_2000_2499,C06_CF_BNW_2500_2999,C06_CF_BNW_3000_3999,C06_CF_BNW_4000_more,C06_CF_BNW_Ns,C06_CF_BNW_Tot,C06_CF_LFns_N,C06_CF_LFns_1_149,C06_CF_LFns_150_299,C06_CF_LFns_300_399,C06_CF_LFns_400_499,C06_CF_LFns_500_649,C06_CF_LFns_650_799,C06_CF_LFns_800_999,C06_CF_LFns_1000_1499,C06_CF_LFns_1500_1999,C06_CF_LFns_2000_2499,C06_CF_LFns_2500_2999,C06_CF_LFns_3000_3999,C06_CF_LFns_4000_more,C06_CF_LFns_Ns,C06_CF_LFns_Tot,C06_CF_Tot_N,C06_CF_Tot_1_149,C06_CF_Tot_150_299,C06_CF_Tot_300_399,C06_CF_Tot_400_499,C06_CF_Tot_500_649,C06_CF_Tot_650_799,C06_CF_Tot_800_999,C06_CF_Tot_1000_1499,C06_CF_Tot_1500_1999,C06_CF_Tot_2000_2499,C06_CF_Tot_2500_2999,C06_CF_Tot_3000_3999,C06_CF_Tot_4000_more,C06_CF_TFI_Ns,C06_CF_T_T,C06_1PF_F_N,C06_1PF_F_1_149,C06_1PF_F_150_299,C06_1PF_F_300_399,C06_1PF_F_400_499,C06_1PF_F_500_649,C06_1PF_F_650_799,C06_1PF_F_800_999,C06_1PF_F_1000_1499,C06_1PF_F_1500_1999,C06_1PF_F_2000_2499,C06_1PF_F_2500_2999,C06_1PF_F_3000_3999,C06_1PF_F_4000_more,C06_1PF_F_Ns,C06_1PF_F_T,C06_1PF_P_N,C06_1PF_P_1_149,C06_1PF_P_150_299,C06_1PF_P_300_399,C06_1PF_P_400_499,C06_1PF_P_500_649,C06_1PF_P_650_799,C06_1PF_P_800_999,C06_1PF_P_1000_1499,C06_1PF_P_1500_1999,C06_1PF_P_2000_2499,C06_1PF_P_2500_2999,C06_1PF_P_3000_3999,C06_1PF_P_4000_more,C06_1PF_P_Ns,C06_1PF_P_T,C06_1PF_A_N,C06_1PF_A_1_149,C06_1PF_A_150_299,C06_1PF_A_300_399,C06_1PF_A_400_499,C06_1PF_A_500_649,C06_1PF_A_650_799,C06_1PF_A_800_999,C06_1PF_A_1000_1499,C06_1PF_A_1500_1999,C06_1PF_A_2000_2499,C06_1PF_A_2500_2999,C06_1PF_A_3000_3999,C06_1PF_A_4000_more,C06_1PF_A_Ns,C06_1PF_A_T
30203,20,17,10,5,7,0,6,85,0,0,0,3,0,3,8,42,249,222,120,78,57,16,59,860,0,0,0,0,0,0,4,12,35,31,26,19,12,4,20,154,4,0,0,7,4,27,40,115,203,87,22,64,13,0,52,636,0,0,0,0,4,25,12,21,41,21,3,5,0,0,14,146,0,0,0,0,0,7,3,3,15,8,0,4,0,0,10,47,0,0,0,0,0,0,0,0,7,7,9,7,0,0,9,31,0,3,0,3,17,31,20,37,42,28,4,3,0,0,28,219,0,0,0,0,0,3,0,3,3,3,0,0,0,0,199,211,3,3,0,18,27,105,96,242,736,568,364,259,155,48,443,3073,0,0,4,3,0,49,61,76,149,48,20,13,0,0,54,476,0,3,15,36,0,75,44,33,33,11,0,5,0,0,23,288,0,0,0,3,0,13,8,6,11,0,0,7,0,0,13,55
30204,75,31,18,9,12,0,13,196,0,4,0,3,4,14,24,73,493,453,217,99,87,15,104,1585,0,0,0,0,0,3,3,8,80,82,49,19,6,3,16,278,0,3,0,4,0,52,93,181,445,195,49,91,24,8,86,1223,0,0,0,4,3,26,21,24,47,18,8,7,0,0,25,189,0,0,0,0,0,4,13,18,34,14,5,3,3,0,12,102,0,0,0,0,0,0,0,6,14,22,5,3,0,5,13,69,0,3,14,5,30,55,32,47,89,42,14,3,3,0,48,396,0,0,0,0,3,6,3,5,8,4,0,3,0,0,323,352,12,12,19,19,47,173,208,401,1511,1146,671,360,229,67,733,5602,0,3,0,12,0,66,110,105,243,78,30,11,5,0,64,721,0,3,6,64,4,188,107,46,73,18,5,0,0,0,44,555,0,0,0,6,0,13,10,5,8,4,0,0,0,0,15,63
30301,36,43,26,11,10,3,12,169,3,4,0,3,3,8,10,42,344,421,325,254,257,61,106,1843,0,0,0,0,0,3,4,5,44,55,51,41,30,6,15,256,0,3,0,3,0,19,56,104,329,180,56,236,67,14,97,1180,4,0,0,7,9,20,14,25,40,17,16,13,10,0,20,188,0,0,0,0,0,0,10,4,11,8,3,13,0,0,14,69,0,0,0,0,0,0,0,0,5,7,8,6,3,3,9,50,4,3,10,4,16,37,28,39,95,47,14,12,9,8,40,367,0,0,0,0,0,0,0,0,10,3,3,3,0,0,328,350,16,15,12,23,34,96,135,245,1050,976,780,810,617,200,728,5744,3,0,0,9,0,32,62,77,220,90,30,33,6,3,63,628,0,3,18,32,8,106,67,42,73,24,5,0,3,0,20,394,0,0,0,6,0,3,4,3,9,6,5,0,0,0,8,45
30302,62,39,24,19,18,8,19,219,3,4,0,0,0,14,19,34,322,367,273,217,280,71,106,1699,0,0,0,0,0,4,3,8,42,73,51,55,39,11,26,304,0,0,0,3,0,35,63,99,344,157,39,210,47,29,79,1121,0,0,3,8,6,45,30,27,48,22,9,9,7,3,20,241,0,0,0,0,0,5,4,9,19,15,5,7,4,0,11,81,0,0,0,0,0,0,0,0,9,10,13,9,6,3,13,64,16,9,10,6,44,48,24,32,78,57,17,8,10,5,54,417,0,0,0,0,0,3,3,0,5,3,0,0,0,0,280,302,23,17,22,29,62,154,163,233,1070,916,638,720,618,253,708,5616,0,5,3,6,3,54,84,82,245,93,38,36,7,0,64,732,3,0,19,53,5,135,74,52,72,16,8,13,3,0,31,483,3,0,0,5,0,5,11,7,18,7,4,0,0,0,10,82
30303,60,50,26,12,8,7,28,246,0,4,3,3,0,17,32,77,470,576,343,195,186,50,159,2112,0,0,0,0,0,5,13,14,76,70,55,44,29,10,30,343,0,3,7,5,8,43,103,149,464,229,72,183,50,19,109,1429,0,0,8,21,5,45,28,44,89,34,22,13,3,3,35,351,0,0,0,3,0,9,8,16,35,11,4,9,3,0,16,119,0,0,0,0,0,3,0,3,18,8,13,7,4,0,16,74,19,20,18,11,51,90,73,78,148,94,36,12,10,7,78,729,0,0,0,0,0,5,6,3,8,5,0,0,3,0,444,476,27,26,42,49,72,245,266,423,1587,1404,895,733,530,182,1075,7558,3,3,4,7,0,51,106,101,244,107,43,20,7,3,74,777,0,5,13,41,4,129,73,63,91,21,7,3,0,0,33,488,0,0,0,3,0,11,7,6,16,5,3,0,0,0,10,70
30304,44,30,15,13,3,3,13,143,0,0,0,0,0,9,6,26,267,269,194,115,116,29,74,1102,0,0,0,0,0,3,3,4,33,31,36,34,18,6,12,178,0,3,0,4,0,36,55,67,241,92,33,87,18,7,68,714,0,0,4,0,4,25,16,12,47,12,5,8,3,0,13,163,0,0,3,0,0,7,0,10,16,7,3,4,3,0,4,64,0,0,0,0,0,3,0,3,4,9,4,0,7,0,9,41,13,12,5,14,44,51,24,37,73,41,22,7,3,7,51,394,0,0,0,0,0,0,3,4,5,7,4,0,0,0,182,210,17,12,14,19,50,136,115,193,851,660,465,370,264,94,484,3758,0,7,3,3,0,34,52,68,123,65,21,15,5,4,38,435,3,0,13,37,0,58,40,28,45,10,6,3,0,0,26,279,0,0,0,0,0,3,4,6,11,3,0,0,0,0,4,32
30305,40,46,14,15,4,3,20,192,4,5,4,4,6,18,31,69,503,384,238,128,99,28,131,1647,0,0,0,0,0,7,8,16,44,59,46,26,16,4,35,256,7,0,4,12,6,63,124,157,454,201,58,123,22,5,115,1344,0,3,8,16,15,46,16,26,70,20,5,3,4,0,27,264,0,0,0,0,0,11,11,16,37,14,5,3,3,0,12,116,0,0,0,0,0,3,0,8,18,16,12,8,4,3,14,89,12,8,16,6,59,70,44,46,109,53,23,8,3,3,69,526,0,0,0,0,0,10,3,3,7,7,3,0,0,0,340,376,23,22,35,45,90,261,247,378,1524,1158,723,529,303,94,906,6343,0,3,7,7,0,55,88,100,178,67,29,6,10,0,47,600,0,5,16,32,0,113,73,31,57,8,3,0,0,0,26,372,0,0,4,4,0,8,7,0,10,4,0,0,0,0,8,53
30306,53,41,12,5,9,3,25,214,3,3,0,3,3,20,20,53,346,310,181,111,122,22,85,1288,0,0,0,0,0,4,6,6,45,41,35,17,16,3,16,208,8,0,7,13,10,65,110,147,390,195,64,103,23,5,91,1223,8,4,16,20,18,67,37,28,72,32,8,3,9,3,30,344,0,0,0,0,4,10,8,9,26,13,5,6,0,0,15,97,0,0,0,0,0,0,0,6,11,17,11,3,0,0,17,69,33,33,34,26,51,74,43,56,97,63,32,14,12,3,86,652,0,0,0,3,3,5,9,6,10,0,0,0,0,0,369,409,62,54,57,73,104,277,249,341,1246,998,566,421,314,91,867,5711,0,3,0,11,3,58,68,58,170,67,24,18,9,0,71,557,0,9,16,34,0,103,67,38,40,13,3,7,0,0,30,362,0,3,0,3,0,7,5,4,9,0,4,0,0,0,6,45
30401,39,28,16,11,5,0,8,138,0,3,0,0,0,6,15,31,278,345,257,163,201,41,101,1436,0,0,0,0,0,0,3,0,46,45,50,29,28,9,22,237,0,0,0,3,0,22,40,82,277,169,53,166,40,20,77,959,0,3,7,9,0,14,18,18,31,16,5,3,3,5,10,143,0,0,0,0,0,5,3,3,25,8,6,15,3,3,8,79,0,0,0,0,0,0,0,0,3,10,3,6,4,0,9,38,7,5,11,8,7,23,19,22,60,24,15,8,12,3,22,243,0,0,0,0,0,0,0,0,3,4,8,0,0,0,303,318,9,16,19,13,11,91,105,187,880,862,648,609,491,155,675,4778,4,0,0,9,0,24,46,53,155,74,26,27,12,0,47,474,0,3,4,23,4,59,45,26,31,9,3,3,0,0,18,224,0,4,0,3,0,0,3,0,7,3,0,3,0,0,6,32
30402,39,36,28,20,17,7,13,184,0,3,3,0,0,9,9,23,250,359,326,320,447,129,152,2028,0,0,0,0,0,0,0,0,33,38,36,41,52,21,27,243,4,0,3,3,0,9,33,53,260,181,53,418,109,54,99,1293,0,0,0,3,3,16,12,14,37,29,14,17,16,5,16,187,0,0,0,0,0,0,4,3,13,3,6,22,0,0,10,66,0,0,0,0,0,0,0,0,4,8,5,10,18,6,11,71,12,6,4,7,9,23,13,16,34,42,19,19,4,9,43,271,0,0,0,0,0,0,0,0,0,0,3,6,3,0,485,502,24,9,11,24,19,70,93,127,778,847,748,1098,983,438,1025,6287,0,0,3,3,0,24,32,49,131,67,30,40,14,0,54,454,0,3,8,30,5,51,45,40,64,20,3,14,0,0,35,312,0,0,0,3,0,4,3,3,4,3,3,0,3,0,7,32
30403,34,14,10,13,20,11,12,123,0,0,0,4,0,5,4,20,148,198,166,190,293,130,90,1251,0,0,0,0,0,0,5,0,18,19,22,27,42,15,22,178,3,3,0,3,0,15,27,30,192,92,34,253,71,36,57,829,0,3,3,7,0,26,18,13,25,10,11,17,11,6,15,158,0,0,0,0,0,0,0,3,8,6,4,12,4,0,5,43,0,0,0,0,0,0,0,0,0,5,3,4,8,5,9,33,12,8,11,9,10,22,12,15,52,32,10,13,4,4,34,264,0,0,0,0,0,0,0,0,0,0,0,3,0,4,299,305,22,13,15,22,15,78,70,101,550,476,393,670,654,372,609,4061,0,0,0,11,0,22,38,41,159,72,21,48,15,4,51,482,0,3,4,20,3,62,27,22,42,11,8,10,0,0,23,228,0,0,0,3,0,3,0,4,9,0,3,4,0,0,11,43
30404,41,33,17,6,7,0,15,145,3,0,0,0,0,20,21,58,395,462,303,230,206,52,107,1849,0,0,0,0,3,3,3,8,63,59,58,33,36,9,34,304,0,0,0,0,0,21,61,101,455,182,51,199,70,12,82,1238,3,0,0,4,0,25,19,12,42,25,13,7,5,0,26,186,0,0,0,0,0,3,4,9,18,7,7,7,4,0,11,64,0,0,0,0,0,0,0,0,4,8,19,9,3,0,7,56,4,3,5,8,18,31,28,32,70,41,19,5,10,3,41,319,0,0,0,0,0,0,0,0,6,3,6,3,0,0,426,450,16,7,6,15,27,106,139,245,1197,1057,736,688,510,147,846,5737,3,3,3,0,0,30,85,85,243,95,32,24,5,0,80,693,0,0,11,47,0,116,78,47,72,17,10,3,0,0,44,449,0,0,4,3,0,14,11,8,12,3,4,0,0,0,12,71
30501,32,9,6,4,4,8,4,96,3,0,0,0,0,7,10,19,92,98,72,70,109,36,46,570,0,0,0,0,0,0,0,0,10,16,8,16,24,4,4,94,0,0,0,0,0,21,25,29,95,57,20,115,36,7,35,457,0,0,0,6,4,9,7,7,15,7,3,6,7,7,13,99,0,0,0,0,3,4,0,0,9,4,3,6,4,3,4,37,0,0,0,0,0,0,0,0,3,0,0,6,5,3,3,23,13,3,8,7,11,28,13,21,45,21,7,11,9,7,24,225,0,0,0,0,0,0,0,0,0,0,0,3,0,0,190,202,17,12,9,18,21,85,62,99,355,281,212,323,292,147,382,2316,0,0,0,4,0,31,39,49,121,58,25,50,17,0,65,459,0,0,12,24,0,34,34,27,41,16,3,11,0,0,26,225,0,0,0,0,0,0,3,4,8,0,3,0,0,0,3,26
30502,29,24,7,5,14,3,10,98,3,0,3,0,0,7,9,22,161,170,148,153,196,60,64,990,0,0,0,0,0,4,0,3,21,28,27,26,39,14,16,174,0,0,0,3,0,4,28,53,164,108,23,195,44,14,53,694,0,0,0,0,3,9,4,10,18,9,0,9,8,0,16,90,0,0,3,0,0,0,0,9,10,6,0,13,0,0,10,54,0,0,0,0,0,0,0,3,9,5,8,7,4,0,0,34,0,3,0,5,12,29,9,16,26,19,14,9,3,0,24,167,0,0,0,0,0,0,3,0,3,0,0,3,0,0,221,225,10,4,5,5,20,58,55,126,492,463,371,532,478,171,471,3255,0,0,0,3,0,36,44,49,141,62,18,19,13,0,36,420,0,0,10,31,3,70,38,26,36,20,3,0,0,0,26,254,0,0,0,6,0,5,0,5,9,4,0,4,0,0,11,35
30503,41,25,33,17,27,11,18,196,0,4,0,0,0,13,11,25,259,344,324,272,482,150,122,2011,0,0,0,0,0,3,3,7,35,52,68,43,64,22,31,321,4,5,3,0,0,31,61,62,266,137,61,396,107,73,92,1300,0,0,0,3,3,21,14,11,25,16,9,23,13,3,13,162,0,0,3,0,0,7,3,3,11,8,3,24,7,0,12,92,0,0,0,0,0,0,0,3,4,10,14,16,17,9,7,83,9,3,4,7,14,28,12,23,49,40,24,13,14,9,47,292,0,4,0,0,0,0,9,0,3,4,0,0,5,0,429,453,14,14,12,18,18,124,118,148,789,790,730,1042,1015,479,906,6230,3,0,3,4,0,45,76,100,253,106,49,67,16,3,97,827,0,5,12,40,3,97,64,42,69,23,8,6,3,0,42,417,0,0,0,0,0,7,4,8,12,7,0,0,0,0,11,61
30504,23,28,29,21,20,7,12,159,3,7,0,0,0,3,4,11,167,274,234,273,405,115,96,1595,0,3,0,0,0,0,0,9,17,34,41,56,62,28,19,266,0,3,0,3,0,17,30,39,213,129,55,294,109,27,63,975,0,3,0,4,3,12,8,15,24,18,8,25,8,4,17,148,0,0,0,0,0,0,6,3,5,7,4,17,3,0,7,60,0,0,0,0,0,0,0,5,11,3,10,7,8,13,6,61,9,3,4,0,19,21,15,26,44,27,14,6,5,5,16,211,0,0,0,0,0,0,0,3,4,0,0,5,3,4,310,332,12,12,7,10,22,68,65,123,559,622,538,868,871,388,644,4819,0,0,0,4,3,25,43,47,157,96,24,59,10,3,63,533,0,6,13,30,4,62,45,35,60,22,3,9,4,0,26,305,0,0,0,3,0,3,6,5,13,0,0,0,0,0,3,36
30601,58,31,21,3,7,0,8,167,0,0,0,0,3,13,21,64,438,353,197,93,89,20,103,1389,0,0,0,0,0,5,3,7,59,55,39,19,19,6,25,235,0,3,3,6,0,28,70,103,307,132,26,83,21,4,63,845,0,0,3,0,9,25,25,20,42,13,3,11,0,0,14,170,0,0,0,0,0,0,4,8,28,11,4,5,3,0,9,75,0,0,0,0,0,0,0,4,11,8,14,7,9,0,12,62,8,4,3,9,14,26,7,23,31,14,6,0,0,0,20,170,0,0,0,0,0,3,0,3,9,5,0,0,0,0,476,492,20,13,9,22,34,130,141,252,1214,905,561,353,240,65,828,4784,3,0,3,9,3,74,87,81,164,46,18,11,3,0,63,574,0,5,8,64,0,162,75,43,47,9,3,3,0,0,34,458,0,0,0,3,0,6,8,0,8,3,0,0,0,0,10,41
30602,78,31,14,7,8,0,20,220,0,3,0,0,0,36,38,114,846,554,268,134,111,42,161,2309,0,0,0,0,0,13,15,29,121,79,58,30,14,3,40,395,5,7,0,10,4,85,155,225,638,204,42,83,23,11,124,1603,0,3,6,8,18,68,46,48,86,19,6,10,0,0,46,363,0,0,0,3,4,21,21,17,58,18,7,8,0,0,22,181,0,0,0,0,0,0,0,3,36,19,6,9,0,0,17,95,11,7,13,17,68,101,49,80,103,45,16,7,5,0,90,595,0,0,0,0,0,0,8,5,8,3,3,0,0,0,701,732,27,35,21,44,99,352,342,573,2453,1445,823,456,275,108,1400,8434,3,8,6,18,7,155,211,193,380,78,33,25,7,0,131,1254,0,7,29,113,6,280,153,60,115,8,5,3,3,0,70,867,0,0,3,12,0,23,11,14,21,3,3,0,0,0,25,123
30603,39,14,8,0,3,0,7,168,0,0,0,0,0,40,42,51,368,185,80,38,22,13,93,945,0,0,0,0,0,7,5,11,38,24,12,9,5,3,21,139,3,0,0,6,7,49,92,120,245,74,15,13,6,3,55,688,0,0,8,7,10,42,27,28,49,10,0,0,0,0,21,204,0,0,0,0,0,3,16,16,20,4,0,0,0,0,13,83,0,0,0,0,0,0,0,0,13,3,3,0,7,3,14,41,3,6,7,7,34,52,20,40,42,14,5,3,0,0,48,296,0,0,0,0,3,3,7,9,11,0,0,0,0,0,244,280,10,17,22,30,87,237,241,343,1033,508,236,131,75,35,627,3631,3,0,4,18,0,38,52,25,80,25,10,0,3,0,39,293,0,0,40,75,4,109,44,27,34,13,0,0,0,0,31,388,0,0,4,11,0,8,0,0,0,4,0,0,0,0,4,29
30604,21,3,3,0,0,0,0,48,0,4,0,0,0,5,8,21,105,52,23,15,8,0,26,266,0,0,0,0,0,0,0,3,13,5,3,3,0,0,5,35,0,0,0,0,0,8,17,23,62,24,7,3,0,3,9,148,0,0,0,0,3,18,10,3,17,6,0,0,0,0,6,59,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,10,4,0,0,0,5,10,4,3,5,4,0,3,0,0,11,51,0,0,0,0,0,0,4,0,0,0,0,0,0,0,74,84,10,4,5,7,9,56,50,69,292,144,70,39,20,8,164,939,0,0,4,8,0,14,13,20,20,7,0,5,0,0,16,108,0,3,10,23,0,37,12,12,6,0,0,0,0,0,11,109,0,0,0,4,0,4,0,0,0,0,0,0,0,0,5,13
30605,50,17,4,0,5,0,7,152,4,3,0,3,3,35,31,75,325,156,80,32,33,8,85,883,0,0,0,0,0,4,5,7,43,23,10,4,5,0,24,128,3,4,0,7,7,62,91,110,237,60,11,21,3,3,46,661,4,0,3,7,11,44,26,31,43,4,0,0,0,0,36,210,0,0,0,0,0,11,12,17,25,5,4,0,0,0,14,90,0,0,0,0,0,3,3,4,9,10,6,0,0,0,9,46,3,4,8,6,41,59,31,50,49,11,6,4,0,0,52,339,0,0,0,0,0,0,3,0,4,6,0,0,0,0,375,392,23,16,27,26,80,253,221,345,952,459,236,122,82,27,736,3592,0,3,5,10,0,60,59,38,80,12,3,3,0,3,39,304,0,4,15,64,3,118,55,26,28,7,3,0,0,0,40,363,0,0,0,7,0,3,3,9,3,4,0,0,0,0,9,40
30701,37,14,9,4,3,0,8,120,12,11,5,6,5,73,46,102,498,266,98,48,35,15,124,1344,3,0,0,0,3,9,8,10,66,31,27,10,7,0,26,195,9,5,9,9,6,71,112,138,254,84,14,49,10,6,79,849,0,0,4,3,9,35,19,20,30,6,3,0,0,0,21,143,0,0,0,0,0,5,16,13,24,5,3,4,0,0,11,77,0,0,0,0,0,4,0,3,18,9,4,0,3,0,17,62,4,12,9,8,39,75,27,35,40,18,3,4,0,0,49,318,0,0,0,0,0,0,8,3,6,0,0,0,0,0,396,410,43,43,40,40,71,351,264,382,1267,628,339,204,103,59,921,4754,6,6,5,18,3,52,46,43,71,27,6,3,0,0,39,327,0,8,17,54,3,94,30,20,25,0,3,0,0,0,29,301,0,0,4,4,0,3,3,0,9,5,0,0,0,0,12,36
30702,32,18,3,0,5,3,9,108,5,4,9,10,8,39,43,93,499,245,113,39,24,13,98,1238,0,0,0,0,3,4,7,15,56,33,14,6,4,0,17,156,5,8,3,9,3,79,138,175,356,106,21,30,4,5,68,1020,0,0,10,4,4,28,21,23,35,11,4,5,0,0,13,153,0,0,0,3,0,4,12,9,24,6,3,0,0,0,11,74,0,0,0,0,0,0,3,4,13,3,3,4,0,0,12,53,8,4,3,5,37,69,34,49,63,9,3,3,0,4,49,348,0,0,0,3,0,3,5,0,3,3,0,0,0,0,295,316,33,29,33,45,75,268,275,414,1373,669,323,153,74,48,727,4535,0,6,4,10,0,40,63,43,84,21,12,5,0,0,40,334,0,3,10,48,3,102,35,23,21,3,0,0,0,0,16,267,0,0,3,10,0,8,0,6,3,0,0,0,0,0,5,37
30703,52,16,5,3,3,0,15,149,3,3,4,4,9,52,45,103,465,210,76,32,20,7,78,1116,0,0,0,0,0,7,12,7,57,25,11,8,0,0,19,147,0,7,8,14,12,75,131,149,268,66,10,13,6,0,62,821,3,0,3,8,10,42,25,33,48,13,5,0,0,0,18,203,0,0,0,3,0,8,10,14,15,6,0,0,0,0,7,65,0,0,0,0,0,3,0,6,12,5,3,6,0,0,13,47,3,8,10,10,64,95,47,44,54,6,4,0,0,0,47,393,0,0,0,0,0,6,3,3,8,3,3,0,0,0,270,299,13,26,37,39,103,342,309,398,1213,527,214,109,54,28,619,4035,0,0,6,17,0,56,47,43,74,11,3,4,0,0,29,288,0,3,12,42,4,119,45,23,21,0,0,0,0,0,25,295,0,0,3,3,0,16,10,3,7,0,0,0,0,0,6,50
30801,11,6,8,9,8,3,7,63,3,3,0,0,3,10,13,28,196,168,139,194,111,29,77,970,0,0,0,0,0,0,3,3,29,23,24,43,16,5,25,170,0,0,4,3,6,14,35,54,234,186,38,266,32,10,59,938,0,0,0,0,7,8,6,13,9,6,0,12,0,0,8,74,0,0,0,3,0,0,3,3,17,19,0,19,3,0,21,94,0,0,0,0,0,0,4,4,13,5,9,5,5,0,11,51,3,0,3,3,7,14,11,16,6,7,3,0,0,0,10,85,0,0,4,0,0,0,3,0,4,0,0,4,0,0,323,340,19,8,15,11,28,74,90,138,613,546,334,646,290,99,670,3575,0,0,3,0,0,22,31,28,60,32,11,20,8,0,36,249,0,16,7,21,3,47,22,13,18,3,4,0,0,0,12,163,0,0,3,0,0,3,0,4,0,3,0,0,0,0,7,27
30803,85,52,19,6,13,4,20,276,7,0,0,0,8,45,70,146,941,720,389,165,144,32,233,2905,0,0,0,0,0,9,7,21,130,111,61,50,32,0,63,485,4,0,3,6,4,99,211,339,873,313,71,150,45,8,165,2290,0,0,0,13,26,74,57,63,107,30,7,6,0,0,33,421,0,0,0,5,0,14,11,33,66,35,7,11,3,0,29,206,0,0,0,0,0,3,3,4,26,12,26,10,7,0,30,127,13,13,18,13,106,163,74,107,143,60,8,8,4,7,116,850,0,0,0,0,3,4,3,4,10,12,3,4,0,0,1126,1172,31,24,23,41,149,455,471,761,2823,1863,1020,669,432,120,2049,10936,4,7,10,27,0,148,203,166,293,89,34,19,4,3,118,1120,0,4,48,123,7,315,148,100,105,23,7,3,0,0,94,979,0,0,7,17,3,35,11,9,30,3,0,0,0,0,13,130
30804,13,6,0,3,0,0,5,45,0,0,0,0,0,4,15,29,130,89,71,51,39,8,58,505,0,0,0,0,0,4,0,9,11,12,11,16,6,0,16,88,4,0,0,3,8,26,35,45,132,91,10,73,16,3,42,482,0,0,0,0,3,3,4,8,8,8,0,4,0,0,3,43,0,0,0,0,0,3,5,3,9,5,0,0,0,0,11,49,0,0,0,0,0,0,0,0,3,0,8,0,0,0,9,21,0,0,0,0,3,7,7,12,3,5,0,0,0,0,5,55,0,0,0,0,0,3,0,0,0,0,0,0,0,0,145,151,12,4,8,3,15,72,78,120,399,285,165,184,96,34,351,1835,3,0,0,3,0,12,20,16,24,7,6,3,3,0,21,125,0,0,11,16,0,31,17,8,0,0,0,0,0,0,9,99,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,20
