STE_NAME16	Year	Age.min	persons
Other Territories	2006	23	34
Other Territories	2006	24	36
Other Territories	2006	25	36
Other Territories	2006	26	20
Other Territories	2006	27	28
Other Territories	2006	28	28
Other Territories	2006	29	28
Other Territories	2006	30	24
Other Territories	2006	31	22
Other Territories	2006	32	32
Other Territories	2006	33	36
Other Territories	2006	34	36
Other Territories	2006	35	33
Other Territories	2006	36	49
Other Territories	2006	37	36
Other Territories	2006	38	35
Other Territories	2006	39	42
Other Territories	2006	40	44
Other Territories	2006	41	48
Other Territories	2006	42	46
Other Territories	2006	43	36
Other Territories	2006	44	37
Other Territories	2006	45	38
Other Territories	2006	46	39
Other Territories	2006	47	25
Other Territories	2006	48	45
Other Territories	2006	49	39
Other Territories	2006	50	31
Other Territories	2006	51	37
Other Territories	2006	52	41
Other Territories	2006	53	49
Other Territories	2006	54	28
Other Territories	2006	55	45
Other Territories	2006	56	36
Other Territories	2006	57	35
Other Territories	2006	58	26
Other Territories	2006	59	23
Other Territories	2006	60	19
Other Territories	2006	61	27
Other Territories	2006	62	22
Other Territories	2006	63	16
Other Territories	2006	64	26
Other Territories	2006	65	22
Other Territories	2006	66	16
Other Territories	2006	67	10
Other Territories	2006	68	14
Other Territories	2006	69	5
Other Territories	2006	70	7
Other Territories	2006	71	8
Other Territories	2006	72	5
Other Territories	2006	73	13
Other Territories	2006	74	7
Other Territories	2006	75	3
Other Territories	2006	76	3
Other Territories	2006	77	3
Other Territories	2006	78	0
Other Territories	2006	79	0
Other Territories	2011		-6
Other Territories	2011	0	22
Other Territories	2011	1	34
Other Territories	2011	2	28
Other Territories	2011	3	35
Other Territories	2011	4	25
Other Territories	2011	5	30
Other Territories	2011	6	40
Other Territories	2011	7	30
Other Territories	2011	8	42
Other Territories	2011	9	37
Other Territories	2011	10	38
Other Territories	2011	11	40
Other Territories	2011	12	33
Other Territories	2011	13	33
Other Territories	2011	14	44
Other Territories	2011	15	33
Other Territories	2011	16	36
Other Territories	2011	17	29
Other Territories	2011	18	28
Other Territories	2011	19	35
Other Territories	2011	20	49
Other Territories	2011	21	34
Other Territories	2011	22	60
Other Territories	2011	23	62
Other Territories	2011	24	65
Other Territories	2011	25	90
Other Territories	2011	26	84
Other Territories	2011	27	104
Other Territories	2011	28	85
Other Territories	2011	29	73
Other Territories	2011	30	73
Other Territories	2011	31	60
Other Territories	2011	32	65
Other Territories	2011	33	46
Other Territories	2011	34	47
Other Territories	2011	35	40
Other Territories	2011	36	44
Other Territories	2011	37	49
Other Territories	2011	38	39
Other Territories	2011	39	56
Other Territories	2011	40	60
Other Territories	2011	41	52
Other Territories	2011	42	36
Other Territories	2011	43	34
Other Territories	2011	44	34
Other Territories	2011	45	47
Other Territories	2011	46	42
Other Territories	2011	47	41
Other Territories	2011	48	38
Other Territories	2011	49	52
Other Territories	2011	50	43
Other Territories	2011	51	47
Other Territories	2011	52	39
Other Territories	2011	53	37
Other Territories	2011	54	38
Other Territories	2011	55	32
Other Territories	2011	56	41
Other Territories	2011	57	32
Other Territories	2011	58	51
Other Territories	2011	59	44
Other Territories	2011	60	42
Other Territories	2011	61	41
Other Territories	2011	62	35
Other Territories	2011	63	18
Other Territories	2011	64	19
Other Territories	2011	65	15
Other Territories	2011	66	13
Other Territories	2011	67	12
Other Territories	2011	68	14
Other Territories	2011	69	8
Other Territories	2011	70	15
Other Territories	2011	71	16
Other Territories	2011	72	10
Other Territories	2011	73	13
Other Territories	2011	74	3
Other Territories	2011	75	7
Other Territories	2011	76	3
Other Territories	2011	77	3
Other Territories	2011	78	4
Other Territories	2011	79	7
Other Territories	2016		107
Other Territories	2016	0	45
Other Territories	2016	1	47
Other Territories	2016	2	63
Other Territories	2016	3	51
Other Territories	2016	4	56
Other Territories	2016	5	58
Other Territories	2016	6	62
Other Territories	2016	7	54
Other Territories	2016	8	59
Other Territories	2016	9	58
Other Territories	2016	10	68
Other Territories	2016	11	43
Other Territories	2016	12	46
Other Territories	2016	13	47
Other Territories	2016	14	60
Other Territories	2016	15	40
Other Territories	2016	16	45
Other Territories	2016	17	44
Other Territories	2016	18	42
Other Territories	2016	19	44
Other Territories	2016	20	31
Other Territories	2016	21	33
Other Territories	2016	22	48
Other Territories	2016	23	49
Other Territories	2016	24	47
Other Territories	2016	25	38
Other Territories	2016	26	40
Other Territories	2016	27	51
Other Territories	2016	28	68
Other Territories	2016	29	68
Other Territories	2016	30	59
Other Territories	2016	31	62
Other Territories	2016	32	62
Other Territories	2016	33	68
Other Territories	2016	34	58
Other Territories	2016	35	70
Other Territories	2016	36	56
Other Territories	2016	37	79
Other Territories	2016	38	56
Other Territories	2016	39	56
Other Territories	2016	40	59
Other Territories	2016	41	55
Other Territories	2016	42	65
Other Territories	2016	43	76
Other Territories	2016	44	76
Other Territories	2016	45	76
Other Territories	2016	46	74
Other Territories	2016	47	71
Other Territories	2016	48	53
Other Territories	2016	49	64
Other Territories	2016	50	76
Other Territories	2016	51	78
Other Territories	2016	52	68
Other Territories	2016	53	71
Other Territories	2016	54	96
Other Territories	2016	55	71
Other Territories	2016	56	80
Other Territories	2016	57	73
Other Territories	2016	58	77
Other Territories	2016	59	72
Other Territories	2016	60	73
Other Territories	2016	61	60
Other Territories	2016	62	71
Other Territories	2016	63	64
Other Territories	2016	64	60
Other Territories	2016	65	74
Other Territories	2016	66	83
Other Territories	2016	67	61
Other Territories	2016	68	36
Other Territories	2016	69	49
Other Territories	2016	70	43
Other Territories	2016	71	33
Other Territories	2016	72	32
Other Territories	2016	73	42
Other Territories	2016	74	23
Other Territories	2016	75	30
Other Territories	2016	76	23
Other Territories	2016	77	31
Other Territories	2016	78	18
Other Territories	2016	79	12
