STE_NAME16	Year	Rent.min	TotalHouseholdIncome.min	occupied_private_dwellings_being_rented
Australian Capital Territory	2006	5250	156000	11
Australian Capital Territory	2006	5250	208000	7
Australian Capital Territory	2006	7875		268
Australian Capital Territory	2006	7875	-1	25
Australian Capital Territory	2006	7875	52	36
Australian Capital Territory	2006	7875	7800	102
Australian Capital Territory	2006	7875	15600	194
Australian Capital Territory	2006	7875	20800	56
Australian Capital Territory	2006	7875	26000	441
Australian Capital Territory	2006	7875	33800	427
Australian Capital Territory	2006	7875	41600	298
Australian Capital Territory	2006	7875	52000	418
Australian Capital Territory	2006	7875	65000	218
Australian Capital Territory	2006	7875	78000	235
Australian Capital Territory	2006	7875	104000	176
Australian Capital Territory	2006	7875	130000	160
Australian Capital Territory	2006	7875	156000	58
Australian Capital Territory	2006	7875	208000	12
Australian Capital Territory	2006	10500		120
Australian Capital Territory	2006	10500	-1	30
Australian Capital Territory	2006	10500	52	17
Australian Capital Territory	2006	10500	7800	62
Australian Capital Territory	2006	10500	15600	85
Australian Capital Territory	2006	10500	20800	26
Australian Capital Territory	2006	10500	26000	191
Australian Capital Territory	2006	10500	33800	224
Australian Capital Territory	2006	10500	41600	280
Australian Capital Territory	2006	10500	52000	363
Australian Capital Territory	2006	10500	65000	187
Australian Capital Territory	2006	10500	78000	167
Australian Capital Territory	2006	10500	104000	91
Australian Capital Territory	2006	10500	130000	79
Australian Capital Territory	2006	10500	156000	28
Australian Capital Territory	2006	10500	208000	3
Australian Capital Territory	2006	11812		463
Australian Capital Territory	2006	11812	-1	30
Australian Capital Territory	2006	11812	52	32
Australian Capital Territory	2006	11812	7800	74
Australian Capital Territory	2006	11812	15600	151
Australian Capital Territory	2006	11812	20800	53
Australian Capital Territory	2006	11812	26000	418
Australian Capital Territory	2006	11812	33800	466
Australian Capital Territory	2006	11812	41600	663
Australian Capital Territory	2006	11812	52000	1203
Australian Capital Territory	2006	11812	65000	787
Australian Capital Territory	2006	11812	78000	857
Australian Capital Territory	2006	11812	104000	443
Australian Capital Territory	2006	11812	130000	267
Australian Capital Territory	2006	11812	156000	96
Australian Capital Territory	2006	11812	208000	17
Australian Capital Territory	2006	14437		797
Australian Capital Territory	2006	14437	-1	71
Australian Capital Territory	2006	14437	52	26
Australian Capital Territory	2006	14437	7800	54
Australian Capital Territory	2006	14437	15600	129
Australian Capital Territory	2006	14437	20800	54
Australian Capital Territory	2006	14437	26000	383
Australian Capital Territory	2006	14437	33800	384
Australian Capital Territory	2006	14437	41600	642
Australian Capital Territory	2006	14437	52000	1516
Australian Capital Territory	2006	14437	65000	1103
Australian Capital Territory	2006	14437	78000	1684
Australian Capital Territory	2006	14437	104000	1124
Australian Capital Territory	2006	14437	130000	799
Australian Capital Territory	2006	14437	156000	348
Australian Capital Territory	2006	14437	208000	53
Australian Capital Territory	2006	18375		591
Australian Capital Territory	2006	18375	-1	44
Australian Capital Territory	2006	18375	52	20
Australian Capital Territory	2006	18375	7800	24
Australian Capital Territory	2006	18375	15600	32
Australian Capital Territory	2006	18375	20800	17
Australian Capital Territory	2006	18375	26000	100
Australian Capital Territory	2006	18375	33800	92
Australian Capital Territory	2006	18375	41600	188
Australian Capital Territory	2006	18375	52000	338
Australian Capital Territory	2006	18375	65000	382
Australian Capital Territory	2006	18375	78000	656
Australian Capital Territory	2006	18375	104000	541
Australian Capital Territory	2006	18375	130000	729
Australian Capital Territory	2006	18375	156000	427
Australian Capital Territory	2006	18375	208000	126
Australian Capital Territory	2006	23625		149
Australian Capital Territory	2006	23625	-1	9
Australian Capital Territory	2006	23625	52	7
Australian Capital Territory	2006	23625	7800	4
Australian Capital Territory	2006	23625	15600	3
Australian Capital Territory	2006	23625	20800	0
Australian Capital Territory	2006	23625	26000	15
Australian Capital Territory	2006	23625	33800	18
Australian Capital Territory	2006	23625	41600	26
Australian Capital Territory	2006	23625	52000	54
Australian Capital Territory	2006	23625	65000	49
Australian Capital Territory	2006	23625	78000	108
Australian Capital Territory	2006	23625	104000	81
Australian Capital Territory	2006	23625	130000	178
Australian Capital Territory	2006	23625	156000	172
Australian Capital Territory	2006	23625	208000	72
Australian Capital Territory	2006	28875		48
Australian Capital Territory	2006	28875	-1	0
Australian Capital Territory	2006	28875	52	0
Australian Capital Territory	2006	28875	7800	9
Australian Capital Territory	2006	28875	15600	0
Australian Capital Territory	2006	28875	20800	0
Australian Capital Territory	2006	28875	26000	3
Australian Capital Territory	2006	28875	33800	0
Australian Capital Territory	2006	28875	41600	8
Australian Capital Territory	2006	28875	52000	15
Australian Capital Territory	2006	28875	65000	19
Australian Capital Territory	2006	28875	78000	33
Australian Capital Territory	2006	28875	104000	17
Australian Capital Territory	2006	28875	130000	48
Australian Capital Territory	2006	28875	156000	39
Australian Capital Territory	2006	28875	208000	25
Australian Capital Territory	2006	34125		53
Australian Capital Territory	2006	34125	-1	5
Australian Capital Territory	2006	34125	52	4
Australian Capital Territory	2006	34125	7800	32
Australian Capital Territory	2006	34125	15600	24
Australian Capital Territory	2006	34125	20800	3
Australian Capital Territory	2006	34125	26000	14
Australian Capital Territory	2006	34125	33800	17
Australian Capital Territory	2006	34125	41600	23
Australian Capital Territory	2006	34125	52000	14
Australian Capital Territory	2006	34125	65000	15
Australian Capital Territory	2006	34125	78000	19
Australian Capital Territory	2006	34125	104000	21
Australian Capital Territory	2006	34125	130000	53
Australian Capital Territory	2006	34125	156000	34
Australian Capital Territory	2006	34125	208000	23
Australian Capital Territory	2011			303
Australian Capital Territory	2011		-1	48
Australian Capital Territory	2011		52	36
Australian Capital Territory	2011		7800	115
Australian Capital Territory	2011		15600	111
Australian Capital Territory	2011		20800	72
Australian Capital Territory	2011		26000	40
Australian Capital Territory	2011		33800	69
Australian Capital Territory	2011		41600	77
Australian Capital Territory	2011		52000	71
Australian Capital Territory	2011		65000	70
Australian Capital Territory	2011		78000	88
Australian Capital Territory	2011		104000	62
Australian Capital Territory	2011		130000	71
Australian Capital Territory	2011		156000	47
Australian Capital Territory	2011		208000	28
Australian Capital Territory	2011	0		154
Australian Capital Territory	2011	0	-1	40
Australian Capital Territory	2011	0	52	154
Australian Capital Territory	2011	0	7800	400
Australian Capital Territory	2011	0	15600	421
Australian Capital Territory	2011	0	20800	139
Australian Capital Territory	2011	0	26000	63
Australian Capital Territory	2011	0	33800	135
Australian Capital Territory	2011	0	41600	106
Australian Capital Territory	2011	0	52000	111
Australian Capital Territory	2011	0	65000	86
Australian Capital Territory	2011	0	78000	106
Australian Capital Territory	2011	0	104000	57
Australian Capital Territory	2011	0	130000	78
Australian Capital Territory	2011	0	156000	56
Australian Capital Territory	2011	0	208000	28
Australian Capital Territory	2011	3937		135
Australian Capital Territory	2011	3937	-1	20
Australian Capital Territory	2011	3937	52	85
Australian Capital Territory	2011	3937	7800	477
Australian Capital Territory	2011	3937	15600	1042
Australian Capital Territory	2011	3937	20800	257
Australian Capital Territory	2011	3937	26000	58
Australian Capital Territory	2011	3937	33800	114
Australian Capital Territory	2011	3937	41600	58
Australian Capital Territory	2011	3937	52000	35
Australian Capital Territory	2011	3937	65000	22
Australian Capital Territory	2011	3937	78000	19
Australian Capital Territory	2011	3937	104000	4
Australian Capital Territory	2011	3937	130000	6
Australian Capital Territory	2011	3937	156000	5
Australian Capital Territory	2011	3937	208000	0
Australian Capital Territory	2011	5250		181
Australian Capital Territory	2011	5250	-1	35
Australian Capital Territory	2011	5250	52	49
Australian Capital Territory	2011	5250	7800	245
Australian Capital Territory	2011	5250	15600	390
Australian Capital Territory	2011	5250	20800	454
Australian Capital Territory	2011	5250	26000	340
Australian Capital Territory	2011	5250	33800	244
Australian Capital Territory	2011	5250	41600	122
Australian Capital Territory	2011	5250	52000	93
Australian Capital Territory	2011	5250	65000	34
Australian Capital Territory	2011	5250	78000	63
Australian Capital Territory	2011	5250	104000	37
Australian Capital Territory	2011	5250	130000	30
Australian Capital Territory	2011	5250	156000	18
Australian Capital Territory	2011	5250	208000	9
Australian Capital Territory	2011	7875		139
Australian Capital Territory	2011	7875	-1	27
Australian Capital Territory	2011	7875	52	33
Australian Capital Territory	2011	7875	7800	120
Australian Capital Territory	2011	7875	15600	160
Australian Capital Territory	2011	7875	20800	245
Australian Capital Territory	2011	7875	26000	137
Australian Capital Territory	2011	7875	33800	339
Australian Capital Territory	2011	7875	41600	168
Australian Capital Territory	2011	7875	52000	128
Australian Capital Territory	2011	7875	65000	88
Australian Capital Territory	2011	7875	78000	103
Australian Capital Territory	2011	7875	104000	64
Australian Capital Territory	2011	7875	130000	30
Australian Capital Territory	2011	7875	156000	24
Australian Capital Territory	2011	7875	208000	9
Australian Capital Territory	2011	10500		97
Australian Capital Territory	2011	10500	-1	13
Australian Capital Territory	2011	10500	52	4
Australian Capital Territory	2011	10500	7800	37
Australian Capital Territory	2011	10500	15600	41
Australian Capital Territory	2011	10500	20800	65
Australian Capital Territory	2011	10500	26000	33
Australian Capital Territory	2011	10500	33800	168
Australian Capital Territory	2011	10500	41600	132
Australian Capital Territory	2011	10500	52000	135
Australian Capital Territory	2011	10500	65000	127
Australian Capital Territory	2011	10500	78000	126
Australian Capital Territory	2011	10500	104000	103
Australian Capital Territory	2011	10500	130000	78
Australian Capital Territory	2011	10500	156000	57
Australian Capital Territory	2011	10500	208000	7
Australian Capital Territory	2011	11812		179
Australian Capital Territory	2011	11812	-1	17
Australian Capital Territory	2011	11812	52	8
Australian Capital Territory	2011	11812	7800	42
Australian Capital Territory	2011	11812	15600	52
Australian Capital Territory	2011	11812	20800	88
Australian Capital Territory	2011	11812	26000	42
Australian Capital Territory	2011	11812	33800	156
Australian Capital Territory	2011	11812	41600	221
Australian Capital Territory	2011	11812	52000	254
Australian Capital Territory	2011	11812	65000	170
Australian Capital Territory	2011	11812	78000	250
Australian Capital Territory	2011	11812	104000	121
Australian Capital Territory	2011	11812	130000	152
Australian Capital Territory	2011	11812	156000	112
Australian Capital Territory	2011	11812	208000	41
Australian Capital Territory	2011	14437		272
Australian Capital Territory	2011	14437	-1	54
Australian Capital Territory	2011	14437	52	22
Australian Capital Territory	2011	14437	7800	54
Australian Capital Territory	2011	14437	15600	64
Australian Capital Territory	2011	14437	20800	145
Australian Capital Territory	2011	14437	26000	61
Australian Capital Territory	2011	14437	33800	265
Australian Capital Territory	2011	14437	41600	380
Australian Capital Territory	2011	14437	52000	570
Australian Capital Territory	2011	14437	65000	468
Australian Capital Territory	2011	14437	78000	617
Australian Capital Territory	2011	14437	104000	329
Australian Capital Territory	2011	14437	130000	336
Australian Capital Territory	2011	14437	156000	183
Australian Capital Territory	2011	14437	208000	87
Australian Capital Territory	2011	18375		915
Australian Capital Territory	2011	18375	-1	105
Australian Capital Territory	2011	18375	52	44
Australian Capital Territory	2011	18375	7800	97
Australian Capital Territory	2011	18375	15600	87
Australian Capital Territory	2011	18375	20800	234
Australian Capital Territory	2011	18375	26000	104
Australian Capital Territory	2011	18375	33800	493
Australian Capital Territory	2011	18375	41600	727
Australian Capital Territory	2011	18375	52000	1199
Australian Capital Territory	2011	18375	65000	1454
Australian Capital Territory	2011	18375	78000	2423
Australian Capital Territory	2011	18375	104000	1848
Australian Capital Territory	2011	18375	130000	1405
Australian Capital Territory	2011	18375	156000	860
Australian Capital Territory	2011	18375	208000	241
Australian Capital Territory	2011	23625		830
Australian Capital Territory	2011	23625	-1	61
Australian Capital Territory	2011	23625	52	20
Australian Capital Territory	2011	23625	7800	41
Australian Capital Territory	2011	23625	15600	48
Australian Capital Territory	2011	23625	20800	88
Australian Capital Territory	2011	23625	26000	49
Australian Capital Territory	2011	23625	33800	162
Australian Capital Territory	2011	23625	41600	244
Australian Capital Territory	2011	23625	52000	368
Australian Capital Territory	2011	23625	65000	476
Australian Capital Territory	2011	23625	78000	1079
Australian Capital Territory	2011	23625	104000	1041
Australian Capital Territory	2011	23625	130000	1271
Australian Capital Territory	2011	23625	156000	1029
Australian Capital Territory	2011	23625	208000	429
Australian Capital Territory	2011	28875		357
Australian Capital Territory	2011	28875	-1	30
Australian Capital Territory	2011	28875	52	7
Australian Capital Territory	2011	28875	7800	11
Australian Capital Territory	2011	28875	15600	13
Australian Capital Territory	2011	28875	20800	7
Australian Capital Territory	2011	28875	26000	14
Australian Capital Territory	2011	28875	33800	44
Australian Capital Territory	2011	28875	41600	57
Australian Capital Territory	2011	28875	52000	90
Australian Capital Territory	2011	28875	65000	111
Australian Capital Territory	2011	28875	78000	272
Australian Capital Territory	2011	28875	104000	225
Australian Capital Territory	2011	28875	130000	505
Australian Capital Territory	2011	28875	156000	432
Australian Capital Territory	2011	28875	208000	291
Australian Capital Territory	2011	34125		253
Australian Capital Territory	2011	34125	-1	32
Australian Capital Territory	2011	34125	52	5
Australian Capital Territory	2011	34125	7800	15
Australian Capital Territory	2011	34125	15600	23
Australian Capital Territory	2011	34125	20800	16
Australian Capital Territory	2011	34125	26000	11
Australian Capital Territory	2011	34125	33800	25
Australian Capital Territory	2011	34125	41600	30
Australian Capital Territory	2011	34125	52000	60
Australian Capital Territory	2011	34125	65000	67
Australian Capital Territory	2011	34125	78000	110
Australian Capital Territory	2011	34125	104000	107
Australian Capital Territory	2011	34125	130000	348
Australian Capital Territory	2011	34125	156000	253
Australian Capital Territory	2011	34125	208000	293
Australian Capital Territory	2016			292
Australian Capital Territory	2016		-1	67
Australian Capital Territory	2016		52	34
Australian Capital Territory	2016		7800	69
Australian Capital Territory	2016		15600	86
Australian Capital Territory	2016		20800	98
Australian Capital Territory	2016		26000	51
Australian Capital Territory	2016		33800	59
Australian Capital Territory	2016		41600	80
Australian Capital Territory	2016		52000	93
Australian Capital Territory	2016		65000	73
Australian Capital Territory	2016		78000	112
Australian Capital Territory	2016		104000	104
Australian Capital Territory	2016		130000	48
Australian Capital Territory	2016		156000	54
Australian Capital Territory	2016		208000	32
Australian Capital Territory	2016	0		111
Australian Capital Territory	2016	0	-1	63
Australian Capital Territory	2016	0	52	42
Australian Capital Territory	2016	0	7800	266
Australian Capital Territory	2016	0	15600	129
Australian Capital Territory	2016	0	20800	151
Australian Capital Territory	2016	0	26000	91
Australian Capital Territory	2016	0	33800	78
Australian Capital Territory	2016	0	41600	72
Australian Capital Territory	2016	0	52000	97
Australian Capital Territory	2016	0	65000	80
Australian Capital Territory	2016	0	78000	131
Australian Capital Territory	2016	0	104000	111
Australian Capital Territory	2016	0	130000	42
Australian Capital Territory	2016	0	156000	63
Australian Capital Territory	2016	0	208000	46
Australian Capital Territory	2016	3937		93
Australian Capital Territory	2016	3937	-1	27
Australian Capital Territory	2016	3937	52	27
Australian Capital Territory	2016	3937	7800	175
Australian Capital Territory	2016	3937	15600	390
Australian Capital Territory	2016	3937	20800	412
Australian Capital Territory	2016	3937	26000	70
Australian Capital Territory	2016	3937	33800	67
Australian Capital Territory	2016	3937	41600	45
Australian Capital Territory	2016	3937	52000	23
Australian Capital Territory	2016	3937	65000	20
Australian Capital Territory	2016	3937	78000	13
Australian Capital Territory	2016	3937	104000	8
Australian Capital Territory	2016	3937	130000	5
Australian Capital Territory	2016	3937	156000	9
Australian Capital Territory	2016	3937	208000	0
Australian Capital Territory	2016	5250		186
Australian Capital Territory	2016	5250	-1	45
Australian Capital Territory	2016	5250	52	52
Australian Capital Territory	2016	5250	7800	240
Australian Capital Territory	2016	5250	15600	584
Australian Capital Territory	2016	5250	20800	772
Australian Capital Territory	2016	5250	26000	342
Australian Capital Territory	2016	5250	33800	260
Australian Capital Territory	2016	5250	41600	137
Australian Capital Territory	2016	5250	52000	115
Australian Capital Territory	2016	5250	65000	68
Australian Capital Territory	2016	5250	78000	65
Australian Capital Territory	2016	5250	104000	50
Australian Capital Territory	2016	5250	130000	14
Australian Capital Territory	2016	5250	156000	26
Australian Capital Territory	2016	5250	208000	10
Australian Capital Territory	2016	7875		130
Australian Capital Territory	2016	7875	-1	56
Australian Capital Territory	2016	7875	52	33
Australian Capital Territory	2016	7875	7800	85
Australian Capital Territory	2016	7875	15600	147
Australian Capital Territory	2016	7875	20800	232
Australian Capital Territory	2016	7875	26000	248
Australian Capital Territory	2016	7875	33800	325
Australian Capital Territory	2016	7875	41600	191
Australian Capital Territory	2016	7875	52000	149
Australian Capital Territory	2016	7875	65000	94
Australian Capital Territory	2016	7875	78000	114
Australian Capital Territory	2016	7875	104000	65
Australian Capital Territory	2016	7875	130000	23
Australian Capital Territory	2016	7875	156000	25
Australian Capital Territory	2016	7875	208000	23
Australian Capital Territory	2016	10500		71
Australian Capital Territory	2016	10500	-1	24
Australian Capital Territory	2016	10500	52	14
Australian Capital Territory	2016	10500	7800	35
Australian Capital Territory	2016	10500	15600	66
Australian Capital Territory	2016	10500	20800	71
Australian Capital Territory	2016	10500	26000	92
Australian Capital Territory	2016	10500	33800	161
Australian Capital Territory	2016	10500	41600	153
Australian Capital Territory	2016	10500	52000	102
Australian Capital Territory	2016	10500	65000	90
Australian Capital Territory	2016	10500	78000	81
Australian Capital Territory	2016	10500	104000	58
Australian Capital Territory	2016	10500	130000	26
Australian Capital Territory	2016	10500	156000	31
Australian Capital Territory	2016	10500	208000	11
Australian Capital Territory	2016	11812		174
Australian Capital Territory	2016	11812	-1	25
Australian Capital Territory	2016	11812	52	10
Australian Capital Territory	2016	11812	7800	37
Australian Capital Territory	2016	11812	15600	44
Australian Capital Territory	2016	11812	20800	97
Australian Capital Territory	2016	11812	26000	122
Australian Capital Territory	2016	11812	33800	197
Australian Capital Territory	2016	11812	41600	248
Australian Capital Territory	2016	11812	52000	284
Australian Capital Territory	2016	11812	65000	205
Australian Capital Territory	2016	11812	78000	294
Australian Capital Territory	2016	11812	104000	208
Australian Capital Territory	2016	11812	130000	132
Australian Capital Territory	2016	11812	156000	105
Australian Capital Territory	2016	11812	208000	38
Australian Capital Territory	2016	14437		352
Australian Capital Territory	2016	14437	-1	83
Australian Capital Territory	2016	14437	52	29
Australian Capital Territory	2016	14437	7800	61
Australian Capital Territory	2016	14437	15600	78
Australian Capital Territory	2016	14437	20800	131
Australian Capital Territory	2016	14437	26000	230
Australian Capital Territory	2016	14437	33800	330
Australian Capital Territory	2016	14437	41600	489
Australian Capital Territory	2016	14437	52000	866
Australian Capital Territory	2016	14437	65000	800
Australian Capital Territory	2016	14437	78000	1034
Australian Capital Territory	2016	14437	104000	726
Australian Capital Territory	2016	14437	130000	287
Australian Capital Territory	2016	14437	156000	318
Australian Capital Territory	2016	14437	208000	187
Australian Capital Territory	2016	18375		946
Australian Capital Territory	2016	18375	-1	173
Australian Capital Territory	2016	18375	52	54
Australian Capital Territory	2016	18375	7800	96
Australian Capital Territory	2016	18375	15600	107
Australian Capital Territory	2016	18375	20800	197
Australian Capital Territory	2016	18375	26000	312
Australian Capital Territory	2016	18375	33800	449
Australian Capital Territory	2016	18375	41600	705
Australian Capital Territory	2016	18375	52000	1288
Australian Capital Territory	2016	18375	65000	1595
Australian Capital Territory	2016	18375	78000	2812
Australian Capital Territory	2016	18375	104000	2623
Australian Capital Territory	2016	18375	130000	1297
Australian Capital Territory	2016	18375	156000	1096
Australian Capital Territory	2016	18375	208000	401
Australian Capital Territory	2016	23625		763
Australian Capital Territory	2016	23625	-1	125
Australian Capital Territory	2016	23625	52	29
Australian Capital Territory	2016	23625	7800	42
Australian Capital Territory	2016	23625	15600	43
Australian Capital Territory	2016	23625	20800	72
Australian Capital Territory	2016	23625	26000	107
Australian Capital Territory	2016	23625	33800	134
Australian Capital Territory	2016	23625	41600	225
Australian Capital Territory	2016	23625	52000	408
Australian Capital Territory	2016	23625	65000	480
Australian Capital Territory	2016	23625	78000	1202
Australian Capital Territory	2016	23625	104000	1614
Australian Capital Territory	2016	23625	130000	1044
Australian Capital Territory	2016	23625	156000	1415
Australian Capital Territory	2016	23625	208000	657
Australian Capital Territory	2016	28875		321
Australian Capital Territory	2016	28875	-1	63
Australian Capital Territory	2016	28875	52	9
Australian Capital Territory	2016	28875	7800	16
Australian Capital Territory	2016	28875	15600	16
Australian Capital Territory	2016	28875	20800	13
Australian Capital Territory	2016	28875	26000	20
Australian Capital Territory	2016	28875	33800	39
Australian Capital Territory	2016	28875	41600	51
Australian Capital Territory	2016	28875	52000	97
Australian Capital Territory	2016	28875	65000	126
Australian Capital Territory	2016	28875	78000	290
Australian Capital Territory	2016	28875	104000	470
Australian Capital Territory	2016	28875	130000	315
Australian Capital Territory	2016	28875	156000	659
Australian Capital Territory	2016	28875	208000	550
Australian Capital Territory	2016	34125		283
Australian Capital Territory	2016	34125	-1	48
Australian Capital Territory	2016	34125	52	14
Australian Capital Territory	2016	34125	7800	15
Australian Capital Territory	2016	34125	15600	13
Australian Capital Territory	2016	34125	20800	14
Australian Capital Territory	2016	34125	26000	19
Australian Capital Territory	2016	34125	33800	28
Australian Capital Territory	2016	34125	41600	42
Australian Capital Territory	2016	34125	52000	64
Australian Capital Territory	2016	34125	65000	86
Australian Capital Territory	2016	34125	78000	141
Australian Capital Territory	2016	34125	104000	233
Australian Capital Territory	2016	34125	130000	146
Australian Capital Territory	2016	34125	156000	409
Australian Capital Territory	2016	34125	208000	553
Other Territories	2006			3
Other Territories	2006		-1	0
Other Territories	2006		52	0
Other Territories	2006		7800	3
Other Territories	2006		15600	3
Other Territories	2006		20800	0
Other Territories	2006		26000	3
Other Territories	2006		33800	3
Other Territories	2006		41600	4
Other Territories	2006		52000	9
Other Territories	2006		65000	5
Other Territories	2006		78000	7
Other Territories	2006		104000	8
Other Territories	2006		130000	3
Other Territories	2006		156000	4
Other Territories	2006		208000	0
Other Territories	2006	0		10
Other Territories	2006	0	-1	0
Other Territories	2006	0	52	0
Other Territories	2006	0	7800	4
Other Territories	2006	0	15600	6
Other Territories	2006	0	20800	3
Other Territories	2006	0	26000	13
Other Territories	2006	0	33800	7
Other Territories	2006	0	41600	13
Other Territories	2006	0	52000	26
Other Territories	2006	0	65000	10
Other Territories	2006	0	78000	23
Other Territories	2006	0	104000	11
Other Territories	2006	0	130000	20
Other Territories	2006	0	156000	4
Other Territories	2006	0	208000	0
Other Territories	2006	3937		0
Other Territories	2006	3937	-1	0
Other Territories	2006	3937	52	0
Other Territories	2006	3937	7800	3
Other Territories	2006	3937	15600	0
Other Territories	2006	3937	20800	0
Other Territories	2006	3937	26000	4
Other Territories	2006	3937	33800	3
Other Territories	2006	3937	41600	3
Other Territories	2006	3937	52000	3
Other Territories	2006	3937	65000	0
Other Territories	2006	3937	78000	7
Other Territories	2006	3937	104000	0
Other Territories	2006	3937	130000	0
Other Territories	2006	3937	156000	0
Other Territories	2006	3937	208000	0
Other Territories	2006	5250		15
Other Territories	2006	5250	-1	0
Other Territories	2006	5250	52	0
Other Territories	2006	5250	7800	3
Other Territories	2006	5250	15600	0
Other Territories	2006	5250	20800	0
Other Territories	2006	5250	26000	6
Other Territories	2006	5250	33800	13
Other Territories	2006	5250	41600	14
Other Territories	2006	5250	52000	8
Other Territories	2006	5250	65000	9
Other Territories	2006	5250	78000	11
Other Territories	2006	5250	104000	3
Other Territories	2006	5250	130000	8
Other Territories	2006	5250	156000	0
Other Territories	2006	5250	208000	0
Other Territories	2006	7875		8
Other Territories	2006	7875	-1	0
Other Territories	2006	7875	52	0
Other Territories	2006	7875	7800	0
Other Territories	2006	7875	15600	0
Other Territories	2006	7875	20800	0
Other Territories	2006	7875	26000	0
Other Territories	2006	7875	33800	3
Other Territories	2006	7875	41600	3
Other Territories	2006	7875	52000	3
Other Territories	2006	7875	65000	6
Other Territories	2006	7875	78000	6
Other Territories	2006	7875	104000	6
Other Territories	2006	7875	130000	5
Other Territories	2006	7875	156000	0
Other Territories	2006	7875	208000	0
Other Territories	2006	10500		0
Other Territories	2006	10500	-1	0
Other Territories	2006	10500	52	0
Other Territories	2006	10500	7800	0
Other Territories	2006	10500	15600	0
Other Territories	2006	10500	20800	0
Other Territories	2006	10500	26000	0
Other Territories	2006	10500	33800	0
Other Territories	2006	10500	41600	0
Other Territories	2006	10500	52000	0
Other Territories	2006	10500	65000	0
Other Territories	2006	10500	78000	0
Other Territories	2006	10500	104000	5
Other Territories	2006	10500	130000	3
Other Territories	2006	10500	156000	0
Other Territories	2006	10500	208000	0
Other Territories	2006	11812		0
Other Territories	2006	11812	-1	0
Other Territories	2006	11812	52	0
Other Territories	2006	11812	7800	0
Other Territories	2006	11812	15600	0
Other Territories	2006	11812	20800	0
Other Territories	2006	11812	26000	0
Other Territories	2006	11812	33800	0
Other Territories	2006	11812	41600	0
Other Territories	2006	11812	52000	5
Other Territories	2006	11812	65000	3
Other Territories	2006	11812	78000	0
Other Territories	2006	11812	104000	0
Other Territories	2006	11812	130000	0
Other Territories	2006	11812	156000	0
Other Territories	2006	11812	208000	0
Other Territories	2006	14437		3
Other Territories	2006	14437	-1	0
Other Territories	2006	14437	52	0
Other Territories	2006	14437	7800	0
Other Territories	2006	14437	15600	0
Other Territories	2006	14437	20800	0
Other Territories	2006	14437	26000	0
Other Territories	2006	14437	33800	0
Other Territories	2006	14437	41600	0
Other Territories	2006	14437	52000	0
Other Territories	2006	14437	65000	0
Other Territories	2006	14437	78000	6
Other Territories	2006	14437	104000	0
Other Territories	2006	14437	130000	3
Other Territories	2006	14437	156000	0
Other Territories	2006	14437	208000	0
Other Territories	2006	18375		0
Other Territories	2006	18375	-1	0
Other Territories	2006	18375	52	0
Other Territories	2006	18375	7800	0
Other Territories	2006	18375	15600	0
Other Territories	2006	18375	20800	0
Other Territories	2006	18375	26000	0
Other Territories	2006	18375	33800	3
Other Territories	2006	18375	41600	0
Other Territories	2006	18375	52000	0
Other Territories	2006	18375	65000	0
Other Territories	2006	18375	78000	0
Other Territories	2006	18375	104000	0
Other Territories	2006	18375	130000	6
Other Territories	2006	18375	156000	0
Other Territories	2006	18375	208000	0
Other Territories	2006	23625		0
Other Territories	2006	23625	-1	0
Other Territories	2006	23625	52	0
Other Territories	2006	23625	7800	0
Other Territories	2006	23625	15600	0
Other Territories	2006	23625	20800	0
Other Territories	2006	23625	26000	0
Other Territories	2006	23625	33800	0
Other Territories	2006	23625	41600	0
Other Territories	2006	23625	52000	0
Other Territories	2006	23625	65000	0
Other Territories	2006	23625	78000	0
Other Territories	2006	23625	104000	0
Other Territories	2006	23625	130000	0
Other Territories	2006	23625	156000	3
Other Territories	2006	23625	208000	0
Other Territories	2006	28875		0
Other Territories	2006	28875	-1	0
Other Territories	2006	28875	52	0
Other Territories	2006	28875	7800	0
Other Territories	2006	28875	15600	0
Other Territories	2006	28875	20800	0
Other Territories	2006	28875	26000	0
Other Territories	2006	28875	33800	0
Other Territories	2006	28875	41600	0
Other Territories	2006	28875	52000	0
Other Territories	2006	28875	65000	0
Other Territories	2006	28875	78000	0
Other Territories	2006	28875	104000	0
Other Territories	2006	28875	130000	0
Other Territories	2006	28875	156000	0
Other Territories	2006	28875	208000	0
Other Territories	2006	34125		0
Other Territories	2006	34125	-1	0
Other Territories	2006	34125	52	0
Other Territories	2006	34125	7800	0
Other Territories	2006	34125	15600	0
Other Territories	2006	34125	20800	0
Other Territories	2006	34125	26000	0
Other Territories	2006	34125	33800	0
Other Territories	2006	34125	41600	0
Other Territories	2006	34125	52000	0
Other Territories	2006	34125	65000	0
Other Territories	2006	34125	78000	0
Other Territories	2006	34125	104000	0
Other Territories	2006	34125	130000	0
Other Territories	2006	34125	156000	0
Other Territories	2006	34125	208000	0
Other Territories	2011			6
Other Territories	2011		-1	3
Other Territories	2011		52	0
Other Territories	2011		7800	0
Other Territories	2011		15600	3
Other Territories	2011		20800	3
Other Territories	2011		26000	0
Other Territories	2011		33800	6
Other Territories	2011		41600	3
Other Territories	2011		52000	3
Other Territories	2011		65000	0
Other Territories	2011		78000	8
Other Territories	2011		104000	3
Other Territories	2011		130000	8
Other Territories	2011		156000	7
Other Territories	2011		208000	6
Other Territories	2011	0		22
