STE_NAME16	Year	Age.min	Sex	persons
South Australia	2016	30	F	11208
South Australia	2016	30	M	10948
South Australia	2016	31	F	11190
South Australia	2016	31	M	10907
South Australia	2016	32	F	11412
South Australia	2016	32	M	11165
South Australia	2016	33	F	11126
South Australia	2016	33	M	11020
South Australia	2016	34	F	11046
South Australia	2016	34	M	10726
South Australia	2016	35	F	10741
South Australia	2016	35	M	10690
South Australia	2016	36	F	10388
South Australia	2016	36	M	10250
South Australia	2016	37	F	10174
South Australia	2016	37	M	10143
South Australia	2016	38	F	10083
South Australia	2016	38	M	9905
South Australia	2016	39	F	10303
South Australia	2016	39	M	10134
South Australia	2016	40	F	10164
South Australia	2016	40	M	10216
South Australia	2016	41	F	10316
South Australia	2016	41	M	10315
South Australia	2016	42	F	10522
South Australia	2016	42	M	10440
South Australia	2016	43	F	11038
South Australia	2016	43	M	10706
South Australia	2016	44	F	11541
South Australia	2016	44	M	11388
South Australia	2016	45	F	12045
South Australia	2016	45	M	11755
South Australia	2016	46	F	11686
South Australia	2016	46	M	11353
South Australia	2016	47	F	11463
South Australia	2016	47	M	11222
South Australia	2016	48	F	11363
South Australia	2016	48	M	11146
South Australia	2016	49	F	10885
South Australia	2016	49	M	10707
South Australia	2016	50	F	11183
South Australia	2016	50	M	10928
South Australia	2016	51	F	11217
South Australia	2016	51	M	10988
South Australia	2016	52	F	11566
South Australia	2016	52	M	11287
South Australia	2016	53	F	11700
South Australia	2016	53	M	11500
South Australia	2016	54	F	11675
South Australia	2016	54	M	11227
South Australia	2016	55	F	11879
South Australia	2016	55	M	11584
South Australia	2016	56	F	11646
South Australia	2016	56	M	11097
South Australia	2016	57	F	11561
South Australia	2016	57	M	10883
South Australia	2016	58	F	11055
South Australia	2016	58	M	10711
South Australia	2016	59	F	11091
South Australia	2016	59	M	10397
South Australia	2016	60	F	10888
South Australia	2016	60	M	10280
South Australia	2016	61	F	10431
South Australia	2016	61	M	10156
South Australia	2016	62	F	10516
South Australia	2016	62	M	9731
South Australia	2016	63	F	10516
South Australia	2016	63	M	9764
South Australia	2016	64	F	10182
South Australia	2016	64	M	9571
South Australia	2016	65	F	10305
South Australia	2016	65	M	9426
South Australia	2016	66	F	9913
South Australia	2016	66	M	9415
South Australia	2016	67	F	9654
South Australia	2016	67	M	9161
South Australia	2016	68	F	9488
South Australia	2016	68	M	8970
South Australia	2016	69	F	10279
South Australia	2016	69	M	9673
South Australia	2016	70	F	8453
South Australia	2016	70	M	7829
South Australia	2016	71	F	8134
South Australia	2016	71	M	7432
South Australia	2016	72	F	7625
South Australia	2016	72	M	6933
South Australia	2016	73	F	6995
South Australia	2016	73	M	6363
South Australia	2016	74	F	6683
South Australia	2016	74	M	6109
South Australia	2016	75	F	6220
South Australia	2016	75	M	5515
South Australia	2016	76	F	6060
South Australia	2016	76	M	5184
South Australia	2016	77	F	5894
South Australia	2016	77	M	5084
South Australia	2016	78	F	5516
South Australia	2016	78	M	4714
South Australia	2016	79	F	5185
South Australia	2016	79	M	4502
Western Australia	2006			61275
Western Australia	2006	0	F	12817
Western Australia	2006	0	M	13135
Western Australia	2006	1	F	12029
Western Australia	2006	1	M	12691
Western Australia	2006	2	F	11878
Western Australia	2006	2	M	12778
Western Australia	2006	3	F	12109
Western Australia	2006	3	M	12427
Western Australia	2006	4	F	12114
Western Australia	2006	4	M	12847
Western Australia	2006	5	F	12612
Western Australia	2006	5	M	13358
Western Australia	2006	6	F	12696
Western Australia	2006	6	M	13224
Western Australia	2006	7	F	13082
Western Australia	2006	7	M	13786
Western Australia	2006	8	F	12871
Western Australia	2006	8	M	13591
Western Australia	2006	9	F	13036
Western Australia	2006	9	M	13917
Western Australia	2006	10	F	13076
Western Australia	2006	10	M	14153
Western Australia	2006	11	F	13543
Western Australia	2006	11	M	14387
Western Australia	2006	12	F	13650
Western Australia	2006	12	M	14578
Western Australia	2006	13	F	13606
Western Australia	2006	13	M	14363
Western Australia	2006	14	F	13714
Western Australia	2006	14	M	14387
Western Australia	2006	15	F	13909
Western Australia	2006	15	M	14598
Western Australia	2006	16	F	13997
Western Australia	2006	16	M	14770
Western Australia	2006	17	F	13773
Western Australia	2006	17	M	14362
Western Australia	2006	18	F	13056
Western Australia	2006	18	M	13965
Western Australia	2006	19	F	13369
Western Australia	2006	19	M	14187
Western Australia	2006	20	F	13693
Western Australia	2006	20	M	14391
Western Australia	2006	21	F	13669
Western Australia	2006	21	M	14141
Western Australia	2006	22	F	13310
Western Australia	2006	22	M	13905
Western Australia	2006	23	F	12907
Western Australia	2006	23	M	13862
Western Australia	2006	24	F	12712
Western Australia	2006	24	M	13428
Western Australia	2006	25	F	12531
Western Australia	2006	25	M	12931
Western Australia	2006	26	F	12297
Western Australia	2006	26	M	12557
Western Australia	2006	27	F	12319
Western Australia	2006	27	M	12448
Western Australia	2006	28	F	12371
Western Australia	2006	28	M	12485
Western Australia	2006	29	F	12505
Western Australia	2006	29	M	12376
Western Australia	2006	30	F	12964
Western Australia	2006	30	M	12839
Western Australia	2006	31	F	13218
Western Australia	2006	31	M	12942
Western Australia	2006	32	F	13561
Western Australia	2006	32	M	13151
Western Australia	2006	33	F	14134
Western Australia	2006	33	M	13802
Western Australia	2006	34	F	15196
Western Australia	2006	34	M	14801
Western Australia	2006	35	F	15563
Western Australia	2006	35	M	15356
Western Australia	2006	36	F	15003
Western Australia	2006	36	M	14720
Western Australia	2006	37	F	15017
Western Australia	2006	37	M	14711
Western Australia	2006	38	F	14616
Western Australia	2006	38	M	14253
Western Australia	2006	39	F	14471
Western Australia	2006	39	M	14168
Western Australia	2006	40	F	14672
Western Australia	2006	40	M	14205
Western Australia	2006	41	F	14849
Western Australia	2006	41	M	14136
Western Australia	2006	42	F	15120
Western Australia	2006	42	M	14916
Western Australia	2006	43	F	15429
Western Australia	2006	43	M	15192
Western Australia	2006	44	F	15179
Western Australia	2006	44	M	15064
Western Australia	2006	45	F	15404
Western Australia	2006	45	M	15014
Western Australia	2006	46	F	15101
Western Australia	2006	46	M	14729
Western Australia	2006	47	F	14798
Western Australia	2006	47	M	14385
Western Australia	2006	48	F	14395
Western Australia	2006	48	M	14054
Western Australia	2006	49	F	14073
Western Australia	2006	49	M	13956
Western Australia	2006	50	F	14285
Western Australia	2006	50	M	14144
Western Australia	2006	51	F	13813
Western Australia	2006	51	M	13270
Western Australia	2006	52	F	13314
Western Australia	2006	52	M	13025
Western Australia	2006	53	F	13315
Western Australia	2006	53	M	13033
Western Australia	2006	54	F	12803
Western Australia	2006	54	M	12775
Western Australia	2006	55	F	12569
Western Australia	2006	55	M	12766
Western Australia	2006	56	F	12225
Western Australia	2006	56	M	12380
Western Australia	2006	57	F	11978
Western Australia	2006	57	M	12036
Western Australia	2006	58	F	11456
Western Australia	2006	58	M	12112
Western Australia	2006	59	F	12382
Western Australia	2006	59	M	12899
Western Australia	2006	60	F	9557
Western Australia	2006	60	M	10158
Western Australia	2006	61	F	9289
Western Australia	2006	61	M	9674
Western Australia	2006	62	F	9097
Western Australia	2006	62	M	9466
Western Australia	2006	63	F	8148
Western Australia	2006	63	M	8408
Western Australia	2006	64	F	8178
Western Australia	2006	64	M	8520
Western Australia	2006	65	F	7642
Western Australia	2006	65	M	7659
Western Australia	2006	66	F	7401
Western Australia	2006	66	M	7354
Western Australia	2006	67	F	7185
Western Australia	2006	67	M	7175
Western Australia	2006	68	F	6866
Western Australia	2006	68	M	6838
Western Australia	2006	69	F	6548
Western Australia	2006	69	M	6357
Western Australia	2006	70	F	6290
Western Australia	2006	70	M	6025
Western Australia	2006	71	F	6029
Western Australia	2006	71	M	5654
Western Australia	2006	72	F	5658
Western Australia	2006	72	M	5195
Western Australia	2006	73	F	5579
Western Australia	2006	73	M	5075
Western Australia	2006	74	F	5474
Western Australia	2006	74	M	4939
Western Australia	2006	75	F	5399
Western Australia	2006	75	M	5014
Western Australia	2006	76	F	5389
Western Australia	2006	76	M	4662
Western Australia	2006	77	F	5004
Western Australia	2006	77	M	4309
Western Australia	2006	78	F	4974
Western Australia	2006	78	M	4064
Western Australia	2006	79	F	4717
Western Australia	2006	79	M	3826
Western Australia	2011			72497
Western Australia	2011	0	F	14328
Western Australia	2011	0	M	15088
Western Australia	2011	1	F	14791
Western Australia	2011	1	M	15637
Western Australia	2011	2	F	14347
Western Australia	2011	2	M	15544
Western Australia	2011	3	F	14981
Western Australia	2011	3	M	15570
Western Australia	2011	4	F	14967
Western Australia	2011	4	M	16009
Western Australia	2011	5	F	14721
Western Australia	2011	5	M	15298
Western Australia	2011	6	F	13925
Western Australia	2011	6	M	14724
Western Australia	2011	7	F	13638
Western Australia	2011	7	M	14657
Western Australia	2011	8	F	13790
Western Australia	2011	8	M	14204
Western Australia	2011	9	F	13596
Western Australia	2011	9	M	14222
Western Australia	2011	10	F	14003
Western Australia	2011	10	M	14695
Western Australia	2011	11	F	14119
Western Australia	2011	11	M	14720
Western Australia	2011	12	F	14501
Western Australia	2011	12	M	15378
Western Australia	2011	13	F	14209
Western Australia	2011	13	M	15081
Western Australia	2011	14	F	14219
Western Australia	2011	14	M	15117
Western Australia	2011	15	F	14329
Western Australia	2011	15	M	15408
Western Australia	2011	16	F	14512
Western Australia	2011	16	M	15451
Western Australia	2011	17	F	14368
Western Australia	2011	17	M	15351
Western Australia	2011	18	F	14194
Western Australia	2011	18	M	15098
Western Australia	2011	19	F	14336
Western Australia	2011	19	M	15171
Western Australia	2011	20	F	14963
Western Australia	2011	20	M	15767
Western Australia	2011	21	F	15191
Western Australia	2011	21	M	16317
Western Australia	2011	22	F	15546
Western Australia	2011	22	M	16439
Western Australia	2011	23	F	15437
Western Australia	2011	23	M	16577
Western Australia	2011	24	F	15688
Western Australia	2011	24	M	17089
Western Australia	2011	25	F	16090
Western Australia	2011	25	M	17530
Western Australia	2011	26	F	16468
Western Australia	2011	26	M	17563
Western Australia	2011	27	F	16340
Western Australia	2011	27	M	17316
Western Australia	2011	28	F	16337
Western Australia	2011	28	M	17493
Western Australia	2011	29	F	15914
Western Australia	2011	29	M	16897
Western Australia	2011	30	F	16002
Western Australia	2011	30	M	16567
Western Australia	2011	31	F	15482
Western Australia	2011	31	M	16053
Western Australia	2011	32	F	15472
Western Australia	2011	32	M	15763
Western Australia	2011	33	F	14989
Western Australia	2011	33	M	15606
Western Australia	2011	34	F	15038
Western Australia	2011	34	M	15186
Western Australia	2011	35	F	15393
Western Australia	2011	35	M	15714
Western Australia	2011	36	F	15610
Western Australia	2011	36	M	15703
Western Australia	2011	37	F	15804
Western Australia	2011	37	M	15802
Western Australia	2011	38	F	16143
Western Australia	2011	38	M	16536
Western Australia	2011	39	F	17253
Western Australia	2011	39	M	17572
Western Australia	2011	40	F	17810
Western Australia	2011	40	M	17886
Western Australia	2011	41	F	16735
Western Australia	2011	41	M	16971
Western Australia	2011	42	F	16797
Western Australia	2011	42	M	16749
Western Australia	2011	43	F	15993
Western Australia	2011	43	M	16186
Western Australia	2011	44	F	15679
Western Australia	2011	44	M	15918
Western Australia	2011	45	F	15621
Western Australia	2011	45	M	15808
Western Australia	2011	46	F	15790
Western Australia	2011	46	M	15861
Western Australia	2011	47	F	15878
Western Australia	2011	47	M	16325
Western Australia	2011	48	F	16211
Western Australia	2011	48	M	16432
Western Australia	2011	49	F	15857
Western Australia	2011	49	M	16063
Western Australia	2011	50	F	15880
Western Australia	2011	50	M	15925
Western Australia	2011	51	F	15354
Western Australia	2011	51	M	15292
Western Australia	2011	52	F	15041
Western Australia	2011	52	M	15094
Western Australia	2011	53	F	14495
Western Australia	2011	53	M	14618
Western Australia	2011	54	F	14297
Western Australia	2011	54	M	14378
Western Australia	2011	55	F	14354
Western Australia	2011	55	M	14370
Western Australia	2011	56	F	13851
Western Australia	2011	56	M	13405
Western Australia	2011	57	F	13313
Western Australia	2011	57	M	13082
Western Australia	2011	58	F	13133
Western Australia	2011	58	M	13019
Western Australia	2011	59	F	12677
Western Australia	2011	59	M	12678
Western Australia	2011	60	F	12400
Western Australia	2011	60	M	12690
Western Australia	2011	61	F	12053
Western Australia	2011	61	M	12020
Western Australia	2011	62	F	11869
Western Australia	2011	62	M	11794
Western Australia	2011	63	F	11452
Western Australia	2011	63	M	11887
Western Australia	2011	64	F	11999
Western Australia	2011	64	M	12361
Western Australia	2011	65	F	9296
Western Australia	2011	65	M	9710
Western Australia	2011	66	F	8978
Western Australia	2011	66	M	9157
Western Australia	2011	67	F	8784
Western Australia	2011	67	M	8996
Western Australia	2011	68	F	7852
Western Australia	2011	68	M	7810
Western Australia	2011	69	F	7845
Western Australia	2011	69	M	7891
Western Australia	2011	70	F	7284
Western Australia	2011	70	M	7086
Western Australia	2011	71	F	7079
Western Australia	2011	71	M	6759
Western Australia	2011	72	F	6905
Western Australia	2011	72	M	6548
Western Australia	2011	73	F	6584
Western Australia	2011	73	M	6154
Western Australia	2011	74	F	6097
Western Australia	2011	74	M	5724
Western Australia	2011	75	F	5940
Western Australia	2011	75	M	5348
Western Australia	2011	76	F	5618
Western Australia	2011	76	M	4994
Western Australia	2011	77	F	5209
Western Australia	2011	77	M	4442
Western Australia	2011	78	F	5098
Western Australia	2011	78	M	4300
Western Australia	2011	79	F	4902
Western Australia	2011	79	M	3986
Western Australia	2016			84986
Western Australia	2016	0	F	15011
Western Australia	2016	0	M	16086
Western Australia	2016	1	F	15830
Western Australia	2016	1	M	16925
Western Australia	2016	2	F	15997
Western Australia	2016	2	M	16629
Western Australia	2016	3	F	15844
Western Australia	2016	3	M	16941
Western Australia	2016	4	F	15887
Western Australia	2016	4	M	16576
Western Australia	2016	5	F	16071
Western Australia	2016	5	M	16839
Western Australia	2016	6	F	16045
Western Australia	2016	6	M	16906
Western Australia	2016	7	F	15576
Western Australia	2016	7	M	16752
Western Australia	2016	8	F	16181
Western Australia	2016	8	M	16871
Western Australia	2016	9	F	16003
Western Australia	2016	9	M	16913
Western Australia	2016	10	F	15573
Western Australia	2016	10	M	16276
Western Australia	2016	11	F	14709
Western Australia	2016	11	M	15588
Western Australia	2016	12	F	14455
Western Australia	2016	12	M	15562
Western Australia	2016	13	F	14512
Western Australia	2016	13	M	14905
Western Australia	2016	14	F	14263
Western Australia	2016	14	M	14971
Western Australia	2016	15	F	14523
Western Australia	2016	15	M	15413
Western Australia	2016	16	F	14788
Western Australia	2016	16	M	15321
Western Australia	2016	17	F	14730
Western Australia	2016	17	M	15710
Western Australia	2016	18	F	14253
Western Australia	2016	18	M	15197
Western Australia	2016	19	F	14590
Western Australia	2016	19	M	15476
Western Australia	2016	20	F	14787
Western Australia	2016	20	M	16096
Western Australia	2016	21	F	15194
Western Australia	2016	21	M	16491
Western Australia	2016	22	F	15349
Western Australia	2016	22	M	16438
Western Australia	2016	23	F	16105
Western Australia	2016	23	M	16570
Western Australia	2016	24	F	16336
Western Australia	2016	24	M	16964
Western Australia	2016	25	F	17216
Western Australia	2016	25	M	17692
Western Australia	2016	26	F	18149
Western Australia	2016	26	M	18496
Western Australia	2016	27	F	18382
Western Australia	2016	27	M	18554
Western Australia	2016	28	F	18946
Western Australia	2016	28	M	18924
Western Australia	2016	29	F	19249
Western Australia	2016	29	M	19299
Western Australia	2016	30	F	19872
Western Australia	2016	30	M	20022
Western Australia	2016	31	F	19392
Western Australia	2016	31	M	19589
Western Australia	2016	32	F	19428
Western Australia	2016	32	M	19519
Western Australia	2016	33	F	19054
Western Australia	2016	33	M	19585
Western Australia	2016	34	F	18546
Western Australia	2016	34	M	19265
Western Australia	2016	35	F	18093
Western Australia	2016	35	M	18591
Western Australia	2016	36	F	17462
Western Australia	2016	36	M	17822
Western Australia	2016	37	F	17144
Western Australia	2016	37	M	17154
Western Australia	2016	38	F	16611
Western Australia	2016	38	M	17037
Western Australia	2016	39	F	16433
Western Australia	2016	39	M	16694
Western Australia	2016	40	F	16737
Western Australia	2016	40	M	16831
Western Australia	2016	41	F	16714
Western Australia	2016	41	M	16711
Western Australia	2016	42	F	16984
Western Australia	2016	42	M	16902
Western Australia	2016	43	F	17154
Western Australia	2016	43	M	17452
Western Australia	2016	44	F	18195
Western Australia	2016	44	M	18311
Western Australia	2016	45	F	18586
Western Australia	2016	45	M	18502
Western Australia	2016	46	F	17321
Western Australia	2016	46	M	17486
Western Australia	2016	47	F	17346
Western Australia	2016	47	M	17487
Western Australia	2016	48	F	16551
Western Australia	2016	48	M	16746
Western Australia	2016	49	F	16141
Western Australia	2016	49	M	16360
Western Australia	2016	50	F	16063
Western Australia	2016	50	M	16336
Western Australia	2016	51	F	16078
Western Australia	2016	51	M	16091
Western Australia	2016	52	F	16262
Western Australia	2016	52	M	16505
Western Australia	2016	53	F	16422
Western Australia	2016	53	M	16454
Western Australia	2016	54	F	16066
Western Australia	2016	54	M	16160
Western Australia	2016	55	F	16111
Western Australia	2016	55	M	15828
Western Australia	2016	56	F	15648
Western Australia	2016	56	M	15191
Western Australia	2016	57	F	15052
Western Australia	2016	57	M	14782
Western Australia	2016	58	F	14650
Western Australia	2016	58	M	14335
Western Australia	2016	59	F	14312
Western Australia	2016	59	M	13980
Western Australia	2016	60	F	14291
Western Australia	2016	60	M	14081
Western Australia	2016	61	F	13821
Western Australia	2016	61	M	13006
Western Australia	2016	62	F	13415
Western Australia	2016	62	M	12805
Western Australia	2016	63	F	13160
Western Australia	2016	63	M	12519
Western Australia	2016	64	F	12620
Western Australia	2016	64	M	12423
Western Australia	2016	65	F	12310
Western Australia	2016	65	M	12263
Western Australia	2016	66	F	11934
Western Australia	2016	66	M	11513
Western Australia	2016	67	F	11531
Western Australia	2016	67	M	11183
Western Australia	2016	68	F	11256
Western Australia	2016	68	M	11342
Western Australia	2016	69	F	11829
Western Australia	2016	69	M	11605
Western Australia	2016	70	F	9262
Western Australia	2016	70	M	9135
Western Australia	2016	71	F	8767
Western Australia	2016	71	M	8542
Western Australia	2016	72	F	8640
Western Australia	2016	72	M	8479
Western Australia	2016	73	F	7700
Western Australia	2016	73	M	7272
Western Australia	2016	74	F	7688
Western Australia	2016	74	M	7428
Western Australia	2016	75	F	7143
Western Australia	2016	75	M	6490
Western Australia	2016	76	F	6852
Western Australia	2016	76	M	6228
Western Australia	2016	77	F	6514
Western Australia	2016	77	M	5882
Western Australia	2016	78	F	6206
Western Australia	2016	78	M	5479
Western Australia	2016	79	F	5744
Western Australia	2016	79	M	4975
Tasmania	2006			19392
Tasmania	2006	0	F	2828
Tasmania	2006	0	M	3025
Tasmania	2006	1	F	2704
Tasmania	2006	1	M	2955
Tasmania	2006	2	F	2731
Tasmania	2006	2	M	2924
Tasmania	2006	3	F	2717
Tasmania	2006	3	M	2868
Tasmania	2006	4	F	2879
Tasmania	2006	4	M	3034
Tasmania	2006	5	F	2965
Tasmania	2006	5	M	3173
Tasmania	2006	6	F	3034
Tasmania	2006	6	M	3203
Tasmania	2006	7	F	3176
Tasmania	2006	7	M	3293
Tasmania	2006	8	F	2998
Tasmania	2006	8	M	3216
Tasmania	2006	9	F	3207
Tasmania	2006	9	M	3353
Tasmania	2006	10	F	3215
Tasmania	2006	10	M	3366
Tasmania	2006	11	F	3341
Tasmania	2006	11	M	3569
Tasmania	2006	12	F	3272
Tasmania	2006	12	M	3551
Tasmania	2006	13	F	3264
Tasmania	2006	13	M	3495
Tasmania	2006	14	F	3285
Tasmania	2006	14	M	3384
Tasmania	2006	15	F	3468
Tasmania	2006	15	M	3530
Tasmania	2006	16	F	3212
Tasmania	2006	16	M	3613
Tasmania	2006	17	F	3220
Tasmania	2006	17	M	3432
Tasmania	2006	18	F	3079
Tasmania	2006	18	M	3147
Tasmania	2006	19	F	2980
Tasmania	2006	19	M	3131
Tasmania	2006	20	F	3011
Tasmania	2006	20	M	3049
Tasmania	2006	21	F	3033
Tasmania	2006	21	M	3004
Tasmania	2006	22	F	2945
Tasmania	2006	22	M	2884
Tasmania	2006	23	F	2732
Tasmania	2006	23	M	2868
Tasmania	2006	24	F	2736
Tasmania	2006	24	M	2680
Tasmania	2006	25	F	2668
Tasmania	2006	25	M	2495
Tasmania	2006	26	F	2539
Tasmania	2006	26	M	2460
Tasmania	2006	27	F	2618
Tasmania	2006	27	M	2501
Tasmania	2006	28	F	2608
Tasmania	2006	28	M	2426
Tasmania	2006	29	F	2566
Tasmania	2006	29	M	2373
Tasmania	2006	30	F	2677
Tasmania	2006	30	M	2680
Tasmania	2006	31	F	2884
Tasmania	2006	31	M	2613
Tasmania	2006	32	F	2872
Tasmania	2006	32	M	2742
Tasmania	2006	33	F	3139
Tasmania	2006	33	M	2751
Tasmania	2006	34	F	3405
Tasmania	2006	34	M	3015
Tasmania	2006	35	F	3550
Tasmania	2006	35	M	3184
Tasmania	2006	36	F	3376
Tasmania	2006	36	M	3180
Tasmania	2006	37	F	3419
Tasmania	2006	37	M	3282
Tasmania	2006	38	F	3283
Tasmania	2006	38	M	3084
Tasmania	2006	39	F	3319
Tasmania	2006	39	M	2960
Tasmania	2006	40	F	3201
Tasmania	2006	40	M	3001
Tasmania	2006	41	F	3336
Tasmania	2006	41	M	3181
Tasmania	2006	42	F	3650
Tasmania	2006	42	M	3428
Tasmania	2006	43	F	3661
Tasmania	2006	43	M	3424
Tasmania	2006	44	F	3742
Tasmania	2006	44	M	3644
Tasmania	2006	45	F	3936
Tasmania	2006	45	M	3638
Tasmania	2006	46	F	3802
Tasmania	2006	46	M	3576
Tasmania	2006	47	F	3684
Tasmania	2006	47	M	3471
Tasmania	2006	48	F	3523
Tasmania	2006	48	M	3563
Tasmania	2006	49	F	3596
Tasmania	2006	49	M	3404
Tasmania	2006	50	F	3556
Tasmania	2006	50	M	3546
Tasmania	2006	51	F	3424
Tasmania	2006	51	M	3291
Tasmania	2006	52	F	3428
Tasmania	2006	52	M	3155
Tasmania	2006	53	F	3463
Tasmania	2006	53	M	3349
Tasmania	2006	54	F	3333
Tasmania	2006	54	M	3304
Tasmania	2006	55	F	3283
Tasmania	2006	55	M	3231
Tasmania	2006	56	F	3304
Tasmania	2006	56	M	3240
Tasmania	2006	57	F	3195
Tasmania	2006	57	M	3001
Tasmania	2006	58	F	3186
Tasmania	2006	58	M	3214
Tasmania	2006	59	F	3492
Tasmania	2006	59	M	3521
Tasmania	2006	60	F	2845
Tasmania	2006	60	M	2769
Tasmania	2006	61	F	2774
Tasmania	2006	61	M	2665
Tasmania	2006	62	F	2628
Tasmania	2006	62	M	2736
Tasmania	2006	63	F	2382
Tasmania	2006	63	M	2427
Tasmania	2006	64	F	2325
Tasmania	2006	64	M	2350
Tasmania	2006	65	F	2262
Tasmania	2006	65	M	2193
Tasmania	2006	66	F	2172
Tasmania	2006	66	M	2155
Tasmania	2006	67	F	2082
Tasmania	2006	67	M	2095
Tasmania	2006	68	F	2045
Tasmania	2006	68	M	1956
Tasmania	2006	69	F	2010
Tasmania	2006	69	M	1840
Tasmania	2006	70	F	1835
Tasmania	2006	70	M	1713
Tasmania	2006	71	F	1749
Tasmania	2006	71	M	1648
Tasmania	2006	72	F	1740
Tasmania	2006	72	M	1654
Tasmania	2006	73	F	1697
Tasmania	2006	73	M	1487
Tasmania	2006	74	F	1645
Tasmania	2006	74	M	1491
Tasmania	2006	75	F	1699
Tasmania	2006	75	M	1452
Tasmania	2006	76	F	1631
Tasmania	2006	76	M	1409
Tasmania	2006	77	F	1558
Tasmania	2006	77	M	1292
Tasmania	2006	78	F	1507
Tasmania	2006	78	M	1214
Tasmania	2006	79	F	1407
Tasmania	2006	79	M	1125
Tasmania	2011			21403
Tasmania	2011	0	F	2853
Tasmania	2011	0	M	3093
Tasmania	2011	1	F	2942
Tasmania	2011	1	M	3142
Tasmania	2011	2	F	3090
Tasmania	2011	2	M	3231
Tasmania	2011	3	F	3089
Tasmania	2011	3	M	3280
Tasmania	2011	4	F	3183
Tasmania	2011	4	M	3274
Tasmania	2011	5	F	3079
Tasmania	2011	5	M	3212
Tasmania	2011	6	F	2902
Tasmania	2011	6	M	3182
Tasmania	2011	7	F	2836
Tasmania	2011	7	M	3019
Tasmania	2011	8	F	2870
Tasmania	2011	8	M	3017
Tasmania	2011	9	F	3004
Tasmania	2011	9	M	3119
Tasmania	2011	10	F	3036
Tasmania	2011	10	M	3236
Tasmania	2011	11	F	3161
Tasmania	2011	11	M	3282
Tasmania	2011	12	F	3289
Tasmania	2011	12	M	3366
Tasmania	2011	13	F	3121
Tasmania	2011	13	M	3304
Tasmania	2011	14	F	3285
Tasmania	2011	14	M	3382
Tasmania	2011	15	F	3256
Tasmania	2011	15	M	3404
Tasmania	2011	16	F	3351
Tasmania	2011	16	M	3578
Tasmania	2011	17	F	3146
Tasmania	2011	17	M	3454
Tasmania	2011	18	F	3080
Tasmania	2011	18	M	3259
Tasmania	2011	19	F	3014
Tasmania	2011	19	M	3141
Tasmania	2011	20	F	3064
Tasmania	2011	20	M	3084
Tasmania	2011	21	F	2875
Tasmania	2011	21	M	3146
Tasmania	2011	22	F	2970
Tasmania	2011	22	M	3002
Tasmania	2011	23	F	2894
Tasmania	2011	23	M	2817
Tasmania	2011	24	F	2844
Tasmania	2011	24	M	2869
Tasmania	2011	25	F	2833
Tasmania	2011	25	M	2772
Tasmania	2011	26	F	2958
Tasmania	2011	26	M	2755
Tasmania	2011	27	F	2880
Tasmania	2011	27	M	2722
Tasmania	2011	28	F	2806
Tasmania	2011	28	M	2774
Tasmania	2011	29	F	2905
Tasmania	2011	29	M	2667
Tasmania	2011	30	F	2961
Tasmania	2011	30	M	2629
Tasmania	2011	31	F	2803
Tasmania	2011	31	M	2578
Tasmania	2011	32	F	2815
Tasmania	2011	32	M	2658
Tasmania	2011	33	F	2849
Tasmania	2011	33	M	2585
Tasmania	2011	34	F	2730
Tasmania	2011	34	M	2607
Tasmania	2011	35	F	2893
Tasmania	2011	35	M	2810
Tasmania	2011	36	F	3104
Tasmania	2011	36	M	2759
Tasmania	2011	37	F	3181
Tasmania	2011	37	M	2998
Tasmania	2011	38	F	3341
Tasmania	2011	38	M	2972
Tasmania	2011	39	F	3592
Tasmania	2011	39	M	3254
Tasmania	2011	40	F	3697
Tasmania	2011	40	M	3369
Tasmania	2011	41	F	3491
Tasmania	2011	41	M	3295
Tasmania	2011	42	F	3622
Tasmania	2011	42	M	3413
Tasmania	2011	43	F	3417
Tasmania	2011	43	M	3190
Tasmania	2011	44	F	3387
Tasmania	2011	44	M	3066
Tasmania	2011	45	F	3321
Tasmania	2011	45	M	3082
Tasmania	2011	46	F	3441
Tasmania	2011	46	M	3224
Tasmania	2011	47	F	3689
Tasmania	2011	47	M	3591
Tasmania	2011	48	F	3722
Tasmania	2011	48	M	3471
Tasmania	2011	49	F	3774
Tasmania	2011	49	M	3708
Tasmania	2011	50	F	3951
Tasmania	2011	50	M	3695
Tasmania	2011	51	F	3836
Tasmania	2011	51	M	3571
Tasmania	2011	52	F	3732
Tasmania	2011	52	M	3509
Tasmania	2011	53	F	3611
Tasmania	2011	53	M	3567
Tasmania	2011	54	F	3651
Tasmania	2011	54	M	3410
Tasmania	2011	55	F	3551
Tasmania	2011	55	M	3516
Tasmania	2011	56	F	3472
Tasmania	2011	56	M	3313
Tasmania	2011	57	F	3548
Tasmania	2011	57	M	3168
Tasmania	2011	58	F	3467
Tasmania	2011	58	M	3328
Tasmania	2011	59	F	3352
Tasmania	2011	59	M	3391
Tasmania	2011	60	F	3331
Tasmania	2011	60	M	3271
Tasmania	2011	61	F	3328
Tasmania	2011	61	M	3255
Tasmania	2011	62	F	3216
Tasmania	2011	62	M	3083
Tasmania	2011	63	F	3189
Tasmania	2011	63	M	3198
Tasmania	2011	64	F	3422
Tasmania	2011	64	M	3434
Tasmania	2011	65	F	2820
Tasmania	2011	65	M	2776
Tasmania	2011	66	F	2724
Tasmania	2011	66	M	2604
Tasmania	2011	67	F	2587
Tasmania	2011	67	M	2629
