SA4_CODE_2016,C11_Rel_NS_0_14,C11_Rel_NS_15_24,C11_Rel_NS_25_34,C11_Rel_NS_35_44,C11_Rel_NS_45_54,C11_Rel_NS_55_64,C11_Rel_NS_65_74,C11_Rel_NS_75_84,C11_Rel_NS_85ov,C11_Rel_NS_T,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85oe,C16_Buddhism_Tot,C16_Christ_Angli_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Anglic_85oe,C16_Christ_Anglic_Tot,C16_Chr_Ass_Apo_0_14,C16_Chr_Ass_Apo_15_24,C16_Chr_Ass_Apo_25_34,C16_Chr_Ass_Apo_35_44,C16_Chr_Ass_Apo_45_54,C16_Chr_Ass_Apo_55_64,C16_Chr_Ass_Apo_65_74,C16_Chr_Ass_Apo_75_84,C16_Chr_Ass_Apo_85ov,C16_Chr_Ass_Apo_Tot,C16_Chr_Bapt_0_14,C16_Chr_Bapt_15_24,C16_Chr_Bapt_25_34,C16_Chr_Bapt_35_44,C16_Chr_Bapt_45_54,C16_Chr_Bapt_55_64,C16_Chr_Bapt_65_74,C16_Chr_Bapt_75_84,C16_Chr_Bapt_85ov,C16_Chr_Bapt_Tot,C16_Chr_Breth_0_14,C16_Chr_Bret_15_24,C16_Chr_Bret_25_34,C16_Chr_Bret_35_44,C16_Chr_Bret_45_54,C16_Chr_Bret_55_64,C16_Chr_Bret_65_74,C16_Chr_Bret_75_84,C16_Chr_Breth_85ov,C16_Chr_Bret_To,C16_Chr_Cath_0_14,C16_Chr_Cath_15_24,C16_Chr_Cath_25_34,C16_Chr_Cath_35_44,C16_Chr_Cath_45_54,C16_Chr_Cath_55_64,C16_Chr_Cath_65_74,C16_Chr_Cath_75_84,C16_Chr_Catho_85ov,C16_Chr_Catho_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_To,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot,C16_C_La_Da_Sai_0_14,C16_C_La_Da_Sa_15_24,C16_C_La_Da_Sa_25_34,C16_C_La_Da_Sa_35_44,C16_C_La_Da_Sa_45_54,C16_C_La_Da_Sa_55_64,C16_C_La_Da_Sa_65_74,C16_C_La_Da_Sa_75_84,C16_C_Lat_Da_Sa_85ov,C16_C_Lat_Da_Sa_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Ort_To,C16_C_Oth_Pro_0_14,C16_C_Oth_Pro_15_24,C16_C_Oth_Pro_25_34,C16_C_Oth_Pro_35_44,C16_C_Oth_Pro_45_54,C16_C_Oth_Pro_55_64,C16_C_Oth_Pro_65_74,C16_C_Oth_Pro_75_84,C16_C_Oth_Pro_85ov,C16_C_Oth_Pro_Tot,C16_C_Pent_0_14,C16_C_Pent_15_24,C16_C_Pent_25_34,C16_C_Pent_35_44,C16_C_Pent_45_54,C16_C_Pent_55_64,C16_C_Pent_65_74,C16_C_Pent_75_84,C16_C_Pent_85ov,C16_C_Pent_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_Chr_Unit_Ch_0_14,C16_Chr_Unit_Ch_15_24,C16_Chr_Unit_Ch_25_34,C16_Chr_Unit_Ch_35_44,C16_Chr_Unit_Ch_45_54,C16_Chr_Unit_Ch_55_64,C16_Chr_Unit_Ch_65_74,C16_Chr_Unit_Ch_75_84,C16_Chr_Unit_Ch_85ov,C16_Chr_Unit_Ch_Tot
501,3691,2087,2265,2430,2226,1831,985,579,248,16351,33710,18293,18386,22733,23041,20122,12511,6857,2450,158106,254,149,273,326,316,233,120,26,3,1699,3913,2404,1799,3480,5322,5928,5740,3016,1151,32759,0,0,0,0,0,0,0,0,0,0,581,302,256,350,388,392,350,134,46,2807,4,0,0,3,0,0,0,0,0,7,7254,3715,3602,4544,5029,4443,3258,1639,623,34109,109,39,35,63,86,100,111,66,21,623,69,23,45,66,67,96,65,55,15,498,188,96,135,152,165,172,146,77,31,1163,207,103,67,84,83,54,51,27,0,674,77,40,22,66,96,90,93,47,11,542,6,0,7,4,3,0,0,0,0,17,58,26,39,57,140,151,127,55,25,686,260,122,129,137,131,125,90,44,12,1058,323,145,142,243,448,621,589,289,92,2902,26,20,23,33,62,102,50,32,15,361,87,47,65,66,96,94,81,69,28,631,506,318,259,471,725,1108,1145,649,245,5422
502,1945,1157,1046,1084,1012,972,697,539,208,8656,15796,9957,8517,10202,10949,11009,9515,5628,1729,83295,158,118,167,220,190,115,65,11,3,1053,2112,1526,1076,1888,2902,3476,4349,2765,972,21055,0,0,0,0,0,0,0,0,0,0,451,251,185,222,224,211,208,148,26,1927,4,4,0,0,0,4,0,0,0,18,3464,2046,1805,1972,2500,2288,2172,1225,353,17814,28,11,16,21,33,23,55,29,9,229,42,21,28,42,37,37,36,18,6,268,135,64,96,94,94,124,110,50,32,795,107,58,56,55,40,39,32,16,7,406,82,26,25,52,50,75,62,31,17,425,6,3,5,4,3,0,0,0,0,25,50,35,21,58,83,95,110,57,38,536,189,103,99,89,109,109,69,38,7,822,138,129,81,160,286,413,570,354,104,2235,18,14,8,14,29,48,58,55,14,245,21,14,10,12,11,16,31,23,9,149,231,170,121,206,304,516,596,416,150,2703
503,2210,2748,3943,2276,1948,1699,900,610,577,16915,23843,23248,28283,21730,20995,17479,10477,6688,3613,156351,400,564,1159,868,493,488,290,110,42,4408,3161,2187,1670,2397,3669,3384,3311,1967,1146,22891,0,0,0,0,0,0,0,0,0,0,216,139,254,199,165,165,108,51,33,1334,0,0,9,0,0,0,0,0,0,15,6389,4429,5448,4721,5032,4013,2842,2028,1012,35908,66,37,29,39,56,36,53,36,10,345,493,297,367,375,446,391,282,280,146,3084,27,22,51,36,48,37,20,12,6,268,8,22,14,11,10,8,7,3,6,94,82,36,55,69,83,73,60,37,20,523,29,8,18,30,14,7,0,0,0,114,79,110,131,115,113,116,69,44,36,812,115,97,147,114,88,76,64,18,7,731,198,217,282,265,390,429,376,233,152,2548,16,3,9,13,9,21,27,17,14,121,20,15,26,18,17,8,3,5,0,120,445,423,315,365,641,624,586,375,218,3979
504,4296,3274,3721,3460,2821,2044,1190,721,406,21925,43624,29933,30955,33521,31277,24781,14641,8076,3088,219898,922,787,1107,1245,1092,954,421,152,47,6744,4283,2927,2380,3858,5690,5411,4527,2473,981,32530,0,0,0,0,0,0,0,0,0,3,783,486,494,537,563,415,305,152,62,3786,35,37,37,15,22,4,13,3,3,163,11622,7301,7618,8032,8194,6710,4835,2730,967,58017,116,87,55,83,108,117,129,67,30,783,525,296,396,487,432,337,300,152,54,2979,195,120,131,163,158,160,124,78,35,1158,177,115,102,113,100,82,52,25,4,772,97,48,49,93,112,114,105,53,31,709,83,27,46,72,29,8,12,7,0,275,206,144,175,256,260,260,164,92,27,1592,659,347,382,435,325,289,184,62,21,2695,315,205,216,344,566,711,571,326,107,3365,65,62,49,53,99,97,90,69,31,616,151,78,81,90,78,67,50,38,15,648,401,337,328,422,585,739,730,372,144,4052
505,8292,6129,6956,6059,5037,3745,2187,1527,922,40857,97183,67631,69585,72877,66272,52665,30967,18456,7310,482953,1776,1602,2168,2316,1953,1523,726,259,74,12395,10303,7236,5589,9112,12925,11735,10462,5713,2486,75563,0,4,3,0,6,5,0,0,0,17,2228,1396,1231,1413,1327,966,716,373,158,9811,0,3,5,3,8,3,5,3,3,32,25634,15753,16892,17282,17546,14009,10278,5956,2134,125474,239,137,126,173,211,213,245,166,58,1573,1764,1176,1255,1567,1617,1404,926,774,236,10720,319,184,254,276,331,328,231,149,64,2135,471,256,241,198,170,189,143,52,27,1755,169,97,110,173,213,216,213,134,61,1385,318,165,209,192,123,96,40,24,0,1172,412,349,414,435,628,544,334,202,97,3414,1593,1142,1091,987,965,713,426,169,36,7122,902,628,699,1004,1482,1661,1340,817,341,8883,57,61,50,62,100,123,157,96,32,735,150,128,112,112,118,96,82,49,15,854,1385,970,795,1194,1434,1770,1735,1050,429,10767
506,8178,7404,7608,6110,5149,4007,2256,1560,910,43178,81289,66876,68228,60854,56572,48537,28230,16254,6778,433627,2239,2146,3497,3080,2161,1633,944,284,72,16057,6351,5141,4384,6377,9592,10292,9360,5367,2315,59183,0,3,0,0,0,0,0,0,0,3,1957,1345,1291,1269,1235,1057,760,455,152,9516,177,134,144,92,74,47,48,22,13,748,18798,12597,13500,13504,13107,11322,8169,4557,1746,97300,181,127,126,141,160,183,195,100,38,1253,394,217,337,387,343,324,200,123,54,2376,275,157,216,284,249,268,229,119,50,1841,289,204,177,168,161,151,92,52,13,1309,153,136,108,177,183,200,175,124,60,1315,229,114,137,151,88,55,23,16,6,820,510,471,536,495,513,503,353,190,104,3678,1394,892,925,862,778,633,360,159,32,6031,1680,1088,1131,1162,1488,1685,1438,807,303,10788,60,53,44,86,122,125,159,99,37,780,468,284,324,273,262,220,182,120,43,2183,1134,957,902,1018,1319,1564,1522,820,365,9599
507,6858,4893,5055,4865,4036,3020,1715,1263,639,32346,70672,49289,48162,52233,48939,38716,23827,15180,5732,352748,868,824,1153,1402,1104,961,523,132,33,7005,7027,4999,4099,6648,9724,9164,8171,5079,2247,57164,0,0,0,0,0,0,0,0,0,3,1297,825,787,851,926,763,511,319,102,6379,52,42,31,27,24,22,6,18,8,233,19449,12028,11432,13232,13355,10513,7594,4591,1711,93904,130,87,63,99,115,112,138,90,41,887,480,337,408,489,492,397,238,139,51,3033,314,193,215,243,254,237,215,115,39,1827,244,157,126,138,123,84,47,28,14,957,252,155,100,181,223,156,168,96,49,1373,71,19,41,48,27,9,8,3,3,230,346,260,265,345,428,309,253,135,55,2410,1037,635,644,619,535,451,221,94,28,4254,893,593,660,806,1268,1401,1253,785,357,8009,77,63,65,64,106,121,106,81,20,694,135,74,91,91,66,63,53,25,11,615,1132,808,695,922,1220,1402,1259,830,386,8650
509,3006,1694,1591,1912,1956,1666,1013,605,233,13686,26812,13264,13214,17219,19574,18462,12103,6559,2237,129437,138,94,119,168,192,169,86,19,7,982,2992,1521,1472,2518,4164,5116,4814,2693,961,26250,0,0,0,0,0,0,0,0,0,0,812,332,404,418,434,462,344,213,84,3495,126,106,103,61,51,43,25,18,11,548,3971,1882,2259,2629,3135,3147,2389,1168,401,20977,119,48,46,64,90,115,70,56,20,627,29,14,24,33,42,47,39,16,4,246,173,64,102,104,125,152,147,63,22,948,36,28,18,21,29,38,21,7,4,200,68,36,47,68,98,121,99,57,26,624,7,4,6,7,4,3,0,0,0,35,59,36,40,49,105,147,133,69,28,674,246,107,110,132,150,97,85,26,4,955,361,185,166,233,387,556,529,317,111,2844,28,22,29,40,80,98,112,46,15,460,89,33,34,66,61,65,108,51,19,523,611,311,308,494,891,1227,1138,687,294,5958
510,3768,2864,4960,3989,3001,1489,350,103,33,20559,20065,12442,20096,17491,13920,7842,2074,600,160,94686,163,92,319,287,237,144,22,0,0,1274,1419,570,1336,1658,1827,1382,537,123,22,8872,0,0,0,0,0,0,0,0,0,0,352,153,273,240,211,156,53,10,0,1442,0,0,3,3,8,0,0,0,0,12,4712,2212,4142,3619,3073,1878,585,177,36,20429,24,19,21,30,41,27,10,5,3,177,37,21,60,69,44,27,6,4,0,271,61,31,57,51,42,40,22,0,3,312,73,35,47,39,39,24,12,0,0,269,68,32,71,72,45,47,21,3,0,355,3,0,7,3,0,3,0,0,0,12,533,303,322,267,291,189,77,25,7,2016,393,242,191,217,183,134,40,11,3,1429,78,60,127,163,279,313,80,18,3,1117,14,4,21,12,26,15,0,0,0,90,161,78,71,74,54,33,12,12,0,497,341,155,287,339,363,327,120,31,15,1967
511,3663,2352,2816,2432,2130,1463,795,417,162,16236,26469,15413,16977,18150,17513,13452,7584,3713,1097,120365,159,118,200,247,199,127,38,18,7,1105,2047,1317,1360,2053,3254,3420,2628,1350,454,17881,0,0,0,0,0,0,0,0,0,3,344,202,171,201,280,178,104,40,23,1537,0,0,0,0,0,0,0,0,0,8,5630,3163,3159,3427,3892,2984,2043,1008,302,25605,251,121,138,111,114,112,90,30,14,984,30,19,24,40,46,34,25,12,5,225,87,39,59,90,101,92,83,40,16,607,89,52,37,44,44,36,17,7,7,348,124,45,66,71,106,112,87,44,14,659,7,6,10,0,0,5,0,0,0,25,92,49,63,85,127,115,92,37,19,675,273,107,153,143,148,125,65,25,3,1044,163,72,134,158,352,494,375,181,57,1986,22,12,24,19,48,64,48,24,4,267,231,90,118,116,106,98,78,33,18,887,378,225,271,369,537,720,541,285,107,3433
597,0,8,39,20,5,4,3,0,0,87,0,44,150,104,69,33,6,7,0,417,0,0,7,3,6,0,0,0,0,17,0,3,6,9,13,10,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,22,28,20,8,3,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8
599,117,216,381,327,271,243,92,26,0,1678,602,842,1548,1144,1095,1336,608,98,19,7299,3,6,36,19,13,6,3,0,0,88,22,36,57,69,95,176,131,19,3,611,0,0,0,0,0,0,0,0,0,0,10,4,6,6,11,11,15,3,0,62,0,0,0,0,0,0,0,0,0,0,44,66,150,104,116,147,104,13,9,747,6,3,3,0,3,0,0,0,0,18,0,0,4,0,3,0,3,0,0,8,3,4,9,7,5,3,3,0,0,31,0,15,0,3,4,3,0,0,0,26,3,3,0,3,3,5,6,0,0,21,0,0,0,0,0,0,0,0,0,5,0,9,3,3,3,7,8,0,0,34,12,5,9,0,3,7,7,0,0,42,0,3,11,12,12,39,22,4,0,106,0,3,0,0,0,4,0,0,0,9,4,3,0,0,4,0,0,0,0,7,9,3,14,21,22,30,38,13,0,145
601,4144,2949,2698,2484,2453,2172,1433,1050,473,19856,39767,28329,25998,28053,29992,26989,17234,10735,4551,211655,204,304,413,358,290,277,146,29,7,2032,4464,3401,2957,4651,6740,7994,7418,4390,1959,43979,0,0,0,0,0,0,0,0,0,0,206,177,177,146,236,292,236,157,59,1698,44,46,27,34,35,34,18,17,13,274,6762,4356,3887,4517,5547,5471,4033,2370,944,37879,32,23,18,16,41,54,53,38,19,284,315,205,151,199,286,193,159,159,30,1694,73,48,67,91,99,99,54,67,28,625,165,67,68,68,65,86,67,32,9,622,61,29,28,69,73,99,80,101,54,605,38,22,29,13,19,9,5,0,0,132,104,81,57,87,95,154,113,73,47,825,463,277,241,291,268,257,150,59,18,2021,394,223,287,312,402,558,612,407,196,3391,52,37,36,41,82,98,80,60,22,508,46,47,44,39,52,65,43,31,21,387,421,403,325,479,762,1085,1111,735,342,5656
602,2790,1738,1424,1535,1587,1390,1006,628,303,12407,25889,17594,14688,17783,19712,18753,12817,7364,2953,137556,146,222,173,185,174,125,89,13,7,1131,3089,2434,1785,2990,4766,5811,5428,3055,1271,30627,0,0,0,0,0,0,0,0,0,0,351,229,222,251,310,408,389,208,77,2444,82,85,58,46,49,15,44,15,7,402,3218,2337,1850,2225,3028,2896,2253,1257,454,19517,47,13,23,21,38,62,55,27,20,315,25,32,30,33,53,52,31,23,8,278,80,73,56,85,100,127,101,77,21,721,103,57,42,49,57,33,45,13,8,408,27,18,18,34,42,71,71,34,18,341,9,12,10,11,6,4,3,0,0,58,98,73,67,73,88,118,97,60,38,705,363,260,177,175,211,200,118,56,5,1568,425,309,244,311,544,740,837,497,232,4150,63,44,40,43,63,100,98,57,23,533,27,16,27,30,29,45,37,30,6,249,533,419,302,498,833,1197,1187,737,346,6046
603,806,351,315,489,523,570,330,158,43,3588,6843,3185,3187,4791,5642,6054,3998,1624,480,35797,21,3,21,41,41,52,34,3,4,222,870,590,495,762,1369,1850,1780,806,196,8719,0,0,0,0,0,0,0,0,0,0,34,19,14,17,28,36,50,15,3,208,9,0,0,3,0,0,0,0,0,16,905,574,502,600,833,960,777,289,96,5544,4,3,0,3,12,11,20,7,6,69,16,7,5,9,12,20,7,3,0,88,31,15,19,21,41,55,35,20,4,237,69,14,23,32,22,45,15,14,8,241,8,5,3,4,18,17,18,21,3,95,0,0,0,0,0,0,0,0,0,4,3,6,5,6,12,27,26,17,4,99,38,17,5,23,14,26,10,7,0,138,37,25,43,33,82,139,138,88,25,603,6,0,4,5,9,24,12,8,3,82,3,3,0,8,13,16,9,11,3,61,84,49,40,81,168,264,285,138,51,1172
604,2646,1494,1243,1469,1478,1267,1065,720,344,11719,21264,12940,11178,14043,16034,14858,10625,5947,2258,109153,86,73,99,104,135,84,63,9,3,653,1940,1464,1145,1901,3341,3945,3568,2201,876,20379,0,0,0,0,0,0,0,0,0,0,424,270,191,283,504,526,553,334,127,3215,90,102,71,56,97,68,87,59,38,655,2841,1730,1595,1877,2479,2508,2007,1060,307,16413,56,25,12,27,33,42,29,6,7,239,15,19,14,11,29,18,21,8,3,138,50,34,39,59,79,87,74,33,5,463,90,31,40,28,20,32,32,10,4,291,36,11,10,34,48,45,57,27,10,287,0,0,0,0,0,0,0,0,0,10,60,42,31,46,69,106,111,74,38,568,356,204,189,198,212,209,161,60,7,1596,146,84,91,139,267,435,444,287,120,2006,32,29,26,37,63,93,74,35,18,403,52,32,31,30,37,55,48,14,10,305,476,371,278,511,898,1317,1431,812,352,6448
697,0,0,3,7,5,0,3,0,0,21,3,14,27,21,21,16,8,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
699,24,38,55,29,25,28,14,5,0,224,101,197,203,163,155,156,75,23,0,1072,0,4,7,3,3,4,3,0,0,14,12,12,16,10,19,20,20,5,3,119,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,16,14,18,22,11,3,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,0,3,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,7,7,3,5,0,0,21
701,3875,3114,3608,3163,2528,1795,732,278,74,19170,25378,17488,21056,19548,17003,12488,5364,1834,423,120586,604,388,731,721,626,404,188,85,16,3764,1600,1098,1457,1761,2243,1954,1217,403,130,11863,0,0,0,0,0,0,0,0,0,0,362,223,301,276,288,191,89,37,6,1791,3,0,3,0,0,0,0,0,0,6,6154,3590,5494,4885,4099,2924,1601,609,142,29509,27,26,19,24,20,16,5,3,0,144,975,501,575,688,524,370,276,141,22,4069,97,35,66,83,56,49,34,8,4,431,77,43,45,40,58,30,18,3,0,308,210,96,122,143,146,132,100,39,17,996,42,4,26,25,5,3,0,0,0,107,116,79,102,122,118,78,47,23,3,693,404,204,256,263,187,112,57,22,3,1515,154,103,204,213,307,386,286,79,16,1743,45,18,21,39,45,29,17,16,3,238,99,52,53,67,42,32,26,10,3,381,718,473,491,624,746,760,424,140,43,4420
702,3260,2096,2247,2027,1544,989,431,154,64,12806,23613,13981,15100,13361,11287,7818,2976,981,267,89374,96,64,170,163,139,89,34,7,0,768,1286,840,937,947,1212,1050,616,195,47,7118,0,0,0,0,0,0,0,0,0,0,979,499,523,468,375,270,107,41,13,3268,8,0,3,0,0,0,0,0,0,12,3972,2306,2668,2218,2124,1650,690,245,47,15914,5,4,9,4,4,12,6,3,0,40,27,12,24,21,21,16,7,5,0,134,11,10,8,13,27,13,18,4,3,106,86,51,47,42,36,29,9,7,0,299,1341,802,750,661,616,454,236,98,27,4990,27,0,7,11,7,3,0,0,0,52,542,349,310,191,250,133,69,19,4,1863,355,171,185,188,179,124,37,14,3,1268,75,27,54,82,158,185,141,41,6,765,4,9,10,9,29,16,10,4,0,96,63,25,32,44,36,23,11,3,0,243,2252,1449,1338,1119,1058,764,322,110,28,8438
797,0,5,4,3,0,3,0,0,0,17,0,23,37,22,15,7,6,0,0,107,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
799,34,28,81,48,63,84,30,4,0,378,145,171,364,233,269,440,219,22,0,1870,0,3,3,4,5,3,0,0,0,18,11,4,22,22,40,74,56,6,0,243,0,0,0,0,0,0,0,0,0,0,3,0,3,5,12,7,4,0,0,37,0,0,0,0,0,0,0,0,0,0,29,31,61,87,96,68,38,3,0,402,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,5,0,8,6,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,16,4,0,4,3,6,0,3,0,0,19,0,0,3,4,7,13,12,0,0,47,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,3,5,5,8,17,32,32,19,0,0,120
801,5320,5566,5197,4186,3558,2835,1507,982,569,29720,66284,54602,58091,52818,47928,38719,21645,11660,4831,356586,1180,1366,1946,1813,1579,1185,592,189,60,9908,6084,4058,4191,5550,6762,6258,5439,2986,1358,42688,5,3,3,4,7,0,4,0,0,25,653,539,610,585,538,532,385,183,76,4101,7,8,10,0,10,4,3,6,6,53,17996,11627,11906,12364,12158,9533,7385,4038,1542,88544,28,21,33,17,26,62,57,18,17,282,1108,729,612,898,984,629,563,474,119,6127,105,71,81,116,96,96,63,42,12,674,188,122,127,115,92,59,42,25,3,771,241,177,203,269,346,363,333,218,118,2257,200,47,133,132,57,42,14,4,3,625,443,311,379,349,335,235,133,73,42,2312,982,605,687,611,492,380,200,62,15,4015,736,588,677,847,1120,1233,1127,659,360,7352,121,72,59,88,80,89,83,49,15,665,169,82,140,114,64,64,23,24,12,687,1226,832,985,1241,1476,1471,1288,712,371,9595
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
