SA4_CODE_2016,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPGH_2,C11_SDRTHT_0b_NPGH_3,C11_SDRTHT_0b_NPGH_4,C11_SDRTHT_0b_NPGH_5,C11_SDRTHT_0b_NPGH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPGH_2,C11_FUA_0b_NPGH_3,C11_FUA_0b_NPGH_4,C11_FUA_0b_NPGH_5,C11_FUA_0b_NPGH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPGH_2,C11_FUA_1b_NPGH_3,C11_FUA_1b_NPGH_4,C11_FUA_1b_NPGH_5,C11_FUA_1b_NPGH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPGH_2,C11_FUA_2b_NPGH_3,C11_FUA_2b_NPGH_4,C11_FUA_2b_NPGH_5,C11_FUA_2b_NPGH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPGH_2,C11_FUA_3b_NPGH_3,C11_FUA_3b_NPGH_4,C11_FUA_3b_NPGH_5,C11_FUA_3b_NPGH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPGH_2,C11_FUA_4mb_NPGH_3,C11_FUA_4mb_NPGH_4,C11_FUA_4mb_NPGH_5,C11_FUA_4mb_NPGH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPGH_2,C11_FUA_NB_NS_NPGH_3,C11_FUA_NB_NS_NPGH_4,C11_FUA_NB_NS_NPGH_5,C11_FUA_NB_NS_NPGH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPGH_2,C11_FUA_Tot_NPGH_3,C11_FUA_Tot_NPGH_4,C11_FUA_Tot_NPGH_5,C11_FUA_Tot_NPGH_6_mor,C11_FUA_T_T,C11_OD_0b_NPGH_2,C11_OD_0b_NPGH_3,C11_OD_0b_NPGH_4,C11_OD_0b_NPGH_5,C11_OD_0b_NPGH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_T_T,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_T,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_T_T,C16_SH_0b_NPGH_2,C16_SH_0b_NPGH_3,C16_SH_0b_NPGH_4,C16_SH_0b_NPGH_5,C16_SH_0b_NPGH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5
312,18,6,0,768,274,125,60,19,3,483,31,13,9,0,0,50,1136,291,91,26,3,1540,0,0,0,0,0,0,0,0,0,0,0,0,91,6,0,0,0,95,58,23,3,0,0,84,4,3,0,0,0,7,3,0,0,0,0,3,163,33,8,3,0,201,0,0,0,0,0,0,15,0,0,0,0,18,184,19,5,0,0,207,63,25,7,0,0,101,3,0,3,0,0,6,9,3,3,0,0,13,274,56,17,4,3,348,6,0,0,0,0,6,12,3,0,0,0,14,23,0,0,0,0,19,5,0,0,0,0,7,4,0,0,0,0,4,5,0,0,0,0,7,52,5,0,0,0,62,3,0,0,0,0,3,1628,380,116,33,4,2159,6,0,0,0,0,6,10,3,0,0,0,10,174,9,0,0,0,192,537,75,10,3,0,634,361,114,42,7,6,525,37,3,6,3,0,52,1127,209,64,18
313,20,4,0,979,509,104,47,13,4,683,42,6,3,3,4,61,1647,203,65,20,11,1947,0,0,0,0,0,0,3,0,0,0,0,3,86,4,0,0,0,92,113,12,0,0,0,126,8,3,0,0,0,18,3,0,0,0,0,3,216,21,3,0,0,235,0,0,0,0,0,0,9,0,0,0,0,9,136,3,0,0,0,139,71,11,0,0,0,80,4,0,0,0,0,6,6,0,0,0,0,8,223,18,3,0,0,250,0,0,0,0,0,0,5,0,0,0,0,5,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,28,0,0,0,0,28,0,0,0,0,0,0,2118,242,72,18,11,2462,13,3,0,0,0,13,23,0,0,0,0,24,216,7,0,0,0,229,888,131,16,4,4,1040,556,134,63,25,28,806,83,12,5,3,0,105,1774,286,81,35
314,16,0,0,640,324,109,46,0,0,479,31,4,0,0,0,37,923,219,60,0,0,1204,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,93,20,3,0,0,121,5,3,0,0,0,9,4,0,0,0,0,5,149,27,3,0,0,179,0,0,0,0,0,0,3,0,0,0,0,3,24,0,0,0,0,28,13,4,0,0,0,21,0,0,0,0,0,0,5,0,0,0,0,5,52,3,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,1124,247,60,3,3,1439,5,0,0,0,0,6,8,0,0,0,0,10,38,4,0,0,0,42,526,81,6,0,0,618,410,126,45,7,3,590,30,16,5,0,0,47,1015,232,52,9
315,5,0,0,303,79,33,26,0,4,138,21,3,3,3,0,24,462,103,34,7,4,608,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,5,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,42,3,0,0,0,39,0,0,0,0,0,0,14,0,0,0,0,14,65,8,0,0,0,69,24,4,0,0,0,29,4,3,0,0,0,7,3,0,0,0,0,3,108,11,3,0,0,126,3,0,0,0,0,8,11,0,0,0,0,7,13,0,0,0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,32,3,0,0,0,41,4,0,0,0,0,8,656,121,40,7,4,820,0,0,0,0,0,0,24,0,0,0,0,20,141,12,0,0,0,149,235,38,0,0,0,275,86,28,18,4,0,138,34,8,5,3,13,61,515,88,26,6
316,28,0,0,1468,692,241,134,32,11,1103,54,7,4,0,0,64,2306,512,169,40,11,3030,0,0,0,0,0,0,3,0,0,0,0,3,243,15,3,0,0,263,198,69,0,0,0,271,6,4,0,0,0,16,15,4,0,0,0,22,465,92,6,0,0,565,0,0,0,0,0,0,23,0,0,0,0,23,540,23,3,0,0,569,205,88,11,0,0,303,17,10,4,0,0,26,21,0,0,0,0,24,812,120,12,0,0,950,3,0,0,0,0,3,14,0,0,0,0,14,38,0,0,0,0,38,6,0,0,0,0,5,3,0,0,0,0,3,6,0,0,0,0,6,65,0,0,0,0,66,0,0,0,0,0,0,3645,728,190,39,8,4611,14,5,0,0,0,17,32,4,3,0,0,43,305,22,4,0,0,335,1268,250,38,0,0,1552,825,275,149,45,18,1306,77,16,5,4,3,109,2522,574,200,52
317,12,8,0,706,266,123,68,21,8,485,29,7,3,0,0,46,1003,264,86,25,9,1402,0,0,0,0,0,0,3,0,0,0,0,3,60,7,0,0,0,69,39,17,0,0,0,60,0,3,3,0,0,4,0,0,0,0,0,0,107,26,3,3,0,134,0,0,0,0,0,0,6,0,0,0,0,6,160,10,0,0,0,171,64,23,0,0,0,93,7,4,0,0,0,9,11,3,0,0,0,14,238,39,4,0,0,289,0,0,0,0,0,0,7,3,0,0,0,5,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,15,7,0,0,0,21,0,0,0,0,0,0,1368,340,93,33,12,1846,3,0,0,0,0,3,7,0,0,0,0,15,134,10,0,0,0,143,561,118,16,7,9,711,278,115,86,27,7,515,39,9,5,0,3,53,1031,254,110,33
318,29,9,0,1202,418,209,148,42,12,826,61,14,7,0,0,84,1694,485,186,51,11,2425,0,0,0,0,0,0,0,0,0,0,0,0,141,7,0,0,0,152,70,39,3,0,0,110,4,0,3,3,0,15,7,0,0,0,0,9,231,47,4,3,0,286,4,0,0,0,0,8,24,3,0,0,0,26,503,26,6,3,0,535,112,107,8,0,0,222,6,5,5,0,0,16,17,3,0,0,0,20,667,138,19,3,0,827,0,0,0,0,0,0,5,0,0,0,0,5,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,11,33,0,0,0,0,33,3,0,0,0,0,5,2625,672,210,51,18,3578,8,0,0,0,0,7,26,5,0,0,0,31,270,15,3,0,0,293,970,187,33,3,0,1190,549,237,146,55,21,1007,68,15,3,0,3,95,1885,457,188,58
319,18,7,0,1412,488,117,47,7,3,663,55,10,8,4,3,75,2293,285,80,17,8,2684,0,0,0,0,0,0,6,0,0,0,0,6,68,3,0,0,0,69,52,13,0,0,0,66,4,3,0,0,0,3,0,0,0,0,0,0,129,14,0,0,0,144,3,0,0,0,0,3,11,3,0,0,0,18,187,10,0,0,0,198,63,15,0,0,0,83,7,10,3,0,0,15,14,7,4,0,0,22,286,38,11,0,0,335,6,0,0,0,0,9,15,0,0,0,0,18,35,0,0,0,0,32,9,0,0,0,0,12,4,0,0,0,0,7,12,0,0,0,0,12,79,3,0,0,0,84,3,3,0,0,0,5,2793,346,89,21,11,3257,10,0,0,0,0,16,29,4,0,0,0,36,528,27,3,0,0,560,1490,167,18,5,0,1678,596,126,43,17,11,797,93,18,6,3,3,125,2756,346,76,20
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,54,12,7,1290,225,139,173,76,37,648,24,10,7,4,3,50,1530,558,240,95,44,2468,3,0,0,0,0,3,18,0,0,0,0,16,529,44,13,0,0,588,263,249,42,8,0,565,14,23,40,29,0,112,14,3,0,0,0,19,851,320,95,37,0,1301,15,5,4,0,0,20,82,6,0,0,0,88,979,126,48,0,3,1153,116,122,18,3,0,261,17,13,30,3,0,66,27,5,7,0,0,32,1231,279,98,10,8,1626,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,18,0,5,3,0,0,3,3624,1163,439,138,51,5410,3,3,3,0,0,7,15,3,0,0,0,22,332,18,3,3,0,353,722,317,45,3,3,1101,237,176,218,77,43,746,45,8,7,9,4,72,1347,528,281,88
402,67,11,15,2464,370,143,94,41,24,668,56,11,11,5,3,84,2789,504,175,57,37,3567,0,0,0,0,0,0,14,0,0,0,0,15,204,16,0,0,0,220,301,58,9,3,3,381,11,5,11,8,0,42,13,3,3,0,0,19,545,89,22,12,3,675,3,0,0,0,0,3,6,0,0,0,0,6,201,16,7,0,0,222,48,27,3,0,0,77,3,0,0,0,0,0,16,0,0,0,0,14,272,49,4,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3613,642,206,73,42,4574,10,3,3,0,0,8,18,3,3,0,3,24,270,17,0,0,0,294,1996,367,67,22,29,2489,444,140,114,57,53,809,102,24,18,5,6,151,2834,557,209,89
403,49,0,4,2027,350,152,121,45,23,687,56,10,4,3,0,73,2361,578,171,51,19,3191,0,0,0,0,0,0,3,0,0,0,0,3,298,10,0,0,0,306,210,93,11,0,0,318,7,5,12,4,0,30,5,4,0,0,0,10,531,109,23,4,3,667,0,0,0,0,0,3,26,5,0,0,0,34,446,37,4,0,0,489,72,35,0,0,0,104,0,3,0,0,0,10,12,0,0,0,0,16,562,80,8,0,0,652,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,17,0,0,0,0,0,0,3474,770,207,62,25,4532,7,3,0,0,0,10,13,3,3,0,0,21,350,15,7,3,0,371,1482,370,49,3,3,1902,355,156,146,63,26,752,70,21,8,3,3,101,2274,568,212,77
404,59,15,8,1349,179,112,157,52,32,527,32,16,17,6,0,70,1610,514,241,65,44,2473,3,4,0,0,0,3,12,0,0,0,0,13,297,16,4,0,0,317,264,107,16,3,0,395,15,6,16,3,3,46,6,0,0,0,0,11,597,139,36,4,3,787,0,0,0,0,0,3,29,0,3,0,0,34,581,64,11,3,0,662,83,36,9,0,0,134,6,0,3,0,0,14,18,3,0,0,0,25,724,104,35,4,0,871,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,0,0,2942,766,317,77,43,4142,3,4,0,0,0,6,21,3,0,0,3,25,346,24,3,0,0,369,881,358,67,8,4,1318,189,133,160,63,32,580,66,15,9,4,0,90,1501,530,240,77
405,4,0,0,482,117,17,8,3,0,140,6,0,0,0,0,11,714,62,12,3,0,797,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,22,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,41,4,0,0,0,45,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,7,0,0,0,0,0,0,778,72,15,3,0,869,3,0,0,0,0,3,3,0,0,0,0,3,134,8,0,0,0,142,425,47,3,0,0,469,114,27,9,3,0,153,17,0,0,0,0,24,699,78,12,3
406,6,0,3,373,85,19,14,0,0,119,14,3,0,0,0,20,509,88,25,0,3,622,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,42,81,15,3,0,0,105,7,0,0,0,0,12,0,0,0,0,0,0,138,16,3,0,0,155,0,0,0,0,0,0,3,0,0,0,0,3,40,0,0,0,0,40,6,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,45,5,0,0,0,50,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,17,4,0,0,0,0,4,704,109,30,0,3,848,0,0,0,0,0,0,9,0,0,0,0,9,89,4,0,0,0,89,265,24,3,0,0,302,87,15,9,0,0,114,14,0,0,0,0,15,465,47,14,3
407,12,4,6,870,157,30,12,10,6,210,27,6,3,3,3,38,1203,140,28,12,16,1398,0,0,0,0,0,0,3,0,0,0,0,3,37,3,3,0,0,44,43,16,3,0,0,63,0,0,0,0,0,0,6,0,0,0,0,9,88,19,5,0,0,114,0,0,0,0,0,0,3,0,0,0,0,4,68,3,3,3,0,76,11,3,0,3,0,15,0,0,0,0,0,0,3,0,0,0,0,4,93,3,3,3,0,106,0,0,0,0,0,3,3,0,0,0,0,3,11,0,0,0,0,11,4,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,4,24,0,0,0,0,26,0,0,0,0,0,3,1395,163,39,21,16,1642,4,3,0,0,0,9,21,5,3,0,0,25,237,7,0,0,0,252,758,100,16,11,15,893,210,35,32,10,16,304,40,5,3,0,4,52,1276,149,56,26
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,17,0,3,642,352,98,43,13,3,507,33,3,0,3,0,43,1054,218,64,16,3,1352,0,0,0,0,0,0,4,0,0,0,0,4,45,3,0,0,0,42,71,15,0,0,0,89,5,4,3,0,0,14,6,0,0,0,0,5,122,22,4,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,38,9,0,0,0,40,18,9,0,0,0,21,3,0,0,0,0,3,3,0,0,0,0,3,54,14,0,0,0,72,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,4,14,3,0,0,0,16,30,3,0,0,0,38,0,0,0,0,0,0,1267,257,73,14,3,1615,5,0,0,0,0,5,15,0,0,0,0,15,133,9,0,0,0,141,563,89,20,3,4,676,410,106,44,14,14,589,29,6,3,3,0,37,1148,208,67,20
502,0,0,0,263,239,38,12,5,0,294,18,0,0,0,0,23,565,69,16,5,0,654,0,0,0,0,0,0,5,0,0,0,0,5,31,0,0,0,0,29,60,6,0,0,0,68,4,0,0,0,0,5,12,0,0,0,0,12,113,13,0,3,0,125,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,16,39,5,0,0,0,39,4,0,0,0,0,3,0,0,0,0,0,0,58,6,3,0,0,65,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,741,84,19,3,0,853,0,0,0,0,0,0,3,0,0,0,0,3,64,3,0,0,0,70,284,30,0,0,0,313,271,54,21,12,3,355,32,3,4,3,0,37,649,91,29,14
503,70,13,5,902,147,115,184,48,28,520,22,12,4,0,0,44,912,530,269,62,40,1802,0,0,0,0,0,0,13,3,0,0,0,20,264,20,8,0,0,290,220,213,29,9,7,482,20,14,13,5,0,58,3,5,3,0,0,13,526,259,51,21,7,860,13,3,0,0,0,11,155,7,0,0,0,163,1078,115,32,3,0,1228,170,173,41,11,3,396,5,3,5,0,0,17,16,3,3,0,0,24,1436,301,83,14,4,1844,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,14,3,0,0,0,0,4,2892,1095,400,98,47,4531,0,0,0,0,0,0,7,4,0,0,0,4,174,19,4,0,0,194,345,295,46,3,7,691,141,116,173,67,25,519,25,15,9,0,0,45,689,446,225,68
504,27,7,4,1028,459,120,95,30,12,711,32,9,3,0,0,46,1533,328,126,34,21,2046,3,0,0,0,0,3,3,0,0,0,0,3,110,6,0,0,0,121,185,61,9,0,0,260,16,6,8,3,0,34,9,0,0,0,0,13,329,83,17,3,0,438,0,4,0,0,0,4,28,0,0,0,0,30,168,21,3,0,0,196,65,27,8,0,0,102,5,0,3,0,0,3,9,3,0,0,0,8,274,49,11,3,0,338,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,13,12,5,0,0,0,16,3,0,0,0,0,3,2149,466,157,38,21,2835,0,0,4,0,0,0,13,0,0,0,0,13,189,3,0,0,0,194,836,190,27,8,4,1064,578,179,105,42,24,933,64,21,7,7,8,105,1673,389,142,56
505,63,8,3,2007,928,327,183,60,21,1529,61,14,7,3,0,90,2784,747,263,78,31,3901,5,0,0,0,0,3,14,0,0,0,0,18,305,29,3,3,0,334,782,294,41,3,0,1121,56,38,35,12,11,153,29,9,4,3,0,41,1183,376,87,23,11,1678,3,0,0,0,0,4,25,0,0,0,0,25,301,32,0,0,0,330,169,77,7,3,0,257,9,3,3,3,0,23,5,3,0,0,0,14,505,116,19,10,0,652,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,4482,1242,368,109,41,6243,10,0,0,0,0,9,16,4,0,3,0,26,169,9,9,0,0,184,1401,342,74,15,6,1835,1039,346,231,83,41,1743,95,29,16,10,4,146,2723,735,330,108
506,109,16,11,2506,1017,396,307,134,96,1955,81,27,18,6,0,133,3307,1033,451,162,113,5062,3,0,0,0,0,4,20,0,0,0,0,19,217,12,3,0,0,227,532,279,37,8,4,867,59,59,78,32,22,255,26,12,6,0,3,49,852,362,129,44,26,1418,3,0,0,0,0,3,49,3,0,0,0,55,387,46,3,0,0,433,270,124,30,0,0,433,21,17,15,8,9,69,15,0,0,0,0,21,746,194,50,12,14,1014,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,3,0,0,0,0,7,4913,1595,625,221,150,7512,6,4,3,0,0,14,19,8,3,0,0,29,324,24,6,0,0,366,1757,494,127,44,18,2443,1106,492,393,200,124,2315,155,42,23,15,13,237,3365,1058,551,253
