SA4_CODE_2016,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3
309,30,6,11,8,3,55,207,32,14,7,0,270,2822,593,254,60,31,3756,18394,8899,7291,1824,545,36949,12304,8680,12085,6445,2909,42427,444,151,141,58,47,835,34203,18365,19789,8403,3534,84293,9,0,0,0,0,7,136,8,3,3,0,149,3801,830,249,41,7,4936,5814,3209,1845,447,142,11454,371,288,325,188,91,1272,146,53,27,10,9,246,10284,4389,2457,693,246,18063,36,5,0,0,0,41,1240,67,12,0,0,1318,6476,1465,361,61,14,8380,1808,714,395,102,33,3060,123,54,59,51,15,305,222,34,27,9,4,288,9905,2339,864,227,67,13395,28,7,0,0,0,31,167,7,3,0,0,179,283,39,15,0,4,339,113,37,25,7,4,184,29,7,17,19,7,81,23,3,0,0,0,24,633,108,66,27,9,850,50,20,6,8,0,83,55070,25211,23181,9354,3855,116678,28,29,15,4,4,79,212,34,17,11,3,277,2792,571,233,63,21,3686,18013,8757
310,22,4,10,6,8,52,200,33,26,8,6,266,2481,664,299,92,33,3571,14678,7698,6356,2266,1031,32022,5992,4688,6384,3997,2671,23732,317,140,142,95,113,800,23688,13227,13216,6452,3851,60442,0,0,0,0,0,0,12,3,0,0,0,11,376,76,16,3,3,477,234,121,53,16,12,434,31,17,25,13,17,104,15,5,4,0,0,23,672,222,95,38,25,1050,0,0,0,0,0,0,60,8,0,0,0,68,339,59,14,3,3,419,158,79,32,12,9,295,12,5,10,3,7,30,16,4,0,0,0,25,590,156,53,20,19,835,18,4,0,0,0,19,63,14,5,0,0,80,69,30,19,3,4,124,46,19,21,3,4,96,6,8,3,11,3,40,8,4,0,0,0,12,214,72,49,20,16,371,14,3,0,0,0,15,25174,13682,13416,6534,3912,62711,32,18,12,7,11,87,194,50,14,12,8,282,2557,643,289,82,26,3601,14620,7702
311,16,9,15,7,6,52,129,24,13,13,3,182,1228,260,115,29,8,1648,13929,8060,6730,2280,1164,32162,6863,5887,7742,4716,3210,28422,277,145,168,84,117,785,22446,14378,14784,7128,4509,63248,3,0,0,0,0,3,32,6,0,0,0,44,1032,257,89,12,5,1394,814,443,286,91,46,1689,126,86,135,65,45,463,39,6,12,7,0,56,2049,803,524,179,105,3651,3,0,0,0,0,3,53,4,0,0,0,58,532,165,63,4,0,768,245,146,63,16,3,476,10,8,9,5,3,32,16,7,3,0,0,31,861,328,137,31,10,1369,5,4,0,0,0,14,56,4,0,0,0,60,59,14,0,0,0,78,26,7,9,3,0,47,10,4,8,9,3,23,6,0,0,0,0,8,168,35,18,14,3,235,0,0,3,0,0,5,25527,15545,15464,7349,4630,68511,25,18,5,8,15,69,133,39,18,9,5,220,1553,269,127,47,23,2014,14215,7825
312,44,5,8,0,3,63,270,56,25,4,3,354,1862,594,298,78,32,2861,8029,4019,4248,1471,451,18222,3192,2261,3205,2083,1192,11926,211,60,58,25,21,381,13611,6998,7844,3662,1701,33824,13,0,0,0,0,13,28,0,0,0,0,30,351,80,24,0,3,463,367,95,71,19,4,557,52,29,43,29,17,158,13,9,0,0,0,26,826,208,139,47,27,1247,11,0,0,0,0,11,129,8,0,0,0,141,916,239,97,10,0,1275,245,110,67,20,7,456,15,11,17,4,11,57,27,3,3,5,0,37,1348,377,187,44,24,1971,67,5,14,3,3,93,210,24,12,3,0,255,99,39,27,12,3,175,71,35,39,16,4,161,41,11,15,7,8,81,27,3,4,0,0,35,510,118,109,36,24,806,8,7,8,0,0,20,16307,7712,8283,3791,1766,37865,43,10,12,3,3,76,316,34,34,10,4,400,1929,541,301,74,27,2877,8679,4159
313,19,11,5,0,5,39,142,26,10,3,3,189,2218,469,190,37,15,2924,11051,5020,4026,1256,469,21819,6324,4056,5331,3151,1883,20747,241,83,69,31,32,459,19982,9669,9633,4481,2417,46180,0,0,0,0,0,0,50,0,3,0,0,57,610,56,24,6,0,698,617,247,117,51,20,1054,40,25,35,32,13,142,28,4,3,0,0,34,1338,332,182,92,31,1983,5,0,0,0,0,5,107,5,4,0,0,114,853,145,16,10,0,1035,501,149,57,14,8,731,29,11,15,13,5,66,39,6,0,0,0,46,1529,322,94,39,20,1999,24,4,0,0,0,25,125,3,3,0,0,133,133,24,5,3,0,159,45,13,5,3,0,74,16,9,10,6,0,46,21,0,0,0,0,21,365,51,31,9,8,463,6,3,4,0,0,11,23222,10374,9938,4617,2471,50629,26,9,3,7,6,46,169,22,9,3,4,210,2245,409,216,37,18,2933,11201,4791
314,13,0,4,0,0,22,69,15,6,10,0,101,466,153,70,17,3,711,7639,3894,3680,967,290,16468,5043,3896,6157,3217,1379,19692,110,45,38,20,19,237,13336,8009,9955,4230,1696,37229,0,0,0,0,0,0,21,3,0,0,0,25,410,53,13,9,0,479,336,195,85,20,5,652,23,23,30,16,8,95,13,7,0,0,0,19,804,275,126,45,14,1263,0,0,0,0,0,0,18,0,0,0,0,18,181,10,4,0,3,202,68,28,15,6,0,117,8,6,10,0,0,25,3,0,3,0,0,3,275,44,32,5,8,360,8,4,0,0,0,8,38,4,0,0,0,38,21,4,0,0,0,29,3,4,5,4,4,23,0,0,0,3,0,8,3,0,0,0,0,4,67,17,8,9,3,114,0,0,0,0,0,0,14488,8345,10125,4287,1723,38967,9,11,11,3,0,35,101,15,7,7,3,136,521,142,49,15,4,732,8205,4162
315,27,6,5,9,0,48,262,37,40,10,10,360,1162,406,254,90,73,1986,3003,1678,1717,796,772,7966,1233,910,1011,774,882,4805,114,50,60,33,66,325,5799,3095,3093,1709,1797,15495,0,0,0,0,0,3,21,3,0,0,0,26,116,38,15,4,0,170,92,51,39,19,8,201,43,34,33,19,19,145,7,0,0,0,0,12,272,120,91,41,25,551,3,0,0,0,0,4,59,11,3,0,0,68,217,73,27,11,6,339,48,36,25,10,8,119,9,3,9,8,0,24,17,3,4,3,0,26,348,124,70,35,9,587,35,7,3,3,0,47,113,7,7,5,0,127,72,22,8,10,4,115,85,20,11,4,4,130,44,11,4,11,7,77,21,7,4,3,0,35,364,75,42,29,16,523,79,52,34,21,20,213,6869,3460,3326,1834,1870,17373,43,11,5,0,3,63,285,46,21,8,3,361,1154,388,204,88,70,1903,3095,1637
316,37,9,10,10,3,66,298,55,30,10,3,391,3004,695,332,71,28,4132,16098,6648,5649,1555,442,30389,9502,5271,7375,4137,1800,28085,314,110,77,24,20,546,29246,12794,13474,5805,2294,63607,8,0,0,0,0,8,96,8,0,0,0,97,2093,249,61,6,3,2415,1938,540,253,60,18,2801,110,71,79,49,23,333,56,5,0,0,0,65,4296,870,400,115,44,5718,6,0,0,0,0,6,178,16,4,0,0,195,2350,418,104,14,4,2886,1481,439,269,66,20,2275,80,33,56,25,19,220,60,10,3,0,0,78,4159,916,432,108,43,5663,52,12,6,3,0,73,208,21,3,0,0,228,202,48,25,13,0,290,86,32,26,9,3,151,30,11,17,12,5,73,23,3,0,0,0,28,599,117,85,35,13,852,15,3,3,0,0,23,38310,14701,14391,6067,2386,75859,42,10,12,0,3,68,324,51,26,10,4,416,2853,665,298,87,25,3922,17128,6701
317,12,3,0,0,0,16,81,9,4,5,5,103,1126,300,109,38,16,1587,7655,3503,2913,969,361,15403,4204,2540,3381,2072,1075,13275,147,46,35,11,13,253,13225,6407,6439,3100,1469,30638,0,0,0,0,0,0,13,0,3,0,0,16,372,59,9,5,3,456,265,82,41,9,3,399,107,56,125,66,29,394,14,3,0,0,0,17,775,203,180,87,33,1279,0,0,0,0,0,0,45,3,0,0,0,48,718,116,38,10,3,886,253,100,30,10,0,396,25,7,10,3,4,45,19,7,0,0,0,26,1065,228,79,24,11,1401,6,3,0,0,0,8,29,0,0,0,0,28,14,3,0,0,0,19,25,10,10,0,0,37,3,3,4,0,4,21,0,0,0,0,0,0,78,16,13,5,5,121,0,0,0,0,0,0,15141,6850,6715,3213,1524,33442,23,4,6,3,0,35,86,12,6,3,0,107,1116,262,104,28,3,1526,7823,3335
318,29,10,6,0,7,51,313,44,20,8,3,390,2470,617,269,89,34,3473,11137,5518,4867,1618,659,23800,4485,3463,4729,2945,1608,17228,268,102,77,48,42,538,18704,9739,9973,4713,2349,45474,3,0,0,0,0,0,27,0,0,0,0,28,452,79,21,0,0,561,182,77,69,25,9,365,31,29,32,17,23,135,18,4,0,0,0,23,716,195,127,45,36,1113,7,0,0,0,0,7,116,13,0,0,0,131,1666,388,114,22,16,2204,419,175,107,24,13,735,17,15,23,11,7,75,50,12,5,0,0,61,2270,598,246,60,36,3215,53,10,5,0,0,64,113,3,3,0,0,123,60,16,10,0,4,86,73,22,14,9,0,115,32,8,18,5,0,62,19,4,0,0,3,30,345,55,41,16,12,474,7,3,0,3,0,11,22032,10593,10393,4841,2427,50288,36,13,8,3,3,58,281,52,26,13,9,380,2355,579,248,72,25,3279,11611,5579
319,95,27,14,8,6,150,521,67,34,19,4,642,5039,1145,537,144,39,6906,18745,6904,5786,1970,846,34249,7370,3891,4909,3186,1952,21307,460,145,102,52,46,801,32224,12172,11387,5384,2895,64061,3,3,0,0,0,3,46,3,3,0,0,47,581,81,13,3,3,681,445,113,78,22,7,659,68,36,28,18,19,171,22,3,4,0,0,28,1160,232,129,44,25,1589,3,0,0,0,0,3,86,3,0,0,0,91,834,174,34,9,6,1069,234,82,48,20,6,389,39,10,15,8,7,74,33,4,4,3,0,45,1219,281,98,49,23,1670,94,17,10,6,3,130,305,21,9,0,3,338,185,56,40,4,3,284,143,41,40,16,10,246,49,12,27,22,16,122,33,4,3,3,0,40,810,146,121,49,31,1165,26,15,13,0,3,59,35443,12844,11750,5515,2979,68533,80,28,13,11,10,142,544,68,33,10,3,663,5263,1026,472,133,42,6936,20120,6811
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,28,6,4,0,0,38,299,23,17,8,0,342,4616,1170,447,60,16,6318,14219,7283,7378,1561,322,30762,4498,3461,5872,3382,1235,18447,285,85,61,32,12,481,23956,12031,13772,5040,1593,56390,3,0,0,0,0,3,202,5,3,0,0,213,2354,463,109,14,5,2944,1822,789,427,89,14,3144,104,74,116,49,23,355,44,9,6,0,0,63,4530,1349,663,146,43,6729,10,3,0,0,0,12,330,24,4,0,0,358,2404,530,147,25,4,3107,477,178,81,25,4,771,30,19,18,10,6,83,51,10,3,0,3,66,3295,756,260,61,15,4389,10,0,0,0,0,10,18,0,0,0,0,19,34,10,3,0,0,43,13,21,20,3,0,59,3,11,3,4,3,26,3,0,0,0,0,3,78,33,28,10,4,157,4,0,4,0,0,8,31862,14164,14729,5257,1658,67671,30,4,7,7,0,51,304,30,21,4,4,363,4115,995,441,68,12,5637,14505,6983
402,8,15,9,3,8,41,177,45,23,4,3,259,3040,563,188,61,18,3867,27641,14145,11780,3062,1202,57823,6187,5256,8109,4615,2222,26396,533,172,157,62,48,975,37591,20191,20264,7818,3499,89353,10,0,0,0,0,16,64,13,0,0,0,77,1416,167,42,6,0,1629,2148,1092,620,237,79,4178,118,93,113,98,111,528,73,30,24,13,10,149,3829,1395,797,354,202,6578,6,0,0,0,0,12,87,4,0,0,0,96,1102,223,52,9,4,1396,319,126,47,16,5,506,16,4,14,5,0,36,39,10,3,0,0,49,1568,367,115,31,15,2100,17,0,0,0,0,12,42,0,0,0,0,42,30,13,0,0,0,36,21,13,8,0,0,44,5,7,5,3,6,28,5,0,0,0,0,7,114,34,19,7,6,178,63,56,45,12,8,183,43167,22037,21240,8218,3726,98391,26,25,19,6,15,95,220,54,35,9,3,321,2916,561,232,76,25,3816,28726,14674
403,17,5,8,0,0,36,278,19,18,3,3,326,4355,1018,352,50,5,5781,23489,11416,10315,2144,533,47908,6107,4911,7423,4274,1621,24339,350,100,95,39,17,599,34602,17473,18213,6514,2181,78986,3,0,0,0,0,4,108,3,3,0,0,118,1940,227,58,11,0,2236,1743,641,322,75,22,2809,106,46,85,34,35,306,58,13,6,0,0,84,3961,932,477,121,54,5552,3,0,0,0,0,3,250,17,0,0,0,266,1941,332,109,18,0,2400,460,170,82,18,6,737,26,12,11,3,6,58,42,10,0,0,0,51,2728,526,210,41,13,3519,17,0,0,0,0,17,37,0,0,3,0,42,28,8,0,0,0,44,31,10,15,7,0,62,7,4,3,9,0,18,0,0,0,0,0,5,118,26,29,16,0,189,3,0,0,0,0,3,41420,18969,18925,6689,2247,88252,26,12,8,0,3,52,238,27,32,6,9,304,4065,879,370,45,11,5367,23974,11471
404,12,3,7,4,3,29,174,23,12,5,5,220,4192,1193,501,105,19,6012,12598,6382,6207,1591,451,27231,2287,1832,2755,1710,755,9338,310,99,66,36,21,522,19566,9528,9554,3455,1246,43350,4,0,0,0,0,0,108,7,0,0,0,116,1678,321,71,24,3,2102,1741,884,516,138,36,3318,95,82,98,69,52,405,75,15,3,8,8,113,3705,1313,699,240,101,6062,6,0,0,0,0,11,191,15,3,0,0,219,2182,492,153,39,11,2883,389,179,69,15,5,654,11,13,17,6,3,43,70,18,8,0,0,93,2846,718,249,63,22,3897,0,0,0,0,0,0,5,0,0,0,0,10,22,5,4,4,0,36,34,11,7,5,0,60,4,5,7,0,3,21,12,0,0,0,0,15,77,30,21,10,3,143,0,0,0,0,0,8,26199,11588,10522,3774,1371,53453,16,8,7,3,6,45,178,17,11,3,4,212,3821,1042,452,106,35,5449,12718,6585
405,11,6,0,0,0,17,209,16,5,5,4,236,2604,401,181,34,14,3232,8867,3049,2773,926,263,15884,2461,1458,1857,1295,581,7649,171,38,30,22,5,262,14324,4964,4848,2282,861,27277,0,0,0,0,0,0,13,0,0,0,0,13,111,14,4,0,0,131,232,80,61,28,12,417,36,20,18,22,15,106,9,3,0,0,3,10,399,114,82,49,26,674,0,0,0,0,0,0,25,0,0,0,0,30,115,9,0,0,0,124,29,5,4,0,3,42,10,3,5,3,0,18,0,0,0,0,0,0,175,21,11,5,3,212,11,3,3,0,0,19,46,0,0,4,0,51,35,11,5,0,0,54,49,26,17,13,3,101,18,3,6,5,6,48,9,0,3,0,0,8,173,48,38,21,12,286,0,0,0,0,0,3,15072,5148,4978,2357,910,28458,15,0,9,0,0,25,191,18,5,3,3,226,2480,357,144,41,11,3035,9246,2903
406,12,0,3,0,0,16,132,11,11,5,3,161,1234,286,124,32,12,1682,5292,2224,2235,740,396,10897,1253,845,1186,804,405,4489,133,49,28,19,23,245,8058,3416,3585,1597,835,17497,0,0,0,0,0,0,23,3,0,0,0,22,300,65,20,0,0,386,905,437,314,112,47,1819,50,45,53,36,29,212,43,8,6,4,0,64,1313,561,394,157,79,2504,0,4,0,0,0,4,28,0,0,0,0,28,163,27,7,0,0,208,45,17,13,4,5,91,3,3,3,4,0,12,8,3,0,0,0,11,252,60,26,7,5,343,13,0,0,0,3,20,38,7,0,0,0,45,20,11,5,0,0,36,44,16,15,6,0,77,13,7,7,0,0,23,37,12,8,9,3,64,163,42,31,17,7,264,4,6,0,0,0,8,9792,4082,4039,1780,926,20619,12,0,3,0,0,21,154,22,3,7,3,188,1260,263,139,34,21,1714,5727,2241
407,21,7,3,5,3,42,301,25,14,6,6,354,3460,626,273,62,20,4441,14173,5234,4864,1558,469,26292,3906,2184,2888,2052,879,11905,261,65,65,24,11,425,22122,8145,8105,3703,1387,43459,0,0,0,0,0,0,19,0,0,0,0,24,264,22,11,6,0,300,453,192,105,49,14,805,29,20,20,10,18,89,14,0,0,0,0,15,784,232,130,64,27,1238,0,0,0,0,0,3,44,3,0,0,0,45,563,69,15,3,0,657,127,42,19,15,3,208,11,3,4,0,0,23,22,0,0,0,0,24,767,122,48,20,3,956,21,0,3,3,0,27,100,0,0,0,0,105,67,20,17,0,0,103,86,37,24,6,3,158,23,15,16,14,3,75,5,4,0,0,0,10,302,77,59,25,12,477,6,3,5,0,0,20,23981,8582,8351,3807,1425,46147,30,0,3,3,0,39,301,36,18,5,3,358,3580,562,215,67,18,4444,15434,5078
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,26,4,6,0,0,44,151,25,25,6,0,207,1610,381,196,43,14,2245,7532,2998,2493,708,211,13942,6023,3491,4767,2456,1004,17747,224,55,61,21,11,372,15566,6960,7549,3243,1241,34553,0,0,0,0,0,0,27,0,0,0,0,35,297,47,10,0,0,359,428,149,73,19,12,675,46,38,25,14,8,130,22,3,0,0,0,26,822,238,110,33,19,1227,0,0,0,0,0,0,17,0,0,0,0,17,255,36,5,0,0,291,174,70,28,6,0,279,14,6,9,3,3,34,12,3,0,0,0,11,469,111,44,8,3,643,28,0,3,3,0,33,82,3,0,0,0,90,84,19,10,0,0,112,49,25,19,9,4,105,11,12,16,14,4,47,16,4,3,0,0,22,279,55,49,25,6,415,17,3,0,0,0,24,17154,7362,7755,3314,1270,36854,18,18,3,3,3,41,179,24,15,9,8,224,1715,381,179,41,15,2329,8446,3097
502,6,0,0,0,0,13,54,4,0,0,3,59,772,91,40,11,0,917,3469,1012,663,186,66,5401,3976,1848,2333,1100,467,9726,121,32,33,17,8,202,8400,2985,3074,1320,539,16313,0,0,0,0,0,0,29,0,0,0,0,29,247,20,6,0,0,274,482,83,54,9,0,628,77,35,27,27,6,181,18,3,3,0,0,26,862,141,95,31,8,1134,0,0,0,0,0,0,9,0,0,0,0,13,216,9,0,0,0,223,282,48,11,3,0,348,14,8,7,6,0,34,9,0,0,0,0,15,541,62,15,7,0,627,18,0,0,0,0,19,48,0,3,0,0,51,45,6,6,3,3,65,6,3,3,0,0,14,3,0,3,8,0,17,0,0,0,0,0,3,124,16,14,11,5,174,10,0,0,0,0,13,9941,3200,3202,1369,555,18263,6,3,3,5,0,15,69,9,0,0,0,83,872,108,51,18,3,1047,3902,1189
