SA4_CODE_2016,Managers_C06_M,Managers_C06_F,Managers_C06_P,Managers_C11_M,Managers_C11_F,Managers_C11_P,Managers_C16_M,Managers_C16_F,Managers_C16_P,Professionals_C06_M,Professionals_C06_F,Professionals_C06_P,Professionals_C11_M,Professionals_C11_F,Professionals_C11_P,Professionals_C16_M,Professionals_C16_F,Professionals_C16_P,Tech_trad_wkrs_C06_M,Tech_trad_wkrs_C06_F,Tech_trad_wkrs_C06_P,Tech_trad_wkrs_C11_M,Tech_trad_wkrs_C11_F,Tech_trad_wkrs_C11_P,Tech_trad_wkrs_C16_M,Tech_trad_wkrs_C16_F,Tech_trad_wkrs_C16_P,Com_pers_S_work_C06_Cens_M,Com_pers_S_work_C06_Cens_F,Com_pers_S_work_C06_Cens_P,Com_pers_S_work_C11_Cens_M,Com_pers_S_work_C11_Cens_F,Com_pers_S_work_C11_Cens_P,Com_pers_S_work_C16_Cens_M,Com_pers_S_work_C16_Cens_F,Com_pers_S_work_C16_Cens_P,Cler_admin_work_C06_M,Cler_admin_work_C06_F,Cler_admin_work_C06_P,Cler_admin_work_C11_M,Cler_admin_work_C11_F,Cler_admin_work_C11_P,Cler_admin_work_C16_M,Cler_admin_work_C16_F,Cler_admin_work_C16_P,Sales_workers_C06_M,Sales_workers_C06_F,Sales_workers_C06_P,Sales_workers_C11_M,Sales_workers_C11_F,Sales_workers_C11_P,Sales_workers_C16_M,Sales_workers_C16_F,Sales_workers_C16_P,Mach_oper_driv_C06_M,Mach_oper_driv_C06_F,Mach_oper_driv_C06_P,Mach_oper_driv_C11_M,Mach_oper_driv_C11_F,Mach_oper_driv_C11_P,Mach_oper_driv_C16_M,Mach_oper_driv_C16_F,Mach_oper_driv_C16_P,Labourers_C06_M,Labourers_C06_F,Labourers_C06_P,Labourers_C11_M,Labourers_C11_F,Labourers_C11_P,Labourers_C16_M,Labourers_C16_F,Labourers_C16_P,Inadeq_descr_Ns_C06_M,Inadeq_descr_Ns_C06_F,Inadeq_descr_Ns_C06_P,Inadeq_descr_Ns_C11_M,Inadeq_descr_Ns_C11_F,Inadeq_descr_Ns_C11_P,Inadeq_descr_Ns_C16_M,Inadeq_descr_Ns_C16_F,Inadeq_descr_Ns_C16_P,Tot_C06_M,Tot_C06_F,Tot_C06_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P
697,3,0,3,3,3,5,3,0,3,10,0,10,5,0,11,12,0,14,34,3,35,21,5,27,12,0,9,3,3,7,7,3,9,4,5,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,3,0,3,11,0,11,18,0,19,13,3,15,0,0,4,3,0,0,0,0,0,66,7,73,60,15,76,38,9,47
699,6,7,17,16,4,13,13,3,17,27,35,63,27,31,61,25,25,49,36,3,44,40,7,50,33,0,38,11,23,35,8,16,30,15,20,33,8,17,21,5,21,25,5,17,27,10,17,26,8,10,13,3,9,14,20,3,24,24,0,27,22,0,20,30,8,46,46,25,75,37,10,54,6,3,5,4,4,5,3,0,3,159,114,274,186,114,301,152,98,247
701,4438,2619,7055,4816,3131,7944,5197,3598,8798,4371,5865,10238,5121,7195,12312,5619,8147,13762,7345,1158,8509,8824,1361,10183,10869,1465,12336,3073,3365,6434,4041,4051,8094,3987,4872,8862,2073,6779,8849,2253,8013,10266,2389,8004,10396,1620,2826,4447,1704,2977,4684,1973,3234,5201,2965,273,3237,3520,370,3886,3838,404,4239,2902,1601,4503,2878,1731,4602,4100,2186,6290,625,349,971,667,406,1080,915,560,1475,29401,24833,54234,33823,29224,63045,38883,32474,71357
702,2130,1324,3455,2340,1509,3846,2170,1512,3682,2297,3203,5494,2908,4296,7206,2692,4088,6777,3623,606,4233,3961,658,4614,3149,585,3740,1737,2676,4413,2100,2891,4988,2216,3018,5232,756,3010,3769,851,3294,4147,803,2871,3673,644,1315,1962,686,1278,1966,641,1139,1783,1676,147,1822,1845,186,2031,1423,153,1578,3847,1828,5670,3211,1487,4696,2151,1080,3230,879,571,1451,740,542,1282,638,411,1050,17593,14687,32279,18640,16135,34772,15882,14868,30752
797,0,0,6,0,0,3,0,0,0,11,0,11,21,0,21,4,0,4,8,3,15,10,0,8,8,0,8,0,0,0,10,3,7,0,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6,47,13,3,20,10,3,13,0,0,0,3,0,3,0,0,0,65,10,77,71,7,78,22,4,28
799,23,12,32,25,20,41,19,18,41,47,49,101,52,60,105,37,68,108,100,16,117,81,20,98,88,23,104,19,35,57,32,62,97,28,54,84,5,46,51,11,36,45,10,26,34,6,25,31,9,20,28,15,17,32,47,3,44,41,9,52,51,11,63,88,54,144,74,33,103,62,39,104,5,3,5,8,4,9,7,5,15,345,242,583,333,253,582,320,252,574
801,16278,10853,27134,18139,12860,31002,18842,13916,32758,25895,25601,51491,28734,29262,57997,30491,32172,62658,15354,3283,18632,16562,3318,19883,16240,3380,19620,6174,9729,15903,7146,11041,18183,8412,13243,21657,9966,23562,33526,11455,26024,37480,10615,24022,34637,5253,7933,13184,5526,7814,13340,5749,8197,13941,3977,389,4370,4287,378,4670,4325,361,4684,6147,3000,9149,6459,2788,9250,7119,3215,10337,1497,1077,2573,2131,1688,3819,2820,2301,5123,90552,85426,175976,100449,95168,195620,104617,100807,205419
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,20,15,36,22,9,30,12,5,21,43,36,77,41,48,83,22,27,57,29,4,35,23,0,26,13,3,14,17,21,37,12,29,47,9,27,34,12,38,53,13,22,35,5,20,28,11,14,25,10,14,15,10,6,12,9,3,7,5,3,8,4,0,8,23,10,30,12,3,17,14,3,20,4,4,11,5,0,5,9,0,6,175,134,311,143,133,272,102,101,202
901,126,35,166,120,43,164,203,140,340,70,79,148,87,97,182,102,143,236,174,24,199,181,18,196,323,54,379,39,77,117,54,87,142,112,188,298,29,84,109,38,106,146,52,193,249,6,19,29,5,20,20,29,104,130,90,5,99,96,9,96,151,16,160,116,42,153,99,67,168,170,132,295,23,7,35,24,9,36,37,12,51,675,376,1053,704,456,1156,1175,970,2151
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
999,5,0,5,0,0,0,0,0,0,3,3,3,0,3,4,0,3,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,4,19,7,13,22,8,8,11
