SA4_CODE_2016,C06_Aus_BP_B_OS,C06_Aus_Fa_O_B_OS,C06_Aus_Mo_O_B_OS,C06_Aus_BP_B_Aus,C06_Aus_Bplace_NS,C06_Aus_Tot_resp,C06_Aus_Ab_BP_B_OS,C06_Aus_Ab_Fa_O_B_OS,C06_Aus_Ab_Mo_O_B_OS,C06_Aus_Ab_BP_B_Aus,C06_Aus_Abor_Bplace_NS,C06_Aus_Abor_Tot_respons,C06_Chi_BP_B_OS,C06_Chi_Fa_O_B_OS,C06_Chi_Mo_O_B_OS,C06_Chi_BP_B_Aus,C06_Chi_Bplace_NS,C06_Chi_Tot_resp,C06_Cro_BP_B_OS,C06_Cro_Fa_O_B_OS,C06_Cro_Mo_O_B_OS,C06_Cro_BP_B_Aus,C06_Cro_Bplace_NS,C06_Cro_Tot_resp,C06_Dut_BP_B_OS,C06_Dut_Fa_O_B_OS,C06_Dut_Mo_O_B_OS,C06_Dut_BP_B_Aus,C06_Dut_Bplace_NS,C06_Dut_Tot_resp,C06_Eng_BP_B_OS,C06_Eng_Fa_O_B_OS,C06_Eng_Mo_O_B_OS,C06_Eng_BP_B_Aus,C06_Eng_Bplace_NS,C06_Eng_Tot_resp,C06_Fil_BP_B_OS,C06_Fil_Fa_O_B_OS,C06_Fil_Mo_O_B_OS,C06_Fil_BP_B_Aus,C06_Fil_Bplace_NS,C06_Fil_Tot_resp,C06_Fre_BP_B_OS,C06_Fre_Fa_O_B_OS,C06_Fre_Mo_O_B_OS,C06_Fre_BP_B_Aus,C06_Fre_Bplace_NS,C06_Fre_Tot_resp,C06_Ger_BP_B_OS,C06_Ger_Fa_O_B_OS,C06_Ger_Mo_O_B_OS,C06_Ger_BP_B_Aus,C06_Ger_Bplace_NS,C06_Ger_Tot_resp,C06_Gre_BP_B_OS,C06_Gre_Fa_O_B_OS,C06_Gre_Mo_O_B_OS,C06_Gre_BP_B_Aus,C06_Gre_Bplace_NS,C06_Gre_Tot_resp,C06_Hun_BP_B_OS,C06_Hun_Fa_O_B_OS,C06_Hun_Mo_O_B_OS,C06_Hun_BP_B_Aus,C06_Hun_Bplace_NS,C06_Hun_Tot_resp,C06_Ind_BP_B_OS,C06_Ind_Fa_O_B_OS,C06_Ind_Mo_O_B_OS,C06_Ind_BP_B_Aus,C06_Ind_Bplace_NS,C06_Ind_Tot_resp,C06_Iri_BP_B_OS,C06_Iri_Fa_O_B_OS,C06_Iri_Mo_O_B_OS,C06_Iri_BP_B_Aus,C06_Iri_Bplace_NS,C06_Iri_Tot_resp,C06_Ita_BP_B_OS,C06_Ita_Fa_O_B_OS,C06_Ita_Mo_O_B_OS,C06_Ita_BP_B_Aus,C06_Ita_Bplace_NS,C06_Ita_Tot_resp,C06_Kor_BP_B_OS,C06_Kor_Fa_O_B_OS,C06_Kor_Mo_O_B_OS,C06_Kor_BP_B_Aus,C06_Kor_Bplace_NS,C06_Kor_Tot_resp,C06_Leb_BP_B_OS,C06_Leb_Fa_O_B_OS,C06_Leb_Mo_O_B_OS,C06_Leb_BP_B_Aus,C06_Leb_Bplace_NS,C06_Leb_Tot_resp,C06_Mac_BP_B_OS,C06_Mac_Fa_O_B_OS,C06_Mac_Mo_O_B_OS,C06_Mac_BP_B_Aus,C06_Mac_Bplace_NS,C06_Mac_Tot_resp,C06_Mal_BP_B_OS,C06_Mal_Fa_O_B_OS,C06_Mal_Mo_O_B_OS,C06_Mal_BP_B_Aus,C06_Mal_Bplace_NS,C06_Mal_Tot_resp,C06_Mao_BP_B_OS,C06_Mao_Fa_O_B_OS,C06_Mao_Mo_O_B_OS,C06_Mao_BP_B_Aus,C06_Mao_Bplace_NS,C06_Mao_Tot_resp,C06_NZ_BP_B_OS,C06_NZ_Fa_O_B_OS,C06_NZ_Mo_O_B_OS,C06_NZ_BP_B_Aus,C06_NZ_Bplace_NS,C06_NZ_Tot_resp,C06_Pol_BP_B_OS,C06_Pol_Fa_O_B_OS,C06_Pol_Mo_O_B_OS,C06_Pol_BP_B_Aus,C06_Pol_Bplace_NS,C06_Pol_Tot_resp,C06_Rus_BP_B_OS,C06_Rus_Fa_O_B_OS,C06_Rus_Mo_O_B_OS,C06_Rus_BP_B_Aus,C06_Rus_Birthplac_ns,C06_Rus_Tot_resp,C06_Sco_BP_B_OS,C06_Sco_Fa_O_B_OS,C06_Sco_Mo_O_B_OS,C06_Sco_BP_B_Aus,C06_Sco_Birthplac_ns,C06_Sco_Tot_resp,C06_Ser_BP_B_OS,C06_Ser_Fa_O_B_OS,C06_Ser_Mo_O_B_OS,C06_Ser_BP_B_Aus,C06_Ser_Bplace_NS,C06_Ser_Tot_resp,C06_SAf_BP_B_OS,C06_SAf_Fa_O_B_OS,C06_SAf_Mo_O_B_OS,C06_SAf_BP_B_Aus,C06_SAf_Bplace_NS,C06_SAf_Tot_resp,C06_Span_BP_B_OS,C06_Span_Fa_O_B_OS,C06_Span_Mo_O_B_OS,C06_Span_BP_B_Aus,C06_Span_Bplace_NS,C06_Span_Tot_resp,C06_Sinha_BP_B_OS,C06_Sinha_Fa_O_B_OS,C06_Sinha_Mo_O_B_OS,C06_Sinha_BP_B_Aus,C06_Sinha_Bplace_NS,C06_Sinha_Tot_resp,C06_Turk_BP_B_OS,C06_Turk_Fa_O_B_OS,C06_Turk_Mo_O_B_OS,C06_Turk_BP_B_Aus,C06_Turk_Bplace_NS,C06_Turk_Tot_resp,C06_Viet_BP_B_OS,C06_Viet_Fa_O_B_OS,C06_Viet_Mo_O_B_OS,C06_Viet_BP_B_Aus,C06_Viet_Bplace_NS,C06_Viet_Tot_resp,C06_Wel_BP_B_OS,C06_Wel_Fa_O_B_OS,C06_Wel_Mo_O_B_OS,C06_Wel_BP_B_Aus,C06_Wel_Bplace_NS,C06_Wel_Tot_resp,C06_Oth_BP_B_OS,C06_Oth_Fa_O_B_OS,C06_Oth_Mo_O_B_OS,C06_Oth_BP_B_Aus,C06_Oth_Bplace_NS,C06_Oth_Tot_resp,C06_Anc_ns_BP_B_OS,C06_Anc_ns_Fa_O_B_OS,C06_Anc_ns_Mo_O_B_OS,C06_Anc_ns_BP_B_Aus,C06_Anc_ns_Bplace_NS,C06_Anc_NS_T_resp,C06_T_P_BP_B_OS,C06_T_P_Fa_only_bor_os,C06_T_P_Mo_O_B_OS,C06_T_P_BP_B_Aus,C06_T_P_Bplace_NS,C06_T_P_Tot_resp,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS
217,238,2838,2068,51377,1252,57771,4,5,3,147,10,172,203,25,13,160,15,411,52,9,14,13,8,94,1071,384,169,674,36,2338,4091,2309,1722,32899,1006,42026,160,5,70,0,8,238,71,28,20,217,8,347,541,227,186,3858,95,4901,156,45,20,137,14,372,70,11,10,26,3,126,85,12,13,16,6,132,725,633,370,14708,375,16812,397,186,43,854,27,1512,19,0,0,3,0,19,15,5,0,23,0,42,10,0,3,3,0,16,132,59,19,88,0,301,283,36,46,21,13,388,357,142,78,42,7,617,128,25,13,100,4,277,65,14,12,24,3,120,1104,758,490,9684,213,12250,80,13,3,21,3,116,79,16,15,11,0,121,41,7,14,72,3,132,45,11,4,5,0,66,18,7,0,0,0,20,39,0,0,0,3,45,140,46,19,272,5,486,980,274,197,678,87,2221,180,106,92,3415,4308,8101,9695,5015,3501,94067,6870,119153,245,2604
297,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,19,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,13,0,0,25,6,51,0,3
299,63,236,182,1573,73,2125,0,0,0,10,0,18,198,3,3,11,0,215,26,5,4,0,0,37,71,28,16,35,6,154,536,220,137,1056,53,2001,12,0,0,0,0,12,19,0,0,8,0,30,95,22,25,124,4,270,49,10,5,18,5,94,20,0,0,5,0,28,115,0,0,0,4,122,110,44,27,403,17,603,84,20,12,67,10,194,14,0,0,0,0,14,34,0,0,0,0,33,19,0,0,3,0,20,24,11,3,8,0,41,28,4,0,0,0,33,55,15,7,3,0,82,34,4,7,8,3,64,20,0,5,3,0,25,136,60,34,300,16,546,25,5,0,0,0,37,24,0,3,0,0,29,8,0,0,3,0,18,48,0,0,0,0,48,29,0,0,0,0,34,59,0,0,0,0,59,12,3,0,6,0,24,432,50,35,63,32,612,61,8,7,90,557,715,2047,446,311,2851,744,6394,48,233
301,1246,8229,5926,62080,1806,79281,4,36,9,385,32,474,1382,107,117,362,42,2014,379,65,45,76,7,572,1994,580,382,699,78,3731,21755,6878,5010,40699,1580,75919,976,18,159,13,32,1208,515,101,68,410,16,1109,2087,767,453,7206,166,10683,590,237,96,506,36,1464,259,54,25,78,6,420,898,86,63,68,28,1149,3493,1333,869,14421,354,20472,1416,633,237,1794,85,4154,90,5,5,4,0,101,184,40,17,89,12,339,65,7,0,6,0,83,299,116,48,174,9,642,1767,198,159,52,71,2243,2197,482,383,112,68,3250,819,134,85,253,16,1304,348,74,33,157,11,616,4885,1683,1150,10816,336,18867,270,54,18,50,16,404,965,58,35,34,13,1104,372,43,39,215,31,700,227,16,14,12,8,275,144,26,12,14,0,183,264,13,23,0,3,294,629,121,94,505,22,1370,5693,1118,788,1777,227,9603,1002,377,310,2994,7451,12136,46883,14436,10136,108978,11382,191806,1259,8578
302,985,7150,4760,56508,1756,71166,4,38,6,321,14,386,3061,151,161,395,77,3847,267,59,14,52,3,392,1164,449,235,536,29,2409,12575,5712,3948,37374,1333,60947,1719,45,229,22,55,2080,396,76,67,382,13,931,1452,711,405,7417,154,10140,487,170,55,383,39,1129,271,58,25,49,12,411,1958,83,47,56,34,2184,2561,1529,912,17176,381,22568,3381,977,339,2466,137,7296,203,12,7,5,4,232,112,34,3,113,0,264,49,6,0,0,7,61,210,71,36,147,6,472,1069,136,109,60,42,1414,1432,396,288,85,54,2256,674,133,68,289,6,1172,226,48,26,111,10,419,3272,1450,1009,10396,260,16382,235,52,22,32,8,349,463,59,55,23,21,618,422,46,27,147,15,663,357,29,38,24,4,455,39,12,0,0,0,54,292,3,18,0,15,325,340,127,73,474,30,1040,6266,1138,790,1840,273,10311,931,264,215,2823,7758,11993,38843,12913,8479,102602,11574,174412,1093,7345
303,2168,10825,7492,74393,1942,96828,26,59,21,427,26,555,20814,300,430,539,386,22469,1141,141,56,102,28,1467,2085,751,397,761,61,4054,20441,8464,5649,47787,1718,84067,2382,54,400,23,108,2968,735,182,98,488,15,1519,2578,1046,629,9363,237,13855,3352,917,315,1853,105,6546,618,94,40,74,21,841,5720,184,134,100,120,6265,4267,2218,1426,22603,560,31078,3391,1185,366,3075,167,8178,2035,4,28,16,37,2118,611,139,45,272,27,1101,330,14,16,13,11,394,247,95,53,186,8,582,2028,175,155,47,101,2502,2286,532,417,109,70,3415,1384,227,125,368,34,2139,1207,152,88,264,30,1745,5303,2159,1431,14425,392,23715,1749,101,42,74,32,1998,1188,99,69,31,14,1402,1145,126,62,257,49,1641,1099,50,43,24,21,1239,211,31,3,5,8,260,2949,26,61,19,89,3144,572,163,128,701,21,1590,19942,2041,1402,2827,613,26828,2734,358,338,3265,12395,19083,101486,20001,13344,134846,17935,287606,2316,10782
304,1004,7254,5445,46985,1140,61825,10,13,9,200,4,236,6068,201,207,303,84,6870,186,40,16,30,4,273,1562,468,275,541,53,2901,14971,5747,4130,30877,982,56706,649,16,119,9,18,823,623,114,68,343,22,1162,1973,672,444,5481,119,8689,346,153,40,383,18,946,274,68,34,73,9,462,2230,78,51,41,57,2457,2944,1481,908,14570,318,20219,1285,496,188,1630,78,3675,540,3,8,18,16,584,199,49,21,131,7,413,114,14,4,3,3,136,144,59,27,107,0,338,357,77,54,42,9,535,1297,345,253,94,29,2018,873,139,97,284,19,1415,352,57,48,126,18,604,3811,1500,1054,10012,236,16612,287,36,12,25,6,364,1661,94,71,14,16,1863,431,37,32,114,4,617,869,35,25,20,8,958,99,19,0,0,0,116,1249,9,13,14,32,1313,519,141,83,509,11,1266,8144,1094,955,1618,193,12005,708,192,171,1812,6691,9573,46491,12327,8897,84065,9438,161221,1067,7345
305,1037,8204,5678,53281,1321,69525,12,16,8,278,14,329,5665,245,245,460,106,6718,342,96,21,74,9,552,1450,616,365,643,46,3125,15438,6688,4624,38387,1233,66358,920,27,209,16,31,1207,838,167,93,509,17,1630,2194,867,525,7206,164,10953,1593,386,116,863,40,3003,376,81,37,89,7,588,1605,104,63,51,21,1852,4172,2182,1349,23060,541,31309,3369,1095,366,2678,139,7639,1298,0,7,12,28,1349,170,57,36,230,6,493,95,12,5,7,0,128,178,77,51,181,15,496,703,110,64,44,25,954,1744,403,304,93,41,2585,911,180,131,384,21,1631,499,98,59,241,14,914,4367,1935,1294,13480,302,21383,351,65,17,48,15,496,650,73,70,33,9,834,604,83,45,196,14,947,351,50,23,21,3,441,134,13,6,3,4,155,609,13,15,3,11,651,521,187,94,733,18,1556,9955,1465,1217,2323,271,15229,945,248,158,2021,19246,22613,52076,15444,10316,104567,22599,205013,1163,8236
306,1296,7251,5884,63082,2402,79914,19,140,43,4433,149,4777,1168,163,145,866,66,2414,453,94,23,146,19,738,1765,465,298,560,50,3139,14252,5474,4291,38717,1678,64409,1336,28,289,50,53,1765,665,94,82,358,37,1232,2801,767,536,6207,211,10523,468,181,54,499,50,1249,313,55,21,47,8,451,704,60,68,52,24,908,2692,1321,936,15605,460,21015,4609,1643,624,5763,255,12902,266,3,3,3,5,285,78,14,22,68,0,187,25,6,6,3,0,42,444,138,95,463,20,1162,798,160,138,109,53,1257,1376,388,286,109,61,2227,551,115,66,207,12,949,200,49,29,113,8,407,3303,1335,999,10253,366,16259,300,64,19,130,16,522,272,39,39,14,0,368,453,74,56,301,19,900,173,24,6,22,3,227,77,6,4,12,3,105,105,12,4,4,5,137,406,99,80,436,24,1047,8960,1352,1455,4193,545,16507,1122,312,301,4042,15323,21096,42599,13537,10290,116261,20418,203112,1488,7452
307,259,2576,2097,51083,1266,57284,0,8,4,407,22,431,160,7,23,289,14,495,98,9,7,7,3,120,538,176,137,309,13,1176,3691,2248,1913,31631,963,40441,247,3,84,11,11,356,97,17,17,182,9,313,599,311,251,8819,167,10152,45,36,5,89,16,191,90,10,6,10,0,119,86,7,13,26,4,130,608,466,316,10882,196,12474,818,227,86,974,28,2131,14,0,0,3,0,20,18,3,9,43,3,80,12,0,0,0,3,14,40,20,3,27,0,80,147,43,37,26,16,264,303,147,104,72,20,640,137,21,15,130,3,305,43,17,3,63,0,129,858,629,427,7717,180,9812,42,9,3,19,3,72,158,14,15,13,0,201,72,20,10,82,6,191,29,3,7,4,0,39,7,0,0,0,0,10,18,0,0,0,0,18,110,53,29,278,9,478,1044,290,164,958,66,2527,211,125,89,3376,4883,8676,8792,4668,3618,90526,7269,114867,247,2486
308,567,5660,4035,82912,2194,95374,3,20,11,1705,70,1811,475,72,61,727,52,1381,89,30,3,26,3,145,1030,389,246,794,41,2491,8236,4405,3278,48856,1533,66299,659,15,190,17,33,916,220,46,37,318,9,640,1185,687,421,10040,206,12542,150,94,28,293,3,565,136,40,6,47,4,236,451,23,17,77,12,586,1495,924,549,15797,393,19166,453,322,105,1641,58,2576,40,0,0,6,7,46,24,10,5,56,0,85,10,4,0,4,0,18,111,63,36,188,7,404,605,112,94,78,45,934,888,323,213,115,15,1559,221,75,37,245,17,592,195,43,28,151,9,423,2066,1164,765,11588,241,15822,102,42,6,45,7,201,404,32,39,24,7,510,164,37,21,208,14,439,60,12,0,10,0,85,20,0,3,3,0,25,130,0,0,3,3,131,279,118,59,501,7,968,2734,731,520,2836,214,7032,443,235,221,5133,11739,17766,19325,9687,6855,142141,15896,193900,628,5536
309,3347,17008,13122,121097,3978,158549,17,30,18,435,23,523,6386,314,364,773,151,7989,1552,181,72,193,53,2057,4427,1132,683,1320,155,7720,54587,14085,10824,82844,4152,166491,2403,73,434,32,68,3007,1715,268,196,955,73,3212,6109,1545,1160,11856,408,21082,1720,539,211,910,85,3472,1363,209,66,169,35,1842,1897,106,65,111,44,2223,8735,2734,1910,29464,1058,43899,4438,1415,576,3921,251,10602,1993,5,30,16,52,2090,529,153,51,273,24,1032,283,26,16,50,15,386,1140,279,163,464,32,2073,5145,473,309,159,251,6341,6709,1128,825,197,234,9098,1992,334,163,508,62,3057,966,132,96,259,21,1475,12097,3230,2377,20529,765,38999,1399,158,70,116,33,1775,2087,160,104,53,34,2439,1274,145,108,423,39,1999,348,38,34,21,14,461,471,45,21,14,14,570,323,17,28,3,11,383,1402,309,208,995,59,2972,20149,2661,2111,3329,678,28916,3336,650,622,6472,32481,43559,131331,30675,22786,218885,42514,446185,3796,18559
310,1679,8740,6561,77708,2555,97249,8,52,17,841,46,966,2205,102,108,434,64,2918,317,65,19,83,4,490,2336,752,397,1072,86,4646,18576,7415,5415,48507,2152,82067,1326,43,233,32,76,1706,453,89,63,397,28,1032,2439,1219,716,15955,396,20726,216,110,42,275,17,660,356,96,25,94,3,575,1261,74,75,72,59,1548,2912,1379,926,15699,452,21368,1090,429,161,1546,99,3316,235,4,7,4,13,265,129,39,12,56,3,241,84,9,7,13,0,110,321,127,76,248,19,803,1595,200,130,68,76,2066,1602,488,387,115,87,2682,920,159,91,513,34,1708,256,57,25,114,7,450,4005,1827,1303,11699,357,19187,577,84,24,87,24,791,547,50,32,32,10,673,819,89,70,171,25,1171,368,16,6,10,9,410,79,20,3,7,0,106,7214,100,69,32,289,7704,610,168,128,656,21,1580,10723,1244,850,2072,578,15467,2183,414,294,4868,13914,21676,56987,15588,11116,138111,19907,241707,2027,9456
311,2264,10742,7943,77326,2732,101017,21,50,38,594,28,729,3099,154,148,469,92,3960,847,113,50,90,18,1119,2641,841,471,1034,70,5067,27722,8491,6690,48643,2674,94230,1804,54,308,29,84,2287,661,97,66,480,16,1322,3148,1096,728,9334,285,14592,653,216,64,470,28,1432,829,113,40,105,20,1108,1871,100,73,101,69,2214,4472,1481,1069,15122,566,22709,1429,649,256,1920,123,4379,450,4,6,10,10,478,328,89,20,85,23,543,137,11,8,10,0,174,406,135,77,255,30,901,4022,435,292,117,236,5104,3001,771,505,147,109,4529,1022,167,93,306,34,1622,389,98,45,157,11,704,6108,1856,1391,11170,424,20957,1069,110,49,87,37,1356,889,100,51,40,12,1091,910,68,69,218,34,1304,266,37,23,21,6,348,197,23,7,7,9,248,817,31,14,9,40,908,657,166,95,496,19,1435,16388,1649,1150,2307,762,22254,2688,530,478,4607,13801,22106,75247,18694,13708,133560,20530,261739,2693,11262
312,582,4376,3456,57881,1542,67835,9,10,7,474,19,519,303,22,31,484,17,861,78,30,8,29,0,144,887,298,183,548,22,1938,7498,3336,2726,35618,1223,50395,633,14,178,18,20,862,238,57,38,273,14,626,1129,515,344,6676,171,8832,109,60,9,202,17,396,94,40,6,56,6,201,200,27,22,59,5,313,1309,776,499,11803,311,14694,969,473,194,2314,88,4034,75,0,0,0,3,80,17,13,0,26,3,60,8,6,0,7,0,21,1084,456,239,1544,66,3387,542,103,70,57,30,805,765,296,215,95,35,1408,186,44,35,185,5,454,91,37,16,143,12,295,1973,926,668,9287,213,13075,111,35,3,46,7,203,588,26,17,21,3,652,163,32,12,168,6,382,63,7,3,8,0,87,60,3,0,0,4,64,40,3,3,3,0,47,266,80,60,374,13,799,2222,679,435,3208,207,6754,514,222,177,3723,12097,16743,18717,8053,5953,102185,15261,150171,658,4376
313,1085,7584,5547,64337,2066,80614,9,21,8,423,13,476,698,77,92,432,31,1337,215,34,7,39,8,305,1713,460,287,693,50,3207,18389,6613,4773,42718,1863,74358,988,35,252,18,31,1333,495,116,71,444,30,1153,1973,810,455,8409,255,11903,245,83,50,262,13,650,292,61,19,87,9,460,530,59,46,52,17,710,2865,1264,776,14005,385,19285,1037,460,148,1528,87,3256,88,0,3,6,7,106,54,24,12,50,15,159,26,3,0,0,0,41,271,82,60,150,14,573,1094,136,118,96,42,1483,1511,443,342,140,64,2488,477,93,43,250,19,879,217,31,27,95,0,362,4051,1528,1090,9968,323,16960,171,41,14,39,9,269,380,46,37,25,5,487,337,56,27,181,12,616,167,20,15,15,9,217,27,3,0,6,0,33,117,0,14,0,7,136,569,121,84,476,15,1262,4803,973,703,1804,217,8502,962,331,285,3755,9540,14877,37463,13263,9469,113671,13986,187850,1276,8077
314,765,6321,4347,51400,1197,64020,3,13,13,182,10,214,822,84,119,269,17,1308,125,24,13,38,4,211,1329,421,256,537,43,2582,13120,5179,3527,31645,1057,54535,637,22,141,15,22,842,385,68,47,303,11,823,1260,579,404,5774,121,8142,197,81,45,232,6,557,248,70,27,56,5,410,894,61,43,47,32,1080,2193,984,705,11444,274,15604,1092,496,171,1604,72,3430,52,3,11,14,0,73,67,21,8,52,8,154,14,4,0,12,0,34,167,78,29,133,10,416,745,84,75,70,54,1026,1323,355,255,98,61,2087,461,106,50,223,9,849,125,42,24,85,5,273,2914,1231,862,8539,241,13784,127,27,10,32,0,202,806,42,49,32,8,940,270,38,22,117,12,465,184,16,14,17,8,242,30,0,3,7,0,39,57,7,3,0,3,82,401,94,70,384,18,969,3714,836,530,1307,126,6514,589,206,157,2390,4377,7721,28369,10637,7221,87923,6990,141143,1012,7136
315,236,1477,1273,26168,768,29921,6,77,23,9199,180,9482,114,32,18,426,23,615,87,15,0,19,3,132,256,108,75,175,13,629,2292,1112,895,14236,487,19024,410,11,95,49,27,593,87,12,6,112,10,228,429,162,131,2391,57,3173,61,19,6,67,3,151,50,20,4,14,0,94,114,7,5,31,3,159,494,272,220,5107,136,6227,585,181,63,786,31,1651,5,0,0,0,0,5,3,3,3,16,0,33,4,0,0,0,0,4,42,22,16,44,0,116,348,53,75,44,21,537,295,98,91,35,12,534,81,17,13,35,3,148,28,11,3,27,3,75,626,344,214,3542,86,4812,66,8,8,11,0,94,108,9,11,9,0,135,94,8,7,61,4,174,21,0,0,8,0,34,0,0,0,0,0,4,46,7,0,0,0,57,66,24,19,152,7,272,1616,477,323,8024,224,10651,178,96,78,2044,6250,8655,7333,2993,2316,57948,7922,78520,212,1545
316,1508,11042,8229,90823,2977,114583,4,15,9,335,15,384,816,123,118,471,27,1550,346,73,26,74,8,530,2902,766,450,1031,101,5248,30548,9710,7150,63129,2697,113233,675,18,194,25,34,944,955,176,120,696,25,1974,3751,1144,734,11428,331,17387,424,163,58,346,25,1016,410,109,18,76,12,629,420,72,39,72,13,609,4646,1880,1202,21735,564,30014,1737,768,267,2447,144,5358,73,0,11,7,7,99,65,51,14,120,5,255,40,30,6,17,4,90,352,123,61,212,31,777,1029,189,125,82,41,1469,2960,645,501,161,75,4344,743,132,89,363,21,1348,273,62,39,154,9,535,6592,2358,1704,16848,513,28012,264,56,13,64,11,409,866,87,46,49,13,1068,362,60,54,280,23,783,121,25,21,21,3,193,39,11,0,3,3,64,72,0,11,0,4,78,813,247,144,743,39,1985,6547,1556,1044,2695,277,12117,1133,393,428,4784,13454,20189,58197,19623,14092,164680,19674,276263,1628,11725
317,404,3744,2804,51865,1250,60066,3,6,3,273,9,298,885,42,48,263,20,1255,69,22,3,18,3,108,820,261,156,480,19,1738,5622,3279,2351,33055,930,45232,361,8,92,12,24,496,108,42,27,257,3,434,836,583,409,12597,251,14680,78,72,11,153,3,312,98,27,7,23,0,159,458,11,14,36,15,538,1009,714,568,13118,301,15708,349,206,64,979,23,1625,134,0,0,4,0,146,62,25,15,149,3,259,8,0,0,6,0,21,42,28,13,74,0,155,248,56,52,48,10,411,434,182,145,65,14,836,164,45,29,205,15,453,66,11,18,59,4,156,1454,902,577,8880,202,12018,60,23,3,12,9,108,326,17,18,9,0,376,91,21,7,101,9,234,77,3,3,12,0,101,35,7,3,4,3,48,84,4,3,3,4,98,160,58,54,353,8,625,3029,505,394,1277,122,5327,301,141,106,3060,5696,9300,14797,6748,4840,95334,8185,129911,448,3706
318,813,6564,4763,74204,2253,88590,3,62,18,2974,158,3222,788,103,100,856,67,1917,128,34,13,79,0,261,999,368,227,604,39,2240,9901,5214,3795,45397,1474,65779,802,25,244,39,46,1152,343,81,59,419,17,925,1584,734,443,7166,217,10147,442,178,74,573,21,1290,152,51,9,52,4,269,468,40,36,86,7,633,1764,1270,773,17096,366,21270,3912,1617,534,6781,285,13139,111,0,7,5,3,128,25,7,7,38,3,80,11,3,0,6,0,32,179,124,61,275,15,655,526,100,73,82,25,798,960,350,262,122,25,1728,350,79,57,237,11,738,155,48,17,125,4,357,2416,1371,943,11593,297,16629,120,51,10,74,0,259,372,36,48,24,5,482,409,121,54,391,25,1006,135,17,10,29,0,189,11,0,4,0,0,21,132,0,3,4,3,145,300,124,56,524,17,1017,4341,1021,747,3486,500,10097,612,288,192,4308,10494,15896,27661,12458,8439,132931,15184,196672,886,6676
319,974,7718,5813,97013,2954,114477,10,36,23,1820,80,1977,439,47,59,504,27,1077,188,26,15,50,4,289,1930,488,333,837,39,3634,16152,7034,5064,64283,2358,94888,1010,22,309,17,41,1412,407,71,56,467,23,1026,2574,1092,695,16987,404,21758,177,103,20,248,14,556,321,62,18,83,11,489,307,42,11,81,8,455,2265,1264,836,18565,532,23465,1191,562,173,2101,99,4124,104,0,0,5,9,117,34,28,7,55,0,123,16,7,0,11,0,42,360,98,28,249,14,750,462,109,96,115,20,796,1126,416,337,145,47,2072,345,81,44,362,20,856,188,66,35,121,20,421,3511,1748,1199,15050,477,21988,178,48,15,31,4,279,309,19,24,25,0,382,250,59,27,233,15,584,88,23,7,59,0,175,119,15,6,9,3,160,114,7,3,0,10,135,392,132,68,592,26,1211,3452,982,605,3301,260,8598,785,396,317,6098,11323,18912,33217,14111,10037,174934,17228,249530,1004,7911
397,0,0,0,23,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,19,4,0,8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,12,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,0,0,0,5,6,35,3,3,40,10,99,3,11
399,59,418,282,3647,155,4556,0,6,0,77,10,98,120,4,8,25,6,168,23,5,0,4,0,31,147,34,18,37,0,230,1461,353,257,2425,101,4602,56,0,10,0,0,65,47,4,3,34,0,86,194,42,24,418,7,693,10,12,0,4,0,24,17,0,0,6,0,28,42,3,0,0,5,51,299,75,45,828,25,1280,91,35,13,100,10,243,36,0,0,0,0,36,14,0,0,8,0,22,0,0,0,0,0,0,14,8,0,5,0,24,101,6,10,3,0,119,151,19,20,7,3,204,37,7,3,11,0,58,28,3,3,8,0,40,371,107,69,630,15,1187,12,4,0,0,0,25,33,5,0,0,0,44,24,3,4,12,0,40,8,0,0,0,0,8,4,5,0,0,0,10,18,0,0,0,0,24,46,8,3,34,0,93,470,68,44,150,35,770,74,20,21,182,1421,1713,3271,754,510,6538,1737,12806,59,339
