SA4_CODE_2016,C06_15_19_Married_M,C06_15_19_Married_F,C06_15_19_Sep_M,C06_15_19_Sep_F,C06_15_19_Div_M,C06_15_19_Div_F,C06_15_19_Wid_M,C06_15_19_Wid_F,C06_15_19_Nvr_marrd_M,C06_15_19_Nvr_marrd_F,C06_15_19_T_M,C06_15_19_T_F,C06_15_19_T_P,C06_20_24_Married_M,C06_20_24_Married_F,C06_20_24_Sep_M,C06_20_24_Sep_F,C06_20_24_Div_M,C06_20_24_Div_F,C06_20_24_Wid_M,C06_20_24_Wid_F,C06_20_24_Nvr_marrd_M,C06_20_24_Nvr_marrd_F,C06_20_24_T_M,C06_20_24_T_F,C06_20_24_T_P,C06_25_29_Married_M,C06_25_29_Married_F,C06_25_29_Sep_M,C06_25_29_Sep_F,C06_25_29_Div_M,C06_25_29_Div_F,C06_25_29_Wid_M,C06_25_29_Wid_F,C06_25_29_Nvr_marrd_M,C06_25_29_Nvr_marrd_F,C06_25_29_T_M,C06_25_29_T_F,C06_25_29_T_P,C06_30_34_Married_M,C06_30_34_Married_F,C06_30_34_Sep_M,C06_30_34_Sep_F,C06_30_34_Div_M,C06_30_34_Div_F,C06_30_34_Wid_M,C06_30_34_Wid_F,C06_30_34_Nvr_marrd_M,C06_30_34_Nvr_marrd_F,C06_30_34_T_M,C06_30_34_T_F,C06_30_34_T_P,C06_35_39_Married_M,C06_35_39_Married_F,C06_35_39_Sep_M,C06_35_39_Sep_F,C06_35_39_Div_M,C06_35_39_Div_F,C06_35_39_Wid_M,C06_35_39_Wid_F,C06_35_39_Nvr_marrd_M,C06_35_39_Nvr_marrd_F,C06_35_39_T_M,C06_35_39_T_F,C06_35_39_T_P,C06_40_44_Married_M,C06_40_44_Married_F,C06_40_44_Sep_M,C06_40_44_Sep_F,C06_40_44_Div_M,C06_40_44_Div_F,C06_40_44_Wid_M,C06_40_44_Wid_F,C06_40_44_Nvr_marrd_M,C06_40_44_Nvr_marrd_F,C06_40_44_T_M,C06_40_44_T_F,C06_40_44_T_P,C06_45_49_Married_M,C06_45_49_Married_F,C06_45_49_Sep_M,C06_45_49_Sep_F,C06_45_49_Div_M,C06_45_49_Div_F,C06_45_49_Wid_M,C06_45_49_Wid_F,C06_45_49_Nvr_marrd_M,C06_45_49_Nvr_marrd_F,C06_45_49_T_M,C06_45_49_T_F,C06_45_49_T_P,C06_50_54_Married_M,C06_50_54_Married_F,C06_50_54_Sep_M,C06_50_54_Sep_F,C06_50_54_Div_M,C06_50_54_Div_F,C06_50_54_Wid_M,C06_50_54_Wid_F,C06_50_54_Nvr_marrd_M,C06_50_54_Nvr_marrd_F,C06_50_54_T_M,C06_50_54_T_F,C06_50_54_T_P,C06_55_59_Married_M,C06_55_59_Married_F,C06_55_59_Sep_M,C06_55_59_Sep_F,C06_55_59_Div_M,C06_55_59_Div_F,C06_55_59_Wid_M,C06_55_59_Wid_F,C06_55_59_Nvr_marrd_M,C06_55_59_Nvr_marrd_F,C06_55_59_T_M,C06_55_59_T_F,C06_55_59_T_P,C06_60_64_Married_M,C06_60_64_Married_F,C06_60_64_Sep_M,C06_60_64_Sep_F,C06_60_64_Div_M,C06_60_64_Div_F,C06_60_64_Wid_M,C06_60_64_Wid_F,C06_60_64_Nvr_marrd_M,C06_60_64_Nvr_marrd_F,C06_60_64_T_M,C06_60_64_T_F,C06_60_64_T_P,C06_65_69_Married_M,C06_65_69_Married_F,C06_65_69_Sep_M,C06_65_69_Sep_F,C06_65_69_Div_M,C06_65_69_Div_F,C06_65_69_Wid_M,C06_65_69_Wid_F,C06_65_69_Nvr_marrd_M,C06_65_69_Nvr_marrd_F,C06_65_69_T_M,C06_65_69_T_F,C06_65_69_T_P,C06_70_74_Married_M,C06_70_74_Married_F,C06_70_74_Sep_M,C06_70_74_Sep_F,C06_70_74_Div_M,C06_70_74_Div_F,C06_70_74_Wid_M,C06_70_74_Wid_F,C06_70_74_Nvr_marrd_M,C06_70_74_Nvr_marrd_F,C06_70_74_T_M,C06_70_74_T_F,C06_70_74_T_P,C06_75_79_Married_M,C06_75_79_Married_F,C06_75_79_Sep_M,C06_75_79_Sep_F,C06_75_79_Div_M,C06_75_79_Div_F,C06_75_79_Wid_M,C06_75_79_Wid_F,C06_75_79_Nvr_marrd_M,C06_75_79_Nvr_marrd_F,C06_75_79_T_M,C06_75_79_T_F,C06_75_79_T_P,C06_80_84_Married_M,C06_80_84_Married_F,C06_80_84_Sep_M,C06_80_84_Sep_F,C06_80_84_Div_M,C06_80_84_Div_F,C06_80_84_Wid_M,C06_80_84_Wid_F,C06_80_84_Nvr_marrd_M,C06_80_84_Nvr_marrd_F,C06_80_84_T_M,C06_80_84_T_F,C06_80_84_T_P,C06_85o_Married_M,C06_85o_Married_F,C06_85o_Seprtd_M,C06_85o_Seprtd_F,C06_85o_Divorce_M,C06_85o_Divorce_F,C06_85o_Wid_M,C06_85o_Wid_F,C06_85o_Nvr_mard_M,C06_85o_Nvr_mard_F,C06_85o_T_M,C06_85o_T_F,C06_85o_T_P,C06_T_Married_M,C06_T_Married_F,C06_Tot_Sep_M,C06_Tot_Sep_F,C06_Tot_Div_M
501,14,18,7,3,3,3,0,6,5067,4610,5082,4635,9719,154,372,9,32,5,12,0,4,3362,3000,3531,3424,6950,936,1331,45,94,46,70,0,7,2646,1992,3671,3506,7172,2021,2592,109,158,159,227,11,14,1967,1545,4258,4537,8797,2966,3370,197,304,309,523,14,23,1497,1110,4988,5330,10312,3395,3627,235,306,508,782,25,71,1090,718,5248,5501,10755,3637,3765,256,333,735,916,32,96,701,452,5364,5559,10923,3423,3415,286,246,716,810,55,131,472,263,4956,4870,9823,3369,3205,213,154,619,682,71,205,280,151,4552,4392,8944,2694,2465,133,85,448,418,71,292,149,92,3495,3351,6851,2149,1881,94,63,286,277,105,445,114,61,2746,2728,5471,1613,1322,51,37,170,167,140,552,108,50,2083,2131,4215,1275,925,34,15,82,114,206,802,84,37,1681,1894,3580,772,409,15,5,61,53,213,875,44,33,1107,1379,2489,350,145,7,3,18,23,240,1015,38,25,654,1215,1870,28757,28839,1695,1853,4160
502,7,12,0,0,0,0,0,0,2210,2162,2216,2170,4390,74,162,8,11,0,11,0,3,1525,1282,1607,1476,3079,343,523,24,58,18,50,0,4,952,809,1338,1443,2780,748,972,36,95,58,118,3,3,745,587,1594,1774,3374,1091,1280,83,135,130,236,9,13,590,445,1905,2107,4012,1306,1420,126,186,283,389,9,22,476,324,2198,2349,4544,1467,1592,118,146,345,406,12,45,308,200,2253,2393,4647,1468,1551,116,118,324,398,23,59,201,107,2140,2233,4372,1655,1870,132,117,393,407,53,101,112,67,2347,2562,4914,1686,1728,80,69,252,268,60,206,80,30,2153,2296,4456,1722,1541,75,54,236,206,72,285,69,32,2171,2112,4289,1409,1180,40,34,147,114,115,408,49,20,1756,1751,3508,1110,789,28,17,104,78,168,568,34,16,1444,1469,2912,612,360,15,6,43,31,158,516,17,16,843,937,1779,231,125,11,6,22,18,142,618,6,12,402,789,1192,14935,15114,897,1054,2359
503,9,20,3,7,3,3,0,0,4746,4990,4761,5026,9786,111,251,11,22,7,14,3,3,6566,6174,6704,6456,13155,801,1234,45,70,37,74,6,7,4913,4114,5806,5499,11304,1991,2517,80,102,172,222,14,8,3058,2193,5316,5040,10353,2889,3326,143,150,339,408,13,19,1985,1276,5369,5186,10556,2970,3323,172,221,441,543,16,44,1462,998,5061,5129,10190,3205,3387,251,270,613,789,23,83,1110,778,5200,5310,10511,2976,3032,261,265,742,859,48,98,826,572,4853,4834,9684,2816,2741,214,191,697,833,63,191,595,375,4375,4325,8704,2295,1902,118,109,531,564,70,265,407,248,3424,3085,6510,1679,1456,100,83,322,379,76,365,325,196,2497,2473,4969,1302,1065,52,36,184,241,117,597,207,152,1867,2086,3954,1080,844,55,23,140,201,173,906,148,166,1585,2140,3726,821,577,29,20,85,123,277,1200,82,168,1294,2084,3378,592,340,10,5,45,92,359,1997,65,197,1071,2628,3702,25540,26001,1540,1580,4361
504,21,23,5,7,8,9,0,3,7284,6790,7315,6833,14141,298,644,23,45,13,12,3,7,6286,5438,6618,6154,12768,1505,2232,76,147,63,146,8,13,4451,3601,6091,6140,12238,3336,4186,160,274,254,408,3,26,3117,2576,6866,7473,14338,4537,4954,253,379,544,835,21,44,2348,1782,7703,8000,15704,4918,5083,335,459,786,1129,28,95,1754,1224,7818,7988,15806,4669,4778,389,432,955,1211,48,135,1199,803,7249,7361,14611,4422,4406,330,352,1055,1261,69,191,776,503,6653,6711,13363,4225,3979,273,280,972,1149,99,320,542,320,6104,6044,12153,3304,2800,196,213,601,761,109,400,319,162,4522,4334,8856,2522,2137,106,116,409,504,141,596,190,93,3372,3446,6813,1833,1487,84,72,273,340,198,763,149,50,2540,2708,5248,1479,993,62,37,160,192,221,1064,90,59,2017,2344,4362,882,496,21,22,73,87,262,1113,82,32,1324,1743,3063,422,244,13,5,32,48,292,1289,33,44,790,1631,2422,38369,38445,2323,2834,6184
505,37,78,8,15,10,11,3,8,16073,15130,16130,15235,31367,528,1194,39,85,21,45,10,9,14510,13119,15106,14445,29550,2985,4737,120,272,118,270,4,24,9856,8153,13091,13470,26560,7180,8976,302,455,472,820,15,51,6723,5095,14687,15399,30084,9985,11054,468,698,992,1518,32,101,4445,3305,15931,16682,32617,10748,11421,626,904,1476,2157,49,174,2689,2106,15587,16756,32346,10855,11212,666,993,1715,2549,91,291,1890,1347,15228,16402,31629,10069,10230,630,730,1769,2562,131,436,1153,845,13757,14795,28552,9931,9086,495,614,1658,2268,180,708,659,565,12928,13250,26175,7191,6307,315,348,1078,1594,228,811,403,288,9220,9344,18567,5571,4819,227,185,699,1070,248,1243,269,213,7010,7525,14531,4218,3546,146,142,462,626,398,1747,179,181,5401,6236,11635,3435,2438,95,94,259,425,521,2261,125,110,4440,5323,9760,2041,1263,57,39,135,239,546,2511,82,101,2858,4163,7020,964,541,25,20,63,120,595,2812,70,125,1722,3617,5336,85742,86901,4214,5592,10931
506,30,60,7,9,11,12,13,9,14710,13874,14766,13964,28731,628,1285,30,86,28,27,11,11,15373,13903,16066,15313,31375,3040,4568,147,287,110,266,3,20,10178,8000,13485,13142,26632,5998,7212,339,534,474,785,12,48,6335,4645,13158,13226,26380,7627,8240,450,678,1008,1435,28,88,4402,3090,13512,13529,27048,8335,8871,554,797,1480,2061,58,154,2898,1836,13319,13720,27038,8404,9054,685,866,1805,2375,86,265,2129,1356,13110,13911,27020,8617,8929,614,706,1923,2458,117,405,1263,900,12537,13405,25942,8905,8154,587,563,1811,2220,166,641,886,508,12350,12091,24441,6568,5531,380,345,1158,1378,207,820,515,350,8837,8426,17260,4814,4106,208,218,737,961,239,1188,336,246,6338,6716,13051,3526,2874,153,124,460,623,322,1674,223,170,4685,5466,10151,2901,2071,96,73,295,382,503,2219,212,134,4009,4881,8889,1778,1096,56,37,146,226,562,2492,99,130,2638,3979,6617,934,497,28,17,71,140,618,3067,72,171,1715,3899,5615,72100,72552,4331,5344,11511
507,28,40,3,3,8,5,3,7,11387,10974,11424,11026,22455,422,833,20,78,20,25,8,11,10282,9361,10749,10304,21054,2194,3171,100,191,110,178,11,6,6821,5542,9234,9088,18321,4909,5927,243,410,348,601,16,29,4577,3529,10090,10499,20586,6719,7700,384,585,792,1115,20,58,3308,2480,11227,11943,23170,7501,8052,459,639,1158,1642,31,126,2280,1733,11433,12194,23623,7605,7938,522,635,1450,1820,54,207,1591,1106,11223,11713,22937,7024,7231,507,505,1381,1925,121,318,995,701,10027,10682,20710,6798,6367,360,401,1324,1607,141,465,604,404,9224,9243,18470,5280,4776,274,224,962,1120,167,664,380,234,7059,7019,14079,4284,3714,159,176,595,757,242,944,208,168,5486,5759,11245,3521,2886,135,101,398,502,309,1426,178,108,4538,5027,9564,2779,2111,88,65,269,316,435,1969,149,102,3720,4559,8280,1687,1091,40,36,111,177,451,2025,78,87,2367,3418,5779,820,425,23,12,54,75,502,2419,62,67,1463,2995,4461,61570,62255,3320,4068,8974
509,9,17,0,0,4,3,3,3,3960,3418,3979,3438,7417,157,344,6,19,4,3,4,3,2702,2261,2882,2636,5518,830,1164,43,64,21,59,4,9,1992,1663,2888,2952,5844,1703,2158,82,129,101,158,5,7,1591,1201,3486,3653,7142,2466,2891,146,209,245,403,12,28,1292,891,4154,4428,8581,2994,3117,219,253,446,542,19,49,1130,649,4802,4604,9409,3234,3335,235,234,622,697,33,88,772,440,4890,4798,9690,3240,3205,231,229,642,602,56,130,504,274,4664,4447,9119,3353,3191,219,167,685,595,64,173,332,148,4646,4272,8918,2703,2455,134,108,493,414,89,281,214,84,3634,3340,6972,2255,1889,117,63,321,281,132,452,173,47,2996,2732,5731,1664,1269,70,28,200,169,176,535,127,56,2238,2048,4282,1233,828,47,19,121,90,213,750,102,43,1717,1733,3443,648,378,20,6,52,49,233,815,65,21,1013,1276,2290,315,145,11,11,29,25,234,968,39,42,626,1199,1821,26808,26388,1572,1548,3981
510,38,63,0,4,4,0,0,0,2314,2067,2355,2139,4491,205,333,15,31,3,3,0,3,2401,2249,2620,2620,5237,719,962,38,57,27,46,3,3,2326,1896,3113,2967,6080,1458,1694,97,88,111,107,6,16,1866,1340,3540,3245,6783,1796,1697,115,111,223,178,12,12,1351,1019,3494,3018,6514,1721,1569,133,105,320,271,14,33,1004,655,3188,2631,5819,1588,1379,211,134,458,329,22,50,744,426,3027,2321,5345,1448,1119,178,95,419,329,48,85,468,282,2559,1921,4482,1126,787,118,65,349,205,39,95,274,121,1906,1283,3185,638,399,63,25,180,103,55,118,146,96,1092,749,1834,333,184,44,28,96,45,53,96,110,48,636,403,1033,150,102,11,5,56,24,39,90,69,36,332,249,577,85,52,7,4,23,10,46,69,37,24,199,161,364,43,20,9,3,4,4,30,54,20,20,104,101,202,24,19,0,3,3,0,19,57,23,14,76,94,168,11370,10380,1033,753,2273
511,24,40,7,5,3,0,0,3,3692,3499,3721,3550,7270,170,367,14,29,0,9,3,3,3270,2794,3461,3195,6657,873,1200,50,69,33,71,3,3,2660,2207,3627,3552,7178,1786,2140,98,155,116,172,7,15,2119,1537,4132,4026,8153,2399,2544,177,191,309,363,15,14,1641,1154,4534,4272,8803,2620,2647,207,217,434,523,23,61,1256,767,4542,4213,8756,2595,2474,256,214,604,565,34,78,818,484,4309,3824,8127,2444,2351,191,188,603,491,34,115,541,256,3822,3407,7223,2264,1975,211,139,571,421,61,177,349,141,3461,2860,6317,1707,1453,160,109,361,250,89,230,215,65,2532,2111,4641,1289,1052,107,51,313,182,106,301,144,49,1960,1636,3592,940,726,69,38,145,77,120,392,92,43,1367,1269,2643,683,388,55,19,85,56,156,462,64,27,1036,957,1989,294,185,14,5,44,26,108,410,46,15,510,650,1154,131,63,8,4,14,10,123,484,30,22,304,581,880,20229,19620,1637,1442,3631
597,0,0,0,0,0,0,0,0,8,3,7,3,9,0,0,0,0,0,0,0,0,34,0,35,0,38,6,0,0,0,0,0,0,0,46,4,50,7,54,12,0,0,0,3,0,0,0,30,5,45,5,48,22,0,6,0,6,0,0,0,23,0,52,0,52,31,0,0,0,3,0,0,0,15,5,46,8,50,13,0,0,0,7,0,0,0,4,0,31,3,36,10,0,3,0,10,3,0,0,3,0,27,3,31,8,0,0,0,0,0,0,0,0,0,7,0,14,7,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,7,11,0,31
599,0,0,0,0,0,0,0,0,120,102,120,102,226,8,18,0,0,0,0,0,0,346,258,353,273,629,51,59,5,14,3,0,0,0,345,188,403,259,663,72,90,26,10,15,7,0,0,255,104,365,206,575,92,59,34,7,34,26,3,3,173,75,339,172,505,62,61,31,17,63,33,0,0,107,51,265,161,425,90,84,27,20,60,47,0,10,82,31,258,188,445,103,142,37,15,54,43,0,9,46,20,247,235,474,172,195,23,18,64,60,5,16,34,8,295,291,588,168,158,23,8,49,25,7,8,11,3,249,204,457,119,91,4,0,38,13,3,15,6,6,172,125,297,62,28,4,0,23,8,9,12,7,3,93,47,139,17,9,4,0,6,0,3,3,0,0,29,16,51,6,0,0,0,3,0,4,4,0,0,9,6,10,3,3,0,0,0,0,3,7,0,0,4,12,12,1013,995,218,114,415
601,19,21,10,4,9,11,13,12,7279,7061,7329,7103,14433,239,438,12,35,9,11,11,11,6739,6493,7017,6989,14002,1148,1688,59,130,72,99,3,17,4336,3960,5616,5894,11513,2606,3300,152,266,204,357,8,24,3060,2638,6034,6590,12626,3556,4010,263,390,469,827,19,52,2329,1907,6635,7190,13827,4047,4405,322,500,801,1186,29,109,1678,1286,6879,7489,14366,4628,4811,379,504,1053,1449,51,144,1291,1022,7399,7931,15334,4510,4663,337,369,1090,1487,90,239,836,618,6867,7372,14237,4541,4332,289,312,1008,1332,121,372,509,402,6473,6753,13224,3501,3243,191,165,733,922,150,571,311,232,4883,5133,10012,2886,2516,104,115,458,599,190,823,222,167,3870,4223,8089,2245,1912,91,80,281,362,280,1103,176,124,3074,3574,6651,1975,1373,74,36,145,234,380,1620,121,134,2694,3401,6098,1262,854,28,20,83,136,419,1734,97,129,1889,2875,4764,587,332,17,11,42,85,443,2062,64,142,1150,2639,3786,37748,37893,2344,2937,6463
602,20,14,8,0,6,5,3,7,4675,4413,4711,4440,9149,169,392,15,43,3,11,3,5,3857,3608,4048,4052,8096,846,1262,34,83,25,69,5,8,2462,2161,3371,3580,6954,1758,2218,94,173,135,257,3,21,1826,1493,3817,4166,7978,2614,2926,161,241,306,489,3,34,1301,1048,4394,4736,9130,2839,3101,233,271,533,773,26,64,1021,694,4656,4903,9554,3226,3379,216,274,696,906,28,111,748,482,4919,5156,10075,3110,3189,243,247,731,820,46,147,506,311,4638,4715,9352,3305,3157,224,176,676,770,64,261,349,209,4623,4569,9191,2716,2468,118,110,475,560,134,405,207,165,3647,3717,7360,2201,1905,87,80,301,363,145,571,162,105,2905,3024,5932,1680,1350,56,50,220,204,196,761,133,95,2285,2458,4741,1320,931,37,23,123,120,278,1087,98,88,1854,2248,4104,801,563,16,14,49,63,277,1143,70,62,1210,1855,3069,366,193,15,7,27,38,330,1329,42,107,773,1678,2454,26984,27051,1557,1794,4299
603,3,6,0,0,0,0,0,0,1055,926,1059,928,1991,37,76,0,3,0,3,0,0,676,583,718,659,1379,157,234,9,21,6,21,3,5,510,451,683,723,1408,390,509,18,38,32,40,3,0,482,381,924,975,1902,623,722,44,60,68,88,3,13,433,294,1168,1169,2334,658,786,66,70,143,157,7,27,365,243,1239,1272,2511,856,894,75,70,222,213,6,22,264,176,1425,1376,2805,876,923,66,51,239,238,21,54,184,89,1389,1349,2737,1025,1037,66,53,244,194,29,79,127,46,1493,1411,2903,925,783,48,22,216,135,46,94,75,33,1318,1065,2384,655,529,37,16,118,81,40,132,68,22,924,785,1707,484,325,25,10,68,40,58,157,43,15,680,543,1219,312,188,21,4,40,30,48,162,29,15,451,400,851,138,92,3,4,16,9,71,160,15,15,248,272,515,63,27,0,3,8,4,48,213,7,12,129,257,387,7220,7122,472,423,1414
604,10,14,3,3,9,4,4,4,3708,3430,3732,3458,7183,136,320,14,27,8,11,4,6,2489,2357,2648,2713,5361,687,1015,33,90,39,66,3,6,1762,1569,2524,2759,5281,1349,1699,91,138,135,211,3,20,1389,1134,2962,3205,6163,1952,2311,118,229,303,459,11,23,1053,790,3441,3809,7256,2368,2481,175,237,480,574,13,50,816,564,3850,3907,7754,2526,2651,209,261,561,664,24,96,540,375,3875,4049,7922,2519,2635,186,159,581,599,36,137,390,205,3709,3735,7441,2652,2624,135,137,490,558,58,222,263,150,3596,3699,7292,2337,2155,104,71,355,349,101,373,172,79,3069,3026,6096,1940,1666,72,39,241,236,129,514,146,67,2529,2529,5059,1454,1162,40,42,133,157,202,669,103,57,1934,2079,4015,1087,749,31,23,90,87,197,829,86,58,1486,1749,3236,665,410,16,9,31,54,244,987,52,35,1008,1490,2499,349,159,12,8,18,26,225,1020,30,46,626,1264,1889,22019,22045,1247,1470,3464
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,8,3,7,0,0,0,0,0,0,0,0,9,0,9,3,11,3,0,0,0,0,0,0,0,8,0,16,4,21,3,0,0,0,5,0,0,0,10,0,15,3,13,3,0,3,0,0,0,0,0,0,0,3,0,4,9,3,0,0,0,0,0,0,3,0,11,3,10,4,0,0,0,0,0,0,0,0,0,7,0,7,3,0,0,0,3,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,9,0,11
699,0,0,0,0,0,0,0,0,30,26,30,27,65,0,0,0,0,0,0,0,0,55,41,54,41,94,3,12,3,5,0,3,0,0,36,36,45,49,94,10,12,5,0,3,0,0,0,36,31,59,47,103,3,10,5,3,5,6,0,0,24,11,41,32,71,3,3,5,3,9,0,0,0,12,10,26,23,45,11,10,6,5,5,9,3,0,8,8,31,25,59,4,5,15,0,9,15,0,0,5,8,32,27,57,8,17,3,4,6,6,0,3,7,3,25,32,61,5,10,3,0,5,6,0,3,3,3,22,25,44,4,3,0,3,5,3,3,0,0,0,15,8,28,8,3,0,0,0,0,0,3,0,0,7,7,11,0,0,0,0,3,0,0,3,0,0,5,4,9,4,0,0,0,0,0,0,4,0,0,3,4,8,0,3,0,0,0,0,0,9,0,3,3,10,16,74,88,43,26,55
701,18,33,9,8,0,3,0,0,3835,3390,3865,3433,7300,248,415,22,36,16,19,0,0,3930,3239,4214,3709,7921,1003,1448,68,99,44,85,7,10,3202,2646,4325,4285,8612,1848,2132,126,162,172,277,14,20,2438,1946,4600,4534,9131,2174,2474,156,230,336,458,9,39,1902,1352,4582,4548,9130,2341,2336,218,267,534,534,16,57,1433,995,4540,4184,8723,2270,2281,239,310,597,680,39,87,1067,639,4205,3997,8200,2112,2071,265,229,694,683,49,152,640,356,3756,3497,7254,2073,1688,192,168,648,545,70,205,443,185,3434,2785,6220,1385,1004,136,97,419,325,62,191,248,90,2253,1708,3957,827,511,92,59,254,179,89,233,119,33,1374,1023,2399,457,257,57,29,125,85,60,207,96,29,794,601,1394,270,161,27,17,84,49,64,218,76,24,522,462,984,139,67,12,10,23,30,48,170,20,5,240,286,524,50,35,4,0,12,15,37,144,19,5,122,199,323,17218,16922,1619,1706,3946
702,230,449,15,21,10,0,0,5,3313,2885,3565,3372,6933,846,1059,38,88,22,24,12,21,2494,2395,3404,3578,6984,1252,1437,63,104,24,55,5,43,1983,1915,3336,3556,6889,1681,1852,92,143,91,118,13,47,1548,1462,3418,3626,7043,1831,1932,128,147,180,193,16,81,1338,1068,3491,3421,6915,1778,1699,114,166,262,230,37,105,982,783,3171,2987,6153,1658,1589,167,151,332,318,32,166,778,558,2973,2774,5748,1472,1354,160,135,363,354,69,228,451,370,2517,2439,4953,1193,919,126,95,390,270,67,231,272,187,2049,1705,3752,791,550,92,49,228,169,86,259,182,136,1378,1158,2539,471,277,59,30,142,91,63,210,113,65,848,670,1512,176,148,21,19,62,33,58,189,53,84,377,471,843,133,67,7,9,31,24,64,146,43,29,279,277,557,53,28,7,3,11,12,27,110,26,24,122,169,292,37,29,4,5,3,4,21,120,21,24,96,178,267,13598,13387,1092,1154,2151
797,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,27,12,32,12,44,0,0,0,0,0,0,0,0,11,3,12,3,18,0,0,0,0,0,0,0,0,4,3,4,3,10,9,0,0,0,0,0,0,0,4,0,9,0,8,0,0,0,0,0,0,0,0,0,0,11,0,11,4,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,6
799,0,0,0,0,0,0,0,0,29,18,29,19,44,3,5,0,0,0,0,0,0,71,61,76,62,144,8,19,0,0,0,0,0,0,71,71,78,95,172,27,26,4,0,3,4,0,0,69,54,109,79,186,22,24,3,3,5,3,0,0,34,24,63,46,110,20,16,0,3,9,4,0,0,28,15,65,39,103,30,41,7,3,17,13,3,0,22,3,75,63,139,34,61,3,3,23,17,0,5,21,8,84,92,175,108,101,3,9,24,20,3,4,13,4,149,140,290,69,66,6,0,9,14,3,0,17,0,109,83,190,57,40,0,3,16,6,4,3,0,0,76,52,126,16,11,0,0,0,3,3,6,0,0,21,14,36,4,0,0,0,0,0,0,0,0,0,8,3,6,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,3,397,403,36,23,112
801,17,46,4,6,3,5,0,3,12149,11287,12175,11346,23522,452,936,32,53,13,31,9,13,13554,12360,14068,13383,27452,2763,4060,103,223,142,218,4,17,9437,8187,12450,12701,25155,5970,7035,274,388,392,716,16,28,5638,4547,12286,12710,24999,7243,7794,368,523,780,1206,29,52,3720,2985,12139,12562,24698,7590,7963,422,617,1120,1636,34,116,2520,2086,11689,12417,24104,7704,7957,552,676,1333,2033,54,207,1837,1589,11485,12460,23941,7476,7464,470,586,1388,2106,90,311,1169,936,10593,11410,21999,7387,6824,367,440,1330,1923,124,501,707,582,9909,10271,20182,5371,4496,242,253,774,1268,170,661,356,332,6917,7011,13931,3660,3125,139,151,514,779,212,849,197,163,4721,5067,9789,2706,2189,109,96,281,440,250,1045,166,157,3513,3933,7444,2137,1491,61,42,147,282,340,1373,103,99,2793,3290,6081,1371,866,27,25,63,186,392,1698,55,90,1908,2864,4767,620,337,16,12,34,89,448,1769,43,89,1159,2286,3447,62463,62578,3190,4075,8323
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
