SA4_CODE_2016,C06_Tot_Div_F,C06_Tot_Wid_M,C06_Tot_Wid_F,C06_Tot_nver_marrie_M,C06_Tot_nver_marrie_F,C06_Tot_T_M,C06_Tot_T_F,C06_Tot_T_P,C11_15_19_Married_M,C11_15_19_Married_F,C11_15_19_Sep_M,C11_15_19_Sep_F,C11_15_19_Div_M,C11_15_19_Div_F,C11_15_19_Wid_M,C11_15_19_Wid_F,C11_15_19_Nvr_marrd_M,C11_15_19_Nvr_marrd_F,C11_15_19_T_M,C11_15_19_T_F,C11_15_19_T_P,C11_20_24_Married_M,C11_20_24_Married_F,C11_20_24_Sep_M,C11_20_24_Sep_F,C11_20_24_Div_M,C11_20_24_Div_F,C11_20_24_Wid_M,C11_20_24_Wid_F,C11_20_24_Nvr_marrd_M,C11_20_24_Nvr_marrd_F,C11_20_24_T_M,C11_20_24_T_F,C11_20_24_T_P,C11_25_29_Married_M,C11_25_29_Married_F,C11_25_29_Sep_M,C11_25_29_Sep_F,C11_25_29_Div_M,C11_25_29_Div_F,C11_25_29_Wid_M,C11_25_29_Wid_F,C11_25_29_Nvr_marrd_M,C11_25_29_Nvr_marrd_F,C11_25_29_T_M,C11_25_29_T_F,C11_25_29_T_P,C11_30_34_Married_M,C11_30_34_Married_F,C11_30_34_Sep_M,C11_30_34_Sep_F,C11_30_34_Div_M,C11_30_34_Div_F,C11_30_34_Wid_M,C11_30_34_Wid_F,C11_30_34_Nvr_marrd_M,C11_30_34_Nvr_marrd_F,C11_30_34_T_M,C11_30_34_T_F,C11_30_34_T_P,C11_35_39_Married_M,C11_35_39_Married_F,C11_35_39_Sep_M,C11_35_39_Sep_F,C11_35_39_Div_M,C11_35_39_Div_F,C11_35_39_Wid_M,C11_35_39_Wid_F,C11_35_39_Nvr_marrd_M,C11_35_39_Nvr_marrd_F,C11_35_39_T_M,C11_35_39_T_F,C11_35_39_T_P,C11_40_44_Married_M,C11_40_44_Married_F,C11_40_44_Sep_M,C11_40_44_Sep_F,C11_40_44_Div_M,C11_40_44_Div_F,C11_40_44_Wid_M,C11_40_44_Wid_F,C11_40_44_Nvr_marrd_M,C11_40_44_Nvr_marrd_F,C11_40_44_T_M,C11_40_44_T_F,C11_40_44_T_P,C11_45_49_Married_M,C11_45_49_Married_F,C11_45_49_Sep_M,C11_45_49_Sep_F,C11_45_49_Div_M,C11_45_49_Div_F,C11_45_49_Wid_M,C11_45_49_Wid_F,C11_45_49_Nvr_marrd_M,C11_45_49_Nvr_marrd_F,C11_45_49_T_M,C11_45_49_T_F,C11_45_49_T_P,C11_50_54_Married_M,C11_50_54_Married_F,C11_50_54_Sep_M,C11_50_54_Sep_F,C11_50_54_Div_M,C11_50_54_Div_F,C11_50_54_Wid_M,C11_50_54_Wid_F,C11_50_54_Nvr_marrd_M,C11_50_54_Nvr_marrd_F,C11_50_54_T_M,C11_50_54_T_F,C11_50_54_T_P,C11_55_59_Married_M,C11_55_59_Married_F,C11_55_59_Sep_M,C11_55_59_Sep_F,C11_55_59_Div_M,C11_55_59_Div_F,C11_55_59_Wid_M,C11_55_59_Wid_F,C11_55_59_Nvr_marrd_M,C11_55_59_Nvr_marrd_F,C11_55_59_T_M,C11_55_59_T_F,C11_55_59_T_P,C11_60_64_Married_M,C11_60_64_Married_F,C11_60_64_Sep_M,C11_60_64_Sep_F,C11_60_64_Div_M,C11_60_64_Div_F,C11_60_64_Wid_M,C11_60_64_Wid_F,C11_60_64_Nvr_marrd_M,C11_60_64_Nvr_marrd_F,C11_60_64_T_M,C11_60_64_T_F,C11_60_64_T_P,C11_65_69_Married_M,C11_65_69_Married_F,C11_65_69_Sep_M,C11_65_69_Sep_F,C11_65_69_Div_M,C11_65_69_Div_F,C11_65_69_Wid_M,C11_65_69_Wid_F,C11_65_69_Nvr_marrd_M,C11_65_69_Nvr_marrd_F,C11_65_69_T_M,C11_65_69_T_F,C11_65_69_T_P,C11_70_74_Married_M,C11_70_74_Married_F,C11_70_74_Sep_M,C11_70_74_Sep_F,C11_70_74_Div_M,C11_70_74_Div_F,C11_70_74_Wid_M,C11_70_74_Wid_F,C11_70_74_Nvr_marrd_M,C11_70_74_Nvr_marrd_F,C11_70_74_T_M,C11_70_74_T_F,C11_70_74_T_P,C11_75_79_Married_M,C11_75_79_Married_F,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_T_M,C11_75_79_T_F,C11_75_79_T_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_T_M,C11_80_84_T_F,C11_80_84_T_P,C11_85o_Married_M,C11_85o_Married_F,C11_85o_Seprtd_M,C11_85o_Seprtd_F,C11_85o_Divorce_M,C11_85o_Divorce_F,C11_85o_Wid_M,C11_85o_Wid_F,C11_85o_Nvr_mard_M,C11_85o_Nvr_mard_F
308,6005,1708,5903,27227,20940,76053,73333,149383,26,42,3,3,8,5,6,0,7799,7004,7839,7052,14891,373,726,22,44,11,16,10,5,6511,5547,6932,6348,13276,2137,2942,105,189,100,133,10,16,5022,3933,7382,7213,14588,3506,3942,197,245,219,308,11,20,3095,2278,7028,6788,13813,4395,4661,275,336,435,577,10,44,2220,1631,7331,7240,14579,4647,4738,379,402,725,843,15,68,1897,1326,7662,7383,15047,4886,5105,418,429,918,1077,52,147,1498,881,7774,7642,15414,5021,4890,398,385,1126,1157,67,209,1169,565,7782,7207,14989,4619,4186,332,249,1069,961,104,284,699,303,6825,5990,12815,3990,3483,269,204,946,733,176,465,433,181,5813,5062,10873,2871,2490,170,118,636,500,190,614,285,132,4147,3856,8000,2114,1726,100,84,371,298,225,817,218,108,3033,3037,6063,1419,1045,68,38,200,174,309,949,137,77,2141,2275,4417,907,537,34,12,90,83,316,1034,94,69,1440,1730,3172,422,203,24,9,48,44,336,1327,43,74
309,21713,4340,16248,64380,54520,177329,186684,364019,32,64,15,10,19,18,13,3,16644,15990,16712,16086,32805,552,1187,55,77,31,45,16,13,16376,16553,17026,17871,34900,3546,5284,156,346,135,270,3,21,13438,11973,17280,17896,35180,7353,8920,320,673,478,784,20,44,8598,7021,16772,17445,34212,9839,11053,685,994,1167,1694,23,99,6359,4980,18074,18816,36881,10802,11466,813,1211,1725,2742,52,161,4555,3627,17953,19204,37152,10387,10948,931,1245,2323,3434,85,283,3243,2415,16966,18325,35298,10036,10340,845,1091,2613,3968,128,490,2216,1661,15842,17546,33389,9395,9534,698,797,2620,3609,210,769,1370,1033,14289,15738,30030,10106,9499,669,672,2616,3264,317,1218,931,610,14636,15264,29902,8241,7209,443,418,1895,2374,392,1665,605,373,11580,12033,23615,6203,5032,284,245,1159,1394,512,2083,385,228,8553,8981,17533,4299,3059,199,99,663,791,622,2524,260,168,6037,6643,12676,2972,1998,98,62,383,494,790,3095,171,153,4416,5800,10214,1959,1032,53,30,198,288,1201,4435,134,140
310,9265,2042,7478,33243,27524,91278,93378,184656,40,60,8,6,5,3,0,3,10506,10048,10559,10125,20687,629,1169,37,95,17,40,4,10,9011,8163,9698,9467,19169,2954,4179,183,330,115,199,14,26,6609,5504,9876,10232,20108,4787,5371,327,483,332,481,10,32,4258,3420,9720,9786,19503,5679,5992,487,663,607,999,24,102,3319,2677,10120,10432,20549,5956,6214,541,659,1008,1376,42,122,2482,1871,10036,10243,20277,5936,5840,564,690,1266,1698,68,182,1862,1316,9703,9725,19428,5671,5489,501,505,1337,1710,114,299,1240,772,8856,8774,17636,4964,4725,398,401,1270,1471,140,468,823,460,7592,7524,15123,4775,4295,322,312,1089,1243,198,632,473,298,6850,6786,13641,3606,3108,250,172,671,810,241,865,317,157,5091,5111,10203,2654,2074,150,90,464,518,292,1050,200,153,3764,3895,7656,1723,1274,60,41,220,275,326,1176,142,86,2469,2848,5325,1091,641,43,22,106,118,318,1344,96,57,1660,2190,3845,611,307,11,16,46,72,421,1730,84,85
311,10665,1680,6260,36038,30977,97912,101094,199011,32,52,8,10,4,6,5,0,11592,10814,11638,10890,22528,631,1110,38,100,19,34,4,5,9426,8792,10114,10046,20155,2752,3981,180,311,104,179,5,24,6916,5805,9950,10297,20252,4608,5455,275,497,316,479,10,23,4466,3734,9678,10190,19865,5793,6259,427,657,585,956,16,70,3318,2833,10142,10772,20920,6098,6339,527,759,947,1413,35,114,2437,2010,10047,10637,20686,5955,6169,551,737,1273,1789,55,201,1690,1243,9530,10134,19665,6039,6128,487,586,1410,1840,93,303,1004,692,9037,9547,18581,5653,5509,410,442,1274,1684,113,461,610,382,8066,8475,16536,5607,5077,349,339,1165,1419,209,807,385,218,7715,7865,15583,4031,3057,267,228,806,901,224,818,223,132,5549,5133,10678,2578,1902,156,105,446,501,259,947,122,92,3556,3544,7108,1565,1065,78,49,219,279,234,1007,88,58,2183,2458,4641,914,558,40,20,118,141,286,1031,42,29,1398,1778,3172,515,297,19,11,48,75,360,1365,38,43
312,4689,1259,4228,22042,15812,60951,56387,117340,17,19,5,0,4,0,3,4,5623,5023,5650,5044,10696,249,567,16,39,9,13,13,5,5475,4537,5758,5172,10929,1684,2399,86,139,71,111,15,14,4779,3396,6642,6063,12701,2995,3308,168,211,181,214,11,16,2853,1853,6199,5605,11805,3677,3839,257,294,405,455,15,33,2107,1301,6460,5926,12379,4027,3827,380,312,681,736,17,61,1661,978,6764,5906,12668,4135,4074,347,290,907,906,37,91,1295,666,6717,6021,12745,4086,3893,345,282,1058,914,84,162,998,432,6572,5685,12259,3622,3276,245,189,989,664,99,252,527,220,5479,4607,10085,3140,2662,165,107,737,530,130,348,299,142,4474,3781,8251,2166,1797,107,75,456,354,156,412,205,66,3088,2697,5789,1491,1110,64,48,290,201,174,540,125,53,2138,1958,4098,969,696,44,23,140,118,193,686,81,39,1437,1563,2998,614,367,28,12,67,52,181,730,70,22,966,1192,2156,301,156,10,0,33,22,235,882,26,33
313,8519,2105,7641,23034,19237,71851,76096,147947,9,21,6,11,3,6,0,0,7722,7277,7745,7325,15064,352,641,31,86,8,10,5,4,5761,5380,6160,6115,12275,1551,2150,116,227,65,145,4,6,4032,3661,5770,6193,11962,2712,3289,212,350,219,369,13,13,2778,2420,5933,6439,12375,3681,4049,339,523,492,763,11,48,2306,1918,6834,7300,14132,4159,4580,404,567,806,1193,32,64,1745,1466,7141,7871,15012,4330,4505,460,573,988,1395,28,147,1339,923,7140,7546,14683,4346,4350,357,441,1093,1459,64,222,859,598,6729,7067,13795,4307,4455,339,368,1127,1395,106,359,506,365,6378,6935,13313,4685,4584,301,319,1115,1296,158,642,399,225,6651,7053,13712,3953,3493,211,213,832,967,242,887,251,157,5492,5718,11211,2981,2459,154,98,499,561,283,1072,189,122,4115,4308,8427,2040,1547,88,56,322,301,337,1274,130,80,2913,3260,6172,1383,818,42,35,177,195,442,1471,94,52,2135,2574,4709,763,391,30,12,84,114,553,1919,58,84
314,4838,735,3057,16422,14243,52379,54802,107182,6,24,8,0,0,0,0,4,6155,6026,6170,6062,12227,289,564,9,37,5,12,8,3,4834,4406,5147,5021,10162,1612,2290,78,121,51,89,11,7,3272,2859,5018,5363,10378,3108,3720,151,232,162,288,9,15,2133,1756,5555,6013,11568,4379,4802,251,315,346,538,10,33,1628,1358,6616,7046,13658,4780,4886,270,375,551,800,11,47,1077,867,6692,6975,13669,4350,4411,263,352,664,961,34,75,688,564,5988,6363,12355,3948,3990,216,260,659,887,42,121,457,290,5315,5543,10855,3572,3322,165,183,557,792,61,197,249,217,4602,4705,9310,3386,3199,135,135,505,715,81,300,147,150,4250,4499,8751,2486,1986,67,95,286,416,102,405,98,77,3034,2973,6006,1482,1073,48,51,149,230,116,433,64,46,1856,1835,3689,831,581,32,25,71,96,110,509,27,35,1077,1252,2330,519,350,11,6,36,64,139,589,29,20,733,1023,1755,304,156,10,8,29,39,190,877,17,31
315,1687,708,1961,14213,11246,30665,27584,58255,18,13,3,6,4,0,0,4,2827,2381,2845,2396,5250,147,230,14,18,3,0,3,5,2950,2563,3118,2816,5934,708,899,35,52,27,35,10,6,2641,2313,3422,3306,6727,1112,1186,90,78,63,78,3,15,1769,1425,3039,2779,5819,1409,1406,93,91,165,131,14,19,1487,1201,3168,2853,6020,1518,1467,124,116,190,225,15,23,1250,912,3099,2741,5834,1602,1520,150,121,333,318,23,54,991,687,3100,2707,5804,1635,1549,164,112,395,339,40,113,744,454,2979,2571,5542,1459,1248,151,100,437,307,68,144,499,275,2619,2075,4695,1225,1027,124,68,373,233,127,198,329,143,2178,1675,3854,891,713,75,41,277,130,121,258,220,83,1589,1224,2813,619,424,46,20,141,51,111,240,135,57,1056,791,1846,339,225,29,9,66,31,88,267,109,45,638,573,1207,222,109,18,4,33,21,87,285,74,19,433,439,868,97,32,5,0,19,11,67,249,42,20
316,13458,2738,10697,33021,28768,106844,115500,222347,11,19,10,0,3,4,4,3,9863,9563,9891,9599,19491,295,555,23,55,14,17,3,6,7172,6644,7517,7283,14797,1556,2514,118,204,83,176,12,12,5351,4676,7116,7581,14699,3413,4341,177,368,248,413,10,24,3636,3147,7488,8291,15777,5403,6274,336,581,577,980,22,56,3130,2627,9461,10518,19980,6382,7014,517,728,1000,1610,35,92,2414,2270,10348,11717,22062,6677,7365,545,782,1367,2201,53,191,1961,1639,10609,12177,22784,6685,6920,531,697,1712,2355,81,277,1386,1228,10395,11477,21875,6573,6849,442,528,1653,2393,137,469,931,682,9734,10917,20656,7275,7090,349,356,1660,2190,186,779,635,370,10104,10780,20883,6408,5925,272,281,1164,1468,296,1114,414,261,8550,9042,17594,5071,4244,173,149,736,902,367,1488,218,158,6559,6937,13496,3740,2761,101,84,388,519,481,1681,148,94,4866,5142,10009,2468,1573,68,33,249,291,569,2264,101,79,3460,4236,7696,1578,849,35,19,119,192,846,3224,72,83
317,4774,1157,5242,16808,15134,48534,53080,101612,13,19,8,7,4,12,0,0,5286,5273,5312,5311,10621,300,594,18,37,16,13,3,5,4191,4086,4532,4739,9267,1476,1967,57,115,48,83,3,8,2933,2389,4513,4566,9082,2155,2402,115,174,119,216,0,15,1591,1339,3987,4151,8133,2747,2947,168,256,272,397,14,30,1140,933,4337,4558,8895,2907,3137,183,290,408,643,10,54,858,777,4371,4899,9269,2899,3048,201,296,496,793,19,83,782,558,4399,4783,9177,3082,3174,202,242,594,803,39,164,554,442,4463,4819,9279,2782,2718,157,198,487,765,64,214,338,274,3830,4168,7996,2766,2640,114,135,468,655,101,341,281,194,3727,3962,7692,2216,2055,85,84,326,510,114,526,164,107,2908,3287,6187,1729,1431,56,52,231,290,158,652,136,106,2309,2530,4836,1263,978,38,24,137,172,172,910,102,83,1704,2166,3866,852,555,25,20,57,106,223,1058,48,76,1206,1810,3016,537,288,15,10,31,54,300,1403,39,80
318,6934,1640,6155,30741,24907,76800,76906,153708,17,35,0,7,9,6,12,6,8516,7983,8559,8042,16595,329,667,23,61,10,18,8,7,8037,7436,8409,8191,16599,1912,2752,98,180,81,146,12,13,5738,4799,7849,7897,15743,3205,3829,217,306,200,385,11,15,3412,2817,7044,7353,14395,4135,4508,285,402,450,731,12,47,2633,2083,7512,7770,15280,4439,4773,365,439,729,972,27,86,2112,1526,7670,7797,15465,4418,4665,388,440,931,1216,56,136,1660,1081,7448,7537,14984,4472,4531,358,405,1133,1329,90,200,1248,769,7289,7234,14530,4173,4016,304,290,1024,1067,118,289,785,436,6409,6100,12508,3865,3478,255,209,924,903,164,551,559,252,5763,5381,11147,2882,2457,147,113,590,599,190,637,324,152,4133,3960,8096,2088,1726,116,77,405,333,206,820,238,86,3059,3043,6100,1379,1000,65,45,212,170,237,1040,161,68,2048,2325,4376,916,601,35,24,95,106,297,1112,105,55,1448,1899,3350,498,242,9,20,43,62,320,1423,61,71
319,10021,3063,10482,28210,23030,97171,100922,198091,22,44,5,6,7,7,4,3,8831,8238,8873,8299,17172,357,725,31,77,12,34,8,6,5590,5221,5996,6058,12054,1613,2360,115,234,65,134,4,16,3948,3592,5753,6346,12096,2795,3492,204,374,214,333,12,31,2905,2554,6127,6776,12909,3956,4608,330,530,484,773,13,54,2508,2178,7296,8147,15441,4728,5386,423,662,814,1235,37,107,2208,1789,8209,9184,17390,5296,5855,509,630,1179,1716,64,216,1856,1283,8907,9694,18603,5738,6338,546,622,1487,1854,93,325,1380,899,9249,10032,19279,6131,6603,462,493,1686,1726,140,546,891,507,9309,9869,19184,7326,7237,449,408,1743,1668,246,858,643,350,10399,10519,20917,6734,5902,402,261,1354,1214,377,1227,523,221,9393,8824,18217,5233,4165,245,154,901,724,470,1587,348,146,7204,6768,13969,3403,2452,173,83,502,362,576,1746,216,104,4868,4745,9611,2154,1246,59,43,227,210,603,1957,181,78,3223,3536,6762,1131,601,51,12,120,106,785,2548,107,115
397,4,0,0,31,11,83,11,99,0,0,0,0,0,0,0,0,9,5,14,5,18,0,0,0,0,0,0,0,0,37,15,37,18,56,7,0,0,0,0,0,0,0,23,10,28,11,41,3,0,0,0,0,0,0,0,14,3,18,4,21,8,0,0,0,0,0,0,0,10,5,22,13,35,9,3,0,0,0,3,3,0,10,3,17,6,29,11,4,0,0,0,0,0,0,6,3,16,13,32,18,14,0,0,3,3,0,0,3,3,28,22,49,9,9,0,0,9,4,0,0,3,0,21,16,35,12,11,0,0,3,3,0,0,0,0,22,21,42,9,7,0,0,5,5,0,0,3,0,16,13,29,6,9,0,0,0,0,0,11,0,0,9,19,21,6,11,3,0,0,3,0,9,0,0,12,14,25,3,3,0,0,0,0,3,11,0,0,7,13,18,0,0,0,0,0,0,0,4,0,0
399,610,168,205,2782,1706,6608,4978,11582,0,0,0,0,0,0,3,0,262,251,269,252,520,16,28,3,12,0,0,0,0,551,507,572,543,1119,72,71,15,20,8,8,8,0,589,432,684,535,1220,96,95,36,22,19,11,0,5,377,205,532,340,872,134,102,58,21,34,22,9,0,247,163,486,306,788,112,107,74,38,73,37,3,6,233,105,487,289,773,128,105,72,35,123,79,0,7,188,73,517,301,811,163,204,57,43,120,119,10,6,120,60,466,433,899,314,379,48,32,170,111,16,16,88,21,638,560,1200,478,455,66,19,169,122,22,30,66,14,798,646,1448,362,270,40,12,153,57,24,36,21,7,607,389,994,184,117,35,10,73,20,20,13,18,3,325,166,496,82,44,9,3,30,3,17,18,6,3,146,72,220,18,10,9,0,10,0,15,7,3,0,53,22,75,9,8,4,4,4,0,3,17,3,0
401,10562,2606,12279,40246,36162,105771,115583,221357,11,8,10,0,8,9,3,4,9098,8823,9130,8847,17978,257,576,25,26,11,14,9,12,10681,10335,10975,10961,21938,1918,2847,59,106,82,101,9,13,7233,6225,9292,9301,18589,3875,4556,163,199,179,290,12,21,3984,3088,8214,8151,16364,5337,6026,194,340,411,622,9,48,2989,2178,8939,9213,18155,6239,6813,289,391,692,1069,34,80,2382,1861,9635,10211,19846,6335,6479,382,474,1005,1479,40,138,1900,1537,9666,10093,19754,6150,6380,402,444,1226,1714,107,201,1502,1312,9388,10054,19439,5749,5802,320,327,1208,1739,103,391,1087,931,8456,9187,17643,5823,5710,239,247,1234,1599,184,561,674,616,8144,8731,16879,4529,4122,133,156,753,1103,177,842,419,366,6014,6589,12609,3605,3051,110,78,433,688,255,1193,242,232,4653,5241,9898,2657,1984,68,73,239,446,363,1690,177,176,3495,4370,7869,2086,1355,32,25,151,285,498,2309,147,201,2914,4178,7095,1378,728,25,29,92,212,906,4068,109,293
402,15025,3321,13372,52014,42786,141349,147505,288854,35,67,14,13,4,5,5,13,13922,13150,13981,13250,27233,625,1415,39,115,14,40,14,22,13381,11922,14072,13518,27585,3864,5476,193,362,135,280,12,31,10421,8315,14628,14466,29101,6544,7266,334,511,395,619,20,54,6113,4739,13403,13191,26591,7349,7796,513,736,795,1232,40,98,4711,3569,13416,13428,26844,7795,7934,656,873,1446,2002,63,184,3930,2950,13894,13945,27839,8113,8243,663,856,1852,2632,88,281,2893,2061,13610,14077,27692,7925,7975,662,739,2088,2608,169,448,1826,1243,12665,13016,25682,7396,7462,529,572,1685,2375,206,626,1101,679,10918,11711,22628,7401,6993,372,387,1529,2020,291,1053,585,382,10171,10841,21009,5820,5364,238,230,917,1241,370,1302,294,191,7633,8328,15970,4550,3787,150,155,576,757,419,1791,165,117,5865,6609,12474,3431,2543,98,72,364,448,554,2138,117,78,4566,5286,9849,2240,1427,76,55,161,258,707,2491,83,69,3268,4298,7567,1182,587,45,18,112,123,822,3265,66,68
403,14637,3351,14381,44602,38631,127236,138269,265505,17,32,11,8,8,5,4,10,11337,10943,11375,10999,22373,294,700,23,55,9,20,6,9,10875,10333,11208,11121,22326,2397,3590,89,198,88,169,9,16,8242,6855,10822,10825,21651,4792,5883,190,321,288,499,13,34,4904,4029,10187,10765,20954,6438,6913,354,475,591,952,11,62,3611,2886,11011,11284,22296,6922,7409,439,620,994,1592,33,122,3054,2278,11445,12017,23455,7338,7615,563,668,1409,2167,70,167,2264,1716,11643,12331,23971,7584,7828,503,655,1724,2538,103,316,1740,1276,11660,12616,24274,7422,7515,479,504,1745,2464,132,476,1116,852,10897,11803,22699,7613,7163,386,393,1515,2245,214,788,711,546,10436,11129,21565,5759,5159,202,199,975,1391,236,1030,356,319,7522,8096,15621,4170,3707,125,131,580,775,376,1410,194,179,5440,6209,11650,3322,2563,81,67,341,540,432,1925,122,157,4294,5255,9544,2639,1789,62,53,180,319,632,2774,113,129,3630,5061,8691,1674,997,40,30,106,214,1125,4505,67,167
404,9263,2750,11472,32404,26686,83470,88880,172347,13,30,4,3,4,3,3,4,6531,6153,6550,6191,12742,263,591,15,45,6,29,13,12,7676,6808,7973,7479,15452,1749,2691,74,137,63,111,5,15,6122,4970,8018,7929,15943,3396,3819,158,230,189,328,9,22,3722,2851,7466,7248,14718,3991,4211,223,309,427,583,13,51,2766,2253,7420,7394,14814,4261,4383,336,419,722,1013,37,89,2479,1950,7838,7855,15690,4164,4133,386,442,985,1231,34,141,2053,1551,7624,7499,15122,4181,4095,383,443,1226,1633,63,231,1665,1204,7519,7592,15112,3561,3691,338,330,1226,1482,95,418,974,788,6191,6703,12895,3746,3621,248,261,1066,1275,149,599,654,454,5865,6212,12077,2981,2836,169,167,660,863,171,766,388,222,4371,4859,9226,2586,2475,123,102,411,501,245,1276,237,164,3595,4521,8117,2409,1846,89,55,252,376,356,1621,144,118,3247,4007,7256,1858,1219,67,40,177,275,555,2167,128,97,2790,3797,6582,1248,665,30,21,94,144,842,3351,87,137
405,3197,1361,5107,11938,8888,41076,41588,82662,3,3,4,3,0,3,0,10,3403,3008,3413,3021,6439,98,183,4,19,9,3,3,10,2338,1969,2449,2181,4623,613,962,20,46,21,43,0,6,1710,1341,2360,2394,4754,1149,1441,72,101,62,98,4,17,1126,903,2415,2553,4969,1597,1855,92,127,154,246,6,29,920,738,2775,2991,5771,2127,2322,128,204,304,429,15,41,927,644,3503,3636,7138,2270,2451,200,209,500,600,16,68,866,526,3856,3851,7710,2551,2734,222,198,669,620,46,128,595,338,4083,4014,8099,2838,2813,165,144,653,593,52,190,374,191,4087,3932,8018,2865,2822,162,97,595,492,91,314,250,133,3968,3855,7823,2525,2277,116,77,416,343,149,475,166,79,3373,3247,6615,1884,1573,76,46,243,175,188,636,141,48,2529,2477,5005,1371,1018,39,18,148,108,246,765,97,40,1895,1944,3844,887,575,26,12,88,49,247,979,86,38,1335,1651,2986,523,271,17,5,33,41,327,1446,44,67
406,2545,905,3188,12374,8862,32984,31057,64036,24,32,5,0,3,0,0,3,2809,2532,2837,2564,5406,153,263,6,30,0,6,4,3,2588,2116,2757,2413,5169,655,916,36,58,25,33,4,6,2091,1716,2814,2725,5534,1120,1227,68,88,50,78,6,7,1377,1025,2621,2422,5047,1411,1508,101,118,145,188,0,19,1246,905,2903,2738,5637,1665,1639,149,145,292,340,16,41,1116,732,3232,2905,6134,1733,1680,146,186,443,426,20,73,953,500,3302,2868,6170,1888,1852,191,159,505,490,30,94,607,329,3230,2931,6160,1756,1673,153,133,519,411,73,143,373,149,2871,2507,5384,1714,1554,111,93,423,340,75,239,229,80,2550,2311,4867,1368,1237,84,42,265,207,121,349,154,38,1995,1877,3866,1065,790,56,30,182,115,116,410,126,34,1536,1383,2923,639,474,44,15,95,77,138,484,64,15,977,1068,2043,484,285,21,12,40,48,148,550,39,23,736,920,1653,223,135,3,7,26,29,179,686,27,15
407,5806,2013,7785,20984,15544,67971,68412,136388,10,19,4,0,3,0,3,7,5691,5200,5718,5230,10943,185,380,16,35,3,16,5,10,4180,3369,4394,3811,8200,1129,1700,53,121,36,70,10,8,3063,2430,4296,4329,8624,2156,2470,122,174,89,203,8,10,2040,1614,4410,4469,8884,2667,3077,166,240,291,463,13,34,1857,1393,4993,5212,10200,3516,3690,271,337,567,741,28,60,1687,1166,6073,5998,12076,3637,3868,328,352,796,978,36,112,1446,906,6236,6218,12453,3981,4171,302,320,1031,1166,66,163,1072,585,6448,6399,12847,4216,4283,314,246,1035,1060,114,302,645,310,6326,6200,12518,4757,4732,265,226,992,876,161,535,415,206,6594,6576,13168,4007,3639,188,133,658,611,226,749,258,158,5334,5294,10625,3206,2775,114,72,389,343,234,988,160,85,4114,4269,8376,2272,1710,62,35,233,192,326,1167,121,69,3017,3172,6187,1581,949,43,18,117,136,406,1541,94,51,2239,2701,4938,841,443,18,8,44,71,576,2188,52,77
497,0,0,0,3,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,125,31,49,680,417,1356,991,2346,0,0,0,0,0,0,0,0,74,69,74,69,145,0,3,0,0,0,0,0,0,150,128,154,132,287,17,30,3,7,0,0,0,0,143,95,168,136,304,40,27,17,14,9,4,0,0,116,56,179,106,284,23,18,15,9,15,18,0,0,102,45,153,96,248,21,16,21,9,14,13,0,0,88,34,153,79,229,14,21,20,15,36,25,0,0,69,18,139,73,209,25,39,17,15,46,36,7,5,32,24,128,117,248,56,41,23,10,48,17,0,7,15,10,140,84,221,59,49,11,6,29,16,5,13,13,3,125,86,204,35,38,8,0,25,8,4,7,8,3,75,56,132,32,18,3,0,12,4,4,8,6,3,60,31,91,12,8,0,0,5,3,3,3,0,0,23,21,44,12,10,0,0,3,0,3,8,0,3,19,21,39,7,5,0,0,0,0,17,26,3,8
