SA4_CODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
206,45,58,100,65,131,113,32,597,628,72,604,121,108,3340,904,1093,760,390,289,221,226,262,290,9316,16,0,7,5,3,72,25,27,21,11,8,10,5,4,3741,3970,789,145,791,327,433,3960,2084,2940,5640,5811,7605,5624,8756,5868,4617,55390,13,7,19,3,3,16,30,74,274,455,794,773,1719,2230,598,7012,12,0,3,13,14,45,62,115,275,249,258,153,265,156,141,1759,17,6,20,9,13,45,78,205,940,1325,1791,1664,3377,1489,685,11656,4,3,5,0,4,7,22,43,160,199,310,310,650,481,125,2327,30,23,26,27,66,91,240,453,1261,1258,436,2558,840,465,524,8305,9,16,35,49,82,135,196,197,335,241,118,160,133,72,161,1943,5,0,5,6,12,22,35,32,59,92,24,121,35,26,72,555,3,0,0,0,0,10,9,7,28,42,54,53,104,80,58,455,111,44,154,69,98,349,316,293,734,468,265,155,184,91,476,3800
207,26,17,37,19,41,24,21,226,574,57,536,122,114,2716,1446,1910,1492,682,445,219,280,202,398,11192,10,0,11,0,3,67,44,33,24,11,5,4,5,11,1741,1969,656,93,691,290,358,3196,2216,3093,4149,3252,3191,2412,3459,1942,2523,31522,26,10,22,8,11,25,33,105,401,610,1035,909,2143,2662,846,8830,9,0,16,13,13,59,51,108,257,224,189,167,232,162,148,1644,24,8,13,12,23,69,108,262,1057,1527,1886,2016,4109,1909,1054,14070,5,0,9,0,3,12,20,35,121,196,233,251,454,299,170,1808,37,19,14,22,69,80,290,420,1235,1295,530,3130,1027,678,765,9614,15,12,39,47,72,96,175,169,350,257,162,203,183,87,201,2063,8,8,10,0,13,23,26,29,68,78,38,106,37,25,94,552,5,3,0,0,0,0,9,8,36,46,41,47,91,73,87,450,138,40,123,80,68,218,209,233,621,528,277,206,200,117,420,3481
208,37,29,48,31,60,32,26,299,397,37,450,119,97,2953,1497,1687,1372,562,338,221,252,204,468,10647,13,3,28,9,3,63,26,49,27,11,3,11,3,7,1928,2181,506,76,605,273,338,3527,2387,3108,4723,3723,4209,3008,3914,2199,2927,35538,28,12,20,8,4,22,31,101,394,701,1251,1056,2251,2577,975,9427,12,0,15,9,8,29,65,132,291,277,228,162,218,127,174,1741,24,16,16,19,23,58,122,284,1405,2148,2560,2591,4522,1815,1319,16911,0,3,0,7,3,16,21,39,190,243,340,330,545,334,222,2300,39,20,24,13,60,67,270,444,1447,1481,548,3506,943,556,754,10170,6,15,24,34,62,82,143,171,356,245,154,205,167,102,191,1959,4,4,4,7,9,16,17,29,109,82,37,115,42,26,100,602,0,0,0,0,3,3,8,12,35,63,63,55,115,81,95,532,95,26,76,45,55,178,173,208,516,385,215,161,155,84,300,2680
209,48,54,62,34,29,19,35,336,559,66,765,165,140,5254,1816,1846,1058,337,162,86,63,48,515,12885,30,0,17,6,9,133,45,52,26,19,5,3,0,0,1808,2154,682,105,940,381,455,5961,3079,3643,5375,4410,4450,2312,2537,893,2950,38168,34,5,14,5,3,32,50,123,682,1373,2112,1451,2116,1449,1096,10556,9,3,16,11,13,62,109,183,450,333,268,143,182,56,182,2005,32,11,23,11,25,74,164,513,2598,3518,3551,2234,3058,905,1343,18071,6,0,4,4,0,17,39,82,334,514,566,360,479,174,276,2851,42,27,41,52,101,198,665,1039,3246,2499,845,2098,635,298,949,12736,13,19,60,92,112,241,299,349,642,353,191,157,113,37,284,2964,6,12,14,20,26,33,65,100,212,151,68,106,42,18,144,1015,11,3,3,0,0,5,11,20,91,92,100,65,86,45,143,673,165,46,224,121,130,596,554,509,1329,757,401,202,147,53,757,5987
210,39,30,29,25,26,8,23,235,316,47,601,152,108,4256,1445,1386,658,170,102,49,24,26,405,9756,18,0,24,3,6,115,38,45,24,13,4,5,0,0,1362,1667,441,75,737,282,336,4841,2335,2597,3603,2832,2759,1450,1402,431,2200,26320,31,12,13,4,3,17,35,98,551,1081,1599,1049,1431,809,711,7446,11,3,12,7,16,41,66,131,284,218,149,81,84,28,126,1258,21,14,20,12,12,54,159,348,1837,2344,2099,1223,1548,400,794,10882,9,4,3,3,4,18,35,54,245,351,378,240,264,103,210,1914,30,35,41,48,123,185,529,951,2528,1748,604,1220,401,139,768,9357,28,14,75,99,165,298,302,378,513,298,117,110,66,23,275,2756,16,12,14,18,17,50,68,109,202,125,48,56,23,7,179,940,3,0,0,0,0,8,5,16,55,62,67,37,44,20,114,441,124,42,298,148,153,812,656,542,1211,716,328,183,116,46,755,6134
211,66,76,82,35,48,17,40,410,442,51,625,171,190,4549,2414,2639,1506,444,201,114,83,66,514,14021,15,0,21,7,10,126,38,44,18,16,9,0,0,3,2145,2454,587,99,801,384,515,5529,3884,4919,7043,5569,5479,3035,2913,937,3439,45127,28,8,16,0,4,34,62,145,779,1423,2328,1730,2631,1722,1402,12305,7,5,14,21,4,72,103,225,540,450,335,170,172,85,251,2443,32,12,31,15,31,97,216,547,3388,4784,4263,2789,3489,1054,1877,22614,3,3,8,4,10,18,39,82,418,565,575,410,462,160,323,3079,38,19,39,36,100,138,496,1000,3627,2901,846,2607,753,301,1104,14007,8,17,47,54,93,186,247,320,625,391,213,162,125,53,304,2843,4,0,7,5,14,14,44,78,192,143,49,114,51,15,161,897,0,0,3,0,3,3,14,26,74,111,127,82,92,55,151,736,77,40,108,56,82,327,332,319,927,496,283,152,148,46,453,3843
212,81,78,95,29,43,17,79,513,1033,97,1122,295,255,7604,2827,2844,1424,443,237,103,92,69,762,19216,25,7,36,12,19,217,76,64,57,19,15,14,4,0,2665,3238,1268,178,1429,633,867,9012,5121,5864,8555,6560,5850,2828,2583,889,4463,56108,67,15,33,17,23,40,103,308,1779,2977,3862,2358,3037,1834,1691,18144,13,3,18,15,19,144,180,349,734,440,322,155,187,71,261,2899,41,27,39,28,31,125,306,808,4271,5088,4421,2397,2937,854,1655,23027,20,4,9,11,10,31,68,141,537,708,673,341,437,151,343,3496,81,45,80,96,271,390,1460,2230,6015,3968,1320,2615,769,258,1573,21176,42,35,120,151,282,436,559,621,1005,540,243,183,118,43,451,4830,18,7,26,28,45,56,134,157,367,236,82,110,47,15,275,1594,9,4,6,3,4,20,18,30,142,168,156,93,98,57,225,1035,311,96,400,212,256,1098,875,789,1941,1076,491,249,241,98,1024,9137
213,87,58,117,38,48,21,53,491,690,87,962,217,157,6418,1944,1772,782,207,88,51,32,35,589,14035,28,7,27,9,15,178,71,78,44,13,3,10,3,4,2623,3115,947,174,1187,481,646,7414,3800,4347,7040,6063,6194,3215,3373,1244,4133,50258,72,11,29,12,5,36,77,235,1281,2410,3713,2248,2927,1636,1361,16053,17,4,22,14,23,116,144,266,569,452,303,161,137,56,195,2480,58,27,40,20,33,99,213,644,3452,4357,3894,2207,2657,692,1333,19725,16,8,11,7,11,28,72,142,530,688,792,393,483,192,343,3694,78,59,102,90,233,303,1251,1976,5386,3808,1211,2672,776,246,1340,19531,36,26,118,153,248,420,546,649,915,498,241,182,86,32,393,4542,23,8,13,22,38,63,126,141,377,236,93,108,43,18,294,1605,7,3,3,0,0,10,12,34,141,148,160,77,129,46,164,939,254,81,430,230,232,1169,835,795,1847,970,454,242,198,65,1077,8866
214,54,49,50,22,30,10,33,287,219,30,382,122,126,3573,1853,1967,1092,349,235,106,100,91,401,10637,3,0,4,4,9,71,33,41,22,10,6,4,3,0,1487,1692,300,59,474,224,303,4179,2782,3457,4486,3363,3031,1466,1430,519,2374,28434,12,3,9,0,0,20,24,77,394,796,1097,756,1037,494,656,5375,3,3,8,0,3,39,58,118,262,229,160,70,79,35,135,1199,12,3,17,9,16,38,116,308,1768,2346,1937,1146,1295,318,948,10264,0,9,0,0,0,9,22,49,249,281,276,166,170,61,162,1460,15,12,18,8,37,65,330,591,1905,1334,387,1022,264,103,582,6670,8,6,13,18,52,83,155,188,373,162,80,79,44,12,143,1410,4,0,4,7,8,18,26,61,135,76,27,49,16,15,99,543,0,0,0,0,0,3,4,12,49,68,42,42,41,23,79,363,46,13,55,43,45,218,202,188,463,215,106,66,40,14,253,1968
215,40,29,26,7,8,7,24,202,122,14,267,75,66,2695,919,959,406,87,52,22,28,18,301,6034,7,0,18,3,0,69,25,27,13,6,3,0,0,0,1015,1194,232,27,446,196,202,3373,1830,2287,2842,1753,1315,480,463,178,1611,17224,27,3,26,13,7,40,70,126,461,614,634,331,313,119,413,3195,0,0,7,4,4,23,29,87,142,72,47,18,13,3,53,503,14,6,24,22,23,60,144,269,1350,1199,737,280,290,71,434,4908,3,3,3,0,3,9,19,48,175,132,123,46,44,16,75,695,13,9,21,33,42,81,265,379,939,394,114,159,43,24,193,2710,3,0,7,11,27,76,85,113,169,48,25,13,4,0,73,652,3,0,6,0,8,23,31,30,66,31,6,18,5,4,54,273,0,0,0,0,4,3,4,9,32,28,17,4,15,10,48,170,22,7,61,29,39,233,181,161,227,88,28,4,9,9,161,1252
216,43,19,22,3,12,3,21,177,110,12,217,76,53,2074,816,865,315,93,50,28,23,14,226,4972,7,0,14,0,4,51,16,22,6,3,5,0,0,0,757,886,205,28,338,148,179,2568,1465,1861,2147,1547,1126,421,431,150,1249,13865,20,10,19,10,15,42,51,97,415,542,522,321,314,127,346,2832,5,0,3,7,0,12,25,53,136,64,52,12,15,10,48,436,12,8,15,6,17,49,104,252,1138,1016,756,302,294,90,397,4458,5,3,0,0,8,5,19,41,136,119,131,38,64,12,64,637,16,4,11,15,21,53,165,315,768,403,121,146,46,14,173,2270,3,3,8,14,22,51,82,81,144,40,28,9,7,0,53,544,0,0,0,0,6,10,18,27,60,28,10,17,5,0,40,218,4,0,0,0,0,4,3,12,27,37,20,20,10,3,38,188,30,3,59,36,43,187,166,136,247,93,33,10,10,6,166,1207
217,39,39,20,9,11,8,24,191,83,8,168,69,39,1720,732,707,346,105,52,27,15,26,201,4308,8,0,7,8,3,46,26,15,12,6,4,0,3,0,777,917,160,21,286,142,159,2227,1414,1670,2317,1611,1141,469,480,208,1250,13560,10,4,17,9,9,30,48,101,330,433,498,294,298,165,320,2567,4,0,4,0,3,26,26,55,158,93,44,31,19,8,50,521,15,8,23,9,17,33,74,223,1141,1099,801,356,362,86,395,4650,4,0,6,0,3,9,19,49,139,155,99,48,62,16,64,675,13,9,3,9,30,53,157,280,801,433,126,186,53,23,169,2349,0,5,6,6,16,60,96,106,136,58,27,18,4,3,57,586,3,0,3,0,4,10,25,26,61,33,15,26,8,0,33,250,0,0,0,0,0,0,3,18,26,37,25,11,8,3,46,187,14,3,23,10,24,95,103,114,179,53,28,13,12,4,83,753
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,29,35,33,18,30,3,17,197,163,35,251,109,106,2502,1227,1258,737,216,101,46,48,44,253,7099,8,0,5,3,6,49,27,16,15,5,0,0,3,0,1206,1351,235,43,323,201,214,2906,1816,2145,3198,2739,2656,1504,1624,579,1778,21948,12,10,10,3,3,9,23,52,347,798,1490,1010,1494,845,529,6621,3,0,0,0,7,21,22,70,186,146,142,63,77,32,84,863,11,10,20,3,5,22,46,167,1085,1794,1743,1208,1534,399,522,8570,4,0,5,3,0,8,12,34,146,243,278,194,273,93,134,1418,17,3,12,11,20,27,153,317,1207,1058,332,1204,309,133,352,5151,7,4,8,10,24,57,71,107,245,118,69,53,28,12,84,889,0,3,0,0,4,7,20,26,81,65,29,46,19,5,60,359,0,0,0,0,0,0,3,7,29,42,62,44,34,17,47,275,30,15,30,23,28,124,141,159,361,200,116,58,39,15,167,1512
302,29,30,29,17,32,9,18,185,116,8,199,72,67,1864,996,1055,618,189,104,42,37,39,206,5617,6,0,8,0,0,35,15,22,16,4,0,0,0,0,1180,1287,161,20,251,139,184,2170,1541,1866,2812,2504,2729,1570,1817,625,1618,20000,12,3,4,0,3,4,16,35,246,577,961,749,1159,759,393,4927,3,0,0,3,4,14,19,60,153,131,128,62,80,24,57,741,11,8,4,5,6,21,33,93,812,1252,1444,983,1299,333,350,6662,3,0,0,0,3,4,5,25,121,192,276,180,310,87,81,1287,4,8,9,9,14,36,160,302,1025,894,306,1005,282,89,219,4361,3,3,6,16,36,45,53,98,187,134,62,52,29,12,57,814,3,0,0,4,4,3,17,26,66,41,17,38,15,7,40,295,3,0,0,0,0,3,3,8,29,36,48,23,33,16,38,244,23,3,34,14,22,136,134,133,358,210,111,54,34,17,155,1428
303,31,44,44,23,27,17,20,253,416,45,380,133,106,2450,1213,1372,804,253,168,77,68,64,267,7809,10,3,7,3,3,59,32,29,21,4,4,0,0,0,1656,1834,494,91,508,302,354,2992,2119,2680,4218,3589,3991,2332,2884,1199,2305,30072,21,4,11,3,6,22,42,106,492,846,1637,1214,1981,1417,571,8371,6,0,11,4,12,36,59,126,251,246,219,126,140,68,72,1393,13,11,18,6,10,28,80,210,1119,1746,2115,1555,2401,746,553,10612,4,4,0,0,0,14,14,37,189,252,373,278,419,164,107,1853,23,17,27,16,65,76,372,565,1734,1504,445,1669,509,198,423,7640,7,11,40,56,96,132,170,188,340,217,115,87,88,28,163,1745,8,3,10,11,14,11,43,50,103,64,27,67,30,12,87,540,3,0,4,0,0,3,7,13,42,47,65,42,70,35,65,392,129,30,126,75,97,268,244,285,638,380,198,117,92,49,334,3052
304,15,10,25,22,38,11,10,142,130,17,119,42,69,904,667,860,740,297,172,102,96,84,113,4408,4,0,0,4,5,22,6,10,9,5,3,3,0,5,948,1032,172,37,159,97,149,1083,989,1412,2183,1728,2005,1656,2137,1048,1241,16102,7,0,3,0,3,9,13,19,159,300,669,637,1418,1352,374,4969,0,0,3,3,3,9,17,41,123,105,120,62,106,64,45,698,8,5,6,3,3,10,25,68,495,841,1203,1123,2115,745,408,7066,0,0,0,0,0,0,7,14,56,109,222,166,305,138,69,1087,8,5,5,3,13,16,78,175,607,796,259,1623,461,221,260,4535,0,8,12,10,29,35,50,85,153,103,64,79,71,24,55,780,4,0,0,0,7,4,9,10,34,45,15,46,24,15,34,251,0,0,0,0,0,0,0,3,20,24,30,31,45,22,29,211,44,4,32,20,35,88,69,80,221,146,104,72,67,43,131,1162
305,19,23,34,31,39,38,14,219,185,20,128,38,44,738,399,499,387,213,148,110,98,95,105,3219,6,0,3,0,3,19,14,8,12,6,3,4,5,5,1738,1830,260,34,188,121,163,1011,914,1302,2634,2598,3334,2609,3897,2488,2090,23641,10,0,3,3,3,7,5,24,128,219,453,438,1229,1534,284,4337,3,0,6,4,4,23,17,38,106,78,74,63,113,82,40,643,8,4,7,3,6,14,24,69,312,578,756,926,2059,963,322,6048,0,0,3,0,0,5,3,9,49,89,146,152,338,237,53,1073,14,3,6,7,23,18,68,126,431,549,170,1771,442,310,230,4164,4,7,7,14,23,23,49,59,120,70,53,77,54,43,47,657,0,0,0,0,4,0,3,3,30,25,14,72,19,11,30,217,0,0,0,0,0,0,0,0,17,15,14,32,61,44,25,208,40,3,32,12,25,62,56,68,173,137,65,62,54,40,72,907
306,59,44,44,17,33,5,39,292,195,26,314,115,84,2383,971,903,567,169,119,69,44,26,270,6248,3,0,18,0,7,60,32,22,28,7,6,3,0,3,2124,2313,328,38,446,234,294,3039,1906,2406,3847,3112,2524,1162,1213,381,2845,23765,18,7,19,6,10,29,31,118,568,868,1086,648,744,308,493,4964,0,0,10,3,3,31,36,110,217,156,108,45,42,26,68,855,9,13,20,10,9,38,91,253,1371,1378,1153,583,615,137,399,6079,3,0,3,0,0,9,15,46,185,200,214,127,117,48,99,1074,13,12,21,9,32,60,269,442,1238,774,223,443,100,36,306,3980,5,0,12,29,36,92,138,172,273,145,39,40,17,3,93,1100,4,0,7,3,10,14,30,53,115,64,22,45,13,4,74,453,0,0,0,3,3,4,5,6,45,47,36,27,28,7,65,266,53,16,90,54,58,295,245,231,396,138,54,30,15,6,259,1935
307,29,21,19,13,11,7,26,179,97,10,198,62,34,2023,578,547,278,68,39,15,19,15,170,4152,4,0,4,3,0,56,17,22,9,3,0,0,0,0,974,1093,293,37,372,154,162,2631,1339,1632,2273,1552,1057,492,468,237,1503,14205,36,6,31,5,21,42,54,119,362,498,561,289,322,125,410,2895,0,0,3,3,3,13,17,55,99,66,40,15,18,3,26,365,12,3,20,19,18,52,109,231,970,882,610,296,282,70,338,3905,0,0,3,3,3,5,12,36,109,117,102,46,47,17,57,556,8,9,19,16,28,62,169,309,836,474,108,248,55,21,215,2573,0,0,3,10,20,50,81,67,114,53,9,6,7,5,56,477,3,0,5,0,6,6,13,27,69,44,12,13,0,0,27,228,0,0,0,0,0,3,0,11,23,21,25,7,9,7,48,167,20,3,33,25,23,186,133,123,195,52,32,11,7,5,125,982
308,24,36,36,31,25,11,41,250,149,19,257,82,62,2433,816,843,422,111,67,39,37,29,233,5597,6,0,6,0,0,60,13,17,10,13,0,4,0,0,1872,2010,284,40,349,156,171,2887,1426,1717,2687,2461,2281,1790,1957,647,2616,21477,26,3,5,5,9,24,41,79,314,626,1009,726,1316,723,578,5498,4,3,4,3,5,8,22,28,98,98,93,49,57,18,49,530,14,3,15,7,7,29,55,133,846,1279,1229,1091,1288,315,525,6843,8,0,3,0,0,3,6,24,124,196,216,181,263,76,116,1221,20,11,12,8,19,33,142,294,1190,1235,320,1517,282,97,400,5572,3,0,11,8,17,51,57,115,174,75,43,53,19,5,64,698,0,0,0,6,3,8,7,40,98,98,28,81,28,5,72,481,3,0,0,0,0,0,3,5,27,39,42,30,51,26,62,305,21,5,25,24,28,168,143,150,249,107,51,27,19,6,151,1175
309,87,69,77,32,51,20,59,468,615,81,754,250,215,5896,2730,2927,1849,619,372,242,217,222,673,17667,16,0,20,4,4,135,61,58,27,19,13,8,3,10,3408,3778,834,132,1008,508,633,7101,4709,5913,8991,6786,6009,3013,3240,1225,4943,55049,52,16,26,11,23,39,82,193,968,1776,2460,1529,2062,1167,939,11334,9,5,19,20,19,76,115,277,642,462,285,169,183,92,196,2567,44,21,38,14,18,111,174,510,3087,3581,3014,1708,2037,622,986,15959,4,3,9,5,0,19,43,91,373,450,490,278,335,111,201,2413,45,27,48,36,87,130,556,1054,3224,2203,751,1711,472,164,665,11181,22,14,35,50,113,255,361,453,753,367,170,136,75,31,259,3083,5,0,7,9,18,27,51,83,212,133,35,91,27,7,117,831,5,0,0,0,0,4,5,19,69,81,82,40,68,18,119,527,160,41,151,102,117,463,493,446,932,425,200,120,74,61,447,4230
310,33,46,42,20,31,3,24,230,183,31,380,144,84,3292,1179,1182,518,148,61,32,16,15,249,7518,13,0,9,0,6,84,29,30,16,6,0,3,0,0,1443,1643,275,60,504,243,266,3887,2191,2525,3975,3462,3036,1361,1208,277,2079,25356,20,11,15,3,6,15,38,112,574,1249,1853,1075,1249,519,600,7338,0,0,5,11,3,37,55,100,234,148,127,65,43,25,74,924,17,10,13,8,10,38,89,217,1570,1959,1681,818,866,174,519,8004,8,7,0,0,5,11,21,49,277,359,373,188,211,65,136,1704,16,19,21,17,42,72,398,768,2574,1633,468,788,226,59,487,7587,11,8,30,36,57,153,198,258,450,199,101,55,20,11,128,1707,0,3,10,8,13,14,40,78,204,104,38,40,13,4,81,653,0,0,3,0,0,5,11,9,41,59,62,25,22,8,68,319,64,24,112,74,81,475,383,375,687,316,132,59,37,32,370,3214
311,47,45,56,14,18,7,34,252,198,30,374,122,101,3114,1184,1015,523,106,46,29,12,21,248,7126,10,0,6,3,6,66,26,33,11,10,0,8,0,0,1369,1548,311,50,470,228,290,3689,2156,2497,4510,3534,3138,1336,1101,282,2157,25755,21,11,14,3,3,17,53,94,680,1445,2025,1179,1272,518,664,7988,6,0,6,7,8,27,49,115,292,218,149,78,57,27,101,1152,14,4,11,10,10,29,101,258,1835,2278,1839,892,959,218,663,9120,0,4,0,3,8,7,25,65,238,374,384,183,202,48,145,1692,23,15,21,23,54,78,432,784,2617,1580,555,791,249,63,592,7873,5,10,34,32,66,136,216,282,501,234,83,47,23,7,169,1843,3,3,0,10,9,15,74,82,181,117,44,49,21,5,116,729,3,0,3,5,3,9,0,15,58,73,77,44,38,17,95,430,63,23,124,63,91,482,407,333,678,318,143,74,37,21,394,3267
