SA4_CODE_2016,C16_F_CL_C_I_II_15_19,C16_F_CL_C_I_II_20_24,C16_F_CL_C_I_II_25_34,C16_F_CL_C_I_II_35_44,C16_F_CL_C_I_II_45_54,C16_F_CL_C_I_II_55_64,C16_F_CL_C_I_II_65_74,C16_F_CL_C_I_II_75_84,C16_F_CL_C_I_II_85_ov,C16_F_CL_C_I_II_Tot,C16_F_CL_CL_nfd_15_19,C16_F_CL_CL_nfd_20_24,C16_F_CL_CL_nfd_25_34,C16_F_CL_CL_nfd_35_44,C16_F_CL_CL_nfd_45_54,C16_F_CL_CL_nfd_55_64,C16_F_CL_CL_nfd_65_74,C16_F_CL_CL_nfd_75_84,C16_F_CL_CL_nfd_85_ov,C16_F_CL_CL_nfd_Tot,C16_F_CL_T_15_19,C16_F_CL_T_20_24,C16_F_CL_T_25_34,C16_F_CL_T_35_44,C16_F_CL_T_45_54,C16_F_CL_T_55_64,C16_F_CL_T_65_74,C16_F_CL_T_75_84,C16_F_CL_T_85_ov,C16_F_CL_T_Tot,C16_F_LE_ID_15_19,C16_F_LE_ID_20_24,C16_F_LE_ID_25_34,C16_F_LE_ID_35_44,C16_F_LE_ID_45_54,C16_F_LE_ID_55_64,C16_F_LE_ID_65_74,C16_F_LE_ID_75_84,C16_F_LE_ID_85o,C16_F_LE_ID_Tot,C16_F_LE_NS_15_19,C16_F_LE_NS_20_24,C16_F_LE_NS_25_34,C16_F_LE_NS_35_44,C16_F_LE_NS_45_54,C16_F_LE_NS_55_64,C16_F_LE_NS_65_74,C16_F_LE_NS_75_84,C16_F_LE_NS_85_ov,C16_F_LE_NS_T,C16_F_Tot_15_19_yrs,C16_F_Tot_20_24_yrs,C16_F_Tot_25_34_yrs,C16_F_Tot_35_44_yrs,C16_F_Tot_45_54_yrs,C16_F_Tot_55_64_yrs,C16_F_Tot_65_74_yrs,C16_F_Tot_75_84_yrs,C16_F_Tot_85o,C16_F_T_T,C06_P_Post_Deg_15_19_yrs,C06_P_Post_Deg_20_24_yrs,C06_P_Post_Deg_25_34_yrs,C06_P_Post_Deg_35_44_yrs,C06_P_Post_Deg_45_54_yrs,C06_P_Post_Deg_55_64_yrs,C06_P_Post_Deg_65_74_yrs,C06_P_Post_Deg_75_84_yrs,C06_P_Post_Deg_85o,C06_P_Post_Deg_Tot,C06_P_GrDip_GrCe_15_19,C06_P_GrDip_GrCe_20_24,C06_P_GrDip_GrCe_25_34,C06_P_GrDip_GrCe_35_44,C06_P_GrDip_GrCe_45_54,C06_P_GrDip_GrCe_55_64,C06_P_GrDip_GrCe_65_74,C06_P_GrDip_GrCe_75_84,C06_P_GrDip_GrCe_85ov,C06_P_GrDip_GrCe_Tot,C06_P_BD_15_19,C06_P_BD_20_24,C06_P_BD_25_34,C06_P_BD_35_44,C06_P_BD_45_54,C06_P_BD_55_64,C06_P_BD_65_74,C06_P_BD_75_84,C06_P_BD_85o,C06_P_BD_Tot,C06_P_AdD_DL_15_19,C06_P_AdD_DL_20_24,C06_P_AdD_DL_25_34,C06_P_AdD_DL_35_44,C06_P_AdD_DL_45_54,C06_P_AdD_DL_55_64,C06_P_AdD_DL_65_74,C06_P_AdD_DL_75_84,C06_P_AdD_DL_85o,C06_P_AdD_DL_Tot,C06_P_CL_C_III_IV_15_19,C06_P_CL_C_III_IV_20_24,C06_P_CL_C_III_IV_25_34,C06_P_CL_C_III_IV_35_44,C06_P_CL_C_III_IV_45_54,C06_P_CL_C_III_IV_55_64,C06_P_CL_C_III_IV_65_74,C06_P_CL_C_III_IV_75_84,C06_P_CL_C_III_IV_85_ov,C06_P_CL_C_III_IV_Tot,C06_P_CL_C_I_II_15_19,C06_P_CL_C_I_II_20_24,C06_P_CL_C_I_II_25_34,C06_P_CL_C_I_II_35_44,C06_P_CL_C_I_II_45_54,C06_P_CL_C_I_II_55_64,C06_P_CL_C_I_II_65_74,C06_P_CL_C_I_II_75_84,C06_P_CL_C_I_II_85_ov,C06_P_CL_C_I_II_Tot,C06_P_CL_CL_nfd_15_19,C06_P_CL_CL_nfd_20_24,C06_P_CL_CL_nfd_25_34,C06_P_CL_CL_nfd_35_44,C06_P_CL_CL_nfd_45_54,C06_P_CL_CL_nfd_55_64,C06_P_CL_CL_nfd_65_74,C06_P_CL_CL_nfd_75_84,C06_P_CL_CL_nfd_85_ov,C06_P_CL_CL_nfd_Tot,C06_P_CL_T_15_19,C06_P_CL_T_20_24,C06_P_CL_T_25_34,C06_P_CL_T_35_44,C06_P_CL_T_45_54,C06_P_CL_T_55_64,C06_P_CL_T_65_74,C06_P_CL_T_75_84,C06_P_CL_T_85_ov,C06_P_CL_T_Tot,C06_P_LE_ID_15_19,C06_P_LE_ID_20_24,C06_P_LE_ID_25_34,C06_P_LE_ID_35_44,C06_P_LE_ID_45_54,C06_P_LE_ID_55_64,C06_P_LE_ID_65_74,C06_P_LE_ID_75_84,C06_P_LE_ID_85o,C06_P_LE_ID_Tot,C06_P_LE_NS_15_19,C06_P_LE_NS_20_24,C06_P_LE_NS_25_34,C06_P_LE_NS_35_44,C06_P_LE_NS_45_54,C06_P_LE_NS_55_64,C06_P_LE_NS_65_74,C06_P_LE_NS_75_84,C06_P_LE_NS_85_ov,C06_P_LE_NS_T,C06_P_Tot_15_19_yrs,C06_P_Tot_20_24_yrs,C06_P_Tot_25_34_yrs,C06_P_Tot_35_44_yrs,C06_P_Tot_45_54_yrs,C06_P_Tot_55_64_yrs,C06_P_Tot_65_74_yrs,C06_P_Tot_75_84_yrs,C06_P_Tot_85o,C06_P_T_T,C11_P_Post_Deg_15_19_yrs,C11_P_Post_Deg_20_24_yrs,C11_P_Post_Deg_25_34_yrs,C11_P_Post_Deg_35_44_yrs,C11_P_Post_Deg_45_54_yrs,C11_P_Post_Deg_55_64_yrs,C11_P_Post_Deg_65_74_yrs,C11_P_Post_Deg_75_84_yrs,C11_P_Post_Deg_85o,C11_P_Post_Deg_Tot,C11_P_GrDip_GrCe_15_19,C11_P_GrDip_GrCe_20_24,C11_P_GrDip_GrCe_25_34,C11_P_GrDip_GrCe_35_44,C11_P_GrDip_GrCe_45_54,C11_P_GrDip_GrCe_55_64,C11_P_GrDip_GrCe_65_74,C11_P_GrDip_GrCe_75_84,C11_P_GrDip_GrCe_85ov,C11_P_GrDip_GrCe_Tot,C11_P_BD_15_19,C11_P_BD_20_24,C11_P_BD_25_34,C11_P_BD_35_44,C11_P_BD_45_54,C11_P_BD_55_64,C11_P_BD_65_74,C11_P_BD_75_84,C11_P_BD_85o,C11_P_BD_Tot
406,36,88,202,153,83,71,35,6,5,673,16,49,97,156,132,129,61,26,6,667,141,503,1289,1136,991,754,272,85,21,5189,3,14,29,28,37,24,37,20,3,193,307,268,550,470,611,643,555,448,288,4147,470,1095,3449,3033,2921,2535,1402,681,357,15948,0,4,72,91,103,70,17,4,0,354,0,6,75,138,170,95,29,9,4,524,0,342,1183,846,647,380,108,31,21,3565,8,95,414,669,755,488,173,74,19,2691,158,813,2059,2473,2228,1473,818,317,55,10396,114,249,302,158,94,48,12,3,0,985,16,102,243,194,175,119,43,18,0,908,288,1166,2603,2820,2500,1642,874,341,59,12289,27,58,139,164,174,123,80,31,11,805,700,572,1150,1261,1209,1076,953,893,308,8116,1027,2241,5632,5994,5549,3870,2229,1381,416,28348,0,11,155,128,96,116,40,5,0,546,0,11,91,136,150,160,41,4,0,584,3,357,1414,1105,700,533,192,71,16,4383
407,124,230,369,336,265,230,120,23,6,1709,56,113,251,372,392,380,299,104,31,1996,541,1302,2653,2593,2761,2175,1143,305,100,13568,7,14,60,51,64,100,99,64,39,487,541,304,656,747,1076,1203,1505,1211,881,8132,1110,2225,6083,6478,6991,6759,4973,2256,1201,38077,3,6,79,173,193,206,82,39,7,783,0,10,143,241,362,215,68,18,4,1060,3,479,1742,1508,1551,1188,516,235,50,7266,11,201,825,1415,1839,1555,697,336,67,6955,335,1717,3733,4523,4196,3008,1651,846,140,20143,207,410,485,340,238,152,59,14,0,1911,62,137,486,505,423,359,151,78,10,2212,593,2266,4705,5372,4869,3515,1864,938,153,24275,36,127,283,391,394,364,212,143,27,1969,1232,693,1496,2072,2049,2144,2192,2446,1011,15350,1880,3778,9276,11174,11252,9187,5634,4160,1321,57661,0,4,199,244,240,302,190,52,14,1235,0,8,149,270,363,390,163,30,4,1380,3,431,2144,2004,1607,1655,959,320,95,9223
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,3,4,0,0,4,0,0,0,0,11,0,0,3,0,13,9,3,0,0,28,13,13,28,14,34,33,9,0,0,137,0,0,5,0,0,4,0,0,0,14,17,17,44,41,48,28,19,6,0,219,26,42,153,92,129,92,47,10,4,604,0,0,17,10,4,5,3,0,0,49,0,0,9,5,3,3,0,0,0,15,0,39,95,42,20,28,3,0,0,231,3,14,28,27,19,24,0,0,0,128,5,31,93,71,51,65,23,4,3,352,5,8,5,7,4,3,0,0,0,32,3,9,6,4,9,5,0,0,0,34,13,49,103,85,60,75,23,4,3,416,0,4,7,12,4,7,0,0,0,34,27,32,54,52,54,48,27,12,15,324,43,147,311,235,170,188,68,21,16,1188,0,0,29,15,9,4,4,0,0,66,0,0,10,4,0,8,0,0,0,22,0,24,106,53,22,25,11,0,0,239
501,247,232,326,279,234,177,89,21,7,1603,40,119,241,376,454,440,268,77,23,2031,630,1304,2754,2787,2649,1916,880,210,74,13194,7,16,72,67,79,107,106,72,14,539,588,341,854,955,1103,1310,1287,1039,599,8072,1273,2245,7096,8158,7554,6608,4037,1949,839,39759,0,0,94,195,268,202,67,22,7,843,0,22,176,324,345,169,59,12,3,1109,3,377,1872,2131,1908,1072,501,168,32,8058,58,305,920,1527,1864,1224,598,235,36,6775,490,1543,3618,4491,4041,2447,1231,530,90,18472,204,292,308,242,206,125,45,18,0,1451,72,160,424,498,463,307,114,53,7,2088,771,1988,4352,5231,4711,2887,1388,594,96,22016,28,69,247,344,371,298,179,100,19,1650,1094,659,1456,1913,1867,1618,1492,1569,591,12255,1950,3424,9110,11662,11337,7471,4276,2692,783,52706,0,8,186,314,330,293,154,38,4,1325,0,17,228,428,385,315,96,26,4,1490,0,358,2376,2951,2261,1721,879,281,60,10885
502,100,96,153,115,112,85,54,22,6,735,21,65,145,223,219,254,211,81,24,1226,310,749,1466,1386,1315,1109,631,220,55,7244,6,13,22,42,63,60,83,57,11,356,244,180,397,442,526,672,822,745,385,4414,613,1380,3557,3797,3731,3309,2488,1441,547,20866,0,0,42,69,92,57,31,12,4,310,0,11,53,87,96,59,30,7,3,340,0,127,516,632,590,474,312,136,22,2815,37,128,321,631,684,669,482,182,29,3168,191,657,1374,1854,1887,1485,1255,584,86,9364,86,125,98,90,77,61,27,11,4,585,24,61,124,163,178,179,110,43,13,900,300,840,1599,2111,2143,1728,1395,635,99,10841,15,49,102,146,149,168,160,94,15,892,586,324,607,956,998,1213,1272,1315,408,7678,941,1487,3237,4628,4750,4374,3680,2374,580,26042,0,9,85,149,150,109,67,23,4,593,0,9,72,145,154,123,55,15,0,577,4,207,881,986,833,665,446,200,34,4247
503,66,80,74,75,64,62,60,21,18,525,14,56,146,203,246,243,222,90,53,1273,186,571,1096,802,848,708,508,208,123,5040,16,38,136,89,92,109,123,58,50,709,342,661,1794,945,851,852,827,788,677,7748,616,4076,13924,10192,9155,7079,4499,2364,1332,53242,0,87,1562,2260,2161,1435,536,216,37,8296,3,52,704,897,910,475,152,56,16,3273,20,2921,8187,6837,5669,3309,1325,725,215,29201,104,972,1728,2070,2335,1827,980,499,158,10667,189,940,1755,1611,1482,1071,661,400,152,8254,74,153,196,123,101,71,32,14,6,771,38,146,299,307,345,258,134,75,42,1633,306,1242,2251,2037,1928,1397,825,491,199,10661,40,130,318,358,353,281,220,163,73,1932,1304,1870,2833,2225,2222,1982,1508,1709,1247,16916,1774,7273,17578,16676,15575,10712,5548,3854,1951,80946,0,155,2969,2876,2650,1945,873,313,67,11843,0,98,924,1163,1117,741,267,80,26,4415,9,3287,11352,7943,6432,4489,2053,886,290,36748
504,215,224,356,281,249,170,86,26,4,1619,40,133,387,538,591,497,318,118,31,2654,608,1685,3787,3199,2972,2075,924,286,80,15617,16,41,192,149,160,179,133,61,25,952,557,665,1538,1397,1367,1253,1261,1050,809,9889,1303,4335,14396,12677,10270,7492,4262,2027,1058,57816,0,23,415,632,610,402,111,52,7,2242,6,48,428,534,481,257,104,14,3,1859,18,1289,4401,3844,2891,1653,610,219,67,14984,180,793,2307,2812,2620,1726,734,310,53,11542,633,2079,4619,5684,5183,3508,1780,712,144,24355,199,341,426,317,241,133,35,6,3,1702,93,193,585,698,588,387,131,61,21,2763,927,2610,5633,6697,6014,4030,1951,783,169,28813,51,126,360,514,509,378,218,109,30,2303,1668,1389,2727,3111,2695,2400,1905,1824,687,18406,2842,6278,16266,18139,15825,10840,5634,3304,1015,80149,0,69,1002,1027,797,612,242,46,12,3806,3,42,583,781,649,389,137,30,3,2620,10,1495,5937,5170,3478,2332,1018,318,87,19843
505,395,348,615,588,510,381,200,72,21,3133,92,295,813,1204,1330,1124,769,291,117,6036,1268,3077,7005,6369,6260,4130,2085,734,279,31205,35,105,389,342,368,384,336,178,65,2205,1025,1098,2854,2464,2450,2370,2339,2121,1580,18303,2596,9296,31597,29012,23923,16366,9444,4664,2333,129231,0,63,1237,1860,1728,968,323,108,22,6302,4,121,1102,1418,1207,615,190,63,9,4728,28,3836,11848,9998,7823,4316,1583,635,141,40216,311,2034,5218,6823,6579,4529,1941,839,173,28461,1272,4455,9924,11781,10652,7139,3703,1702,371,50996,450,711,811,632,529,296,91,56,9,3581,178,485,1250,1393,1254,858,409,202,32,6067,1893,5650,11986,13812,12433,8294,4201,1961,410,60643,83,307,891,1199,1188,858,481,285,102,5393,3554,2596,4773,5673,5331,4501,3968,3888,1635,35918,5884,14613,37055,40780,36281,24090,12688,7784,2491,181656,0,165,2756,3123,2503,1531,573,179,31,10851,0,157,1533,2053,1695,1023,316,81,17,6879,17,4467,16569,14312,9642,6207,2528,932,237,54923
506,397,418,593,485,425,334,194,49,13,2906,95,246,669,934,984,865,584,251,93,4734,1236,3114,6367,5348,4797,3605,1800,564,215,27046,18,131,365,297,286,290,293,161,61,1897,992,1321,3033,2352,2181,2328,2239,2107,1700,18251,2501,9424,30843,24411,18532,14064,8212,4275,2332,114596,0,117,1442,1754,1553,954,301,90,14,6234,8,118,859,1008,1008,553,154,53,9,3766,40,4030,10581,7379,5854,3654,1341,576,138,33591,375,2518,4382,4871,5205,3620,1640,697,175,23481,1262,4307,8753,9376,9270,6954,3320,1541,334,45116,396,728,744,522,439,269,96,43,9,3249,151,449,1148,1103,1062,781,275,153,39,5171,1808,5492,10647,10999,10766,8000,3685,1748,382,53527,109,283,707,892,932,766,457,270,80,4503,3448,3124,5064,5142,5072,4506,3711,4011,1940,36020,5782,15686,33687,32055,30387,22048,11300,7448,2738,161126,0,281,3834,3129,2179,1435,577,128,34,11592,3,170,1301,1398,1285,860,300,77,9,5411,37,4856,16291,10887,7306,4977,2137,803,214,47499
507,337,405,566,446,366,306,144,46,16,2627,102,219,586,815,908,762,537,214,88,4233,1090,2815,5771,4891,4677,3082,1477,527,215,24541,10,67,214,239,305,289,244,113,65,1544,896,1000,2339,1973,2059,1988,1890,1924,1466,15536,2193,7386,22626,21177,18112,12976,7280,3916,2159,97823,0,66,834,1556,1618,1032,310,90,16,5520,0,87,640,1013,988,437,151,51,7,3378,21,2595,7349,7000,5814,3193,1282,564,107,27926,204,1328,3186,4522,4595,2992,1370,690,151,19035,949,3191,7457,8508,7364,4988,2861,1374,284,36974,324,598,556,463,339,218,73,36,0,2598,125,351,874,977,938,584,282,151,29,4310,1400,4140,8887,9948,8639,5787,3213,1553,310,43875,72,231,613,878,843,631,394,231,62,3963,2564,2098,3825,4589,4328,3538,3394,3432,1362,29124,4269,10543,25341,29507,26811,17602,10117,6613,2022,132826,0,109,1716,2317,2177,1518,580,144,15,8585,0,129,1023,1395,1274,842,267,85,14,5034,24,3234,10884,9624,7044,4756,1943,782,206,38496
509,163,137,235,192,158,146,80,17,7,1125,34,74,148,265,295,323,196,53,17,1417,381,767,1731,1654,1719,1507,679,166,50,8654,4,19,52,45,69,83,81,59,13,440,399,280,676,772,1044,1233,1237,860,459,6969,827,1487,4699,5091,5507,5369,3478,1633,657,28750,0,3,67,164,193,160,77,28,4,685,0,18,181,221,282,142,43,19,3,913,0,432,1612,1587,1409,948,412,174,31,6608,24,211,790,1241,1591,1214,562,206,42,5875,369,1075,2419,3092,3020,2163,1092,386,75,13691,230,254,234,201,157,95,49,16,3,1239,59,121,317,398,357,263,88,35,9,1640,655,1450,2966,3691,3537,2520,1228,441,87,16572,21,35,165,227,296,288,161,71,18,1285,874,513,1121,1668,1785,1765,1455,1422,536,11148,1577,2674,6896,8804,9091,7030,3934,2363,720,43090,0,7,109,211,254,247,121,31,10,993,0,25,178,297,319,262,78,14,8,1192,3,321,1765,1992,1538,1286,670,242,49,7862
510,74,134,249,163,89,52,4,0,0,769,15,48,174,171,145,90,16,3,0,662,174,587,1668,1180,782,426,73,11,3,4909,0,8,56,36,28,27,3,0,0,163,423,475,1411,1026,1003,637,263,91,34,5361,613,1478,5940,4467,3187,1970,574,135,40,18408,0,5,143,175,108,68,12,0,0,519,0,19,201,158,127,46,7,0,0,557,0,341,1525,1050,613,330,41,10,4,3911,11,166,647,761,607,300,60,11,0,2564,154,806,2555,2405,1847,745,191,46,9,8758,101,186,229,138,82,33,15,0,0,785,39,69,225,209,139,57,12,4,0,747,291,1059,3006,2755,2072,825,213,56,11,10289,13,47,126,158,143,77,20,7,0,590,1024,1071,2488,2526,2114,1133,429,156,56,10996,1345,2698,8140,7575,5782,2786,785,232,74,29426,0,18,293,276,206,131,30,3,0,964,0,17,280,235,174,111,23,0,0,832,3,473,2588,1769,956,529,100,19,3,6438
511,139,168,229,176,146,103,53,14,0,1028,31,79,176,253,213,220,102,44,11,1118,355,775,1748,1497,1430,944,378,119,20,7267,4,7,36,47,47,46,50,18,9,272,487,403,1049,947,1004,962,765,493,212,6325,868,1665,5275,4905,4419,3416,1841,847,279,23514,0,12,126,179,171,95,21,7,0,611,0,40,196,191,207,71,18,5,4,723,4,470,1761,1437,933,521,176,65,14,5378,25,217,836,1086,1072,643,255,69,15,4218,293,1260,3140,3378,2869,1625,749,249,39,13608,177,237,257,226,162,60,22,8,0,1150,39,121,312,341,243,150,55,21,0,1286,514,1622,3714,3951,3266,1831,827,274,40,16047,32,67,185,251,271,178,81,48,3,1112,1075,872,1985,2309,1873,1571,1303,905,330,12215,1640,3295,8812,9399,7786,4920,2681,1370,410,40311,0,21,261,254,206,132,40,7,0,924,0,28,238,273,214,156,35,7,0,956,0,508,2022,1860,1167,727,294,82,19,6681
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,3,5,0,3,0,0,0,0,22,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,8,6,0,0,0,0,15,0,0,7,7,7,0,0,0,0,17,0,7,33,40,16,8,0,0,0,108,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,39,39,16,13,0,0,0,116,0,0,4,4,5,0,0,0,0,12,0,13,17,16,11,3,0,0,0,49,0,21,67,71,44,16,0,0,0,223,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,20
599,0,4,4,4,3,7,4,0,0,37,0,9,14,5,3,17,9,0,0,63,6,37,76,40,44,78,31,3,0,317,0,0,3,0,3,4,0,3,0,16,24,62,157,107,110,82,56,13,3,613,28,155,440,223,218,263,136,25,7,1493,0,6,30,28,18,20,0,0,0,90,0,6,13,19,3,10,0,0,0,49,0,73,227,97,51,67,19,3,0,542,0,33,93,58,74,72,23,6,0,353,16,85,224,161,194,165,78,3,0,937,10,23,18,12,10,9,0,0,0,82,3,10,14,13,23,16,3,0,0,83,28,119,259,185,229,189,84,3,0,1100,3,9,22,17,23,19,10,0,0,103,34,96,164,174,132,170,83,16,4,890,66,337,804,576,526,545,223,34,9,3126,0,6,57,37,25,9,5,0,0,143,0,3,16,20,14,15,3,0,0,78,0,88,302,149,78,106,25,0,0,753
601,140,292,403,272,234,187,104,24,15,1679,44,123,281,376,407,490,299,148,92,2264,404,1564,3251,2679,2588,2123,900,352,176,14033,7,19,78,76,113,136,184,115,43,779,563,446,927,905,1067,1292,1394,1190,705,8493,1017,3449,10671,10280,9706,8851,5524,2802,1321,53616,3,24,573,997,1172,796,304,148,39,4045,0,37,380,718,725,467,126,50,13,2517,16,1739,4856,4172,4229,2498,985,566,117,19169,39,482,1573,2285,2494,2083,1058,610,158,10774,422,2157,4387,4966,4733,3028,1753,961,183,22596,244,505,469,312,213,116,67,33,3,1966,56,207,428,487,568,374,200,114,39,2466,722,2872,5280,5763,5511,3517,2015,1111,227,27022,42,113,310,389,462,376,287,174,39,2206,1680,1194,1911,2234,2457,2396,2340,2740,1179,18131,2508,6457,14877,16564,17054,12134,7112,5395,1765,83861,0,81,1116,1420,1452,1210,540,196,46,6062,0,81,618,855,905,717,204,73,24,3476,3,1588,5667,5071,4403,3555,1510,662,245,22710
602,98,209,293,221,205,150,77,16,9,1277,46,107,202,252,320,356,227,95,35,1650,321,1026,1961,1841,1875,1533,754,209,76,9595,3,21,36,57,44,68,88,49,25,391,464,352,643,646,827,976,1202,893,482,6482,807,1990,5257,5554,5798,5494,3800,1794,750,31243,0,5,145,321,398,350,120,24,3,1374,0,13,148,216,278,202,69,23,3,939,8,752,2115,2015,2116,1168,466,223,67,8930,19,263,853,1229,1459,1194,644,276,89,6024,293,1385,3023,3745,3558,2396,1330,625,155,16507,187,377,324,230,199,102,42,20,0,1473,31,99,283,338,332,272,118,69,18,1570,508,1862,3628,4309,4090,2771,1487,714,181,19547,18,88,196,260,324,283,181,86,21,1463,1031,636,1070,1424,1510,1593,1779,1892,752,11687,1586,3619,8150,9773,10183,7557,4747,3243,1113,49968,0,22,310,419,482,505,240,45,19,2036,0,16,196,310,338,322,114,33,3,1328,5,623,2436,2422,2180,1703,800,283,69,10514
603,23,56,68,54,58,34,19,4,0,315,11,18,46,76,84,101,74,11,0,416,64,191,457,503,480,452,212,48,13,2415,0,3,11,12,15,25,25,13,4,108,123,71,123,207,246,350,394,221,90,1816,193,333,1064,1380,1599,1764,1267,439,133,8177,0,0,21,76,102,96,55,10,3,369,0,0,28,48,74,82,21,7,0,256,0,64,284,411,445,393,153,44,9,1808,4,22,141,277,392,407,179,42,7,1480,61,285,694,911,949,705,306,115,18,4049,26,71,70,70,58,26,7,5,0,330,7,27,72,79,90,86,32,9,0,401,96,377,833,1064,1096,816,340,131,21,4773,3,18,55,62,94,84,39,21,0,380,260,128,306,449,514,533,490,354,89,3122,361,608,1676,2381,2715,2418,1278,614,138,12181,0,3,41,110,133,158,95,23,3,559,0,3,26,87,84,106,41,8,0,354,0,45,320,522,528,562,296,72,10,2361
604,119,201,250,167,168,113,60,15,11,1096,33,73,164,200,287,271,144,61,14,1246,294,941,1795,1561,1669,1279,499,134,41,8208,0,15,39,26,53,57,49,54,13,316,331,184,396,426,653,830,985,812,385,5007,642,1474,3805,3828,4352,4078,2684,1414,561,22833,0,3,64,102,170,133,47,18,0,537,0,3,68,134,174,149,36,14,3,587,3,337,1026,1077,1229,706,285,157,33,4859,15,148,611,893,1083,856,466,214,43,4330,297,1144,2626,3261,3082,1926,1065,419,76,13897,156,276,274,224,171,88,28,9,3,1226,36,114,231,282,294,172,100,39,9,1275,487,1537,3128,3765,3549,2183,1183,463,88,16389,13,59,137,233,235,190,138,69,13,1093,783,321,743,1074,1131,1293,1509,1513,622,8986,1295,2399,5784,7277,7572,5518,3671,2445,800,36779,0,4,129,172,226,194,94,28,3,847,0,12,97,183,215,200,70,26,6,797,0,264,1328,1208,1251,1083,464,172,65,5841
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,12,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0,0,0,9,0,0,0,3,7,0,0,0,0,10,0,0,13,13,7,7,0,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,10,15,7,7,0,0,0,40,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,3,20,31,15,10,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,5,3,0,0,0,0,0,7
699,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,3,0,0,0,11,4,4,11,4,6,9,0,0,0,40,0,0,0,0,0,3,0,0,0,3,8,7,9,7,17,11,8,4,0,61,7,17,47,35,38,46,18,7,0,208,0,0,3,10,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,4,0,9,35,13,13,11,3,0,0,89,0,0,18,8,3,7,0,3,0,37,0,13,26,23,17,8,0,0,0,91,0,6,0,0,0,0,0,0,0,6,0,3,0,3,9,0,0,0,0,17,4,17,33,22,24,12,0,0,0,116,0,0,3,0,8,0,0,0,0,7,6,11,17,12,19,16,11,7,4,105,14,36,111,69,63,42,18,10,4,369,0,0,14,3,8,3,0,0,0,31,0,0,0,3,0,0,0,0,0,10,0,4,35,12,12,26,3,0,0,91
701,112,135,215,133,119,84,27,0,0,831,17,84,224,231,248,173,87,27,5,1093,321,968,2342,1756,1430,827,280,57,13,7994,3,26,85,72,57,48,31,21,4,346,493,588,1637,1191,1064,918,544,245,101,6769,832,2455,9753,7696,5894,4092,1743,530,150,33137,0,16,300,571,621,403,90,17,0,2021,0,15,311,430,439,211,45,6,3,1450,3,642,2853,2124,1794,981,255,72,17,8744,19,293,1270,1636,1342,828,222,59,7,5669,258,1341,3473,3469,2495,1607,555,145,14,13359,163,302,369,203,180,78,9,3,3,1316,33,117,302,319,269,153,42,9,0,1239,454,1758,4151,3986,2946,1838,604,160,22,15908,23,91,241,276,237,158,54,22,3,1109,1398,1139,2416,2462,2277,1488,753,406,90,12424,1894,3950,11550,11488,9648,5905,2013,743,139,47330,0,34,716,741,743,545,192,25,7,2997,0,21,398,519,539,336,81,8,0,1909,11,771,3923,2863,1976,1368,446,105,23,11486
