SA4_CODE_2016,C11_CF_LFns_N,C11_CF_LFns_1_149,C11_CF_LFns_150_299,C11_CF_LFns_300_399,C11_CF_LFns_400_499,C11_CF_LFns_500_649,C11_CF_LFns_650_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000_more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_149,C11_C_f_c_T_Fi_150_299,C11_C_f_c_T_Fi_300_399,C11_C_f_c_T_Fi_400_499,C11_C_f_c_T_Fi_500_649,C11_CF_c_T_Fi_650_799,C11_CF_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_3999,C11_CF_c_T_Fi_4000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_149,C11_1PF_F_150_299,C11_1PF_F_300_399,C11_1PF_F_400_499,C11_1PF_F_500_649,C11_1PF_F_650_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_149,C11_1PF_P_150_299,C11_1PF_P_300_399,C11_1PF_P_400_499,C11_1PF_P_500_649,C11_1PF_P_650_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_149,C11_1PF_A_150_299,C11_1PF_A_300_399,C11_1PF_A_400_499,C11_1PF_A_500_649,C11_1PF_A_650_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_149,C11_1PF_U_150_299,C11_1PF_U_300_399,C11_1PF_U_400_499,C11_1PF_U_500_649,C11_1PF_U_650_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_299,C11_1PF_N_lf_Fi_300_399,C11_1PF_N_lf_Fi_400_499,C11_1PF_N_lf_Fi_500_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_149,C11_1PF_LFns_150_299,C11_1PF_LFns_300_399,C11_1PF_LFns_400_499,C11_1PF_LFns_500_649,C11_1PF_lf_ns_Fi_650_799,C11_1PF_LFns_800_999,C11_1PF_LFns_1000_1499,C11_1PF_LFns_1500_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_lf_ns_Fi_3000_3999,C11_1PF_LFns_4000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_149,C11_1PF_TFI_150_299,C11_1PF_TFI_300_399,C11_1PF_TFI_400_499,C11_1PF_TFI_500_649,C11_1PF_T_Fi_650_799,C11_1PF_T_Fi_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_T_Fi_3000_3999,C11_1PF_TFI_4000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_149,C11_TFI_150_299,C11_TFI_300_399,C11_TFI_400_499,C11_TFI_500_649,C11_TFI_650_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_3999,C11_TFI_4000_more,C11_TFI_Ns,C11_T_T,C16_CFNC_BF_N,C16_CFNC_BF_1_149,C16_CFNC_BF_150_299,C16_CFNC_BF_300_399,C16_CFNC_BF_400_499,C16_CFNC_BF_500_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_999,C16_CFNC_BF_1000_1499,C16_CFNC_BF_1500_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999,C16_CFNC_BF_4000_mr,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_N,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_299,C16_CFNC_BPT_300_399,C16_CFNC_BPT_400_499,C16_CFNC_BPT_500_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_999,C16_CFNC_BPT_1000_1499,C16_CFNC_BPT_1500_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000mo,C16_CFNC_BPT_Ns,C16_CFNC_BPT_T,C16_CFNC_1F1P_N,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_299,C16_CFNC_1F1P_300_399,C16_CFNC_1F1P_400_499,C16_CFNC_1F1P_500_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_999
311,4,0,0,3,0,5,4,13,40,20,10,3,0,0,2108,2226,146,74,221,153,252,805,1352,2044,7119,6662,5310,3337,2854,928,5054,36308,11,21,14,26,159,42,534,637,1290,698,312,196,88,14,470,4518,7,28,73,157,551,130,597,372,481,158,68,19,14,4,254,2921,10,0,10,13,34,15,59,50,84,28,24,12,4,0,89,448,19,26,96,161,274,72,106,69,73,28,9,5,0,4,96,1048,126,103,384,628,1164,369,897,518,735,239,99,45,18,9,576,5926,10,0,5,6,8,6,4,13,12,5,0,0,0,0,247,320,180,178,590,994,2188,641,2200,1670,2682,1159,519,277,127,35,1730,15172,642,299,1280,1366,2734,5133,5718,6209,14316,11361,8968,4954,4090,1242,8944,77241,17,10,3,0,9,6,28,45,552,1184,1970,1126,914,328,132,6316,0,8,3,0,27,26,76,118,354,160,96,45,37,19,18,994,3,3,0,0,13,17,46,99
312,0,0,0,0,0,0,3,3,8,7,4,8,3,3,2288,2343,73,28,64,38,56,171,296,579,2244,2796,2369,3251,2906,1128,3921,19908,7,7,7,12,73,11,215,226,496,277,120,192,92,36,203,1969,0,19,31,66,221,44,228,122,188,55,36,24,13,0,105,1152,3,0,3,8,16,3,26,9,29,8,5,16,3,0,42,183,3,4,36,47,60,17,29,12,18,3,3,0,0,0,34,275,49,37,120,188,323,98,207,150,242,77,45,26,7,4,220,1797,0,0,0,0,7,0,3,3,3,3,0,0,0,0,88,117,64,73,193,317,703,178,717,516,982,424,215,258,114,41,696,5490,358,134,500,453,914,2126,1977,2455,5367,5215,4525,4907,4819,1761,7090,42603,26,12,0,3,17,4,36,52,365,600,900,737,855,482,107,4195,6,5,3,0,14,17,42,64,174,71,59,40,13,26,8,539,4,9,3,0,15,11,31,71
313,4,0,0,0,0,5,11,9,22,3,4,0,0,0,1506,1570,80,50,117,87,164,521,840,1464,4789,4288,3246,2168,1826,581,3360,23586,4,7,15,20,96,42,363,423,830,420,161,98,38,3,304,2837,4,17,55,129,447,123,536,326,368,109,35,19,5,0,213,2399,7,4,7,23,37,10,50,31,51,30,13,6,4,0,50,331,16,25,82,129,216,56,93,48,46,15,0,3,0,0,43,769,62,54,234,458,967,300,734,411,513,170,50,32,11,0,438,4457,0,0,3,4,6,0,3,7,11,5,3,0,0,0,160,198,93,110,393,766,1776,526,1778,1254,1822,749,272,163,63,11,1213,10990,415,217,979,1108,2236,5460,5092,5488,10381,7631,5592,3370,2762,819,6604,58156,8,9,4,3,12,10,22,40,414,754,1161,681,593,253,82,4056,0,3,11,0,14,30,60,101,329,139,85,54,30,17,12,891,3,3,7,0,14,11,48,98
314,0,0,3,0,0,0,0,7,19,9,3,8,3,0,1335,1385,55,25,64,41,77,213,425,772,3531,4177,3940,3411,3322,1143,2846,24052,3,13,9,12,59,14,222,306,778,439,179,183,61,11,238,2535,7,16,28,61,233,43,292,228,263,120,28,30,7,0,116,1478,0,3,3,4,21,0,37,24,46,34,13,10,4,0,31,238,3,13,28,42,84,20,42,17,24,11,3,3,0,0,32,321,49,37,107,196,335,125,252,177,296,100,44,13,7,3,175,1906,0,0,0,3,0,0,3,4,4,3,0,0,0,0,74,94,64,77,172,323,731,209,851,752,1409,705,261,242,84,16,669,6571,260,134,472,491,963,2054,2448,2978,7449,7145,6570,4944,4644,1576,4771,46909,4,0,0,0,7,0,13,25,278,668,1370,979,939,429,67,4791,0,3,5,0,13,17,39,62,222,93,78,39,24,31,12,631,3,0,6,0,6,16,29,58
315,0,0,0,5,0,0,12,3,16,11,0,3,0,0,767,811,67,21,85,72,89,409,368,536,1312,1054,797,779,868,371,1545,8385,4,6,13,17,67,19,118,119,214,131,66,62,25,10,115,996,0,10,39,49,103,33,94,49,65,18,6,6,0,0,57,538,0,0,7,3,8,4,9,14,12,9,3,5,0,0,28,110,6,7,36,33,33,19,15,8,19,3,4,0,0,0,18,192,33,43,180,214,191,120,180,98,132,39,16,15,9,3,138,1404,0,0,8,5,3,3,3,5,0,0,0,3,0,0,98,120,49,64,278,317,412,195,424,293,443,202,96,94,40,16,441,3366,234,99,535,458,565,1376,1223,1379,2588,2047,1671,1335,1531,647,2907,18595,60,12,4,3,31,3,51,40,259,272,429,307,489,302,59,2315,5,3,3,0,6,6,23,32,58,32,30,14,5,9,6,224,4,3,0,0,6,8,31,35
316,5,0,4,0,3,6,10,4,30,6,7,5,3,3,2886,2970,156,84,197,155,227,741,1203,2040,6709,5725,4075,3021,2577,931,5352,33175,10,12,23,36,150,62,484,483,1002,497,138,165,40,5,355,3463,4,30,105,235,770,221,788,538,556,162,49,30,12,3,364,3861,3,6,3,13,49,17,63,44,64,38,15,16,0,3,82,413,24,22,75,119,254,65,113,61,49,9,3,7,0,0,70,874,93,88,256,443,912,358,649,520,561,136,63,39,16,9,429,4568,3,0,0,3,5,3,7,7,8,3,0,0,0,0,135,186,140,161,457,851,2135,723,2110,1659,2242,846,263,254,68,18,1443,13370,767,347,1432,1410,2881,7584,7320,8765,15463,10716,7530,4886,4230,1594,10431,85354,10,3,4,0,24,14,54,69,669,1119,1614,1092,963,536,121,6307,0,13,11,4,55,54,161,236,742,287,212,105,88,129,49,2143,7,0,8,0,22,36,72,156
317,0,0,0,0,0,0,4,4,8,5,0,0,0,0,1245,1284,51,19,62,48,101,277,543,852,3012,2769,2169,1450,1376,465,2318,15518,3,3,6,18,51,24,184,225,467,275,88,76,21,3,176,1635,3,13,38,81,258,56,328,192,212,62,25,13,0,0,88,1368,0,3,7,9,25,5,26,25,22,12,9,4,0,0,32,185,6,4,31,49,98,20,41,19,16,4,0,3,0,0,20,326,37,35,122,195,446,162,394,219,302,85,23,17,6,3,187,2240,0,0,0,3,3,0,9,3,3,0,0,0,0,0,73,100,56,60,201,354,883,274,982,678,1030,447,145,117,32,8,578,5848,251,108,474,539,1140,2711,2963,3193,6489,5134,3807,2231,2138,712,4301,36186,4,10,5,0,12,5,7,29,313,573,917,618,546,265,61,3364,0,0,0,0,13,13,51,65,210,100,66,44,22,33,11,631,4,0,3,0,11,11,25,79
318,0,0,0,0,3,0,3,10,17,15,3,3,0,0,2715,2777,87,37,89,61,108,370,577,960,3670,4017,3625,2730,2683,963,4461,24440,6,12,15,17,92,34,339,399,927,537,213,166,79,10,318,3167,0,23,48,110,341,90,363,237,298,102,41,21,10,0,175,1865,0,4,7,14,33,5,39,38,67,28,13,7,3,3,57,318,11,16,68,104,157,36,47,32,35,9,0,6,0,0,56,574,52,41,219,350,612,194,457,305,446,130,54,23,15,3,363,3270,0,0,4,0,3,3,0,3,10,0,0,0,0,0,143,177,81,100,353,599,1238,355,1244,1023,1784,809,324,227,109,16,1108,9372,375,179,753,814,1538,3187,3418,4004,8798,7683,6747,4337,4246,1421,8358,55858,29,3,5,0,11,7,25,43,435,841,1460,1058,984,443,96,5443,0,3,3,0,27,26,64,86,240,109,73,40,20,17,10,734,7,3,0,3,7,10,49,90
319,3,0,0,5,0,4,3,8,17,18,7,3,0,0,2409,2487,106,44,213,186,242,1166,1548,2307,5860,4122,2796,1689,1305,421,4479,26482,13,14,24,27,127,36,356,401,628,279,75,66,19,3,271,2351,9,26,80,188,551,164,570,314,331,101,19,14,6,0,214,2581,3,3,6,20,43,16,53,29,56,14,4,5,5,0,69,343,12,28,135,196,316,77,103,55,37,11,3,3,0,0,77,1067,88,69,406,723,1309,456,1081,610,564,106,39,26,9,7,598,6088,4,3,5,5,9,6,11,12,13,0,0,0,0,0,222,292,126,138,661,1167,2367,753,2184,1422,1630,514,143,115,36,10,1440,12719,727,273,1809,1818,3130,11060,7939,8314,12488,7606,4970,2719,2171,704,9606,75334,48,30,7,3,50,23,102,120,695,879,1077,601,524,301,120,4576,6,8,9,3,54,46,148,144,469,194,92,44,34,32,27,1312,9,7,7,0,39,34,102,187
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0,0,3,0,4,4,6,3,18,7,4,0,3,3,1925,1982,134,67,137,108,179,437,737,1172,3910,4269,4041,4266,5147,2913,4379,31879,12,19,19,16,60,27,204,299,795,611,198,388,103,22,430,3206,13,29,48,112,326,104,402,315,420,166,69,61,20,6,248,2348,4,0,3,5,31,3,31,24,48,34,17,14,3,0,38,260,21,20,27,57,59,24,28,19,30,8,3,8,0,0,41,340,163,55,151,223,377,188,411,340,503,201,98,68,31,6,329,3156,3,0,3,0,3,0,5,3,7,5,0,3,0,0,65,95,209,133,253,410,859,353,1083,997,1802,1030,384,549,171,31,1150,9404,723,268,873,741,1292,3963,4085,5155,9910,8633,7702,7039,8173,4311,7828,70711,4,5,0,0,7,3,24,44,274,616,1244,1083,1370,1029,92,5806,5,10,3,0,48,40,129,146,428,218,167,104,75,158,31,1552,3,0,0,3,6,19,55,99
402,5,3,0,5,3,14,22,25,41,21,11,4,0,0,2389,2546,196,109,317,223,373,1398,1892,2932,9399,8532,6416,3893,3402,1034,5732,45842,11,15,21,32,141,71,582,723,1622,869,387,221,85,13,653,5439,12,43,94,279,860,225,958,630,652,209,92,37,14,0,365,4466,4,4,14,28,79,21,76,79,123,53,15,15,7,0,89,615,23,43,142,206,288,72,122,76,76,26,12,3,0,0,126,1203,146,148,602,1024,1762,656,1302,801,1115,270,110,41,25,13,868,8878,3,6,9,13,7,14,15,9,10,5,3,0,0,0,269,362,193,261,884,1571,3145,1061,3052,2319,3598,1429,611,324,128,30,2364,20965,731,424,1889,2104,3914,9562,8819,9681,19270,15013,11263,5908,4863,1390,10919,105761,6,3,0,0,8,6,15,43,627,1398,2415,1466,1147,305,105,7554,0,7,7,5,47,38,114,182,549,218,114,53,39,15,26,1409,4,4,0,3,11,31,63,168
403,3,0,0,0,0,6,9,17,23,13,9,12,0,0,2184,2274,141,69,150,97,193,675,1165,1872,6861,6982,5995,4446,4482,1683,5211,40020,12,12,14,20,90,48,353,558,1316,803,358,293,94,5,578,4560,3,28,80,171,657,169,815,483,642,222,80,38,23,3,374,3796,0,3,8,19,58,20,60,49,102,61,18,16,10,0,57,481,21,19,75,142,197,46,70,45,38,21,3,4,0,0,54,731,93,83,328,571,989,418,746,533,686,202,86,38,16,14,525,5332,3,0,0,4,4,3,8,9,13,0,0,0,3,0,119,171,136,153,506,933,1996,704,2058,1673,2802,1312,546,382,149,24,1704,15069,552,281,1136,1293,2528,6730,6834,7898,15672,12913,10798,6906,6666,2378,9716,92300,4,9,3,4,7,3,38,37,450,1006,1896,1376,1269,536,92,6729,0,7,9,4,32,38,131,196,599,264,188,70,53,59,29,1673,3,0,4,0,17,26,44,135
404,0,0,4,0,3,11,4,13,15,10,4,4,0,0,1163,1236,118,46,190,140,193,640,976,1300,4037,3884,3307,2175,2366,834,2897,23088,10,7,14,24,80,43,236,304,773,455,203,165,52,13,317,2681,8,13,64,132,396,117,396,323,392,130,45,24,10,3,188,2239,3,6,6,8,26,4,38,26,52,35,14,10,0,0,27,253,16,9,41,69,94,23,41,35,39,11,0,0,0,0,44,434,78,59,297,439,597,416,603,462,665,222,103,49,28,3,447,4473,5,0,0,5,0,4,7,16,11,0,0,0,0,0,122,172,123,97,429,676,1203,599,1318,1162,1932,844,359,245,89,27,1151,10253,484,182,1072,1001,1638,5159,4383,4890,9155,7102,6148,3629,3773,1239,5812,55662,10,0,0,0,7,3,12,31,283,620,1309,994,967,446,66,4759,0,5,7,3,19,33,95,112,340,141,82,47,37,27,12,978,4,4,3,0,6,15,32,93
405,0,0,0,0,0,0,3,5,9,5,0,0,0,0,761,790,37,26,71,51,90,386,514,842,2407,1919,1423,795,647,214,1699,11118,9,6,9,14,43,10,118,134,217,103,37,29,9,3,94,831,3,8,36,81,226,51,226,100,103,33,13,4,0,0,80,976,0,4,3,3,26,9,5,12,12,5,0,4,0,0,12,95,3,6,26,45,77,17,17,13,12,0,3,3,0,0,16,231,24,27,118,198,349,112,258,153,191,48,13,4,3,0,177,1673,0,0,0,3,0,3,3,4,0,0,0,0,0,0,52,68,40,50,186,349,721,201,633,410,533,190,63,46,13,3,443,3878,240,107,594,554,980,3754,2695,3090,5095,3556,2514,1306,1095,387,3407,29362,23,4,0,0,32,12,44,60,293,370,525,347,277,140,41,2171,3,4,4,0,24,16,64,94,256,96,73,29,30,15,11,727,3,6,6,0,11,24,30,72
406,0,0,0,3,0,5,0,3,10,3,3,0,0,0,748,770,39,12,60,42,58,319,353,463,1503,1408,1031,884,777,239,1413,8600,7,6,3,18,44,14,107,116,223,117,43,41,19,0,89,843,0,16,30,57,170,55,156,91,82,23,8,5,3,0,60,768,0,4,3,7,20,3,16,13,11,4,3,3,0,0,12,97,3,10,32,60,60,19,15,11,15,3,0,0,0,0,30,252,22,40,163,205,257,120,197,114,136,42,13,14,3,3,170,1500,0,0,3,3,0,0,0,3,3,0,0,0,0,0,75,95,38,72,237,348,549,210,490,350,473,195,63,69,23,8,438,3551,186,107,461,481,702,2116,1594,1758,3213,2597,1966,1419,1320,400,2817,21139,3,3,0,0,15,3,30,32,149,241,354,317,301,148,35,1633,0,3,3,0,9,4,20,46,126,41,31,27,17,10,11,339,4,4,0,0,16,12,24,38
407,3,0,0,0,0,3,4,9,17,11,0,0,0,0,1126,1174,94,40,165,95,161,654,910,1510,4312,3121,2032,1119,780,263,2617,17883,13,9,9,13,81,38,222,263,435,191,52,32,20,0,197,1560,7,32,50,114,372,114,393,227,190,59,16,7,3,3,158,1740,3,3,12,17,33,9,35,24,38,18,0,3,0,0,30,232,17,17,51,85,122,27,47,24,14,7,3,0,0,0,29,431,34,61,217,351,615,218,479,242,272,54,20,10,3,6,288,2862,0,0,3,4,4,3,3,3,9,0,0,0,0,0,103,130,72,116,342,573,1222,407,1180,780,961,324,93,53,27,6,795,6954,459,207,1044,936,1688,5673,4789,5476,9228,5896,3781,1837,1377,532,5342,48256,30,10,3,0,40,14,64,93,563,770,906,473,319,177,67,3532,11,6,12,3,52,36,135,175,464,166,90,44,37,31,31,1283,11,5,11,3,29,18,73,200
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,0,0,0,0,0,0,4,7,11,10,7,5,3,0,1923,1974,85,26,63,62,106,287,449,762,2806,3010,2169,2431,1896,621,3382,18148,12,7,8,15,53,16,175,215,422,280,78,122,43,5,213,1663,3,16,59,123,380,79,380,200,192,83,34,17,4,0,156,1736,4,9,7,10,24,9,29,18,28,20,9,9,0,3,41,204,4,13,34,64,97,29,31,16,22,3,5,0,3,0,27,348,42,41,129,278,468,121,262,175,231,66,39,13,9,0,238,2106,4,0,4,0,3,0,4,0,0,0,0,0,0,0,70,91,66,84,241,484,1030,244,895,624,893,445,158,156,62,9,744,6152,332,146,661,723,1331,3142,2848,3229,6286,5470,4134,3725,3255,1012,6141,42440,25,7,3,0,26,6,24,43,277,452,740,546,675,333,59,3225,3,7,5,3,28,27,90,111,352,183,104,66,42,47,17,1099,10,3,7,0,12,13,43,76
502,0,0,0,0,0,3,3,3,7,4,0,7,0,0,1167,1203,22,14,24,26,52,149,201,322,1112,1265,970,1199,934,331,1831,8452,8,3,11,6,23,8,75,119,205,156,63,57,28,4,112,880,0,9,20,61,180,43,189,113,113,35,18,3,5,4,83,888,0,0,0,4,14,0,11,12,22,20,5,8,3,0,18,113,3,9,26,44,63,12,21,20,15,4,3,0,0,0,26,249,38,37,103,162,318,87,222,113,138,39,27,8,6,0,130,1429,3,0,6,3,0,0,0,3,0,0,0,0,0,0,51,66,58,59,171,279,600,150,518,374,492,255,112,83,41,9,427,3617,206,89,408,412,762,2377,1870,1990,2934,2453,1823,1939,1574,568,3485,22892,4,0,0,0,3,3,8,8,79,172,283,239,340,218,24,1385,0,0,0,0,17,8,38,43,138,52,35,23,26,10,12,394,0,0,5,4,6,8,6,25
503,0,0,0,0,3,0,0,0,0,0,3,12,3,3,1355,1384,81,24,31,34,74,110,172,286,891,1103,1036,3198,3434,3114,2469,16045,8,4,4,6,12,5,57,80,248,237,93,338,100,27,186,1391,10,5,25,40,93,31,120,117,186,98,36,83,30,7,104,973,3,0,0,0,9,0,3,12,23,18,12,19,7,0,11,117,11,3,19,8,17,3,17,6,14,10,0,3,3,0,10,118,99,26,66,89,112,61,128,117,202,107,69,69,36,16,143,1336,0,0,0,0,3,0,0,0,6,0,0,0,0,0,26,38,130,39,108,143,234,99,317,321,662,469,211,510,177,48,482,3965,397,95,318,257,405,1048,1146,1617,3301,3148,2999,5519,6226,5297,4687,36474,11,3,0,0,3,7,6,9,113,292,723,708,1181,1636,52,4734,3,3,7,3,12,26,92,122,254,126,112,69,78,172,17,1095,0,3,0,0,4,4,18,41
504,0,0,4,0,3,9,3,4,29,16,3,11,3,0,2350,2435,105,44,132,95,141,382,633,1101,3760,4302,3507,3626,3321,1437,4490,27080,17,12,14,8,60,19,233,304,803,564,260,274,122,20,391,3106,3,21,55,119,351,96,386,260,416,153,76,39,22,9,219,2227,3,3,4,12,27,11,36,38,59,39,22,13,14,4,55,323,15,12,53,72,104,29,48,36,45,12,3,3,3,0,44,467,92,77,205,312,487,189,377,271,443,171,85,64,14,12,354,3150,4,0,4,8,4,5,5,4,7,0,0,0,0,0,143,181,133,124,328,529,1025,342,1085,911,1777,943,448,401,171,49,1200,9463,457,204,800,788,1391,3397,3205,3881,8460,7802,6616,5752,5454,2205,7945,58347,6,7,0,0,6,3,16,22,294,627,1490,1253,1449,744,97,6013,0,6,7,0,23,32,80,98,309,163,126,59,52,35,14,1006,3,0,7,0,8,14,31,68
505,4,0,0,0,0,12,10,21,44,21,16,20,7,6,5402,5572,299,120,275,200,249,784,1179,2052,7286,8859,7839,9775,9487,4602,10151,63155,19,21,25,30,109,42,393,584,1524,1128,590,647,269,72,770,6218,17,57,107,222,652,171,848,623,882,369,175,105,56,12,441,4735,9,4,16,30,46,16,70,62,93,61,54,39,24,8,103,621,30,27,92,119,177,51,76,58,72,22,9,5,7,0,83,835,229,131,388,583,910,351,707,519,865,336,167,87,47,22,687,6032,3,3,3,3,7,4,9,12,19,5,0,0,0,0,221,290,306,245,625,976,1903,634,2102,1857,3453,1922,994,889,397,112,2313,18728,1140,444,1628,1520,2607,6498,6537,8033,16932,16199,14771,14538,14834,6621,17127,129420,7,0,4,0,10,11,21,38,458,1151,2798,2532,3091,2029,186,12342,8,7,16,4,39,46,165,205,732,409,317,157,101,133,49,2381,8,3,0,3,10,20,47,122
