SA4_CODE_2016,C11_45_49_Mar_DFM_M,C11_45_49_Mar_DFM_F,C11_45_49_N_mar_M,C11_45_49_N_mar_F,C11_45_49_T_M,C11_45_49_T_F,C11_45_49_T_P,C11_50_54_Mar_RegM_M,C11_50_54_Mar_RegM_F,C11_50_54_Mar_DFM_M,C11_50_54_Mar_DFM_F,C11_50_54_N_mar_M,C11_50_54_N_mar_F,C11_50_54_T_M,C11_50_54_T_F,C11_50_54_T_P,C11_55_59_Mar_RegM_M,C11_55_59_Mar_RegM_F,C11_55_59_Mar_DFM_M,C11_55_59_Mar_DFM_F,C11_55_59_N_mar_M,C11_55_59_N_mar_F,C11_55_59_T_M,C11_55_59_T_F,C11_55_59_T_P,C11_60_64_Mar_RegM_M,C11_60_64_Mar_RegM_F,C11_60_64_Mar_DFM_M,C11_60_64_Mar_DFM_F,C11_60_64_N_mar_M,C11_60_64_N_mar_F,C11_60_64_T_M,C11_60_64_T_F,C11_60_64_T_P,C11_65_69_Mar_RegM_M,C11_65_69_Mar_RegM_F,C11_65_69_Mar_DFM_M,C11_65_69_Mar_DFM_F,C11_65_69_N_mar_M,C11_65_69_N_mar_F,C11_65_69_T_M,C11_65_69_T_F,C11_65_69_T_P,C11_70_74_Mar_RegM_M,C11_70_74_Mar_RegM_F,C11_70_74_Mar_DFM_M,C11_70_74_Mar_DFM_F,C11_70_74_N_mar_M,C11_70_74_N_mar_F,C11_70_74_T_M,C11_70_74_T_F,C11_70_74_T_P,C11_75_79_Mar_RegM_M,C11_75_79_Mar_RegM_F,C11_75_79_Mar_DFM_M,C11_75_79_Mar_DFM_F,C11_75_79_N_mar_M,C11_75_79_N_mar_F,C11_75_79_T_M,C11_75_79_T_F,C11_75_79_T_P,C11_80_84_Mar_RegM_M,C11_80_84_Mar_RegM_F,C11_80_84_Mar_DFM_M,C11_80_84_Mar_DFM_F,C11_80_84_N_mar_M,C11_80_84_N_mar_F,C11_80_84_T_M,C11_80_84_T_F,C11_80_84_T_P,C11_85o_Mar_RegM_M,C11_85o_Mar_RegM_F,C11_85o_Mar_DFM_M,C11_85o_Mar_DFM_F,C11_85o_N_mar_M,C11_85o_N_mar_F,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_T_Marr_reg_marr_M,C11_T_Marr_reg_marr_F,C11_T_Mar_de_fa_mar_M,C11_T_Mar_de_fa_mar_F,C11_Tot_N_mar_M,C11_Tot_N_mar_F,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P,C16_15_19_Mar_RegM_M,C16_15_19_Mar_RegM_F,C16_15_19_Mar_DFM_M,C16_15_19_Mar_DFM_F,C16_15_19_N_mar_M,C16_15_19_N_mar_F,C16_15_19_T_M,C16_15_19_T_F,C16_15_19_T_P,C16_20_24_Mar_RegM_M,C16_20_24_Mar_RegM_F,C16_20_24_Mar_DFM_M,C16_20_24_Mar_DFM_F,C16_20_24_N_mar_M,C16_20_24_N_mar_F,C16_20_24_T_M,C16_20_24_T_F,C16_20_24_T_P,C16_25_29_Mar_RegM_M,C16_25_29_Mar_RegM_F,C16_25_29_Mar_DFM_M,C16_25_29_Mar_DFM_F,C16_25_29_N_mar_M,C16_25_29_N_mar_F,C16_25_29_T_M,C16_25_29_T_F,C16_25_29_T_P,C16_30_34_Mar_RegM_M,C16_30_34_Mar_RegM_F,C16_30_34_Mar_DFM_M,C16_30_34_Mar_DFM_F,C16_30_34_N_mar_M,C16_30_34_N_mar_F,C16_30_34_T_M,C16_30_34_T_F,C16_30_34_T_P,C16_35_39_Mar_RegM_M,C16_35_39_Mar_RegM_F,C16_35_39_Mar_DFM_M,C16_35_39_Mar_DFM_F,C16_35_39_N_mar_M,C16_35_39_N_mar_F,C16_35_39_T_M,C16_35_39_T_F,C16_35_39_T_P,C16_40_44_Mar_RegM_M,C16_40_44_Mar_RegM_F,C16_40_44_Mar_DFM_M,C16_40_44_Mar_DFM_F,C16_40_44_N_mar_M,C16_40_44_N_mar_F,C16_40_44_T_M,C16_40_44_T_F,C16_40_44_T_P,C16_45_49_Mar_RegM_M,C16_45_49_Mar_RegM_F,C16_45_49_Mar_DFM_M,C16_45_49_Mar_DFM_F,C16_45_49_N_mar_M,C16_45_49_N_mar_F,C16_45_49_T_M,C16_45_49_T_F,C16_45_49_T_P,C16_50_54_Mar_RegM_M,C16_50_54_Mar_RegM_F,C16_50_54_Mar_DFM_M,C16_50_54_Mar_DFM_F,C16_50_54_N_mar_M,C16_50_54_N_mar_F,C16_50_54_T_M,C16_50_54_T_F,C16_50_54_T_P,C16_55_59_Mar_RegM_M,C16_55_59_Mar_RegM_F,C16_55_59_Mar_DFM_M,C16_55_59_Mar_DFM_F,C16_55_59_N_mar_M,C16_55_59_N_mar_F,C16_55_59_T_M,C16_55_59_T_F,C16_55_59_T_P,C16_60_64_Mar_RegM_M,C16_60_64_Mar_RegM_F,C16_60_64_Mar_DFM_M,C16_60_64_Mar_DFM_F,C16_60_64_N_mar_M,C16_60_64_N_mar_F,C16_60_64_T_M,C16_60_64_T_F,C16_60_64_T_P,C16_65_69_Mar_RegM_M,C16_65_69_Mar_RegM_F,C16_65_69_Mar_DFM_M,C16_65_69_Mar_DFM_F,C16_65_69_N_mar_M,C16_65_69_N_mar_F,C16_65_69_T_M,C16_65_69_T_F,C16_65_69_T_P,C16_70_74_Mar_RegM_M,C16_70_74_Mar_RegM_F,C16_70_74_Mar_DFM_M,C16_70_74_Mar_DFM_F,C16_70_74_N_mar_M,C16_70_74_N_mar_F,C16_70_74_T_M,C16_70_74_T_F,C16_70_74_T_P,C16_75_79_Mar_RegM_M,C16_75_79_Mar_RegM_F,C16_75_79_Mar_DFM_M,C16_75_79_Mar_DFM_F
401,809,834,2154,2660,8781,9546,18321,5657,5882,760,764,2089,2770,8503,9417,17919,5266,5325,678,619,1785,2589,7738,8528,16264,5257,5145,522,369,1536,2482,7321,8000,15319,4085,3697,258,166,1061,2164,5398,6023,11422,3258,2740,124,61,775,1978,4153,4775,8930,2404,1760,39,25,700,2092,3148,3877,7024,1829,1154,33,9,664,2326,2531,3484,6016,1034,481,16,6,742,2683,1798,3168,4968,50536,51482,8601,8741,39910,48333,99052,108562,207611,3,15,57,94,8228,7779,8288,7883,16168,126,354,696,982,8437,7789,9263,9121,18384,1347,2167,1692,1880,5278,4282,8311,8327,16640,3725,4648,1391,1364,2684,2375,7799,8386,16184,4759,5477,979,980,1919,1960,7652,8420,16077,5466,5974,909,870,1944,2288,8321,9124,17443,5859,6184,891,990,2109,2542,8860,9710,18568,5591,5683,843,841,2182,2638,8614,9160,17770,5367,5474,749,702,1984,2833,8101,9018,17119,4985,4853,643,547,1668,2713,7296,8118,15414,4860,4751,461,327,1453,2619,6773,7691,14467,3737,3288,224,168,994,2393,4953,5849,10805,2878,2215,116,61
402,1303,1313,3731,4271,12656,13434,26089,7400,7534,995,863,3368,3918,11769,12320,24094,6931,6970,618,590,2603,3424,10147,10990,21138,6861,6477,475,334,2062,3254,9398,10065,19464,5333,4914,212,187,1434,2590,6978,7690,14667,4176,3439,123,89,1049,2514,5347,6040,11386,3102,2297,60,42,943,2404,4103,4742,8847,1999,1223,48,21,790,2340,2836,3573,6411,918,396,12,17,754,2147,1686,2563,4249,68357,69411,13935,14338,58627,64496,140917,148245,289162,12,27,103,230,12640,11725,12753,11982,24735,475,1125,1552,2252,11558,9388,13581,12770,26355,3078,5042,2779,3082,7315,5988,13167,14119,27288,6817,8325,2431,2308,5127,4482,14376,15112,29486,7526,7646,1695,1662,3785,3691,13008,12999,26003,7101,7211,1522,1539,3879,3999,12499,12759,25258,7109,7211,1528,1436,4057,4496,12689,13142,25832,7237,7285,1273,1271,3845,4548,12351,13112,25464,7044,6939,965,804,3468,4352,11470,12098,23570,6365,6269,604,538,2657,3732,9627,10540,20172,6276,5741,397,321,2057,3479,8738,9542,18278,4705,4249,225,175,1428,2920,6355,7348,13699,3530,2618,118,77
403,1102,1101,2805,3395,10770,11726,22494,7017,7369,945,934,2746,3595,10714,11896,22601,6857,7002,741,663,2397,3392,10000,11055,21053,6986,6514,533,449,2031,3285,9543,10245,19789,5152,4642,273,198,1301,2509,6723,7351,14074,3751,3300,148,81,974,2226,4878,5605,10481,2936,2264,68,45,814,2412,3826,4725,8548,2317,1521,39,21,832,2754,3183,4295,7482,1318,703,23,7,948,3135,2289,3850,6133,62519,63765,12033,12440,47867,57018,122421,133225,255645,7,19,64,140,10073,9663,10142,9824,19969,219,495,1033,1601,9032,8005,10288,10100,20389,1834,2899,2310,2636,5380,4504,9523,10042,19568,4741,5945,2034,2028,3407,3068,10180,11040,21221,5712,6384,1565,1541,2601,2878,9872,10806,20682,6423,6688,1477,1451,2602,2971,10509,11115,21619,6363,6874,1266,1244,2922,3436,10554,11554,22106,6421,6694,1111,1146,2876,3637,10406,11477,21882,6637,6735,1009,898,2621,3891,10263,11519,21787,6464,6450,703,646,2318,3582,9489,10679,20170,6363,5948,504,431,1938,3470,8803,9848,18650,4788,4075,253,201,1290,2800,6334,7072,13408,3234,2626,137,81
404,716,674,2435,2529,7057,7117,14176,3887,3875,594,599,2453,2733,6933,7208,14138,3310,3456,438,397,1946,2454,5698,6314,12012,3463,3353,298,234,1604,2219,5365,5800,11167,2734,2614,167,125,1078,1746,3976,4490,8471,2359,2276,85,52,829,1863,3272,4196,7471,2230,1667,37,37,678,1929,2936,3632,6568,1650,1022,33,15,758,2208,2443,3251,5691,1006,465,15,11,806,2382,1825,2857,4683,36840,37312,7172,7539,36937,41194,80950,86041,166989,4,11,41,87,6013,5714,6064,5816,11875,142,367,558,896,6656,5928,7348,7197,14548,1346,2317,1545,1759,4680,3673,7573,7753,15320,3359,4113,1338,1308,2900,2491,7603,7908,15512,3773,4006,878,919,2117,1935,6764,6859,13625,3736,3872,864,863,2099,2179,6705,6919,13619,3863,3973,817,852,2521,2680,7204,7509,14712,3743,3825,724,735,2493,2674,6969,7239,14202,3765,3649,607,599,2402,2814,6771,7063,13834,3201,3219,428,396,1861,2541,5491,6163,11650,3192,2995,325,189,1522,2332,5033,5520,10555,2433,2223,151,113,1022,1866,3600,4201,7805,1972,1763,82,55
405,414,411,1033,903,3519,3619,7144,2299,2506,355,352,1041,830,3697,3685,7379,2537,2544,266,254,864,769,3668,3567,7231,2499,2455,198,158,803,798,3503,3412,6911,2200,1996,160,92,615,790,2975,2881,5851,1633,1385,68,46,514,771,2213,2198,4411,1206,880,27,21,435,816,1675,1714,3386,757,467,20,3,365,890,1138,1362,2499,390,194,4,4,323,926,716,1124,1842,20733,21137,3728,3893,13777,14090,38245,39121,77366,0,9,25,69,2948,2578,2970,2658,5627,79,138,336,552,1767,1212,2183,1903,4082,465,770,610,614,1090,814,2161,2191,4358,1110,1377,476,478,740,638,2325,2499,4823,1332,1572,362,409,605,628,2293,2611,4904,1544,1782,375,411,783,757,2697,2949,5647,1833,2058,439,454,909,873,3181,3375,6553,2026,2249,387,388,1117,1016,3538,3658,7188,2295,2503,373,373,1170,960,3837,3832,7670,2566,2491,273,276,985,945,3828,3709,7537,2468,2321,220,155,887,955,3578,3433,7012,2035,1748,153,88,641,923,2830,2764,5589,1323,1052,61,46
406,368,352,908,719,2699,2575,5269,1562,1638,260,273,855,710,2674,2620,5295,1425,1422,210,163,718,592,2355,2179,4531,1397,1286,140,108,599,570,2137,1965,4105,1115,1000,78,49,469,530,1660,1580,3234,870,680,48,23,362,503,1283,1206,2491,552,401,18,13,279,508,842,928,1770,412,244,9,13,196,501,623,757,1375,162,87,5,3,160,436,327,525,853,12993,13308,3737,3895,11724,11113,28457,28319,56774,7,16,44,90,2015,1792,2067,1898,3963,75,138,408,600,1391,1101,1877,1841,3715,406,639,684,722,969,862,2063,2226,4293,858,1102,504,497,739,664,2096,2257,4359,978,1060,382,372,550,544,1907,1983,3890,1075,1227,370,398,693,647,2131,2272,4403,1218,1328,375,400,825,792,2418,2523,4937,1287,1342,362,321,949,739,2593,2406,4999,1443,1494,270,241,837,716,2552,2454,5005,1339,1275,169,139,746,614,2249,2034,4278,1235,1119,108,84,584,612,1931,1817,3751,993,866,49,37,441,566,1485,1461,2947,703,499,36,21
407,674,674,1637,1525,5589,5794,11375,3557,3784,589,558,1645,1499,5792,5845,11640,3734,3814,438,400,1454,1346,5625,5560,11191,4137,4085,335,272,1271,1386,5742,5751,11492,3369,3066,185,138,992,1336,4545,4535,9083,2730,2395,92,62,689,1275,3516,3730,7240,1997,1477,63,36,589,1277,2649,2788,5442,1362,793,23,18,550,1437,1940,2248,4186,661,319,19,8,507,1450,1187,1773,2958,33465,33952,6420,6688,23007,24108,62891,64747,127638,6,9,63,164,4728,4336,4803,4505,9306,142,297,656,977,3056,2285,3860,3561,7417,851,1343,991,1032,1945,1482,3792,3852,7645,1807,2232,802,814,1339,1175,3951,4215,8159,2161,2560,675,706,1145,1052,3972,4309,8284,2569,2885,687,698,1421,1342,4672,4919,9594,3051,3236,691,738,1651,1555,5397,5535,10925,3158,3427,692,658,1749,1685,5599,5776,11371,3500,3769,582,565,1803,1631,5882,5969,11856,3847,3831,458,399,1588,1615,5891,5844,11730,4108,3955,340,295,1385,1688,5827,5934,11765,3264,2855,200,137,1066,1573,4527,4564,9093,2446,1943,94,65
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,634,646,1186,1225,4965,5283,10252,3267,3381,525,523,1113,1231,4898,5131,10037,2986,3153,442,342,1001,1117,4433,4615,9044,2977,2853,246,213,862,1038,4090,4094,8184,2289,1976,136,101,588,891,3021,2970,5983,1711,1403,70,47,417,881,2200,2333,4536,1173,911,33,18,345,832,1552,1761,3311,799,477,15,6,299,854,1105,1332,2439,409,151,11,6,281,853,698,1014,1714,27332,28722,6420,6940,18218,19798,51970,55457,107426,0,7,64,128,4973,4441,5037,4574,9611,116,265,620,962,2680,2103,3416,3336,6751,775,1351,1089,1280,1832,1474,3698,4103,7796,1854,2729,963,1048,1281,1233,4103,5007,9107,2606,3095,811,850,1040,1145,4463,5086,9550,2977,3448,771,837,1113,1338,4862,5630,10488,3186,3520,736,788,1193,1509,5115,5814,10931,3080,3335,705,685,1282,1432,5071,5452,10520,3264,3431,503,528,1187,1468,4961,5428,10392,3093,3179,442,330,1112,1391,4651,4895,9541,3189,2876,258,213,978,1306,4425,4391,8817,2272,1900,154,109,655,1080,3086,3091,6173,1592,1149,79,50
502,265,332,636,738,2290,2615,4909,1385,1612,230,254,569,710,2189,2579,4768,1405,1568,181,189,500,655,2083,2410,4493,1670,1794,171,140,503,646,2350,2576,4928,1532,1491,94,81,422,622,2049,2185,4243,1473,1222,72,47,370,623,1914,1891,3803,1045,824,33,21,266,601,1340,1453,2795,714,426,21,10,223,607,956,1048,2008,324,152,4,3,195,525,527,681,1207,14584,15496,3070,3471,10002,11775,27651,30739,58388,0,4,42,99,2656,2563,2703,2666,5365,80,161,381,594,1774,1460,2237,2210,4443,441,765,580,667,922,892,1937,2322,4265,955,1283,498,556,643,699,2102,2537,4636,1077,1434,363,432,577,633,2022,2501,4517,1431,1651,360,383,620,783,2412,2821,5229,1507,1704,344,388,654,890,2508,2982,5488,1583,1714,347,355,679,854,2605,2924,5527,1556,1740,244,249,634,888,2427,2878,5303,1635,1793,184,198,631,856,2452,2851,5297,1893,1885,186,160,639,842,2717,2887,5601,1675,1518,115,85,457,787,2254,2389,4643,1398,1065,80,60
503,494,457,1178,1245,4630,4908,9543,2923,2949,434,370,1188,1405,4548,4723,9272,2541,2512,320,268,1158,1346,4019,4126,8144,2365,2177,220,167,1001,1248,3587,3596,7185,1782,1481,136,66,707,975,2618,2524,5148,1313,1098,62,32,511,920,1881,2042,3921,967,768,40,15,349,934,1356,1717,3077,721,452,15,11,321,1053,1058,1512,2568,504,239,11,3,341,1348,853,1591,2445,24683,25538,6056,6076,24447,26180,55189,57798,112987,3,6,23,46,3801,3789,3830,3840,7672,99,205,501,773,4662,4379,5270,5355,10623,801,1390,1670,1967,4215,3516,6682,6878,13561,2425,2974,1448,1308,2589,2160,6462,6440,12903,2814,3199,821,672,1500,1353,5130,5230,10364,3021,3344,555,551,1030,1184,4603,5084,9688,3253,3499,498,495,1104,1266,4847,5263,10107,2847,3010,494,449,1132,1293,4465,4749,9218,2720,2645,443,364,1063,1394,4224,4403,8626,2446,2313,303,241,1017,1302,3778,3857,7629,2191,1945,212,141,846,1290,3248,3381,6634,1648,1285,127,72,613,1054,2381,2411,4796,1124,887,70,45
504,779,796,1813,2078,7247,7715,14958,4232,4346,613,586,1666,2043,6515,6974,13487,3854,3900,441,363,1498,1880,5790,6143,11932,3683,3413,308,223,1277,1788,5265,5420,10688,2748,2297,166,128,833,1396,3743,3822,7570,2061,1708,74,55,591,1229,2730,2992,5727,1429,1031,32,13,529,1161,1989,2206,4193,943,532,8,15,362,1122,1310,1664,2981,492,218,6,4,351,1113,849,1335,2190,37836,39374,8150,8757,31010,33046,76994,81183,158173,5,7,52,114,7391,6738,7441,6867,14311,229,591,836,1333,6267,5139,7327,7064,14390,1792,3111,1894,2257,4233,3341,7923,8706,16625,4217,5136,1732,1683,2785,2295,8728,9114,17847,4498,5056,1168,1255,1992,1928,7655,8238,15896,4703,5103,1036,1075,1907,2244,7636,8420,16057,4833,4965,1002,946,1976,2360,7805,8270,16081,4600,4686,824,816,1939,2242,7362,7748,15109,4228,4147,601,586,1708,2252,6535,6989,13525,3736,3564,424,340,1475,2084,5640,5979,11624,3364,3034,299,228,1208,1859,4869,5121,9987,2465,2009,156,123,799,1497,3425,3632,7053,1761,1297,90,51
505,1316,1312,3225,4273,15360,16889,32245,9911,10193,999,980,2968,4107,13885,15285,29167,8896,8917,783,664,2550,3850,12227,13434,25661,8539,7741,525,388,2001,3743,11066,11876,22943,6042,5239,248,178,1425,2843,7710,8254,15968,4592,3803,131,90,1083,2663,5809,6559,12369,3267,2490,58,36,915,2679,4235,5205,9442,2225,1374,40,18,733,2508,2998,3904,6899,1244,565,16,8,736,2556,1992,3131,5123,88011,91575,16321,17376,64846,73063,169178,182018,351198,5,26,93,209,16195,15283,16291,15518,31811,358,1017,1446,2509,14128,11770,15930,15302,31231,3352,5741,4210,5177,9672,7324,17229,18245,35476,8817,11140,3891,3598,5850,4869,18551,19610,38161,10384,11814,2282,2355,3894,3902,16557,18069,34624,11327,12386,2047,1911,3687,4136,17065,18437,35503,11512,11975,1767,1785,3701,4535,16973,18294,35272,10603,10644,1406,1324,3405,4618,15419,16582,32003,9576,9462,1033,947,2948,4442,13564,14849,28408,8389,8064,750,605,2427,4131,11570,12799,24369,7807,6932,504,390,1947,3950,10267,11279,21541,5516,4602,274,191,1373,3136,7159,7928,15089,3943,2997,135,95
506,1241,1253,3342,3644,12838,13570,26403,7777,8333,1012,982,3114,3881,11908,13192,25099,7581,7717,751,701,2660,3621,10988,12039,23028,7547,6795,558,411,2328,3466,10432,10672,21102,5337,4458,260,186,1599,2637,7200,7284,14479,3970,3211,149,89,1130,2565,5243,5868,11113,2739,2023,54,40,850,2465,3638,4532,8176,1851,1139,42,17,752,2286,2645,3439,6081,985,449,21,3,712,2417,1722,2870,4585,73445,76325,15105,16091,65510,68599,154056,161015,315069,5,28,128,268,14141,13000,14276,13298,27574,479,1302,1689,2625,14931,11774,17097,15705,32798,3779,6471,3635,4174,10467,7498,17884,18140,36026,9192,11272,3012,2934,6408,4870,18613,19067,37684,9960,10618,1956,1946,4259,3821,16171,16388,32562,9282,9638,1580,1624,3656,3784,14517,15048,29568,8894,9143,1551,1529,3626,3987,14070,14657,28724,8281,8394,1294,1244,3452,3958,13022,13598,26624,7544,7725,979,935,3133,4108,11654,12768,24426,7236,7049,710,599,2577,3917,10519,11564,22081,6819,5875,514,386,2158,3613,9496,9870,19370,4630,3665,267,178,1505,2858,6407,6704,13108,3319,2453,116,90
507,1109,1205,2468,3168,10936,12328,23265,6918,7131,910,874,2415,3129,10242,11139,21378,6162,6443,661,583,1991,2852,8812,9874,18688,5886,5535,467,363,1679,2551,8033,8442,16479,4524,3838,243,165,1202,2140,5962,6146,12106,3398,2850,117,76,891,2095,4406,5022,9424,2662,1984,61,34,779,2090,3501,4114,7612,1771,1152,33,17,660,2136,2467,3308,5773,924,454,15,11,620,2095,1560,2553,4109,61244,64432,12806,13983,46896,53765,120946,132179,253124,5,12,91,198,11766,11172,11860,11381,23243,242,610,1477,2366,9703,8612,11419,11590,23009,2332,4089,3093,3662,6202,5108,11629,12858,24488,6005,7877,2665,2680,3900,3540,12569,14097,26665,7419,8476,1781,1860,2803,2878,11999,13212,25207,7869,8572,1568,1660,2674,3206,12114,13439,25547,7856,8507,1458,1473,2801,3526,12116,13503,25613,7403,7659,1217,1183,2710,3532,11331,12378,23709,6851,6830,912,866,2425,3379,10180,11079,21262,6021,6074,670,541,2012,3102,8702,9714,18417,5554,5062,443,334,1619,2856,7617,8255,15871,4134,3387,248,162,1200,2371,5584,5923,11505,3025,2335,113,65
509,519,536,1069,926,4151,4216,8367,2656,2914,452,464,1162,1012,4265,4393,8658,2702,2764,359,300,1018,934,4079,4001,8079,2777,2574,266,193,953,916,3992,3686,7682,2192,1910,149,87,711,783,3053,2778,5832,1701,1379,76,65,570,792,2346,2234,4582,1160,816,38,34,419,746,1624,1593,3211,724,444,12,4,342,749,1082,1195,2276,363,158,9,3,269,745,640,907,1545,23240,24001,4815,5185,14922,14924,42971,44103,87070,3,9,40,101,3040,2638,3086,2745,5827,77,179,472,642,2066,1391,2620,2206,4820,597,954,730,837,1315,1001,2639,2795,5435,1284,1759,589,730,910,797,2783,3282,6066,1685,1997,529,550,722,753,2935,3294,6232,1974,2264,547,584,849,840,3376,3698,7069,2218,2512,550,584,1090,1045,3857,4143,8001,2431,2633,529,539,1254,1086,4216,4251,8471,2626,2803,515,486,1235,1136,4371,4425,8798,2700,2719,379,292,1147,1072,4226,4083,8310,2711,2394,256,204,1136,1034,4100,3632,7739,1975,1697,133,91,697,924,2800,2712,5512,1424,1030,75,57
510,433,382,686,544,2241,2013,4249,1055,991,331,316,749,560,2133,1861,3995,871,748,206,175,605,449,1684,1372,3060,603,427,122,55,415,310,1146,788,1937,293,195,36,18,268,192,595,411,1007,124,77,18,3,165,131,306,207,512,64,36,7,3,82,79,150,118,264,23,16,0,5,59,64,82,81,167,10,3,3,0,32,45,42,49,91,8842,9032,4530,4673,9898,8142,23270,21854,45126,13,30,52,104,1828,1586,1892,1718,3613,84,163,478,736,1312,1121,1875,2020,3902,563,920,974,1067,1135,1070,2665,3056,5725,1353,1640,902,949,811,880,3068,3471,6542,1423,1562,621,647,666,650,2707,2860,5568,1388,1342,570,510,680,614,2644,2462,5103,1152,1074,485,461,656,602,2287,2134,4417,1014,938,382,363,672,594,2075,1896,3970,884,749,300,244,669,597,1848,1593,3440,616,455,184,143,507,488,1310,1094,2402,335,231,83,38,327,279,743,540,1282,174,116,32,20,200,170,408,303,713,74,36,16,10
511,507,550,1056,943,3611,3665,7277,2029,2111,451,417,975,833,3454,3371,6821,1821,1850,288,280,853,762,2972,2897,5871,1651,1489,215,140,846,721,2708,2357,5067,1272,1077,94,80,577,575,1946,1729,3675,920,719,51,29,462,511,1442,1262,2703,596,438,20,11,284,500,901,949,1851,381,202,11,10,217,403,606,610,1218,155,70,6,0,142,372,305,439,743,17125,17933,5492,5962,14670,13677,37286,37569,74855,4,15,53,145,3019,2768,3078,2924,6005,103,198,601,868,1992,1498,2692,2563,5256,633,1001,945,1106,1380,1124,2956,3237,6187,1389,1788,808,796,991,906,3189,3480,6671,1539,1863,564,591,772,783,2870,3242,6118,1744,1965,585,600,870,862,3198,3427,6622,1880,2011,544,569,1061,920,3486,3499,6984,1900,1977,477,480,1093,988,3461,3444,6908,1866,1851,404,366,1062,859,3332,3074,6403,1639,1618,263,237,888,803,2791,2660,5447,1490,1261,202,125,782,728,2471,2113,4582,1062,869,99,65,556,641,1718,1572,3285,699,525,42,38
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
