SA4_CODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
507,14,25,74,144,12,167,24,26,20,9,6,4,0,0,61,587,146,109,355,798,182,1091,299,331,505,132,43,30,20,3,545,4591,0,0,5,9,7,16,5,10,17,4,0,0,0,0,154,221,174,186,578,1377,244,2536,1235,1132,2060,717,266,222,83,6,1578,12382,581,718,879,1778,4485,6998,3595,4699,16612,10810,6818,5855,4001,1387,11612,80837,22,3,4,6,4,9,21,72,511,1074,2204,1185,2053,971,100,8250,9,0,20,11,12,55,88,217,282,185,151,83,98,52,19,1284,17,0,7,4,11,18,67,183,850,978,941,553,814,174,68,4682,3,0,0,0,4,14,30,33,113,162,200,125,213,73,37,1010,19,0,4,6,41,32,221,336,947,732,201,790,177,84,128,3711,15,17,41,56,100,262,316,315,383,210,64,110,60,27,46,2025,3,3,3,4,17,23,44,39,79,69,30,65,17,4,29,428,0,0,3,0,0,6,3,14
509,3,10,30,77,8,55,12,3,7,0,0,0,0,0,35,242,28,50,179,381,74,449,102,92,125,12,6,0,5,3,180,1692,3,0,0,6,4,3,0,3,6,0,0,0,0,0,77,103,43,74,254,658,98,1004,398,293,478,107,36,28,13,7,577,4071,424,464,510,955,2476,3774,1925,2365,7939,3341,1692,932,545,304,4882,32537,110,3,43,15,18,90,106,214,449,629,744,303,376,153,92,3335,24,4,16,12,11,69,97,146,165,88,76,33,37,16,17,811,37,5,20,14,17,59,102,237,631,534,371,141,174,59,35,2440,8,0,7,3,3,15,15,39,106,87,63,38,37,8,12,439,23,3,14,16,34,56,175,205,381,233,56,139,25,11,59,1417,7,9,33,43,54,200,194,182,146,52,26,16,17,6,42,1029,4,4,4,5,8,20,23,32,44,30,16,30,3,0,23,240,9,0,5,3,0,14,18,25
510,3,3,22,33,3,28,5,5,3,0,0,0,0,0,8,108,33,14,129,148,74,139,51,61,56,12,7,8,3,0,115,846,3,0,7,0,3,0,0,0,3,3,0,0,0,0,82,99,37,31,260,272,112,318,161,170,267,110,30,65,39,8,340,2210,106,87,327,322,610,821,420,577,2085,1899,1502,1801,1350,340,2188,14425,12,0,0,0,0,9,7,31,85,213,429,324,946,651,48,2765,0,0,10,0,0,7,7,24,26,15,19,5,20,4,7,126,3,0,3,0,0,0,0,13,81,107,154,99,255,60,16,788,3,0,0,0,0,0,0,0,12,17,34,25,71,56,10,237,6,0,3,0,7,10,22,23,112,84,43,220,44,17,27,606,0,0,4,6,6,18,8,13,15,13,3,8,7,0,0,108,0,0,0,0,0,3,4,3,3,11,3,18,7,0,14,66,7,0,0,0,0,3,0,0
511,5,10,41,51,6,59,7,5,10,3,0,0,0,0,26,230,24,25,201,298,78,353,67,83,114,32,0,8,0,4,210,1503,3,0,4,8,3,9,4,3,5,3,0,0,0,0,108,146,38,65,329,542,99,806,354,328,469,149,47,46,6,6,597,3887,259,305,474,693,1432,2343,1202,1537,5567,3422,2060,1594,939,305,4471,26598,40,0,10,0,4,34,34,93,308,429,716,423,741,291,63,3186,6,0,18,0,4,26,37,90,94,60,48,19,23,10,13,447,15,0,5,5,10,25,40,94,351,374,296,139,223,28,39,1653,4,0,0,0,3,6,10,21,54,75,69,33,53,9,22,371,10,3,7,14,26,18,100,127,308,206,54,225,53,13,60,1218,8,4,14,27,45,117,101,87,89,37,23,17,8,4,20,604,3,0,3,9,3,21,19,26,34,30,9,9,0,0,19,189,3,0,0,0,0,3,3,12
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,12,84,175,28,112,31,24,25,4,0,0,0,0,57,555,43,55,396,771,218,964,232,258,364,61,26,12,4,0,382,3778,5,0,6,9,3,16,5,3,10,3,0,3,0,0,154,229,63,101,561,1349,271,2150,1020,887,1529,375,123,96,27,4,1240,9796,219,366,770,1599,3397,5794,3244,3916,12210,6550,3891,2225,1554,491,6348,52579,13,0,9,0,4,16,36,112,594,928,1315,571,690,236,43,4568,6,0,12,17,8,63,99,166,230,156,93,30,35,20,9,948,4,0,3,3,3,28,80,206,863,756,551,259,327,57,41,3180,3,0,3,4,3,9,16,46,127,124,109,48,45,21,18,584,16,0,0,15,35,61,205,260,554,353,135,228,90,10,49,2010,8,16,46,44,77,285,263,255,332,156,77,47,25,13,40,1681,4,0,6,3,7,26,25,47,57,34,15,15,0,0,10,262,0,0,0,0,0,4,0,13
602,0,11,62,135,17,80,14,5,16,3,0,0,0,0,40,384,24,39,271,525,148,685,137,179,178,35,3,7,0,3,233,2468,0,0,3,4,3,10,3,6,4,4,0,0,0,0,74,111,37,70,407,998,195,1454,564,492,719,150,33,33,12,3,683,5851,184,360,614,1254,3320,4601,2375,2928,8521,3685,1945,950,620,207,4082,35636,15,0,13,5,3,37,45,140,447,692,668,244,273,68,40,2697,0,0,12,8,4,70,59,141,201,84,64,13,17,6,11,707,3,3,18,10,12,42,72,230,744,463,330,124,144,36,34,2266,0,0,0,3,0,15,26,47,103,80,62,29,34,3,12,409,7,5,0,13,39,46,207,235,364,185,64,88,29,9,52,1341,3,8,32,52,83,278,240,174,167,71,31,31,11,8,31,1214,0,3,3,10,5,23,34,26,38,21,8,10,0,0,11,202,3,0,6,0,3,11,4,17
603,0,3,22,25,4,10,3,3,0,3,0,0,0,0,7,81,4,3,64,101,33,144,29,42,29,7,4,0,5,0,75,548,0,0,0,0,0,7,0,0,0,0,0,0,0,0,17,29,5,17,97,202,42,292,100,101,113,26,9,5,5,0,161,1169,65,137,193,332,1043,1357,709,804,2176,714,337,168,95,40,1232,9398,7,0,12,0,3,17,18,32,135,136,132,47,50,16,12,623,3,0,4,5,3,28,32,49,67,17,24,9,5,3,7,263,3,0,4,0,5,12,25,65,160,116,85,29,32,6,6,549,0,0,3,0,0,8,7,9,34,23,17,3,4,0,3,121,5,0,3,3,20,17,54,74,116,63,17,24,9,3,9,420,4,4,15,16,35,110,82,63,78,38,12,3,5,0,15,466,0,0,3,7,3,11,17,10,13,6,0,3,0,0,10,84,0,0,0,0,0,3,3,7
604,0,8,62,119,18,121,21,11,10,0,0,0,0,0,38,408,14,35,210,434,137,589,116,96,140,12,0,3,0,4,225,2017,3,0,0,3,3,5,3,3,7,0,0,0,0,0,71,100,22,56,328,770,171,1239,438,352,540,99,19,20,4,4,601,4657,139,345,485,977,3071,3929,1888,2407,6978,2901,1347,636,353,156,3678,29295,9,0,9,4,0,21,38,109,365,448,507,201,180,60,38,1997,6,0,8,8,7,51,68,130,113,63,37,6,16,3,3,519,4,0,3,8,3,35,83,161,596,416,233,92,94,16,22,1767,0,0,0,0,3,8,22,27,86,72,61,18,19,6,13,333,7,3,5,16,25,48,182,173,367,201,39,94,19,4,46,1218,3,9,23,30,60,229,176,144,140,58,17,10,5,4,19,931,0,0,3,4,3,34,20,32,39,15,3,5,0,0,10,180,3,0,0,0,0,14,5,17
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,3,6,23,57,5,45,15,7,9,0,0,4,0,0,28,198,45,30,153,314,47,287,92,73,142,38,3,8,3,0,175,1423,0,0,3,3,0,10,3,3,0,0,0,0,0,0,90,113,58,48,205,485,60,695,533,445,944,291,93,100,22,3,608,4585,152,118,276,566,574,1380,1139,1280,5333,3948,3017,2050,1330,379,3799,25350,16,0,3,0,0,7,15,60,256,648,1217,649,916,382,62,4229,4,0,3,4,0,9,26,44,73,49,50,21,35,15,6,348,11,0,0,0,5,6,23,48,278,315,295,150,189,56,21,1402,0,0,0,0,0,0,11,16,54,84,138,63,101,35,15,509,6,0,0,5,11,3,74,88,296,219,94,152,74,17,38,1095,0,0,6,20,13,38,41,52,71,39,17,30,10,0,7,352,0,0,0,3,3,8,10,7,22,16,16,18,4,3,11,125,3,0,0,0,0,3,0,3
702,4,3,50,43,11,28,9,12,13,4,0,0,0,0,16,185,46,44,388,291,155,246,98,108,114,33,3,8,0,0,150,1686,3,4,9,5,3,9,6,3,8,3,3,0,0,0,196,261,60,81,613,474,233,520,285,280,428,122,36,27,9,3,542,3709,130,273,877,613,1679,1863,835,1066,2768,1883,1235,905,580,151,2366,17234,9,0,3,0,0,20,21,69,184,328,519,320,395,166,41,2081,0,0,10,0,3,32,21,32,32,31,19,7,3,4,5,191,7,0,0,0,3,12,7,27,116,128,138,57,86,13,7,605,0,0,0,3,3,6,6,15,17,24,48,24,41,5,9,202,0,0,3,9,11,30,54,51,132,105,35,79,19,3,18,560,0,3,11,15,20,47,31,32,21,16,15,0,3,0,5,223,0,0,3,4,0,12,6,9,17,10,9,6,0,0,10,93,0,0,0,0,0,3,4,0
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,12,16,80,106,15,83,24,11,20,7,0,0,0,0,40,406,67,75,378,630,133,660,210,254,482,216,78,44,26,6,385,3640,3,0,0,0,4,10,0,7,14,6,0,3,0,0,93,134,92,138,547,1072,177,1559,1021,1150,2952,1348,537,539,182,24,1457,12792,312,444,751,1359,1919,3948,2819,3839,14979,11837,10451,9549,8409,3200,9345,83164,27,0,3,0,3,10,17,72,445,1067,2802,1704,3360,2109,69,11699,3,0,5,7,4,40,48,142,192,166,195,86,174,63,6,1128,4,0,0,4,3,18,48,130,628,763,824,483,854,316,22,4094,0,0,0,4,0,8,8,18,108,155,237,122,272,167,22,1118,16,3,8,13,36,29,153,218,730,670,353,736,453,105,56,3590,3,13,32,30,67,117,166,214,419,297,232,151,128,46,39,1958,6,4,4,0,6,16,18,28,85,69,61,55,49,12,14,439,0,0,0,0,0,0,3,11
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,4,7,0,3,6,3,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,9,4,5,17,7,0,3,0,0,0,59,6,10,5,9,26,34,32,45,126,72,53,29,20,3,89,555,0,0,0,0,0,0,0,0,4,14,17,11,11,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,5,4,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,3,3,9,4,0,5,0,0,0,38,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
