SA4_CODE_2016,C16_P_35_39_Tot_LF,C16_P_35_39_Notin_LF,C16_P_35_39_LF_NS,C16_P_35_39_Tot,C16_P_40_44_Em_FT,C16_P_40_44_Em_PT,C16_P_40_44_Em_AFW,C16_P_40_44_Em_Hrs_NS,C16_P_40_44_Em_Tot,C16_P_40_44_Unem_Look_FT,C16_P_40_44_Unem_Look_PT,C16_P_40_44_Unem_Tot,C16_P_40_44_Tot_LF,C16_P_40_44_Notin_LF,C16_P_40_44_LF_NS,C16_P_40_44_Tot,C16_P_45_49_Em_FT,C16_P_45_49_Em_PT,C16_P_45_49_Em_AFW,C16_P_45_49_Em_Hrs_NS,C16_P_45_49_Em_Tot,C16_P_45_49_Unem_Look_FT,C16_P_45_49_Unem_Look_PT,C16_P_45_49_Unem_Tot,C16_P_45_49_Tot_LF,C16_P_45_49_Notin_LF,C16_P_45_49_LF_NS,C16_P_45_49_Tot,C16_P_50_54_Em_FT,C16_P_50_54_Em_PT,C16_P_50_54_Em_AFW,C16_P_50_54_Em_Hrs_NS,C16_P_50_54_Em_Tot,C16_P_50_54_Unem_Look_FT,C16_P_50_54_Unem_Look_PT,C16_P_50_54_Unem_Tot,C16_P_50_54_Tot_LF,C16_P_50_54_Notin_LF,C16_P_50_54_LF_NS,C16_P_50_54_Tot,C16_P_55_59_Em_FT,C16_P_55_59_Em_PT,C16_P_55_59_Em_AFW,C16_P_55_59_Em_Hrs_NS,C16_P_55_59_Em_Tot,C16_P_55_59_Unem_Look_FT,C16_P_55_59_Unem_Look_PT,C16_P_55_59_Unem_Tot,C16_P_55_59_Tot_LF,C16_P_55_59_Notin_LF,C16_P_55_59_LF_NS,C16_P_55_59_Tot,C16_P_60_64_Em_FT,C16_P_60_64_Em_PT,C16_P_60_64_Em_AFW,C16_P_60_64_Em_Hrs_NS,C16_P_60_64_Em_Tot,C16_P_60_64_Unem_Look_FT,C16_P_60_64_Unem_Look_PT,C16_P_60_64_Unem_Tot,C16_P_60_64_Tot_LF,C16_P_60_64_Notin_LF,C16_P_60_64_LF_NS,C16_P_60_64_Tot,C16_P_65_69_Em_FT,C16_P_65_69_Em_PT,C16_P_65_69_Em_AFW,C16_P_65_69_Em_Hrs_NS,C16_P_65_69_Em_Tot,C16_P_65_69_Unem_Look_FT,C16_P_65_69_Unem_Look_PT,C16_P_65_69_Unem_Tot,C16_P_65_69_Tot_LF,C16_P_65_69_Notin_LF,C16_P_65_69_LF_NS,C16_P_65_69_Tot,C16_P_70_74_Em_FT,C16_P_70_74_Em_PT,C16_P_70_74_Em_AFW,C16_P_70_74_Em_Hrs_NS,C16_P_70_74_Em_Tot,C16_P_70_74_Unem_Look_FT,C16_P_70_74_Unem_Look_PT,C16_P_70_74_Unem_Tot,C16_P_70_74_Tot_LF,C16_P_70_74_Notin_LF,C16_P_70_74_LF_NS,C16_P_70_74_Tot,C16_P_75over_Emp_Wor_ft,C16_P_75ov_Em_Work_pt,C16_P_75ov_Em_Aw_fr_w,C16_P_75ov_Emp_Hou_w_ns,C16_P_75andOver_Em_Tot,C16_P_75over_Unem_Lo_ft_w,C16_P_75over_Unem_Lo_pt_w,C16_P_75over_Unemp_Tot,C16_P_75over_Tot_lab_for,C16_P_75over_N_lab_forc,C16_P_75over_LF_NS,C16_P_75over_Tot,C16_P_Tot_Em_FT,C16_P_Tot_Em_PT,C16_P_Tot_Em_AFW,C16_P_Tot_Em_Hrs_NS,C16_P_Tot_Em_Tot,C16_P_Tot_Unem_Look_FT,C16_P_Tot_Unem_Look_PT,C16_P_Tot_Unem_Tot,C16_P_T_T_labo_for,C16_P_Tot_Notin_LF,C16_P_Tot_LF_NS,C16_P_T_T
501,8523,1744,744,11014,5486,3106,323,137,9054,355,189,545,9595,1595,840,12031,5941,3048,421,158,9579,386,139,525,10095,1578,903,12579,5623,2794,426,141,8986,366,153,519,9501,1836,866,12202,4784,2809,483,129,8204,336,172,505,8709,2609,921,12242,2779,2370,421,72,5644,246,164,409,6055,4503,836,11397,995,1345,184,54,2571,29,62,95,2666,7185,818,10673,297,551,70,37,953,5,18,27,982,5891,667,7535,167,311,44,48,571,0,5,4,575,10017,1570,12167,44202,28071,3935,1454,77663,3692,2154,5842,83507,46207,10857,140569
502,3783,1038,331,5155,2682,1248,160,78,4169,311,130,440,4609,955,398,5960,3006,1247,180,82,4519,265,109,375,4899,934,408,6236,2907,1273,233,70,4477,310,84,392,4874,1055,426,6350,2322,1203,212,64,3804,225,85,312,4112,1612,417,6146,1303,1109,182,38,2633,175,92,267,2908,2929,412,6248,420,593,74,17,1109,21,29,54,1158,5086,422,6672,99,238,32,11,380,7,18,18,405,4708,398,5504,36,152,12,15,209,8,5,9,221,8443,942,9603,21482,13088,1831,721,37124,2905,1535,4440,41560,32146,5475,79180
503,9456,1532,1040,12035,5545,2377,208,98,8227,342,164,500,8727,1457,791,10976,5948,2438,182,102,8665,321,150,467,9134,1468,770,11374,5418,2199,188,66,7872,293,122,409,8287,1467,760,10506,4537,2113,218,46,6914,260,87,350,7265,1890,717,9874,2768,1940,192,52,4952,171,108,276,5230,2903,663,8791,1182,1496,102,33,2814,39,67,112,2929,4174,578,7680,354,712,47,23,1131,8,27,40,1172,4048,486,5703,164,482,22,21,679,12,8,17,702,9466,1254,11419,52240,28901,2765,1134,85035,3079,2909,5984,91018,40152,12151,143313
504,13916,3007,1054,17978,8967,3845,361,222,13396,620,282,899,14293,2672,1058,18023,9357,3618,391,227,13593,637,220,859,14450,2438,1065,17948,8685,3296,393,171,12543,567,197,767,13316,2514,995,16824,6815,2974,427,130,10350,495,199,698,11041,3158,909,15116,4088,2647,331,94,7165,366,173,535,7699,4409,772,12885,1391,1463,145,58,3057,50,64,111,3167,7268,737,11177,302,585,41,24,949,22,17,34,989,6286,626,7900,103,244,29,24,395,3,11,9,405,11124,1822,13354,75197,38335,4358,2101,119988,6418,3931,10345,130340,59074,13145,202559
505,30386,5556,2048,37996,19525,9009,848,440,29818,1270,685,1950,31775,4939,2015,38729,20129,8811,750,417,30103,1305,533,1836,31938,4470,1931,38345,17946,7654,788,365,26749,1162,441,1604,28357,4732,1665,34754,14101,6906,808,298,22116,982,392,1374,23493,6031,1604,31133,8313,5766,695,195,14971,685,361,1044,16011,9410,1340,26764,2742,3401,335,80,6555,90,146,239,6790,15747,1256,23793,599,1361,100,55,2116,34,53,94,2205,13482,1041,16724,216,616,49,60,933,13,27,40,976,26351,3108,30429,159206,89037,9407,4288,261941,12450,9034,21484,283427,121870,24257,429558
506,27911,6056,2181,36147,16246,6761,603,369,23977,1308,592,1896,25879,4941,1897,32713,16296,6376,639,361,23679,1320,459,1772,25452,4429,1792,31673,14900,5697,714,317,21626,1144,357,1492,23119,4697,1697,29514,11948,5348,669,258,18230,944,388,1331,19557,5916,1573,27047,7431,4844,625,138,13042,690,340,1029,14074,8993,1577,24638,2636,2819,324,76,5858,106,148,254,6113,14139,1333,21576,537,1092,98,46,1770,15,55,67,1835,11845,1073,14756,178,480,44,39,737,11,23,34,775,22723,3324,26822,141498,74603,8022,3961,228089,13176,9075,22252,250338,119479,25579,395396
507,22246,4352,1725,28321,14278,6199,630,274,21374,1024,496,1523,22899,3950,1734,28586,14691,6063,641,294,21679,1114,395,1503,23186,3710,1722,28618,13441,5438,679,235,19792,1000,323,1324,21119,3801,1630,26548,10405,4859,716,190,16175,794,302,1093,17273,5061,1378,23707,5998,4043,513,140,10701,547,291,835,11532,7876,1212,20625,1924,2314,252,78,4566,100,105,202,4764,11945,1151,17866,417,909,84,40,1455,8,52,58,1515,10569,922,13004,162,417,46,42,670,15,28,39,710,21040,3267,25020,115517,62318,7267,2925,188023,10328,6657,16979,205008,96570,21953,323530
509,5480,1319,602,7397,3835,1915,212,97,6051,234,88,322,6368,1220,700,8294,4489,2024,271,122,6904,212,89,305,7207,1404,783,9396,4763,2002,363,126,7256,262,75,339,7593,1592,857,10039,4334,2166,430,128,7055,227,112,337,7389,2263,956,10611,2903,1991,387,89,5372,179,99,273,5647,3496,862,10008,1375,1244,185,51,2854,29,30,56,2915,5614,869,9396,498,674,78,49,1292,4,17,18,1317,4760,627,6704,315,430,58,86,892,3,5,8,900,8667,1359,10926,35512,19375,2967,1205,59053,2311,1096,3412,62463,37774,9876,110110
510,6267,1179,1356,8808,4161,988,282,107,5528,215,69,285,5819,952,1191,7962,3879,756,244,116,4992,192,43,231,5225,828,1121,7175,3413,614,255,104,4391,172,44,215,4603,849,1071,6528,2783,498,225,71,3575,116,42,156,3728,850,797,5371,1524,384,141,57,2104,59,28,85,2193,815,539,3541,471,164,48,24,708,9,22,32,737,788,305,1834,111,64,12,13,201,7,3,9,214,578,137,926,55,33,4,5,97,0,0,0,97,624,167,886,34164,7832,2527,1024,45541,2036,761,2792,48337,13840,11299,73483
511,5637,1201,850,7690,4073,1491,198,134,5902,264,108,373,6276,1048,889,8210,4418,1553,254,121,6340,268,102,365,6709,1054,915,8673,4223,1470,288,131,6106,299,69,372,6482,1208,921,8610,3542,1346,309,89,5286,245,82,331,5618,1611,895,8124,2183,1091,215,83,3568,145,102,249,3816,2211,729,6762,806,597,125,55,1582,25,32,54,1633,3437,572,5640,251,290,56,15,615,3,11,17,627,2881,436,3949,129,164,17,20,333,0,7,13,340,4627,799,5774,34817,14587,2624,1146,53172,2744,1242,3984,57159,26473,10417,94047
597,51,0,10,60,48,4,3,0,49,0,0,0,49,7,5,65,39,7,0,0,40,0,0,0,40,0,10,60,30,0,3,0,38,0,0,0,38,0,9,44,23,0,3,0,23,0,0,0,23,0,5,27,11,0,0,0,11,0,0,0,11,3,0,15,3,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,0,7,301,23,16,4,334,0,0,0,341,20,76,434
599,215,96,141,449,104,30,11,3,148,33,8,40,191,96,167,458,102,34,22,3,153,37,5,43,198,79,173,453,95,33,14,7,149,38,10,44,197,154,158,505,114,47,6,3,168,28,5,36,204,182,112,500,59,28,16,4,104,23,8,33,134,255,87,474,19,13,4,0,37,0,0,3,36,322,86,442,3,3,0,0,3,0,3,3,7,144,36,191,0,0,3,0,3,0,0,0,3,90,20,116,1143,431,140,60,1773,352,88,444,2215,1845,1490,5559
601,10555,2130,645,13329,6847,3691,343,122,11002,318,157,476,11484,2064,707,14249,7331,3531,308,127,11302,302,148,450,11747,2270,759,14785,7207,3346,407,144,11104,270,151,422,11523,2519,769,14811,6308,3442,438,119,10302,223,164,390,10695,3910,851,15459,3365,2788,337,80,6572,159,170,324,6899,6277,806,13984,1050,1520,132,47,2748,12,59,66,2818,9228,755,12795,220,581,57,23,881,10,11,17,901,7768,714,9384,89,306,24,44,463,3,8,11,476,15317,1572,17367,56178,37186,4077,1448,98883,3676,3106,6784,105673,66155,10434,182260
602,5611,1342,461,7415,3746,2163,192,97,6195,248,142,386,6585,1362,531,8474,4410,2285,221,116,7033,264,138,403,7436,1521,571,9535,4311,2248,258,106,6915,299,119,417,7339,1802,662,9799,3820,2289,320,117,6546,244,117,362,6907,2718,671,10292,2301,1902,285,69,4558,195,144,334,4896,4171,692,9751,713,989,129,52,1885,12,24,37,1924,6751,713,9388,227,406,36,20,692,0,8,12,703,5845,601,7147,116,241,26,26,408,6,7,12,417,10151,1152,11718,32627,22218,2525,1078,58458,2872,1956,4828,63286,44612,8125,116022
603,1384,330,140,1855,917,574,45,39,1567,65,25,97,1662,426,166,2252,1128,637,61,46,1865,53,28,86,1951,531,182,2666,1103,657,88,39,1893,55,40,96,1985,693,187,2870,1019,750,114,29,1906,67,36,101,2004,1078,243,3323,619,595,79,23,1316,59,27,86,1406,1639,225,3268,239,336,40,16,633,11,15,22,648,2302,280,3233,94,135,9,11,252,3,3,8,255,1756,196,2201,49,76,11,20,157,0,3,0,160,2265,331,2755,7879,5663,692,381,14607,611,371,978,15590,12961,2349,30898
604,4245,1113,292,5649,2803,1614,168,73,4655,232,82,310,4970,1137,339,6449,3295,1747,216,101,5365,256,107,362,5726,1311,421,7454,3420,1783,240,76,5517,235,93,324,5844,1665,467,7975,2913,1741,284,84,5024,212,95,303,5328,2413,505,8244,1686,1414,223,70,3396,137,106,242,3635,3556,521,7714,537,667,98,24,1323,19,15,38,1357,5574,535,7465,137,279,26,32,481,6,7,12,493,4734,446,5671,96,169,18,36,319,3,8,12,332,8264,924,9520,24958,16436,2102,838,44336,2388,1287,3671,48009,35982,5680,89678
697,0,0,0,0,3,0,0,0,8,0,0,0,8,0,3,7,4,0,0,0,4,0,0,0,6,0,0,9,6,0,0,0,6,0,0,0,4,0,0,4,4,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,4,3,0,47,0,0,0,50,12,4,73
699,42,25,16,80,11,4,0,0,12,6,0,10,27,23,14,65,15,9,0,0,23,4,3,6,31,19,20,67,17,10,0,0,23,8,0,6,28,25,12,69,9,10,3,0,15,7,0,5,23,29,5,55,5,4,0,0,7,0,3,5,16,34,7,58,0,0,0,0,0,0,0,0,0,46,10,62,0,0,0,0,0,0,0,0,0,21,6,22,0,0,0,0,0,0,0,0,0,8,7,14,139,91,14,10,247,69,32,95,345,329,164,835
701,8791,1349,1294,11436,6087,1362,281,140,7863,210,71,278,8142,1070,1136,10347,5977,1230,270,146,7621,221,71,293,7913,1015,1136,10063,5186,1026,291,142,6647,200,67,268,6915,993,981,8886,4069,1002,281,93,5452,149,40,196,5647,1220,908,7777,2517,778,179,61,3542,118,65,179,3717,1772,775,6266,976,502,81,37,1587,32,29,57,1651,2486,535,4674,233,192,24,11,467,8,11,18,479,1937,319,2740,78,85,11,9,190,0,0,0,193,2537,369,3097,51904,14809,3080,1568,71357,2260,1204,3466,74817,21855,12625,109301
702,3749,1821,821,6392,2309,698,119,87,3209,312,95,412,3619,1663,760,6039,2542,648,130,82,3404,269,83,353,3757,1522,882,6159,2488,553,136,92,3261,241,60,298,3559,1366,804,5728,2160,492,138,64,2851,107,42,145,2996,1200,700,4895,1387,419,112,43,1965,80,46,123,2092,1265,553,3913,534,254,45,29,863,20,14,37,896,1256,353,2504,141,101,13,14,261,3,0,7,268,981,216,1470,61,46,6,10,124,3,0,4,134,1200,246,1575,21784,6579,1375,1014,30752,3200,939,4139,34892,23237,9572,67701
797,3,3,0,7,0,0,0,0,0,0,0,0,0,6,4,11,0,0,0,0,5,0,0,0,4,0,0,5,3,0,0,3,3,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,3,3,10,28,0,0,0,25,29,17,72
799,54,55,70,179,38,3,7,0,50,8,3,15,63,67,81,213,40,14,4,0,61,10,3,10,67,73,85,225,37,16,0,0,54,6,0,5,59,83,90,233,33,13,3,3,51,7,0,13,59,104,48,215,27,11,5,0,44,6,0,6,49,129,45,223,11,0,0,0,11,0,0,0,9,140,36,189,0,0,0,0,6,0,0,0,6,65,22,86,0,0,0,0,0,0,0,0,0,25,9,34,399,103,52,18,574,56,24,76,647,889,745,2281
801,25551,3062,1514,30131,17151,5286,697,243,23374,482,247,733,24107,2658,1405,28167,16792,4521,559,255,22124,380,181,559,22691,2512,1329,26524,14905,3856,712,198,19668,393,178,571,20239,2969,1184,24387,10992,3535,655,150,15332,335,231,561,15890,5293,1136,22320,5741,3127,478,106,9451,206,179,385,9837,8237,1034,19110,2036,2064,257,60,4422,47,114,165,4581,11751,929,17265,462,824,76,36,1394,22,43,63,1462,9888,804,12157,166,412,51,40,673,7,26,31,705,17434,2371,20513,136935,57001,8471,3014,205419,4863,5305,10167,215586,88427,18398,322415
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,26,12,14,59,14,0,0,0,18,3,0,3,19,14,11,45,8,3,0,0,5,0,0,0,7,10,9,26,12,5,0,0,19,4,0,4,21,11,12,43,16,4,0,0,22,0,0,0,22,13,11,41,4,4,0,4,7,0,0,0,7,15,16,36,0,0,0,0,0,0,0,0,3,12,4,18,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,6,0,8,126,62,9,6,202,31,8,44,248,153,107,506
901,222,74,16,317,159,44,6,5,221,7,4,12,231,59,30,317,173,49,8,9,241,4,0,3,242,56,35,331,180,68,9,13,265,3,0,3,269,54,52,374,165,57,22,4,249,0,6,12,258,70,49,377,133,49,8,3,194,0,0,8,203,84,46,328,89,46,7,3,149,0,0,0,149,93,42,286,28,23,0,0,48,0,0,0,48,110,14,178,13,22,0,3,34,0,0,0,34,173,32,237,1397,563,121,69,2151,34,20,53,2200,1087,430,3714
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,6,0,0,6
999,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,11,4,3,3,18,22,4,46
