SA3_NAME16	Year	IndigenousStatus	persons
Caboolture	2006	Aboriginal	1062
Caboolture	2006	Both Aboriginal & Torres Strait Islander	85
Caboolture	2006	Non-indigenous	45355
Caboolture	2006	Torres Strait Islander	96
Caboolture	2011	Aboriginal	1856
Caboolture	2011	Both Aboriginal & Torres Strait Islander	130
Caboolture	2011	Non-indigenous	57082
Caboolture	2011	Torres Strait Islander	149
Caboolture	2016	Aboriginal	2962
Caboolture	2016	Both Aboriginal & Torres Strait Islander	185
Caboolture	2016	Non-indigenous	64187
Caboolture	2016	Torres Strait Islander	126
Caboolture Hinterland	2006	Aboriginal	286
Caboolture Hinterland	2006	Both Aboriginal & Torres Strait Islander	8
Caboolture Hinterland	2006	Non-indigenous	9729
Caboolture Hinterland	2006	Torres Strait Islander	52
Caboolture Hinterland	2011	Aboriginal	318
Caboolture Hinterland	2011	Both Aboriginal & Torres Strait Islander	22
Caboolture Hinterland	2011	Non-indigenous	10931
Caboolture Hinterland	2011	Torres Strait Islander	19
Caboolture Hinterland	2016	Aboriginal	546
Caboolture Hinterland	2016	Both Aboriginal & Torres Strait Islander	28
Caboolture Hinterland	2016	Non-indigenous	12631
Caboolture Hinterland	2016	Torres Strait Islander	27
Narangba - Burpengary	2006	Aboriginal	953
Narangba - Burpengary	2006	Both Aboriginal & Torres Strait Islander	50
Narangba - Burpengary	2006	Non-indigenous	51343
Narangba - Burpengary	2006	Torres Strait Islander	57
Narangba - Burpengary	2011	Aboriginal	1362
Narangba - Burpengary	2011	Both Aboriginal & Torres Strait Islander	82
Narangba - Burpengary	2011	Non-indigenous	56893
Narangba - Burpengary	2011	Torres Strait Islander	88
Narangba - Burpengary	2016	Aboriginal	1875
Narangba - Burpengary	2016	Both Aboriginal & Torres Strait Islander	99
Narangba - Burpengary	2016	Non-indigenous	60781
Narangba - Burpengary	2016	Torres Strait Islander	129
Redcliffe	2006	Aboriginal	909
Redcliffe	2006	Both Aboriginal & Torres Strait Islander	37
Redcliffe	2006	Non-indigenous	50410
Redcliffe	2006	Torres Strait Islander	68
Redcliffe	2011	Aboriginal	1169
Redcliffe	2011	Both Aboriginal & Torres Strait Islander	44
Redcliffe	2011	Non-indigenous	54979
Redcliffe	2011	Torres Strait Islander	92
Redcliffe	2016	Aboriginal	1587
Redcliffe	2016	Both Aboriginal & Torres Strait Islander	75
Redcliffe	2016	Non-indigenous	57698
Redcliffe	2016	Torres Strait Islander	109
The Hills District	2006	Aboriginal	518
The Hills District	2006	Both Aboriginal & Torres Strait Islander	26
The Hills District	2006	Non-indigenous	71954
The Hills District	2006	Torres Strait Islander	61
The Hills District	2011	Aboriginal	666
The Hills District	2011	Both Aboriginal & Torres Strait Islander	47
The Hills District	2011	Non-indigenous	79742
The Hills District	2011	Torres Strait Islander	58
The Hills District	2016	Aboriginal	992
The Hills District	2016	Both Aboriginal & Torres Strait Islander	49
The Hills District	2016	Non-indigenous	85070
The Hills District	2016	Torres Strait Islander	83
North Lakes	2006	Aboriginal	523
North Lakes	2006	Both Aboriginal & Torres Strait Islander	17
North Lakes	2006	Non-indigenous	33699
North Lakes	2006	Torres Strait Islander	43
North Lakes	2011	Aboriginal	835
North Lakes	2011	Both Aboriginal & Torres Strait Islander	42
North Lakes	2011	Non-indigenous	50640
North Lakes	2011	Torres Strait Islander	51
North Lakes	2016	Aboriginal	1600
North Lakes	2016	Both Aboriginal & Torres Strait Islander	105
North Lakes	2016	Non-indigenous	69791
North Lakes	2016	Torres Strait Islander	64
Strathpine	2006	Aboriginal	629
Strathpine	2006	Both Aboriginal & Torres Strait Islander	41
Strathpine	2006	Non-indigenous	33582
Strathpine	2006	Torres Strait Islander	46
Strathpine	2011	Aboriginal	806
Strathpine	2011	Both Aboriginal & Torres Strait Islander	57
Strathpine	2011	Non-indigenous	34435
Strathpine	2011	Torres Strait Islander	55
Strathpine	2016	Aboriginal	1100
Strathpine	2016	Both Aboriginal & Torres Strait Islander	58
Strathpine	2016	Non-indigenous	35998
Strathpine	2016	Torres Strait Islander	59
Far North	2006	Aboriginal	5991
Far North	2006	Both Aboriginal & Torres Strait Islander	2343
Far North	2006	Non-indigenous	13107
Far North	2006	Torres Strait Islander	6503
Far North	2011	Aboriginal	6721
Far North	2011	Both Aboriginal & Torres Strait Islander	2568
Far North	2011	Non-indigenous	14332
Far North	2011	Torres Strait Islander	6259
Far North	2016	Aboriginal	6915
Far North	2016	Both Aboriginal & Torres Strait Islander	3635
Far North	2016	Non-indigenous	15036
Far North	2016	Torres Strait Islander	6804
Outback - North	2006	Aboriginal	6688
Outback - North	2006	Both Aboriginal & Torres Strait Islander	232
Outback - North	2006	Non-indigenous	23923
Outback - North	2006	Torres Strait Islander	95
Outback - North	2011	Aboriginal	6849
Outback - North	2011	Both Aboriginal & Torres Strait Islander	212
Outback - North	2011	Non-indigenous	25928
Outback - North	2011	Torres Strait Islander	142
Outback - North	2016	Aboriginal	6910
Outback - North	2016	Both Aboriginal & Torres Strait Islander	208
Outback - North	2016	Non-indigenous	22388
Outback - North	2016	Torres Strait Islander	145
Outback - South	2006	Aboriginal	1775
Outback - South	2006	Both Aboriginal & Torres Strait Islander	61
Outback - South	2006	Non-indigenous	17737
Outback - South	2006	Torres Strait Islander	58
Outback - South	2011	Aboriginal	2107
Outback - South	2011	Both Aboriginal & Torres Strait Islander	80
Outback - South	2011	Non-indigenous	17645
Outback - South	2011	Torres Strait Islander	80
Outback - South	2016	Aboriginal	1804
Outback - South	2016	Both Aboriginal & Torres Strait Islander	62
Outback - South	2016	Non-indigenous	15721
Outback - South	2016	Torres Strait Islander	72
Buderim	2006	Aboriginal	293
Buderim	2006	Both Aboriginal & Torres Strait Islander	22
Buderim	2006	Non-indigenous	40573
Buderim	2006	Torres Strait Islander	19
Buderim	2011	Aboriginal	522
Buderim	2011	Both Aboriginal & Torres Strait Islander	26
Buderim	2011	Non-indigenous	45162
Buderim	2011	Torres Strait Islander	31
Buderim	2016	Aboriginal	736
Buderim	2016	Both Aboriginal & Torres Strait Islander	21
Buderim	2016	Non-indigenous	53679
Buderim	2016	Torres Strait Islander	47
Caloundra	2006	Aboriginal	694
Caloundra	2006	Both Aboriginal & Torres Strait Islander	29
Caloundra	2006	Non-indigenous	60623
Caloundra	2006	Torres Strait Islander	57
Caloundra	2011	Aboriginal	973
Caloundra	2011	Both Aboriginal & Torres Strait Islander	30
Caloundra	2011	Non-indigenous	68974
Caloundra	2011	Torres Strait Islander	61
Caloundra	2016	Aboriginal	1450
Caloundra	2016	Both Aboriginal & Torres Strait Islander	47
Caloundra	2016	Non-indigenous	78945
Caloundra	2016	Torres Strait Islander	70
Maroochy	2006	Aboriginal	523
Maroochy	2006	Both Aboriginal & Torres Strait Islander	40
Maroochy	2006	Non-indigenous	47051
Maroochy	2006	Torres Strait Islander	48
Maroochy	2011	Aboriginal	636
Maroochy	2011	Both Aboriginal & Torres Strait Islander	28
Maroochy	2011	Non-indigenous	50363
Maroochy	2011	Torres Strait Islander	59
Maroochy	2016	Aboriginal	901
Maroochy	2016	Both Aboriginal & Torres Strait Islander	61
Maroochy	2016	Non-indigenous	55272
Maroochy	2016	Torres Strait Islander	74
Noosa	2006	Aboriginal	215
Noosa	2006	Both Aboriginal & Torres Strait Islander	4
Noosa	2006	Non-indigenous	31912
Noosa	2006	Torres Strait Islander	9
Noosa	2011	Aboriginal	319
Noosa	2011	Both Aboriginal & Torres Strait Islander	14
Noosa	2011	Non-indigenous	35547
Noosa	2011	Torres Strait Islander	17
Noosa	2016	Aboriginal	461
Noosa	2016	Both Aboriginal & Torres Strait Islander	9
Noosa	2016	Non-indigenous	40662
Noosa	2016	Torres Strait Islander	20
Sunshine Coast Hinterland	2006	Aboriginal	469
Sunshine Coast Hinterland	2006	Both Aboriginal & Torres Strait Islander	13
Sunshine Coast Hinterland	2006	Non-indigenous	40690
Sunshine Coast Hinterland	2006	Torres Strait Islander	37
Sunshine Coast Hinterland	2011	Aboriginal	723
Sunshine Coast Hinterland	2011	Both Aboriginal & Torres Strait Islander	23
Sunshine Coast Hinterland	2011	Non-indigenous	45527
Sunshine Coast Hinterland	2011	Torres Strait Islander	23
Sunshine Coast Hinterland	2016	Aboriginal	875
Sunshine Coast Hinterland	2016	Both Aboriginal & Torres Strait Islander	40
Sunshine Coast Hinterland	2016	Non-indigenous	48620
Sunshine Coast Hinterland	2016	Torres Strait Islander	47
Nambour	2006	Aboriginal	535
Nambour	2006	Both Aboriginal & Torres Strait Islander	50
Nambour	2006	Non-indigenous	33293
Nambour	2006	Torres Strait Islander	59
Nambour	2011	Aboriginal	756
Nambour	2011	Both Aboriginal & Torres Strait Islander	59
Nambour	2011	Non-indigenous	36739
Nambour	2011	Torres Strait Islander	53
Nambour	2016	Aboriginal	1079
Nambour	2016	Both Aboriginal & Torres Strait Islander	68
Nambour	2016	Non-indigenous	41421
Nambour	2016	Torres Strait Islander	56
Noosa Hinterland	2006	Aboriginal	202
Noosa Hinterland	2006	Both Aboriginal & Torres Strait Islander	9
Noosa Hinterland	2006	Non-indigenous	18779
Noosa Hinterland	2006	Torres Strait Islander	13
Noosa Hinterland	2011	Aboriginal	222
Noosa Hinterland	2011	Both Aboriginal & Torres Strait Islander	19
Noosa Hinterland	2011	Non-indigenous	20005
Noosa Hinterland	2011	Torres Strait Islander	8
Noosa Hinterland	2016	Aboriginal	386
Noosa Hinterland	2016	Both Aboriginal & Torres Strait Islander	10
Noosa Hinterland	2016	Non-indigenous	21435
Noosa Hinterland	2016	Torres Strait Islander	21
Toowoomba	2006	Aboriginal	3347
Toowoomba	2006	Both Aboriginal & Torres Strait Islander	133
Toowoomba	2006	Non-indigenous	126262
Toowoomba	2006	Torres Strait Islander	169
Toowoomba	2011	Aboriginal	4443
Toowoomba	2011	Both Aboriginal & Torres Strait Islander	127
Toowoomba	2011	Non-indigenous	135487
Toowoomba	2011	Torres Strait Islander	163
Toowoomba	2016	Aboriginal	5419
Toowoomba	2016	Both Aboriginal & Torres Strait Islander	177
Toowoomba	2016	Non-indigenous	143737
Toowoomba	2016	Torres Strait Islander	179
Charters Towers - Ayr - Ingham	2006	Aboriginal	3633
Charters Towers - Ayr - Ingham	2006	Both Aboriginal & Torres Strait Islander	427
Charters Towers - Ayr - Ingham	2006	Non-indigenous	37663
Charters Towers - Ayr - Ingham	2006	Torres Strait Islander	316
Charters Towers - Ayr - Ingham	2011	Aboriginal	3920
Charters Towers - Ayr - Ingham	2011	Both Aboriginal & Torres Strait Islander	565
Charters Towers - Ayr - Ingham	2011	Non-indigenous	38665
Charters Towers - Ayr - Ingham	2011	Torres Strait Islander	221
Charters Towers - Ayr - Ingham	2016	Aboriginal	4073
Charters Towers - Ayr - Ingham	2016	Both Aboriginal & Torres Strait Islander	660
Charters Towers - Ayr - Ingham	2016	Non-indigenous	37258
Charters Towers - Ayr - Ingham	2016	Torres Strait Islander	235
Townsville	2006	Aboriginal	6053
Townsville	2006	Both Aboriginal & Torres Strait Islander	962
Townsville	2006	Non-indigenous	146101
Townsville	2006	Torres Strait Islander	1512
Townsville	2011	Aboriginal	7801
Townsville	2011	Both Aboriginal & Torres Strait Islander	1177
Townsville	2011	Non-indigenous	163826
Townsville	2011	Torres Strait Islander	1725
Townsville	2016	Aboriginal	9591
Townsville	2016	Both Aboriginal & Torres Strait Islander	1549
Townsville	2016	Non-indigenous	173774
Townsville	2016	Torres Strait Islander	1894
Bundaberg	2006	Aboriginal	1855
Bundaberg	2006	Both Aboriginal & Torres Strait Islander	171
Bundaberg	2006	Non-indigenous	76226
Bundaberg	2006	Torres Strait Islander	142
Bundaberg	2011	Aboriginal	2521
Bundaberg	2011	Both Aboriginal & Torres Strait Islander	167
Bundaberg	2011	Non-indigenous	81908
Bundaberg	2011	Torres Strait Islander	144
Bundaberg	2016	Aboriginal	3182
Bundaberg	2016	Both Aboriginal & Torres Strait Islander	205
Bundaberg	2016	Non-indigenous	84206
Bundaberg	2016	Torres Strait Islander	172
Burnett	2006	Aboriginal	2606
Burnett	2006	Both Aboriginal & Torres Strait Islander	78
Burnett	2006	Non-indigenous	42155
Burnett	2006	Torres Strait Islander	86
Burnett	2011	Aboriginal	3107
Burnett	2011	Both Aboriginal & Torres Strait Islander	120
Burnett	2011	Non-indigenous	44158
Burnett	2011	Torres Strait Islander	86
Burnett	2016	Aboriginal	3582
Burnett	2016	Both Aboriginal & Torres Strait Islander	166
Burnett	2016	Non-indigenous	45239
Burnett	2016	Torres Strait Islander	80
Gympie - Cooloola	2006	Aboriginal	819
Gympie - Cooloola	2006	Both Aboriginal & Torres Strait Islander	45
Gympie - Cooloola	2006	Non-indigenous	40946
Gympie - Cooloola	2006	Torres Strait Islander	59
Gympie - Cooloola	2011	Aboriginal	1166
Gympie - Cooloola	2011	Both Aboriginal & Torres Strait Islander	45
Gympie - Cooloola	2011	Non-indigenous	44399
Gympie - Cooloola	2011	Torres Strait Islander	77
Gympie - Cooloola	2016	Aboriginal	1597
Gympie - Cooloola	2016	Both Aboriginal & Torres Strait Islander	69
Gympie - Cooloola	2016	Non-indigenous	47721
Gympie - Cooloola	2016	Torres Strait Islander	99
Hervey Bay	2006	Aboriginal	1016
Hervey Bay	2006	Both Aboriginal & Torres Strait Islander	70
Hervey Bay	2006	Non-indigenous	44340
Hervey Bay	2006	Torres Strait Islander	68
Hervey Bay	2011	Aboriginal	1631
Hervey Bay	2011	Both Aboriginal & Torres Strait Islander	80
Hervey Bay	2011	Non-indigenous	51037
Hervey Bay	2011	Torres Strait Islander	91
Hervey Bay	2016	Aboriginal	2103
Hervey Bay	2016	Both Aboriginal & Torres Strait Islander	94
Hervey Bay	2016	Non-indigenous	54394
Hervey Bay	2016	Torres Strait Islander	87
Maryborough	2006	Aboriginal	970
Maryborough	2006	Both Aboriginal & Torres Strait Islander	91
Maryborough	2006	Non-indigenous	37674
Maryborough	2006	Torres Strait Islander	111
Maryborough	2011	Aboriginal	1439
Maryborough	2011	Both Aboriginal & Torres Strait Islander	82
Maryborough	2011	Non-indigenous	40911
Maryborough	2011	Torres Strait Islander	90
Maryborough	2016	Aboriginal	1740
Maryborough	2016	Both Aboriginal & Torres Strait Islander	115
Maryborough	2016	Non-indigenous	42942
Maryborough	2016	Torres Strait Islander	96
Migratory - Offshore - Shipping (Qld)	2006	Aboriginal	0
Migratory - Offshore - Shipping (Qld)	2006	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (Qld)	2006	Non-indigenous	93
Migratory - Offshore - Shipping (Qld)	2006	Torres Strait Islander	6
Migratory - Offshore - Shipping (Qld)	2011	Aboriginal	6
Migratory - Offshore - Shipping (Qld)	2011	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (Qld)	2011	Non-indigenous	461
Migratory - Offshore - Shipping (Qld)	2011	Torres Strait Islander	6
Migratory - Offshore - Shipping (Qld)	2016	Aboriginal	6
Migratory - Offshore - Shipping (Qld)	2016	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (Qld)	2016	Non-indigenous	144
Migratory - Offshore - Shipping (Qld)	2016	Torres Strait Islander	0
No usual address (Qld)	2006	Aboriginal	409
No usual address (Qld)	2006	Both Aboriginal & Torres Strait Islander	33
No usual address (Qld)	2006	Non-indigenous	12306
No usual address (Qld)	2006	Torres Strait Islander	58
No usual address (Qld)	2011	Aboriginal	601
No usual address (Qld)	2011	Both Aboriginal & Torres Strait Islander	49
No usual address (Qld)	2011	Non-indigenous	11822
No usual address (Qld)	2011	Torres Strait Islander	71
No usual address (Qld)	2016	Aboriginal	678
No usual address (Qld)	2016	Both Aboriginal & Torres Strait Islander	51
No usual address (Qld)	2016	Non-indigenous	11714
No usual address (Qld)	2016	Torres Strait Islander	67
Adelaide City	2006	Aboriginal	155
Adelaide City	2006	Both Aboriginal & Torres Strait Islander	0
Adelaide City	2006	Non-indigenous	16496
Adelaide City	2006	Torres Strait Islander	7
Adelaide City	2011	Aboriginal	211
Adelaide City	2011	Both Aboriginal & Torres Strait Islander	0
Adelaide City	2011	Non-indigenous	19418
Adelaide City	2011	Torres Strait Islander	9
Adelaide City	2016	Aboriginal	234
Adelaide City	2016	Both Aboriginal & Torres Strait Islander	7
Adelaide City	2016	Non-indigenous	21805
Adelaide City	2016	Torres Strait Islander	17
Adelaide Hills	2006	Aboriginal	293
Adelaide Hills	2006	Both Aboriginal & Torres Strait Islander	14
Adelaide Hills	2006	Non-indigenous	63587
Adelaide Hills	2006	Torres Strait Islander	47
Adelaide Hills	2011	Aboriginal	409
Adelaide Hills	2011	Both Aboriginal & Torres Strait Islander	10
Adelaide Hills	2011	Non-indigenous	67610
Adelaide Hills	2011	Torres Strait Islander	26
Adelaide Hills	2016	Aboriginal	532
Adelaide Hills	2016	Both Aboriginal & Torres Strait Islander	19
Adelaide Hills	2016	Non-indigenous	71316
Adelaide Hills	2016	Torres Strait Islander	25
Burnside	2006	Aboriginal	89
Burnside	2006	Both Aboriginal & Torres Strait Islander	3
Burnside	2006	Non-indigenous	41856
Burnside	2006	Torres Strait Islander	7
Burnside	2011	Aboriginal	119
Burnside	2011	Both Aboriginal & Torres Strait Islander	0
Burnside	2011	Non-indigenous	42065
Burnside	2011	Torres Strait Islander	8
Burnside	2016	Aboriginal	126
Burnside	2016	Both Aboriginal & Torres Strait Islander	7
Burnside	2016	Non-indigenous	43768
Burnside	2016	Torres Strait Islander	10
Campbelltown (SA)	2006	Aboriginal	216
Campbelltown (SA)	2006	Both Aboriginal & Torres Strait Islander	3
Campbelltown (SA)	2006	Non-indigenous	46253
Campbelltown (SA)	2006	Torres Strait Islander	43
Campbelltown (SA)	2011	Aboriginal	210
Campbelltown (SA)	2011	Both Aboriginal & Torres Strait Islander	3
Campbelltown (SA)	2011	Non-indigenous	48268
Campbelltown (SA)	2011	Torres Strait Islander	21
Campbelltown (SA)	2016	Aboriginal	254
Campbelltown (SA)	2016	Both Aboriginal & Torres Strait Islander	12
Campbelltown (SA)	2016	Non-indigenous	50242
Campbelltown (SA)	2016	Torres Strait Islander	17
Norwood - Payneham - St Peters	2006	Aboriginal	104
Norwood - Payneham - St Peters	2006	Both Aboriginal & Torres Strait Islander	14
Norwood - Payneham - St Peters	2006	Non-indigenous	33584
Norwood - Payneham - St Peters	2006	Torres Strait Islander	27
Norwood - Payneham - St Peters	2011	Aboriginal	151
Norwood - Payneham - St Peters	2011	Both Aboriginal & Torres Strait Islander	13
Norwood - Payneham - St Peters	2011	Non-indigenous	34712
Norwood - Payneham - St Peters	2011	Torres Strait Islander	11
Norwood - Payneham - St Peters	2016	Aboriginal	196
Norwood - Payneham - St Peters	2016	Both Aboriginal & Torres Strait Islander	13
Norwood - Payneham - St Peters	2016	Non-indigenous	35136
Norwood - Payneham - St Peters	2016	Torres Strait Islander	17
Prospect - Walkerville	2006	Aboriginal	184
Prospect - Walkerville	2006	Both Aboriginal & Torres Strait Islander	4
Prospect - Walkerville	2006	Non-indigenous	26054
Prospect - Walkerville	2006	Torres Strait Islander	13
Prospect - Walkerville	2011	Aboriginal	176
Prospect - Walkerville	2011	Both Aboriginal & Torres Strait Islander	0
Prospect - Walkerville	2011	Non-indigenous	26768
Prospect - Walkerville	2011	Torres Strait Islander	7
Prospect - Walkerville	2016	Aboriginal	210
