SA3_NAME16	Year	Age	Sex	persons
Orange	2016	75-84	F	1690
Orange	2016	75-84	M	1440
Orange	2016	85+	F	807
Orange	2016	85+	M	456
Clarence Valley	2006	0-4	F	1236
Clarence Valley	2006	0-4	M	1320
Clarence Valley	2006	5-14	F	3387
Clarence Valley	2006	5-14	M	3495
Clarence Valley	2006	15-19	F	1502
Clarence Valley	2006	15-19	M	1680
Clarence Valley	2006	20-24	F	821
Clarence Valley	2006	20-24	M	931
Clarence Valley	2006	25-34	F	2129
Clarence Valley	2006	25-34	M	1963
Clarence Valley	2006	35-44	F	3082
Clarence Valley	2006	35-44	M	2893
Clarence Valley	2006	45-54	F	3669
Clarence Valley	2006	45-54	M	3569
Clarence Valley	2006	55-64	F	3326
Clarence Valley	2006	55-64	M	3404
Clarence Valley	2006	65-74	F	2464
Clarence Valley	2006	65-74	M	2526
Clarence Valley	2006	75-84	F	1755
Clarence Valley	2006	75-84	M	1476
Clarence Valley	2006	85+	F	707
Clarence Valley	2006	85+	M	336
Clarence Valley	2011	0-4	F	1339
Clarence Valley	2011	0-4	M	1446
Clarence Valley	2011	5-14	F	3127
Clarence Valley	2011	5-14	M	3230
Clarence Valley	2011	15-19	F	1543
Clarence Valley	2011	15-19	M	1634
Clarence Valley	2011	20-24	F	1015
Clarence Valley	2011	20-24	M	1093
Clarence Valley	2011	25-34	F	2040
Clarence Valley	2011	25-34	M	1857
Clarence Valley	2011	35-44	F	2926
Clarence Valley	2011	35-44	M	2670
Clarence Valley	2011	45-54	F	3651
Clarence Valley	2011	45-54	M	3498
Clarence Valley	2011	55-64	F	3791
Clarence Valley	2011	55-64	M	3885
Clarence Valley	2011	65-74	F	2882
Clarence Valley	2011	65-74	M	2897
Clarence Valley	2011	75-84	F	1833
Clarence Valley	2011	75-84	M	1646
Clarence Valley	2011	85+	F	820
Clarence Valley	2011	85+	M	429
Clarence Valley	2016	0-4	F	1151
Clarence Valley	2016	0-4	M	1297
Clarence Valley	2016	5-14	F	2756
Clarence Valley	2016	5-14	M	3032
Clarence Valley	2016	15-19	F	1417
Clarence Valley	2016	15-19	M	1517
Clarence Valley	2016	20-24	F	962
Clarence Valley	2016	20-24	M	1076
Clarence Valley	2016	25-34	F	2083
Clarence Valley	2016	25-34	M	2037
Clarence Valley	2016	35-44	F	2658
Clarence Valley	2016	35-44	M	2451
Clarence Valley	2016	45-54	F	3439
Clarence Valley	2016	45-54	M	3204
Clarence Valley	2016	55-64	F	4204
Clarence Valley	2016	55-64	M	4058
Clarence Valley	2016	65-74	F	3628
Clarence Valley	2016	65-74	M	3722
Clarence Valley	2016	75-84	F	2059
Clarence Valley	2016	75-84	M	1904
Clarence Valley	2016	85+	F	1009
Clarence Valley	2016	85+	M	608
Coffs Harbour	2006	0-4	F	2095
Coffs Harbour	2006	0-4	M	2195
Coffs Harbour	2006	5-14	F	5561
Coffs Harbour	2006	5-14	M	5919
Coffs Harbour	2006	15-19	F	2830
Coffs Harbour	2006	15-19	M	2877
Coffs Harbour	2006	20-24	F	1759
Coffs Harbour	2006	20-24	M	1855
Coffs Harbour	2006	25-34	F	3705
Coffs Harbour	2006	25-34	M	3311
Coffs Harbour	2006	35-44	F	5603
Coffs Harbour	2006	35-44	M	4827
Coffs Harbour	2006	45-54	F	6302
Coffs Harbour	2006	45-54	M	5925
Coffs Harbour	2006	55-64	F	4953
Coffs Harbour	2006	55-64	M	4974
Coffs Harbour	2006	65-74	F	3547
Coffs Harbour	2006	65-74	M	3316
Coffs Harbour	2006	75-84	F	2558
Coffs Harbour	2006	75-84	M	2120
Coffs Harbour	2006	85+	F	992
Coffs Harbour	2006	85+	M	577
Coffs Harbour	2011	0-4	F	2408
Coffs Harbour	2011	0-4	M	2463
Coffs Harbour	2011	5-14	F	5217
Coffs Harbour	2011	5-14	M	5552
Coffs Harbour	2011	15-19	F	2705
Coffs Harbour	2011	15-19	M	2852
Coffs Harbour	2011	20-24	F	1986
Coffs Harbour	2011	20-24	M	1929
Coffs Harbour	2011	25-34	F	3882
Coffs Harbour	2011	25-34	M	3586
Coffs Harbour	2011	35-44	F	5303
Coffs Harbour	2011	35-44	M	4638
Coffs Harbour	2011	45-54	F	6459
Coffs Harbour	2011	45-54	M	5667
Coffs Harbour	2011	55-64	F	5903
Coffs Harbour	2011	55-64	M	5923
Coffs Harbour	2011	65-74	F	4106
Coffs Harbour	2011	65-74	M	3893
Coffs Harbour	2011	75-84	F	2581
Coffs Harbour	2011	75-84	M	2281
Coffs Harbour	2011	85+	F	1289
Coffs Harbour	2011	85+	M	738
Coffs Harbour	2016	0-4	F	2318
Coffs Harbour	2016	0-4	M	2366
Coffs Harbour	2016	5-14	F	5412
Coffs Harbour	2016	5-14	M	5543
Coffs Harbour	2016	15-19	F	2450
Coffs Harbour	2016	15-19	M	2633
Coffs Harbour	2016	20-24	F	1999
Coffs Harbour	2016	20-24	M	2097
Coffs Harbour	2016	25-34	F	4453
Coffs Harbour	2016	25-34	M	4180
Coffs Harbour	2016	35-44	F	5038
Coffs Harbour	2016	35-44	M	4539
Coffs Harbour	2016	45-54	F	6199
Coffs Harbour	2016	45-54	M	5323
Coffs Harbour	2016	55-64	F	6679
Coffs Harbour	2016	55-64	M	6346
Coffs Harbour	2016	65-74	F	5205
Coffs Harbour	2016	65-74	M	5072
Coffs Harbour	2016	75-84	F	3079
Coffs Harbour	2016	75-84	M	2654
Coffs Harbour	2016	85+	F	1518
Coffs Harbour	2016	85+	M	924
Bourke - Cobar - Coonamble	2006	0-4	F	1027
Bourke - Cobar - Coonamble	2006	0-4	M	1140
Bourke - Cobar - Coonamble	2006	5-14	F	2010
Bourke - Cobar - Coonamble	2006	5-14	M	2113
Bourke - Cobar - Coonamble	2006	15-19	F	731
Bourke - Cobar - Coonamble	2006	15-19	M	818
Bourke - Cobar - Coonamble	2006	20-24	F	710
Bourke - Cobar - Coonamble	2006	20-24	M	723
Bourke - Cobar - Coonamble	2006	25-34	F	1605
Bourke - Cobar - Coonamble	2006	25-34	M	1607
Bourke - Cobar - Coonamble	2006	35-44	F	1795
Bourke - Cobar - Coonamble	2006	35-44	M	2016
Bourke - Cobar - Coonamble	2006	45-54	F	1727
Bourke - Cobar - Coonamble	2006	45-54	M	2052
Bourke - Cobar - Coonamble	2006	55-64	F	1361
Bourke - Cobar - Coonamble	2006	55-64	M	1766
Bourke - Cobar - Coonamble	2006	65-74	F	954
Bourke - Cobar - Coonamble	2006	65-74	M	1113
Bourke - Cobar - Coonamble	2006	75-84	F	545
Bourke - Cobar - Coonamble	2006	75-84	M	535
Bourke - Cobar - Coonamble	2006	85+	F	193
Bourke - Cobar - Coonamble	2006	85+	M	89
Bourke - Cobar - Coonamble	2011	0-4	F	1017
Bourke - Cobar - Coonamble	2011	0-4	M	1009
Bourke - Cobar - Coonamble	2011	5-14	F	1802
Bourke - Cobar - Coonamble	2011	5-14	M	1853
Bourke - Cobar - Coonamble	2011	15-19	F	713
Bourke - Cobar - Coonamble	2011	15-19	M	783
Bourke - Cobar - Coonamble	2011	20-24	F	732
Bourke - Cobar - Coonamble	2011	20-24	M	699
Bourke - Cobar - Coonamble	2011	25-34	F	1462
Bourke - Cobar - Coonamble	2011	25-34	M	1381
Bourke - Cobar - Coonamble	2011	35-44	F	1593
Bourke - Cobar - Coonamble	2011	35-44	M	1656
Bourke - Cobar - Coonamble	2011	45-54	F	1700
Bourke - Cobar - Coonamble	2011	45-54	M	1944
Bourke - Cobar - Coonamble	2011	55-64	F	1389
Bourke - Cobar - Coonamble	2011	55-64	M	1757
Bourke - Cobar - Coonamble	2011	65-74	F	1023
Bourke - Cobar - Coonamble	2011	65-74	M	1240
Bourke - Cobar - Coonamble	2011	75-84	F	586
Bourke - Cobar - Coonamble	2011	75-84	M	623
Bourke - Cobar - Coonamble	2011	85+	F	212
Bourke - Cobar - Coonamble	2011	85+	M	124
Bourke - Cobar - Coonamble	2016	0-4	F	884
Bourke - Cobar - Coonamble	2016	0-4	M	889
Bourke - Cobar - Coonamble	2016	5-14	F	1655
Bourke - Cobar - Coonamble	2016	5-14	M	1682
Bourke - Cobar - Coonamble	2016	15-19	F	597
Bourke - Cobar - Coonamble	2016	15-19	M	628
Bourke - Cobar - Coonamble	2016	20-24	F	671
Bourke - Cobar - Coonamble	2016	20-24	M	665
Bourke - Cobar - Coonamble	2016	25-34	F	1550
Bourke - Cobar - Coonamble	2016	25-34	M	1506
Bourke - Cobar - Coonamble	2016	35-44	F	1349
Bourke - Cobar - Coonamble	2016	35-44	M	1301
Bourke - Cobar - Coonamble	2016	45-54	F	1654
Bourke - Cobar - Coonamble	2016	45-54	M	1713
Bourke - Cobar - Coonamble	2016	55-64	F	1429
Bourke - Cobar - Coonamble	2016	55-64	M	1789
Bourke - Cobar - Coonamble	2016	65-74	F	1105
Bourke - Cobar - Coonamble	2016	65-74	M	1331
Bourke - Cobar - Coonamble	2016	75-84	F	670
Bourke - Cobar - Coonamble	2016	75-84	M	637
Bourke - Cobar - Coonamble	2016	85+	F	269
Bourke - Cobar - Coonamble	2016	85+	M	171
Broken Hill and Far West	2006	0-4	F	644
Broken Hill and Far West	2006	0-4	M	717
Broken Hill and Far West	2006	5-14	F	1468
Broken Hill and Far West	2006	5-14	M	1489
Broken Hill and Far West	2006	15-19	F	655
Broken Hill and Far West	2006	15-19	M	710
Broken Hill and Far West	2006	20-24	F	537
Broken Hill and Far West	2006	20-24	M	570
Broken Hill and Far West	2006	25-34	F	1162
Broken Hill and Far West	2006	25-34	M	1106
Broken Hill and Far West	2006	35-44	F	1448
Broken Hill and Far West	2006	35-44	M	1407
Broken Hill and Far West	2006	45-54	F	1662
Broken Hill and Far West	2006	45-54	M	1682
Broken Hill and Far West	2006	55-64	F	1348
Broken Hill and Far West	2006	55-64	M	1464
Broken Hill and Far West	2006	65-74	F	1070
Broken Hill and Far West	2006	65-74	M	955
Broken Hill and Far West	2006	75-84	F	822
Broken Hill and Far West	2006	75-84	M	648
Broken Hill and Far West	2006	85+	F	344
Broken Hill and Far West	2006	85+	M	122
Broken Hill and Far West	2011	0-4	F	647
Broken Hill and Far West	2011	0-4	M	595
Broken Hill and Far West	2011	5-14	F	1253
Broken Hill and Far West	2011	5-14	M	1383
Broken Hill and Far West	2011	15-19	F	628
Broken Hill and Far West	2011	15-19	M	664
Broken Hill and Far West	2011	20-24	F	597
Broken Hill and Far West	2011	20-24	M	594
Broken Hill and Far West	2011	25-34	F	1117
Broken Hill and Far West	2011	25-34	M	1105
Broken Hill and Far West	2011	35-44	F	1256
Broken Hill and Far West	2011	35-44	M	1224
Broken Hill and Far West	2011	45-54	F	1576
Broken Hill and Far West	2011	45-54	M	1552
Broken Hill and Far West	2011	55-64	F	1441
Broken Hill and Far West	2011	55-64	M	1569
Broken Hill and Far West	2011	65-74	F	1050
Broken Hill and Far West	2011	65-74	M	982
Broken Hill and Far West	2011	75-84	F	841
Broken Hill and Far West	2011	75-84	M	627
Broken Hill and Far West	2011	85+	F	350
Broken Hill and Far West	2011	85+	M	158
Broken Hill and Far West	2016	0-4	F	559
Broken Hill and Far West	2016	0-4	M	604
Broken Hill and Far West	2016	5-14	F	1139
Broken Hill and Far West	2016	5-14	M	1132
Broken Hill and Far West	2016	15-19	F	516
Broken Hill and Far West	2016	15-19	M	576
Broken Hill and Far West	2016	20-24	F	558
Broken Hill and Far West	2016	20-24	M	554
Broken Hill and Far West	2016	25-34	F	1258
Broken Hill and Far West	2016	25-34	M	1196
Broken Hill and Far West	2016	35-44	F	1085
Broken Hill and Far West	2016	35-44	M	1071
Broken Hill and Far West	2016	45-54	F	1320
Broken Hill and Far West	2016	45-54	M	1366
Broken Hill and Far West	2016	55-64	F	1510
Broken Hill and Far West	2016	55-64	M	1524
Broken Hill and Far West	2016	65-74	F	1136
Broken Hill and Far West	2016	65-74	M	1183
Broken Hill and Far West	2016	75-84	F	749
Broken Hill and Far West	2016	75-84	M	555
Broken Hill and Far West	2016	85+	F	418
Broken Hill and Far West	2016	85+	M	203
Dubbo	2006	0-4	F	2304
Dubbo	2006	0-4	M	2431
Dubbo	2006	5-14	F	5148
Dubbo	2006	5-14	M	5422
Dubbo	2006	15-19	F	2200
Dubbo	2006	15-19	M	2334
Dubbo	2006	20-24	F	1878
Dubbo	2006	20-24	M	1700
Dubbo	2006	25-34	F	3770
Dubbo	2006	25-34	M	3411
Dubbo	2006	35-44	F	4582
Dubbo	2006	35-44	M	4183
Dubbo	2006	45-54	F	4608
Dubbo	2006	45-54	M	4473
Dubbo	2006	55-64	F	3726
Dubbo	2006	55-64	M	3780
Dubbo	2006	65-74	F	2744
Dubbo	2006	65-74	M	2634
Dubbo	2006	75-84	F	1909
Dubbo	2006	75-84	M	1514
Dubbo	2006	85+	F	728
Dubbo	2006	85+	M	341
Dubbo	2011	0-4	F	2417
Dubbo	2011	0-4	M	2653
Dubbo	2011	5-14	F	4679
Dubbo	2011	5-14	M	4950
Dubbo	2011	15-19	F	2243
Dubbo	2011	15-19	M	2438
Dubbo	2011	20-24	F	1863
Dubbo	2011	20-24	M	1811
Dubbo	2011	25-34	F	3815
Dubbo	2011	25-34	M	3440
Dubbo	2011	35-44	F	4311
Dubbo	2011	35-44	M	3975
Dubbo	2011	45-54	F	4695
Dubbo	2011	45-54	M	4501
Dubbo	2011	55-64	F	4135
Dubbo	2011	55-64	M	4131
Dubbo	2011	65-74	F	3053
Dubbo	2011	65-74	M	2997
Dubbo	2011	75-84	F	2013
Dubbo	2011	75-84	M	1645
Dubbo	2011	85+	F	884
Dubbo	2011	85+	M	442
Dubbo	2016	0-4	F	2324
Dubbo	2016	0-4	M	2376
Dubbo	2016	5-14	F	4526
Dubbo	2016	5-14	M	4874
Dubbo	2016	15-19	F	2060
Dubbo	2016	15-19	M	2129
Dubbo	2016	20-24	F	1955
Dubbo	2016	20-24	M	2050
Dubbo	2016	25-34	F	4370
Dubbo	2016	25-34	M	4124
Dubbo	2016	35-44	F	4009
Dubbo	2016	35-44	M	3839
Dubbo	2016	45-54	F	4561
Dubbo	2016	45-54	M	4293
Dubbo	2016	55-64	F	4646
Dubbo	2016	55-64	M	4411
Dubbo	2016	65-74	F	3526
Dubbo	2016	65-74	M	3551
Dubbo	2016	75-84	F	2228
Dubbo	2016	75-84	M	1905
Dubbo	2016	85+	F	1016
Dubbo	2016	85+	M	653
Lower Hunter	2006	0-4	F	2520
Lower Hunter	2006	0-4	M	2667
Lower Hunter	2006	5-14	F	5846
Lower Hunter	2006	5-14	M	6113
Lower Hunter	2006	15-19	F	2646
Lower Hunter	2006	15-19	M	2832
Lower Hunter	2006	20-24	F	1995
Lower Hunter	2006	20-24	M	2204
Lower Hunter	2006	25-34	F	4512
Lower Hunter	2006	25-34	M	4617
Lower Hunter	2006	35-44	F	5494
Lower Hunter	2006	35-44	M	5436
Lower Hunter	2006	45-54	F	5485
Lower Hunter	2006	45-54	M	5542
Lower Hunter	2006	55-64	F	4310
Lower Hunter	2006	55-64	M	4594
Lower Hunter	2006	65-74	F	2580
Lower Hunter	2006	65-74	M	2527
Lower Hunter	2006	75-84	F	2029
Lower Hunter	2006	75-84	M	1404
Lower Hunter	2006	85+	F	787
Lower Hunter	2006	85+	M	323
Lower Hunter	2011	0-4	F	2873
Lower Hunter	2011	0-4	M	3071
Lower Hunter	2011	5-14	F	5660
Lower Hunter	2011	5-14	M	5869
Lower Hunter	2011	15-19	F	2782
Lower Hunter	2011	15-19	M	3020
Lower Hunter	2011	20-24	F	2396
Lower Hunter	2011	20-24	M	2549
Lower Hunter	2011	25-34	F	4826
Lower Hunter	2011	25-34	M	5056
Lower Hunter	2011	35-44	F	5600
Lower Hunter	2011	35-44	M	5542
Lower Hunter	2011	45-54	F	5660
Lower Hunter	2011	45-54	M	5712
Lower Hunter	2011	55-64	F	5108
Lower Hunter	2011	55-64	M	5233
Lower Hunter	2011	65-74	F	3045
Lower Hunter	2011	65-74	M	3163
Lower Hunter	2011	75-84	F	1990
Lower Hunter	2011	75-84	M	1527
Lower Hunter	2011	85+	F	889
Lower Hunter	2011	85+	M	412
Lower Hunter	2016	0-4	F	2887
Lower Hunter	2016	0-4	M	2921
Lower Hunter	2016	5-14	F	5890
Lower Hunter	2016	5-14	M	6231
Lower Hunter	2016	15-19	F	2755
Lower Hunter	2016	15-19	M	2932
Lower Hunter	2016	20-24	F	2509
Lower Hunter	2016	20-24	M	2787
Lower Hunter	2016	25-34	F	5483
Lower Hunter	2016	25-34	M	5392
Lower Hunter	2016	35-44	F	5449
Lower Hunter	2016	35-44	M	5496
Lower Hunter	2016	45-54	F	5819
Lower Hunter	2016	45-54	M	5854
Lower Hunter	2016	55-64	F	5714
Lower Hunter	2016	55-64	M	5670
Lower Hunter	2016	65-74	F	4105
Lower Hunter	2016	65-74	M	4240
Lower Hunter	2016	75-84	F	2089
Lower Hunter	2016	75-84	M	1869
Lower Hunter	2016	85+	F	1052
Lower Hunter	2016	85+	M	527
Maitland	2006	0-4	F	2123
Maitland	2006	0-4	M	2185
Maitland	2006	5-14	F	4408
Maitland	2006	5-14	M	4543
Maitland	2006	15-19	F	2090
Maitland	2006	15-19	M	2148
Maitland	2006	20-24	F	1823
Maitland	2006	20-24	M	1847
Maitland	2006	25-34	F	3918
Maitland	2006	25-34	M	3758
Maitland	2006	35-44	F	4287
Maitland	2006	35-44	M	4005
Maitland	2006	45-54	F	4143
Maitland	2006	45-54	M	4011
Maitland	2006	55-64	F	3055
Maitland	2006	55-64	M	3028
Maitland	2006	65-74	F	1925
Maitland	2006	65-74	M	1684
Maitland	2006	75-84	F	1511
Maitland	2006	75-84	M	1063
Maitland	2006	85+	F	539
Maitland	2006	85+	M	256
Maitland	2011	0-4	F	2362
Maitland	2011	0-4	M	2450
Maitland	2011	5-14	F	4472
Maitland	2011	5-14	M	4760
Maitland	2011	15-19	F	2301
Maitland	2011	15-19	M	2278
Maitland	2011	20-24	F	1961
Maitland	2011	20-24	M	2052
Maitland	2011	25-34	F	4192
Maitland	2011	25-34	M	4094
Maitland	2011	35-44	F	4734
Maitland	2011	35-44	M	4398
Maitland	2011	45-54	F	4442
Maitland	2011	45-54	M	4224
Maitland	2011	55-64	F	3727
Maitland	2011	55-64	M	3570
Maitland	2011	65-74	F	2283
Maitland	2011	65-74	M	2169
Maitland	2011	75-84	F	1565
Maitland	2011	75-84	M	1134
Maitland	2011	85+	F	712
Maitland	2011	85+	M	320
Maitland	2016	0-4	F	2672
Maitland	2016	0-4	M	2883
Maitland	2016	5-14	F	5189
Maitland	2016	5-14	M	5506
Maitland	2016	15-19	F	2286
Maitland	2016	15-19	M	2453
Maitland	2016	20-24	F	2376
Maitland	2016	20-24	M	2228
Maitland	2016	25-34	F	5309
Maitland	2016	25-34	M	4885
Maitland	2016	35-44	F	4963
Maitland	2016	35-44	M	4851
Maitland	2016	45-54	F	5005
Maitland	2016	45-54	M	4525
Maitland	2016	55-64	F	4334
Maitland	2016	55-64	M	4117
Maitland	2016	65-74	F	3242
Maitland	2016	65-74	M	2981
Maitland	2016	75-84	F	1754
Maitland	2016	75-84	M	1378
Maitland	2016	85+	F	819
Maitland	2016	85+	M	430
Port Stephens	2006	0-4	F	1842
Port Stephens	2006	0-4	M	1998
Port Stephens	2006	5-14	F	4442
Port Stephens	2006	5-14	M	4642
Port Stephens	2006	15-19	F	1977
Port Stephens	2006	15-19	M	2122
Port Stephens	2006	20-24	F	1449
Port Stephens	2006	20-24	M	1613
Port Stephens	2006	25-34	F	3193
Port Stephens	2006	25-34	M	2997
Port Stephens	2006	35-44	F	4471
Port Stephens	2006	35-44	M	4068
Port Stephens	2006	45-54	F	4252
Port Stephens	2006	45-54	M	4132
Port Stephens	2006	55-64	F	4381
Port Stephens	2006	55-64	M	4060
Port Stephens	2006	65-74	F	3126
Port Stephens	2006	65-74	M	3133
Port Stephens	2006	75-84	F	1978
Port Stephens	2006	75-84	M	1794
Port Stephens	2006	85+	F	673
Port Stephens	2006	85+	M	366
Port Stephens	2011	0-4	F	2069
Port Stephens	2011	0-4	M	2130
Port Stephens	2011	5-14	F	4274
Port Stephens	2011	5-14	M	4529
Port Stephens	2011	15-19	F	2122
Port Stephens	2011	15-19	M	2200
Port Stephens	2011	20-24	F	1625
Port Stephens	2011	20-24	M	1801
Port Stephens	2011	25-34	F	3226
Port Stephens	2011	25-34	M	3052
Port Stephens	2011	35-44	F	4371
Port Stephens	2011	35-44	M	3933
Port Stephens	2011	45-54	F	4643
Port Stephens	2011	45-54	M	4550
Port Stephens	2011	55-64	F	4842
Port Stephens	2011	55-64	M	4485
Port Stephens	2011	65-74	F	3939
Port Stephens	2011	65-74	M	4002
Port Stephens	2011	75-84	F	2217
Port Stephens	2011	75-84	M	2027
Port Stephens	2011	85+	F	922
Port Stephens	2011	85+	M	551
Port Stephens	2016	0-4	F	1884
Port Stephens	2016	0-4	M	1919
Port Stephens	2016	5-14	F	4196
Port Stephens	2016	5-14	M	4556
Port Stephens	2016	15-19	F	2064
Port Stephens	2016	15-19	M	2134
Port Stephens	2016	20-24	F	1734
Port Stephens	2016	20-24	M	1831
Port Stephens	2016	25-34	F	3334
Port Stephens	2016	25-34	M	3270
Port Stephens	2016	35-44	F	4049
Port Stephens	2016	35-44	M	3838
Port Stephens	2016	45-54	F	4827
Port Stephens	2016	45-54	M	4633
Port Stephens	2016	55-64	F	5215
Port Stephens	2016	55-64	M	4862
Port Stephens	2016	65-74	F	5061
Port Stephens	2016	65-74	M	5005
Port Stephens	2016	75-84	F	2612
Port Stephens	2016	75-84	M	2515
Port Stephens	2016	85+	F	1115
Port Stephens	2016	85+	M	728
Upper Hunter	2006	0-4	F	1025
Upper Hunter	2006	0-4	M	1104
Upper Hunter	2006	5-14	F	2104
Upper Hunter	2006	5-14	M	2094
Upper Hunter	2006	15-19	F	928
Upper Hunter	2006	15-19	M	1058
Upper Hunter	2006	20-24	F	803
Upper Hunter	2006	20-24	M	908
Upper Hunter	2006	25-34	F	1729
Upper Hunter	2006	25-34	M	1804
Upper Hunter	2006	35-44	F	1945
Upper Hunter	2006	35-44	M	2080
Upper Hunter	2006	45-54	F	1896
Upper Hunter	2006	45-54	M	2015
Upper Hunter	2006	55-64	F	1498
Upper Hunter	2006	55-64	M	1666
Upper Hunter	2006	65-74	F	982
Upper Hunter	2006	65-74	M	946
Upper Hunter	2006	75-84	F	672
Upper Hunter	2006	75-84	M	531
Upper Hunter	2006	85+	F	292
Upper Hunter	2006	85+	M	136
Upper Hunter	2011	0-4	F	1080
Upper Hunter	2011	0-4	M	1151
Upper Hunter	2011	5-14	F	2108
Upper Hunter	2011	5-14	M	2170
Upper Hunter	2011	15-19	F	952
Upper Hunter	2011	15-19	M	977
Upper Hunter	2011	20-24	F	881
Upper Hunter	2011	20-24	M	957
Upper Hunter	2011	25-34	F	1874
Upper Hunter	2011	25-34	M	1991
Upper Hunter	2011	35-44	F	1933
Upper Hunter	2011	35-44	M	2056
Upper Hunter	2011	45-54	F	1965
Upper Hunter	2011	45-54	M	2084
Upper Hunter	2011	55-64	F	1614
Upper Hunter	2011	55-64	M	1818
Upper Hunter	2011	65-74	F	1095
Upper Hunter	2011	65-74	M	1101
Upper Hunter	2011	75-84	F	711
Upper Hunter	2011	75-84	M	569
Upper Hunter	2011	85+	F	299
Upper Hunter	2011	85+	M	162
Upper Hunter	2016	0-4	F	1005
Upper Hunter	2016	0-4	M	1093
Upper Hunter	2016	5-14	F	2184
Upper Hunter	2016	5-14	M	2247
Upper Hunter	2016	15-19	F	884
Upper Hunter	2016	15-19	M	905
Upper Hunter	2016	20-24	F	815
Upper Hunter	2016	20-24	M	807
Upper Hunter	2016	25-34	F	1963
Upper Hunter	2016	25-34	M	1974
Upper Hunter	2016	35-44	F	1880
Upper Hunter	2016	35-44	M	1955
Upper Hunter	2016	45-54	F	2046
Upper Hunter	2016	45-54	M	2077
Upper Hunter	2016	55-64	F	1744
Upper Hunter	2016	55-64	M	1909
Upper Hunter	2016	65-74	F	1300
Upper Hunter	2016	65-74	M	1395
Upper Hunter	2016	75-84	F	797
Upper Hunter	2016	75-84	M	652
Upper Hunter	2016	85+	F	355
Upper Hunter	2016	85+	M	201
Dapto - Port Kembla	2006	0-4	F	2207
Dapto - Port Kembla	2006	0-4	M	2294
Dapto - Port Kembla	2006	5-14	F	4834
Dapto - Port Kembla	2006	5-14	M	5161
Dapto - Port Kembla	2006	15-19	F	2404
Dapto - Port Kembla	2006	15-19	M	2470
Dapto - Port Kembla	2006	20-24	F	2050
Dapto - Port Kembla	2006	20-24	M	2220
Dapto - Port Kembla	2006	25-34	F	4276
Dapto - Port Kembla	2006	25-34	M	4146
Dapto - Port Kembla	2006	35-44	F	5107
Dapto - Port Kembla	2006	35-44	M	4932
Dapto - Port Kembla	2006	45-54	F	4879
Dapto - Port Kembla	2006	45-54	M	4664
Dapto - Port Kembla	2006	55-64	F	3921
Dapto - Port Kembla	2006	55-64	M	4005
Dapto - Port Kembla	2006	65-74	F	3157
Dapto - Port Kembla	2006	65-74	M	2938
Dapto - Port Kembla	2006	75-84	F	2173
Dapto - Port Kembla	2006	75-84	M	1783
Dapto - Port Kembla	2006	85+	F	736
Dapto - Port Kembla	2006	85+	M	311
Dapto - Port Kembla	2011	0-4	F	2266
Dapto - Port Kembla	2011	0-4	M	2398
Dapto - Port Kembla	2011	5-14	F	4675
Dapto - Port Kembla	2011	5-14	M	4864
Dapto - Port Kembla	2011	15-19	F	2339
Dapto - Port Kembla	2011	15-19	M	2566
Dapto - Port Kembla	2011	20-24	F	2099
Dapto - Port Kembla	2011	20-24	M	2149
Dapto - Port Kembla	2011	25-34	F	4161
Dapto - Port Kembla	2011	25-34	M	4014
Dapto - Port Kembla	2011	35-44	F	4806
Dapto - Port Kembla	2011	35-44	M	4592
Dapto - Port Kembla	2011	45-54	F	5010
Dapto - Port Kembla	2011	45-54	M	5037
Dapto - Port Kembla	2011	55-64	F	4275
Dapto - Port Kembla	2011	55-64	M	4182
Dapto - Port Kembla	2011	65-74	F	3433
Dapto - Port Kembla	2011	65-74	M	3095
Dapto - Port Kembla	2011	75-84	F	2444
Dapto - Port Kembla	2011	75-84	M	2029
Dapto - Port Kembla	2011	85+	F	943
Dapto - Port Kembla	2011	85+	M	534
Dapto - Port Kembla	2016	0-4	F	2345
Dapto - Port Kembla	2016	0-4	M	2417
Dapto - Port Kembla	2016	5-14	F	4660
Dapto - Port Kembla	2016	5-14	M	4988
Dapto - Port Kembla	2016	15-19	F	2352
Dapto - Port Kembla	2016	15-19	M	2449
Dapto - Port Kembla	2016	20-24	F	2203
Dapto - Port Kembla	2016	20-24	M	2364
Dapto - Port Kembla	2016	25-34	F	4552
Dapto - Port Kembla	2016	25-34	M	4356
Dapto - Port Kembla	2016	35-44	F	4768
Dapto - Port Kembla	2016	35-44	M	4577
Dapto - Port Kembla	2016	45-54	F	5050
Dapto - Port Kembla	2016	45-54	M	4904
Dapto - Port Kembla	2016	55-64	F	4752
Dapto - Port Kembla	2016	55-64	M	4516
Dapto - Port Kembla	2016	65-74	F	3748
Dapto - Port Kembla	2016	65-74	M	3541
Dapto - Port Kembla	2016	75-84	F	2700
Dapto - Port Kembla	2016	75-84	M	2171
Dapto - Port Kembla	2016	85+	F	1225
Dapto - Port Kembla	2016	85+	M	717
Illawarra Catchment Reserve	2006	0-4	F	0
Illawarra Catchment Reserve	2006	0-4	M	0
Illawarra Catchment Reserve	2006	5-14	F	0
Illawarra Catchment Reserve	2006	5-14	M	0
Illawarra Catchment Reserve	2006	15-19	F	0
Illawarra Catchment Reserve	2006	15-19	M	0
Illawarra Catchment Reserve	2006	20-24	F	0
Illawarra Catchment Reserve	2006	20-24	M	0
Illawarra Catchment Reserve	2006	25-34	F	0
