SA3_NAME16	Year	Age	persons
Tablelands (East) - Kuranda	2011	85+	709
Tablelands (East) - Kuranda	2016	0-4	2190
Tablelands (East) - Kuranda	2016	5-14	5322
Tablelands (East) - Kuranda	2016	15-19	2305
Tablelands (East) - Kuranda	2016	20-24	1787
Tablelands (East) - Kuranda	2016	25-34	3721
Tablelands (East) - Kuranda	2016	35-44	4364
Tablelands (East) - Kuranda	2016	45-54	5550
Tablelands (East) - Kuranda	2016	55-64	6151
Tablelands (East) - Kuranda	2016	65-74	5348
Tablelands (East) - Kuranda	2016	75-84	2729
Tablelands (East) - Kuranda	2016	85+	932
Darling Downs (West) - Maranoa	2006	0-4	3200
Darling Downs (West) - Maranoa	2006	5-14	6266
Darling Downs (West) - Maranoa	2006	15-19	2283
Darling Downs (West) - Maranoa	2006	20-24	2205
Darling Downs (West) - Maranoa	2006	25-34	5121
Darling Downs (West) - Maranoa	2006	35-44	5921
Darling Downs (West) - Maranoa	2006	45-54	5500
Darling Downs (West) - Maranoa	2006	55-64	4608
Darling Downs (West) - Maranoa	2006	65-74	3103
Darling Downs (West) - Maranoa	2006	75-84	1662
Darling Downs (West) - Maranoa	2006	85+	573
Darling Downs (West) - Maranoa	2011	0-4	3540
Darling Downs (West) - Maranoa	2011	5-14	6557
Darling Downs (West) - Maranoa	2011	15-19	2493
Darling Downs (West) - Maranoa	2011	20-24	2355
Darling Downs (West) - Maranoa	2011	25-34	5406
Darling Downs (West) - Maranoa	2011	35-44	6058
Darling Downs (West) - Maranoa	2011	45-54	5984
Darling Downs (West) - Maranoa	2011	55-64	5076
Darling Downs (West) - Maranoa	2011	65-74	3500
Darling Downs (West) - Maranoa	2011	75-84	1847
Darling Downs (West) - Maranoa	2011	85+	601
Darling Downs (West) - Maranoa	2016	0-4	3232
Darling Downs (West) - Maranoa	2016	5-14	6270
Darling Downs (West) - Maranoa	2016	15-19	2461
Darling Downs (West) - Maranoa	2016	20-24	2377
Darling Downs (West) - Maranoa	2016	25-34	5797
Darling Downs (West) - Maranoa	2016	35-44	5450
Darling Downs (West) - Maranoa	2016	45-54	6009
Darling Downs (West) - Maranoa	2016	55-64	5458
Darling Downs (West) - Maranoa	2016	65-74	4073
Darling Downs (West) - Maranoa	2016	75-84	2166
Darling Downs (West) - Maranoa	2016	85+	765
Darling Downs - East	2006	0-4	2765
Darling Downs - East	2006	5-14	6178
Darling Downs - East	2006	15-19	2511
Darling Downs - East	2006	20-24	1853
Darling Downs - East	2006	25-34	4024
Darling Downs - East	2006	35-44	5396
Darling Downs - East	2006	45-54	5384
Darling Downs - East	2006	55-64	4722
Darling Downs - East	2006	65-74	3002
Darling Downs - East	2006	75-84	1791
Darling Downs - East	2006	85+	629
Darling Downs - East	2011	0-4	2960
Darling Downs - East	2011	5-14	6107
Darling Downs - East	2011	15-19	2740
Darling Downs - East	2011	20-24	2007
Darling Downs - East	2011	25-34	4169
Darling Downs - East	2011	35-44	5366
Darling Downs - East	2011	45-54	5446
Darling Downs - East	2011	55-64	5061
Darling Downs - East	2011	65-74	3738
Darling Downs - East	2011	75-84	2020
Darling Downs - East	2011	85+	747
Darling Downs - East	2016	0-4	2723
Darling Downs - East	2016	5-14	6124
Darling Downs - East	2016	15-19	2689
Darling Downs - East	2016	20-24	2236
Darling Downs - East	2016	25-34	4437
Darling Downs - East	2016	35-44	4905
Darling Downs - East	2016	45-54	5677
Darling Downs - East	2016	55-64	5484
Darling Downs - East	2016	65-74	4506
Darling Downs - East	2016	75-84	2390
Darling Downs - East	2016	85+	937
Granite Belt	2006	0-4	2329
Granite Belt	2006	5-14	5519
Granite Belt	2006	15-19	2437
Granite Belt	2006	20-24	1662
Granite Belt	2006	25-34	3591
Granite Belt	2006	35-44	4620
Granite Belt	2006	45-54	5173
Granite Belt	2006	55-64	4907
Granite Belt	2006	65-74	3302
Granite Belt	2006	75-84	1960
Granite Belt	2006	85+	679
Granite Belt	2011	0-4	2478
Granite Belt	2011	5-14	5469
Granite Belt	2011	15-19	2542
Granite Belt	2011	20-24	1682
Granite Belt	2011	25-34	3467
Granite Belt	2011	35-44	4555
Granite Belt	2011	45-54	5338
Granite Belt	2011	55-64	5674
Granite Belt	2011	65-74	4170
Granite Belt	2011	75-84	2253
Granite Belt	2011	85+	876
Granite Belt	2016	0-4	2289
Granite Belt	2016	5-14	5250
Granite Belt	2016	15-19	2458
Granite Belt	2016	20-24	1919
Granite Belt	2016	25-34	3613
Granite Belt	2016	35-44	4232
Granite Belt	2016	45-54	5214
Granite Belt	2016	55-64	5952
Granite Belt	2016	65-74	5436
Granite Belt	2016	75-84	2749
Granite Belt	2016	85+	982
Central Highlands (Qld)	2006	0-4	2437
Central Highlands (Qld)	2006	5-14	4586
Central Highlands (Qld)	2006	15-19	1782
Central Highlands (Qld)	2006	20-24	2105
Central Highlands (Qld)	2006	25-34	4586
Central Highlands (Qld)	2006	35-44	4431
Central Highlands (Qld)	2006	45-54	3687
Central Highlands (Qld)	2006	55-64	2231
Central Highlands (Qld)	2006	65-74	954
Central Highlands (Qld)	2006	75-84	406
Central Highlands (Qld)	2006	85+	114
Central Highlands (Qld)	2011	0-4	2815
Central Highlands (Qld)	2011	5-14	4592
Central Highlands (Qld)	2011	15-19	2005
Central Highlands (Qld)	2011	20-24	2026
Central Highlands (Qld)	2011	25-34	4943
Central Highlands (Qld)	2011	35-44	4599
Central Highlands (Qld)	2011	45-54	4149
Central Highlands (Qld)	2011	55-64	2734
Central Highlands (Qld)	2011	65-74	1227
Central Highlands (Qld)	2011	75-84	450
Central Highlands (Qld)	2011	85+	115
Central Highlands (Qld)	2016	0-4	2606
Central Highlands (Qld)	2016	5-14	4640
Central Highlands (Qld)	2016	15-19	1654
Central Highlands (Qld)	2016	20-24	1827
Central Highlands (Qld)	2016	25-34	4756
Central Highlands (Qld)	2016	35-44	4243
Central Highlands (Qld)	2016	45-54	4071
Central Highlands (Qld)	2016	55-64	3011
Central Highlands (Qld)	2016	65-74	1455
Central Highlands (Qld)	2016	75-84	563
Central Highlands (Qld)	2016	85+	133
Rockhampton	2006	0-4	6464
Rockhampton	2006	5-14	15370
Rockhampton	2006	15-19	7808
Rockhampton	2006	20-24	6507
Rockhampton	2006	25-34	11784
Rockhampton	2006	35-44	14073
Rockhampton	2006	45-54	14290
Rockhampton	2006	55-64	11105
Rockhampton	2006	65-74	7534
Rockhampton	2006	75-84	4687
Rockhampton	2006	85+	1563
Rockhampton	2011	0-4	7512
Rockhampton	2011	5-14	15334
Rockhampton	2011	15-19	8104
Rockhampton	2011	20-24	6972
Rockhampton	2011	25-34	13577
Rockhampton	2011	35-44	14143
Rockhampton	2011	45-54	15438
Rockhampton	2011	55-64	12931
Rockhampton	2011	65-74	8436
Rockhampton	2011	75-84	5085
Rockhampton	2011	85+	1810
Rockhampton	2016	0-4	7547
Rockhampton	2016	5-14	15881
Rockhampton	2016	15-19	7891
Rockhampton	2016	20-24	7241
Rockhampton	2016	25-34	14807
Rockhampton	2016	35-44	14026
Rockhampton	2016	45-54	15701
Rockhampton	2016	55-64	14580
Rockhampton	2016	65-74	10266
Rockhampton	2016	75-84	5757
Rockhampton	2016	85+	2306
Biloela	2006	0-4	1173
Biloela	2006	5-14	2331
Biloela	2006	15-19	854
Biloela	2006	20-24	913
Biloela	2006	25-34	2045
Biloela	2006	35-44	2237
Biloela	2006	45-54	2089
Biloela	2006	55-64	1396
Biloela	2006	65-74	943
Biloela	2006	75-84	495
Biloela	2006	85+	169
Biloela	2011	0-4	1200
Biloela	2011	5-14	2203
Biloela	2011	15-19	822
Biloela	2011	20-24	806
Biloela	2011	25-34	2049
Biloela	2011	35-44	1999
Biloela	2011	45-54	2059
Biloela	2011	55-64	1545
Biloela	2011	65-74	1041
Biloela	2011	75-84	554
Biloela	2011	85+	186
Biloela	2016	0-4	1048
Biloela	2016	5-14	2119
Biloela	2016	15-19	776
Biloela	2016	20-24	779
Biloela	2016	25-34	1926
Biloela	2016	35-44	1935
Biloela	2016	45-54	1976
Biloela	2016	55-64	1749
Biloela	2016	65-74	1133
Biloela	2016	75-84	661
Biloela	2016	85+	211
Gladstone	2006	0-4	3766
Gladstone	2006	5-14	8398
Gladstone	2006	15-19	3511
Gladstone	2006	20-24	3024
Gladstone	2006	25-34	6706
Gladstone	2006	35-44	8122
Gladstone	2006	45-54	7578
Gladstone	2006	55-64	5372
Gladstone	2006	65-74	2617
Gladstone	2006	75-84	1293
Gladstone	2006	85+	381
Gladstone	2011	0-4	4582
Gladstone	2011	5-14	8654
Gladstone	2011	15-19	3956
Gladstone	2011	20-24	3477
Gladstone	2011	25-34	7842
Gladstone	2011	35-44	8887
Gladstone	2011	45-54	8752
Gladstone	2011	55-64	6480
Gladstone	2011	65-74	3364
Gladstone	2011	75-84	1491
Gladstone	2011	85+	419
Gladstone	2016	0-4	4606
Gladstone	2016	5-14	9338
Gladstone	2016	15-19	3803
Gladstone	2016	20-24	3638
Gladstone	2016	25-34	8552
Gladstone	2016	35-44	8849
Gladstone	2016	45-54	9209
Gladstone	2016	55-64	7270
Gladstone	2016	65-74	4150
Gladstone	2016	75-84	1721
Gladstone	2016	85+	509
Broadbeach - Burleigh	2006	0-4	2557
Broadbeach - Burleigh	2006	5-14	4841
Broadbeach - Burleigh	2006	15-19	3001
Broadbeach - Burleigh	2006	20-24	4134
Broadbeach - Burleigh	2006	25-34	8601
Broadbeach - Burleigh	2006	35-44	7209
Broadbeach - Burleigh	2006	45-54	7138
Broadbeach - Burleigh	2006	55-64	7115
Broadbeach - Burleigh	2006	65-74	5118
Broadbeach - Burleigh	2006	75-84	4145
Broadbeach - Burleigh	2006	85+	1209
Broadbeach - Burleigh	2011	0-4	3015
Broadbeach - Burleigh	2011	5-14	5368
Broadbeach - Burleigh	2011	15-19	2869
Broadbeach - Burleigh	2011	20-24	4309
Broadbeach - Burleigh	2011	25-34	9292
Broadbeach - Burleigh	2011	35-44	8123
Broadbeach - Burleigh	2011	45-54	7304
Broadbeach - Burleigh	2011	55-64	7218
Broadbeach - Burleigh	2011	65-74	5362
Broadbeach - Burleigh	2011	75-84	3602
Broadbeach - Burleigh	2011	85+	1452
Broadbeach - Burleigh	2016	0-4	3144
Broadbeach - Burleigh	2016	5-14	5973
Broadbeach - Burleigh	2016	15-19	2925
Broadbeach - Burleigh	2016	20-24	3894
Broadbeach - Burleigh	2016	25-34	9929
Broadbeach - Burleigh	2016	35-44	8546
Broadbeach - Burleigh	2016	45-54	8055
Broadbeach - Burleigh	2016	55-64	7363
Broadbeach - Burleigh	2016	65-74	6490
Broadbeach - Burleigh	2016	75-84	3686
Broadbeach - Burleigh	2016	85+	1625
Coolangatta	2006	0-4	2556
Coolangatta	2006	5-14	5464
Coolangatta	2006	15-19	3203
Coolangatta	2006	20-24	2939
Coolangatta	2006	25-34	6063
Coolangatta	2006	35-44	6607
Coolangatta	2006	45-54	7129
Coolangatta	2006	55-64	5864
Coolangatta	2006	65-74	4301
Coolangatta	2006	75-84	3436
Coolangatta	2006	85+	1024
Coolangatta	2011	0-4	2850
Coolangatta	2011	5-14	5561
Coolangatta	2011	15-19	3042
Coolangatta	2011	20-24	2946
Coolangatta	2011	25-34	6190
Coolangatta	2011	35-44	6859
Coolangatta	2011	45-54	7219
Coolangatta	2011	55-64	6531
Coolangatta	2011	65-74	4555
Coolangatta	2011	75-84	3078
Coolangatta	2011	85+	1279
Coolangatta	2016	0-4	2866
Coolangatta	2016	5-14	5935
Coolangatta	2016	15-19	2922
Coolangatta	2016	20-24	2873
Coolangatta	2016	25-34	6558
Coolangatta	2016	35-44	7091
Coolangatta	2016	45-54	7205
Coolangatta	2016	55-64	7252
Coolangatta	2016	65-74	5701
Coolangatta	2016	75-84	3187
Coolangatta	2016	85+	1602
Gold Coast - North	2006	0-4	2773
Gold Coast - North	2006	5-14	5705
Gold Coast - North	2006	15-19	2977
Gold Coast - North	2006	20-24	3854
Gold Coast - North	2006	25-34	7375
Gold Coast - North	2006	35-44	7237
Gold Coast - North	2006	45-54	7279
Gold Coast - North	2006	55-64	7792
Gold Coast - North	2006	65-74	5328
Gold Coast - North	2006	75-84	3962
Gold Coast - North	2006	85+	1238
Gold Coast - North	2011	0-4	3285
Gold Coast - North	2011	5-14	5872
Gold Coast - North	2011	15-19	3240
Gold Coast - North	2011	20-24	3841
Gold Coast - North	2011	25-34	7500
Gold Coast - North	2011	35-44	7998
Gold Coast - North	2011	45-54	7834
Gold Coast - North	2011	55-64	8003
Gold Coast - North	2011	65-74	6487
Gold Coast - North	2011	75-84	3886
Gold Coast - North	2011	85+	1655
Gold Coast - North	2016	0-4	3263
Gold Coast - North	2016	5-14	6204
Gold Coast - North	2016	15-19	3339
Gold Coast - North	2016	20-24	4209
Gold Coast - North	2016	25-34	7794
Gold Coast - North	2016	35-44	8204
Gold Coast - North	2016	45-54	8855
Gold Coast - North	2016	55-64	8616
Gold Coast - North	2016	65-74	8618
Gold Coast - North	2016	75-84	4798
Gold Coast - North	2016	85+	2001
Gold Coast Hinterland	2006	0-4	932
Gold Coast Hinterland	2006	5-14	2383
Gold Coast Hinterland	2006	15-19	1007
Gold Coast Hinterland	2006	20-24	579
Gold Coast Hinterland	2006	25-34	1619
Gold Coast Hinterland	2006	35-44	2608
Gold Coast Hinterland	2006	45-54	2692
Gold Coast Hinterland	2006	55-64	2391
Gold Coast Hinterland	2006	65-74	1266
Gold Coast Hinterland	2006	75-84	553
Gold Coast Hinterland	2006	85+	156
Gold Coast Hinterland	2011	0-4	1009
Gold Coast Hinterland	2011	5-14	2370
Gold Coast Hinterland	2011	15-19	1013
Gold Coast Hinterland	2011	20-24	655
Gold Coast Hinterland	2011	25-34	1354
Gold Coast Hinterland	2011	35-44	2654
Gold Coast Hinterland	2011	45-54	2836
Gold Coast Hinterland	2011	55-64	2640
Gold Coast Hinterland	2011	65-74	1754
Gold Coast Hinterland	2011	75-84	665
Gold Coast Hinterland	2011	85+	196
Gold Coast Hinterland	2016	0-4	879
Gold Coast Hinterland	2016	5-14	2456
Gold Coast Hinterland	2016	15-19	1079
Gold Coast Hinterland	2016	20-24	707
Gold Coast Hinterland	2016	25-34	1509
Gold Coast Hinterland	2016	35-44	2445
Gold Coast Hinterland	2016	45-54	3085
Gold Coast Hinterland	2016	55-64	2916
Gold Coast Hinterland	2016	65-74	2288
Gold Coast Hinterland	2016	75-84	907
Gold Coast Hinterland	2016	85+	253
Mudgeeraba - Tallebudgera	2006	0-4	1909
Mudgeeraba - Tallebudgera	2006	5-14	4660
Mudgeeraba - Tallebudgera	2006	15-19	2036
Mudgeeraba - Tallebudgera	2006	20-24	1340
Mudgeeraba - Tallebudgera	2006	25-34	3179
Mudgeeraba - Tallebudgera	2006	35-44	4457
Mudgeeraba - Tallebudgera	2006	45-54	4009
Mudgeeraba - Tallebudgera	2006	55-64	2969
Mudgeeraba - Tallebudgera	2006	65-74	1459
Mudgeeraba - Tallebudgera	2006	75-84	674
Mudgeeraba - Tallebudgera	2006	85+	206
Mudgeeraba - Tallebudgera	2011	0-4	2218
Mudgeeraba - Tallebudgera	2011	5-14	5136
Mudgeeraba - Tallebudgera	2011	15-19	2390
Mudgeeraba - Tallebudgera	2011	20-24	1508
Mudgeeraba - Tallebudgera	2011	25-34	3280
Mudgeeraba - Tallebudgera	2011	35-44	5065
Mudgeeraba - Tallebudgera	2011	45-54	4681
Mudgeeraba - Tallebudgera	2011	55-64	3614
Mudgeeraba - Tallebudgera	2011	65-74	2079
Mudgeeraba - Tallebudgera	2011	75-84	837
Mudgeeraba - Tallebudgera	2011	85+	265
Mudgeeraba - Tallebudgera	2016	0-4	2152
Mudgeeraba - Tallebudgera	2016	5-14	5478
Mudgeeraba - Tallebudgera	2016	15-19	2383
Mudgeeraba - Tallebudgera	2016	20-24	1637
Mudgeeraba - Tallebudgera	2016	25-34	3278
Mudgeeraba - Tallebudgera	2016	35-44	5033
Mudgeeraba - Tallebudgera	2016	45-54	5154
Mudgeeraba - Tallebudgera	2016	55-64	3925
Mudgeeraba - Tallebudgera	2016	65-74	2810
Mudgeeraba - Tallebudgera	2016	75-84	1165
Mudgeeraba - Tallebudgera	2016	85+	369
Nerang	2006	0-4	3859
Nerang	2006	5-14	8482
Nerang	2006	15-19	4001
Nerang	2006	20-24	3304
Nerang	2006	25-34	7346
Nerang	2006	35-44	8864
Nerang	2006	45-54	7526
Nerang	2006	55-64	5950
Nerang	2006	65-74	3054
Nerang	2006	75-84	1842
Nerang	2006	85+	716
Nerang	2011	0-4	4419
Nerang	2011	5-14	9077
Nerang	2011	15-19	4612
Nerang	2011	20-24	3721
Nerang	2011	25-34	7970
Nerang	2011	35-44	9767
Nerang	2011	45-54	8901
Nerang	2011	55-64	6871
Nerang	2011	65-74	4336
Nerang	2011	75-84	2126
Nerang	2011	85+	876
Nerang	2016	0-4	4412
Nerang	2016	5-14	9340
Nerang	2016	15-19	4407
Nerang	2016	20-24	3987
Nerang	2016	25-34	8510
Nerang	2016	35-44	9597
Nerang	2016	45-54	9473
Nerang	2016	55-64	7720
Nerang	2016	65-74	5796
Nerang	2016	75-84	2847
Nerang	2016	85+	1192
Ormeau - Oxenford	2006	0-4	5117
Ormeau - Oxenford	2006	5-14	10693
Ormeau - Oxenford	2006	15-19	4389
Ormeau - Oxenford	2006	20-24	3797
Ormeau - Oxenford	2006	25-34	9248
Ormeau - Oxenford	2006	35-44	10881
Ormeau - Oxenford	2006	45-54	8631
Ormeau - Oxenford	2006	55-64	6885
Ormeau - Oxenford	2006	65-74	3485
Ormeau - Oxenford	2006	75-84	1637
Ormeau - Oxenford	2006	85+	573
Ormeau - Oxenford	2011	0-4	8148
Ormeau - Oxenford	2011	5-14	15001
Ormeau - Oxenford	2011	15-19	6367
Ormeau - Oxenford	2011	20-24	5321
Ormeau - Oxenford	2011	25-34	13531
Ormeau - Oxenford	2011	35-44	15377
Ormeau - Oxenford	2011	45-54	12370
Ormeau - Oxenford	2011	55-64	9351
Ormeau - Oxenford	2011	65-74	5558
Ormeau - Oxenford	2011	75-84	2271
Ormeau - Oxenford	2011	85+	770
Ormeau - Oxenford	2016	0-4	9848
Ormeau - Oxenford	2016	5-14	19425
Ormeau - Oxenford	2016	15-19	8382
Ormeau - Oxenford	2016	20-24	7382
Ormeau - Oxenford	2016	25-34	17159
Ormeau - Oxenford	2016	35-44	18338
Ormeau - Oxenford	2016	45-54	16014
Ormeau - Oxenford	2016	55-64	11411
Ormeau - Oxenford	2016	65-74	8493
Ormeau - Oxenford	2016	75-84	3314
Ormeau - Oxenford	2016	85+	1119
Robina	2006	0-4	2391
Robina	2006	5-14	5648
Robina	2006	15-19	3175
Robina	2006	20-24	3094
Robina	2006	25-34	5414
Robina	2006	35-44	5894
Robina	2006	45-54	5425
Robina	2006	55-64	4548
Robina	2006	65-74	2922
Robina	2006	75-84	1752
Robina	2006	85+	494
Robina	2011	0-4	2669
Robina	2011	5-14	5573
Robina	2011	15-19	3514
Robina	2011	20-24	3712
Robina	2011	25-34	6025
Robina	2011	35-44	6259
Robina	2011	45-54	5846
Robina	2011	55-64	5088
Robina	2011	65-74	3525
Robina	2011	75-84	2070
Robina	2011	85+	909
Robina	2016	0-4	2750
Robina	2016	5-14	5948
Robina	2016	15-19	3527
Robina	2016	20-24	3764
Robina	2016	25-34	6716
Robina	2016	35-44	6626
Robina	2016	45-54	6372
Robina	2016	55-64	5485
Robina	2016	65-74	4480
Robina	2016	75-84	2507
Robina	2016	85+	1307
Southport	2006	0-4	2606
Southport	2006	5-14	5727
Southport	2006	15-19	3611
Southport	2006	20-24	4202
Southport	2006	25-34	7238
Southport	2006	35-44	7155
Southport	2006	45-54	6659
Southport	2006	55-64	5402
Southport	2006	65-74	3219
Southport	2006	75-84	2701
Southport	2006	85+	1162
Southport	2011	0-4	2940
Southport	2011	5-14	5763
Southport	2011	15-19	3932
Southport	2011	20-24	5216
Southport	2011	25-34	8203
Southport	2011	35-44	7467
Southport	2011	45-54	7088
Southport	2011	55-64	5957
Southport	2011	65-74	4094
Southport	2011	75-84	2563
Southport	2011	85+	1325
Southport	2016	0-4	2802
Southport	2016	5-14	5884
Southport	2016	15-19	4059
Southport	2016	20-24	5698
Southport	2016	25-34	8783
Southport	2016	35-44	7529
Southport	2016	45-54	7569
Southport	2016	55-64	6571
Southport	2016	65-74	5385
Southport	2016	75-84	3007
Southport	2016	85+	1605
Surfers Paradise	2006	0-4	1218
Surfers Paradise	2006	5-14	2643
Surfers Paradise	2006	15-19	1823
Surfers Paradise	2006	20-24	3496
Surfers Paradise	2006	25-34	4951
Surfers Paradise	2006	35-44	4337
Surfers Paradise	2006	45-54	4486
Surfers Paradise	2006	55-64	4629
Surfers Paradise	2006	65-74	2960
Surfers Paradise	2006	75-84	2028
Surfers Paradise	2006	85+	621
Surfers Paradise	2011	0-4	1299
Surfers Paradise	2011	5-14	2814
Surfers Paradise	2011	15-19	1822
Surfers Paradise	2011	20-24	3672
Surfers Paradise	2011	25-34	6052
Surfers Paradise	2011	35-44	4482
Surfers Paradise	2011	45-54	4600
Surfers Paradise	2011	55-64	4655
Surfers Paradise	2011	65-74	3393
Surfers Paradise	2011	75-84	1797
Surfers Paradise	2011	85+	742
Surfers Paradise	2016	0-4	1523
Surfers Paradise	2016	5-14	3186
Surfers Paradise	2016	15-19	2007
Surfers Paradise	2016	20-24	3619
Surfers Paradise	2016	25-34	7248
Surfers Paradise	2016	35-44	5020
Surfers Paradise	2016	45-54	5534
Surfers Paradise	2016	55-64	5047
Surfers Paradise	2016	65-74	4675
Surfers Paradise	2016	75-84	2191
Surfers Paradise	2016	85+	785
Forest Lake - Oxley	2006	0-4	4591
Forest Lake - Oxley	2006	5-14	8980
Forest Lake - Oxley	2006	15-19	4067
Forest Lake - Oxley	2006	20-24	4034
Forest Lake - Oxley	2006	25-34	8760
Forest Lake - Oxley	2006	35-44	9268
Forest Lake - Oxley	2006	45-54	6992
Forest Lake - Oxley	2006	55-64	5087
Forest Lake - Oxley	2006	65-74	3085
Forest Lake - Oxley	2006	75-84	2122
Forest Lake - Oxley	2006	85+	753
Forest Lake - Oxley	2011	0-4	4966
Forest Lake - Oxley	2011	5-14	9082
Forest Lake - Oxley	2011	15-19	4700
Forest Lake - Oxley	2011	20-24	4643
Forest Lake - Oxley	2011	25-34	9681
Forest Lake - Oxley	2011	35-44	9800
Forest Lake - Oxley	2011	45-54	8255
Forest Lake - Oxley	2011	55-64	5743
Forest Lake - Oxley	2011	65-74	3620
Forest Lake - Oxley	2011	75-84	2182
Forest Lake - Oxley	2011	85+	900
Forest Lake - Oxley	2016	0-4	5401
Forest Lake - Oxley	2016	5-14	9855
Forest Lake - Oxley	2016	15-19	4946
Forest Lake - Oxley	2016	20-24	5485
Forest Lake - Oxley	2016	25-34	11730
Forest Lake - Oxley	2016	35-44	10557
Forest Lake - Oxley	2016	45-54	9391
Forest Lake - Oxley	2016	55-64	6855
Forest Lake - Oxley	2016	65-74	4461
Forest Lake - Oxley	2016	75-84	2502
Forest Lake - Oxley	2016	85+	1046
Ipswich Hinterland	2006	0-4	3078
Ipswich Hinterland	2006	5-14	7826
Ipswich Hinterland	2006	15-19	3371
Ipswich Hinterland	2006	20-24	2396
Ipswich Hinterland	2006	25-34	5019
Ipswich Hinterland	2006	35-44	7237
Ipswich Hinterland	2006	45-54	7397
Ipswich Hinterland	2006	55-64	6780
Ipswich Hinterland	2006	65-74	3962
Ipswich Hinterland	2006	75-84	1973
Ipswich Hinterland	2006	85+	616
Ipswich Hinterland	2011	0-4	3796
Ipswich Hinterland	2011	5-14	8352
Ipswich Hinterland	2011	15-19	3916
Ipswich Hinterland	2011	20-24	2784
Ipswich Hinterland	2011	25-34	5796
Ipswich Hinterland	2011	35-44	7681
Ipswich Hinterland	2011	45-54	8416
Ipswich Hinterland	2011	55-64	7842
Ipswich Hinterland	2011	65-74	5274
Ipswich Hinterland	2011	75-84	2285
Ipswich Hinterland	2011	85+	795
Ipswich Hinterland	2016	0-4	3688
Ipswich Hinterland	2016	5-14	8634
Ipswich Hinterland	2016	15-19	4041
Ipswich Hinterland	2016	20-24	3400
Ipswich Hinterland	2016	25-34	6394
Ipswich Hinterland	2016	35-44	7493
Ipswich Hinterland	2016	45-54	9024
Ipswich Hinterland	2016	55-64	8850
Ipswich Hinterland	2016	65-74	7137
Ipswich Hinterland	2016	75-84	3085
Ipswich Hinterland	2016	85+	979
Ipswich Inner	2006	0-4	6407
Ipswich Inner	2006	5-14	13521
Ipswich Inner	2006	15-19	6362
Ipswich Inner	2006	20-24	5757
Ipswich Inner	2006	25-34	11054
Ipswich Inner	2006	35-44	12798
Ipswich Inner	2006	45-54	11379
Ipswich Inner	2006	55-64	8526
Ipswich Inner	2006	65-74	5407
Ipswich Inner	2006	75-84	3526
Ipswich Inner	2006	85+	1267
Ipswich Inner	2011	0-4	7494
Ipswich Inner	2011	5-14	13798
Ipswich Inner	2011	15-19	7061
Ipswich Inner	2011	20-24	6540
Ipswich Inner	2011	25-34	12586
Ipswich Inner	2011	35-44	13286
Ipswich Inner	2011	45-54	12619
Ipswich Inner	2011	55-64	9890
Ipswich Inner	2011	65-74	6430
Ipswich Inner	2011	75-84	3766
Ipswich Inner	2011	85+	1438
