SA3_NAME16	Year	BornAust	Sex	persons
Cairns - South	2011	1	F	33760
Cairns - South	2011	1	M	33784
Cairns - South	2016	0	F	11357
Cairns - South	2016	0	M	9826
Cairns - South	2016	1	F	34471
Cairns - South	2016	1	M	34479
Innisfail - Cassowary Coast	2006	0	F	1891
Innisfail - Cassowary Coast	2006	0	M	1822
Innisfail - Cassowary Coast	2006	1	F	13354
Innisfail - Cassowary Coast	2006	1	M	14065
Innisfail - Cassowary Coast	2011	0	F	2054
Innisfail - Cassowary Coast	2011	0	M	1969
Innisfail - Cassowary Coast	2011	1	F	13340
Innisfail - Cassowary Coast	2011	1	M	14262
Innisfail - Cassowary Coast	2016	0	F	2245
Innisfail - Cassowary Coast	2016	0	M	2110
Innisfail - Cassowary Coast	2016	1	F	12979
Innisfail - Cassowary Coast	2016	1	M	13883
Port Douglas - Daintree	2006	0	F	960
Port Douglas - Daintree	2006	0	M	929
Port Douglas - Daintree	2006	1	F	3465
Port Douglas - Daintree	2006	1	M	3791
Port Douglas - Daintree	2011	0	F	1051
Port Douglas - Daintree	2011	0	M	1010
Port Douglas - Daintree	2011	1	F	3710
Port Douglas - Daintree	2011	1	M	3904
Port Douglas - Daintree	2016	0	F	1237
Port Douglas - Daintree	2016	0	M	1100
Port Douglas - Daintree	2016	1	F	3608
Port Douglas - Daintree	2016	1	M	3962
Tablelands (East) - Kuranda	2006	0	F	2686
Tablelands (East) - Kuranda	2006	0	M	2447
Tablelands (East) - Kuranda	2006	1	F	13734
Tablelands (East) - Kuranda	2006	1	M	13564
Tablelands (East) - Kuranda	2011	0	F	2896
Tablelands (East) - Kuranda	2011	0	M	2672
Tablelands (East) - Kuranda	2011	1	F	15328
Tablelands (East) - Kuranda	2011	1	M	14879
Tablelands (East) - Kuranda	2016	0	F	3108
Tablelands (East) - Kuranda	2016	0	M	2780
Tablelands (East) - Kuranda	2016	1	F	15218
Tablelands (East) - Kuranda	2016	1	M	15050
Darling Downs (West) - Maranoa	2006	0	F	885
Darling Downs (West) - Maranoa	2006	0	M	859
Darling Downs (West) - Maranoa	2006	1	F	17650
Darling Downs (West) - Maranoa	2006	1	M	18505
Darling Downs (West) - Maranoa	2011	0	F	1284
Darling Downs (West) - Maranoa	2011	0	M	1287
Darling Downs (West) - Maranoa	2011	1	F	18406
Darling Downs (West) - Maranoa	2011	1	M	19212
Darling Downs (West) - Maranoa	2016	0	F	1489
Darling Downs (West) - Maranoa	2016	0	M	1453
Darling Downs (West) - Maranoa	2016	1	F	17371
Darling Downs (West) - Maranoa	2016	1	M	18259
Darling Downs - East	2006	0	F	1116
Darling Downs - East	2006	0	M	1061
Darling Downs - East	2006	1	F	16732
Darling Downs - East	2006	1	M	17166
Darling Downs - East	2011	0	F	1366
Darling Downs - East	2011	0	M	1388
Darling Downs - East	2011	1	F	17154
Darling Downs - East	2011	1	M	17499
Darling Downs - East	2016	0	F	1694
Darling Downs - East	2016	0	M	1607
Darling Downs - East	2016	1	F	17304
Darling Downs - East	2016	1	M	17734
Granite Belt	2006	0	F	1703
Granite Belt	2006	0	M	1509
Granite Belt	2006	1	F	15631
Granite Belt	2006	1	M	15380
Granite Belt	2011	0	F	1992
Granite Belt	2011	0	M	1760
Granite Belt	2011	1	F	16720
Granite Belt	2011	1	M	16218
Granite Belt	2016	0	F	2119
Granite Belt	2016	0	M	1903
Granite Belt	2016	1	F	16663
Granite Belt	2016	1	M	16421
Central Highlands (Qld)	2006	0	F	1042
Central Highlands (Qld)	2006	0	M	1171
Central Highlands (Qld)	2006	1	F	10848
Central Highlands (Qld)	2006	1	M	12235
Central Highlands (Qld)	2011	0	F	1526
Central Highlands (Qld)	2011	0	M	1590
Central Highlands (Qld)	2011	1	F	11351
Central Highlands (Qld)	2011	1	M	12725
Central Highlands (Qld)	2016	0	F	1521
Central Highlands (Qld)	2016	0	M	1528
Central Highlands (Qld)	2016	1	F	10600
Central Highlands (Qld)	2016	1	M	11556
Rockhampton	2006	0	F	3758
Rockhampton	2006	0	M	3801
Rockhampton	2006	1	F	43192
Rockhampton	2006	1	M	42756
Rockhampton	2011	0	F	5034
Rockhampton	2011	0	M	5065
Rockhampton	2011	1	F	45852
Rockhampton	2011	1	M	45330
Rockhampton	2016	0	F	5641
Rockhampton	2016	0	M	5510
Rockhampton	2016	1	F	47950
Rockhampton	2016	1	M	47411
Biloela	2006	0	F	403
Biloela	2006	0	M	476
Biloela	2006	1	F	6263
Biloela	2006	1	M	6629
Biloela	2011	0	F	553
Biloela	2011	0	M	614
Biloela	2011	1	F	6087
Biloela	2011	1	M	6447
Biloela	2016	0	F	564
Biloela	2016	0	M	611
Biloela	2016	1	F	5760
Biloela	2016	1	M	6081
Gladstone	2006	0	F	2586
Gladstone	2006	0	M	2753
Gladstone	2006	1	F	20485
Gladstone	2006	1	M	21452
Gladstone	2011	0	F	3465
Gladstone	2011	0	M	3720
Gladstone	2011	1	F	22428
Gladstone	2011	1	M	23887
Gladstone	2016	0	F	4436
Gladstone	2016	0	M	4483
Gladstone	2016	1	F	23206
Gladstone	2016	1	M	24545
Broadbeach - Burleigh	2006	0	F	6753
Broadbeach - Burleigh	2006	0	M	6310
Broadbeach - Burleigh	2006	1	F	18188
Broadbeach - Burleigh	2006	1	M	17121
Broadbeach - Burleigh	2011	0	F	7588
Broadbeach - Burleigh	2011	0	M	7025
Broadbeach - Burleigh	2011	1	F	19661
Broadbeach - Burleigh	2011	1	M	18499
Broadbeach - Burleigh	2016	0	F	8179
Broadbeach - Burleigh	2016	0	M	7414
Broadbeach - Burleigh	2016	1	F	21034
Broadbeach - Burleigh	2016	1	M	19858
Coolangatta	2006	0	F	4148
Coolangatta	2006	0	M	3905
Coolangatta	2006	1	F	18362
Coolangatta	2006	1	M	17924
Coolangatta	2011	0	F	4651
Coolangatta	2011	0	M	4287
Coolangatta	2011	1	F	19357
Coolangatta	2011	1	M	18506
Coolangatta	2016	0	F	4981
Coolangatta	2016	0	M	4360
Coolangatta	2016	1	F	20197
Coolangatta	2016	1	M	19464
Gold Coast - North	2006	0	F	8304
Gold Coast - North	2006	0	M	7317
Gold Coast - North	2006	1	F	18194
Gold Coast - North	2006	1	M	17089
Gold Coast - North	2011	0	F	9714
Gold Coast - North	2011	0	M	8626
Gold Coast - North	2011	1	F	19201
Gold Coast - North	2011	1	M	17783
Gold Coast - North	2016	0	F	11164
Gold Coast - North	2016	0	M	9621
Gold Coast - North	2016	1	F	20573
Gold Coast - North	2016	1	M	19085
Gold Coast Hinterland	2006	0	F	1788
Gold Coast Hinterland	2006	0	M	1758
Gold Coast Hinterland	2006	1	F	5881
Gold Coast Hinterland	2006	1	M	5892
Gold Coast Hinterland	2011	0	F	2008
Gold Coast Hinterland	2011	0	M	1927
Gold Coast Hinterland	2011	1	F	6297
Gold Coast Hinterland	2011	1	M	6174
Gold Coast Hinterland	2016	0	F	2065
Gold Coast Hinterland	2016	0	M	1930
Gold Coast Hinterland	2016	1	F	6476
Gold Coast Hinterland	2016	1	M	6282
Mudgeeraba - Tallebudgera	2006	0	F	3040
Mudgeeraba - Tallebudgera	2006	0	M	2870
Mudgeeraba - Tallebudgera	2006	1	F	9703
Mudgeeraba - Tallebudgera	2006	1	M	9509
Mudgeeraba - Tallebudgera	2011	0	F	3889
Mudgeeraba - Tallebudgera	2011	0	M	3548
Mudgeeraba - Tallebudgera	2011	1	F	11372
Mudgeeraba - Tallebudgera	2011	1	M	10908
Mudgeeraba - Tallebudgera	2016	0	F	4261
Mudgeeraba - Tallebudgera	2016	0	M	3848
Mudgeeraba - Tallebudgera	2016	1	F	11948
Mudgeeraba - Tallebudgera	2016	1	M	11529
Nerang	2006	0	F	6919
Nerang	2006	0	M	6640
Nerang	2006	1	F	19387
Nerang	2006	1	M	18673
Nerang	2011	0	F	8789
Nerang	2011	0	M	8262
Nerang	2011	1	F	21449
Nerang	2011	1	M	20598
Nerang	2016	0	F	9247
Nerang	2016	0	M	8548
Nerang	2016	1	F	22938
Nerang	2016	1	M	22208
Ormeau - Oxenford	2006	0	F	7998
Ormeau - Oxenford	2006	0	M	7753
Ormeau - Oxenford	2006	1	F	22948
Ormeau - Oxenford	2006	1	M	22657
Ormeau - Oxenford	2011	0	F	13452
Ormeau - Oxenford	2011	0	M	12842
Ormeau - Oxenford	2011	1	F	31921
Ormeau - Oxenford	2011	1	M	31243
Ormeau - Oxenford	2016	0	F	17215
Ormeau - Oxenford	2016	0	M	16095
Ormeau - Oxenford	2016	1	F	40000
Ormeau - Oxenford	2016	1	M	39034
Robina	2006	0	F	6845
Robina	2006	0	M	6118
Robina	2006	1	F	12903
Robina	2006	1	M	11851
Robina	2011	0	F	8000
Robina	2011	0	M	7160
Robina	2011	1	F	14139
Robina	2011	1	M	12856
Robina	2016	0	F	8861
Robina	2016	0	M	7791
Robina	2016	1	F	15390
Robina	2016	1	M	14028
Southport	2006	0	F	7400
Southport	2006	0	M	6818
Southport	2006	1	F	16055
Southport	2006	1	M	15320
Southport	2011	0	F	9286
Southport	2011	0	M	8370
Southport	2011	1	F	16622
Southport	2011	1	M	16005
Southport	2016	0	F	10731
Southport	2016	0	M	9399
Southport	2016	1	F	17109
Southport	2016	1	M	16689
Surfers Paradise	2006	0	F	4704
Surfers Paradise	2006	0	M	4594
Surfers Paradise	2006	1	F	8665
Surfers Paradise	2006	1	M	8797
Surfers Paradise	2011	0	F	5894
Surfers Paradise	2011	0	M	5795
Surfers Paradise	2011	1	F	9612
Surfers Paradise	2011	1	M	9890
Surfers Paradise	2016	0	F	7479
Surfers Paradise	2016	0	M	7118
Surfers Paradise	2016	1	F	10344
Surfers Paradise	2016	1	M	10572
Forest Lake - Oxley	2006	0	F	9334
Forest Lake - Oxley	2006	0	M	8988
Forest Lake - Oxley	2006	1	F	17868
Forest Lake - Oxley	2006	1	M	17884
Forest Lake - Oxley	2011	0	F	11623
Forest Lake - Oxley	2011	0	M	11203
Forest Lake - Oxley	2011	1	F	18149
Forest Lake - Oxley	2011	1	M	18868
Forest Lake - Oxley	2016	0	F	14176
Forest Lake - Oxley	2016	0	M	13334
Forest Lake - Oxley	2016	1	F	18840
Forest Lake - Oxley	2016	1	M	20325
Ipswich Hinterland	2006	0	F	2543
Ipswich Hinterland	2006	0	M	2545
Ipswich Hinterland	2006	1	F	20437
Ipswich Hinterland	2006	1	M	20867
Ipswich Hinterland	2011	0	F	3076
Ipswich Hinterland	2011	0	M	2943
Ipswich Hinterland	2011	1	F	23433
Ipswich Hinterland	2011	1	M	24124
Ipswich Hinterland	2016	0	F	3347
Ipswich Hinterland	2016	0	M	3137
Ipswich Hinterland	2016	1	F	24953
Ipswich Hinterland	2016	1	M	25687
Ipswich Inner	2006	0	F	4989
Ipswich Inner	2006	0	M	4975
Ipswich Inner	2006	1	F	36146
Ipswich Inner	2006	1	M	34901
Ipswich Inner	2011	0	F	6158
Ipswich Inner	2011	0	M	6014
Ipswich Inner	2011	1	F	39537
Ipswich Inner	2011	1	M	38237
Ipswich Inner	2016	0	F	6940
Ipswich Inner	2016	0	M	6611
Ipswich Inner	2016	1	F	42400
Ipswich Inner	2016	1	M	41005
Springfield - Redbank	2006	0	F	5928
Springfield - Redbank	2006	0	M	5791
Springfield - Redbank	2006	1	F	16552
Springfield - Redbank	2006	1	M	16664
Springfield - Redbank	2011	0	F	9790
Springfield - Redbank	2011	0	M	9508
Springfield - Redbank	2011	1	F	21961
Springfield - Redbank	2011	1	M	21875
Springfield - Redbank	2016	0	F	13117
Springfield - Redbank	2016	0	M	12556
Springfield - Redbank	2016	1	F	26432
Springfield - Redbank	2016	1	M	26312
Beaudesert	2006	0	F	590
Beaudesert	2006	0	M	536
Beaudesert	2006	1	F	4514
Beaudesert	2006	1	M	4583
Beaudesert	2011	0	F	710
Beaudesert	2011	0	M	667
Beaudesert	2011	1	F	5254
Beaudesert	2011	1	M	5081
Beaudesert	2016	0	F	804
Beaudesert	2016	0	M	727
Beaudesert	2016	1	F	5669
Beaudesert	2016	1	M	5486
Beenleigh	2006	0	F	3641
Beenleigh	2006	0	M	3348
Beenleigh	2006	1	F	11756
Beenleigh	2006	1	M	11697
Beenleigh	2011	0	F	4663
Beenleigh	2011	0	M	4298
Beenleigh	2011	1	F	13216
Beenleigh	2011	1	M	12972
Beenleigh	2016	0	F	5245
Beenleigh	2016	0	M	4729
Beenleigh	2016	1	F	14242
Beenleigh	2016	1	M	13838
Browns Plains	2006	0	F	7517
Browns Plains	2006	0	M	7417
Browns Plains	2006	1	F	23461
Browns Plains	2006	1	M	23088
Browns Plains	2011	0	F	9662
Browns Plains	2011	0	M	9370
Browns Plains	2011	1	F	25078
Browns Plains	2011	1	M	24844
Browns Plains	2016	0	F	11644
Browns Plains	2016	0	M	10855
Browns Plains	2016	1	F	25935
Browns Plains	2016	1	M	25735
Jimboomba	2006	0	F	2716
Jimboomba	2006	0	M	2642
Jimboomba	2006	1	F	11706
Jimboomba	2006	1	M	12051
Jimboomba	2011	0	F	3330
Jimboomba	2011	0	M	3278
Jimboomba	2011	1	F	14308
Jimboomba	2011	1	M	14771
Jimboomba	2016	0	F	3882
Jimboomba	2016	0	M	3800
Jimboomba	2016	1	F	17330
Jimboomba	2016	1	M	17585
Loganlea - Carbrook	2006	0	F	5997
Loganlea - Carbrook	2006	0	M	5909
Loganlea - Carbrook	2006	1	F	17390
Loganlea - Carbrook	2006	1	M	16886
Loganlea - Carbrook	2011	0	F	7485
Loganlea - Carbrook	2011	0	M	7017
Loganlea - Carbrook	2011	1	F	19051
Loganlea - Carbrook	2011	1	M	18471
Loganlea - Carbrook	2016	0	F	8526
Loganlea - Carbrook	2016	0	M	7883
Loganlea - Carbrook	2016	1	F	19890
Loganlea - Carbrook	2016	1	M	19462
Springwood - Kingston	2006	0	F	10157
Springwood - Kingston	2006	0	M	9717
Springwood - Kingston	2006	1	F	23557
Springwood - Kingston	2006	1	M	23054
Springwood - Kingston	2011	0	F	11979
Springwood - Kingston	2011	0	M	11522
Springwood - Kingston	2011	1	F	23734
Springwood - Kingston	2011	1	M	23247
Springwood - Kingston	2016	0	F	13225
Springwood - Kingston	2016	0	M	13085
Springwood - Kingston	2016	1	F	23027
Springwood - Kingston	2016	1	M	22621
Bowen Basin - North	2006	0	F	1362
Bowen Basin - North	2006	0	M	1444
Bowen Basin - North	2006	1	F	12051
Bowen Basin - North	2006	1	M	13631
Bowen Basin - North	2011	0	F	1738
Bowen Basin - North	2011	0	M	1959
Bowen Basin - North	2011	1	F	13050
Bowen Basin - North	2011	1	M	14926
Bowen Basin - North	2016	0	F	1891
Bowen Basin - North	2016	0	M	1810
Bowen Basin - North	2016	1	F	11729
Bowen Basin - North	2016	1	M	13236
Mackay	2006	0	F	4749
Mackay	2006	0	M	4679
Mackay	2006	1	F	40945
Mackay	2006	1	M	41900
Mackay	2011	0	F	6571
Mackay	2011	0	M	6677
Mackay	2011	1	F	45317
Mackay	2011	1	M	46787
Mackay	2016	0	F	6999
Mackay	2016	0	M	6470
Mackay	2016	1	F	45503
Mackay	2016	1	M	46104
Whitsunday	2006	0	F	1224
Whitsunday	2006	0	M	1266
Whitsunday	2006	1	F	5938
Whitsunday	2006	1	M	6541
Whitsunday	2011	0	F	1514
Whitsunday	2011	0	M	1455
Whitsunday	2011	1	F	6514
Whitsunday	2011	1	M	7044
Whitsunday	2016	0	F	1898
Whitsunday	2016	0	M	1683
Whitsunday	2016	1	F	6905
Whitsunday	2016	1	M	7589
Bribie - Beachmere	2006	0	F	2435
Bribie - Beachmere	2006	0	M	2283
Bribie - Beachmere	2006	1	F	10670
Bribie - Beachmere	2006	1	M	10209
Bribie - Beachmere	2011	0	F	2922
Bribie - Beachmere	2011	0	M	2660
Bribie - Beachmere	2011	1	F	11899
Bribie - Beachmere	2011	1	M	11250
Bribie - Beachmere	2016	0	F	3194
Bribie - Beachmere	2016	0	M	2834
Bribie - Beachmere	2016	1	F	12500
Bribie - Beachmere	2016	1	M	11942
Caboolture	2006	0	F	3555
Caboolture	2006	0	M	3187
Caboolture	2006	1	F	18747
Caboolture	2006	1	M	18230
Caboolture	2011	0	F	4842
Caboolture	2011	0	M	4291
Caboolture	2011	1	F	23278
Caboolture	2011	1	M	22448
Caboolture	2016	0	F	5928
Caboolture	2016	0	M	5144
Caboolture	2016	1	F	25868
Caboolture	2016	1	M	25198
Caboolture Hinterland	2006	0	F	497
Caboolture Hinterland	2006	0	M	686
Caboolture Hinterland	2006	1	F	3772
Caboolture Hinterland	2006	1	M	4506
Caboolture Hinterland	2011	0	F	699
Caboolture Hinterland	2011	0	M	792
Caboolture Hinterland	2011	1	F	4359
Caboolture Hinterland	2011	1	M	4820
Caboolture Hinterland	2016	0	F	828
Caboolture Hinterland	2016	0	M	992
Caboolture Hinterland	2016	1	F	4646
Caboolture Hinterland	2016	1	M	5492
Narangba - Burpengary	2006	0	F	4186
Narangba - Burpengary	2006	0	M	4085
Narangba - Burpengary	2006	1	F	20728
Narangba - Burpengary	2006	1	M	20370
Narangba - Burpengary	2011	0	F	5291
Narangba - Burpengary	2011	0	M	4942
Narangba - Burpengary	2011	1	F	22897
Narangba - Burpengary	2011	1	M	22354
Narangba - Burpengary	2016	0	F	5756
Narangba - Burpengary	2016	0	M	5298
Narangba - Burpengary	2016	1	F	24171
Narangba - Burpengary	2016	1	M	23712
Redcliffe	2006	0	F	5351
Redcliffe	2006	0	M	4941
Redcliffe	2006	1	F	19669
Redcliffe	2006	1	M	18124
Redcliffe	2011	0	F	6608
Redcliffe	2011	0	M	6022
Redcliffe	2011	1	F	21039
Redcliffe	2011	1	M	19460
Redcliffe	2016	0	F	7069
Redcliffe	2016	0	M	6105
Redcliffe	2016	1	F	21843
Redcliffe	2016	1	M	20249
The Hills District	2006	0	F	5661
The Hills District	2006	0	M	5922
The Hills District	2006	1	F	29515
The Hills District	2006	1	M	28839
The Hills District	2011	0	F	7048
The Hills District	2011	0	M	7269
The Hills District	2011	1	F	32322
The Hills District	2011	1	M	31587
The Hills District	2016	0	F	7806
The Hills District	2016	0	M	7732
The Hills District	2016	1	F	33995
The Hills District	2016	1	M	33306
North Lakes	2006	0	F	3236
North Lakes	2006	0	M	3063
North Lakes	2006	1	F	13488
North Lakes	2006	1	M	12901
North Lakes	2011	0	F	6284
North Lakes	2011	0	M	6015
North Lakes	2011	1	F	19230
North Lakes	2011	1	M	18093
North Lakes	2016	0	F	9460
North Lakes	2016	0	M	8958
North Lakes	2016	1	F	25406
North Lakes	2016	1	M	23890
Strathpine	2006	0	F	2858
Strathpine	2006	0	M	2796
Strathpine	2006	1	F	13543
Strathpine	2006	1	M	13222
Strathpine	2011	0	F	3447
Strathpine	2011	0	M	3281
Strathpine	2011	1	F	13820
Strathpine	2011	1	M	13491
Strathpine	2016	0	F	3804
Strathpine	2016	0	M	3434
Strathpine	2016	1	F	14132
Strathpine	2016	1	M	13910
Far North	2006	0	F	794
Far North	2006	0	M	872
Far North	2006	1	F	11804
Far North	2006	1	M	13036
Far North	2011	0	F	997
Far North	2011	0	M	1469
Far North	2011	1	F	12225
Far North	2011	1	M	13487
Far North	2016	0	F	1240
Far North	2016	0	M	1236
Far North	2016	1	F	12709
Far North	2016	1	M	14344
Outback - North	2006	0	F	1347
Outback - North	2006	0	M	1468
Outback - North	2006	1	F	11553
Outback - North	2006	1	M	12853
Outback - North	2011	0	F	1759
Outback - North	2011	0	M	2027
Outback - North	2011	1	F	11801
Outback - North	2011	1	M	13307
Outback - North	2016	0	F	1825
Outback - North	2016	0	M	1857
Outback - North	2016	1	F	10745
Outback - North	2016	1	M	11760
Outback - South	2006	0	F	484
Outback - South	2006	0	M	462
Outback - South	2006	1	F	8502
Outback - South	2006	1	M	8793
Outback - South	2011	0	F	607
Outback - South	2011	0	M	565
Outback - South	2011	1	F	8676
Outback - South	2011	1	M	8847
Outback - South	2016	0	F	569
Outback - South	2016	0	M	477
Outback - South	2016	1	F	7415
Outback - South	2016	1	M	7571
Buderim	2006	0	F	4426
Buderim	2006	0	M	4005
Buderim	2006	1	F	15864
Buderim	2006	1	M	14226
Buderim	2011	0	F	5505
Buderim	2011	0	M	4927
Buderim	2011	1	F	17858
Buderim	2011	1	M	15918
Buderim	2016	0	F	6647
Buderim	2016	0	M	5822
Buderim	2016	1	F	20714
Buderim	2016	1	M	18399
Caloundra	2006	0	F	5661
Caloundra	2006	0	M	5114
Caloundra	2006	1	F	24443
Caloundra	2006	1	M	22821
Caloundra	2011	0	F	7238
Caloundra	2011	0	M	6452
Caloundra	2011	1	F	27412
Caloundra	2011	1	M	25649
Caloundra	2016	0	F	8312
Caloundra	2016	0	M	7355
Caloundra	2016	1	F	31057
Caloundra	2016	1	M	29163
Maroochy	2006	0	F	4424
Maroochy	2006	0	M	4194
Maroochy	2006	1	F	18065
Maroochy	2006	1	M	17206
Maroochy	2011	0	F	5322
Maroochy	2011	0	M	4775
Maroochy	2011	1	F	19625
Maroochy	2011	1	M	18351
Maroochy	2016	0	F	6038
Maroochy	2016	0	M	5215
Maroochy	2016	1	F	20799
Maroochy	2016	1	M	19787
Noosa	2006	0	F	3617
Noosa	2006	0	M	3320
Noosa	2006	1	F	11702
Noosa	2006	1	M	10933
Noosa	2011	0	F	4589
Noosa	2011	0	M	4061
Noosa	2011	1	F	13100
Noosa	2011	1	M	12140
Noosa	2016	0	F	5300
Noosa	2016	0	M	4630
Noosa	2016	1	F	14689
Noosa	2016	1	M	13787
Sunshine Coast Hinterland	2006	0	F	3442
Sunshine Coast Hinterland	2006	0	M	3285
Sunshine Coast Hinterland	2006	1	F	16185
Sunshine Coast Hinterland	2006	1	M	15816
Sunshine Coast Hinterland	2011	0	F	4140
Sunshine Coast Hinterland	2011	0	M	3837
Sunshine Coast Hinterland	2011	1	F	18217
Sunshine Coast Hinterland	2011	1	M	17598
Sunshine Coast Hinterland	2016	0	F	4506
Sunshine Coast Hinterland	2016	0	M	4124
Sunshine Coast Hinterland	2016	1	F	19132
Sunshine Coast Hinterland	2016	1	M	18531
Nambour	2006	0	F	2534
Nambour	2006	0	M	2456
Nambour	2006	1	F	13778
Nambour	2006	1	M	13439
Nambour	2011	0	F	3158
Nambour	2011	0	M	2884
Nambour	2011	1	F	15149
Nambour	2011	1	M	14637
Nambour	2016	0	F	3647
Nambour	2016	0	M	3217
Nambour	2016	1	F	16893
Nambour	2016	1	M	16224
Noosa Hinterland	2006	0	F	1774
Noosa Hinterland	2006	0	M	1720
Noosa Hinterland	2006	1	F	7194
Noosa Hinterland	2006	1	M	7170
Noosa Hinterland	2011	0	F	1972
Noosa Hinterland	2011	0	M	1905
Noosa Hinterland	2011	1	F	7685
Noosa Hinterland	2011	1	M	7625
Noosa Hinterland	2016	0	F	2066
Noosa Hinterland	2016	0	M	1946
Noosa Hinterland	2016	1	F	8214
Noosa Hinterland	2016	1	M	8104
Toowoomba	2006	0	F	6363
Toowoomba	2006	0	M	6183
Toowoomba	2006	1	F	57151
Toowoomba	2006	1	M	53054
Toowoomba	2011	0	F	8142
Toowoomba	2011	0	M	7814
Toowoomba	2011	1	F	60615
Toowoomba	2011	1	M	56472
Toowoomba	2016	0	F	9811
Toowoomba	2016	0	M	9374
Toowoomba	2016	1	F	62066
Toowoomba	2016	1	M	57711
Charters Towers - Ayr - Ingham	2006	0	F	1665
Charters Towers - Ayr - Ingham	2006	0	M	1610
Charters Towers - Ayr - Ingham	2006	1	F	18208
Charters Towers - Ayr - Ingham	2006	1	M	18398
Charters Towers - Ayr - Ingham	2011	0	F	1748
Charters Towers - Ayr - Ingham	2011	0	M	1640
Charters Towers - Ayr - Ingham	2011	1	F	18636
Charters Towers - Ayr - Ingham	2011	1	M	18910
Charters Towers - Ayr - Ingham	2016	0	F	1670
Charters Towers - Ayr - Ingham	2016	0	M	1501
Charters Towers - Ayr - Ingham	2016	1	F	17412
Charters Towers - Ayr - Ingham	2016	1	M	17903
Townsville	2006	0	F	8993
Townsville	2006	0	M	9008
Townsville	2006	1	F	62983
Townsville	2006	1	M	63237
Townsville	2011	0	F	11903
Townsville	2011	0	M	11288
Townsville	2011	1	F	70288
Townsville	2011	1	M	69589
Townsville	2016	0	F	13359
Townsville	2016	0	M	12228
Townsville	2016	1	F	73369
Townsville	2016	1	M	73418
Bundaberg	2006	0	F	4330
Bundaberg	2006	0	M	4090
Bundaberg	2006	1	F	33004
Bundaberg	2006	1	M	31682
Bundaberg	2011	0	F	5170
Bundaberg	2011	0	M	4862
Bundaberg	2011	1	F	35618
Bundaberg	2011	1	M	34272
Bundaberg	2016	0	F	5468
Bundaberg	2016	0	M	4967
Bundaberg	2016	1	F	35876
Bundaberg	2016	1	M	34667
Burnett	2006	0	F	1888
Burnett	2006	0	M	1830
Burnett	2006	1	F	19009
Burnett	2006	1	M	19258
Burnett	2011	0	F	2286
Burnett	2011	0	M	2167
Burnett	2011	1	F	20246
Burnett	2011	1	M	20266
Burnett	2016	0	F	2378
Burnett	2016	0	M	2247
Burnett	2016	1	F	19720
Burnett	2016	1	M	20144
Gympie - Cooloola	2006	0	F	2203
Gympie - Cooloola	2006	0	M	2077
Gympie - Cooloola	2006	1	F	17608
Gympie - Cooloola	2006	1	M	17621
Gympie - Cooloola	2011	0	F	2585
Gympie - Cooloola	2011	0	M	2389
Gympie - Cooloola	2011	1	F	18983
Gympie - Cooloola	2011	1	M	18884
Gympie - Cooloola	2016	0	F	2838
Gympie - Cooloola	2016	0	M	2493
Gympie - Cooloola	2016	1	F	19840
Gympie - Cooloola	2016	1	M	19777
Hervey Bay	2006	0	F	3867
Hervey Bay	2006	0	M	3549
Hervey Bay	2006	1	F	18298
Hervey Bay	2006	1	M	17260
Hervey Bay	2011	0	F	4813
Hervey Bay	2011	0	M	4296
Hervey Bay	2011	1	F	21477
Hervey Bay	2011	1	M	19754
Hervey Bay	2016	0	F	5236
Hervey Bay	2016	0	M	4490
Hervey Bay	2016	1	F	21985
Hervey Bay	2016	1	M	20462
Maryborough	2006	0	F	1897
Maryborough	2006	0	M	1860
Maryborough	2006	1	F	16383
Maryborough	2006	1	M	16490
Maryborough	2011	0	F	2172
Maryborough	2011	0	M	2067
Maryborough	2011	1	F	17843
Maryborough	2011	1	M	18039
Maryborough	2016	0	F	2339
Maryborough	2016	0	M	2096
Maryborough	2016	1	F	18012
Maryborough	2016	1	M	18472
Migratory - Offshore - Shipping (Qld)	2006	0	F	3
Migratory - Offshore - Shipping (Qld)	2006	0	M	32
Migratory - Offshore - Shipping (Qld)	2006	1	F	10
Migratory - Offshore - Shipping (Qld)	2006	1	M	47
Migratory - Offshore - Shipping (Qld)	2011	0	F	44
Migratory - Offshore - Shipping (Qld)	2011	0	M	67
Migratory - Offshore - Shipping (Qld)	2011	1	F	122
Migratory - Offshore - Shipping (Qld)	2011	1	M	159
Migratory - Offshore - Shipping (Qld)	2016	0	F	20
Migratory - Offshore - Shipping (Qld)	2016	0	M	18
Migratory - Offshore - Shipping (Qld)	2016	1	F	50
Migratory - Offshore - Shipping (Qld)	2016	1	M	43
No usual address (Qld)	2006	0	F	1360
No usual address (Qld)	2006	0	M	1621
No usual address (Qld)	2006	1	F	3580
No usual address (Qld)	2006	1	M	4621
No usual address (Qld)	2011	0	F	1524
No usual address (Qld)	2011	0	M	1789
No usual address (Qld)	2011	1	F	3421
No usual address (Qld)	2011	1	M	4500
No usual address (Qld)	2016	0	F	1575
No usual address (Qld)	2016	0	M	1580
No usual address (Qld)	2016	1	F	3164
No usual address (Qld)	2016	1	M	4186
Adelaide City	2006	0	F	2771
Adelaide City	2006	0	M	2843
Adelaide City	2006	1	F	4250
Adelaide City	2006	1	M	4721
Adelaide City	2011	0	F	4073
Adelaide City	2011	0	M	3946
Adelaide City	2011	1	F	4646
Adelaide City	2011	1	M	5137
Adelaide City	2016	0	F	4952
