SA3_NAME16	Year	SameAddress1YearAgo	Sex	persons
Outback - North and East	2006	0	M	2275
Outback - North and East	2006	1	F	9499
Outback - North and East	2006	1	M	10208
Outback - North and East	2011		F	1153
Outback - North and East	2011		M	1966
Outback - North and East	2011	0	F	2101
Outback - North and East	2011	0	M	2399
Outback - North and East	2011	1	F	9809
Outback - North and East	2011	1	M	10764
Outback - North and East	2016		F	1542
Outback - North and East	2016		M	2308
Outback - North and East	2016	0	F	1794
Outback - North and East	2016	0	M	1891
Outback - North and East	2016	1	F	9014
Outback - North and East	2016	1	M	9658
Fleurieu - Kangaroo Island	2006		F	1408
Fleurieu - Kangaroo Island	2006		M	1502
Fleurieu - Kangaroo Island	2006	0	F	3235
Fleurieu - Kangaroo Island	2006	0	M	3046
Fleurieu - Kangaroo Island	2006	1	F	16326
Fleurieu - Kangaroo Island	2006	1	M	15622
Fleurieu - Kangaroo Island	2011		F	1107
Fleurieu - Kangaroo Island	2011		M	1191
Fleurieu - Kangaroo Island	2011	0	F	3481
Fleurieu - Kangaroo Island	2011	0	M	3103
Fleurieu - Kangaroo Island	2011	1	F	19221
Fleurieu - Kangaroo Island	2011	1	M	18249
Fleurieu - Kangaroo Island	2016		F	2232
Fleurieu - Kangaroo Island	2016		M	2220
Fleurieu - Kangaroo Island	2016	0	F	3370
Fleurieu - Kangaroo Island	2016	0	M	3042
Fleurieu - Kangaroo Island	2016	1	F	20323
Fleurieu - Kangaroo Island	2016	1	M	19211
Limestone Coast	2006		F	1617
Limestone Coast	2006		M	1946
Limestone Coast	2006	0	F	4459
Limestone Coast	2006	0	M	4320
Limestone Coast	2006	1	F	24918
Limestone Coast	2006	1	M	24952
Limestone Coast	2011		F	1246
Limestone Coast	2011		M	1554
Limestone Coast	2011	0	F	4046
Limestone Coast	2011	0	M	3797
Limestone Coast	2011	1	F	26140
Limestone Coast	2011	1	M	26291
Limestone Coast	2016		F	2740
Limestone Coast	2016		M	3200
Limestone Coast	2016	0	F	3991
Limestone Coast	2016	0	M	3971
Limestone Coast	2016	1	F	25211
Limestone Coast	2016	1	M	25681
Murray and Mallee	2006		F	1731
Murray and Mallee	2006		M	2242
Murray and Mallee	2006	0	F	4650
Murray and Mallee	2006	0	M	4629
Murray and Mallee	2006	1	F	26719
Murray and Mallee	2006	1	M	26792
Murray and Mallee	2011		F	1887
Murray and Mallee	2011		M	2607
Murray and Mallee	2011	0	F	4092
Murray and Mallee	2011	0	M	4149
Murray and Mallee	2011	1	F	27451
Murray and Mallee	2011	1	M	27538
Murray and Mallee	2016		F	3026
Murray and Mallee	2016		M	3675
Murray and Mallee	2016	0	F	4388
Murray and Mallee	2016	0	M	4192
Murray and Mallee	2016	1	F	26913
Murray and Mallee	2016	1	M	27356
Migratory - Offshore - Shipping (SA)	2006		F	0
Migratory - Offshore - Shipping (SA)	2006		M	-1
Migratory - Offshore - Shipping (SA)	2006	0	F	0
Migratory - Offshore - Shipping (SA)	2006	0	M	4
Migratory - Offshore - Shipping (SA)	2006	1	F	0
Migratory - Offshore - Shipping (SA)	2006	1	M	4
Migratory - Offshore - Shipping (SA)	2011		F	0
Migratory - Offshore - Shipping (SA)	2011		M	0
Migratory - Offshore - Shipping (SA)	2011	0	F	0
Migratory - Offshore - Shipping (SA)	2011	0	M	0
Migratory - Offshore - Shipping (SA)	2011	1	F	0
Migratory - Offshore - Shipping (SA)	2011	1	M	5
Migratory - Offshore - Shipping (SA)	2016		F	0
Migratory - Offshore - Shipping (SA)	2016		M	0
Migratory - Offshore - Shipping (SA)	2016	0	F	0
Migratory - Offshore - Shipping (SA)	2016	0	M	0
Migratory - Offshore - Shipping (SA)	2016	1	F	0
Migratory - Offshore - Shipping (SA)	2016	1	M	6
No usual address (SA)	2006		F	134
No usual address (SA)	2006		M	197
No usual address (SA)	2006	0	F	803
No usual address (SA)	2006	0	M	1006
No usual address (SA)	2006	1	F	188
No usual address (SA)	2006	1	M	291
No usual address (SA)	2011		F	169
No usual address (SA)	2011		M	343
No usual address (SA)	2011	0	F	895
No usual address (SA)	2011	0	M	1066
No usual address (SA)	2011	1	F	223
No usual address (SA)	2011	1	M	369
No usual address (SA)	2016		F	247
No usual address (SA)	2016		M	469
No usual address (SA)	2016	0	F	699
No usual address (SA)	2016	0	M	899
No usual address (SA)	2016	1	F	183
No usual address (SA)	2016	1	M	366
Augusta - Margaret River - Busselton	2006		F	1104
Augusta - Margaret River - Busselton	2006		M	1311
Augusta - Margaret River - Busselton	2006	0	F	3749
Augusta - Margaret River - Busselton	2006	0	M	3627
Augusta - Margaret River - Busselton	2006	1	F	13132
Augusta - Margaret River - Busselton	2006	1	M	12779
Augusta - Margaret River - Busselton	2011		F	1282
Augusta - Margaret River - Busselton	2011		M	1438
Augusta - Margaret River - Busselton	2011	0	F	3914
Augusta - Margaret River - Busselton	2011	0	M	3683
Augusta - Margaret River - Busselton	2011	1	F	16206
Augusta - Margaret River - Busselton	2011	1	M	15523
Augusta - Margaret River - Busselton	2016		F	2511
Augusta - Margaret River - Busselton	2016		M	2618
Augusta - Margaret River - Busselton	2016	0	F	4327
Augusta - Margaret River - Busselton	2016	0	M	4019
Augusta - Margaret River - Busselton	2016	1	F	19037
Augusta - Margaret River - Busselton	2016	1	M	18359
Bunbury	2006		F	2552
Bunbury	2006		M	3151
Bunbury	2006	0	F	7975
Bunbury	2006	0	M	7567
Bunbury	2006	1	F	30340
Bunbury	2006	1	M	30277
Bunbury	2011		F	2802
Bunbury	2011		M	3766
Bunbury	2011	0	F	7731
Bunbury	2011	0	M	7674
Bunbury	2011	1	F	36447
Bunbury	2011	1	M	35970
Bunbury	2016		F	5076
Bunbury	2016		M	5571
Bunbury	2016	0	F	7506
Bunbury	2016	0	M	6857
Bunbury	2016	1	F	39256
Bunbury	2016	1	M	38383
Manjimup	2006		F	553
Manjimup	2006		M	588
Manjimup	2006	0	F	1735
Manjimup	2006	0	M	1633
Manjimup	2006	1	F	7978
Manjimup	2006	1	M	8131
Manjimup	2011		F	427
Manjimup	2011		M	565
Manjimup	2011	0	F	1374
Manjimup	2011	0	M	1233
Manjimup	2011	1	F	8973
Manjimup	2011	1	M	9102
Manjimup	2016		F	1193
Manjimup	2016		M	1224
Manjimup	2016	0	F	1397
Manjimup	2016	0	M	1254
Manjimup	2016	1	F	8847
Manjimup	2016	1	M	8899
Mandurah	2006		F	2703
Mandurah	2006		M	2822
Mandurah	2006	0	F	7336
Mandurah	2006	0	M	6824
Mandurah	2006	1	F	23989
Mandurah	2006	1	M	23184
Mandurah	2011		F	2714
Mandurah	2011		M	3244
Mandurah	2011	0	F	8134
Mandurah	2011	0	M	7331
Mandurah	2011	1	F	31576
Mandurah	2011	1	M	30296
Mandurah	2016		F	4667
Mandurah	2016		M	4952
Mandurah	2016	0	F	8434
Mandurah	2016	0	M	7676
Mandurah	2016	1	F	36489
Mandurah	2016	1	M	34518
Cottesloe - Claremont	2006		F	2271
Cottesloe - Claremont	2006		M	2410
Cottesloe - Claremont	2006	0	F	5506
Cottesloe - Claremont	2006	0	M	5225
Cottesloe - Claremont	2006	1	F	24583
Cottesloe - Claremont	2006	1	M	22382
Cottesloe - Claremont	2011		F	1781
Cottesloe - Claremont	2011		M	2034
Cottesloe - Claremont	2011	0	F	5436
Cottesloe - Claremont	2011	0	M	5023
Cottesloe - Claremont	2011	1	F	25936
Cottesloe - Claremont	2011	1	M	23924
Cottesloe - Claremont	2016		F	2817
Cottesloe - Claremont	2016		M	2810
Cottesloe - Claremont	2016	0	F	5800
Cottesloe - Claremont	2016	0	M	5607
Cottesloe - Claremont	2016	1	F	26094
Cottesloe - Claremont	2016	1	M	24505
Perth City	2006		F	4213
Perth City	2006		M	5756
Perth City	2006	0	F	8672
Perth City	2006	0	M	8695
Perth City	2006	1	F	26704
Perth City	2006	1	M	25727
Perth City	2011		F	4076
Perth City	2011		M	5046
Perth City	2011	0	F	10255
Perth City	2011	0	M	10481
Perth City	2011	1	F	31136
Perth City	2011	1	M	31222
Perth City	2016		F	6086
Perth City	2016		M	6470
Perth City	2016	0	F	11584
Perth City	2016	0	M	11360
Perth City	2016	1	F	33314
Perth City	2016	1	M	32858
Bayswater - Bassendean	2006		F	2166
Bayswater - Bassendean	2006		M	2633
Bayswater - Bassendean	2006	0	F	5561
Bayswater - Bassendean	2006	0	M	5389
Bayswater - Bassendean	2006	1	F	27402
Bayswater - Bassendean	2006	1	M	26714
Bayswater - Bassendean	2011		F	2213
Bayswater - Bassendean	2011		M	2763
Bayswater - Bassendean	2011	0	F	5776
Bayswater - Bassendean	2011	0	M	5743
Bayswater - Bassendean	2011	1	F	30118
Bayswater - Bassendean	2011	1	M	29731
Bayswater - Bassendean	2016		F	3682
Bayswater - Bassendean	2016		M	3822
Bayswater - Bassendean	2016	0	F	6233
Bayswater - Bassendean	2016	0	M	6277
Bayswater - Bassendean	2016	1	F	30584
Bayswater - Bassendean	2016	1	M	29845
Mundaring	2006		F	996
Mundaring	2006		M	2111
Mundaring	2006	0	F	2617
Mundaring	2006	0	M	2537
Mundaring	2006	1	F	15296
Mundaring	2006	1	M	14944
Mundaring	2011		F	1093
Mundaring	2011		M	2595
Mundaring	2011	0	F	2216
Mundaring	2011	0	M	2135
Mundaring	2011	1	F	16372
Mundaring	2011	1	M	16003
Mundaring	2016		F	1612
Mundaring	2016		M	3616
Mundaring	2016	0	F	2179
Mundaring	2016	0	M	2078
Mundaring	2016	1	F	16393
Mundaring	2016	1	M	16154
Swan	2006		F	3361
Swan	2006		M	3590
Swan	2006	0	F	7537
Swan	2006	0	M	7305
Swan	2006	1	F	33612
Swan	2006	1	M	33077
Swan	2011		F	3337
Swan	2011		M	3593
Swan	2011	0	F	7171
Swan	2011	0	M	7094
Swan	2011	1	F	41294
Swan	2011	1	M	40647
Swan	2016		F	6248
Swan	2016		M	6181
Swan	2016	0	F	10172
Swan	2016	0	M	9800
Swan	2016	1	F	48316
Swan	2016	1	M	47827
Joondalup	2006		F	3603
Joondalup	2006		M	4258
Joondalup	2006	0	F	10970
Joondalup	2006	0	M	10839
Joondalup	2006	1	F	61098
Joondalup	2006	1	M	58907
Joondalup	2011		F	3178
Joondalup	2011		M	3675
Joondalup	2011	0	F	9927
Joondalup	2011	0	M	9546
Joondalup	2011	1	F	63940
Joondalup	2011	1	M	62152
Joondalup	2016		F	5310
Joondalup	2016		M	5700
Joondalup	2016	0	F	9393
Joondalup	2016	0	M	9185
Joondalup	2016	1	F	63338
Joondalup	2016	1	M	61799
Stirling	2006		F	5653
Stirling	2006		M	6520
Stirling	2006	0	F	14138
Stirling	2006	0	M	13273
Stirling	2006	1	F	62792
Stirling	2006	1	M	58075
Stirling	2011		F	5994
Stirling	2011		M	6968
Stirling	2011	0	F	13976
Stirling	2011	0	M	13953
Stirling	2011	1	F	70825
Stirling	2011	1	M	66713
Stirling	2016		F	9251
Stirling	2016		M	9134
Stirling	2016	0	F	15628
Stirling	2016	0	M	15341
Stirling	2016	1	F	73512
Stirling	2016	1	M	69561
Wanneroo	2006		F	3784
Wanneroo	2006		M	4247
Wanneroo	2006	0	F	11934
Wanneroo	2006	0	M	11589
Wanneroo	2006	1	F	40231
Wanneroo	2006	1	M	39157
Wanneroo	2011		F	4697
Wanneroo	2011		M	5162
Wanneroo	2011	0	F	12593
Wanneroo	2011	0	M	11818
Wanneroo	2011	1	F	59577
Wanneroo	2011	1	M	58256
Wanneroo	2016		F	8233
Wanneroo	2016		M	8497
Wanneroo	2016	0	F	15057
Wanneroo	2016	0	M	14204
Wanneroo	2016	1	F	71777
Wanneroo	2016	1	M	70190
Armadale	2006		F	1817
Armadale	2006		M	1954
Armadale	2006	0	F	4140
Armadale	2006	0	M	3913
Armadale	2006	1	F	19540
Armadale	2006	1	M	19179
Armadale	2011		F	2097
Armadale	2011		M	2394
Armadale	2011	0	F	5460
Armadale	2011	0	M	5084
Armadale	2011	1	F	23696
Armadale	2011	1	M	23564
Armadale	2016		F	3727
Armadale	2016		M	3952
Armadale	2016	0	F	6520
Armadale	2016	0	M	6097
Armadale	2016	1	F	29755
Armadale	2016	1	M	29545
Belmont - Victoria Park	2006		F	2525
Belmont - Victoria Park	2006		M	3072
Belmont - Victoria Park	2006	0	F	5596
Belmont - Victoria Park	2006	0	M	5571
Belmont - Victoria Park	2006	1	F	19278
Belmont - Victoria Park	2006	1	M	18735
Belmont - Victoria Park	2011		F	2498
Belmont - Victoria Park	2011		M	3230
Belmont - Victoria Park	2011	0	F	6010
Belmont - Victoria Park	2011	0	M	6471
Belmont - Victoria Park	2011	1	F	22697
Belmont - Victoria Park	2011	1	M	22898
Belmont - Victoria Park	2016		F	4264
Belmont - Victoria Park	2016		M	4790
Belmont - Victoria Park	2016	0	F	6941
Belmont - Victoria Park	2016	0	M	7375
Belmont - Victoria Park	2016	1	F	23502
Belmont - Victoria Park	2016	1	M	23845
Canning	2006		F	2452
Canning	2006		M	2765
Canning	2006	0	F	7249
Canning	2006	0	M	7192
Canning	2006	1	F	31389
Canning	2006	1	M	29377
Canning	2011		F	2492
Canning	2011		M	2866
Canning	2011	0	F	7176
Canning	2011	0	M	7344
Canning	2011	1	F	34954
Canning	2011	1	M	33931
Canning	2016		F	3725
Canning	2016		M	3746
Canning	2016	0	F	8162
Canning	2016	0	M	8675
Canning	2016	1	F	35021
Canning	2016	1	M	34270
Gosnells	2006		F	3072
Gosnells	2006		M	3873
Gosnells	2006	0	F	7876
Gosnells	2006	0	M	7474
Gosnells	2006	1	F	34778
Gosnells	2006	1	M	34500
Gosnells	2011		F	3541
Gosnells	2011		M	4835
Gosnells	2011	0	F	7604
Gosnells	2011	0	M	7560
Gosnells	2011	1	F	41687
Gosnells	2011	1	M	41359
Gosnells	2016		F	4615
Gosnells	2016		M	5958
Gosnells	2016	0	F	8489
Gosnells	2016	0	M	8449
Gosnells	2016	1	F	44962
Gosnells	2016	1	M	45593
Kalamunda	2006		F	1442
Kalamunda	2006		M	1562
Kalamunda	2006	0	F	3617
Kalamunda	2006	0	M	3613
Kalamunda	2006	1	F	19901
Kalamunda	2006	1	M	19402
Kalamunda	2011		F	1460
Kalamunda	2011		M	1727
Kalamunda	2011	0	F	3323
Kalamunda	2011	0	M	3161
Kalamunda	2011	1	F	22247
Kalamunda	2011	1	M	21645
Kalamunda	2016		F	2362
Kalamunda	2016		M	2511
Kalamunda	2016	0	F	3229
Kalamunda	2016	0	M	3133
Kalamunda	2016	1	F	23404
Kalamunda	2016	1	M	22814
Serpentine - Jarrahdale	2006		F	238
Serpentine - Jarrahdale	2006		M	517
Serpentine - Jarrahdale	2006	0	F	904
Serpentine - Jarrahdale	2006	0	M	881
Serpentine - Jarrahdale	2006	1	F	5211
Serpentine - Jarrahdale	2006	1	M	5315
Serpentine - Jarrahdale	2011		F	433
Serpentine - Jarrahdale	2011		M	764
Serpentine - Jarrahdale	2011	0	F	1517
Serpentine - Jarrahdale	2011	0	M	1419
Serpentine - Jarrahdale	2011	1	F	6804
Serpentine - Jarrahdale	2011	1	M	6867
Serpentine - Jarrahdale	2016		F	1143
Serpentine - Jarrahdale	2016		M	1581
Serpentine - Jarrahdale	2016	0	F	2284
Serpentine - Jarrahdale	2016	0	M	2112
Serpentine - Jarrahdale	2016	1	F	9814
Serpentine - Jarrahdale	2016	1	M	9938
South Perth	2006		F	1535
South Perth	2006		M	1809
South Perth	2006	0	F	4053
South Perth	2006	0	M	3918
South Perth	2006	1	F	14049
South Perth	2006	1	M	13080
South Perth	2011		F	1400
South Perth	2011		M	1555
South Perth	2011	0	F	4194
South Perth	2011	0	M	4121
South Perth	2011	1	F	15271
South Perth	2011	1	M	14265
South Perth	2016		F	2075
South Perth	2016		M	2018
South Perth	2016	0	F	3956
South Perth	2016	0	M	3880
South Perth	2016	1	F	15435
South Perth	2016	1	M	14682
Cockburn	2006		F	2465
Cockburn	2006		M	2835
Cockburn	2006	0	F	5968
Cockburn	2006	0	M	5964
Cockburn	2006	1	F	27803
Cockburn	2006	1	M	27027
Cockburn	2011		F	2339
Cockburn	2011		M	2696
Cockburn	2011	0	F	6684
Cockburn	2011	0	M	6573
Cockburn	2011	1	F	34837
Cockburn	2011	1	M	34283
Cockburn	2016		F	4555
Cockburn	2016		M	4768
Cockburn	2016	0	F	8078
Cockburn	2016	0	M	7631
Cockburn	2016	1	F	39072
Cockburn	2016	1	M	37923
Fremantle	2006		F	1166
Fremantle	2006		M	1527
Fremantle	2006	0	F	2891
Fremantle	2006	0	M	2846
Fremantle	2006	1	F	11953
Fremantle	2006	1	M	11275
Fremantle	2011		F	1027
Fremantle	2011		M	1242
Fremantle	2011	0	F	2822
Fremantle	2011	0	M	2708
Fremantle	2011	1	F	13362
Fremantle	2011	1	M	12468
Fremantle	2016		F	2117
Fremantle	2016		M	2150
Fremantle	2016	0	F	2955
Fremantle	2016	0	M	2753
Fremantle	2016	1	F	13848
Fremantle	2016	1	M	12781
Kwinana	2006		F	1151
Kwinana	2006		M	1877
Kwinana	2006	0	F	2108
Kwinana	2006	0	M	2152
Kwinana	2006	1	F	7929
Kwinana	2006	1	M	7972
Kwinana	2011		F	1221
Kwinana	2011		M	1972
Kwinana	2011	0	F	2639
Kwinana	2011	0	M	2378
Kwinana	2011	1	F	10496
Kwinana	2011	1	M	10522
Kwinana	2016		F	1928
Kwinana	2016		M	3035
Kwinana	2016	0	F	3548
Kwinana	2016	0	M	3446
Kwinana	2016	1	F	13472
Kwinana	2016	1	M	13489
Melville	2006		F	2630
Melville	2006		M	2621
Melville	2006	0	F	7551
Melville	2006	0	M	6818
Melville	2006	1	F	39845
Melville	2006	1	M	36122
Melville	2011		F	2152
Melville	2011		M	2446
Melville	2011	0	F	6840
Melville	2011	0	M	6547
Melville	2011	1	F	41992
Melville	2011	1	M	38394
Melville	2016		F	3817
Melville	2016		M	3844
Melville	2016	0	F	6933
Melville	2016	0	M	6488
Melville	2016	1	F	41326
Melville	2016	1	M	38271
Rockingham	2006		F	3272
Rockingham	2006		M	3678
Rockingham	2006	0	F	9053
Rockingham	2006	0	M	8748
Rockingham	2006	1	F	30081
Rockingham	2006	1	M	29478
Rockingham	2011		F	3160
Rockingham	2011		M	3887
Rockingham	2011	0	F	9696
Rockingham	2011	0	M	9489
Rockingham	2011	1	F	39397
Rockingham	2011	1	M	38477
Rockingham	2016		F	6357
Rockingham	2016		M	6930
Rockingham	2016	0	F	10538
Rockingham	2016	0	M	9920
Rockingham	2016	1	F	46188
Rockingham	2016	1	M	45178
Albany	2006		F	1642
Albany	2006		M	1977
Albany	2006	0	F	4820
Albany	2006	0	M	4874
Albany	2006	1	F	19788
Albany	2006	1	M	19495
Albany	2011		F	1262
Albany	2011		M	1932
Albany	2011	0	F	4216
Albany	2011	0	M	3922
Albany	2011	1	F	22311
Albany	2011	1	M	21715
Albany	2016		F	2948
Albany	2016		M	3546
Albany	2016	0	F	4069
Albany	2016	0	M	3972
Albany	2016	1	F	22513
Albany	2016	1	M	22120
Wheat Belt - North	2006		F	1703
Wheat Belt - North	2006		M	2027
Wheat Belt - North	2006	0	F	4167
Wheat Belt - North	2006	0	M	4022
Wheat Belt - North	2006	1	F	18663
Wheat Belt - North	2006	1	M	19833
Wheat Belt - North	2011		F	1709
Wheat Belt - North	2011		M	2256
Wheat Belt - North	2011	0	F	3515
Wheat Belt - North	2011	0	M	3575
Wheat Belt - North	2011	1	F	20667
Wheat Belt - North	2011	1	M	21644
Wheat Belt - North	2016		F	2914
Wheat Belt - North	2016		M	3716
Wheat Belt - North	2016	0	F	3335
Wheat Belt - North	2016	0	M	3391
Wheat Belt - North	2016	1	F	20623
Wheat Belt - North	2016	1	M	21956
Wheat Belt - South	2006		F	557
Wheat Belt - South	2006		M	599
Wheat Belt - South	2006	0	F	1698
Wheat Belt - South	2006	0	M	1605
Wheat Belt - South	2006	1	F	7490
Wheat Belt - South	2006	1	M	7899
Wheat Belt - South	2011		F	492
Wheat Belt - South	2011		M	839
Wheat Belt - South	2011	0	F	1394
Wheat Belt - South	2011	0	M	1556
Wheat Belt - South	2011	1	F	7967
Wheat Belt - South	2011	1	M	8464
Wheat Belt - South	2016		F	1160
Wheat Belt - South	2016		M	1306
Wheat Belt - South	2016	0	F	1294
Wheat Belt - South	2016	0	M	1195
Wheat Belt - South	2016	1	F	7435
Wheat Belt - South	2016	1	M	7854
Kimberley	2006		F	2038
Kimberley	2006		M	2425
Kimberley	2006	0	F	3082
Kimberley	2006	0	M	3034
Kimberley	2006	1	F	9086
Kimberley	2006	1	M	9632
Kimberley	2011		F	1665
Kimberley	2011		M	3555
Kimberley	2011	0	F	3464
Kimberley	2011	0	M	3376
Kimberley	2011	1	F	11157
Kimberley	2011	1	M	11580
Kimberley	2016		F	2220
Kimberley	2016		M	2462
Kimberley	2016	0	F	3566
Kimberley	2016	0	M	3311
Kimberley	2016	1	F	11421
Kimberley	2016	1	M	11385
East Pilbara	2006		F	1932
East Pilbara	2006		M	2566
East Pilbara	2006	0	F	2084
East Pilbara	2006	0	M	2461
East Pilbara	2006	1	F	4269
East Pilbara	2006	1	M	5188
East Pilbara	2011		F	1948
East Pilbara	2011		M	3750
East Pilbara	2011	0	F	2803
East Pilbara	2011	0	M	4583
East Pilbara	2011	1	F	5627
East Pilbara	2011	1	M	8281
East Pilbara	2016		F	1708
East Pilbara	2016		M	2941
East Pilbara	2016	0	F	2744
East Pilbara	2016	0	M	3435
East Pilbara	2016	1	F	5822
East Pilbara	2016	1	M	8405
West Pilbara	2006		F	1387
West Pilbara	2006		M	2060
West Pilbara	2006	0	F	2632
West Pilbara	2006	0	M	2951
West Pilbara	2006	1	F	6184
West Pilbara	2006	1	M	7287
West Pilbara	2011		F	2058
West Pilbara	2011		M	4585
West Pilbara	2011	0	F	3142
West Pilbara	2011	0	M	5238
West Pilbara	2011	1	F	7430
West Pilbara	2011	1	M	10445
West Pilbara	2016		F	1726
West Pilbara	2016		M	3936
West Pilbara	2016	0	F	3395
West Pilbara	2016	0	M	5255
West Pilbara	2016	1	F	8012
West Pilbara	2016	1	M	12178
Esperance	2006		F	454
Esperance	2006		M	589
Esperance	2006	0	F	1484
Esperance	2006	0	M	1505
Esperance	2006	1	F	5330
Esperance	2006	1	M	5553
Esperance	2011		F	518
Esperance	2011		M	638
Esperance	2011	0	F	1397
Esperance	2011	0	M	1420
Esperance	2011	1	F	5774
Esperance	2011	1	M	5859
Esperance	2016		F	997
Esperance	2016		M	1141
Esperance	2016	0	F	1077
Esperance	2016	0	M	1079
Esperance	2016	1	F	5787
Esperance	2016	1	M	5888
Gascoyne	2006		F	430
Gascoyne	2006		M	492
Gascoyne	2006	0	F	957
Gascoyne	2006	0	M	946
Gascoyne	2006	1	F	2879
Gascoyne	2006	1	M	3188
Gascoyne	2011		F	475
Gascoyne	2011		M	547
Gascoyne	2011	0	F	785
Gascoyne	2011	0	M	805
Gascoyne	2011	1	F	3188
Gascoyne	2011	1	M	3494
Gascoyne	2016		F	647
Gascoyne	2016		M	773
Gascoyne	2016	0	F	755
Gascoyne	2016	0	M	779
Gascoyne	2016	1	F	3089
Gascoyne	2016	1	M	3443
Goldfields	2006		F	2133
Goldfields	2006		M	2569
Goldfields	2006	0	F	4474
Goldfields	2006	0	M	4936
Goldfields	2006	1	F	10844
Goldfields	2006	1	M	12024
Goldfields	2011		F	2312
Goldfields	2011		M	3385
Goldfields	2011	0	F	4003
Goldfields	2011	0	M	4696
Goldfields	2011	1	F	12950
Goldfields	2011	1	M	14469
Goldfields	2016		F	2335
Goldfields	2016		M	3095
Goldfields	2016	0	F	3299
Goldfields	2016	0	M	3636
Goldfields	2016	1	F	12661
Goldfields	2016	1	M	14069
Mid West	2006		F	2059
Mid West	2006		M	2556
Mid West	2006	0	F	4774
Mid West	2006	0	M	4657
Mid West	2006	1	F	16964
Mid West	2006	1	M	17529
Mid West	2011		F	1662
Mid West	2011		M	2429
Mid West	2011	0	F	4681
Mid West	2011	0	M	4864
Mid West	2011	1	F	19670
Mid West	2011	1	M	20350
Mid West	2016		F	3048
Mid West	2016		M	3612
Mid West	2016	0	F	3998
Mid West	2016	0	M	3843
Mid West	2016	1	F	19471
Mid West	2016	1	M	20042
Migratory - Offshore - Shipping (WA)	2006		F	3
Migratory - Offshore - Shipping (WA)	2006		M	41
Migratory - Offshore - Shipping (WA)	2006	0	F	10
Migratory - Offshore - Shipping (WA)	2006	0	M	62
Migratory - Offshore - Shipping (WA)	2006	1	F	13
Migratory - Offshore - Shipping (WA)	2006	1	M	211
Migratory - Offshore - Shipping (WA)	2011		F	5
Migratory - Offshore - Shipping (WA)	2011		M	61
Migratory - Offshore - Shipping (WA)	2011	0	F	12
Migratory - Offshore - Shipping (WA)	2011	0	M	66
Migratory - Offshore - Shipping (WA)	2011	1	F	16
Migratory - Offshore - Shipping (WA)	2011	1	M	254
Migratory - Offshore - Shipping (WA)	2016		F	3
Migratory - Offshore - Shipping (WA)	2016		M	76
Migratory - Offshore - Shipping (WA)	2016	0	F	12
Migratory - Offshore - Shipping (WA)	2016	0	M	73
Migratory - Offshore - Shipping (WA)	2016	1	F	11
Migratory - Offshore - Shipping (WA)	2016	1	M	259
No usual address (WA)	2006		F	301
No usual address (WA)	2006		M	530
No usual address (WA)	2006	0	F	1889
No usual address (WA)	2006	0	M	2281
No usual address (WA)	2006	1	F	351
No usual address (WA)	2006	1	M	631
No usual address (WA)	2011		F	477
No usual address (WA)	2011		M	957
No usual address (WA)	2011	0	F	2088
No usual address (WA)	2011	0	M	2558
No usual address (WA)	2011	1	F	445
No usual address (WA)	2011	1	M	770
No usual address (WA)	2016		F	635
No usual address (WA)	2016		M	1027
No usual address (WA)	2016	0	F	1346
No usual address (WA)	2016	0	M	1691
No usual address (WA)	2016	1	F	434
No usual address (WA)	2016	1	M	814
Brighton	2006		F	648
Brighton	2006		M	675
Brighton	2006	0	F	1109
Brighton	2006	0	M	948
Brighton	2006	1	F	5733
Brighton	2006	1	M	5576
Brighton	2011		F	598
Brighton	2011		M	514
Brighton	2011	0	F	1017
Brighton	2011	0	M	895
Brighton	2011	1	F	6633
Brighton	2011	1	M	6352
Brighton	2016		F	881
Brighton	2016		M	818
Brighton	2016	0	F	1086
Brighton	2016	0	M	951
Brighton	2016	1	F	6756
Brighton	2016	1	M	6575
Hobart - North East	2006		F	1305
Hobart - North East	2006		M	1655
Hobart - North East	2006	0	F	3066
Hobart - North East	2006	0	M	2822
Hobart - North East	2006	1	F	19882
Hobart - North East	2006	1	M	18415
Hobart - North East	2011		F	1229
Hobart - North East	2011		M	1617
Hobart - North East	2011	0	F	3102
Hobart - North East	2011	0	M	2924
Hobart - North East	2011	1	F	21089
Hobart - North East	2011	1	M	19682
Hobart - North East	2016		F	2201
Hobart - North East	2016		M	2553
Hobart - North East	2016	0	F	3160
Hobart - North East	2016	0	M	2952
Hobart - North East	2016	1	F	21753
Hobart - North East	2016	1	M	19983
Hobart - North West	2006		F	1741
Hobart - North West	2006		M	1744
Hobart - North West	2006	0	F	3574
Hobart - North West	2006	0	M	3146
Hobart - North West	2006	1	F	20649
Hobart - North West	2006	1	M	19099
Hobart - North West	2011		F	1332
Hobart - North West	2011		M	1341
Hobart - North West	2011	0	F	3609
Hobart - North West	2011	0	M	3364
Hobart - North West	2011	1	F	21559
Hobart - North West	2011	1	M	20046
Hobart - North West	2016		F	2690
Hobart - North West	2016		M	2612
Hobart - North West	2016	0	F	3580
Hobart - North West	2016	0	M	3248
Hobart - North West	2016	1	F	21146
Hobart - North West	2016	1	M	19879
Hobart - South and West	2006		F	640
Hobart - South and West	2006		M	627
Hobart - South and West	2006	0	F	2191
Hobart - South and West	2006	0	M	2042
Hobart - South and West	2006	1	F	11819
Hobart - South and West	2006	1	M	10899
Hobart - South and West	2011		F	610
