SA3_NAME16	Year	IndustryOfEmployment	Sex	workers
Devonport	2006	Financial and insurance services	F	166
Devonport	2006	Financial and insurance services	M	70
Devonport	2006	Health care and social assistance	F	1415
Devonport	2006	Health care and social assistance	M	313
Devonport	2006	Information media and telecommunications	F	58
Devonport	2006	Information media and telecommunications	M	66
Devonport	2006	Manufacturing	F	661
Devonport	2006	Manufacturing	M	1736
Devonport	2006	Mining	F	5
Devonport	2006	Mining	M	124
Devonport	2006	Other services	F	269
Devonport	2006	Other services	M	318
Devonport	2006	Professional scientific and technical services	F	259
Devonport	2006	Professional scientific and technical services	M	267
Devonport	2006	Public administration and safety	F	451
Devonport	2006	Public administration and safety	M	464
Devonport	2006	Rental hiring and real estate services	F	108
Devonport	2006	Rental hiring and real estate services	M	91
Devonport	2006	Retail trade	F	1217
Devonport	2006	Retail trade	M	887
Devonport	2006	Transport postal and warehousing	F	309
Devonport	2006	Transport postal and warehousing	M	831
Devonport	2006	Wholesale trade	F	187
Devonport	2006	Wholesale trade	M	511
Devonport	2011		F	124
Devonport	2011		M	174
Devonport	2011	Accommodation and food services	F	857
Devonport	2011	Accommodation and food services	M	427
Devonport	2011	Administrative and support services	F	332
Devonport	2011	Administrative and support services	M	267
Devonport	2011	Agriculture forestry and fishing	F	333
Devonport	2011	Agriculture forestry and fishing	M	703
Devonport	2011	Arts and recreation services	F	65
Devonport	2011	Arts and recreation services	M	71
Devonport	2011	Construction	F	165
Devonport	2011	Construction	M	1401
Devonport	2011	Education and training	F	1057
Devonport	2011	Education and training	M	421
Devonport	2011	Electricity gas water and waste services	F	42
Devonport	2011	Electricity gas water and waste services	M	201
Devonport	2011	Financial and insurance services	F	189
Devonport	2011	Financial and insurance services	M	82
Devonport	2011	Health care and social assistance	F	1640
Devonport	2011	Health care and social assistance	M	333
Devonport	2011	Information media and telecommunications	F	54
Devonport	2011	Information media and telecommunications	M	66
Devonport	2011	Manufacturing	F	539
Devonport	2011	Manufacturing	M	1526
Devonport	2011	Mining	F	33
Devonport	2011	Mining	M	261
Devonport	2011	Other services	F	321
Devonport	2011	Other services	M	394
Devonport	2011	Professional scientific and technical services	F	332
Devonport	2011	Professional scientific and technical services	M	282
Devonport	2011	Public administration and safety	F	544
Devonport	2011	Public administration and safety	M	471
Devonport	2011	Rental hiring and real estate services	F	123
Devonport	2011	Rental hiring and real estate services	M	98
Devonport	2011	Retail trade	F	1284
Devonport	2011	Retail trade	M	863
Devonport	2011	Transport postal and warehousing	F	276
Devonport	2011	Transport postal and warehousing	M	886
Devonport	2011	Wholesale trade	F	194
Devonport	2011	Wholesale trade	M	597
Devonport	2016		F	249
Devonport	2016		M	434
Devonport	2016	Accommodation and food services	F	837
Devonport	2016	Accommodation and food services	M	460
Devonport	2016	Administrative and support services	F	302
Devonport	2016	Administrative and support services	M	246
Devonport	2016	Agriculture forestry and fishing	F	388
Devonport	2016	Agriculture forestry and fishing	M	861
Devonport	2016	Arts and recreation services	F	119
Devonport	2016	Arts and recreation services	M	120
Devonport	2016	Construction	F	156
Devonport	2016	Construction	M	1293
Devonport	2016	Education and training	F	1087
Devonport	2016	Education and training	M	368
Devonport	2016	Electricity gas water and waste services	F	44
Devonport	2016	Electricity gas water and waste services	M	199
Devonport	2016	Financial and insurance services	F	155
Devonport	2016	Financial and insurance services	M	71
Devonport	2016	Health care and social assistance	F	1980
Devonport	2016	Health care and social assistance	M	438
Devonport	2016	Information media and telecommunications	F	58
Devonport	2016	Information media and telecommunications	M	53
Devonport	2016	Manufacturing	F	454
Devonport	2016	Manufacturing	M	1152
Devonport	2016	Mining	F	20
Devonport	2016	Mining	M	265
Devonport	2016	Other services	F	378
Devonport	2016	Other services	M	376
Devonport	2016	Professional scientific and technical services	F	336
Devonport	2016	Professional scientific and technical services	M	292
Devonport	2016	Public administration and safety	F	422
Devonport	2016	Public administration and safety	M	395
Devonport	2016	Rental hiring and real estate services	F	126
Devonport	2016	Rental hiring and real estate services	M	106
Devonport	2016	Retail trade	F	1204
Devonport	2016	Retail trade	M	820
Devonport	2016	Transport postal and warehousing	F	276
Devonport	2016	Transport postal and warehousing	M	892
Devonport	2016	Wholesale trade	F	117
Devonport	2016	Wholesale trade	M	357
West Coast	2006		F	96
West Coast	2006		M	139
West Coast	2006	Accommodation and food services	F	487
West Coast	2006	Accommodation and food services	M	174
West Coast	2006	Administrative and support services	F	124
West Coast	2006	Administrative and support services	M	147
West Coast	2006	Agriculture forestry and fishing	F	444
West Coast	2006	Agriculture forestry and fishing	M	1097
West Coast	2006	Arts and recreation services	F	21
West Coast	2006	Arts and recreation services	M	21
West Coast	2006	Construction	F	40
West Coast	2006	Construction	M	402
West Coast	2006	Education and training	F	401
West Coast	2006	Education and training	M	130
West Coast	2006	Electricity gas water and waste services	F	4
West Coast	2006	Electricity gas water and waste services	M	53
West Coast	2006	Financial and insurance services	F	59
West Coast	2006	Financial and insurance services	M	14
West Coast	2006	Health care and social assistance	F	427
West Coast	2006	Health care and social assistance	M	79
West Coast	2006	Information media and telecommunications	F	34
West Coast	2006	Information media and telecommunications	M	16
West Coast	2006	Manufacturing	F	352
West Coast	2006	Manufacturing	M	854
West Coast	2006	Mining	F	54
West Coast	2006	Mining	M	559
West Coast	2006	Other services	F	82
West Coast	2006	Other services	M	131
West Coast	2006	Professional scientific and technical services	F	78
West Coast	2006	Professional scientific and technical services	M	87
West Coast	2006	Public administration and safety	F	181
West Coast	2006	Public administration and safety	M	172
West Coast	2006	Rental hiring and real estate services	F	25
West Coast	2006	Rental hiring and real estate services	M	20
West Coast	2006	Retail trade	F	434
West Coast	2006	Retail trade	M	216
West Coast	2006	Transport postal and warehousing	F	104
West Coast	2006	Transport postal and warehousing	M	251
West Coast	2006	Wholesale trade	F	76
West Coast	2006	Wholesale trade	M	170
West Coast	2011		F	50
West Coast	2011		M	81
West Coast	2011	Accommodation and food services	F	520
West Coast	2011	Accommodation and food services	M	145
West Coast	2011	Administrative and support services	F	101
West Coast	2011	Administrative and support services	M	84
West Coast	2011	Agriculture forestry and fishing	F	369
West Coast	2011	Agriculture forestry and fishing	M	967
West Coast	2011	Arts and recreation services	F	17
West Coast	2011	Arts and recreation services	M	25
West Coast	2011	Construction	F	49
West Coast	2011	Construction	M	490
West Coast	2011	Education and training	F	442
West Coast	2011	Education and training	M	132
West Coast	2011	Electricity gas water and waste services	F	3
West Coast	2011	Electricity gas water and waste services	M	65
West Coast	2011	Financial and insurance services	F	69
West Coast	2011	Financial and insurance services	M	19
West Coast	2011	Health care and social assistance	F	431
West Coast	2011	Health care and social assistance	M	77
West Coast	2011	Information media and telecommunications	F	22
West Coast	2011	Information media and telecommunications	M	15
West Coast	2011	Manufacturing	F	327
West Coast	2011	Manufacturing	M	802
West Coast	2011	Mining	F	87
West Coast	2011	Mining	M	716
West Coast	2011	Other services	F	115
West Coast	2011	Other services	M	131
West Coast	2011	Professional scientific and technical services	F	99
West Coast	2011	Professional scientific and technical services	M	79
West Coast	2011	Public administration and safety	F	190
West Coast	2011	Public administration and safety	M	161
West Coast	2011	Rental hiring and real estate services	F	33
West Coast	2011	Rental hiring and real estate services	M	22
West Coast	2011	Retail trade	F	466
West Coast	2011	Retail trade	M	222
West Coast	2011	Transport postal and warehousing	F	117
West Coast	2011	Transport postal and warehousing	M	229
West Coast	2011	Wholesale trade	F	57
West Coast	2011	Wholesale trade	M	176
West Coast	2016		F	119
West Coast	2016		M	162
West Coast	2016	Accommodation and food services	F	439
West Coast	2016	Accommodation and food services	M	136
West Coast	2016	Administrative and support services	F	126
West Coast	2016	Administrative and support services	M	71
West Coast	2016	Agriculture forestry and fishing	F	409
West Coast	2016	Agriculture forestry and fishing	M	1052
West Coast	2016	Arts and recreation services	F	25
West Coast	2016	Arts and recreation services	M	38
West Coast	2016	Construction	F	50
West Coast	2016	Construction	M	388
West Coast	2016	Education and training	F	437
West Coast	2016	Education and training	M	114
West Coast	2016	Electricity gas water and waste services	F	3
West Coast	2016	Electricity gas water and waste services	M	63
West Coast	2016	Financial and insurance services	F	48
West Coast	2016	Financial and insurance services	M	14
West Coast	2016	Health care and social assistance	F	486
West Coast	2016	Health care and social assistance	M	86
West Coast	2016	Information media and telecommunications	F	11
West Coast	2016	Information media and telecommunications	M	12
West Coast	2016	Manufacturing	F	254
West Coast	2016	Manufacturing	M	627
West Coast	2016	Mining	F	53
West Coast	2016	Mining	M	470
West Coast	2016	Other services	F	108
West Coast	2016	Other services	M	125
West Coast	2016	Professional scientific and technical services	F	110
West Coast	2016	Professional scientific and technical services	M	62
West Coast	2016	Public administration and safety	F	140
West Coast	2016	Public administration and safety	M	145
West Coast	2016	Rental hiring and real estate services	F	39
West Coast	2016	Rental hiring and real estate services	M	18
West Coast	2016	Retail trade	F	399
West Coast	2016	Retail trade	M	165
West Coast	2016	Transport postal and warehousing	F	105
West Coast	2016	Transport postal and warehousing	M	218
West Coast	2016	Wholesale trade	F	35
West Coast	2016	Wholesale trade	M	100
Migratory - Offshore - Shipping (Tas.)	2006		F	0
Migratory - Offshore - Shipping (Tas.)	2006		M	0
Migratory - Offshore - Shipping (Tas.)	2006	Accommodation and food services	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Accommodation and food services	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Administrative and support services	F	3
Migratory - Offshore - Shipping (Tas.)	2006	Administrative and support services	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Agriculture forestry and fishing	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Agriculture forestry and fishing	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Arts and recreation services	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Arts and recreation services	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Construction	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Construction	M	3
Migratory - Offshore - Shipping (Tas.)	2006	Education and training	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Education and training	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Electricity gas water and waste services	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Electricity gas water and waste services	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Financial and insurance services	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Financial and insurance services	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Health care and social assistance	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Health care and social assistance	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Information media and telecommunications	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Information media and telecommunications	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Manufacturing	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Manufacturing	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Mining	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Mining	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Other services	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Other services	M	0
