SA3_NAME16	Year	Age	NonSchoolQualification	adults
Clarence Valley	2006	55-64	Advanced Diploma and Diploma	412
Clarence Valley	2006	55-64	Bachelor	358
Clarence Valley	2006	55-64	Graduate Diploma and Graduate Certificate	76
Clarence Valley	2006	55-64	Postgraduate	90
Clarence Valley	2006	65-74		820
Clarence Valley	2006	65-74	Certificate nfd	80
Clarence Valley	2006	65-74	Certificate I and II Level	23
Clarence Valley	2006	65-74	Certificate III and IV Level	689
Clarence Valley	2006	65-74	Advanced Diploma and Diploma	219
Clarence Valley	2006	65-74	Bachelor	173
Clarence Valley	2006	65-74	Graduate Diploma and Graduate Certificate	35
Clarence Valley	2006	65-74	Postgraduate	27
Clarence Valley	2006	75-84		798
Clarence Valley	2006	75-84	Certificate nfd	23
Clarence Valley	2006	75-84	Certificate I and II Level	8
Clarence Valley	2006	75-84	Certificate III and IV Level	339
Clarence Valley	2006	75-84	Advanced Diploma and Diploma	119
Clarence Valley	2006	75-84	Bachelor	90
Clarence Valley	2006	75-84	Graduate Diploma and Graduate Certificate	3
Clarence Valley	2006	75-84	Postgraduate	8
Clarence Valley	2006	85+		284
Clarence Valley	2006	85+	Certificate nfd	9
Clarence Valley	2006	85+	Certificate I and II Level	0
Clarence Valley	2006	85+	Certificate III and IV Level	49
Clarence Valley	2006	85+	Advanced Diploma and Diploma	20
Clarence Valley	2006	85+	Bachelor	22
Clarence Valley	2006	85+	Graduate Diploma and Graduate Certificate	3
Clarence Valley	2006	85+	Postgraduate	3
Clarence Valley	2011	15-19		335
Clarence Valley	2011	15-19	Certificate nfd	20
Clarence Valley	2011	15-19	Certificate I and II Level	62
Clarence Valley	2011	15-19	Certificate III and IV Level	130
Clarence Valley	2011	15-19	Advanced Diploma and Diploma	7
Clarence Valley	2011	15-19	Bachelor	0
Clarence Valley	2011	15-19	Graduate Diploma and Graduate Certificate	0
Clarence Valley	2011	15-19	Postgraduate	0
Clarence Valley	2011	20-24		200
Clarence Valley	2011	20-24	Certificate nfd	56
Clarence Valley	2011	20-24	Certificate I and II Level	90
Clarence Valley	2011	20-24	Certificate III and IV Level	473
Clarence Valley	2011	20-24	Advanced Diploma and Diploma	72
Clarence Valley	2011	20-24	Bachelor	76
Clarence Valley	2011	20-24	Graduate Diploma and Graduate Certificate	4
Clarence Valley	2011	20-24	Postgraduate	0
Clarence Valley	2011	25-34		404
Clarence Valley	2011	25-34	Certificate nfd	87
Clarence Valley	2011	25-34	Certificate I and II Level	122
Clarence Valley	2011	25-34	Certificate III and IV Level	1043
Clarence Valley	2011	25-34	Advanced Diploma and Diploma	223
Clarence Valley	2011	25-34	Bachelor	403
Clarence Valley	2011	25-34	Graduate Diploma and Graduate Certificate	24
Clarence Valley	2011	25-34	Postgraduate	34
Clarence Valley	2011	35-44		574
Clarence Valley	2011	35-44	Certificate nfd	119
Clarence Valley	2011	35-44	Certificate I and II Level	126
Clarence Valley	2011	35-44	Certificate III and IV Level	1391
Clarence Valley	2011	35-44	Advanced Diploma and Diploma	396
Clarence Valley	2011	35-44	Bachelor	518
Clarence Valley	2011	35-44	Graduate Diploma and Graduate Certificate	80
Clarence Valley	2011	35-44	Postgraduate	84
Clarence Valley	2011	45-54		708
Clarence Valley	2011	45-54	Certificate nfd	177
Clarence Valley	2011	45-54	Certificate I and II Level	138
Clarence Valley	2011	45-54	Certificate III and IV Level	1763
Clarence Valley	2011	45-54	Advanced Diploma and Diploma	543
Clarence Valley	2011	45-54	Bachelor	574
Clarence Valley	2011	45-54	Graduate Diploma and Graduate Certificate	118
Clarence Valley	2011	45-54	Postgraduate	81
Clarence Valley	2011	55-64		805
Clarence Valley	2011	55-64	Certificate nfd	210
Clarence Valley	2011	55-64	Certificate I and II Level	98
Clarence Valley	2011	55-64	Certificate III and IV Level	1550
Clarence Valley	2011	55-64	Advanced Diploma and Diploma	565
Clarence Valley	2011	55-64	Bachelor	603
Clarence Valley	2011	55-64	Graduate Diploma and Graduate Certificate	132
Clarence Valley	2011	55-64	Postgraduate	123
Clarence Valley	2011	65-74		821
Clarence Valley	2011	65-74	Certificate nfd	101
Clarence Valley	2011	65-74	Certificate I and II Level	39
Clarence Valley	2011	65-74	Certificate III and IV Level	892
Clarence Valley	2011	65-74	Advanced Diploma and Diploma	349
Clarence Valley	2011	65-74	Bachelor	255
Clarence Valley	2011	65-74	Graduate Diploma and Graduate Certificate	41
Clarence Valley	2011	65-74	Postgraduate	65
Clarence Valley	2011	75-84		718
Clarence Valley	2011	75-84	Certificate nfd	37
Clarence Valley	2011	75-84	Certificate I and II Level	13
Clarence Valley	2011	75-84	Certificate III and IV Level	409
Clarence Valley	2011	75-84	Advanced Diploma and Diploma	128
Clarence Valley	2011	75-84	Bachelor	137
Clarence Valley	2011	75-84	Graduate Diploma and Graduate Certificate	10
Clarence Valley	2011	75-84	Postgraduate	12
Clarence Valley	2011	85+		305
Clarence Valley	2011	85+	Certificate nfd	15
Clarence Valley	2011	85+	Certificate I and II Level	0
Clarence Valley	2011	85+	Certificate III and IV Level	74
Clarence Valley	2011	85+	Advanced Diploma and Diploma	22
Clarence Valley	2011	85+	Bachelor	32
Clarence Valley	2011	85+	Graduate Diploma and Graduate Certificate	3
Clarence Valley	2011	85+	Postgraduate	5
Clarence Valley	2016	15-19		417
Clarence Valley	2016	15-19	Certificate nfd	25
Clarence Valley	2016	15-19	Certificate I and II Level	54
Clarence Valley	2016	15-19	Certificate III and IV Level	115
Clarence Valley	2016	15-19	Advanced Diploma and Diploma	8
Clarence Valley	2016	15-19	Bachelor	0
Clarence Valley	2016	15-19	Graduate Diploma and Graduate Certificate	0
Clarence Valley	2016	15-19	Postgraduate	0
Clarence Valley	2016	20-24		243
Clarence Valley	2016	20-24	Certificate nfd	48
Clarence Valley	2016	20-24	Certificate I and II Level	80
Clarence Valley	2016	20-24	Certificate III and IV Level	542
Clarence Valley	2016	20-24	Advanced Diploma and Diploma	78
Clarence Valley	2016	20-24	Bachelor	88
Clarence Valley	2016	20-24	Graduate Diploma and Graduate Certificate	5
Clarence Valley	2016	20-24	Postgraduate	0
Clarence Valley	2016	25-34		488
Clarence Valley	2016	25-34	Certificate nfd	105
Clarence Valley	2016	25-34	Certificate I and II Level	93
Clarence Valley	2016	25-34	Certificate III and IV Level	1206
Clarence Valley	2016	25-34	Advanced Diploma and Diploma	318
Clarence Valley	2016	25-34	Bachelor	481
Clarence Valley	2016	25-34	Graduate Diploma and Graduate Certificate	39
Clarence Valley	2016	25-34	Postgraduate	57
Clarence Valley	2016	35-44		611
Clarence Valley	2016	35-44	Certificate nfd	133
Clarence Valley	2016	35-44	Certificate I and II Level	102
Clarence Valley	2016	35-44	Certificate III and IV Level	1403
Clarence Valley	2016	35-44	Advanced Diploma and Diploma	443
Clarence Valley	2016	35-44	Bachelor	645
Clarence Valley	2016	35-44	Graduate Diploma and Graduate Certificate	77
Clarence Valley	2016	35-44	Postgraduate	118
Clarence Valley	2016	45-54		747
Clarence Valley	2016	45-54	Certificate nfd	206
Clarence Valley	2016	45-54	Certificate I and II Level	118
Clarence Valley	2016	45-54	Certificate III and IV Level	1689
Clarence Valley	2016	45-54	Advanced Diploma and Diploma	623
Clarence Valley	2016	45-54	Bachelor	506
Clarence Valley	2016	45-54	Graduate Diploma and Graduate Certificate	108
Clarence Valley	2016	45-54	Postgraduate	110
Clarence Valley	2016	55-64		1000
Clarence Valley	2016	55-64	Certificate nfd	288
Clarence Valley	2016	55-64	Certificate I and II Level	118
Clarence Valley	2016	55-64	Certificate III and IV Level	1798
Clarence Valley	2016	55-64	Advanced Diploma and Diploma	774
Clarence Valley	2016	55-64	Bachelor	747
Clarence Valley	2016	55-64	Graduate Diploma and Graduate Certificate	162
Clarence Valley	2016	55-64	Postgraduate	139
Clarence Valley	2016	65-74		1070
Clarence Valley	2016	65-74	Certificate nfd	242
Clarence Valley	2016	65-74	Certificate I and II Level	84
Clarence Valley	2016	65-74	Certificate III and IV Level	1202
Clarence Valley	2016	65-74	Advanced Diploma and Diploma	500
Clarence Valley	2016	65-74	Bachelor	415
Clarence Valley	2016	65-74	Graduate Diploma and Graduate Certificate	77
Clarence Valley	2016	65-74	Postgraduate	114
Clarence Valley	2016	75-84		794
Clarence Valley	2016	75-84	Certificate nfd	88
Clarence Valley	2016	75-84	Certificate I and II Level	13
Clarence Valley	2016	75-84	Certificate III and IV Level	514
Clarence Valley	2016	75-84	Advanced Diploma and Diploma	180
Clarence Valley	2016	75-84	Bachelor	162
Clarence Valley	2016	75-84	Graduate Diploma and Graduate Certificate	21
Clarence Valley	2016	75-84	Postgraduate	28
Clarence Valley	2016	85+		390
Clarence Valley	2016	85+	Certificate nfd	32
Clarence Valley	2016	85+	Certificate I and II Level	7
Clarence Valley	2016	85+	Certificate III and IV Level	142
Clarence Valley	2016	85+	Advanced Diploma and Diploma	56
Clarence Valley	2016	85+	Bachelor	55
Clarence Valley	2016	85+	Graduate Diploma and Graduate Certificate	9
Clarence Valley	2016	85+	Postgraduate	6
Coffs Harbour	2006	15-19		642
Coffs Harbour	2006	15-19	Certificate nfd	26
Coffs Harbour	2006	15-19	Certificate I and II Level	119
Coffs Harbour	2006	15-19	Certificate III and IV Level	151
Coffs Harbour	2006	15-19	Advanced Diploma and Diploma	15
Coffs Harbour	2006	15-19	Bachelor	6
Coffs Harbour	2006	15-19	Graduate Diploma and Graduate Certificate	0
Coffs Harbour	2006	15-19	Postgraduate	0
Coffs Harbour	2006	20-24		342
Coffs Harbour	2006	20-24	Certificate nfd	75
Coffs Harbour	2006	20-24	Certificate I and II Level	154
Coffs Harbour	2006	20-24	Certificate III and IV Level	695
Coffs Harbour	2006	20-24	Advanced Diploma and Diploma	205
Coffs Harbour	2006	20-24	Bachelor	217
Coffs Harbour	2006	20-24	Graduate Diploma and Graduate Certificate	10
Coffs Harbour	2006	20-24	Postgraduate	0
Coffs Harbour	2006	25-34		635
Coffs Harbour	2006	25-34	Certificate nfd	186
Coffs Harbour	2006	25-34	Certificate I and II Level	187
Coffs Harbour	2006	25-34	Certificate III and IV Level	1536
Coffs Harbour	2006	25-34	Advanced Diploma and Diploma	482
Coffs Harbour	2006	25-34	Bachelor	963
Coffs Harbour	2006	25-34	Graduate Diploma and Graduate Certificate	66
Coffs Harbour	2006	25-34	Postgraduate	73
Coffs Harbour	2006	35-44		1029
Coffs Harbour	2006	35-44	Certificate nfd	245
Coffs Harbour	2006	35-44	Certificate I and II Level	195
Coffs Harbour	2006	35-44	Certificate III and IV Level	2361
Coffs Harbour	2006	35-44	Advanced Diploma and Diploma	945
Coffs Harbour	2006	35-44	Bachelor	1155
Coffs Harbour	2006	35-44	Graduate Diploma and Graduate Certificate	174
Coffs Harbour	2006	35-44	Postgraduate	167
Coffs Harbour	2006	45-54		1178
Coffs Harbour	2006	45-54	Certificate nfd	312
Coffs Harbour	2006	45-54	Certificate I and II Level	189
Coffs Harbour	2006	45-54	Certificate III and IV Level	2593
Coffs Harbour	2006	45-54	Advanced Diploma and Diploma	1160
Coffs Harbour	2006	45-54	Bachelor	1425
Coffs Harbour	2006	45-54	Graduate Diploma and Graduate Certificate	281
Coffs Harbour	2006	45-54	Postgraduate	210
Coffs Harbour	2006	55-64		1139
Coffs Harbour	2006	55-64	Certificate nfd	250
Coffs Harbour	2006	55-64	Certificate I and II Level	62
Coffs Harbour	2006	55-64	Certificate III and IV Level	1686
Coffs Harbour	2006	55-64	Advanced Diploma and Diploma	839
Coffs Harbour	2006	55-64	Bachelor	788
Coffs Harbour	2006	55-64	Graduate Diploma and Graduate Certificate	153
Coffs Harbour	2006	55-64	Postgraduate	210
Coffs Harbour	2006	65-74		1106
Coffs Harbour	2006	65-74	Certificate nfd	95
Coffs Harbour	2006	65-74	Certificate I and II Level	29
Coffs Harbour	2006	65-74	Certificate III and IV Level	996
Coffs Harbour	2006	65-74	Advanced Diploma and Diploma	428
Coffs Harbour	2006	65-74	Bachelor	315
Coffs Harbour	2006	65-74	Graduate Diploma and Graduate Certificate	50
Coffs Harbour	2006	65-74	Postgraduate	67
Coffs Harbour	2006	75-84		1221
Coffs Harbour	2006	75-84	Certificate nfd	43
Coffs Harbour	2006	75-84	Certificate I and II Level	13
Coffs Harbour	2006	75-84	Certificate III and IV Level	513
Coffs Harbour	2006	75-84	Advanced Diploma and Diploma	190
Coffs Harbour	2006	75-84	Bachelor	148
Coffs Harbour	2006	75-84	Graduate Diploma and Graduate Certificate	16
Coffs Harbour	2006	75-84	Postgraduate	26
Coffs Harbour	2006	85+		551
Coffs Harbour	2006	85+	Certificate nfd	9
Coffs Harbour	2006	85+	Certificate I and II Level	5
Coffs Harbour	2006	85+	Certificate III and IV Level	104
Coffs Harbour	2006	85+	Advanced Diploma and Diploma	41
Coffs Harbour	2006	85+	Bachelor	35
Coffs Harbour	2006	85+	Graduate Diploma and Graduate Certificate	0
Coffs Harbour	2006	85+	Postgraduate	3
Coffs Harbour	2011	15-19		543
Coffs Harbour	2011	15-19	Certificate nfd	40
Coffs Harbour	2011	15-19	Certificate I and II Level	103
Coffs Harbour	2011	15-19	Certificate III and IV Level	207
Coffs Harbour	2011	15-19	Advanced Diploma and Diploma	18
Coffs Harbour	2011	15-19	Bachelor	3
Coffs Harbour	2011	15-19	Graduate Diploma and Graduate Certificate	0
Coffs Harbour	2011	15-19	Postgraduate	0
Coffs Harbour	2011	20-24		312
Coffs Harbour	2011	20-24	Certificate nfd	68
Coffs Harbour	2011	20-24	Certificate I and II Level	153
Coffs Harbour	2011	20-24	Certificate III and IV Level	818
Coffs Harbour	2011	20-24	Advanced Diploma and Diploma	183
Coffs Harbour	2011	20-24	Bachelor	254
Coffs Harbour	2011	20-24	Graduate Diploma and Graduate Certificate	9
Coffs Harbour	2011	20-24	Postgraduate	3
Coffs Harbour	2011	25-34		599
Coffs Harbour	2011	25-34	Certificate nfd	148
Coffs Harbour	2011	25-34	Certificate I and II Level	202
Coffs Harbour	2011	25-34	Certificate III and IV Level	1897
Coffs Harbour	2011	25-34	Advanced Diploma and Diploma	577
Coffs Harbour	2011	25-34	Bachelor	1192
Coffs Harbour	2011	25-34	Graduate Diploma and Graduate Certificate	84
Coffs Harbour	2011	25-34	Postgraduate	109
Coffs Harbour	2011	35-44		789
Coffs Harbour	2011	35-44	Certificate nfd	189
Coffs Harbour	2011	35-44	Certificate I and II Level	178
Coffs Harbour	2011	35-44	Certificate III and IV Level	2332
Coffs Harbour	2011	35-44	Advanced Diploma and Diploma	1049
Coffs Harbour	2011	35-44	Bachelor	1576
Coffs Harbour	2011	35-44	Graduate Diploma and Graduate Certificate	187
Coffs Harbour	2011	35-44	Postgraduate	251
Coffs Harbour	2011	45-54		1082
Coffs Harbour	2011	45-54	Certificate nfd	295
Coffs Harbour	2011	45-54	Certificate I and II Level	229
Coffs Harbour	2011	45-54	Certificate III and IV Level	3012
Coffs Harbour	2011	45-54	Advanced Diploma and Diploma	1251
Coffs Harbour	2011	45-54	Bachelor	1414
Coffs Harbour	2011	45-54	Graduate Diploma and Graduate Certificate	219
Coffs Harbour	2011	45-54	Postgraduate	281
Coffs Harbour	2011	55-64		1197
Coffs Harbour	2011	55-64	Certificate nfd	318
Coffs Harbour	2011	55-64	Certificate I and II Level	146
Coffs Harbour	2011	55-64	Certificate III and IV Level	2338
Coffs Harbour	2011	55-64	Advanced Diploma and Diploma	1123
Coffs Harbour	2011	55-64	Bachelor	1346
Coffs Harbour	2011	55-64	Graduate Diploma and Graduate Certificate	280
Coffs Harbour	2011	55-64	Postgraduate	302
Coffs Harbour	2011	65-74		1156
Coffs Harbour	2011	65-74	Certificate nfd	146
Coffs Harbour	2011	65-74	Certificate I and II Level	50
Coffs Harbour	2011	65-74	Certificate III and IV Level	1266
Coffs Harbour	2011	65-74	Advanced Diploma and Diploma	585
Coffs Harbour	2011	65-74	Bachelor	545
Coffs Harbour	2011	65-74	Graduate Diploma and Graduate Certificate	81
Coffs Harbour	2011	65-74	Postgraduate	135
Coffs Harbour	2011	75-84		1101
Coffs Harbour	2011	75-84	Certificate nfd	58
Coffs Harbour	2011	75-84	Certificate I and II Level	20
Coffs Harbour	2011	75-84	Certificate III and IV Level	597
Coffs Harbour	2011	75-84	Advanced Diploma and Diploma	223
Coffs Harbour	2011	75-84	Bachelor	213
Coffs Harbour	2011	75-84	Graduate Diploma and Graduate Certificate	23
Coffs Harbour	2011	75-84	Postgraduate	55
Coffs Harbour	2011	85+		720
Coffs Harbour	2011	85+	Certificate nfd	25
Coffs Harbour	2011	85+	Certificate I and II Level	6
Coffs Harbour	2011	85+	Certificate III and IV Level	187
Coffs Harbour	2011	85+	Advanced Diploma and Diploma	48
Coffs Harbour	2011	85+	Bachelor	53
Coffs Harbour	2011	85+	Graduate Diploma and Graduate Certificate	4
Coffs Harbour	2011	85+	Postgraduate	11
Coffs Harbour	2016	15-19		511
Coffs Harbour	2016	15-19	Certificate nfd	24
Coffs Harbour	2016	15-19	Certificate I and II Level	109
Coffs Harbour	2016	15-19	Certificate III and IV Level	220
Coffs Harbour	2016	15-19	Advanced Diploma and Diploma	18
Coffs Harbour	2016	15-19	Bachelor	0
Coffs Harbour	2016	15-19	Graduate Diploma and Graduate Certificate	0
Coffs Harbour	2016	15-19	Postgraduate	0
Coffs Harbour	2016	20-24		388
Coffs Harbour	2016	20-24	Certificate nfd	78
Coffs Harbour	2016	20-24	Certificate I and II Level	162
Coffs Harbour	2016	20-24	Certificate III and IV Level	911
Coffs Harbour	2016	20-24	Advanced Diploma and Diploma	200
Coffs Harbour	2016	20-24	Bachelor	280
Coffs Harbour	2016	20-24	Graduate Diploma and Graduate Certificate	11
Coffs Harbour	2016	20-24	Postgraduate	8
Coffs Harbour	2016	25-34		817
Coffs Harbour	2016	25-34	Certificate nfd	158
Coffs Harbour	2016	25-34	Certificate I and II Level	206
Coffs Harbour	2016	25-34	Certificate III and IV Level	2223
Coffs Harbour	2016	25-34	Advanced Diploma and Diploma	821
Coffs Harbour	2016	25-34	Bachelor	1489
Coffs Harbour	2016	25-34	Graduate Diploma and Graduate Certificate	119
Coffs Harbour	2016	25-34	Postgraduate	187
Coffs Harbour	2016	35-44		814
Coffs Harbour	2016	35-44	Certificate nfd	230
Coffs Harbour	2016	35-44	Certificate I and II Level	168
Coffs Harbour	2016	35-44	Certificate III and IV Level	2220
Coffs Harbour	2016	35-44	Advanced Diploma and Diploma	1110
Coffs Harbour	2016	35-44	Bachelor	1820
Coffs Harbour	2016	35-44	Graduate Diploma and Graduate Certificate	197
Coffs Harbour	2016	35-44	Postgraduate	296
Coffs Harbour	2016	45-54		1120
Coffs Harbour	2016	45-54	Certificate nfd	325
Coffs Harbour	2016	45-54	Certificate I and II Level	174
Coffs Harbour	2016	45-54	Certificate III and IV Level	2745
Coffs Harbour	2016	45-54	Advanced Diploma and Diploma	1422
Coffs Harbour	2016	45-54	Bachelor	1514
Coffs Harbour	2016	45-54	Graduate Diploma and Graduate Certificate	256
Coffs Harbour	2016	45-54	Postgraduate	359
Coffs Harbour	2016	55-64		1356
Coffs Harbour	2016	55-64	Certificate nfd	441
Coffs Harbour	2016	55-64	Certificate I and II Level	212
Coffs Harbour	2016	55-64	Certificate III and IV Level	2734
Coffs Harbour	2016	55-64	Advanced Diploma and Diploma	1469
Coffs Harbour	2016	55-64	Bachelor	1651
Coffs Harbour	2016	55-64	Graduate Diploma and Graduate Certificate	365
Coffs Harbour	2016	55-64	Postgraduate	355
Coffs Harbour	2016	65-74		1339
Coffs Harbour	2016	65-74	Certificate nfd	345
Coffs Harbour	2016	65-74	Certificate I and II Level	115
Coffs Harbour	2016	65-74	Certificate III and IV Level	1679
Coffs Harbour	2016	65-74	Advanced Diploma and Diploma	943
Coffs Harbour	2016	65-74	Bachelor	935
Coffs Harbour	2016	65-74	Graduate Diploma and Graduate Certificate	181
Coffs Harbour	2016	65-74	Postgraduate	266
Coffs Harbour	2016	75-84		1199
Coffs Harbour	2016	75-84	Certificate nfd	148
Coffs Harbour	2016	75-84	Certificate I and II Level	29
Coffs Harbour	2016	75-84	Certificate III and IV Level	756
Coffs Harbour	2016	75-84	Advanced Diploma and Diploma	365
Coffs Harbour	2016	75-84	Bachelor	286
Coffs Harbour	2016	75-84	Graduate Diploma and Graduate Certificate	42
Coffs Harbour	2016	75-84	Postgraduate	69
Coffs Harbour	2016	85+		766
Coffs Harbour	2016	85+	Certificate nfd	48
Coffs Harbour	2016	85+	Certificate I and II Level	3
Coffs Harbour	2016	85+	Certificate III and IV Level	244
Coffs Harbour	2016	85+	Advanced Diploma and Diploma	87
Coffs Harbour	2016	85+	Bachelor	93
Coffs Harbour	2016	85+	Graduate Diploma and Graduate Certificate	9
Coffs Harbour	2016	85+	Postgraduate	23
Bourke - Cobar - Coonamble	2006	15-19		231
Bourke - Cobar - Coonamble	2006	15-19	Certificate nfd	4
Bourke - Cobar - Coonamble	2006	15-19	Certificate I and II Level	22
Bourke - Cobar - Coonamble	2006	15-19	Certificate III and IV Level	53
Bourke - Cobar - Coonamble	2006	15-19	Advanced Diploma and Diploma	0
