SA3_NAME16	Year	AustCitizen	Sex	persons
Port Adelaide - East	2011	0		12351
Port Adelaide - East	2011	1	F	24741
Port Adelaide - East	2011	1	M	23843
Port Adelaide - East	2016	0		15853
Port Adelaide - East	2016	1	F	26410
Port Adelaide - East	2016	1	M	25793
Salisbury	2006	0		14713
Salisbury	2006	1	F	51481
Salisbury	2006	1	M	50681
Salisbury	2011	0		18742
Salisbury	2011	1	F	54648
Salisbury	2011	1	M	54273
Salisbury	2016	0		21929
Salisbury	2016	1	F	57342
Salisbury	2016	1	M	57364
Tea Tree Gully	2006	0		9415
Tea Tree Gully	2006	1	F	42202
Tea Tree Gully	2006	1	M	40460
Tea Tree Gully	2011	0		9455
Tea Tree Gully	2011	1	F	41835
Tea Tree Gully	2011	1	M	40249
Tea Tree Gully	2016	0		10539
Tea Tree Gully	2016	1	F	42343
Tea Tree Gully	2016	1	M	40722
Holdfast Bay	2006	0		3974
Holdfast Bay	2006	1	F	14918
Holdfast Bay	2006	1	M	13139
Holdfast Bay	2011	0		4829
Holdfast Bay	2011	1	F	14887
Holdfast Bay	2011	1	M	13350
Holdfast Bay	2016	0		4967
Holdfast Bay	2016	1	F	15044
Holdfast Bay	2016	1	M	13692
Marion	2006	0		9192
Marion	2006	1	F	36914
Marion	2006	1	M	33863
Marion	2011	0		11624
Marion	2011	1	F	37725
Marion	2011	1	M	34978
Marion	2016	0		14233
Marion	2016	1	F	39391
Marion	2016	1	M	36443
Mitcham	2006	0		6310
Mitcham	2006	1	F	28316
Mitcham	2006	1	M	26273
Mitcham	2011	0		6983
Mitcham	2011	1	F	28295
Mitcham	2011	1	M	26378
Mitcham	2016	0		8000
Mitcham	2016	1	F	28686
Mitcham	2016	1	M	26843
Onkaparinga	2006	0		16619
Onkaparinga	2006	1	F	68140
Onkaparinga	2006	1	M	65930
Onkaparinga	2011	0		18394
Onkaparinga	2011	1	F	72539
Onkaparinga	2011	1	M	69884
Onkaparinga	2016	0		19948
Onkaparinga	2016	1	F	75500
Onkaparinga	2016	1	M	72593
Charles Sturt	2006	0		11706
Charles Sturt	2006	1	F	44296
Charles Sturt	2006	1	M	41967
Charles Sturt	2011	0		13803
Charles Sturt	2011	1	F	45438
Charles Sturt	2011	1	M	42988
Charles Sturt	2016	0		15698
Charles Sturt	2016	1	F	47586
Charles Sturt	2016	1	M	45407
Port Adelaide - West	2006	0		6684
Port Adelaide - West	2006	1	F	23564
Port Adelaide - West	2006	1	M	22302
Port Adelaide - West	2011	0		8836
Port Adelaide - West	2011	1	F	24247
Port Adelaide - West	2011	1	M	23515
Port Adelaide - West	2016	0		8734
Port Adelaide - West	2016	1	F	25092
Port Adelaide - West	2016	1	M	24139
West Torrens	2006	0		7474
West Torrens	2006	1	F	24412
West Torrens	2006	1	M	22829
West Torrens	2011	0		9929
West Torrens	2011	1	F	24778
West Torrens	2011	1	M	23117
West Torrens	2016	0		11873
West Torrens	2016	1	F	25300
West Torrens	2016	1	M	23913
Barossa	2006	0		2502
Barossa	2006	1	F	14407
Barossa	2006	1	M	14535
Barossa	2011	0		2526
Barossa	2011	1	F	15354
Barossa	2011	1	M	15320
Barossa	2016	0		3123
Barossa	2016	1	F	16197
Barossa	2016	1	M	16176
Lower North	2006	0		1686
Lower North	2006	1	F	9756
Lower North	2006	1	M	9803
Lower North	2011	0		1652
Lower North	2011	1	F	10140
Lower North	2011	1	M	10262
Lower North	2016	0		2198
Lower North	2016	1	F	10099
Lower North	2016	1	M	10248
Mid North	2006	0		2040
Mid North	2006	1	F	12822
Mid North	2006	1	M	12608
Mid North	2011	0		1987
Mid North	2011	1	F	12704
Mid North	2011	1	M	12572
Mid North	2016	0		2508
Mid North	2016	1	F	12456
Mid North	2016	1	M	12304
Yorke Peninsula	2006	0		1669
Yorke Peninsula	2006	1	F	10489
Yorke Peninsula	2006	1	M	10481
Yorke Peninsula	2011	0		1575
Yorke Peninsula	2011	1	F	11214
Yorke Peninsula	2011	1	M	11208
Yorke Peninsula	2016	0		2282
Yorke Peninsula	2016	1	F	11297
Yorke Peninsula	2016	1	M	11623
Eyre Peninsula and South West	2006	0		5534
Eyre Peninsula and South West	2006	1	F	24324
Eyre Peninsula and South West	2006	1	M	25019
Eyre Peninsula and South West	2011	0		5503
Eyre Peninsula and South West	2011	1	F	25292
Eyre Peninsula and South West	2011	1	M	25600
Eyre Peninsula and South West	2016	0		6645
Eyre Peninsula and South West	2016	1	F	24745
Eyre Peninsula and South West	2016	1	M	25223
Outback - North and East	2006	0		3349
Outback - North and East	2006	1	F	11446
Outback - North and East	2006	1	M	12170
Outback - North and East	2011	0		4057
Outback - North and East	2011	1	F	11453
Outback - North and East	2011	1	M	12686
Outback - North and East	2016	0		3964
Outback - North and East	2016	1	F	10737
Outback - North and East	2016	1	M	11502
Fleurieu - Kangaroo Island	2006	0		4670
Fleurieu - Kangaroo Island	2006	1	F	18626
Fleurieu - Kangaroo Island	2006	1	M	17847
Fleurieu - Kangaroo Island	2011	0		4461
Fleurieu - Kangaroo Island	2011	1	F	21556
Fleurieu - Kangaroo Island	2011	1	M	20331
Fleurieu - Kangaroo Island	2016	0		5435
Fleurieu - Kangaroo Island	2016	1	F	23126
Fleurieu - Kangaroo Island	2016	1	M	21836
Limestone Coast	2006	0		5259
Limestone Coast	2006	1	F	28573
Limestone Coast	2006	1	M	28386
Limestone Coast	2011	0		5227
Limestone Coast	2011	1	F	28979
Limestone Coast	2011	1	M	28873
Limestone Coast	2016	0		7129
Limestone Coast	2016	1	F	28734
Limestone Coast	2016	1	M	28925
Murray and Mallee	2006	0		6027
Murray and Mallee	2006	1	F	30374
Murray and Mallee	2006	1	M	30361
Murray and Mallee	2011	0		7328
Murray and Mallee	2011	1	F	30198
Murray and Mallee	2011	1	M	30200
Murray and Mallee	2016	0		8641
Murray and Mallee	2016	1	F	30369
Murray and Mallee	2016	1	M	30544
Migratory - Offshore - Shipping (SA)	2006	0		3
Migratory - Offshore - Shipping (SA)	2006	1	F	0
Migratory - Offshore - Shipping (SA)	2006	1	M	3
Migratory - Offshore - Shipping (SA)	2011	0		5
Migratory - Offshore - Shipping (SA)	2011	1	F	0
Migratory - Offshore - Shipping (SA)	2011	1	M	0
Migratory - Offshore - Shipping (SA)	2016	0		0
Migratory - Offshore - Shipping (SA)	2016	1	F	0
Migratory - Offshore - Shipping (SA)	2016	1	M	3
No usual address (SA)	2006	0		607
No usual address (SA)	2006	1	F	864
No usual address (SA)	2006	1	M	1147
No usual address (SA)	2011	0		870
No usual address (SA)	2011	1	F	925
No usual address (SA)	2011	1	M	1274
No usual address (SA)	2016	0		923
No usual address (SA)	2016	1	F	788
No usual address (SA)	2016	1	M	1152
Augusta - Margaret River - Busselton	2006	0		4081
Augusta - Margaret River - Busselton	2006	1	F	16035
Augusta - Margaret River - Busselton	2006	1	M	15589
Augusta - Margaret River - Busselton	2011	0		5356
Augusta - Margaret River - Busselton	2011	1	F	18773
Augusta - Margaret River - Busselton	2011	1	M	17917
Augusta - Margaret River - Busselton	2016	0		7544
Augusta - Margaret River - Busselton	2016	1	F	22046
Augusta - Margaret River - Busselton	2016	1	M	21285
Bunbury	2006	0		9624
Bunbury	2006	1	F	36340
Bunbury	2006	1	M	35895
Bunbury	2011	0		13839
Bunbury	2011	1	F	40585
Bunbury	2011	1	M	39958
Bunbury	2016	0		16167
Bunbury	2016	1	F	43841
Bunbury	2016	1	M	42636
Manjimup	2006	0		2163
Manjimup	2006	1	F	9162
Manjimup	2006	1	M	9288
Manjimup	2011	0		2163
Manjimup	2011	1	F	9729
Manjimup	2011	1	M	9779
Manjimup	2016	0		3182
Manjimup	2016	1	F	9806
Manjimup	2016	1	M	9827
Mandurah	2006	0		9981
Mandurah	2006	1	F	29019
Mandurah	2006	1	M	27854
Mandurah	2011	0		13822
Mandurah	2011	1	F	35631
Mandurah	2011	1	M	33842
Mandurah	2016	0		16858
Mandurah	2016	1	F	41051
Mandurah	2016	1	M	38827
Cottesloe - Claremont	2006	0		10868
Cottesloe - Claremont	2006	1	F	26907
Cottesloe - Claremont	2006	1	M	24603
Cottesloe - Claremont	2011	0		11630
Cottesloe - Claremont	2011	1	F	27317
Cottesloe - Claremont	2011	1	M	25187
Cottesloe - Claremont	2016	0		12485
Cottesloe - Claremont	2016	1	F	28366
Cottesloe - Claremont	2016	1	M	26783
Perth City	2006	0		19347
Perth City	2006	1	F	30829
Perth City	2006	1	M	29585
Perth City	2011	0		25771
Perth City	2011	1	F	33432
Perth City	2011	1	M	33014
Perth City	2016	0		30268
Perth City	2016	1	F	35907
Perth City	2016	1	M	35491
Bayswater - Bassendean	2006	0		10266
Bayswater - Bassendean	2006	1	F	30326
Bayswater - Bassendean	2006	1	M	29275
Bayswater - Bassendean	2011	0		14670
Bayswater - Bassendean	2011	1	F	31184
Bayswater - Bassendean	2011	1	M	30485
Bayswater - Bassendean	2016	0		17205
Bayswater - Bassendean	2016	1	F	31881
Bayswater - Bassendean	2016	1	M	31357
Mundaring	2006	0		5439
Mundaring	2006	1	F	16696
Mundaring	2006	1	M	16369
Mundaring	2011	0		6240
Mundaring	2011	1	F	17306
Mundaring	2011	1	M	16866
Mundaring	2016	0		7186
Mundaring	2016	1	F	17532
Mundaring	2016	1	M	17314
Swan	2006	0		13569
Swan	2006	1	F	37795
Swan	2006	1	M	37114
Swan	2011	0		17412
Swan	2011	1	F	43078
Swan	2011	1	M	42648
Swan	2016	0		25681
Swan	2016	1	F	51540
Swan	2016	1	M	51319
Joondalup	2006	0		23539
Joondalup	2006	1	F	64088
Joondalup	2006	1	M	62048
Joondalup	2011	0		24756
Joondalup	2011	1	F	64902
Joondalup	2011	1	M	62765
Joondalup	2016	0		24934
Joondalup	2016	1	F	65691
Joondalup	2016	1	M	64105
Stirling	2006	0		26281
Stirling	2006	1	F	69473
Stirling	2006	1	M	64699
Stirling	2011	0		35599
Stirling	2011	1	F	73630
Stirling	2011	1	M	69203
Stirling	2016	0		42394
Stirling	2016	1	F	77174
Stirling	2016	1	M	72857
Wanneroo	2006	0		20459
Wanneroo	2006	1	F	45869
Wanneroo	2006	1	M	44613
Wanneroo	2011	0		32574
Wanneroo	2011	1	F	60720
Wanneroo	2011	1	M	58810
Wanneroo	2016	0		40976
Wanneroo	2016	1	F	74528
Wanneroo	2016	1	M	72456
Armadale	2006	0		7918
Armadale	2006	1	F	21521
Armadale	2006	1	M	21098
Armadale	2011	0		11185
Armadale	2011	1	F	25764
Armadale	2011	1	M	25348
Armadale	2016	0		16772
Armadale	2016	1	F	31412
Armadale	2016	1	M	31418
Belmont - Victoria Park	2006	0		12002
Belmont - Victoria Park	2006	1	F	21668
Belmont - Victoria Park	2006	1	M	21111
Belmont - Victoria Park	2011	0		18271
Belmont - Victoria Park	2011	1	F	22765
Belmont - Victoria Park	2011	1	M	22768
Belmont - Victoria Park	2016	0		22502
Belmont - Victoria Park	2016	1	F	23840
Belmont - Victoria Park	2016	1	M	24376
Canning	2006	0		17324
Canning	2006	1	F	32473
Canning	2006	1	M	30626
Canning	2011	0		24824
Canning	2011	1	F	32606
Canning	2011	1	M	31334
Canning	2016	0		28863
Canning	2016	1	F	32801
Canning	2016	1	M	31933
Gosnells	2006	0		15822
Gosnells	2006	1	F	38097
Gosnells	2006	1	M	37663
Gosnells	2011	0		24668
Gosnells	2011	1	F	41105
Gosnells	2011	1	M	40811
Gosnells	2016	0		30652
Gosnells	2016	1	F	43271
Gosnells	2016	1	M	44150
Kalamunda	2006	0		6584
Kalamunda	2006	1	F	21746
Kalamunda	2006	1	M	21204
Kalamunda	2011	0		7791
Kalamunda	2011	1	F	23242
Kalamunda	2011	1	M	22530
Kalamunda	2016	0		9396
Kalamunda	2016	1	F	24282
Kalamunda	2016	1	M	23771
Serpentine - Jarrahdale	2006	0		1704
Serpentine - Jarrahdale	2006	1	F	5639
Serpentine - Jarrahdale	2006	1	M	5718
Serpentine - Jarrahdale	2011	0		2450
Serpentine - Jarrahdale	2011	1	F	7675
Serpentine - Jarrahdale	2011	1	M	7680
Serpentine - Jarrahdale	2016	0		4821
Serpentine - Jarrahdale	2016	1	F	10994
Serpentine - Jarrahdale	2016	1	M	11058
South Perth	2006	0		8678
South Perth	2006	1	F	15436
South Perth	2006	1	M	14331
South Perth	2011	0		9556
South Perth	2011	1	F	16191
South Perth	2011	1	M	15062
South Perth	2016	0		9848
South Perth	2016	1	F	16489
South Perth	2016	1	M	15705
Cockburn	2006	0		10844
Cockburn	2006	1	F	31064
Cockburn	2006	1	M	30147
Cockburn	2011	0		15459
Cockburn	2011	1	F	36448
Cockburn	2011	1	M	35508
Cockburn	2016	0		20711
Cockburn	2016	1	F	41376
Cockburn	2016	1	M	39941
Fremantle	2006	0		5064
Fremantle	2006	1	F	13682
Fremantle	2006	1	M	12915
Fremantle	2011	0		5558
Fremantle	2011	1	F	14480
Fremantle	2011	1	M	13588
Fremantle	2016	0		7009
Fremantle	2016	1	F	15397
Fremantle	2016	1	M	14199
Kwinana	2006	0		4931
Kwinana	2006	1	F	9132
Kwinana	2006	1	M	9135
Kwinana	2011	0		6599
Kwinana	2011	1	F	11448
Kwinana	2011	1	M	11180
Kwinana	2016	0		10190
Kwinana	2016	1	F	14293
Kwinana	2016	1	M	14435
Melville	2006	0		15122
Melville	2006	1	F	42169
Melville	2006	1	M	38301
Melville	2011	0		16457
Melville	2011	1	F	42696
Melville	2011	1	M	39217
Melville	2016	0		17240
Melville	2016	1	F	43200
Melville	2016	1	M	40237
Rockingham	2006	0		14305
Rockingham	2006	1	F	35386
Rockingham	2006	1	M	34615
Rockingham	2011	0		19973
Rockingham	2011	1	F	42602
Rockingham	2011	1	M	41530
Rockingham	2016	0		26623
Rockingham	2016	1	F	49893
Rockingham	2016	1	M	48598
Albany	2006	0		6249
Albany	2006	1	F	23297
Albany	2006	1	M	23046
Albany	2011	0		6688
Albany	2011	1	F	24711
Albany	2011	1	M	23958
Albany	2016	0		8954
Albany	2016	1	F	25362
Albany	2016	1	M	24857
Wheat Belt - North	2006	0		6023
Wheat Belt - North	2006	1	F	21691
Wheat Belt - North	2006	1	M	22697
Wheat Belt - North	2011	0		7198
Wheat Belt - North	2011	1	F	22603
Wheat Belt - North	2011	1	M	23572
Wheat Belt - North	2016	0		9322
Wheat Belt - North	2016	1	F	22663
Wheat Belt - North	2016	1	M	23950
Wheat Belt - South	2006	0		1962
Wheat Belt - South	2006	1	F	8739
Wheat Belt - South	2006	1	M	9149
Wheat Belt - South	2011	0		2441
Wheat Belt - South	2011	1	F	8823
Wheat Belt - South	2011	1	M	9446
Wheat Belt - South	2016	0		3157
Wheat Belt - South	2016	1	F	8343
Wheat Belt - South	2016	1	M	8745
Kimberley	2006	0		5044
Kimberley	2006	1	F	11885
Kimberley	2006	1	M	12368
Kimberley	2011	0		6688
Kimberley	2011	1	F	13888
Kimberley	2011	1	M	14217
Kimberley	2016	0		6306
Kimberley	2016	1	F	14114
Kimberley	2016	1	M	13944
East Pilbara	2006	0		5625
East Pilbara	2006	1	F	5870
East Pilbara	2006	1	M	7007
East Pilbara	2011	0		8399
East Pilbara	2011	1	F	7416
East Pilbara	2011	1	M	11176
East Pilbara	2016	0		7239
East Pilbara	2016	1	F	7427
East Pilbara	2016	1	M	10389
West Pilbara	2006	0		4692
West Pilbara	2006	1	F	8222
West Pilbara	2006	1	M	9587
West Pilbara	2011	0		10232
West Pilbara	2011	1	F	9371
West Pilbara	2011	1	M	13296
West Pilbara	2016	0		9546
West Pilbara	2016	1	F	10041
West Pilbara	2016	1	M	14910
Esperance	2006	0		1717
Esperance	2006	1	F	6491
Esperance	2006	1	M	6706
Esperance	2011	0		2101
Esperance	2011	1	F	6699
Esperance	2011	1	M	6809
Esperance	2016	0		2753
Esperance	2016	1	F	6520
Esperance	2016	1	M	6698
Gascoyne	2006	0		1249
Gascoyne	2006	1	F	3675
Gascoyne	2006	1	M	3967
Gascoyne	2011	0		1569
Gascoyne	2011	1	F	3662
Gascoyne	2011	1	M	4058
Gascoyne	2016	0		1928
Gascoyne	2016	1	F	3561
Gascoyne	2016	1	M	3996
Goldfields	2006	0		7606
Goldfields	2006	1	F	13997
Goldfields	2006	1	M	15374
Goldfields	2011	0		11170
Goldfields	2011	1	F	14432
Goldfields	2011	1	M	16209
Goldfields	2016	0		9975
Goldfields	2016	1	F	13751
Goldfields	2016	1	M	15371
Mid West	2006	0		6344
Mid West	2006	1	F	20838
Mid West	2006	1	M	21360
Mid West	2011	0		7351
Mid West	2011	1	F	22779
Mid West	2011	1	M	23527
Mid West	2016	0		8522
Mid West	2016	1	F	22507
Mid West	2016	1	M	22990
Migratory - Offshore - Shipping (WA)	2006	0		72
Migratory - Offshore - Shipping (WA)	2006	1	F	21
Migratory - Offshore - Shipping (WA)	2006	1	M	246
Migratory - Offshore - Shipping (WA)	2011	0		131
Migratory - Offshore - Shipping (WA)	2011	1	F	26
Migratory - Offshore - Shipping (WA)	2011	1	M	260
Migratory - Offshore - Shipping (WA)	2016	0		164
Migratory - Offshore - Shipping (WA)	2016	1	F	20
Migratory - Offshore - Shipping (WA)	2016	1	M	250
No usual address (WA)	2006	0		1663
No usual address (WA)	2006	1	F	1882
No usual address (WA)	2006	1	M	2441
No usual address (WA)	2011	0		2648
No usual address (WA)	2011	1	F	2012
No usual address (WA)	2011	1	M	2639
No usual address (WA)	2016	0		2370
No usual address (WA)	2016	1	F	1447
No usual address (WA)	2016	1	M	2133
Brighton	2006	0		1564
Brighton	2006	1	F	6712
Brighton	2006	1	M	6409
Brighton	2011	0		1438
Brighton	2011	1	F	7518
Brighton	2011	1	M	7059
Brighton	2016	0		1449
Brighton	2016	1	F	7973
Brighton	2016	1	M	7650
Hobart - North East	2006	0		4134
Hobart - North East	2006	1	F	22342
Hobart - North East	2006	1	M	20673
Hobart - North East	2011	0		4219
Hobart - North East	2011	1	F	23516
Hobart - North East	2011	1	M	21907
Hobart - North East	2016	0		4836
Hobart - North East	2016	1	F	24867
Hobart - North East	2016	1	M	22903
Hobart - North West	2006	0		4720
Hobart - North West	2006	1	F	23545
Hobart - North West	2006	1	M	21691
Hobart - North West	2011	0		4407
Hobart - North West	2011	1	F	24261
Hobart - North West	2011	1	M	22582
Hobart - North West	2016	0		5987
Hobart - North West	2016	1	F	24339
Hobart - North West	2016	1	M	22828
Hobart - South and West	2006	0		2358
Hobart - South and West	2006	1	F	13397
Hobart - South and West	2006	1	M	12462
Hobart - South and West	2011	0		2688
Hobart - South and West	2011	1	F	14724
Hobart - South and West	2011	1	M	13680
Hobart - South and West	2016	0		3165
Hobart - South and West	2016	1	F	15474
Hobart - South and West	2016	1	M	14240
Hobart Inner	2006	0		6409
Hobart Inner	2006	1	F	21427
Hobart Inner	2006	1	M	19862
Hobart Inner	2011	0		6912
Hobart Inner	2011	1	F	21657
Hobart Inner	2011	1	M	20235
Hobart Inner	2016	0		8794
Hobart Inner	2016	1	F	21519
Hobart Inner	2016	1	M	20245
Sorell - Dodges Ferry	2006	0		1077
Sorell - Dodges Ferry	2006	1	F	6421
Sorell - Dodges Ferry	2006	1	M	6352
Sorell - Dodges Ferry	2011	0		1184
Sorell - Dodges Ferry	2011	1	F	6915
Sorell - Dodges Ferry	2011	1	M	6750
Sorell - Dodges Ferry	2016	0		1488
Sorell - Dodges Ferry	2016	1	F	7377
Sorell - Dodges Ferry	2016	1	M	7218
Launceston	2006	0		7054
Launceston	2006	1	F	35860
Launceston	2006	1	M	32825
Launceston	2011	0		7435
Launceston	2011	1	F	37202
Launceston	2011	1	M	34410
Launceston	2016	0		9878
Launceston	2016	1	F	36931
Launceston	2016	1	M	34107
Meander Valley - West Tamar	2006	0		2106
Meander Valley - West Tamar	2006	1	F	9969
Meander Valley - West Tamar	2006	1	M	9826
Meander Valley - West Tamar	2011	0		1763
Meander Valley - West Tamar	2011	1	F	10312
Meander Valley - West Tamar	2011	1	M	9927
Meander Valley - West Tamar	2016	0		2330
Meander Valley - West Tamar	2016	1	F	10119
Meander Valley - West Tamar	2016	1	M	9999
North East	2006	0		3008
North East	2006	1	F	16479
North East	2006	1	M	16795
North East	2011	0		2819
North East	2011	1	F	16798
North East	2011	1	M	16894
North East	2016	0		3880
North East	2016	1	F	16534
North East	2016	1	M	16704
Central Highlands (Tas.)	2006	0		1025
Central Highlands (Tas.)	2006	1	F	4717
Central Highlands (Tas.)	2006	1	M	5107
Central Highlands (Tas.)	2011	0		950
Central Highlands (Tas.)	2011	1	F	5009
Central Highlands (Tas.)	2011	1	M	5379
Central Highlands (Tas.)	2016	0		1078
Central Highlands (Tas.)	2016	1	F	4848
Central Highlands (Tas.)	2016	1	M	5298
Huon - Bruny Island	2006	0		1508
Huon - Bruny Island	2006	1	F	7437
Huon - Bruny Island	2006	1	M	7674
Huon - Bruny Island	2011	0		1572
Huon - Bruny Island	2011	1	F	8100
Huon - Bruny Island	2011	1	M	8267
Huon - Bruny Island	2016	0		2066
Huon - Bruny Island	2016	1	F	8498
Huon - Bruny Island	2016	1	M	8580
South East Coast	2006	0		637
South East Coast	2006	1	F	2862
South East Coast	2006	1	M	2929
South East Coast	2011	0		523
South East Coast	2011	1	F	2927
South East Coast	2011	1	M	3069
South East Coast	2016	0		865
South East Coast	2016	1	F	2832
South East Coast	2016	1	M	3049
Burnie - Ulverstone	2006	0		3559
Burnie - Ulverstone	2006	1	F	22520
Burnie - Ulverstone	2006	1	M	21006
Burnie - Ulverstone	2011	0		3596
Burnie - Ulverstone	2011	1	F	22978
Burnie - Ulverstone	2011	1	M	21392
Burnie - Ulverstone	2016	0		4182
Burnie - Ulverstone	2016	1	F	22430
Burnie - Ulverstone	2016	1	M	20918
Devonport	2006	0		3124
Devonport	2006	1	F	19255
Devonport	2006	1	M	18440
Devonport	2011	0		3314
Devonport	2011	1	F	20493
Devonport	2011	1	M	19416
Devonport	2016	0		3908
Devonport	2016	1	F	20841
Devonport	2016	1	M	19505
West Coast	2006	0		1555
West Coast	2006	1	F	8074
West Coast	2006	1	M	8591
West Coast	2011	0		1748
West Coast	2011	1	F	7866
West Coast	2011	1	M	8343
West Coast	2016	0		1941
West Coast	2016	1	F	7404
West Coast	2016	1	M	7893
Migratory - Offshore - Shipping (Tas.)	2006	0		14
Migratory - Offshore - Shipping (Tas.)	2006	1	F	15
Migratory - Offshore - Shipping (Tas.)	2006	1	M	60
Migratory - Offshore - Shipping (Tas.)	2011	0		22
Migratory - Offshore - Shipping (Tas.)	2011	1	F	28
Migratory - Offshore - Shipping (Tas.)	2011	1	M	63
Migratory - Offshore - Shipping (Tas.)	2016	0		15
Migratory - Offshore - Shipping (Tas.)	2016	1	F	19
Migratory - Offshore - Shipping (Tas.)	2016	1	M	34
No usual address (Tas.)	2006	0		145
No usual address (Tas.)	2006	1	F	356
No usual address (Tas.)	2006	1	M	371
No usual address (Tas.)	2011	0		248
No usual address (Tas.)	2011	1	F	374
No usual address (Tas.)	2011	1	M	450
No usual address (Tas.)	2016	0		248
No usual address (Tas.)	2016	1	F	301
No usual address (Tas.)	2016	1	M	363
Darwin City	2006	0		3715
Darwin City	2006	1	F	7248
Darwin City	2006	1	M	8477
Darwin City	2011	0		5995
Darwin City	2011	1	F	7853
Darwin City	2011	1	M	8923
Darwin City	2016	0		8387
Darwin City	2016	1	F	8074
Darwin City	2016	1	M	9375
Darwin Suburbs	2006	0		7928
Darwin Suburbs	2006	1	F	19799
Darwin Suburbs	2006	1	M	19998
Darwin Suburbs	2011	0		12056
Darwin Suburbs	2011	1	F	19716
Darwin Suburbs	2011	1	M	19801
Darwin Suburbs	2016	0		12985
Darwin Suburbs	2016	1	F	20219
Darwin Suburbs	2016	1	M	20558
Litchfield	2006	0		2423
Litchfield	2006	1	F	5761
Litchfield	2006	1	M	7003
Litchfield	2011	0		3138
Litchfield	2011	1	F	7069
Litchfield	2011	1	M	8414
Litchfield	2016	0		5598
Litchfield	2016	1	F	7876
Litchfield	2016	1	M	10054
Palmerston	2006	0		3913
Palmerston	2006	1	F	9865
Palmerston	2006	1	M	9861
Palmerston	2011	0		4323
Palmerston	2011	1	F	11487
Palmerston	2011	1	M	11808
Palmerston	2016	0		6133
Palmerston	2016	1	F	13550
Palmerston	2016	1	M	14012
Alice Springs	2006	0		5329
Alice Springs	2006	1	F	15362
Alice Springs	2006	1	M	14649
Alice Springs	2011	0		6552
Alice Springs	2011	1	F	14975
Alice Springs	2011	1	M	14538
Alice Springs	2016	0		8022
Alice Springs	2016	1	F	14355
Alice Springs	2016	1	M	13700
Barkly	2006	0		740
Barkly	2006	1	F	2265
Barkly	2006	1	M	2385
Barkly	2011	0		636
Barkly	2011	1	F	2535
Barkly	2011	1	M	2550
Barkly	2016	0		761
Barkly	2016	1	F	2315
Barkly	2016	1	M	2460
Daly - Tiwi - West Arnhem	2006	0		1146
Daly - Tiwi - West Arnhem	2006	1	F	6147
Daly - Tiwi - West Arnhem	2006	1	M	6521
Daly - Tiwi - West Arnhem	2011	0		1043
Daly - Tiwi - West Arnhem	2011	1	F	7081
Daly - Tiwi - West Arnhem	2011	1	M	7626
Daly - Tiwi - West Arnhem	2016	0		1747
Daly - Tiwi - West Arnhem	2016	1	F	7025
Daly - Tiwi - West Arnhem	2016	1	M	7333
East Arnhem	2006	0		1007
East Arnhem	2006	1	F	5919
East Arnhem	2006	1	M	6321
East Arnhem	2011	0		892
East Arnhem	2011	1	F	6398
East Arnhem	2011	1	M	6729
East Arnhem	2016	0		1166
East Arnhem	2016	1	F	5899
East Arnhem	2016	1	M	5949
Katherine	2006	0		2056
Katherine	2006	1	F	7438
Katherine	2006	1	M	7619
Katherine	2011	0		1709
Katherine	2011	1	F	8034
Katherine	2011	1	M	8079
Katherine	2016	0		3274
Katherine	2016	1	F	7493
Katherine	2016	1	M	7943
Migratory - Offshore - Shipping (NT)	2006	0		23
Migratory - Offshore - Shipping (NT)	2006	1	F	15
Migratory - Offshore - Shipping (NT)	2006	1	M	56
Migratory - Offshore - Shipping (NT)	2011	0		29
Migratory - Offshore - Shipping (NT)	2011	1	F	13
Migratory - Offshore - Shipping (NT)	2011	1	M	65
Migratory - Offshore - Shipping (NT)	2016	0		52
Migratory - Offshore - Shipping (NT)	2016	1	F	7
Migratory - Offshore - Shipping (NT)	2016	1	M	11
No usual address (NT)	2006	0		475
No usual address (NT)	2006	1	F	636
No usual address (NT)	2006	1	M	790
No usual address (NT)	2011	0		495
No usual address (NT)	2011	1	F	619
No usual address (NT)	2011	1	M	756
No usual address (NT)	2016	0		731
No usual address (NT)	2016	1	F	813
No usual address (NT)	2016	1	M	945
Belconnen	2006	0		8439
Belconnen	2006	1	F	38605
Belconnen	2006	1	M	37341
Belconnen	2011	0		11676
Belconnen	2011	1	F	40941
Belconnen	2011	1	M	39848
Belconnen	2016	0		14539
Belconnen	2016	1	F	41176
Belconnen	2016	1	M	40334
Canberra East	2006	0		146
Canberra East	2006	1	F	390
Canberra East	2006	1	M	571
Canberra East	2011	0		467
Canberra East	2011	1	F	416
Canberra East	2011	1	M	582
Canberra East	2016	0		697
Canberra East	2016	1	F	380
Canberra East	2016	1	M	501
Gungahlin	2006	0		3318
Gungahlin	2006	1	F	14489
Gungahlin	2006	1	M	13850
Gungahlin	2011	0		6165
Gungahlin	2011	1	F	20731
Gungahlin	2011	1	M	20407
Gungahlin	2016	0		12068
Gungahlin	2016	1	F	29655
Gungahlin	2016	1	M	29419
North Canberra	2006	0		6912
North Canberra	2006	1	F	17621
North Canberra	2006	1	M	17416
North Canberra	2011	0		9273
North Canberra	2011	1	F	19376
North Canberra	2011	1	M	19379
North Canberra	2016	0		11946
North Canberra	2016	1	F	20666
North Canberra	2016	1	M	20390
South Canberra	2006	0		2729
South Canberra	2006	1	F	10306
South Canberra	2006	1	M	9692
South Canberra	2011	0		3040
