SA3_NAME16	Year	Sex	SpeaksEnglishOnly	persons
Glen Eira	2006	M	1	42474
Glen Eira	2011	F	0	21442
Glen Eira	2011	F	1	46700
Glen Eira	2011	M	0	19944
Glen Eira	2011	M	1	44243
Glen Eira	2016	F	0	25024
Glen Eira	2016	F	1	48173
Glen Eira	2016	M	0	22603
Glen Eira	2016	M	1	45756
Kingston	2006	F	0	8516
Kingston	2006	F	1	41502
Kingston	2006	M	0	7797
Kingston	2006	M	1	38676
Kingston	2011	F	0	10281
Kingston	2011	F	1	43756
Kingston	2011	M	0	9373
Kingston	2011	M	1	41110
Kingston	2016	F	0	11931
Kingston	2016	F	1	45394
Kingston	2016	M	0	10529
Kingston	2016	M	1	42812
Stonnington - East	2006	F	0	3851
Stonnington - East	2006	F	1	14901
Stonnington - East	2006	M	0	3608
Stonnington - East	2006	M	1	13463
Stonnington - East	2011	F	0	4633
Stonnington - East	2011	F	1	15086
Stonnington - East	2011	M	0	4174
Stonnington - East	2011	M	1	13848
Stonnington - East	2016	F	0	5257
Stonnington - East	2016	F	1	15292
Stonnington - East	2016	M	0	4505
Stonnington - East	2016	M	1	14369
Banyule	2006	F	0	10251
Banyule	2006	F	1	46715
Banyule	2006	M	0	9258
Banyule	2006	M	1	44291
Banyule	2011	F	0	12184
Banyule	2011	F	1	46745
Banyule	2011	M	0	11046
Banyule	2011	M	1	44318
Banyule	2016	F	0	13967
Banyule	2016	F	1	45811
Banyule	2016	M	0	12461
Banyule	2016	M	1	44089
Darebin - North	2006	F	0	18040
Darebin - North	2006	F	1	21328
Darebin - North	2006	M	0	17533
Darebin - North	2006	M	1	19501
Darebin - North	2011	F	0	19895
Darebin - North	2011	F	1	22441
Darebin - North	2011	M	0	19234
Darebin - North	2011	M	1	21193
Darebin - North	2016	F	0	21052
Darebin - North	2016	F	1	23893
Darebin - North	2016	M	0	20346
Darebin - North	2016	M	1	22717
Nillumbik - Kinglake	2006	F	0	2391
Nillumbik - Kinglake	2006	F	1	28698
Nillumbik - Kinglake	2006	M	0	2225
Nillumbik - Kinglake	2006	M	1	28448
Nillumbik - Kinglake	2011	F	0	2696
Nillumbik - Kinglake	2011	F	1	28616
Nillumbik - Kinglake	2011	M	0	2336
Nillumbik - Kinglake	2011	M	1	28514
Nillumbik - Kinglake	2016	F	0	3073
Nillumbik - Kinglake	2016	F	1	28426
Nillumbik - Kinglake	2016	M	0	2728
Nillumbik - Kinglake	2016	M	1	28116
Whittlesea - Wallan	2006	F	0	27393
Whittlesea - Wallan	2006	F	1	38193
Whittlesea - Wallan	2006	M	0	26831
Whittlesea - Wallan	2006	M	1	37558
Whittlesea - Wallan	2011	F	0	34018
Whittlesea - Wallan	2011	F	1	46827
Whittlesea - Wallan	2011	M	0	33137
Whittlesea - Wallan	2011	M	1	46196
Whittlesea - Wallan	2016	F	0	44925
Whittlesea - Wallan	2016	F	1	57640
Whittlesea - Wallan	2016	M	0	43755
Whittlesea - Wallan	2016	M	1	56637
Keilor	2006	F	0	9306
Keilor	2006	F	1	17404
Keilor	2006	M	0	8584
Keilor	2006	M	1	16681
Keilor	2011	F	0	9478
Keilor	2011	F	1	17634
Keilor	2011	M	0	8716
Keilor	2011	M	1	17053
Keilor	2016	F	0	9925
Keilor	2016	F	1	18708
Keilor	2016	M	0	8778
Keilor	2016	M	1	18436
Macedon Ranges	2006	F	0	497
Macedon Ranges	2006	F	1	11011
Macedon Ranges	2006	M	0	461
Macedon Ranges	2006	M	1	10973
Macedon Ranges	2011	F	0	606
Macedon Ranges	2011	F	1	12400
Macedon Ranges	2011	M	0	551
Macedon Ranges	2011	M	1	12246
Macedon Ranges	2016	F	0	670
Macedon Ranges	2016	F	1	13318
Macedon Ranges	2016	M	0	634
Macedon Ranges	2016	M	1	13211
Moreland - North	2006	F	0	13537
Moreland - North	2006	F	1	16742
Moreland - North	2006	M	0	12521
Moreland - North	2006	M	1	15823
Moreland - North	2011	F	0	15321
Moreland - North	2011	F	1	17203
Moreland - North	2011	M	0	14819
Moreland - North	2011	M	1	16465
Moreland - North	2016	F	0	17371
Moreland - North	2016	F	1	18403
Moreland - North	2016	M	0	17232
Moreland - North	2016	M	1	17831
Sunbury	2006	F	0	1228
Sunbury	2006	F	1	15501
Sunbury	2006	M	0	1146
Sunbury	2006	M	1	14800
Sunbury	2011	F	0	1466
Sunbury	2011	F	1	16663
Sunbury	2011	M	0	1355
Sunbury	2011	M	1	16076
Sunbury	2016	F	0	1807
Sunbury	2016	F	1	17363
Sunbury	2016	M	0	1567
Sunbury	2016	M	1	16679
Tullamarine - Broadmeadows	2006	F	0	25941
Tullamarine - Broadmeadows	2006	F	1	28827
Tullamarine - Broadmeadows	2006	M	0	25328
Tullamarine - Broadmeadows	2006	M	1	28622
Tullamarine - Broadmeadows	2011	F	0	33334
Tullamarine - Broadmeadows	2011	F	1	29963
Tullamarine - Broadmeadows	2011	M	0	32670
Tullamarine - Broadmeadows	2011	M	1	29757
Tullamarine - Broadmeadows	2016	F	0	42927
Tullamarine - Broadmeadows	2016	F	1	32626
Tullamarine - Broadmeadows	2016	M	0	42534
Tullamarine - Broadmeadows	2016	M	1	32853
Knox	2006	F	0	13513
Knox	2006	F	1	59037
Knox	2006	M	0	12467
Knox	2006	M	1	57101
Knox	2011	F	0	16476
Knox	2011	F	1	57715
Knox	2011	M	0	15095
Knox	2011	M	1	56346
Knox	2016	F	0	20405
Knox	2016	F	1	55459
Knox	2016	M	0	18423
Knox	2016	M	1	54059
Manningham - East	2006	F	0	1914
Manningham - East	2006	F	1	10485
Manningham - East	2006	M	0	1741
Manningham - East	2006	M	1	10330
Manningham - East	2011	F	0	2239
Manningham - East	2011	F	1	10349
Manningham - East	2011	M	0	1995
Manningham - East	2011	M	1	10267
Manningham - East	2016	F	0	2644
Manningham - East	2016	F	1	9983
Manningham - East	2016	M	0	2299
Manningham - East	2016	M	1	10022
Maroondah	2006	F	0	4672
Maroondah	2006	F	1	44518
Maroondah	2006	M	0	4177
Maroondah	2006	M	1	41700
Maroondah	2011	F	0	6757
Maroondah	2011	F	1	44955
Maroondah	2011	M	0	6163
Maroondah	2011	M	1	42576
Maroondah	2016	F	0	9685
Maroondah	2016	F	1	44647
Maroondah	2016	M	0	8846
Maroondah	2016	M	1	42141
Whitehorse - East	2006	F	0	6627
Whitehorse - East	2006	F	1	21121
Whitehorse - East	2006	M	0	6139
Whitehorse - East	2006	M	1	19674
Whitehorse - East	2011	F	0	8217
Whitehorse - East	2011	F	1	20389
Whitehorse - East	2011	M	0	7567
Whitehorse - East	2011	M	1	19198
Whitehorse - East	2016	F	0	10843
Whitehorse - East	2016	F	1	19463
Whitehorse - East	2016	M	0	9869
Whitehorse - East	2016	M	1	18417
Yarra Ranges	2006	F	0	3852
Yarra Ranges	2006	F	1	63812
Yarra Ranges	2006	M	0	3510
Yarra Ranges	2006	M	1	62814
Yarra Ranges	2011	F	0	4529
Yarra Ranges	2011	F	1	65754
Yarra Ranges	2011	M	0	4132
Yarra Ranges	2011	M	1	64349
Yarra Ranges	2016	F	0	5644
Yarra Ranges	2016	F	1	66041
Yarra Ranges	2016	M	0	5027
Yarra Ranges	2016	M	1	64812
Cardinia	2006	F	0	1361
Cardinia	2006	F	1	26176
Cardinia	2006	M	0	1286
Cardinia	2006	M	1	25827
Cardinia	2011	F	0	2686
Cardinia	2011	F	1	33517
Cardinia	2011	M	0	2516
Cardinia	2011	M	1	32829
Cardinia	2016	F	0	5482
Cardinia	2016	F	1	39731
Cardinia	2016	M	0	5094
Cardinia	2016	M	1	38737
Casey - North	2006	F	0	15744
Casey - North	2006	F	1	39398
Casey - North	2006	M	0	15072
Casey - North	2006	M	1	38441
Casey - North	2011	F	0	19764
Casey - North	2011	F	1	40704
Casey - North	2011	M	0	19206
Casey - North	2011	M	1	39897
Casey - North	2016	F	0	23994
Casey - North	2016	F	1	39151
Casey - North	2016	M	0	23553
Casey - North	2016	M	1	38792
Casey - South	2006	F	0	10207
Casey - South	2006	F	1	38089
Casey - South	2006	M	0	9993
Casey - South	2006	M	1	37875
Casey - South	2011	F	0	18332
Casey - South	2011	F	1	43707
Casey - South	2011	M	0	18059
Casey - South	2011	M	1	43584
Casey - South	2016	F	0	30123
Casey - South	2016	F	1	49668
Casey - South	2016	M	0	29611
Casey - South	2016	M	1	49655
Dandenong	2006	F	0	42162
Dandenong	2006	F	1	32588
Dandenong	2006	M	0	41549
Dandenong	2006	M	1	32719
Dandenong	2011	F	0	49067
Dandenong	2011	F	1	30924
Dandenong	2011	M	0	49416
Dandenong	2011	M	1	31547
Dandenong	2016	F	0	56958
Dandenong	2016	F	1	29913
Dandenong	2016	M	0	57956
Dandenong	2016	M	1	31643
Monash	2006	F	0	30404
Monash	2006	F	1	44381
Monash	2006	M	0	29457
Monash	2006	M	1	43118
Monash	2011	F	0	36966
Monash	2011	F	1	42503
Monash	2011	M	0	35412
Monash	2011	M	1	41736
Monash	2016	F	0	45647
Monash	2016	F	1	39377
Monash	2016	M	0	42647
Monash	2016	M	1	39572
Brimbank	2006	F	0	44746
Brimbank	2006	F	1	31292
Brimbank	2006	M	0	43166
Brimbank	2006	M	1	31280
Brimbank	2011	F	0	50834
Brimbank	2011	F	1	31310
Brimbank	2011	M	0	49472
Brimbank	2011	M	1	32269
Brimbank	2016	F	0	56169
Brimbank	2016	F	1	31148
Brimbank	2016	M	0	55005
Brimbank	2016	M	1	32305
Hobsons Bay	2006	F	0	11261
Hobsons Bay	2006	F	1	26015
Hobsons Bay	2006	M	0	10584
Hobsons Bay	2006	M	1	25379
Hobsons Bay	2011	F	0	11699
Hobsons Bay	2011	F	1	26625
Hobsons Bay	2011	M	0	11110
Hobsons Bay	2011	M	1	26192
Hobsons Bay	2016	F	0	12326
Hobsons Bay	2016	F	1	28348
Hobsons Bay	2016	M	0	11089
Hobsons Bay	2016	M	1	27757
Maribyrnong	2006	F	0	13321
Maribyrnong	2006	F	1	15924
Maribyrnong	2006	M	0	13728
Maribyrnong	2006	M	1	15523
Maribyrnong	2011	F	0	15251
Maribyrnong	2011	F	1	17773
Maribyrnong	2011	M	0	15431
Maribyrnong	2011	M	1	17813
Maribyrnong	2016	F	0	17207
Maribyrnong	2016	F	1	20879
Maribyrnong	2016	M	0	17238
Maribyrnong	2016	M	1	21164
Melton - Bacchus Marsh	2006	F	0	10016
Melton - Bacchus Marsh	2006	F	1	34204
Melton - Bacchus Marsh	2006	M	0	9610
Melton - Bacchus Marsh	2006	M	1	33700
Melton - Bacchus Marsh	2011	F	0	16614
Melton - Bacchus Marsh	2011	F	1	43321
Melton - Bacchus Marsh	2011	M	0	15670
Melton - Bacchus Marsh	2011	M	1	42596
Melton - Bacchus Marsh	2016	F	0	22974
Melton - Bacchus Marsh	2016	F	1	50042
Melton - Bacchus Marsh	2016	M	0	21626
Melton - Bacchus Marsh	2016	M	1	48969
Wyndham	2006	F	0	12734
Wyndham	2006	F	1	43053
Wyndham	2006	M	0	11890
Wyndham	2006	M	1	42453
Wyndham	2011	F	0	25763
Wyndham	2011	F	1	53509
Wyndham	2011	M	0	25083
Wyndham	2011	M	1	52963
Wyndham	2016	F	0	46116
Wyndham	2016	F	1	58519
Wyndham	2016	M	0	45405
Wyndham	2016	M	1	58947
Frankston	2006	F	0	5083
Frankston	2006	F	1	51952
Frankston	2006	M	0	4610
Frankston	2006	M	1	49363
Frankston	2011	F	0	6779
Frankston	2011	F	1	54848
Frankston	2011	M	0	6136
Frankston	2011	M	1	52722
Frankston	2016	F	0	8098
Frankston	2016	F	1	56411
Frankston	2016	M	0	7144
Frankston	2016	M	1	54206
Mornington Peninsula	2006	F	0	3150
Mornington Peninsula	2006	F	1	62357
Mornington Peninsula	2006	M	0	2928
Mornington Peninsula	2006	M	1	59167
Mornington Peninsula	2011	F	0	3755
Mornington Peninsula	2011	F	1	67243
Mornington Peninsula	2011	M	0	3399
Mornington Peninsula	2011	M	1	63383
Mornington Peninsula	2016	F	0	4464
Mornington Peninsula	2016	F	1	71089
Mornington Peninsula	2016	M	0	3937
Mornington Peninsula	2016	M	1	66706
Grampians	2006	F	0	601
Grampians	2006	F	1	28432
Grampians	2006	M	0	520
Grampians	2006	M	1	27699
Grampians	2011	F	0	811
Grampians	2011	F	1	27883
Grampians	2011	M	0	797
Grampians	2011	M	1	27205
Grampians	2016	F	0	1097
Grampians	2016	F	1	26263
Grampians	2016	M	0	984
Grampians	2016	M	1	25960
Mildura	2006	F	0	2096
Mildura	2006	F	1	22287
Mildura	2006	M	0	2060
Mildura	2006	M	1	21263
Mildura	2011	F	0	2288
Mildura	2011	F	1	22475
Mildura	2011	M	0	2284
Mildura	2011	M	1	21442
Mildura	2016	F	0	2576
Mildura	2016	F	1	22633
Mildura	2016	M	0	2547
Mildura	2016	M	1	21652
Murray River - Swan Hill	2006	F	0	988
Murray River - Swan Hill	2006	F	1	17512
Murray River - Swan Hill	2006	M	0	1151
Murray River - Swan Hill	2006	M	1	17404
Murray River - Swan Hill	2011	F	0	1270
Murray River - Swan Hill	2011	F	1	16457
Murray River - Swan Hill	2011	M	0	1442
Murray River - Swan Hill	2011	M	1	16361
Murray River - Swan Hill	2016	F	0	1331
Murray River - Swan Hill	2016	F	1	15423
Murray River - Swan Hill	2016	M	0	1410
Murray River - Swan Hill	2016	M	1	15343
Campaspe	2006	F	0	404
Campaspe	2006	F	1	17129
Campaspe	2006	M	0	374
Campaspe	2006	M	1	17025
Campaspe	2011	F	0	468
Campaspe	2011	F	1	17191
Campaspe	2011	M	0	458
Campaspe	2011	M	1	16878
Campaspe	2016	F	0	574
Campaspe	2016	F	1	16818
Campaspe	2016	M	0	520
Campaspe	2016	M	1	16497
Moira	2006	F	0	569
Moira	2006	F	1	12479
Moira	2006	M	0	588
Moira	2006	M	1	12350
Moira	2011	F	0	647
Moira	2011	F	1	12845
Moira	2011	M	0	660
Moira	2011	M	1	12598
Moira	2016	F	0	665
Moira	2016	F	1	12850
Moira	2016	M	0	670
Moira	2016	M	1	12705
Shepparton	2006	F	0	2815
Shepparton	2006	F	1	24745
Shepparton	2006	M	0	2815
Shepparton	2006	M	1	23945
Shepparton	2011	F	0	3763
Shepparton	2011	F	1	25212
Shepparton	2011	M	0	3773
Shepparton	2011	M	1	24292
Shepparton	2016	F	0	4696
Shepparton	2016	F	1	24771
Shepparton	2016	M	0	4688
Shepparton	2016	M	1	24104
Glenelg - Southern Grampians	2006	F	0	322
Glenelg - Southern Grampians	2006	F	1	17410
Glenelg - Southern Grampians	2006	M	0	294
Glenelg - Southern Grampians	2006	M	1	17166
Glenelg - Southern Grampians	2011	F	0	411
Glenelg - Southern Grampians	2011	F	1	17116
Glenelg - Southern Grampians	2011	M	0	382
Glenelg - Southern Grampians	2011	M	1	16789
Glenelg - Southern Grampians	2016	F	0	474
Glenelg - Southern Grampians	2016	F	1	16300
Glenelg - Southern Grampians	2016	M	0	399
Glenelg - Southern Grampians	2016	M	1	15899
Colac - Corangamite	2006	F	0	356
Colac - Corangamite	2006	F	1	17513
Colac - Corangamite	2006	M	0	382
Colac - Corangamite	2006	M	1	17274
Colac - Corangamite	2011	F	0	460
Colac - Corangamite	2011	F	1	17272
Colac - Corangamite	2011	M	0	417
Colac - Corangamite	2011	M	1	17271
Colac - Corangamite	2016	F	0	557
Colac - Corangamite	2016	F	1	16576
Colac - Corangamite	2016	M	0	601
Colac - Corangamite	2016	M	1	16576
Warrnambool	2006	F	0	404
Warrnambool	2006	F	1	22192
Warrnambool	2006	M	0	379
Warrnambool	2006	M	1	21007
Warrnambool	2011	F	0	625
Warrnambool	2011	F	1	22885
Warrnambool	2011	M	0	551
Warrnambool	2011	M	1	21768
Warrnambool	2016	F	0	924
Warrnambool	2016	F	1	22939
Warrnambool	2016	M	0	887
Warrnambool	2016	M	1	21742
Migratory - Offshore - Shipping (Vic.)	2006	F	0	0
Migratory - Offshore - Shipping (Vic.)	2006	F	1	3
Migratory - Offshore - Shipping (Vic.)	2006	M	0	8
Migratory - Offshore - Shipping (Vic.)	2006	M	1	32
Migratory - Offshore - Shipping (Vic.)	2011	F	0	0
Migratory - Offshore - Shipping (Vic.)	2011	F	1	0
Migratory - Offshore - Shipping (Vic.)	2011	M	0	0
Migratory - Offshore - Shipping (Vic.)	2011	M	1	34
Migratory - Offshore - Shipping (Vic.)	2016	F	0	4
Migratory - Offshore - Shipping (Vic.)	2016	F	1	0
Migratory - Offshore - Shipping (Vic.)	2016	M	0	7
Migratory - Offshore - Shipping (Vic.)	2016	M	1	18
No usual address (Vic.)	2006	F	0	462
No usual address (Vic.)	2006	F	1	2089
No usual address (Vic.)	2006	M	0	600
No usual address (Vic.)	2006	M	1	2648
No usual address (Vic.)	2011	F	0	684
No usual address (Vic.)	2011	F	1	2367
No usual address (Vic.)	2011	M	0	732
No usual address (Vic.)	2011	M	1	2840
No usual address (Vic.)	2016	F	0	692
No usual address (Vic.)	2016	F	1	1835
No usual address (Vic.)	2016	M	0	698
No usual address (Vic.)	2016	M	1	2372
Capalaba	2006	F	0	2197
Capalaba	2006	F	1	31240
Capalaba	2006	M	0	1858
Capalaba	2006	M	1	30489
Capalaba	2011	F	0	2685
Capalaba	2011	F	1	31749
Capalaba	2011	M	0	2228
Capalaba	2011	M	1	31159
Capalaba	2016	F	0	3185
Capalaba	2016	F	1	31632
Capalaba	2016	M	0	2674
Capalaba	2016	M	1	31257
Cleveland - Stradbroke	2006	F	0	1663
Cleveland - Stradbroke	2006	F	1	30795
Cleveland - Stradbroke	2006	M	0	1406
Cleveland - Stradbroke	2006	M	1	29308
Cleveland - Stradbroke	2011	F	0	2166
Cleveland - Stradbroke	2011	F	1	35704
Cleveland - Stradbroke	2011	M	0	1811
Cleveland - Stradbroke	2011	M	1	33879
Cleveland - Stradbroke	2016	F	0	2732
Cleveland - Stradbroke	2016	F	1	37722
Cleveland - Stradbroke	2016	M	0	2242
Cleveland - Stradbroke	2016	M	1	36175
Wynnum - Manly	2006	F	0	1854
Wynnum - Manly	2006	F	1	26551
Wynnum - Manly	2006	M	0	1623
Wynnum - Manly	2006	M	1	24981
Wynnum - Manly	2011	F	0	2895
Wynnum - Manly	2011	F	1	29171
Wynnum - Manly	2011	M	0	2495
Wynnum - Manly	2011	M	1	27965
Wynnum - Manly	2016	F	0	3635
Wynnum - Manly	2016	F	1	29949
Wynnum - Manly	2016	M	0	3153
Wynnum - Manly	2016	M	1	28740
Bald Hills - Everton Park	2006	F	0	1803
Bald Hills - Everton Park	2006	F	1	15531
Bald Hills - Everton Park	2006	M	0	1569
Bald Hills - Everton Park	2006	M	1	14542
Bald Hills - Everton Park	2011	F	0	2526
Bald Hills - Everton Park	2011	F	1	16395
Bald Hills - Everton Park	2011	M	0	2281
Bald Hills - Everton Park	2011	M	1	15392
Bald Hills - Everton Park	2016	F	0	3355
Bald Hills - Everton Park	2016	F	1	17009
Bald Hills - Everton Park	2016	M	0	2996
Bald Hills - Everton Park	2016	M	1	15884
Chermside	2006	F	0	2833
Chermside	2006	F	1	27774
Chermside	2006	M	0	2411
Chermside	2006	M	1	25291
Chermside	2011	F	0	4306
Chermside	2011	F	1	28378
Chermside	2011	M	0	3714
Chermside	2011	M	1	26454
Chermside	2016	F	0	5415
Chermside	2016	F	1	28478
Chermside	2016	M	0	4571
Chermside	2016	M	1	26992
Nundah	2006	F	0	1432
Nundah	2006	F	1	13187
Nundah	2006	M	0	1285
Nundah	2006	M	1	12768
Nundah	2011	F	0	2572
Nundah	2011	F	1	13889
Nundah	2011	M	0	2430
Nundah	2011	M	1	14003
Nundah	2016	F	0	3429
Nundah	2016	F	1	14826
Nundah	2016	M	0	3128
Nundah	2016	M	1	15011
Sandgate	2006	F	0	1992
Sandgate	2006	F	1	21717
Sandgate	2006	M	0	1679
Sandgate	2006	M	1	20346
Sandgate	2011	F	0	2935
Sandgate	2011	F	1	23139
Sandgate	2011	M	0	2656
Sandgate	2011	M	1	21707
Sandgate	2016	F	0	4748
Sandgate	2016	F	1	23705
Sandgate	2016	M	0	4355
Sandgate	2016	M	1	22337
Carindale	2006	F	0	3140
Carindale	2006	F	1	18947
Carindale	2006	M	0	2758
Carindale	2006	M	1	17734
Carindale	2011	F	0	3809
Carindale	2011	F	1	19733
Carindale	2011	M	0	3416
Carindale	2011	M	1	18507
Carindale	2016	F	0	4748
Carindale	2016	F	1	20111
Carindale	2016	M	0	4070
Carindale	2016	M	1	18947
Holland Park - Yeronga	2006	F	0	4458
Holland Park - Yeronga	2006	F	1	24777
Holland Park - Yeronga	2006	M	0	4168
Holland Park - Yeronga	2006	M	1	23442
Holland Park - Yeronga	2011	F	0	5954
Holland Park - Yeronga	2011	F	1	25357
Holland Park - Yeronga	2011	M	0	5743
Holland Park - Yeronga	2011	M	1	24719
Holland Park - Yeronga	2016	F	0	7186
Holland Park - Yeronga	2016	F	1	26591
Holland Park - Yeronga	2016	M	0	6756
Holland Park - Yeronga	2016	M	1	26014
Mt Gravatt	2006	F	0	7122
Mt Gravatt	2006	F	1	23147
Mt Gravatt	2006	M	0	6540
Mt Gravatt	2006	M	1	21903
Mt Gravatt	2011	F	0	9772
Mt Gravatt	2011	F	1	22792
Mt Gravatt	2011	M	0	9017
Mt Gravatt	2011	M	1	21665
Mt Gravatt	2016	F	0	13575
Mt Gravatt	2016	F	1	21534
Mt Gravatt	2016	M	0	12128
Mt Gravatt	2016	M	1	20870
Nathan	2006	F	0	3401
Nathan	2006	F	1	13129
Nathan	2006	M	0	3326
Nathan	2006	M	1	12548
Nathan	2011	F	0	4194
Nathan	2011	F	1	13350
Nathan	2011	M	0	4161
Nathan	2011	M	1	12896
Nathan	2016	F	0	5252
Nathan	2016	F	1	13256
Nathan	2016	M	0	5112
Nathan	2016	M	1	13210
Rocklea - Acacia Ridge	2006	F	0	5688
Rocklea - Acacia Ridge	2006	F	1	15746
Rocklea - Acacia Ridge	2006	M	0	5261
Rocklea - Acacia Ridge	2006	M	1	15748
Rocklea - Acacia Ridge	2011	F	0	9294
Rocklea - Acacia Ridge	2011	F	1	16696
Rocklea - Acacia Ridge	2011	M	0	8650
Rocklea - Acacia Ridge	2011	M	1	16598
Rocklea - Acacia Ridge	2016	F	0	13168
Rocklea - Acacia Ridge	2016	F	1	15584
Rocklea - Acacia Ridge	2016	M	0	12182
Rocklea - Acacia Ridge	2016	M	1	15912
Sunnybank	2006	F	0	7842
Sunnybank	2006	F	1	13165
Sunnybank	2006	M	0	7308
Sunnybank	2006	M	1	12889
Sunnybank	2011	F	0	10766
Sunnybank	2011	F	1	11650
Sunnybank	2011	M	0	10245
Sunnybank	2011	M	1	11602
Sunnybank	2016	F	0	13593
Sunnybank	2016	F	1	10304
Sunnybank	2016	M	0	13232
Sunnybank	2016	M	1	10474
Centenary	2006	F	0	3051
Centenary	2006	F	1	12606
Centenary	2006	M	0	2736
Centenary	2006	M	1	12010
Centenary	2011	F	0	3455
Centenary	2011	F	1	12550
Centenary	2011	M	0	3175
Centenary	2011	M	1	12062
Centenary	2016	F	0	3780
Centenary	2016	F	1	12427
Centenary	2016	M	0	3287
Centenary	2016	M	1	12179
Kenmore - Brookfield - Moggill	2006	F	0	2005
Kenmore - Brookfield - Moggill	2006	F	1	18140
Kenmore - Brookfield - Moggill	2006	M	0	1789
Kenmore - Brookfield - Moggill	2006	M	1	17375
Kenmore - Brookfield - Moggill	2011	F	0	2637
Kenmore - Brookfield - Moggill	2011	F	1	18963
Kenmore - Brookfield - Moggill	2011	M	0	2359
Kenmore - Brookfield - Moggill	2011	M	1	18357
Kenmore - Brookfield - Moggill	2016	F	0	3305
Kenmore - Brookfield - Moggill	2016	F	1	18957
Kenmore - Brookfield - Moggill	2016	M	0	2905
Kenmore - Brookfield - Moggill	2016	M	1	18505
Sherwood - Indooroopilly	2006	F	0	3474
Sherwood - Indooroopilly	2006	F	1	18502
Sherwood - Indooroopilly	2006	M	0	3203
Sherwood - Indooroopilly	2006	M	1	17082
Sherwood - Indooroopilly	2011	F	0	4876
Sherwood - Indooroopilly	2011	F	1	18095
Sherwood - Indooroopilly	2011	M	0	4415
Sherwood - Indooroopilly	2011	M	1	17475
Sherwood - Indooroopilly	2016	F	0	6753
Sherwood - Indooroopilly	2016	F	1	18207
Sherwood - Indooroopilly	2016	M	0	5940
Sherwood - Indooroopilly	2016	M	1	17576
The Gap - Enoggera	2006	F	0	1331
The Gap - Enoggera	2006	F	1	20476
The Gap - Enoggera	2006	M	0	1193
The Gap - Enoggera	2006	M	1	19243
The Gap - Enoggera	2011	F	0	1789
The Gap - Enoggera	2011	F	1	21691
The Gap - Enoggera	2011	M	0	1610
The Gap - Enoggera	2011	M	1	20994
The Gap - Enoggera	2016	F	0	2399
The Gap - Enoggera	2016	F	1	22173
The Gap - Enoggera	2016	M	0	1944
The Gap - Enoggera	2016	M	1	21537
Brisbane Inner	2006	F	0	5255
Brisbane Inner	2006	F	1	15993
Brisbane Inner	2006	M	0	4918
Brisbane Inner	2006	M	1	16862
Brisbane Inner	2011	F	0	6947
Brisbane Inner	2011	F	1	17894
Brisbane Inner	2011	M	0	6849
Brisbane Inner	2011	M	1	19312
Brisbane Inner	2016	F	0	10318
Brisbane Inner	2016	F	1	19249
Brisbane Inner	2016	M	0	9570
Brisbane Inner	2016	M	1	21106
Brisbane Inner - East	2006	F	0	1414
Brisbane Inner - East	2006	F	1	14577
Brisbane Inner - East	2006	M	0	1255
Brisbane Inner - East	2006	M	1	14075
Brisbane Inner - East	2011	F	0	1963
Brisbane Inner - East	2011	F	1	15934
Brisbane Inner - East	2011	M	0	1911
Brisbane Inner - East	2011	M	1	15750
Brisbane Inner - East	2016	F	0	2473
Brisbane Inner - East	2016	F	1	16886
Brisbane Inner - East	2016	M	0	2232
Brisbane Inner - East	2016	M	1	16497
Brisbane Inner - North	2006	F	0	3165
Brisbane Inner - North	2006	F	1	29889
Brisbane Inner - North	2006	M	0	2674
Brisbane Inner - North	2006	M	1	28008
Brisbane Inner - North	2011	F	0	5052
Brisbane Inner - North	2011	F	1	31611
Brisbane Inner - North	2011	M	0	4671
Brisbane Inner - North	2011	M	1	30435
Brisbane Inner - North	2016	F	0	7431
Brisbane Inner - North	2016	F	1	33098
Brisbane Inner - North	2016	M	0	6921
Brisbane Inner - North	2016	M	1	32297
Brisbane Inner - West	2006	F	0	2300
Brisbane Inner - West	2006	F	1	22129
Brisbane Inner - West	2006	M	0	2014
Brisbane Inner - West	2006	M	1	20767
Brisbane Inner - West	2011	F	0	3172
Brisbane Inner - West	2011	F	1	23133
Brisbane Inner - West	2011	M	0	2846
Brisbane Inner - West	2011	M	1	22060
Brisbane Inner - West	2016	F	0	3684
Brisbane Inner - West	2016	F	1	23052
Brisbane Inner - West	2016	M	0	3136
Brisbane Inner - West	2016	M	1	22667
Cairns - North	2006	F	0	1618
Cairns - North	2006	F	1	17090
Cairns - North	2006	M	0	1264
Cairns - North	2006	M	1	16921
Cairns - North	2011	F	0	2198
Cairns - North	2011	F	1	20744
Cairns - North	2011	M	0	1722
Cairns - North	2011	M	1	20142
Cairns - North	2016	F	0	2992
Cairns - North	2016	F	1	21883
Cairns - North	2016	M	0	2289
Cairns - North	2016	M	1	21631
Cairns - South	2006	F	0	4640
Cairns - South	2006	F	1	33723
Cairns - South	2006	M	0	3987
Cairns - South	2006	M	1	33952
Cairns - South	2011	F	0	6655
Cairns - South	2011	F	1	37241
Cairns - South	2011	M	0	5558
Cairns - South	2011	M	1	37203
Cairns - South	2016	F	0	8441
Cairns - South	2016	F	1	37717
Cairns - South	2016	M	0	6981
Cairns - South	2016	M	1	37620
Innisfail - Cassowary Coast	2006	F	0	1233
Innisfail - Cassowary Coast	2006	F	1	14245
Innisfail - Cassowary Coast	2006	M	0	1200
