SA3_NAME16	Year	Age5yr	ChildrenEverBorn	females
Brisbane Inner - East	2016	30-34		169
Brisbane Inner - East	2016	30-34	0	1240
Brisbane Inner - East	2016	30-34	1	428
Brisbane Inner - East	2016	30-34	2	272
Brisbane Inner - East	2016	30-34	3	65
Brisbane Inner - East	2016	30-34	4	12
Brisbane Inner - East	2016	30-34	5	3
Brisbane Inner - East	2016	30-34	6	3
Brisbane Inner - East	2016	35-39		110
Brisbane Inner - East	2016	35-39	0	627
Brisbane Inner - East	2016	35-39	1	339
Brisbane Inner - East	2016	35-39	2	483
Brisbane Inner - East	2016	35-39	3	175
Brisbane Inner - East	2016	35-39	4	35
Brisbane Inner - East	2016	35-39	5	5
Brisbane Inner - East	2016	35-39	6	0
Brisbane Inner - East	2016	40-44		94
Brisbane Inner - East	2016	40-44	0	421
Brisbane Inner - East	2016	40-44	1	257
Brisbane Inner - East	2016	40-44	2	606
Brisbane Inner - East	2016	40-44	3	237
Brisbane Inner - East	2016	40-44	4	31
Brisbane Inner - East	2016	40-44	5	10
Brisbane Inner - East	2016	40-44	6	5
Brisbane Inner - East	2016	45-49		93
Brisbane Inner - East	2016	45-49	0	350
Brisbane Inner - East	2016	45-49	1	231
Brisbane Inner - East	2016	45-49	2	536
Brisbane Inner - East	2016	45-49	3	232
Brisbane Inner - East	2016	45-49	4	58
Brisbane Inner - East	2016	45-49	5	13
Brisbane Inner - East	2016	45-49	6	11
Brisbane Inner - East	2016	50-54		94
Brisbane Inner - East	2016	50-54	0	281
Brisbane Inner - East	2016	50-54	1	183
Brisbane Inner - East	2016	50-54	2	466
Brisbane Inner - East	2016	50-54	3	229
Brisbane Inner - East	2016	50-54	4	53
Brisbane Inner - East	2016	50-54	5	16
Brisbane Inner - East	2016	50-54	6	6
Brisbane Inner - East	2016	55-59		61
Brisbane Inner - East	2016	55-59	0	197
Brisbane Inner - East	2016	55-59	1	152
Brisbane Inner - East	2016	55-59	2	314
Brisbane Inner - East	2016	55-59	3	199
Brisbane Inner - East	2016	55-59	4	66
Brisbane Inner - East	2016	55-59	5	16
Brisbane Inner - East	2016	55-59	6	8
Brisbane Inner - East	2016	60-64		75
Brisbane Inner - East	2016	60-64	0	141
Brisbane Inner - East	2016	60-64	1	111
Brisbane Inner - East	2016	60-64	2	298
Brisbane Inner - East	2016	60-64	3	164
Brisbane Inner - East	2016	60-64	4	60
Brisbane Inner - East	2016	60-64	5	24
Brisbane Inner - East	2016	60-64	6	5
Brisbane Inner - East	2016	65-69		42
Brisbane Inner - East	2016	65-69	0	102
Brisbane Inner - East	2016	65-69	1	49
Brisbane Inner - East	2016	65-69	2	222
Brisbane Inner - East	2016	65-69	3	129
Brisbane Inner - East	2016	65-69	4	49
Brisbane Inner - East	2016	65-69	5	13
Brisbane Inner - East	2016	65-69	6	18
Brisbane Inner - East	2016	70-74		32
Brisbane Inner - East	2016	70-74	0	62
Brisbane Inner - East	2016	70-74	1	42
Brisbane Inner - East	2016	70-74	2	114
Brisbane Inner - East	2016	70-74	3	92
Brisbane Inner - East	2016	70-74	4	45
Brisbane Inner - East	2016	70-74	5	25
Brisbane Inner - East	2016	70-74	6	10
Brisbane Inner - East	2016	75-79		16
Brisbane Inner - East	2016	75-79	0	24
Brisbane Inner - East	2016	75-79	1	17
Brisbane Inner - East	2016	75-79	2	75
Brisbane Inner - East	2016	75-79	3	66
Brisbane Inner - East	2016	75-79	4	30
Brisbane Inner - East	2016	75-79	5	20
Brisbane Inner - East	2016	75-79	6	8
Brisbane Inner - East	2016	80-84		18
Brisbane Inner - East	2016	80-84	0	30
Brisbane Inner - East	2016	80-84	1	22
Brisbane Inner - East	2016	80-84	2	60
Brisbane Inner - East	2016	80-84	3	41
Brisbane Inner - East	2016	80-84	4	29
Brisbane Inner - East	2016	80-84	5	25
Brisbane Inner - East	2016	80-84	6	20
Brisbane Inner - East	2016	85+		23
Brisbane Inner - East	2016	85+	0	43
Brisbane Inner - East	2016	85+	1	24
Brisbane Inner - East	2016	85+	2	66
Brisbane Inner - East	2016	85+	3	61
Brisbane Inner - East	2016	85+	4	37
Brisbane Inner - East	2016	85+	5	16
Brisbane Inner - East	2016	85+	6	21
Brisbane Inner - North	2006	15-19		200
Brisbane Inner - North	2006	15-19	0	1984
Brisbane Inner - North	2006	15-19	1	13
Brisbane Inner - North	2006	15-19	2	3
Brisbane Inner - North	2006	15-19	3	3
Brisbane Inner - North	2006	15-19	4	0
Brisbane Inner - North	2006	15-19	5	0
Brisbane Inner - North	2006	15-19	6	0
Brisbane Inner - North	2006	20-24		342
Brisbane Inner - North	2006	20-24	0	3232
Brisbane Inner - North	2006	20-24	1	116
Brisbane Inner - North	2006	20-24	2	18
Brisbane Inner - North	2006	20-24	3	6
Brisbane Inner - North	2006	20-24	4	3
Brisbane Inner - North	2006	20-24	5	0
Brisbane Inner - North	2006	20-24	6	3
Brisbane Inner - North	2006	25-29		294
Brisbane Inner - North	2006	25-29	0	2795
Brisbane Inner - North	2006	25-29	1	253
Brisbane Inner - North	2006	25-29	2	95
Brisbane Inner - North	2006	25-29	3	14
Brisbane Inner - North	2006	25-29	4	9
Brisbane Inner - North	2006	25-29	5	0
Brisbane Inner - North	2006	25-29	6	0
Brisbane Inner - North	2006	30-34		221
Brisbane Inner - North	2006	30-34	0	2088
Brisbane Inner - North	2006	30-34	1	572
Brisbane Inner - North	2006	30-34	2	443
Brisbane Inner - North	2006	30-34	3	101
Brisbane Inner - North	2006	30-34	4	22
Brisbane Inner - North	2006	30-34	5	10
Brisbane Inner - North	2006	30-34	6	4
Brisbane Inner - North	2006	35-39		212
Brisbane Inner - North	2006	35-39	0	1225
Brisbane Inner - North	2006	35-39	1	470
Brisbane Inner - North	2006	35-39	2	754
Brisbane Inner - North	2006	35-39	3	322
Brisbane Inner - North	2006	35-39	4	78
Brisbane Inner - North	2006	35-39	5	5
Brisbane Inner - North	2006	35-39	6	10
Brisbane Inner - North	2006	40-44		193
Brisbane Inner - North	2006	40-44	0	736
Brisbane Inner - North	2006	40-44	1	372
Brisbane Inner - North	2006	40-44	2	753
Brisbane Inner - North	2006	40-44	3	387
Brisbane Inner - North	2006	40-44	4	125
Brisbane Inner - North	2006	40-44	5	22
Brisbane Inner - North	2006	40-44	6	16
Brisbane Inner - North	2006	45-49		150
Brisbane Inner - North	2006	45-49	0	592
Brisbane Inner - North	2006	45-49	1	310
Brisbane Inner - North	2006	45-49	2	653
Brisbane Inner - North	2006	45-49	3	386
Brisbane Inner - North	2006	45-49	4	135
Brisbane Inner - North	2006	45-49	5	30
Brisbane Inner - North	2006	45-49	6	13
Brisbane Inner - North	2006	50-54		158
Brisbane Inner - North	2006	50-54	0	461
Brisbane Inner - North	2006	50-54	1	267
Brisbane Inner - North	2006	50-54	2	610
Brisbane Inner - North	2006	50-54	3	388
Brisbane Inner - North	2006	50-54	4	125
Brisbane Inner - North	2006	50-54	5	33
Brisbane Inner - North	2006	50-54	6	11
Brisbane Inner - North	2006	55-59		144
Brisbane Inner - North	2006	55-59	0	357
Brisbane Inner - North	2006	55-59	1	216
Brisbane Inner - North	2006	55-59	2	551
Brisbane Inner - North	2006	55-59	3	368
Brisbane Inner - North	2006	55-59	4	155
Brisbane Inner - North	2006	55-59	5	43
Brisbane Inner - North	2006	55-59	6	19
Brisbane Inner - North	2006	60-64		106
Brisbane Inner - North	2006	60-64	0	228
Brisbane Inner - North	2006	60-64	1	108
Brisbane Inner - North	2006	60-64	2	377
Brisbane Inner - North	2006	60-64	3	294
Brisbane Inner - North	2006	60-64	4	114
Brisbane Inner - North	2006	60-64	5	44
Brisbane Inner - North	2006	60-64	6	21
Brisbane Inner - North	2006	65-69		78
Brisbane Inner - North	2006	65-69	0	154
Brisbane Inner - North	2006	65-69	1	85
Brisbane Inner - North	2006	65-69	2	213
Brisbane Inner - North	2006	65-69	3	227
Brisbane Inner - North	2006	65-69	4	123
Brisbane Inner - North	2006	65-69	5	50
Brisbane Inner - North	2006	65-69	6	36
Brisbane Inner - North	2006	70-74		72
Brisbane Inner - North	2006	70-74	0	142
Brisbane Inner - North	2006	70-74	1	55
Brisbane Inner - North	2006	70-74	2	167
Brisbane Inner - North	2006	70-74	3	161
Brisbane Inner - North	2006	70-74	4	100
Brisbane Inner - North	2006	70-74	5	48
Brisbane Inner - North	2006	70-74	6	50
Brisbane Inner - North	2006	75-79		91
Brisbane Inner - North	2006	75-79	0	159
Brisbane Inner - North	2006	75-79	1	81
Brisbane Inner - North	2006	75-79	2	171
Brisbane Inner - North	2006	75-79	3	169
Brisbane Inner - North	2006	75-79	4	118
Brisbane Inner - North	2006	75-79	5	56
Brisbane Inner - North	2006	75-79	6	65
Brisbane Inner - North	2006	80-84		125
Brisbane Inner - North	2006	80-84	0	140
Brisbane Inner - North	2006	80-84	1	73
Brisbane Inner - North	2006	80-84	2	157
Brisbane Inner - North	2006	80-84	3	144
Brisbane Inner - North	2006	80-84	4	95
Brisbane Inner - North	2006	80-84	5	43
Brisbane Inner - North	2006	80-84	6	41
Brisbane Inner - North	2006	85+		161
Brisbane Inner - North	2006	85+	0	134
Brisbane Inner - North	2006	85+	1	109
Brisbane Inner - North	2006	85+	2	177
Brisbane Inner - North	2006	85+	3	121
Brisbane Inner - North	2006	85+	4	84
Brisbane Inner - North	2006	85+	5	33
Brisbane Inner - North	2006	85+	6	51
Brisbane Inner - North	2011	15-19		152
Brisbane Inner - North	2011	15-19	0	2177
Brisbane Inner - North	2011	15-19	1	13
Brisbane Inner - North	2011	15-19	2	0
Brisbane Inner - North	2011	15-19	3	0
Brisbane Inner - North	2011	15-19	4	0
Brisbane Inner - North	2011	15-19	5	0
Brisbane Inner - North	2011	15-19	6	0
Brisbane Inner - North	2011	20-24		233
Brisbane Inner - North	2011	20-24	0	3628
Brisbane Inner - North	2011	20-24	1	95
Brisbane Inner - North	2011	20-24	2	24
Brisbane Inner - North	2011	20-24	3	0
Brisbane Inner - North	2011	20-24	4	0
Brisbane Inner - North	2011	20-24	5	0
Brisbane Inner - North	2011	20-24	6	0
Brisbane Inner - North	2011	25-29		235
Brisbane Inner - North	2011	25-29	0	3537
Brisbane Inner - North	2011	25-29	1	312
Brisbane Inner - North	2011	25-29	2	93
Brisbane Inner - North	2011	25-29	3	15
Brisbane Inner - North	2011	25-29	4	6
Brisbane Inner - North	2011	25-29	5	0
Brisbane Inner - North	2011	25-29	6	0
Brisbane Inner - North	2011	30-34		148
Brisbane Inner - North	2011	30-34	0	2110
Brisbane Inner - North	2011	30-34	1	581
Brisbane Inner - North	2011	30-34	2	409
Brisbane Inner - North	2011	30-34	3	96
Brisbane Inner - North	2011	30-34	4	22
Brisbane Inner - North	2011	30-34	5	3
Brisbane Inner - North	2011	30-34	6	5
Brisbane Inner - North	2011	35-39		124
Brisbane Inner - North	2011	35-39	0	1240
Brisbane Inner - North	2011	35-39	1	535
Brisbane Inner - North	2011	35-39	2	809
Brisbane Inner - North	2011	35-39	3	319
Brisbane Inner - North	2011	35-39	4	65
Brisbane Inner - North	2011	35-39	5	10
Brisbane Inner - North	2011	35-39	6	4
Brisbane Inner - North	2011	40-44		137
Brisbane Inner - North	2011	40-44	0	857
Brisbane Inner - North	2011	40-44	1	449
Brisbane Inner - North	2011	40-44	2	988
Brisbane Inner - North	2011	40-44	3	452
Brisbane Inner - North	2011	40-44	4	104
Brisbane Inner - North	2011	40-44	5	21
Brisbane Inner - North	2011	40-44	6	7
Brisbane Inner - North	2011	45-49		102
Brisbane Inner - North	2011	45-49	0	682
Brisbane Inner - North	2011	45-49	1	343
Brisbane Inner - North	2011	45-49	2	826
Brisbane Inner - North	2011	45-49	3	417
Brisbane Inner - North	2011	45-49	4	114
Brisbane Inner - North	2011	45-49	5	27
Brisbane Inner - North	2011	45-49	6	8
Brisbane Inner - North	2011	50-54		93
Brisbane Inner - North	2011	50-54	0	548
Brisbane Inner - North	2011	50-54	1	295
Brisbane Inner - North	2011	50-54	2	692
Brisbane Inner - North	2011	50-54	3	434
Brisbane Inner - North	2011	50-54	4	144
Brisbane Inner - North	2011	50-54	5	34
Brisbane Inner - North	2011	50-54	6	21
Brisbane Inner - North	2011	55-59		87
Brisbane Inner - North	2011	55-59	0	382
Brisbane Inner - North	2011	55-59	1	246
Brisbane Inner - North	2011	55-59	2	585
Brisbane Inner - North	2011	55-59	3	376
Brisbane Inner - North	2011	55-59	4	139
Brisbane Inner - North	2011	55-59	5	21
Brisbane Inner - North	2011	55-59	6	12
Brisbane Inner - North	2011	60-64		69
Brisbane Inner - North	2011	60-64	0	308
Brisbane Inner - North	2011	60-64	1	186
Brisbane Inner - North	2011	60-64	2	517
Brisbane Inner - North	2011	60-64	3	339
Brisbane Inner - North	2011	60-64	4	135
Brisbane Inner - North	2011	60-64	5	42
Brisbane Inner - North	2011	60-64	6	18
Brisbane Inner - North	2011	65-69		55
Brisbane Inner - North	2011	65-69	0	214
Brisbane Inner - North	2011	65-69	1	96
Brisbane Inner - North	2011	65-69	2	321
Brisbane Inner - North	2011	65-69	3	255
Brisbane Inner - North	2011	65-69	4	116
Brisbane Inner - North	2011	65-69	5	39
Brisbane Inner - North	2011	65-69	6	16
Brisbane Inner - North	2011	70-74		40
Brisbane Inner - North	2011	70-74	0	131
Brisbane Inner - North	2011	70-74	1	82
Brisbane Inner - North	2011	70-74	2	188
Brisbane Inner - North	2011	70-74	3	201
Brisbane Inner - North	2011	70-74	4	105
Brisbane Inner - North	2011	70-74	5	51
Brisbane Inner - North	2011	70-74	6	27
Brisbane Inner - North	2011	75-79		53
Brisbane Inner - North	2011	75-79	0	113
Brisbane Inner - North	2011	75-79	1	43
Brisbane Inner - North	2011	75-79	2	156
Brisbane Inner - North	2011	75-79	3	143
Brisbane Inner - North	2011	75-79	4	100
Brisbane Inner - North	2011	75-79	5	42
Brisbane Inner - North	2011	75-79	6	48
Brisbane Inner - North	2011	80-84		69
Brisbane Inner - North	2011	80-84	0	111
Brisbane Inner - North	2011	80-84	1	59
Brisbane Inner - North	2011	80-84	2	125
Brisbane Inner - North	2011	80-84	3	133
Brisbane Inner - North	2011	80-84	4	94
Brisbane Inner - North	2011	80-84	5	52
Brisbane Inner - North	2011	80-84	6	49
Brisbane Inner - North	2011	85+		126
Brisbane Inner - North	2011	85+	0	129
Brisbane Inner - North	2011	85+	1	81
Brisbane Inner - North	2011	85+	2	166
Brisbane Inner - North	2011	85+	3	158
Brisbane Inner - North	2011	85+	4	95
Brisbane Inner - North	2011	85+	5	54
Brisbane Inner - North	2011	85+	6	44
Brisbane Inner - North	2016	15-19		251
Brisbane Inner - North	2016	15-19	0	2358
Brisbane Inner - North	2016	15-19	1	3
Brisbane Inner - North	2016	15-19	2	0
Brisbane Inner - North	2016	15-19	3	0
Brisbane Inner - North	2016	15-19	4	0
Brisbane Inner - North	2016	15-19	5	0
Brisbane Inner - North	2016	15-19	6	0
Brisbane Inner - North	2016	20-24		465
Brisbane Inner - North	2016	20-24	0	4269
Brisbane Inner - North	2016	20-24	1	83
Brisbane Inner - North	2016	20-24	2	13
Brisbane Inner - North	2016	20-24	3	3
Brisbane Inner - North	2016	20-24	4	0
Brisbane Inner - North	2016	20-24	5	0
Brisbane Inner - North	2016	20-24	6	0
Brisbane Inner - North	2016	25-29		544
Brisbane Inner - North	2016	25-29	0	4062
Brisbane Inner - North	2016	25-29	1	317
Brisbane Inner - North	2016	25-29	2	84
Brisbane Inner - North	2016	25-29	3	19
Brisbane Inner - North	2016	25-29	4	6
Brisbane Inner - North	2016	25-29	5	4
Brisbane Inner - North	2016	25-29	6	3
Brisbane Inner - North	2016	30-34		406
Brisbane Inner - North	2016	30-34	0	2680
Brisbane Inner - North	2016	30-34	1	740
Brisbane Inner - North	2016	30-34	2	413
Brisbane Inner - North	2016	30-34	3	92
Brisbane Inner - North	2016	30-34	4	14
Brisbane Inner - North	2016	30-34	5	4
Brisbane Inner - North	2016	30-34	6	3
Brisbane Inner - North	2016	35-39		269
Brisbane Inner - North	2016	35-39	0	1285
Brisbane Inner - North	2016	35-39	1	538
Brisbane Inner - North	2016	35-39	2	816
Brisbane Inner - North	2016	35-39	3	284
Brisbane Inner - North	2016	35-39	4	72
Brisbane Inner - North	2016	35-39	5	5
Brisbane Inner - North	2016	35-39	6	4
Brisbane Inner - North	2016	40-44		228
Brisbane Inner - North	2016	40-44	0	945
Brisbane Inner - North	2016	40-44	1	472
Brisbane Inner - North	2016	40-44	2	975
Brisbane Inner - North	2016	40-44	3	421
Brisbane Inner - North	2016	40-44	4	96
Brisbane Inner - North	2016	40-44	5	8
Brisbane Inner - North	2016	40-44	6	7
Brisbane Inner - North	2016	45-49		207
Brisbane Inner - North	2016	45-49	0	751
Brisbane Inner - North	2016	45-49	1	453
Brisbane Inner - North	2016	45-49	2	1007
Brisbane Inner - North	2016	45-49	3	474
Brisbane Inner - North	2016	45-49	4	126
Brisbane Inner - North	2016	45-49	5	21
Brisbane Inner - North	2016	45-49	6	5
Brisbane Inner - North	2016	50-54		168
Brisbane Inner - North	2016	50-54	0	581
Brisbane Inner - North	2016	50-54	1	345
Brisbane Inner - North	2016	50-54	2	839
Brisbane Inner - North	2016	50-54	3	420
Brisbane Inner - North	2016	50-54	4	121
Brisbane Inner - North	2016	50-54	5	24
Brisbane Inner - North	2016	50-54	6	19
Brisbane Inner - North	2016	55-59		152
Brisbane Inner - North	2016	55-59	0	484
Brisbane Inner - North	2016	55-59	1	306
Brisbane Inner - North	2016	55-59	2	703
Brisbane Inner - North	2016	55-59	3	380
Brisbane Inner - North	2016	55-59	4	140
Brisbane Inner - North	2016	55-59	5	36
Brisbane Inner - North	2016	55-59	6	11
Brisbane Inner - North	2016	60-64		155
Brisbane Inner - North	2016	60-64	0	318
Brisbane Inner - North	2016	60-64	1	235
Brisbane Inner - North	2016	60-64	2	514
Brisbane Inner - North	2016	60-64	3	351
Brisbane Inner - North	2016	60-64	4	146
Brisbane Inner - North	2016	60-64	5	29
Brisbane Inner - North	2016	60-64	6	15
Brisbane Inner - North	2016	65-69		123
Brisbane Inner - North	2016	65-69	0	261
Brisbane Inner - North	2016	65-69	1	168
Brisbane Inner - North	2016	65-69	2	429
Brisbane Inner - North	2016	65-69	3	317
Brisbane Inner - North	2016	65-69	4	123
Brisbane Inner - North	2016	65-69	5	39
Brisbane Inner - North	2016	65-69	6	20
Brisbane Inner - North	2016	70-74		89
Brisbane Inner - North	2016	70-74	0	161
Brisbane Inner - North	2016	70-74	1	86
Brisbane Inner - North	2016	70-74	2	296
Brisbane Inner - North	2016	70-74	3	234
Brisbane Inner - North	2016	70-74	4	112
Brisbane Inner - North	2016	70-74	5	35
Brisbane Inner - North	2016	70-74	6	21
Brisbane Inner - North	2016	75-79		87
Brisbane Inner - North	2016	75-79	0	112
Brisbane Inner - North	2016	75-79	1	63
Brisbane Inner - North	2016	75-79	2	169
Brisbane Inner - North	2016	75-79	3	183
Brisbane Inner - North	2016	75-79	4	96
Brisbane Inner - North	2016	75-79	5	37
Brisbane Inner - North	2016	75-79	6	20
Brisbane Inner - North	2016	80-84		60
Brisbane Inner - North	2016	80-84	0	75
Brisbane Inner - North	2016	80-84	1	33
Brisbane Inner - North	2016	80-84	2	123
Brisbane Inner - North	2016	80-84	3	125
Brisbane Inner - North	2016	80-84	4	95
Brisbane Inner - North	2016	80-84	5	38
Brisbane Inner - North	2016	80-84	6	35
Brisbane Inner - North	2016	85+		179
Brisbane Inner - North	2016	85+	0	95
Brisbane Inner - North	2016	85+	1	58
Brisbane Inner - North	2016	85+	2	154
Brisbane Inner - North	2016	85+	3	161
Brisbane Inner - North	2016	85+	4	117
Brisbane Inner - North	2016	85+	5	49
Brisbane Inner - North	2016	85+	6	54
Brisbane Inner - West	2006	15-19		157
Brisbane Inner - West	2006	15-19	0	1634
Brisbane Inner - West	2006	15-19	1	8
Brisbane Inner - West	2006	15-19	2	0
Brisbane Inner - West	2006	15-19	3	0
Brisbane Inner - West	2006	15-19	4	0
Brisbane Inner - West	2006	15-19	5	0
Brisbane Inner - West	2006	15-19	6	0
Brisbane Inner - West	2006	20-24		316
Brisbane Inner - West	2006	20-24	0	3214
Brisbane Inner - West	2006	20-24	1	40
Brisbane Inner - West	2006	20-24	2	7
Brisbane Inner - West	2006	20-24	3	0
Brisbane Inner - West	2006	20-24	4	3
Brisbane Inner - West	2006	20-24	5	0
Brisbane Inner - West	2006	20-24	6	0
Brisbane Inner - West	2006	25-29		211
Brisbane Inner - West	2006	25-29	0	2288
Brisbane Inner - West	2006	25-29	1	173
Brisbane Inner - West	2006	25-29	2	39
Brisbane Inner - West	2006	25-29	3	11
Brisbane Inner - West	2006	25-29	4	4
Brisbane Inner - West	2006	25-29	5	0
Brisbane Inner - West	2006	25-29	6	4
Brisbane Inner - West	2006	30-34		145
Brisbane Inner - West	2006	30-34	0	1364
Brisbane Inner - West	2006	30-34	1	421
Brisbane Inner - West	2006	30-34	2	313
Brisbane Inner - West	2006	30-34	3	81
Brisbane Inner - West	2006	30-34	4	11
Brisbane Inner - West	2006	30-34	5	0
Brisbane Inner - West	2006	30-34	6	3
Brisbane Inner - West	2006	35-39		115
Brisbane Inner - West	2006	35-39	0	735
Brisbane Inner - West	2006	35-39	1	362
Brisbane Inner - West	2006	35-39	2	574
Brisbane Inner - West	2006	35-39	3	214
Brisbane Inner - West	2006	35-39	4	47
Brisbane Inner - West	2006	35-39	5	10
Brisbane Inner - West	2006	35-39	6	3
Brisbane Inner - West	2006	40-44		93
Brisbane Inner - West	2006	40-44	0	420
Brisbane Inner - West	2006	40-44	1	244
Brisbane Inner - West	2006	40-44	2	589
Brisbane Inner - West	2006	40-44	3	306
Brisbane Inner - West	2006	40-44	4	83
Brisbane Inner - West	2006	40-44	5	15
Brisbane Inner - West	2006	40-44	6	5
Brisbane Inner - West	2006	45-49		104
Brisbane Inner - West	2006	45-49	0	391
Brisbane Inner - West	2006	45-49	1	202
Brisbane Inner - West	2006	45-49	2	511
Brisbane Inner - West	2006	45-49	3	279
Brisbane Inner - West	2006	45-49	4	92
Brisbane Inner - West	2006	45-49	5	17
Brisbane Inner - West	2006	45-49	6	6
Brisbane Inner - West	2006	50-54		69
Brisbane Inner - West	2006	50-54	0	307
Brisbane Inner - West	2006	50-54	1	194
Brisbane Inner - West	2006	50-54	2	468
Brisbane Inner - West	2006	50-54	3	272
Brisbane Inner - West	2006	50-54	4	98
Brisbane Inner - West	2006	50-54	5	28
Brisbane Inner - West	2006	50-54	6	19
Brisbane Inner - West	2006	55-59		90
Brisbane Inner - West	2006	55-59	0	251
Brisbane Inner - West	2006	55-59	1	119
Brisbane Inner - West	2006	55-59	2	456
Brisbane Inner - West	2006	55-59	3	269
Brisbane Inner - West	2006	55-59	4	112
Brisbane Inner - West	2006	55-59	5	20
Brisbane Inner - West	2006	55-59	6	10
Brisbane Inner - West	2006	60-64		65
Brisbane Inner - West	2006	60-64	0	175
Brisbane Inner - West	2006	60-64	1	98
Brisbane Inner - West	2006	60-64	2	242
Brisbane Inner - West	2006	60-64	3	189
Brisbane Inner - West	2006	60-64	4	73
Brisbane Inner - West	2006	60-64	5	32
Brisbane Inner - West	2006	60-64	6	11
Brisbane Inner - West	2006	65-69		48
Brisbane Inner - West	2006	65-69	0	104
Brisbane Inner - West	2006	65-69	1	53
Brisbane Inner - West	2006	65-69	2	160
Brisbane Inner - West	2006	65-69	3	131
Brisbane Inner - West	2006	65-69	4	74
Brisbane Inner - West	2006	65-69	5	31
Brisbane Inner - West	2006	65-69	6	19
Brisbane Inner - West	2006	70-74		39
Brisbane Inner - West	2006	70-74	0	92
Brisbane Inner - West	2006	70-74	1	38
Brisbane Inner - West	2006	70-74	2	88
Brisbane Inner - West	2006	70-74	3	119
Brisbane Inner - West	2006	70-74	4	87
Brisbane Inner - West	2006	70-74	5	23
Brisbane Inner - West	2006	70-74	6	24
Brisbane Inner - West	2006	75-79		37
Brisbane Inner - West	2006	75-79	0	76
Brisbane Inner - West	2006	75-79	1	44
Brisbane Inner - West	2006	75-79	2	109
Brisbane Inner - West	2006	75-79	3	102
Brisbane Inner - West	2006	75-79	4	61
Brisbane Inner - West	2006	75-79	5	37
Brisbane Inner - West	2006	75-79	6	34
Brisbane Inner - West	2006	80-84		59
Brisbane Inner - West	2006	80-84	0	77
Brisbane Inner - West	2006	80-84	1	46
Brisbane Inner - West	2006	80-84	2	108
Brisbane Inner - West	2006	80-84	3	98
Brisbane Inner - West	2006	80-84	4	50
Brisbane Inner - West	2006	80-84	5	28
Brisbane Inner - West	2006	80-84	6	26
Brisbane Inner - West	2006	85+		47
Brisbane Inner - West	2006	85+	0	64
Brisbane Inner - West	2006	85+	1	61
Brisbane Inner - West	2006	85+	2	99
Brisbane Inner - West	2006	85+	3	86
Brisbane Inner - West	2006	85+	4	41
Brisbane Inner - West	2006	85+	5	27
Brisbane Inner - West	2006	85+	6	28
Brisbane Inner - West	2011	15-19		93
Brisbane Inner - West	2011	15-19	0	1615
Brisbane Inner - West	2011	15-19	1	7
Brisbane Inner - West	2011	15-19	2	0
Brisbane Inner - West	2011	15-19	3	0
Brisbane Inner - West	2011	15-19	4	0
Brisbane Inner - West	2011	15-19	5	0
Brisbane Inner - West	2011	15-19	6	4
Brisbane Inner - West	2011	20-24		144
Brisbane Inner - West	2011	20-24	0	3258
Brisbane Inner - West	2011	20-24	1	36
Brisbane Inner - West	2011	20-24	2	5
Brisbane Inner - West	2011	20-24	3	0
Brisbane Inner - West	2011	20-24	4	0
Brisbane Inner - West	2011	20-24	5	0
Brisbane Inner - West	2011	20-24	6	0
Brisbane Inner - West	2011	25-29		169
Brisbane Inner - West	2011	25-29	0	2730
Brisbane Inner - West	2011	25-29	1	154
Brisbane Inner - West	2011	25-29	2	41
Brisbane Inner - West	2011	25-29	3	12
Brisbane Inner - West	2011	25-29	4	0
Brisbane Inner - West	2011	25-29	5	0
Brisbane Inner - West	2011	25-29	6	0
Brisbane Inner - West	2011	30-34		117
Brisbane Inner - West	2011	30-34	0	1486
Brisbane Inner - West	2011	30-34	1	424
Brisbane Inner - West	2011	30-34	2	256
Brisbane Inner - West	2011	30-34	3	58
Brisbane Inner - West	2011	30-34	4	11
Brisbane Inner - West	2011	30-34	5	3
Brisbane Inner - West	2011	30-34	6	0
Brisbane Inner - West	2011	35-39		80
Brisbane Inner - West	2011	35-39	0	749
Brisbane Inner - West	2011	35-39	1	363
Brisbane Inner - West	2011	35-39	2	642
Brisbane Inner - West	2011	35-39	3	265
Brisbane Inner - West	2011	35-39	4	60
Brisbane Inner - West	2011	35-39	5	11
Brisbane Inner - West	2011	35-39	6	4
Brisbane Inner - West	2011	40-44		77
Brisbane Inner - West	2011	40-44	0	500
Brisbane Inner - West	2011	40-44	1	278
Brisbane Inner - West	2011	40-44	2	694
Brisbane Inner - West	2011	40-44	3	321
Brisbane Inner - West	2011	40-44	4	75
Brisbane Inner - West	2011	40-44	5	8
Brisbane Inner - West	2011	40-44	6	7
Brisbane Inner - West	2011	45-49		60
Brisbane Inner - West	2011	45-49	0	378
Brisbane Inner - West	2011	45-49	1	218
Brisbane Inner - West	2011	45-49	2	632
Brisbane Inner - West	2011	45-49	3	352
Brisbane Inner - West	2011	45-49	4	81
Brisbane Inner - West	2011	45-49	5	16
Brisbane Inner - West	2011	45-49	6	6
Brisbane Inner - West	2011	50-54		70
Brisbane Inner - West	2011	50-54	0	356
Brisbane Inner - West	2011	50-54	1	192
Brisbane Inner - West	2011	50-54	2	519
Brisbane Inner - West	2011	50-54	3	290
Brisbane Inner - West	2011	50-54	4	90
Brisbane Inner - West	2011	50-54	5	27
Brisbane Inner - West	2011	50-54	6	6
Brisbane Inner - West	2011	55-59		48
Brisbane Inner - West	2011	55-59	0	242
Brisbane Inner - West	2011	55-59	1	165
