SA3_NAME16	Year	NonSchoolQualification	persons
Great Lakes	2016	Graduate Diploma and Graduate Certificate	288
Great Lakes	2016	Postgraduate	379
Kempsey - Nambucca	2006		33844
Kempsey - Nambucca	2006	Certificate nfd	624
Kempsey - Nambucca	2006	Certificate I and II Level	556
Kempsey - Nambucca	2006	Certificate III and IV Level	6097
Kempsey - Nambucca	2006	Advanced Diploma and Diploma	1789
Kempsey - Nambucca	2006	Bachelor	1835
Kempsey - Nambucca	2006	Graduate Diploma and Graduate Certificate	304
Kempsey - Nambucca	2006	Postgraduate	231
Kempsey - Nambucca	2011		32904
Kempsey - Nambucca	2011	Certificate nfd	730
Kempsey - Nambucca	2011	Certificate I and II Level	620
Kempsey - Nambucca	2011	Certificate III and IV Level	7304
Kempsey - Nambucca	2011	Advanced Diploma and Diploma	2205
Kempsey - Nambucca	2011	Bachelor	2374
Kempsey - Nambucca	2011	Graduate Diploma and Graduate Certificate	371
Kempsey - Nambucca	2011	Postgraduate	322
Kempsey - Nambucca	2016		31925
Kempsey - Nambucca	2016	Certificate nfd	1069
Kempsey - Nambucca	2016	Certificate I and II Level	685
Kempsey - Nambucca	2016	Certificate III and IV Level	8126
Kempsey - Nambucca	2016	Advanced Diploma and Diploma	2686
Kempsey - Nambucca	2016	Bachelor	2765
Kempsey - Nambucca	2016	Graduate Diploma and Graduate Certificate	420
Kempsey - Nambucca	2016	Postgraduate	451
Lord Howe Island	2006		203
Lord Howe Island	2006	Certificate nfd	12
Lord Howe Island	2006	Certificate I and II Level	8
Lord Howe Island	2006	Certificate III and IV Level	65
Lord Howe Island	2006	Advanced Diploma and Diploma	24
Lord Howe Island	2006	Bachelor	29
Lord Howe Island	2006	Graduate Diploma and Graduate Certificate	0
Lord Howe Island	2006	Postgraduate	4
Lord Howe Island	2011		202
Lord Howe Island	2011	Certificate nfd	12
Lord Howe Island	2011	Certificate I and II Level	9
Lord Howe Island	2011	Certificate III and IV Level	76
Lord Howe Island	2011	Advanced Diploma and Diploma	28
Lord Howe Island	2011	Bachelor	29
Lord Howe Island	2011	Graduate Diploma and Graduate Certificate	0
Lord Howe Island	2011	Postgraduate	3
Lord Howe Island	2016		208
Lord Howe Island	2016	Certificate nfd	16
Lord Howe Island	2016	Certificate I and II Level	4
Lord Howe Island	2016	Certificate III and IV Level	77
Lord Howe Island	2016	Advanced Diploma and Diploma	29
Lord Howe Island	2016	Bachelor	41
Lord Howe Island	2016	Graduate Diploma and Graduate Certificate	0
Lord Howe Island	2016	Postgraduate	7
Port Macquarie	2006		47496
Port Macquarie	2006	Certificate nfd	1231
Port Macquarie	2006	Certificate I and II Level	863
Port Macquarie	2006	Certificate III and IV Level	10028
Port Macquarie	2006	Advanced Diploma and Diploma	3840
Port Macquarie	2006	Bachelor	3856
Port Macquarie	2006	Graduate Diploma and Graduate Certificate	587
Port Macquarie	2006	Postgraduate	533
Port Macquarie	2011		47034
Port Macquarie	2011	Certificate nfd	1284
Port Macquarie	2011	Certificate I and II Level	924
Port Macquarie	2011	Certificate III and IV Level	11990
Port Macquarie	2011	Advanced Diploma and Diploma	4810
Port Macquarie	2011	Bachelor	5064
Port Macquarie	2011	Graduate Diploma and Graduate Certificate	743
Port Macquarie	2011	Postgraduate	863
Port Macquarie	2016		47519
Port Macquarie	2016	Certificate nfd	1827
Port Macquarie	2016	Certificate I and II Level	1018
Port Macquarie	2016	Certificate III and IV Level	13438
Port Macquarie	2016	Advanced Diploma and Diploma	5971
Port Macquarie	2016	Bachelor	6429
Port Macquarie	2016	Graduate Diploma and Graduate Certificate	1003
Port Macquarie	2016	Postgraduate	1362
Taree - Gloucester	2006		36540
Taree - Gloucester	2006	Certificate nfd	728
Taree - Gloucester	2006	Certificate I and II Level	584
Taree - Gloucester	2006	Certificate III and IV Level	6903
Taree - Gloucester	2006	Advanced Diploma and Diploma	2281
Taree - Gloucester	2006	Bachelor	2255
Taree - Gloucester	2006	Graduate Diploma and Graduate Certificate	378
Taree - Gloucester	2006	Postgraduate	275
Taree - Gloucester	2011		35484
Taree - Gloucester	2011	Certificate nfd	901
Taree - Gloucester	2011	Certificate I and II Level	717
Taree - Gloucester	2011	Certificate III and IV Level	7969
Taree - Gloucester	2011	Advanced Diploma and Diploma	2725
Taree - Gloucester	2011	Bachelor	2723
Taree - Gloucester	2011	Graduate Diploma and Graduate Certificate	442
Taree - Gloucester	2011	Postgraduate	397
Taree - Gloucester	2016		34766
Taree - Gloucester	2016	Certificate nfd	1344
Taree - Gloucester	2016	Certificate I and II Level	769
Taree - Gloucester	2016	Certificate III and IV Level	9051
Taree - Gloucester	2016	Advanced Diploma and Diploma	3488
Taree - Gloucester	2016	Bachelor	3274
Taree - Gloucester	2016	Graduate Diploma and Graduate Certificate	558
Taree - Gloucester	2016	Postgraduate	606
Albury	2006		39058
Albury	2006	Certificate nfd	768
Albury	2006	Certificate I and II Level	779
Albury	2006	Certificate III and IV Level	7405
Albury	2006	Advanced Diploma and Diploma	2872
Albury	2006	Bachelor	3859
Albury	2006	Graduate Diploma and Graduate Certificate	644
Albury	2006	Postgraduate	512
Albury	2011		37671
Albury	2011	Certificate nfd	720
Albury	2011	Certificate I and II Level	838
Albury	2011	Certificate III and IV Level	8656
Albury	2011	Advanced Diploma and Diploma	3306
Albury	2011	Bachelor	4624
Albury	2011	Graduate Diploma and Graduate Certificate	786
Albury	2011	Postgraduate	836
Albury	2016		37713
Albury	2016	Certificate nfd	1078
Albury	2016	Certificate I and II Level	757
Albury	2016	Certificate III and IV Level	9990
Albury	2016	Advanced Diploma and Diploma	4228
Albury	2016	Bachelor	5397
Albury	2016	Graduate Diploma and Graduate Certificate	941
Albury	2016	Postgraduate	1167
Lower Murray	2006		10329
Lower Murray	2006	Certificate nfd	117
Lower Murray	2006	Certificate I and II Level	88
Lower Murray	2006	Certificate III and IV Level	1352
Lower Murray	2006	Advanced Diploma and Diploma	454
Lower Murray	2006	Bachelor	568
Lower Murray	2006	Graduate Diploma and Graduate Certificate	89
Lower Murray	2006	Postgraduate	51
Lower Murray	2011		9326
Lower Murray	2011	Certificate nfd	131
Lower Murray	2011	Certificate I and II Level	122
Lower Murray	2011	Certificate III and IV Level	1558
Lower Murray	2011	Advanced Diploma and Diploma	518
Lower Murray	2011	Bachelor	629
Lower Murray	2011	Graduate Diploma and Graduate Certificate	92
Lower Murray	2011	Postgraduate	47
Lower Murray	2016		9016
Lower Murray	2016	Certificate nfd	155
Lower Murray	2016	Certificate I and II Level	140
Lower Murray	2016	Certificate III and IV Level	1756
Lower Murray	2016	Advanced Diploma and Diploma	633
Lower Murray	2016	Bachelor	656
Lower Murray	2016	Graduate Diploma and Graduate Certificate	98
Lower Murray	2016	Postgraduate	93
Upper Murray exc. Albury	2006		30549
Upper Murray exc. Albury	2006	Certificate nfd	432
Upper Murray exc. Albury	2006	Certificate I and II Level	380
Upper Murray exc. Albury	2006	Certificate III and IV Level	5439
Upper Murray exc. Albury	2006	Advanced Diploma and Diploma	1619
Upper Murray exc. Albury	2006	Bachelor	1859
Upper Murray exc. Albury	2006	Graduate Diploma and Graduate Certificate	250
Upper Murray exc. Albury	2006	Postgraduate	148
Upper Murray exc. Albury	2011		28946
Upper Murray exc. Albury	2011	Certificate nfd	457
Upper Murray exc. Albury	2011	Certificate I and II Level	407
Upper Murray exc. Albury	2011	Certificate III and IV Level	6060
Upper Murray exc. Albury	2011	Advanced Diploma and Diploma	1876
Upper Murray exc. Albury	2011	Bachelor	2171
Upper Murray exc. Albury	2011	Graduate Diploma and Graduate Certificate	303
Upper Murray exc. Albury	2011	Postgraduate	238
Upper Murray exc. Albury	2016		28670
Upper Murray exc. Albury	2016	Certificate nfd	673
Upper Murray exc. Albury	2016	Certificate I and II Level	423
Upper Murray exc. Albury	2016	Certificate III and IV Level	6566
Upper Murray exc. Albury	2016	Advanced Diploma and Diploma	2395
Upper Murray exc. Albury	2016	Bachelor	2537
Upper Murray exc. Albury	2016	Graduate Diploma and Graduate Certificate	362
Upper Murray exc. Albury	2016	Postgraduate	354
Armidale	2006		23618
Armidale	2006	Certificate nfd	544
Armidale	2006	Certificate I and II Level	494
Armidale	2006	Certificate III and IV Level	3569
Armidale	2006	Advanced Diploma and Diploma	1837
Armidale	2006	Bachelor	3037
Armidale	2006	Graduate Diploma and Graduate Certificate	451
Armidale	2006	Postgraduate	1225
Armidale	2011		23098
Armidale	2011	Certificate nfd	563
Armidale	2011	Certificate I and II Level	438
Armidale	2011	Certificate III and IV Level	4253
Armidale	2011	Advanced Diploma and Diploma	2022
Armidale	2011	Bachelor	3492
Armidale	2011	Graduate Diploma and Graduate Certificate	583
Armidale	2011	Postgraduate	1496
Armidale	2016		22392
Armidale	2016	Certificate nfd	683
Armidale	2016	Certificate I and II Level	443
Armidale	2016	Certificate III and IV Level	4635
Armidale	2016	Advanced Diploma and Diploma	2292
Armidale	2016	Bachelor	4002
Armidale	2016	Graduate Diploma and Graduate Certificate	691
Armidale	2016	Postgraduate	1952
Inverell - Tenterfield	2006		28649
Inverell - Tenterfield	2006	Certificate nfd	517
Inverell - Tenterfield	2006	Certificate I and II Level	415
Inverell - Tenterfield	2006	Certificate III and IV Level	4327
Inverell - Tenterfield	2006	Advanced Diploma and Diploma	1407
Inverell - Tenterfield	2006	Bachelor	1622
Inverell - Tenterfield	2006	Graduate Diploma and Graduate Certificate	265
Inverell - Tenterfield	2006	Postgraduate	162
Inverell - Tenterfield	2011		27568
Inverell - Tenterfield	2011	Certificate nfd	515
Inverell - Tenterfield	2011	Certificate I and II Level	441
Inverell - Tenterfield	2011	Certificate III and IV Level	5133
Inverell - Tenterfield	2011	Advanced Diploma and Diploma	1642
Inverell - Tenterfield	2011	Bachelor	1928
Inverell - Tenterfield	2011	Graduate Diploma and Graduate Certificate	315
Inverell - Tenterfield	2011	Postgraduate	217
Inverell - Tenterfield	2016		26644
Inverell - Tenterfield	2016	Certificate nfd	740
Inverell - Tenterfield	2016	Certificate I and II Level	493
Inverell - Tenterfield	2016	Certificate III and IV Level	5661
Inverell - Tenterfield	2016	Advanced Diploma and Diploma	2054
Inverell - Tenterfield	2016	Bachelor	2167
Inverell - Tenterfield	2016	Graduate Diploma and Graduate Certificate	301
Inverell - Tenterfield	2016	Postgraduate	285
Moree - Narrabri	2006		20483
Moree - Narrabri	2006	Certificate nfd	303
Moree - Narrabri	2006	Certificate I and II Level	308
Moree - Narrabri	2006	Certificate III and IV Level	2742
Moree - Narrabri	2006	Advanced Diploma and Diploma	954
Moree - Narrabri	2006	Bachelor	1312
Moree - Narrabri	2006	Graduate Diploma and Graduate Certificate	148
Moree - Narrabri	2006	Postgraduate	146
Moree - Narrabri	2011		19081
Moree - Narrabri	2011	Certificate nfd	298
Moree - Narrabri	2011	Certificate I and II Level	277
Moree - Narrabri	2011	Certificate III and IV Level	3152
Moree - Narrabri	2011	Advanced Diploma and Diploma	1097
Moree - Narrabri	2011	Bachelor	1424
Moree - Narrabri	2011	Graduate Diploma and Graduate Certificate	167
Moree - Narrabri	2011	Postgraduate	190
Moree - Narrabri	2016		18341
Moree - Narrabri	2016	Certificate nfd	378
Moree - Narrabri	2016	Certificate I and II Level	265
Moree - Narrabri	2016	Certificate III and IV Level	3317
Moree - Narrabri	2016	Advanced Diploma and Diploma	1256
Moree - Narrabri	2016	Bachelor	1620
Moree - Narrabri	2016	Graduate Diploma and Graduate Certificate	208
Moree - Narrabri	2016	Postgraduate	237
Tamworth - Gunnedah	2006		54411
Tamworth - Gunnedah	2006	Certificate nfd	1005
Tamworth - Gunnedah	2006	Certificate I and II Level	1040
Tamworth - Gunnedah	2006	Certificate III and IV Level	9340
Tamworth - Gunnedah	2006	Advanced Diploma and Diploma	3241
Tamworth - Gunnedah	2006	Bachelor	3792
Tamworth - Gunnedah	2006	Graduate Diploma and Graduate Certificate	573
Tamworth - Gunnedah	2006	Postgraduate	462
Tamworth - Gunnedah	2011		53591
Tamworth - Gunnedah	2011	Certificate nfd	1079
Tamworth - Gunnedah	2011	Certificate I and II Level	1102
Tamworth - Gunnedah	2011	Certificate III and IV Level	11359
Tamworth - Gunnedah	2011	Advanced Diploma and Diploma	3800
Tamworth - Gunnedah	2011	Bachelor	4592
Tamworth - Gunnedah	2011	Graduate Diploma and Graduate Certificate	646
Tamworth - Gunnedah	2011	Postgraduate	635
Tamworth - Gunnedah	2016		53192
Tamworth - Gunnedah	2016	Certificate nfd	1518
Tamworth - Gunnedah	2016	Certificate I and II Level	1045
Tamworth - Gunnedah	2016	Certificate III and IV Level	12528
Tamworth - Gunnedah	2016	Advanced Diploma and Diploma	4792
Tamworth - Gunnedah	2016	Bachelor	5609
Tamworth - Gunnedah	2016	Graduate Diploma and Graduate Certificate	794
Tamworth - Gunnedah	2016	Postgraduate	1018
Lake Macquarie - East	2006		77119
Lake Macquarie - East	2006	Certificate nfd	2029
Lake Macquarie - East	2006	Certificate I and II Level	1242
Lake Macquarie - East	2006	Certificate III and IV Level	17156
Lake Macquarie - East	2006	Advanced Diploma and Diploma	6555
Lake Macquarie - East	2006	Bachelor	8069
Lake Macquarie - East	2006	Graduate Diploma and Graduate Certificate	1076
Lake Macquarie - East	2006	Postgraduate	1445
Lake Macquarie - East	2011		73644
Lake Macquarie - East	2011	Certificate nfd	1927
Lake Macquarie - East	2011	Certificate I and II Level	1275
Lake Macquarie - East	2011	Certificate III and IV Level	19003
Lake Macquarie - East	2011	Advanced Diploma and Diploma	7609
Lake Macquarie - East	2011	Bachelor	10063
Lake Macquarie - East	2011	Graduate Diploma and Graduate Certificate	1279
Lake Macquarie - East	2011	Postgraduate	2066
Lake Macquarie - East	2016		69975
Lake Macquarie - East	2016	Certificate nfd	2578
Lake Macquarie - East	2016	Certificate I and II Level	1287
Lake Macquarie - East	2016	Certificate III and IV Level	20619
Lake Macquarie - East	2016	Advanced Diploma and Diploma	8864
Lake Macquarie - East	2016	Bachelor	12203
Lake Macquarie - East	2016	Graduate Diploma and Graduate Certificate	1639
Lake Macquarie - East	2016	Postgraduate	2849
Lake Macquarie - West	2006		46517
Lake Macquarie - West	2006	Certificate nfd	1130
Lake Macquarie - West	2006	Certificate I and II Level	785
Lake Macquarie - West	2006	Certificate III and IV Level	10280
Lake Macquarie - West	2006	Advanced Diploma and Diploma	3445
Lake Macquarie - West	2006	Bachelor	3590
Lake Macquarie - West	2006	Graduate Diploma and Graduate Certificate	456
Lake Macquarie - West	2006	Postgraduate	750
Lake Macquarie - West	2011		45420
Lake Macquarie - West	2011	Certificate nfd	1127
Lake Macquarie - West	2011	Certificate I and II Level	826
Lake Macquarie - West	2011	Certificate III and IV Level	12126
Lake Macquarie - West	2011	Advanced Diploma and Diploma	4246
Lake Macquarie - West	2011	Bachelor	4566
Lake Macquarie - West	2011	Graduate Diploma and Graduate Certificate	596
Lake Macquarie - West	2011	Postgraduate	1099
Lake Macquarie - West	2016		45252
Lake Macquarie - West	2016	Certificate nfd	1712
Lake Macquarie - West	2016	Certificate I and II Level	822
Lake Macquarie - West	2016	Certificate III and IV Level	13947
Lake Macquarie - West	2016	Advanced Diploma and Diploma	5428
Lake Macquarie - West	2016	Bachelor	5719
Lake Macquarie - West	2016	Graduate Diploma and Graduate Certificate	793
Lake Macquarie - West	2016	Postgraduate	1532
Newcastle	2006		98255
Newcastle	2006	Certificate nfd	2230
Newcastle	2006	Certificate I and II Level	1648
Newcastle	2006	Certificate III and IV Level	18798
Newcastle	2006	Advanced Diploma and Diploma	8300
Newcastle	2006	Bachelor	14465
Newcastle	2006	Graduate Diploma and Graduate Certificate	1548
Newcastle	2006	Postgraduate	3071
Newcastle	2011		95640
Newcastle	2011	Certificate nfd	2111
Newcastle	2011	Certificate I and II Level	1716
Newcastle	2011	Certificate III and IV Level	21576
Newcastle	2011	Advanced Diploma and Diploma	9866
Newcastle	2011	Bachelor	18278
Newcastle	2011	Graduate Diploma and Graduate Certificate	1982
Newcastle	2011	Postgraduate	4568
Newcastle	2016		92705
Newcastle	2016	Certificate nfd	2834
Newcastle	2016	Certificate I and II Level	1655
Newcastle	2016	Certificate III and IV Level	23691
Newcastle	2016	Advanced Diploma and Diploma	11800
Newcastle	2016	Bachelor	21898
Newcastle	2016	Graduate Diploma and Graduate Certificate	2563
Newcastle	2016	Postgraduate	6738
Richmond Valley - Coastal	2006		48026
Richmond Valley - Coastal	2006	Certificate nfd	1071
Richmond Valley - Coastal	2006	Certificate I and II Level	801
Richmond Valley - Coastal	2006	Certificate III and IV Level	9144
Richmond Valley - Coastal	2006	Advanced Diploma and Diploma	4546
Richmond Valley - Coastal	2006	Bachelor	6538
Richmond Valley - Coastal	2006	Graduate Diploma and Graduate Certificate	911
Richmond Valley - Coastal	2006	Postgraduate	1099
Richmond Valley - Coastal	2011		45032
Richmond Valley - Coastal	2011	Certificate nfd	1051
Richmond Valley - Coastal	2011	Certificate I and II Level	820
Richmond Valley - Coastal	2011	Certificate III and IV Level	10396
Richmond Valley - Coastal	2011	Advanced Diploma and Diploma	5313
Richmond Valley - Coastal	2011	Bachelor	7965
Richmond Valley - Coastal	2011	Graduate Diploma and Graduate Certificate	1119
Richmond Valley - Coastal	2011	Postgraduate	1534
Richmond Valley - Coastal	2016		44981
Richmond Valley - Coastal	2016	Certificate nfd	1651
Richmond Valley - Coastal	2016	Certificate I and II Level	722
Richmond Valley - Coastal	2016	Certificate III and IV Level	11378
Richmond Valley - Coastal	2016	Advanced Diploma and Diploma	6383
Richmond Valley - Coastal	2016	Bachelor	9551
Richmond Valley - Coastal	2016	Graduate Diploma and Graduate Certificate	1380
Richmond Valley - Coastal	2016	Postgraduate	2234
Richmond Valley - Hinterland	2006		48886
Richmond Valley - Hinterland	2006	Certificate nfd	950
Richmond Valley - Hinterland	2006	Certificate I and II Level	879
Richmond Valley - Hinterland	2006	Certificate III and IV Level	8231
Richmond Valley - Hinterland	2006	Advanced Diploma and Diploma	3099
Richmond Valley - Hinterland	2006	Bachelor	4424
Richmond Valley - Hinterland	2006	Graduate Diploma and Graduate Certificate	709
Richmond Valley - Hinterland	2006	Postgraduate	695
Richmond Valley - Hinterland	2011		46765
Richmond Valley - Hinterland	2011	Certificate nfd	999
Richmond Valley - Hinterland	2011	Certificate I and II Level	978
Richmond Valley - Hinterland	2011	Certificate III and IV Level	9848
