SA3_NAME16	Year	SameAddress1YearAgo	persons
Armadale	2006	0	8047
Armadale	2006	1	38713
Armadale	2011		4489
Armadale	2011	0	10540
Armadale	2011	1	47268
Armadale	2016		7677
Armadale	2016	0	12616
Armadale	2016	1	59309
Belmont - Victoria Park	2006		5599
Belmont - Victoria Park	2006	0	11169
Belmont - Victoria Park	2006	1	38013
Belmont - Victoria Park	2011		5728
Belmont - Victoria Park	2011	0	12486
Belmont - Victoria Park	2011	1	45590
Belmont - Victoria Park	2016		9047
Belmont - Victoria Park	2016	0	14321
Belmont - Victoria Park	2016	1	47350
Canning	2006		5226
Canning	2006	0	14437
Canning	2006	1	60760
Canning	2011		5353
Canning	2011	0	14525
Canning	2011	1	68886
Canning	2016		7463
Canning	2016	0	16836
Canning	2016	1	69298
Gosnells	2006		6952
Gosnells	2006	0	15354
Gosnells	2006	1	69276
Gosnells	2011		8363
Gosnells	2011	0	15172
Gosnells	2011	1	83049
Gosnells	2016		10583
Gosnells	2016	0	16937
Gosnells	2016	1	90553
Kalamunda	2006		3005
Kalamunda	2006	0	7227
Kalamunda	2006	1	39302
Kalamunda	2011		3187
Kalamunda	2011	0	6484
Kalamunda	2011	1	43892
Kalamunda	2016		4875
Kalamunda	2016	0	6360
Kalamunda	2016	1	46214
Serpentine - Jarrahdale	2006		749
Serpentine - Jarrahdale	2006	0	1784
Serpentine - Jarrahdale	2006	1	10528
Serpentine - Jarrahdale	2011		1201
Serpentine - Jarrahdale	2011	0	2935
Serpentine - Jarrahdale	2011	1	13669
Serpentine - Jarrahdale	2016		2726
Serpentine - Jarrahdale	2016	0	4394
Serpentine - Jarrahdale	2016	1	19753
South Perth	2006		3342
South Perth	2006	0	7975
South Perth	2006	1	27128
South Perth	2011		2962
South Perth	2011	0	8314
South Perth	2011	1	29533
South Perth	2016		4090
South Perth	2016	0	7835
South Perth	2016	1	30117
Cockburn	2006		5296
Cockburn	2006	0	11928
Cockburn	2006	1	54831
Cockburn	2011		5038
Cockburn	2011	0	13259
Cockburn	2011	1	69118
Cockburn	2016		9322
Cockburn	2016	0	15706
Cockburn	2016	1	77000
Fremantle	2006		2694
Fremantle	2006	0	5735
Fremantle	2006	1	23232
Fremantle	2011		2267
Fremantle	2011	0	5532
Fremantle	2011	1	25827
Fremantle	2016		4267
Fremantle	2016	0	5706
Fremantle	2016	1	26632
Kwinana	2006		3044
Kwinana	2006	0	4256
Kwinana	2006	1	15898
Kwinana	2011		3190
Kwinana	2011	0	5021
Kwinana	2011	1	21016
Kwinana	2016		4970
Kwinana	2016	0	6991
Kwinana	2016	1	26957
Melville	2006		5261
Melville	2006	0	14368
Melville	2006	1	75963
Melville	2011		4598
Melville	2011	0	13390
Melville	2011	1	80382
Melville	2016		7657
Melville	2016	0	13422
Melville	2016	1	79598
Rockingham	2006		6941
Rockingham	2006	0	17799
Rockingham	2006	1	59566
Rockingham	2011		7051
Rockingham	2011	0	19179
Rockingham	2011	1	77875
Rockingham	2016		13298
Rockingham	2016	0	20455
Rockingham	2016	1	91361
Albany	2006		3612
Albany	2006	0	9696
Albany	2006	1	39284
Albany	2011		3200
Albany	2011	0	8135
Albany	2011	1	44022
Albany	2016		6496
Albany	2016	0	8046
Albany	2016	1	44631
Wheat Belt - North	2006		3724
Wheat Belt - North	2006	0	8187
Wheat Belt - North	2006	1	38500
Wheat Belt - North	2011		3971
Wheat Belt - North	2011	0	7094
Wheat Belt - North	2011	1	42308
Wheat Belt - North	2016		6633
Wheat Belt - North	2016	0	6726
Wheat Belt - North	2016	1	42576
Wheat Belt - South	2006		1167
Wheat Belt - South	2006	0	3299
Wheat Belt - South	2006	1	15384
Wheat Belt - South	2011		1333
Wheat Belt - South	2011	0	2949
Wheat Belt - South	2011	1	16428
Wheat Belt - South	2016		2470
Wheat Belt - South	2016	0	2488
Wheat Belt - South	2016	1	15287
Kimberley	2006		4464
Kimberley	2006	0	6114
Kimberley	2006	1	18719
Kimberley	2011		5212
Kimberley	2011	0	6842
Kimberley	2011	1	22739
Kimberley	2016		4679
Kimberley	2016	0	6879
Kimberley	2016	1	22806
East Pilbara	2006		4500
East Pilbara	2006	0	4543
East Pilbara	2006	1	9459
East Pilbara	2011		5696
East Pilbara	2011	0	7387
East Pilbara	2011	1	13908
East Pilbara	2016		4658
East Pilbara	2016	0	6175
East Pilbara	2016	1	14222
West Pilbara	2006		3448
West Pilbara	2006	0	5585
West Pilbara	2006	1	13468
West Pilbara	2011		6635
West Pilbara	2011	0	8383
West Pilbara	2011	1	17881
West Pilbara	2016		5663
West Pilbara	2016	0	8649
West Pilbara	2016	1	20185
Esperance	2006		1040
Esperance	2006	0	2990
Esperance	2006	1	10884
Esperance	2011		1161
Esperance	2011	0	2812
Esperance	2011	1	11636
Esperance	2016		2135
Esperance	2016	0	2158
Esperance	2016	1	11678
Gascoyne	2006		929
Gascoyne	2006	0	1899
Gascoyne	2006	1	6063
Gascoyne	2011		1022
Gascoyne	2011	0	1588
Gascoyne	2011	1	6679
Gascoyne	2016		1424
Gascoyne	2016	0	1535
Gascoyne	2016	1	6526
Goldfields	2006		4709
Goldfields	2006	0	9404
Goldfields	2006	1	22864
Goldfields	2011		5701
Goldfields	2011	0	8695
Goldfields	2011	1	27415
Goldfields	2016		5428
Goldfields	2016	0	6933
Goldfields	2016	1	26736
Mid West	2006		4615
Mid West	2006	0	9435
Mid West	2006	1	34492
Mid West	2011		4089
Mid West	2011	0	9548
Mid West	2011	1	40020
Mid West	2016		6664
Mid West	2016	0	7838
Mid West	2016	1	39517
Migratory - Offshore - Shipping (WA)	2006		42
Migratory - Offshore - Shipping (WA)	2006	0	76
Migratory - Offshore - Shipping (WA)	2006	1	221
Migratory - Offshore - Shipping (WA)	2011		76
Migratory - Offshore - Shipping (WA)	2011	0	72
Migratory - Offshore - Shipping (WA)	2011	1	269
Migratory - Offshore - Shipping (WA)	2016		78
Migratory - Offshore - Shipping (WA)	2016	0	84
Migratory - Offshore - Shipping (WA)	2016	1	272
No usual address (WA)	2006		831
No usual address (WA)	2006	0	4172
No usual address (WA)	2006	1	983
No usual address (WA)	2011		1433
No usual address (WA)	2011	0	4649
No usual address (WA)	2011	1	1217
No usual address (WA)	2016		1666
No usual address (WA)	2016	0	3036
No usual address (WA)	2016	1	1248
Brighton	2006		1316
Brighton	2006	0	2057
Brighton	2006	1	11312
Brighton	2011		1120
Brighton	2011	0	1909
Brighton	2011	1	12986
Brighton	2016		1713
Brighton	2016	0	2035
Brighton	2016	1	13324
Hobart - North East	2006		2970
Hobart - North East	2006	0	5886
Hobart - North East	2006	1	38293
Hobart - North East	2011		2846
Hobart - North East	2011	0	6026
Hobart - North East	2011	1	40770
Hobart - North East	2016		4770
Hobart - North East	2016	0	6105
Hobart - North East	2016	1	41731
Hobart - North West	2006		3483
Hobart - North West	2006	0	6723
Hobart - North West	2006	1	39750
Hobart - North West	2011		2677
Hobart - North West	2011	0	6969
Hobart - North West	2011	1	41604
Hobart - North West	2016		5303
Hobart - North West	2016	0	6828
Hobart - North West	2016	1	41023
Hobart - South and West	2006		1265
Hobart - South and West	2006	0	4232
Hobart - South and West	2006	1	22720
Hobart - South and West	2011		1222
Hobart - South and West	2011	0	4275
Hobart - South and West	2011	1	25595
Hobart - South and West	2016		2497
Hobart - South and West	2016	0	4204
Hobart - South and West	2016	1	26178
Hobart Inner	2006		3237
Hobart Inner	2006	0	9439
Hobart Inner	2006	1	35022
Hobart Inner	2011		2751
Hobart Inner	2011	0	9157
Hobart Inner	2011	1	36896
Hobart Inner	2016		4587
Hobart Inner	2016	0	9339
Hobart Inner	2016	1	36632
Sorell - Dodges Ferry	2006		733
Sorell - Dodges Ferry	2006	0	1936
Sorell - Dodges Ferry	2006	1	11181
Sorell - Dodges Ferry	2011		781
Sorell - Dodges Ferry	2011	0	2036
Sorell - Dodges Ferry	2011	1	12032
Sorell - Dodges Ferry	2016		1500
Sorell - Dodges Ferry	2016	0	1945
Sorell - Dodges Ferry	2016	1	12638
Launceston	2006		4390
Launceston	2006	0	12263
Launceston	2006	1	59086
Launceston	2011		3746
Launceston	2011	0	11891
Launceston	2011	1	63410
Launceston	2016		7966
Launceston	2016	0	11835
Launceston	2016	1	61115
Meander Valley - West Tamar	2006		1372
Meander Valley - West Tamar	2006	0	2547
Meander Valley - West Tamar	2006	1	17982
Meander Valley - West Tamar	2011		1009
Meander Valley - West Tamar	2011	0	2422
Meander Valley - West Tamar	2011	1	18571
Meander Valley - West Tamar	2016		2020
Meander Valley - West Tamar	2016	0	2387
Meander Valley - West Tamar	2016	1	18041
North East	2006		2102
North East	2006	0	4403
North East	2006	1	29777
North East	2011		1765
North East	2011	0	4247
North East	2011	1	30499
North East	2016		3668
North East	2016	0	4138
North East	2016	1	29312
Central Highlands (Tas.)	2006		717
Central Highlands (Tas.)	2006	0	1210
Central Highlands (Tas.)	2006	1	8922
Central Highlands (Tas.)	2011		692
Central Highlands (Tas.)	2011	0	1031
Central Highlands (Tas.)	2011	1	9615
Central Highlands (Tas.)	2016		1066
Central Highlands (Tas.)	2016	0	947
Central Highlands (Tas.)	2016	1	9211
Huon - Bruny Island	2006		921
Huon - Bruny Island	2006	0	2146
Huon - Bruny Island	2006	1	13552
Huon - Bruny Island	2011		853
Huon - Bruny Island	2011	0	2339
Huon - Bruny Island	2011	1	14747
Huon - Bruny Island	2016		1665
Huon - Bruny Island	2016	0	2274
Huon - Bruny Island	2016	1	15205
South East Coast	2006		431
South East Coast	2006	0	922
South East Coast	2006	1	5075
South East Coast	2011		325
South East Coast	2011	0	714
South East Coast	2011	1	5480
South East Coast	2016		774
South East Coast	2016	0	752
South East Coast	2016	1	5220
Burnie - Ulverstone	2006		2431
Burnie - Ulverstone	2006	0	6372
Burnie - Ulverstone	2006	1	38282
Burnie - Ulverstone	2011		2447
Burnie - Ulverstone	2011	0	6167
Burnie - Ulverstone	2011	1	39352
Burnie - Ulverstone	2016		4246
Burnie - Ulverstone	2016	0	5678
Burnie - Ulverstone	2016	1	37606
Devonport	2006		2011
Devonport	2006	0	5691
Devonport	2006	1	33117
Devonport	2011		2035
Devonport	2011	0	5629
Devonport	2011	1	35559
Devonport	2016		4038
Devonport	2016	0	5560
Devonport	2016	1	34656
West Coast	2006		905
West Coast	2006	0	2758
West Coast	2006	1	14557
West Coast	2011		1026
West Coast	2011	0	2346
West Coast	2011	1	14585
West Coast	2016		1648
West Coast	2016	0	2231
West Coast	2016	1	13359
Migratory - Offshore - Shipping (Tas.)	2006		10
Migratory - Offshore - Shipping (Tas.)	2006	0	51
Migratory - Offshore - Shipping (Tas.)	2006	1	28
Migratory - Offshore - Shipping (Tas.)	2011		7
Migratory - Offshore - Shipping (Tas.)	2011	0	40
Migratory - Offshore - Shipping (Tas.)	2011	1	66
Migratory - Offshore - Shipping (Tas.)	2016		-1
Migratory - Offshore - Shipping (Tas.)	2016	0	22
Migratory - Offshore - Shipping (Tas.)	2016	1	47
No usual address (Tas.)	2006		96
No usual address (Tas.)	2006	0	627
No usual address (Tas.)	2006	1	149
No usual address (Tas.)	2011		181
No usual address (Tas.)	2011	0	691
No usual address (Tas.)	2011	1	200
No usual address (Tas.)	2016		196
No usual address (Tas.)	2016	0	540
No usual address (Tas.)	2016	1	176
Darwin City	2006		2674
Darwin City	2006	0	5579
Darwin City	2006	1	11187
Darwin City	2011		3171
Darwin City	2011	0	6293
Darwin City	2011	1	13307
Darwin City	2016		3972
Darwin City	2016	0	7350
Darwin City	2016	1	14514
Darwin Suburbs	2006		5197
Darwin Suburbs	2006	0	9424
Darwin Suburbs	2006	1	33104
Darwin Suburbs	2011		6911
Darwin Suburbs	2011	0	9248
Darwin Suburbs	2011	1	35414
Darwin Suburbs	2016		7302
Darwin Suburbs	2016	0	10595
Darwin Suburbs	2016	1	35865
Litchfield	2006		1912
Litchfield	2006	0	2404
Litchfield	2006	1	10871
Litchfield	2011		2592
Litchfield	2011	0	2619
Litchfield	2011	1	13410
Litchfield	2016		5022
Litchfield	2016	0	3158
Litchfield	2016	1	15348
Palmerston	2006		3346
Palmerston	2006	0	5978
Palmerston	2006	1	14315
Palmerston	2011		2958
Palmerston	2011	0	6308
Palmerston	2011	1	18352
Palmerston	2016		4228
Palmerston	2016	0	8270
Palmerston	2016	1	21197
Alice Springs	2006		3875
Alice Springs	2006	0	6946
Alice Springs	2006	1	24519
Alice Springs	2011		3987
Alice Springs	2011	0	6796
Alice Springs	2011	1	25282
Alice Springs	2016		5789
Alice Springs	2016	0	5955
Alice Springs	2016	1	24333
Barkly	2006		910
Barkly	2006	0	857
Barkly	2006	1	3623
Barkly	2011		760
Barkly	2011	0	824
Barkly	2011	1	4137
Barkly	2016		651
Barkly	2016	0	837
Barkly	2016	1	4048
Daly - Tiwi - West Arnhem	2006		1374
Daly - Tiwi - West Arnhem	2006	0	1519
Daly - Tiwi - West Arnhem	2006	1	10921
Daly - Tiwi - West Arnhem	2011		953
Daly - Tiwi - West Arnhem	2011	0	1793
Daly - Tiwi - West Arnhem	2011	1	13004
Daly - Tiwi - West Arnhem	2016		1881
Daly - Tiwi - West Arnhem	2016	0	1415
Daly - Tiwi - West Arnhem	2016	1	12809
East Arnhem	2006		1114
East Arnhem	2006	0	1908
East Arnhem	2006	1	10225
East Arnhem	2011		771
East Arnhem	2011	0	1866
East Arnhem	2011	1	11382
East Arnhem	2016		1160
East Arnhem	2016	0	1338
East Arnhem	2016	1	10516
Katherine	2006		2231
Katherine	2006	0	3045
Katherine	2006	1	11837
Katherine	2011		1772
Katherine	2011	0	2786
Katherine	2011	1	13264
Katherine	2016		3200
Katherine	2016	0	2692
Katherine	2016	1	12818
Migratory - Offshore - Shipping (NT)	2006		15
Migratory - Offshore - Shipping (NT)	2006	0	22
Migratory - Offshore - Shipping (NT)	2006	1	57
Migratory - Offshore - Shipping (NT)	2011		18
Migratory - Offshore - Shipping (NT)	2011	0	21
Migratory - Offshore - Shipping (NT)	2011	1	68
Migratory - Offshore - Shipping (NT)	2016		11
Migratory - Offshore - Shipping (NT)	2016	0	7
Migratory - Offshore - Shipping (NT)	2016	1	52
No usual address (NT)	2006		335
No usual address (NT)	2006	0	1234
No usual address (NT)	2006	1	332
No usual address (NT)	2011		270
No usual address (NT)	2011	0	1255
No usual address (NT)	2011	1	345
No usual address (NT)	2016		665
No usual address (NT)	2016	0	1185
No usual address (NT)	2016	1	639
Belconnen	2006		4494
Belconnen	2006	0	12617
Belconnen	2006	1	67274
Belconnen	2011		5524
Belconnen	2011	0	13907
Belconnen	2011	1	73034
Belconnen	2016		8215
Belconnen	2016	0	14575
Belconnen	2016	1	73259
Canberra East	2006		114
Canberra East	2006	0	203
Canberra East	2006	1	790
Canberra East	2011		419
Canberra East	2011	0	164
Canberra East	2011	1	882
Canberra East	2016		644
Canberra East	2016	0	154
Canberra East	2016	1	780
Gungahlin	2006		2049
Gungahlin	2006	0	6207
Gungahlin	2006	1	23401
Gungahlin	2011		2257
Gungahlin	2011	0	11326
Gungahlin	2011	1	33720
Gungahlin	2016		5707
Gungahlin	2016	0	13145
Gungahlin	2016	1	52290
North Canberra	2006		3318
North Canberra	2006	0	10596
North Canberra	2006	1	28035
North Canberra	2011		3532
North Canberra	2011	0	11787
North Canberra	2011	1	32709
North Canberra	2016		5486
North Canberra	2016	0	13728
North Canberra	2016	1	33788
South Canberra	2006		1675
South Canberra	2006	0	4884
South Canberra	2006	1	16168
South Canberra	2011		1455
South Canberra	2011	0	5149
South Canberra	2011	1	17588
South Canberra	2016		3034
South Canberra	2016	0	5729
South Canberra	2016	1	18244
Tuggeranong	2006		4389
Tuggeranong	2006	0	11064
Tuggeranong	2006	1	71662
Tuggeranong	2011		3639
Tuggeranong	2011	0	10354
Tuggeranong	2011	1	72915
Tuggeranong	2016		6742
Tuggeranong	2016	0	9192
Tuggeranong	2016	1	69220
Weston Creek	2006		944
Weston Creek	2006	0	3022
Weston Creek	2006	1	18094
Weston Creek	2011		968
Weston Creek	2011	0	2714
Weston Creek	2011	1	19076
Weston Creek	2016		2088
Weston Creek	2016	0	2724
Weston Creek	2016	1	18176
Woden Valley	2006		1972
Woden Valley	2006	0	5100
Woden Valley	2006	1	24916
Woden Valley	2011		1325
Woden Valley	2011	0	5460
Woden Valley	2011	1	26172
Woden Valley	2016		3075
Woden Valley	2016	0	5577
Woden Valley	2016	1	26108
Molonglo	2006		0
Molonglo	2006	0	0
Molonglo	2006	1	0
Molonglo	2011		2
Molonglo	2011	0	3
Molonglo	2011	1	5
Molonglo	2016		455
Molonglo	2016	0	1997
Molonglo	2016	1	2126
Urriarra - Namadgi	2006		8
Urriarra - Namadgi	2006	0	51
Urriarra - Namadgi	2006	1	273
Urriarra - Namadgi	2011		22
Urriarra - Namadgi	2011	0	97
Urriarra - Namadgi	2011	1	377
Urriarra - Namadgi	2016		66
Urriarra - Namadgi	2016	0	34
Urriarra - Namadgi	2016	1	499
Migratory - Offshore - Shipping (ACT)	2006		0
Migratory - Offshore - Shipping (ACT)	2006	0	0
Migratory - Offshore - Shipping (ACT)	2006	1	0
Migratory - Offshore - Shipping (ACT)	2011		0
Migratory - Offshore - Shipping (ACT)	2011	0	0
Migratory - Offshore - Shipping (ACT)	2011	1	0
Migratory - Offshore - Shipping (ACT)	2016		0
Migratory - Offshore - Shipping (ACT)	2016	0	0
Migratory - Offshore - Shipping (ACT)	2016	1	0
No usual address (ACT)	2006		86
No usual address (ACT)	2006	0	519
No usual address (ACT)	2006	1	104
No usual address (ACT)	2011		67
No usual address (ACT)	2011	0	449
No usual address (ACT)	2011	1	114
No usual address (ACT)	2016		121
No usual address (ACT)	2016	0	319
No usual address (ACT)	2016	1	98
Christmas Island	2006		128
Christmas Island	2006	0	167
Christmas Island	2006	1	1052
Christmas Island	2011		844
Christmas Island	2011	0	224
Christmas Island	2011	1	1004
Christmas Island	2016		531
Christmas Island	2016	0	200
Christmas Island	2016	1	1112
Cocos (Keeling) Islands	2006		29
Cocos (Keeling) Islands	2006	0	58
Cocos (Keeling) Islands	2006	1	486
Cocos (Keeling) Islands	2011		23
Cocos (Keeling) Islands	2011	0	40
Cocos (Keeling) Islands	2011	1	486
Cocos (Keeling) Islands	2016		53
Cocos (Keeling) Islands	2016	0	38
Cocos (Keeling) Islands	2016	1	453
Jervis Bay	2006		26
Jervis Bay	2006	0	109
Jervis Bay	2006	1	239
Jervis Bay	2011		23
Jervis Bay	2011	0	92
Jervis Bay	2011	1	262
Jervis Bay	2016		77
Jervis Bay	2016	0	98
Jervis Bay	2016	1	216
Norfolk Island	2006		0
Norfolk Island	2006	0	0
Norfolk Island	2006	1	0
Norfolk Island	2011		0
Norfolk Island	2011	0	0
Norfolk Island	2011	1	0
Norfolk Island	2016		138
Norfolk Island	2016	0	214
Norfolk Island	2016	1	1396
Migratory - Offshore - Shipping (OT)	2006		0
Migratory - Offshore - Shipping (OT)	2006	0	0
Migratory - Offshore - Shipping (OT)	2006	1	0
Migratory - Offshore - Shipping (OT)	2011		0
Migratory - Offshore - Shipping (OT)	2011	0	0
Migratory - Offshore - Shipping (OT)	2011	1	0
Migratory - Offshore - Shipping (OT)	2016		-1
Migratory - Offshore - Shipping (OT)	2016	0	3
Migratory - Offshore - Shipping (OT)	2016	1	4
No usual address (OT)	2006		6
No usual address (OT)	2006	0	14
No usual address (OT)	2006	1	5
No usual address (OT)	2011		-2
No usual address (OT)	2011	0	25
No usual address (OT)	2011	1	3
No usual address (OT)	2016		6
No usual address (OT)	2016	0	28
No usual address (OT)	2016	1	21
