SA3_NAME16	Year	SameAddress5YearsAgo	Sex	persons
Kenmore - Brookfield - Moggill	2011	0	M	7804
Kenmore - Brookfield - Moggill	2011	1	F	12162
Kenmore - Brookfield - Moggill	2011	1	M	11570
Kenmore - Brookfield - Moggill	2016		F	2005
Kenmore - Brookfield - Moggill	2016		M	2034
Kenmore - Brookfield - Moggill	2016	0	F	8384
Kenmore - Brookfield - Moggill	2016	0	M	7951
Kenmore - Brookfield - Moggill	2016	1	F	12736
Kenmore - Brookfield - Moggill	2016	1	M	12259
Sherwood - Indooroopilly	2006		F	2248
Sherwood - Indooroopilly	2006		M	2482
Sherwood - Indooroopilly	2006	0	F	12215
Sherwood - Indooroopilly	2006	0	M	11474
Sherwood - Indooroopilly	2006	1	F	8672
Sherwood - Indooroopilly	2006	1	M	7619
Sherwood - Indooroopilly	2011		F	2338
Sherwood - Indooroopilly	2011		M	2477
Sherwood - Indooroopilly	2011	0	F	12649
Sherwood - Indooroopilly	2011	0	M	12251
Sherwood - Indooroopilly	2011	1	F	9176
Sherwood - Indooroopilly	2011	1	M	8405
Sherwood - Indooroopilly	2016		F	2533
Sherwood - Indooroopilly	2016		M	2458
Sherwood - Indooroopilly	2016	0	F	14392
Sherwood - Indooroopilly	2016	0	M	13598
Sherwood - Indooroopilly	2016	1	F	9376
Sherwood - Indooroopilly	2016	1	M	8720
The Gap - Enoggera	2006		F	2597
The Gap - Enoggera	2006		M	2761
The Gap - Enoggera	2006	0	F	8969
The Gap - Enoggera	2006	0	M	8410
The Gap - Enoggera	2006	1	F	11253
The Gap - Enoggera	2006	1	M	10311
The Gap - Enoggera	2011		F	2276
The Gap - Enoggera	2011		M	2618
The Gap - Enoggera	2011	0	F	9054
The Gap - Enoggera	2011	0	M	9016
The Gap - Enoggera	2011	1	F	12731
The Gap - Enoggera	2011	1	M	11674
The Gap - Enoggera	2016		F	2767
The Gap - Enoggera	2016		M	2747
The Gap - Enoggera	2016	0	F	9789
The Gap - Enoggera	2016	0	M	9684
The Gap - Enoggera	2016	1	F	13013
The Gap - Enoggera	2016	1	M	12010
Brisbane Inner	2006		F	4474
Brisbane Inner	2006		M	6024
Brisbane Inner	2006	0	F	14390
Brisbane Inner	2006	0	M	14926
Brisbane Inner	2006	1	F	5916
Brisbane Inner	2006	1	M	5814
Brisbane Inner	2011		F	3725
Brisbane Inner	2011		M	5063
Brisbane Inner	2011	0	F	16563
Brisbane Inner	2011	0	M	17620
Brisbane Inner	2011	1	F	7223
Brisbane Inner	2011	1	M	7391
Brisbane Inner	2016		F	4521
Brisbane Inner	2016		M	5049
Brisbane Inner	2016	0	F	20355
Brisbane Inner	2016	0	M	21317
Brisbane Inner	2016	1	F	8090
Brisbane Inner	2016	1	M	8250
Brisbane Inner - East	2006		F	2269
Brisbane Inner - East	2006		M	2613
Brisbane Inner - East	2006	0	F	8544
Brisbane Inner - East	2006	0	M	8154
Brisbane Inner - East	2006	1	F	6245
Brisbane Inner - East	2006	1	M	5876
Brisbane Inner - East	2011		F	2159
Brisbane Inner - East	2011		M	2606
Brisbane Inner - East	2011	0	F	9281
Brisbane Inner - East	2011	0	M	9135
Brisbane Inner - East	2011	1	F	7299
Brisbane Inner - East	2011	1	M	7095
Brisbane Inner - East	2016		F	2629
Brisbane Inner - East	2016		M	2639
Brisbane Inner - East	2016	0	F	10377
Brisbane Inner - East	2016	0	M	10011
Brisbane Inner - East	2016	1	F	7610
Brisbane Inner - East	2016	1	M	7330
Brisbane Inner - North	2006		F	4683
Brisbane Inner - North	2006		M	5177
Brisbane Inner - North	2006	0	F	17612
Brisbane Inner - North	2006	0	M	16087
Brisbane Inner - North	2006	1	F	13358
Brisbane Inner - North	2006	1	M	12261
Brisbane Inner - North	2011		F	3791
Brisbane Inner - North	2011		M	4424
Brisbane Inner - North	2011	0	F	18996
Brisbane Inner - North	2011	0	M	18073
Brisbane Inner - North	2011	1	F	15415
Brisbane Inner - North	2011	1	M	14579
Brisbane Inner - North	2016		F	5362
Brisbane Inner - North	2016		M	5523
Brisbane Inner - North	2016	0	F	22705
Brisbane Inner - North	2016	0	M	22037
Brisbane Inner - North	2016	1	F	15634
Brisbane Inner - North	2016	1	M	14903
Brisbane Inner - West	2006		F	3121
Brisbane Inner - West	2006		M	3511
Brisbane Inner - West	2006	0	F	12957
Brisbane Inner - West	2006	0	M	12140
Brisbane Inner - West	2006	1	F	9894
Brisbane Inner - West	2006	1	M	8971
Brisbane Inner - West	2011		F	2708
Brisbane Inner - West	2011		M	3024
Brisbane Inner - West	2011	0	F	13349
Brisbane Inner - West	2011	0	M	12722
Brisbane Inner - West	2011	1	F	11264
Brisbane Inner - West	2011	1	M	10475
Brisbane Inner - West	2016		F	3037
Brisbane Inner - West	2016		M	3333
Brisbane Inner - West	2016	0	F	13874
Brisbane Inner - West	2016	0	M	13286
Brisbane Inner - West	2016	1	F	11436
Brisbane Inner - West	2016	1	M	10901
Cairns - North	2006		F	2783
Cairns - North	2006		M	2976
Cairns - North	2006	0	F	9967
Cairns - North	2006	0	M	9388
Cairns - North	2006	1	F	7177
Cairns - North	2006	1	M	7189
Cairns - North	2011		F	2865
Cairns - North	2011		M	3142
Cairns - North	2011	0	F	11806
Cairns - North	2011	0	M	10715
Cairns - North	2011	1	F	9387
Cairns - North	2011	1	M	9304
Cairns - North	2016		F	3506
Cairns - North	2016		M	3810
Cairns - North	2016	0	F	12323
Cairns - North	2016	0	M	11206
Cairns - North	2016	1	F	10923
Cairns - North	2016	1	M	10888
Cairns - South	2006		F	7228
Cairns - South	2006		M	8015
Cairns - South	2006	0	F	19640
Cairns - South	2006	0	M	18854
Cairns - South	2006	1	F	15268
Cairns - South	2006	1	M	15400
Cairns - South	2011		F	7599
Cairns - South	2011		M	8388
Cairns - South	2011	0	F	21352
Cairns - South	2011	0	M	19781
Cairns - South	2011	1	F	18699
Cairns - South	2011	1	M	18916
Cairns - South	2016		F	8532
Cairns - South	2016		M	8774
Cairns - South	2016	0	F	21335
Cairns - South	2016	0	M	19871
Cairns - South	2016	1	F	21235
Cairns - South	2016	1	M	21044
Innisfail - Cassowary Coast	2006		F	2164
Innisfail - Cassowary Coast	2006		M	2528
Innisfail - Cassowary Coast	2006	0	F	5795
Innisfail - Cassowary Coast	2006	0	M	5830
Innisfail - Cassowary Coast	2006	1	F	8460
Innisfail - Cassowary Coast	2006	1	M	8924
Innisfail - Cassowary Coast	2011		F	1884
Innisfail - Cassowary Coast	2011		M	2198
Innisfail - Cassowary Coast	2011	0	F	5156
Innisfail - Cassowary Coast	2011	0	M	5296
Innisfail - Cassowary Coast	2011	1	F	9194
Innisfail - Cassowary Coast	2011	1	M	9737
Innisfail - Cassowary Coast	2016		F	2530
Innisfail - Cassowary Coast	2016		M	2817
Innisfail - Cassowary Coast	2016	0	F	5149
Innisfail - Cassowary Coast	2016	0	M	5118
Innisfail - Cassowary Coast	2016	1	F	9209
Innisfail - Cassowary Coast	2016	1	M	9911
Port Douglas - Daintree	2006		F	707
Port Douglas - Daintree	2006		M	886
Port Douglas - Daintree	2006	0	F	2310
Port Douglas - Daintree	2006	0	M	2334
Port Douglas - Daintree	2006	1	F	1853
Port Douglas - Daintree	2006	1	M	2064
Port Douglas - Daintree	2011		F	764
Port Douglas - Daintree	2011		M	982
Port Douglas - Daintree	2011	0	F	2186
Port Douglas - Daintree	2011	0	M	2118
Port Douglas - Daintree	2011	1	F	2306
Port Douglas - Daintree	2011	1	M	2432
Port Douglas - Daintree	2016		F	1099
Port Douglas - Daintree	2016		M	1091
Port Douglas - Daintree	2016	0	F	2337
Port Douglas - Daintree	2016	0	M	2286
Port Douglas - Daintree	2016	1	F	2276
Port Douglas - Daintree	2016	1	M	2517
Tablelands (East) - Kuranda	2006		F	2336
Tablelands (East) - Kuranda	2006		M	2608
Tablelands (East) - Kuranda	2006	0	F	7130
Tablelands (East) - Kuranda	2006	0	M	6645
Tablelands (East) - Kuranda	2006	1	F	8387
Tablelands (East) - Kuranda	2006	1	M	8265
Tablelands (East) - Kuranda	2011		F	2334
Tablelands (East) - Kuranda	2011		M	2638
Tablelands (East) - Kuranda	2011	0	F	7222
Tablelands (East) - Kuranda	2011	0	M	6425
Tablelands (East) - Kuranda	2011	1	F	9810
Tablelands (East) - Kuranda	2011	1	M	9804
Tablelands (East) - Kuranda	2016		F	3036
Tablelands (East) - Kuranda	2016		M	3069
Tablelands (East) - Kuranda	2016	0	F	6933
Tablelands (East) - Kuranda	2016	0	M	6492
Tablelands (East) - Kuranda	2016	1	F	10498
Tablelands (East) - Kuranda	2016	1	M	10366
Darling Downs (West) - Maranoa	2006		F	2669
Darling Downs (West) - Maranoa	2006		M	2945
Darling Downs (West) - Maranoa	2006	0	F	8088
Darling Downs (West) - Maranoa	2006	0	M	8029
Darling Downs (West) - Maranoa	2006	1	F	8986
Darling Downs (West) - Maranoa	2006	1	M	9717
Darling Downs (West) - Maranoa	2011		F	3057
Darling Downs (West) - Maranoa	2011		M	3618
Darling Downs (West) - Maranoa	2011	0	F	7993
Darling Downs (West) - Maranoa	2011	0	M	7962
Darling Downs (West) - Maranoa	2011	1	F	10036
Darling Downs (West) - Maranoa	2011	1	M	10747
Darling Downs (West) - Maranoa	2016		F	3916
Darling Downs (West) - Maranoa	2016		M	4443
Darling Downs (West) - Maranoa	2016	0	F	7689
Darling Downs (West) - Maranoa	2016	0	M	7530
Darling Downs (West) - Maranoa	2016	1	F	9829
Darling Downs (West) - Maranoa	2016	1	M	10654
Darling Downs - East	2006		F	2417
Darling Downs - East	2006		M	2564
Darling Downs - East	2006	0	F	7556
Darling Downs - East	2006	0	M	7347
Darling Downs - East	2006	1	F	8917
Darling Downs - East	2006	1	M	9445
Darling Downs - East	2011		F	2779
Darling Downs - East	2011		M	3053
Darling Downs - East	2011	0	F	7248
Darling Downs - East	2011	0	M	7073
Darling Downs - East	2011	1	F	9866
Darling Downs - East	2011	1	M	10346
Darling Downs - East	2016		F	3074
Darling Downs - East	2016		M	3250
Darling Downs - East	2016	0	F	7328
Darling Downs - East	2016	0	M	7154
Darling Downs - East	2016	1	F	10445
Darling Downs - East	2016	1	M	10871
Granite Belt	2006		F	2011
Granite Belt	2006		M	2157
Granite Belt	2006	0	F	7429
Granite Belt	2006	0	M	7015
Granite Belt	2006	1	F	8857
Granite Belt	2006	1	M	8716
Granite Belt	2011		F	2026
Granite Belt	2011		M	2173
Granite Belt	2011	0	F	7513
Granite Belt	2011	0	M	6801
Granite Belt	2011	1	F	10077
Granite Belt	2011	1	M	9910
Granite Belt	2016		F	2541
Granite Belt	2016		M	2604
Granite Belt	2016	0	F	6890
Granite Belt	2016	0	M	6467
Granite Belt	2016	1	F	10862
Granite Belt	2016	1	M	10734
Central Highlands (Qld)	2006		F	1920
Central Highlands (Qld)	2006		M	2478
Central Highlands (Qld)	2006	0	F	6289
Central Highlands (Qld)	2006	0	M	6916
Central Highlands (Qld)	2006	1	F	4455
Central Highlands (Qld)	2006	1	M	5267
Central Highlands (Qld)	2011		F	2256
Central Highlands (Qld)	2011		M	3022
Central Highlands (Qld)	2011	0	F	6314
Central Highlands (Qld)	2011	0	M	6855
Central Highlands (Qld)	2011	1	F	5253
Central Highlands (Qld)	2011	1	M	5962
Central Highlands (Qld)	2016		F	2770
Central Highlands (Qld)	2016		M	3315
Central Highlands (Qld)	2016	0	F	5462
Central Highlands (Qld)	2016	0	M	5546
Central Highlands (Qld)	2016	1	F	5502
Central Highlands (Qld)	2016	1	M	6364
Rockhampton	2006		F	6517
Rockhampton	2006		M	7960
Rockhampton	2006	0	F	22107
Rockhampton	2006	0	M	21164
Rockhampton	2006	1	F	21915
Rockhampton	2006	1	M	21511
Rockhampton	2011		F	7220
Rockhampton	2011		M	8776
Rockhampton	2011	0	F	21878
Rockhampton	2011	0	M	20847
Rockhampton	2011	1	F	25488
Rockhampton	2011	1	M	25127
Rockhampton	2016		F	7994
Rockhampton	2016		M	9424
Rockhampton	2016	0	F	22949
Rockhampton	2016	0	M	21271
Rockhampton	2016	1	F	27027
Rockhampton	2016	1	M	27330
Biloela	2006		F	896
Biloela	2006		M	1089
Biloela	2006	0	F	2748
Biloela	2006	0	M	2888
Biloela	2006	1	F	3405
Biloela	2006	1	M	3626
Biloela	2011		F	903
Biloela	2011		M	1032
Biloela	2011	0	F	2655
Biloela	2011	0	M	2657
Biloela	2011	1	F	3420
Biloela	2011	1	M	3792
Biloela	2016		F	1062
Biloela	2016		M	1162
Biloela	2016	0	F	2336
Biloela	2016	0	M	2345
Biloela	2016	1	F	3530
Biloela	2016	1	M	3881
Gladstone	2006		F	3303
Gladstone	2006		M	3804
Gladstone	2006	0	F	11533
Gladstone	2006	0	M	11838
Gladstone	2006	1	F	9802
Gladstone	2006	1	M	10478
Gladstone	2011		F	4110
Gladstone	2011		M	4807
Gladstone	2011	0	F	11829
Gladstone	2011	0	M	12348
Gladstone	2011	1	F	11855
Gladstone	2011	1	M	12940
Gladstone	2016		F	4517
Gladstone	2016		M	4809
Gladstone	2016	0	F	12875
Gladstone	2016	0	M	13017
Gladstone	2016	1	F	12597
Gladstone	2016	1	M	13821
Broadbeach - Burleigh	2006		F	4056
Broadbeach - Burleigh	2006		M	4913
Broadbeach - Burleigh	2006	0	F	12337
Broadbeach - Burleigh	2006	0	M	11660
Broadbeach - Burleigh	2006	1	F	11565
Broadbeach - Burleigh	2006	1	M	10544
Broadbeach - Burleigh	2011		F	3992
Broadbeach - Burleigh	2011		M	4221
Broadbeach - Burleigh	2011	0	F	12827
Broadbeach - Burleigh	2011	0	M	12036
Broadbeach - Burleigh	2011	1	F	12935
Broadbeach - Burleigh	2011	1	M	11911
Broadbeach - Burleigh	2016		F	4167
Broadbeach - Burleigh	2016		M	4042
Broadbeach - Burleigh	2016	0	F	14185
Broadbeach - Burleigh	2016	0	M	13134
Broadbeach - Burleigh	2016	1	F	13486
Broadbeach - Burleigh	2016	1	M	12624
Coolangatta	2006		F	3062
Coolangatta	2006		M	3479
Coolangatta	2006	0	F	10656
Coolangatta	2006	0	M	10184
Coolangatta	2006	1	F	10842
Coolangatta	2006	1	M	10362
Coolangatta	2011		F	2953
Coolangatta	2011		M	3105
Coolangatta	2011	0	F	10387
Coolangatta	2011	0	M	9686
Coolangatta	2011	1	F	12285
Coolangatta	2011	1	M	11681
Coolangatta	2016		F	3460
Coolangatta	2016		M	3487
Coolangatta	2016	0	F	11499
Coolangatta	2016	0	M	10458
Coolangatta	2016	1	F	12356
Coolangatta	2016	1	M	11928
Gold Coast - North	2006		F	3636
Gold Coast - North	2006		M	3882
Gold Coast - North	2006	0	F	14735
Gold Coast - North	2006	0	M	13477
Gold Coast - North	2006	1	F	10359
Gold Coast - North	2006	1	M	9437
Gold Coast - North	2011		F	3792
Gold Coast - North	2011		M	3941
Gold Coast - North	2011	0	F	14381
Gold Coast - North	2011	0	M	12959
Gold Coast - North	2011	1	F	12862
Gold Coast - North	2011	1	M	11667
Gold Coast - North	2016		F	4577
Gold Coast - North	2016		M	4362
Gold Coast - North	2016	0	F	16267
Gold Coast - North	2016	0	M	14555
Gold Coast - North	2016	1	F	13740
Gold Coast - North	2016	1	M	12398
Gold Coast Hinterland	2006		F	860
Gold Coast Hinterland	2006		M	986
Gold Coast Hinterland	2006	0	F	3832
Gold Coast Hinterland	2006	0	M	3589
Gold Coast Hinterland	2006	1	F	3409
Gold Coast Hinterland	2006	1	M	3517
Gold Coast Hinterland	2011		F	813
Gold Coast Hinterland	2011		M	960
Gold Coast Hinterland	2011	0	F	3241
Gold Coast Hinterland	2011	0	M	3014
Gold Coast Hinterland	2011	1	F	4610
Gold Coast Hinterland	2011	1	M	4495
Gold Coast Hinterland	2016		F	1307
Gold Coast Hinterland	2016		M	1273
Gold Coast Hinterland	2016	0	F	3298
Gold Coast Hinterland	2016	0	M	3139
Gold Coast Hinterland	2016	1	F	4800
Gold Coast Hinterland	2016	1	M	4688
Mudgeeraba - Tallebudgera	2006		F	1772
Mudgeeraba - Tallebudgera	2006		M	1801
Mudgeeraba - Tallebudgera	2006	0	F	6631
Mudgeeraba - Tallebudgera	2006	0	M	6173
Mudgeeraba - Tallebudgera	2006	1	F	5242
Mudgeeraba - Tallebudgera	2006	1	M	5279
Mudgeeraba - Tallebudgera	2011		F	1733
Mudgeeraba - Tallebudgera	2011		M	1817
Mudgeeraba - Tallebudgera	2011	0	F	7040
Mudgeeraba - Tallebudgera	2011	0	M	6394
Mudgeeraba - Tallebudgera	2011	1	F	7143
Mudgeeraba - Tallebudgera	2011	1	M	6951
Mudgeeraba - Tallebudgera	2016		F	1963
Mudgeeraba - Tallebudgera	2016		M	2000
Mudgeeraba - Tallebudgera	2016	0	F	6971
Mudgeeraba - Tallebudgera	2016	0	M	6346
Mudgeeraba - Tallebudgera	2016	1	F	8174
Mudgeeraba - Tallebudgera	2016	1	M	7930
Nerang	2006		F	3530
Nerang	2006		M	3571
Nerang	2006	0	F	14289
Nerang	2006	0	M	13342
Nerang	2006	1	F	10171
Nerang	2006	1	M	10026
Nerang	2011		F	3969
Nerang	2011		M	4015
Nerang	2011	0	F	14045
Nerang	2011	0	M	13034
Nerang	2011	1	F	14020
Nerang	2011	1	M	13588
Nerang	2016		F	4363
Nerang	2016		M	4349
Nerang	2016	0	F	14374
Nerang	2016	0	M	13135
Nerang	2016	1	F	15686
Nerang	2016	1	M	15386
Ormeau - Oxenford	2006		F	4483
Ormeau - Oxenford	2006		M	4661
Ormeau - Oxenford	2006	0	F	18835
Ormeau - Oxenford	2006	0	M	18368
Ormeau - Oxenford	2006	1	F	9570
Ormeau - Oxenford	2006	1	M	9415
Ormeau - Oxenford	2011		F	6084
Ormeau - Oxenford	2011		M	6724
Ormeau - Oxenford	2011	0	F	25408
Ormeau - Oxenford	2011	0	M	23858
Ormeau - Oxenford	2011	1	F	16001
Ormeau - Oxenford	2011	1	M	15984
Ormeau - Oxenford	2016		F	8906
Ormeau - Oxenford	2016		M	9049
Ormeau - Oxenford	2016	0	F	31023
Ormeau - Oxenford	2016	0	M	29025
Ormeau - Oxenford	2016	1	F	21545
Ormeau - Oxenford	2016	1	M	21337
Robina	2006		F	2697
Robina	2006		M	2761
Robina	2006	0	F	12110
Robina	2006	0	M	10919
Robina	2006	1	F	6483
Robina	2006	1	M	5789
Robina	2011		F	2918
Robina	2011		M	2832
Robina	2011	0	F	11464
Robina	2011	0	M	10314
Robina	2011	1	F	9316
Robina	2011	1	M	8349
Robina	2016		F	3270
Robina	2016		M	2926
Robina	2016	0	F	12521
Robina	2016	0	M	11194
Robina	2016	1	F	10303
Robina	2016	1	M	9265
Southport	2006		F	3277
Southport	2006		M	3531
Southport	2006	0	F	12302
Southport	2006	0	M	11559
Southport	2006	1	F	9841
Southport	2006	1	M	9181
Southport	2011		F	3592
Southport	2011		M	3739
Southport	2011	0	F	12586
Southport	2011	0	M	11904
Southport	2011	1	F	11816
Southport	2011	1	M	10913
Southport	2016		F	3935
Southport	2016		M	4087
Southport	2016	0	F	14242
Southport	2016	0	M	13320
Southport	2016	1	F	12027
Southport	2016	1	M	11279
Surfers Paradise	2006		F	3302
Surfers Paradise	2006		M	4183
Surfers Paradise	2006	0	F	7722
Surfers Paradise	2006	0	M	7902
Surfers Paradise	2006	1	F	5156
Surfers Paradise	2006	1	M	4932
Surfers Paradise	2011		F	2577
Surfers Paradise	2011		M	2992
Surfers Paradise	2011	0	F	8283
Surfers Paradise	2011	0	M	8580
Surfers Paradise	2011	1	F	6526
Surfers Paradise	2011	1	M	6367
Surfers Paradise	2016		F	3322
Surfers Paradise	2016		M	3506
Surfers Paradise	2016	0	F	10376
Surfers Paradise	2016	0	M	10295
Surfers Paradise	2016	1	F	6699
Surfers Paradise	2016	1	M	6637
Forest Lake - Oxley	2006		F	4325
Forest Lake - Oxley	2006		M	5679
Forest Lake - Oxley	2006	0	F	12513
Forest Lake - Oxley	2006	0	M	11631
Forest Lake - Oxley	2006	1	F	12200
Forest Lake - Oxley	2006	1	M	11389
Forest Lake - Oxley	2011		F	4505
Forest Lake - Oxley	2011		M	6401
Forest Lake - Oxley	2011	0	F	12279
Forest Lake - Oxley	2011	0	M	11723
Forest Lake - Oxley	2011	1	F	14838
Forest Lake - Oxley	2011	1	M	13833
Forest Lake - Oxley	2016		F	5735
Forest Lake - Oxley	2016		M	7885
Forest Lake - Oxley	2016	0	F	13625
Forest Lake - Oxley	2016	0	M	12922
Forest Lake - Oxley	2016	1	F	16515
Forest Lake - Oxley	2016	1	M	15547
Ipswich Hinterland	2006		F	2906
Ipswich Hinterland	2006		M	3642
Ipswich Hinterland	2006	0	F	9778
Ipswich Hinterland	2006	0	M	9323
Ipswich Hinterland	2006	1	F	11864
Ipswich Hinterland	2006	1	M	12146
Ipswich Hinterland	2011		F	3321
Ipswich Hinterland	2011		M	4325
Ipswich Hinterland	2011	0	F	10477
Ipswich Hinterland	2011	0	M	10035
Ipswich Hinterland	2011	1	F	14251
Ipswich Hinterland	2011	1	M	14540
Ipswich Hinterland	2016		F	4497
Ipswich Hinterland	2016		M	5124
Ipswich Hinterland	2016	0	F	10766
Ipswich Hinterland	2016	0	M	10171
Ipswich Hinterland	2016	1	F	15837
Ipswich Hinterland	2016	1	M	16331
Ipswich Inner	2006		F	5450
Ipswich Inner	2006		M	5786
Ipswich Inner	2006	0	F	17760
Ipswich Inner	2006	0	M	16795
Ipswich Inner	2006	1	F	20413
Ipswich Inner	2006	1	M	19788
Ipswich Inner	2011		F	6090
Ipswich Inner	2011		M	6542
Ipswich Inner	2011	0	F	19362
Ipswich Inner	2011	0	M	18048
Ipswich Inner	2011	1	F	22614
Ipswich Inner	2011	1	M	22253
Ipswich Inner	2016		F	7278
Ipswich Inner	2016		M	7570
Ipswich Inner	2016	0	F	20964
Ipswich Inner	2016	0	M	19482
Ipswich Inner	2016	1	F	24724
Ipswich Inner	2016	1	M	24188
Springfield - Redbank	2006		F	3688
Springfield - Redbank	2006		M	4009
Springfield - Redbank	2006	0	F	11360
Springfield - Redbank	2006	0	M	10927
Springfield - Redbank	2006	1	F	9016
Springfield - Redbank	2006	1	M	9319
Springfield - Redbank	2011		F	4925
Springfield - Redbank	2011		M	5195
Springfield - Redbank	2011	0	F	16370
Springfield - Redbank	2011	0	M	15677
Springfield - Redbank	2011	1	F	12009
Springfield - Redbank	2011	1	M	12184
Springfield - Redbank	2016		F	6544
Springfield - Redbank	2016		M	6798
Springfield - Redbank	2016	0	F	19968
Springfield - Redbank	2016	0	M	18803
Springfield - Redbank	2016	1	F	15811
Springfield - Redbank	2016	1	M	15986
Beaudesert	2006		F	574
Beaudesert	2006		M	804
Beaudesert	2006	0	F	2355
Beaudesert	2006	0	M	2218
Beaudesert	2006	1	F	2492
Beaudesert	2006	1	M	2432
Beaudesert	2011		F	768
Beaudesert	2011		M	853
Beaudesert	2011	0	F	2589
Beaudesert	2011	0	M	2359
Beaudesert	2011	1	F	2948
Beaudesert	2011	1	M	2864
Beaudesert	2016		F	960
Beaudesert	2016		M	1128
Beaudesert	2016	0	F	2890
Beaudesert	2016	0	M	2575
Beaudesert	2016	1	F	3234
Beaudesert	2016	1	M	3122
Beenleigh	2006		F	2183
Beenleigh	2006		M	2369
Beenleigh	2006	0	F	7726
Beenleigh	2006	0	M	7314
Beenleigh	2006	1	F	6613
Beenleigh	2006	1	M	6484
Beenleigh	2011		F	2750
Beenleigh	2011		M	2987
Beenleigh	2011	0	F	8454
Beenleigh	2011	0	M	7806
Beenleigh	2011	1	F	7937
Beenleigh	2011	1	M	7826
Beenleigh	2016		F	3058
Beenleigh	2016		M	2936
Beenleigh	2016	0	F	8775
Beenleigh	2016	0	M	8100
Beenleigh	2016	1	F	9160
Beenleigh	2016	1	M	8899
Browns Plains	2006		F	4547
Browns Plains	2006		M	4973
Browns Plains	2006	0	F	14317
Browns Plains	2006	0	M	13564
Browns Plains	2006	1	F	14205
Browns Plains	2006	1	M	14215
Browns Plains	2011		F	4904
Browns Plains	2011		M	5180
Browns Plains	2011	0	F	14627
Browns Plains	2011	0	M	13956
Browns Plains	2011	1	F	17035
Browns Plains	2011	1	M	17010
Browns Plains	2016		F	5969
Browns Plains	2016		M	6002
Browns Plains	2016	0	F	15470
Browns Plains	2016	0	M	14446
Browns Plains	2016	1	F	18984
Browns Plains	2016	1	M	18945
Jimboomba	2006		F	2182
Jimboomba	2006		M	2284
Jimboomba	2006	0	F	6536
Jimboomba	2006	0	M	6478
Jimboomba	2006	1	F	6722
Jimboomba	2006	1	M	7010
Jimboomba	2011		F	2043
Jimboomba	2011		M	2328
Jimboomba	2011	0	F	6891
Jimboomba	2011	0	M	6740
Jimboomba	2011	1	F	9470
Jimboomba	2011	1	M	9873
Jimboomba	2016		F	2890
Jimboomba	2016		M	3062
Jimboomba	2016	0	F	8685
Jimboomba	2016	0	M	8284
Jimboomba	2016	1	F	11111
Jimboomba	2016	1	M	11559
Loganlea - Carbrook	2006		F	3072
Loganlea - Carbrook	2006		M	3329
Loganlea - Carbrook	2006	0	F	11039
Loganlea - Carbrook	2006	0	M	10514
Loganlea - Carbrook	2006	1	F	10735
Loganlea - Carbrook	2006	1	M	10477
Loganlea - Carbrook	2011		F	3452
Loganlea - Carbrook	2011		M	3533
Loganlea - Carbrook	2011	0	F	11333
Loganlea - Carbrook	2011	0	M	10522
Loganlea - Carbrook	2011	1	F	13175
Loganlea - Carbrook	2011	1	M	12867
Loganlea - Carbrook	2016		F	4055
Loganlea - Carbrook	2016		M	4061
Loganlea - Carbrook	2016	0	F	12087
Loganlea - Carbrook	2016	0	M	11300
Loganlea - Carbrook	2016	1	F	14335
Loganlea - Carbrook	2016	1	M	13940
Springwood - Kingston	2006		F	5248
Springwood - Kingston	2006		M	5539
Springwood - Kingston	2006	0	F	14481
Springwood - Kingston	2006	0	M	13611
Springwood - Kingston	2006	1	F	16717
Springwood - Kingston	2006	1	M	16385
Springwood - Kingston	2011		F	5364
Springwood - Kingston	2011		M	5762
Springwood - Kingston	2011	0	F	14325
Springwood - Kingston	2011	0	M	13627
Springwood - Kingston	2011	1	F	18312
Springwood - Kingston	2011	1	M	17965
Springwood - Kingston	2016		F	5561
Springwood - Kingston	2016		M	5619
Springwood - Kingston	2016	0	F	14660
Springwood - Kingston	2016	0	M	14437
Springwood - Kingston	2016	1	F	18683
Springwood - Kingston	2016	1	M	18311
Bowen Basin - North	2006		F	2452
Bowen Basin - North	2006		M	3647
Bowen Basin - North	2006	0	F	6539
Bowen Basin - North	2006	0	M	7171
Bowen Basin - North	2006	1	F	5727
Bowen Basin - North	2006	1	M	6659
Bowen Basin - North	2011		F	2676
Bowen Basin - North	2011		M	4040
Bowen Basin - North	2011	0	F	7208
Bowen Basin - North	2011	0	M	8167
Bowen Basin - North	2011	1	F	6205
Bowen Basin - North	2011	1	M	7182
Bowen Basin - North	2016		F	3154
Bowen Basin - North	2016		M	4203
Bowen Basin - North	2016	0	F	6744
Bowen Basin - North	2016	0	M	6873
Bowen Basin - North	2016	1	F	5680
Bowen Basin - North	2016	1	M	6841
Mackay	2006		F	6778
Mackay	2006		M	8289
Mackay	2006	0	F	21480
Mackay	2006	0	M	21373
Mackay	2006	1	F	21279
Mackay	2006	1	M	21822
Mackay	2011		F	6603
Mackay	2011		M	9046
Mackay	2011	0	F	22842
Mackay	2011	0	M	23098
Mackay	2011	1	F	25117
Mackay	2011	1	M	26094
Mackay	2016		F	7900
Mackay	2016		M	9529
Mackay	2016	0	F	22137
Mackay	2016	0	M	20719
Mackay	2016	1	F	26676
Mackay	2016	1	M	28008
Whitsunday	2006		F	1217
Whitsunday	2006		M	1706
Whitsunday	2006	0	F	3984
Whitsunday	2006	0	M	4197
Whitsunday	2006	1	F	2747
Whitsunday	2006	1	M	3106
