SA3_NAME16	Year	EduInstitutionType	students
Wodonga - Alpine	2016	Pre-school	1240
Wodonga - Alpine	2016	Secondary	4575
Wodonga - Alpine	2016	Technical or Further Educational Institution	1606
Wodonga - Alpine	2016	University or other tertiary	1454
Baw Baw	2006		2860
Baw Baw	2006	Infants/Primary	3697
Baw Baw	2006	Pre-school	559
Baw Baw	2006	Secondary	3095
Baw Baw	2006	Technical or Further Educational Institution	799
Baw Baw	2006	University or other tertiary	623
Baw Baw	2011		2751
Baw Baw	2011	Infants/Primary	3560
Baw Baw	2011	Pre-school	742
Baw Baw	2011	Secondary	3132
Baw Baw	2011	Technical or Further Educational Institution	1014
Baw Baw	2011	University or other tertiary	858
Baw Baw	2016		4051
Baw Baw	2016	Infants/Primary	4225
Baw Baw	2016	Pre-school	764
Baw Baw	2016	Secondary	3075
Baw Baw	2016	Technical or Further Educational Institution	823
Baw Baw	2016	University or other tertiary	1199
Gippsland - East	2006		3176
Gippsland - East	2006	Infants/Primary	3253
Gippsland - East	2006	Pre-school	570
Gippsland - East	2006	Secondary	2804
Gippsland - East	2006	Technical or Further Educational Institution	757
Gippsland - East	2006	University or other tertiary	347
Gippsland - East	2011		2953
Gippsland - East	2011	Infants/Primary	3084
Gippsland - East	2011	Pre-school	651
Gippsland - East	2011	Secondary	2562
Gippsland - East	2011	Technical or Further Educational Institution	929
Gippsland - East	2011	University or other tertiary	504
Gippsland - East	2016		4759
Gippsland - East	2016	Infants/Primary	3132
Gippsland - East	2016	Pre-school	604
Gippsland - East	2016	Secondary	2404
Gippsland - East	2016	Technical or Further Educational Institution	617
Gippsland - East	2016	University or other tertiary	539
Gippsland - South West	2006		4819
Gippsland - South West	2006	Infants/Primary	4185
Gippsland - South West	2006	Pre-school	711
Gippsland - South West	2006	Secondary	3593
Gippsland - South West	2006	Technical or Further Educational Institution	916
Gippsland - South West	2006	University or other tertiary	504
Gippsland - South West	2011		4225
Gippsland - South West	2011	Infants/Primary	4252
Gippsland - South West	2011	Pre-school	923
Gippsland - South West	2011	Secondary	3489
Gippsland - South West	2011	Technical or Further Educational Institution	1035
Gippsland - South West	2011	University or other tertiary	686
Gippsland - South West	2016		5750
Gippsland - South West	2016	Infants/Primary	4633
Gippsland - South West	2016	Pre-school	897
Gippsland - South West	2016	Secondary	3497
Gippsland - South West	2016	Technical or Further Educational Institution	838
Gippsland - South West	2016	University or other tertiary	876
Latrobe Valley	2006		5774
Latrobe Valley	2006	Infants/Primary	6143
Latrobe Valley	2006	Pre-school	950
Latrobe Valley	2006	Secondary	5168
Latrobe Valley	2006	Technical or Further Educational Institution	1526
Latrobe Valley	2006	University or other tertiary	1506
Latrobe Valley	2011		5662
Latrobe Valley	2011	Infants/Primary	5738
Latrobe Valley	2011	Pre-school	1065
Latrobe Valley	2011	Secondary	4861
Latrobe Valley	2011	Technical or Further Educational Institution	1800
Latrobe Valley	2011	University or other tertiary	1737
Latrobe Valley	2016		7084
Latrobe Valley	2016	Infants/Primary	5727
Latrobe Valley	2016	Pre-school	953
Latrobe Valley	2016	Secondary	4355
Latrobe Valley	2016	Technical or Further Educational Institution	1260
Latrobe Valley	2016	University or other tertiary	1825
Wellington	2006		3652
Wellington	2006	Infants/Primary	3597
Wellington	2006	Pre-school	545
Wellington	2006	Secondary	3057
Wellington	2006	Technical or Further Educational Institution	735
Wellington	2006	University or other tertiary	515
Wellington	2011		3708
Wellington	2011	Infants/Primary	3277
Wellington	2011	Pre-school	640
Wellington	2011	Secondary	2901
Wellington	2011	Technical or Further Educational Institution	845
Wellington	2011	University or other tertiary	598
Wellington	2016		4731
Wellington	2016	Infants/Primary	3384
Wellington	2016	Pre-school	631
Wellington	2016	Secondary	2636
Wellington	2016	Technical or Further Educational Institution	574
Wellington	2016	University or other tertiary	710
Brunswick - Coburg	2006		6943
Brunswick - Coburg	2006	Infants/Primary	3944
Brunswick - Coburg	2006	Pre-school	1039
Brunswick - Coburg	2006	Secondary	3051
Brunswick - Coburg	2006	Technical or Further Educational Institution	1735
Brunswick - Coburg	2006	University or other tertiary	6153
Brunswick - Coburg	2011		6260
Brunswick - Coburg	2011	Infants/Primary	4360
Brunswick - Coburg	2011	Pre-school	1172
Brunswick - Coburg	2011	Secondary	2999
Brunswick - Coburg	2011	Technical or Further Educational Institution	2008
Brunswick - Coburg	2011	University or other tertiary	7203
Brunswick - Coburg	2016		6012
Brunswick - Coburg	2016	Infants/Primary	4968
Brunswick - Coburg	2016	Pre-school	1258
Brunswick - Coburg	2016	Secondary	3270
Brunswick - Coburg	2016	Technical or Further Educational Institution	1492
Brunswick - Coburg	2016	University or other tertiary	9112
Darebin - South	2006		4118
Darebin - South	2006	Infants/Primary	2669
Darebin - South	2006	Pre-school	728
Darebin - South	2006	Secondary	1864
Darebin - South	2006	Technical or Further Educational Institution	1110
Darebin - South	2006	University or other tertiary	3265
Darebin - South	2011		3420
Darebin - South	2011	Infants/Primary	3194
Darebin - South	2011	Pre-school	917
Darebin - South	2011	Secondary	2007
Darebin - South	2011	Technical or Further Educational Institution	1086
Darebin - South	2011	University or other tertiary	3556
Darebin - South	2016		3777
Darebin - South	2016	Infants/Primary	3825
Darebin - South	2016	Pre-school	886
Darebin - South	2016	Secondary	2450
Darebin - South	2016	Technical or Further Educational Institution	849
Darebin - South	2016	University or other tertiary	4122
Essendon	2006		6026
Essendon	2006	Infants/Primary	3991
Essendon	2006	Pre-school	875
Essendon	2006	Secondary	3290
Essendon	2006	Technical or Further Educational Institution	1143
Essendon	2006	University or other tertiary	3406
Essendon	2011		5233
Essendon	2011	Infants/Primary	4223
Essendon	2011	Pre-school	943
Essendon	2011	Secondary	3433
Essendon	2011	Technical or Further Educational Institution	1283
Essendon	2011	University or other tertiary	4140
Essendon	2016		5548
Essendon	2016	Infants/Primary	4695
Essendon	2016	Pre-school	977
Essendon	2016	Secondary	3734
Essendon	2016	Technical or Further Educational Institution	1043
Essendon	2016	University or other tertiary	5305
Melbourne City	2006		13402
Melbourne City	2006	Infants/Primary	1528
Melbourne City	2006	Pre-school	362
Melbourne City	2006	Secondary	1838
Melbourne City	2006	Technical or Further Educational Institution	2394
Melbourne City	2006	University or other tertiary	16483
Melbourne City	2011		12756
Melbourne City	2011	Infants/Primary	1879
Melbourne City	2011	Pre-school	509
Melbourne City	2011	Secondary	2122
Melbourne City	2011	Technical or Further Educational Institution	2575
Melbourne City	2011	University or other tertiary	19917
Melbourne City	2016		19660
Melbourne City	2016	Infants/Primary	2682
Melbourne City	2016	Pre-school	774
Melbourne City	2016	Secondary	2511
Melbourne City	2016	Technical or Further Educational Institution	4314
Melbourne City	2016	University or other tertiary	34363
Port Phillip	2006		13077
Port Phillip	2006	Infants/Primary	2752
Port Phillip	2006	Pre-school	917
Port Phillip	2006	Secondary	2005
Port Phillip	2006	Technical or Further Educational Institution	1510
Port Phillip	2006	University or other tertiary	5591
Port Phillip	2011		9165
Port Phillip	2011	Infants/Primary	3634
Port Phillip	2011	Pre-school	1156
Port Phillip	2011	Secondary	2298
Port Phillip	2011	Technical or Further Educational Institution	1663
Port Phillip	2011	University or other tertiary	5930
Port Phillip	2016		11562
Port Phillip	2016	Infants/Primary	4617
Port Phillip	2016	Pre-school	1224
Port Phillip	2016	Secondary	2993
Port Phillip	2016	Technical or Further Educational Institution	1529
Port Phillip	2016	University or other tertiary	6489
Stonnington - West	2006		6952
Stonnington - West	2006	Infants/Primary	1869
Stonnington - West	2006	Pre-school	522
Stonnington - West	2006	Secondary	1784
Stonnington - West	2006	Technical or Further Educational Institution	1001
Stonnington - West	2006	University or other tertiary	4237
Stonnington - West	2011		5377
Stonnington - West	2011	Infants/Primary	2017
Stonnington - West	2011	Pre-school	596
Stonnington - West	2011	Secondary	1708
Stonnington - West	2011	Technical or Further Educational Institution	878
Stonnington - West	2011	University or other tertiary	4424
Stonnington - West	2016		6452
Stonnington - West	2016	Infants/Primary	2253
Stonnington - West	2016	Pre-school	618
Stonnington - West	2016	Secondary	1897
Stonnington - West	2016	Technical or Further Educational Institution	943
Stonnington - West	2016	University or other tertiary	5859
Yarra	2006		8820
Yarra	2006	Infants/Primary	2599
Yarra	2006	Pre-school	779
Yarra	2006	Secondary	2044
Yarra	2006	Technical or Further Educational Institution	1582
Yarra	2006	University or other tertiary	6442
Yarra	2011		7339
Yarra	2011	Infants/Primary	3117
Yarra	2011	Pre-school	875
Yarra	2011	Secondary	2218
Yarra	2011	Technical or Further Educational Institution	1764
Yarra	2011	University or other tertiary	6881
Yarra	2016		9294
Yarra	2016	Infants/Primary	3810
Yarra	2016	Pre-school	914
Yarra	2016	Secondary	2594
Yarra	2016	Technical or Further Educational Institution	1499
Yarra	2016	University or other tertiary	8156
Boroondara	2006		11047
Boroondara	2006	Infants/Primary	12296
Boroondara	2006	Pre-school	2783
Boroondara	2006	Secondary	11738
Boroondara	2006	Technical or Further Educational Institution	2669
Boroondara	2006	University or other tertiary	12749
Boroondara	2011		9183
Boroondara	2011	Infants/Primary	12890
Boroondara	2011	Pre-school	2962
Boroondara	2011	Secondary	12398
Boroondara	2011	Technical or Further Educational Institution	2490
Boroondara	2011	University or other tertiary	13714
Boroondara	2016		9811
Boroondara	2016	Infants/Primary	13958
Boroondara	2016	Pre-school	2772
Boroondara	2016	Secondary	13172
Boroondara	2016	Technical or Further Educational Institution	2008
Boroondara	2016	University or other tertiary	15761
Manningham - West	2006		5468
Manningham - West	2006	Infants/Primary	5877
Manningham - West	2006	Pre-school	1233
Manningham - West	2006	Secondary	5791
Manningham - West	2006	Technical or Further Educational Institution	1385
Manningham - West	2006	University or other tertiary	4527
Manningham - West	2011		4787
Manningham - West	2011	Infants/Primary	5853
Manningham - West	2011	Pre-school	1392
Manningham - West	2011	Secondary	5783
Manningham - West	2011	Technical or Further Educational Institution	1478
Manningham - West	2011	University or other tertiary	4928
Manningham - West	2016		5099
Manningham - West	2016	Infants/Primary	6419
Manningham - West	2016	Pre-school	1351
Manningham - West	2016	Secondary	5842
Manningham - West	2016	Technical or Further Educational Institution	1315
Manningham - West	2016	University or other tertiary	5733
Whitehorse - West	2006		5882
Whitehorse - West	2006	Infants/Primary	6621
Whitehorse - West	2006	Pre-school	1683
Whitehorse - West	2006	Secondary	5563
Whitehorse - West	2006	Technical or Further Educational Institution	2069
Whitehorse - West	2006	University or other tertiary	6263
Whitehorse - West	2011		6307
Whitehorse - West	2011	Infants/Primary	6954
Whitehorse - West	2011	Pre-school	1809
Whitehorse - West	2011	Secondary	5951
Whitehorse - West	2011	Technical or Further Educational Institution	2179
Whitehorse - West	2011	University or other tertiary	8643
Whitehorse - West	2016		6104
Whitehorse - West	2016	Infants/Primary	7557
Whitehorse - West	2016	Pre-school	1717
Whitehorse - West	2016	Secondary	6687
Whitehorse - West	2016	Technical or Further Educational Institution	2011
Whitehorse - West	2016	University or other tertiary	10926
Bayside	2006		6827
Bayside	2006	Infants/Primary	7323
Bayside	2006	Pre-school	1825
Bayside	2006	Secondary	6418
Bayside	2006	Technical or Further Educational Institution	1304
Bayside	2006	University or other tertiary	3921
Bayside	2011		5860
Bayside	2011	Infants/Primary	8433
Bayside	2011	Pre-school	1941
Bayside	2011	Secondary	6442
Bayside	2011	Technical or Further Educational Institution	1252
Bayside	2011	University or other tertiary	4496
Bayside	2016		6167
Bayside	2016	Infants/Primary	9027
Bayside	2016	Pre-school	1809
Bayside	2016	Secondary	7449
Bayside	2016	Technical or Further Educational Institution	863
Bayside	2016	University or other tertiary	5179
Glen Eira	2006		12027
Glen Eira	2006	Infants/Primary	9486
Glen Eira	2006	Pre-school	2270
Glen Eira	2006	Secondary	7554
Glen Eira	2006	Technical or Further Educational Institution	2423
Glen Eira	2006	University or other tertiary	7969
Glen Eira	2011		9228
Glen Eira	2011	Infants/Primary	10453
Glen Eira	2011	Pre-school	2716
Glen Eira	2011	Secondary	8203
Glen Eira	2011	Technical or Further Educational Institution	2524
Glen Eira	2011	University or other tertiary	9031
Glen Eira	2016		8983
Glen Eira	2016	Infants/Primary	12362
Glen Eira	2016	Pre-school	2828
Glen Eira	2016	Secondary	9231
Glen Eira	2016	Technical or Further Educational Institution	2106
Glen Eira	2016	University or other tertiary	11773
Kingston	2006		8770
Kingston	2006	Infants/Primary	7553
Kingston	2006	Pre-school	1785
Kingston	2006	Secondary	5936
Kingston	2006	Technical or Further Educational Institution	2124
Kingston	2006	University or other tertiary	3157
Kingston	2011		7324
Kingston	2011	Infants/Primary	8203
Kingston	2011	Pre-school	2101
Kingston	2011	Secondary	6457
Kingston	2011	Technical or Further Educational Institution	2246
Kingston	2011	University or other tertiary	4048
Kingston	2016		7770
Kingston	2016	Infants/Primary	9616
Kingston	2016	Pre-school	2121
Kingston	2016	Secondary	7046
Kingston	2016	Technical or Further Educational Institution	1961
Kingston	2016	University or other tertiary	4939
Stonnington - East	2006		3150
Stonnington - East	2006	Infants/Primary	2896
Stonnington - East	2006	Pre-school	774
Stonnington - East	2006	Secondary	2379
Stonnington - East	2006	Technical or Further Educational Institution	691
Stonnington - East	2006	University or other tertiary	3253
Stonnington - East	2011		2477
Stonnington - East	2011	Infants/Primary	3196
Stonnington - East	2011	Pre-school	793
Stonnington - East	2011	Secondary	2427
Stonnington - East	2011	Technical or Further Educational Institution	634
Stonnington - East	2011	University or other tertiary	3576
Stonnington - East	2016		2542
Stonnington - East	2016	Infants/Primary	3382
Stonnington - East	2016	Pre-school	720
Stonnington - East	2016	Secondary	2721
Stonnington - East	2016	Technical or Further Educational Institution	514
Stonnington - East	2016	University or other tertiary	4276
Banyule	2006		8356
Banyule	2006	Infants/Primary	8730
Banyule	2006	Pre-school	1898
Banyule	2006	Secondary	7674
Banyule	2006	Technical or Further Educational Institution	2316
Banyule	2006	University or other tertiary	5571
Banyule	2011		6965
Banyule	2011	Infants/Primary	8744
Banyule	2011	Pre-school	2179
Banyule	2011	Secondary	7361
Banyule	2011	Technical or Further Educational Institution	2328
Banyule	2011	University or other tertiary	6373
Banyule	2016		7307
Banyule	2016	Infants/Primary	9767
Banyule	2016	Pre-school	2218
Banyule	2016	Secondary	7399
Banyule	2016	Technical or Further Educational Institution	1799
Banyule	2016	University or other tertiary	7008
Darebin - North	2006		9246
Darebin - North	2006	Infants/Primary	5199
Darebin - North	2006	Pre-school	1064
Darebin - North	2006	Secondary	3960
Darebin - North	2006	Technical or Further Educational Institution	1902
Darebin - North	2006	University or other tertiary	4868
Darebin - North	2011		8405
Darebin - North	2011	Infants/Primary	5335
Darebin - North	2011	Pre-school	1315
Darebin - North	2011	Secondary	4104
Darebin - North	2011	Technical or Further Educational Institution	2086
Darebin - North	2011	University or other tertiary	6691
Darebin - North	2016		8870
