SA3_NAME16	Year	Occupation	Sex	workers
Campaspe	2011	Managers	F	978
Campaspe	2011	Managers	M	2022
Campaspe	2011	Professionals	F	1397
Campaspe	2011	Professionals	M	696
Campaspe	2011	Sales workers	F	989
Campaspe	2011	Sales workers	M	507
Campaspe	2011	Technicians and trades workers	F	409
Campaspe	2011	Technicians and trades workers	M	1945
Campaspe	2016		F	87
Campaspe	2016		M	147
Campaspe	2016	Clerical and administrative workers	F	1298
Campaspe	2016	Clerical and administrative workers	M	257
Campaspe	2016	Community and personal service workers	F	1399
Campaspe	2016	Community and personal service workers	M	360
Campaspe	2016	Labourers	F	862
Campaspe	2016	Labourers	M	1524
Campaspe	2016	Machinery operators and drivers	F	83
Campaspe	2016	Machinery operators and drivers	M	1094
Campaspe	2016	Managers	F	937
Campaspe	2016	Managers	M	1931
Campaspe	2016	Professionals	F	1457
Campaspe	2016	Professionals	M	659
Campaspe	2016	Sales workers	F	1044
Campaspe	2016	Sales workers	M	548
Campaspe	2016	Technicians and trades workers	F	412
Campaspe	2016	Technicians and trades workers	M	1918
Moira	2006		F	70
Moira	2006		M	126
Moira	2006	Clerical and administrative workers	F	882
Moira	2006	Clerical and administrative workers	M	156
Moira	2006	Community and personal service workers	F	705
Moira	2006	Community and personal service workers	M	176
Moira	2006	Labourers	F	798
Moira	2006	Labourers	M	1283
Moira	2006	Machinery operators and drivers	F	57
Moira	2006	Machinery operators and drivers	M	766
Moira	2006	Managers	F	918
Moira	2006	Managers	M	1820
Moira	2006	Professionals	F	831
Moira	2006	Professionals	M	385
Moira	2006	Sales workers	F	641
Moira	2006	Sales workers	M	334
Moira	2006	Technicians and trades workers	F	264
Moira	2006	Technicians and trades workers	M	1357
Moira	2011		F	106
Moira	2011		M	139
Moira	2011	Clerical and administrative workers	F	970
Moira	2011	Clerical and administrative workers	M	151
Moira	2011	Community and personal service workers	F	881
Moira	2011	Community and personal service workers	M	205
Moira	2011	Labourers	F	711
Moira	2011	Labourers	M	1244
Moira	2011	Machinery operators and drivers	F	56
Moira	2011	Machinery operators and drivers	M	802
Moira	2011	Managers	F	771
Moira	2011	Managers	M	1631
Moira	2011	Professionals	F	937
Moira	2011	Professionals	M	392
Moira	2011	Sales workers	F	670
Moira	2011	Sales workers	M	342
Moira	2011	Technicians and trades workers	F	267
Moira	2011	Technicians and trades workers	M	1391
Moira	2016		F	88
Moira	2016		M	149
Moira	2016	Clerical and administrative workers	F	944
Moira	2016	Clerical and administrative workers	M	172
Moira	2016	Community and personal service workers	F	994
Moira	2016	Community and personal service workers	M	227
Moira	2016	Labourers	F	778
Moira	2016	Labourers	M	1286
Moira	2016	Machinery operators and drivers	F	64
Moira	2016	Machinery operators and drivers	M	826
Moira	2016	Managers	F	707
Moira	2016	Managers	M	1499
Moira	2016	Professionals	F	982
Moira	2016	Professionals	M	418
Moira	2016	Sales workers	F	685
Moira	2016	Sales workers	M	345
Moira	2016	Technicians and trades workers	F	289
Moira	2016	Technicians and trades workers	M	1362
Shepparton	2006		F	206
Shepparton	2006		M	275
Shepparton	2006	Clerical and administrative workers	F	2488
Shepparton	2006	Clerical and administrative workers	M	588
Shepparton	2006	Community and personal service workers	F	1562
Shepparton	2006	Community and personal service workers	M	483
Shepparton	2006	Labourers	F	1435
Shepparton	2006	Labourers	M	2347
Shepparton	2006	Machinery operators and drivers	F	178
Shepparton	2006	Machinery operators and drivers	M	1649
Shepparton	2006	Managers	F	1281
Shepparton	2006	Managers	M	2861
Shepparton	2006	Professionals	F	2410
Shepparton	2006	Professionals	M	1545
Shepparton	2006	Sales workers	F	1711
Shepparton	2006	Sales workers	M	1004
Shepparton	2006	Technicians and trades workers	F	503
Shepparton	2006	Technicians and trades workers	M	2988
Shepparton	2011		F	206
Shepparton	2011		M	315
Shepparton	2011	Clerical and administrative workers	F	2620
Shepparton	2011	Clerical and administrative workers	M	608
Shepparton	2011	Community and personal service workers	F	1830
Shepparton	2011	Community and personal service workers	M	543
Shepparton	2011	Labourers	F	1319
Shepparton	2011	Labourers	M	2448
Shepparton	2011	Machinery operators and drivers	F	172
Shepparton	2011	Machinery operators and drivers	M	1633
Shepparton	2011	Managers	F	1203
Shepparton	2011	Managers	M	2714
Shepparton	2011	Professionals	F	2752
Shepparton	2011	Professionals	M	1684
Shepparton	2011	Sales workers	F	1754
Shepparton	2011	Sales workers	M	965
Shepparton	2011	Technicians and trades workers	F	574
Shepparton	2011	Technicians and trades workers	M	3181
Shepparton	2016		F	163
Shepparton	2016		M	274
Shepparton	2016	Clerical and administrative workers	F	2547
Shepparton	2016	Clerical and administrative workers	M	620
Shepparton	2016	Community and personal service workers	F	2171
Shepparton	2016	Community and personal service workers	M	644
Shepparton	2016	Labourers	F	1355
Shepparton	2016	Labourers	M	2388
Shepparton	2016	Machinery operators and drivers	F	138
Shepparton	2016	Machinery operators and drivers	M	1659
Shepparton	2016	Managers	F	1225
Shepparton	2016	Managers	M	2648
Shepparton	2016	Professionals	F	2848
Shepparton	2016	Professionals	M	1760
Shepparton	2016	Sales workers	F	1750
Shepparton	2016	Sales workers	M	1014
Shepparton	2016	Technicians and trades workers	F	588
Shepparton	2016	Technicians and trades workers	M	3083
Glenelg - Southern Grampians	2006		F	133
Glenelg - Southern Grampians	2006		M	228
Glenelg - Southern Grampians	2006	Clerical and administrative workers	F	1401
Glenelg - Southern Grampians	2006	Clerical and administrative workers	M	290
Glenelg - Southern Grampians	2006	Community and personal service workers	F	1103
Glenelg - Southern Grampians	2006	Community and personal service workers	M	293
Glenelg - Southern Grampians	2006	Labourers	F	872
Glenelg - Southern Grampians	2006	Labourers	M	1479
Glenelg - Southern Grampians	2006	Machinery operators and drivers	F	104
Glenelg - Southern Grampians	2006	Machinery operators and drivers	M	1271
Glenelg - Southern Grampians	2006	Managers	F	1122
Glenelg - Southern Grampians	2006	Managers	M	2288
Glenelg - Southern Grampians	2006	Professionals	F	1389
Glenelg - Southern Grampians	2006	Professionals	M	794
Glenelg - Southern Grampians	2006	Sales workers	F	911
Glenelg - Southern Grampians	2006	Sales workers	M	518
Glenelg - Southern Grampians	2006	Technicians and trades workers	F	394
Glenelg - Southern Grampians	2006	Technicians and trades workers	M	2127
Glenelg - Southern Grampians	2011		F	135
Glenelg - Southern Grampians	2011		M	205
Glenelg - Southern Grampians	2011	Clerical and administrative workers	F	1418
Glenelg - Southern Grampians	2011	Clerical and administrative workers	M	277
Glenelg - Southern Grampians	2011	Community and personal service workers	F	1242
Glenelg - Southern Grampians	2011	Community and personal service workers	M	325
Glenelg - Southern Grampians	2011	Labourers	F	799
Glenelg - Southern Grampians	2011	Labourers	M	1254
Glenelg - Southern Grampians	2011	Machinery operators and drivers	F	82
Glenelg - Southern Grampians	2011	Machinery operators and drivers	M	1305
Glenelg - Southern Grampians	2011	Managers	F	1083
Glenelg - Southern Grampians	2011	Managers	M	2140
Glenelg - Southern Grampians	2011	Professionals	F	1520
Glenelg - Southern Grampians	2011	Professionals	M	857
Glenelg - Southern Grampians	2011	Sales workers	F	944
Glenelg - Southern Grampians	2011	Sales workers	M	483
Glenelg - Southern Grampians	2011	Technicians and trades workers	F	394
Glenelg - Southern Grampians	2011	Technicians and trades workers	M	2099
Glenelg - Southern Grampians	2016		F	92
Glenelg - Southern Grampians	2016		M	159
Glenelg - Southern Grampians	2016	Clerical and administrative workers	F	1282
Glenelg - Southern Grampians	2016	Clerical and administrative workers	M	274
Glenelg - Southern Grampians	2016	Community and personal service workers	F	1324
Glenelg - Southern Grampians	2016	Community and personal service workers	M	319
Glenelg - Southern Grampians	2016	Labourers	F	799
Glenelg - Southern Grampians	2016	Labourers	M	1188
Glenelg - Southern Grampians	2016	Machinery operators and drivers	F	79
Glenelg - Southern Grampians	2016	Machinery operators and drivers	M	1335
Glenelg - Southern Grampians	2016	Managers	F	976
Glenelg - Southern Grampians	2016	Managers	M	1958
Glenelg - Southern Grampians	2016	Professionals	F	1498
Glenelg - Southern Grampians	2016	Professionals	M	748
Glenelg - Southern Grampians	2016	Sales workers	F	877
Glenelg - Southern Grampians	2016	Sales workers	M	463
Glenelg - Southern Grampians	2016	Technicians and trades workers	F	394
Glenelg - Southern Grampians	2016	Technicians and trades workers	M	1814
Colac - Corangamite	2006		F	125
Colac - Corangamite	2006		M	158
Colac - Corangamite	2006	Clerical and administrative workers	F	1151
Colac - Corangamite	2006	Clerical and administrative workers	M	248
Colac - Corangamite	2006	Community and personal service workers	F	1043
Colac - Corangamite	2006	Community and personal service workers	M	293
Colac - Corangamite	2006	Labourers	F	1123
Colac - Corangamite	2006	Labourers	M	1785
Colac - Corangamite	2006	Machinery operators and drivers	F	52
Colac - Corangamite	2006	Machinery operators and drivers	M	1116
Colac - Corangamite	2006	Managers	F	1542
Colac - Corangamite	2006	Managers	M	2843
Colac - Corangamite	2006	Professionals	F	1235
Colac - Corangamite	2006	Professionals	M	705
Colac - Corangamite	2006	Sales workers	F	895
Colac - Corangamite	2006	Sales workers	M	453
Colac - Corangamite	2006	Technicians and trades workers	F	360
Colac - Corangamite	2006	Technicians and trades workers	M	1780
Colac - Corangamite	2011		F	96
Colac - Corangamite	2011		M	186
Colac - Corangamite	2011	Clerical and administrative workers	F	1178
Colac - Corangamite	2011	Clerical and administrative workers	M	264
Colac - Corangamite	2011	Community and personal service workers	F	1312
Colac - Corangamite	2011	Community and personal service workers	M	310
Colac - Corangamite	2011	Labourers	F	1022
Colac - Corangamite	2011	Labourers	M	1749
Colac - Corangamite	2011	Machinery operators and drivers	F	49
Colac - Corangamite	2011	Machinery operators and drivers	M	1136
Colac - Corangamite	2011	Managers	F	1436
Colac - Corangamite	2011	Managers	M	2650
Colac - Corangamite	2011	Professionals	F	1315
Colac - Corangamite	2011	Professionals	M	681
Colac - Corangamite	2011	Sales workers	F	957
Colac - Corangamite	2011	Sales workers	M	485
Colac - Corangamite	2011	Technicians and trades workers	F	381
Colac - Corangamite	2011	Technicians and trades workers	M	1811
Colac - Corangamite	2016		F	131
Colac - Corangamite	2016		M	181
Colac - Corangamite	2016	Clerical and administrative workers	F	1157
Colac - Corangamite	2016	Clerical and administrative workers	M	246
Colac - Corangamite	2016	Community and personal service workers	F	1417
Colac - Corangamite	2016	Community and personal service workers	M	334
Colac - Corangamite	2016	Labourers	F	1115
Colac - Corangamite	2016	Labourers	M	1771
Colac - Corangamite	2016	Machinery operators and drivers	F	64
Colac - Corangamite	2016	Machinery operators and drivers	M	1153
Colac - Corangamite	2016	Managers	F	1276
Colac - Corangamite	2016	Managers	M	2387
Colac - Corangamite	2016	Professionals	F	1325
Colac - Corangamite	2016	Professionals	M	668
Colac - Corangamite	2016	Sales workers	F	894
Colac - Corangamite	2016	Sales workers	M	457
Colac - Corangamite	2016	Technicians and trades workers	F	388
Colac - Corangamite	2016	Technicians and trades workers	M	1769
Warrnambool	2006		F	149
Warrnambool	2006		M	199
Warrnambool	2006	Clerical and administrative workers	F	1854
Warrnambool	2006	Clerical and administrative workers	M	428
Warrnambool	2006	Community and personal service workers	F	1379
Warrnambool	2006	Community and personal service workers	M	443
Warrnambool	2006	Labourers	F	1055
Warrnambool	2006	Labourers	M	1855
Warrnambool	2006	Machinery operators and drivers	F	84
Warrnambool	2006	Machinery operators and drivers	M	1169
Warrnambool	2006	Managers	F	1342
Warrnambool	2006	Managers	M	2668
Warrnambool	2006	Professionals	F	1967
Warrnambool	2006	Professionals	M	1265
Warrnambool	2006	Sales workers	F	1537
Warrnambool	2006	Sales workers	M	833
Warrnambool	2006	Technicians and trades workers	F	507
Warrnambool	2006	Technicians and trades workers	M	2565
Warrnambool	2011		F	179
Warrnambool	2011		M	217
Warrnambool	2011	Clerical and administrative workers	F	1960
Warrnambool	2011	Clerical and administrative workers	M	451
Warrnambool	2011	Community and personal service workers	F	1709
Warrnambool	2011	Community and personal service workers	M	475
Warrnambool	2011	Labourers	F	1070
Warrnambool	2011	Labourers	M	1898
Warrnambool	2011	Machinery operators and drivers	F	90
Warrnambool	2011	Machinery operators and drivers	M	1317
Warrnambool	2011	Managers	F	1343
Warrnambool	2011	Managers	M	2684
Warrnambool	2011	Professionals	F	2416
Warrnambool	2011	Professionals	M	1459
Warrnambool	2011	Sales workers	F	1518
Warrnambool	2011	Sales workers	M	823
Warrnambool	2011	Technicians and trades workers	F	537
Warrnambool	2011	Technicians and trades workers	M	2786
Warrnambool	2016		F	140
Warrnambool	2016		M	216
Warrnambool	2016	Clerical and administrative workers	F	1985
Warrnambool	2016	Clerical and administrative workers	M	456
Warrnambool	2016	Community and personal service workers	F	1849
Warrnambool	2016	Community and personal service workers	M	651
Warrnambool	2016	Labourers	F	1211
Warrnambool	2016	Labourers	M	2056
Warrnambool	2016	Machinery operators and drivers	F	78
Warrnambool	2016	Machinery operators and drivers	M	1332
Warrnambool	2016	Managers	F	1267
Warrnambool	2016	Managers	M	2439
Warrnambool	2016	Professionals	F	2521
Warrnambool	2016	Professionals	M	1498
Warrnambool	2016	Sales workers	F	1563
Warrnambool	2016	Sales workers	M	871
Warrnambool	2016	Technicians and trades workers	F	567
Warrnambool	2016	Technicians and trades workers	M	2592
Migratory - Offshore - Shipping (Vic.)	2006		F	0
Migratory - Offshore - Shipping (Vic.)	2006		M	0
Migratory - Offshore - Shipping (Vic.)	2006	Clerical and administrative workers	F	0
Migratory - Offshore - Shipping (Vic.)	2006	Clerical and administrative workers	M	0
Migratory - Offshore - Shipping (Vic.)	2006	Community and personal service workers	F	0
Migratory - Offshore - Shipping (Vic.)	2006	Community and personal service workers	M	0
Migratory - Offshore - Shipping (Vic.)	2006	Labourers	F	0
Migratory - Offshore - Shipping (Vic.)	2006	Labourers	M	17
Migratory - Offshore - Shipping (Vic.)	2006	Machinery operators and drivers	F	0
Migratory - Offshore - Shipping (Vic.)	2006	Machinery operators and drivers	M	3
Migratory - Offshore - Shipping (Vic.)	2006	Managers	F	0
Migratory - Offshore - Shipping (Vic.)	2006	Managers	M	0
Migratory - Offshore - Shipping (Vic.)	2006	Professionals	F	0
Migratory - Offshore - Shipping (Vic.)	2006	Professionals	M	3
Migratory - Offshore - Shipping (Vic.)	2006	Sales workers	F	0
Migratory - Offshore - Shipping (Vic.)	2006	Sales workers	M	0
Migratory - Offshore - Shipping (Vic.)	2006	Technicians and trades workers	F	0
Migratory - Offshore - Shipping (Vic.)	2006	Technicians and trades workers	M	9
Migratory - Offshore - Shipping (Vic.)	2011		F	0
Migratory - Offshore - Shipping (Vic.)	2011		M	0
Migratory - Offshore - Shipping (Vic.)	2011	Clerical and administrative workers	F	0
Migratory - Offshore - Shipping (Vic.)	2011	Clerical and administrative workers	M	0
Migratory - Offshore - Shipping (Vic.)	2011	Community and personal service workers	F	0
Migratory - Offshore - Shipping (Vic.)	2011	Community and personal service workers	M	0
Migratory - Offshore - Shipping (Vic.)	2011	Labourers	F	0
Migratory - Offshore - Shipping (Vic.)	2011	Labourers	M	8
Migratory - Offshore - Shipping (Vic.)	2011	Machinery operators and drivers	F	0
Migratory - Offshore - Shipping (Vic.)	2011	Machinery operators and drivers	M	4
Migratory - Offshore - Shipping (Vic.)	2011	Managers	F	0
Migratory - Offshore - Shipping (Vic.)	2011	Managers	M	0
Migratory - Offshore - Shipping (Vic.)	2011	Professionals	F	0
Migratory - Offshore - Shipping (Vic.)	2011	Professionals	M	8
Migratory - Offshore - Shipping (Vic.)	2011	Sales workers	F	0
Migratory - Offshore - Shipping (Vic.)	2011	Sales workers	M	0
Migratory - Offshore - Shipping (Vic.)	2011	Technicians and trades workers	F	0
Migratory - Offshore - Shipping (Vic.)	2011	Technicians and trades workers	M	5
Migratory - Offshore - Shipping (Vic.)	2016		F	0
Migratory - Offshore - Shipping (Vic.)	2016		M	0
Migratory - Offshore - Shipping (Vic.)	2016	Clerical and administrative workers	F	0
Migratory - Offshore - Shipping (Vic.)	2016	Clerical and administrative workers	M	0
Migratory - Offshore - Shipping (Vic.)	2016	Community and personal service workers	F	0
Migratory - Offshore - Shipping (Vic.)	2016	Community and personal service workers	M	0
Migratory - Offshore - Shipping (Vic.)	2016	Labourers	F	0
Migratory - Offshore - Shipping (Vic.)	2016	Labourers	M	3
Migratory - Offshore - Shipping (Vic.)	2016	Machinery operators and drivers	F	0
Migratory - Offshore - Shipping (Vic.)	2016	Machinery operators and drivers	M	0
Migratory - Offshore - Shipping (Vic.)	2016	Managers	F	0
Migratory - Offshore - Shipping (Vic.)	2016	Managers	M	0
Migratory - Offshore - Shipping (Vic.)	2016	Professionals	F	0
Migratory - Offshore - Shipping (Vic.)	2016	Professionals	M	4
Migratory - Offshore - Shipping (Vic.)	2016	Sales workers	F	0
Migratory - Offshore - Shipping (Vic.)	2016	Sales workers	M	0
Migratory - Offshore - Shipping (Vic.)	2016	Technicians and trades workers	F	0
Migratory - Offshore - Shipping (Vic.)	2016	Technicians and trades workers	M	7
No usual address (Vic.)	2006		F	22
No usual address (Vic.)	2006		M	52
No usual address (Vic.)	2006	Clerical and administrative workers	F	179
No usual address (Vic.)	2006	Clerical and administrative workers	M	80
No usual address (Vic.)	2006	Community and personal service workers	F	207
No usual address (Vic.)	2006	Community and personal service workers	M	136
No usual address (Vic.)	2006	Labourers	F	117
No usual address (Vic.)	2006	Labourers	M	276
No usual address (Vic.)	2006	Machinery operators and drivers	F	15
No usual address (Vic.)	2006	Machinery operators and drivers	M	225
No usual address (Vic.)	2006	Managers	F	71
No usual address (Vic.)	2006	Managers	M	116
No usual address (Vic.)	2006	Professionals	F	215
No usual address (Vic.)	2006	Professionals	M	231
No usual address (Vic.)	2006	Sales workers	F	91
No usual address (Vic.)	2006	Sales workers	M	86
No usual address (Vic.)	2006	Technicians and trades workers	F	51
No usual address (Vic.)	2006	Technicians and trades workers	M	323
No usual address (Vic.)	2011		F	31
No usual address (Vic.)	2011		M	61
No usual address (Vic.)	2011	Clerical and administrative workers	F	184
No usual address (Vic.)	2011	Clerical and administrative workers	M	76
No usual address (Vic.)	2011	Community and personal service workers	F	176
No usual address (Vic.)	2011	Community and personal service workers	M	121
No usual address (Vic.)	2011	Labourers	F	106
No usual address (Vic.)	2011	Labourers	M	222
No usual address (Vic.)	2011	Machinery operators and drivers	F	28
No usual address (Vic.)	2011	Machinery operators and drivers	M	181
No usual address (Vic.)	2011	Managers	F	97
No usual address (Vic.)	2011	Managers	M	148
No usual address (Vic.)	2011	Professionals	F	257
No usual address (Vic.)	2011	Professionals	M	253
No usual address (Vic.)	2011	Sales workers	F	106
No usual address (Vic.)	2011	Sales workers	M	82
No usual address (Vic.)	2011	Technicians and trades workers	F	57
No usual address (Vic.)	2011	Technicians and trades workers	M	309
No usual address (Vic.)	2016		F	16
No usual address (Vic.)	2016		M	41
No usual address (Vic.)	2016	Clerical and administrative workers	F	126
No usual address (Vic.)	2016	Clerical and administrative workers	M	56
No usual address (Vic.)	2016	Community and personal service workers	F	161
No usual address (Vic.)	2016	Community and personal service workers	M	120
No usual address (Vic.)	2016	Labourers	F	86
No usual address (Vic.)	2016	Labourers	M	214
No usual address (Vic.)	2016	Machinery operators and drivers	F	17
No usual address (Vic.)	2016	Machinery operators and drivers	M	183
No usual address (Vic.)	2016	Managers	F	54
No usual address (Vic.)	2016	Managers	M	123
No usual address (Vic.)	2016	Professionals	F	202
No usual address (Vic.)	2016	Professionals	M	203
No usual address (Vic.)	2016	Sales workers	F	74
No usual address (Vic.)	2016	Sales workers	M	53
No usual address (Vic.)	2016	Technicians and trades workers	F	44
No usual address (Vic.)	2016	Technicians and trades workers	M	249
Capalaba	2006		F	212
Capalaba	2006		M	345
Capalaba	2006	Clerical and administrative workers	F	4892
Capalaba	2006	Clerical and administrative workers	M	1392
Capalaba	2006	Community and personal service workers	F	2190
Capalaba	2006	Community and personal service workers	M	790
Capalaba	2006	Labourers	F	1536
Capalaba	2006	Labourers	M	2395
Capalaba	2006	Machinery operators and drivers	F	253
Capalaba	2006	Machinery operators and drivers	M	2271
Capalaba	2006	Managers	F	1313
Capalaba	2006	Managers	M	2524
Capalaba	2006	Professionals	F	2698
Capalaba	2006	Professionals	M	2331
Capalaba	2006	Sales workers	F	2456
Capalaba	2006	Sales workers	M	1486
Capalaba	2006	Technicians and trades workers	F	772
Capalaba	2006	Technicians and trades workers	M	5204
Capalaba	2011		F	259
Capalaba	2011		M	327
Capalaba	2011	Clerical and administrative workers	F	5142
Capalaba	2011	Clerical and administrative workers	M	1328
Capalaba	2011	Community and personal service workers	F	2434
Capalaba	2011	Community and personal service workers	M	878
Capalaba	2011	Labourers	F	1312
Capalaba	2011	Labourers	M	2341
Capalaba	2011	Machinery operators and drivers	F	184
Capalaba	2011	Machinery operators and drivers	M	2197
Capalaba	2011	Managers	F	1458
Capalaba	2011	Managers	M	2708
Capalaba	2011	Professionals	F	3286
Capalaba	2011	Professionals	M	2658
Capalaba	2011	Sales workers	F	2434
Capalaba	2011	Sales workers	M	1413
Capalaba	2011	Technicians and trades workers	F	792
Capalaba	2011	Technicians and trades workers	M	5140
Capalaba	2016		F	209
Capalaba	2016		M	332
Capalaba	2016	Clerical and administrative workers	F	4753
Capalaba	2016	Clerical and administrative workers	M	1239
Capalaba	2016	Community and personal service workers	F	2846
Capalaba	2016	Community and personal service workers	M	970
Capalaba	2016	Labourers	F	1264
Capalaba	2016	Labourers	M	2304
Capalaba	2016	Machinery operators and drivers	F	227
Capalaba	2016	Machinery operators and drivers	M	2167
Capalaba	2016	Managers	F	1533
Capalaba	2016	Managers	M	2635
Capalaba	2016	Professionals	F	3641
Capalaba	2016	Professionals	M	2698
Capalaba	2016	Sales workers	F	2309
Capalaba	2016	Sales workers	M	1349
Capalaba	2016	Technicians and trades workers	F	806
Capalaba	2016	Technicians and trades workers	M	5020
Cleveland - Stradbroke	2006		F	208
Cleveland - Stradbroke	2006		M	298
Cleveland - Stradbroke	2006	Clerical and administrative workers	F	3995
Cleveland - Stradbroke	2006	Clerical and administrative workers	M	988
Cleveland - Stradbroke	2006	Community and personal service workers	F	1955
Cleveland - Stradbroke	2006	Community and personal service workers	M	620
Cleveland - Stradbroke	2006	Labourers	F	1099
Cleveland - Stradbroke	2006	Labourers	M	2083
Cleveland - Stradbroke	2006	Machinery operators and drivers	F	175
Cleveland - Stradbroke	2006	Machinery operators and drivers	M	1628
Cleveland - Stradbroke	2006	Managers	F	1301
Cleveland - Stradbroke	2006	Managers	M	2786
Cleveland - Stradbroke	2006	Professionals	F	2516
Cleveland - Stradbroke	2006	Professionals	M	2253
Cleveland - Stradbroke	2006	Sales workers	F	2080
Cleveland - Stradbroke	2006	Sales workers	M	1301
Cleveland - Stradbroke	2006	Technicians and trades workers	F	689
Cleveland - Stradbroke	2006	Technicians and trades workers	M	4213
Cleveland - Stradbroke	2011		F	235
Cleveland - Stradbroke	2011		M	341
Cleveland - Stradbroke	2011	Clerical and administrative workers	F	4897
Cleveland - Stradbroke	2011	Clerical and administrative workers	M	1103
Cleveland - Stradbroke	2011	Community and personal service workers	F	2642
Cleveland - Stradbroke	2011	Community and personal service workers	M	857
Cleveland - Stradbroke	2011	Labourers	F	1139
Cleveland - Stradbroke	2011	Labourers	M	2180
Cleveland - Stradbroke	2011	Machinery operators and drivers	F	157
Cleveland - Stradbroke	2011	Machinery operators and drivers	M	1855
Cleveland - Stradbroke	2011	Managers	F	1543
Cleveland - Stradbroke	2011	Managers	M	3239
Cleveland - Stradbroke	2011	Professionals	F	3372
Cleveland - Stradbroke	2011	Professionals	M	2623
Cleveland - Stradbroke	2011	Sales workers	F	2273
Cleveland - Stradbroke	2011	Sales workers	M	1433
Cleveland - Stradbroke	2011	Technicians and trades workers	F	793
Cleveland - Stradbroke	2011	Technicians and trades workers	M	4879
Cleveland - Stradbroke	2016		F	240
Cleveland - Stradbroke	2016		M	325
Cleveland - Stradbroke	2016	Clerical and administrative workers	F	4785
Cleveland - Stradbroke	2016	Clerical and administrative workers	M	1084
Cleveland - Stradbroke	2016	Community and personal service workers	F	3141
Cleveland - Stradbroke	2016	Community and personal service workers	M	1005
Cleveland - Stradbroke	2016	Labourers	F	1227
Cleveland - Stradbroke	2016	Labourers	M	2349
Cleveland - Stradbroke	2016	Machinery operators and drivers	F	167
Cleveland - Stradbroke	2016	Machinery operators and drivers	M	2020
Cleveland - Stradbroke	2016	Managers	F	1754
Cleveland - Stradbroke	2016	Managers	M	3397
Cleveland - Stradbroke	2016	Professionals	F	3880
Cleveland - Stradbroke	2016	Professionals	M	2746
Cleveland - Stradbroke	2016	Sales workers	F	2324
Cleveland - Stradbroke	2016	Sales workers	M	1459
Cleveland - Stradbroke	2016	Technicians and trades workers	F	848
Cleveland - Stradbroke	2016	Technicians and trades workers	M	4951
Wynnum - Manly	2006		F	206
Wynnum - Manly	2006		M	286
Wynnum - Manly	2006	Clerical and administrative workers	F	3857
Wynnum - Manly	2006	Clerical and administrative workers	M	1115
Wynnum - Manly	2006	Community and personal service workers	F	1699
Wynnum - Manly	2006	Community and personal service workers	M	679
Wynnum - Manly	2006	Labourers	F	1163
Wynnum - Manly	2006	Labourers	M	2008
Wynnum - Manly	2006	Machinery operators and drivers	F	246
Wynnum - Manly	2006	Machinery operators and drivers	M	1886
Wynnum - Manly	2006	Managers	F	1120
Wynnum - Manly	2006	Managers	M	1997
Wynnum - Manly	2006	Professionals	F	2590
Wynnum - Manly	2006	Professionals	M	2259
Wynnum - Manly	2006	Sales workers	F	1647
Wynnum - Manly	2006	Sales workers	M	1067
Wynnum - Manly	2006	Technicians and trades workers	F	605
Wynnum - Manly	2006	Technicians and trades workers	M	3608
Wynnum - Manly	2011		F	250
Wynnum - Manly	2011		M	318
Wynnum - Manly	2011	Clerical and administrative workers	F	4446
Wynnum - Manly	2011	Clerical and administrative workers	M	1273
Wynnum - Manly	2011	Community and personal service workers	F	2066
Wynnum - Manly	2011	Community and personal service workers	M	787
Wynnum - Manly	2011	Labourers	F	1100
Wynnum - Manly	2011	Labourers	M	1969
Wynnum - Manly	2011	Machinery operators and drivers	F	246
Wynnum - Manly	2011	Machinery operators and drivers	M	1922
Wynnum - Manly	2011	Managers	F	1444
Wynnum - Manly	2011	Managers	M	2647
Wynnum - Manly	2011	Professionals	F	3664
Wynnum - Manly	2011	Professionals	M	3079
Wynnum - Manly	2011	Sales workers	F	1796
Wynnum - Manly	2011	Sales workers	M	1160
Wynnum - Manly	2011	Technicians and trades workers	F	629
Wynnum - Manly	2011	Technicians and trades workers	M	3938
Wynnum - Manly	2016		F	234
Wynnum - Manly	2016		M	309
Wynnum - Manly	2016	Clerical and administrative workers	F	4316
Wynnum - Manly	2016	Clerical and administrative workers	M	1236
Wynnum - Manly	2016	Community and personal service workers	F	2437
Wynnum - Manly	2016	Community and personal service workers	M	957
Wynnum - Manly	2016	Labourers	F	1076
Wynnum - Manly	2016	Labourers	M	1857
Wynnum - Manly	2016	Machinery operators and drivers	F	242
Wynnum - Manly	2016	Machinery operators and drivers	M	1875
Wynnum - Manly	2016	Managers	F	1716
Wynnum - Manly	2016	Managers	M	2903
Wynnum - Manly	2016	Professionals	F	4197
Wynnum - Manly	2016	Professionals	M	3233
Wynnum - Manly	2016	Sales workers	F	1815
Wynnum - Manly	2016	Sales workers	M	1247
Wynnum - Manly	2016	Technicians and trades workers	F	691
Wynnum - Manly	2016	Technicians and trades workers	M	3792
Bald Hills - Everton Park	2006		F	117
Bald Hills - Everton Park	2006		M	159
Bald Hills - Everton Park	2006	Clerical and administrative workers	F	2601
Bald Hills - Everton Park	2006	Clerical and administrative workers	M	911
Bald Hills - Everton Park	2006	Community and personal service workers	F	1014
Bald Hills - Everton Park	2006	Community and personal service workers	M	512
Bald Hills - Everton Park	2006	Labourers	F	469
Bald Hills - Everton Park	2006	Labourers	M	865
Bald Hills - Everton Park	2006	Machinery operators and drivers	F	67
