SA2_NAME16	Year	EduInstitutionType	students
Mukinbudin	2006	Secondary	128
Mukinbudin	2006	Technical or Further Educational Institution	37
Mukinbudin	2006	University or other tertiary	25
Mukinbudin	2011		308
Mukinbudin	2011	Infants/Primary	351
Mukinbudin	2011	Pre-school	61
Mukinbudin	2011	Secondary	77
Mukinbudin	2011	Technical or Further Educational Institution	42
Mukinbudin	2011	University or other tertiary	41
Mukinbudin	2016		420
Mukinbudin	2016	Infants/Primary	237
Mukinbudin	2016	Pre-school	28
Mukinbudin	2016	Secondary	86
Mukinbudin	2016	Technical or Further Educational Institution	30
Mukinbudin	2016	University or other tertiary	20
Northam	2006		1037
Northam	2006	Infants/Primary	881
Northam	2006	Pre-school	150
Northam	2006	Secondary	595
Northam	2006	Technical or Further Educational Institution	194
Northam	2006	University or other tertiary	164
Northam	2011		1162
Northam	2011	Infants/Primary	972
Northam	2011	Pre-school	164
Northam	2011	Secondary	563
Northam	2011	Technical or Further Educational Institution	226
Northam	2011	University or other tertiary	112
Northam	2016		1613
Northam	2016	Infants/Primary	866
Northam	2016	Pre-school	129
Northam	2016	Secondary	671
Northam	2016	Technical or Further Educational Institution	184
Northam	2016	University or other tertiary	126
Toodyay	2006		343
Toodyay	2006	Infants/Primary	399
Toodyay	2006	Pre-school	64
Toodyay	2006	Secondary	245
Toodyay	2006	Technical or Further Educational Institution	84
Toodyay	2006	University or other tertiary	37
Toodyay	2011		434
Toodyay	2011	Infants/Primary	362
Toodyay	2011	Pre-school	53
Toodyay	2011	Secondary	237
Toodyay	2011	Technical or Further Educational Institution	75
Toodyay	2011	University or other tertiary	68
Toodyay	2016		489
Toodyay	2016	Infants/Primary	281
Toodyay	2016	Pre-school	37
Toodyay	2016	Secondary	222
Toodyay	2016	Technical or Further Educational Institution	71
Toodyay	2016	University or other tertiary	52
York - Beverley	2006		364
York - Beverley	2006	Infants/Primary	408
York - Beverley	2006	Pre-school	72
York - Beverley	2006	Secondary	229
York - Beverley	2006	Technical or Further Educational Institution	64
York - Beverley	2006	University or other tertiary	38
York - Beverley	2011		385
York - Beverley	2011	Infants/Primary	442
York - Beverley	2011	Pre-school	53
York - Beverley	2011	Secondary	207
York - Beverley	2011	Technical or Further Educational Institution	67
York - Beverley	2011	University or other tertiary	47
York - Beverley	2016		681
York - Beverley	2016	Infants/Primary	366
York - Beverley	2016	Pre-school	59
York - Beverley	2016	Secondary	251
York - Beverley	2016	Technical or Further Educational Institution	61
York - Beverley	2016	University or other tertiary	48
Brookton	2006		318
Brookton	2006	Infants/Primary	376
Brookton	2006	Pre-school	67
Brookton	2006	Secondary	102
Brookton	2006	Technical or Further Educational Institution	46
Brookton	2006	University or other tertiary	23
Brookton	2011		234
Brookton	2011	Infants/Primary	329
Brookton	2011	Pre-school	65
Brookton	2011	Secondary	108
Brookton	2011	Technical or Further Educational Institution	51
Brookton	2011	University or other tertiary	17
Brookton	2016		455
Brookton	2016	Infants/Primary	308
Brookton	2016	Pre-school	46
Brookton	2016	Secondary	120
Brookton	2016	Technical or Further Educational Institution	39
Brookton	2016	University or other tertiary	25
Kulin	2006		245
Kulin	2006	Infants/Primary	500
Kulin	2006	Pre-school	97
Kulin	2006	Secondary	128
Kulin	2006	Technical or Further Educational Institution	38
Kulin	2006	University or other tertiary	19
Kulin	2011		313
Kulin	2011	Infants/Primary	468
Kulin	2011	Pre-school	70
Kulin	2011	Secondary	120
Kulin	2011	Technical or Further Educational Institution	67
Kulin	2011	University or other tertiary	41
Kulin	2016		425
Kulin	2016	Infants/Primary	417
Kulin	2016	Pre-school	51
Kulin	2016	Secondary	110
Kulin	2016	Technical or Further Educational Institution	39
Kulin	2016	University or other tertiary	37
Murray	2006		162
Murray	2006	Infants/Primary	239
Murray	2006	Pre-school	47
Murray	2006	Secondary	116
Murray	2006	Technical or Further Educational Institution	48
Murray	2006	University or other tertiary	17
Murray	2011		478
Murray	2011	Infants/Primary	230
Murray	2011	Pre-school	42
Murray	2011	Secondary	117
Murray	2011	Technical or Further Educational Institution	39
Murray	2011	University or other tertiary	32
Murray	2016		279
Murray	2016	Infants/Primary	244
Murray	2016	Pre-school	31
Murray	2016	Secondary	130
Murray	2016	Technical or Further Educational Institution	29
Murray	2016	University or other tertiary	36
Narrogin	2006		297
Narrogin	2006	Infants/Primary	417
Narrogin	2006	Pre-school	66
Narrogin	2006	Secondary	584
Narrogin	2006	Technical or Further Educational Institution	93
Narrogin	2006	University or other tertiary	31
Narrogin	2011		348
Narrogin	2011	Infants/Primary	461
Narrogin	2011	Pre-school	72
Narrogin	2011	Secondary	437
Narrogin	2011	Technical or Further Educational Institution	105
Narrogin	2011	University or other tertiary	52
Narrogin	2016		624
Narrogin	2016	Infants/Primary	388
Narrogin	2016	Pre-school	67
Narrogin	2016	Secondary	377
Narrogin	2016	Technical or Further Educational Institution	69
Narrogin	2016	University or other tertiary	56
Wagin	2006		380
Wagin	2006	Infants/Primary	496
Wagin	2006	Pre-school	88
Wagin	2006	Secondary	200
Wagin	2006	Technical or Further Educational Institution	50
Wagin	2006	University or other tertiary	42
Wagin	2011		290
Wagin	2011	Infants/Primary	454
Wagin	2011	Pre-school	83
Wagin	2011	Secondary	210
Wagin	2011	Technical or Further Educational Institution	80
Wagin	2011	University or other tertiary	25
Wagin	2016		553
Wagin	2016	Infants/Primary	428
Wagin	2016	Pre-school	60
Wagin	2016	Secondary	188
Wagin	2016	Technical or Further Educational Institution	53
Wagin	2016	University or other tertiary	40
Broome	2006		2191
Broome	2006	Infants/Primary	978
Broome	2006	Pre-school	162
Broome	2006	Secondary	409
Broome	2006	Technical or Further Educational Institution	280
Broome	2006	University or other tertiary	230
Broome	2011		1891
Broome	2011	Infants/Primary	1199
Broome	2011	Pre-school	192
Broome	2011	Secondary	519
Broome	2011	Technical or Further Educational Institution	309
Broome	2011	University or other tertiary	300
Broome	2016		2059
Broome	2016	Infants/Primary	1337
Broome	2016	Pre-school	185
Broome	2016	Secondary	798
Broome	2016	Technical or Further Educational Institution	285
Broome	2016	University or other tertiary	295
Derby - West Kimberley	2006		772
Derby - West Kimberley	2006	Infants/Primary	834
Derby - West Kimberley	2006	Pre-school	95
Derby - West Kimberley	2006	Secondary	235
Derby - West Kimberley	2006	Technical or Further Educational Institution	66
Derby - West Kimberley	2006	University or other tertiary	74
Derby - West Kimberley	2011		2437
Derby - West Kimberley	2011	Infants/Primary	816
Derby - West Kimberley	2011	Pre-school	133
Derby - West Kimberley	2011	Secondary	234
Derby - West Kimberley	2011	Technical or Further Educational Institution	95
Derby - West Kimberley	2011	University or other tertiary	84
Derby - West Kimberley	2016		1116
Derby - West Kimberley	2016	Infants/Primary	826
Derby - West Kimberley	2016	Pre-school	107
Derby - West Kimberley	2016	Secondary	393
Derby - West Kimberley	2016	Technical or Further Educational Institution	95
Derby - West Kimberley	2016	University or other tertiary	76
Halls Creek	2006		546
Halls Creek	2006	Infants/Primary	414
Halls Creek	2006	Pre-school	33
Halls Creek	2006	Secondary	94
Halls Creek	2006	Technical or Further Educational Institution	22
Halls Creek	2006	University or other tertiary	20
Halls Creek	2011		264
Halls Creek	2011	Infants/Primary	528
Halls Creek	2011	Pre-school	64
Halls Creek	2011	Secondary	205
Halls Creek	2011	Technical or Further Educational Institution	56
Halls Creek	2011	University or other tertiary	24
Halls Creek	2016		799
Halls Creek	2016	Infants/Primary	306
Halls Creek	2016	Pre-school	31
Halls Creek	2016	Secondary	154
Halls Creek	2016	Technical or Further Educational Institution	21
Halls Creek	2016	University or other tertiary	17
Kununurra	2006		1184
Kununurra	2006	Infants/Primary	659
Kununurra	2006	Pre-school	92
Kununurra	2006	Secondary	274
Kununurra	2006	Technical or Further Educational Institution	93
Kununurra	2006	University or other tertiary	68
Kununurra	2011		1001
Kununurra	2011	Infants/Primary	820
Kununurra	2011	Pre-school	100
Kununurra	2011	Secondary	276
Kununurra	2011	Technical or Further Educational Institution	123
Kununurra	2011	University or other tertiary	103
Kununurra	2016		1083
Kununurra	2016	Infants/Primary	634
Kununurra	2016	Pre-school	97
Kununurra	2016	Secondary	333
Kununurra	2016	Technical or Further Educational Institution	121
Kununurra	2016	University or other tertiary	102
Roebuck	2006		209
Roebuck	2006	Infants/Primary	250
Roebuck	2006	Pre-school	20
Roebuck	2006	Secondary	79
Roebuck	2006	Technical or Further Educational Institution	22
Roebuck	2006	University or other tertiary	10
Roebuck	2011		165
Roebuck	2011	Infants/Primary	355
Roebuck	2011	Pre-school	46
Roebuck	2011	Secondary	116
Roebuck	2011	Technical or Further Educational Institution	33
Roebuck	2011	University or other tertiary	23
Roebuck	2016		299
Roebuck	2016	Infants/Primary	258
Roebuck	2016	Pre-school	37
Roebuck	2016	Secondary	145
Roebuck	2016	Technical or Further Educational Institution	11
Roebuck	2016	University or other tertiary	16
East Pilbara	2006		518
East Pilbara	2006	Infants/Primary	246
East Pilbara	2006	Pre-school	29
East Pilbara	2006	Secondary	92
East Pilbara	2006	Technical or Further Educational Institution	19
East Pilbara	2006	University or other tertiary	14
East Pilbara	2011		1256
East Pilbara	2011	Infants/Primary	281
East Pilbara	2011	Pre-school	32
East Pilbara	2011	Secondary	85
East Pilbara	2011	Technical or Further Educational Institution	83
East Pilbara	2011	University or other tertiary	60
East Pilbara	2016		1522
East Pilbara	2016	Infants/Primary	222
East Pilbara	2016	Pre-school	31
East Pilbara	2016	Secondary	154
East Pilbara	2016	Technical or Further Educational Institution	70
East Pilbara	2016	University or other tertiary	85
Newman	2006		714
Newman	2006	Infants/Primary	448
Newman	2006	Pre-school	89
Newman	2006	Secondary	206
Newman	2006	Technical or Further Educational Institution	62
Newman	2006	University or other tertiary	58
Newman	2011		1547
Newman	2011	Infants/Primary	549
Newman	2011	Pre-school	82
Newman	2011	Secondary	185
Newman	2011	Technical or Further Educational Institution	114
Newman	2011	University or other tertiary	106
Newman	2016		779
Newman	2016	Infants/Primary	470
Newman	2016	Pre-school	81
Newman	2016	Secondary	238
Newman	2016	Technical or Further Educational Institution	94
Newman	2016	University or other tertiary	75
Port Hedland	2006		586
Port Hedland	2006	Infants/Primary	314
Port Hedland	2006	Pre-school	41
Port Hedland	2006	Secondary	110
Port Hedland	2006	Technical or Further Educational Institution	107
Port Hedland	2006	University or other tertiary	60
Port Hedland	2011		909
Port Hedland	2011	Infants/Primary	358
Port Hedland	2011	Pre-school	46
Port Hedland	2011	Secondary	97
Port Hedland	2011	Technical or Further Educational Institution	82
Port Hedland	2011	University or other tertiary	71
Port Hedland	2016		633
Port Hedland	2016	Infants/Primary	411
Port Hedland	2016	Pre-school	52
Port Hedland	2016	Secondary	153
Port Hedland	2016	Technical or Further Educational Institution	92
Port Hedland	2016	University or other tertiary	100
South Hedland	2006		2658
South Hedland	2006	Infants/Primary	600
South Hedland	2006	Pre-school	91
South Hedland	2006	Secondary	327
South Hedland	2006	Technical or Further Educational Institution	165
South Hedland	2006	University or other tertiary	60
South Hedland	2011		1999
South Hedland	2011	Infants/Primary	741
South Hedland	2011	Pre-school	117
South Hedland	2011	Secondary	327
South Hedland	2011	Technical or Further Educational Institution	208
South Hedland	2011	University or other tertiary	112
South Hedland	2016		1640
South Hedland	2016	Infants/Primary	834
South Hedland	2016	Pre-school	146
South Hedland	2016	Secondary	477
South Hedland	2016	Technical or Further Educational Institution	197
South Hedland	2016	University or other tertiary	129
Ashburton (WA)	2006		794
Ashburton (WA)	2006	Infants/Primary	699
Ashburton (WA)	2006	Pre-school	144
Ashburton (WA)	2006	Secondary	169
Ashburton (WA)	2006	Technical or Further Educational Institution	123
Ashburton (WA)	2006	University or other tertiary	68
Ashburton (WA)	2011		1562
Ashburton (WA)	2011	Infants/Primary	770
Ashburton (WA)	2011	Pre-school	164
Ashburton (WA)	2011	Secondary	219
Ashburton (WA)	2011	Technical or Further Educational Institution	187
Ashburton (WA)	2011	University or other tertiary	132
Ashburton (WA)	2016		2293
Ashburton (WA)	2016	Infants/Primary	729
Ashburton (WA)	2016	Pre-school	135
Ashburton (WA)	2016	Secondary	301
Ashburton (WA)	2016	Technical or Further Educational Institution	212
Ashburton (WA)	2016	University or other tertiary	182
Karratha	2006		1940
Karratha	2006	Infants/Primary	1200
Karratha	2006	Pre-school	232
Karratha	2006	Secondary	613
Karratha	2006	Technical or Further Educational Institution	267
Karratha	2006	University or other tertiary	128
Karratha	2011		3228
Karratha	2011	Infants/Primary	1382
Karratha	2011	Pre-school	263
Karratha	2011	Secondary	581
Karratha	2011	Technical or Further Educational Institution	303
Karratha	2011	University or other tertiary	213
Karratha	2016		2044
Karratha	2016	Infants/Primary	1710
Karratha	2016	Pre-school	290
Karratha	2016	Secondary	900
Karratha	2016	Technical or Further Educational Institution	292
Karratha	2016	University or other tertiary	237
Roebourne	2006		803
Roebourne	2006	Infants/Primary	469
Roebourne	2006	Pre-school	79
Roebourne	2006	Secondary	269
Roebourne	2006	Technical or Further Educational Institution	105
Roebourne	2006	University or other tertiary	41
Roebourne	2011		1757
Roebourne	2011	Infants/Primary	408
Roebourne	2011	Pre-school	56
Roebourne	2011	Secondary	180
Roebourne	2011	Technical or Further Educational Institution	108
Roebourne	2011	University or other tertiary	59
Roebourne	2016		1012
Roebourne	2016	Infants/Primary	523
Roebourne	2016	Pre-school	87
Roebourne	2016	Secondary	302
Roebourne	2016	Technical or Further Educational Institution	67
Roebourne	2016	University or other tertiary	47
Esperance	2006		981
Esperance	2006	Infants/Primary	1220
Esperance	2006	Pre-school	206
Esperance	2006	Secondary	801
Esperance	2006	Technical or Further Educational Institution	179
Esperance	2006	University or other tertiary	127
Esperance	2011		1023
Esperance	2011	Infants/Primary	1074
Esperance	2011	Pre-school	194
Esperance	2011	Secondary	750
Esperance	2011	Technical or Further Educational Institution	180
Esperance	2011	University or other tertiary	105
Esperance	2016		1477
Esperance	2016	Infants/Primary	958
Esperance	2016	Pre-school	148
Esperance	2016	Secondary	914
Esperance	2016	Technical or Further Educational Institution	168
Esperance	2016	University or other tertiary	115
Esperance Region	2006		261
Esperance Region	2006	Infants/Primary	347
Esperance Region	2006	Pre-school	75
Esperance Region	2006	Secondary	144
Esperance Region	2006	Technical or Further Educational Institution	37
Esperance Region	2006	University or other tertiary	21
Esperance Region	2011		328
Esperance Region	2011	Infants/Primary	501
Esperance Region	2011	Pre-school	90
Esperance Region	2011	Secondary	170
Esperance Region	2011	Technical or Further Educational Institution	41
Esperance Region	2011	University or other tertiary	38
Esperance Region	2016		593
Esperance Region	2016	Infants/Primary	389
Esperance Region	2016	Pre-school	38
Esperance Region	2016	Secondary	193
Esperance Region	2016	Technical or Further Educational Institution	35
Esperance Region	2016	University or other tertiary	26
Carnarvon	2006		663
Carnarvon	2006	Infants/Primary	572
Carnarvon	2006	Pre-school	84
Carnarvon	2006	Secondary	247
Carnarvon	2006	Technical or Further Educational Institution	112
Carnarvon	2006	University or other tertiary	60
Carnarvon	2011		740
Carnarvon	2011	Infants/Primary	489
Carnarvon	2011	Pre-school	81
Carnarvon	2011	Secondary	229
Carnarvon	2011	Technical or Further Educational Institution	103
Carnarvon	2011	University or other tertiary	43
Carnarvon	2016		897
Carnarvon	2016	Infants/Primary	425
Carnarvon	2016	Pre-school	65
Carnarvon	2016	Secondary	235
Carnarvon	2016	Technical or Further Educational Institution	61
Carnarvon	2016	University or other tertiary	44
Exmouth	2006		445
Exmouth	2006	Infants/Primary	274
Exmouth	2006	Pre-school	52
Exmouth	2006	Secondary	100
Exmouth	2006	Technical or Further Educational Institution	62
Exmouth	2006	University or other tertiary	39
Exmouth	2011		398
Exmouth	2011	Infants/Primary	330
Exmouth	2011	Pre-school	54
Exmouth	2011	Secondary	101
Exmouth	2011	Technical or Further Educational Institution	65
Exmouth	2011	University or other tertiary	36
Exmouth	2016		502
Exmouth	2016	Infants/Primary	329
Exmouth	2016	Pre-school	64
Exmouth	2016	Secondary	188
Exmouth	2016	Technical or Further Educational Institution	65
Exmouth	2016	University or other tertiary	36
Boulder	2006		1111
Boulder	2006	Infants/Primary	725
Boulder	2006	Pre-school	119
Boulder	2006	Secondary	397
Boulder	2006	Technical or Further Educational Institution	110
Boulder	2006	University or other tertiary	58
Boulder	2011		1336
Boulder	2011	Infants/Primary	651
Boulder	2011	Pre-school	133
Boulder	2011	Secondary	323
Boulder	2011	Technical or Further Educational Institution	128
Boulder	2011	University or other tertiary	81
Boulder	2016		1048
Boulder	2016	Infants/Primary	664
Boulder	2016	Pre-school	104
Boulder	2016	Secondary	343
Boulder	2016	Technical or Further Educational Institution	146
Boulder	2016	University or other tertiary	65
Kalgoorlie	2006		1811
Kalgoorlie	2006	Infants/Primary	1148
Kalgoorlie	2006	Pre-school	202
Kalgoorlie	2006	Secondary	666
Kalgoorlie	2006	Technical or Further Educational Institution	224
Kalgoorlie	2006	University or other tertiary	321
Kalgoorlie	2011		1888
Kalgoorlie	2011	Infants/Primary	1286
Kalgoorlie	2011	Pre-school	224
Kalgoorlie	2011	Secondary	661
Kalgoorlie	2011	Technical or Further Educational Institution	267
Kalgoorlie	2011	University or other tertiary	353
Kalgoorlie	2016		1570
Kalgoorlie	2016	Infants/Primary	1304
Kalgoorlie	2016	Pre-school	175
Kalgoorlie	2016	Secondary	904
Kalgoorlie	2016	Technical or Further Educational Institution	294
Kalgoorlie	2016	University or other tertiary	332
Kalgoorlie - North	2006		1114
Kalgoorlie - North	2006	Infants/Primary	938
Kalgoorlie - North	2006	Pre-school	145
Kalgoorlie - North	2006	Secondary	477
Kalgoorlie - North	2006	Technical or Further Educational Institution	155
Kalgoorlie - North	2006	University or other tertiary	199
Kalgoorlie - North	2011		1077
Kalgoorlie - North	2011	Infants/Primary	968
Kalgoorlie - North	2011	Pre-school	143
Kalgoorlie - North	2011	Secondary	438
Kalgoorlie - North	2011	Technical or Further Educational Institution	157
Kalgoorlie - North	2011	University or other tertiary	177
Kalgoorlie - North	2016		769
Kalgoorlie - North	2016	Infants/Primary	930
Kalgoorlie - North	2016	Pre-school	141
Kalgoorlie - North	2016	Secondary	562
Kalgoorlie - North	2016	Technical or Further Educational Institution	208
Kalgoorlie - North	2016	University or other tertiary	211
Kalgoorlie Airport	2006		0
Kalgoorlie Airport	2006	Infants/Primary	0
Kalgoorlie Airport	2006	Pre-school	0
Kalgoorlie Airport	2006	Secondary	0
Kalgoorlie Airport	2006	Technical or Further Educational Institution	0
Kalgoorlie Airport	2006	University or other tertiary	0
Kalgoorlie Airport	2011		0
Kalgoorlie Airport	2011	Infants/Primary	0
Kalgoorlie Airport	2011	Pre-school	0
Kalgoorlie Airport	2011	Secondary	0
Kalgoorlie Airport	2011	Technical or Further Educational Institution	0
Kalgoorlie Airport	2011	University or other tertiary	0
Kalgoorlie Airport	2016		3
Kalgoorlie Airport	2016	Infants/Primary	0
Kalgoorlie Airport	2016	Pre-school	0
Kalgoorlie Airport	2016	Secondary	0
Kalgoorlie Airport	2016	Technical or Further Educational Institution	0
Kalgoorlie Airport	2016	University or other tertiary	0
Kambalda - Coolgardie - Norseman	2006		728
Kambalda - Coolgardie - Norseman	2006	Infants/Primary	514
Kambalda - Coolgardie - Norseman	2006	Pre-school	102
Kambalda - Coolgardie - Norseman	2006	Secondary	265
Kambalda - Coolgardie - Norseman	2006	Technical or Further Educational Institution	60
Kambalda - Coolgardie - Norseman	2006	University or other tertiary	40
Kambalda - Coolgardie - Norseman	2011		794
Kambalda - Coolgardie - Norseman	2011	Infants/Primary	499
Kambalda - Coolgardie - Norseman	2011	Pre-school	79
Kambalda - Coolgardie - Norseman	2011	Secondary	239
Kambalda - Coolgardie - Norseman	2011	Technical or Further Educational Institution	89
Kambalda - Coolgardie - Norseman	2011	University or other tertiary	53
Kambalda - Coolgardie - Norseman	2016		673
Kambalda - Coolgardie - Norseman	2016	Infants/Primary	382
Kambalda - Coolgardie - Norseman	2016	Pre-school	35
Kambalda - Coolgardie - Norseman	2016	Secondary	271
Kambalda - Coolgardie - Norseman	2016	Technical or Further Educational Institution	84
Kambalda - Coolgardie - Norseman	2016	University or other tertiary	47
Leinster - Leonora	2006		412
Leinster - Leonora	2006	Infants/Primary	362
Leinster - Leonora	2006	Pre-school	40
Leinster - Leonora	2006	Secondary	112
Leinster - Leonora	2006	Technical or Further Educational Institution	32
Leinster - Leonora	2006	University or other tertiary	39
Leinster - Leonora	2011		970
Leinster - Leonora	2011	Infants/Primary	424
Leinster - Leonora	2011	Pre-school	78
Leinster - Leonora	2011	Secondary	135
Leinster - Leonora	2011	Technical or Further Educational Institution	58
Leinster - Leonora	2011	University or other tertiary	67
Leinster - Leonora	2016		1004
Leinster - Leonora	2016	Infants/Primary	336
Leinster - Leonora	2016	Pre-school	45
Leinster - Leonora	2016	Secondary	137
Leinster - Leonora	2016	Technical or Further Educational Institution	46
Leinster - Leonora	2016	University or other tertiary	50
Trafalgar (WA)	2006		0
Trafalgar (WA)	2006	Infants/Primary	0
Trafalgar (WA)	2006	Pre-school	0
Trafalgar (WA)	2006	Secondary	0
Trafalgar (WA)	2006	Technical or Further Educational Institution	0
Trafalgar (WA)	2006	University or other tertiary	0
Trafalgar (WA)	2011		0
Trafalgar (WA)	2011	Infants/Primary	0
Trafalgar (WA)	2011	Pre-school	0
Trafalgar (WA)	2011	Secondary	0
Trafalgar (WA)	2011	Technical or Further Educational Institution	0
Trafalgar (WA)	2011	University or other tertiary	0
Trafalgar (WA)	2016		0
Trafalgar (WA)	2016	Infants/Primary	0
Trafalgar (WA)	2016	Pre-school	0
Trafalgar (WA)	2016	Secondary	0
Trafalgar (WA)	2016	Technical or Further Educational Institution	0
Trafalgar (WA)	2016	University or other tertiary	0
Geraldton	2006		1517
Geraldton	2006	Infants/Primary	991
Geraldton	2006	Pre-school	164
Geraldton	2006	Secondary	806
Geraldton	2006	Technical or Further Educational Institution	230
Geraldton	2006	University or other tertiary	154
Geraldton	2011		1130
Geraldton	2011	Infants/Primary	943
Geraldton	2011	Pre-school	152
Geraldton	2011	Secondary	793
Geraldton	2011	Technical or Further Educational Institution	291
Geraldton	2011	University or other tertiary	143
Geraldton	2016		1458
Geraldton	2016	Infants/Primary	767
Geraldton	2016	Pre-school	123
Geraldton	2016	Secondary	665
Geraldton	2016	Technical or Further Educational Institution	235
Geraldton	2016	University or other tertiary	173
Geraldton - East	2006		1077
Geraldton - East	2006	Infants/Primary	835
Geraldton - East	2006	Pre-school	126
Geraldton - East	2006	Secondary	491
Geraldton - East	2006	Technical or Further Educational Institution	131
Geraldton - East	2006	University or other tertiary	55
Geraldton - East	2011		991
Geraldton - East	2011	Infants/Primary	808
Geraldton - East	2011	Pre-school	113
Geraldton - East	2011	Secondary	551
Geraldton - East	2011	Technical or Further Educational Institution	167
Geraldton - East	2011	University or other tertiary	62
Geraldton - East	2016		1087
Geraldton - East	2016	Infants/Primary	796
Geraldton - East	2016	Pre-school	84
Geraldton - East	2016	Secondary	653
Geraldton - East	2016	Technical or Further Educational Institution	130
Geraldton - East	2016	University or other tertiary	100
Geraldton - North	2006		602
Geraldton - North	2006	Infants/Primary	561
Geraldton - North	2006	Pre-school	89
Geraldton - North	2006	Secondary	364
Geraldton - North	2006	Technical or Further Educational Institution	85
Geraldton - North	2006	University or other tertiary	50
Geraldton - North	2011		377
Geraldton - North	2011	Infants/Primary	666
Geraldton - North	2011	Pre-school	116
Geraldton - North	2011	Secondary	419
Geraldton - North	2011	Technical or Further Educational Institution	178
Geraldton - North	2011	University or other tertiary	66
Geraldton - North	2016		586
Geraldton - North	2016	Infants/Primary	807
Geraldton - North	2016	Pre-school	103
Geraldton - North	2016	Secondary	564
Geraldton - North	2016	Technical or Further Educational Institution	147
Geraldton - North	2016	University or other tertiary	119
Geraldton - South	2006		525
Geraldton - South	2006	Infants/Primary	785
Geraldton - South	2006	Pre-school	151
Geraldton - South	2006	Secondary	520
Geraldton - South	2006	Technical or Further Educational Institution	166
Geraldton - South	2006	University or other tertiary	114
Geraldton - South	2011		611
Geraldton - South	2011	Infants/Primary	968
Geraldton - South	2011	Pre-school	161
Geraldton - South	2011	Secondary	636
Geraldton - South	2011	Technical or Further Educational Institution	202
Geraldton - South	2011	University or other tertiary	144
Geraldton - South	2016		728
Geraldton - South	2016	Infants/Primary	1091
Geraldton - South	2016	Pre-school	133
Geraldton - South	2016	Secondary	780
Geraldton - South	2016	Technical or Further Educational Institution	240
Geraldton - South	2016	University or other tertiary	184
Irwin	2006		268
Irwin	2006	Infants/Primary	284
Irwin	2006	Pre-school	50
Irwin	2006	Secondary	156
Irwin	2006	Technical or Further Educational Institution	49
Irwin	2006	University or other tertiary	21
Irwin	2011		274
Irwin	2011	Infants/Primary	333
Irwin	2011	Pre-school	58
Irwin	2011	Secondary	180
Irwin	2011	Technical or Further Educational Institution	76
Irwin	2011	University or other tertiary	23
Irwin	2016		310
Irwin	2016	Infants/Primary	274
Irwin	2016	Pre-school	47
Irwin	2016	Secondary	229
Irwin	2016	Technical or Further Educational Institution	53
Irwin	2016	University or other tertiary	31
Meekatharra	2006		579
Meekatharra	2006	Infants/Primary	253
Meekatharra	2006	Pre-school	37
Meekatharra	2006	Secondary	78
Meekatharra	2006	Technical or Further Educational Institution	44
Meekatharra	2006	University or other tertiary	33
Meekatharra	2011		720
Meekatharra	2011	Infants/Primary	243
Meekatharra	2011	Pre-school	43
Meekatharra	2011	Secondary	94
Meekatharra	2011	Technical or Further Educational Institution	37
Meekatharra	2011	University or other tertiary	45
Meekatharra	2016		725
Meekatharra	2016	Infants/Primary	159
Meekatharra	2016	Pre-school	23
Meekatharra	2016	Secondary	72
Meekatharra	2016	Technical or Further Educational Institution	18
Meekatharra	2016	University or other tertiary	29
Morawa	2006		335
Morawa	2006	Infants/Primary	473
Morawa	2006	Pre-school	81
Morawa	2006	Secondary	242
Morawa	2006	Technical or Further Educational Institution	53
Morawa	2006	University or other tertiary	30
Morawa	2011		411
Morawa	2011	Infants/Primary	409
Morawa	2011	Pre-school	85
Morawa	2011	Secondary	171
Morawa	2011	Technical or Further Educational Institution	45
Morawa	2011	University or other tertiary	29
Morawa	2016		393
Morawa	2016	Infants/Primary	350
Morawa	2016	Pre-school	48
Morawa	2016	Secondary	174
Morawa	2016	Technical or Further Educational Institution	40
Morawa	2016	University or other tertiary	36
Northampton - Mullewa - Greenough	2006		525
Northampton - Mullewa - Greenough	2006	Infants/Primary	591
Northampton - Mullewa - Greenough	2006	Pre-school	94
Northampton - Mullewa - Greenough	2006	Secondary	301
Northampton - Mullewa - Greenough	2006	Technical or Further Educational Institution	35
Northampton - Mullewa - Greenough	2006	University or other tertiary	33
Northampton - Mullewa - Greenough	2011		428
Northampton - Mullewa - Greenough	2011	Infants/Primary	566
Northampton - Mullewa - Greenough	2011	Pre-school	83
Northampton - Mullewa - Greenough	2011	Secondary	255
Northampton - Mullewa - Greenough	2011	Technical or Further Educational Institution	89
Northampton - Mullewa - Greenough	2011	University or other tertiary	54
Northampton - Mullewa - Greenough	2016		767
Northampton - Mullewa - Greenough	2016	Infants/Primary	503
Northampton - Mullewa - Greenough	2016	Pre-school	53
Northampton - Mullewa - Greenough	2016	Secondary	287
Northampton - Mullewa - Greenough	2016	Technical or Further Educational Institution	70
Northampton - Mullewa - Greenough	2016	University or other tertiary	39
Migratory - Offshore - Shipping (WA)	2006		31
Migratory - Offshore - Shipping (WA)	2006	Infants/Primary	0
Migratory - Offshore - Shipping (WA)	2006	Pre-school	0
Migratory - Offshore - Shipping (WA)	2006	Secondary	0
Migratory - Offshore - Shipping (WA)	2006	Technical or Further Educational Institution	9
Migratory - Offshore - Shipping (WA)	2006	University or other tertiary	3
Migratory - Offshore - Shipping (WA)	2011		72
Migratory - Offshore - Shipping (WA)	2011	Infants/Primary	0
Migratory - Offshore - Shipping (WA)	2011	Pre-school	0
Migratory - Offshore - Shipping (WA)	2011	Secondary	0
