SA2_NAME16	Year	BornAust	Sex	persons
Balgowlah - Clontarf - Seaforth	2011	0	M	2705
Balgowlah - Clontarf - Seaforth	2011	1	F	6588
Balgowlah - Clontarf - Seaforth	2011	1	M	6195
Balgowlah - Clontarf - Seaforth	2016	0	F	3285
Balgowlah - Clontarf - Seaforth	2016	0	M	3005
Balgowlah - Clontarf - Seaforth	2016	1	F	6700
Balgowlah - Clontarf - Seaforth	2016	1	M	6253
Manly - Fairlight	2006	0	F	3236
Manly - Fairlight	2006	0	M	3106
Manly - Fairlight	2006	1	F	5649
Manly - Fairlight	2006	1	M	5198
Manly - Fairlight	2011	0	F	3877
Manly - Fairlight	2011	0	M	3712
Manly - Fairlight	2011	1	F	5782
Manly - Fairlight	2011	1	M	5510
Manly - Fairlight	2016	0	F	4179
Manly - Fairlight	2016	0	M	3939
Manly - Fairlight	2016	1	F	6031
Manly - Fairlight	2016	1	M	5887
Avalon - Palm Beach	2006	0	F	1262
Avalon - Palm Beach	2006	0	M	1233
Avalon - Palm Beach	2006	1	F	4460
Avalon - Palm Beach	2006	1	M	4323
Avalon - Palm Beach	2011	0	F	1419
Avalon - Palm Beach	2011	0	M	1294
Avalon - Palm Beach	2011	1	F	4560
Avalon - Palm Beach	2011	1	M	4445
Avalon - Palm Beach	2016	0	F	1451
Avalon - Palm Beach	2016	0	M	1309
Avalon - Palm Beach	2016	1	F	4574
Avalon - Palm Beach	2016	1	M	4440
Bayview - Elanora Heights	2006	0	F	1058
Bayview - Elanora Heights	2006	0	M	1075
Bayview - Elanora Heights	2006	1	F	3666
Bayview - Elanora Heights	2006	1	M	3356
Bayview - Elanora Heights	2011	0	F	1194
Bayview - Elanora Heights	2011	0	M	1202
Bayview - Elanora Heights	2011	1	F	3856
Bayview - Elanora Heights	2011	1	M	3558
Bayview - Elanora Heights	2016	0	F	1260
Bayview - Elanora Heights	2016	0	M	1285
Bayview - Elanora Heights	2016	1	F	3926
Bayview - Elanora Heights	2016	1	M	3630
Newport - Bilgola	2006	0	F	1298
Newport - Bilgola	2006	0	M	1309
Newport - Bilgola	2006	1	F	4496
Newport - Bilgola	2006	1	M	4331
Newport - Bilgola	2011	0	F	1436
Newport - Bilgola	2011	0	M	1410
Newport - Bilgola	2011	1	F	4764
Newport - Bilgola	2011	1	M	4613
Newport - Bilgola	2016	0	F	1531
Newport - Bilgola	2016	0	M	1498
Newport - Bilgola	2016	1	F	4907
Newport - Bilgola	2016	1	M	4775
Warriewood - Mona Vale	2006	0	F	2217
Warriewood - Mona Vale	2006	0	M	2060
Warriewood - Mona Vale	2006	1	F	7274
Warriewood - Mona Vale	2006	1	M	7020
Warriewood - Mona Vale	2011	0	F	2646
Warriewood - Mona Vale	2011	0	M	2361
Warriewood - Mona Vale	2011	1	F	8128
Warriewood - Mona Vale	2011	1	M	7740
Warriewood - Mona Vale	2016	0	F	3049
Warriewood - Mona Vale	2016	0	M	2691
Warriewood - Mona Vale	2016	1	F	8764
Warriewood - Mona Vale	2016	1	M	8407
Beacon Hill - Narraweena	2006	0	F	1585
Beacon Hill - Narraweena	2006	0	M	1498
Beacon Hill - Narraweena	2006	1	F	4158
Beacon Hill - Narraweena	2006	1	M	3903
Beacon Hill - Narraweena	2011	0	F	1900
Beacon Hill - Narraweena	2011	0	M	1752
Beacon Hill - Narraweena	2011	1	F	4620
Beacon Hill - Narraweena	2011	1	M	4344
Beacon Hill - Narraweena	2016	0	F	2108
Beacon Hill - Narraweena	2016	0	M	1928
Beacon Hill - Narraweena	2016	1	F	4643
Beacon Hill - Narraweena	2016	1	M	4531
Cromer	2006	0	F	805
Cromer	2006	0	M	799
Cromer	2006	1	F	2668
Cromer	2006	1	M	2485
Cromer	2011	0	F	853
Cromer	2011	0	M	793
Cromer	2011	1	F	2736
Cromer	2011	1	M	2584
Cromer	2016	0	F	979
Cromer	2016	0	M	830
Cromer	2016	1	F	2722
Cromer	2016	1	M	2625
Dee Why - North Curl Curl	2006	0	F	3369
Dee Why - North Curl Curl	2006	0	M	3194
Dee Why - North Curl Curl	2006	1	F	5987
Dee Why - North Curl Curl	2006	1	M	5840
Dee Why - North Curl Curl	2011	0	F	4216
Dee Why - North Curl Curl	2011	0	M	4023
Dee Why - North Curl Curl	2011	1	F	6700
Dee Why - North Curl Curl	2011	1	M	6591
Dee Why - North Curl Curl	2016	0	F	5055
Dee Why - North Curl Curl	2016	0	M	4656
Dee Why - North Curl Curl	2016	1	F	6788
Dee Why - North Curl Curl	2016	1	M	6810
Forestville - Killarney Heights	2006	0	F	1834
Forestville - Killarney Heights	2006	0	M	1716
Forestville - Killarney Heights	2006	1	F	4112
Forestville - Killarney Heights	2006	1	M	3813
Forestville - Killarney Heights	2011	0	F	1975
Forestville - Killarney Heights	2011	0	M	1828
Forestville - Killarney Heights	2011	1	F	4143
Forestville - Killarney Heights	2011	1	M	3938
Forestville - Killarney Heights	2016	0	F	2170
Forestville - Killarney Heights	2016	0	M	1939
Forestville - Killarney Heights	2016	1	F	4217
Forestville - Killarney Heights	2016	1	M	4052
Frenchs Forest - Belrose	2006	0	F	3176
Frenchs Forest - Belrose	2006	0	M	3068
Frenchs Forest - Belrose	2006	1	F	8528
Frenchs Forest - Belrose	2006	1	M	8132
Frenchs Forest - Belrose	2011	0	F	3287
Frenchs Forest - Belrose	2011	0	M	3188
Frenchs Forest - Belrose	2011	1	F	8638
Frenchs Forest - Belrose	2011	1	M	8352
Frenchs Forest - Belrose	2016	0	F	3621
Frenchs Forest - Belrose	2016	0	M	3426
Frenchs Forest - Belrose	2016	1	F	8698
Frenchs Forest - Belrose	2016	1	M	8490
Freshwater - Brookvale	2006	0	F	2560
Freshwater - Brookvale	2006	0	M	2445
Freshwater - Brookvale	2006	1	F	6077
Freshwater - Brookvale	2006	1	M	6179
Freshwater - Brookvale	2011	0	F	2873
Freshwater - Brookvale	2011	0	M	2740
Freshwater - Brookvale	2011	1	F	6243
Freshwater - Brookvale	2011	1	M	6382
Freshwater - Brookvale	2016	0	F	3282
Freshwater - Brookvale	2016	0	M	3095
Freshwater - Brookvale	2016	1	F	6594
Freshwater - Brookvale	2016	1	M	6669
Manly Vale - Allambie Heights	2006	0	F	2101
Manly Vale - Allambie Heights	2006	0	M	1889
Manly Vale - Allambie Heights	2006	1	F	5398
Manly Vale - Allambie Heights	2006	1	M	5209
Manly Vale - Allambie Heights	2011	0	F	2339
Manly Vale - Allambie Heights	2011	0	M	2099
Manly Vale - Allambie Heights	2011	1	F	5554
Manly Vale - Allambie Heights	2011	1	M	5343
Manly Vale - Allambie Heights	2016	0	F	2595
Manly Vale - Allambie Heights	2016	0	M	2346
Manly Vale - Allambie Heights	2016	1	F	5693
Manly Vale - Allambie Heights	2016	1	M	5562
Narrabeen - Collaroy	2006	0	F	2343
Narrabeen - Collaroy	2006	0	M	2183
Narrabeen - Collaroy	2006	1	F	8247
Narrabeen - Collaroy	2006	1	M	7777
Narrabeen - Collaroy	2011	0	F	2624
Narrabeen - Collaroy	2011	0	M	2447
Narrabeen - Collaroy	2011	1	F	8422
Narrabeen - Collaroy	2011	1	M	8056
Narrabeen - Collaroy	2016	0	F	3013
Narrabeen - Collaroy	2016	0	M	2759
Narrabeen - Collaroy	2016	1	F	8943
Narrabeen - Collaroy	2016	1	M	8522
Terrey Hills - Duffys Forest	2006	0	F	354
Terrey Hills - Duffys Forest	2006	0	M	333
Terrey Hills - Duffys Forest	2006	1	F	1257
Terrey Hills - Duffys Forest	2006	1	M	1231
Terrey Hills - Duffys Forest	2011	0	F	369
Terrey Hills - Duffys Forest	2011	0	M	351
Terrey Hills - Duffys Forest	2011	1	F	1337
Terrey Hills - Duffys Forest	2011	1	M	1362
Terrey Hills - Duffys Forest	2016	0	F	405
Terrey Hills - Duffys Forest	2016	0	M	382
Terrey Hills - Duffys Forest	2016	1	F	1327
Terrey Hills - Duffys Forest	2016	1	M	1305
Camden - Ellis Lane	2006	0	F	715
Camden - Ellis Lane	2006	0	M	681
Camden - Ellis Lane	2006	1	F	4520
Camden - Ellis Lane	2006	1	M	4175
Camden - Ellis Lane	2011	0	F	875
Camden - Ellis Lane	2011	0	M	790
Camden - Ellis Lane	2011	1	F	5245
Camden - Ellis Lane	2011	1	M	4782
Camden - Ellis Lane	2016	0	F	941
Camden - Ellis Lane	2016	0	M	819
Camden - Ellis Lane	2016	1	F	5558
Camden - Ellis Lane	2016	1	M	5142
Elderslie - Harrington Park	2006	0	F	1018
Elderslie - Harrington Park	2006	0	M	938
Elderslie - Harrington Park	2006	1	F	5293
Elderslie - Harrington Park	2006	1	M	5026
Elderslie - Harrington Park	2011	0	F	1260
Elderslie - Harrington Park	2011	0	M	1213
Elderslie - Harrington Park	2011	1	F	6736
Elderslie - Harrington Park	2011	1	M	6393
Elderslie - Harrington Park	2016	0	F	1738
Elderslie - Harrington Park	2016	0	M	1666
Elderslie - Harrington Park	2016	1	F	8551
Elderslie - Harrington Park	2016	1	M	8146
Mount Annan - Currans Hill	2006	0	F	1553
Mount Annan - Currans Hill	2006	0	M	1510
Mount Annan - Currans Hill	2006	1	F	8720
Mount Annan - Currans Hill	2006	1	M	8463
Mount Annan - Currans Hill	2011	0	F	1885
Mount Annan - Currans Hill	2011	0	M	1869
Mount Annan - Currans Hill	2011	1	F	9941
Mount Annan - Currans Hill	2011	1	M	9563
Mount Annan - Currans Hill	2016	0	F	2410
Mount Annan - Currans Hill	2016	0	M	2293
Mount Annan - Currans Hill	2016	1	F	11663
Mount Annan - Currans Hill	2016	1	M	11141
Bradbury - Wedderburn	2006	0	F	1880
Bradbury - Wedderburn	2006	0	M	1773
Bradbury - Wedderburn	2006	1	F	7005
Bradbury - Wedderburn	2006	1	M	6485
Bradbury - Wedderburn	2011	0	F	2066
Bradbury - Wedderburn	2011	0	M	1849
Bradbury - Wedderburn	2011	1	F	7371
Bradbury - Wedderburn	2011	1	M	6794
Bradbury - Wedderburn	2016	0	F	2068
Bradbury - Wedderburn	2016	0	M	1914
Bradbury - Wedderburn	2016	1	F	7043
Bradbury - Wedderburn	2016	1	M	6680
Campbelltown - Woodbine	2006	0	F	2038
Campbelltown - Woodbine	2006	0	M	2016
Campbelltown - Woodbine	2006	1	F	4670
Campbelltown - Woodbine	2006	1	M	4700
Campbelltown - Woodbine	2011	0	F	2415
Campbelltown - Woodbine	2011	0	M	2243
Campbelltown - Woodbine	2011	1	F	5230
Campbelltown - Woodbine	2011	1	M	4994
Campbelltown - Woodbine	2016	0	F	3044
Campbelltown - Woodbine	2016	0	M	2889
Campbelltown - Woodbine	2016	1	F	5520
Campbelltown - Woodbine	2016	1	M	5458
Claymore - Eagle Vale - Raby	2006	0	F	2588
Claymore - Eagle Vale - Raby	2006	0	M	2452
Claymore - Eagle Vale - Raby	2006	1	F	7319
Claymore - Eagle Vale - Raby	2006	1	M	7394
Claymore - Eagle Vale - Raby	2011	0	F	2507
Claymore - Eagle Vale - Raby	2011	0	M	2315
Claymore - Eagle Vale - Raby	2011	1	F	7444
Claymore - Eagle Vale - Raby	2011	1	M	7306
Claymore - Eagle Vale - Raby	2016	0	F	2551
Claymore - Eagle Vale - Raby	2016	0	M	2380
Claymore - Eagle Vale - Raby	2016	1	F	7099
Claymore - Eagle Vale - Raby	2016	1	M	7036
Holsworthy Military Area	2006	0	F	0
Holsworthy Military Area	2006	0	M	0
Holsworthy Military Area	2006	1	F	0
Holsworthy Military Area	2006	1	M	0
Holsworthy Military Area	2011	0	F	0
Holsworthy Military Area	2011	0	M	0
Holsworthy Military Area	2011	1	F	0
Holsworthy Military Area	2011	1	M	0
Holsworthy Military Area	2016	0	F	0
Holsworthy Military Area	2016	0	M	0
Holsworthy Military Area	2016	1	F	0
Holsworthy Military Area	2016	1	M	0
Ingleburn - Denham Court	2006	0	F	2484
Ingleburn - Denham Court	2006	0	M	2349
Ingleburn - Denham Court	2006	1	F	4987
Ingleburn - Denham Court	2006	1	M	5076
Ingleburn - Denham Court	2011	0	F	2947
Ingleburn - Denham Court	2011	0	M	2744
Ingleburn - Denham Court	2011	1	F	5007
Ingleburn - Denham Court	2011	1	M	5154
Ingleburn - Denham Court	2016	0	F	3950
Ingleburn - Denham Court	2016	0	M	3796
Ingleburn - Denham Court	2016	1	F	5380
Ingleburn - Denham Court	2016	1	M	5536
Leumeah - Minto Heights	2006	0	F	1748
Leumeah - Minto Heights	2006	0	M	1677
Leumeah - Minto Heights	2006	1	F	5521
Leumeah - Minto Heights	2006	1	M	5548
Leumeah - Minto Heights	2011	0	F	1941
Leumeah - Minto Heights	2011	0	M	1827
Leumeah - Minto Heights	2011	1	F	5780
Leumeah - Minto Heights	2011	1	M	5660
Leumeah - Minto Heights	2016	0	F	2237
Leumeah - Minto Heights	2016	0	M	2080
Leumeah - Minto Heights	2016	1	F	5737
Leumeah - Minto Heights	2016	1	M	5630
Macquarie Fields - Glenfield	2006	0	F	3211
Macquarie Fields - Glenfield	2006	0	M	2962
Macquarie Fields - Glenfield	2006	1	F	6095
Macquarie Fields - Glenfield	2006	1	M	5730
Macquarie Fields - Glenfield	2011	0	F	3986
Macquarie Fields - Glenfield	2011	0	M	3739
Macquarie Fields - Glenfield	2011	1	F	6032
Macquarie Fields - Glenfield	2011	1	M	5783
Macquarie Fields - Glenfield	2016	0	F	5031
Macquarie Fields - Glenfield	2016	0	M	4711
Macquarie Fields - Glenfield	2016	1	F	5976
Macquarie Fields - Glenfield	2016	1	M	5849
Minto - St Andrews	2006	0	F	2926
Minto - St Andrews	2006	0	M	2781
Minto - St Andrews	2006	1	F	5970
Minto - St Andrews	2006	1	M	5703
Minto - St Andrews	2011	0	F	3079
Minto - St Andrews	2011	0	M	2934
Minto - St Andrews	2011	1	F	5401
Minto - St Andrews	2011	1	M	5269
Minto - St Andrews	2016	0	F	3934
Minto - St Andrews	2016	0	M	3815
Minto - St Andrews	2016	1	F	5569
Minto - St Andrews	2016	1	M	5563
Rosemeadow - Glen Alpine	2006	0	F	2502
Rosemeadow - Glen Alpine	2006	0	M	2406
Rosemeadow - Glen Alpine	2006	1	F	7301
Rosemeadow - Glen Alpine	2006	1	M	6934
Rosemeadow - Glen Alpine	2011	0	F	2505
Rosemeadow - Glen Alpine	2011	0	M	2343
Rosemeadow - Glen Alpine	2011	1	F	6985
Rosemeadow - Glen Alpine	2011	1	M	6909
Rosemeadow - Glen Alpine	2016	0	F	2726
Rosemeadow - Glen Alpine	2016	0	M	2529
Rosemeadow - Glen Alpine	2016	1	F	7182
Rosemeadow - Glen Alpine	2016	1	M	6935
Bargo	2006	0	F	312
Bargo	2006	0	M	310
Bargo	2006	1	F	2080
Bargo	2006	1	M	2152
Bargo	2011	0	F	339
Bargo	2011	0	M	299
Bargo	2011	1	F	2235
Bargo	2011	1	M	2264
Bargo	2016	0	F	348
Bargo	2016	0	M	322
Bargo	2016	1	F	2319
Bargo	2016	1	M	2374
Douglas Park - Appin	2006	0	F	448
Douglas Park - Appin	2006	0	M	447
Douglas Park - Appin	2006	1	F	2782
Douglas Park - Appin	2006	1	M	2883
Douglas Park - Appin	2011	0	F	450
Douglas Park - Appin	2011	0	M	458
Douglas Park - Appin	2011	1	F	2882
Douglas Park - Appin	2011	1	M	3017
Douglas Park - Appin	2016	0	F	595
Douglas Park - Appin	2016	0	M	521
Douglas Park - Appin	2016	1	F	3888
Douglas Park - Appin	2016	1	M	4095
Picton - Tahmoor - Buxton	2006	0	F	965
Picton - Tahmoor - Buxton	2006	0	M	875
Picton - Tahmoor - Buxton	2006	1	F	6002
Picton - Tahmoor - Buxton	2006	1	M	5978
Picton - Tahmoor - Buxton	2011	0	F	1043
Picton - Tahmoor - Buxton	2011	0	M	909
Picton - Tahmoor - Buxton	2011	1	F	6360
Picton - Tahmoor - Buxton	2011	1	M	6280
Picton - Tahmoor - Buxton	2016	0	F	1066
Picton - Tahmoor - Buxton	2016	0	M	958
Picton - Tahmoor - Buxton	2016	1	F	6856
Picton - Tahmoor - Buxton	2016	1	M	6700
The Oaks - Oakdale	2006	0	F	475
The Oaks - Oakdale	2006	0	M	489
The Oaks - Oakdale	2006	1	F	3268
The Oaks - Oakdale	2006	1	M	3326
The Oaks - Oakdale	2011	0	F	519
The Oaks - Oakdale	2011	0	M	504
The Oaks - Oakdale	2011	1	F	3565
The Oaks - Oakdale	2011	1	M	3592
The Oaks - Oakdale	2016	0	F	548
The Oaks - Oakdale	2016	0	M	539
The Oaks - Oakdale	2016	1	F	3691
The Oaks - Oakdale	2016	1	M	3661
Blackheath - Megalong Valley	2006	0	F	452
Blackheath - Megalong Valley	2006	0	M	440
Blackheath - Megalong Valley	2006	1	F	2011
Blackheath - Megalong Valley	2006	1	M	1831
Blackheath - Megalong Valley	2011	0	F	491
Blackheath - Megalong Valley	2011	0	M	444
Blackheath - Megalong Valley	2011	1	F	1997
Blackheath - Megalong Valley	2011	1	M	1828
Blackheath - Megalong Valley	2016	0	F	563
Blackheath - Megalong Valley	2016	0	M	490
Blackheath - Megalong Valley	2016	1	F	2082
Blackheath - Megalong Valley	2016	1	M	1984
Blaxland - Warrimoo - Lapstone	2006	0	F	1303
Blaxland - Warrimoo - Lapstone	2006	0	M	1340
Blaxland - Warrimoo - Lapstone	2006	1	F	7567
Blaxland - Warrimoo - Lapstone	2006	1	M	7412
Blaxland - Warrimoo - Lapstone	2011	0	F	1338
Blaxland - Warrimoo - Lapstone	2011	0	M	1337
Blaxland - Warrimoo - Lapstone	2011	1	F	7794
Blaxland - Warrimoo - Lapstone	2011	1	M	7521
Blaxland - Warrimoo - Lapstone	2016	0	F	1362
Blaxland - Warrimoo - Lapstone	2016	0	M	1337
Blaxland - Warrimoo - Lapstone	2016	1	F	7902
Blaxland - Warrimoo - Lapstone	2016	1	M	7638
Blue Mountains - North	2006	0	F	0
Blue Mountains - North	2006	0	M	0
Blue Mountains - North	2006	1	F	0
Blue Mountains - North	2006	1	M	0
Blue Mountains - North	2011	0	F	0
Blue Mountains - North	2011	0	M	3
Blue Mountains - North	2011	1	F	10
Blue Mountains - North	2011	1	M	11
Blue Mountains - North	2016	0	F	0
Blue Mountains - North	2016	0	M	3
Blue Mountains - North	2016	1	F	8
Blue Mountains - North	2016	1	M	3
Katoomba - Leura	2006	0	F	1259
Katoomba - Leura	2006	0	M	1183
Katoomba - Leura	2006	1	F	4724
Katoomba - Leura	2006	1	M	4191
Katoomba - Leura	2011	0	F	1332
Katoomba - Leura	2011	0	M	1193
Katoomba - Leura	2011	1	F	4760
Katoomba - Leura	2011	1	M	4291
Katoomba - Leura	2016	0	F	1511
Katoomba - Leura	2016	0	M	1366
Katoomba - Leura	2016	1	F	4870
Katoomba - Leura	2016	1	M	4426
Lawson - Hazelbrook - Linden	2006	0	F	900
Lawson - Hazelbrook - Linden	2006	0	M	854
Lawson - Hazelbrook - Linden	2006	1	F	4280
Lawson - Hazelbrook - Linden	2006	1	M	4037
Lawson - Hazelbrook - Linden	2011	0	F	967
Lawson - Hazelbrook - Linden	2011	0	M	883
Lawson - Hazelbrook - Linden	2011	1	F	4561
Lawson - Hazelbrook - Linden	2011	1	M	4183
Lawson - Hazelbrook - Linden	2016	0	F	988
Lawson - Hazelbrook - Linden	2016	0	M	858
Lawson - Hazelbrook - Linden	2016	1	F	4597
Lawson - Hazelbrook - Linden	2016	1	M	4287
Springwood - Winmalee	2006	0	F	1717
Springwood - Winmalee	2006	0	M	1651
Springwood - Winmalee	2006	1	F	9077
Springwood - Winmalee	2006	1	M	8527
Springwood - Winmalee	2011	0	F	1789
Springwood - Winmalee	2011	0	M	1589
Springwood - Winmalee	2011	1	F	9224
Springwood - Winmalee	2011	1	M	8626
Springwood - Winmalee	2016	0	F	1755
Springwood - Winmalee	2016	0	M	1524
Springwood - Winmalee	2016	1	F	9093
Springwood - Winmalee	2016	1	M	8487
Wentworth Falls	2006	0	F	595
Wentworth Falls	2006	0	M	491
Wentworth Falls	2006	1	F	2257
Wentworth Falls	2006	1	M	2003
Wentworth Falls	2011	0	F	619
Wentworth Falls	2011	0	M	541
Wentworth Falls	2011	1	F	2250
Wentworth Falls	2011	1	M	2049
Wentworth Falls	2016	0	F	644
Wentworth Falls	2016	0	M	527
Wentworth Falls	2016	1	F	2353
Wentworth Falls	2016	1	M	2181
Blue Mountains - South	2006	0	F	0
Blue Mountains - South	2006	0	M	0
Blue Mountains - South	2006	1	F	0
Blue Mountains - South	2006	1	M	0
Blue Mountains - South	2011	0	F	0
Blue Mountains - South	2011	0	M	0
Blue Mountains - South	2011	1	F	3
Blue Mountains - South	2011	1	M	0
Blue Mountains - South	2016	0	F	0
Blue Mountains - South	2016	0	M	3
Blue Mountains - South	2016	1	F	0
Blue Mountains - South	2016	1	M	0
Cambridge Park	2006	0	F	1276
Cambridge Park	2006	0	M	1227
Cambridge Park	2006	1	F	6067
Cambridge Park	2006	1	M	6059
Cambridge Park	2011	0	F	1186
Cambridge Park	2011	0	M	1187
Cambridge Park	2011	1	F	6140
Cambridge Park	2011	1	M	6066
Cambridge Park	2016	0	F	1268
Cambridge Park	2016	0	M	1183
Cambridge Park	2016	1	F	6208
Cambridge Park	2016	1	M	6151
Castlereagh - Cranebrook	2006	0	F	1251
Castlereagh - Cranebrook	2006	0	M	1199
Castlereagh - Cranebrook	2006	1	F	6435
Castlereagh - Cranebrook	2006	1	M	6309
Castlereagh - Cranebrook	2011	0	F	1344
Castlereagh - Cranebrook	2011	0	M	1273
Castlereagh - Cranebrook	2011	1	F	7009
Castlereagh - Cranebrook	2011	1	M	6926
Castlereagh - Cranebrook	2016	0	F	2301
Castlereagh - Cranebrook	2016	0	M	2148
Castlereagh - Cranebrook	2016	1	F	9113
Castlereagh - Cranebrook	2016	1	M	8895
Emu Plains - Leonay	2006	0	F	1153
Emu Plains - Leonay	2006	0	M	1175
Emu Plains - Leonay	2006	1	F	5582
Emu Plains - Leonay	2006	1	M	5253
Emu Plains - Leonay	2011	0	F	1152
Emu Plains - Leonay	2011	0	M	1092
Emu Plains - Leonay	2011	1	F	5752
Emu Plains - Leonay	2011	1	M	5397
Emu Plains - Leonay	2016	0	F	1138
Emu Plains - Leonay	2016	0	M	1080
Emu Plains - Leonay	2016	1	F	5955
Emu Plains - Leonay	2016	1	M	5510
Glenmore Park - Regentville	2006	0	F	2014
Glenmore Park - Regentville	2006	0	M	1962
Glenmore Park - Regentville	2006	1	F	7865
Glenmore Park - Regentville	2006	1	M	7328
Glenmore Park - Regentville	2011	0	F	2161
Glenmore Park - Regentville	2011	0	M	2087
Glenmore Park - Regentville	2011	1	F	8221
Glenmore Park - Regentville	2011	1	M	7806
Glenmore Park - Regentville	2016	0	F	2110
Glenmore Park - Regentville	2016	0	M	2027
Glenmore Park - Regentville	2016	1	F	8373
Glenmore Park - Regentville	2016	1	M	7899
Jamisontown - South Penrith	2006	0	F	1528
Jamisontown - South Penrith	2006	0	M	1489
Jamisontown - South Penrith	2006	1	F	6413
Jamisontown - South Penrith	2006	1	M	6176
Jamisontown - South Penrith	2011	0	F	1584
Jamisontown - South Penrith	2011	0	M	1460
Jamisontown - South Penrith	2011	1	F	6728
Jamisontown - South Penrith	2011	1	M	6284
Jamisontown - South Penrith	2016	0	F	1631
Jamisontown - South Penrith	2016	0	M	1486
Jamisontown - South Penrith	2016	1	F	6732
Jamisontown - South Penrith	2016	1	M	6438
Kingswood - Werrington	2006	0	F	1784
Kingswood - Werrington	2006	0	M	1757
Kingswood - Werrington	2006	1	F	5411
Kingswood - Werrington	2006	1	M	5214
Kingswood - Werrington	2011	0	F	2181
Kingswood - Werrington	2011	0	M	2082
Kingswood - Werrington	2011	1	F	6066
Kingswood - Werrington	2011	1	M	5802
Kingswood - Werrington	2016	0	F	2723
Kingswood - Werrington	2016	0	M	2594
Kingswood - Werrington	2016	1	F	6598
Kingswood - Werrington	2016	1	M	6361
Mulgoa - Luddenham - Orchard Hills	2006	0	F	577
Mulgoa - Luddenham - Orchard Hills	2006	0	M	581
Mulgoa - Luddenham - Orchard Hills	2006	1	F	2357
Mulgoa - Luddenham - Orchard Hills	2006	1	M	2480
Mulgoa - Luddenham - Orchard Hills	2011	0	F	588
Mulgoa - Luddenham - Orchard Hills	2011	0	M	575
Mulgoa - Luddenham - Orchard Hills	2011	1	F	2472
Mulgoa - Luddenham - Orchard Hills	2011	1	M	2599
Mulgoa - Luddenham - Orchard Hills	2016	0	F	858
Mulgoa - Luddenham - Orchard Hills	2016	0	M	862
Mulgoa - Luddenham - Orchard Hills	2016	1	F	3550
Mulgoa - Luddenham - Orchard Hills	2016	1	M	3644
Penrith	2006	0	F	1239
Penrith	2006	0	M	1098
Penrith	2006	1	F	4160
Penrith	2006	1	M	3904
Penrith	2011	0	F	1426
Penrith	2011	0	M	1190
Penrith	2011	1	F	4317
Penrith	2011	1	M	4025
Penrith	2016	0	F	1696
Penrith	2016	0	M	1475
Penrith	2016	1	F	4581
Penrith	2016	1	M	4456
Warragamba - Silverdale	2006	0	F	311
Warragamba - Silverdale	2006	0	M	297
Warragamba - Silverdale	2006	1	F	1918
Warragamba - Silverdale	2006	1	M	1981
Warragamba - Silverdale	2011	0	F	309
Warragamba - Silverdale	2011	0	M	309
Warragamba - Silverdale	2011	1	F	2087
Warragamba - Silverdale	2011	1	M	2151
Warragamba - Silverdale	2016	0	F	283
Warragamba - Silverdale	2016	0	M	288
Warragamba - Silverdale	2016	1	F	2127
Warragamba - Silverdale	2016	1	M	2230
Richmond - Clarendon	2006	0	F	968
Richmond - Clarendon	2006	0	M	857
Richmond - Clarendon	2006	1	F	5327
Richmond - Clarendon	2006	1	M	5035
Richmond - Clarendon	2011	0	F	1048
Richmond - Clarendon	2011	0	M	868
Richmond - Clarendon	2011	1	F	5541
Richmond - Clarendon	2011	1	M	5283
Richmond - Clarendon	2016	0	F	1079
Richmond - Clarendon	2016	0	M	911
Richmond - Clarendon	2016	1	F	5682
Richmond - Clarendon	2016	1	M	5255
Windsor - Bligh Park	2006	0	F	907
Windsor - Bligh Park	2006	0	M	882
Windsor - Bligh Park	2006	1	F	6405
Windsor - Bligh Park	2006	1	M	6013
Windsor - Bligh Park	2011	0	F	979
Windsor - Bligh Park	2011	0	M	890
Windsor - Bligh Park	2011	1	F	6579
Windsor - Bligh Park	2011	1	M	6310
Windsor - Bligh Park	2016	0	F	992
Windsor - Bligh Park	2016	0	M	864
Windsor - Bligh Park	2016	1	F	6406
Windsor - Bligh Park	2016	1	M	6194
Yarramundi - Londonderry	2006	0	F	453
Yarramundi - Londonderry	2006	0	M	653
Yarramundi - Londonderry	2006	1	F	2650
Yarramundi - Londonderry	2006	1	M	2869
Yarramundi - Londonderry	2011	0	F	471
Yarramundi - Londonderry	2011	0	M	611
Yarramundi - Londonderry	2011	1	F	2586
Yarramundi - Londonderry	2011	1	M	2867
Yarramundi - Londonderry	2016	0	F	453
Yarramundi - Londonderry	2016	0	M	614
