SA2_NAME16	Year	IndigenousStatus	persons
Waroona	2011	Both Aboriginal & Torres Strait Islander	0
Waroona	2011	Non-indigenous	3479
Waroona	2011	Torres Strait Islander	0
Waroona	2016	Aboriginal	94
Waroona	2016	Both Aboriginal & Torres Strait Islander	0
Waroona	2016	Non-indigenous	4051
Waroona	2016	Torres Strait Islander	3
Dalyellup	2006	Aboriginal	57
Dalyellup	2006	Both Aboriginal & Torres Strait Islander	0
Dalyellup	2006	Non-indigenous	3305
Dalyellup	2006	Torres Strait Islander	0
Dalyellup	2011	Aboriginal	196
Dalyellup	2011	Both Aboriginal & Torres Strait Islander	0
Dalyellup	2011	Non-indigenous	6914
Dalyellup	2011	Torres Strait Islander	0
Dalyellup	2016	Aboriginal	250
Dalyellup	2016	Both Aboriginal & Torres Strait Islander	5
Dalyellup	2016	Non-indigenous	8737
Dalyellup	2016	Torres Strait Islander	6
Gelorup - Stratham	2006	Aboriginal	14
Gelorup - Stratham	2006	Both Aboriginal & Torres Strait Islander	0
Gelorup - Stratham	2006	Non-indigenous	2636
Gelorup - Stratham	2006	Torres Strait Islander	0
Gelorup - Stratham	2011	Aboriginal	38
Gelorup - Stratham	2011	Both Aboriginal & Torres Strait Islander	0
Gelorup - Stratham	2011	Non-indigenous	2840
Gelorup - Stratham	2011	Torres Strait Islander	9
Gelorup - Stratham	2016	Aboriginal	39
Gelorup - Stratham	2016	Both Aboriginal & Torres Strait Islander	0
Gelorup - Stratham	2016	Non-indigenous	2963
Gelorup - Stratham	2016	Torres Strait Islander	7
South Bunbury - Bunbury	2006	Aboriginal	117
South Bunbury - Bunbury	2006	Both Aboriginal & Torres Strait Islander	0
South Bunbury - Bunbury	2006	Non-indigenous	11356
South Bunbury - Bunbury	2006	Torres Strait Islander	3
South Bunbury - Bunbury	2011	Aboriginal	138
South Bunbury - Bunbury	2011	Both Aboriginal & Torres Strait Islander	3
South Bunbury - Bunbury	2011	Non-indigenous	11658
South Bunbury - Bunbury	2011	Torres Strait Islander	6
South Bunbury - Bunbury	2016	Aboriginal	154
South Bunbury - Bunbury	2016	Both Aboriginal & Torres Strait Islander	0
South Bunbury - Bunbury	2016	Non-indigenous	11997
South Bunbury - Bunbury	2016	Torres Strait Islander	3
Withers - Usher	2006	Aboriginal	257
Withers - Usher	2006	Both Aboriginal & Torres Strait Islander	0
Withers - Usher	2006	Non-indigenous	5117
Withers - Usher	2006	Torres Strait Islander	12
Withers - Usher	2011	Aboriginal	277
Withers - Usher	2011	Both Aboriginal & Torres Strait Islander	0
Withers - Usher	2011	Non-indigenous	5026
Withers - Usher	2011	Torres Strait Islander	4
Withers - Usher	2016	Aboriginal	336
Withers - Usher	2016	Both Aboriginal & Torres Strait Islander	14
Withers - Usher	2016	Non-indigenous	4785
Withers - Usher	2016	Torres Strait Islander	7
Bridgetown - Boyup Brook	2006	Aboriginal	61
Bridgetown - Boyup Brook	2006	Both Aboriginal & Torres Strait Islander	3
Bridgetown - Boyup Brook	2006	Non-indigenous	5365
Bridgetown - Boyup Brook	2006	Torres Strait Islander	0
Bridgetown - Boyup Brook	2011	Aboriginal	78
Bridgetown - Boyup Brook	2011	Both Aboriginal & Torres Strait Islander	0
Bridgetown - Boyup Brook	2011	Non-indigenous	5828
Bridgetown - Boyup Brook	2011	Torres Strait Islander	0
Bridgetown - Boyup Brook	2016	Aboriginal	82
Bridgetown - Boyup Brook	2016	Both Aboriginal & Torres Strait Islander	0
Bridgetown - Boyup Brook	2016	Non-indigenous	6275
Bridgetown - Boyup Brook	2016	Torres Strait Islander	0
Donnybrook - Balingup	2006	Aboriginal	81
Donnybrook - Balingup	2006	Both Aboriginal & Torres Strait Islander	0
Donnybrook - Balingup	2006	Non-indigenous	4648
Donnybrook - Balingup	2006	Torres Strait Islander	6
Donnybrook - Balingup	2011	Aboriginal	94
Donnybrook - Balingup	2011	Both Aboriginal & Torres Strait Islander	5
Donnybrook - Balingup	2011	Non-indigenous	5220
Donnybrook - Balingup	2011	Torres Strait Islander	3
Donnybrook - Balingup	2016	Aboriginal	96
Donnybrook - Balingup	2016	Both Aboriginal & Torres Strait Islander	8
Donnybrook - Balingup	2016	Non-indigenous	5766
Donnybrook - Balingup	2016	Torres Strait Islander	0
Manjimup	2006	Aboriginal	185
Manjimup	2006	Both Aboriginal & Torres Strait Islander	0
Manjimup	2006	Non-indigenous	5738
Manjimup	2006	Torres Strait Islander	18
Manjimup	2011	Aboriginal	175
Manjimup	2011	Both Aboriginal & Torres Strait Islander	0
Manjimup	2011	Non-indigenous	5225
Manjimup	2011	Torres Strait Islander	15
Manjimup	2016	Aboriginal	203
Manjimup	2016	Both Aboriginal & Torres Strait Islander	0
Manjimup	2016	Non-indigenous	5320
Manjimup	2016	Torres Strait Islander	15
Pemberton	2006	Aboriginal	42
Pemberton	2006	Both Aboriginal & Torres Strait Islander	3
Pemberton	2006	Non-indigenous	4459
Pemberton	2006	Torres Strait Islander	0
Pemberton	2011	Aboriginal	71
Pemberton	2011	Both Aboriginal & Torres Strait Islander	0
Pemberton	2011	Non-indigenous	4954
Pemberton	2011	Torres Strait Islander	5
Pemberton	2016	Aboriginal	102
Pemberton	2016	Both Aboriginal & Torres Strait Islander	7
Pemberton	2016	Non-indigenous	4927
Pemberton	2016	Torres Strait Islander	4
Dawesville - Bouvard	2006	Aboriginal	26
Dawesville - Bouvard	2006	Both Aboriginal & Torres Strait Islander	0
Dawesville - Bouvard	2006	Non-indigenous	4200
Dawesville - Bouvard	2006	Torres Strait Islander	0
Dawesville - Bouvard	2011	Aboriginal	56
Dawesville - Bouvard	2011	Both Aboriginal & Torres Strait Islander	0
Dawesville - Bouvard	2011	Non-indigenous	5492
Dawesville - Bouvard	2011	Torres Strait Islander	0
Dawesville - Bouvard	2016	Aboriginal	91
Dawesville - Bouvard	2016	Both Aboriginal & Torres Strait Islander	3
Dawesville - Bouvard	2016	Non-indigenous	6986
Dawesville - Bouvard	2016	Torres Strait Islander	8
Falcon - Wannanup	2006	Aboriginal	64
Falcon - Wannanup	2006	Both Aboriginal & Torres Strait Islander	0
Falcon - Wannanup	2006	Non-indigenous	5703
Falcon - Wannanup	2006	Torres Strait Islander	0
Falcon - Wannanup	2011	Aboriginal	108
Falcon - Wannanup	2011	Both Aboriginal & Torres Strait Islander	0
Falcon - Wannanup	2011	Non-indigenous	7322
Falcon - Wannanup	2011	Torres Strait Islander	4
Falcon - Wannanup	2016	Aboriginal	116
Falcon - Wannanup	2016	Both Aboriginal & Torres Strait Islander	6
Falcon - Wannanup	2016	Non-indigenous	8660
Falcon - Wannanup	2016	Torres Strait Islander	0
Greenfields	2006	Aboriginal	153
Greenfields	2006	Both Aboriginal & Torres Strait Islander	3
Greenfields	2006	Non-indigenous	9153
Greenfields	2006	Torres Strait Islander	8
Greenfields	2011	Aboriginal	285
Greenfields	2011	Both Aboriginal & Torres Strait Islander	3
Greenfields	2011	Non-indigenous	9648
Greenfields	2011	Torres Strait Islander	3
Greenfields	2016	Aboriginal	342
Greenfields	2016	Both Aboriginal & Torres Strait Islander	0
Greenfields	2016	Non-indigenous	9509
Greenfields	2016	Torres Strait Islander	4
Halls Head - Erskine	2006	Aboriginal	103
Halls Head - Erskine	2006	Both Aboriginal & Torres Strait Islander	0
Halls Head - Erskine	2006	Non-indigenous	14013
Halls Head - Erskine	2006	Torres Strait Islander	9
Halls Head - Erskine	2011	Aboriginal	193
Halls Head - Erskine	2011	Both Aboriginal & Torres Strait Islander	3
Halls Head - Erskine	2011	Non-indigenous	16933
Halls Head - Erskine	2011	Torres Strait Islander	17
Halls Head - Erskine	2016	Aboriginal	257
Halls Head - Erskine	2016	Both Aboriginal & Torres Strait Islander	3
Halls Head - Erskine	2016	Non-indigenous	18258
Halls Head - Erskine	2016	Torres Strait Islander	11
Mandurah	2006	Aboriginal	142
Mandurah	2006	Both Aboriginal & Torres Strait Islander	3
Mandurah	2006	Non-indigenous	7548
Mandurah	2006	Torres Strait Islander	6
Mandurah	2011	Aboriginal	239
Mandurah	2011	Both Aboriginal & Torres Strait Islander	3
Mandurah	2011	Non-indigenous	8316
Mandurah	2011	Torres Strait Islander	11
Mandurah	2016	Aboriginal	241
Mandurah	2016	Both Aboriginal & Torres Strait Islander	0
Mandurah	2016	Non-indigenous	8840
Mandurah	2016	Torres Strait Islander	9
Mandurah - East	2006	Aboriginal	21
Mandurah - East	2006	Both Aboriginal & Torres Strait Islander	4
Mandurah - East	2006	Non-indigenous	4816
Mandurah - East	2006	Torres Strait Islander	6
Mandurah - East	2011	Aboriginal	36
Mandurah - East	2011	Both Aboriginal & Torres Strait Islander	0
Mandurah - East	2011	Non-indigenous	4873
Mandurah - East	2011	Torres Strait Islander	5
Mandurah - East	2016	Aboriginal	121
Mandurah - East	2016	Both Aboriginal & Torres Strait Islander	0
Mandurah - East	2016	Non-indigenous	5697
Mandurah - East	2016	Torres Strait Islander	3
Mandurah - North	2006	Aboriginal	87
Mandurah - North	2006	Both Aboriginal & Torres Strait Islander	0
Mandurah - North	2006	Non-indigenous	7203
Mandurah - North	2006	Torres Strait Islander	0
Mandurah - North	2011	Aboriginal	133
Mandurah - North	2011	Both Aboriginal & Torres Strait Islander	0
Mandurah - North	2011	Non-indigenous	12346
Mandurah - North	2011	Torres Strait Islander	7
Mandurah - North	2016	Aboriginal	266
Mandurah - North	2016	Both Aboriginal & Torres Strait Islander	14
Mandurah - North	2016	Non-indigenous	17494
Mandurah - North	2016	Torres Strait Islander	8
Mandurah - South	2006	Aboriginal	213
Mandurah - South	2006	Both Aboriginal & Torres Strait Islander	5
Mandurah - South	2006	Non-indigenous	7828
Mandurah - South	2006	Torres Strait Islander	11
Mandurah - South	2011	Aboriginal	247
Mandurah - South	2011	Both Aboriginal & Torres Strait Islander	0
Mandurah - South	2011	Non-indigenous	9020
Mandurah - South	2011	Torres Strait Islander	8
Mandurah - South	2016	Aboriginal	324
Mandurah - South	2016	Both Aboriginal & Torres Strait Islander	9
Mandurah - South	2016	Non-indigenous	9829
Mandurah - South	2016	Torres Strait Islander	9
Pinjarra	2006	Aboriginal	107
Pinjarra	2006	Both Aboriginal & Torres Strait Islander	0
Pinjarra	2006	Non-indigenous	5411
Pinjarra	2006	Torres Strait Islander	6
Pinjarra	2011	Aboriginal	203
Pinjarra	2011	Both Aboriginal & Torres Strait Islander	9
Pinjarra	2011	Non-indigenous	7756
Pinjarra	2011	Torres Strait Islander	10
Pinjarra	2016	Aboriginal	244
Pinjarra	2016	Both Aboriginal & Torres Strait Islander	0
Pinjarra	2016	Non-indigenous	9381
Pinjarra	2016	Torres Strait Islander	3
City Beach	2006	Aboriginal	0
City Beach	2006	Both Aboriginal & Torres Strait Islander	0
City Beach	2006	Non-indigenous	6181
City Beach	2006	Torres Strait Islander	0
City Beach	2011	Aboriginal	3
City Beach	2011	Both Aboriginal & Torres Strait Islander	3
City Beach	2011	Non-indigenous	6350
City Beach	2011	Torres Strait Islander	0
City Beach	2016	Aboriginal	11
City Beach	2016	Both Aboriginal & Torres Strait Islander	0
City Beach	2016	Non-indigenous	6598
City Beach	2016	Torres Strait Islander	0
Claremont (WA)	2006	Aboriginal	15
Claremont (WA)	2006	Both Aboriginal & Torres Strait Islander	0
Claremont (WA)	2006	Non-indigenous	7133
Claremont (WA)	2006	Torres Strait Islander	5
Claremont (WA)	2011	Aboriginal	29
Claremont (WA)	2011	Both Aboriginal & Torres Strait Islander	0
Claremont (WA)	2011	Non-indigenous	7561
Claremont (WA)	2011	Torres Strait Islander	3
Claremont (WA)	2016	Aboriginal	29
Claremont (WA)	2016	Both Aboriginal & Torres Strait Islander	0
Claremont (WA)	2016	Non-indigenous	8119
Claremont (WA)	2016	Torres Strait Islander	0
Cottesloe	2006	Aboriginal	15
Cottesloe	2006	Both Aboriginal & Torres Strait Islander	0
Cottesloe	2006	Non-indigenous	7049
Cottesloe	2006	Torres Strait Islander	4
Cottesloe	2011	Aboriginal	8
Cottesloe	2011	Both Aboriginal & Torres Strait Islander	0
Cottesloe	2011	Non-indigenous	7392
Cottesloe	2011	Torres Strait Islander	0
Cottesloe	2016	Aboriginal	31
Cottesloe	2016	Both Aboriginal & Torres Strait Islander	0
Cottesloe	2016	Non-indigenous	7344
Cottesloe	2016	Torres Strait Islander	0
Floreat	2006	Aboriginal	14
Floreat	2006	Both Aboriginal & Torres Strait Islander	0
Floreat	2006	Non-indigenous	7010
Floreat	2006	Torres Strait Islander	0
Floreat	2011	Aboriginal	13
Floreat	2011	Both Aboriginal & Torres Strait Islander	0
Floreat	2011	Non-indigenous	7216
Floreat	2011	Torres Strait Islander	0
Floreat	2016	Aboriginal	19
Floreat	2016	Both Aboriginal & Torres Strait Islander	0
Floreat	2016	Non-indigenous	7880
Floreat	2016	Torres Strait Islander	0
Mosman Park - Peppermint Grove	2006	Aboriginal	75
Mosman Park - Peppermint Grove	2006	Both Aboriginal & Torres Strait Islander	3
Mosman Park - Peppermint Grove	2006	Non-indigenous	9753
Mosman Park - Peppermint Grove	2006	Torres Strait Islander	0
Mosman Park - Peppermint Grove	2011	Aboriginal	120
Mosman Park - Peppermint Grove	2011	Both Aboriginal & Torres Strait Islander	9
Mosman Park - Peppermint Grove	2011	Non-indigenous	9993
Mosman Park - Peppermint Grove	2011	Torres Strait Islander	3
Mosman Park - Peppermint Grove	2016	Aboriginal	96
Mosman Park - Peppermint Grove	2016	Both Aboriginal & Torres Strait Islander	3
Mosman Park - Peppermint Grove	2016	Non-indigenous	10296
Mosman Park - Peppermint Grove	2016	Torres Strait Islander	0
Nedlands - Dalkeith - Crawley	2006	Aboriginal	38
Nedlands - Dalkeith - Crawley	2006	Both Aboriginal & Torres Strait Islander	0
Nedlands - Dalkeith - Crawley	2006	Non-indigenous	17149
Nedlands - Dalkeith - Crawley	2006	Torres Strait Islander	3
Nedlands - Dalkeith - Crawley	2011	Aboriginal	51
Nedlands - Dalkeith - Crawley	2011	Both Aboriginal & Torres Strait Islander	3
Nedlands - Dalkeith - Crawley	2011	Non-indigenous	17492
Nedlands - Dalkeith - Crawley	2011	Torres Strait Islander	3
Nedlands - Dalkeith - Crawley	2016	Aboriginal	102
Nedlands - Dalkeith - Crawley	2016	Both Aboriginal & Torres Strait Islander	4
Nedlands - Dalkeith - Crawley	2016	Non-indigenous	18424
Nedlands - Dalkeith - Crawley	2016	Torres Strait Islander	4
Swanbourne - Mount Claremont	2006	Aboriginal	38
Swanbourne - Mount Claremont	2006	Both Aboriginal & Torres Strait Islander	0
Swanbourne - Mount Claremont	2006	Non-indigenous	7898
Swanbourne - Mount Claremont	2006	Torres Strait Islander	0
Swanbourne - Mount Claremont	2011	Aboriginal	14
Swanbourne - Mount Claremont	2011	Both Aboriginal & Torres Strait Islander	0
Swanbourne - Mount Claremont	2011	Non-indigenous	7873
Swanbourne - Mount Claremont	2011	Torres Strait Islander	0
Swanbourne - Mount Claremont	2016	Aboriginal	48
Swanbourne - Mount Claremont	2016	Both Aboriginal & Torres Strait Islander	6
Swanbourne - Mount Claremont	2016	Non-indigenous	8624
Swanbourne - Mount Claremont	2016	Torres Strait Islander	3
Kings Park (WA)	2006	Aboriginal	0
Kings Park (WA)	2006	Both Aboriginal & Torres Strait Islander	0
Kings Park (WA)	2006	Non-indigenous	5
Kings Park (WA)	2006	Torres Strait Islander	0
Kings Park (WA)	2011	Aboriginal	0
Kings Park (WA)	2011	Both Aboriginal & Torres Strait Islander	0
Kings Park (WA)	2011	Non-indigenous	34
Kings Park (WA)	2011	Torres Strait Islander	0
Kings Park (WA)	2016	Aboriginal	0
Kings Park (WA)	2016	Both Aboriginal & Torres Strait Islander	0
Kings Park (WA)	2016	Non-indigenous	23
Kings Park (WA)	2016	Torres Strait Islander	0
Mount Hawthorn - Leederville	2006	Aboriginal	35
Mount Hawthorn - Leederville	2006	Both Aboriginal & Torres Strait Islander	0
Mount Hawthorn - Leederville	2006	Non-indigenous	9316
Mount Hawthorn - Leederville	2006	Torres Strait Islander	0
Mount Hawthorn - Leederville	2011	Aboriginal	49
Mount Hawthorn - Leederville	2011	Both Aboriginal & Torres Strait Islander	0
Mount Hawthorn - Leederville	2011	Non-indigenous	10250
Mount Hawthorn - Leederville	2011	Torres Strait Islander	0
Mount Hawthorn - Leederville	2016	Aboriginal	60
Mount Hawthorn - Leederville	2016	Both Aboriginal & Torres Strait Islander	3
Mount Hawthorn - Leederville	2016	Non-indigenous	10645
Mount Hawthorn - Leederville	2016	Torres Strait Islander	0
Mount Lawley - Inglewood	2006	Aboriginal	81
Mount Lawley - Inglewood	2006	Both Aboriginal & Torres Strait Islander	0
Mount Lawley - Inglewood	2006	Non-indigenous	14968
Mount Lawley - Inglewood	2006	Torres Strait Islander	0
Mount Lawley - Inglewood	2011	Aboriginal	97
Mount Lawley - Inglewood	2011	Both Aboriginal & Torres Strait Islander	3
Mount Lawley - Inglewood	2011	Non-indigenous	16103
Mount Lawley - Inglewood	2011	Torres Strait Islander	4
Mount Lawley - Inglewood	2016	Aboriginal	140
Mount Lawley - Inglewood	2016	Both Aboriginal & Torres Strait Islander	3
Mount Lawley - Inglewood	2016	Non-indigenous	16370
Mount Lawley - Inglewood	2016	Torres Strait Islander	4
North Perth	2006	Aboriginal	39
North Perth	2006	Both Aboriginal & Torres Strait Islander	0
North Perth	2006	Non-indigenous	7794
North Perth	2006	Torres Strait Islander	0
North Perth	2011	Aboriginal	31
North Perth	2011	Both Aboriginal & Torres Strait Islander	0
North Perth	2011	Non-indigenous	8510
North Perth	2011	Torres Strait Islander	3
North Perth	2016	Aboriginal	45
North Perth	2016	Both Aboriginal & Torres Strait Islander	0
North Perth	2016	Non-indigenous	8773
North Perth	2016	Torres Strait Islander	3
Perth City	2006	Aboriginal	169
Perth City	2006	Both Aboriginal & Torres Strait Islander	4
Perth City	2006	Non-indigenous	18129
Perth City	2006	Torres Strait Islander	13
Perth City	2011	Aboriginal	155
Perth City	2011	Both Aboriginal & Torres Strait Islander	4
Perth City	2011	Non-indigenous	25343
Perth City	2011	Torres Strait Islander	4
Perth City	2016	Aboriginal	221
Perth City	2016	Both Aboriginal & Torres Strait Islander	11
Perth City	2016	Non-indigenous	31056
Perth City	2016	Torres Strait Islander	5
Subiaco - Shenton Park	2006	Aboriginal	59
Subiaco - Shenton Park	2006	Both Aboriginal & Torres Strait Islander	0
Subiaco - Shenton Park	2006	Non-indigenous	13893
Subiaco - Shenton Park	2006	Torres Strait Islander	9
Subiaco - Shenton Park	2011	Aboriginal	71
Subiaco - Shenton Park	2011	Both Aboriginal & Torres Strait Islander	0
Subiaco - Shenton Park	2011	Non-indigenous	14984
Subiaco - Shenton Park	2011	Torres Strait Islander	3
Subiaco - Shenton Park	2016	Aboriginal	93
Subiaco - Shenton Park	2016	Both Aboriginal & Torres Strait Islander	9
Subiaco - Shenton Park	2016	Non-indigenous	16359
Subiaco - Shenton Park	2016	Torres Strait Islander	4
Wembley - West Leederville - Glendalough	2006	Aboriginal	65
Wembley - West Leederville - Glendalough	2006	Both Aboriginal & Torres Strait Islander	0
Wembley - West Leederville - Glendalough	2006	Non-indigenous	15180
Wembley - West Leederville - Glendalough	2006	Torres Strait Islander	8
Wembley - West Leederville - Glendalough	2011	Aboriginal	56
Wembley - West Leederville - Glendalough	2011	Both Aboriginal & Torres Strait Islander	3
Wembley - West Leederville - Glendalough	2011	Non-indigenous	16499
Wembley - West Leederville - Glendalough	2011	Torres Strait Islander	8
Wembley - West Leederville - Glendalough	2016	Aboriginal	68
Wembley - West Leederville - Glendalough	2016	Both Aboriginal & Torres Strait Islander	4
Wembley - West Leederville - Glendalough	2016	Non-indigenous	17772
Wembley - West Leederville - Glendalough	2016	Torres Strait Islander	5
Bassendean - Eden Hill - Ashfield	2006	Aboriginal	356
Bassendean - Eden Hill - Ashfield	2006	Both Aboriginal & Torres Strait Islander	11
Bassendean - Eden Hill - Ashfield	2006	Non-indigenous	13089
Bassendean - Eden Hill - Ashfield	2006	Torres Strait Islander	7
Bassendean - Eden Hill - Ashfield	2011	Aboriginal	373
Bassendean - Eden Hill - Ashfield	2011	Both Aboriginal & Torres Strait Islander	4
Bassendean - Eden Hill - Ashfield	2011	Non-indigenous	14018
Bassendean - Eden Hill - Ashfield	2011	Torres Strait Islander	10
Bassendean - Eden Hill - Ashfield	2016	Aboriginal	353
Bassendean - Eden Hill - Ashfield	2016	Both Aboriginal & Torres Strait Islander	22
Bassendean - Eden Hill - Ashfield	2016	Non-indigenous	14703
Bassendean - Eden Hill - Ashfield	2016	Torres Strait Islander	14
Bayswater - Embleton - Bedford	2006	Aboriginal	286
Bayswater - Embleton - Bedford	2006	Both Aboriginal & Torres Strait Islander	21
Bayswater - Embleton - Bedford	2006	Non-indigenous	18837
Bayswater - Embleton - Bedford	2006	Torres Strait Islander	20
Bayswater - Embleton - Bedford	2011	Aboriginal	340
Bayswater - Embleton - Bedford	2011	Both Aboriginal & Torres Strait Islander	9
Bayswater - Embleton - Bedford	2011	Non-indigenous	20841
Bayswater - Embleton - Bedford	2011	Torres Strait Islander	20
Bayswater - Embleton - Bedford	2016	Aboriginal	381
Bayswater - Embleton - Bedford	2016	Both Aboriginal & Torres Strait Islander	18
Bayswater - Embleton - Bedford	2016	Non-indigenous	22545
Bayswater - Embleton - Bedford	2016	Torres Strait Islander	14
Maylands	2006	Aboriginal	98
Maylands	2006	Both Aboriginal & Torres Strait Islander	0
Maylands	2006	Non-indigenous	10346
Maylands	2006	Torres Strait Islander	3
Maylands	2011	Aboriginal	154
Maylands	2011	Both Aboriginal & Torres Strait Islander	4
Maylands	2011	Non-indigenous	12188
Maylands	2011	Torres Strait Islander	5
Maylands	2016	Aboriginal	111
Maylands	2016	Both Aboriginal & Torres Strait Islander	4
Maylands	2016	Non-indigenous	12595
Maylands	2016	Torres Strait Islander	4
Morley	2006	Aboriginal	195
Morley	2006	Both Aboriginal & Torres Strait Islander	4
Morley	2006	Non-indigenous	18355
Morley	2006	Torres Strait Islander	9
Morley	2011	Aboriginal	231
Morley	2011	Both Aboriginal & Torres Strait Islander	24
Morley	2011	Non-indigenous	20038
Morley	2011	Torres Strait Islander	7
Morley	2016	Aboriginal	232
Morley	2016	Both Aboriginal & Torres Strait Islander	21
Morley	2016	Non-indigenous	21448
Morley	2016	Torres Strait Islander	11
Noranda	2006	Aboriginal	35
Noranda	2006	Both Aboriginal & Torres Strait Islander	4
Noranda	2006	Non-indigenous	8191
Noranda	2006	Torres Strait Islander	4
Noranda	2011	Aboriginal	26
Noranda	2011	Both Aboriginal & Torres Strait Islander	7
Noranda	2011	Non-indigenous	8044
Noranda	2011	Torres Strait Islander	0
Noranda	2016	Aboriginal	53
Noranda	2016	Both Aboriginal & Torres Strait Islander	3
Noranda	2016	Non-indigenous	7920
Noranda	2016	Torres Strait Islander	3
Chidlow	2006	Aboriginal	291
Chidlow	2006	Both Aboriginal & Torres Strait Islander	0
Chidlow	2006	Non-indigenous	3298
Chidlow	2006	Torres Strait Islander	0
Chidlow	2011	Aboriginal	429
Chidlow	2011	Both Aboriginal & Torres Strait Islander	8
Chidlow	2011	Non-indigenous	3586
Chidlow	2011	Torres Strait Islander	0
Chidlow	2016	Aboriginal	557
Chidlow	2016	Both Aboriginal & Torres Strait Islander	28
Chidlow	2016	Non-indigenous	4130
Chidlow	2016	Torres Strait Islander	0
Glen Forrest - Darlington	2006	Aboriginal	43
Glen Forrest - Darlington	2006	Both Aboriginal & Torres Strait Islander	0
Glen Forrest - Darlington	2006	Non-indigenous	6878
Glen Forrest - Darlington	2006	Torres Strait Islander	3
Glen Forrest - Darlington	2011	Aboriginal	48
Glen Forrest - Darlington	2011	Both Aboriginal & Torres Strait Islander	0
Glen Forrest - Darlington	2011	Non-indigenous	6995
Glen Forrest - Darlington	2011	Torres Strait Islander	0
Glen Forrest - Darlington	2016	Aboriginal	70
Glen Forrest - Darlington	2016	Both Aboriginal & Torres Strait Islander	0
Glen Forrest - Darlington	2016	Non-indigenous	6984
Glen Forrest - Darlington	2016	Torres Strait Islander	0
Helena Valley - Koongamia	2006	Aboriginal	72
Helena Valley - Koongamia	2006	Both Aboriginal & Torres Strait Islander	0
Helena Valley - Koongamia	2006	Non-indigenous	3944
Helena Valley - Koongamia	2006	Torres Strait Islander	0
Helena Valley - Koongamia	2011	Aboriginal	101
Helena Valley - Koongamia	2011	Both Aboriginal & Torres Strait Islander	0
Helena Valley - Koongamia	2011	Non-indigenous	4559
Helena Valley - Koongamia	2011	Torres Strait Islander	0
Helena Valley - Koongamia	2016	Aboriginal	129
Helena Valley - Koongamia	2016	Both Aboriginal & Torres Strait Islander	0
Helena Valley - Koongamia	2016	Non-indigenous	5182
Helena Valley - Koongamia	2016	Torres Strait Islander	3
Malmalling - Reservoir	2006	Aboriginal	0
Malmalling - Reservoir	2006	Both Aboriginal & Torres Strait Islander	0
Malmalling - Reservoir	2006	Non-indigenous	0
Malmalling - Reservoir	2006	Torres Strait Islander	0
Malmalling - Reservoir	2011	Aboriginal	0
Malmalling - Reservoir	2011	Both Aboriginal & Torres Strait Islander	0
Malmalling - Reservoir	2011	Non-indigenous	18
Malmalling - Reservoir	2011	Torres Strait Islander	0
Malmalling - Reservoir	2016	Aboriginal	0
Malmalling - Reservoir	2016	Both Aboriginal & Torres Strait Islander	0
Malmalling - Reservoir	2016	Non-indigenous	11
Malmalling - Reservoir	2016	Torres Strait Islander	0
Mundaring	2006	Aboriginal	93
Mundaring	2006	Both Aboriginal & Torres Strait Islander	0
Mundaring	2006	Non-indigenous	12082
Mundaring	2006	Torres Strait Islander	0
Mundaring	2011	Aboriginal	131
Mundaring	2011	Both Aboriginal & Torres Strait Islander	0
Mundaring	2011	Non-indigenous	12518
Mundaring	2011	Torres Strait Islander	4
Mundaring	2016	Aboriginal	166
Mundaring	2016	Both Aboriginal & Torres Strait Islander	4
Mundaring	2016	Non-indigenous	12692
Mundaring	2016	Torres Strait Islander	3
Swan View - Greenmount - Midvale	2006	Aboriginal	457
Swan View - Greenmount - Midvale	2006	Both Aboriginal & Torres Strait Islander	4
Swan View - Greenmount - Midvale	2006	Non-indigenous	11345
Swan View - Greenmount - Midvale	2006	Torres Strait Islander	0
Swan View - Greenmount - Midvale	2011	Aboriginal	529
Swan View - Greenmount - Midvale	2011	Both Aboriginal & Torres Strait Islander	3
Swan View - Greenmount - Midvale	2011	Non-indigenous	11481
Swan View - Greenmount - Midvale	2011	Torres Strait Islander	3
Swan View - Greenmount - Midvale	2016	Aboriginal	524
Swan View - Greenmount - Midvale	2016	Both Aboriginal & Torres Strait Islander	3
Swan View - Greenmount - Midvale	2016	Non-indigenous	11542
Swan View - Greenmount - Midvale	2016	Torres Strait Islander	6
Avon Valley National Park	2006	Aboriginal	0
Avon Valley National Park	2006	Both Aboriginal & Torres Strait Islander	0
Avon Valley National Park	2006	Non-indigenous	0
Avon Valley National Park	2006	Torres Strait Islander	0
Avon Valley National Park	2011	Aboriginal	0
Avon Valley National Park	2011	Both Aboriginal & Torres Strait Islander	0
Avon Valley National Park	2011	Non-indigenous	0
Avon Valley National Park	2011	Torres Strait Islander	0
Avon Valley National Park	2016	Aboriginal	0
Avon Valley National Park	2016	Both Aboriginal & Torres Strait Islander	0
Avon Valley National Park	2016	Non-indigenous	6
Avon Valley National Park	2016	Torres Strait Islander	0
Ballajura	2006	Aboriginal	270
Ballajura	2006	Both Aboriginal & Torres Strait Islander	0
Ballajura	2006	Non-indigenous	19016
Ballajura	2006	Torres Strait Islander	3
Ballajura	2011	Aboriginal	410
Ballajura	2011	Both Aboriginal & Torres Strait Islander	4
Ballajura	2011	Non-indigenous	18670
Ballajura	2011	Torres Strait Islander	0
Ballajura	2016	Aboriginal	338
Ballajura	2016	Both Aboriginal & Torres Strait Islander	0
