SA2_NAME16	Year	AustCitizen	persons
Rockingham	2016	1	11933
Rockingham Lakes	2006	0	5
Rockingham Lakes	2006	1	5
Rockingham Lakes	2011	0	0
Rockingham Lakes	2011	1	13
Rockingham Lakes	2016	0	8
Rockingham Lakes	2016	1	0
Safety Bay - Shoalwater	2006	0	1606
Safety Bay - Shoalwater	2006	1	8662
Safety Bay - Shoalwater	2011	0	1767
Safety Bay - Shoalwater	2011	1	9471
Safety Bay - Shoalwater	2016	0	1889
Safety Bay - Shoalwater	2016	1	9619
Singleton - Golden Bay - Secret Harbour	2006	0	1634
Singleton - Golden Bay - Secret Harbour	2006	1	8251
Singleton - Golden Bay - Secret Harbour	2011	0	3387
Singleton - Golden Bay - Secret Harbour	2011	1	12226
Singleton - Golden Bay - Secret Harbour	2016	0	4156
Singleton - Golden Bay - Secret Harbour	2016	1	15451
Waikiki	2006	0	1895
Waikiki	2006	1	9195
Waikiki	2011	0	2332
Waikiki	2011	1	9650
Waikiki	2016	0	2423
Waikiki	2016	1	10031
Warnbro	2006	0	1854
Warnbro	2006	1	9566
Warnbro	2011	0	2023
Warnbro	2011	1	9079
Warnbro	2016	0	2111
Warnbro	2016	1	8590
Albany	2006	0	1648
Albany	2006	1	12007
Albany	2011	0	1702
Albany	2011	1	11980
Albany	2016	0	2003
Albany	2016	1	12250
Albany Region	2006	0	276
Albany Region	2006	1	2692
Albany Region	2011	0	257
Albany Region	2011	1	2738
Albany Region	2016	0	421
Albany Region	2016	1	3016
Bayonet Head - Lower King	2006	0	324
Bayonet Head - Lower King	2006	1	3589
Bayonet Head - Lower King	2011	0	455
Bayonet Head - Lower King	2011	1	3804
Bayonet Head - Lower King	2016	0	578
Bayonet Head - Lower King	2016	1	4252
Denmark	2006	0	505
Denmark	2006	1	4004
Denmark	2011	0	553
Denmark	2011	1	4641
Denmark	2016	0	850
Denmark	2016	1	4995
Gnowangerup	2006	0	269
Gnowangerup	2006	1	2795
Gnowangerup	2011	0	292
Gnowangerup	2011	1	2538
Gnowangerup	2016	0	581
Gnowangerup	2016	1	2301
Katanning	2006	0	848
Katanning	2006	1	3761
Katanning	2011	0	718
Katanning	2011	1	3880
Katanning	2016	0	1032
Katanning	2016	1	3527
Kojonup	2006	0	556
Kojonup	2006	1	3794
Kojonup	2011	0	466
Kojonup	2011	1	3727
Kojonup	2016	0	719
Kojonup	2016	1	3495
Little Grove - Elleker	2006	0	501
Little Grove - Elleker	2006	1	2360
Little Grove - Elleker	2011	0	568
Little Grove - Elleker	2011	1	2707
Little Grove - Elleker	2016	0	728
Little Grove - Elleker	2016	1	2904
McKail - Willyung	2006	0	737
McKail - Willyung	2006	1	7441
McKail - Willyung	2011	0	1030
McKail - Willyung	2011	1	8412
McKail - Willyung	2016	0	1187
McKail - Willyung	2016	1	9240
Plantagenet	2006	0	578
Plantagenet	2006	1	3905
Plantagenet	2011	0	640
Plantagenet	2011	1	4242
Plantagenet	2016	0	830
Plantagenet	2016	1	4249
Stirling Range National Park	2006	0	0
Stirling Range National Park	2006	1	0
Stirling Range National Park	2011	0	0
Stirling Range National Park	2011	1	0
Stirling Range National Park	2016	0	0
Stirling Range National Park	2016	1	0
Chittering	2006	0	382
Chittering	2006	1	3135
Chittering	2011	0	540
Chittering	2011	1	3887
Chittering	2016	0	823
Chittering	2016	1	4649
Cunderdin	2006	0	379
Cunderdin	2006	1	3463
Cunderdin	2011	0	380
Cunderdin	2011	1	3550
Cunderdin	2016	0	695
Cunderdin	2016	1	3408
Dowerin	2006	0	368
Dowerin	2006	1	3653
Dowerin	2011	0	399
Dowerin	2011	1	3658
Dowerin	2016	0	474
Dowerin	2016	1	3508
Gingin - Dandaragan	2006	0	1237
Gingin - Dandaragan	2006	1	5968
Gingin - Dandaragan	2011	0	1314
Gingin - Dandaragan	2011	1	6557
Gingin - Dandaragan	2016	0	1405
Gingin - Dandaragan	2016	1	7024
Merredin	2006	0	568
Merredin	2006	1	4534
Merredin	2011	0	647
Merredin	2011	1	4423
Merredin	2016	0	816
Merredin	2016	1	4272
Moora	2006	0	493
Moora	2006	1	4187
Moora	2011	0	579
Moora	2011	1	4061
Moora	2016	0	869
Moora	2016	1	3907
Mukinbudin	2006	0	371
Mukinbudin	2006	1	3087
Mukinbudin	2011	0	527
Mukinbudin	2011	1	2943
Mukinbudin	2016	0	575
Mukinbudin	2016	1	2610
Northam	2006	0	1225
Northam	2006	1	8579
Northam	2011	0	1562
Northam	2011	1	8995
Northam	2016	0	2096
Northam	2016	1	9016
Toodyay	2006	0	528
Toodyay	2006	1	3582
Toodyay	2011	0	653
Toodyay	2011	1	3734
Toodyay	2016	0	686
Toodyay	2016	1	3753
York - Beverley	2006	0	462
York - Beverley	2006	1	4217
York - Beverley	2011	0	587
York - Beverley	2011	1	4371
York - Beverley	2016	0	891
York - Beverley	2016	1	4459
Brookton	2006	0	401
Brookton	2006	1	3247
Brookton	2011	0	370
Brookton	2011	1	3233
Brookton	2016	0	570
Brookton	2016	1	3147
Kulin	2006	0	387
Kulin	2006	1	4264
Kulin	2011	0	457
Kulin	2011	1	4127
Kulin	2016	0	610
Kulin	2016	1	3687
Murray	2006	0	238
Murray	2006	1	1892
Murray	2011	0	644
Murray	2011	1	2282
Murray	2016	0	425
Murray	2016	1	2152
Narrogin	2006	0	455
Narrogin	2006	1	4278
Narrogin	2011	0	531
Narrogin	2011	1	4199
Narrogin	2016	0	785
Narrogin	2016	1	3940
Wagin	2006	0	478
Wagin	2006	1	4201
Wagin	2011	0	431
Wagin	2011	1	4433
Wagin	2016	0	776
Wagin	2016	1	4162
Broome	2006	0	2509
Broome	2006	1	8749
Broome	2011	0	2536
Broome	2011	1	10229
Broome	2016	0	2994
Broome	2016	1	10990
Derby - West Kimberley	2006	0	731
Derby - West Kimberley	2006	1	5823
Derby - West Kimberley	2011	0	2502
Derby - West Kimberley	2011	1	5913
Derby - West Kimberley	2016	0	1151
Derby - West Kimberley	2016	1	6554
Halls Creek	2006	0	392
Halls Creek	2006	1	2694
Halls Creek	2011	0	189
Halls Creek	2011	1	3375
Halls Creek	2016	0	520
Halls Creek	2016	1	2750
Kununurra	2006	0	1299
Kununurra	2006	1	5295
Kununurra	2011	0	1307
Kununurra	2011	1	6499
Kununurra	2016	0	1409
Kununurra	2016	1	5746
Roebuck	2006	0	118
Roebuck	2006	1	1683
Roebuck	2011	0	151
Roebuck	2011	1	2087
Roebuck	2016	0	221
Roebuck	2016	1	2024
East Pilbara	2006	0	582
East Pilbara	2006	1	2117
East Pilbara	2011	0	1581
East Pilbara	2011	1	4315
East Pilbara	2016	0	2048
East Pilbara	2016	1	4611
Newman	2006	0	1111
Newman	2006	1	3138
Newman	2011	0	2520
Newman	2011	1	4800
Newman	2016	0	1324
Newman	2016	1	3243
Port Hedland	2006	0	827
Port Hedland	2006	1	2892
Port Hedland	2011	0	1405
Port Hedland	2011	1	2987
Port Hedland	2016	0	1088
Port Hedland	2016	1	3272
South Hedland	2006	0	3098
South Hedland	2006	1	4737
South Hedland	2011	0	2889
South Hedland	2011	1	6488
South Hedland	2016	0	2784
South Hedland	2016	1	6687
Ashburton (WA)	2006	0	1145
Ashburton (WA)	2006	1	4935
Ashburton (WA)	2011	0	2620
Ashburton (WA)	2011	1	7381
Ashburton (WA)	2016	0	4170
Ashburton (WA)	2016	1	8856
Karratha	2006	0	2652
Karratha	2006	1	9152
Karratha	2011	0	5255
Karratha	2011	1	11219
Karratha	2016	0	3939
Karratha	2016	1	11889
Roebourne	2006	0	897
Roebourne	2006	1	3722
Roebourne	2011	0	2366
Roebourne	2011	1	4059
Roebourne	2016	0	1449
Roebourne	2016	1	4194
Esperance	2006	0	1267
Esperance	2006	1	10030
Esperance	2011	0	1572
Esperance	2011	1	9861
Esperance	2016	0	1920
Esperance	2016	1	10187
Esperance Region	2006	0	451
Esperance Region	2006	1	3166
Esperance Region	2011	0	529
Esperance Region	2011	1	3643
Esperance Region	2016	0	827
Esperance Region	2016	1	3035
Carnarvon	2006	0	711
Carnarvon	2006	1	4644
Carnarvon	2011	0	967
Carnarvon	2011	1	4380
Carnarvon	2016	0	1141
Carnarvon	2016	1	4019
Exmouth	2006	0	536
Exmouth	2006	1	3001
Exmouth	2011	0	603
Exmouth	2011	1	3339
Exmouth	2016	0	783
Exmouth	2016	1	3542
Boulder	2006	0	1561
Boulder	2006	1	5863
Boulder	2011	0	2207
Boulder	2011	1	5525
Boulder	2016	0	1835
Boulder	2016	1	5257
Kalgoorlie	2006	0	2680
Kalgoorlie	2006	1	9770
Kalgoorlie	2011	0	3810
Kalgoorlie	2011	1	10137
Kalgoorlie	2016	0	3842
Kalgoorlie	2016	1	10095
Kalgoorlie - North	2006	0	1841
Kalgoorlie - North	2006	1	6532
Kalgoorlie - North	2011	0	2345
Kalgoorlie - North	2011	1	6814
Kalgoorlie - North	2016	0	2015
Kalgoorlie - North	2016	1	6824
Kalgoorlie Airport	2006	0	0
Kalgoorlie Airport	2006	1	0
Kalgoorlie Airport	2011	0	0
Kalgoorlie Airport	2011	1	0
Kalgoorlie Airport	2016	0	9
Kalgoorlie Airport	2016	1	0
Kambalda - Coolgardie - Norseman	2006	0	1137
Kambalda - Coolgardie - Norseman	2006	1	3908
Kambalda - Coolgardie - Norseman	2011	0	1507
Kambalda - Coolgardie - Norseman	2011	1	3898
Kambalda - Coolgardie - Norseman	2016	0	1198
Kambalda - Coolgardie - Norseman	2016	1	3365
Leinster - Leonora	2006	0	389
Leinster - Leonora	2006	1	3303
Leinster - Leonora	2011	0	1298
Leinster - Leonora	2011	1	4267
Leinster - Leonora	2016	0	1087
Leinster - Leonora	2016	1	3574
Trafalgar (WA)	2006	0	0
Trafalgar (WA)	2006	1	0
Trafalgar (WA)	2011	0	0
Trafalgar (WA)	2011	1	0
Trafalgar (WA)	2016	0	0
Trafalgar (WA)	2016	1	0
Geraldton	2006	0	1607
Geraldton	2006	1	10623
Geraldton	2011	0	1699
Geraldton	2011	1	10641
Geraldton	2016	0	2044
Geraldton	2016	1	9746
Geraldton - East	2006	0	1186
Geraldton - East	2006	1	6059
Geraldton - East	2011	0	1124
Geraldton - East	2011	1	6622
Geraldton - East	2016	0	1372
Geraldton - East	2016	1	6594
Geraldton - North	2006	0	679
Geraldton - North	2006	1	4533
Geraldton - North	2011	0	622
Geraldton - North	2011	1	5875
Geraldton - North	2016	0	958
Geraldton - North	2016	1	6733
Geraldton - South	2006	0	804
Geraldton - South	2006	1	6796
Geraldton - South	2011	0	1305
Geraldton - South	2011	1	7865
Geraldton - South	2016	0	1405
Geraldton - South	2016	1	8578
Irwin	2006	0	353
Irwin	2006	1	2699
Irwin	2011	0	396
Irwin	2011	1	3172
Irwin	2016	0	403
Irwin	2016	1	3166
Meekatharra	2006	0	623
Meekatharra	2006	1	2449
Meekatharra	2011	0	977
Meekatharra	2011	1	3100
Meekatharra	2016	0	905
Meekatharra	2016	1	2164
Morawa	2006	0	459
Morawa	2006	1	3979
Morawa	2011	0	621
Morawa	2011	1	3882
Morawa	2016	0	585
Morawa	2016	1	3422
Northampton - Mullewa - Greenough	2006	0	618
Northampton - Mullewa - Greenough	2006	1	5066
Northampton - Mullewa - Greenough	2011	0	620
Northampton - Mullewa - Greenough	2011	1	5148
Northampton - Mullewa - Greenough	2016	0	846
Northampton - Mullewa - Greenough	2016	1	5095
Migratory - Offshore - Shipping (WA)	2006	0	76
Migratory - Offshore - Shipping (WA)	2006	1	263
Migratory - Offshore - Shipping (WA)	2011	0	132
Migratory - Offshore - Shipping (WA)	2011	1	285
Migratory - Offshore - Shipping (WA)	2016	0	162
Migratory - Offshore - Shipping (WA)	2016	1	272
No usual address (WA)	2006	0	1660
No usual address (WA)	2006	1	4326
No usual address (WA)	2011	0	2644
No usual address (WA)	2011	1	4655
No usual address (WA)	2016	0	2366
No usual address (WA)	2016	1	3584
Bridgewater - Gagebrook	2006	0	972
Bridgewater - Gagebrook	2006	1	6306
Bridgewater - Gagebrook	2011	0	975
Bridgewater - Gagebrook	2011	1	6514
Bridgewater - Gagebrook	2016	0	821
Bridgewater - Gagebrook	2016	1	6467
Brighton - Pontville	2006	0	280
Brighton - Pontville	2006	1	3436
Brighton - Pontville	2011	0	216
Brighton - Pontville	2011	1	4579
Brighton - Pontville	2016	0	344
Brighton - Pontville	2016	1	5102
Old Beach - Otago	2006	0	313
Old Beach - Otago	2006	1	3372
Old Beach - Otago	2011	0	242
Old Beach - Otago	2011	1	3488
Old Beach - Otago	2016	0	288
Old Beach - Otago	2016	1	4049
Bellerive - Rosny	2006	0	381
Bellerive - Rosny	2006	1	5350
Bellerive - Rosny	2011	0	519
Bellerive - Rosny	2011	1	5312
Bellerive - Rosny	2016	0	571
Bellerive - Rosny	2016	1	5368
Cambridge	2006	0	518
Cambridge	2006	1	6257
Cambridge	2011	0	432
Cambridge	2011	1	6785
Cambridge	2016	0	508
Cambridge	2016	1	7149
Geilston Bay - Risdon	2006	0	198
Geilston Bay - Risdon	2006	1	2773
Geilston Bay - Risdon	2011	0	235
Geilston Bay - Risdon	2011	1	2947
Geilston Bay - Risdon	2016	0	197
Geilston Bay - Risdon	2016	1	3024
Howrah - Tranmere	2006	0	593
Howrah - Tranmere	2006	1	8285
Howrah - Tranmere	2011	0	652
Howrah - Tranmere	2011	1	8982
Howrah - Tranmere	2016	0	788
Howrah - Tranmere	2016	1	9599
Lindisfarne - Rose Bay	2006	0	517
Lindisfarne - Rose Bay	2006	1	6265
Lindisfarne - Rose Bay	2011	0	437
Lindisfarne - Rose Bay	2011	1	6279
Lindisfarne - Rose Bay	2016	0	641
Lindisfarne - Rose Bay	2016	1	6642
Mornington - Warrane	2006	0	402
Mornington - Warrane	2006	1	3930
Mornington - Warrane	2011	0	473
Mornington - Warrane	2011	1	4121
Mornington - Warrane	2016	0	467
Mornington - Warrane	2016	1	4236
Risdon Vale	2006	0	583
Risdon Vale	2006	1	2285
Risdon Vale	2011	0	642
Risdon Vale	2011	1	2263
Risdon Vale	2016	0	751
Risdon Vale	2016	1	2344
Rokeby	2006	0	660
Rokeby	2006	1	4341
Rokeby	2011	0	530
Rokeby	2011	1	4962
Rokeby	2016	0	579
Rokeby	2016	1	5528
South Arm	2006	0	292
South Arm	2006	1	3522
South Arm	2011	0	300
South Arm	2011	1	3776
South Arm	2016	0	326
South Arm	2016	1	3879
Austins Ferry - Granton	2006	0	221
Austins Ferry - Granton	2006	1	3057
Austins Ferry - Granton	2011	0	203
Austins Ferry - Granton	2011	1	3543
Austins Ferry - Granton	2016	0	276
Austins Ferry - Granton	2016	1	3709
Berriedale - Chigwell	2006	0	462
Berriedale - Chigwell	2006	1	4730
Berriedale - Chigwell	2011	0	404
Berriedale - Chigwell	2011	1	4935
Berriedale - Chigwell	2016	0	559
Berriedale - Chigwell	2016	1	4966
Claremont (Tas.)	2006	0	691
Claremont (Tas.)	2006	1	6811
Claremont (Tas.)	2011	0	526
Claremont (Tas.)	2011	1	7155
Claremont (Tas.)	2016	0	650
Claremont (Tas.)	2016	1	7100
Derwent Park - Lutana	2006	0	399
Derwent Park - Lutana	2006	1	3801
Derwent Park - Lutana	2011	0	411
Derwent Park - Lutana	2011	1	3733
Derwent Park - Lutana	2016	0	527
Derwent Park - Lutana	2016	1	3621
Glenorchy	2006	0	1087
Glenorchy	2006	1	8973
Glenorchy	2011	0	1119
Glenorchy	2011	1	9414
Glenorchy	2016	0	1379
Glenorchy	2016	1	9684
Montrose - Rosetta	2006	0	344
Montrose - Rosetta	2006	1	4164
Montrose - Rosetta	2011	0	330
Montrose - Rosetta	2011	1	4246
Montrose - Rosetta	2016	0	570
Montrose - Rosetta	2016	1	4309
Moonah	2006	0	473
Moonah	2006	1	4611
Moonah	2011	0	631
Moonah	2011	1	4496
Moonah	2016	0	886
Moonah	2016	1	4398
New Norfolk	2006	0	631
New Norfolk	2006	1	5598
New Norfolk	2011	0	403
New Norfolk	2011	1	5929
New Norfolk	2016	0	547
New Norfolk	2016	1	6058
West Moonah	2006	0	399
West Moonah	2006	1	3494
West Moonah	2011	0	379
West Moonah	2011	1	3394
West Moonah	2016	0	609
West Moonah	2016	1	3310
Kingston - Huntingfield	2006	0	856
Kingston - Huntingfield	2006	1	8604
Kingston - Huntingfield	2011	0	1079
Kingston - Huntingfield	2011	1	9674
Kingston - Huntingfield	2016	0	1207
Kingston - Huntingfield	2016	1	10102
Kingston Beach - Blackmans Bay	2006	0	725
Kingston Beach - Blackmans Bay	2006	1	8781
Kingston Beach - Blackmans Bay	2011	0	789
Kingston Beach - Blackmans Bay	2011	1	8953
Kingston Beach - Blackmans Bay	2016	0	984
Kingston Beach - Blackmans Bay	2016	1	9304
Margate - Snug	2006	0	490
Margate - Snug	2006	1	5323
Margate - Snug	2011	0	529
Margate - Snug	2011	1	6556
Margate - Snug	2016	0	593
Margate - Snug	2016	1	7116
Mount Wellington	2006	0	0
Mount Wellington	2006	1	0
Mount Wellington	2011	0	0
Mount Wellington	2011	1	0
Mount Wellington	2016	0	0
Mount Wellington	2016	1	0
Taroona - Bonnet Hill	2006	0	284
Taroona - Bonnet Hill	2006	1	3161
Taroona - Bonnet Hill	2011	0	289
Taroona - Bonnet Hill	2011	1	3221
Taroona - Bonnet Hill	2016	0	385
Taroona - Bonnet Hill	2016	1	3189
Hobart	2006	0	1369
Hobart	2006	1	5609
Hobart	2011	0	1361
Hobart	2011	1	6084
Hobart	2016	0	1731
Hobart	2016	1	6078
Lenah Valley - Mount Stuart	2006	0	758
Lenah Valley - Mount Stuart	2006	1	7609
Lenah Valley - Mount Stuart	2011	0	613
Lenah Valley - Mount Stuart	2011	1	7521
Lenah Valley - Mount Stuart	2016	0	852
Lenah Valley - Mount Stuart	2016	1	7471
Mount Nelson - Dynnyrne	2006	0	396
Mount Nelson - Dynnyrne	2006	1	3437
Mount Nelson - Dynnyrne	2011	0	685
Mount Nelson - Dynnyrne	2011	1	3717
Mount Nelson - Dynnyrne	2016	0	970
Mount Nelson - Dynnyrne	2016	1	3686
New Town	2006	0	537
New Town	2006	1	5332
New Town	2011	0	637
New Town	2011	1	5332
New Town	2016	0	918
New Town	2016	1	5114
Sandy Bay	2006	0	2132
Sandy Bay	2006	1	9201
Sandy Bay	2011	0	2357
Sandy Bay	2011	1	8801
Sandy Bay	2016	0	2842
Sandy Bay	2016	1	8931
South Hobart - Fern Tree	2006	0	645
South Hobart - Fern Tree	2006	1	5152
South Hobart - Fern Tree	2011	0	652
South Hobart - Fern Tree	2011	1	5253
South Hobart - Fern Tree	2016	0	805
South Hobart - Fern Tree	2016	1	5290
West Hobart	2006	0	569
West Hobart	2006	1	4954
West Hobart	2011	0	612
West Hobart	2011	1	5188
West Hobart	2016	0	680
West Hobart	2016	1	5193
Dodges Ferry - Lewisham	2006	0	521
Dodges Ferry - Lewisham	2006	1	5903
Dodges Ferry - Lewisham	2011	0	643
Dodges Ferry - Lewisham	2011	1	6440
Dodges Ferry - Lewisham	2016	0	719
Dodges Ferry - Lewisham	2016	1	6811
Sorell - Richmond	2006	0	558
Sorell - Richmond	2006	1	6867
Sorell - Richmond	2011	0	543
Sorell - Richmond	2011	1	7228
Sorell - Richmond	2016	0	769
Sorell - Richmond	2016	1	7784
Invermay	2006	0	357
Invermay	2006	1	2760
Invermay	2011	0	480
Invermay	2011	1	2606
Invermay	2016	0	491
Invermay	2016	1	2570
Kings Meadows - Punchbowl	2006	0	314
Kings Meadows - Punchbowl	2006	1	3524
Kings Meadows - Punchbowl	2011	0	280
Kings Meadows - Punchbowl	2011	1	3630
Kings Meadows - Punchbowl	2016	0	432
Kings Meadows - Punchbowl	2016	1	3789
Launceston	2006	0	709
Launceston	2006	1	4434
Launceston	2011	0	595
Launceston	2011	1	4541
Launceston	2016	0	975
Launceston	2016	1	4167
Legana	2006	0	213
Legana	2006	1	2758
Legana	2011	0	196
Legana	2011	1	3484
Legana	2016	0	330
Legana	2016	1	3743
Mowbray	2006	0	564
Mowbray	2006	1	2676
Mowbray	2011	0	786
Mowbray	2011	1	2965
Mowbray	2016	0	935
Mowbray	2016	1	2798
Newnham - Mayfield	2006	0	821
Newnham - Mayfield	2006	1	7212
Newnham - Mayfield	2011	0	1193
Newnham - Mayfield	2011	1	7382
Newnham - Mayfield	2016	0	1521
Newnham - Mayfield	2016	1	7469
Newstead	2006	0	378
Newstead	2006	1	4339
Newstead	2011	0	404
Newstead	2011	1	4563
Newstead	2016	0	654
Newstead	2016	1	4560
Norwood (Tas.)	2006	0	241
Norwood (Tas.)	2006	1	3522
Norwood (Tas.)	2011	0	244
Norwood (Tas.)	2011	1	3550
Norwood (Tas.)	2016	0	296
Norwood (Tas.)	2016	1	3585
Prospect Vale - Blackstone	2006	0	452
Prospect Vale - Blackstone	2006	1	5468
Prospect Vale - Blackstone	2011	0	366
Prospect Vale - Blackstone	2011	1	5948
Prospect Vale - Blackstone	2016	0	526
Prospect Vale - Blackstone	2016	1	5892
Ravenswood	2006	0	347
Ravenswood	2006	1	3798
Ravenswood	2011	0	383
Ravenswood	2011	1	3592
Ravenswood	2016	0	394
Ravenswood	2016	1	3231
Riverside	2006	0	420
Riverside	2006	1	5339
Riverside	2011	0	500
Riverside	2011	1	5571
Riverside	2016	0	618
Riverside	2016	1	5806
South Launceston	2006	0	524
South Launceston	2006	1	3733
South Launceston	2011	0	413
South Launceston	2011	1	4033
South Launceston	2016	0	709
South Launceston	2016	1	3900
Summerhill - Prospect	2006	0	318
Summerhill - Prospect	2006	1	4175
Summerhill - Prospect	2011	0	308
Summerhill - Prospect	2011	1	4187
Summerhill - Prospect	2016	0	409
Summerhill - Prospect	2016	1	4272
Trevallyn	2006	0	336
Trevallyn	2006	1	4104
Trevallyn	2011	0	328
Trevallyn	2011	1	4311
Trevallyn	2016	0	420
Trevallyn	2016	1	4142
Waverley - St Leonards	2006	0	421
Waverley - St Leonards	2006	1	2950
Waverley - St Leonards	2011	0	308
Waverley - St Leonards	2011	1	3161
Waverley - St Leonards	2016	0	329
Waverley - St Leonards	2016	1	3177
West Launceston	2006	0	340
West Launceston	2006	1	3787
West Launceston	2011	0	304
West Launceston	2011	1	3726
West Launceston	2016	0	429
West Launceston	2016	1	3702
Youngtown - Relbia	2006	0	285
Youngtown - Relbia	2006	1	4103
Youngtown - Relbia	2011	0	333
Youngtown - Relbia	2011	1	4364
Youngtown - Relbia	2016	0	399
Youngtown - Relbia	2016	1	4244
Beauty Point - Beaconsfield	2006	0	472
Beauty Point - Beaconsfield	2006	1	3299
Beauty Point - Beaconsfield	2011	0	326
Beauty Point - Beaconsfield	2011	1	3401
Beauty Point - Beaconsfield	2016	0	430
Beauty Point - Beaconsfield	2016	1	3331
Deloraine	2006	0	529
Deloraine	2006	1	4887
Deloraine	2011	0	402
Deloraine	2011	1	5182
Deloraine	2016	0	650
Deloraine	2016	1	5068
Grindelwald - Lanena	2006	0	561
Grindelwald - Lanena	2006	1	5147
Grindelwald - Lanena	2011	0	528
Grindelwald - Lanena	2011	1	5031
Grindelwald - Lanena	2016	0	594
Grindelwald - Lanena	2016	1	5115
Hadspen - Carrick	2006	0	193
Hadspen - Carrick	2006	1	2842
Hadspen - Carrick	2011	0	197
Hadspen - Carrick	2011	1	2977
Hadspen - Carrick	2016	0	237
Hadspen - Carrick	2016	1	3003
Westbury	2006	0	356
Westbury	2006	1	3621
Westbury	2011	0	306
Westbury	2011	1	3653
Westbury	2016	0	430
Westbury	2016	1	3595
Dilston - Lilydale	2006	0	300
Dilston - Lilydale	2006	1	3441
Dilston - Lilydale	2011	0	356
Dilston - Lilydale	2011	1	3575
Dilston - Lilydale	2016	0	414
Dilston - Lilydale	2016	1	3540
George Town	2006	0	600
George Town	2006	1	5929
George Town	2011	0	545
George Town	2011	1	6149
George Town	2016	0	864
George Town	2016	1	5989
Longford	2006	0	312
Longford	2006	1	3520
Longford	2011	0	220
Longford	2011	1	3536
Longford	2016	0	374
Longford	2016	1	3639
Northern Midlands	2006	0	208
Northern Midlands	2006	1	3273
Northern Midlands	2011	0	258
Northern Midlands	2011	1	3360
Northern Midlands	2016	0	379
Northern Midlands	2016	1	3254
Perth - Evandale	2006	0	339
Perth - Evandale	2006	1	4442
Perth - Evandale	2011	0	318
Perth - Evandale	2011	1	4417
Perth - Evandale	2016	0	468
Perth - Evandale	2016	1	4599
St Helens - Scamander	2006	0	642
St Helens - Scamander	2006	1	5426
St Helens - Scamander	2011	0	562
St Helens - Scamander	2011	1	5614
St Helens - Scamander	2016	0	661
St Helens - Scamander	2016	1	5422
Flinders and Cape Barren Islands	2006	0	56
Flinders and Cape Barren Islands	2006	1	803
Flinders and Cape Barren Islands	2011	0	78
Flinders and Cape Barren Islands	2011	1	698
Flinders and Cape Barren Islands	2016	0	90
Flinders and Cape Barren Islands	2016	1	816
Scottsdale - Bridport	2006	0	560
Scottsdale - Bridport	2006	1	6436
Scottsdale - Bridport	2011	0	483
Scottsdale - Bridport	2011	1	6346
Scottsdale - Bridport	2016	0	642
Scottsdale - Bridport	2016	1	5976
Central Highlands	2006	0	218
Central Highlands	2006	1	2026
Central Highlands	2011	0	216
Central Highlands	2011	1	1954
Central Highlands	2016	0	206
Central Highlands	2016	1	1852
Derwent Valley	2006	0	349
Derwent Valley	2006	1	2587
Derwent Valley	2011	0	276
Derwent Valley	2011	1	2819
Derwent Valley	2016	0	331
Derwent Valley	2016	1	2769
Southern Midlands	2006	0	462
Southern Midlands	2006	1	5211
Southern Midlands	2011	0	463
Southern Midlands	2011	1	5608
Southern Midlands	2016	0	547
Southern Midlands	2016	1	5511
Wilderness - East	2006	0	0
Wilderness - East	2006	1	0
Wilderness - East	2011	0	2
Wilderness - East	2011	1	4
Wilderness - East	2016	0	2
Wilderness - East	2016	1	13
Bruny Island - Kettering	2006	0	260
Bruny Island - Kettering	2006	1	2357
Bruny Island - Kettering	2011	0	286
Bruny Island - Kettering	2011	1	2510
Bruny Island - Kettering	2016	0	333
Bruny Island - Kettering	2016	1	2609
Cygnet	2006	0	344
Cygnet	2006	1	3297
Cygnet	2011	0	359
Cygnet	2011	1	3528
Cygnet	2016	0	481
Cygnet	2016	1	3749
Geeveston - Dover	2006	0	271
Geeveston - Dover	2006	1	3027
Geeveston - Dover	2011	0	301
Geeveston - Dover	2011	1	3191
Geeveston - Dover	2016	0	444
Geeveston - Dover	2016	1	3220
Huonville - Franklin	2006	0	633
Huonville - Franklin	2006	1	6433
Huonville - Franklin	2011	0	624
Huonville - Franklin	2011	1	7138
Huonville - Franklin	2016	0	806
Huonville - Franklin	2016	1	7499
Forestier - Tasman	2006	0	226
Forestier - Tasman	2006	1	2015
Forestier - Tasman	2011	0	190
Forestier - Tasman	2011	1	2165
Forestier - Tasman	2016	0	331
Forestier - Tasman	2016	1	2041
Triabunna - Bicheno	2006	0	405
Triabunna - Bicheno	2006	1	3783
Triabunna - Bicheno	2011	0	335
Triabunna - Bicheno	2011	1	3830
Triabunna - Bicheno	2016	0	533
Triabunna - Bicheno	2016	1	3842
Acton - Upper Burnie	2006	0	223
Acton - Upper Burnie	2006	1	3108
Acton - Upper Burnie	2011	0	245
Acton - Upper Burnie	2011	1	3061
Acton - Upper Burnie	2016	0	251
Acton - Upper Burnie	2016	1	2918
Burnie - Ulverstone Region	2006	0	394
Burnie - Ulverstone Region	2006	1	4474
Burnie - Ulverstone Region	2011	0	390
Burnie - Ulverstone Region	2011	1	4718
Burnie - Ulverstone Region	2016	0	526
Burnie - Ulverstone Region	2016	1	4449
Burnie - Wivenhoe	2006	0	343
Burnie - Wivenhoe	2006	1	3409
Burnie - Wivenhoe	2011	0	358
Burnie - Wivenhoe	2011	1	3429
Burnie - Wivenhoe	2016	0	356
Burnie - Wivenhoe	2016	1	3250
Parklands - Camdale	2006	0	505
