SA2_NAME16	Year	Occupation	workers
Woree	2016	Labourers	285
Woree	2016	Machinery operators and drivers	148
Woree	2016	Managers	159
Woree	2016	Professionals	233
Woree	2016	Sales workers	242
Woree	2016	Technicians and trades workers	300
Babinda	2006		26
Babinda	2006	Clerical and administrative workers	205
Babinda	2006	Community and personal service workers	155
Babinda	2006	Labourers	302
Babinda	2006	Machinery operators and drivers	183
Babinda	2006	Managers	391
Babinda	2006	Professionals	237
Babinda	2006	Sales workers	122
Babinda	2006	Technicians and trades workers	309
Babinda	2011		28
Babinda	2011	Clerical and administrative workers	224
Babinda	2011	Community and personal service workers	174
Babinda	2011	Labourers	254
Babinda	2011	Machinery operators and drivers	196
Babinda	2011	Managers	366
Babinda	2011	Professionals	232
Babinda	2011	Sales workers	121
Babinda	2011	Technicians and trades workers	280
Babinda	2016		37
Babinda	2016	Clerical and administrative workers	215
Babinda	2016	Community and personal service workers	192
Babinda	2016	Labourers	278
Babinda	2016	Machinery operators and drivers	183
Babinda	2016	Managers	343
Babinda	2016	Professionals	244
Babinda	2016	Sales workers	132
Babinda	2016	Technicians and trades workers	264
Innisfail	2006		88
Innisfail	2006	Clerical and administrative workers	418
Innisfail	2006	Community and personal service workers	329
Innisfail	2006	Labourers	798
Innisfail	2006	Machinery operators and drivers	278
Innisfail	2006	Managers	467
Innisfail	2006	Professionals	426
Innisfail	2006	Sales workers	348
Innisfail	2006	Technicians and trades workers	612
Innisfail	2011		74
Innisfail	2011	Clerical and administrative workers	389
Innisfail	2011	Community and personal service workers	387
Innisfail	2011	Labourers	776
Innisfail	2011	Machinery operators and drivers	282
Innisfail	2011	Managers	428
Innisfail	2011	Professionals	480
Innisfail	2011	Sales workers	355
Innisfail	2011	Technicians and trades workers	579
Innisfail	2016		60
Innisfail	2016	Clerical and administrative workers	358
Innisfail	2016	Community and personal service workers	408
Innisfail	2016	Labourers	795
Innisfail	2016	Machinery operators and drivers	260
Innisfail	2016	Managers	410
Innisfail	2016	Professionals	491
Innisfail	2016	Sales workers	305
Innisfail	2016	Technicians and trades workers	438
Johnstone	2006		68
Johnstone	2006	Clerical and administrative workers	390
Johnstone	2006	Community and personal service workers	254
Johnstone	2006	Labourers	593
Johnstone	2006	Machinery operators and drivers	367
Johnstone	2006	Managers	730
Johnstone	2006	Professionals	319
Johnstone	2006	Sales workers	283
Johnstone	2006	Technicians and trades workers	562
Johnstone	2011		66
Johnstone	2011	Clerical and administrative workers	395
Johnstone	2011	Community and personal service workers	319
Johnstone	2011	Labourers	586
Johnstone	2011	Machinery operators and drivers	370
Johnstone	2011	Managers	697
Johnstone	2011	Professionals	335
Johnstone	2011	Sales workers	270
Johnstone	2011	Technicians and trades workers	619
Johnstone	2016		67
Johnstone	2016	Clerical and administrative workers	397
Johnstone	2016	Community and personal service workers	331
Johnstone	2016	Labourers	584
Johnstone	2016	Machinery operators and drivers	378
Johnstone	2016	Managers	617
Johnstone	2016	Professionals	353
Johnstone	2016	Sales workers	301
Johnstone	2016	Technicians and trades workers	535
Tully	2006		109
Tully	2006	Clerical and administrative workers	428
Tully	2006	Community and personal service workers	346
Tully	2006	Labourers	1022
Tully	2006	Machinery operators and drivers	458
Tully	2006	Managers	835
Tully	2006	Professionals	398
Tully	2006	Sales workers	317
Tully	2006	Technicians and trades workers	680
Tully	2011		87
Tully	2011	Clerical and administrative workers	466
Tully	2011	Community and personal service workers	382
Tully	2011	Labourers	992
Tully	2011	Machinery operators and drivers	457
Tully	2011	Managers	788
Tully	2011	Professionals	407
Tully	2011	Sales workers	352
Tully	2011	Technicians and trades workers	748
Tully	2016		81
Tully	2016	Clerical and administrative workers	427
Tully	2016	Community and personal service workers	402
Tully	2016	Labourers	1064
Tully	2016	Machinery operators and drivers	471
Tully	2016	Managers	732
Tully	2016	Professionals	424
Tully	2016	Sales workers	357
Tully	2016	Technicians and trades workers	642
Wooroonooran	2006		0
Wooroonooran	2006	Clerical and administrative workers	0
Wooroonooran	2006	Community and personal service workers	0
Wooroonooran	2006	Labourers	0
Wooroonooran	2006	Machinery operators and drivers	0
Wooroonooran	2006	Managers	0
Wooroonooran	2006	Professionals	0
Wooroonooran	2006	Sales workers	0
Wooroonooran	2006	Technicians and trades workers	0
Wooroonooran	2011		0
Wooroonooran	2011	Clerical and administrative workers	0
Wooroonooran	2011	Community and personal service workers	0
Wooroonooran	2011	Labourers	0
Wooroonooran	2011	Machinery operators and drivers	0
Wooroonooran	2011	Managers	0
Wooroonooran	2011	Professionals	0
Wooroonooran	2011	Sales workers	0
Wooroonooran	2011	Technicians and trades workers	0
Wooroonooran	2016		0
Wooroonooran	2016	Clerical and administrative workers	0
Wooroonooran	2016	Community and personal service workers	0
Wooroonooran	2016	Labourers	0
Wooroonooran	2016	Machinery operators and drivers	0
Wooroonooran	2016	Managers	0
Wooroonooran	2016	Professionals	0
Wooroonooran	2016	Sales workers	0
Wooroonooran	2016	Technicians and trades workers	0
Yarrabah	2006		48
Yarrabah	2006	Clerical and administrative workers	52
Yarrabah	2006	Community and personal service workers	104
Yarrabah	2006	Labourers	546
Yarrabah	2006	Machinery operators and drivers	12
Yarrabah	2006	Managers	22
Yarrabah	2006	Professionals	67
Yarrabah	2006	Sales workers	17
Yarrabah	2006	Technicians and trades workers	62
Yarrabah	2011		7
Yarrabah	2011	Clerical and administrative workers	42
Yarrabah	2011	Community and personal service workers	83
Yarrabah	2011	Labourers	56
Yarrabah	2011	Machinery operators and drivers	11
Yarrabah	2011	Managers	18
Yarrabah	2011	Professionals	61
Yarrabah	2011	Sales workers	0
Yarrabah	2011	Technicians and trades workers	24
Yarrabah	2016		25
Yarrabah	2016	Clerical and administrative workers	42
Yarrabah	2016	Community and personal service workers	93
Yarrabah	2016	Labourers	50
Yarrabah	2016	Machinery operators and drivers	10
Yarrabah	2016	Managers	21
Yarrabah	2016	Professionals	60
Yarrabah	2016	Sales workers	8
Yarrabah	2016	Technicians and trades workers	35
Daintree	2006		47
Daintree	2006	Clerical and administrative workers	298
Daintree	2006	Community and personal service workers	367
Daintree	2006	Labourers	516
Daintree	2006	Machinery operators and drivers	192
Daintree	2006	Managers	389
Daintree	2006	Professionals	274
Daintree	2006	Sales workers	269
Daintree	2006	Technicians and trades workers	473
Daintree	2011		55
Daintree	2011	Clerical and administrative workers	292
Daintree	2011	Community and personal service workers	360
Daintree	2011	Labourers	389
Daintree	2011	Machinery operators and drivers	194
Daintree	2011	Managers	356
Daintree	2011	Professionals	319
Daintree	2011	Sales workers	218
Daintree	2011	Technicians and trades workers	496
Daintree	2016		66
Daintree	2016	Clerical and administrative workers	295
Daintree	2016	Community and personal service workers	391
Daintree	2016	Labourers	392
Daintree	2016	Machinery operators and drivers	188
Daintree	2016	Managers	356
Daintree	2016	Professionals	352
Daintree	2016	Sales workers	231
Daintree	2016	Technicians and trades workers	467
Port Douglas	2006		41
Port Douglas	2006	Clerical and administrative workers	232
Port Douglas	2006	Community and personal service workers	394
Port Douglas	2006	Labourers	316
Port Douglas	2006	Machinery operators and drivers	81
Port Douglas	2006	Managers	469
Port Douglas	2006	Professionals	255
Port Douglas	2006	Sales workers	275
Port Douglas	2006	Technicians and trades workers	439
Port Douglas	2011		33
Port Douglas	2011	Clerical and administrative workers	270
Port Douglas	2011	Community and personal service workers	416
Port Douglas	2011	Labourers	327
Port Douglas	2011	Machinery operators and drivers	96
Port Douglas	2011	Managers	432
Port Douglas	2011	Professionals	274
Port Douglas	2011	Sales workers	323
Port Douglas	2011	Technicians and trades workers	420
Port Douglas	2016		41
Port Douglas	2016	Clerical and administrative workers	263
Port Douglas	2016	Community and personal service workers	440
Port Douglas	2016	Labourers	409
Port Douglas	2016	Machinery operators and drivers	86
Port Douglas	2016	Managers	475
Port Douglas	2016	Professionals	314
Port Douglas	2016	Sales workers	305
Port Douglas	2016	Technicians and trades workers	416
Atherton	2006		78
Atherton	2006	Clerical and administrative workers	469
Atherton	2006	Community and personal service workers	429
Atherton	2006	Labourers	574
Atherton	2006	Machinery operators and drivers	247
Atherton	2006	Managers	546
Atherton	2006	Professionals	588
Atherton	2006	Sales workers	425
Atherton	2006	Technicians and trades workers	605
Atherton	2011		84
Atherton	2011	Clerical and administrative workers	536
Atherton	2011	Community and personal service workers	496
Atherton	2011	Labourers	592
Atherton	2011	Machinery operators and drivers	268
Atherton	2011	Managers	605
Atherton	2011	Professionals	623
Atherton	2011	Sales workers	474
Atherton	2011	Technicians and trades workers	639
Atherton	2016		58
Atherton	2016	Clerical and administrative workers	521
Atherton	2016	Community and personal service workers	532
Atherton	2016	Labourers	618
Atherton	2016	Machinery operators and drivers	295
Atherton	2016	Managers	568
Atherton	2016	Professionals	681
Atherton	2016	Sales workers	468
Atherton	2016	Technicians and trades workers	631
Herberton	2006		50
Herberton	2006	Clerical and administrative workers	144
Herberton	2006	Community and personal service workers	179
Herberton	2006	Labourers	304
Herberton	2006	Machinery operators and drivers	221
Herberton	2006	Managers	332
Herberton	2006	Professionals	196
Herberton	2006	Sales workers	130
Herberton	2006	Technicians and trades workers	248
Herberton	2011		41
Herberton	2011	Clerical and administrative workers	190
Herberton	2011	Community and personal service workers	203
Herberton	2011	Labourers	252
Herberton	2011	Machinery operators and drivers	230
Herberton	2011	Managers	266
Herberton	2011	Professionals	201
Herberton	2011	Sales workers	129
Herberton	2011	Technicians and trades workers	284
Herberton	2016		36
Herberton	2016	Clerical and administrative workers	158
Herberton	2016	Community and personal service workers	219
Herberton	2016	Labourers	273
Herberton	2016	Machinery operators and drivers	200
Herberton	2016	Managers	269
Herberton	2016	Professionals	189
Herberton	2016	Sales workers	151
Herberton	2016	Technicians and trades workers	212
Kuranda	2006		33
Kuranda	2006	Clerical and administrative workers	197
Kuranda	2006	Community and personal service workers	185
Kuranda	2006	Labourers	180
Kuranda	2006	Machinery operators and drivers	83
Kuranda	2006	Managers	226
Kuranda	2006	Professionals	321
Kuranda	2006	Sales workers	175
Kuranda	2006	Technicians and trades workers	285
Kuranda	2011		36
Kuranda	2011	Clerical and administrative workers	207
Kuranda	2011	Community and personal service workers	214
Kuranda	2011	Labourers	171
Kuranda	2011	Machinery operators and drivers	105
Kuranda	2011	Managers	245
Kuranda	2011	Professionals	412
Kuranda	2011	Sales workers	175
Kuranda	2011	Technicians and trades workers	287
Kuranda	2016		28
Kuranda	2016	Clerical and administrative workers	216
Kuranda	2016	Community and personal service workers	229
Kuranda	2016	Labourers	168
Kuranda	2016	Machinery operators and drivers	85
Kuranda	2016	Managers	268
Kuranda	2016	Professionals	390
Kuranda	2016	Sales workers	159
Kuranda	2016	Technicians and trades workers	277
Malanda - Yungaburra	2006		59
Malanda - Yungaburra	2006	Clerical and administrative workers	338
Malanda - Yungaburra	2006	Community and personal service workers	321
Malanda - Yungaburra	2006	Labourers	482
Malanda - Yungaburra	2006	Machinery operators and drivers	221
Malanda - Yungaburra	2006	Managers	740
Malanda - Yungaburra	2006	Professionals	497
Malanda - Yungaburra	2006	Sales workers	239
Malanda - Yungaburra	2006	Technicians and trades workers	489
Malanda - Yungaburra	2011		45
Malanda - Yungaburra	2011	Clerical and administrative workers	390
Malanda - Yungaburra	2011	Community and personal service workers	363
Malanda - Yungaburra	2011	Labourers	415
Malanda - Yungaburra	2011	Machinery operators and drivers	261
Malanda - Yungaburra	2011	Managers	666
Malanda - Yungaburra	2011	Professionals	575
Malanda - Yungaburra	2011	Sales workers	235
Malanda - Yungaburra	2011	Technicians and trades workers	565
Malanda - Yungaburra	2016		59
Malanda - Yungaburra	2016	Clerical and administrative workers	411
Malanda - Yungaburra	2016	Community and personal service workers	389
Malanda - Yungaburra	2016	Labourers	438
Malanda - Yungaburra	2016	Machinery operators and drivers	226
Malanda - Yungaburra	2016	Managers	673
Malanda - Yungaburra	2016	Professionals	620
Malanda - Yungaburra	2016	Sales workers	278
Malanda - Yungaburra	2016	Technicians and trades workers	484
Mareeba	2006		78
Mareeba	2006	Clerical and administrative workers	445
Mareeba	2006	Community and personal service workers	381
Mareeba	2006	Labourers	631
Mareeba	2006	Machinery operators and drivers	285
Mareeba	2006	Managers	502
Mareeba	2006	Professionals	419
Mareeba	2006	Sales workers	363
Mareeba	2006	Technicians and trades workers	546
Mareeba	2011		82
Mareeba	2011	Clerical and administrative workers	490
Mareeba	2011	Community and personal service workers	451
Mareeba	2011	Labourers	701
Mareeba	2011	Machinery operators and drivers	378
Mareeba	2011	Managers	524
Mareeba	2011	Professionals	479
Mareeba	2011	Sales workers	423
Mareeba	2011	Technicians and trades workers	605
Mareeba	2016		67
Mareeba	2016	Clerical and administrative workers	524
Mareeba	2016	Community and personal service workers	559
Mareeba	2016	Labourers	793
Mareeba	2016	Machinery operators and drivers	303
Mareeba	2016	Managers	554
Mareeba	2016	Professionals	506
Mareeba	2016	Sales workers	418
Mareeba	2016	Technicians and trades workers	612
Balonne	2006		52
Balonne	2006	Clerical and administrative workers	220
Balonne	2006	Community and personal service workers	169
Balonne	2006	Labourers	442
Balonne	2006	Machinery operators and drivers	211
Balonne	2006	Managers	612
Balonne	2006	Professionals	238
Balonne	2006	Sales workers	142
Balonne	2006	Technicians and trades workers	257
Balonne	2011		47
Balonne	2011	Clerical and administrative workers	222
Balonne	2011	Community and personal service workers	167
Balonne	2011	Labourers	364
Balonne	2011	Machinery operators and drivers	259
