SA2_NAME16	Year	EduInstitutionType	Sex	students
Lowood	2006	Infants/Primary	M	521
Lowood	2006	Pre-school	F	94
Lowood	2006	Pre-school	M	85
Lowood	2006	Secondary	F	387
Lowood	2006	Secondary	M	329
Lowood	2006	Technical or Further Educational Institution	F	107
Lowood	2006	Technical or Further Educational Institution	M	48
Lowood	2006	University or other tertiary	F	93
Lowood	2006	University or other tertiary	M	44
Lowood	2011		F	399
Lowood	2011		M	412
Lowood	2011	Infants/Primary	F	568
Lowood	2011	Infants/Primary	M	616
Lowood	2011	Pre-school	F	68
Lowood	2011	Pre-school	M	68
Lowood	2011	Secondary	F	401
Lowood	2011	Secondary	M	434
Lowood	2011	Technical or Further Educational Institution	F	115
Lowood	2011	Technical or Further Educational Institution	M	66
Lowood	2011	University or other tertiary	F	147
Lowood	2011	University or other tertiary	M	47
Lowood	2016		F	722
Lowood	2016		M	705
Lowood	2016	Infants/Primary	F	672
Lowood	2016	Infants/Primary	M	700
Lowood	2016	Pre-school	F	84
Lowood	2016	Pre-school	M	76
Lowood	2016	Secondary	F	441
Lowood	2016	Secondary	M	484
Lowood	2016	Technical or Further Educational Institution	F	134
Lowood	2016	Technical or Further Educational Institution	M	92
Lowood	2016	University or other tertiary	F	200
Lowood	2016	University or other tertiary	M	84
Rosewood	2006		F	397
Rosewood	2006		M	884
Rosewood	2006	Infants/Primary	F	514
Rosewood	2006	Infants/Primary	M	506
Rosewood	2006	Pre-school	F	75
Rosewood	2006	Pre-school	M	90
Rosewood	2006	Secondary	F	349
Rosewood	2006	Secondary	M	277
Rosewood	2006	Technical or Further Educational Institution	F	101
Rosewood	2006	Technical or Further Educational Institution	M	82
Rosewood	2006	University or other tertiary	F	98
Rosewood	2006	University or other tertiary	M	56
Rosewood	2011		F	463
Rosewood	2011		M	948
Rosewood	2011	Infants/Primary	F	497
Rosewood	2011	Infants/Primary	M	522
Rosewood	2011	Pre-school	F	57
Rosewood	2011	Pre-school	M	64
Rosewood	2011	Secondary	F	348
Rosewood	2011	Secondary	M	388
Rosewood	2011	Technical or Further Educational Institution	F	115
Rosewood	2011	Technical or Further Educational Institution	M	65
Rosewood	2011	University or other tertiary	F	157
Rosewood	2011	University or other tertiary	M	69
Rosewood	2016		F	546
Rosewood	2016		M	759
Rosewood	2016	Infants/Primary	F	511
Rosewood	2016	Infants/Primary	M	480
Rosewood	2016	Pre-school	F	45
Rosewood	2016	Pre-school	M	51
Rosewood	2016	Secondary	F	382
Rosewood	2016	Secondary	M	392
Rosewood	2016	Technical or Further Educational Institution	F	101
Rosewood	2016	Technical or Further Educational Institution	M	71
Rosewood	2016	University or other tertiary	F	197
Rosewood	2016	University or other tertiary	M	74
Brassall	2006		F	319
Brassall	2006		M	313
Brassall	2006	Infants/Primary	F	368
Brassall	2006	Infants/Primary	M	392
Brassall	2006	Pre-school	F	59
Brassall	2006	Pre-school	M	61
Brassall	2006	Secondary	F	227
Brassall	2006	Secondary	M	222
Brassall	2006	Technical or Further Educational Institution	F	78
Brassall	2006	Technical or Further Educational Institution	M	50
Brassall	2006	University or other tertiary	F	104
Brassall	2006	University or other tertiary	M	75
Brassall	2011		F	300
Brassall	2011		M	280
Brassall	2011	Infants/Primary	F	446
Brassall	2011	Infants/Primary	M	418
Brassall	2011	Pre-school	F	55
Brassall	2011	Pre-school	M	54
Brassall	2011	Secondary	F	311
Brassall	2011	Secondary	M	283
Brassall	2011	Technical or Further Educational Institution	F	96
Brassall	2011	Technical or Further Educational Institution	M	74
Brassall	2011	University or other tertiary	F	173
Brassall	2011	University or other tertiary	M	97
Brassall	2016		F	405
Brassall	2016		M	353
Brassall	2016	Infants/Primary	F	520
Brassall	2016	Infants/Primary	M	504
Brassall	2016	Pre-school	F	54
Brassall	2016	Pre-school	M	82
Brassall	2016	Secondary	F	376
Brassall	2016	Secondary	M	381
Brassall	2016	Technical or Further Educational Institution	F	160
Brassall	2016	Technical or Further Educational Institution	M	63
Brassall	2016	University or other tertiary	F	203
Brassall	2016	University or other tertiary	M	140
Bundamba	2006		F	313
Bundamba	2006		M	308
Bundamba	2006	Infants/Primary	F	322
Bundamba	2006	Infants/Primary	M	349
Bundamba	2006	Pre-school	F	43
Bundamba	2006	Pre-school	M	54
Bundamba	2006	Secondary	F	223
Bundamba	2006	Secondary	M	232
Bundamba	2006	Technical or Further Educational Institution	F	85
Bundamba	2006	Technical or Further Educational Institution	M	63
Bundamba	2006	University or other tertiary	F	92
Bundamba	2006	University or other tertiary	M	61
Bundamba	2011		F	324
Bundamba	2011		M	352
Bundamba	2011	Infants/Primary	F	302
Bundamba	2011	Infants/Primary	M	342
Bundamba	2011	Pre-school	F	45
Bundamba	2011	Pre-school	M	45
Bundamba	2011	Secondary	F	208
Bundamba	2011	Secondary	M	234
Bundamba	2011	Technical or Further Educational Institution	F	94
Bundamba	2011	Technical or Further Educational Institution	M	74
Bundamba	2011	University or other tertiary	F	123
Bundamba	2011	University or other tertiary	M	75
Bundamba	2016		F	438
Bundamba	2016		M	458
Bundamba	2016	Infants/Primary	F	326
Bundamba	2016	Infants/Primary	M	380
Bundamba	2016	Pre-school	F	50
Bundamba	2016	Pre-school	M	56
Bundamba	2016	Secondary	F	255
Bundamba	2016	Secondary	M	257
Bundamba	2016	Technical or Further Educational Institution	F	133
Bundamba	2016	Technical or Further Educational Institution	M	58
Bundamba	2016	University or other tertiary	F	171
Bundamba	2016	University or other tertiary	M	110
Churchill - Yamanto	2006		F	153
Churchill - Yamanto	2006		M	171
Churchill - Yamanto	2006	Infants/Primary	F	263
Churchill - Yamanto	2006	Infants/Primary	M	285
Churchill - Yamanto	2006	Pre-school	F	41
Churchill - Yamanto	2006	Pre-school	M	46
Churchill - Yamanto	2006	Secondary	F	189
Churchill - Yamanto	2006	Secondary	M	169
Churchill - Yamanto	2006	Technical or Further Educational Institution	F	55
Churchill - Yamanto	2006	Technical or Further Educational Institution	M	45
Churchill - Yamanto	2006	University or other tertiary	F	96
Churchill - Yamanto	2006	University or other tertiary	M	80
Churchill - Yamanto	2011		F	216
Churchill - Yamanto	2011		M	207
Churchill - Yamanto	2011	Infants/Primary	F	269
Churchill - Yamanto	2011	Infants/Primary	M	288
Churchill - Yamanto	2011	Pre-school	F	44
Churchill - Yamanto	2011	Pre-school	M	40
Churchill - Yamanto	2011	Secondary	F	164
Churchill - Yamanto	2011	Secondary	M	203
Churchill - Yamanto	2011	Technical or Further Educational Institution	F	74
Churchill - Yamanto	2011	Technical or Further Educational Institution	M	59
Churchill - Yamanto	2011	University or other tertiary	F	97
Churchill - Yamanto	2011	University or other tertiary	M	61
Churchill - Yamanto	2016		F	206
Churchill - Yamanto	2016		M	197
Churchill - Yamanto	2016	Infants/Primary	F	348
Churchill - Yamanto	2016	Infants/Primary	M	347
Churchill - Yamanto	2016	Pre-school	F	61
Churchill - Yamanto	2016	Pre-school	M	50
Churchill - Yamanto	2016	Secondary	F	218
Churchill - Yamanto	2016	Secondary	M	227
Churchill - Yamanto	2016	Technical or Further Educational Institution	F	71
Churchill - Yamanto	2016	Technical or Further Educational Institution	M	44
Churchill - Yamanto	2016	University or other tertiary	F	131
Churchill - Yamanto	2016	University or other tertiary	M	89
Ipswich - Central	2006		F	329
Ipswich - Central	2006		M	348
Ipswich - Central	2006	Infants/Primary	F	232
Ipswich - Central	2006	Infants/Primary	M	264
Ipswich - Central	2006	Pre-school	F	39
Ipswich - Central	2006	Pre-school	M	42
Ipswich - Central	2006	Secondary	F	230
Ipswich - Central	2006	Secondary	M	263
Ipswich - Central	2006	Technical or Further Educational Institution	F	64
Ipswich - Central	2006	Technical or Further Educational Institution	M	58
Ipswich - Central	2006	University or other tertiary	F	127
Ipswich - Central	2006	University or other tertiary	M	90
Ipswich - Central	2011		F	288
Ipswich - Central	2011		M	326
Ipswich - Central	2011	Infants/Primary	F	234
Ipswich - Central	2011	Infants/Primary	M	289
Ipswich - Central	2011	Pre-school	F	37
Ipswich - Central	2011	Pre-school	M	32
Ipswich - Central	2011	Secondary	F	213
Ipswich - Central	2011	Secondary	M	291
Ipswich - Central	2011	Technical or Further Educational Institution	F	61
Ipswich - Central	2011	Technical or Further Educational Institution	M	43
Ipswich - Central	2011	University or other tertiary	F	168
Ipswich - Central	2011	University or other tertiary	M	136
Ipswich - Central	2016		F	342
Ipswich - Central	2016		M	313
Ipswich - Central	2016	Infants/Primary	F	248
Ipswich - Central	2016	Infants/Primary	M	230
Ipswich - Central	2016	Pre-school	F	41
Ipswich - Central	2016	Pre-school	M	27
Ipswich - Central	2016	Secondary	F	252
Ipswich - Central	2016	Secondary	M	316
Ipswich - Central	2016	Technical or Further Educational Institution	F	74
Ipswich - Central	2016	Technical or Further Educational Institution	M	62
Ipswich - Central	2016	University or other tertiary	F	169
Ipswich - Central	2016	University or other tertiary	M	115
Ipswich - East	2006		F	672
Ipswich - East	2006		M	629
Ipswich - East	2006	Infants/Primary	F	701
Ipswich - East	2006	Infants/Primary	M	728
Ipswich - East	2006	Pre-school	F	99
Ipswich - East	2006	Pre-school	M	124
Ipswich - East	2006	Secondary	F	426
Ipswich - East	2006	Secondary	M	437
Ipswich - East	2006	Technical or Further Educational Institution	F	214
Ipswich - East	2006	Technical or Further Educational Institution	M	134
Ipswich - East	2006	University or other tertiary	F	240
Ipswich - East	2006	University or other tertiary	M	143
Ipswich - East	2011		F	657
Ipswich - East	2011		M	632
Ipswich - East	2011	Infants/Primary	F	662
Ipswich - East	2011	Infants/Primary	M	676
Ipswich - East	2011	Pre-school	F	82
Ipswich - East	2011	Pre-school	M	107
Ipswich - East	2011	Secondary	F	433
Ipswich - East	2011	Secondary	M	441
Ipswich - East	2011	Technical or Further Educational Institution	F	193
Ipswich - East	2011	Technical or Further Educational Institution	M	149
Ipswich - East	2011	University or other tertiary	F	316
Ipswich - East	2011	University or other tertiary	M	190
Ipswich - East	2016		F	809
Ipswich - East	2016		M	727
Ipswich - East	2016	Infants/Primary	F	774
Ipswich - East	2016	Infants/Primary	M	795
Ipswich - East	2016	Pre-school	F	94
Ipswich - East	2016	Pre-school	M	111
Ipswich - East	2016	Secondary	F	478
Ipswich - East	2016	Secondary	M	476
Ipswich - East	2016	Technical or Further Educational Institution	F	233
Ipswich - East	2016	Technical or Further Educational Institution	M	125
Ipswich - East	2016	University or other tertiary	F	343
Ipswich - East	2016	University or other tertiary	M	224
Ipswich - North	2006		F	125
Ipswich - North	2006		M	140
Ipswich - North	2006	Infants/Primary	F	206
Ipswich - North	2006	Infants/Primary	M	253
Ipswich - North	2006	Pre-school	F	25
Ipswich - North	2006	Pre-school	M	38
Ipswich - North	2006	Secondary	F	141
Ipswich - North	2006	Secondary	M	121
Ipswich - North	2006	Technical or Further Educational Institution	F	36
Ipswich - North	2006	Technical or Further Educational Institution	M	30
Ipswich - North	2006	University or other tertiary	F	59
Ipswich - North	2006	University or other tertiary	M	39
Ipswich - North	2011		F	100
Ipswich - North	2011		M	113
Ipswich - North	2011	Infants/Primary	F	231
Ipswich - North	2011	Infants/Primary	M	287
Ipswich - North	2011	Pre-school	F	18
Ipswich - North	2011	Pre-school	M	23
Ipswich - North	2011	Secondary	F	165
Ipswich - North	2011	Secondary	M	200
Ipswich - North	2011	Technical or Further Educational Institution	F	45
Ipswich - North	2011	Technical or Further Educational Institution	M	32
Ipswich - North	2011	University or other tertiary	F	88
Ipswich - North	2011	University or other tertiary	M	61
Ipswich - North	2016		F	146
Ipswich - North	2016		M	129
Ipswich - North	2016	Infants/Primary	F	245
Ipswich - North	2016	Infants/Primary	M	257
Ipswich - North	2016	Pre-school	F	32
Ipswich - North	2016	Pre-school	M	36
Ipswich - North	2016	Secondary	F	195
Ipswich - North	2016	Secondary	M	218
Ipswich - North	2016	Technical or Further Educational Institution	F	54
Ipswich - North	2016	Technical or Further Educational Institution	M	32
Ipswich - North	2016	University or other tertiary	F	151
Ipswich - North	2016	University or other tertiary	M	85
Karalee - Barellan Point	2006		F	122
Karalee - Barellan Point	2006		M	124
Karalee - Barellan Point	2006	Infants/Primary	F	238
Karalee - Barellan Point	2006	Infants/Primary	M	255
Karalee - Barellan Point	2006	Pre-school	F	41
Karalee - Barellan Point	2006	Pre-school	M	42
Karalee - Barellan Point	2006	Secondary	F	169
Karalee - Barellan Point	2006	Secondary	M	180
Karalee - Barellan Point	2006	Technical or Further Educational Institution	F	40
Karalee - Barellan Point	2006	Technical or Further Educational Institution	M	41
Karalee - Barellan Point	2006	University or other tertiary	F	88
Karalee - Barellan Point	2006	University or other tertiary	M	65
Karalee - Barellan Point	2011		F	119
Karalee - Barellan Point	2011		M	122
Karalee - Barellan Point	2011	Infants/Primary	F	250
Karalee - Barellan Point	2011	Infants/Primary	M	307
Karalee - Barellan Point	2011	Pre-school	F	26
Karalee - Barellan Point	2011	Pre-school	M	33
Karalee - Barellan Point	2011	Secondary	F	168
Karalee - Barellan Point	2011	Secondary	M	203
Karalee - Barellan Point	2011	Technical or Further Educational Institution	F	41
Karalee - Barellan Point	2011	Technical or Further Educational Institution	M	51
Karalee - Barellan Point	2011	University or other tertiary	F	122
Karalee - Barellan Point	2011	University or other tertiary	M	71
Karalee - Barellan Point	2016		F	138
Karalee - Barellan Point	2016		M	149
Karalee - Barellan Point	2016	Infants/Primary	F	282
Karalee - Barellan Point	2016	Infants/Primary	M	323
Karalee - Barellan Point	2016	Pre-school	F	34
Karalee - Barellan Point	2016	Pre-school	M	42
Karalee - Barellan Point	2016	Secondary	F	228
Karalee - Barellan Point	2016	Secondary	M	243
Karalee - Barellan Point	2016	Technical or Further Educational Institution	F	47
Karalee - Barellan Point	2016	Technical or Further Educational Institution	M	29
Karalee - Barellan Point	2016	University or other tertiary	F	128
Karalee - Barellan Point	2016	University or other tertiary	M	90
Karana Downs	2006		F	117
Karana Downs	2006		M	97
Karana Downs	2006	Infants/Primary	F	283
Karana Downs	2006	Infants/Primary	M	325
Karana Downs	2006	Pre-school	F	54
Karana Downs	2006	Pre-school	M	63
Karana Downs	2006	Secondary	F	252
Karana Downs	2006	Secondary	M	232
Karana Downs	2006	Technical or Further Educational Institution	F	57
Karana Downs	2006	Technical or Further Educational Institution	M	55
Karana Downs	2006	University or other tertiary	F	157
Karana Downs	2006	University or other tertiary	M	123
Karana Downs	2011		F	134
Karana Downs	2011		M	117
Karana Downs	2011	Infants/Primary	F	388
Karana Downs	2011	Infants/Primary	M	382
Karana Downs	2011	Pre-school	F	59
Karana Downs	2011	Pre-school	M	63
Karana Downs	2011	Secondary	F	181
Karana Downs	2011	Secondary	M	232
Karana Downs	2011	Technical or Further Educational Institution	F	57
Karana Downs	2011	Technical or Further Educational Institution	M	47
Karana Downs	2011	University or other tertiary	F	179
Karana Downs	2011	University or other tertiary	M	113
Karana Downs	2016		F	133
Karana Downs	2016		M	120
Karana Downs	2016	Infants/Primary	F	338
Karana Downs	2016	Infants/Primary	M	371
Karana Downs	2016	Pre-school	F	41
Karana Downs	2016	Pre-school	M	39
Karana Downs	2016	Secondary	F	253
Karana Downs	2016	Secondary	M	289
Karana Downs	2016	Technical or Further Educational Institution	F	50
Karana Downs	2016	Technical or Further Educational Institution	M	39
Karana Downs	2016	University or other tertiary	F	170
Karana Downs	2016	University or other tertiary	M	117
Leichhardt - One Mile	2006		F	382
Leichhardt - One Mile	2006		M	316
Leichhardt - One Mile	2006	Infants/Primary	F	323
Leichhardt - One Mile	2006	Infants/Primary	M	373
Leichhardt - One Mile	2006	Pre-school	F	40
Leichhardt - One Mile	2006	Pre-school	M	58
Leichhardt - One Mile	2006	Secondary	F	210
Leichhardt - One Mile	2006	Secondary	M	199
Leichhardt - One Mile	2006	Technical or Further Educational Institution	F	84
Leichhardt - One Mile	2006	Technical or Further Educational Institution	M	50
Leichhardt - One Mile	2006	University or other tertiary	F	67
Leichhardt - One Mile	2006	University or other tertiary	M	46
Leichhardt - One Mile	2011		F	289
Leichhardt - One Mile	2011		M	335
Leichhardt - One Mile	2011	Infants/Primary	F	339
Leichhardt - One Mile	2011	Infants/Primary	M	357
Leichhardt - One Mile	2011	Pre-school	F	43
Leichhardt - One Mile	2011	Pre-school	M	45
Leichhardt - One Mile	2011	Secondary	F	199
Leichhardt - One Mile	2011	Secondary	M	190
Leichhardt - One Mile	2011	Technical or Further Educational Institution	F	92
Leichhardt - One Mile	2011	Technical or Further Educational Institution	M	48
Leichhardt - One Mile	2011	University or other tertiary	F	73
Leichhardt - One Mile	2011	University or other tertiary	M	46
Leichhardt - One Mile	2016		F	502
Leichhardt - One Mile	2016		M	435
Leichhardt - One Mile	2016	Infants/Primary	F	383
Leichhardt - One Mile	2016	Infants/Primary	M	402
Leichhardt - One Mile	2016	Pre-school	F	49
Leichhardt - One Mile	2016	Pre-school	M	57
Leichhardt - One Mile	2016	Secondary	F	238
Leichhardt - One Mile	2016	Secondary	M	242
Leichhardt - One Mile	2016	Technical or Further Educational Institution	F	105
Leichhardt - One Mile	2016	Technical or Further Educational Institution	M	58
Leichhardt - One Mile	2016	University or other tertiary	F	117
Leichhardt - One Mile	2016	University or other tertiary	M	74
North Ipswich - Tivoli	2006		F	317
North Ipswich - Tivoli	2006		M	269
North Ipswich - Tivoli	2006	Infants/Primary	F	235
North Ipswich - Tivoli	2006	Infants/Primary	M	249
North Ipswich - Tivoli	2006	Pre-school	F	40
North Ipswich - Tivoli	2006	Pre-school	M	45
North Ipswich - Tivoli	2006	Secondary	F	167
North Ipswich - Tivoli	2006	Secondary	M	167
North Ipswich - Tivoli	2006	Technical or Further Educational Institution	F	67
North Ipswich - Tivoli	2006	Technical or Further Educational Institution	M	55
North Ipswich - Tivoli	2006	University or other tertiary	F	81
North Ipswich - Tivoli	2006	University or other tertiary	M	43
North Ipswich - Tivoli	2011		F	232
North Ipswich - Tivoli	2011		M	273
North Ipswich - Tivoli	2011	Infants/Primary	F	229
North Ipswich - Tivoli	2011	Infants/Primary	M	238
North Ipswich - Tivoli	2011	Pre-school	F	39
North Ipswich - Tivoli	2011	Pre-school	M	26
North Ipswich - Tivoli	2011	Secondary	F	143
North Ipswich - Tivoli	2011	Secondary	M	150
North Ipswich - Tivoli	2011	Technical or Further Educational Institution	F	71
North Ipswich - Tivoli	2011	Technical or Further Educational Institution	M	54
North Ipswich - Tivoli	2011	University or other tertiary	F	110
North Ipswich - Tivoli	2011	University or other tertiary	M	40
North Ipswich - Tivoli	2016		F	270
North Ipswich - Tivoli	2016		M	281
North Ipswich - Tivoli	2016	Infants/Primary	F	238
North Ipswich - Tivoli	2016	Infants/Primary	M	274
North Ipswich - Tivoli	2016	Pre-school	F	39
North Ipswich - Tivoli	2016	Pre-school	M	38
North Ipswich - Tivoli	2016	Secondary	F	145
North Ipswich - Tivoli	2016	Secondary	M	175
North Ipswich - Tivoli	2016	Technical or Further Educational Institution	F	93
North Ipswich - Tivoli	2016	Technical or Further Educational Institution	M	43
North Ipswich - Tivoli	2016	University or other tertiary	F	112
North Ipswich - Tivoli	2016	University or other tertiary	M	54
Raceview	2006		F	324
Raceview	2006		M	305
Raceview	2006	Infants/Primary	F	683
Raceview	2006	Infants/Primary	M	637
Raceview	2006	Pre-school	F	125
Raceview	2006	Pre-school	M	118
Raceview	2006	Secondary	F	410
Raceview	2006	Secondary	M	362
Raceview	2006	Technical or Further Educational Institution	F	142
Raceview	2006	Technical or Further Educational Institution	M	95
Raceview	2006	University or other tertiary	F	156
Raceview	2006	University or other tertiary	M	109
Raceview	2011		F	528
Raceview	2011		M	482
Raceview	2011	Infants/Primary	F	730
Raceview	2011	Infants/Primary	M	727
Raceview	2011	Pre-school	F	107
Raceview	2011	Pre-school	M	98
Raceview	2011	Secondary	F	480
Raceview	2011	Secondary	M	451
Raceview	2011	Technical or Further Educational Institution	F	194
Raceview	2011	Technical or Further Educational Institution	M	112
Raceview	2011	University or other tertiary	F	208
Raceview	2011	University or other tertiary	M	136
Raceview	2016		F	507
Raceview	2016		M	398
Raceview	2016	Infants/Primary	F	799
Raceview	2016	Infants/Primary	M	824
Raceview	2016	Pre-school	F	112
Raceview	2016	Pre-school	M	128
Raceview	2016	Secondary	F	523
Raceview	2016	Secondary	M	546
Raceview	2016	Technical or Further Educational Institution	F	162
Raceview	2016	Technical or Further Educational Institution	M	89
Raceview	2016	University or other tertiary	F	309
Raceview	2016	University or other tertiary	M	171
Ripley	2006		F	33
Ripley	2006		M	55
Ripley	2006	Infants/Primary	F	160
Ripley	2006	Infants/Primary	M	163
Ripley	2006	Pre-school	F	30
Ripley	2006	Pre-school	M	28
Ripley	2006	Secondary	F	90
Ripley	2006	Secondary	M	77
Ripley	2006	Technical or Further Educational Institution	F	28
Ripley	2006	Technical or Further Educational Institution	M	29
Ripley	2006	University or other tertiary	F	33
Ripley	2006	University or other tertiary	M	17
Ripley	2011		F	68
Ripley	2011		M	85
Ripley	2011	Infants/Primary	F	177
Ripley	2011	Infants/Primary	M	168
Ripley	2011	Pre-school	F	10
Ripley	2011	Pre-school	M	21
Ripley	2011	Secondary	F	128
Ripley	2011	Secondary	M	119
Ripley	2011	Technical or Further Educational Institution	F	22
Ripley	2011	Technical or Further Educational Institution	M	25
Ripley	2011	University or other tertiary	F	54
Ripley	2011	University or other tertiary	M	20
Ripley	2016		F	184
Ripley	2016		M	190
Ripley	2016	Infants/Primary	F	237
Ripley	2016	Infants/Primary	M	211
Ripley	2016	Pre-school	F	37
Ripley	2016	Pre-school	M	29
Ripley	2016	Secondary	F	153
Ripley	2016	Secondary	M	162
Ripley	2016	Technical or Further Educational Institution	F	55
Ripley	2016	Technical or Further Educational Institution	M	35
Ripley	2016	University or other tertiary	F	117
Ripley	2016	University or other tertiary	M	82
Riverview	2006		F	202
Riverview	2006		M	213
Riverview	2006	Infants/Primary	F	159
Riverview	2006	Infants/Primary	M	180
Riverview	2006	Pre-school	F	30
Riverview	2006	Pre-school	M	37
Riverview	2006	Secondary	F	89
Riverview	2006	Secondary	M	83
Riverview	2006	Technical or Further Educational Institution	F	37
Riverview	2006	Technical or Further Educational Institution	M	25
Riverview	2006	University or other tertiary	F	20
Riverview	2006	University or other tertiary	M	22
Riverview	2011		F	222
Riverview	2011		M	232
Riverview	2011	Infants/Primary	F	145
Riverview	2011	Infants/Primary	M	196
Riverview	2011	Pre-school	F	14
Riverview	2011	Pre-school	M	19
Riverview	2011	Secondary	F	83
Riverview	2011	Secondary	M	83
Riverview	2011	Technical or Further Educational Institution	F	30
Riverview	2011	Technical or Further Educational Institution	M	24
Riverview	2011	University or other tertiary	F	39
Riverview	2011	University or other tertiary	M	22
Riverview	2016		F	219
Riverview	2016		M	237
Riverview	2016	Infants/Primary	F	125
Riverview	2016	Infants/Primary	M	131
Riverview	2016	Pre-school	F	21
Riverview	2016	Pre-school	M	25
Riverview	2016	Secondary	F	79
Riverview	2016	Secondary	M	92
Riverview	2016	Technical or Further Educational Institution	F	39
Riverview	2016	Technical or Further Educational Institution	M	14
Riverview	2016	University or other tertiary	F	36
Riverview	2016	University or other tertiary	M	23
Bellbird Park - Brookwater	2006		F	222
Bellbird Park - Brookwater	2006		M	257
Bellbird Park - Brookwater	2006	Infants/Primary	F	211
Bellbird Park - Brookwater	2006	Infants/Primary	M	251
Bellbird Park - Brookwater	2006	Pre-school	F	42
Bellbird Park - Brookwater	2006	Pre-school	M	53
Bellbird Park - Brookwater	2006	Secondary	F	171
Bellbird Park - Brookwater	2006	Secondary	M	171
Bellbird Park - Brookwater	2006	Technical or Further Educational Institution	F	66
Bellbird Park - Brookwater	2006	Technical or Further Educational Institution	M	46
Bellbird Park - Brookwater	2006	University or other tertiary	F	90
Bellbird Park - Brookwater	2006	University or other tertiary	M	47
Bellbird Park - Brookwater	2011		F	277
Bellbird Park - Brookwater	2011		M	326
Bellbird Park - Brookwater	2011	Infants/Primary	F	430
Bellbird Park - Brookwater	2011	Infants/Primary	M	475
Bellbird Park - Brookwater	2011	Pre-school	F	50
Bellbird Park - Brookwater	2011	Pre-school	M	64
Bellbird Park - Brookwater	2011	Secondary	F	251
Bellbird Park - Brookwater	2011	Secondary	M	282
Bellbird Park - Brookwater	2011	Technical or Further Educational Institution	F	99
Bellbird Park - Brookwater	2011	Technical or Further Educational Institution	M	83
Bellbird Park - Brookwater	2011	University or other tertiary	F	174
Bellbird Park - Brookwater	2011	University or other tertiary	M	113
Bellbird Park - Brookwater	2016		F	477
Bellbird Park - Brookwater	2016		M	448
Bellbird Park - Brookwater	2016	Infants/Primary	F	759
Bellbird Park - Brookwater	2016	Infants/Primary	M	784
Bellbird Park - Brookwater	2016	Pre-school	F	131
Bellbird Park - Brookwater	2016	Pre-school	M	139
Bellbird Park - Brookwater	2016	Secondary	F	483
Bellbird Park - Brookwater	2016	Secondary	M	503
Bellbird Park - Brookwater	2016	Technical or Further Educational Institution	F	172
Bellbird Park - Brookwater	2016	Technical or Further Educational Institution	M	101
Bellbird Park - Brookwater	2016	University or other tertiary	F	364
Bellbird Park - Brookwater	2016	University or other tertiary	M	278
Camira - Gailes	2006		F	417
Camira - Gailes	2006		M	445
Camira - Gailes	2006	Infants/Primary	F	429
Camira - Gailes	2006	Infants/Primary	M	474
Camira - Gailes	2006	Pre-school	F	53
Camira - Gailes	2006	Pre-school	M	72
Camira - Gailes	2006	Secondary	F	308
Camira - Gailes	2006	Secondary	M	336
Camira - Gailes	2006	Technical or Further Educational Institution	F	100
Camira - Gailes	2006	Technical or Further Educational Institution	M	74
Camira - Gailes	2006	University or other tertiary	F	115
Camira - Gailes	2006	University or other tertiary	M	67
Camira - Gailes	2011		F	358
Camira - Gailes	2011		M	313
Camira - Gailes	2011	Infants/Primary	F	396
Camira - Gailes	2011	Infants/Primary	M	439
Camira - Gailes	2011	Pre-school	F	42
Camira - Gailes	2011	Pre-school	M	51
Camira - Gailes	2011	Secondary	F	294
Camira - Gailes	2011	Secondary	M	336
Camira - Gailes	2011	Technical or Further Educational Institution	F	109
Camira - Gailes	2011	Technical or Further Educational Institution	M	74
Camira - Gailes	2011	University or other tertiary	F	153
Camira - Gailes	2011	University or other tertiary	M	88
Camira - Gailes	2016		F	373
Camira - Gailes	2016		M	411
Camira - Gailes	2016	Infants/Primary	F	365
Camira - Gailes	2016	Infants/Primary	M	410
Camira - Gailes	2016	Pre-school	F	40
Camira - Gailes	2016	Pre-school	M	60
Camira - Gailes	2016	Secondary	F	307
Camira - Gailes	2016	Secondary	M	309
Camira - Gailes	2016	Technical or Further Educational Institution	F	83
Camira - Gailes	2016	Technical or Further Educational Institution	M	65
Camira - Gailes	2016	University or other tertiary	F	178
Camira - Gailes	2016	University or other tertiary	M	124
Carole Park	2006		F	0
Carole Park	2006		M	0
Carole Park	2006	Infants/Primary	F	0
Carole Park	2006	Infants/Primary	M	0
Carole Park	2006	Pre-school	F	0
Carole Park	2006	Pre-school	M	0
Carole Park	2006	Secondary	F	0
Carole Park	2006	Secondary	M	0
Carole Park	2006	Technical or Further Educational Institution	F	0
Carole Park	2006	Technical or Further Educational Institution	M	0
Carole Park	2006	University or other tertiary	F	0
Carole Park	2006	University or other tertiary	M	0
Carole Park	2011		F	0
Carole Park	2011		M	0
Carole Park	2011	Infants/Primary	F	0
Carole Park	2011	Infants/Primary	M	0
Carole Park	2011	Pre-school	F	0
Carole Park	2011	Pre-school	M	0
Carole Park	2011	Secondary	F	0
Carole Park	2011	Secondary	M	0
Carole Park	2011	Technical or Further Educational Institution	F	0
Carole Park	2011	Technical or Further Educational Institution	M	0
Carole Park	2011	University or other tertiary	F	0
Carole Park	2011	University or other tertiary	M	0
Carole Park	2016		F	0
Carole Park	2016		M	0
Carole Park	2016	Infants/Primary	F	0
Carole Park	2016	Infants/Primary	M	0
Carole Park	2016	Pre-school	F	0
Carole Park	2016	Pre-school	M	0
Carole Park	2016	Secondary	F	0
