SA2_NAME16	Year	Sex	persons
Hazelmere - Guildford	2016	F	2070
Hazelmere - Guildford	2016	M	2114
Lockridge - Kiara	2006	F	3970
Lockridge - Kiara	2006	M	3977
Lockridge - Kiara	2011	F	3974
Lockridge - Kiara	2011	M	4082
Lockridge - Kiara	2016	F	5264
Lockridge - Kiara	2016	M	5318
Malaga	2006	F	9
Malaga	2006	M	20
Malaga	2011	F	0
Malaga	2011	M	12
Malaga	2016	F	3
Malaga	2016	M	10
Melaleuca - Lexia	2006	F	0
Melaleuca - Lexia	2006	M	0
Melaleuca - Lexia	2011	F	0
Melaleuca - Lexia	2011	M	0
Melaleuca - Lexia	2016	F	0
Melaleuca - Lexia	2016	M	0
Middle Swan - Herne Hill	2006	F	2510
Middle Swan - Herne Hill	2006	M	2589
Middle Swan - Herne Hill	2011	F	2570
Middle Swan - Herne Hill	2011	M	2614
Middle Swan - Herne Hill	2016	F	2669
Middle Swan - Herne Hill	2016	M	2743
Midland - Guildford	2006	F	4302
Midland - Guildford	2006	M	4317
Midland - Guildford	2011	F	4747
Midland - Guildford	2011	M	4852
Midland - Guildford	2016	F	5328
Midland - Guildford	2016	M	5340
Stratton - Jane Brook	2006	F	3379
Stratton - Jane Brook	2006	M	3236
Stratton - Jane Brook	2011	F	3382
Stratton - Jane Brook	2011	M	3340
Stratton - Jane Brook	2016	F	3442
Stratton - Jane Brook	2016	M	3446
The Vines	2006	F	2076
The Vines	2006	M	2123
The Vines	2011	F	2685
The Vines	2011	M	2717
The Vines	2016	F	4958
The Vines	2016	M	4949
Walyunga National Park	2006	F	0
Walyunga National Park	2006	M	0
Walyunga National Park	2011	F	0
Walyunga National Park	2011	M	0
Walyunga National Park	2016	F	0
Walyunga National Park	2016	M	0
Craigie - Beldon	2006	F	4880
Craigie - Beldon	2006	M	4798
Craigie - Beldon	2011	F	4747
Craigie - Beldon	2011	M	4841
Craigie - Beldon	2016	F	4907
Craigie - Beldon	2016	M	4892
Currambine - Kinross	2006	F	7022
Currambine - Kinross	2006	M	6869
Currambine - Kinross	2011	F	7020
Currambine - Kinross	2011	M	6929
Currambine - Kinross	2016	F	6929
Currambine - Kinross	2016	M	6871
Duncraig	2006	F	7706
Duncraig	2006	M	7617
Duncraig	2011	F	7580
Duncraig	2011	M	7451
Duncraig	2016	F	7711
Duncraig	2016	M	7558
Greenwood - Warwick	2006	F	6742
Greenwood - Warwick	2006	M	6593
Greenwood - Warwick	2011	F	6779
Greenwood - Warwick	2011	M	6650
Greenwood - Warwick	2016	F	6677
Greenwood - Warwick	2016	M	6669
Heathridge - Connolly	2006	F	5320
Heathridge - Connolly	2006	M	5232
Heathridge - Connolly	2011	F	5242
Heathridge - Connolly	2011	M	5179
Heathridge - Connolly	2016	F	5144
Heathridge - Connolly	2016	M	5154
Hillarys	2006	F	5080
Hillarys	2006	M	5077
Hillarys	2011	F	5357
Hillarys	2011	M	5321
Hillarys	2016	F	5472
Hillarys	2016	M	5337
Iluka - Burns Beach	2006	F	2073
Iluka - Burns Beach	2006	M	1998
Iluka - Burns Beach	2011	F	3102
Iluka - Burns Beach	2011	M	3065
Iluka - Burns Beach	2016	F	4371
Iluka - Burns Beach	2016	M	4269
Joondalup - Edgewater	2006	F	6660
Joondalup - Edgewater	2006	M	6408
Joondalup - Edgewater	2011	F	7015
Joondalup - Edgewater	2011	M	6712
Joondalup - Edgewater	2016	F	6816
Joondalup - Edgewater	2016	M	6780
Kingsley	2006	F	6802
Kingsley	2006	M	6429
Kingsley	2011	F	6815
Kingsley	2011	M	6400
Kingsley	2016	F	6730
Kingsley	2016	M	6327
Mullaloo - Kallaroo	2006	F	5533
Mullaloo - Kallaroo	2006	M	5456
Mullaloo - Kallaroo	2011	F	5559
Mullaloo - Kallaroo	2011	M	5447
Mullaloo - Kallaroo	2016	F	5700
Mullaloo - Kallaroo	2016	M	5467
Ocean Reef	2006	F	4034
Ocean Reef	2006	M	4058
Ocean Reef	2011	F	4051
Ocean Reef	2011	M	4059
Ocean Reef	2016	F	3920
Ocean Reef	2016	M	3926
Padbury	2006	F	4082
Padbury	2006	M	4039
Padbury	2011	F	4188
Padbury	2011	M	4175
Padbury	2016	F	4035
Padbury	2016	M	4147
Sorrento - Marmion	2006	F	4789
Sorrento - Marmion	2006	M	4661
Sorrento - Marmion	2011	F	4875
Sorrento - Marmion	2011	M	4662
Sorrento - Marmion	2016	F	4921
Sorrento - Marmion	2016	M	4703
Woodvale	2006	F	4946
Woodvale	2006	M	4758
Woodvale	2011	F	4711
Woodvale	2011	M	4492
Woodvale	2016	F	4701
Woodvale	2016	M	4578
Balcatta - Hamersley	2006	F	7396
Balcatta - Hamersley	2006	M	7064
Balcatta - Hamersley	2011	F	7599
Balcatta - Hamersley	2011	M	7371
Balcatta - Hamersley	2016	F	7834
Balcatta - Hamersley	2016	M	7528
Balga - Mirrabooka	2006	F	7992
Balga - Mirrabooka	2006	M	7836
Balga - Mirrabooka	2011	F	8999
Balga - Mirrabooka	2011	M	9043
Balga - Mirrabooka	2016	F	9815
Balga - Mirrabooka	2016	M	10235
Dianella	2006	F	11508
Dianella	2006	M	10490
Dianella	2011	F	11961
Dianella	2011	M	11148
Dianella	2016	F	12415
Dianella	2016	M	11715
Herdsman	2006	F	0
Herdsman	2006	M	0
Herdsman	2011	F	0
Herdsman	2011	M	0
Herdsman	2016	F	0
Herdsman	2016	M	0
Innaloo - Doubleview	2006	F	7115
Innaloo - Doubleview	2006	M	6554
Innaloo - Doubleview	2011	F	7907
Innaloo - Doubleview	2011	M	7309
Innaloo - Doubleview	2016	F	8728
Innaloo - Doubleview	2016	M	7829
Karrinyup - Gwelup - Carine	2006	F	9160
Karrinyup - Gwelup - Carine	2006	M	8476
Karrinyup - Gwelup - Carine	2011	F	9793
Karrinyup - Gwelup - Carine	2011	M	9134
Karrinyup - Gwelup - Carine	2016	F	10510
Karrinyup - Gwelup - Carine	2016	M	9787
Nollamara - Westminster	2006	F	6038
Nollamara - Westminster	2006	M	5591
Nollamara - Westminster	2011	F	7583
Nollamara - Westminster	2011	M	7477
Nollamara - Westminster	2016	F	8874
Nollamara - Westminster	2016	M	8894
Osborne Park Industrial	2006	F	3
Osborne Park Industrial	2006	M	3
Osborne Park Industrial	2011	F	0
Osborne Park Industrial	2011	M	6
Osborne Park Industrial	2016	F	4
Osborne Park Industrial	2016	M	5
Scarborough	2006	F	6180
Scarborough	2006	M	6414
Scarborough	2011	F	6982
Scarborough	2011	M	7287
Scarborough	2016	F	7789
Scarborough	2016	M	7637
Stirling - Osborne Park	2006	F	5085
Stirling - Osborne Park	2006	M	5046
Stirling - Osborne Park	2011	F	6586
Stirling - Osborne Park	2011	M	6618
Stirling - Osborne Park	2016	F	6928
Stirling - Osborne Park	2016	M	6821
Trigg - North Beach - Watermans Bay	2006	F	3468
Trigg - North Beach - Watermans Bay	2006	M	3333
Trigg - North Beach - Watermans Bay	2011	F	3534
Trigg - North Beach - Watermans Bay	2011	M	3394
Trigg - North Beach - Watermans Bay	2016	F	3867
Trigg - North Beach - Watermans Bay	2016	M	3657
Tuart Hill - Joondanna	2006	F	5397
Tuart Hill - Joondanna	2006	M	4740
Tuart Hill - Joondanna	2011	F	5892
Tuart Hill - Joondanna	2011	M	5379
Tuart Hill - Joondanna	2016	F	6348
Tuart Hill - Joondanna	2016	M	5549
Wembley Downs - Churchlands - Woodlands	2006	F	5936
Wembley Downs - Churchlands - Woodlands	2006	M	5806
Wembley Downs - Churchlands - Woodlands	2011	F	6319
Wembley Downs - Churchlands - Woodlands	2011	M	6275
Wembley Downs - Churchlands - Woodlands	2016	F	7042
Wembley Downs - Churchlands - Woodlands	2016	M	6906
Yokine - Coolbinia - Menora	2006	F	7306
Yokine - Coolbinia - Menora	2006	M	6522
Yokine - Coolbinia - Menora	2011	F	7635
Yokine - Coolbinia - Menora	2011	M	7188
Yokine - Coolbinia - Menora	2016	F	8248
Yokine - Coolbinia - Menora	2016	M	7467
Alexander Heights - Koondoola	2006	F	5820
Alexander Heights - Koondoola	2006	M	5697
Alexander Heights - Koondoola	2011	F	5759
Alexander Heights - Koondoola	2011	M	5832
Alexander Heights - Koondoola	2016	F	5880
Alexander Heights - Koondoola	2016	M	6096
Butler - Merriwa - Ridgewood	2006	F	5932
Butler - Merriwa - Ridgewood	2006	M	5637
Butler - Merriwa - Ridgewood	2011	F	9899
Butler - Merriwa - Ridgewood	2011	M	9330
Butler - Merriwa - Ridgewood	2016	F	12081
Butler - Merriwa - Ridgewood	2016	M	11357
Carramar	2006	F	3515
Carramar	2006	M	3430
Carramar	2011	F	5805
Carramar	2011	M	5525
Carramar	2016	F	8470
Carramar	2016	M	8148
Clarkson	2006	F	3607
Clarkson	2006	M	3478
Clarkson	2011	F	5852
Clarkson	2011	M	5834
Clarkson	2016	F	6574
Clarkson	2016	M	6398
Girrawheen	2006	F	3994
Girrawheen	2006	M	4003
Girrawheen	2011	F	4118
Girrawheen	2011	M	4216
Girrawheen	2016	F	4328
Girrawheen	2016	M	4433
Madeley - Darch - Landsdale	2006	F	5904
Madeley - Darch - Landsdale	2006	M	5751
Madeley - Darch - Landsdale	2011	F	9552
Madeley - Darch - Landsdale	2011	M	9422
Madeley - Darch - Landsdale	2016	F	12809
Madeley - Darch - Landsdale	2016	M	12597
Marangaroo	2006	F	5206
Marangaroo	2006	M	5116
Marangaroo	2011	F	5415
Marangaroo	2011	M	5102
Marangaroo	2016	F	5390
Marangaroo	2016	M	5197
Mindarie - Quinns Rocks - Jindalee	2006	F	7372
Mindarie - Quinns Rocks - Jindalee	2006	M	7276
Mindarie - Quinns Rocks - Jindalee	2011	F	8865
Mindarie - Quinns Rocks - Jindalee	2011	M	8643
Mindarie - Quinns Rocks - Jindalee	2016	F	9422
Mindarie - Quinns Rocks - Jindalee	2016	M	9351
Neerabup National Park	2006	F	0
Neerabup National Park	2006	M	0
Neerabup National Park	2011	F	0
Neerabup National Park	2011	M	0
Neerabup National Park	2016	F	3
Neerabup National Park	2016	M	5
Tapping - Ashby - Sinagra	2006	F	3005
Tapping - Ashby - Sinagra	2006	M	2943
Tapping - Ashby - Sinagra	2011	F	6293
Tapping - Ashby - Sinagra	2011	M	6245
Tapping - Ashby - Sinagra	2016	F	6721
Tapping - Ashby - Sinagra	2016	M	6541
Wanneroo	2006	F	9085
Wanneroo	2006	M	9082
Wanneroo	2011	F	11621
Wanneroo	2011	M	11333
Wanneroo	2016	F	13040
Wanneroo	2016	M	12583
Alkimos - Eglinton	2006	F	0
Alkimos - Eglinton	2006	M	0
Alkimos - Eglinton	2011	F	39
Alkimos - Eglinton	2011	M	35
Alkimos - Eglinton	2016	F	4070
Alkimos - Eglinton	2016	M	3878
Carabooda - Pinjar	2006	F	344
Carabooda - Pinjar	2006	M	392
Carabooda - Pinjar	2011	F	334
Carabooda - Pinjar	2011	M	417
Carabooda - Pinjar	2016	F	332
Carabooda - Pinjar	2016	M	399
Two Rocks	2006	F	899
Two Rocks	2006	M	922
Two Rocks	2011	F	1081
Two Rocks	2011	M	1072
Two Rocks	2016	F	1461
Two Rocks	2016	M	1533
Yanchep	2006	F	1264
Yanchep	2006	M	1279
Yanchep	2011	F	2241
Yanchep	2011	M	2217
Yanchep	2016	F	4497
Yanchep	2016	M	4364
Armadale - Wungong - Brookdale	2006	F	7233
Armadale - Wungong - Brookdale	2006	M	7046
Armadale - Wungong - Brookdale	2011	F	8277
Armadale - Wungong - Brookdale	2011	M	7966
Armadale - Wungong - Brookdale	2016	F	9746
Armadale - Wungong - Brookdale	2016	M	9296
Ashendon - Lesley	2006	F	0
Ashendon - Lesley	2006	M	0
Ashendon - Lesley	2011	F	0
Ashendon - Lesley	2011	M	0
Ashendon - Lesley	2016	F	8
Ashendon - Lesley	2016	M	5
Camillo - Champion Lakes	2006	F	2527
Camillo - Champion Lakes	2006	M	2521
Camillo - Champion Lakes	2011	F	2594
Camillo - Champion Lakes	2011	M	2658
Camillo - Champion Lakes	2016	F	2764
Camillo - Champion Lakes	2016	M	2771
Forrestdale - Harrisdale - Piara Waters	2006	F	627
Forrestdale - Harrisdale - Piara Waters	2006	M	673
Forrestdale - Harrisdale - Piara Waters	2011	F	3699
Forrestdale - Harrisdale - Piara Waters	2011	M	3765
Forrestdale - Harrisdale - Piara Waters	2016	F	9664
Forrestdale - Harrisdale - Piara Waters	2016	M	9597
Kelmscott	2006	F	4718
Kelmscott	2006	M	4700
Kelmscott	2011	F	5017
Kelmscott	2011	M	5002
Kelmscott	2016	F	5226
Kelmscott	2016	M	5259
Mount Nasura - Mount Richon - Bedfordale	2006	F	3664
Mount Nasura - Mount Richon - Bedfordale	2006	M	3554
Mount Nasura - Mount Richon - Bedfordale	2011	F	3654
Mount Nasura - Mount Richon - Bedfordale	2011	M	3677
Mount Nasura - Mount Richon - Bedfordale	2016	F	3978
Mount Nasura - Mount Richon - Bedfordale	2016	M	3974
Roleystone	2006	F	3100
Roleystone	2006	M	3119
Roleystone	2011	F	3388
Roleystone	2011	M	3383
Roleystone	2016	F	3513
Roleystone	2016	M	3522
Seville Grove	2006	F	3621
Seville Grove	2006	M	3442
Seville Grove	2011	F	4620
Seville Grove	2011	M	4593
Seville Grove	2016	F	5102
Seville Grove	2016	M	5172
Belmont - Ascot - Redcliffe	2006	F	5796
Belmont - Ascot - Redcliffe	2006	M	5553
Belmont - Ascot - Redcliffe	2011	F	6542
Belmont - Ascot - Redcliffe	2011	M	6746
Belmont - Ascot - Redcliffe	2016	F	7030
Belmont - Ascot - Redcliffe	2016	M	7294
East Victoria Park - Carlisle	2006	F	6672
East Victoria Park - Carlisle	2006	M	6589
East Victoria Park - Carlisle	2011	F	7363
East Victoria Park - Carlisle	2011	M	7625
East Victoria Park - Carlisle	2016	F	8214
East Victoria Park - Carlisle	2016	M	8336
Kewdale Commercial	2006	F	0
Kewdale Commercial	2006	M	0
Kewdale Commercial	2011	F	0
Kewdale Commercial	2011	M	3
Kewdale Commercial	2016	F	3
Kewdale Commercial	2016	M	8
Perth Airport	2006	F	0
Perth Airport	2006	M	15
Perth Airport	2011	F	3
Perth Airport	2011	M	53
Perth Airport	2016	F	12
Perth Airport	2016	M	23
Rivervale - Kewdale - Cloverdale	2006	F	9461
Rivervale - Kewdale - Cloverdale	2006	M	9508
Rivervale - Kewdale - Cloverdale	2011	F	10775
Rivervale - Kewdale - Cloverdale	2011	M	11087
Rivervale - Kewdale - Cloverdale	2016	F	12400
Rivervale - Kewdale - Cloverdale	2016	M	12927
Victoria Park - Lathlain - Burswood	2006	F	5474
Victoria Park - Lathlain - Burswood	2006	M	5718
Victoria Park - Lathlain - Burswood	2011	F	6522
Victoria Park - Lathlain - Burswood	2011	M	7086
Victoria Park - Lathlain - Burswood	2016	F	7060
Victoria Park - Lathlain - Burswood	2016	M	7426
Bentley - Wilson - St James	2006	F	8789
Bentley - Wilson - St James	2006	M	8428
Bentley - Wilson - St James	2011	F	9910
Bentley - Wilson - St James	2011	M	9648
Bentley - Wilson - St James	2016	F	9884
Bentley - Wilson - St James	2016	M	10178
Canning Vale - West	2006	F	4721
Canning Vale - West	2006	M	4409
Canning Vale - West	2011	F	5159
Canning Vale - West	2011	M	4995
Canning Vale - West	2016	F	5133
Canning Vale - West	2016	M	4859
Canning Vale Commercial	2006	F	0
Canning Vale Commercial	2006	M	0
Canning Vale Commercial	2011	F	0
Canning Vale Commercial	2011	M	0
Canning Vale Commercial	2016	F	0
Canning Vale Commercial	2016	M	0
Cannington - Queens Park	2006	F	5669
Cannington - Queens Park	2006	M	5646
Cannington - Queens Park	2011	F	7200
Cannington - Queens Park	2011	M	7747
Cannington - Queens Park	2016	F	8793
Cannington - Queens Park	2016	M	9259
Parkwood - Ferndale - Lynwood	2006	F	6826
Parkwood - Ferndale - Lynwood	2006	M	6549
Parkwood - Ferndale - Lynwood	2011	F	6799
Parkwood - Ferndale - Lynwood	2011	M	6741
Parkwood - Ferndale - Lynwood	2016	F	6901
Parkwood - Ferndale - Lynwood	2016	M	6905
Riverton - Shelley - Rossmoyne	2006	F	6315
Riverton - Shelley - Rossmoyne	2006	M	5815
Riverton - Shelley - Rossmoyne	2011	F	6802
Riverton - Shelley - Rossmoyne	2011	M	6358
Riverton - Shelley - Rossmoyne	2016	F	6972
Riverton - Shelley - Rossmoyne	2016	M	6510
Welshpool	2006	F	0
Welshpool	2006	M	4
Welshpool	2011	F	5
Welshpool	2011	M	11
Welshpool	2016	F	5
Welshpool	2016	M	13
Willetton	2006	F	8767
Willetton	2006	M	8481
Willetton	2011	F	8746
Willetton	2011	M	8643
Willetton	2016	F	9219
Willetton	2016	M	8968
Beckenham - Kenwick - Langford	2006	F	7860
Beckenham - Kenwick - Langford	2006	M	8070
Beckenham - Kenwick - Langford	2011	F	8554
Beckenham - Kenwick - Langford	2011	M	9062
Beckenham - Kenwick - Langford	2016	F	9064
Beckenham - Kenwick - Langford	2016	M	9812
Canning Vale - East	2006	F	6722
Canning Vale - East	2006	M	7429
Canning Vale - East	2011	F	9936
Canning Vale - East	2011	M	10573
Canning Vale - East	2016	F	11123
Canning Vale - East	2016	M	11944
Gosnells	2006	F	8859
Gosnells	2006	M	8421
Gosnells	2011	F	9657
Gosnells	2011	M	9512
Gosnells	2016	F	10230
Gosnells	2016	M	10057
Huntingdale - Southern River	2006	F	5596
Huntingdale - Southern River	2006	M	5476
Huntingdale - Southern River	2011	F	7317
Huntingdale - Southern River	2011	M	7217
Huntingdale - Southern River	2016	F	9431
Huntingdale - Southern River	2016	M	9605
Maddington - Orange Grove - Martin	2006	F	5464
Maddington - Orange Grove - Martin	2006	M	5409
Maddington - Orange Grove - Martin	2011	F	5813
Maddington - Orange Grove - Martin	2011	M	5985
Maddington - Orange Grove - Martin	2016	F	6608
Maddington - Orange Grove - Martin	2016	M	7042
Thornlie	2006	F	11228
Thornlie	2006	M	11039
Thornlie	2011	F	11557
Thornlie	2011	M	11408
Thornlie	2016	F	11614
Thornlie	2016	M	11540
Forrestfield - Wattle Grove	2006	F	6840
Forrestfield - Wattle Grove	2006	M	6727
Forrestfield - Wattle Grove	2011	F	8061
Forrestfield - Wattle Grove	2011	M	7871
Forrestfield - Wattle Grove	2016	F	9424
Forrestfield - Wattle Grove	2016	M	9244
High Wycombe	2006	F	5234
High Wycombe	2006	M	5214
High Wycombe	2011	F	5871
High Wycombe	2011	M	5913
High Wycombe	2016	F	6190
High Wycombe	2016	M	6120
Kalamunda - Maida Vale - Gooseberry Hill	2006	F	7263
Kalamunda - Maida Vale - Gooseberry Hill	2006	M	7085
Kalamunda - Maida Vale - Gooseberry Hill	2011	F	7377
Kalamunda - Maida Vale - Gooseberry Hill	2011	M	7145
Kalamunda - Maida Vale - Gooseberry Hill	2016	F	7582
Kalamunda - Maida Vale - Gooseberry Hill	2016	M	7308
Lesmurdie - Bickley - Carmel	2006	F	5634
Lesmurdie - Bickley - Carmel	2006	M	5553
Lesmurdie - Bickley - Carmel	2011	F	5720
Lesmurdie - Bickley - Carmel	2011	M	5601
Lesmurdie - Bickley - Carmel	2016	F	5802
Lesmurdie - Bickley - Carmel	2016	M	5786
Byford	2006	F	2168
Byford	2006	M	2166
Byford	2011	F	4110
Byford	2011	M	4048
Byford	2016	F	8131
Byford	2016	M	7979
Mundijong	2006	F	2455
Mundijong	2006	M	2571
Mundijong	2011	F	2819
Mundijong	2011	M	2869
Mundijong	2016	F	3099
Mundijong	2016	M	3247
Serpentine - Jarrahdale	2006	F	1729
Serpentine - Jarrahdale	2006	M	1973
Serpentine - Jarrahdale	2011	F	1827
Serpentine - Jarrahdale	2011	M	2133
Serpentine - Jarrahdale	2016	F	2012
Serpentine - Jarrahdale	2016	M	2405
Como	2006	F	6719
Como	2006	M	5706
Como	2011	F	7146
Como	2011	M	6253
Como	2016	F	7469
Como	2016	M	6543
Manning - Waterford	2006	F	5187
Manning - Waterford	2006	M	5254
Manning - Waterford	2011	F	5496
Manning - Waterford	2011	M	5473
Manning - Waterford	2016	F	5723
Manning - Waterford	2016	M	5727
South Perth - Kensington	2006	F	7736
South Perth - Kensington	2006	M	7841
South Perth - Kensington	2011	F	8219
South Perth - Kensington	2011	M	8217
South Perth - Kensington	2016	F	8268
South Perth - Kensington	2016	M	8305
Banjup	2006	F	4279
Banjup	2006	M	4289
Banjup	2011	F	7144
Banjup	2011	M	7057
Banjup	2016	F	8877
Banjup	2016	M	8654
Bibra Industrial	2006	F	0
Bibra Industrial	2006	M	3
Bibra Industrial	2011	F	7
Bibra Industrial	2011	M	14
Bibra Industrial	2016	F	3
Bibra Industrial	2016	M	3
Bibra Lake	2006	F	0
Bibra Lake	2006	M	0
Bibra Lake	2011	F	0
Bibra Lake	2011	M	0
Bibra Lake	2016	F	0
Bibra Lake	2016	M	0
Coogee	2006	F	3475
Coogee	2006	M	3553
Coogee	2011	F	3808
Coogee	2011	M	3718
Coogee	2016	F	4460
Coogee	2016	M	4306
Coolbellup	2006	F	3885
Coolbellup	2006	M	3695
Coolbellup	2011	F	3936
Coolbellup	2011	M	3808
Coolbellup	2016	F	4185
Coolbellup	2016	M	3960
Hamilton Hill	2006	F	4688
Hamilton Hill	2006	M	4568
Hamilton Hill	2011	F	4978
Hamilton Hill	2011	M	4875
Hamilton Hill	2016	F	5295
Hamilton Hill	2016	M	5093
Henderson	2006	F	0
Henderson	2006	M	4
Henderson	2011	F	4
Henderson	2011	M	10
Henderson	2016	F	8
Henderson	2016	M	7
North Coogee	2006	F	0
North Coogee	2006	M	0
North Coogee	2011	F	292
North Coogee	2011	M	291
North Coogee	2016	F	1240
North Coogee	2016	M	1144
South Lake - Cockburn Central	2006	F	5397
South Lake - Cockburn Central	2006	M	5285
South Lake - Cockburn Central	2011	F	5561
South Lake - Cockburn Central	2011	M	5483
South Lake - Cockburn Central	2016	F	5726
South Lake - Cockburn Central	2016	M	5742
Spearwood	2006	F	4530
Spearwood	2006	M	4412
Spearwood	2011	F	4614
Spearwood	2011	M	4484
Spearwood	2016	F	5213
Spearwood	2016	M	4891
Success - Hammond Park	2006	F	3045
Success - Hammond Park	2006	M	2827
Success - Hammond Park	2011	F	5480
Success - Hammond Park	2011	M	5467
Success - Hammond Park	2016	F	7567
Success - Hammond Park	2016	M	7343
Yangebup	2006	F	3014
Yangebup	2006	M	3072
Yangebup	2011	F	3514
Yangebup	2011	M	3611
Yangebup	2016	F	3751
Yangebup	2016	M	3730
Beeliar - Wattleup	2006	F	2648
Beeliar - Wattleup	2006	M	2659
Beeliar - Wattleup	2011	F	3263
Beeliar - Wattleup	2011	M	3271
Beeliar - Wattleup	2016	F	4148
Beeliar - Wattleup	2016	M	4080
Jandakot	2006	F	1263
Jandakot	2006	M	1461
Jandakot	2011	F	1271
Jandakot	2011	M	1465
Jandakot	2016	F	1235
Jandakot	2016	M	1354
East Fremantle	2006	F	3444
East Fremantle	2006	M	3252
East Fremantle	2011	F	3576
East Fremantle	2011	M	3351
East Fremantle	2016	F	3834
East Fremantle	2016	M	3539
Fremantle	2006	F	6244
Fremantle	2006	M	6396
Fremantle	2011	F	6674
Fremantle	2011	M	6573
Fremantle	2016	F	7633
Fremantle	2016	M	7216
Fremantle - South	2006	F	6328
Fremantle - South	2006	M	5997
Fremantle - South	2011	F	6952
Fremantle - South	2011	M	6493
Fremantle - South	2016	F	7449
Fremantle - South	2016	M	6923
O'Connor (WA)	2006	F	3
O'Connor (WA)	2006	M	3
O'Connor (WA)	2011	F	0
O'Connor (WA)	2011	M	0
O'Connor (WA)	2016	F	0
O'Connor (WA)	2016	M	10
Bertram - Wellard (West)	2006	F	1716
Bertram - Wellard (West)	2006	M	1717
Bertram - Wellard (West)	2011	F	3966
Bertram - Wellard (West)	2011	M	3862
Bertram - Wellard (West)	2016	F	7008
Bertram - Wellard (West)	2016	M	7012
Calista	2006	F	3250
Calista	2006	M	3127
Calista	2011	F	3770
Calista	2011	M	3600
Calista	2016	F	3867
Calista	2016	M	3801
Hope Valley - Postans	2006	F	102
Hope Valley - Postans	2006	M	118
Hope Valley - Postans	2011	F	65
Hope Valley - Postans	2011	M	43
Hope Valley - Postans	2016	F	34
Hope Valley - Postans	2016	M	33
Kwinana Industrial	2006	F	20
Kwinana Industrial	2006	M	102
Kwinana Industrial	2011	F	0
Kwinana Industrial	2011	M	8
Kwinana Industrial	2016	F	12
Kwinana Industrial	2016	M	13
Parmelia - Orelia	2006	F	4981
Parmelia - Orelia	2006	M	5115
Parmelia - Orelia	2011	F	5398
Parmelia - Orelia	2011	M	5442
Parmelia - Orelia	2016	F	5472
Parmelia - Orelia	2016	M	5491
Casuarina - Wandi	2006	F	1114
Casuarina - Wandi	2006	M	1832
Casuarina - Wandi	2011	F	1149
Casuarina - Wandi	2011	M	1913
Casuarina - Wandi	2016	F	2561
Casuarina - Wandi	2016	M	3624
Applecross - Ardross	2006	F	5314
Applecross - Ardross	2006	M	4725
Applecross - Ardross	2011	F	5517
Applecross - Ardross	2011	M	5109
Applecross - Ardross	2016	F	5736
Applecross - Ardross	2016	M	5302
Bateman	2006	F	1786
Bateman	2006	M	1743
Bateman	2011	F	1883
Bateman	2011	M	1850
Bateman	2016	F	1903
Bateman	2016	M	1817
Bicton - Palmyra	2006	F	6531
Bicton - Palmyra	2006	M	5735
Bicton - Palmyra	2011	F	6891
Bicton - Palmyra	2011	M	6070
Bicton - Palmyra	2016	F	7231
Bicton - Palmyra	2016	M	6447
Booragoon	2006	F	7168
Booragoon	2006	M	6301
Booragoon	2011	F	7261
Booragoon	2011	M	6611
Booragoon	2016	F	7477
Booragoon	2016	M	6976
Bull Creek	2006	F	4055
Bull Creek	2006	M	3645
Bull Creek	2011	F	3912
Bull Creek	2011	M	3627
Bull Creek	2016	F	3984
Bull Creek	2016	M	3760
Leeming	2006	F	5824
Leeming	2006	M	5726
Leeming	2011	F	5545
Leeming	2011	M	5550
Leeming	2016	F	5404
Leeming	2016	M	5332
Melville	2006	F	7643
