SA2_NAME16	Year	SameAddress1YearAgo	persons
Deer Park - Derrimut	2006	1	10863
Deer Park - Derrimut	2011		1940
Deer Park - Derrimut	2011	0	3502
Deer Park - Derrimut	2011	1	16752
Deer Park - Derrimut	2016		2453
Deer Park - Derrimut	2016	0	2975
Deer Park - Derrimut	2016	1	20825
Delahey	2006		562
Delahey	2006	0	744
Delahey	2006	1	7418
Delahey	2011		532
Delahey	2011	0	751
Delahey	2011	1	7159
Delahey	2016		635
Delahey	2016	0	712
Delahey	2016	1	6992
Keilor Downs	2006		862
Keilor Downs	2006	0	1082
Keilor Downs	2006	1	12203
Keilor Downs	2011		695
Keilor Downs	2011	0	999
Keilor Downs	2011	1	11775
Keilor Downs	2016		857
Keilor Downs	2016	0	1070
Keilor Downs	2016	1	11262
Kings Park (Vic.)	2006		1051
Kings Park (Vic.)	2006	0	1156
Kings Park (Vic.)	2006	1	11941
Kings Park (Vic.)	2011		997
Kings Park (Vic.)	2011	0	1072
Kings Park (Vic.)	2011	1	11461
Kings Park (Vic.)	2016		1243
Kings Park (Vic.)	2016	0	1412
Kings Park (Vic.)	2016	1	11176
St Albans - North	2006		1657
St Albans - North	2006	0	2153
St Albans - North	2006	1	14258
St Albans - North	2011		1633
St Albans - North	2011	0	2130
St Albans - North	2011	1	15122
St Albans - North	2016		2210
St Albans - North	2016	0	2785
St Albans - North	2016	1	15097
St Albans - South	2006		1239
St Albans - South	2006	0	1603
St Albans - South	2006	1	12598
St Albans - South	2011		1439
St Albans - South	2011	0	1849
St Albans - South	2011	1	12921
St Albans - South	2016		1789
St Albans - South	2016	0	2184
St Albans - South	2016	1	13251
Sunshine	2006		595
Sunshine	2006	0	1171
Sunshine	2006	1	6309
Sunshine	2011		804
Sunshine	2011	0	1321
Sunshine	2011	1	6713
Sunshine	2016		1035
Sunshine	2016	0	1687
Sunshine	2016	1	7046
Sunshine North	2006		577
Sunshine North	2006	0	1030
Sunshine North	2006	1	8552
Sunshine North	2011		772
Sunshine North	2011	0	1146
Sunshine North	2011	1	8718
Sunshine North	2016		953
Sunshine North	2016	0	1589
Sunshine North	2016	1	9158
Sunshine West	2006		1079
Sunshine West	2006	0	1230
Sunshine West	2006	1	13602
Sunshine West	2011		1144
Sunshine West	2011	0	1709
Sunshine West	2011	1	13893
Sunshine West	2016		1598
Sunshine West	2016	0	2196
Sunshine West	2016	1	14791
Sydenham	2006		741
Sydenham	2006	0	1401
Sydenham	2006	1	8642
Sydenham	2011		821
Sydenham	2011	0	1456
Sydenham	2011	1	9253
Sydenham	2016		1098
Sydenham	2016	0	1479
Sydenham	2016	1	9432
Taylors Lakes	2006		636
Taylors Lakes	2006	0	1103
Taylors Lakes	2006	1	16165
Taylors Lakes	2011		595
Taylors Lakes	2011	0	1069
Taylors Lakes	2011	1	16274
Taylors Lakes	2016		1135
Taylors Lakes	2016	0	1146
Taylors Lakes	2016	1	15059
Altona	2006		710
Altona	2006	0	1430
Altona	2006	1	9372
Altona	2011		631
Altona	2011	0	1518
Altona	2011	1	9629
Altona	2016		1225
Altona	2016	0	1621
Altona	2016	1	9843
Altona Meadows	2006		974
Altona Meadows	2006	0	2083
Altona Meadows	2006	1	15784
Altona Meadows	2011		1065
Altona Meadows	2011	0	2091
Altona Meadows	2011	1	15590
Altona Meadows	2016		1547
Altona Meadows	2016	0	2187
Altona Meadows	2016	1	15426
Altona North	2006		1073
Altona North	2006	0	1260
Altona North	2006	1	10132
Altona North	2011		1169
Altona North	2011	0	1606
Altona North	2011	1	10237
Altona North	2016		1373
Altona North	2016	0	1861
Altona North	2016	1	10768
Newport	2006		1157
Newport	2006	0	2316
Newport	2006	1	11720
Newport	2011		1104
Newport	2011	0	2416
Newport	2011	1	12637
Newport	2016		1473
Newport	2016	0	2610
Newport	2016	1	13495
Seabrook	2006		327
Seabrook	2006	0	531
Seabrook	2006	1	4143
Seabrook	2011		295
Seabrook	2011	0	461
Seabrook	2011	1	4214
Seabrook	2016		435
Seabrook	2016	0	487
Seabrook	2016	1	4202
Williamstown	2006		866
Williamstown	2006	0	2091
Williamstown	2006	1	11198
Williamstown	2011		651
Williamstown	2011	0	2054
Williamstown	2011	1	12043
Williamstown	2016		1351
Williamstown	2016	0	2050
Williamstown	2016	1	12052
Braybrook	2006		1234
Braybrook	2006	0	1909
Braybrook	2006	1	9852
Braybrook	2011		1676
Braybrook	2011	0	2508
Braybrook	2011	1	11746
Braybrook	2016		1901
Braybrook	2016	0	3026
Braybrook	2016	1	13303
Footscray	2006		1306
Footscray	2006	0	2316
Footscray	2006	1	7776
Footscray	2011		1799
Footscray	2011	0	2601
Footscray	2011	1	8802
Footscray	2016		2084
Footscray	2016	0	3807
Footscray	2016	1	10454
Maribyrnong	2006		609
Maribyrnong	2006	0	1673
Maribyrnong	2006	1	5955
Maribyrnong	2011		750
Maribyrnong	2011	0	1788
Maribyrnong	2011	1	7625
Maribyrnong	2016		1143
Maribyrnong	2016	0	2390
Maribyrnong	2016	1	8683
Seddon - Kingsville	2006		787
Seddon - Kingsville	2006	0	1267
Seddon - Kingsville	2006	1	5948
Seddon - Kingsville	2011		662
Seddon - Kingsville	2011	0	1360
Seddon - Kingsville	2011	1	6336
Seddon - Kingsville	2016		868
Seddon - Kingsville	2016	0	1462
Seddon - Kingsville	2016	1	6905
West Footscray - Tottenham	2006		957
West Footscray - Tottenham	2006	0	1368
West Footscray - Tottenham	2006	1	7461
West Footscray - Tottenham	2011		791
West Footscray - Tottenham	2011	0	1648
West Footscray - Tottenham	2011	1	7790
West Footscray - Tottenham	2016		1118
West Footscray - Tottenham	2016	0	1921
West Footscray - Tottenham	2016	1	8418
Yarraville	2006		957
Yarraville	2006	0	1793
Yarraville	2006	1	9979
Yarraville	2011		813
Yarraville	2011	0	1987
Yarraville	2011	1	10945
Yarraville	2016		1384
Yarraville	2016	0	2114
Yarraville	2016	1	11300
Bacchus Marsh	2006		727
Bacchus Marsh	2006	0	1950
Bacchus Marsh	2006	1	12474
Bacchus Marsh	2011		852
Bacchus Marsh	2011	0	2449
Bacchus Marsh	2011	1	13855
Bacchus Marsh	2016		1702
Bacchus Marsh	2016	0	2358
Bacchus Marsh	2016	1	16285
Hillside	2006		884
Hillside	2006	0	1804
Hillside	2006	1	10588
Hillside	2011		764
Hillside	2011	0	1225
Hillside	2011	1	13553
Hillside	2016		1580
Hillside	2016	0	2455
Hillside	2016	1	16181
Melton	2006		934
Melton	2006	0	2216
Melton	2006	1	12012
Melton	2011		1131
Melton	2011	0	2339
Melton	2011	1	14233
Melton	2016		1877
Melton	2016	0	2364
Melton	2016	1	14665
Melton South	2006		761
Melton South	2006	0	1483
Melton South	2006	1	9722
Melton South	2011		1160
Melton South	2011	0	3183
Melton South	2011	1	11461
Melton South	2016		2436
Melton South	2016	0	3874
Melton South	2016	1	17127
Melton West	2006		598
Melton West	2006	0	1809
Melton West	2006	1	7972
Melton West	2011		970
Melton West	2011	0	2288
Melton West	2011	1	10914
Melton West	2016		1810
Melton West	2016	0	2400
Melton West	2016	1	13341
Rockbank - Mount Cottrell	2006		725
Rockbank - Mount Cottrell	2006	0	226
Rockbank - Mount Cottrell	2006	1	1759
Rockbank - Mount Cottrell	2011		1108
Rockbank - Mount Cottrell	2011	0	118
Rockbank - Mount Cottrell	2011	1	1435
Rockbank - Mount Cottrell	2016		1493
Rockbank - Mount Cottrell	2016	0	227
Rockbank - Mount Cottrell	2016	1	1320
Taylors Hill	2006		579
Taylors Hill	2006	0	2098
Taylors Hill	2006	1	5364
Taylors Hill	2011		789
Taylors Hill	2011	0	1876
Taylors Hill	2011	1	12799
Taylors Hill	2016		1297
Taylors Hill	2016	0	1885
Taylors Hill	2016	1	16042
Burnside	2006		338
Burnside	2006	0	463
Burnside	2006	1	3768
Burnside	2011		209
Burnside	2011	0	309
Burnside	2011	1	3869
Burnside	2016		296
Burnside	2016	0	606
Burnside	2016	1	3849
Burnside Heights	2006		62
Burnside Heights	2006	0	493
Burnside Heights	2006	1	190
Burnside Heights	2011		335
Burnside Heights	2011	0	717
Burnside Heights	2011	1	3947
Burnside Heights	2016		474
Burnside Heights	2016	0	697
Burnside Heights	2016	1	4901
Caroline Springs	2006		845
Caroline Springs	2006	0	1622
Caroline Springs	2006	1	7865
Caroline Springs	2011		927
Caroline Springs	2011	0	2653
Caroline Springs	2011	1	13109
Caroline Springs	2016		1664
Caroline Springs	2016	0	2459
Caroline Springs	2016	1	15777
Hoppers Crossing - North	2006		1006
Hoppers Crossing - North	2006	0	1957
Hoppers Crossing - North	2006	1	16006
Hoppers Crossing - North	2011		979
Hoppers Crossing - North	2011	0	2011
Hoppers Crossing - North	2011	1	15988
Hoppers Crossing - North	2016		1604
Hoppers Crossing - North	2016	0	2033
Hoppers Crossing - North	2016	1	15587
Hoppers Crossing - South	2006		1527
Hoppers Crossing - South	2006	0	2050
Hoppers Crossing - South	2006	1	15566
Hoppers Crossing - South	2011		1158
Hoppers Crossing - South	2011	0	1951
Hoppers Crossing - South	2011	1	15510
Hoppers Crossing - South	2016		1603
Hoppers Crossing - South	2016	0	2335
Hoppers Crossing - South	2016	1	15539
Laverton	2006		494
Laverton	2006	0	542
Laverton	2006	1	3317
Laverton	2011		439
Laverton	2011	0	1264
Laverton	2011	1	3650
Laverton	2016		912
Laverton	2016	0	1932
Laverton	2016	1	6063
Tarneit	2006		627
Tarneit	2006	0	2132
Tarneit	2006	1	4772
Tarneit	2011		1571
Tarneit	2011	0	5115
Tarneit	2011	1	15288
Tarneit	2016		3030
Tarneit	2016	0	5830
Tarneit	2016	1	25924
Truganina	2006		904
Truganina	2006	0	652
Truganina	2006	1	1414
Truganina	2011		1561
Truganina	2011	0	3140
Truganina	2011	1	6467
Truganina	2016		3192
Truganina	2016	0	4936
Truganina	2016	1	15284
Werribee - South	2006		533
Werribee - South	2006	0	1346
Werribee - South	2006	1	8260
Werribee - South	2011		477
Werribee - South	2011	0	1310
Werribee - South	2011	1	8691
Werribee - South	2016		1019
Werribee - South	2016	0	1692
Werribee - South	2016	1	8622
Wyndham Vale	2006		683
Wyndham Vale	2006	0	1828
Wyndham Vale	2006	1	7976
Wyndham Vale	2011		1195
Wyndham Vale	2011	0	3365
Wyndham Vale	2011	1	12746
Wyndham Vale	2016		2000
Wyndham Vale	2016	0	3575
Wyndham Vale	2016	1	17698
Point Cook - East	2006		287
Point Cook - East	2006	0	906
Point Cook - East	2006	1	2186
Point Cook - East	2011		380
Point Cook - East	2011	0	1570
Point Cook - East	2011	1	4522
Point Cook - East	2016		1134
Point Cook - East	2016	0	2895
Point Cook - East	2016	1	8168
Point Cook - North	2006		712
Point Cook - North	2006	0	2566
Point Cook - North	2006	1	7050
Point Cook - North	2011		938
Point Cook - North	2011	0	4021
Point Cook - North	2011	1	14724
Point Cook - North	2016		1663
Point Cook - North	2016	0	3299
Point Cook - North	2016	1	18218
Point Cook - South	2006		84
Point Cook - South	2006	0	230
Point Cook - South	2006	1	166
Point Cook - South	2011		482
Point Cook - South	2011	0	2528
Point Cook - South	2011	1	3243
Point Cook - South	2016		1144
Point Cook - South	2016	0	2795
Point Cook - South	2016	1	10494
Werribee - East	2006		1298
Werribee - East	2006	0	2516
Werribee - East	2006	1	14580
Werribee - East	2011		1357
Werribee - East	2011	0	2318
Werribee - East	2011	1	15204
Werribee - East	2016		1923
Werribee - East	2016	0	2708
Werribee - East	2016	1	15230
Werribee - West	2006		639
Werribee - West	2006	0	1188
Werribee - West	2006	1	8980
Werribee - West	2011		733
Werribee - West	2011	0	1145
Werribee - West	2011	1	8983
Werribee - West	2016		924
Werribee - West	2016	0	1685
Werribee - West	2016	1	9200
Carrum Downs	2006		1590
Carrum Downs	2006	0	2444
Carrum Downs	2006	1	13176
Carrum Downs	2011		1413
Carrum Downs	2011	0	2736
Carrum Downs	2011	1	14972
Carrum Downs	2016		2050
Carrum Downs	2016	0	2404
Carrum Downs	2016	1	16257
Frankston	2006		1667
Frankston	2006	0	3327
Frankston	2006	1	16102
Frankston	2011		1605
Frankston	2011	0	3646
Frankston	2011	1	16331
Frankston	2016		2623
Frankston	2016	0	3631
Frankston	2016	1	16316
Frankston North	2006		1409
Frankston North	2006	0	2815
Frankston North	2006	1	14626
Frankston North	2011		1328
Frankston North	2011	0	2594
Frankston North	2011	1	15139
Frankston North	2016		2282
Frankston North	2016	0	2412
Frankston North	2016	1	14595
Frankston South	2006		1001
Frankston South	2006	0	2039
Frankston South	2006	1	14322
Frankston South	2011		798
Frankston South	2011	0	1941
Frankston South	2011	1	14874
Frankston South	2016		1317
Frankston South	2016	0	2189
Frankston South	2016	1	14693
Langwarrin	2006		1283
Langwarrin	2006	0	2442
Langwarrin	2006	1	17101
Langwarrin	2011		779
Langwarrin	2011	0	2553
Langwarrin	2011	1	19167
Langwarrin	2016		1859
Langwarrin	2016	0	2570
Langwarrin	2016	1	19407
Seaford (Vic.)	2006		1303
Seaford (Vic.)	2006	0	2115
Seaford (Vic.)	2006	1	12146
Seaford (Vic.)	2011		1166
Seaford (Vic.)	2011	0	2091
Seaford (Vic.)	2011	1	12776
Seaford (Vic.)	2016		1843
Seaford (Vic.)	2016	0	1998
Seaford (Vic.)	2016	1	12622
Skye - Sandhurst	2006		418
Skye - Sandhurst	2006	0	1435
Skye - Sandhurst	2006	1	5045
Skye - Sandhurst	2011		494
Skye - Sandhurst	2011	0	2298
Skye - Sandhurst	2011	1	7758
Skye - Sandhurst	2016		1007
Skye - Sandhurst	2016	0	1694
Skye - Sandhurst	2016	1	10376
Dromana	2006		578
Dromana	2006	0	1039
Dromana	2006	1	6483
Dromana	2011		477
Dromana	2011	0	1245
Dromana	2011	1	7293
Dromana	2016		1025
Dromana	2016	0	1878
Dromana	2016	1	8121
Flinders	2006		956
Flinders	2006	0	424
Flinders	2006	1	4482
Flinders	2011		305
Flinders	2011	0	539
Flinders	2011	1	4488
Flinders	2016		521
Flinders	2016	0	586
Flinders	2016	1	4262
Hastings - Somers	2006		1615
Hastings - Somers	2006	0	3202
Hastings - Somers	2006	1	13796
Hastings - Somers	2011		1191
Hastings - Somers	2011	0	3419
Hastings - Somers	2011	1	15689
Hastings - Somers	2016		2071
Hastings - Somers	2016	0	3503
Hastings - Somers	2016	1	16442
Mornington	2006		1584
Mornington	2006	0	3318
Mornington	2006	1	16229
Mornington	2011		1363
Mornington	2011	0	3002
Mornington	2011	1	18055
Mornington	2016		1947
Mornington	2016	0	3254
Mornington	2016	1	18788
Mount Eliza	2006		812
Mount Eliza	2006	0	1961
Mount Eliza	2006	1	13939
Mount Eliza	2011		713
Mount Eliza	2011	0	1779
Mount Eliza	2011	1	14756
Mount Eliza	2016		1258
Mount Eliza	2016	0	2084
Mount Eliza	2016	1	14546
Mount Martha	2006		885
Mount Martha	2006	0	2210
Mount Martha	2006	1	12072
Mount Martha	2011		934
Mount Martha	2011	0	2434
Mount Martha	2011	1	13721
Mount Martha	2016		1327
Mount Martha	2016	0	2217
Mount Martha	2016	1	15004
Point Nepean	2006		2137
Point Nepean	2006	0	1942
Point Nepean	2006	1	12232
Point Nepean	2011		1270
Point Nepean	2011	0	2084
Point Nepean	2011	1	12775
Point Nepean	2016		1810
Point Nepean	2016	0	2308
Point Nepean	2016	1	13005
Rosebud - McCrae	2006		1365
Rosebud - McCrae	2006	0	2582
Rosebud - McCrae	2006	1	14009
Rosebud - McCrae	2011		1292
Rosebud - McCrae	2011	0	2601
Rosebud - McCrae	2011	1	15729
Rosebud - McCrae	2016		2019
Rosebud - McCrae	2016	0	2803
Rosebud - McCrae	2016	1	16121
Somerville	2006		907
Somerville	2006	0	1837
Somerville	2006	1	13889
Somerville	2011		719
Somerville	2011	0	1830
Somerville	2011	1	14901
Somerville	2016		1559
Somerville	2016	0	1980
Somerville	2016	1	14550
Ararat	2006		722
Ararat	2006	0	998
Ararat	2006	1	6496
Ararat	2011		754
Ararat	2011	0	1056
Ararat	2011	1	6268
Ararat	2016		1264
Ararat	2016	0	1060
Ararat	2016	1	5973
Ararat Region	2006		97
Ararat Region	2006	0	207
Ararat Region	2006	1	2431
Ararat Region	2011		156
Ararat Region	2011	0	223
Ararat Region	2011	1	2531
Ararat Region	2016		431
Ararat Region	2016	0	245
Ararat Region	2016	1	2470
Horsham	2006		762
Horsham	2006	0	2517
Horsham	2006	1	11992
Horsham	2011		789
Horsham	2011	0	2377
Horsham	2011	1	12728
Horsham	2016		1353
Horsham	2016	0	2316
Horsham	2016	1	12581
Horsham Region	2006		121
Horsham Region	2006	0	267
Horsham Region	2006	1	2829
Horsham Region	2011		170
Horsham Region	2011	0	296
Horsham Region	2011	1	2946
Horsham Region	2016		253
Horsham Region	2016	0	243
Horsham Region	2016	1	2916
Nhill Region	2006		286
Nhill Region	2006	0	776
Nhill Region	2006	1	6355
Nhill Region	2011		287
Nhill Region	2011	0	658
Nhill Region	2011	1	6251
Nhill Region	2016		579
Nhill Region	2016	0	613
Nhill Region	2016	1	5695
St Arnaud	2006		138
St Arnaud	2006	0	299
St Arnaud	2006	1	3171
St Arnaud	2011		140
St Arnaud	2011	0	379
St Arnaud	2011	1	3067
St Arnaud	2016		266
St Arnaud	2016	0	294
St Arnaud	2016	1	2792
Stawell	2006		410
Stawell	2006	0	1167
Stawell	2006	1	6721
Stawell	2011		464
Stawell	2011	0	1033
Stawell	2011	1	6776
Stawell	2016		783
Stawell	2016	0	959
Stawell	2016	1	6351
West Wimmera	2006		111
West Wimmera	2006	0	285
West Wimmera	2006	1	2705
West Wimmera	2011		139
West Wimmera	2011	0	264
West Wimmera	2011	1	2479
West Wimmera	2016		222
West Wimmera	2016	0	246
West Wimmera	2016	1	2295
Yarriambiack	2006		370
Yarriambiack	2006	0	729
Yarriambiack	2006	1	6417
Yarriambiack	2011		402
Yarriambiack	2011	0	714
Yarriambiack	2011	1	5911
Yarriambiack	2016		656
Yarriambiack	2016	0	571
Yarriambiack	2016	1	5400
Irymple	2006		384
Irymple	2006	0	720
Irymple	2006	1	6066
Irymple	2011		279
Irymple	2011	0	634
Irymple	2011	1	5565
Irymple	2016		567
Irymple	2016	0	728
Irymple	2016	1	5579
Merbein	2006		225
Merbein	2006	0	451
Merbein	2006	1	3634
Merbein	2011		161
Merbein	2011	0	544
Merbein	2011	1	3936
Merbein	2016		479
Merbein	2016	0	526
Merbein	2016	1	3773
Mildura Region	2006		263
Mildura Region	2006	0	477
Mildura Region	2006	1	4001
Mildura Region	2011		215
Mildura Region	2011	0	364
Mildura Region	2011	1	3230
Mildura Region	2016		389
Mildura Region	2016	0	367
Mildura Region	2016	1	2964
Red Cliffs	2006		249
Red Cliffs	2006	0	614
Red Cliffs	2006	1	4123
Red Cliffs	2011		271
Red Cliffs	2011	0	749
Red Cliffs	2011	1	4386
Red Cliffs	2016		739
Red Cliffs	2016	0	729
Red Cliffs	2016	1	4411
Mildura - North	2006		1158
Mildura - North	2006	0	3113
Mildura - North	2006	1	12230
Mildura - North	2011		1408
Mildura - North	2011	0	2743
Mildura - North	2011	1	13054
Mildura - North	2016		2329
Mildura - North	2016	0	2983
Mildura - North	2016	1	12756
Mildura - South	2006		715
Mildura - South	2006	0	2335
Mildura - South	2006	1	9051
Mildura - South	2011		804
Mildura - South	2011	0	2212
Mildura - South	2011	1	10431
Mildura - South	2016		1605
Mildura - South	2016	0	2071
Mildura - South	2016	1	10879
Buloke	2006		291
Buloke	2006	0	644
Buloke	2006	1	5915
Buloke	2011		264
Buloke	2011	0	645
Buloke	2011	1	5479
Buloke	2016		688
Buloke	2016	0	541
Buloke	2016	1	4971
Gannawarra	2006		338
Gannawarra	2006	0	810
Gannawarra	2006	1	6188
Gannawarra	2011		331
Gannawarra	2011	0	697
Gannawarra	2011	1	5466
Gannawarra	2016		583
Gannawarra	2016	0	558
Gannawarra	2016	1	5510
Kerang	2006		207
Kerang	2006	0	569
Kerang	2006	1	3182
Kerang	2011		267
Kerang	2011	0	442
Kerang	2011	1	3163
Kerang	2016		439
Kerang	2016	0	384
Kerang	2016	1	3070
Robinvale	2006		438
Robinvale	2006	0	558
Robinvale	2006	1	2967
Robinvale	2011		398
Robinvale	2011	0	422
Robinvale	2011	1	2651
Robinvale	2016		579
Robinvale	2016	0	370
Robinvale	2016	1	2364
Swan Hill	2006		624
Swan Hill	2006	0	1642
Swan Hill	2006	1	7613
Swan Hill	2011		604
Swan Hill	2011	0	1623
Swan Hill	2011	1	8204
Swan Hill	2016		1379
Swan Hill	2016	0	1426
Swan Hill	2016	1	8100
Swan Hill Region	2006		327
Swan Hill Region	2006	0	739
Swan Hill Region	2006	1	5722
Swan Hill Region	2011		379
Swan Hill Region	2011	0	653
Swan Hill Region	2011	1	5517
Swan Hill Region	2016		979
Swan Hill Region	2016	0	479
Swan Hill Region	2016	1	4916
Echuca	2006		850
Echuca	2006	0	2216
Echuca	2006	1	10252
Echuca	2011		874
Echuca	2011	0	2069
Echuca	2011	1	11249
Echuca	2016		1409
Echuca	2016	0	1909
Echuca	2016	1	11256
Kyabram	2006		448
Kyabram	2006	0	1397
Kyabram	2006	1	8635
Kyabram	2011		552
Kyabram	2011	0	1269
Kyabram	2011	1	8916
Kyabram	2016		1095
Kyabram	2016	0	1103
Kyabram	2016	1	8714
Lockington - Gunbower	2006		202
Lockington - Gunbower	2006	0	470
Lockington - Gunbower	2006	1	4079
Lockington - Gunbower	2011		173
Lockington - Gunbower	2011	0	331
Lockington - Gunbower	2011	1	3221
Lockington - Gunbower	2016		393
Lockington - Gunbower	2016	0	292
Lockington - Gunbower	2016	1	3117
Rochester	2006		151
Rochester	2006	0	406
Rochester	2006	1	2773
Rochester	2011		153
Rochester	2011	0	414
Rochester	2011	1	3230
Rochester	2016		345
Rochester	2016	0	353
Rochester	2016	1	3182
Rushworth	2006		245
Rushworth	2006	0	470
Rushworth	2006	1	3608
Rushworth	2011		213
Rushworth	2011	0	418
Rushworth	2011	1	3465
Rushworth	2016		399
Rushworth	2016	0	349
Rushworth	2016	1	3293
Cobram	2006		229
Cobram	2006	0	844
Cobram	2006	1	4455
Cobram	2011		365
Cobram	2011	0	947
Cobram	2011	1	4930
Cobram	2016		683
Cobram	2016	0	834
Cobram	2016	1	4831
Moira	2006		155
Moira	2006	0	248
Moira	2006	1	2039
Moira	2011		100
Moira	2011	0	266
Moira	2011	1	2195
Moira	2016		271
Moira	2016	0	243
Moira	2016	1	2056
Numurkah	2006		710
Numurkah	2006	0	1607
Numurkah	2006	1	10326
Numurkah	2011		610
Numurkah	2011	0	1480
Numurkah	2011	1	10171
Numurkah	2016		1095
Numurkah	2016	0	1424
Numurkah	2016	1	9746
Yarrawonga	2006		347
Yarrawonga	2006	0	1071
Yarrawonga	2006	1	5055
Yarrawonga	2011		626
Yarrawonga	2011	0	1082
Yarrawonga	2011	1	5348
Yarrawonga	2016		956
Yarrawonga	2016	0	1130
Yarrawonga	2016	1	5844
Mooroopna	2006		406
