SA2_NAME16	Year	SameAddress1YearAgo	Sex	persons
Wyoming	2006	1	F	4974
Wyoming	2006	1	M	4462
Wyoming	2011		F	299
Wyoming	2011		M	288
Wyoming	2011	0	F	727
Wyoming	2011	0	M	623
Wyoming	2011	1	F	4863
Wyoming	2011	1	M	4392
Wyoming	2016		F	507
Wyoming	2016		M	496
Wyoming	2016	0	F	786
Wyoming	2016	0	M	665
Wyoming	2016	1	F	4699
Wyoming	2016	1	M	4284
Bateau Bay - Killarney Vale	2006		F	664
Bateau Bay - Killarney Vale	2006		M	571
Bateau Bay - Killarney Vale	2006	0	F	1485
Bateau Bay - Killarney Vale	2006	0	M	1259
Bateau Bay - Killarney Vale	2006	1	F	9170
Bateau Bay - Killarney Vale	2006	1	M	7993
Bateau Bay - Killarney Vale	2011		F	486
Bateau Bay - Killarney Vale	2011		M	460
Bateau Bay - Killarney Vale	2011	0	F	1359
Bateau Bay - Killarney Vale	2011	0	M	1180
Bateau Bay - Killarney Vale	2011	1	F	9523
Bateau Bay - Killarney Vale	2011	1	M	8373
Bateau Bay - Killarney Vale	2016		F	1054
Bateau Bay - Killarney Vale	2016		M	914
Bateau Bay - Killarney Vale	2016	0	F	1465
Bateau Bay - Killarney Vale	2016	0	M	1317
Bateau Bay - Killarney Vale	2016	1	F	9081
Bateau Bay - Killarney Vale	2016	1	M	8178
Blue Haven - San Remo	2006		F	267
Blue Haven - San Remo	2006		M	280
Blue Haven - San Remo	2006	0	F	847
Blue Haven - San Remo	2006	0	M	768
Blue Haven - San Remo	2006	1	F	4076
Blue Haven - San Remo	2006	1	M	3926
Blue Haven - San Remo	2011		F	269
Blue Haven - San Remo	2011		M	260
Blue Haven - San Remo	2011	0	F	723
Blue Haven - San Remo	2011	0	M	671
Blue Haven - San Remo	2011	1	F	4516
Blue Haven - San Remo	2011	1	M	4343
Blue Haven - San Remo	2016		F	479
Blue Haven - San Remo	2016		M	418
Blue Haven - San Remo	2016	0	F	828
Blue Haven - San Remo	2016	0	M	740
Blue Haven - San Remo	2016	1	F	4393
Blue Haven - San Remo	2016	1	M	4190
Budgewoi - Buff Point - Halekulani	2006		F	288
Budgewoi - Buff Point - Halekulani	2006		M	284
Budgewoi - Buff Point - Halekulani	2006	0	F	615
Budgewoi - Buff Point - Halekulani	2006	0	M	567
Budgewoi - Buff Point - Halekulani	2006	1	F	3580
Budgewoi - Buff Point - Halekulani	2006	1	M	3429
Budgewoi - Buff Point - Halekulani	2011		F	195
Budgewoi - Buff Point - Halekulani	2011		M	249
Budgewoi - Buff Point - Halekulani	2011	0	F	587
Budgewoi - Buff Point - Halekulani	2011	0	M	543
Budgewoi - Buff Point - Halekulani	2011	1	F	3788
Budgewoi - Buff Point - Halekulani	2011	1	M	3606
Budgewoi - Buff Point - Halekulani	2016		F	459
Budgewoi - Buff Point - Halekulani	2016		M	454
Budgewoi - Buff Point - Halekulani	2016	0	F	607
Budgewoi - Buff Point - Halekulani	2016	0	M	591
Budgewoi - Buff Point - Halekulani	2016	1	F	3704
Budgewoi - Buff Point - Halekulani	2016	1	M	3595
Chittaway Bay - Tumbi Umbi	2006		F	314
Chittaway Bay - Tumbi Umbi	2006		M	292
Chittaway Bay - Tumbi Umbi	2006	0	F	932
Chittaway Bay - Tumbi Umbi	2006	0	M	824
Chittaway Bay - Tumbi Umbi	2006	1	F	6403
Chittaway Bay - Tumbi Umbi	2006	1	M	5951
Chittaway Bay - Tumbi Umbi	2011		F	350
Chittaway Bay - Tumbi Umbi	2011		M	347
Chittaway Bay - Tumbi Umbi	2011	0	F	889
Chittaway Bay - Tumbi Umbi	2011	0	M	813
Chittaway Bay - Tumbi Umbi	2011	1	F	6651
Chittaway Bay - Tumbi Umbi	2011	1	M	6197
Chittaway Bay - Tumbi Umbi	2016		F	587
Chittaway Bay - Tumbi Umbi	2016		M	559
Chittaway Bay - Tumbi Umbi	2016	0	F	930
Chittaway Bay - Tumbi Umbi	2016	0	M	838
Chittaway Bay - Tumbi Umbi	2016	1	F	6407
Chittaway Bay - Tumbi Umbi	2016	1	M	6035
Gorokan - Kanwal - Charmhaven	2006		F	580
Gorokan - Kanwal - Charmhaven	2006		M	556
Gorokan - Kanwal - Charmhaven	2006	0	F	1552
Gorokan - Kanwal - Charmhaven	2006	0	M	1371
Gorokan - Kanwal - Charmhaven	2006	1	F	8223
Gorokan - Kanwal - Charmhaven	2006	1	M	7510
Gorokan - Kanwal - Charmhaven	2011		F	574
Gorokan - Kanwal - Charmhaven	2011		M	537
Gorokan - Kanwal - Charmhaven	2011	0	F	1468
Gorokan - Kanwal - Charmhaven	2011	0	M	1318
Gorokan - Kanwal - Charmhaven	2011	1	F	8762
Gorokan - Kanwal - Charmhaven	2011	1	M	8023
Gorokan - Kanwal - Charmhaven	2016		F	1223
Gorokan - Kanwal - Charmhaven	2016		M	1130
Gorokan - Kanwal - Charmhaven	2016	0	F	1578
Gorokan - Kanwal - Charmhaven	2016	0	M	1349
Gorokan - Kanwal - Charmhaven	2016	1	F	8670
Gorokan - Kanwal - Charmhaven	2016	1	M	8163
Jilliby - Yarramalong	2006		F	105
Jilliby - Yarramalong	2006		M	106
Jilliby - Yarramalong	2006	0	F	109
Jilliby - Yarramalong	2006	0	M	97
Jilliby - Yarramalong	2006	1	F	1148
Jilliby - Yarramalong	2006	1	M	1133
Jilliby - Yarramalong	2011		F	103
Jilliby - Yarramalong	2011		M	99
Jilliby - Yarramalong	2011	0	F	132
Jilliby - Yarramalong	2011	0	M	155
Jilliby - Yarramalong	2011	1	F	1267
Jilliby - Yarramalong	2011	1	M	1247
Jilliby - Yarramalong	2016		F	184
Jilliby - Yarramalong	2016		M	168
Jilliby - Yarramalong	2016	0	F	171
Jilliby - Yarramalong	2016	0	M	187
Jilliby - Yarramalong	2016	1	F	1314
Jilliby - Yarramalong	2016	1	M	1332
Lake Munmorah - Mannering Park	2006		F	272
Lake Munmorah - Mannering Park	2006		M	288
Lake Munmorah - Mannering Park	2006	0	F	644
Lake Munmorah - Mannering Park	2006	0	M	599
Lake Munmorah - Mannering Park	2006	1	F	4020
Lake Munmorah - Mannering Park	2006	1	M	3794
Lake Munmorah - Mannering Park	2011		F	227
Lake Munmorah - Mannering Park	2011		M	214
Lake Munmorah - Mannering Park	2011	0	F	633
Lake Munmorah - Mannering Park	2011	0	M	564
Lake Munmorah - Mannering Park	2011	1	F	4348
Lake Munmorah - Mannering Park	2011	1	M	4081
Lake Munmorah - Mannering Park	2016		F	458
Lake Munmorah - Mannering Park	2016		M	457
Lake Munmorah - Mannering Park	2016	0	F	633
Lake Munmorah - Mannering Park	2016	0	M	587
Lake Munmorah - Mannering Park	2016	1	F	4431
Lake Munmorah - Mannering Park	2016	1	M	4164
Ourimbah - Fountaindale	2006		F	111
Ourimbah - Fountaindale	2006		M	109
Ourimbah - Fountaindale	2006	0	F	317
Ourimbah - Fountaindale	2006	0	M	266
Ourimbah - Fountaindale	2006	1	F	1834
Ourimbah - Fountaindale	2006	1	M	1849
Ourimbah - Fountaindale	2011		F	107
Ourimbah - Fountaindale	2011		M	105
Ourimbah - Fountaindale	2011	0	F	324
Ourimbah - Fountaindale	2011	0	M	280
Ourimbah - Fountaindale	2011	1	F	1992
Ourimbah - Fountaindale	2011	1	M	1982
Ourimbah - Fountaindale	2016		F	177
Ourimbah - Fountaindale	2016		M	164
Ourimbah - Fountaindale	2016	0	F	294
Ourimbah - Fountaindale	2016	0	M	271
Ourimbah - Fountaindale	2016	1	F	1979
Ourimbah - Fountaindale	2016	1	M	1974
Summerland Point - Gwandalan	2006		F	152
Summerland Point - Gwandalan	2006		M	148
Summerland Point - Gwandalan	2006	0	F	360
Summerland Point - Gwandalan	2006	0	M	369
Summerland Point - Gwandalan	2006	1	F	2016
Summerland Point - Gwandalan	2006	1	M	2065
Summerland Point - Gwandalan	2011		F	101
Summerland Point - Gwandalan	2011		M	113
Summerland Point - Gwandalan	2011	0	F	331
Summerland Point - Gwandalan	2011	0	M	302
Summerland Point - Gwandalan	2011	1	F	2258
Summerland Point - Gwandalan	2011	1	M	2298
Summerland Point - Gwandalan	2016		F	212
Summerland Point - Gwandalan	2016		M	228
Summerland Point - Gwandalan	2016	0	F	388
Summerland Point - Gwandalan	2016	0	M	360
Summerland Point - Gwandalan	2016	1	F	2270
Summerland Point - Gwandalan	2016	1	M	2308
The Entrance	2006		F	543
The Entrance	2006		M	599
The Entrance	2006	0	F	1106
The Entrance	2006	0	M	1023
The Entrance	2006	1	F	4314
The Entrance	2006	1	M	4018
The Entrance	2011		F	587
The Entrance	2011		M	601
The Entrance	2011	0	F	1349
The Entrance	2011	0	M	1251
The Entrance	2011	1	F	5318
The Entrance	2011	1	M	4882
The Entrance	2016		F	844
The Entrance	2016		M	772
The Entrance	2016	0	F	1285
The Entrance	2016	0	M	1186
The Entrance	2016	1	F	5625
The Entrance	2016	1	M	5236
Toukley - Norah Head	2006		F	248
Toukley - Norah Head	2006		M	242
Toukley - Norah Head	2006	0	F	802
Toukley - Norah Head	2006	0	M	722
Toukley - Norah Head	2006	1	F	3529
Toukley - Norah Head	2006	1	M	3385
Toukley - Norah Head	2011		F	294
Toukley - Norah Head	2011		M	267
Toukley - Norah Head	2011	0	F	709
Toukley - Norah Head	2011	0	M	643
Toukley - Norah Head	2011	1	F	3652
Toukley - Norah Head	2011	1	M	3439
Toukley - Norah Head	2016		F	597
Toukley - Norah Head	2016		M	525
Toukley - Norah Head	2016	0	F	753
Toukley - Norah Head	2016	0	M	697
Toukley - Norah Head	2016	1	F	3652
Toukley - Norah Head	2016	1	M	3545
Tuggerah - Kangy Angy	2006		F	181
Tuggerah - Kangy Angy	2006		M	186
Tuggerah - Kangy Angy	2006	0	F	414
Tuggerah - Kangy Angy	2006	0	M	388
Tuggerah - Kangy Angy	2006	1	F	1973
Tuggerah - Kangy Angy	2006	1	M	1851
Tuggerah - Kangy Angy	2011		F	138
Tuggerah - Kangy Angy	2011		M	168
Tuggerah - Kangy Angy	2011	0	F	463
Tuggerah - Kangy Angy	2011	0	M	454
Tuggerah - Kangy Angy	2011	1	F	2012
Tuggerah - Kangy Angy	2011	1	M	1901
Tuggerah - Kangy Angy	2016		F	239
Tuggerah - Kangy Angy	2016		M	275
Tuggerah - Kangy Angy	2016	0	F	389
Tuggerah - Kangy Angy	2016	0	M	385
Tuggerah - Kangy Angy	2016	1	F	2081
Tuggerah - Kangy Angy	2016	1	M	1935
Warnervale - Wadalba	2006		F	316
Warnervale - Wadalba	2006		M	322
Warnervale - Wadalba	2006	0	F	946
Warnervale - Wadalba	2006	0	M	859
Warnervale - Wadalba	2006	1	F	3685
Warnervale - Wadalba	2006	1	M	3457
Warnervale - Wadalba	2011		F	384
Warnervale - Wadalba	2011		M	369
Warnervale - Wadalba	2011	0	F	995
Warnervale - Wadalba	2011	0	M	980
Warnervale - Wadalba	2011	1	F	5045
Warnervale - Wadalba	2011	1	M	4721
Warnervale - Wadalba	2016		F	550
Warnervale - Wadalba	2016		M	532
Warnervale - Wadalba	2016	0	F	1322
Warnervale - Wadalba	2016	0	M	1153
Warnervale - Wadalba	2016	1	F	5993
Warnervale - Wadalba	2016	1	M	5670
Wyong	2006		F	242
Wyong	2006		M	218
Wyong	2006	0	F	551
Wyong	2006	0	M	517
Wyong	2006	1	F	2988
Wyong	2006	1	M	2905
Wyong	2011		F	260
Wyong	2011		M	283
Wyong	2011	0	F	570
Wyong	2011	0	M	496
Wyong	2011	1	F	3329
Wyong	2011	1	M	3217
Wyong	2016		F	478
Wyong	2016		M	433
Wyong	2016	0	F	581
Wyong	2016	0	M	583
Wyong	2016	1	F	3456
Wyong	2016	1	M	3288
Bathurst	2006		F	600
Bathurst	2006		M	1117
Bathurst	2006	0	F	2214
Bathurst	2006	0	M	2016
Bathurst	2006	1	F	8134
Bathurst	2006	1	M	7748
Bathurst	2011		F	695
Bathurst	2011		M	1192
Bathurst	2011	0	F	2220
Bathurst	2011	0	M	1993
Bathurst	2011	1	F	8609
Bathurst	2011	1	M	8274
Bathurst	2016		F	1278
Bathurst	2016		M	1691
Bathurst	2016	0	F	2079
Bathurst	2016	0	M	1946
Bathurst	2016	1	F	8657
Bathurst	2016	1	M	8178
Bathurst - East	2006		F	177
Bathurst - East	2006		M	226
Bathurst - East	2006	0	F	726
Bathurst - East	2006	0	M	717
Bathurst - East	2006	1	F	3311
Bathurst - East	2006	1	M	3251
Bathurst - East	2011		F	277
Bathurst - East	2011		M	293
Bathurst - East	2011	0	F	689
Bathurst - East	2011	0	M	694
Bathurst - East	2011	1	F	3787
Bathurst - East	2011	1	M	3757
Bathurst - East	2016		F	495
Bathurst - East	2016		M	538
Bathurst - East	2016	0	F	868
Bathurst - East	2016	0	M	811
Bathurst - East	2016	1	F	4273
Bathurst - East	2016	1	M	4198
Bathurst Region	2006		F	107
Bathurst Region	2006		M	339
Bathurst Region	2006	0	F	269
Bathurst Region	2006	0	M	247
Bathurst Region	2006	1	F	2484
Bathurst Region	2006	1	M	2521
Bathurst Region	2011		F	145
Bathurst Region	2011		M	357
Bathurst Region	2011	0	F	283
Bathurst Region	2011	0	M	276
Bathurst Region	2011	1	F	2749
Bathurst Region	2011	1	M	2797
Bathurst Region	2016		F	336
Bathurst Region	2016		M	630
Bathurst Region	2016	0	F	235
Bathurst Region	2016	0	M	239
Bathurst Region	2016	1	F	2686
Bathurst Region	2016	1	M	2786
Oberon	2006		F	124
Oberon	2006		M	231
Oberon	2006	0	F	273
Oberon	2006	0	M	301
Oberon	2006	1	F	1829
Oberon	2006	1	M	1917
Oberon	2011		F	98
Oberon	2011		M	232
Oberon	2011	0	F	282
Oberon	2011	0	M	286
Oberon	2011	1	F	1731
Oberon	2011	1	M	1832
Oberon	2016		F	299
Oberon	2016		M	419
Oberon	2016	0	F	278
Oberon	2016	0	M	291
Oberon	2016	1	F	1666
Oberon	2016	1	M	1717
Condobolin	2006		F	200
Condobolin	2006		M	181
Condobolin	2006	0	F	441
Condobolin	2006	0	M	411
Condobolin	2006	1	F	2883
Condobolin	2006	1	M	2973
Condobolin	2011		F	181
Condobolin	2011		M	208
Condobolin	2011	0	F	395
Condobolin	2011	0	M	371
Condobolin	2011	1	F	2853
Condobolin	2011	1	M	2886
Condobolin	2016		F	434
Condobolin	2016		M	493
Condobolin	2016	0	F	357
Condobolin	2016	0	M	334
Condobolin	2016	1	F	2498
Condobolin	2016	1	M	2512
Cowra	2006		F	222
Cowra	2006		M	228
Cowra	2006	0	F	702
Cowra	2006	0	M	697
Cowra	2006	1	F	3784
Cowra	2006	1	M	3621
Cowra	2011		F	325
Cowra	2011		M	335
Cowra	2011	0	F	562
Cowra	2011	0	M	578
Cowra	2011	1	F	3655
Cowra	2011	1	M	3472
Cowra	2016		F	495
Cowra	2016		M	450
Cowra	2016	0	F	594
Cowra	2016	0	M	523
Cowra	2016	1	F	3642
Cowra	2016	1	M	3438
Cowra Region	2006		F	87
Cowra Region	2006		M	119
Cowra Region	2006	0	F	291
Cowra Region	2006	0	M	274
Cowra Region	2006	1	F	2172
Cowra Region	2006	1	M	2299
Cowra Region	2011		F	112
Cowra Region	2011		M	121
Cowra Region	2011	0	F	307
Cowra Region	2011	0	M	306
Cowra Region	2011	1	F	2205
Cowra Region	2011	1	M	2302
Cowra Region	2016		F	258
Cowra Region	2016		M	285
Cowra Region	2016	0	F	262
Cowra Region	2016	0	M	250
Cowra Region	2016	1	F	2156
Cowra Region	2016	1	M	2239
Forbes	2006		F	249
Forbes	2006		M	284
Forbes	2006	0	F	738
Forbes	2006	0	M	670
Forbes	2006	1	F	4208
Forbes	2006	1	M	4132
Forbes	2011		F	229
Forbes	2011		M	243
Forbes	2011	0	F	701
Forbes	2011	0	M	590
Forbes	2011	1	F	4002
Forbes	2011	1	M	4035
Forbes	2016		F	554
Forbes	2016		M	569
Forbes	2016	0	F	640
Forbes	2016	0	M	563
Forbes	2016	1	F	3871
Forbes	2016	1	M	3970
Grenfell	2006		F	60
Grenfell	2006		M	76
Grenfell	2006	0	F	205
Grenfell	2006	0	M	202
Grenfell	2006	1	F	1547
Grenfell	2006	1	M	1548
Grenfell	2011		F	87
Grenfell	2011		M	94
Grenfell	2011	0	F	200
Grenfell	2011	0	M	182
Grenfell	2011	1	F	1513
Grenfell	2011	1	M	1572
Grenfell	2016		F	203
Grenfell	2016		M	198
Grenfell	2016	0	F	174
Grenfell	2016	0	M	170
Grenfell	2016	1	F	1447
Grenfell	2016	1	M	1458
Parkes (NSW)	2006		F	228
Parkes (NSW)	2006		M	259
Parkes (NSW)	2006	0	F	868
Parkes (NSW)	2006	0	M	858
Parkes (NSW)	2006	1	F	4329
Parkes (NSW)	2006	1	M	4122
Parkes (NSW)	2011		F	427
Parkes (NSW)	2011		M	432
Parkes (NSW)	2011	0	F	771
Parkes (NSW)	2011	0	M	734
Parkes (NSW)	2011	1	F	4433
Parkes (NSW)	2011	1	M	4146
Parkes (NSW)	2016		F	676
Parkes (NSW)	2016		M	628
Parkes (NSW)	2016	0	F	740
Parkes (NSW)	2016	0	M	682
Parkes (NSW)	2016	1	F	4260
Parkes (NSW)	2016	1	M	3988
Parkes Region	2006		F	65
Parkes Region	2006		M	101
Parkes Region	2006	0	F	159
Parkes Region	2006	0	M	153
Parkes Region	2006	1	F	1383
Parkes Region	2006	1	M	1431
Parkes Region	2011		F	100
Parkes Region	2011		M	116
Parkes Region	2011	0	F	164
Parkes Region	2011	0	M	145
Parkes Region	2011	1	F	1385
Parkes Region	2011	1	M	1481
Parkes Region	2016		F	209
Parkes Region	2016		M	196
Parkes Region	2016	0	F	160
Parkes Region	2016	0	M	150
Parkes Region	2016	1	F	1271
Parkes Region	2016	1	M	1406
West Wyalong	2006		F	120
West Wyalong	2006		M	143
West Wyalong	2006	0	F	414
West Wyalong	2006	0	M	417
West Wyalong	2006	1	F	2521
West Wyalong	2006	1	M	2482
West Wyalong	2011		F	119
West Wyalong	2011		M	132
West Wyalong	2011	0	F	335
West Wyalong	2011	0	M	352
West Wyalong	2011	1	F	2485
West Wyalong	2011	1	M	2419
West Wyalong	2016		F	430
West Wyalong	2016		M	392
West Wyalong	2016	0	F	263
West Wyalong	2016	0	M	228
West Wyalong	2016	1	F	2277
West Wyalong	2016	1	M	2333
Lithgow	2006		F	300
Lithgow	2006		M	628
Lithgow	2006	0	F	816
Lithgow	2006	0	M	755
Lithgow	2006	1	F	4873
Lithgow	2006	1	M	4745
Lithgow	2011		F	368
Lithgow	2011		M	740
Lithgow	2011	0	F	709
Lithgow	2011	0	M	707
Lithgow	2011	1	F	4942
Lithgow	2011	1	M	4779
Lithgow	2016		F	732
Lithgow	2016		M	1102
Lithgow	2016	0	F	797
Lithgow	2016	0	M	697
Lithgow	2016	1	F	4816
Lithgow	2016	1	M	4676
Lithgow Region	2006		F	260
Lithgow Region	2006		M	288
Lithgow Region	2006	0	F	380
Lithgow Region	2006	0	M	368
Lithgow Region	2006	1	F	3111
Lithgow Region	2006	1	M	3237
Lithgow Region	2011		F	224
Lithgow Region	2011		M	237
Lithgow Region	2011	0	F	347
Lithgow Region	2011	0	M	326
Lithgow Region	2011	1	F	3276
Lithgow Region	2011	1	M	3491
Lithgow Region	2016		F	561
Lithgow Region	2016		M	618
Lithgow Region	2016	0	F	351
Lithgow Region	2016	0	M	351
Lithgow Region	2016	1	F	3135
Lithgow Region	2016	1	M	3246
Mudgee	2006		F	264
Mudgee	2006		M	277
Mudgee	2006	0	F	840
Mudgee	2006	0	M	803
Mudgee	2006	1	F	3824
Mudgee	2006	1	M	3569
Mudgee	2011		F	309
Mudgee	2011		M	428
Mudgee	2011	0	F	1001
Mudgee	2011	0	M	978
Mudgee	2011	1	F	4013
Mudgee	2011	1	M	3753
Mudgee	2016		F	672
Mudgee	2016		M	653
Mudgee	2016	0	F	985
Mudgee	2016	0	M	980
Mudgee	2016	1	F	4346
Mudgee	2016	1	M	4089
Mudgee Region - East	2006		F	91
Mudgee Region - East	2006		M	113
Mudgee Region - East	2006	0	F	204
Mudgee Region - East	2006	0	M	187
Mudgee Region - East	2006	1	F	1387
Mudgee Region - East	2006	1	M	1425
Mudgee Region - East	2011		F	64
Mudgee Region - East	2011		M	82
Mudgee Region - East	2011	0	F	211
Mudgee Region - East	2011	0	M	205
Mudgee Region - East	2011	1	F	1384
Mudgee Region - East	2011	1	M	1401
Mudgee Region - East	2016		F	230
Mudgee Region - East	2016		M	259
Mudgee Region - East	2016	0	F	196
Mudgee Region - East	2016	0	M	188
Mudgee Region - East	2016	1	F	1252
Mudgee Region - East	2016	1	M	1322
Mudgee Region - West	2006		F	276
Mudgee Region - West	2006		M	331
Mudgee Region - West	2006	0	F	519
Mudgee Region - West	2006	0	M	492
Mudgee Region - West	2006	1	F	3954
Mudgee Region - West	2006	1	M	4215
Mudgee Region - West	2011		F	302
Mudgee Region - West	2011		M	411
Mudgee Region - West	2011	0	F	664
Mudgee Region - West	2011	0	M	648
Mudgee Region - West	2011	1	F	3817
Mudgee Region - West	2011	1	M	4111
Mudgee Region - West	2016		F	714
Mudgee Region - West	2016		M	785
Mudgee Region - West	2016	0	F	536
Mudgee Region - West	2016	0	M	520
Mudgee Region - West	2016	1	F	3760
Mudgee Region - West	2016	1	M	4043
Wollangambe - Wollemi	2006		F	0
Wollangambe - Wollemi	2006		M	0
Wollangambe - Wollemi	2006	0	F	0
Wollangambe - Wollemi	2006	0	M	0
Wollangambe - Wollemi	2006	1	F	0
Wollangambe - Wollemi	2006	1	M	0
Wollangambe - Wollemi	2011		F	0
Wollangambe - Wollemi	2011		M	0
Wollangambe - Wollemi	2011	0	F	0
Wollangambe - Wollemi	2011	0	M	0
Wollangambe - Wollemi	2011	1	F	0
Wollangambe - Wollemi	2011	1	M	0
Wollangambe - Wollemi	2016		F	0
Wollangambe - Wollemi	2016		M	0
Wollangambe - Wollemi	2016	0	F	0
Wollangambe - Wollemi	2016	0	M	0
Wollangambe - Wollemi	2016	1	F	0
Wollangambe - Wollemi	2016	1	M	0
Blayney	2006		F	126
Blayney	2006		M	146
Blayney	2006	0	F	522
Blayney	2006	0	M	483
Blayney	2006	1	F	2647
Blayney	2006	1	M	2671
Blayney	2011		F	201
Blayney	2011		M	227
Blayney	2011	0	F	418
Blayney	2011	0	M	419
Blayney	2011	1	F	2888
Blayney	2011	1	M	2853
Blayney	2016		F	304
Blayney	2016		M	351
Blayney	2016	0	F	450
Blayney	2016	0	M	425
Blayney	2016	1	F	2900
Blayney	2016	1	M	2844
Orange	2006		F	654
Orange	2006		M	670
Orange	2006	0	F	1761
Orange	2006	0	M	1582
Orange	2006	1	F	7619
Orange	2006	1	M	7099
Orange	2011		F	683
Orange	2011		M	774
Orange	2011	0	F	1597
Orange	2011	0	M	1478
Orange	2011	1	F	7819
Orange	2011	1	M	7278
Orange	2016		F	1071
Orange	2016		M	992
Orange	2016	0	F	1530
Orange	2016	0	M	1371
Orange	2016	1	F	7322
Orange	2016	1	M	6722
Orange - North	2006		F	437
Orange - North	2006		M	443
Orange - North	2006	0	F	1264
Orange - North	2006	0	M	1205
Orange - North	2006	1	F	5576
Orange - North	2006	1	M	5217
Orange - North	2011		F	502
Orange - North	2011		M	582
Orange - North	2011	0	F	1549
Orange - North	2011	0	M	1471
Orange - North	2011	1	F	6577
Orange - North	2011	1	M	6161
Orange - North	2016		F	829
Orange - North	2016		M	846
Orange - North	2016	0	F	1787
Orange - North	2016	0	M	1760
Orange - North	2016	1	F	7423
Orange - North	2016	1	M	7086
Orange Region	2006		F	218
Orange Region	2006		M	260
Orange Region	2006	0	F	574
Orange Region	2006	0	M	536
Orange Region	2006	1	F	4457
Orange Region	2006	1	M	4540
Orange Region	2011		F	206
Orange Region	2011		M	244
Orange Region	2011	0	F	585
Orange Region	2011	0	M	595
Orange Region	2011	1	F	4656
Orange Region	2011	1	M	4711
Orange Region	2016		F	504
Orange Region	2016		M	575
Orange Region	2016	0	F	578
Orange Region	2016	0	M	539
Orange Region	2016	1	F	4655
Orange Region	2016	1	M	4755
Grafton	2006		F	493
Grafton	2006		M	752
Grafton	2006	0	F	1502
Grafton	2006	0	M	1398
Grafton	2006	1	F	7154
Grafton	2006	1	M	6444
Grafton	2011		F	519
Grafton	2011		M	733
Grafton	2011	0	F	1486
Grafton	2011	0	M	1291
Grafton	2011	1	F	7490
Grafton	2011	1	M	6840
Grafton	2016		F	890
Grafton	2016		M	1082
Grafton	2016	0	F	1344
Grafton	2016	0	M	1250
Grafton	2016	1	F	7370
Grafton	2016	1	M	6741
Grafton Region	2006		F	323
Grafton Region	2006		M	357
Grafton Region	2006	0	F	881
Grafton Region	2006	0	M	865
Grafton Region	2006	1	F	6096
Grafton Region	2006	1	M	6416
Grafton Region	2011		F	321
Grafton Region	2011		M	420
Grafton Region	2011	0	F	832
Grafton Region	2011	0	M	782
Grafton Region	2011	1	F	6203
Grafton Region	2011	1	M	6479
Grafton Region	2016		F	750
Grafton Region	2016		M	853
Grafton Region	2016	0	F	837
Grafton Region	2016	0	M	799
Grafton Region	2016	1	F	5876
Grafton Region	2016	1	M	6196
Maclean - Yamba - Iluka	2006		F	312
Maclean - Yamba - Iluka	2006		M	384
Maclean - Yamba - Iluka	2006	0	F	1276
Maclean - Yamba - Iluka	2006	0	M	1131
Maclean - Yamba - Iluka	2006	1	F	6033
Maclean - Yamba - Iluka	2006	1	M	5852
Maclean - Yamba - Iluka	2011		F	362
Maclean - Yamba - Iluka	2011		M	353
Maclean - Yamba - Iluka	2011	0	F	1254
Maclean - Yamba - Iluka	2011	0	M	1145
Maclean - Yamba - Iluka	2011	1	F	6492
Maclean - Yamba - Iluka	2011	1	M	6232
Maclean - Yamba - Iluka	2016		F	735
Maclean - Yamba - Iluka	2016		M	735
Maclean - Yamba - Iluka	2016	0	F	1173
Maclean - Yamba - Iluka	2016	0	M	1120
Maclean - Yamba - Iluka	2016	1	F	6386
Maclean - Yamba - Iluka	2016	1	M	6134
Bellingen	2006		F	180
Bellingen	2006		M	165
Bellingen	2006	0	F	509
Bellingen	2006	0	M	435
Bellingen	2006	1	F	2403
Bellingen	2006	1	M	2258
Bellingen	2011		F	94
Bellingen	2011		M	103
Bellingen	2011	0	F	512
Bellingen	2011	0	M	440
Bellingen	2011	1	F	2360
Bellingen	2011	1	M	2190
Bellingen	2016		F	251
Bellingen	2016		M	243
Bellingen	2016	0	F	434
Bellingen	2016	0	M	369
Bellingen	2016	1	F	2353
Bellingen	2016	1	M	2152
Coffs Harbour - North	2006		F	388
Coffs Harbour - North	2006		M	457
Coffs Harbour - North	2006	0	F	1591
Coffs Harbour - North	2006	0	M	1381
Coffs Harbour - North	2006	1	F	6237
Coffs Harbour - North	2006	1	M	5766
Coffs Harbour - North	2011		F	531
Coffs Harbour - North	2011		M	452
Coffs Harbour - North	2011	0	F	1544
Coffs Harbour - North	2011	0	M	1349
Coffs Harbour - North	2011	1	F	6474
Coffs Harbour - North	2011	1	M	5992
Coffs Harbour - North	2016		F	948
Coffs Harbour - North	2016		M	896
