SA2_NAME16	Year	NonSchoolQualification	persons
Kings Park (WA)	2011	Advanced Diploma and Diploma	5
Kings Park (WA)	2011	Bachelor	4
Kings Park (WA)	2011	Graduate Diploma and Graduate Certificate	0
Kings Park (WA)	2011	Postgraduate	3
Kings Park (WA)	2016		15
Kings Park (WA)	2016	Certificate nfd	0
Kings Park (WA)	2016	Certificate I and II Level	0
Kings Park (WA)	2016	Certificate III and IV Level	0
Kings Park (WA)	2016	Advanced Diploma and Diploma	0
Kings Park (WA)	2016	Bachelor	4
Kings Park (WA)	2016	Graduate Diploma and Graduate Certificate	0
Kings Park (WA)	2016	Postgraduate	4
Mount Hawthorn - Leederville	2006		5224
Mount Hawthorn - Leederville	2006	Certificate nfd	133
Mount Hawthorn - Leederville	2006	Certificate I and II Level	64
Mount Hawthorn - Leederville	2006	Certificate III and IV Level	757
Mount Hawthorn - Leederville	2006	Advanced Diploma and Diploma	683
Mount Hawthorn - Leederville	2006	Bachelor	1820
Mount Hawthorn - Leederville	2006	Graduate Diploma and Graduate Certificate	265
Mount Hawthorn - Leederville	2006	Postgraduate	405
Mount Hawthorn - Leederville	2011		5309
Mount Hawthorn - Leederville	2011	Certificate nfd	96
Mount Hawthorn - Leederville	2011	Certificate I and II Level	61
Mount Hawthorn - Leederville	2011	Certificate III and IV Level	852
Mount Hawthorn - Leederville	2011	Advanced Diploma and Diploma	793
Mount Hawthorn - Leederville	2011	Bachelor	2286
Mount Hawthorn - Leederville	2011	Graduate Diploma and Graduate Certificate	337
Mount Hawthorn - Leederville	2011	Postgraduate	565
Mount Hawthorn - Leederville	2016		5078
Mount Hawthorn - Leederville	2016	Certificate nfd	149
Mount Hawthorn - Leederville	2016	Certificate I and II Level	64
Mount Hawthorn - Leederville	2016	Certificate III and IV Level	881
Mount Hawthorn - Leederville	2016	Advanced Diploma and Diploma	793
Mount Hawthorn - Leederville	2016	Bachelor	2588
Mount Hawthorn - Leederville	2016	Graduate Diploma and Graduate Certificate	388
Mount Hawthorn - Leederville	2016	Postgraduate	767
Mount Lawley - Inglewood	2006		8715
Mount Lawley - Inglewood	2006	Certificate nfd	184
Mount Lawley - Inglewood	2006	Certificate I and II Level	111
Mount Lawley - Inglewood	2006	Certificate III and IV Level	1154
Mount Lawley - Inglewood	2006	Advanced Diploma and Diploma	1106
Mount Lawley - Inglewood	2006	Bachelor	2820
Mount Lawley - Inglewood	2006	Graduate Diploma and Graduate Certificate	389
Mount Lawley - Inglewood	2006	Postgraduate	570
Mount Lawley - Inglewood	2011		8462
Mount Lawley - Inglewood	2011	Certificate nfd	173
Mount Lawley - Inglewood	2011	Certificate I and II Level	134
Mount Lawley - Inglewood	2011	Certificate III and IV Level	1301
Mount Lawley - Inglewood	2011	Advanced Diploma and Diploma	1284
Mount Lawley - Inglewood	2011	Bachelor	3508
Mount Lawley - Inglewood	2011	Graduate Diploma and Graduate Certificate	490
Mount Lawley - Inglewood	2011	Postgraduate	855
Mount Lawley - Inglewood	2016		8016
Mount Lawley - Inglewood	2016	Certificate nfd	194
Mount Lawley - Inglewood	2016	Certificate I and II Level	118
Mount Lawley - Inglewood	2016	Certificate III and IV Level	1329
Mount Lawley - Inglewood	2016	Advanced Diploma and Diploma	1374
Mount Lawley - Inglewood	2016	Bachelor	3807
Mount Lawley - Inglewood	2016	Graduate Diploma and Graduate Certificate	574
Mount Lawley - Inglewood	2016	Postgraduate	1105
North Perth	2006		4698
North Perth	2006	Certificate nfd	92
North Perth	2006	Certificate I and II Level	51
North Perth	2006	Certificate III and IV Level	608
North Perth	2006	Advanced Diploma and Diploma	526
North Perth	2006	Bachelor	1360
North Perth	2006	Graduate Diploma and Graduate Certificate	190
North Perth	2006	Postgraduate	308
North Perth	2011		4647
North Perth	2011	Certificate nfd	92
North Perth	2011	Certificate I and II Level	56
North Perth	2011	Certificate III and IV Level	731
North Perth	2011	Advanced Diploma and Diploma	601
North Perth	2011	Bachelor	1752
North Perth	2011	Graduate Diploma and Graduate Certificate	237
North Perth	2011	Postgraduate	428
North Perth	2016		4369
North Perth	2016	Certificate nfd	111
North Perth	2016	Certificate I and II Level	57
North Perth	2016	Certificate III and IV Level	750
North Perth	2016	Advanced Diploma and Diploma	642
North Perth	2016	Bachelor	2037
North Perth	2016	Graduate Diploma and Graduate Certificate	295
North Perth	2016	Postgraduate	560
Perth City	2006		10455
Perth City	2006	Certificate nfd	217
Perth City	2006	Certificate I and II Level	124
Perth City	2006	Certificate III and IV Level	1365
Perth City	2006	Advanced Diploma and Diploma	1383
Perth City	2006	Bachelor	3551
Perth City	2006	Graduate Diploma and Graduate Certificate	297
Perth City	2006	Postgraduate	923
Perth City	2011		12036
Perth City	2011	Certificate nfd	236
Perth City	2011	Certificate I and II Level	167
Perth City	2011	Certificate III and IV Level	2163
Perth City	2011	Advanced Diploma and Diploma	2073
Perth City	2011	Bachelor	6304
Perth City	2011	Graduate Diploma and Graduate Certificate	581
Perth City	2011	Postgraduate	1946
Perth City	2016		13901
Perth City	2016	Certificate nfd	377
Perth City	2016	Certificate I and II Level	189
Perth City	2016	Certificate III and IV Level	2459
Perth City	2016	Advanced Diploma and Diploma	2614
Perth City	2016	Bachelor	8135
Perth City	2016	Graduate Diploma and Graduate Certificate	742
Perth City	2016	Postgraduate	2876
Subiaco - Shenton Park	2006		7132
Subiaco - Shenton Park	2006	Certificate nfd	197
Subiaco - Shenton Park	2006	Certificate I and II Level	70
Subiaco - Shenton Park	2006	Certificate III and IV Level	730
Subiaco - Shenton Park	2006	Advanced Diploma and Diploma	1046
Subiaco - Shenton Park	2006	Bachelor	3276
Subiaco - Shenton Park	2006	Graduate Diploma and Graduate Certificate	421
Subiaco - Shenton Park	2006	Postgraduate	1089
Subiaco - Shenton Park	2011		7069
Subiaco - Shenton Park	2011	Certificate nfd	163
Subiaco - Shenton Park	2011	Certificate I and II Level	79
Subiaco - Shenton Park	2011	Certificate III and IV Level	775
Subiaco - Shenton Park	2011	Advanced Diploma and Diploma	1114
Subiaco - Shenton Park	2011	Bachelor	3903
Subiaco - Shenton Park	2011	Graduate Diploma and Graduate Certificate	541
Subiaco - Shenton Park	2011	Postgraduate	1414
Subiaco - Shenton Park	2016		7353
Subiaco - Shenton Park	2016	Certificate nfd	204
Subiaco - Shenton Park	2016	Certificate I and II Level	71
Subiaco - Shenton Park	2016	Certificate III and IV Level	823
Subiaco - Shenton Park	2016	Advanced Diploma and Diploma	1148
Subiaco - Shenton Park	2016	Bachelor	4369
Subiaco - Shenton Park	2016	Graduate Diploma and Graduate Certificate	612
Subiaco - Shenton Park	2016	Postgraduate	1885
Wembley - West Leederville - Glendalough	2006		8692
Wembley - West Leederville - Glendalough	2006	Certificate nfd	186
Wembley - West Leederville - Glendalough	2006	Certificate I and II Level	105
Wembley - West Leederville - Glendalough	2006	Certificate III and IV Level	1042
Wembley - West Leederville - Glendalough	2006	Advanced Diploma and Diploma	1176
Wembley - West Leederville - Glendalough	2006	Bachelor	2959
Wembley - West Leederville - Glendalough	2006	Graduate Diploma and Graduate Certificate	357
Wembley - West Leederville - Glendalough	2006	Postgraduate	736
Wembley - West Leederville - Glendalough	2011		8346
Wembley - West Leederville - Glendalough	2011	Certificate nfd	152
Wembley - West Leederville - Glendalough	2011	Certificate I and II Level	93
Wembley - West Leederville - Glendalough	2011	Certificate III and IV Level	1232
Wembley - West Leederville - Glendalough	2011	Advanced Diploma and Diploma	1312
Wembley - West Leederville - Glendalough	2011	Bachelor	3803
Wembley - West Leederville - Glendalough	2011	Graduate Diploma and Graduate Certificate	449
Wembley - West Leederville - Glendalough	2011	Postgraduate	1179
Wembley - West Leederville - Glendalough	2016		8505
Wembley - West Leederville - Glendalough	2016	Certificate nfd	223
Wembley - West Leederville - Glendalough	2016	Certificate I and II Level	80
Wembley - West Leederville - Glendalough	2016	Certificate III and IV Level	1235
Wembley - West Leederville - Glendalough	2016	Advanced Diploma and Diploma	1451
Wembley - West Leederville - Glendalough	2016	Bachelor	4321
Wembley - West Leederville - Glendalough	2016	Graduate Diploma and Graduate Certificate	533
Wembley - West Leederville - Glendalough	2016	Postgraduate	1501
Bassendean - Eden Hill - Ashfield	2006		9136
Bassendean - Eden Hill - Ashfield	2006	Certificate nfd	191
Bassendean - Eden Hill - Ashfield	2006	Certificate I and II Level	123
Bassendean - Eden Hill - Ashfield	2006	Certificate III and IV Level	1687
Bassendean - Eden Hill - Ashfield	2006	Advanced Diploma and Diploma	827
Bassendean - Eden Hill - Ashfield	2006	Bachelor	1160
Bassendean - Eden Hill - Ashfield	2006	Graduate Diploma and Graduate Certificate	160
Bassendean - Eden Hill - Ashfield	2006	Postgraduate	179
Bassendean - Eden Hill - Ashfield	2011		9039
Bassendean - Eden Hill - Ashfield	2011	Certificate nfd	181
Bassendean - Eden Hill - Ashfield	2011	Certificate I and II Level	145
Bassendean - Eden Hill - Ashfield	2011	Certificate III and IV Level	2004
Bassendean - Eden Hill - Ashfield	2011	Advanced Diploma and Diploma	981
Bassendean - Eden Hill - Ashfield	2011	Bachelor	1549
Bassendean - Eden Hill - Ashfield	2011	Graduate Diploma and Graduate Certificate	220
Bassendean - Eden Hill - Ashfield	2011	Postgraduate	286
Bassendean - Eden Hill - Ashfield	2016		8739
Bassendean - Eden Hill - Ashfield	2016	Certificate nfd	220
Bassendean - Eden Hill - Ashfield	2016	Certificate I and II Level	149
Bassendean - Eden Hill - Ashfield	2016	Certificate III and IV Level	2120
Bassendean - Eden Hill - Ashfield	2016	Advanced Diploma and Diploma	1141
Bassendean - Eden Hill - Ashfield	2016	Bachelor	1935
Bassendean - Eden Hill - Ashfield	2016	Graduate Diploma and Graduate Certificate	321
Bassendean - Eden Hill - Ashfield	2016	Postgraduate	467
Bayswater - Embleton - Bedford	2006		12481
Bayswater - Embleton - Bedford	2006	Certificate nfd	271
Bayswater - Embleton - Bedford	2006	Certificate I and II Level	179
Bayswater - Embleton - Bedford	2006	Certificate III and IV Level	2178
Bayswater - Embleton - Bedford	2006	Advanced Diploma and Diploma	1238
Bayswater - Embleton - Bedford	2006	Bachelor	2188
Bayswater - Embleton - Bedford	2006	Graduate Diploma and Graduate Certificate	291
Bayswater - Embleton - Bedford	2006	Postgraduate	338
Bayswater - Embleton - Bedford	2011		12648
Bayswater - Embleton - Bedford	2011	Certificate nfd	267
Bayswater - Embleton - Bedford	2011	Certificate I and II Level	167
Bayswater - Embleton - Bedford	2011	Certificate III and IV Level	2481
Bayswater - Embleton - Bedford	2011	Advanced Diploma and Diploma	1578
Bayswater - Embleton - Bedford	2011	Bachelor	2990
Bayswater - Embleton - Bedford	2011	Graduate Diploma and Graduate Certificate	433
Bayswater - Embleton - Bedford	2011	Postgraduate	646
Bayswater - Embleton - Bedford	2016		12584
Bayswater - Embleton - Bedford	2016	Certificate nfd	343
Bayswater - Embleton - Bedford	2016	Certificate I and II Level	188
Bayswater - Embleton - Bedford	2016	Certificate III and IV Level	2704
Bayswater - Embleton - Bedford	2016	Advanced Diploma and Diploma	1860
Bayswater - Embleton - Bedford	2016	Bachelor	3773
Bayswater - Embleton - Bedford	2016	Graduate Diploma and Graduate Certificate	548
Bayswater - Embleton - Bedford	2016	Postgraduate	958
Maylands	2006		6220
Maylands	2006	Certificate nfd	169
Maylands	2006	Certificate I and II Level	85
Maylands	2006	Certificate III and IV Level	1125
Maylands	2006	Advanced Diploma and Diploma	775
Maylands	2006	Bachelor	1602
Maylands	2006	Graduate Diploma and Graduate Certificate	182
Maylands	2006	Postgraduate	289
Maylands	2011		6426
Maylands	2011	Certificate nfd	147
Maylands	2011	Certificate I and II Level	118
Maylands	2011	Certificate III and IV Level	1365
Maylands	2011	Advanced Diploma and Diploma	1093
Maylands	2011	Bachelor	2313
Maylands	2011	Graduate Diploma and Graduate Certificate	278
Maylands	2011	Postgraduate	611
Maylands	2016		6043
Maylands	2016	Certificate nfd	187
Maylands	2016	Certificate I and II Level	99
Maylands	2016	Certificate III and IV Level	1371
Maylands	2016	Advanced Diploma and Diploma	1093
Maylands	2016	Bachelor	2735
Maylands	2016	Graduate Diploma and Graduate Certificate	340
Maylands	2016	Postgraduate	846
Morley	2006		13022
Morley	2006	Certificate nfd	272
Morley	2006	Certificate I and II Level	149
Morley	2006	Certificate III and IV Level	2456
Morley	2006	Advanced Diploma and Diploma	1052
Morley	2006	Bachelor	1335
Morley	2006	Graduate Diploma and Graduate Certificate	130
Morley	2006	Postgraduate	147
Morley	2011		13217
Morley	2011	Certificate nfd	279
Morley	2011	Certificate I and II Level	185
Morley	2011	Certificate III and IV Level	2861
Morley	2011	Advanced Diploma and Diploma	1344
Morley	2011	Bachelor	1881
Morley	2011	Graduate Diploma and Graduate Certificate	186
Morley	2011	Postgraduate	347
Morley	2016		13022
Morley	2016	Certificate nfd	351
Morley	2016	Certificate I and II Level	208
Morley	2016	Certificate III and IV Level	3060
Morley	2016	Advanced Diploma and Diploma	1617
Morley	2016	Bachelor	2568
Morley	2016	Graduate Diploma and Graduate Certificate	261
Morley	2016	Postgraduate	625
Noranda	2006		5477
Noranda	2006	Certificate nfd	105
Noranda	2006	Certificate I and II Level	62
Noranda	2006	Certificate III and IV Level	898
Noranda	2006	Advanced Diploma and Diploma	645
Noranda	2006	Bachelor	842
Noranda	2006	Graduate Diploma and Graduate Certificate	93
Noranda	2006	Postgraduate	112
Noranda	2011		5162
Noranda	2011	Certificate nfd	107
Noranda	2011	Certificate I and II Level	66
Noranda	2011	Certificate III and IV Level	925
Noranda	2011	Advanced Diploma and Diploma	634
Noranda	2011	Bachelor	911
Noranda	2011	Graduate Diploma and Graduate Certificate	116
Noranda	2011	Postgraduate	156
Noranda	2016		4760
Noranda	2016	Certificate nfd	146
Noranda	2016	Certificate I and II Level	66
Noranda	2016	Certificate III and IV Level	1000
Noranda	2016	Advanced Diploma and Diploma	656
Noranda	2016	Bachelor	1027
Noranda	2016	Graduate Diploma and Graduate Certificate	128
Noranda	2016	Postgraduate	196
Chidlow	2006		2787
Chidlow	2006	Certificate nfd	47
Chidlow	2006	Certificate I and II Level	23
Chidlow	2006	Certificate III and IV Level	388
Chidlow	2006	Advanced Diploma and Diploma	153
Chidlow	2006	Bachelor	145
Chidlow	2006	Graduate Diploma and Graduate Certificate	26
Chidlow	2006	Postgraduate	20
Chidlow	2011		3090
Chidlow	2011	Certificate nfd	55
Chidlow	2011	Certificate I and II Level	28
Chidlow	2011	Certificate III and IV Level	457
Chidlow	2011	Advanced Diploma and Diploma	175
Chidlow	2011	Bachelor	171
Chidlow	2011	Graduate Diploma and Graduate Certificate	24
Chidlow	2011	Postgraduate	23
Chidlow	2016		3609
Chidlow	2016	Certificate nfd	54
Chidlow	2016	Certificate I and II Level	25
Chidlow	2016	Certificate III and IV Level	566
Chidlow	2016	Advanced Diploma and Diploma	205
Chidlow	2016	Bachelor	192
Chidlow	2016	Graduate Diploma and Graduate Certificate	31
Chidlow	2016	Postgraduate	33
Glen Forrest - Darlington	2006		3971
Glen Forrest - Darlington	2006	Certificate nfd	116
Glen Forrest - Darlington	2006	Certificate I and II Level	51
Glen Forrest - Darlington	2006	Certificate III and IV Level	798
Glen Forrest - Darlington	2006	Advanced Diploma and Diploma	635
Glen Forrest - Darlington	2006	Bachelor	947
Glen Forrest - Darlington	2006	Graduate Diploma and Graduate Certificate	157
Glen Forrest - Darlington	2006	Postgraduate	249
Glen Forrest - Darlington	2011		3898
Glen Forrest - Darlington	2011	Certificate nfd	107
Glen Forrest - Darlington	2011	Certificate I and II Level	62
Glen Forrest - Darlington	2011	Certificate III and IV Level	853
Glen Forrest - Darlington	2011	Advanced Diploma and Diploma	617
Glen Forrest - Darlington	2011	Bachelor	1032
Glen Forrest - Darlington	2011	Graduate Diploma and Graduate Certificate	182
Glen Forrest - Darlington	2011	Postgraduate	292
Glen Forrest - Darlington	2016		3613
Glen Forrest - Darlington	2016	Certificate nfd	132
Glen Forrest - Darlington	2016	Certificate I and II Level	49
Glen Forrest - Darlington	2016	Certificate III and IV Level	882
Glen Forrest - Darlington	2016	Advanced Diploma and Diploma	665
Glen Forrest - Darlington	2016	Bachelor	1126
Glen Forrest - Darlington	2016	Graduate Diploma and Graduate Certificate	241
Glen Forrest - Darlington	2016	Postgraduate	346
Helena Valley - Koongamia	2006		2727
Helena Valley - Koongamia	2006	Certificate nfd	67
Helena Valley - Koongamia	2006	Certificate I and II Level	29
Helena Valley - Koongamia	2006	Certificate III and IV Level	548
Helena Valley - Koongamia	2006	Advanced Diploma and Diploma	276
Helena Valley - Koongamia	2006	Bachelor	275
Helena Valley - Koongamia	2006	Graduate Diploma and Graduate Certificate	45
Helena Valley - Koongamia	2006	Postgraduate	49
Helena Valley - Koongamia	2011		3026
Helena Valley - Koongamia	2011	Certificate nfd	60
Helena Valley - Koongamia	2011	Certificate I and II Level	53
Helena Valley - Koongamia	2011	Certificate III and IV Level	721
Helena Valley - Koongamia	2011	Advanced Diploma and Diploma	311
Helena Valley - Koongamia	2011	Bachelor	369
Helena Valley - Koongamia	2011	Graduate Diploma and Graduate Certificate	60
Helena Valley - Koongamia	2011	Postgraduate	60
Helena Valley - Koongamia	2016		3121
Helena Valley - Koongamia	2016	Certificate nfd	108
Helena Valley - Koongamia	2016	Certificate I and II Level	55
Helena Valley - Koongamia	2016	Certificate III and IV Level	936
Helena Valley - Koongamia	2016	Advanced Diploma and Diploma	425
Helena Valley - Koongamia	2016	Bachelor	481
Helena Valley - Koongamia	2016	Graduate Diploma and Graduate Certificate	90
Helena Valley - Koongamia	2016	Postgraduate	98
Malmalling - Reservoir	2006		0
Malmalling - Reservoir	2006	Certificate nfd	0
Malmalling - Reservoir	2006	Certificate I and II Level	0
Malmalling - Reservoir	2006	Certificate III and IV Level	0
Malmalling - Reservoir	2006	Advanced Diploma and Diploma	0
Malmalling - Reservoir	2006	Bachelor	0
Malmalling - Reservoir	2006	Graduate Diploma and Graduate Certificate	0
Malmalling - Reservoir	2006	Postgraduate	0
Malmalling - Reservoir	2011		11
Malmalling - Reservoir	2011	Certificate nfd	4
Malmalling - Reservoir	2011	Certificate I and II Level	0
Malmalling - Reservoir	2011	Certificate III and IV Level	3
Malmalling - Reservoir	2011	Advanced Diploma and Diploma	0
Malmalling - Reservoir	2011	Bachelor	0
Malmalling - Reservoir	2011	Graduate Diploma and Graduate Certificate	0
Malmalling - Reservoir	2011	Postgraduate	0
Malmalling - Reservoir	2016		8
Malmalling - Reservoir	2016	Certificate nfd	0
Malmalling - Reservoir	2016	Certificate I and II Level	0
Malmalling - Reservoir	2016	Certificate III and IV Level	3
Malmalling - Reservoir	2016	Advanced Diploma and Diploma	0
Malmalling - Reservoir	2016	Bachelor	0
Malmalling - Reservoir	2016	Graduate Diploma and Graduate Certificate	0
Malmalling - Reservoir	2016	Postgraduate	0
Mundaring	2006		8084
Mundaring	2006	Certificate nfd	194
Mundaring	2006	Certificate I and II Level	96
Mundaring	2006	Certificate III and IV Level	1724
Mundaring	2006	Advanced Diploma and Diploma	829
Mundaring	2006	Bachelor	958
Mundaring	2006	Graduate Diploma and Graduate Certificate	145
Mundaring	2006	Postgraduate	145
Mundaring	2011		7878
Mundaring	2011	Certificate nfd	175
Mundaring	2011	Certificate I and II Level	117
Mundaring	2011	Certificate III and IV Level	2030
Mundaring	2011	Advanced Diploma and Diploma	944
Mundaring	2011	Bachelor	1120
Mundaring	2011	Graduate Diploma and Graduate Certificate	185
Mundaring	2011	Postgraduate	204
Mundaring	2016		7441
Mundaring	2016	Certificate nfd	247
Mundaring	2016	Certificate I and II Level	110
Mundaring	2016	Certificate III and IV Level	2224
Mundaring	2016	Advanced Diploma and Diploma	1053
Mundaring	2016	Bachelor	1312
Mundaring	2016	Graduate Diploma and Graduate Certificate	235
Mundaring	2016	Postgraduate	243
Swan View - Greenmount - Midvale	2006		8512
Swan View - Greenmount - Midvale	2006	Certificate nfd	147
Swan View - Greenmount - Midvale	2006	Certificate I and II Level	118
Swan View - Greenmount - Midvale	2006	Certificate III and IV Level	1629
Swan View - Greenmount - Midvale	2006	Advanced Diploma and Diploma	625
Swan View - Greenmount - Midvale	2006	Bachelor	609
Swan View - Greenmount - Midvale	2006	Graduate Diploma and Graduate Certificate	86
Swan View - Greenmount - Midvale	2006	Postgraduate	80
Swan View - Greenmount - Midvale	2011		8167
Swan View - Greenmount - Midvale	2011	Certificate nfd	177
Swan View - Greenmount - Midvale	2011	Certificate I and II Level	126
Swan View - Greenmount - Midvale	2011	Certificate III and IV Level	1879
Swan View - Greenmount - Midvale	2011	Advanced Diploma and Diploma	737
Swan View - Greenmount - Midvale	2011	Bachelor	718
Swan View - Greenmount - Midvale	2011	Graduate Diploma and Graduate Certificate	102
Swan View - Greenmount - Midvale	2011	Postgraduate	110
Swan View - Greenmount - Midvale	2016		7750
Swan View - Greenmount - Midvale	2016	Certificate nfd	210
Swan View - Greenmount - Midvale	2016	Certificate I and II Level	142
Swan View - Greenmount - Midvale	2016	Certificate III and IV Level	1980
Swan View - Greenmount - Midvale	2016	Advanced Diploma and Diploma	836
Swan View - Greenmount - Midvale	2016	Bachelor	853
Swan View - Greenmount - Midvale	2016	Graduate Diploma and Graduate Certificate	147
Swan View - Greenmount - Midvale	2016	Postgraduate	157
Avon Valley National Park	2006		0
Avon Valley National Park	2006	Certificate nfd	0
Avon Valley National Park	2006	Certificate I and II Level	0
Avon Valley National Park	2006	Certificate III and IV Level	0
Avon Valley National Park	2006	Advanced Diploma and Diploma	0
Avon Valley National Park	2006	Bachelor	0
Avon Valley National Park	2006	Graduate Diploma and Graduate Certificate	0
Avon Valley National Park	2006	Postgraduate	0
Avon Valley National Park	2011		0
Avon Valley National Park	2011	Certificate nfd	0
Avon Valley National Park	2011	Certificate I and II Level	0
Avon Valley National Park	2011	Certificate III and IV Level	0
Avon Valley National Park	2011	Advanced Diploma and Diploma	0
Avon Valley National Park	2011	Bachelor	0
Avon Valley National Park	2011	Graduate Diploma and Graduate Certificate	0
Avon Valley National Park	2011	Postgraduate	0
Avon Valley National Park	2016		3
Avon Valley National Park	2016	Certificate nfd	0
Avon Valley National Park	2016	Certificate I and II Level	0
Avon Valley National Park	2016	Certificate III and IV Level	3
Avon Valley National Park	2016	Advanced Diploma and Diploma	0
Avon Valley National Park	2016	Bachelor	0
Avon Valley National Park	2016	Graduate Diploma and Graduate Certificate	0
Avon Valley National Park	2016	Postgraduate	0
Ballajura	2006		14334
Ballajura	2006	Certificate nfd	265
Ballajura	2006	Certificate I and II Level	167
Ballajura	2006	Certificate III and IV Level	2237
Ballajura	2006	Advanced Diploma and Diploma	968
Ballajura	2006	Bachelor	1096
Ballajura	2006	Graduate Diploma and Graduate Certificate	99
Ballajura	2006	Postgraduate	123
Ballajura	2011		13401
Ballajura	2011	Certificate nfd	264
Ballajura	2011	Certificate I and II Level	197
Ballajura	2011	Certificate III and IV Level	2560
Ballajura	2011	Advanced Diploma and Diploma	1047
Ballajura	2011	Bachelor	1322
Ballajura	2011	Graduate Diploma and Graduate Certificate	126
Ballajura	2011	Postgraduate	167
Ballajura	2016		12378
Ballajura	2016	Certificate nfd	302
Ballajura	2016	Certificate I and II Level	200
Ballajura	2016	Certificate III and IV Level	2774
Ballajura	2016	Advanced Diploma and Diploma	1181
Ballajura	2016	Bachelor	1484
Ballajura	2016	Graduate Diploma and Graduate Certificate	169
Ballajura	2016	Postgraduate	257
Beechboro	2006		10502
Beechboro	2006	Certificate nfd	160
Beechboro	2006	Certificate I and II Level	123
Beechboro	2006	Certificate III and IV Level	1728
Beechboro	2006	Advanced Diploma and Diploma	665
Beechboro	2006	Bachelor	697
Beechboro	2006	Graduate Diploma and Graduate Certificate	63
Beechboro	2006	Postgraduate	75
Beechboro	2011		10888
Beechboro	2011	Certificate nfd	189
Beechboro	2011	Certificate I and II Level	147
Beechboro	2011	Certificate III and IV Level	2046
Beechboro	2011	Advanced Diploma and Diploma	856
Beechboro	2011	Bachelor	908
Beechboro	2011	Graduate Diploma and Graduate Certificate	70
Beechboro	2011	Postgraduate	102
Beechboro	2016		11989
Beechboro	2016	Certificate nfd	282
Beechboro	2016	Certificate I and II Level	192
Beechboro	2016	Certificate III and IV Level	2494
Beechboro	2016	Advanced Diploma and Diploma	1166
Beechboro	2016	Bachelor	1537
Beechboro	2016	Graduate Diploma and Graduate Certificate	129
Beechboro	2016	Postgraduate	308
Bullsbrook	2006		2862
Bullsbrook	2006	Certificate nfd	46
Bullsbrook	2006	Certificate I and II Level	38
Bullsbrook	2006	Certificate III and IV Level	588
Bullsbrook	2006	Advanced Diploma and Diploma	194
Bullsbrook	2006	Bachelor	196
Bullsbrook	2006	Graduate Diploma and Graduate Certificate	17
Bullsbrook	2006	Postgraduate	16
Bullsbrook	2011		3059
Bullsbrook	2011	Certificate nfd	51
Bullsbrook	2011	Certificate I and II Level	25
Bullsbrook	2011	Certificate III and IV Level	719
Bullsbrook	2011	Advanced Diploma and Diploma	225
Bullsbrook	2011	Bachelor	197
Bullsbrook	2011	Graduate Diploma and Graduate Certificate	25
Bullsbrook	2011	Postgraduate	26
Bullsbrook	2016		3367
Bullsbrook	2016	Certificate nfd	96
Bullsbrook	2016	Certificate I and II Level	79
Bullsbrook	2016	Certificate III and IV Level	951
Bullsbrook	2016	Advanced Diploma and Diploma	318
Bullsbrook	2016	Bachelor	292
Bullsbrook	2016	Graduate Diploma and Graduate Certificate	37
Bullsbrook	2016	Postgraduate	45
Ellenbrook	2006		9504
Ellenbrook	2006	Certificate nfd	182
Ellenbrook	2006	Certificate I and II Level	115
Ellenbrook	2006	Certificate III and IV Level	1723
Ellenbrook	2006	Advanced Diploma and Diploma	738
Ellenbrook	2006	Bachelor	767
Ellenbrook	2006	Graduate Diploma and Graduate Certificate	85
Ellenbrook	2006	Postgraduate	83
Ellenbrook	2011		15951
Ellenbrook	2011	Certificate nfd	311
Ellenbrook	2011	Certificate I and II Level	226
Ellenbrook	2011	Certificate III and IV Level	3504
Ellenbrook	2011	Advanced Diploma and Diploma	1512
Ellenbrook	2011	Bachelor	1502
Ellenbrook	2011	Graduate Diploma and Graduate Certificate	184
Ellenbrook	2011	Postgraduate	209
Ellenbrook	2016		22903
Ellenbrook	2016	Certificate nfd	505
Ellenbrook	2016	Certificate I and II Level	434
Ellenbrook	2016	Certificate III and IV Level	5681
Ellenbrook	2016	Advanced Diploma and Diploma	2737
Ellenbrook	2016	Bachelor	2902
Ellenbrook	2016	Graduate Diploma and Graduate Certificate	347
Ellenbrook	2016	Postgraduate	605
Gidgegannup	2006		1500
Gidgegannup	2006	Certificate nfd	35
Gidgegannup	2006	Certificate I and II Level	16
Gidgegannup	2006	Certificate III and IV Level	313
Gidgegannup	2006	Advanced Diploma and Diploma	154
Gidgegannup	2006	Bachelor	202
Gidgegannup	2006	Graduate Diploma and Graduate Certificate	23
Gidgegannup	2006	Postgraduate	30
Gidgegannup	2011		1570
Gidgegannup	2011	Certificate nfd	33
Gidgegannup	2011	Certificate I and II Level	22
Gidgegannup	2011	Certificate III and IV Level	419
Gidgegannup	2011	Advanced Diploma and Diploma	192
Gidgegannup	2011	Bachelor	204
Gidgegannup	2011	Graduate Diploma and Graduate Certificate	35
Gidgegannup	2011	Postgraduate	58
Gidgegannup	2016		1571
Gidgegannup	2016	Certificate nfd	62
Gidgegannup	2016	Certificate I and II Level	31
Gidgegannup	2016	Certificate III and IV Level	478
Gidgegannup	2016	Advanced Diploma and Diploma	237
Gidgegannup	2016	Bachelor	257
Gidgegannup	2016	Graduate Diploma and Graduate Certificate	33
Gidgegannup	2016	Postgraduate	74
Hazelmere - Guildford	2006		2243
Hazelmere - Guildford	2006	Certificate nfd	44
Hazelmere - Guildford	2006	Certificate I and II Level	28
Hazelmere - Guildford	2006	Certificate III and IV Level	483
