SA2_NAME16	Year	AustCitizen	Sex	persons
Coffs Harbour - North	2006	1	M	6935
Coffs Harbour - North	2011	0		1756
Coffs Harbour - North	2011	1	F	7603
Coffs Harbour - North	2011	1	M	6983
Coffs Harbour - North	2016	0		2413
Coffs Harbour - North	2016	1	F	7854
Coffs Harbour - North	2016	1	M	7195
Coffs Harbour - South	2006	0		1072
Coffs Harbour - South	2006	1	F	3979
Coffs Harbour - South	2006	1	M	3606
Coffs Harbour - South	2011	0		1173
Coffs Harbour - South	2011	1	F	4584
Coffs Harbour - South	2011	1	M	4060
Coffs Harbour - South	2016	0		1798
Coffs Harbour - South	2016	1	F	4545
Coffs Harbour - South	2016	1	M	3952
Coramba - Nana Glen - Bucca	2006	0		340
Coramba - Nana Glen - Bucca	2006	1	F	1716
Coramba - Nana Glen - Bucca	2006	1	M	1771
Coramba - Nana Glen - Bucca	2011	0		295
Coramba - Nana Glen - Bucca	2011	1	F	1639
Coramba - Nana Glen - Bucca	2011	1	M	1650
Coramba - Nana Glen - Bucca	2016	0		460
Coramba - Nana Glen - Bucca	2016	1	F	1663
Coramba - Nana Glen - Bucca	2016	1	M	1697
Dorrigo	2006	0		235
Dorrigo	2006	1	F	1483
Dorrigo	2006	1	M	1526
Dorrigo	2011	0		295
Dorrigo	2011	1	F	1499
Dorrigo	2011	1	M	1497
Dorrigo	2016	0		405
Dorrigo	2016	1	F	1426
Dorrigo	2016	1	M	1412
Korora - Emerald Beach	2006	0		743
Korora - Emerald Beach	2006	1	F	3345
Korora - Emerald Beach	2006	1	M	3169
Korora - Emerald Beach	2011	0		737
Korora - Emerald Beach	2011	1	F	3529
Korora - Emerald Beach	2011	1	M	3430
Korora - Emerald Beach	2016	0		964
Korora - Emerald Beach	2016	1	F	3980
Korora - Emerald Beach	2016	1	M	3793
Sawtell - Boambee	2006	0		1497
Sawtell - Boambee	2006	1	F	8858
Sawtell - Boambee	2006	1	M	8262
Sawtell - Boambee	2011	0		1543
Sawtell - Boambee	2011	1	F	9043
Sawtell - Boambee	2011	1	M	8354
Sawtell - Boambee	2016	0		1817
Sawtell - Boambee	2016	1	F	9094
Sawtell - Boambee	2016	1	M	8566
Urunga	2006	0		313
Urunga	2006	1	F	1948
Urunga	2006	1	M	1901
Urunga	2011	0		344
Urunga	2011	1	F	2122
Urunga	2011	1	M	2079
Urunga	2016	0		445
Urunga	2016	1	F	2142
Urunga	2016	1	M	2079
Woolgoolga - Arrawarra	2006	0		801
Woolgoolga - Arrawarra	2006	1	F	4777
Woolgoolga - Arrawarra	2006	1	M	4685
Woolgoolga - Arrawarra	2011	0		1189
Woolgoolga - Arrawarra	2011	1	F	5185
Woolgoolga - Arrawarra	2011	1	M	5074
Woolgoolga - Arrawarra	2016	0		1917
Woolgoolga - Arrawarra	2016	1	F	5375
Woolgoolga - Arrawarra	2016	1	M	5231
Bourke - Brewarrina	2006	0		479
Bourke - Brewarrina	2006	1	F	2040
Bourke - Brewarrina	2006	1	M	2098
Bourke - Brewarrina	2011	0		658
Bourke - Brewarrina	2011	1	F	1797
Bourke - Brewarrina	2011	1	M	1830
Bourke - Brewarrina	2016	0		739
Bourke - Brewarrina	2016	1	F	1627
Bourke - Brewarrina	2016	1	M	1636
Cobar	2006	0		582
Cobar	2006	1	F	2082
Cobar	2006	1	M	2251
Cobar	2011	0		623
Cobar	2011	1	F	1972
Cobar	2011	1	M	2122
Cobar	2016	0		734
Cobar	2016	1	F	1905
Cobar	2016	1	M	2018
Coonamble	2006	0		249
Coonamble	2006	1	F	2064
Coonamble	2006	1	M	2063
Coonamble	2011	0		335
Coonamble	2011	1	F	1964
Coonamble	2011	1	M	1960
Coonamble	2016	0		656
Coonamble	2016	1	F	1741
Coonamble	2016	1	M	1716
Nyngan - Warren	2006	0		330
Nyngan - Warren	2006	1	F	2479
Nyngan - Warren	2006	1	M	2618
Nyngan - Warren	2011	0		457
Nyngan - Warren	2011	1	F	2366
Nyngan - Warren	2011	1	M	2385
Nyngan - Warren	2016	0		652
Nyngan - Warren	2016	1	F	2151
Nyngan - Warren	2016	1	M	2166
Walgett - Lightning Ridge	2006	0		827
Walgett - Lightning Ridge	2006	1	F	2903
Walgett - Lightning Ridge	2006	1	M	3566
Walgett - Lightning Ridge	2011	0		937
Walgett - Lightning Ridge	2011	1	F	2751
Walgett - Lightning Ridge	2011	1	M	3134
Walgett - Lightning Ridge	2016	0		947
Walgett - Lightning Ridge	2016	1	F	2585
Walgett - Lightning Ridge	2016	1	M	2880
Broken Hill	2006	0		1865
Broken Hill	2006	1	F	8996
Broken Hill	2006	1	M	8505
Broken Hill	2011	0		1686
Broken Hill	2011	1	F	8664
Broken Hill	2011	1	M	8169
Broken Hill	2016	0		1719
Broken Hill	2016	1	F	8240
Broken Hill	2016	1	M	7749
Far West	2006	0		248
Far West	2006	1	F	1116
Far West	2006	1	M	1303
Far West	2011	0		267
Far West	2011	1	F	1141
Far West	2011	1	M	1278
Far West	2016	0		407
Far West	2016	1	F	981
Far West	2016	1	M	1119
Coonabarabran	2006	0		570
Coonabarabran	2006	1	F	3715
Coonabarabran	2006	1	M	3832
Coonabarabran	2011	0		650
Coonabarabran	2011	1	F	3748
Coonabarabran	2011	1	M	3776
Coonabarabran	2016	0		906
Coonabarabran	2016	1	F	3522
Coonabarabran	2016	1	M	3522
Dubbo - East	2006	0		894
Dubbo - East	2006	1	F	5019
Dubbo - East	2006	1	M	4665
Dubbo - East	2011	0		872
Dubbo - East	2011	1	F	5245
Dubbo - East	2011	1	M	4732
Dubbo - East	2016	0		1191
Dubbo - East	2016	1	F	4760
Dubbo - East	2016	1	M	4427
Dubbo - South	2006	0		1442
Dubbo - South	2006	1	F	7368
Dubbo - South	2006	1	M	6535
Dubbo - South	2011	0		1145
Dubbo - South	2011	1	F	7794
Dubbo - South	2011	1	M	6785
Dubbo - South	2016	0		2036
Dubbo - South	2016	1	F	7921
Dubbo - South	2016	1	M	6985
Dubbo - West	2006	0		810
Dubbo - West	2006	1	F	3286
Dubbo - West	2006	1	M	3082
Dubbo - West	2011	0		551
Dubbo - West	2011	1	F	3489
Dubbo - West	2011	1	M	3379
Dubbo - West	2016	0		1041
Dubbo - West	2016	1	F	3967
Dubbo - West	2016	1	M	3760
Dubbo Region	2006	0		431
Dubbo Region	2006	1	F	2198
Dubbo Region	2006	1	M	2341
Dubbo Region	2011	0		427
Dubbo Region	2011	1	F	2299
Dubbo Region	2011	1	M	2439
Dubbo Region	2016	0		571
Dubbo Region	2016	1	F	2451
Dubbo Region	2016	1	M	2603
Gilgandra	2006	0		323
Gilgandra	2006	1	F	2144
Gilgandra	2006	1	M	2052
Gilgandra	2011	0		336
Gilgandra	2011	1	F	2120
Gilgandra	2011	1	M	2003
Gilgandra	2016	0		408
Gilgandra	2016	1	F	2009
Gilgandra	2016	1	M	1956
Narromine	2006	0		443
Narromine	2006	1	F	3109
Narromine	2006	1	M	3068
Narromine	2011	0		499
Narromine	2011	1	F	3091
Narromine	2011	1	M	3091
Narromine	2016	0		729
Narromine	2016	1	F	2903
Narromine	2016	1	M	2903
Wellington	2006	0		674
Wellington	2006	1	F	4001
Wellington	2006	1	M	3815
Wellington	2011	0		1152
Wellington	2011	1	F	3773
Wellington	2011	1	M	3698
Wellington	2016	0		1738
Wellington	2016	1	F	3599
Wellington	2016	1	M	3494
Branxton - Greta - Pokolbin	2006	0		638
Branxton - Greta - Pokolbin	2006	1	F	3850
Branxton - Greta - Pokolbin	2006	1	M	3897
Branxton - Greta - Pokolbin	2011	0		795
Branxton - Greta - Pokolbin	2011	1	F	4186
Branxton - Greta - Pokolbin	2011	1	M	4291
Branxton - Greta - Pokolbin	2016	0		947
Branxton - Greta - Pokolbin	2016	1	F	4557
Branxton - Greta - Pokolbin	2016	1	M	4621
Cessnock	2006	0		1963
Cessnock	2006	1	F	8643
Cessnock	2006	1	M	7910
Cessnock	2011	0		2309
Cessnock	2011	1	F	9302
Cessnock	2011	1	M	8651
Cessnock	2016	0		2726
Cessnock	2016	1	F	10025
Cessnock	2016	1	M	9243
Cessnock Region	2006	0		589
Cessnock Region	2006	1	F	2868
Cessnock Region	2006	1	M	2902
Cessnock Region	2011	0		518
Cessnock Region	2011	1	F	3260
Cessnock Region	2011	1	M	3256
Cessnock Region	2016	0		1031
Cessnock Region	2016	1	F	3495
Cessnock Region	2016	1	M	3405
Dungog	2006	0		611
Dungog	2006	1	F	3717
Dungog	2006	1	M	3732
Dungog	2011	0		575
Dungog	2011	1	F	3856
Dungog	2011	1	M	3886
Dungog	2016	0		756
Dungog	2016	1	F	4111
Dungog	2016	1	M	4108
Kurri Kurri - Abermain	2006	0		866
Kurri Kurri - Abermain	2006	1	F	7294
Kurri Kurri - Abermain	2006	1	M	7050
Kurri Kurri - Abermain	2011	0		1048
Kurri Kurri - Abermain	2011	1	F	7685
Kurri Kurri - Abermain	2011	1	M	7465
Kurri Kurri - Abermain	2016	0		1476
Kurri Kurri - Abermain	2016	1	F	8110
Kurri Kurri - Abermain	2016	1	M	8052
Singleton	2006	0		1355
Singleton	2006	1	F	6883
Singleton	2006	1	M	6952
Singleton	2011	0		1495
Singleton	2011	1	F	7173
Singleton	2011	1	M	7465
Singleton	2016	0		1658
Singleton	2016	1	F	7071
Singleton	2016	1	M	7360
Singleton Region	2006	0		395
Singleton Region	2006	1	F	1996
Singleton Region	2006	1	M	2356
Singleton Region	2011	0		353
Singleton Region	2011	1	F	2124
Singleton Region	2011	1	M	2282
Singleton Region	2016	0		747
Singleton Region	2016	1	F	2044
Singleton Region	2016	1	M	2128
Maitland	2006	0		386
Maitland	2006	1	F	1970
Maitland	2006	1	M	1975
Maitland	2011	0		434
Maitland	2011	1	F	2156
Maitland	2011	1	M	2182
Maitland	2016	0		714
Maitland	2016	1	F	2981
Maitland	2016	1	M	2908
Maitland - East	2006	0		1912
Maitland - East	2006	1	F	11460
Maitland - East	2006	1	M	10654
Maitland - East	2011	0		1996
Maitland - East	2011	1	F	12268
Maitland - East	2011	1	M	11544
Maitland - East	2016	0		2347
Maitland - East	2016	1	F	12946
Maitland - East	2016	1	M	12123
Maitland - North	2006	0		346
Maitland - North	2006	1	F	2675
Maitland - North	2006	1	M	2616
Maitland - North	2011	0		372
Maitland - North	2011	1	F	3171
Maitland - North	2011	1	M	3073
Maitland - North	2016	0		556
Maitland - North	2016	1	F	3582
Maitland - North	2016	1	M	3479
Maitland - West	2006	0		1199
Maitland - West	2006	1	F	7734
Maitland - West	2006	1	M	7296
Maitland - West	2011	0		1348
Maitland - West	2011	1	F	8731
Maitland - West	2011	1	M	8205
Maitland - West	2016	0		1970
Maitland - West	2016	1	F	10539
Maitland - West	2016	1	M	10018
Thornton - Millers Forest	2006	0		501
Thornton - Millers Forest	2006	1	F	3835
Thornton - Millers Forest	2006	1	M	3804
Thornton - Millers Forest	2011	0		499
Thornton - Millers Forest	2011	1	F	4107
Thornton - Millers Forest	2011	1	M	4118
Thornton - Millers Forest	2016	0		607
Thornton - Millers Forest	2016	1	F	4728
Thornton - Millers Forest	2016	1	M	4672
Anna Bay	2006	0		422
Anna Bay	2006	1	F	2520
Anna Bay	2006	1	M	2573
Anna Bay	2011	0		515
Anna Bay	2011	1	F	2438
Anna Bay	2011	1	M	2478
Anna Bay	2016	0		696
Anna Bay	2016	1	F	2539
Anna Bay	2016	1	M	2494
Lemon Tree Passage - Tanilba Bay	2006	0		573
Lemon Tree Passage - Tanilba Bay	2006	1	F	2641
Lemon Tree Passage - Tanilba Bay	2006	1	M	2619
Lemon Tree Passage - Tanilba Bay	2011	0		472
Lemon Tree Passage - Tanilba Bay	2011	1	F	2947
Lemon Tree Passage - Tanilba Bay	2011	1	M	2898
Lemon Tree Passage - Tanilba Bay	2016	0		652
Lemon Tree Passage - Tanilba Bay	2016	1	F	3006
Lemon Tree Passage - Tanilba Bay	2016	1	M	3026
Nelson Bay Peninsula	2006	0		1852
Nelson Bay Peninsula	2006	1	F	8243
Nelson Bay Peninsula	2006	1	M	7588
Nelson Bay Peninsula	2011	0		2479
Nelson Bay Peninsula	2011	1	F	8955
Nelson Bay Peninsula	2011	1	M	8210
Nelson Bay Peninsula	2016	0		2515
Nelson Bay Peninsula	2016	1	F	9543
Nelson Bay Peninsula	2016	1	M	8961
Raymond Terrace	2006	0		1193
Raymond Terrace	2006	1	F	6320
Raymond Terrace	2006	1	M	5893
Raymond Terrace	2011	0		1203
Raymond Terrace	2011	1	F	6389
Raymond Terrace	2011	1	M	6144
Raymond Terrace	2016	0		1382
Raymond Terrace	2016	1	F	6305
Raymond Terrace	2016	1	M	6136
Seaham - Woodville	2006	0		320
Seaham - Woodville	2006	1	F	2217
Seaham - Woodville	2006	1	M	2214
Seaham - Woodville	2011	0		312
Seaham - Woodville	2011	1	F	2541
Seaham - Woodville	2011	1	M	2451
Seaham - Woodville	2016	0		377
Seaham - Woodville	2016	1	F	2529
Seaham - Woodville	2016	1	M	2509
Tea Gardens - Hawks Nest	2006	0		373
Tea Gardens - Hawks Nest	2006	1	F	1817
Tea Gardens - Hawks Nest	2006	1	M	1846
Tea Gardens - Hawks Nest	2011	0		395
Tea Gardens - Hawks Nest	2011	1	F	2044
Tea Gardens - Hawks Nest	2011	1	M	2061
Tea Gardens - Hawks Nest	2016	0		496
Tea Gardens - Hawks Nest	2016	1	F	2280
Tea Gardens - Hawks Nest	2016	1	M	2261
Williamtown - Medowie - Karuah	2006	0		768
Williamtown - Medowie - Karuah	2006	1	F	5255
Williamtown - Medowie - Karuah	2006	1	M	5470
Williamtown - Medowie - Karuah	2011	0		940
Williamtown - Medowie - Karuah	2011	1	F	5769
Williamtown - Medowie - Karuah	2011	1	M	5870
Williamtown - Medowie - Karuah	2016	0		1445
Williamtown - Medowie - Karuah	2016	1	F	6037
Williamtown - Medowie - Karuah	2016	1	M	6187
Muswellbrook	2006	0		1104
Muswellbrook	2006	1	F	4966
Muswellbrook	2006	1	M	5010
Muswellbrook	2011	0		1609
Muswellbrook	2011	1	F	5049
Muswellbrook	2011	1	M	5133
Muswellbrook	2016	0		1556
Muswellbrook	2016	1	F	5230
Muswellbrook	2016	1	M	5289
Muswellbrook Region	2006	0		536
Muswellbrook Region	2006	1	F	1773
Muswellbrook Region	2006	1	M	1846
Muswellbrook Region	2011	0		393
Muswellbrook Region	2011	1	F	1767
Muswellbrook Region	2011	1	M	1839
Muswellbrook Region	2016	0		463
Muswellbrook Region	2016	1	F	1724
Muswellbrook Region	2016	1	M	1827
Scone	2006	0		397
Scone	2006	1	F	2493
Scone	2006	1	M	2457
Scone	2011	0		506
Scone	2011	1	F	2768
Scone	2011	1	M	2610
Scone	2016	0		752
Scone	2016	1	F	2618
Scone	2016	1	M	2457
Scone Region	2006	0		587
Scone Region	2006	1	F	3481
Scone Region	2006	1	M	3566
Scone Region	2011	0		661
Scone Region	2011	1	F	3530
Scone Region	2011	1	M	3680
Scone Region	2016	0		1104
Scone Region	2016	1	F	3588
Scone Region	2016	1	M	3592
Dapto - Avondale	2006	0		2109
Dapto - Avondale	2006	1	F	9902
Dapto - Avondale	2006	1	M	9492
Dapto - Avondale	2011	0		2225
Dapto - Avondale	2011	1	F	10420
Dapto - Avondale	2011	1	M	9853
Dapto - Avondale	2016	0		2112
Dapto - Avondale	2016	1	F	10986
Dapto - Avondale	2016	1	M	10360
Horsley - Kembla Grange	2006	0		642
Horsley - Kembla Grange	2006	1	F	3307
Horsley - Kembla Grange	2006	1	M	3270
Horsley - Kembla Grange	2011	0		567
Horsley - Kembla Grange	2011	1	F	3474
Horsley - Kembla Grange	2011	1	M	3377
Horsley - Kembla Grange	2016	0		778
Horsley - Kembla Grange	2016	1	F	4023
Horsley - Kembla Grange	2016	1	M	3858
Port Kembla Industrial	2006	0		0
Port Kembla Industrial	2006	1	F	0
Port Kembla Industrial	2006	1	M	0
Port Kembla Industrial	2011	0		2
Port Kembla Industrial	2011	1	F	3
Port Kembla Industrial	2011	1	M	22
Port Kembla Industrial	2016	0		2
Port Kembla Industrial	2016	1	F	0
Port Kembla Industrial	2016	1	M	8
Unanderra - Mount Kembla	2006	0		1774
Unanderra - Mount Kembla	2006	1	F	7250
Unanderra - Mount Kembla	2006	1	M	6833
Unanderra - Mount Kembla	2011	0		1190
Unanderra - Mount Kembla	2011	1	F	7189
Unanderra - Mount Kembla	2011	1	M	6942
Unanderra - Mount Kembla	2016	0		1581
Unanderra - Mount Kembla	2016	1	F	7037
Unanderra - Mount Kembla	2016	1	M	6760
Berkeley - Lake Heights - Cringila	2006	0		1686
Berkeley - Lake Heights - Cringila	2006	1	F	5543
Berkeley - Lake Heights - Cringila	2006	1	M	5434
Berkeley - Lake Heights - Cringila	2011	0		1587
Berkeley - Lake Heights - Cringila	2011	1	F	5672
Berkeley - Lake Heights - Cringila	2011	1	M	5563
Berkeley - Lake Heights - Cringila	2016	0		1733
Berkeley - Lake Heights - Cringila	2016	1	F	6087
Berkeley - Lake Heights - Cringila	2016	1	M	5981
Port Kembla - Warrawong	2006	0		1268
Port Kembla - Warrawong	2006	1	F	4037
Port Kembla - Warrawong	2006	1	M	4068
Port Kembla - Warrawong	2011	0		1335
Port Kembla - Warrawong	2011	1	F	4177
Port Kembla - Warrawong	2011	1	M	4136
Port Kembla - Warrawong	2016	0		1437
Port Kembla - Warrawong	2016	1	F	4195
Port Kembla - Warrawong	2016	1	M	4117
Windang - Primbee	2006	0		478
Windang - Primbee	2006	1	F	1745
Windang - Primbee	2006	1	M	1828
Windang - Primbee	2011	0		447
Windang - Primbee	2011	1	F	1825
Windang - Primbee	2011	1	M	1906
Windang - Primbee	2016	0		481
Windang - Primbee	2016	1	F	1871
Windang - Primbee	2016	1	M	1948
Illawarra Catchment Reserve	2006	0		0
Illawarra Catchment Reserve	2006	1	F	0
Illawarra Catchment Reserve	2006	1	M	0
Illawarra Catchment Reserve	2011	0		5
Illawarra Catchment Reserve	2011	1	F	3
Illawarra Catchment Reserve	2011	1	M	3
Illawarra Catchment Reserve	2016	0		5
Illawarra Catchment Reserve	2016	1	F	3
Illawarra Catchment Reserve	2016	1	M	0
Albion Park - Macquarie Pass	2006	0		1079
Albion Park - Macquarie Pass	2006	1	F	5819
Albion Park - Macquarie Pass	2006	1	M	5769
Albion Park - Macquarie Pass	2011	0		946
Albion Park - Macquarie Pass	2011	1	F	6492
Albion Park - Macquarie Pass	2011	1	M	6179
Albion Park - Macquarie Pass	2016	0		1099
Albion Park - Macquarie Pass	2016	1	F	6828
Albion Park - Macquarie Pass	2016	1	M	6410
Albion Park Rail	2006	0		726
Albion Park Rail	2006	1	F	3189
Albion Park Rail	2006	1	M	3022
Albion Park Rail	2011	0		657
Albion Park Rail	2011	1	F	3264
Albion Park Rail	2011	1	M	3081
Albion Park Rail	2016	0		713
Albion Park Rail	2016	1	F	3176
Albion Park Rail	2016	1	M	3029
Kiama	2006	0		576
Kiama	2006	1	F	3116
Kiama	2006	1	M	2847
Kiama	2011	0		670
Kiama	2011	1	F	3295
Kiama	2011	1	M	3200
Kiama	2016	0		870
Kiama	2016	1	F	3469
Kiama	2016	1	M	3361
Kiama Downs - Minnamurra	2006	0		445
Kiama Downs - Minnamurra	2006	1	F	2646
Kiama Downs - Minnamurra	2006	1	M	2661
Kiama Downs - Minnamurra	2011	0		456
Kiama Downs - Minnamurra	2011	1	F	2674
Kiama Downs - Minnamurra	2011	1	M	2608
Kiama Downs - Minnamurra	2016	0		489
Kiama Downs - Minnamurra	2016	1	F	2715
Kiama Downs - Minnamurra	2016	1	M	2671
Kiama Hinterland - Gerringong	2006	0		484
Kiama Hinterland - Gerringong	2006	1	F	3133
Kiama Hinterland - Gerringong	2006	1	M	3075
Kiama Hinterland - Gerringong	2011	0		454
Kiama Hinterland - Gerringong	2011	1	F	3391
Kiama Hinterland - Gerringong	2011	1	M	3180
Kiama Hinterland - Gerringong	2016	0		909
Kiama Hinterland - Gerringong	2016	1	F	3539
Kiama Hinterland - Gerringong	2016	1	M	3360
Shellharbour - Flinders	2006	0		1135
Shellharbour - Flinders	2006	1	F	5083
Shellharbour - Flinders	2006	1	M	4937
Shellharbour - Flinders	2011	0		1129
Shellharbour - Flinders	2011	1	F	6229
Shellharbour - Flinders	2011	1	M	6089
Shellharbour - Flinders	2016	0		1639
Shellharbour - Flinders	2016	1	F	7641
Shellharbour - Flinders	2016	1	M	7546
Shellharbour - Oak Flats	2006	0		1031
Shellharbour - Oak Flats	2006	1	F	4352
Shellharbour - Oak Flats	2006	1	M	4123
Shellharbour - Oak Flats	2011	0		757
Shellharbour - Oak Flats	2011	1	F	4485
Shellharbour - Oak Flats	2011	1	M	4250
Shellharbour - Oak Flats	2016	0		959
Shellharbour - Oak Flats	2016	1	F	4649
Shellharbour - Oak Flats	2016	1	M	4349
Warilla	2006	0		2360
Warilla	2006	1	F	8996
Warilla	2006	1	M	8716
Warilla	2011	0		2224
Warilla	2011	1	F	9063
Warilla	2011	1	M	8771
Warilla	2016	0		2444
Warilla	2016	1	F	9164
Warilla	2016	1	M	8813
Balgownie - Fairy Meadow	2006	0		1964
Balgownie - Fairy Meadow	2006	1	F	8607
Balgownie - Fairy Meadow	2006	1	M	8220
Balgownie - Fairy Meadow	2011	0		2405
Balgownie - Fairy Meadow	2011	1	F	8917
Balgownie - Fairy Meadow	2011	1	M	8676
Balgownie - Fairy Meadow	2016	0		2880
Balgownie - Fairy Meadow	2016	1	F	9377
Balgownie - Fairy Meadow	2016	1	M	8939
Corrimal - Tarrawanna - Bellambi	2006	0		1556
Corrimal - Tarrawanna - Bellambi	2006	1	F	7006
Corrimal - Tarrawanna - Bellambi	2006	1	M	6656
Corrimal - Tarrawanna - Bellambi	2011	0		1362
Corrimal - Tarrawanna - Bellambi	2011	1	F	7073
Corrimal - Tarrawanna - Bellambi	2011	1	M	6649
Corrimal - Tarrawanna - Bellambi	2016	0		1670
Corrimal - Tarrawanna - Bellambi	2016	1	F	7062
Corrimal - Tarrawanna - Bellambi	2016	1	M	6692
Figtree - Keiraville	2006	0		2308
Figtree - Keiraville	2006	1	F	8521
Figtree - Keiraville	2006	1	M	8368
Figtree - Keiraville	2011	0		2671
Figtree - Keiraville	2011	1	F	8727
Figtree - Keiraville	2011	1	M	8486
Figtree - Keiraville	2016	0		3015
Figtree - Keiraville	2016	1	F	9194
Figtree - Keiraville	2016	1	M	8871
Helensburgh	2006	0		634
Helensburgh	2006	1	F	3664
Helensburgh	2006	1	M	3680
Helensburgh	2011	0		770
Helensburgh	2011	1	F	3811
Helensburgh	2011	1	M	3877
Helensburgh	2016	0		813
Helensburgh	2016	1	F	3921
Helensburgh	2016	1	M	4055
Thirroul - Austinmer - Coalcliff	2006	0		880
Thirroul - Austinmer - Coalcliff	2006	1	F	4706
Thirroul - Austinmer - Coalcliff	2006	1	M	4482
Thirroul - Austinmer - Coalcliff	2011	0		918
Thirroul - Austinmer - Coalcliff	2011	1	F	4918
Thirroul - Austinmer - Coalcliff	2011	1	M	4744
Thirroul - Austinmer - Coalcliff	2016	0		1099
Thirroul - Austinmer - Coalcliff	2016	1	F	5133
Thirroul - Austinmer - Coalcliff	2016	1	M	5073
Woonona - Bulli - Russell Vale	2006	0		1712
Woonona - Bulli - Russell Vale	2006	1	F	8205
Woonona - Bulli - Russell Vale	2006	1	M	7709
Woonona - Bulli - Russell Vale	2011	0		1459
Woonona - Bulli - Russell Vale	2011	1	F	8886
Woonona - Bulli - Russell Vale	2011	1	M	8281
Woonona - Bulli - Russell Vale	2016	0		1738
Woonona - Bulli - Russell Vale	2016	1	F	9366
Woonona - Bulli - Russell Vale	2016	1	M	8734
Wollongong - East	2006	0		2187
Wollongong - East	2006	1	F	3856
Wollongong - East	2006	1	M	4061
Wollongong - East	2011	0		3157
Wollongong - East	2011	1	F	4648
Wollongong - East	2011	1	M	4725
Wollongong - East	2016	0		3906
Wollongong - East	2016	1	F	5057
Wollongong - East	2016	1	M	5004
Wollongong - West	2006	0		2643
Wollongong - West	2006	1	F	5985
Wollongong - West	2006	1	M	5943
Wollongong - West	2011	0		3103
Wollongong - West	2011	1	F	6179
Wollongong - West	2011	1	M	6075
Wollongong - West	2016	0		3817
Wollongong - West	2016	1	F	6475
Wollongong - West	2016	1	M	6410
Bulahdelah - Stroud	2006	0		310
Bulahdelah - Stroud	2006	1	F	1897
Bulahdelah - Stroud	2006	1	M	1898
Bulahdelah - Stroud	2011	0		393
Bulahdelah - Stroud	2011	1	F	2160
Bulahdelah - Stroud	2011	1	M	2175
Bulahdelah - Stroud	2016	0		418
Bulahdelah - Stroud	2016	1	F	2139
Bulahdelah - Stroud	2016	1	M	2166
Forster	2006	0		1169
Forster	2006	1	F	6268
Forster	2006	1	M	5831
Forster	2011	0		1377
Forster	2011	1	F	6448
Forster	2011	1	M	5874
Forster	2016	0		1471
Forster	2016	1	F	6711
Forster	2016	1	M	6085
Forster-Tuncurry Region	2006	0		496
Forster-Tuncurry Region	2006	1	F	2527
Forster-Tuncurry Region	2006	1	M	2616
Forster-Tuncurry Region	2011	0		462
Forster-Tuncurry Region	2011	1	F	2523
Forster-Tuncurry Region	2011	1	M	2632
Forster-Tuncurry Region	2016	0		661
Forster-Tuncurry Region	2016	1	F	2619
Forster-Tuncurry Region	2016	1	M	2807
Tuncurry	2006	0		399
Tuncurry	2006	1	F	2771
Tuncurry	2006	1	M	2545
Tuncurry	2011	0		471
Tuncurry	2011	1	F	2798
Tuncurry	2011	1	M	2530
Tuncurry	2016	0		638
Tuncurry	2016	1	F	2900
Tuncurry	2016	1	M	2648
Kempsey	2006	0		1638
Kempsey	2006	1	F	6335
Kempsey	2006	1	M	5850
Kempsey	2011	0		1496
Kempsey	2011	1	F	6662
Kempsey	2011	1	M	6134
Kempsey	2016	0		2121
Kempsey	2016	1	F	6549
Kempsey	2016	1	M	6084
Kempsey Region	2006	0		875
Kempsey Region	2006	1	F	4018
Kempsey Region	2006	1	M	4306
Kempsey Region	2011	0		782
Kempsey Region	2011	1	F	3953
Kempsey Region	2011	1	M	4210
Kempsey Region	2016	0		1078
Kempsey Region	2016	1	F	3864
Kempsey Region	2016	1	M	4083
Macksville - Scotts Head	2006	0		325
Macksville - Scotts Head	2006	1	F	2107
Macksville - Scotts Head	2006	1	M	1949
Macksville - Scotts Head	2011	0		339
Macksville - Scotts Head	2011	1	F	2261
Macksville - Scotts Head	2011	1	M	2043
Macksville - Scotts Head	2016	0		469
Macksville - Scotts Head	2016	1	F	2219
Macksville - Scotts Head	2016	1	M	2105
Nambucca Heads	2006	0		584
Nambucca Heads	2006	1	F	3145
Nambucca Heads	2006	1	M	2811
Nambucca Heads	2011	0		570
Nambucca Heads	2011	1	F	3204
Nambucca Heads	2011	1	M	2890
Nambucca Heads	2016	0		758
Nambucca Heads	2016	1	F	3142
Nambucca Heads	2016	1	M	2850
Nambucca Heads Region	2006	0		605
Nambucca Heads Region	2006	1	F	3102
Nambucca Heads Region	2006	1	M	3270
Nambucca Heads Region	2011	0		537
Nambucca Heads Region	2011	1	F	3361
Nambucca Heads Region	2011	1	M	3437
