SA2_MAINCODE_2016,C11_C_Lat_Da_Saint_0_14,C11_C_Lat_Da_Saint_15_24,C11_C_Lat_Da_Saint_25_34,C11_C_Lat_Da_Saint_35_44,C11_C_Lat_Da_Saint_45_54,C11_C_Lat_Da_Saint_55_64,C11_C_Lat_Da_Saint_65_74,C11_C_Lat_Da_Saint_75_84,C11_C_Lat_Da_Saint_85ov,C11_C_Lat_Da_Saint_Tot,C11_C_Luthe_0_14,C11_C_Luthe_15_24,C11_C_Luthe_25_34,C11_C_Luthe_35_44,C11_C_Luthe_45_54,C11_C_Luthe_55_64,C11_C_Luthe_65_74,C11_C_Luthe_75_84,C11_C_Luthe_85ov,C11_C_Luthe_Tot,C11_C_Ori_Orth_0_14,C11_C_Ori_Orth_15_24,C11_C_Ori_Orth_25_34,C11_C_Ori_Orth_35_44,C11_C_Ori_Orth_45_54,C11_C_Ori_Orth_55_64,C11_C_Ori_Orth_65_74,C11_C_Ori_Orth_75_84,C11_C_Ori_Orth_85ov,C11_C_Ori_Orth_To,C11_C_Oth_Prot_0_14,C11_C_Oth_Prot_15_24,C11_C_Oth_Prot_25_34,C11_C_Oth_Prot_35_44,C11_C_Oth_Prot_45_54,C11_C_Oth_Prot_55_64,C11_C_Oth_Prot_65_74,C11_C_Oth_Prot_75_84,C11_C_Oth_Prot_85ov,C11_C_Oth_Prot_Tot,C11_C_Pentec_0_14,C11_C_Pentec_15_24,C11_C_Pentec_25_34,C11_C_Pentec_35_44,C11_C_Pentec_45_54,C11_C_Pentec_55_64,C11_C_Pentec_65_74,C11_C_Pentec_75_84,C11_C_Pentec_85ov,C11_C_Pentec_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot,C11_C_Sev_day_Adv_0_14,C11_C_Sev_day_Adv_15_24,C11_C_Sev_day_Adv_25_34,C11_C_Sev_day_Adv_35_44,C11_C_Sev_day_Adv_45_54,C11_C_Sev_day_Adv_55_64,C11_C_Sev_day_Adv_65_74,C11_C_Sev_day_Adv_75_84,C11_C_Sev_day_Adv_85oe,C11_C_Sev_day_Adv_Tot,C11_C_Unit_Chur_0_14,C11_C_Unit_Chur_15_24,C11_C_Unit_Chur_25_34,C11_C_Unit_Chur_35_44,C11_C_Unit_Chur_45_54,C11_C_Unit_Chur_55_64,C11_C_Unit_Chur_65_74,C11_C_Unit_Chur_75_84,C11_C_Unit_Chur_85ov,C11_C_Unit_Chur_Tot,C11_C_Christi_nfd_0_14,C11_C_Christi_nfd_15_24,C11_C_Christi_nfd_25_34,C11_C_Christi_nfd_35_44,C11_C_Christi_nfd_45_54,C11_C_Christi_nfd_55_64,C11_C_Christi_nfd_65_74,C11_C_Christi_nfd_75_84,C11_C_Christi_nfd_85ov,C11_C_Christi_nfd_Tot,C11_C_Oth_Chris_0_14,C11_C_Oth_Chris_15_24,C11_C_Oth_Chris_25_34,C11_C_Oth_Chris_35_44,C11_C_Oth_Chris_45_54,C11_C_Oth_Chris_55_64,C11_C_Oth_Chris_65_74,C11_C_Oth_Chris_75_84,C11_C_Oth_Chris_85ov,C11_C_Oth_Chris_Tot,C11_Christia_Tot_0_14,C11_Christia_Tot_15_24,C11_Christia_Tot_25_34,C11_Christia_Tot_35_44,C11_Christia_Tot_45_54,C11_Christia_Tot_55_64,C11_Christia_Tot_65_74,C11_Christia_Tot_75_84,C11_Christia_Tot_85ov,C11_Christ_T_T,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_AusAborTrad_0_14,C11_OR_AusAborTrad15_24,C11_OR_AusAborTrad25_34,C11_OR_AusAborTrad35_44,C11_OR_AusAborTrad45_54,C11_OR_AusAborTrad55_64,C11_OR_AusAborTrad65_74,C11_OR_AusAborTrad75_84,C11_OR_AusAborTrad85oe,C11_OR_AusAborTrade_Tot,C11_OR_Sikh_0_14,C11_OR_Sikh_15_24,C11_OR_Sikh_25_34,C11_OR_Sikh_35_44,C11_OR_Sikh_45_54,C11_OR_Sikh_55_64,C11_OR_Sikh_65_74,C11_OR_Sikh_75_84,C11_OR_Sikh_85oe,C11_OR_Sikh_Tot,C11_OR_Ot_Re_Gr_0_14,C11_OR_Ot_Re_Gr_15_24,C11_OR_Ot_Re_Gr_25_34,C11_OR_Ot_Re_Gr_35_44,C11_OR_Ot_Re_Gr_45_54,C11_OR_Ot_Re_Gr_55_64,C11_OR_Ot_Re_Gr_65_74,C11_OR_Ot_Re_Gr_75_84,C11_OR_Ot_Re_Gr_85ov,C11_OR_Ot_Re_Gr_Tot,C11_OthRel_T_0_14,C11_OthRel_T_15_24,C11_OthRel_T_25_34,C11_OthRel_T_35_44,C11_OthRel_T_45_54,C11_OthRel_T_55_64,C11_OthRel_T_65_74,C11_OthRel_T_75_84,C11_OthRel_T_85ov,C11_OthRel_T_T,C11_SBOSB_N_RA_0_14,C11_SBOSB_N_RA_15_24,C11_SBOSB_N_RA_25_34,C11_SBOSB_N_RA_35_44,C11_SBOSB_N_RA_45_54,C11_SBOSB_N_RA_55_64,C11_SBOSB_N_RA_65_74,C11_SBOSB_N_RA_75_84,C11_SBOSB_N_RA_85ov,C11_SBOSB_N_RA_Tot
114021285,0,0,0,0,0,3,0,0,0,8,0,6,3,5,6,3,3,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,22,6,3,10,3,9,0,0,0,52,18,14,6,30,26,30,20,10,0,155,0,5,0,0,3,6,0,0,0,16,0,0,0,0,3,0,0,0,0,3,45,31,22,34,32,12,23,7,4,203,54,29,25,16,27,21,5,3,0,171,5,3,0,11,5,3,0,0,0,26,938,482,382,637,653,463,322,111,27,4008,0,0,3,0,5,0,0,0,0,14,3,0,0,5,0,0,0,0,0,4,9,3,4,0,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,7,0,0,5,0,29,3,9,0,6,7,0,0,5,0,31,343,177,142,149,140,96,52,17,0,1121
114021286,0,0,0,4,0,3,4,0,0,17,5,0,0,3,3,5,4,5,0,28,3,0,0,3,0,0,0,0,0,8,3,0,0,4,0,0,0,0,0,7,16,3,8,6,9,17,5,0,0,61,16,19,9,18,35,62,55,43,23,293,3,0,0,0,0,0,4,0,0,10,0,0,0,0,4,3,3,0,0,12,33,31,19,26,52,70,62,47,11,352,36,21,15,21,24,27,15,9,0,171,0,6,0,5,3,5,4,3,0,29,999,636,414,626,782,835,691,443,135,5557,8,0,9,8,3,0,0,0,0,23,4,4,7,5,0,0,0,0,0,22,0,4,0,3,0,6,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,0,6,10,4,3,10,0,0,41,10,0,6,10,4,3,10,0,0,43,366,261,155,197,223,211,107,57,10,1591
114021287,3,4,0,4,0,3,3,3,0,19,3,0,3,4,4,5,4,6,0,39,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,14,10,3,11,13,7,10,3,0,68,28,30,22,40,59,55,65,39,21,357,0,0,0,0,0,0,3,3,0,12,4,0,0,3,3,3,8,4,0,25,68,57,46,50,64,73,57,38,22,474,45,25,25,19,29,27,17,4,3,194,0,0,0,0,0,3,0,0,0,4,1220,719,564,782,972,876,788,456,176,6549,4,3,5,3,3,0,0,0,0,19,3,0,3,3,0,0,0,0,0,15,3,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,6,7,6,9,4,7,3,0,0,40,7,7,5,9,4,7,3,0,0,44,421,229,183,184,197,169,99,54,9,1549
114021288,0,0,0,0,0,3,0,3,0,3,3,3,0,4,3,6,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,8,3,3,7,3,3,0,0,32,6,6,3,15,14,23,16,3,0,90,0,0,0,0,3,0,0,0,0,3,0,3,0,3,4,0,0,0,0,15,35,31,10,25,20,33,23,9,3,184,17,12,12,4,10,13,7,0,0,81,3,0,0,3,0,0,0,0,0,8,404,222,134,302,319,391,324,111,28,2236,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,4,3,0,0,0,17,0,3,7,7,4,3,0,0,0,17,197,67,64,126,115,118,71,28,0,785
114021289,0,0,0,0,0,6,0,0,0,8,0,0,0,3,11,9,9,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,10,3,3,3,7,3,3,0,0,32,19,11,6,19,42,45,66,23,12,246,3,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,7,38,21,14,46,41,58,39,31,4,285,28,23,9,14,27,22,21,8,3,162,0,0,0,0,0,0,4,4,0,15,720,319,228,485,599,710,650,348,91,4150,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,3,3,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,13,5,4,0,0,0,24,4,0,0,13,5,3,0,0,0,25,283,137,83,173,210,273,145,42,28,1377
115011290,29,10,9,13,6,3,0,0,0,78,5,3,9,6,8,12,17,5,5,66,25,7,15,16,15,3,5,3,0,85,9,9,10,5,19,3,3,3,0,59,94,45,70,80,34,38,12,3,0,374,140,61,62,141,116,74,88,39,18,736,17,4,0,18,3,5,3,0,0,58,16,0,14,8,5,0,11,4,0,55,150,87,93,126,107,135,128,66,37,933,96,59,79,78,60,36,25,18,0,458,3,0,5,4,6,8,0,0,0,28,2961,1415,1696,2380,1810,1676,1474,699,301,14417,232,70,131,185,82,33,24,0,3,760,103,79,80,72,62,39,17,8,3,461,3,0,10,3,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,27,14,24,23,12,4,0,0,0,102,20,17,19,21,12,17,10,0,0,115,48,27,46,44,23,16,8,0,0,216,918,423,678,665,432,358,169,55,9,3703
115011291,4,0,7,5,0,8,0,0,0,28,7,6,4,10,14,17,15,3,0,73,20,26,14,11,23,13,0,3,3,117,14,21,7,3,24,17,6,0,0,93,133,289,130,75,81,63,13,3,0,782,69,42,43,66,75,89,57,16,8,463,9,4,4,3,0,10,3,3,0,41,12,10,3,11,11,10,0,0,0,59,112,99,43,70,135,139,58,23,11,696,79,57,38,37,52,39,20,3,0,316,3,0,0,3,0,0,3,0,0,13,2592,2102,1103,1703,2055,1850,992,323,81,12803,213,171,111,183,229,120,40,18,0,1092,135,81,56,87,79,52,16,3,0,517,4,3,0,5,10,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,50,60,31,44,53,26,15,13,3,291,8,14,6,8,25,15,0,0,0,75,63,73,44,53,72,40,16,14,3,371,532,392,253,391,407,287,113,41,16,2433
115011294,0,6,0,0,0,4,3,0,0,15,3,11,3,3,11,5,13,7,3,57,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,6,62,30,21,30,27,16,7,6,0,201,18,8,8,15,25,34,32,23,4,171,0,0,0,0,3,0,0,0,0,6,11,3,3,6,9,8,11,0,0,45,36,55,13,24,56,50,29,39,4,315,23,10,14,17,6,6,3,4,0,88,0,0,0,0,0,0,0,0,0,3,784,724,282,495,758,645,421,286,81,4483,8,3,0,4,9,10,6,0,0,38,9,6,4,12,5,3,3,3,0,43,7,0,0,7,3,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,3,0,7,0,0,0,0,21,5,5,3,0,7,0,0,0,0,28,188,152,86,113,131,128,49,22,10,876
115011296,0,0,4,0,0,0,0,0,0,12,9,0,0,6,9,11,18,3,0,60,16,13,4,8,19,7,3,3,0,65,9,23,5,0,19,17,0,0,0,78,25,40,15,26,27,31,11,0,0,177,62,72,28,54,75,87,41,19,8,451,0,0,0,0,0,0,9,0,0,11,3,3,5,3,10,17,3,0,3,47,84,63,36,56,73,112,63,22,35,545,51,40,23,19,44,36,11,7,0,232,3,3,0,4,3,0,0,0,0,21,1400,1394,612,865,1400,1446,697,203,131,8145,116,69,60,84,104,80,24,15,4,557,60,38,31,35,43,40,10,4,0,269,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,15,9,4,13,14,12,3,3,0,73,6,11,10,8,12,15,10,0,0,69,17,22,13,17,21,26,17,3,0,135,384,435,224,252,376,359,117,42,12,2190
115011553,6,3,5,4,0,0,0,0,0,23,0,0,0,5,0,7,11,0,3,27,4,0,3,3,3,8,3,0,0,22,10,3,3,4,3,4,0,0,0,33,39,36,18,27,24,14,6,5,0,167,41,28,16,49,29,32,15,27,3,248,0,0,0,0,8,3,8,3,0,18,3,4,5,6,3,4,3,4,4,42,50,28,25,46,39,54,31,9,5,290,35,25,19,29,15,22,11,0,0,155,4,0,0,0,0,0,0,0,0,6,920,586,586,726,624,600,447,211,48,4756,48,16,38,33,20,10,9,5,0,175,44,27,40,30,23,11,3,4,0,173,3,0,0,3,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,3,5,9,3,5,0,0,0,0,19,0,5,17,3,8,8,3,0,0,39,3,8,21,4,7,8,3,0,0,56,305,180,248,236,179,108,63,28,7,1359
115011554,3,0,3,0,0,0,0,0,0,11,3,6,0,0,3,4,0,0,0,20,8,3,3,9,5,4,4,3,0,40,0,0,0,0,0,0,3,0,3,9,14,13,0,4,14,13,4,7,3,66,15,22,6,15,27,10,10,38,53,196,0,0,0,0,0,0,0,3,0,8,9,3,0,5,6,0,3,0,0,27,32,20,8,17,24,17,17,45,56,243,7,5,3,4,21,10,3,6,8,67,0,0,0,0,6,0,0,0,0,8,525,503,149,356,559,301,244,516,714,3861,45,47,10,41,64,33,9,12,5,257,25,19,8,20,13,18,7,4,0,119,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,0,17,0,3,0,0,3,3,3,0,0,16,3,10,4,0,7,3,3,3,0,34,180,154,57,99,148,58,27,36,50,810
115011555,10,5,8,0,8,0,0,0,0,45,6,7,0,9,15,10,15,3,0,67,8,3,3,0,10,4,0,0,0,33,5,8,3,3,17,0,0,0,0,43,37,37,21,30,35,24,18,3,0,204,33,38,20,40,61,68,49,15,8,325,0,5,0,0,0,0,0,0,0,5,11,3,11,9,3,7,0,3,0,39,83,77,35,46,83,77,52,28,9,483,48,39,20,28,29,17,17,9,0,211,3,0,0,0,0,0,0,0,0,8,1469,1198,660,1005,1258,1303,765,351,92,8091,40,19,22,39,24,36,9,4,0,199,72,32,36,51,36,26,11,4,0,274,3,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,4,3,4,11,3,4,0,0,32,4,10,8,4,12,5,7,0,0,56,9,19,13,10,17,13,8,0,0,90,391,326,209,239,323,256,83,35,13,1866
115011556,8,5,0,3,3,3,4,0,0,31,11,0,0,0,7,6,9,0,0,35,12,3,6,0,7,9,0,0,0,35,0,3,4,0,5,3,0,4,0,15,23,27,18,20,17,10,14,0,0,131,43,21,24,62,38,45,37,10,10,286,0,3,0,8,9,0,3,0,0,22,14,10,3,16,5,6,7,3,0,63,59,57,23,51,47,61,47,21,9,369,31,26,25,32,30,24,9,0,3,185,3,0,0,3,4,0,0,0,0,12,1180,796,627,837,854,892,582,246,84,6101,37,20,40,31,20,24,8,3,3,185,45,17,21,36,21,18,6,0,0,162,0,0,0,0,6,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,11,11,5,16,6,3,3,0,0,57,10,5,15,8,10,4,0,5,3,58,23,15,20,22,16,7,6,5,3,115,303,213,255,232,202,168,55,30,22,1482
115011557,12,0,8,3,8,0,7,0,0,32,8,0,0,6,3,0,0,0,0,24,11,9,14,7,13,4,10,0,0,66,0,6,4,3,7,9,0,0,0,19,26,39,13,23,20,13,0,0,0,138,28,17,8,24,20,18,7,3,0,128,0,3,0,0,3,4,0,0,0,5,12,3,0,5,3,0,3,0,0,32,29,14,3,26,27,14,8,0,0,122,24,19,15,18,11,16,8,0,0,112,0,0,0,0,0,0,0,0,0,0,839,515,258,566,549,406,180,67,13,3398,52,34,46,40,46,34,8,7,3,265,65,20,25,35,26,19,12,3,0,206,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,18,4,12,16,3,3,0,0,69,11,5,6,10,8,3,3,0,0,46,23,19,12,20,27,11,8,4,0,110,187,93,84,109,123,54,22,6,0,685
115011558,8,14,3,0,18,6,0,0,0,57,10,7,0,11,18,9,9,7,4,77,14,12,18,17,16,16,10,0,0,105,12,12,13,13,16,11,0,6,6,92,105,82,41,71,71,34,17,4,0,419,106,98,55,85,130,113,70,46,34,730,0,10,0,8,0,3,4,0,0,27,25,3,3,19,12,19,10,6,0,102,173,166,66,107,167,143,82,62,29,996,48,77,49,32,65,69,24,18,6,400,5,4,0,6,4,0,0,0,0,20,2223,1913,822,1449,2062,1657,950,527,305,11909,213,140,91,210,197,93,49,16,5,1012,94,84,49,65,76,41,20,4,0,447,13,3,6,3,8,4,0,3,0,47,0,0,0,0,0,0,0,0,0,0,30,20,15,23,11,15,0,0,0,124,25,38,5,17,44,27,13,4,3,178,58,53,25,41,55,40,14,3,3,301,639,622,294,454,575,416,158,57,38,3256
115011559,54,37,14,27,19,6,3,0,0,159,13,8,3,25,10,6,3,9,0,76,40,16,23,28,18,16,4,0,0,140,23,11,7,10,14,3,0,0,0,55,163,122,93,97,108,61,16,3,0,652,79,42,33,92,69,59,48,11,7,427,9,0,3,0,5,0,8,0,0,24,23,9,3,25,19,14,8,0,0,105,156,91,56,103,102,86,31,11,0,637,121,82,56,52,54,50,13,6,0,430,6,3,0,8,5,5,3,0,0,32,3539,1799,1369,2392,1978,1417,734,273,67,13575,141,91,73,123,118,41,12,12,0,613,157,109,91,95,95,42,14,3,3,603,3,7,0,5,3,7,3,0,0,25,0,0,0,0,0,0,0,0,0,0,41,40,35,36,30,12,12,5,0,219,21,25,29,24,36,15,11,3,0,160,68,60,65,59,74,26,23,7,3,380,580,331,305,395,260,179,77,15,3,2145
115021297,15,10,11,3,12,13,4,3,0,70,8,11,11,14,28,22,23,16,4,141,16,0,9,3,3,0,4,3,0,34,3,5,9,9,5,15,4,0,3,47,101,55,21,71,40,41,21,7,0,354,58,51,27,61,103,124,73,39,21,546,3,6,0,4,3,5,8,0,0,28,35,17,13,21,31,22,22,6,7,174,157,147,71,102,165,163,122,76,28,1021,77,55,38,43,60,57,33,14,3,373,16,3,9,5,9,0,0,0,0,40,3014,2124,1050,1969,2406,2100,1463,703,278,15112,24,14,10,31,19,14,5,3,0,116,49,32,18,28,31,19,9,6,0,197,9,3,6,8,3,9,0,0,0,31,0,0,0,0,0,0,0,0,0,3,12,10,3,9,13,6,0,0,0,48,6,12,6,10,13,12,6,0,0,69,19,19,13,16,30,16,7,0,0,119,666,513,354,424,490,438,188,71,19,3169
115021298,0,3,0,0,0,0,0,3,0,14,3,4,0,4,4,12,3,3,3,30,4,0,0,3,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,7,25,10,7,21,13,17,5,3,0,101,8,11,3,17,29,27,15,24,13,150,0,0,0,0,0,0,0,0,0,10,3,3,8,3,0,7,7,3,7,36,62,48,22,35,47,55,32,29,17,356,32,13,13,19,16,21,14,0,0,132,0,0,0,0,3,0,0,0,0,10,692,454,237,462,595,474,356,213,117,3611,0,0,0,0,3,3,0,0,0,7,11,0,0,6,4,0,0,0,0,21,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,4,3,0,0,0,17,5,3,0,5,4,3,0,0,0,17,201,171,112,131,153,155,88,25,6,1044
115031299,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,6,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,7,4,3,0,29,4,0,4,12,11,15,14,4,6,69,0,3,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,14,4,7,8,5,6,10,4,0,65,13,11,7,5,19,14,3,5,0,75,0,0,0,0,0,0,3,0,0,4,253,136,93,217,245,199,193,73,17,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,4,0,0,0,23,3,0,3,3,4,3,0,0,0,26,129,61,52,82,115,93,60,22,10,621
115031300,4,12,3,8,7,5,6,0,0,44,0,10,4,8,14,13,20,4,0,83,0,0,0,0,0,0,0,0,0,6,5,0,0,4,7,0,0,0,0,19,42,42,28,28,39,28,8,0,0,222,43,52,41,74,119,144,65,33,13,595,3,3,3,4,7,6,3,0,0,38,3,3,4,10,5,3,6,0,0,41,224,173,79,109,186,165,85,48,17,1077,88,67,32,54,75,46,23,4,6,397,4,8,0,0,9,6,5,3,3,35,3236,2194,1312,2377,2601,2031,1149,459,166,15525,3,7,3,3,5,3,0,0,0,30,13,4,6,11,0,3,3,0,0,49,0,0,3,0,4,3,0,0,0,14,4,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,12,15,11,12,16,8,0,0,0,69,13,13,8,12,18,8,6,0,0,90,933,623,451,573,591,423,196,51,10,3846
115041301,3,0,0,3,0,0,0,0,0,6,0,5,3,3,7,7,3,3,4,45,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,5,0,0,5,20,15,18,13,17,12,6,0,0,98,18,5,25,42,56,54,44,19,7,271,0,3,0,9,3,0,0,0,0,19,11,7,4,3,8,9,0,0,0,41,93,57,45,46,80,64,38,20,0,441,41,18,22,17,27,14,8,3,0,158,0,3,0,0,6,0,3,0,0,13,1488,895,750,1077,1098,881,591,232,68,7082,0,0,0,0,0,0,0,0,0,3,6,4,0,12,5,0,0,0,0,35,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,3,3,0,21,0,3,3,0,5,0,3,3,0,21,320,189,197,155,134,126,39,19,3,1190
115041302,36,14,6,20,10,5,11,0,0,100,10,3,12,13,12,3,9,3,0,69,39,25,19,28,25,12,11,5,0,162,13,11,0,12,16,9,0,0,0,54,144,88,49,116,67,49,16,0,0,528,78,35,30,115,78,76,42,4,0,459,8,3,0,10,5,7,0,0,0,43,41,17,11,36,13,14,0,3,0,141,183,57,53,118,79,73,34,11,3,618,114,52,58,70,48,42,16,3,0,404,0,3,5,0,5,7,0,0,0,24,3859,1659,1315,2772,1760,1298,691,211,57,13621,118,66,79,94,77,34,14,4,3,491,128,99,71,83,90,38,10,7,0,525,7,3,0,0,0,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,41,24,32,31,18,16,3,3,0,163,16,7,15,19,14,14,3,0,0,90,52,31,47,48,34,29,10,8,0,249,615,224,250,411,230,126,43,15,3,1913
116011303,12,8,15,13,10,6,0,0,0,64,13,6,4,3,3,4,11,3,0,55,37,28,37,18,24,19,7,5,0,172,11,8,11,9,7,7,0,0,0,62,96,26,65,45,42,16,9,3,0,309,26,20,37,35,46,32,46,31,9,287,0,3,3,3,0,6,0,6,0,20,8,6,13,10,3,4,4,4,0,57,67,53,74,40,43,49,30,24,12,382,78,64,68,39,38,24,10,9,0,332,0,6,4,0,3,3,0,0,0,24,1552,980,1465,1159,1087,1005,672,466,149,8537,347,153,627,209,65,38,16,4,3,1465,385,186,327,178,94,66,25,6,3,1267,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,197,152,489,129,13,7,11,4,0,1000,7,9,30,12,14,6,3,0,0,90,202,167,518,140,27,19,11,5,0,1095,412,221,384,270,188,127,55,29,14,1700
116011304,20,9,20,5,8,3,0,3,0,77,3,5,0,4,6,9,3,3,0,37,25,28,29,23,22,31,15,4,0,181,20,9,12,16,5,3,5,0,3,75,73,40,46,39,39,37,3,0,0,276,38,46,37,44,71,72,44,36,5,391,0,7,4,8,4,8,8,4,0,38,21,3,12,9,9,11,5,0,0,76,99,75,63,61,68,51,26,17,3,462,106,61,60,53,43,36,9,10,3,372,5,10,3,9,3,3,0,0,0,37,2227,1514,1617,1472,1518,1588,895,597,252,11675,187,76,179,132,81,42,14,4,0,714,203,107,123,103,82,46,21,8,0,682,0,0,5,3,4,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,112,84,151,60,42,20,13,0,0,483,6,13,18,7,8,7,3,0,0,69,121,98,166,69,49,25,12,0,0,547,470,354,350,247,225,154,60,24,3,1899
116011306,31,23,13,14,18,8,3,0,0,117,0,0,0,8,3,8,3,4,3,32,71,42,49,43,44,46,21,6,7,332,45,35,17,22,29,27,6,0,0,179,90,87,56,55,55,53,12,0,0,412,38,30,26,42,58,46,36,14,5,312,3,3,3,9,5,5,3,0,0,25,63,36,27,33,24,25,8,8,0,212,104,102,48,74,74,47,22,18,3,492,137,88,62,66,58,45,15,7,3,476,14,14,10,11,11,4,10,3,0,70,2673,2004,1626,1755,1975,1674,752,404,134,12997,320,194,270,293,211,128,39,14,0,1470,284,221,185,152,145,84,34,9,0,1120,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,108,71,117,70,38,27,7,3,3,452,18,12,17,16,15,4,0,3,0,88,128,85,133,86,58,34,15,6,3,539,474,345,256,248,229,137,53,19,9,1768
116011307,34,13,19,8,12,7,0,3,0,98,3,5,5,6,15,17,8,11,0,73,13,13,29,9,19,26,12,10,3,133,17,19,4,9,18,10,3,0,0,77,110,73,85,67,64,41,18,0,0,457,122,67,92,113,118,135,61,51,17,766,14,14,4,8,12,13,15,4,3,82,24,4,20,11,13,19,17,24,31,168,137,101,103,104,113,129,56,35,5,793,136,63,71,82,73,51,14,11,6,507,10,3,4,6,5,6,0,0,0,36,3359,1947,2122,2405,2360,2323,1195,894,297,16915,227,93,171,165,108,61,27,13,3,874,185,75,107,97,81,38,21,3,3,621,0,3,0,3,4,7,3,0,0,18,0,0,0,0,0,0,0,0,0,0,57,36,88,35,18,15,4,0,0,255,14,12,18,15,10,16,7,0,0,95,65,51,103,46,28,35,15,0,0,350,813,548,622,530,466,296,96,48,15,3435
